50 170
239,229,255 251,250,255 250,255,247 243,255,239 239,248,255 190,179,251 112,84,213 66,32,187 55,26,166 158,144,240 230,230,255 237,244,255 236,240,255 227,221,255 236,218,255 144,120,208 57,59,143 53,54,140 63,62,154 51,47,148 43,37,146 47,38,154 44,33,155 58,47,171 48,37,159 54,45,162 54,48,157 48,44,145 60,60,150 52,56,135 62,68,141 127,134,203 179,181,215 232,236,255 242,247,255 244,249,252 240,247,240 255,255,247 252,253,243 255,255,252 253,247,252 252,245,255 255,249,255 255,249,255 248,248,255 240,245,248 244,253,250 248,255,251 251,245,255 250,245,254 237,230,237 206,201,203 180,177,173 171,169,161 170,170,158 165,168,152 141,148,127 136,145,124 127,141,117 121,137,114 119,139,116 130,151,129 144,167,145 155,180,160 184,188,189 208,212,213 236,241,242 240,247,250 237,244,247 245,254,255 246,254,255 234,242,249 235,242,251 238,243,252 251,251,255 253,251,255 255,250,255 255,250,255 255,248,255 247,234,250 248,255,247 246,255,247 238,255,243 232,254,242 227,253,240 221,251,238 217,253,237 220,255,240 202,235,220 217,244,234 231,251,252 241,250,255 245,240,255 246,230,255 249,224,255 251,222,255 225,214,255 219,217,255 212,223,255 184,207,255 138,170,213 104,134,181 76,96,161 50,53,144 56,38,161 62,30,178 63,22,183 67,31,191 55,31,179 57,49,179 97,104,215 114,130,230 136,181,255 164,205,255 188,219,255 205,226,255 198,203,248 230,222,255 251,229,255 255,229,255 255,231,255 255,223,255 247,218,255 230,214,255 204,200,255 166,174,255 127,145,228 104,128,212 69,82,156 58,68,152 46,45,148 38,28,152 41,19,167 55,22,191 69,29,211 79,35,225 119,75,255 143,105,255 175,146,255 197,180,255 209,204,255 216,223,255 224,241,255 230,253,255 162,139,191 126,106,149 128,113,141 136,127,140 135,131,130 130,131,121 119,121,109 125,126,116 145,144,140 129,126,128 131,127,133 140,133,140 133,128,129 131,128,120 142,141,127 150,150,132 229,229,229 255,255,255 252,252,252 251,251,251 244,244,244 255,255,255 249,249,249 255,255,255 252,252,252 252,252,252
253,252,255 234,243,230 251,255,230 248,255,226 218,229,219 241,236,255 234,215,255 154,127,247 71,43,166 63,41,153 99,79,185 192,172,255 228,205,255 234,211,255 149,125,237 60,38,144 48,47,157 51,49,162 55,51,164 50,43,158 53,44,161 62,50,170 60,45,167 53,38,160 60,45,166 63,49,167 74,63,179 36,29,140 61,56,165 44,43,147 48,50,152 39,41,143 87,88,139 197,198,242 228,232,255 244,250,255 250,255,254 234,241,228 255,255,245 251,249,241 255,254,255 251,243,254 243,235,252 247,241,255 246,243,255 233,236,241 223,229,228 220,231,223 210,193,236 168,154,188 134,121,145 135,128,135 144,143,133 132,136,111 119,126,91 124,134,92 145,156,116 150,161,129 158,166,149 161,167,166 156,158,176 141,140,174 123,119,168 111,105,160 86,109,141 95,116,144 109,127,150 133,146,160 179,188,192 220,226,221 198,200,188 135,135,117 156,155,134 187,189,167 247,252,231 249,255,242 241,255,243 231,249,242 235,255,254 233,255,255 252,247,246 249,247,247 246,249,255 241,253,255 231,251,255 208,238,255 193,229,245 188,228,240 198,236,241 213,244,245 231,252,249 247,253,248 255,248,245 255,241,243 255,240,244 255,241,248 246,222,230 251,235,236 252,250,239 241,253,231 229,249,226 228,248,236 228,238,255 225,219,255 219,192,255 189,149,255 142,97,255 108,68,247 64,39,219 32,29,199 29,44,206 10,36,190 21,59,153 20,54,144 43,64,149 102,107,186 145,132,206 198,169,238 238,194,255 255,215,255 255,218,255 255,218,255 252,219,255 237,223,255 222,227,255 208,233,253 200,241,250 196,247,250 212,248,255 202,231,255 183,203,255 161,165,253 134,123,245 107,80,237 84,44,226 69,23,220 62,13,213 63,16,208 62,25,195 63,34,179 71,57,169 95,92,177 129,136,199 155,166,216 162,138,186 136,116,158 138,123,154 129,123,140 119,122,127 124,129,130 117,126,129 122,129,138 111,115,134 105,106,132 120,116,145 132,128,153 126,121,136 122,117,119 132,130,120 143,140,125 179,179,179 246,246,246 246,246,246 255,255,255 248,248,248 255,255,255 248,248,248 251,251,251 250,250,250 250,250,250
253,255,230 244,255,219 239,253,217 245,255,236 250,253,255 244,241,255 241,233,255 245,236,255 227,216,255 93,75,164 66,38,168 67,28,197 100,59,240 162,129,255 70,52,177 66,58,153 40,39,165 51,49,173 35,31,150 62,56,169 79,71,178 91,81,181 142,130,226 155,142,234 156,143,235 75,64,157 44,35,132 55,48,152 53,47,158 39,36,152 50,49,169 39,40,162 49,46,118 147,147,207 236,240,255 238,245,255 248,255,255 221,230,217 244,250,233 243,243,231 255,254,251 248,240,247 244,234,250 250,242,255 243,238,253 210,209,218 165,170,169 136,143,138 122,109,141 130,119,145 133,123,140 130,124,129 123,120,112 119,120,100 162,167,136 229,235,200 246,253,218 250,255,225 255,255,240 253,255,249 251,254,255 240,240,255 213,213,237 194,192,222 126,150,156 114,134,139 111,129,128 116,128,122 115,122,109 122,124,104 136,135,109 140,136,108 130,126,97 174,171,143 255,255,237 255,255,241 248,255,243 231,247,236 236,254,247 237,255,255 255,247,238 255,243,238 255,243,243 255,247,255 255,249,255 255,246,255 247,241,255 241,242,255 236,239,255 234,239,255 234,238,255 235,236,255 235,232,255 236,228,255 238,227,255 238,226,255 255,236,255 243,229,253 223,220,235 218,227,230 233,249,242 244,255,251 243,250,245 244,237,242 255,237,255 255,233,255 255,224,255 255,233,255 246,231,255 209,213,255 167,188,255 118,148,229 135,127,222 100,91,188 63,52,156 47,33,145 60,40,163 57,33,167 63,35,178 78,46,194 121,88,232 150,119,252 188,163,255 220,201,255 238,224,255 242,238,255 242,245,250 242,246,241 203,247,240 207,247,245 212,246,252 218,244,255 221,239,255 223,232,255 221,222,255 222,214,255 196,185,255 175,161,249 139,123,217 98,83,181 66,53,155 50,39,141 48,39,143 51,42,146 109,89,124 122,107,138 139,131,154 119,119,135 122,130,143 169,184,200 190,205,231 187,200,238 161,170,220 140,144,203 124,125,183 119,115,164 119,114,146 131,126,141 139,136,132 132,129,115 134,134,134 210,210,210 245,245,245 255,255,255 251,251,251 255,255,255 249,249,249 253,253,253 254,254,254 254,254,254
246,255,223 253,255,235 245,253,236 244,244,244 255,251,255 250,245,255 231,231,237 250,254,255 240,242,253 216,211,255 178,160,254 89,62,202 60,30,189 44,23,169 58,50,164 61,64,149 42,42,172 39,39,163 36,34,147 138,136,232 218,215,255 227,222,255 244,239,255 219,214,255 233,228,255 242,236,255 207,201,255 161,158,238 33,31,127 53,51,164 65,65,189 35,35,165 54,50,139 90,88,164 226,228,255 226,233,255 243,252,255 238,248,235 225,231,212 255,255,241 247,244,236 255,253,255 255,250,255 246,236,253 196,189,204 148,145,154 121,123,124 113,118,116 137,136,132 139,138,134 116,115,111 116,113,109 161,156,153 203,199,194 230,224,217 254,249,240 255,255,247 255,255,240 247,249,229 245,251,226 248,255,228 251,255,232 250,255,230 248,255,228 255,255,228 229,237,200 193,200,167 158,166,136 132,138,113 130,134,115 137,140,125 135,136,126 143,143,137 175,174,170 255,255,252 255,254,253 255,255,254 255,252,249 255,253,250 255,251,248 255,255,231 255,255,235 255,253,238 255,245,242 255,241,252 255,238,255 255,231,255 248,223,255 228,212,255 197,191,255 158,163,238 124,138,227 101,123,228 90,120,238 86,121,249 85,122,255 93,108,218 94,114,223 100,122,228 122,148,248 157,184,255 183,206,255 209,224,255 244,250,249 255,255,229 255,255,219 255,249,191 255,250,200 255,255,226 237,245,238 228,245,255 222,245,255 229,189,255 234,198,255 211,182,255 149,129,255 158,149,255 96,95,251 52,56,221 23,30,201 16,20,192 24,22,188 35,26,177 56,38,169 95,69,177 153,118,204 210,169,236 243,200,255 206,232,255 209,236,255 215,242,255 219,249,250 226,255,239 231,255,229 239,255,225 244,255,226 236,255,222 239,255,234 237,249,249 233,237,255 220,219,255 200,193,255 177,164,255 160,146,255 138,128,144 125,118,131 132,134,145 117,126,139 89,106,125 75,96,128 57,78,129 56,75,143 122,135,221 171,177,255 211,212,255 187,185,255 130,126,178 108,105,131 125,122,124 137,136,126 122,122,122 176,176,176 249,249,249 255,255,255 248,248,248 253,253,253 252,252,252 255,255,255 255,255,255 255,255,255
246,242,255 253,251,255 255,254,255 248,249,247 245,244,240 255,255,255 255,255,255 239,239,239 238,242,243 248,254,255 225,232,252 221,227,255 195,202,255 77,81,162 50,55,146 42,48,145 41,43,168 33,36,151 75,78,176 193,196,255 237,241,255 217,221,245 229,232,237 253,255,254 239,242,240 242,244,252 234,238,255 232,235,255 113,115,193 42,44,146 34,35,155 36,36,166 52,48,149 54,53,139 153,156,217 224,231,255 237,248,252 249,255,246 238,245,224 255,255,241 253,251,241 255,254,255 253,241,253 198,187,203 140,130,146 115,110,119 122,121,123 135,138,136 123,129,106 136,141,120 123,126,111 135,133,125 200,195,194 251,241,247 255,250,255 255,250,255 255,245,255 255,247,255 255,254,255 255,255,251 253,255,241 246,251,230 237,246,219 232,242,212 251,249,215 255,255,234 255,255,238 210,210,196 141,143,137 113,118,121 119,123,134 120,125,140 111,115,133 139,141,159 237,238,252 231,230,240 255,253,255 255,255,252 255,255,249 255,255,248 226,242,219 239,253,241 239,251,255 217,227,255 190,199,255 166,175,255 132,144,246 98,116,233 59,86,214 46,81,215 31,76,217 22,75,220 18,78,226 14,78,232 11,80,237 9,80,238 27,94,239 25,90,248 13,73,246 9,63,247 14,63,239 24,63,215 70,102,207 148,171,219 205,222,218 247,255,216 251,255,204 255,255,227 226,229,237 113,116,177 27,31,143 11,16,155 43,24,217 42,27,209 36,27,191 26,28,166 183,194,255 195,213,255 195,218,255 184,207,255 183,204,255 153,169,245 104,113,200 60,61,159 42,36,145 49,35,153 59,41,166 64,43,170 77,67,203 109,101,225 156,153,255 199,200,255 222,229,255 231,243,255 232,249,236 233,251,222 243,255,226 243,255,226 240,255,233 240,252,246 239,248,255 236,240,255 229,230,255 223,224,255 161,160,156 119,122,120 115,124,127 117,134,143 98,122,146 67,93,139 38,63,135 38,60,156 16,31,147 24,32,156 50,52,170 83,82,180 115,112,181 141,139,175 135,134,143 107,108,99 127,127,127 145,145,145 254,254,254 250,250,250 248,248,248 253,253,253 252,252,252 255,255,255 252,252,252 252,252,252
246,222,255 240,224,255 249,245,255 255,255,244 255,255,234 250,250,238 255,247,255 255,248,255 251,249,255 218,231,217 243,255,230 226,255,216 220,255,231 193,219,243 29,42,120 44,48,161 42,48,167 46,51,160 53,57,145 62,68,127 131,138,165 222,230,229 253,255,239 246,255,222 254,255,230 236,242,223 247,254,255 234,239,255 190,195,255 55,57,151 45,48,163 39,42,170 46,40,147 54,51,143 77,79,144 232,241,255 241,251,255 239,249,236 255,255,240 242,244,224 255,255,247 240,232,233 186,174,186 136,125,141 124,114,130 137,132,141 138,137,139 127,128,126 129,137,114 133,138,117 126,129,113 166,165,155 244,239,236 255,252,255 255,244,255 255,241,255 253,235,255 255,241,255 255,244,255 255,244,255 254,239,255 248,236,255 251,239,255 254,245,255 255,252,255 250,242,252 254,250,255 245,241,255 191,188,213 130,131,159 111,113,143 116,119,150 121,125,154 151,155,179 246,250,255 237,243,250 251,255,255 249,252,243 250,253,238 249,252,236 194,249,252 188,244,255 147,206,251 81,142,222 30,94,212 12,81,232 0,74,251 0,62,255 0,68,255 0,70,255 0,73,255 0,76,247 0,79,237 0,83,227 3,85,220 7,88,217 0,87,220 0,79,233 0,62,248 0,60,255 0,60,255 0,47,255 30,72,238 102,138,245 200,230,255 224,250,255 210,229,237 219,232,255 194,200,255 70,69,255 0,0,241 6,13,255 0,2,252 0,0,245 0,17,216 11,33,169 206,228,255 208,230,241 234,255,221 255,255,214 254,255,210 247,255,220 231,251,238 211,232,255 184,207,255 144,169,255 85,114,255 39,70,239 41,5,213 45,9,209 48,17,200 63,32,193 91,66,200 141,119,225 197,181,255 237,225,255 244,238,255 243,243,255 241,246,249 240,248,247 237,251,247 238,253,249 236,253,249 234,253,250 152,157,142 132,140,129 116,131,127 94,115,123 117,144,171 175,205,255 183,211,255 162,184,255 150,165,255 105,113,255 61,64,198 46,44,157 61,58,137 100,99,141 132,133,143 136,138,132 129,129,129 123,123,123 255,255,255 247,247,247 252,252,252 255,255,255 251,251,251 248,248,248 254,254,254 254,254,254
251,251,255 251,251,255 253,252,255 253,254,255 254,255,251 255,255,245 255,255,240 255,255,238 255,255,236 251,255,236 255,255,251 238,236,248 242,233,255 240,226,255 114,96,167 81,60,139 34,32,182 37,38,178 42,49,172 38,50,162 28,39,153 33,39,166 69,70,212 114,108,255 163,158,255 195,195,255 216,224,255 227,241,255 226,239,241 185,196,193 153,158,159 158,157,166 127,120,157 113,108,139 133,131,150 218,218,224 253,255,254 247,248,244 255,255,255 241,233,244 255,246,255 161,142,181 129,107,156 142,119,171 131,109,157 129,109,151 133,116,150 137,121,152 147,127,146 137,118,137 143,124,145 236,219,240 246,232,250 255,250,255 251,245,250 255,255,254 250,255,245 251,255,245 249,255,243 241,254,240 235,248,240 235,248,246 237,249,255 238,248,255 255,247,239 255,255,243 230,244,216 219,251,210 224,255,222 163,202,170 105,129,117 121,125,136 129,113,136 187,162,176 255,247,239 249,238,208 242,245,206 248,255,235 234,253,250 209,232,248 171,225,255 97,140,237 31,65,219 50,87,255 3,55,232 13,78,247 0,65,248 1,66,255 3,67,255 1,73,255 0,79,238 0,83,232 0,80,245 0,74,255 0,69,255 0,68,255 29,61,234 34,74,255 27,82,255 0,44,255 0,50,255 0,64,255 16,70,241 124,161,255 208,230,255 242,253,245 255,255,228 255,255,241 226,228,255 76,79,207 21,25,234 0,0,251 0,13,240 0,3,255 0,1,249 33,33,203 225,217,255 255,249,255 255,252,255 247,249,255 243,251,251 255,255,250 255,250,254 246,242,253 218,239,236 211,243,224 232,246,234 255,247,253 233,234,255 195,193,239 139,131,202 90,77,179 60,43,178 48,25,187 43,18,198 39,17,200 85,69,240 125,118,255 175,179,255 203,222,255 212,245,254 219,255,227 226,255,211 230,255,200 148,150,151 128,130,131 124,126,126 127,131,126 135,139,133 222,228,217 253,255,248 246,252,241 244,249,240 241,245,239 253,255,254 249,250,254 160,159,169 133,130,145 126,122,141 118,113,134 88,125,139 92,115,160 142,149,228 207,206,255 237,238,255 233,244,248 233,251,214 241,255,210 255,255,235 255,251,252
249,251,255 248,251,255 250,250,255 251,253,254 255,255,254 255,255,251 255,255,247 255,255,242 252,255,237 255,255,245 255,255,251 244,243,252 248,244,255 251,241,255 179,166,222 66,50,114 51,45,186 40,37,170 34,38,157 39,46,157 39,49,157 36,43,160 39,42,170 49,48,181 33,32,158 57,58,168 91,92,182 145,146,220 202,201,255 221,216,255 223,211,255 236,220,255 232,224,255 218,214,255 230,231,251 244,251,248 245,255,235 245,255,224 248,255,222 255,255,231 239,245,222 146,144,136 123,118,120 136,128,138 129,121,131 132,127,129 134,130,129 133,130,125 130,119,121 141,130,133 169,159,165 255,251,255 255,251,255 255,250,255 255,250,255 246,244,244 255,255,252 252,255,250 251,255,249 248,253,251 241,246,249 238,240,251 243,244,255 248,248,255 255,247,252 248,239,236 230,237,222 232,254,229 233,255,234 204,236,212 151,172,164 116,118,128 129,118,134 172,153,162 255,250,241 231,224,204 227,233,216 241,255,255 195,213,250 163,182,243 45,116,196 37,96,222 20,69,245 20,68,255 1,61,239 7,74,237 7,72,240 20,77,255 9,59,243 19,73,228 28,89,209 30,93,197 28,85,200 25,76,210 24,74,218 27,76,222 54,93,209 42,87,215 33,89,238 5,70,239 12,79,255 14,74,255 18,65,223 117,147,255 213,229,255 244,250,249 255,255,234 252,255,245 221,227,255 73,81,202 20,27,226 0,1,245 0,10,240 0,1,253 0,0,250 33,33,203 224,215,255 255,247,255 255,250,253 246,248,255 244,252,252 255,255,250 255,252,255 252,248,255 228,249,247 221,253,236 241,252,242 255,250,255 231,237,242 234,239,254 239,241,255 234,235,255 214,210,255 172,168,255 123,116,231 88,82,207 46,42,168 50,48,167 52,53,157 68,73,158 124,133,196 192,206,248 223,240,255 218,235,254 141,141,147 135,136,140 119,121,122 124,126,126 119,123,118 227,231,225 253,255,249 249,254,245 249,253,247 248,251,249 249,251,252 228,227,236 140,138,150 116,112,131 123,118,139 135,129,152 106,131,171 57,70,138 56,54,154 58,48,154 217,210,255 222,227,248 251,255,242 250,255,227 255,254,240 255,246,255
249,254,252 246,251,250 246,248,249 248,250,251 252,251,253 255,254,254 254,253,249 251,252,243 251,252,242 254,255,245 255,255,251 248,250,251 239,239,251 236,234,255 241,236,255 99,95,131 54,48,161 50,44,157 51,48,158 57,56,166 53,56,165 42,46,159 34,38,156 36,39,161 56,58,183 55,53,183 46,41,174 44,34,170 56,43,183 72,53,199 105,83,232 147,121,255 214,206,255 225,221,255 241,241,255 224,229,254 223,235,237 245,255,243 231,248,215 242,255,221 198,214,173 128,142,106 119,130,98 130,139,112 125,134,108 132,140,117 131,139,116 125,133,110 133,138,117 134,137,121 181,182,172 253,251,251 248,244,250 240,234,245 255,250,255 252,246,255 255,253,255 255,252,255 255,255,255 255,255,255 248,245,247 237,233,239 241,236,245 253,247,255 255,244,255 245,226,243 249,243,248 248,255,252 238,255,246 239,255,251 217,231,230 150,152,160 133,126,133 152,142,142 255,255,248 243,244,240 231,241,255 204,221,255 101,119,220 61,80,209 0,73,198 0,70,233 0,63,255 0,54,255 8,75,250 5,75,219 18,77,216 36,80,225 69,98,236 113,140,244 167,195,255 205,230,255 220,236,255 221,229,255 223,225,255 223,226,255 192,236,255 137,186,236 84,139,214 38,96,201 30,87,216 24,73,213 43,77,207 146,165,255 221,230,255 244,248,253 254,255,241 248,253,251 217,225,255 69,79,197 18,28,219 0,6,238 0,8,242 0,2,254 0,0,252 36,36,208 226,217,255 255,246,255 255,249,251 248,250,255 244,252,251 255,254,249 255,252,255 255,250,255 238,255,255 232,255,247 247,255,251 255,249,255 255,255,244 252,255,244 241,250,240 233,244,241 228,242,248 227,241,255 227,241,255 224,237,255 192,202,255 157,162,237 112,110,200 71,61,167 45,26,145 49,25,155 93,65,202 141,110,249 133,132,142 144,143,153 127,126,135 137,138,142 124,126,127 237,239,239 252,255,253 251,254,252 252,254,254 249,250,254 237,236,245 211,209,221 145,141,160 120,114,137 116,109,136 125,118,145 83,92,166 198,196,255 114,100,226 63,41,170 82,65,162 242,235,255 235,236,240 251,252,242 255,252,253 255,246,255
251,255,248 247,255,245 245,249,244 245,247,248 249,247,253 251,246,255 247,243,249 243,240,242 255,255,254 246,248,242 245,248,239 253,255,251 223,228,226 212,217,220 248,254,255 187,191,202 77,74,143 69,64,143 63,55,150 58,49,159 51,42,163 43,37,162 42,39,165 46,44,174 40,37,176 31,26,177 32,23,187 50,37,212 65,52,227 60,47,215 43,34,191 36,30,179 43,41,130 64,58,153 112,101,203 158,144,250 208,191,255 223,208,255 215,203,255 245,240,255 160,163,178 121,130,120 124,139,112 129,144,113 121,134,108 128,138,122 126,131,129 120,123,127 129,144,112 118,131,105 207,217,200 251,255,252 249,249,255 248,243,255 255,249,255 250,243,255 248,240,250 253,246,249 255,254,249 255,255,247 255,255,244 255,255,240 255,255,240 255,255,241 255,234,255 254,227,253 255,248,255 253,252,255 231,239,246 244,254,255 248,253,255 213,213,219 210,208,208 188,186,178 251,255,251 238,251,255 202,223,255 131,154,255 47,70,232 34,59,253 0,91,248 0,64,253 0,58,255 0,63,255 13,79,234 24,88,200 67,118,214 108,137,236 188,199,255 219,222,255 247,247,255 255,255,240 255,245,227 255,234,222 255,235,221 255,242,225 207,244,224 214,255,247 212,255,255 187,232,255 134,176,245 81,115,199 84,108,192 174,187,249 233,239,255 245,250,248 249,255,241 240,251,255 209,220,255 61,73,199 16,25,219 0,4,241 2,9,248 0,3,255 0,2,255 42,40,214 232,221,255 255,248,255 255,251,251 250,253,255 245,254,251 255,254,246 255,249,253 255,248,255 239,255,255 236,255,252 250,255,255 255,246,255 250,248,238 254,252,241 255,255,244 253,255,240 250,255,237 243,255,236 236,255,236 232,255,241 237,255,255 225,235,255 222,220,255 219,204,255 184,156,255 123,82,233 78,29,199 63,10,191 116,113,129 126,123,139 123,120,135 129,128,138 119,118,127 192,192,198 193,194,198 190,191,195 169,169,175 154,153,163 133,130,145 124,120,139 119,113,136 127,120,147 132,124,155 137,128,161 118,114,210 158,144,255 69,43,185 50,21,161 120,95,205 248,233,255 239,232,253 249,243,248 255,247,255 255,242,255
251,255,242 249,255,243 248,252,246 247,249,250 250,247,255 251,244,255 248,241,254 245,239,250 255,253,255 249,250,248 244,249,240 251,255,248 224,234,222 221,232,222 237,248,238 241,254,246 228,233,248 158,158,194 80,71,138 44,28,129 54,34,157 66,49,182 60,49,183 46,39,174 28,24,167 34,27,184 45,37,208 43,37,210 28,27,190 33,43,181 74,92,205 113,137,233 103,115,185 73,75,169 29,17,147 45,16,185 60,20,215 47,1,201 88,46,225 151,118,255 129,113,196 113,112,144 129,139,133 127,142,121 116,130,112 122,130,130 120,121,141 121,117,152 120,141,116 103,123,100 230,246,229 239,251,239 228,236,229 239,245,240 242,246,240 255,255,247 252,253,237 255,255,238 255,255,234 254,250,226 255,249,229 255,255,239 255,253,239 255,241,232 255,237,255 255,245,255 255,249,255 255,249,255 241,241,255 240,240,255 248,247,255 255,252,255 251,252,248 228,236,225 238,255,252 209,233,255 149,179,255 58,94,236 22,59,255 16,54,255 0,83,249 0,58,250 3,60,255 25,78,255 17,74,197 74,128,199 156,196,248 208,227,255 225,225,255 243,237,255 255,250,237 255,253,216 255,247,208 255,243,207 255,250,209 255,255,210 250,255,238 240,255,236 217,238,229 207,231,237 218,241,255 215,234,255 205,218,250 228,238,255 244,251,246 246,255,235 246,255,237 235,251,255 202,215,255 55,63,206 15,15,229 1,0,252 3,7,249 0,2,255 3,3,255 47,43,216 233,223,255 255,248,252 255,250,246 250,255,254 250,255,251 255,255,246 255,248,250 254,245,255 238,253,255 236,255,253 250,253,255 255,243,255 255,246,255 255,249,255 255,251,255 255,253,248 251,254,238 248,255,233 248,255,235 246,255,240 236,251,237 245,254,255 236,238,255 222,213,255 232,211,255 246,215,255 222,183,255 178,137,255 129,124,145 120,115,136 128,124,143 120,117,133 120,117,132 135,133,145 130,129,139 127,126,136 132,130,142 122,119,134 119,115,134 122,116,139 134,127,154 132,124,155 118,109,142 99,89,125 82,72,165 55,38,149 73,45,174 113,83,210 225,199,255 239,221,255 252,242,255 248,239,249 253,240,254 255,236,255
249,255,240 251,255,243 252,255,248 253,252,254 253,250,255 255,248,255 255,249,255 255,249,255 248,246,252 246,246,246 247,251,245 251,255,248 237,247,235 248,255,248 217,231,220 229,243,232 251,255,238 251,255,255 229,223,255 168,154,225 93,77,171 48,32,139 47,37,144 62,57,166 62,60,179 37,36,170 30,28,178 31,33,187 26,34,177 24,44,161 31,61,148 28,67,135 161,186,228 203,221,255 181,182,255 150,132,255 111,79,255 77,38,224 80,42,214 59,29,164 116,100,184 109,108,142 126,135,132 123,139,115 116,132,108 121,133,121 119,126,129 125,128,142 112,129,125 114,132,125 243,255,251 244,255,247 227,244,223 240,255,229 235,252,215 253,255,226 255,255,224 255,255,226 255,255,230 252,248,230 255,244,244 255,246,255 255,242,255 255,234,255 255,244,251 255,253,255 250,245,244 245,242,244 253,249,255 239,234,255 234,226,249 255,251,255 247,249,249 246,255,252 231,255,255 163,198,242 88,130,229 15,66,222 3,61,255 0,36,255 14,78,240 13,66,247 22,60,248 39,76,228 60,104,188 151,195,224 216,249,255 232,245,255 232,231,255 246,243,255 255,255,247 255,255,237 255,255,237 253,253,229 245,247,218 240,244,208 243,232,234 252,244,245 251,247,246 246,247,245 251,253,253 251,255,255 249,253,247 255,255,242 251,255,229 248,255,223 242,255,233 230,250,255 197,210,255 51,54,213 14,5,239 8,0,253 2,4,246 0,0,252 3,1,255 47,44,214 234,223,255 255,245,243 255,247,238 247,253,248 250,255,247 255,255,244 255,252,250 255,247,255 240,252,255 235,255,252 252,252,255 255,243,255 250,222,251 254,229,255 255,241,255 255,249,255 255,252,255 255,255,255 253,254,250 250,254,248 238,244,239 251,255,254 253,255,255 231,227,238 225,217,234 243,230,254 253,239,255 250,233,255 149,143,166 129,123,146 138,133,154 123,119,138 135,132,148 125,122,137 121,119,131 125,123,135 124,121,136 121,118,134 136,131,152 131,125,148 127,120,147 113,105,136 110,101,134 89,79,115 97,89,152 156,143,219 214,194,255 245,221,255 228,207,255 249,235,255 255,249,255 255,248,249 254,244,250 255,241,255
248,255,240 252,255,246 253,255,251 255,254,255 253,251,255 254,248,255 255,251,255 255,253,255 245,244,246 233,236,234 243,249,244 246,253,248 242,251,248 246,255,255 221,232,236 212,222,229 232,240,209 242,247,232 253,252,255 250,245,255 223,218,255 167,164,213 97,101,150 47,55,108 59,67,134 40,46,135 42,45,160 44,47,182 29,33,175 23,34,168 33,50,171 33,53,164 47,73,119 139,162,210 205,225,255 209,223,255 200,207,255 220,221,255 222,223,255 186,187,225 126,129,150 117,122,125 125,135,123 124,137,113 122,138,107 126,143,109 119,136,102 127,145,108 104,114,132 123,133,151 212,222,239 236,245,255 238,248,255 246,255,255 240,251,243 236,247,231 240,250,233 240,248,231 249,252,243 255,253,255 255,248,255 251,234,255 252,230,255 255,235,255 255,255,248 255,255,245 245,251,232 247,251,239 255,254,255 255,249,255 252,242,255 255,249,255 247,250,254 241,254,255 207,234,254 104,144,203 36,87,197 6,70,224 7,84,255 0,69,255 28,83,242 37,78,254 35,65,238 47,76,205 139,176,234 209,247,249 230,255,247 218,231,239 229,233,255 232,236,255 231,243,245 230,246,239 227,245,244 228,248,253 231,255,255 232,255,252 255,239,255 255,240,255 254,232,250 255,238,245 255,251,249 255,255,246 255,251,232 241,241,211 255,255,224 247,255,223 239,255,236 226,249,255 194,208,255 50,49,213 17,1,238 13,0,253 1,3,241 0,0,250 3,2,252 50,46,212 234,225,255 255,244,238 254,247,232 246,254,243 247,255,241 255,255,240 255,255,249 255,252,255 241,255,254 237,255,250 253,252,255 255,243,255 255,251,255 255,252,255 255,248,255 255,244,255 255,243,255 254,244,255 253,246,255 252,247,255 255,251,255 241,239,245 230,229,231 237,236,232 244,243,233 244,244,228 252,253,233 255,255,240 136,131,152 125,120,141 128,124,143 119,116,132 132,129,144 134,131,146 123,121,133 129,127,139 134,131,146 115,112,128 128,124,143 115,110,131 121,115,140 157,150,177 227,219,249 241,233,255 247,248,255 230,226,255 234,227,255 234,224,255 253,244,255 255,253,255 255,255,247 255,255,240 255,255,247 255,253,253
