50 170
251,243,254 255,252,251 255,255,239 255,255,226 255,255,221 248,255,226 237,244,239 222,219,255 120,106,208 65,41,197 42,13,212 37,10,233 24,5,232 7,0,219 0,0,204 19,26,227 48,24,208 96,83,223 215,217,255 217,231,243 242,255,246 244,255,255 219,223,255 211,212,255 176,180,255 148,166,255 173,208,255 188,235,255 179,227,228 198,237,239 216,242,255 213,231,255 246,240,255 251,245,255 250,246,255 247,243,254 250,248,254 255,254,255 255,255,255 254,255,253 255,255,252 254,255,251 255,255,252 254,255,253 232,232,232 210,209,211 188,187,191 165,163,169 129,129,129 126,126,126 108,108,108 83,83,83 58,58,58 26,26,26 0,0,0 0,0,0 7,7,7 4,4,4 5,5,5 8,8,8 3,3,3 0,0,0 0,0,0 7,7,7 21,24,29 64,64,70 87,88,92 134,133,135 169,164,165 194,191,187 248,244,239 255,255,247 255,255,244 255,255,245 255,255,244 239,247,230 239,251,233 246,255,242 244,255,242 232,253,231 223,255,255 223,253,255 219,245,245 230,248,241 242,253,237 252,255,231 255,255,231 255,255,231 248,246,211 251,252,220 252,255,230 245,255,237 236,255,244 228,255,251 227,255,255 223,255,255 252,252,252 252,252,252 255,255,255 255,255,255 251,251,251 255,255,255 255,255,255 250,250,250 248,248,248 252,252,252 255,255,255 253,253,253 251,251,251 255,255,255 241,241,241 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 252,252,252 251,251,251 235,235,235 234,234,234 241,241,241 254,254,254 255,255,255 254,254,254 253,253,253 255,255,255 255,255,255 255,255,255 254,254,254 249,249,249 252,252,252 255,255,255 255,255,255 254,254,254 243,243,243 246,246,246 251,251,251 255,255,255 255,255,255 255,255,255 254,254,254 247,247,247 218,218,218 241,241,241 249,249,249 247,247,247 253,253,253 255,255,255 255,255,255 255,255,255 252,252,252 252,252,252 253,253,253 255,255,255 253,253,253 251,251,251 252,252,252 255,255,255 252,252,252 252,252,252 254,254,254 255,255,255 255,255,255 255,255,255 252,252,252 247,247,247 255,255,255 255,255,255
252,246,251 255,252,247 255,255,239 255,255,230 255,255,230 253,255,236 240,243,247 224,218,255 142,126,227 45,22,174 40,13,210 34,10,236 20,0,243 16,5,252 14,9,255 0,0,244 40,20,226 45,38,189 165,177,247 232,255,255 219,252,217 200,226,212 207,220,255 48,50,162 22,22,182 5,12,186 14,36,192 14,46,171 24,58,158 59,88,179 86,104,199 108,120,222 198,191,212 158,152,171 126,121,136 118,114,126 105,103,109 77,76,78 60,60,60 60,61,57 38,39,35 17,18,14 2,3,0 0,1,0 0,0,0 0,0,3 2,1,5 0,0,4 1,1,1 6,6,6 0,0,0 0,0,0 6,6,6 17,17,17 33,33,33 62,62,62 63,63,63 78,78,78 107,107,107 141,141,141 170,170,170 198,198,198 228,228,228 252,252,252 242,241,251 253,252,255 246,244,250 255,253,255 255,254,253 252,248,243 255,255,248 255,253,242 255,255,247 247,251,239 237,243,232 232,243,233 232,246,240 235,252,249 236,254,253 236,255,255 226,245,248 234,254,255 234,255,255 225,249,255 219,245,255 218,247,255 212,242,255 203,234,255 220,251,255 219,250,255 215,245,255 219,247,255 227,253,255 233,255,255 231,253,251 227,248,245 232,232,232 241,241,241 255,255,255 255,255,255 239,239,239 243,243,243 255,255,255 248,248,248 251,251,251 254,254,254 255,255,255 255,255,255 252,252,252 251,251,251 204,204,204 210,210,210 219,219,219 220,220,220 221,221,221 221,221,221 220,220,220 219,219,219 218,218,218 217,217,217 180,180,180 179,179,179 184,184,184 192,192,192 195,195,195 191,191,191 190,190,190 193,193,193 192,192,192 190,190,190 193,193,193 192,192,192 216,216,216 251,251,251 254,254,254 250,250,250 251,251,251 255,255,255 255,255,255 248,248,248 237,237,237 235,235,235 245,245,245 255,255,255 255,255,255 255,255,255 255,255,255 251,251,251 253,253,253 255,255,255 252,252,252 246,246,246 250,250,250 249,249,249 251,251,251 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 255,255,255 253,253,253 250,250,250 249,249,249 252,252,252 255,255,255 255,255,255 255,255,255 255,255,255
253,249,254 255,252,251 255,255,245 255,255,239 255,255,240 255,255,245 250,249,251 237,233,255 238,233,255 148,140,240 111,101,237 31,24,189 19,14,205 6,6,214 0,5,222 5,10,233 28,24,183 32,38,151 204,223,255 232,255,242 223,255,208 206,237,206 145,164,191 41,47,154 21,18,198 28,24,250 12,10,254 0,0,227 5,9,222 18,19,211 16,14,188 38,31,198 37,29,52 12,5,26 0,0,11 9,5,17 10,7,16 0,0,3 0,0,0 5,6,2 0,2,0 15,17,11 51,52,48 80,81,79 92,92,92 109,108,112 129,127,133 135,133,139 160,160,160 187,187,187 208,208,208 232,232,232 255,255,255 251,251,251 242,242,242 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 252,252,252 249,249,249 251,251,251 255,255,255 253,251,255 255,251,255 250,248,254 255,255,255 255,255,252 253,251,241 254,252,241 246,246,234 249,250,240 252,255,250 250,255,255 244,254,255 235,248,255 220,235,254 216,233,255 221,239,255 245,249,238 244,251,254 222,237,255 165,190,246 90,126,214 35,81,199 23,78,217 33,91,244 5,64,214 32,87,224 82,129,244 142,180,255 196,224,255 229,247,255 241,251,245 242,248,229 228,228,228 235,235,235 252,252,252 250,250,250 233,233,233 243,243,243 255,255,255 250,250,250 255,255,255 254,254,254 253,253,253 250,250,250 244,244,244 233,233,233 143,143,143 136,136,136 129,129,129 129,129,129 129,129,129 130,130,130 129,129,129 129,129,129 128,128,128 128,128,128 128,128,128 126,126,126 126,126,126 128,128,128 128,128,128 126,126,126 127,127,127 129,129,129 129,129,129 122,122,122 129,129,129 133,133,133 181,181,181 246,246,246 254,254,254 250,250,250 246,246,246 254,254,254 255,255,255 255,255,255 244,244,244 237,237,237 238,238,238 243,243,243 244,244,244 246,246,246 251,251,251 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 253,253,253 254,254,254 255,255,255 255,255,255 254,254,254 237,237,237 249,249,249 255,255,255 255,255,255 247,247,247 242,242,242 247,247,247 255,255,255 254,254,254 255,255,255
252,251,253 254,253,255 255,252,254 254,249,250 255,251,252 255,254,255 255,254,255 249,248,255 231,234,255 235,241,255 204,211,255 76,84,185 42,51,184 16,25,188 16,23,210 103,110,255 186,194,255 207,216,255 141,153,181 54,70,59 47,65,28 0,12,0 0,1,3 8,17,84 16,16,162 31,22,243 4,0,249 5,0,250 29,12,255 27,7,243 31,16,208 38,27,191 97,89,112 126,118,141 157,151,170 177,172,187 197,194,203 223,222,226 247,247,247 255,255,252 255,255,251 253,255,249 255,255,252 251,252,250 239,239,239 242,241,245 255,253,255 255,253,255 255,255,255 255,255,255 249,249,249 249,249,249 252,252,252 246,246,246 246,246,246 255,255,255 255,255,255 255,255,255 253,253,253 253,253,253 254,254,254 254,254,254 254,254,254 253,253,253 241,237,249 246,242,253 254,250,255 255,255,254 255,253,248 252,250,239 255,255,242 255,255,247 255,255,249 249,253,254 233,239,250 217,225,248 218,227,255 228,241,255 227,241,255 216,230,255 220,230,248 143,157,193 72,94,160 54,84,189 47,90,237 24,75,255 0,56,255 0,50,255 0,63,255 4,64,255 15,68,249 34,79,220 74,107,204 130,155,211 194,211,237 237,249,255 253,253,253 254,254,254 253,253,253 244,244,244 242,242,242 255,255,255 255,255,255 247,247,247 255,255,255 254,254,254 252,252,252 253,253,253 251,251,251 242,242,242 125,125,125 114,114,114 127,127,127 127,127,127 127,127,127 127,127,127 127,127,127 127,127,127 127,127,127 127,127,127 129,129,129 127,127,127 125,125,125 125,125,125 124,124,124 125,125,125 126,126,126 127,127,127 133,133,133 122,122,122 129,129,129 124,124,124 178,178,178 255,255,255 255,255,255 253,253,253 255,255,255 255,255,255 255,255,255 253,253,253 238,238,238 207,207,207 170,170,170 143,143,143 127,127,127 127,127,127 146,146,146 165,165,165 164,164,164 169,169,169 185,185,185 194,194,194 250,250,250 255,255,255 255,255,255 248,248,248 245,245,245 254,254,254 255,255,255 252,252,252 255,255,255 251,251,251 247,247,247 251,251,251 255,255,255 255,255,255 255,255,255 253,253,253 252,252,252 254,254,254
250,254,249 253,255,255 255,252,255 255,245,255 255,243,255 255,246,255 255,250,255 255,253,255 239,242,247 240,249,255 205,217,253 102,114,184 27,35,148 28,32,187 11,9,199 95,89,255 70,76,121 0,0,40 2,0,34 5,0,18 33,19,23 87,83,64 109,116,95 119,131,143 163,172,252 108,105,255 24,4,253 20,0,255 16,0,247 23,0,212 95,86,226 110,109,201 217,208,234 243,235,255 255,249,255 252,247,255 246,243,252 254,253,255 255,255,255 255,255,252 246,248,242 243,245,239 251,252,248 255,255,254 255,255,255 254,253,255 251,249,255 240,237,246 254,254,254 243,243,243 248,248,248 255,255,255 255,255,255 249,249,249 249,249,249 249,249,249 250,250,250 249,249,249 248,248,248 249,249,249 253,253,253 255,255,255 255,255,255 254,254,254 253,249,255 253,250,255 255,254,255 255,255,252 249,246,238 240,238,227 238,237,223 247,246,236 252,253,249 245,248,255 237,241,255 234,239,255 224,231,255 197,206,255 153,163,241 117,127,211 50,88,200 44,84,203 40,82,213 33,80,226 23,71,236 13,64,244 9,64,255 15,70,255 4,59,255 10,66,255 19,72,247 22,73,230 25,74,212 40,85,206 61,104,213 78,120,221 235,235,235 255,255,255 255,255,255 250,250,250 252,252,252 255,255,255 253,253,253 248,248,248 254,254,254 255,255,255 252,252,252 255,255,255 255,255,255 255,255,255 135,135,135 131,131,131 128,128,128 127,127,127 127,127,127 127,127,127 127,127,127 127,127,127 128,128,128 128,128,128 131,131,131 132,132,132 131,131,131 130,130,130 130,130,130 130,130,130 130,130,130 130,130,130 136,136,136 128,128,128 140,140,140 125,125,125 173,173,173 253,253,253 253,253,253 246,246,246 255,255,255 251,251,251 245,245,245 249,249,249 255,255,255 255,255,255 248,248,248 238,238,238 162,162,162 128,128,128 121,121,121 131,131,131 123,123,123 119,119,119 130,130,130 135,135,135 189,189,189 229,229,229 255,255,255 250,250,250 244,244,244 255,255,255 255,255,255 249,249,249 255,255,255 224,224,224 183,183,183 163,163,163 169,169,169 183,183,183 189,189,189 188,188,188 216,216,216 220,220,220
248,255,244 253,255,252 255,251,255 254,244,255 254,237,255 255,239,255 255,245,255 255,249,255 253,253,255 226,233,242 231,241,255 190,198,255 35,37,155 53,46,215 12,0,210 36,16,253 7,10,38 14,3,49 120,93,157 236,196,255 255,225,255 255,250,248 255,255,231 232,247,220 217,232,255 114,116,240 17,0,214 40,9,255 31,0,243 62,43,216 202,203,255 223,237,255 255,246,255 253,245,255 251,244,255 254,249,255 255,252,255 255,254,255 252,252,252 250,251,247 252,254,248 254,255,250 255,255,252 249,250,248 227,227,227 228,227,231 248,246,252 255,252,255 252,252,252 233,233,233 242,242,242 255,255,255 252,252,252 251,251,251 255,255,255 252,252,252 255,255,255 255,255,255 255,255,255 253,253,253 254,254,254 255,255,255 254,254,254 252,252,252 254,250,255 248,244,250 253,250,252 255,254,250 255,255,246 255,254,240 248,247,233 251,252,242 253,255,255 243,245,255 238,242,255 226,230,255 174,180,245 106,113,193 77,84,177 87,93,192 0,58,255 12,76,255 13,74,255 7,66,236 39,95,250 85,138,255 83,133,255 45,94,216 46,95,217 38,89,215 27,82,217 18,76,225 13,75,237 8,73,248 4,71,255 1,69,255 173,173,173 226,226,226 254,254,254 252,252,252 254,254,254 250,250,250 247,247,247 255,255,255 254,254,254 255,255,255 249,249,249 250,250,250 250,250,250 253,253,253 128,128,128 131,131,131 128,128,128 128,128,128 127,127,127 127,127,127 127,127,127 128,128,128 129,129,129 129,129,129 126,126,126 128,128,128 129,129,129 128,128,128 128,128,128 127,127,127 125,125,125 121,121,121 121,121,121 120,120,120 141,141,141 126,126,126 173,173,173 255,255,255 255,255,255 255,255,255 252,252,252 253,253,253 254,254,254 255,255,255 255,255,255 253,253,253 251,251,251 249,249,249 246,246,246 171,171,171 128,128,128 131,131,131 129,129,129 127,127,127 130,130,130 125,125,125 121,121,121 191,191,191 248,248,248 255,255,255 250,250,250 255,255,255 255,255,255 245,245,245 255,255,255 255,255,255 242,242,242 208,208,208 165,165,165 136,136,136 129,129,129 133,133,133 161,161,161 166,166,166
255,235,255 255,242,255 253,254,245 246,255,233 240,255,233 240,255,243 241,252,255 245,243,255 247,236,255 255,252,255 245,244,246 231,240,255 82,97,170 33,47,199 0,0,221 0,15,255 0,0,103 223,232,255 216,228,222 252,252,234 255,254,252 237,229,229 246,255,244 198,235,233 166,200,255 0,0,213 9,14,255 26,31,254 0,21,127 146,167,194 234,228,255 255,224,255 254,246,255 254,248,255 255,253,255 255,255,249 255,255,242 255,255,240 255,255,240 255,255,245 237,235,235 245,241,253 246,240,255 238,233,255 226,224,253 227,229,253 234,240,255 242,249,255 232,228,255 235,238,246 239,252,230 243,255,217 247,255,217 248,255,228 249,255,248 250,248,255 247,239,255 243,232,255 247,239,255 255,253,255 255,255,251 255,254,246 255,250,249 255,253,255 225,255,253 236,253,239 255,255,233 255,255,238 255,247,245 244,244,255 236,241,255 227,231,250 249,246,255 253,247,255 229,233,255 180,205,255 50,92,221 11,65,230 23,80,255 11,63,253 31,78,236 41,93,207 86,142,191 159,208,210 219,248,239 244,247,255 251,232,255 253,226,255 243,219,253 202,191,231 158,162,227 75,92,202 37,70,219 15,69,240 10,84,255 0,70,235 20,70,247 64,117,244 176,225,255 223,255,255 242,254,234 255,249,236 255,253,254 255,248,252 242,243,239 225,241,230 226,247,245 230,243,255 248,246,255 255,241,255 169,148,151 151,128,113 128,128,128 120,120,120 131,131,131 127,127,127 132,132,132 203,203,203 255,255,255 243,243,243 246,246,246 253,253,253 255,255,255 253,253,253 251,251,251 254,254,254 255,255,255 255,255,255 254,254,254 252,252,252 255,255,255 254,254,254 248,248,248 254,254,254 255,255,255 248,248,248 255,255,255 255,255,255 253,253,253 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 190,190,190 114,114,114 145,145,145 117,117,117 121,121,121 127,127,127 135,135,135 129,129,129 122,122,122 176,176,176 238,238,238 255,255,255 255,255,255 253,253,253 249,249,249 243,243,243 255,255,255 227,227,227 237,237,237 255,255,255 169,169,169 130,130,130 147,147,147 255,255,255 255,255,255
255,234,255 255,243,255 253,254,245 245,255,232 239,255,232 238,255,242 242,250,255 248,243,255 255,247,255 255,248,255 255,255,255 220,230,248 152,167,236 21,36,182 0,9,230 0,5,255 39,33,168 42,45,120 246,253,255 255,255,241 248,235,233 245,236,239 223,237,233 218,249,255 88,117,222 9,17,231 0,0,244 11,17,220 58,79,170 222,243,255 249,245,255 255,232,255 252,250,250 253,252,248 254,255,245 255,255,241 255,255,236 255,255,234 255,255,237 255,255,242 255,255,251 255,252,253 246,242,248 250,248,254 241,242,246 243,248,247 242,248,243 250,255,250 243,237,255 243,243,255 244,253,240 245,255,225 246,255,221 248,255,228 249,255,243 249,251,255 251,245,255 250,244,255 250,245,255 250,246,251 249,248,244 251,248,244 251,246,247 252,246,251 226,249,241 231,239,229 255,244,236 255,253,252 255,251,255 246,252,255 223,243,244 204,227,212 219,236,215 244,255,255 203,219,255 71,102,205 42,89,240 15,71,242 5,61,232 30,84,245 111,150,255 147,191,255 192,240,255 221,255,255 232,255,251 235,234,250 245,227,255 255,234,255 250,232,255 247,245,255 206,222,255 206,235,255 67,111,228 5,66,216 19,95,255 0,78,248 10,67,243 32,88,221 98,147,217 207,242,255 245,255,247 254,248,235 255,254,251 255,242,244 249,247,247 232,243,241 229,246,249 231,245,255 246,247,255 255,245,255 173,154,157 153,129,123 134,134,134 126,126,126 133,133,133 126,126,126 127,127,127 194,194,194 250,250,250 237,237,237 241,241,241 252,252,252 255,255,255 251,251,251 250,250,250 255,255,255 255,255,255 251,251,251 248,248,248 248,248,248 255,255,255 255,255,255 251,251,251 252,252,252 255,255,255 251,251,251 255,255,255 253,253,253 252,252,252 252,252,252 254,254,254 255,255,255 255,255,255 254,254,254 241,241,241 200,200,200 139,139,139 165,165,165 127,127,127 126,126,126 130,130,130 130,130,130 133,133,133 136,136,136 117,117,117 178,178,178 253,253,253 250,250,250 245,245,245 255,255,255 254,254,254 250,250,250 232,232,232 240,240,240 255,255,255 201,201,201 132,132,132 185,185,185 255,255,255 255,255,255
255,235,255 255,244,255 253,255,246 246,255,235 240,255,232 239,255,243 242,250,255 249,244,255 255,248,255 249,239,245 255,253,252 215,222,237 207,220,255 42,55,187 8,18,220 0,1,248 25,12,194 0,0,96 37,38,72 171,168,160 254,243,239 255,247,255 241,248,255 155,177,235 20,41,173 24,31,242 22,19,253 13,17,189 157,174,241 231,247,246 246,244,244 253,232,255 255,253,245 255,255,246 255,255,248 255,255,247 255,254,244 255,252,244 255,253,248 255,255,252 254,249,248 255,247,247 247,239,239 255,255,252 255,251,244 255,255,247 251,248,234 255,255,243 252,244,255 251,247,255 249,251,251 248,255,237 248,255,230 251,255,231 252,255,239 253,255,247 249,248,250 254,253,255 255,253,255 252,250,250 251,249,248 255,253,255 255,253,255 255,252,255 242,255,241 250,247,243 255,235,248 240,214,244 218,204,240 216,226,250 225,255,254 227,255,240 230,255,238 185,218,227 109,144,218 9,52,193 21,75,252 18,76,249 31,88,227 109,162,255 196,218,254 217,243,255 230,255,252 235,255,244 236,252,245 244,243,255 255,240,255 255,241,255 255,249,255 238,249,247 220,249,246 209,253,255 123,180,249 11,78,195 11,86,242 0,68,245 9,74,249 13,73,217 38,88,178 188,221,255 241,255,255 248,248,232 255,255,244 255,247,245 255,251,255 239,245,255 233,245,255 234,248,254 245,252,255 255,251,253 180,163,167 153,127,133 129,129,129 123,123,123 131,131,131 126,126,126 132,132,132 199,199,199 255,255,255 255,255,255 237,237,237 248,248,248 248,248,248 236,236,236 236,236,236 249,249,249 253,253,253 245,245,245 240,240,240 243,243,243 251,251,251 255,255,255 255,255,255 252,252,252 254,254,254 255,255,255 253,253,253 251,251,251 251,251,251 252,252,252 254,254,254 255,255,255 254,254,254 253,253,253 250,250,250 188,188,188 138,138,138 214,214,214 184,184,184 138,138,138 122,122,122 129,129,129 131,131,131 129,129,129 142,142,142 114,114,114 155,155,155 251,251,251 255,255,255 248,248,248 255,255,255 234,234,234 238,238,238 247,247,247 255,255,255 235,235,235 128,128,128 213,213,213 255,255,255 255,255,255
255,239,255 255,247,255 254,255,247 247,255,236 240,255,235 239,255,244 245,250,255 254,247,255 255,248,255 255,243,249 238,235,231 228,235,244 213,227,255 111,122,236 11,21,199 10,16,235 32,12,241 62,52,206 1,0,59 5,0,1 102,93,89 209,202,223 210,211,255 90,102,210 22,34,198 15,20,225 13,10,209 61,62,196 234,242,255 250,255,249 255,255,245 255,249,253 255,248,255 255,250,255 255,250,255 255,248,255 254,244,255 251,241,255 253,243,255 255,247,255 250,240,252 255,251,255 255,249,255 255,252,255 255,241,245 255,251,255 255,245,253 255,250,255 251,243,255 251,245,255 253,248,255 254,252,251 254,255,244 255,255,239 255,255,240 255,255,240 253,254,238 253,255,243 255,255,247 255,255,251 255,255,255 255,254,255 255,252,255 253,252,255 238,246,235 250,242,252 255,233,255 238,210,255 211,196,255 208,216,255 211,238,255 202,239,255 178,217,245 120,158,223 40,86,211 24,81,255 7,71,255 14,76,230 58,112,206 174,220,255 255,253,255 254,253,243 241,252,226 238,254,223 245,255,239 248,255,255 248,247,255 239,237,255 251,254,255 237,254,233 229,255,230 185,235,217 187,249,255 92,157,242 6,74,217 7,74,251 8,82,255 9,75,230 36,85,201 154,186,251 233,252,255 239,245,228 255,255,238 255,255,249 255,248,255 246,243,255 237,245,255 240,254,252 244,255,243 254,255,245 186,172,176 148,122,140 131,131,131 126,126,126 128,128,128 121,121,121 126,126,126 185,185,185 244,244,244 250,250,250 251,251,251 255,255,255 252,252,252 233,233,233 233,233,233 252,252,252 255,255,255 253,253,253 246,246,246 251,251,251 253,253,253 255,255,255 255,255,255 248,248,248 242,242,242 246,246,246 252,252,252 251,251,251 251,251,251 253,253,253 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 180,180,180 126,126,126 243,243,243 244,244,244 188,188,188 145,145,145 125,125,125 126,126,126 137,137,137 126,126,126 136,136,136 121,121,121 151,151,151 248,248,248 255,255,255 255,255,255 240,240,240 244,244,244 254,254,254 248,248,248 247,247,247 122,122,122 206,206,206 255,255,255 255,255,255
255,244,255 255,250,255 255,255,247 247,255,237 242,255,238 242,255,249 249,251,255 255,247,255 255,246,255 255,250,253 245,241,236 250,255,255 216,227,255 187,198,255 36,43,194 20,25,210 11,0,253 34,26,210 134,132,214 53,51,63 5,0,0 4,0,36 46,44,144 23,27,182 17,24,217 21,24,222 18,17,180 168,164,255 230,229,255 252,252,246 248,245,231 255,255,248 255,241,255 255,244,255 255,244,255 254,241,255 247,238,255 242,233,253 241,234,249 242,236,247 251,244,251 255,253,255 255,249,252 255,243,251 245,225,238 255,239,255 255,236,255 255,237,255 244,239,248 247,242,251 253,245,255 255,250,255 255,253,255 255,255,252 255,255,246 255,255,239 255,255,241 253,254,234 249,251,232 251,255,243 250,254,249 243,246,250 243,246,254 250,252,255 241,248,255 196,194,236 156,143,217 138,120,233 110,97,243 70,69,227 36,43,194 14,26,162 7,26,155 63,94,239 4,55,229 0,64,255 0,71,251 24,87,215 120,157,217 230,249,255 255,225,246 254,229,233 251,243,226 253,255,229 245,255,227 233,255,225 232,251,236 245,254,251 237,244,237 251,255,240 240,255,226 220,255,223 206,255,253 173,227,255 40,93,220 25,75,247 0,78,255 0,67,236 44,96,233 96,130,219 211,232,255 239,249,236 255,255,235 255,255,246 255,244,255 248,241,255 240,244,255 244,255,251 243,255,233 253,255,239 190,181,184 138,115,143 130,130,130 127,127,127 129,129,129 126,126,126 137,137,137 191,191,191 244,244,244 255,255,255 255,255,255 255,255,255 255,255,255 239,239,239 238,238,238 253,253,253 255,255,255 248,248,248 245,245,245 255,255,255 255,255,255 253,253,253 255,255,255 245,245,245 231,231,231 233,233,233 253,253,253 253,253,253 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 249,249,249 194,194,194 129,129,129 233,233,233 255,255,255 248,248,248 209,209,209 144,144,144 121,121,121 121,121,121 142,142,142 122,122,122 124,124,124 132,132,132 146,146,146 243,243,243 250,250,250 255,255,255 249,249,249 255,255,255 238,238,238 241,241,241 127,127,127 192,192,192 255,255,255 255,255,255
255,248,255 255,252,255 252,255,244 247,255,237 245,255,241 248,255,252 250,250,255 255,246,255 255,242,255 255,244,246 255,255,248 253,255,252 230,240,255 220,230,255 85,93,212 18,23,175 6,4,255 17,16,210 148,147,250 246,245,255 159,157,176 27,23,88 10,5,144 12,11,209 3,7,219 27,31,213 59,61,186 218,211,255 242,230,255 255,250,255 255,254,254 251,248,240 255,250,246 255,252,247 255,253,248 253,253,247 248,251,242 240,248,237 233,243,230 230,240,227 233,243,230 242,250,239 252,254,248 255,250,251 255,251,255 255,249,255 255,244,255 255,230,254 240,241,232 246,243,238 252,248,247 255,251,255 255,251,255 255,251,255 255,251,253 255,251,247 255,255,243 248,249,229 241,244,222 242,248,229 244,252,242 243,250,253 240,248,255 242,248,255 172,182,255 85,90,199 31,28,161 35,29,194 28,20,221 4,0,222 10,0,229 35,23,243 46,43,246 73,96,255 17,75,255 0,58,243 0,73,233 38,92,206 204,215,255 255,241,255 255,222,255 255,221,255 252,236,243 247,255,233 235,255,215 220,255,204 230,255,221 246,255,245 239,237,236 255,251,242 240,244,215 235,254,215 216,249,234 190,228,255 125,159,255 33,63,228 0,69,255 0,61,241 35,89,243 57,95,197 204,228,255 244,255,252 255,255,240 255,251,246 253,240,255 251,242,255 242,244,255 246,255,248 241,255,227 251,255,236 197,192,194 134,114,143 125,125,125 125,125,125 128,128,128 127,127,127 139,139,139 176,176,176 213,213,213 223,223,223 223,223,223 228,228,228 228,228,228 222,222,222 222,222,222 226,226,226 221,221,221 212,212,212 202,202,202 239,239,239 251,251,251 248,248,248 255,255,255 253,253,253 241,241,241 244,244,244 255,255,255 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 252,252,252 247,247,247 195,195,195 126,126,126 231,231,231 255,255,255 255,255,255 250,250,250 208,208,208 137,137,137 143,143,143 113,113,113 128,128,128 133,133,133 118,118,118 144,144,144 147,147,147 224,224,224 255,255,255 248,248,248 255,255,255 236,236,236 233,233,233 139,139,139 194,194,194 255,255,255 255,255,255
255,251,255 255,251,250 247,251,239 243,255,235 246,255,243 250,255,255 251,248,255 253,241,255 255,242,255 252,241,243 255,255,247 252,255,245 241,249,255 223,230,255 157,162,253 36,39,154 0,4,241 13,24,216 61,66,188 217,218,255 223,221,255 170,166,255 32,26,203 10,7,236 12,17,234 21,33,189 22,30,119 120,113,164 206,184,226 252,228,255 255,249,255 248,249,247 255,255,225 255,255,224 255,255,225 255,255,230 250,255,231 243,255,232 231,253,229 222,242,229 221,240,237 215,231,238 235,246,255 230,236,255 245,246,255 224,222,242 244,240,255 254,248,255 243,249,232 247,250,235 253,253,241 255,252,249 255,251,254 255,246,255 255,243,255 255,244,255 245,235,235 251,248,234 246,252,227 236,249,225 240,254,242 243,254,255 232,241,255 206,212,253 55,68,255 17,28,220 2,9,210 11,13,231 7,7,245 2,0,245 19,2,247 36,17,240 65,59,254 40,67,241 3,71,238 0,82,247 10,95,245 75,118,235 239,226,255 255,232,255 255,217,255 255,216,255 241,227,251 233,250,237 227,255,221 224,255,215 229,255,226 247,252,250 255,247,255 255,229,245 255,242,231 240,238,207 248,255,242 205,227,255 154,175,255 53,68,230 0,63,255 0,70,255 21,78,233 66,106,212 206,234,255 234,249,252 255,255,248 255,253,254 254,242,255 255,246,255 242,244,255 248,255,247 238,255,225 250,255,239 204,201,203 132,119,143 131,131,131 130,130,130 127,127,127 120,120,120 118,118,118 127,127,127 134,134,134 132,132,132 128,128,128 127,127,127 127,127,127 130,130,130 131,131,131 129,129,129 124,124,124 120,120,120 145,145,145 214,214,214 247,247,247 246,246,246 255,255,255 255,255,255 252,252,252 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 252,252,252 249,249,249 254,254,254 191,191,191 121,121,121 242,242,242 255,255,255 239,239,239 255,255,255 252,252,252 232,232,232 135,135,135 125,125,125 144,144,144 133,133,133 125,125,125 118,118,118 127,127,127 167,167,167 215,215,215 238,238,238 255,255,255 246,246,246 234,234,234 138,138,138 202,202,202 255,255,255 255,255,255
