50 170
247,255,231 248,255,236 250,255,244 251,255,250 253,249,254 255,247,255 255,248,255 255,252,253 254,250,245 248,248,236 255,255,245 253,255,248 249,254,252 245,251,255 231,236,251 236,239,255 250,232,255 255,237,255 255,246,255 255,247,255 255,248,255 250,241,254 244,238,249 246,241,250 254,252,255 253,253,255 251,253,255 242,243,253 236,238,249 236,239,253 239,242,255 240,242,255 250,250,250 253,253,253 255,255,255 255,255,255 255,255,255 253,253,253 251,251,251 251,251,251 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 246,246,246 236,236,236 215,215,215 242,242,242 255,255,255 253,253,253 250,250,250 255,255,255 255,255,255 243,243,243 251,251,251 250,250,250 251,251,251 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 248,248,248 255,255,255 247,247,247 230,230,230 254,254,254 249,249,249 255,255,255 227,227,227 252,252,252 250,250,250 251,251,251 255,255,255 254,254,254 248,248,248 243,243,243 242,242,242 255,255,255 255,255,255 255,255,255 254,254,254 251,251,251 251,251,251 255,255,255 255,255,255 252,252,252 244,244,244 240,240,240 247,247,247 255,255,255 255,255,255 255,255,255 255,255,255 244,244,244 247,247,247 250,250,250 252,252,252 253,253,253 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 254,254,254 244,244,244 235,235,235 253,253,253 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 254,254,254 244,244,244 233,233,233 248,248,248 240,240,240 239,239,239 247,247,247 253,253,253 251,251,251 251,251,251 255,255,255 255,255,255 255,255,255 252,252,252 248,248,248 248,248,248 252,252,252 255,255,255 254,254,254 255,254,255 255,254,255 253,252,254 252,251,253 253,252,254 254,253,255 254,253,255 253,252,254 250,249,251 255,254,255 255,254,255 255,254,255 252,251,253 251,250,252 255,254,255 255,254,255 255,244,255 255,246,255 255,248,255 255,247,255 255,246,255 255,246,255 255,242,255 255,240,255 255,237,255 255,238,255
247,255,232 248,255,238 250,255,246 254,255,253 254,250,255 255,247,255 255,249,255 255,254,253 247,246,236 255,255,245 253,255,245 246,255,245 237,246,249 239,246,255 230,235,255 221,226,255 249,255,243 247,255,241 250,255,246 251,255,247 244,252,241 236,244,233 243,250,243 250,255,252 243,249,248 250,255,255 250,254,255 246,251,255 245,248,255 248,251,255 247,249,255 241,242,255 254,254,254 255,255,255 254,254,254 253,253,253 251,251,251 250,250,250 249,249,249 248,248,248 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 255,255,255 246,246,246 234,234,234 248,248,248 248,248,248 249,249,249 248,248,248 246,246,246 248,248,248 254,254,254 255,255,255 251,251,251 252,252,252 247,247,247 238,238,238 238,238,238 247,247,247 252,252,252 251,251,251 249,249,249 250,250,250 255,255,255 255,255,255 255,255,255 234,234,234 239,239,239 235,235,235 249,249,249 244,244,244 243,243,243 249,249,249 255,255,255 255,255,255 255,255,255 255,255,255 248,248,248 250,250,250 251,251,251 247,247,247 241,241,241 241,241,241 246,246,246 252,252,252 255,255,255 254,254,254 249,249,249 252,252,252 254,254,254 249,249,249 243,243,243 240,240,240 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 252,252,252 251,251,251 252,252,252 254,254,254 254,254,254 255,255,255 255,255,255 254,254,254 249,249,249 241,241,241 236,236,236 251,251,251 252,252,252 253,253,253 255,255,255 255,255,255 255,255,255 253,253,253 253,253,253 253,253,253 255,255,255 255,255,255 254,254,254 253,253,253 252,252,252 247,247,247 240,240,240 255,255,255 250,250,250 248,248,248 253,253,253 255,255,255 253,253,253 252,252,252 255,255,255 255,255,255 254,254,254 249,249,249 249,249,249 253,253,253 255,255,255 255,255,255 255,255,255 252,251,253 252,251,253 254,253,255 255,254,255 255,254,255 254,253,255 252,251,253 251,250,252 251,250,252 250,249,251 249,248,250 251,250,252 255,254,255 255,254,255 255,254,255 249,248,250 255,245,241 255,246,244 255,249,249 255,252,254 255,252,255 255,250,255 255,245,255 255,241,252 254,238,249 255,239,248
247,255,237 249,255,242 250,255,248 254,253,255 254,248,255 255,247,255 255,250,255 255,255,254 255,255,248 254,255,244 244,253,240 240,251,248 233,242,255 223,230,255 224,229,255 225,229,255 236,255,241 231,255,237 227,255,235 229,255,237 222,248,232 213,235,223 211,230,221 217,234,230 240,254,252 234,246,246 222,231,234 215,222,225 226,233,236 245,249,254 248,252,255 239,243,248 255,255,255 254,254,254 253,253,253 252,252,252 251,251,251 251,251,251 251,251,251 250,250,250 255,255,255 255,255,255 253,253,253 251,251,251 254,254,254 255,255,255 251,251,251 242,242,242 247,247,247 241,241,241 242,242,242 253,253,253 255,255,255 255,255,255 250,250,250 242,242,242 247,247,247 245,245,245 252,252,252 255,255,255 255,255,255 252,252,252 244,244,244 246,246,246 255,255,255 236,236,236 254,254,254 252,252,252 240,240,240 255,255,255 247,247,247 255,255,255 252,252,252 247,247,247 245,245,245 247,247,247 247,247,247 245,245,245 245,245,245 247,247,247 255,255,255 255,255,255 255,255,255 255,255,255 250,250,250 249,249,249 254,254,254 255,255,255 252,252,252 249,249,249 250,250,250 254,254,254 253,253,253 246,246,246 240,240,240 239,239,239 242,242,242 244,244,244 246,246,246 247,247,247 249,249,249 252,252,252 255,255,255 255,255,255 252,252,252 253,253,253 254,254,254 253,253,253 250,250,250 247,247,247 245,245,245 244,244,244 250,250,250 251,251,251 253,253,253 254,254,254 255,255,255 254,254,254 253,253,253 252,252,252 247,247,247 253,253,253 255,255,255 251,251,251 247,247,247 248,248,248 251,251,251 251,251,251 255,255,255 255,255,255 253,253,253 254,254,254 254,254,254 252,252,252 251,251,251 253,253,253 255,255,255 246,246,246 239,239,239 243,243,243 254,254,254 255,255,255 255,255,255 250,250,250 247,246,248 250,249,251 254,253,255 255,254,255 255,254,255 255,254,255 254,253,255 253,252,254 254,253,255 254,253,255 249,248,250 244,243,245 245,244,246 251,250,252 251,250,252 245,244,246 255,255,240 255,255,240 255,255,239 254,252,241 255,254,246 255,255,254 255,254,255 255,253,255 236,229,236 237,230,237
247,255,241 249,255,246 253,255,255 254,251,255 255,248,255 255,247,255 255,250,255 255,254,255 254,255,246 247,254,241 242,253,243 244,255,255 191,202,224 116,124,171 111,115,180 134,136,214 127,156,201 149,178,223 179,205,251 197,221,255 198,221,255 200,219,255 214,230,255 232,245,255 221,231,255 235,244,255 237,244,255 225,231,244 220,226,233 236,240,241 250,255,253 253,255,252 255,255,255 254,254,254 252,252,252 252,252,252 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 250,250,250 253,253,253 255,255,255 255,255,255 251,251,251 242,242,242 255,255,255 255,255,255 248,248,248 241,241,241 249,249,249 255,255,255 255,255,255 255,255,255 209,209,209 177,177,177 181,181,181 181,181,181 179,179,179 211,211,211 255,255,255 239,239,239 255,255,255 249,249,249 241,241,241 255,255,255 236,236,236 135,135,135 232,232,232 232,232,232 236,236,236 245,245,245 254,254,254 255,255,255 254,254,254 254,254,254 255,255,255 253,253,253 255,255,255 255,255,255 255,255,255 252,252,252 251,251,251 253,253,253 255,255,255 233,233,233 233,233,233 238,238,238 245,245,245 247,247,247 243,243,243 239,239,239 239,239,239 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 252,252,252 254,254,254 255,255,255 254,254,254 253,253,253 251,251,251 250,250,250 252,252,252 253,253,253 253,253,253 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 249,249,249 255,255,255 255,255,255 252,252,252 249,249,249 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 245,245,245 239,239,239 245,245,245 255,255,255 255,255,255 255,255,255 251,251,251 247,246,248 251,250,252 255,254,255 255,254,255 255,254,255 255,254,255 255,254,255 255,254,255 250,249,251 255,254,255 255,254,255 244,243,245 237,236,238 244,243,245 254,253,255 255,254,255 241,252,250 240,250,250 241,250,254 241,250,255 242,249,255 238,242,255 231,233,255 223,224,255 230,229,255 231,230,255
246,255,244 249,255,250 253,253,255 254,249,255 255,246,255 255,246,255 255,250,255 255,254,255 246,248,242 251,255,248 245,255,251 235,247,255 164,175,207 72,79,136 51,55,134 58,59,150 19,26,197 28,33,202 30,33,201 23,25,187 20,20,174 32,29,174 55,50,183 73,67,186 132,126,227 178,172,254 220,214,255 237,232,255 244,240,255 253,250,255 255,253,255 253,251,251 254,254,254 252,252,252 250,250,250 252,252,252 255,255,255 255,255,255 255,255,255 254,254,254 252,252,252 255,255,255 254,254,254 251,251,251 252,252,252 255,255,255 255,255,255 254,254,254 251,251,251 253,253,253 239,239,239 196,196,196 135,135,135 80,80,80 41,41,41 23,23,23 1,1,1 0,0,0 15,15,15 41,41,41 41,41,41 15,15,15 0,0,0 1,1,1 73,73,73 99,99,99 134,134,134 195,195,195 231,231,231 101,101,101 22,22,22 209,209,209 246,246,246 247,247,247 245,245,245 237,237,237 218,218,218 197,197,197 185,185,185 184,184,184 191,191,191 192,192,192 194,194,194 194,194,194 194,194,194 194,194,194 193,193,193 193,193,193 250,250,250 245,245,245 243,243,243 250,250,250 255,255,255 253,253,253 249,249,249 246,246,246 254,254,254 251,251,251 250,250,250 253,253,253 255,255,255 255,255,255 246,246,246 238,238,238 255,255,255 255,255,255 254,254,254 254,254,254 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 251,251,251 252,252,252 255,255,255 254,254,254 250,250,250 252,252,252 254,254,254 254,254,254 253,253,253 252,252,252 254,254,254 255,255,255 255,255,255 255,255,255 249,249,249 247,247,247 251,251,251 254,254,254 252,252,252 251,251,251 254,254,254 249,248,252 251,250,254 254,253,255 253,252,255 252,251,255 251,250,254 253,252,255 255,254,255 249,248,252 255,254,255 255,254,255 248,247,251 246,245,249 250,249,253 246,245,249 236,235,239 210,223,255 208,219,255 206,216,255 205,212,255 200,206,255 191,193,255 175,177,255 164,163,255 126,125,235 127,124,240
246,254,247 249,254,253 253,252,255 255,249,255 255,246,255 255,245,255 255,249,255 255,253,255 249,251,245 250,255,249 232,243,240 230,244,255 224,236,255 207,214,255 199,201,255 165,167,255 38,27,255 19,7,255 4,0,244 16,0,249 55,33,255 83,61,255 73,52,255 50,28,211 50,29,186 64,44,173 82,65,168 120,104,181 180,168,220 236,228,255 253,244,255 242,234,245 251,251,251 248,248,248 247,247,247 249,249,249 253,253,253 254,254,254 253,253,253 251,251,251 249,249,249 254,254,254 255,255,255 253,253,253 251,251,251 254,254,254 255,255,255 253,253,253 254,254,254 158,158,158 56,56,56 8,8,8 0,0,0 2,2,2 32,32,32 67,67,67 128,128,128 178,178,178 228,228,228 247,247,247 245,245,245 222,222,222 170,170,170 118,118,118 55,55,55 0,0,0 1,1,1 4,4,4 10,10,10 0,0,0 11,11,11 39,39,39 0,0,0 2,2,2 7,7,7 8,8,8 1,1,1 0,0,0 1,1,1 11,11,11 0,0,0 0,0,0 0,0,0 2,2,2 4,4,4 4,4,4 1,1,1 0,0,0 2,2,2 0,0,0 0,0,0 18,18,18 43,43,43 59,59,59 64,64,64 65,65,65 121,121,121 130,130,130 153,153,153 187,187,187 223,223,223 248,248,248 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 254,254,254 255,255,255 255,255,255 254,254,254 253,253,253 255,255,255 254,254,254 253,253,253 252,252,252 252,252,252 254,254,254 255,255,255 255,255,255 252,252,252 248,248,248 243,243,243 242,242,242 248,248,248 251,251,251 242,242,242 229,229,229 245,245,245 247,247,247 247,247,247 245,245,245 243,243,243 245,245,245 246,246,246 246,246,246 251,251,251 248,248,248 249,249,249 251,251,251 247,247,247 241,241,241 243,243,243 251,251,251 248,247,251 250,249,253 251,250,254 249,248,252 246,245,249 245,244,248 248,247,251 251,250,254 255,254,255 254,253,255 248,247,251 248,247,251 255,254,255 252,251,255 217,216,220 178,177,181 102,109,212 85,91,196 61,68,179 43,47,166 36,36,166 33,32,172 31,29,179 31,25,186 34,27,196 34,24,200
255,254,255 255,254,255 255,254,255 254,254,254 254,254,254 253,254,252 253,254,252 252,253,251 243,244,242 251,251,251 252,251,253 247,246,250 247,245,251 251,248,255 250,247,255 243,239,250 37,67,246 6,19,225 10,3,224 28,17,204 111,108,223 208,217,255 227,236,249 232,236,255 195,194,234 130,126,185 77,73,149 58,47,157 46,25,177 56,27,207 98,65,255 135,106,255 133,172,255 161,195,255 208,230,255 236,235,244 255,238,252 255,239,255 255,219,255 255,242,255 250,255,248 225,255,221 229,255,231 217,250,236 229,248,255 241,253,255 230,243,235 107,122,94 21,21,21 6,6,6 0,0,0 12,12,12 0,0,0 65,65,65 231,231,231 250,250,250 245,245,245 255,255,255 240,240,240 193,193,193 147,147,147 106,106,106 52,52,52 3,3,3 13,0,2 18,10,11 2,0,0 18,22,23 0,1,1 5,15,15 4,13,16 0,0,3 14,12,18 56,48,55 78,64,75 67,53,64 73,61,73 106,96,108 125,118,131 120,116,128 102,125,127 102,128,122 104,132,113 109,135,112 119,138,121 119,131,131 106,109,124 87,85,107 63,63,77 69,73,67 52,64,36 18,33,0 0,12,0 2,9,2 5,3,23 0,0,31 23,0,15 13,0,22 0,0,29 0,0,35 0,1,32 0,4,7 0,31,7 47,88,50 87,108,76 141,135,130 180,146,176 218,168,222 247,196,254 255,227,255 255,247,255 255,244,243 255,245,255 242,227,241 242,243,241 246,255,242 233,255,234 213,255,225 212,255,239 207,255,255 195,240,255 175,213,255 145,179,255 114,149,255 83,124,255 55,103,255 28,85,248 12,73,237 18,80,218 30,90,234 51,109,255 74,127,255 93,141,255 114,157,255 144,181,255 174,207,255 207,237,255 206,230,255 225,242,255 224,237,255 211,220,255 211,215,255 210,210,255 207,205,255 195,209,255 176,194,255 128,149,255 127,143,255 216,217,255 247,231,255 255,245,241 255,238,245 255,235,255 255,234,255 248,231,255 255,240,255 254,244,255 230,230,255 90,102,228 0,20,201 0,0,239 14,14,252 0,0,221 5,23,236 0,13,225 0,12,230 14,16,235 23,9,221 33,10,196 142,117,255
255,254,255 255,254,255 255,254,255 255,255,255 254,254,254 254,255,253 253,254,252 253,254,252 249,250,248 248,248,248 241,240,242 236,235,239 243,241,247 253,250,255 253,250,255 243,239,250 41,66,254 9,19,233 14,5,232 32,18,213 115,112,228 215,222,255 233,244,252 237,243,254 239,240,255 238,238,255 229,231,255 187,183,255 109,97,215 55,36,182 48,27,179 55,36,183 0,21,181 46,71,187 164,184,242 244,250,255 255,250,255 246,219,239 255,233,255 255,249,255 242,246,240 239,255,242 233,255,248 232,253,255 213,227,246 223,232,241 11,21,4 10,24,0 0,0,0 35,35,35 0,0,0 5,5,5 59,59,59 223,223,223 255,255,255 192,192,192 119,119,119 50,50,50 0,0,0 0,0,0 5,5,5 2,2,2 10,10,10 31,31,31 77,67,67 90,82,83 130,128,128 89,93,94 13,21,21 0,3,6 0,0,3 197,200,204 247,246,250 255,253,255 255,252,255 255,246,254 253,242,250 255,249,255 255,252,255 254,251,255 244,250,255 244,253,255 246,255,251 245,255,241 241,253,235 243,250,243 246,246,252 245,242,255 248,244,255 253,254,252 251,255,238 245,255,225 247,255,232 248,253,244 227,225,237 196,192,217 210,187,202 198,182,200 128,122,141 112,121,135 48,70,75 45,77,66 0,18,0 0,12,0 0,10,0 10,5,4 14,0,13 19,0,22 18,0,23 21,0,23 57,46,54 80,76,71 128,119,116 172,167,168 213,217,222 221,235,247 218,244,255 218,252,255 192,233,255 143,186,237 60,100,175 54,91,195 47,83,213 37,74,226 24,67,230 14,66,232 9,71,233 9,75,234 19,86,239 13,79,234 13,77,232 20,80,234 30,83,233 37,84,222 44,85,208 59,88,197 75,97,193 107,118,208 177,182,255 138,136,236 114,108,225 81,74,209 83,76,227 22,14,175 19,33,145 35,48,186 18,28,192 13,17,176 114,110,223 246,233,255 234,213,222 255,235,237 255,237,254 243,229,255 253,244,255 255,249,255 235,232,255 182,181,255 35,40,193 5,11,218 12,7,252 0,0,235 21,29,255 0,6,229 0,15,235 0,10,226 26,27,237 11,3,194 107,91,252 193,173,255
255,254,255 255,254,255 255,254,255 255,255,255 255,255,255 255,255,254 254,255,253 254,255,253 255,255,254 246,246,246 232,231,233 228,227,231 240,238,244 255,252,255 255,252,255 243,239,250 38,58,255 9,15,240 15,2,240 33,17,218 119,112,233 220,226,255 238,250,252 244,252,251 238,244,251 219,225,236 207,217,235 211,219,255 223,224,255 220,214,255 170,165,255 106,104,186 4,10,205 26,38,194 56,73,170 187,203,249 227,234,251 255,253,255 248,237,240 245,237,237 255,255,252 234,241,244 225,235,253 239,246,255 219,222,253 29,31,39 20,23,0 11,17,0 20,20,20 0,0,0 6,6,6 31,31,31 126,126,126 90,90,90 22,22,22 0,0,0 0,0,0 0,0,0 28,28,28 80,80,80 139,139,139 189,189,189 230,230,230 255,255,255 246,236,236 255,254,254 233,231,231 251,255,255 153,160,163 0,9,12 9,16,19 157,160,164 254,251,253 252,243,246 254,243,245 255,252,254 255,253,255 255,252,255 255,251,255 255,254,255 247,233,255 247,237,250 249,245,240 254,255,235 255,255,237 255,255,240 253,252,242 238,235,237 255,253,255 254,253,255 243,244,242 236,241,232 249,255,244 253,255,252 251,255,255 235,237,245 248,235,249 255,253,255 255,255,248 255,255,240 234,247,215 244,255,225 253,255,240 254,255,246 186,184,183 183,177,182 155,148,155 127,123,128 76,78,78 22,29,26 6,17,9 0,9,1 5,18,0 5,16,6 0,0,21 0,0,49 0,14,110 39,62,172 52,82,200 44,81,201 51,91,220 42,80,228 33,71,237 27,68,247 25,73,255 20,80,254 13,83,244 7,83,235 3,71,254 1,71,249 3,73,244 7,77,238 10,77,229 17,77,220 31,80,218 48,84,222 47,69,211 59,68,219 86,86,246 87,83,255 20,15,200 19,15,210 29,29,231 14,14,220 24,39,195 12,18,195 36,32,228 32,19,211 58,46,196 204,195,255 243,239,255 247,243,238 255,255,244 249,246,232 255,255,251 231,234,248 204,209,255 78,78,202 13,6,203 14,1,247 12,12,248 0,0,238 10,15,254 1,6,245 0,1,232 12,17,232 10,10,200 54,50,206 174,165,255 224,211,255
255,254,255 255,254,255 255,254,255 255,255,255 255,255,255 255,255,254 255,255,254 255,255,254 255,255,254 248,248,248 236,235,237 232,231,235 244,242,248 255,252,255 255,252,255 241,237,248 31,48,255 7,7,243 14,0,245 33,12,221 116,107,234 222,225,255 243,251,250 247,255,244 244,252,242 250,255,248 246,255,247 239,253,251 223,234,254 226,232,255 218,227,255 196,209,231 35,25,232 21,22,204 20,33,173 40,63,155 150,173,223 227,243,255 247,254,249 255,253,242 255,255,249 255,251,255 236,234,255 187,186,226 14,11,43 4,0,6 29,18,0 32,21,0 0,0,0 4,4,4 4,4,4 8,8,8 19,19,19 6,6,6 21,21,21 110,110,110 179,179,179 229,229,229 255,255,255 253,253,253 244,244,244 255,255,255 255,255,255 248,248,248 255,253,250 255,252,249 255,255,255 230,234,235 246,253,255 174,180,185 7,12,15 142,144,145 248,243,244 243,236,233 248,237,233 255,250,246 255,255,251 254,251,247 249,247,246 250,253,251 255,252,253 255,255,249 255,255,242 255,253,225 245,245,215 244,247,221 255,255,243 255,255,255 239,236,251 240,238,255 239,236,255 230,229,255 230,231,252 234,238,255 237,242,255 235,241,254 233,235,255 220,224,235 251,255,240 255,255,221 255,255,220 254,246,209 255,255,241 255,242,245 255,245,255 255,253,255 246,254,247 231,250,229 223,251,222 217,246,220 211,238,222 183,208,198 135,166,129 114,138,138 64,79,141 33,44,166 40,52,218 40,60,245 29,60,241 32,72,244 27,74,242 22,68,246 16,61,253 11,56,255 7,59,255 5,66,252 1,76,239 0,82,231 4,65,255 0,64,255 0,68,255 0,77,247 5,82,238 9,84,230 18,86,229 34,87,237 42,82,241 46,72,243 26,45,226 66,81,255 1,17,207 0,20,206 0,13,197 4,33,214 15,32,235 0,0,216 32,11,244 39,9,236 28,7,199 70,69,197 197,209,255 230,246,245 249,255,225 255,255,228 251,255,240 211,224,255 133,146,244 8,10,182 22,6,243 22,0,255 4,8,240 8,11,250 0,0,238 8,6,255 7,5,241 15,14,218 27,27,187 147,148,255 224,222,255 238,234,255
255,254,255 255,254,255 255,254,255 255,255,255 255,255,255 255,255,254 255,255,254 255,255,254 253,254,252 253,253,253 248,247,249 244,243,247 250,248,254 255,252,255 253,250,255 240,236,247 25,41,254 4,3,243 15,0,247 32,8,222 117,105,235 224,224,255 246,251,252 251,255,244 253,255,245 242,251,230 241,255,228 243,255,236 240,254,248 244,255,255 244,255,255 230,247,234 79,61,244 30,25,208 0,7,184 12,36,190 24,57,167 182,211,255 220,236,248 255,255,247 255,255,243 250,240,240 255,249,255 29,29,53 0,0,14 14,3,11 23,0,0 39,4,0 12,12,12 0,0,0 7,7,7 14,14,14 121,121,121 183,183,183 255,255,255 249,249,249 243,243,243 246,246,246 253,253,253 255,255,255 255,255,255 250,250,250 253,253,253 255,255,255 249,243,238 248,245,241 248,248,248 251,254,255 250,254,255 246,252,255 217,220,224 233,232,234 246,241,238 254,246,239 255,251,242 255,255,245 255,255,248 255,255,249 253,255,251 251,255,252 255,255,225 255,255,227 255,255,234 255,255,243 255,254,250 246,248,255 236,240,255 231,233,255 223,224,255 221,220,255 213,209,255 199,196,255 190,187,255 193,192,255 206,209,255 219,221,255 206,224,255 205,221,255 219,229,246 255,255,248 255,244,224 255,255,242 255,251,252 255,247,255 255,236,251 255,252,254 232,246,228 220,250,215 226,255,221 234,255,237 236,255,247 226,249,244 223,255,255 200,232,255 127,149,251 53,69,235 31,49,255 26,57,255 19,64,255 20,77,255 2,64,242 10,70,254 15,69,255 11,61,255 3,54,255 0,61,249 7,79,241 17,96,239 22,70,255 8,62,255 0,59,244 0,68,242 0,78,243 0,79,237 0,71,232 0,64,230 0,63,238 28,78,255 24,65,251 20,56,240 25,58,237 0,30,198 0,30,192 0,26,182 0,1,242 11,6,255 23,0,251 27,0,242 45,21,245 17,20,188 104,131,222 223,252,255 224,240,216 255,255,233 234,240,247 181,195,255 42,59,204 6,10,222 17,0,255 24,0,253 7,13,244 1,3,245 5,2,255 6,0,252 25,17,248 14,9,194 119,121,246 214,220,255 228,234,255 224,226,227
253,252,255 253,252,254 253,252,254 254,254,254 254,254,254 254,255,253 255,255,254 255,255,254 252,253,251 255,255,255 254,253,255 250,249,253 252,250,255 255,252,255 252,249,255 240,236,247 22,39,249 5,5,241 17,0,247 33,10,222 118,104,236 228,224,255 250,252,255 255,254,250 255,254,249 249,252,236 254,255,237 251,255,241 247,255,248 242,247,248 244,251,246 241,253,235 188,170,255 26,18,179 20,27,228 0,15,227 0,31,210 94,127,237 223,243,255 228,230,224 255,250,230 255,255,242 169,167,159 11,18,15 20,25,24 11,0,6 33,0,16 54,0,30 0,0,0 7,7,7 58,58,58 241,241,241 228,228,228 255,255,255 252,252,252 255,255,255 255,255,255 249,249,249 247,247,247 255,255,255 255,255,255 247,247,247 246,246,246 255,255,255 255,253,245 255,255,251 249,249,249 234,237,241 250,253,255 250,253,255 237,240,245 255,255,255 232,228,223 248,242,231 255,251,236 253,248,233 251,249,238 254,255,248 251,255,252 247,255,253 245,255,209 243,255,225 244,248,253 236,234,255 213,206,255 173,165,255 129,126,229 103,102,212 74,74,192 54,55,183 35,32,172 25,18,169 24,17,168 33,25,172 46,41,180 59,54,187 32,59,179 81,103,208 155,166,250 203,202,255 238,222,255 255,232,255 255,236,255 253,224,250 255,246,255 255,255,252 246,255,237 244,255,235 241,255,235 224,244,225 230,245,241 230,241,245 190,230,255 132,169,251 63,93,228 27,58,241 21,58,255 8,59,255 0,59,250 0,69,239 5,84,247 0,72,244 0,59,249 6,56,255 17,65,255 19,73,244 9,73,215 0,68,191 32,65,215 32,73,226 32,83,240 22,86,251 2,78,251 0,69,251 0,71,255 0,77,255 0,57,255 16,78,255 4,54,255 20,60,255 27,58,255 6,32,223 15,35,224 18,38,223 0,6,255 4,2,255 28,1,255 30,0,254 18,0,243 20,30,224 14,47,174 141,175,234 232,249,255 233,234,254 232,231,255 81,89,220 0,10,204 0,6,240 10,1,252 24,0,255 3,9,246 0,0,242 12,6,255 25,16,255 12,2,209 70,67,220 207,209,255 231,237,255 251,255,249 248,252,227
251,250,254 252,251,253 252,251,253 252,252,252 253,253,253 253,254,252 254,255,253 254,255,253 253,254,252 255,255,255 250,249,251 244,243,247 248,246,252 255,252,255 253,250,255 244,240,251 20,42,238 5,10,233 19,3,244 33,11,219 120,103,236 229,223,255 252,249,255 255,250,255 255,251,255 254,249,248 254,252,244 255,255,251 250,246,255 253,247,255 255,252,255 248,249,247 221,202,255 78,66,196 9,10,220 2,21,255 0,0,218 22,56,209 196,218,255 250,253,255 255,249,230 255,255,238 126,125,105 1,14,0 0,7,0 16,10,11 26,0,21 37,0,32 15,15,15 1,1,1 121,121,121 251,251,251 255,255,255 251,251,251 251,251,251 250,250,250 251,251,251 255,255,255 254,254,254 241,241,241 235,235,235 243,243,243 252,252,252 255,255,255 255,255,247 229,229,223 241,241,241 251,254,255 248,251,255 251,253,255 253,254,255 243,241,240 255,254,245 255,255,244 255,255,242 255,255,241 250,251,241 244,249,247 237,246,249 230,242,248 231,255,246 220,241,255 192,198,255 136,129,255 69,52,233 23,4,207 17,5,209 31,24,221 20,21,209 15,16,204 17,16,210 27,21,224 32,22,229 26,14,220 19,8,208 18,6,202 17,43,213 7,29,195 35,45,206 27,25,174 118,105,237 153,133,240 229,207,255 251,233,255 254,244,255 254,251,247 245,246,230 253,255,238 251,255,244 242,241,245 253,247,255 255,246,255 159,198,255 76,117,240 18,60,213 15,65,242 12,73,255 0,67,251 0,72,241 0,87,241 8,93,243 3,77,235 5,64,233 19,68,238 37,80,237 34,80,211 12,64,164 0,45,126 27,45,122 31,55,145 33,67,181 24,71,216 4,66,238 0,56,253 0,58,255 0,65,255 0,53,255 0,61,255 0,40,250 47,78,255 31,47,254 38,39,249 43,33,247 12,0,213 0,15,255 0,0,239 25,4,255 32,7,255 2,0,243 22,33,247 2,32,191 51,80,188 189,203,255 208,204,255 157,148,255 6,0,196 4,7,242 0,0,239 4,5,239 21,16,237 0,0,247 7,6,252 4,0,234 35,29,238 48,41,208 165,164,255 231,234,255 237,242,245 255,255,235 254,255,221
