50 170
251,251,251 254,254,254 255,255,255 255,255,255 253,253,253 251,251,251 254,254,254 255,255,255 252,252,252 252,252,252 248,248,248 255,255,255 247,247,247 205,205,205 105,105,105 17,17,17 0,0,0 0,0,0 45,45,45 126,126,126 244,244,244 233,233,233 254,254,254 255,255,255 253,253,253 255,255,255 253,253,253 201,201,201 113,113,113 103,103,103 95,95,95 144,144,144 252,252,252 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 253,253,253 248,248,248 251,251,251 253,253,253 254,254,254 254,254,254 254,254,254 255,255,255 255,255,255 245,245,245 254,254,254 255,255,255 255,255,255 255,255,255 253,253,253 243,243,243 230,230,230 253,253,253 248,248,248 221,221,221 157,157,157 75,75,75 13,13,13 0,0,0 0,0,0 4,5,9 30,29,33 85,84,86 159,159,159 218,219,215 244,246,240 249,251,245 250,252,246 253,255,252 253,255,255 251,254,255 243,245,255 238,241,255 237,241,255 236,240,255 235,239,255 217,246,207 235,255,227 240,255,238 248,255,249 250,255,255 246,246,252 254,252,255 246,243,245 255,254,250 245,247,241 249,251,245 251,255,255 246,248,255 225,225,249 222,220,255 238,234,255 243,253,255 239,249,255 229,240,248 230,241,245 240,252,254 246,255,255 248,255,254 248,255,252 250,255,252 250,255,253 250,252,252 247,249,250 248,247,251 255,253,255 255,252,255 240,234,245 95,97,175 58,59,139 66,67,148 69,68,154 62,61,147 59,56,142 54,51,136 50,49,129 49,49,125 53,54,128 58,56,132 59,55,137 56,50,139 54,45,142 54,42,148 55,42,152 57,33,159 62,39,161 73,51,163 70,53,150 57,43,125 75,65,131 146,142,191 222,221,255 245,246,255 246,247,255 251,253,255 244,247,251 253,254,255 236,237,241 246,245,249 238,236,242 242,242,242 255,255,255 255,255,255 255,255,255 250,250,250 243,243,243 243,243,243 244,244,244 243,243,243 248,248,248 255,255,255 255,255,255 253,253,253 245,245,245 250,250,250 255,255,255 255,255,255 254,254,254 244,244,244 232,232,232 232,232,232 244,244,244 254,254,254 255,255,255 255,255,255 255,255,255
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 246,246,246 247,247,247 240,240,240 249,249,249 255,255,255 243,243,243 219,219,219 198,198,198 147,147,147 61,61,61 12,12,12 0,0,0 0,0,0 65,65,65 138,138,138 222,222,222 228,228,228 255,255,255 247,247,247 147,147,147 8,8,8 8,8,8 7,7,7 81,81,81 236,236,236 240,240,240 246,246,246 251,251,251 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 250,250,250 250,250,250 252,252,252 252,252,252 249,249,249 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 252,252,252 246,246,246 255,255,255 255,255,255 243,243,243 255,255,255 255,255,255 216,216,216 137,137,137 65,66,70 21,22,26 0,0,0 10,11,9 15,16,12 34,34,28 111,112,103 201,203,197 243,244,240 247,249,250 248,251,255 247,250,255 246,249,255 241,244,255 226,229,255 210,212,247 225,245,255 230,249,255 230,241,255 231,234,255 237,234,255 216,207,255 213,203,250 188,178,220 168,158,194 166,158,189 158,151,186 153,143,189 158,146,206 166,150,228 164,145,238 155,134,236 129,138,175 160,170,204 204,214,244 231,242,255 236,247,255 231,242,255 232,242,252 240,248,255 241,248,251 248,253,255 251,255,255 253,254,255 250,249,253 248,246,252 255,252,255 247,242,251 113,110,213 50,46,151 38,34,140 43,37,144 50,44,151 48,43,148 62,57,156 53,50,142 61,58,144 62,60,142 64,60,142 61,55,142 60,50,143 59,47,147 64,50,156 68,52,163 75,43,184 62,31,170 54,27,160 65,42,164 73,56,167 66,53,151 62,54,137 73,68,137 183,180,235 208,208,248 246,247,255 235,235,251 246,248,255 254,254,254 255,255,252 240,237,232 245,245,245 238,238,238 233,233,233 237,237,237 249,249,249 255,255,255 255,255,255 255,255,255 255,255,255 252,252,252 246,246,246 245,245,245 255,255,255 255,255,255 255,255,255 241,241,241 253,253,253 254,254,254 251,251,251 245,245,245 245,245,245 250,250,250 253,253,253 251,251,251 255,255,255 255,255,255
255,255,255 248,248,248 243,243,243 250,250,250 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 252,252,252 253,253,253 231,231,231 87,87,87 13,13,13 0,0,0 0,0,0 26,26,26 247,247,247 170,170,170 89,89,89 7,7,7 0,0,0 0,0,0 54,54,54 149,149,149 227,227,227 172,172,172 16,16,16 0,0,0 0,0,0 108,108,108 245,245,245 248,248,248 252,252,252 253,253,253 251,251,251 250,250,250 250,250,250 251,251,251 253,253,253 250,250,250 243,243,243 240,240,240 246,246,246 255,255,255 255,255,255 253,253,253 250,250,250 246,246,246 242,242,242 246,246,246 255,255,255 255,255,255 253,253,253 243,243,243 246,246,246 255,255,255 255,255,255 249,249,249 240,240,240 244,244,244 251,251,251 251,251,251 253,254,255 239,241,242 202,202,202 140,141,139 77,77,71 30,31,22 5,6,0 0,2,0 0,1,0 67,68,72 151,153,164 195,196,216 192,195,223 174,176,211 160,162,203 155,158,202 114,122,199 102,106,187 84,82,172 59,50,147 59,45,147 42,22,121 71,50,142 71,52,133 67,49,118 71,56,118 77,61,125 77,60,134 66,48,139 58,34,146 60,32,161 69,38,177 58,63,132 54,60,127 76,81,142 132,139,194 200,206,253 236,244,255 239,247,255 234,241,255 240,247,255 247,252,255 241,245,250 253,254,255 253,252,255 242,238,243 255,252,255 252,246,251 119,114,229 57,52,167 56,48,165 63,56,171 60,53,164 36,31,136 60,56,152 51,48,134 55,52,131 56,54,124 57,55,121 57,54,123 58,51,124 56,47,127 56,43,127 55,41,129 56,30,147 66,43,159 65,44,160 61,42,159 60,45,160 49,37,149 43,36,141 56,52,147 69,67,149 110,109,175 217,217,255 231,231,255 246,246,255 255,255,252 247,246,232 237,236,216 231,231,231 243,243,243 255,255,255 255,255,255 248,248,248 242,242,242 247,247,247 255,255,255 248,248,248 253,253,253 255,255,255 254,254,254 245,245,245 238,238,238 242,242,242 250,250,250 253,253,253 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 253,253,253 250,250,250 255,255,255 255,255,255
251,251,251 236,236,236 230,230,230 242,242,242 255,255,255 255,255,255 255,255,255 255,255,255 244,244,244 247,247,247 255,255,255 255,255,255 244,244,244 54,54,54 0,0,0 4,4,4 23,23,23 21,21,21 254,254,254 253,253,253 179,179,179 133,133,133 22,22,22 1,1,1 0,0,0 0,0,0 10,10,10 22,22,22 0,0,0 4,4,4 13,13,13 82,82,82 250,250,250 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 247,247,247 237,237,237 237,237,237 245,245,245 245,245,245 238,238,238 255,255,255 255,255,255 255,255,255 251,251,251 243,243,243 243,243,243 253,253,253 255,255,255 255,255,255 247,247,247 235,235,235 232,232,232 236,236,236 243,243,243 252,252,252 255,255,255 248,249,253 253,255,255 253,255,255 252,253,249 255,255,251 248,249,240 192,193,184 127,127,121 37,37,37 20,20,26 13,13,29 29,31,55 57,58,92 71,73,114 66,67,117 59,60,111 35,37,155 38,37,157 50,43,170 45,33,163 71,54,181 83,64,181 178,160,255 233,217,255 245,234,255 229,220,255 231,225,255 240,234,255 202,192,255 121,106,197 69,51,158 65,43,161 43,42,146 45,45,145 51,51,145 57,59,143 71,75,146 112,116,175 181,185,233 239,245,255 236,241,255 246,250,255 232,234,244 245,245,251 255,254,255 249,247,247 255,254,255 253,249,248 116,112,225 49,43,156 42,36,149 44,38,147 49,45,148 64,61,153 178,177,255 227,226,255 218,220,255 221,224,255 228,232,255 234,236,255 237,237,255 231,230,255 222,217,255 214,208,255 206,200,255 197,190,251 149,143,214 98,92,174 70,66,162 47,43,149 37,35,148 56,55,165 35,34,137 52,53,139 158,157,223 234,233,255 250,250,255 255,255,251 243,242,221 255,255,225 244,244,244 252,252,252 253,253,253 233,233,233 196,196,196 169,169,169 167,167,167 178,178,178 180,180,180 192,192,192 226,226,226 255,255,255 253,253,253 230,230,230 238,238,238 255,255,255 255,255,255 255,255,255 254,254,254 253,253,253 252,252,252 252,252,252 253,253,253 252,252,252 255,255,255 255,255,255
250,250,250 236,236,236 230,230,230 243,243,243 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 252,252,252 240,240,240 244,244,244 255,255,255 70,70,70 6,6,6 4,4,4 0,0,0 35,35,35 232,232,232 60,60,60 2,2,2 0,0,0 5,5,5 23,23,23 6,6,6 0,0,0 0,0,0 14,14,14 7,7,7 3,3,3 0,0,0 14,14,14 17,17,17 35,35,35 65,65,65 100,100,100 136,136,136 173,173,173 205,205,205 224,224,224 244,244,244 253,253,253 254,254,254 247,247,247 247,247,247 255,255,255 255,255,255 255,255,255 246,246,246 244,244,244 247,247,247 255,255,255 255,255,255 255,255,255 254,254,254 247,247,247 249,249,249 255,255,255 254,254,254 232,232,232 222,222,222 234,234,234 249,249,249 255,255,255 244,245,249 245,247,248 249,251,251 255,255,252 255,255,251 255,255,249 255,255,249 255,255,252 255,255,255 210,209,218 140,140,158 68,69,97 11,12,50 0,0,41 24,24,78 65,66,124 37,45,164 37,42,164 54,55,177 43,38,159 57,50,161 52,44,139 154,150,221 227,226,255 233,240,255 238,252,248 233,250,237 232,247,239 241,255,255 239,250,255 185,192,231 105,109,158 58,53,184 49,45,171 42,38,157 39,36,145 38,38,132 48,50,128 78,80,144 108,112,160 182,186,221 246,248,255 237,238,252 239,242,247 255,255,255 254,252,251 255,255,251 252,249,244 125,121,226 56,53,156 54,50,151 58,54,149 56,53,139 56,55,129 181,182,242 228,234,255 233,240,255 238,248,255 243,255,255 246,255,254 248,255,254 249,255,254 242,245,249 236,239,244 202,216,205 241,253,253 239,251,255 219,228,255 160,169,236 75,83,173 31,37,144 49,52,167 54,55,169 56,56,156 98,98,176 228,227,255 248,247,255 252,249,244 255,255,231 255,255,223 231,231,231 184,184,184 134,134,134 117,117,117 126,126,126 133,133,133 128,128,128 120,120,120 138,138,138 129,129,129 140,140,140 183,183,183 234,234,234 255,255,255 255,255,255 243,243,243 255,255,255 254,254,254 253,253,253 253,253,253 252,252,252 250,250,250 250,250,250 251,251,251 255,255,255 255,255,255
255,255,255 243,243,243 239,239,239 248,248,248 255,255,255 252,252,252 251,251,251 255,255,255 241,241,241 255,255,255 255,255,255 246,246,246 255,255,255 72,72,72 9,9,9 0,0,0 4,4,4 47,47,47 157,157,157 0,0,0 41,41,41 144,144,144 177,177,177 186,186,186 188,188,188 190,190,190 143,143,143 68,68,68 12,12,12 0,0,0 7,7,7 0,0,0 2,2,2 5,5,5 6,6,6 3,3,3 0,0,0 0,0,0 4,4,4 9,9,9 19,19,19 51,51,51 87,87,87 115,115,115 147,147,147 189,189,189 224,224,224 240,240,240 251,251,251 253,253,253 255,255,255 252,252,252 246,246,246 242,242,242 248,248,248 255,255,255 254,254,254 248,248,248 242,242,242 242,242,242 248,248,248 254,254,254 254,254,254 250,250,250 251,255,255 252,254,255 248,251,249 251,252,248 255,255,250 254,255,246 251,252,243 248,247,243 252,251,253 232,231,241 230,229,249 246,246,255 233,233,255 171,170,220 96,97,155 55,55,115 42,57,160 28,41,145 40,49,153 32,38,137 57,60,145 51,55,120 160,169,203 237,252,254 233,255,227 244,255,221 244,255,213 230,255,200 223,255,203 230,255,224 231,255,238 222,247,237 75,67,214 56,47,191 42,36,171 51,46,167 60,58,164 57,57,147 53,55,126 55,56,112 112,114,154 232,236,255 243,246,255 239,242,247 255,255,255 245,244,240 253,251,243 248,246,236 133,131,227 52,51,145 43,42,134 52,51,137 60,60,136 65,66,127 192,198,241 233,243,255 239,251,255 240,255,247 244,255,238 245,255,233 244,255,230 246,255,231 248,255,235 253,255,239 242,255,214 235,255,219 219,243,225 228,247,255 224,240,255 143,156,234 56,65,168 35,42,159 36,40,158 54,57,162 51,51,135 211,211,255 240,238,255 248,245,240 255,255,234 234,232,191 137,137,137 129,129,129 125,125,125 128,128,128 131,131,131 128,128,128 127,127,127 130,130,130 115,115,115 136,136,136 133,133,133 114,114,114 142,142,142 211,211,211 254,254,254 254,254,254 250,250,250 251,251,251 255,255,255 255,255,255 255,255,255 252,252,252 247,247,247 245,245,245 254,254,254 254,254,254
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 241,241,241 255,255,255 244,244,244 255,255,255 87,87,87 1,1,1 0,0,0 0,0,0 18,18,18 255,255,255 23,23,23 0,0,0 123,123,123 254,254,254 255,255,255 251,251,251 247,247,247 255,255,255 172,172,172 7,7,7 0,0,0 4,4,4 62,62,62 79,77,67 28,27,17 2,3,0 4,7,0 4,12,2 0,4,0 14,27,25 53,68,71 0,13,22 0,2,20 0,0,26 0,0,37 0,2,50 0,10,67 0,10,73 0,0,64 47,58,96 63,75,123 68,78,142 103,114,188 113,127,203 158,177,244 179,201,253 181,203,245 178,196,237 179,190,240 183,188,249 185,191,255 183,194,255 183,203,251 197,226,255 212,249,255 255,253,252 251,250,254 249,247,255 249,251,255 250,255,254 245,255,243 235,241,230 229,226,228 247,237,250 250,238,250 254,249,246 250,255,237 246,255,245 237,246,255 162,164,229 54,48,149 35,36,158 43,43,173 40,36,179 37,31,178 46,40,175 42,42,148 28,31,99 20,28,57 129,136,139 204,208,202 255,255,249 252,250,249 233,235,235 237,246,243 240,255,248 229,250,235 166,160,231 66,49,160 54,30,178 47,28,177 51,49,169 49,55,150 55,59,154 49,43,154 58,44,156 204,192,255 226,223,255 250,252,255 239,243,244 232,237,238 250,255,252 237,250,236 142,142,212 57,55,137 52,48,149 50,44,155 45,42,145 52,54,132 177,185,225 238,250,252 229,240,214 241,248,211 255,255,224 255,255,235 255,247,235 255,250,242 255,255,249 255,250,241 255,250,231 255,255,233 255,255,233 255,255,237 241,248,243 225,230,255 62,61,129 45,39,134 52,46,147 50,47,133 77,78,138 146,148,183 235,232,255 248,239,255 236,218,255 133,110,155 125,125,125 129,129,129 132,132,132 125,125,125 137,137,137 137,137,137 116,116,116 130,130,130 140,140,140 117,117,117 138,138,138 136,136,136 135,135,135 126,126,126 234,234,234 255,255,255 251,251,251 255,255,255 251,251,251 245,245,245 251,251,251 254,254,254 253,253,253 255,255,255 255,255,255 255,255,255
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 248,248,248 235,235,235 251,251,251 242,242,242 255,255,255 88,88,88 2,2,2 3,3,3 1,1,1 38,38,38 241,241,241 214,214,214 23,23,23 0,0,0 61,61,61 249,249,249 250,250,250 255,255,255 240,240,240 193,193,193 0,0,0 21,21,21 11,11,11 89,89,89 239,238,228 230,229,219 184,185,176 101,103,97 19,25,20 0,1,0 0,0,4 8,20,32 79,92,114 111,123,157 88,101,147 47,59,117 48,59,127 48,58,136 41,51,135 56,66,154 51,52,120 61,63,141 49,50,141 53,54,158 36,40,145 47,57,151 45,58,137 46,58,128 59,67,134 59,60,134 67,62,147 66,61,152 47,46,132 45,54,127 106,126,181 181,208,252 249,247,246 252,251,255 253,251,255 247,249,255 239,246,243 232,242,230 232,238,227 237,234,236 255,250,255 255,250,255 254,249,246 236,242,223 238,251,237 241,250,255 168,170,235 48,42,143 54,57,172 42,44,169 27,24,163 33,29,172 55,50,181 50,49,152 22,26,91 5,13,42 0,7,10 0,2,0 24,24,18 109,107,107 195,197,198 239,244,245 242,255,250 238,255,246 232,228,255 45,32,130 58,38,175 53,36,181 44,42,161 49,57,151 26,32,129 59,55,168 61,49,161 118,109,190 238,237,255 222,224,234 251,255,255 250,255,255 244,251,248 244,253,243 154,156,221 62,62,140 58,55,154 60,54,165 55,51,157 55,56,142 170,177,227 230,238,255 238,245,238 250,250,236 255,255,248 255,250,252 251,234,247 253,237,255 255,247,255 255,247,255 255,255,242 255,255,234 245,247,225 237,244,229 243,250,255 228,231,255 88,85,170 58,51,162 53,44,160 74,69,168 47,46,114 120,122,162 248,249,255 212,208,227 128,115,139 141,125,156 130,130,130 132,132,132 130,130,130 113,113,113 130,130,130 154,154,154 138,138,138 127,127,127 131,131,131 130,130,130 113,113,113 130,130,130 116,116,116 128,128,128 154,154,154 241,241,241 252,252,252 254,254,254 249,249,249 250,250,250 255,255,255 255,255,255 249,249,249 254,254,254 255,255,255 255,255,255
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 249,249,249 240,240,240 255,255,255 248,248,248 255,255,255 93,93,93 5,5,5 7,7,7 2,2,2 19,19,19 249,249,249 255,255,255 224,224,224 62,62,62 18,18,18 17,17,17 200,200,200 249,249,249 254,254,254 175,175,175 0,0,0 1,1,1 0,0,0 93,93,93 255,255,245 255,255,249 252,252,246 241,242,238 235,237,238 198,201,209 102,106,124 7,11,39 14,19,58 52,54,108 63,64,132 55,56,137 59,58,152 54,50,156 43,39,152 49,43,160 50,41,145 54,44,158 42,30,160 45,33,175 46,38,179 55,50,181 42,42,156 48,47,150 57,52,151 45,34,138 47,31,143 63,44,163 61,48,163 46,42,143 49,55,138 68,80,152 222,220,219 232,231,235 246,244,255 250,252,255 250,255,254 250,255,248 246,252,241 243,240,242 236,226,239 253,241,253 255,255,252 254,255,241 242,255,241 234,243,255 162,164,229 54,48,149 33,40,149 44,48,166 46,46,176 39,38,172 40,38,162 64,65,163 138,143,204 224,231,255 165,170,171 92,95,86 24,21,17 4,0,1 0,0,4 16,19,24 83,93,93 158,172,168 236,238,255 111,103,180 74,56,179 56,42,177 37,38,152 44,53,150 55,63,164 38,35,151 49,41,155 60,54,135 236,238,255 229,235,242 250,255,255 242,245,250 229,232,236 249,254,252 165,167,231 56,56,134 45,42,141 45,39,152 42,38,151 48,48,142 164,169,232 233,241,255 244,249,255 254,254,254 255,253,255 255,244,255 240,225,253 241,226,255 250,239,255 249,241,255 255,255,251 255,255,249 248,252,246 243,251,255 234,241,255 163,162,234 55,49,158 34,23,157 47,36,170 53,47,160 46,46,124 179,183,224 226,233,250 155,158,163 127,123,128 124,117,124 130,130,130 116,116,116 129,129,129 151,151,151 198,198,198 246,246,246 236,236,236 211,211,211 166,166,166 133,133,133 131,131,131 135,135,135 145,145,145 129,129,129 113,113,113 184,184,184 254,254,254 255,255,255 251,251,251 253,253,253 255,255,255 254,254,254 248,248,248 255,255,255 255,255,255 255,255,255
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 250,250,250 255,255,255 254,254,254 255,255,255 96,96,96 3,3,3 3,3,3 0,0,0 47,47,47 230,230,230 255,255,255 253,253,253 235,235,235 123,123,123 1,1,1 0,0,0 125,125,125 249,249,249 192,192,192 0,0,0 0,0,0 13,13,13 88,88,88 254,252,244 255,255,251 255,255,252 255,255,255 251,251,255 246,247,255 240,240,255 231,231,255 126,123,173 60,56,122 51,44,125 65,54,150 41,30,140 45,30,151 61,46,174 44,27,160 56,40,165 58,41,176 56,37,188 47,30,193 46,31,193 43,32,182 35,27,158 57,49,166 62,51,161 67,49,162 64,41,163 57,33,159 57,36,158 60,47,155 53,50,142 42,45,126 75,73,72 112,111,115 168,166,178 215,217,227 242,249,246 249,255,247 250,255,245 252,249,251 255,250,255 253,241,253 248,243,240 248,254,235 248,255,247 236,245,255 160,162,227 57,51,152 41,51,152 40,47,156 38,40,164 34,35,163 31,31,149 51,54,145 134,141,196 236,244,255 246,252,251 255,255,249 255,255,252 200,193,198 105,97,108 23,22,32 0,0,4 0,1,1 0,0,7 66,63,118 58,46,152 39,28,154 50,51,165 31,44,142 40,51,155 53,54,174 55,50,165 52,49,129 152,156,191 242,250,255 248,253,255 253,252,255 253,252,255 252,252,255 174,175,243 61,59,141 60,55,160 61,55,174 59,53,172 53,53,153 151,157,224 218,229,255 237,249,255 244,251,246 251,255,250 245,244,246 228,227,236 226,228,238 229,235,242 223,232,236 237,238,252 230,233,247 233,240,255 234,241,255 203,209,255 88,88,182 43,36,163 63,51,199 39,29,173 58,51,172 42,43,124 216,222,255 206,215,228 113,120,117 139,142,133 134,135,125 135,135,135 123,123,123 171,171,171 222,222,222 249,249,249 255,255,255 255,255,255 254,254,254 237,237,237 150,150,150 126,126,126 123,123,123 128,128,128 126,126,126 130,130,130 141,141,141 242,242,242 255,255,255 255,255,255 249,249,249 251,251,251 254,254,254 253,253,253 255,255,255 255,255,255 255,255,255
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 251,251,251 255,255,255 254,254,254 251,251,251 98,98,98 0,0,0 0,0,0 13,13,13 1,1,1 255,255,255 232,232,232 255,255,255 232,232,232 250,250,250 196,196,196 37,37,37 0,0,0 62,62,62 160,160,160 0,0,0 7,7,7 2,2,2 103,103,103 255,255,254 252,250,250 244,243,245 251,250,254 253,252,255 250,249,255 245,242,255 244,240,255 208,202,251 110,103,164 68,58,134 68,56,144 53,39,140 64,47,158 80,62,179 58,39,160 61,49,167 39,26,154 42,27,172 36,22,178 46,33,189 48,39,180 40,35,156 64,57,161 43,33,126 68,52,146 80,59,158 72,49,153 67,47,146 68,56,144 61,58,130 47,50,111 2,0,0 0,0,3 1,0,11 7,9,19 36,43,40 98,108,96 180,186,175 240,237,239 254,244,255 255,246,255 255,255,252 249,255,236 237,250,236 226,235,255 158,160,225 59,53,154 40,52,146 31,40,144 29,36,153 45,48,170 56,58,170 72,76,164 144,151,201 238,245,255 246,251,249 251,250,240 244,237,234 246,236,242 255,250,255 255,251,255 195,197,205 116,120,125 43,56,40 7,9,43 61,51,144 69,60,181 19,22,137 39,52,156 48,60,172 28,32,157 48,46,165 60,61,141 113,122,155 244,255,255 234,239,242 238,236,248 249,243,255 241,236,251 171,170,242 44,42,131 41,35,144 38,30,155 42,36,161 53,54,158 158,166,236 232,247,255 237,255,255 240,255,245 246,255,245 247,255,244 236,252,235 232,252,233 224,250,226 207,237,208 233,234,255 229,232,255 225,231,255 204,213,255 169,175,252 59,60,164 33,29,158 42,34,175 59,52,187 46,42,155 73,76,151 227,234,255 162,172,182 103,110,105 134,138,126 135,138,123 127,127,127 156,156,156 234,234,234 255,255,255 248,248,248 236,236,236 239,239,239 255,255,255 253,253,253 208,208,208 124,124,124 145,145,145 113,113,113 143,143,143 132,132,132 123,123,123 209,209,209 249,249,249 255,255,255 247,247,247 246,246,246 255,255,255 255,255,255 251,251,251 255,255,255 255,255,255
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 252,252,252 253,253,253 255,255,255 254,254,254 110,110,110 4,4,4 0,0,0 13,13,13 0,0,0 253,253,253 255,255,255 249,249,249 255,255,255 255,255,255 254,254,254 238,238,238 95,95,95 0,0,0 16,16,16 6,6,6 15,15,15 0,0,0 104,104,104 245,241,246 252,251,255 255,253,255 253,251,255 249,248,255 250,248,255 244,242,255 237,234,255 244,242,255 228,222,255 183,177,226 157,150,207 167,157,223 154,143,216 121,108,186 104,90,172 62,59,151 40,35,140 74,67,188 58,52,183 41,35,166 36,35,151 63,65,159 113,115,186 199,197,255 199,193,248 189,177,237 171,156,218 158,146,206 172,166,215 208,210,244 241,248,255 250,248,247 192,191,195 110,108,120 40,42,52 3,10,7 0,5,0 0,4,0 2,0,1 42,32,45 111,99,111 188,183,180 224,230,211 241,254,240 241,250,255 164,166,231 41,35,136 46,58,152 43,54,158 43,50,167 40,43,165 26,28,140 34,39,124 126,133,182 243,251,255 250,254,249 255,255,247 255,255,249 253,242,245 241,229,241 246,238,249 252,251,255 251,254,255 250,255,237 194,198,222 72,64,151 41,32,153 51,55,174 43,55,167 23,34,155 33,38,170 37,38,158 51,56,135 123,135,163 235,247,247 250,255,255 255,251,255 253,244,255 249,238,255 197,198,255 61,61,145 54,49,158 41,33,163 46,39,173 61,60,176 145,152,239 208,221,255 227,242,255 226,242,254 234,248,254 237,250,255 230,248,255 227,250,252 214,244,239 193,227,217 142,140,216 120,121,195 80,84,155 36,42,117 40,48,131 29,35,132 48,51,160 47,48,162 38,41,146 69,72,157 187,193,252 229,236,255 115,121,132 131,136,135 128,129,125 124,121,117 121,121,121 177,177,177 250,250,250 255,255,255 249,249,249 255,255,255 255,255,255 255,255,255 244,244,244 255,255,255 164,164,164 130,130,130 134,134,134 127,127,127 123,123,123 135,135,135 187,187,187 237,237,237 255,255,255 249,249,249 249,249,249 255,255,255 255,255,255 246,246,246 255,255,255 255,255,255
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 250,250,250 255,255,255 255,255,255 121,121,121 10,10,10 2,2,2 0,0,0 15,15,15 254,254,254 250,250,250 224,224,224 255,255,255 242,242,242 241,241,241 224,224,224 241,241,241 157,157,157 0,0,0 1,1,1 18,18,18 11,11,11 105,105,105 252,249,255 255,252,255 253,250,255 246,244,250 248,248,254 253,254,255 253,254,255 248,251,255 241,243,251 251,252,255 243,244,255 228,228,246 250,248,255 248,248,255 236,234,255 245,243,255 173,180,249 54,58,139 33,33,133 24,25,135 51,52,162 63,68,161 38,47,114 11,20,63 32,39,64 116,117,137 211,205,228 255,246,255 253,247,255 238,238,250 234,242,242 238,251,243 255,255,254 253,252,255 251,249,255 250,252,255 249,255,253 201,211,199 126,132,121 68,65,67 28,18,31 11,0,11 5,0,0 1,7,0 43,56,42 109,118,138 114,116,181 60,54,155 38,51,149 35,45,153 37,42,164 47,49,173 49,50,164 61,66,151 139,146,195 241,248,255 244,248,242 249,248,234 255,251,242 255,254,254 255,251,255 255,251,255 255,254,255 251,255,255 235,250,219 232,234,255 73,63,153 50,39,165 42,44,169 13,24,145 44,56,182 42,45,183 44,47,169 40,46,123 53,66,92 128,141,139 207,212,210 242,238,249 255,244,255 255,245,255 178,184,237 50,53,127 59,56,159 49,41,171 45,37,178 25,19,154 40,39,155 52,55,146 57,60,134 57,58,126 63,61,131 65,61,137 58,57,137 58,62,141 52,61,135 35,47,119 60,53,150 59,56,148 61,62,148 46,51,130 53,63,140 54,64,141 47,60,136 38,49,123 66,75,142 182,193,245 237,245,255 202,209,229 136,138,149 148,145,154 111,103,113 141,129,141 131,131,131 188,188,188 242,242,242 242,242,242 249,249,249 255,255,255 248,248,248 238,238,238 255,255,255 255,255,255 210,210,210 123,123,123 163,163,163 143,143,143 171,171,171 200,200,200 211,211,211 242,242,242 255,255,255 252,252,252 253,253,253 254,254,254 250,250,250 250,250,250 255,255,255 255,255,255
