50 170
252,252,252 246,246,246 245,245,245 251,251,251 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 254,254,254 255,255,255 245,245,245 254,254,254 228,228,228 254,254,254 252,252,252 251,254,255 251,254,255 251,254,255 245,249,250 241,244,242 251,252,248 250,252,246 255,255,251 255,252,247 255,255,252 255,254,254 255,253,255 239,227,233 255,250,255 243,226,239 255,249,255 219,235,241 231,245,251 243,254,255 250,255,255 252,254,255 255,255,255 255,254,255 255,253,255 251,252,255 243,250,255 228,244,255 208,234,255 195,231,255 192,237,255 165,216,255 116,173,225 33,86,213 35,87,217 38,87,225 35,84,230 29,74,231 21,65,232 17,62,237 16,63,245 8,58,248 3,58,251 0,62,254 0,67,255 0,70,255 0,71,255 0,73,255 0,79,255 11,66,247 20,75,242 26,81,220 53,106,210 121,165,236 189,221,255 229,242,255 246,239,255 253,231,255 255,229,255 241,209,255 206,186,255 182,183,255 153,179,255 110,156,255 79,135,246 119,181,245 107,161,238 97,139,238 89,118,246 82,100,253 67,84,254 46,70,242 27,65,227 39,92,236 22,92,206 19,96,183 59,136,198 127,199,239 176,237,255 195,247,255 206,251,255 208,233,255 140,167,211 73,104,155 52,87,151 69,106,188 60,97,195 38,77,186 57,97,210 57,102,205 41,91,174 68,118,178 107,150,189 154,185,208 216,228,246 249,243,255 252,236,253 243,243,243 250,250,250 255,255,255 255,255,255 255,255,255 252,252,252 253,253,253 255,255,255 254,254,254 254,254,254 255,255,255 255,255,255 254,254,254 254,254,254 253,253,253 252,252,252 246,255,249 244,251,246 244,247,251 252,251,255 251,250,255 243,246,255 240,247,255 248,253,254 255,255,250 255,254,245 255,249,242 255,242,238 255,237,242 243,238,253 225,237,255 212,234,255 238,239,235 244,245,241 246,250,245 244,250,245 242,250,243 242,253,245 239,253,242 237,251,240 248,255,248 250,255,248 249,255,243 252,255,244 255,255,245 255,255,245 255,253,240 255,247,234 238,253,255 240,255,255 244,255,255 248,255,255 251,255,254 252,255,250 254,255,246 255,253,243 255,255,247 255,255,247
244,244,244 238,238,238 237,237,237 245,245,245 253,253,253 254,254,254 254,254,254 253,253,253 246,246,246 255,255,255 241,241,241 255,255,255 255,255,255 255,255,255 255,255,255 252,252,252 247,253,255 225,231,236 214,219,222 185,190,189 162,163,161 135,134,130 89,86,81 70,66,61 47,42,39 71,66,65 244,239,241 238,234,240 255,251,255 251,249,255 241,238,254 251,249,255 255,255,244 255,255,245 255,255,244 255,255,243 248,253,238 238,252,241 228,251,246 218,250,255 199,241,255 185,233,255 177,231,255 170,227,255 139,200,255 89,152,255 37,102,224 3,68,196 13,69,255 15,70,255 9,64,245 6,59,234 17,69,239 33,85,251 34,86,247 19,72,236 21,77,242 17,77,250 13,76,255 5,72,255 0,66,255 0,58,255 0,55,255 0,56,255 26,71,239 37,84,246 25,78,228 17,75,205 38,98,204 76,134,210 132,186,233 199,243,255 210,246,252 225,254,255 171,197,213 83,110,154 43,75,151 39,79,192 39,87,229 42,94,254 2,83,222 0,72,222 7,69,241 19,64,255 33,66,255 37,62,255 29,55,255 44,74,255 37,74,242 71,115,246 118,163,254 168,209,255 211,244,255 228,250,255 234,246,240 248,254,243 247,241,255 241,239,255 236,243,255 189,210,241 127,164,220 49,100,196 0,57,189 31,98,250 24,85,229 56,105,213 161,195,255 226,243,255 240,249,246 253,255,254 244,246,255 243,247,255 232,232,232 236,236,236 241,241,241 246,246,246 250,250,250 252,252,252 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 254,254,254 252,252,252 244,255,249 244,254,248 250,249,253 255,250,255 253,248,255 245,245,255 239,247,254 243,252,249 251,252,242 255,252,238 255,253,242 255,244,244 255,246,255 234,246,255 195,231,255 183,233,255 203,254,255 204,255,255 203,255,255 199,254,255 194,254,255 193,255,255 193,255,255 192,255,255 183,245,253 185,245,251 191,246,253 199,251,255 207,255,255 209,254,255 206,248,253 203,243,248 224,245,253 230,249,255 237,253,255 241,254,255 245,255,254 251,255,254 255,255,251 255,255,247 255,255,248 255,255,248
251,251,251 245,245,245 243,243,243 250,250,250 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 255,255,255 246,246,246 241,241,241 237,237,237 196,196,196 140,140,140 88,88,88 24,33,37 3,10,13 0,0,3 0,0,0 7,5,4 9,6,2 5,0,0 5,0,0 4,0,0 13,11,11 168,171,175 246,253,255 241,253,255 223,238,254 223,240,255 223,242,255 255,248,238 255,250,237 255,254,239 255,255,244 239,255,247 222,255,250 201,255,252 182,249,255 145,221,250 118,198,251 84,165,246 52,131,241 23,97,233 0,69,230 0,63,241 12,76,255 0,51,255 7,60,255 15,70,255 22,74,245 24,74,226 31,80,212 39,89,207 48,97,207 63,114,224 55,105,225 38,91,225 20,74,228 8,64,237 4,61,254 5,63,255 6,66,255 0,72,218 0,79,230 5,88,244 16,97,254 9,90,235 0,75,195 56,130,212 163,232,255 178,242,243 195,255,235 185,246,220 166,227,223 148,211,245 97,164,243 35,105,223 6,78,220 16,76,254 8,66,249 16,72,255 15,66,252 19,68,248 19,67,233 20,68,210 70,116,227 168,214,255 193,237,255 213,251,255 227,255,255 236,255,255 233,242,251 235,236,250 250,247,255 255,241,255 249,232,245 250,244,245 229,239,246 205,240,255 142,199,255 33,108,241 0,74,235 5,73,226 91,135,248 213,228,255 244,240,245 243,234,214 255,255,242 241,250,253 216,236,254 233,233,233 230,230,230 229,229,229 236,236,236 246,246,246 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 244,255,251 249,255,253 255,251,255 255,250,255 255,248,255 249,247,255 244,251,254 245,255,250 249,255,240 255,255,237 255,255,245 255,247,247 240,247,255 198,233,255 128,194,242 109,195,249 68,174,227 63,172,224 59,170,220 55,168,218 54,170,217 53,171,218 54,175,219 56,177,219 59,179,221 68,186,227 82,196,236 96,204,245 107,212,251 120,221,255 134,231,255 140,237,255 212,238,252 223,247,255 232,252,255 233,251,255 239,252,254 247,255,254 253,255,252 255,255,248 255,255,248 255,255,248
255,255,255 253,253,253 251,251,251 255,255,255 255,255,255 255,255,255 253,253,253 253,253,253 246,246,246 239,239,239 255,255,255 250,250,250 239,239,239 84,84,84 25,25,25 0,0,0 0,4,8 0,6,9 0,0,1 0,0,0 4,0,0 5,0,0 15,8,5 13,8,5 2,0,0 6,10,11 7,19,25 216,237,245 212,241,255 217,253,255 212,254,255 208,253,255 234,252,255 223,244,255 199,230,239 180,220,225 158,209,212 132,195,199 109,181,191 92,173,194 81,166,206 87,171,236 66,148,243 32,109,232 16,86,240 8,71,251 4,61,255 4,60,255 24,80,255 11,66,241 16,67,224 39,86,221 61,104,213 89,129,212 142,178,242 195,227,255 201,233,255 189,220,255 162,193,255 127,160,246 95,128,237 67,104,232 44,81,225 28,67,219 5,105,241 0,92,238 0,70,233 0,63,238 0,67,243 0,69,231 17,84,211 49,111,195 178,236,255 204,255,255 203,255,251 187,255,248 175,255,255 139,230,255 69,167,251 8,111,214 36,73,255 23,65,248 28,78,252 16,73,228 19,85,214 27,96,193 46,113,174 130,192,216 208,255,252 214,254,226 210,240,205 221,243,215 243,255,248 241,253,255 231,242,255 226,237,255 255,251,255 255,254,251 255,255,245 246,250,244 211,238,255 165,216,255 79,149,255 17,91,233 30,90,226 125,158,255 227,233,255 255,254,251 255,255,235 255,255,241 227,239,239 196,220,238 246,246,246 238,238,238 233,233,233 237,237,237 248,248,248 255,255,255 255,255,255 252,252,252 255,255,255 254,254,254 251,251,251 252,252,252 255,255,255 255,255,255 255,255,255 255,255,255 243,255,248 250,253,251 255,247,255 255,243,255 255,242,255 249,243,254 243,251,250 241,255,245 244,255,237 252,255,235 255,255,245 243,247,248 222,246,255 163,224,255 67,164,220 45,165,230 43,180,255 33,172,252 25,166,246 22,167,243 19,167,243 15,166,240 16,168,239 18,170,241 9,162,231 16,165,232 21,167,233 26,166,233 31,167,233 45,176,243 63,191,255 78,204,255 195,225,244 213,241,255 227,253,255 231,251,255 233,249,255 241,253,253 250,255,253 253,255,249 255,255,249 255,255,248
255,255,255 253,253,253 252,252,252 255,255,255 255,255,255 251,251,251 250,250,250 253,253,253 255,255,255 241,241,241 255,255,255 245,245,245 218,218,218 33,33,33 0,0,0 4,4,4 0,0,4 17,22,25 0,0,1 12,10,10 15,10,9 8,1,0 30,23,20 5,0,0 0,0,0 0,7,10 0,0,7 103,135,146 211,255,255 173,227,244 167,230,250 135,202,223 81,171,230 74,164,219 74,162,209 81,168,208 89,174,206 96,179,207 108,186,215 119,193,229 145,216,255 130,197,255 79,141,235 33,90,213 25,78,228 21,73,244 8,59,246 5,54,252 28,87,213 33,91,210 63,114,218 116,160,244 179,212,255 219,244,255 232,248,255 232,242,252 242,249,252 244,250,255 241,247,255 230,241,255 219,233,255 200,220,255 175,197,255 152,177,241 25,75,217 18,72,226 9,68,238 2,63,251 3,66,255 20,83,255 26,88,255 18,77,217 62,117,221 129,185,255 161,220,255 118,187,227 76,154,201 73,163,227 63,162,242 27,133,221 22,73,255 5,63,253 9,76,255 0,67,239 0,77,228 6,84,207 32,98,187 143,189,243 207,230,252 247,251,246 255,255,241 255,255,237 255,250,235 229,232,230 211,226,235 218,238,255 247,245,235 249,244,229 250,246,228 252,255,246 234,252,255 202,241,255 124,179,255 14,73,183 41,89,194 153,178,250 237,237,255 255,254,249 255,248,227 224,217,202 208,220,222 222,248,255 254,254,254 249,249,249 245,245,245 246,246,246 252,252,252 255,255,255 254,254,254 251,251,251 255,255,255 252,252,252 248,248,248 248,248,248 252,252,252 255,255,255 255,255,255 254,254,254 244,254,248 253,251,251 255,245,253 255,237,251 255,234,249 246,238,248 239,248,245 235,255,239 237,255,234 241,255,229 251,255,244 228,246,247 207,251,255 145,228,255 37,161,225 18,168,239 34,168,255 28,162,250 21,160,246 23,165,250 25,169,251 19,168,248 19,168,248 21,171,249 30,178,254 30,177,251 28,171,246 25,163,236 26,157,230 30,158,231 40,164,235 49,170,242 161,195,218 191,222,243 218,246,255 226,250,255 231,249,255 240,253,255 250,255,254 254,255,250 255,255,248 255,255,247
252,252,252 251,251,251 253,253,253 255,255,255 255,255,255 253,253,253 255,255,255 255,255,255 243,243,243 255,255,255 253,253,253 250,250,250 255,255,255 216,216,216 196,196,196 196,196,196 197,203,208 193,198,201 77,79,80 19,17,17 5,0,0 9,0,0 60,53,50 16,12,11 0,0,0 5,17,21 0,1,7 0,9,21 107,159,175 124,190,208 91,167,186 104,182,205 24,170,255 36,178,255 62,194,255 92,212,255 114,219,255 129,218,255 145,222,255 163,227,255 166,219,255 120,168,240 57,101,192 36,77,193 50,92,229 41,83,242 22,65,238 26,71,252 36,101,182 124,184,255 191,242,255 195,235,255 195,222,255 230,243,255 253,255,255 255,249,238 255,255,237 255,255,235 255,255,234 255,255,237 255,255,246 247,255,251 228,242,241 207,224,227 169,151,255 86,79,243 44,51,230 44,70,255 20,64,255 0,47,255 0,55,254 7,73,255 12,78,233 42,104,234 82,144,252 99,163,255 98,169,255 109,187,255 101,188,255 68,158,253 0,65,255 0,55,255 0,71,255 0,61,255 0,68,255 0,65,255 16,66,238 139,156,255 222,208,255 255,223,255 255,232,255 255,239,243 255,248,233 255,246,223 243,251,221 246,255,235 252,255,241 255,255,239 254,254,236 255,255,251 224,237,253 198,226,255 156,198,255 50,96,184 56,95,174 185,205,255 238,237,255 255,243,237 255,255,242 255,254,243 240,252,254 221,242,255 253,253,253 253,253,253 253,253,253 253,253,253 254,254,254 255,255,255 254,254,254 253,253,253 255,255,255 251,251,251 244,244,244 244,244,244 249,249,249 254,254,254 254,254,254 253,253,253 250,255,252 255,254,255 255,249,255 255,239,253 255,235,250 249,241,248 241,251,245 236,255,241 237,255,234 237,255,229 246,255,244 217,242,244 197,251,255 135,230,255 22,162,228 6,172,249 41,161,244 39,159,242 43,165,248 55,181,255 65,194,255 64,199,255 66,201,255 71,206,255 35,169,241 37,169,239 40,169,238 46,169,237 51,168,237 54,167,234 55,164,232 55,162,230 130,166,190 167,201,224 206,236,255 221,247,255 229,248,255 240,252,255 248,255,255 253,255,252 255,255,248 255,255,247
255,255,255 255,255,255 253,253,253 252,252,252 252,252,252 254,254,254 255,255,255 255,255,255 247,247,247 255,255,255 253,253,253 248,248,248 255,255,255 232,232,232 255,255,255 255,255,255 255,230,245 221,192,207 0,0,7 0,4,11 0,3,10 0,14,21 124,175,185 45,78,93 0,0,14 5,0,19 6,0,15 10,4,23 50,63,79 134,173,182 170,232,238 153,230,232 205,239,252 223,255,249 223,255,230 239,255,246 248,255,254 234,246,228 235,255,229 228,249,255 206,219,255 64,79,219 53,81,246 26,68,251 2,55,255 0,54,255 0,69,241 0,94,225 160,183,191 226,240,252 251,251,255 246,236,253 255,243,255 253,246,255 240,241,255 244,250,255 250,250,255 255,247,255 255,245,255 255,248,255 255,251,255 250,244,245 229,245,238 221,252,243 188,237,251 124,170,255 26,75,245 4,62,255 6,77,241 12,86,212 29,95,220 20,76,231 23,78,241 18,76,202 150,207,255 183,228,242 213,244,247 221,247,255 198,234,255 116,163,207 0,76,251 0,68,255 0,72,255 0,76,245 0,81,240 0,68,240 26,76,248 111,151,255 197,235,255 235,255,244 255,255,244 255,249,250 255,253,248 255,255,237 255,250,235 255,250,249 218,255,238 233,250,241 255,253,254 255,249,244 255,251,243 244,249,255 183,216,255 45,99,176 45,109,174 148,205,220 232,255,232 255,255,217 255,255,225 255,252,242 239,244,245 229,250,251 255,227,255 255,209,255 237,218,255 241,248,255 239,247,255 255,251,255 254,239,243 255,249,246 246,255,247 231,255,247 230,255,248 243,255,248 255,254,249 255,249,251 255,247,251 255,246,250 254,255,238 246,255,234 235,255,228 236,255,229 247,255,237 255,255,246 255,250,255 246,246,255 243,253,255 243,255,255 242,248,247 241,244,248 227,241,255 156,206,252 68,167,235 30,163,244 23,175,240 32,172,238 45,161,226 122,206,255 176,227,255 222,244,255 245,250,249 250,252,232 234,249,218 210,251,224 144,217,207 75,183,200 51,187,235 2,161,235 1,173,255 0,153,255 2,176,246 36,165,234 113,180,241 217,240,255 226,243,255 213,250,254 210,255,248 223,255,245 242,255,240 255,254,240
253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 240,240,240 255,255,255 253,253,253 243,243,243 255,255,255 252,252,252 247,247,247 253,253,253 255,246,255 88,64,74 10,9,18 0,14,20 0,8,13 0,46,52 128,174,182 141,171,182 0,10,27 18,12,31 7,0,11 9,1,18 0,0,10 147,178,187 207,255,255 189,253,254 242,251,255 244,255,247 242,255,230 247,254,239 249,255,249 246,255,239 235,255,233 215,250,253 175,206,255 47,77,212 36,75,234 21,66,241 17,63,255 11,61,255 11,76,235 40,119,236 196,232,242 229,251,255 244,247,255 253,243,255 255,249,255 248,234,245 231,229,235 248,255,255 245,252,255 252,253,255 255,251,255 255,246,254 251,247,253 240,252,255 224,255,255 213,255,255 173,242,255 118,187,255 25,97,255 0,67,255 0,71,247 0,79,223 14,93,233 11,79,240 15,77,249 20,80,223 137,191,255 197,235,255 227,249,255 233,250,255 217,238,255 140,169,230 7,75,240 3,70,247 6,75,249 3,78,234 8,81,232 12,67,236 38,74,244 117,147,255 202,234,255 237,255,247 253,255,248 255,248,255 255,249,255 255,252,252 255,247,249 255,247,255 232,255,237 247,252,237 255,255,247 255,250,238 255,252,238 250,246,255 190,211,255 52,93,192 54,102,197 153,194,243 233,254,255 255,253,239 255,246,251 255,242,255 244,238,255 229,239,255 211,228,255 175,215,255 152,219,250 159,234,255 170,226,243 228,250,255 250,242,252 255,253,255 250,245,242 241,249,242 243,254,246 255,254,250 255,253,254 255,249,254 255,243,251 255,240,248 255,255,242 255,255,241 255,255,237 255,255,235 255,255,237 255,250,244 255,249,255 252,251,255 231,245,251 235,255,253 236,255,246 240,255,253 221,255,255 145,217,251 50,173,229 6,165,233 11,177,242 20,174,239 28,161,223 103,206,255 159,228,255 207,248,255 236,255,255 250,255,248 249,255,241 236,255,245 207,255,252 156,237,252 108,218,255 30,163,231 16,165,255 5,162,255 2,175,249 27,159,229 94,171,234 173,209,255 212,239,255 210,246,252 216,255,252 224,255,244 246,255,243 255,255,243
253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 253,253,253 251,251,251 249,249,249 247,247,247 255,255,255 255,255,255 250,250,250 255,255,255 255,255,255 247,247,247 255,255,255 184,163,166 9,0,1 0,0,1 0,4,4 0,12,12 121,165,166 157,195,199 196,222,229 136,145,155 2,0,8 35,22,36 5,0,7 13,14,24 38,57,62 217,250,253 209,253,254 255,247,255 255,251,247 255,255,240 255,255,242 252,249,244 248,255,241 227,255,230 198,247,249 144,191,255 36,83,218 24,75,232 17,68,238 33,74,255 31,68,248 38,81,222 102,155,252 198,250,255 217,253,255 231,241,251 255,241,247 255,252,254 255,240,235 243,234,224 248,255,242 238,255,240 234,255,243 228,250,245 226,247,249 225,252,255 208,249,255 162,218,237 114,179,200 96,180,206 72,160,236 9,105,248 0,68,251 0,71,255 0,76,243 2,89,245 1,80,243 4,73,246 19,77,236 111,154,255 209,235,255 238,248,255 243,247,255 237,239,255 166,170,248 27,76,232 23,71,236 23,78,237 18,80,220 24,83,223 25,67,233 47,71,243 119,141,255 200,228,255 230,255,241 244,254,248 246,240,255 249,241,255 241,243,255 232,239,255 231,237,255 229,255,248 241,251,245 255,255,249 255,251,237 255,252,237 243,246,255 186,210,255 55,92,212 36,78,197 138,174,250 226,243,255 253,245,255 255,237,255 255,237,255 234,226,255 204,212,255 34,181,221 20,179,215 14,185,211 29,186,206 69,183,200 173,229,246 231,238,255 255,248,255 255,250,255 255,253,255 252,251,253 252,248,253 255,249,255 255,250,255 249,251,255 241,251,255 255,241,248 254,249,250 249,255,250 244,255,244 241,247,242 245,241,247 245,241,255 238,247,255 221,248,255 221,255,255 216,254,248 214,254,249 196,252,255 119,216,249 28,179,230 0,174,240 0,167,238 11,180,247 35,183,243 104,227,255 137,230,255 166,231,255 196,235,250 223,243,248 238,249,246 245,255,249 236,255,255 213,255,255 161,232,255 64,163,221 30,151,230 24,160,250 2,173,251 18,159,234 67,164,228 117,174,225 190,229,255 209,247,255 222,255,255 229,255,244 247,255,244 255,255,244
254,254,254 254,254,254 253,253,253 252,252,252 250,250,250 247,247,247 244,244,244 242,242,242 255,255,255 249,249,249 252,252,252 254,254,254 253,253,253 248,248,248 255,255,255 225,225,225 21,16,13 24,25,21 0,8,5 6,27,24 72,103,100 223,255,254 218,246,247 237,255,255 236,242,249 56,51,60 7,0,4 13,2,10 19,15,20 0,0,3 114,128,127 239,255,255 255,244,255 247,240,245 255,255,245 255,255,251 254,246,247 247,255,243 223,255,235 202,249,255 113,163,251 32,85,230 17,75,241 10,68,241 26,75,255 25,65,237 37,78,204 137,186,255 178,240,250 208,251,255 231,243,249 249,232,235 255,245,240 255,253,239 255,250,230 235,254,227 209,248,222 215,255,244 211,255,254 186,242,243 147,204,219 117,181,206 101,173,207 95,172,211 128,196,215 118,198,251 64,157,255 0,89,249 0,75,255 0,70,250 0,78,240 0,73,230 4,75,239 22,75,239 81,114,241 213,228,255 246,249,254 255,250,247 252,243,255 187,176,249 22,74,235 19,71,237 19,79,232 15,82,215 22,85,223 25,68,237 42,68,246 109,134,254 191,228,255 222,255,234 233,255,243 234,238,255 236,239,255 227,241,255 213,237,255 213,239,255 211,253,255 219,243,255 250,252,255 255,253,242 250,255,239 225,248,255 176,215,255 54,101,223 31,80,202 133,178,251 225,254,255 249,255,244 250,248,238 249,249,255 228,242,255 193,223,248 0,185,232 0,193,234 0,194,229 0,186,214 36,181,207 155,234,255 218,241,255 244,241,255 243,240,255 229,239,249 218,240,246 214,242,249 219,248,255 214,253,255 202,255,255 191,255,255 211,239,255 207,245,255 198,250,255 194,247,255 196,237,255 198,228,255 199,226,255 192,229,255 175,227,255 173,231,253 163,218,233 160,212,228 148,216,245 87,195,243 17,175,245 0,183,255 0,167,247 11,176,249 20,168,228 65,190,235 71,173,208 99,177,206 156,210,235 217,246,255 243,252,255 252,248,253 252,247,248 243,255,255 206,248,255 119,198,239 54,167,229 33,165,242 0,168,254 18,169,249 41,160,229 76,162,214 154,212,247 213,253,255 225,252,255 240,255,251 252,255,248 255,255,248
254,254,254 253,253,253 251,251,251 249,249,249 248,248,248 247,247,247 247,247,247 248,248,248 255,255,255 242,242,242 244,244,244 242,242,242 250,250,250 247,247,247 255,255,255 128,128,128 0,9,0 8,22,11 0,4,0 10,28,21 194,214,209 233,252,249 241,255,255 229,241,241 240,245,248 182,183,187 2,0,1 5,0,1 6,0,1 13,7,8 18,13,12 217,213,212 237,243,255 232,239,255 246,248,248 255,250,255 255,247,255 250,252,253 228,253,249 205,247,255 74,121,229 16,72,237 2,68,251 0,63,246 8,68,252 10,62,229 25,79,196 151,212,255 191,249,254 219,255,255 243,249,254 255,235,237 255,239,236 255,250,243 253,254,238 218,253,233 201,255,244 167,246,232 138,220,215 116,193,202 102,175,197 105,176,210 128,202,244 155,230,255 221,247,254 203,247,255 134,196,255 20,90,227 2,67,249 0,59,247 11,74,242 13,85,233 15,83,236 25,77,237 61,91,222 207,221,255 246,254,244 255,255,234 253,251,255 196,188,248 1,68,255 0,68,252 1,77,243 0,80,222 9,83,231 16,66,248 34,63,252 97,125,250 195,236,255 227,255,231 240,255,240 242,246,255 243,245,255 235,248,255 223,249,249 221,252,251 217,243,255 224,235,255 252,251,255 255,255,237 250,255,230 225,253,254 182,223,255 64,111,227 35,86,202 127,178,240 213,255,250 228,255,215 217,243,195 219,251,220 208,255,235 182,246,224 0,165,234 0,176,238 0,183,237 0,178,224 32,176,217 138,229,255 181,228,255 189,218,245 208,246,255 193,252,255 183,255,255 181,255,255 174,254,255 159,246,255 137,235,245 119,228,236 110,196,255 99,196,255 89,196,247 88,192,239 95,184,235 103,173,233 104,165,233 99,161,231 92,164,224 99,171,218 102,164,202 110,165,204 108,174,225 58,160,232 0,146,237 0,158,255 5,158,251 23,166,247 37,163,222 89,195,236 98,185,217 119,191,221 166,219,252 218,249,255 241,248,255 255,249,255 255,248,247 255,255,251 223,255,255 151,231,254 61,185,233 15,168,231 0,160,252 17,178,255 18,162,233 54,170,223 109,189,226 211,253,255 223,237,249 251,253,254 255,253,252 253,254,250
253,253,253 252,252,252 251,251,251 250,250,250 251,251,251 254,254,254 255,255,255 255,255,255 251,251,251 248,248,248 244,244,244 235,235,235 255,255,255 255,255,255 208,208,208 26,26,26 0,9,0 0,6,0 5,22,11 108,121,113 248,255,252 245,252,249 212,218,217 167,175,175 141,149,149 124,132,132 31,36,37 0,0,0 10,5,6 18,6,6 18,2,3 95,75,74 221,233,255 237,250,255 238,244,249 250,240,255 255,246,255 245,246,255 222,247,255 181,226,255 38,92,217 0,63,245 0,67,255 0,66,255 0,67,255 18,73,242 38,92,206 171,230,255 221,255,255 233,255,253 252,247,249 255,243,249 255,241,248 255,242,248 230,249,252 201,255,255 160,243,244 104,201,205 75,170,180 104,185,206 153,221,250 181,242,255 186,241,255 181,235,255 254,239,243 234,241,255 164,196,255 37,79,208 25,67,250 17,59,255 20,72,249 22,89,244 11,82,239 15,75,235 48,89,222 183,211,255 229,253,241 240,255,227 235,253,252 186,199,243 0,59,255 0,61,255 0,71,255 0,75,233 5,80,243 17,62,255 33,54,255 98,114,250 208,236,255 241,255,225 255,255,232 255,246,254 255,245,255 255,250,251 243,254,234 243,255,235 255,238,255 255,231,251 255,252,245 255,255,219 255,255,214 242,255,241 200,221,255 81,109,233 40,74,204 119,160,239 203,249,255 221,255,233 200,247,209 190,246,225 175,248,238 145,231,223 51,157,250 36,165,250 21,175,248 20,179,241 39,177,229 116,219,255 137,210,248 137,204,231 117,199,216 99,200,209 89,196,203 84,190,197 86,184,192 85,180,190 79,179,191 75,180,193 69,171,244 59,172,235 54,173,228 59,174,224 75,174,226 91,168,230 97,162,231 93,160,229 119,191,251 137,207,254 154,212,248 169,218,255 165,223,255 101,195,255 26,166,255 0,168,255 22,152,255 46,162,251 78,174,234 163,240,255 193,253,255 198,248,255 195,233,255 207,230,255 214,217,248 250,235,249 255,249,242 255,255,239 217,254,244 155,247,255 49,194,232 0,174,231 0,153,252 6,176,255 2,167,240 34,178,233 74,170,210 207,251,255 225,227,245 255,247,255 249,242,245 239,246,243
254,254,254 254,254,254 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 255,255,255 247,247,247 246,246,246 255,255,255 249,249,249 102,102,102 0,0,0 0,22,9 0,11,0 0,9,1 30,36,31 2,0,0 9,4,5 2,0,1 0,4,5 2,14,16 0,2,3 0,3,2 6,20,19 0,1,0 10,2,3 30,12,13 22,0,0 151,151,191 250,251,255 255,252,251 255,243,251 255,247,255 239,240,250 221,250,255 162,215,255 26,90,215 0,67,249 0,72,255 0,71,255 4,66,255 37,82,247 58,95,205 184,222,255 237,251,239 246,249,240 255,248,249 255,244,254 255,240,255 234,243,255 198,240,255 153,229,252 78,176,200 92,192,217 129,216,243 171,237,255 200,247,255 213,245,255 214,241,255 215,240,255 255,248,254 248,243,255 181,203,255 47,84,218 42,81,255 22,62,255 6,59,253 3,72,246 0,76,247 2,73,240 50,105,240 167,209,255 217,251,251 223,255,233 218,249,252 179,208,245 0,52,255 0,56,255 0,67,255 0,70,237 17,74,249 30,57,255 46,47,255 104,104,248 222,233,255 255,255,224 255,255,228 255,240,249 255,239,255 255,247,246 255,253,228 255,255,229 255,241,255 255,235,247 255,255,239 255,255,216 255,255,211 234,251,240 193,215,255 77,99,248 45,72,236 105,139,255 178,222,255 201,248,255 175,227,240 156,220,251 136,217,255 103,196,245 70,158,255 43,156,253 19,163,245 11,167,236 10,155,211 64,180,227 80,171,208 90,174,202 86,182,198 80,187,195 82,186,193 96,183,193 119,184,198 143,195,212 164,211,232 174,223,245 165,221,255 162,227,255 159,232,255 162,236,255 177,236,255 194,234,255 199,233,255 198,236,255 174,223,255 189,241,255 199,245,253 207,247,255 190,244,255 114,205,250 25,165,231 0,163,240 31,160,255 49,160,252 81,163,218 175,229,252 217,250,255 223,247,255 213,233,255 215,227,255 220,218,247 249,234,242 255,249,236 255,255,236 220,255,243 165,255,255 50,201,245 0,185,250 0,156,255 0,166,255 0,176,249 15,178,233 56,166,208 201,245,255 235,229,252 255,244,255 251,239,245 233,243,243
