50 170
255,245,255 255,249,255 254,248,253 249,247,239 250,252,230 255,255,228 255,255,237 255,255,247 243,246,237 251,255,238 240,253,237 226,220,255 64,30,185 61,16,213 47,22,174 63,63,147 94,69,213 99,81,212 132,122,236 126,123,226 134,135,239 161,161,255 159,159,255 178,182,255 191,203,255 198,222,255 209,246,254 221,255,240 215,255,225 217,252,232 215,240,244 209,226,247 235,255,223 233,253,234 231,243,245 222,231,235 243,250,247 251,255,254 249,246,255 248,239,255 237,229,255 243,245,246 249,255,238 248,255,233 246,255,237 235,255,224 224,255,198 215,255,175 237,241,236 242,246,235 253,255,239 253,255,230 243,251,214 247,255,216 248,254,223 233,234,218 240,237,239 241,235,255 239,230,255 234,227,255 232,226,255 223,221,255 219,220,255 225,227,255 220,216,255 197,196,255 207,213,255 220,229,242 246,253,250 241,241,241 255,250,255 241,222,247 204,185,210 195,182,198 190,186,191 149,152,157 118,121,142 75,75,129 62,53,144 39,26,141 58,56,175 43,42,158 54,53,163 45,44,148 42,39,138 61,58,150 50,46,135 71,68,153 58,55,140 62,59,145 56,54,144 64,62,158 43,42,146 41,41,149 34,34,148 50,49,165 42,33,130 61,57,132 46,52,89 40,50,57 54,62,52 120,119,115 134,122,134 144,123,148 184,162,187 207,190,201 214,205,196 241,241,217 255,255,240 242,244,238 236,235,251 244,239,255 255,250,255 255,250,255 247,247,255 211,230,255 169,211,246 134,199,244 107,193,245 86,191,248 72,190,249 53,180,235 41,172,221 46,178,218 60,190,220 76,202,226 93,215,231 102,224,236 126,225,255 126,220,255 170,244,255 212,249,255 243,237,255 255,226,253 255,243,255 255,253,255 243,254,251 242,255,249 242,255,246 241,255,247 236,255,247 239,255,242 255,249,238 255,245,238 227,234,237 242,241,245 255,247,248 255,246,247 255,247,243 248,254,243 237,255,245 229,255,246 220,254,237 234,255,245 245,254,244 253,250,246 255,254,255 253,252,255 241,249,255 239,255,255 213,255,255 209,245,253 220,241,249 245,251,255 255,253,255 255,251,255 255,243,244 251,239,237 250,245,242 246,250,245
254,241,255 255,246,255 254,246,255 249,245,244 250,250,232 255,255,226 255,255,232 255,255,244 255,255,251 229,241,219 242,255,247 229,219,255 50,4,200 71,13,255 37,1,197 67,58,174 42,20,179 52,36,184 69,62,199 57,57,193 30,34,183 18,19,193 12,10,206 13,13,213 11,19,196 27,46,179 48,81,161 86,126,168 89,126,154 118,143,185 153,165,231 166,170,253 179,191,233 195,196,255 221,213,255 209,204,255 237,242,255 234,242,235 247,247,253 251,241,255 255,246,255 251,255,250 246,255,236 233,245,239 227,231,255 225,226,255 234,246,255 232,255,255 226,218,255 230,223,255 223,222,255 221,224,255 232,241,255 241,253,255 238,250,255 229,240,255 201,211,245 175,184,234 182,192,255 175,188,255 131,148,227 118,140,218 128,154,230 115,144,219 82,63,234 103,89,231 74,70,166 106,108,162 209,213,238 237,233,252 251,238,255 250,233,255 244,228,246 255,252,253 255,255,242 251,255,240 243,255,250 132,141,168 55,56,124 61,58,150 27,35,148 51,59,166 42,48,147 136,140,228 140,145,220 153,155,220 124,125,181 108,109,160 95,96,147 85,86,144 63,64,132 60,64,143 43,46,137 53,58,161 43,50,161 38,45,162 56,48,165 56,54,144 0,5,52 5,15,25 12,20,10 16,13,9 9,0,7 19,0,23 12,0,16 20,6,17 4,4,0 0,9,0 0,21,0 0,11,12 0,17,46 39,53,101 39,42,93 75,85,139 107,134,191 112,161,223 94,169,237 68,170,242 35,163,236 7,153,229 3,167,240 0,168,238 0,171,236 1,175,235 4,175,227 9,173,220 16,176,218 24,181,221 13,185,233 21,188,231 28,168,207 56,145,182 203,233,255 249,244,255 249,250,255 230,255,255 220,255,252 212,255,239 206,248,230 201,247,228 196,248,230 220,255,244 251,255,251 255,252,252 214,254,255 230,255,255 251,252,255 255,251,255 255,249,250 252,250,242 233,254,239 219,255,237 219,255,241 234,255,247 247,252,250 255,251,255 255,251,255 235,249,255 205,242,255 192,248,255 197,252,255 194,239,252 205,234,248 232,244,255 255,249,255 255,243,249 252,235,239 248,236,236 240,237,233 235,241,236
252,240,255 255,247,255 255,250,255 254,249,251 255,253,242 255,255,235 255,255,236 254,251,247 255,254,255 235,245,228 238,252,241 223,213,255 37,0,192 49,0,246 94,63,250 136,138,232 193,198,255 209,220,255 200,218,255 195,218,255 119,139,251 27,40,202 18,22,231 0,0,231 10,12,237 17,28,216 32,53,192 91,114,216 71,89,178 63,66,170 56,42,173 35,10,160 44,34,180 27,4,180 60,29,212 102,81,208 228,228,255 246,255,241 255,255,249 238,229,249 254,245,255 250,254,242 250,255,241 239,242,255 184,166,255 130,103,255 95,76,239 73,68,199 92,59,250 92,63,242 71,49,205 49,36,164 51,46,151 51,52,140 41,45,126 34,41,126 25,34,131 39,50,161 38,50,174 13,30,163 1,23,159 7,36,171 10,45,178 2,40,172 35,9,223 58,39,220 46,39,166 140,141,215 231,233,255 241,238,255 235,224,250 255,246,255 255,244,255 255,255,247 254,255,230 243,255,220 237,255,234 127,142,158 51,57,116 59,57,146 39,54,156 44,58,154 58,70,152 185,197,255 231,238,255 221,228,255 195,200,221 184,187,202 185,188,203 197,201,226 186,191,230 143,147,205 53,62,136 32,40,133 36,46,153 51,62,176 49,41,171 38,37,135 117,123,176 235,247,255 185,195,183 178,176,168 217,203,214 149,128,153 135,118,145 132,126,137 93,107,95 48,78,53 20,62,45 0,29,40 0,8,51 0,33,100 27,127,205 44,147,226 53,162,240 42,162,238 28,158,235 23,164,239 20,169,243 15,169,242 22,174,245 21,169,239 28,168,237 41,174,242 56,178,244 63,175,241 67,171,236 71,171,236 0,162,208 6,192,233 17,183,218 65,181,212 186,241,255 234,251,255 220,242,248 210,254,247 202,255,242 212,255,245 220,255,251 209,255,255 185,255,251 186,255,255 207,249,255 219,233,251 163,247,255 185,243,255 223,238,255 255,238,255 255,241,250 255,244,242 231,248,235 212,250,232 225,255,248 236,255,251 248,247,251 255,243,255 246,245,255 195,230,255 138,215,248 110,215,248 140,208,227 156,212,231 186,224,242 222,240,255 244,244,255 249,235,246 247,231,238 247,234,236 240,236,235 235,241,236
251,245,255 255,253,253 255,255,254 255,252,255 255,254,253 255,255,247 255,255,247 253,244,255 222,217,232 248,255,245 234,253,234 229,228,255 40,4,180 39,0,215 177,166,255 214,241,255 230,251,218 239,255,233 215,248,227 220,255,255 129,156,223 17,33,170 30,34,237 18,12,253 0,0,235 9,12,217 51,61,215 183,195,255 205,211,255 212,202,255 198,170,255 163,123,255 51,39,221 25,0,216 53,14,243 109,85,241 225,229,255 223,241,210 255,255,240 251,241,255 255,248,255 246,252,233 235,252,225 215,217,255 116,89,253 59,17,254 35,4,233 42,27,219 40,0,209 78,43,237 111,84,254 135,115,255 158,148,255 177,172,255 184,183,255 190,191,255 162,162,255 193,193,255 114,114,255 19,22,214 22,32,234 19,32,240 0,6,212 0,16,222 14,0,207 40,28,206 99,100,220 205,215,255 227,238,255 245,251,255 248,243,255 245,234,250 219,208,216 192,191,177 175,184,151 137,155,118 113,131,118 75,84,117 63,61,143 43,34,150 44,62,163 17,35,126 30,44,120 0,6,63 0,0,33 0,0,10 0,1,0 15,16,7 7,8,0 0,0,3 0,0,15 8,11,56 5,12,81 40,48,141 38,49,160 18,30,148 45,37,174 59,58,162 20,28,81 22,35,43 60,70,54 76,76,64 130,117,125 165,146,171 201,188,214 215,219,230 227,254,244 217,255,246 200,255,255 174,244,255 117,187,247 100,170,254 0,160,244 0,168,248 0,174,250 9,174,243 19,172,235 31,170,226 42,167,217 52,163,209 17,110,155 0,63,109 0,11,59 0,0,44 0,8,66 10,44,104 47,75,140 68,94,160 40,158,200 44,174,209 47,176,201 99,197,215 81,128,142 140,156,163 172,193,190 215,253,241 208,248,236 232,255,251 224,243,248 166,210,223 101,184,205 73,177,206 81,176,215 99,175,223 52,181,208 113,206,232 201,235,255 255,245,255 255,243,255 255,237,242 237,245,238 226,255,245 227,255,251 239,255,254 248,239,252 248,230,255 217,223,255 144,201,246 64,181,226 24,181,225 90,168,191 127,194,217 180,227,249 223,247,255 247,249,255 254,244,255 255,241,249 254,243,246 249,245,244 244,249,247
251,253,241 255,255,240 255,255,245 255,252,255 255,251,255 255,253,255 255,249,255 253,238,255 250,241,255 250,255,248 226,250,216 210,221,249 62,42,179 114,90,255 202,216,255 194,252,194 255,255,237 255,255,240 236,247,239 223,235,255 118,126,215 13,11,171 22,8,234 17,0,255 37,21,255 29,24,223 55,63,194 196,210,255 221,230,255 239,235,255 255,236,255 245,214,255 130,145,255 58,52,231 28,5,204 120,107,239 236,251,255 248,255,221 255,255,235 252,238,255 255,242,255 255,255,242 247,255,232 236,244,255 93,72,229 29,0,225 10,0,204 50,53,215 169,149,248 200,184,255 233,224,255 243,241,255 239,244,255 232,241,255 223,232,255 211,216,255 199,199,255 165,159,255 69,60,240 4,0,206 14,4,240 9,2,253 0,0,244 11,11,255 44,39,224 39,43,191 74,90,179 78,103,137 37,61,59 30,46,35 21,24,22 4,0,4 10,3,8 5,2,0 4,9,0 0,6,0 5,13,30 26,24,94 58,44,170 57,33,195 28,43,153 36,48,149 60,71,153 52,58,117 41,44,75 72,71,80 84,78,71 126,119,102 152,145,130 138,130,130 128,123,144 120,118,164 67,67,143 61,65,167 52,57,180 33,40,173 54,47,186 43,41,147 41,49,102 0,1,7 7,18,0 8,9,0 7,0,1 8,0,17 1,0,20 0,3,15 2,41,33 14,79,63 60,144,140 100,191,222 75,169,242 53,145,246 0,181,255 0,171,248 8,167,235 40,177,233 87,199,241 135,222,249 179,239,255 212,249,255 236,255,255 231,240,244 219,221,229 205,204,220 179,179,203 134,137,168 85,91,128 53,59,100 22,28,65 0,20,49 0,33,50 13,59,66 0,3,5 12,5,2 13,12,2 1,15,3 8,14,9 72,56,67 106,87,114 95,115,156 71,159,206 41,177,235 17,165,235 15,157,234 10,177,210 80,200,235 179,229,255 255,241,255 255,234,255 255,226,237 236,237,235 227,254,245 228,255,252 242,253,255 253,235,255 243,222,255 196,207,255 103,180,236 17,166,222 0,174,228 85,169,197 132,206,232 188,239,255 224,250,255 242,247,255 255,248,255 255,250,255 255,250,255 255,253,253 250,255,254
251,255,231 255,255,232 255,255,240 255,251,252 255,247,255 255,248,255 255,245,255 253,234,255 255,243,255 239,249,237 244,255,227 192,209,218 58,48,155 190,179,255 213,246,255 220,255,185 255,228,255 250,221,255 255,235,255 238,222,255 137,118,255 46,17,226 28,0,254 21,0,252 18,0,249 28,17,211 76,82,189 230,248,255 236,255,236 242,249,216 255,255,234 255,253,237 188,230,255 107,124,244 42,38,193 147,148,246 223,247,237 240,255,204 242,250,220 255,243,255 255,237,255 255,255,242 236,255,215 230,244,255 74,63,197 41,24,219 68,70,234 155,181,255 246,255,231 248,255,228 252,255,222 248,255,208 242,255,198 246,255,209 244,255,228 227,243,242 212,217,255 82,78,183 28,17,174 45,28,233 25,6,245 3,0,243 10,0,255 11,3,255 16,23,180 0,0,108 0,4,65 0,2,8 0,21,0 0,13,0 13,23,7 72,67,68 67,60,63 113,108,105 133,136,127 136,141,144 167,166,208 111,99,199 56,30,190 53,16,216 33,44,165 38,47,158 36,41,132 217,219,255 236,234,255 255,249,255 233,223,216 255,255,242 255,251,237 255,252,252 254,244,255 205,197,250 83,78,163 35,33,146 29,30,164 31,34,179 46,38,179 42,40,146 227,235,255 243,255,255 232,244,222 224,226,207 185,177,178 133,121,143 83,80,105 19,37,48 0,22,14 0,26,10 0,91,92 69,173,210 63,168,249 33,138,247 23,166,247 28,161,235 59,172,234 120,206,252 183,240,255 224,253,255 252,254,248 255,255,236 255,253,227 255,255,229 255,255,235 255,255,242 253,250,245 232,245,247 226,248,255 225,254,255 255,235,255 255,237,255 243,239,250 176,178,179 187,171,165 141,112,103 114,95,82 70,61,51 27,6,8 54,7,29 30,0,26 0,0,58 0,87,154 0,154,231 0,170,255 0,177,255 1,189,224 25,162,200 84,143,183 167,156,194 233,189,218 255,220,236 242,237,239 221,244,239 226,253,249 246,251,255 255,237,255 244,221,255 186,200,255 87,174,236 1,170,231 0,187,247 104,192,222 148,224,253 192,247,255 213,243,255 229,235,255 251,241,255 255,248,255 255,249,255 255,254,254 250,255,254
255,255,255 252,252,252 252,252,252 255,255,255 255,255,255 252,252,252 251,251,251 253,253,253 248,248,248 255,255,255 251,251,251 228,228,228 222,222,222 241,241,241 255,255,255 253,253,253 246,250,255 255,254,237 255,254,237 223,227,255 91,100,244 13,15,223 10,4,235 1,4,243 0,8,250 10,13,225 115,93,229 255,228,255 255,250,249 240,255,248 239,255,255 245,248,252 219,247,241 218,219,255 53,27,164 160,130,255 236,225,255 250,255,251 254,255,247 250,243,255 252,243,255 247,246,250 246,246,255 242,228,255 63,35,172 76,53,191 211,219,255 211,248,228 228,242,255 241,252,255 254,253,249 255,252,255 255,245,255 255,243,255 232,230,255 157,174,241 25,50,190 0,4,224 0,3,253 0,19,254 0,22,210 16,26,190 28,10,195 59,17,232 73,62,148 104,101,157 146,149,177 185,188,203 220,217,233 247,242,251 255,255,242 255,255,227 255,255,230 255,254,253 252,240,255 245,235,255 236,233,255 155,155,201 61,57,128 60,49,145 25,45,162 36,58,154 34,54,119 204,223,250 239,255,248 250,255,237 255,255,235 255,255,245 243,243,255 238,235,255 217,212,255 106,100,201 42,39,155 51,49,172 33,32,158 47,49,174 7,69,99 125,153,183 246,231,255 255,246,255 255,247,249 238,253,239 220,255,237 218,255,237 237,255,249 237,242,251 233,242,255 146,186,239 76,158,230 45,159,250 38,164,255 14,143,255 0,178,236 44,178,236 118,163,214 196,189,224 250,240,252 250,255,250 253,255,248 255,247,240 255,252,255 241,239,251 228,253,255 218,255,255 215,243,254 237,252,255 250,255,252 233,241,231 221,255,227 211,255,231 203,244,237 224,253,255 220,241,238 234,255,238 232,255,233 234,255,242 243,255,254 248,235,249 229,190,212 201,159,182 119,123,148 72,161,198 7,190,246 0,176,248 17,165,255 19,154,235 21,129,163 0,7,11 0,7,7 16,7,17 61,28,42 115,83,84 142,132,114 155,181,157 147,214,209 153,253,255 60,180,252 34,157,247 36,154,243 53,165,247 158,200,193 214,255,248 221,255,251 219,249,244 218,239,236 243,255,255 244,250,249 251,253,253 255,255,255 255,250,251
255,255,255 252,252,252 250,250,250 254,254,254 255,255,255 255,255,255 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 243,243,243 241,241,241 253,253,253 255,255,255 253,253,253 246,250,255 255,254,237 255,254,237 223,227,255 86,95,239 13,14,224 11,5,236 1,4,243 0,3,245 6,10,219 116,94,230 255,226,255 253,248,247 238,255,246 239,255,255 246,249,253 226,254,241 229,233,255 104,85,196 182,161,255 237,233,255 244,254,238 251,255,240 249,243,254 246,239,254 255,255,254 243,246,250 239,231,255 60,37,151 162,143,255 226,233,255 232,255,245 222,238,245 246,255,255 240,237,239 255,252,252 255,252,255 255,248,255 103,100,155 0,8,115 1,19,186 7,29,248 6,31,255 0,0,226 8,24,231 14,15,197 45,28,196 110,83,246 229,225,255 240,242,255 244,253,255 250,253,255 253,249,255 255,250,255 255,253,245 252,254,224 255,255,231 255,255,248 252,243,255 245,239,255 236,234,255 156,154,206 60,51,141 58,41,162 36,47,168 37,50,154 45,57,135 197,207,255 235,243,255 242,247,255 237,238,248 233,230,255 195,192,238 121,114,187 85,80,172 52,47,152 38,36,142 55,57,159 50,54,149 50,55,146 104,153,185 180,200,231 255,239,255 255,246,255 255,244,248 240,254,243 227,255,244 226,255,242 244,255,254 242,244,255 219,237,255 141,198,243 72,171,233 42,170,247 26,164,254 22,160,255 0,180,245 40,159,221 0,30,84 0,0,24 54,50,61 139,154,146 195,211,194 255,255,245 255,252,248 253,254,255 216,238,244 207,237,242 237,255,255 251,255,252 251,251,237 255,255,241 253,255,234 244,254,241 234,237,245 247,246,255 253,253,255 251,255,247 240,255,237 223,254,233 237,255,254 245,241,252 255,227,246 255,245,255 237,237,255 112,187,225 0,161,216 0,190,255 0,148,255 27,166,246 63,177,214 67,144,153 37,70,73 36,28,39 40,7,21 30,0,0 22,12,0 0,11,0 0,8,10 0,50,91 37,160,234 35,157,247 44,160,245 53,162,236 163,204,197 203,241,235 227,255,255 232,255,255 235,254,251 242,255,253 245,251,250 255,255,255 255,252,253 255,254,255
255,255,255 252,252,252 250,250,250 254,254,254 255,255,255 255,255,255 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 253,253,253 255,255,255 255,255,255 255,255,255 249,249,249 246,249,255 255,255,238 255,252,238 223,226,255 78,86,233 12,13,223 13,7,238 1,4,243 0,6,246 8,12,220 128,107,240 255,230,255 255,251,248 240,255,248 239,255,255 249,252,255 237,255,242 239,248,255 181,171,241 218,211,255 247,251,255 244,255,228 254,255,239 254,250,255 246,241,250 249,252,243 239,247,236 232,230,255 96,83,159 223,211,255 218,224,255 230,255,238 244,255,254 244,250,255 241,241,247 255,255,254 245,246,244 165,165,195 5,3,99 22,20,186 15,20,229 0,16,235 0,0,220 9,24,254 16,14,244 38,25,223 76,66,202 215,210,255 240,246,255 245,255,255 245,255,244 243,248,246 244,238,255 250,236,255 253,244,254 254,253,233 255,255,231 255,255,243 253,249,254 246,245,255 235,237,255 154,151,213 58,43,158 54,30,184 41,39,162 42,40,153 58,56,152 149,146,225 151,147,213 125,120,182 90,82,152 69,61,144 43,33,133 57,49,163 58,50,167 49,46,156 52,52,146 54,58,129 95,103,156 179,189,229 206,231,255 234,239,255 255,241,255 255,240,255 255,243,254 246,254,253 240,255,251 240,251,248 255,254,255 240,241,255 198,229,254 117,198,233 56,184,227 22,175,230 5,162,228 22,173,247 16,170,241 99,192,255 112,132,189 99,89,125 0,0,10 0,7,0 8,40,16 84,100,82 170,174,163 227,241,237 230,255,255 222,253,252 237,255,253 248,252,246 239,239,225 237,242,221 255,243,237 255,248,255 255,242,255 255,234,255 255,244,255 254,248,243 237,252,231 225,255,235 209,240,233 244,253,255 254,235,250 255,236,252 244,239,255 160,218,253 32,167,223 0,174,246 13,164,255 26,168,251 42,165,209 124,212,229 186,229,238 234,232,244 255,241,252 236,202,202 181,174,159 110,146,134 10,92,104 15,127,179 26,152,234 58,181,255 48,159,232 33,134,196 0,11,5 0,20,14 29,59,54 78,101,97 128,145,142 170,181,179 225,230,229 255,255,255 235,230,231 255,250,251
254,254,254 252,252,252 253,253,253 254,254,254 251,251,251 247,247,247 248,248,248 252,252,252 243,243,243 243,243,243 248,248,248 255,255,255 255,255,255 255,255,255 252,252,252 252,252,252 246,249,255 255,255,242 255,253,238 223,225,255 64,73,224 11,11,225 15,9,242 1,4,243 0,10,247 11,16,221 141,121,250 255,231,255 255,251,246 234,254,241 234,252,251 245,248,253 240,255,237 244,255,255 236,237,255 244,247,255 250,255,242 247,255,226 253,255,240 254,254,254 255,253,255 242,246,235 253,255,244 251,255,255 205,199,234 248,241,255 237,241,255 244,255,249 247,253,248 243,247,248 250,255,255 235,246,244 235,250,255 134,145,207 22,22,166 24,17,232 14,13,253 0,0,228 19,32,254 0,0,223 19,3,234 72,55,236 181,178,255 234,245,255 242,250,239 246,255,232 249,255,231 251,255,243 254,248,255 255,243,255 255,247,255 255,255,249 255,255,234 255,255,240 254,255,246 247,251,252 236,242,255 153,152,216 54,39,167 50,22,199 55,40,162 49,36,152 49,36,146 71,57,162 55,42,144 53,40,148 46,34,154 45,31,166 51,41,185 43,33,179 45,38,175 49,47,160 57,61,140 135,141,186 232,240,255 246,255,255 244,247,255 250,244,255 255,239,255 255,241,255 255,250,255 250,255,255 250,254,255 255,248,253 255,246,255 237,239,255 186,233,255 79,184,211 38,193,226 0,176,217 0,170,220 14,179,234 18,146,211 167,238,255 218,226,255 255,240,255 221,221,227 104,135,120 0,18,0 0,13,0 0,6,0 0,28,28 80,129,137 181,233,245 213,252,255 215,241,255 228,255,255 225,255,255 242,239,254 253,245,255 255,240,255 245,224,255 255,236,255 253,242,244 244,254,237 236,255,245 230,255,252 241,255,255 249,238,248 255,242,255 255,250,255 195,241,255 63,173,225 12,167,236 0,151,255 26,175,255 39,174,226 79,182,209 202,255,255 236,241,255 255,249,255 255,252,249 255,251,240 199,243,242 140,233,255 53,177,241 32,165,252 22,144,228 76,179,241 63,153,194 40,70,65 0,25,21 0,14,10 0,3,0 0,2,0 0,1,0 15,17,17 10,8,8 97,92,93 115,109,110
249,249,249 252,252,252 255,255,255 254,254,254 245,245,245 237,237,237 241,241,241 250,250,250 234,234,234 237,237,237 246,246,246 255,255,255 255,255,255 251,251,251 254,254,254 255,255,255 244,249,255 255,255,243 255,251,241 222,224,255 52,60,213 7,9,224 17,10,245 1,4,243 0,10,245 9,15,218 150,132,255 253,227,255 250,245,236 225,243,230 223,239,238 236,236,242 232,244,226 237,246,236 250,255,251 249,255,242 249,255,233 249,255,231 250,255,242 249,250,254 239,239,245 220,224,219 237,244,229 246,252,241 251,252,255 242,239,254 242,241,251 246,248,249 253,249,255 240,242,242 246,255,252 228,249,255 192,213,255 78,93,209 22,27,212 0,0,232 3,1,254 12,11,255 18,12,255 30,17,245 34,17,212 166,155,255 218,223,255 228,245,232 254,255,241 254,255,228 253,255,224 252,255,235 248,244,255 245,231,255 245,230,255 248,238,244 255,255,241 255,255,243 255,255,244 248,255,246 236,248,254 150,156,209 51,42,163 46,23,197 65,44,160 64,44,157 57,38,147 66,50,158 57,41,153 68,56,176 58,49,183 40,32,179 35,28,185 57,53,208 29,28,168 43,44,156 140,143,218 218,221,255 234,238,243 219,226,213 253,242,255 254,241,255 255,243,255 255,249,255 253,254,255 253,255,255 255,251,255 255,248,255 255,245,255 241,241,255 191,246,255 52,172,201 28,197,229 0,176,215 1,185,233 6,180,233 66,185,234 161,225,255 231,231,255 255,235,255 255,249,251 244,255,248 221,250,234 165,194,185 40,77,81 22,82,98 10,94,122 2,90,130 29,106,155 106,174,227 139,212,255 102,183,234 128,211,239 135,204,247 144,193,249 174,199,255 222,225,255 252,249,255 248,255,242 234,253,236 230,253,245 240,252,254 255,248,255 255,247,252 249,241,251 208,246,255 96,192,238 40,175,237 0,151,255 15,170,255 35,182,244 57,175,216 183,252,255 225,239,255 255,237,245 255,235,230 247,249,243 204,255,255 115,220,255 13,146,227 38,174,255 33,151,230 96,190,236 157,233,255 237,255,255 220,239,236 222,239,236 189,202,200 156,164,163 104,106,106 64,64,64 10,5,6 5,0,0 5,0,0
249,249,249 253,253,253 255,255,255 255,255,255 244,244,244 236,236,236 240,240,240 250,250,250 230,230,230 235,235,235 244,244,244 249,249,249 248,248,248 246,246,246 252,252,252 255,255,255 244,249,255 255,255,245 255,251,242 222,223,255 40,47,204 6,6,226 17,11,248 1,4,243 0,12,245 11,18,217 166,147,255 255,230,255 252,248,237 224,243,228 222,238,237 237,236,245 234,235,233 240,244,233 255,255,241 250,255,235 252,255,240 252,255,248 248,250,251 250,249,255 244,243,253 253,253,255 241,242,240 255,255,248 255,255,247 255,253,248 255,252,255 254,244,255 255,248,255 250,250,255 234,251,254 212,237,255 94,116,222 0,13,184 0,6,219 13,24,255 9,10,255 1,0,246 16,0,249 24,1,213 148,134,255 225,226,255 246,254,255 245,255,240 255,254,255 255,255,239 255,255,227 255,255,235 255,254,255 254,244,255 255,245,255 255,250,255 255,250,250 255,254,251 255,254,249 249,255,246 237,252,248 149,164,197 49,51,146 43,33,179 60,40,147 70,51,154 71,54,151 135,122,214 145,136,227 144,140,236 100,100,208 49,50,170 35,40,169 24,29,161 43,48,171 48,51,156 53,53,131 124,121,170 221,217,242 255,251,255 255,244,248 255,249,251 255,255,254 254,255,251 248,254,249 253,252,248 255,251,253 255,247,255 255,242,255 235,238,255 193,250,255 51,173,209 19,186,230 0,169,223 0,184,245 0,171,241 43,180,206 129,208,235 153,160,185 144,113,128 142,114,114 91,82,73 58,63,54 54,67,69 21,60,75 57,134,166 61,172,220 45,168,232 54,167,247 52,160,248 39,154,245 38,168,255 0,179,217 8,172,224 36,164,229 87,170,232 94,134,176 126,138,150 130,133,124 126,135,122 108,120,114 148,153,154 206,195,198 217,196,198 185,180,182 165,199,215 83,168,206 54,174,226 23,173,255 0,155,243 5,163,233 58,192,246 129,214,252 221,247,255 255,251,255 255,250,245 240,250,250 179,245,255 48,165,226 12,155,247 14,153,250 55,169,240 110,191,224 198,255,255 232,246,244 244,255,255 246,255,255 244,250,249 240,242,242 248,248,248 255,254,255 252,246,247 202,196,197 189,183,184
254,254,254 253,253,253 255,255,255 255,255,255 251,251,251 245,245,245 247,247,247 253,253,253 239,239,239 244,244,244 248,248,248 247,247,247 246,246,246 249,249,249 251,251,251 252,252,252 242,249,255 255,255,247 255,249,242 222,222,255 29,37,198 5,4,228 19,13,252 2,5,244 0,14,245 13,22,216 178,161,255 255,238,255 255,255,242 234,252,235 234,248,247 252,249,255 246,235,251 255,253,249 253,255,235 255,255,244 255,254,255 253,248,255 245,240,255 253,251,255 243,242,252 255,249,255 236,231,246 250,248,248 244,244,228 247,244,229 248,238,244 246,227,254 251,233,255 249,245,255 219,228,255 120,138,231 25,44,207 10,31,242 1,23,249 0,0,225 0,0,238 28,9,255 25,0,236 28,2,172 86,80,151 209,219,219 240,250,233 248,253,244 255,241,255 255,248,248 253,255,227 249,255,229 244,247,245 237,234,255 242,233,255 251,241,255 255,246,255 255,249,255 255,250,255 249,255,249 238,255,243 148,172,184 45,61,127 39,46,155 59,45,146 63,52,145 57,51,130 191,187,253 224,225,255 234,241,255 219,230,255 195,209,255 64,77,155 41,52,142 46,54,148 45,49,144 55,51,140 69,61,138 117,105,171 227,211,255 254,246,247 255,253,252 255,255,252 247,255,245 248,255,242 255,255,245 255,251,245 255,240,244 255,244,255 230,237,255 190,243,255 89,194,243 22,170,230 0,165,240 0,167,253 0,163,255 9,178,192 0,73,90 0,0,15 33,11,23 44,10,11 35,6,1 31,8,6 7,0,3 0,0,15 45,120,152 68,184,231 34,164,229 34,156,239 45,166,255 29,165,255 13,165,255 0,189,240 0,189,252 7,178,253 50,164,234 0,32,81 0,1,18 2,2,0 13,13,1 7,13,8 0,0,1 8,2,3 24,9,6 7,0,0 0,2,12 0,19,50 48,144,190 13,158,250 6,165,253 1,169,247 34,183,249 17,119,168 12,52,80 68,60,70 78,65,63 109,130,138 66,144,181 37,164,239 12,159,255 39,176,255 50,154,219 122,191,210 150,197,181 204,210,209 237,243,242 250,255,254 253,255,255 251,251,251 255,254,255 252,246,247 249,243,244 255,254,255 255,254,255
