50 170
211,255,255 220,255,255 233,255,255 248,254,253 255,252,253 255,249,252 255,249,253 255,249,255 255,250,255 248,247,255 245,245,255 245,246,255 248,243,255 248,237,255 248,231,255 249,231,255 198,250,255 215,232,255 255,241,255 255,236,255 255,248,253 237,255,245 175,247,224 151,246,239 126,213,240 125,196,253 128,191,255 102,174,234 73,166,211 60,172,208 51,173,209 52,176,216 129,156,255 46,76,195 90,124,208 188,225,255 199,238,246 228,255,247 224,252,223 246,255,236 255,255,245 253,249,248 198,189,199 124,113,129 136,126,139 134,126,136 130,127,129 124,125,123 114,126,114 158,170,158 245,255,246 246,255,249 248,255,252 227,234,231 250,255,255 241,246,247 247,250,255 251,253,255 247,248,255 138,138,150 126,123,138 128,125,141 126,123,139 217,213,232 246,240,241 243,237,238 248,241,244 255,253,255 255,253,255 255,250,255 250,243,248 252,241,249 255,244,252 255,247,255 255,248,255 255,246,254 255,246,254 255,247,255 255,245,253 253,242,250 249,255,210 255,255,221 255,255,230 255,255,241 255,248,242 255,242,244 255,242,245 255,242,243 255,251,248 249,249,249 231,242,250 209,229,254 180,206,253 140,172,245 102,134,229 76,110,217 48,83,187 56,90,190 67,97,192 81,104,190 95,112,191 116,128,200 139,148,212 157,162,223 174,177,238 190,197,255 192,203,255 177,191,255 164,186,255 152,178,255 110,140,235 61,94,191 25,81,240 26,85,231 54,115,241 94,156,255 101,165,236 81,140,190 73,125,166 87,127,176 78,106,177 73,88,190 62,75,203 56,75,220 51,85,229 52,103,237 65,134,251 82,160,255 181,210,255 192,223,255 205,236,255 207,242,255 205,238,255 208,241,244 222,254,243 236,255,245 239,255,242 242,255,241 247,254,247 254,250,255 254,242,255 255,235,255 255,236,255 255,237,255 231,236,245 240,242,252 247,250,255 240,245,248 232,237,238 245,250,248 251,255,252 252,255,250 255,255,251 255,255,251 255,255,251 255,254,253 255,252,254 255,251,255 255,250,255 255,250,255 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 255,255,255 255,255,255
236,255,255 238,255,255 242,255,254 246,254,253 255,253,253 255,250,253 255,249,255 254,250,255 229,241,251 219,254,255 194,253,255 162,235,255 148,223,249 154,221,254 159,211,251 153,196,239 94,202,255 142,191,255 255,229,255 255,234,255 255,246,255 231,255,252 105,205,209 51,193,224 25,165,231 38,157,250 54,160,255 45,159,250 41,176,250 30,184,243 12,173,225 31,192,244 154,186,255 126,158,255 54,85,170 129,160,223 215,244,255 222,251,255 228,254,240 243,255,240 242,255,232 253,255,246 208,202,207 129,118,134 132,120,138 132,122,134 134,128,129 133,130,122 111,122,112 128,139,129 176,187,177 239,250,242 237,247,241 235,244,241 237,243,242 250,255,255 249,253,255 249,252,255 247,249,255 141,143,154 123,124,138 125,124,140 123,122,138 208,206,225 255,252,255 255,248,252 255,245,252 255,251,255 255,251,255 255,250,255 255,248,255 255,248,255 255,238,249 255,246,255 255,249,255 255,248,255 255,245,255 255,247,255 255,248,255 255,246,255 255,255,198 255,255,207 255,255,212 255,252,216 255,249,231 255,252,253 255,249,255 249,241,255 235,234,255 197,205,255 147,165,224 100,128,193 68,104,174 52,97,170 48,99,172 49,101,177 90,136,248 116,158,255 154,190,255 189,216,255 212,229,255 229,235,255 242,240,255 251,243,255 255,245,253 255,253,255 255,249,250 234,233,237 229,235,242 237,249,255 226,242,255 202,220,237 121,143,238 80,102,204 66,84,197 109,127,240 168,188,255 197,222,255 200,229,255 199,229,255 200,226,255 179,198,249 149,163,246 116,131,247 81,103,238 48,83,223 30,78,214 26,84,214 48,90,161 56,97,166 82,122,187 127,164,226 173,207,255 202,230,255 211,236,255 215,235,255 224,238,255 243,251,255 248,253,255 244,243,247 246,240,241 255,253,250 255,255,249 255,246,240 248,250,255 248,251,255 248,252,255 248,253,255 246,250,255 250,255,255 249,254,252 233,237,232 249,253,247 251,253,247 254,253,249 255,253,252 255,253,254 255,253,255 255,252,255 255,252,255 254,254,254 253,253,253 252,252,252 252,252,252 254,254,254 255,255,255 254,254,254 254,254,254 255,255,255 255,255,255
255,250,254 255,251,254 255,253,254 255,253,253 255,252,253 255,250,253 255,248,255 250,249,255 216,246,255 157,231,243 89,209,221 41,193,210 25,187,211 34,186,217 49,181,221 60,177,222 10,148,255 79,150,238 224,206,255 255,225,251 255,242,250 210,250,255 77,193,218 24,176,231 15,163,247 35,163,255 32,157,255 10,154,255 2,168,255 0,165,241 0,159,225 41,186,248 182,222,255 192,226,255 94,119,193 81,98,177 189,204,255 218,234,255 236,255,255 235,255,238 241,255,232 251,255,241 207,208,204 133,125,136 137,125,143 138,126,138 138,130,130 134,130,119 124,132,125 120,127,122 127,134,129 191,198,193 237,244,241 250,255,255 237,243,242 249,254,255 250,255,255 246,250,255 247,251,255 144,147,155 121,124,132 123,125,135 121,123,133 199,201,211 255,254,251 255,253,250 255,251,248 255,251,248 255,250,248 255,249,247 255,249,250 255,254,254 255,247,249 255,252,255 255,251,255 255,243,251 248,237,245 252,241,251 255,249,255 255,251,255 255,255,219 255,255,222 255,252,227 251,252,242 243,253,255 218,237,255 166,191,247 116,144,221 66,97,188 63,94,193 64,96,191 76,108,191 102,136,202 142,176,222 183,219,249 209,246,255 214,243,255 215,243,255 219,244,255 222,243,255 226,242,255 229,241,251 235,242,245 238,243,242 249,249,243 248,245,237 240,236,225 231,227,216 235,229,218 247,243,232 255,255,245 255,255,247 234,238,255 201,200,255 139,131,232 83,70,202 82,69,207 137,130,245 197,201,255 233,245,255 239,253,241 245,255,232 252,255,243 253,252,255 246,242,255 222,218,255 196,195,255 180,181,255 103,148,191 88,132,179 72,111,166 64,96,162 68,91,169 86,103,190 122,130,223 151,157,246 194,197,255 214,216,255 222,228,255 223,230,250 231,242,239 248,255,240 250,255,228 246,255,218 236,238,255 233,236,255 241,243,255 247,250,255 248,253,255 250,255,255 240,245,244 214,219,217 248,252,247 251,252,248 254,253,249 255,254,253 255,253,254 255,252,255 255,252,255 255,250,255 254,254,254 252,252,252 249,249,249 250,250,250 253,253,253 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255
255,248,253 255,250,253 255,253,253 249,254,253 249,254,253 255,250,255 255,247,255 254,247,255 221,249,255 116,203,219 28,173,189 0,183,202 0,190,218 0,176,215 15,169,218 47,179,233 50,173,253 113,180,243 221,222,255 255,237,253 250,253,255 197,255,255 117,227,251 103,218,255 82,179,242 101,193,255 52,169,255 1,163,255 0,168,255 3,171,249 96,211,255 177,248,255 218,255,245 201,235,248 176,193,250 87,88,179 130,124,225 214,211,255 235,244,255 222,240,233 246,255,235 247,255,231 195,202,187 125,121,126 137,127,143 136,127,137 136,129,126 134,128,115 129,129,129 122,122,122 127,129,129 132,134,134 228,230,230 253,255,255 253,255,255 240,242,242 253,255,255 243,248,247 248,253,252 148,153,152 121,126,125 124,129,128 123,128,127 195,200,199 254,250,239 255,254,243 255,255,248 255,255,248 255,255,247 255,253,245 255,254,246 255,255,250 255,254,250 253,254,252 253,255,255 253,254,255 251,254,255 246,249,254 245,247,255 248,250,255 247,243,255 250,250,255 238,246,255 192,212,253 132,162,219 82,123,196 55,104,190 47,98,194 66,117,214 95,142,234 140,179,255 181,212,255 211,234,255 230,244,255 242,249,252 246,250,244 255,255,227 255,255,224 250,255,224 246,255,228 248,255,239 246,255,247 244,255,251 244,255,255 244,255,255 244,253,255 250,253,255 255,253,255 255,252,255 255,243,249 254,240,244 255,246,248 243,243,255 235,233,255 214,210,255 165,159,255 102,98,227 76,79,201 124,132,222 193,206,250 242,255,254 255,255,230 255,255,217 255,255,209 255,255,216 255,251,231 255,245,244 255,238,247 218,251,255 214,245,255 203,229,255 175,196,248 128,143,212 87,96,183 73,79,176 79,82,186 85,90,189 99,107,196 133,147,219 175,196,247 199,228,255 201,237,243 202,243,235 208,252,235 244,245,255 235,236,255 233,235,255 234,238,255 237,241,252 250,253,255 250,255,255 241,246,244 251,255,250 254,255,251 255,255,252 255,255,254 255,253,254 255,251,253 253,247,252 253,245,252 254,254,254 250,250,250 247,247,247 248,248,248 252,252,252 255,255,255 255,255,255 253,253,253 255,255,255 255,255,255
255,252,253 255,254,253 236,255,253 225,255,252 230,255,253 247,252,255 255,246,255 255,244,255 230,242,255 147,213,238 65,192,217 23,191,222 13,189,229 30,181,232 74,184,248 114,198,255 163,240,255 195,243,255 231,249,255 230,249,254 197,249,255 167,252,255 167,255,255 205,255,255 224,244,255 220,250,255 102,198,252 9,180,255 0,166,252 11,161,231 172,222,255 255,241,255 236,255,209 211,242,213 231,240,255 139,127,227 98,77,200 190,172,255 229,225,255 227,239,243 240,255,230 241,255,221 195,208,182 126,127,125 132,124,135 128,119,129 142,135,132 160,154,141 127,121,126 137,131,136 117,113,118 141,138,140 154,151,153 242,240,240 255,255,255 248,249,247 255,255,252 244,248,242 252,255,250 153,158,149 124,129,120 126,134,123 126,134,123 193,201,190 246,250,245 250,254,249 251,255,252 251,255,254 250,255,254 248,255,255 248,255,255 245,254,255 244,255,255 229,241,247 222,235,243 235,247,255 239,252,255 236,249,255 229,244,255 232,246,255 211,228,255 191,209,255 149,170,245 96,119,205 53,81,175 57,89,184 106,144,232 156,200,255 177,221,255 191,234,255 212,248,255 230,255,255 243,255,255 252,252,255 255,245,255 255,239,252 255,255,228 255,255,232 255,255,238 255,255,242 255,255,247 251,253,247 238,243,241 228,235,238 247,253,255 237,244,253 236,240,251 240,244,255 244,246,255 245,245,255 251,251,255 253,251,255 255,252,255 235,235,247 223,236,255 220,247,255 186,223,255 110,153,226 55,97,180 45,82,162 138,168,233 190,210,251 230,243,255 240,249,239 249,251,231 255,255,238 255,255,240 255,255,241 242,250,255 219,226,241 205,212,232 214,223,250 226,235,255 215,228,255 193,207,255 174,191,254 122,143,211 95,120,194 70,100,179 61,96,176 65,103,185 83,125,208 125,169,252 166,210,255 237,239,255 237,239,255 245,246,255 244,247,255 237,240,255 242,247,255 250,255,255 251,255,255 251,254,252 254,255,251 255,255,252 255,255,254 255,253,254 255,250,252 254,247,252 252,244,251 254,254,254 250,250,250 246,246,246 247,247,247 251,251,251 255,255,255 255,255,255 253,253,253 255,255,255 255,255,255
245,255,251 229,255,251 210,255,253 200,255,252 210,255,253 236,254,255 255,246,255 255,242,255 241,236,255 200,244,255 124,224,255 42,179,218 14,153,202 64,170,233 142,201,255 192,219,255 224,255,234 234,255,239 219,245,231 183,233,233 138,223,231 125,225,230 182,249,240 255,255,233 255,246,216 255,252,243 105,181,210 0,175,242 0,171,252 36,169,231 234,236,255 255,229,225 235,255,177 239,255,216 240,244,255 189,168,255 105,75,212 160,134,255 223,212,255 241,251,255 232,255,222 246,255,224 212,227,196 138,142,136 128,123,132 122,114,121 157,150,147 200,197,182 140,132,139 118,110,117 139,131,138 128,122,127 127,122,124 180,175,176 255,255,254 255,255,252 255,255,251 245,248,239 255,255,248 158,162,150 126,133,118 130,138,121 130,138,121 195,203,186 246,254,255 243,253,255 241,251,255 239,249,255 239,250,255 240,253,255 238,253,255 235,251,255 226,243,255 181,199,216 151,168,187 158,176,199 176,196,221 187,206,233 197,218,246 212,233,255 181,214,255 118,148,237 67,91,191 80,100,209 138,153,255 185,201,255 203,220,255 204,227,255 228,255,255 233,255,238 235,255,223 239,255,224 245,253,236 252,245,252 252,234,255 251,226,255 255,246,255 255,246,255 255,245,255 255,244,255 255,245,255 255,249,255 255,252,255 255,253,255 255,252,254 251,250,252 248,252,253 248,255,255 244,255,255 241,255,255 230,249,252 224,243,248 255,242,237 255,255,244 244,255,235 212,255,226 189,255,240 166,244,255 108,182,246 47,109,217 37,83,214 113,148,255 181,211,255 203,234,255 212,244,255 220,255,255 221,255,255 210,248,242 230,214,237 236,224,244 249,242,255 251,252,255 237,248,252 217,236,239 212,241,246 220,253,255 201,241,255 195,236,255 166,208,255 115,157,255 68,109,235 41,81,229 31,69,233 25,63,235 122,122,158 154,156,187 206,207,235 235,237,255 236,238,255 235,240,249 240,244,249 236,241,240 247,250,248 251,252,248 253,254,250 255,254,253 255,253,254 255,252,254 255,249,254 255,247,254 254,254,254 249,249,249 245,245,245 246,246,246 251,251,251 255,255,255 255,255,255 253,253,253 253,253,253 253,253,253
255,255,223 249,255,240 238,251,255 241,249,255 255,251,255 255,252,254 255,251,252 246,251,252 231,251,252 209,252,255 155,235,255 34,157,245 4,149,255 21,147,242 152,225,255 219,250,235 192,255,239 176,246,255 97,179,237 42,153,226 44,175,254 49,165,252 107,173,254 227,243,255 253,253,241 223,255,240 80,183,215 0,168,246 0,164,243 44,168,222 224,234,255 255,208,251 255,210,255 255,255,226 224,255,199 185,245,255 56,89,246 75,100,240 219,254,255 251,255,200 255,255,233 255,226,255 216,196,255 112,127,166 94,124,119 120,134,122 138,126,116 255,243,228 199,199,199 126,126,126 118,118,118 127,127,127 129,129,129 123,123,123 198,198,198 255,255,255 249,249,249 250,250,250 253,253,253 156,156,156 140,140,140 130,130,130 125,125,125 199,199,199 241,255,253 243,255,255 248,254,255 251,250,255 255,246,255 255,245,255 255,249,253 255,253,255 255,251,254 241,244,255 122,139,178 59,90,165 52,99,215 22,83,241 0,62,254 0,58,255 0,102,207 1,89,219 27,86,242 86,122,255 124,149,255 174,198,252 230,255,255 223,252,227 234,255,239 234,251,248 239,253,255 239,251,255 242,248,253 251,245,255 251,233,255 255,229,255 243,244,242 251,255,231 255,255,213 255,255,201 255,255,212 255,253,239 255,244,255 255,243,255 254,241,243 254,255,243 243,255,244 227,251,249 227,247,255 234,248,255 239,249,255 235,242,255 222,252,255 227,251,255 232,246,255 240,245,255 255,253,255 255,254,248 255,236,248 235,209,255 124,104,211 92,91,225 105,127,252 174,214,255 211,250,255 231,245,243 253,236,223 255,254,241 221,226,217 227,239,217 236,254,217 241,255,219 245,255,225 245,255,233 244,255,241 244,250,249 251,255,255 234,239,237 248,255,252 230,242,248 218,230,255 201,208,255 135,136,255 120,116,255 49,80,233 40,72,239 19,54,234 53,90,255 90,123,255 131,156,255 204,215,255 224,222,255 238,230,255 236,235,255 238,255,255 223,253,234 228,255,229 244,255,242 253,252,254 255,243,255 237,243,255 243,248,255 242,247,248 241,248,241 246,252,241 244,246,240 241,237,242 244,235,255 248,238,255 243,232,255
255,255,225 250,255,244 237,252,255 237,247,255 247,244,253 255,245,245 255,248,248 250,252,252 238,252,250 214,250,255 164,235,255 41,157,241 14,156,255 29,156,248 136,215,248 215,252,236 165,252,238 133,217,242 75,170,233 30,156,227 27,176,250 30,165,249 78,167,248 195,233,255 231,252,244 201,249,237 70,179,211 0,170,246 0,171,244 52,182,229 224,245,255 255,225,255 255,212,255 255,255,230 230,255,213 178,236,255 71,103,255 59,81,223 209,242,251 253,255,206 255,255,234 255,232,255 218,203,255 114,130,159 98,129,122 121,136,128 138,126,122 255,239,230 238,238,238 185,185,185 122,122,122 142,142,142 122,122,122 133,133,133 147,147,147 211,211,211 255,255,255 255,255,255 253,253,253 151,151,151 133,133,133 131,131,131 128,128,128 193,193,193 243,255,251 245,255,254 247,254,255 252,251,255 255,249,255 255,248,255 255,251,253 255,252,252 255,253,254 233,237,248 221,238,255 92,124,190 29,75,182 25,84,230 6,73,252 0,62,255 5,83,255 2,68,255 5,56,250 38,71,251 55,76,227 94,111,222 178,193,255 216,232,255 232,250,255 231,253,255 228,254,241 228,255,231 243,255,237 248,255,242 251,255,252 249,246,255 233,235,255 222,231,255 221,239,255 236,255,255 241,253,255 237,236,255 231,218,255 230,215,255 237,229,255 233,240,255 234,255,247 237,255,247 239,255,247 241,255,244 248,251,249 255,252,253 234,247,255 239,252,255 243,254,255 250,255,255 254,253,243 255,249,241 255,238,250 243,223,255 199,190,255 94,106,207 50,83,180 87,133,204 191,231,255 234,253,255 255,255,241 255,248,222 253,255,255 253,255,248 245,255,234 242,255,225 243,255,226 248,255,236 252,255,246 255,254,254 231,226,227 253,250,246 253,255,251 226,235,239 231,241,255 175,183,250 60,63,168 52,53,181 83,78,231 64,64,236 30,39,233 5,25,227 0,27,212 22,50,204 49,71,196 50,60,167 75,81,178 126,131,216 198,214,255 221,245,255 224,243,251 244,247,251 255,239,254 255,238,255 198,245,255 151,191,233 126,153,217 123,136,222 122,121,224 139,131,238 168,156,252 176,165,238 239,234,255 243,243,255
255,255,228 247,255,248 235,252,255 232,246,255 240,242,250 251,244,241 255,251,246 255,255,252 249,255,249 227,251,251 182,240,255 55,160,234 27,164,255 35,164,249 109,197,227 205,255,236 131,236,245 81,186,227 48,165,232 15,164,231 1,177,242 2,170,248 35,160,242 136,212,255 198,250,255 171,239,238 56,175,214 0,173,247 0,178,243 66,200,234 217,253,255 255,241,255 255,223,255 255,255,231 227,255,221 172,225,255 87,115,255 54,71,214 208,234,251 255,255,213 255,255,234 255,236,255 221,212,255 112,132,143 102,132,121 122,134,134 135,122,130 255,230,230 255,255,255 231,231,231 167,167,167 123,123,123 132,132,132 122,122,122 122,122,122 148,148,148 232,232,232 255,255,255 255,255,255 160,160,160 126,126,126 128,128,128 131,131,131 191,191,191 248,255,248 247,255,250 249,255,254 252,253,255 255,253,255 255,252,255 255,251,251 255,251,247 246,243,239 250,254,255 222,237,255 189,219,255 73,114,206 22,75,202 3,66,224 14,82,255 0,49,255 0,50,255 3,49,255 27,62,255 30,52,248 36,46,230 89,96,253 138,148,255 176,195,255 210,240,255 211,245,245 228,255,252 224,254,243 202,230,217 231,255,240 229,255,234 171,193,255 122,146,255 92,121,225 106,138,227 128,158,239 137,161,245 156,170,255 187,190,255 196,198,255 214,221,255 229,246,255 235,255,241 240,255,218 251,255,219 255,249,233 255,242,247 255,246,255 255,251,255 247,255,238 238,253,222 241,250,223 249,250,240 255,249,255 246,245,255 207,223,255 166,205,255 81,140,202 64,129,190 88,144,193 196,234,255 236,254,247 248,252,227 224,227,241 232,235,243 241,247,246 250,255,250 255,255,251 255,252,248 248,239,242 245,231,237 248,234,236 255,255,251 255,255,249 237,239,239 242,248,255 196,202,249 101,107,182 98,103,196 91,53,203 46,14,192 34,18,233 8,9,243 0,11,236 0,28,226 0,22,191 14,35,187 21,31,178 42,50,187 117,127,244 174,187,255 204,211,255 238,230,255 255,232,255 255,231,255 161,214,255 103,145,244 22,48,178 0,7,170 30,21,202 37,19,196 45,26,175 87,74,176 231,230,255 240,247,242
255,253,236 244,252,252 230,250,255 231,249,255 243,249,254 255,252,247 255,255,248 255,255,248 255,255,245 244,252,245 203,246,255 73,165,230 34,166,255 31,166,247 80,183,210 189,255,239 96,219,255 46,168,228 35,169,241 5,173,234 0,178,232 0,178,249 0,158,242 73,186,249 161,247,255 136,229,244 44,173,218 4,174,246 0,180,236 82,217,239 206,254,255 255,248,255 255,239,255 255,255,234 213,255,225 174,222,255 85,110,255 66,80,222 217,237,255 253,255,215 255,255,232 255,240,255 224,223,243 108,133,123 102,132,119 119,129,139 130,118,136 242,218,226 251,251,251 253,253,253 220,220,220 134,134,134 132,132,132 122,122,122 132,132,132 119,119,119 168,168,168 225,225,225 255,255,255 178,178,178 126,126,126 122,122,122 132,132,132 191,191,191 251,255,244 250,255,246 249,255,249 252,255,253 255,255,255 255,255,254 255,253,248 254,252,242 233,234,224 233,240,237 216,232,245 208,234,255 191,227,255 44,89,192 22,75,202 27,85,228 0,61,244 1,67,246 8,69,249 24,75,255 30,66,255 18,41,255 28,46,247 54,77,229 86,115,213 74,107,170 139,166,223 159,179,250 192,207,255 218,237,255 185,217,253 207,247,255 68,124,255 31,86,231 11,67,208 25,85,215 35,98,213 29,90,200 36,84,209 57,90,237 61,81,236 71,86,213 110,126,195 174,193,196 228,240,204 255,245,215 255,236,240 255,233,255 255,241,255 255,245,243 243,253,217 234,255,212 233,255,230 234,255,255 225,249,255 206,240,255 187,244,255 170,253,255 129,227,255 13,114,182 14,107,182 68,146,205 174,239,255 204,255,255 225,246,255 227,246,255 228,243,255 226,238,255 229,233,255 237,235,255 252,242,255 255,249,255 255,253,255 252,240,236 255,255,248 254,250,249 239,240,250 238,243,255 217,224,255 207,214,255 177,139,255 50,18,196 25,6,229 8,3,254 0,8,250 5,28,234 25,47,212 135,148,255 135,140,255 87,85,215 76,79,201 79,88,192 89,98,185 136,139,213 193,185,255 234,217,255 139,135,255 51,44,201 24,13,169 67,52,203 110,92,229 164,147,255 217,204,255 234,228,255 244,244,255 247,254,247
255,254,245 242,250,255 226,247,255 228,251,255 243,255,255 255,255,249 255,254,243 255,249,239 255,248,232 255,252,241 221,248,255 92,172,231 35,163,252 24,166,243 57,180,208 164,255,245 61,194,255 29,158,237 32,170,246 11,182,234 0,186,227 0,185,250 0,164,253 24,166,243 115,230,255 100,213,245 36,169,226 12,172,244 14,176,228 108,232,243 205,252,249 255,251,252 255,246,255 245,255,236 208,255,239 179,223,255 62,84,243 82,93,227 225,239,255 254,255,224 255,255,234 255,247,250 233,237,231 107,137,108 107,136,121 118,125,144 128,116,144 231,211,224 243,243,243 255,255,255 242,242,242 207,207,207 128,128,128 135,135,135 131,131,131 127,127,127 122,122,122 183,183,183 226,226,226 179,179,179 128,128,128 124,124,124 132,132,132 183,183,183 255,255,241 254,255,243 251,255,246 251,255,249 251,255,250 252,253,249 253,254,245 253,253,241 227,230,215 230,238,228 226,238,242 222,245,255 189,219,255 168,205,255 50,94,189 39,86,194 21,96,218 16,93,215 7,85,216 0,70,226 2,64,255 6,54,255 10,49,255 30,67,247 37,75,211 62,97,201 53,79,185 55,70,196 64,74,216 79,94,234 103,130,250 94,130,230 1,81,228 0,78,227 2,82,229 12,95,234 9,98,226 0,84,210 0,70,211 0,59,225 38,81,255 28,60,209 79,106,193 185,209,229 250,255,242 248,238,221 246,210,227 255,215,255 255,237,255 255,249,247 246,255,235 225,255,233 207,255,247 181,246,254 151,218,249 123,203,240 88,189,221 74,200,235 38,182,237 47,195,255 12,151,254 30,159,255 35,153,232 69,184,241 128,187,227 149,204,247 176,223,255 194,232,255 205,232,255 211,230,255 225,236,255 238,245,255 249,252,255 235,236,234 250,249,245 252,250,249 240,239,241 249,252,255 248,254,255 244,249,255 212,208,255 40,35,198 10,5,226 0,0,253 0,0,241 7,16,204 45,50,173 210,205,255 235,220,255 220,202,255 207,198,255 151,158,245 88,109,200 61,93,188 48,82,182 44,76,183 77,19,231 70,19,207 71,31,180 136,111,209 224,212,255 241,238,247 231,234,218 255,255,236 251,255,230 252,252,240
255,254,252 245,249,255 225,246,255 225,251,255 241,255,255 251,255,246 248,248,236 248,239,226 255,238,221 255,251,238 230,245,254 111,183,237 34,163,250 11,165,246 38,184,219 122,248,242 32,168,255 25,154,247 35,165,242 44,198,239 22,207,235 0,188,245 0,169,255 2,157,250 65,199,255 64,191,242 32,165,233 21,166,242 30,171,220 145,246,254 219,253,246 255,254,251 253,245,255 232,253,244 210,255,255 163,203,255 48,69,214 107,117,234 226,237,255 255,255,238 255,255,237 255,255,247 245,254,227 112,141,102 113,138,128 117,124,151 127,119,150 225,211,222 255,255,255 242,242,242 255,255,255 249,249,249 173,173,173 129,129,129 126,126,126 128,128,128 120,120,120 151,151,151 174,174,174 162,162,162 131,131,131 131,131,131 132,132,132 171,171,171 255,255,239 255,255,241 254,255,246 250,254,248 245,251,246 246,250,245 247,252,243 251,255,243 248,253,238 226,233,220 246,255,254 221,238,247 210,232,255 186,213,255 157,189,254 71,106,180 25,76,223 17,78,212 16,93,216 0,84,214 0,74,232 0,70,255 0,55,255 10,56,255 46,85,255 137,176,255 139,180,255 122,163,248 73,112,210 34,71,199 59,93,253 24,57,237 0,68,247 0,75,247 0,80,240 0,78,228 0,79,224 0,85,234 5,93,253 18,96,255 0,65,227 59,114,241 140,185,255 203,240,255 232,255,244 240,250,233 247,244,240 255,244,255 255,247,255 243,250,255 211,253,252 168,245,242 122,221,229 84,195,221 64,180,221 55,178,228 49,184,238 9,162,223 1,170,245 0,154,247 0,167,255 0,139,254 1,157,255 16,163,255 59,170,216 67,170,225 74,167,236 81,161,238 95,163,238 123,185,245 167,222,255 204,251,255 209,248,255 228,255,255 235,254,255 234,244,251 251,254,255 251,250,246 241,240,226 255,255,236 177,202,255 19,37,178 3,13,227 1,6,255 6,5,251 33,30,210 73,65,160 237,219,248 255,236,239 255,244,253 255,239,255 195,202,255 157,187,255 126,176,255 52,112,235 0,59,191 48,20,210 39,16,185 89,76,208 161,160,246 198,207,245 227,242,244 244,255,240 248,255,231 244,255,227 249,255,236
255,252,254 247,248,255 230,247,255 227,251,255 237,255,252 246,255,243 245,249,238 251,242,233 255,238,223 255,255,244 235,241,252 129,194,249 33,163,254 0,163,252 16,184,232 60,215,224 21,156,255 37,156,255 50,161,233 102,227,255 90,239,253 21,184,233 4,166,255 2,155,255 26,173,253 34,175,242 27,165,242 29,162,243 47,166,215 177,255,255 237,252,248 255,251,252 239,243,255 221,245,251 197,238,255 114,151,233 69,90,211 151,165,254 233,240,255 255,255,244 255,251,240 255,255,245 254,255,228 115,142,102 115,137,132 115,120,153 126,121,150 219,214,216 255,255,255 235,235,235 255,255,255 248,248,248 238,238,238 158,158,158 138,138,138 123,123,123 131,131,131 132,132,132 138,138,138 154,154,154 133,133,133 131,131,131 129,129,129 168,168,168 255,255,238 255,255,244 255,255,248 248,252,246 240,245,243 237,244,241 242,249,244 249,255,247 253,255,247 252,255,246 230,238,228 246,255,255 216,229,243 206,225,252 214,236,255 153,177,223 55,68,255 24,54,233 28,85,240 14,96,237 0,87,235 0,83,255 0,58,255 0,47,255 0,47,253 30,77,223 161,221,255 173,247,255 158,237,255 132,203,255 12,66,220 8,51,255 0,55,255 0,66,255 5,75,253 4,76,240 0,72,238 0,69,242 0,68,243 0,70,231 28,106,236 114,184,255 182,239,255 192,236,255 194,230,240 215,250,246 225,255,248 216,255,235 220,244,255 181,225,255 125,200,244 74,183,234 35,172,221 15,167,214 15,168,219 25,172,234 6,152,228 26,177,255 13,177,255 4,177,255 0,153,235 5,171,255 6,158,255 12,151,255 24,179,228 30,177,239 38,173,254 43,166,255 46,160,250 53,162,236 71,174,223 89,186,212 149,234,249 184,254,255 199,247,255 217,247,255 241,253,255 252,253,249 255,254,230 255,255,230 207,238,255 48,69,184 12,19,228 0,0,250 0,0,245 28,22,225 86,78,185 252,237,255 255,253,242 255,252,246 255,242,255 224,225,255 195,219,255 119,162,255 6,62,187 0,22,154 36,89,193 52,102,208 46,92,200 43,82,190 65,98,201 95,122,212 135,162,229 185,212,255 208,235,255 218,246,247
