50 170
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 252,252,252 250,250,250 249,249,249 248,248,248 252,252,252 254,254,254 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 255,255,255 250,250,250 243,243,243 239,239,239 244,244,244 250,250,250 252,252,252 249,249,249 247,247,247 249,244,255 251,247,255 253,250,255 254,253,255 254,254,254 253,255,249 251,255,244 247,254,239 247,255,238 237,246,226 237,246,226 239,248,228 236,247,227 245,255,238 251,255,244 251,255,245 253,251,255 251,250,255 247,247,253 246,248,248 245,249,244 242,250,240 247,255,244 251,255,249 247,254,251 250,253,255 250,249,255 230,226,255 234,225,255 244,231,255 220,204,255 179,161,238 107,131,155 81,101,132 58,73,112 56,60,111 62,59,121 93,82,150 153,139,205 212,194,253 254,238,255 255,245,255 253,244,255 249,246,242 255,255,241 255,255,236 255,255,231 255,255,231 249,255,254 249,254,255 251,254,255 251,253,255 251,251,255 253,250,255 251,244,255 248,240,255 255,246,255 255,245,255 255,244,255 255,244,255 255,245,255 255,244,255 255,241,255 253,237,255 255,253,255 255,253,255 255,251,255 254,242,248 248,233,241 246,229,240 250,232,245 255,236,251 255,234,253 255,239,255 255,243,255 255,245,255 255,245,255 255,244,255 255,239,255 247,231,255 231,241,235 244,253,250 247,255,255 239,245,250 242,245,255 248,249,255 248,247,255 233,231,255 179,175,210 116,112,148 67,62,101 73,69,105 101,97,133 112,108,143 108,107,139 107,106,138 77,69,116 75,68,113 84,77,120 124,119,158 193,187,222 245,241,255 248,245,255 224,223,239 238,237,247 244,245,249 250,250,250 255,255,251 255,255,248 250,253,238 242,245,229 248,251,235 239,239,239 250,250,250 255,255,255 253,253,253 245,245,245 244,244,244 246,246,246 248,248,248 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 255,253,255 254,251,253 252,249,251 253,250,252 255,252,255 255,253,255 255,253,255 255,253,255 248,244,249 248,244,249
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 253,253,253 253,253,253 254,254,254 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 249,249,249 246,246,246 249,249,249 255,255,255 255,255,255 242,242,242 237,237,237 240,240,240 250,250,250 255,255,255 248,248,248 239,239,239 234,234,234 252,245,255 252,245,255 253,247,255 252,250,255 252,251,253 251,252,248 248,253,244 248,254,243 244,253,240 238,248,235 245,255,242 250,255,248 247,255,248 247,255,250 244,254,248 233,243,237 244,249,252 238,243,244 243,248,249 250,255,255 247,253,252 229,237,236 230,237,240 246,252,255 238,241,255 225,224,250 203,199,235 169,161,208 129,117,177 94,79,147 74,57,131 70,51,130 60,66,131 71,76,137 113,117,175 179,180,230 226,226,255 241,240,255 244,245,255 252,253,249 234,237,221 254,255,233 255,255,237 255,255,240 255,255,245 251,252,248 242,243,247 247,248,255 255,247,255 255,244,255 255,240,255 255,237,255 255,236,255 255,234,255 255,232,255 255,230,255 255,229,255 255,230,255 255,234,255 255,239,255 255,245,255 255,249,254 255,248,247 255,245,242 255,251,233 255,255,238 255,255,240 255,255,238 255,253,239 255,254,240 255,254,245 255,252,246 255,253,252 255,250,253 255,243,252 255,237,252 255,237,255 255,239,255 255,243,255 255,243,255 241,255,254 239,255,254 234,248,254 239,247,255 243,247,255 219,220,255 160,158,204 103,99,151 73,67,122 75,69,122 113,109,158 177,175,217 216,217,251 219,223,248 222,228,247 239,243,255 219,217,255 171,169,211 107,106,146 67,63,104 71,68,107 123,119,155 197,194,226 250,247,255 247,245,255 247,247,255 243,242,251 252,254,254 255,255,251 242,246,235 233,238,223 255,255,244 251,251,251 255,255,255 255,255,255 253,253,253 249,249,249 251,251,251 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 252,251,255 252,251,255 251,250,254 251,250,254 252,251,255 253,252,255 254,253,255 254,253,255 252,251,255 252,251,255
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 252,252,252 251,251,251 250,250,250 249,249,249 250,250,250 251,251,251 253,253,253 255,255,255 255,255,255 255,255,255 248,248,248 237,237,237 233,233,233 241,241,241 252,252,252 255,255,255 245,245,245 246,246,246 251,251,251 255,255,255 255,255,255 253,253,253 246,246,246 243,243,243 255,248,255 255,249,255 255,249,255 254,250,255 252,251,253 251,253,253 250,255,251 250,255,251 243,250,245 228,237,234 223,234,232 223,235,237 224,234,241 233,244,252 243,252,255 240,249,255 236,251,243 244,255,254 244,255,255 236,245,255 232,238,255 229,230,255 201,199,235 167,162,207 128,122,171 98,91,142 73,65,118 65,58,109 61,55,104 71,65,112 113,108,153 159,155,197 214,220,255 221,228,255 236,240,255 246,249,255 250,252,255 249,251,251 248,252,240 249,254,233 255,255,234 255,255,238 254,255,244 244,246,246 241,241,255 239,235,255 233,226,255 228,220,255 254,232,255 254,231,255 255,232,255 255,234,255 255,235,255 255,236,255 255,236,255 255,235,255 255,237,255 255,240,255 255,246,255 255,253,255 255,255,248 255,255,239 255,255,232 255,255,228 254,255,243 253,255,240 250,255,234 244,250,227 248,252,227 255,255,235 255,255,237 255,255,235 255,255,241 255,255,245 255,255,251 255,254,255 255,252,255 255,249,255 251,245,255 251,244,255 220,239,254 224,241,255 223,238,255 200,210,244 146,153,196 89,92,143 57,58,116 53,51,111 108,106,166 178,175,231 236,236,255 243,243,255 239,243,255 242,249,255 243,252,255 236,245,255 235,240,255 228,233,255 230,232,255 208,210,245 136,135,174 66,65,104 74,71,110 129,125,161 227,224,255 249,246,255 247,245,255 238,239,249 245,246,250 243,247,242 243,246,237 255,255,248 255,255,255 255,255,255 249,249,249 246,246,246 250,250,250 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 249,248,252 250,249,253 252,251,255 253,252,255 253,252,255 252,251,255 252,251,253 253,252,254 255,254,255 255,254,255
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 252,252,252 251,251,251 252,252,252 253,253,253 253,253,253 252,252,252 253,253,253 245,245,245 231,231,231 229,229,229 238,238,238 246,246,246 246,246,246 250,250,250 252,252,252 252,252,252 249,249,249 251,251,251 255,255,255 255,255,255 254,254,254 255,251,255 255,251,255 255,252,255 255,253,255 255,254,255 253,255,255 251,255,255 250,255,255 248,255,255 237,245,252 237,245,255 240,247,255 236,243,255 236,244,255 235,242,255 222,231,255 241,251,255 225,234,254 188,195,222 144,148,183 110,108,154 87,82,137 73,66,127 65,56,119 63,54,117 77,69,129 113,106,157 161,157,198 204,204,234 227,231,250 235,241,254 238,243,252 244,251,248 250,255,254 251,255,255 249,249,249 245,243,242 252,249,245 255,252,247 254,250,245 251,248,244 249,248,252 238,237,253 199,195,230 155,151,203 149,143,214 154,147,232 142,134,227 179,172,253 184,177,255 191,185,255 193,187,255 194,187,255 189,184,253 186,183,245 184,183,239 218,219,255 222,226,255 226,232,255 226,235,255 224,235,255 224,237,251 227,241,253 232,244,254 220,229,255 224,233,255 226,235,255 224,235,255 232,243,255 241,252,255 238,249,253 228,240,242 200,212,214 211,221,228 228,238,248 240,250,255 235,246,255 218,226,255 198,207,240 189,197,234 147,162,211 123,137,186 90,103,155 58,70,124 41,51,105 66,73,128 142,149,204 218,224,255 221,226,255 235,240,255 236,241,255 222,229,255 226,233,255 241,250,255 243,251,255 231,240,254 225,238,254 228,239,255 231,241,255 231,237,255 214,218,253 172,172,212 109,106,151 59,56,101 94,90,132 178,174,210 243,238,255 249,247,255 245,245,255 250,253,255 252,254,254 248,251,249 254,254,254 247,247,247 238,238,238 236,236,236 244,244,244 255,255,255 255,255,255 250,250,250 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 246,247,251 248,249,253 249,251,252 250,252,253 250,252,253 250,252,252 252,254,254 253,255,255 251,254,252 251,254,252
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 250,250,250 254,254,254 250,250,250 241,241,241 240,240,240 245,245,245 244,244,244 236,236,236 249,249,249 252,252,252 246,246,246 236,236,236 242,242,242 255,255,255 255,255,255 244,244,244 253,246,253 255,248,255 255,251,255 255,253,255 255,254,255 252,253,255 247,250,255 242,248,255 243,249,255 236,242,255 239,246,255 236,243,255 213,219,255 183,189,236 149,153,204 116,119,174 82,78,150 70,66,138 67,61,132 69,64,133 65,61,127 71,66,128 109,106,162 157,154,204 216,215,255 237,237,255 244,247,255 243,247,255 225,231,244 220,228,235 233,240,243 245,253,253 255,250,255 255,248,255 255,244,252 252,242,248 255,250,253 255,254,254 255,255,252 255,255,252 254,249,251 255,251,255 245,243,255 168,165,215 66,61,136 45,37,137 61,52,168 43,35,160 18,22,195 24,28,200 28,34,199 27,36,193 22,35,181 20,36,173 23,42,171 27,48,170 10,32,151 18,41,157 25,47,166 25,46,167 23,43,168 27,46,175 37,55,186 48,65,198 95,95,219 120,121,241 150,151,255 169,174,255 185,192,255 194,203,255 184,196,255 171,183,247 54,68,127 48,65,122 47,63,122 45,62,125 41,58,125 38,53,126 40,56,133 48,63,142 51,58,145 38,45,130 48,58,136 102,111,184 166,176,240 204,218,255 214,229,255 212,228,255 231,244,255 226,238,255 229,241,255 237,249,255 238,249,255 230,238,255 230,238,255 240,248,255 234,253,255 237,255,255 233,249,255 220,231,253 234,242,255 241,243,255 214,212,255 152,147,198 61,56,107 98,92,139 163,157,198 219,214,246 242,240,255 249,249,255 249,251,255 242,245,250 252,252,252 246,246,246 238,238,238 234,234,234 241,241,241 251,251,251 254,254,254 250,250,250 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 250,252,253 249,251,252 247,249,250 244,246,246 242,244,244 244,247,245 249,252,250 253,255,252 250,254,249 250,254,249
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 249,249,249 250,250,250 251,251,251 252,252,252 254,254,254 255,255,255 255,255,255 255,255,255 251,251,251 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 246,246,246 230,230,230 248,248,248 253,253,253 246,246,246 235,235,235 242,242,242 255,255,255 251,251,251 227,227,227 245,238,243 248,242,247 254,248,253 255,252,255 254,253,255 248,249,253 239,242,250 233,237,248 203,210,227 164,169,194 121,126,159 82,88,129 58,63,112 58,60,118 64,66,130 61,63,128 58,37,163 92,73,192 132,116,224 165,154,247 195,189,255 225,223,255 238,239,255 235,241,255 233,241,255 231,242,250 236,247,251 245,254,255 244,253,255 238,247,251 241,247,252 247,253,255 255,237,255 255,237,255 255,240,255 255,243,255 255,246,255 255,248,249 255,250,240 255,253,238 255,255,247 234,236,237 238,240,255 231,232,255 206,203,255 213,206,255 168,157,255 60,48,200 0,0,251 0,1,254 0,6,248 0,7,238 0,10,229 0,23,229 17,44,242 32,61,252 37,66,255 40,68,255 36,62,255 21,43,255 0,18,243 0,4,240 0,4,248 0,11,255 24,16,211 30,22,213 26,21,204 19,16,186 28,27,183 55,57,199 79,86,213 88,98,215 91,104,212 85,99,205 81,96,199 78,94,200 73,90,200 71,89,202 79,96,213 90,107,227 129,131,243 150,154,255 172,178,255 180,188,255 179,192,255 183,199,252 192,211,249 200,219,246 190,210,228 194,213,228 194,210,226 190,204,222 195,206,228 202,211,238 205,211,240 199,204,235 202,225,221 190,211,212 192,209,218 209,223,241 222,230,255 223,225,255 226,226,255 238,234,255 200,194,249 87,80,131 51,44,89 133,129,165 214,210,239 240,239,255 244,244,255 242,243,253 254,254,254 251,251,251 245,245,245 239,239,239 242,242,242 250,250,250 255,255,255 255,255,255 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 251,255,255 250,255,254 243,248,247 235,240,238 231,236,234 233,239,234 240,246,241 247,254,247 250,255,250 250,255,250
253,255,255 253,255,255 253,254,255 251,248,255 253,247,255 255,251,255 255,251,255 255,250,251 253,249,244 255,255,245 255,255,242 255,255,243 255,255,247 251,247,242 247,242,241 255,253,254 255,255,237 252,252,236 252,249,241 255,254,253 255,254,255 255,255,255 252,255,253 250,254,248 248,255,248 242,248,243 238,245,242 240,247,244 247,255,248 250,255,247 247,255,238 242,255,229 221,234,255 219,224,255 200,199,255 166,162,255 133,128,233 105,96,206 82,66,178 65,47,148 73,63,129 71,70,96 73,76,91 69,68,102 88,86,145 122,130,177 143,174,175 179,230,186 218,208,255 231,235,255 244,255,236 240,255,209 255,255,232 255,255,251 255,244,244 255,251,236 254,255,234 252,254,242 250,251,255 249,251,255 249,254,253 250,253,251 252,248,254 251,242,255 255,255,248 255,254,255 255,251,255 250,250,255 250,255,253 250,255,248 251,255,249 250,249,253 255,247,255 252,242,255 255,255,252 253,255,238 240,250,234 240,247,255 219,217,255 101,90,183 18,0,255 10,8,238 5,15,239 0,2,255 0,0,252 16,8,215 134,133,236 232,234,255 248,242,247 243,233,246 235,230,245 232,238,245 235,241,252 235,233,252 227,218,231 220,208,208 195,178,229 106,92,164 37,23,148 43,27,218 16,2,238 17,10,255 7,6,246 10,5,244 22,17,238 130,142,255 164,201,255 126,176,236 46,94,199 24,69,226 8,66,226 19,92,230 0,83,244 0,82,243 0,80,240 17,76,239 33,75,236 35,73,235 26,71,236 12,72,238 0,70,237 0,80,246 0,80,247 0,85,253 0,79,248 20,76,247 30,66,238 41,65,237 0,82,229 0,79,237 6,68,236 43,78,236 119,136,255 205,216,255 243,255,255 238,255,219 245,255,225 235,244,241 141,139,185 46,35,121 77,65,161 177,171,250 228,231,255 228,236,255 255,226,253 255,244,255 255,245,255 253,236,249 253,245,255 253,251,255 245,247,255 237,243,255 236,242,255 236,241,255 239,243,255 243,248,255 247,254,251 249,255,237 251,255,226 252,255,219 255,255,245 255,255,247 249,244,235 233,230,222 232,232,226 234,235,233 240,242,242 251,255,255 249,253,254 249,253,254
251,254,252 253,255,255 249,250,254 242,239,248 240,234,245 246,241,250 255,249,255 255,254,255 255,252,247 250,248,238 243,242,228 252,250,239 255,255,249 255,255,252 254,249,251 252,246,251 248,254,229 245,249,230 245,248,239 249,248,250 247,246,255 240,240,254 236,234,253 234,232,254 241,239,255 242,237,255 245,237,255 243,232,255 232,221,255 207,197,250 175,166,216 153,146,191 101,111,141 80,85,134 66,66,136 67,68,142 64,66,136 58,58,128 65,63,133 86,81,143 132,131,170 145,151,164 189,192,213 212,207,255 217,202,255 201,193,255 166,176,255 155,181,228 164,152,252 211,214,255 226,241,227 253,255,230 242,243,223 250,239,242 255,252,255 255,255,248 255,255,237 252,255,245 251,252,255 250,252,255 250,255,254 251,255,250 254,250,255 253,246,255 255,255,249 255,254,255 255,253,255 250,250,255 247,252,250 246,255,244 241,249,239 237,236,240 247,237,253 243,233,246 255,255,252 254,255,239 245,255,239 243,250,255 226,224,255 118,107,200 16,0,254 8,6,236 4,14,238 0,3,255 2,0,254 18,10,217 133,132,235 227,229,253 251,245,250 253,243,255 250,245,255 247,253,255 246,252,255 248,246,255 249,240,253 249,237,237 237,234,249 246,245,255 197,195,255 71,66,211 22,17,208 4,4,210 15,17,231 7,4,233 26,19,246 15,19,201 81,110,225 119,161,255 34,71,209 20,55,235 28,77,253 15,82,229 20,94,200 28,93,198 45,91,198 61,89,197 70,87,198 71,85,198 63,84,199 52,86,199 55,102,210 35,92,197 35,93,198 22,78,187 48,93,214 44,77,216 55,79,233 47,66,229 0,81,239 4,84,239 21,79,228 52,88,218 123,143,238 205,216,255 246,254,255 247,255,238 251,255,240 236,241,244 234,233,255 179,172,233 77,69,140 63,57,122 153,150,200 224,225,255 255,248,255 247,233,245 255,246,252 255,255,254 254,253,249 246,250,245 251,255,255 246,249,255 246,246,255 247,245,255 250,246,255 252,248,255 255,252,251 255,255,241 255,255,231 255,255,226 255,252,243 255,255,248 255,252,245 250,247,242 253,252,248 249,250,248 242,244,244 245,249,250 250,254,255 250,254,255
249,252,250 253,255,255 253,252,255 243,240,249 239,234,243 244,239,248 255,249,255 255,254,255 255,255,251 253,251,243 248,247,237 244,245,236 244,242,241 242,241,245 247,243,254 254,250,255 250,255,241 248,255,242 243,254,246 244,250,255 242,247,255 241,242,255 241,241,255 244,241,255 173,167,226 155,144,216 128,112,199 99,80,177 78,57,160 68,46,152 65,43,149 65,44,147 71,76,97 73,75,110 100,100,146 145,151,192 183,194,221 203,217,235 223,235,253 241,252,255 240,252,255 237,251,250 229,234,255 148,136,242 55,26,205 26,0,209 29,12,210 36,34,207 81,65,182 199,198,255 207,219,221 251,255,241 251,249,241 255,246,255 255,243,255 255,249,246 255,255,243 253,255,247 250,253,255 251,253,255 251,255,254 254,255,248 255,253,253 255,249,255 255,254,247 255,254,255 255,253,255 252,252,255 248,253,251 245,255,243 238,246,236 234,233,237 244,234,250 239,229,242 255,253,250 255,255,241 250,255,244 242,249,255 227,225,255 134,123,216 16,0,254 7,5,235 2,12,236 0,2,255 4,2,255 21,13,220 133,132,235 222,224,248 249,243,248 255,246,255 255,250,255 248,254,255 246,252,255 250,248,255 255,250,255 255,254,254 241,255,225 246,255,245 229,243,255 187,197,255 167,174,255 58,67,211 3,10,181 27,24,234 9,0,234 13,10,226 17,33,200 30,57,207 46,70,252 41,64,255 18,55,243 80,134,255 212,232,255 218,232,255 228,231,255 233,229,255 236,228,255 231,226,255 226,227,255 222,228,255 214,224,255 238,248,255 209,216,241 226,233,255 210,219,255 156,170,255 54,77,217 47,75,236 22,90,255 6,68,216 30,83,200 109,147,229 179,202,252 211,222,249 235,235,249 255,252,255 251,247,253 249,248,255 250,251,255 245,248,255 174,176,207 89,85,127 79,71,124 133,121,181 240,246,253 241,248,251 248,255,250 249,255,243 248,255,236 255,255,238 255,255,241 254,252,241 255,252,249 255,249,255 255,249,255 255,249,255 255,251,253 255,254,247 255,255,242 255,255,238 255,249,242 255,255,249 255,254,249 255,254,250 255,255,254 248,248,248 233,235,236 231,235,236 243,246,250 243,246,250
249,252,250 253,255,255 255,254,255 252,250,255 251,246,255 254,249,255 255,252,255 255,255,255 255,255,252 255,255,251 255,255,252 253,255,255 247,250,255 239,240,254 237,236,255 232,232,255 235,249,255 225,238,246 211,222,236 191,202,222 161,170,197 118,125,158 78,82,123 53,57,105 80,81,137 74,73,137 64,60,131 58,52,129 69,62,143 104,95,181 150,141,227 185,174,255 240,240,252 242,239,255 238,236,255 231,237,255 234,248,247 239,255,247 236,255,246 229,245,238 238,255,246 231,249,248 213,220,255 121,106,244 34,0,231 33,2,255 33,12,255 6,0,246 67,49,186 227,223,255 229,238,255 233,243,237 252,249,255 255,245,255 246,229,255 255,247,254 255,255,247 253,254,252 250,252,255 250,252,255 252,255,251 254,255,247 255,254,250 255,250,255 255,251,244 255,253,254 255,253,255 253,253,255 251,255,254 250,255,248 248,255,246 246,245,249 252,242,255 246,236,249 255,255,252 255,255,242 251,255,245 235,242,255 219,217,255 138,127,220 19,0,255 9,7,237 2,12,236 0,0,253 4,2,255 24,16,223 137,136,239 224,227,248 250,245,247 255,246,255 255,251,255 248,254,255 242,249,255 244,242,255 255,247,255 255,254,252 247,255,222 244,255,225 207,229,211 225,240,255 224,235,255 159,172,255 45,55,179 17,12,203 16,1,246 18,9,255 7,15,228 0,17,212 36,50,255 43,58,255 37,70,240 132,182,255 255,250,242 255,249,243 255,249,247 255,250,253 255,248,255 252,248,255 250,249,255 254,252,251 255,255,247 255,250,232 255,255,247 237,227,243 199,203,255 77,100,209 29,71,224 16,69,250 25,68,231 38,81,214 99,141,224 184,220,255 226,252,255 225,234,238 235,227,244 255,244,255 252,237,255 254,247,255 232,236,231 236,245,232 250,255,252 219,218,238 124,110,164 67,44,119 126,142,159 209,226,235 241,255,255 234,248,236 245,255,234 255,255,234 254,255,226 255,255,236 255,255,242 255,253,247 255,252,254 255,250,255 255,251,255 255,251,255 250,251,255 250,252,253 255,253,248 255,255,251 255,253,250 253,249,248 250,248,247 236,236,236 224,226,227 228,229,233 239,242,247 239,242,247
255,255,254 254,254,254 252,251,253 249,247,253 254,250,255 255,253,255 255,253,255 253,250,252 253,254,252 236,239,237 235,239,240 238,244,251 237,242,255 239,243,255 233,235,255 213,214,252 124,125,199 98,100,171 68,71,139 55,60,123 57,62,123 66,70,129 74,79,134 80,86,139 105,112,161 142,151,194 190,202,238 222,235,255 231,245,255 227,241,255 224,238,255 225,239,255 243,238,247 245,238,255 240,234,255 234,235,255 236,244,251 242,254,254 240,252,255 232,243,251 234,248,254 230,245,255 220,226,255 127,115,255 23,0,238 7,0,243 11,3,255 3,1,255 79,59,212 189,184,255 237,246,255 228,237,246 237,235,255 255,240,255 252,234,255 255,250,255 255,253,252 251,253,253 248,249,255 248,250,255 250,254,249 252,255,244 255,254,249 255,251,255 255,250,243 255,253,254 255,253,255 253,253,255 251,255,254 250,255,248 251,255,249 255,254,255 255,249,255 255,245,255 255,255,252 255,255,242 251,255,245 230,237,252 212,210,255 138,127,220 22,3,255 12,11,239 3,14,236 0,0,250 2,0,254 27,20,225 142,142,242 230,233,254 255,251,253 255,249,255 255,251,255 247,253,255 243,250,255 248,247,255 255,248,255 255,252,250 246,255,235 246,255,234 231,250,225 230,240,240 220,228,251 220,230,255 127,136,223 33,29,195 15,1,243 3,0,252 0,5,242 7,25,240 46,61,255 30,48,243 49,84,211 170,224,255 255,255,242 255,255,245 255,255,252 246,255,255 239,255,255 239,255,255 244,255,252 251,255,247 253,255,240 244,247,238 229,236,251 196,216,255 51,87,181 15,71,212 1,77,254 0,82,255 39,59,201 121,147,253 200,231,255 224,253,255 227,246,229 244,247,238 255,246,255 255,238,255 255,238,255 246,236,249 248,251,236 247,255,226 247,255,232 253,253,255 228,212,255 142,117,191 41,52,96 112,124,160 197,207,231 246,253,255 251,255,251 246,247,231 252,249,228 255,255,240 255,255,243 255,255,248 255,253,254 250,252,255 243,251,255 237,250,255 231,250,255 228,249,255 255,253,249 255,255,254 255,255,254 255,252,251 250,248,248 237,235,235 229,228,230 240,239,243 248,249,253 246,249,254
255,255,252 252,253,251 242,241,243 239,235,240 245,241,247 255,251,255 255,253,255 251,250,252 252,254,254 250,254,255 248,254,255 242,249,255 185,192,217 134,140,177 89,95,142 45,49,100 54,36,183 55,39,180 70,58,188 105,96,213 144,139,244 173,169,255 187,186,255 195,195,255 188,193,255 187,197,244 179,194,226 164,181,200 146,166,177 138,159,167 143,163,174 151,171,182 147,140,155 133,122,154 127,117,160 130,121,164 115,114,148 88,89,123 75,74,114 78,77,119 72,76,111 41,50,88 45,51,126 43,37,186 29,13,238 24,12,255 1,3,251 0,0,220 55,37,198 48,44,150 109,118,161 127,136,150 131,128,154 196,181,225 254,238,255 249,241,255 253,252,254 251,252,255 248,248,255 247,249,255 249,253,248 252,255,244 255,254,249 255,251,254 255,252,245 255,254,255 255,253,255 250,250,255 246,251,249 246,255,244 248,255,246 250,249,253 255,247,255 255,248,255 255,255,252 252,255,237 251,255,245 233,240,255 213,211,255 141,130,223 20,2,255 13,12,240 4,15,237 0,0,248 0,0,252 28,21,226 147,147,247 236,240,255 255,252,253 255,247,255 252,248,255 246,252,255 246,254,255 251,250,255 255,251,255 255,255,251 232,242,252 220,231,229 250,255,250 252,250,250 255,253,255 241,244,255 199,202,255 91,87,230 16,4,234 8,6,255 0,4,248 0,16,235 33,53,255 39,62,224 104,144,219 200,255,254 248,249,240 238,249,247 227,249,254 216,249,255 215,251,255 221,252,249 232,254,242 237,253,242 236,253,255 221,248,255 160,204,255 50,110,223 28,105,251 0,69,237 0,64,243 0,57,242 131,139,240 188,199,255 229,246,255 233,250,247 236,247,227 255,255,244 255,252,255 255,239,255 255,239,255 248,238,244 249,249,235 249,255,231 247,254,233 246,245,247 246,235,255 239,220,255 124,122,198 58,57,125 106,103,158 220,218,254 251,249,255 246,242,247 255,254,249 255,255,248 255,255,247 255,255,251 249,254,255 242,254,255 234,253,255 225,251,255 219,250,255 215,250,255 240,240,240 248,246,246 251,249,248 255,254,253 255,255,254 246,241,242 240,235,236 249,247,247 255,253,255 254,253,255
255,255,252 252,253,251 246,244,244 240,237,239 244,240,245 253,249,254 255,254,255 253,252,254 250,254,255 240,246,251 228,237,247 171,179,202 80,89,126 46,56,104 59,67,127 59,67,134 56,34,200 49,30,187 48,32,173 51,40,166 53,45,159 53,46,151 52,44,145 55,47,140 63,59,141 58,60,125 55,60,109 54,63,101 58,69,101 60,72,108 61,70,113 61,69,116 84,79,108 70,60,107 64,50,114 69,57,123 66,58,119 62,55,116 75,66,133 97,88,155 110,107,162 101,107,154 95,101,176 59,57,193 19,11,212 1,0,226 0,9,216 5,39,216 50,36,194 43,42,146 50,62,102 66,80,92 67,67,91 158,145,189 248,232,255 251,243,255 255,254,255 250,253,255 249,249,255 248,249,255 250,253,251 255,255,246 255,255,250 255,253,255 255,251,244 255,254,255 255,253,255 249,249,255 241,246,244 239,249,237 237,245,235 238,237,241 250,240,255 255,246,255 255,253,250 245,249,230 251,255,245 239,246,255 219,217,255 146,135,228 13,0,248 11,10,236 6,18,238 0,0,250 0,0,252 28,22,225 148,149,247 238,242,255 254,249,250 255,247,255 251,247,255 245,252,255 244,252,255 249,249,255 255,249,255 255,253,249 240,240,255 241,239,255 255,250,255 241,227,233 251,236,234 255,255,251 240,239,255 137,133,252 36,29,240 0,0,244 0,15,255 4,31,249 0,2,201 26,46,193 175,212,255 197,254,215 251,255,248 243,255,254 230,255,255 225,255,255 230,255,254 241,255,247 251,255,242 250,255,252 205,223,252 162,201,255 23,90,215 0,53,213 0,84,254 5,96,255 0,75,215 69,135,255 221,225,255 216,221,255 222,226,250 242,244,252 255,255,252 255,255,249 255,251,244 255,249,246 242,235,232 247,242,239 229,229,223 233,237,231 251,255,254 241,243,251 224,222,241 251,246,255 223,219,255 116,112,194 61,57,128 130,127,183 223,220,255 250,247,255 245,245,255 250,251,255 251,253,253 249,254,252 248,255,252 244,255,253 238,254,253 233,253,254 228,251,253 225,250,252 232,237,238 233,237,238 234,236,236 247,247,247 255,255,254 254,251,247 248,243,240 255,251,248 255,253,252 255,252,253
