50 170
206,214,255 167,183,249 157,177,234 137,156,237 102,107,246 91,81,255 22,7,235 43,38,247 40,53,215 24,52,177 2,28,152 23,43,185 11,24,176 17,36,165 26,59,139 45,90,133 68,85,158 95,110,182 135,151,217 179,193,251 209,222,255 226,234,255 231,235,255 236,233,255 244,237,255 252,237,255 255,240,255 255,240,252 255,243,242 255,247,234 255,252,231 255,255,229 249,243,255 252,247,255 250,248,254 254,254,254 255,255,251 250,250,244 245,243,243 255,247,255 248,237,255 253,238,255 255,241,255 255,243,255 255,244,255 255,246,252 255,250,245 255,253,242 250,238,255 254,241,255 255,244,255 255,248,247 255,248,237 255,247,230 255,249,232 255,253,241 252,241,237 250,243,246 246,245,249 243,244,248 242,247,245 247,253,242 251,255,238 253,255,236 232,240,253 237,243,250 247,250,248 255,255,245 255,255,238 255,255,232 253,252,226 243,243,225 254,255,247 247,253,252 244,253,255 244,255,255 243,255,255 241,255,249 242,255,243 246,255,242 255,248,255 255,250,255 255,251,255 255,252,255 255,253,255 255,253,254 255,254,250 255,253,249 230,227,223 237,233,232 248,243,244 255,251,255 255,251,255 255,251,255 255,248,255 255,247,255 254,253,255 254,254,254 254,255,253 254,255,251 254,255,248 254,255,247 254,255,246 254,255,244 228,233,218 245,249,237 255,255,248 229,232,223 191,193,187 204,205,203 242,242,242 254,254,254 255,237,255 255,232,255 249,228,237 247,232,230 255,238,241 250,231,252 253,229,255 255,241,255 253,247,255 204,217,209 241,255,235 232,255,235 226,255,255 177,192,255 38,34,170 32,15,196 190,184,201 230,225,240 255,251,255 246,242,253 251,248,255 255,253,255 247,246,250 247,246,248 241,241,241 238,238,238 247,247,247 255,255,255 255,255,255 240,240,240 230,229,231 234,233,235 255,249,250 255,253,255 255,244,246 255,249,251 229,220,223 245,238,241 255,254,255 250,244,249 249,246,248 254,251,253 240,237,239 245,243,243 251,249,249 255,255,254 254,250,249 250,247,243 245,244,254 244,243,253 243,242,251 244,243,252 246,245,254 247,246,255 246,246,252 245,245,251 242,242,248 242,243,247
53,41,171 40,37,146 55,63,153 48,58,159 23,25,167 52,42,242 29,13,250 0,0,224 10,8,221 51,63,241 51,69,222 93,115,251 105,132,247 121,157,235 139,189,219 182,240,239 231,210,255 233,217,255 235,224,255 236,235,245 246,250,238 255,255,236 255,255,232 252,255,230 255,253,244 255,250,255 255,246,255 255,243,255 255,240,255 255,241,255 255,245,255 255,246,255 231,245,233 245,255,246 241,255,240 246,255,244 248,255,245 238,249,241 236,242,249 242,243,255 243,236,255 244,234,255 245,235,255 245,238,255 245,244,255 246,250,251 247,255,243 247,255,236 225,217,255 231,222,255 251,239,255 255,250,255 255,254,248 255,255,239 255,255,241 255,255,245 255,254,252 255,252,255 248,247,255 236,240,255 228,235,254 234,243,255 238,251,255 237,249,253 224,247,255 225,245,255 234,249,252 247,255,245 255,255,234 255,255,222 255,255,222 255,255,230 254,255,236 247,255,244 244,255,250 243,255,253 237,254,245 232,251,236 234,253,232 242,255,236 255,248,255 255,248,255 255,249,255 255,250,255 255,250,255 255,250,255 255,249,253 255,249,253 250,236,240 254,240,244 255,246,252 255,248,255 255,249,255 255,248,255 255,247,255 255,245,255 254,248,255 254,249,255 254,251,255 254,253,255 254,255,251 254,255,247 254,255,246 254,255,244 255,255,248 255,255,251 236,235,239 143,139,151 25,17,40 0,0,22 9,0,36 10,0,39 35,13,25 19,0,4 16,0,0 23,5,4 27,11,12 18,0,10 17,0,19 54,37,64 52,40,68 81,76,103 52,54,85 25,29,77 20,22,100 10,4,121 55,42,194 138,118,255 255,251,255 222,218,229 255,251,255 255,252,255 245,243,249 246,245,247 255,255,255 156,156,156 113,114,112 137,138,136 193,194,192 173,173,173 255,255,255 230,229,231 251,250,252 255,254,255 255,243,252 255,251,255 248,234,245 255,251,255 255,251,255 252,247,255 244,242,248 253,255,255 247,252,250 250,255,249 250,255,244 250,255,238 242,255,225 251,255,228 224,244,199 251,255,224 253,247,255 253,247,255 251,247,255 252,249,255 253,251,255 248,247,255 238,239,243 229,231,232 237,239,239 238,241,239
107,71,201 114,87,197 137,124,208 150,148,218 154,155,236 162,161,255 160,151,255 54,46,207 33,29,185 166,168,255 202,214,255 194,215,255 206,232,255 227,255,255 214,248,238 224,255,241 255,221,255 255,226,255 255,233,255 255,241,255 255,251,255 255,255,245 255,251,226 243,240,209 253,253,223 255,254,233 255,253,245 254,246,255 247,235,255 243,226,255 240,221,255 241,220,255 236,250,239 244,255,247 235,254,233 237,255,234 236,255,235 230,255,235 237,255,254 236,253,255 232,247,255 226,238,255 216,227,255 211,224,255 211,229,255 212,237,255 212,241,255 211,243,255 214,225,255 198,207,255 202,208,255 222,224,254 241,240,250 255,255,252 255,253,245 229,227,226 241,241,253 221,225,253 218,228,255 219,233,255 209,229,255 205,229,255 198,227,255 182,211,255 166,205,255 178,212,255 205,233,255 237,254,255 249,255,243 252,253,227 255,255,228 255,255,235 255,255,236 253,255,245 250,255,252 243,254,251 231,246,238 226,241,227 235,251,228 246,255,236 255,252,252 255,252,252 255,252,252 255,252,250 255,252,250 255,252,248 255,251,247 255,250,246 255,253,251 255,251,249 255,248,249 255,247,249 255,247,251 255,249,253 255,250,255 255,251,255 249,255,253 249,255,253 249,255,251 249,255,250 249,255,248 249,255,248 249,255,248 249,255,250 246,253,248 240,245,246 248,251,255 228,228,244 175,173,195 130,126,155 70,65,97 0,0,24 10,3,0 14,7,0 24,17,8 11,3,0 11,4,0 19,14,0 9,5,0 17,11,6 12,1,21 18,2,55 8,0,72 32,9,117 7,0,106 18,9,120 144,141,244 200,202,255 237,234,243 255,253,255 240,238,244 255,254,255 248,247,249 251,251,251 232,233,231 14,15,13 4,5,3 0,1,0 4,5,3 4,4,4 199,199,199 255,254,255 247,246,250 215,214,218 255,250,255 255,250,255 251,238,252 255,245,255 37,31,50 0,0,17 0,0,15 0,3,21 0,0,10 0,1,4 0,17,13 0,7,0 0,19,0 56,84,48 79,109,66 202,234,187 242,231,255 241,231,255 243,235,255 251,245,255 253,250,255 252,251,255 238,240,241 224,227,225 245,249,243 246,251,242
251,213,255 252,220,255 244,223,255 238,232,255 236,242,249 218,230,240 235,244,255 135,136,204 50,44,131 159,155,230 235,242,255 224,243,228 238,255,218 252,255,230 240,240,234 255,245,255 255,238,255 255,234,255 255,231,255 255,230,255 255,234,255 255,241,255 255,247,255 255,253,248 255,255,236 254,255,230 254,255,232 250,255,239 249,255,253 248,249,255 248,242,255 248,238,255 246,243,255 251,253,255 243,250,245 245,255,243 234,255,233 225,255,230 224,255,247 175,211,219 139,174,208 121,155,215 100,135,215 89,125,219 85,127,224 84,129,226 80,131,223 77,129,219 83,120,240 77,110,219 92,123,208 119,146,203 155,178,210 213,231,248 236,253,255 232,249,255 213,232,255 144,167,223 89,117,194 58,91,184 30,70,172 33,77,184 51,98,206 52,102,208 63,116,203 70,116,193 112,147,203 185,209,239 244,254,255 255,255,248 255,252,235 252,244,227 255,255,245 255,255,252 253,255,255 248,253,255 238,244,243 232,240,233 240,250,234 253,255,242 255,255,242 255,255,242 255,255,243 255,255,245 255,255,244 255,255,245 255,254,244 255,252,244 255,255,249 255,253,248 251,247,242 249,245,240 251,246,243 255,250,247 255,254,251 255,255,252 247,255,240 247,255,240 247,255,241 247,255,244 247,255,246 247,255,248 247,255,250 247,255,253 239,247,246 221,229,229 223,230,233 234,241,244 242,249,252 248,255,255 225,232,235 177,184,187 43,50,43 3,7,2 12,13,9 12,13,3 10,12,0 17,22,0 5,10,0 10,10,0 22,12,28 36,17,74 71,45,135 73,48,152 114,96,189 204,204,255 234,250,255 219,245,245 240,239,243 255,254,255 241,240,242 255,255,255 253,254,252 255,255,254 102,103,99 0,1,0 0,1,0 24,25,21 1,2,0 1,1,1 116,115,117 254,253,255 249,248,252 252,251,255 249,244,243 242,237,239 255,251,255 246,241,255 239,234,255 160,158,200 134,133,183 58,59,115 12,14,72 0,0,44 0,0,49 0,0,36 22,38,75 91,109,138 121,139,162 231,250,255 248,233,255 242,229,255 237,226,255 236,228,255 240,235,255 243,242,251 244,246,246 242,247,238 251,255,245 251,255,243
255,240,251 255,249,255 255,245,255 252,253,255 237,250,234 224,243,222 230,246,253 188,186,245 75,60,158 85,70,162 216,212,253 251,255,240 255,255,217 255,255,225 247,221,255 255,215,255 255,255,242 255,255,245 255,255,252 255,253,255 253,250,255 241,236,255 238,233,254 242,239,254 251,254,255 250,255,253 247,255,244 245,255,239 244,255,239 243,253,240 242,252,240 241,250,240 255,237,255 255,246,255 252,244,254 251,255,252 239,255,245 225,251,245 202,238,246 99,137,171 76,118,183 59,104,202 41,89,215 28,81,226 18,78,232 12,79,236 5,79,235 3,79,232 22,84,238 28,87,227 47,103,216 52,104,187 66,113,169 130,171,210 182,220,255 174,211,255 112,150,214 49,92,179 30,76,188 39,93,224 27,86,232 18,82,236 16,85,242 1,74,232 31,91,215 19,72,182 49,89,177 131,158,215 215,225,255 255,251,255 255,252,252 255,247,245 255,252,254 255,249,255 255,247,255 253,248,255 248,247,255 246,245,247 250,249,245 255,255,247 246,255,245 246,255,245 247,255,247 247,255,248 246,255,249 247,254,249 247,254,251 246,252,251 247,252,253 244,249,250 242,246,247 242,246,247 245,249,250 248,253,252 249,254,253 249,254,253 255,255,248 255,255,250 255,255,250 255,255,251 255,253,254 255,253,255 255,253,255 255,252,255 247,241,246 250,244,249 254,249,251 255,250,251 250,246,245 248,245,241 252,249,244 254,251,246 143,161,154 9,24,20 0,2,0 8,16,15 9,14,12 7,9,3 2,1,0 19,12,19 4,0,17 28,11,55 78,60,119 185,171,229 241,237,255 229,238,251 233,255,237 228,255,222 255,255,255 242,242,242 255,255,255 255,255,254 253,254,250 188,189,185 4,6,0 28,30,24 9,11,5 14,15,11 0,1,0 2,2,2 36,35,37 223,222,226 249,248,252 251,249,255 255,255,244 244,247,238 235,236,240 237,238,255 230,228,255 220,216,255 221,214,255 171,164,255 22,13,130 17,9,134 32,24,155 59,51,182 117,109,240 134,127,254 134,128,253 153,148,255 217,201,255 225,210,255 233,222,255 236,229,255 234,231,253 235,236,246 241,246,244 248,255,245 248,255,241 248,255,239
253,255,222 250,255,236 238,242,243 246,255,255 232,249,245 237,255,255 219,231,255 217,206,255 111,83,237 51,20,171 200,184,255 238,243,246 245,255,218 255,252,247 255,228,255 255,196,255 235,255,212 228,255,206 230,255,209 235,255,219 231,255,222 222,246,222 229,243,241 244,251,255 241,240,255 241,236,255 244,238,255 248,246,255 253,255,251 255,255,233 252,255,214 250,255,202 255,242,255 255,239,255 248,231,244 255,252,255 238,247,251 234,253,255 212,239,255 79,114,182 45,86,189 33,79,217 22,76,241 10,73,255 0,70,255 0,71,255 0,73,255 0,75,255 0,69,242 0,73,230 18,90,222 31,97,199 61,120,192 139,196,248 195,246,255 176,226,255 137,188,255 55,109,216 18,77,210 21,87,242 3,75,247 0,66,249 0,72,255 0,65,254 25,90,235 42,98,229 95,139,246 173,199,255 225,235,255 242,238,255 255,242,254 255,250,255 255,246,255 255,239,255 251,238,255 254,244,255 255,248,255 255,250,255 255,249,252 255,249,249 240,255,250 241,255,252 241,255,254 241,255,255 241,255,255 242,254,255 241,253,255 240,251,255 238,248,255 237,247,255 238,247,255 240,249,255 244,253,255 244,253,255 241,250,255 238,248,255 255,244,255 255,244,255 255,244,255 255,244,255 255,245,255 255,246,255 255,247,255 255,247,255 255,249,255 255,249,255 255,246,255 255,248,255 255,250,255 255,245,253 255,241,249 255,250,255 234,255,247 55,81,68 0,10,5 0,0,4 0,0,10 8,5,27 2,0,23 7,0,29 11,0,32 12,0,34 197,187,217 252,248,255 217,221,226 243,255,246 227,246,225 243,255,238 245,245,245 255,255,254 250,251,249 255,255,252 250,251,247 66,68,62 13,15,9 1,3,0 5,7,1 0,1,0 14,15,13 10,10,10 0,0,1 176,175,179 251,250,254 246,244,250 228,237,210 253,255,242 244,250,249 226,229,250 194,193,243 94,88,169 44,33,143 54,40,176 33,15,174 51,29,207 33,9,197 28,4,200 45,19,219 20,0,194 53,27,227 43,17,217 67,50,114 114,98,159 177,165,215 223,215,252 240,237,255 243,244,254 247,253,248 251,255,247 248,255,239 248,255,238
248,254,253 247,252,255 243,250,255 246,255,255 253,255,241 255,255,230 255,255,243 255,239,255 213,185,255 47,30,165 73,78,200 191,220,255 199,233,246 243,255,247 255,251,239 245,211,212 186,186,186 180,180,180 165,165,165 157,157,157 131,131,131 134,134,134 120,120,120 132,132,132 129,129,129 129,129,129 162,162,162 159,159,159 147,147,147 229,229,229 255,255,255 255,255,255 248,254,243 236,229,242 233,218,246 250,234,252 255,255,245 255,255,235 249,255,244 239,248,255 189,208,251 143,180,230 127,180,237 52,110,199 22,79,212 21,74,241 13,70,246 8,70,242 67,142,255 128,191,255 171,212,251 224,234,241 255,251,248 255,238,242 241,237,249 210,245,255 120,209,220 30,158,187 0,109,177 0,90,211 0,82,240 6,74,241 42,84,237 76,104,242 210,239,248 216,244,255 224,250,255 231,255,255 235,255,248 236,255,244 241,254,252 248,245,255 244,227,255 249,224,255 255,237,255 255,247,255 255,243,246 255,238,253 255,233,255 255,220,255 249,254,227 254,255,232 255,255,237 255,255,240 255,255,241 255,255,241 255,255,245 255,255,251 255,255,254 255,252,255 255,249,255 255,247,255 255,246,255 255,247,255 255,249,255 255,249,255 255,253,254 255,254,252 255,254,248 255,254,244 255,253,243 255,254,247 255,255,254 251,253,255 246,251,255 239,246,255 238,245,255 244,250,255 251,254,252 253,255,236 255,255,225 255,255,221 251,237,255 225,215,231 4,0,0 4,4,0 19,21,1 7,9,0 11,12,3 2,0,3 2,0,8 3,0,12 106,100,117 255,251,255 219,218,222 233,234,232 253,255,251 237,241,235 255,252,255 255,253,254 255,253,253 245,248,255 186,195,205 0,2,0 0,20,0 0,15,0 11,17,12 8,0,28 8,0,34 9,0,13 9,7,0 85,92,47 248,253,221 248,247,237 224,255,187 217,252,242 206,200,255 107,71,255 50,6,231 57,25,210 52,29,167 64,45,162 61,33,156 32,2,129 145,122,231 158,149,229 114,115,183 91,93,188 26,15,165 47,25,221 24,28,201 10,4,211 19,6,246 51,42,255 140,154,255 183,223,255 217,255,232 231,255,202 250,255,216 255,248,233
248,254,253 247,251,255 245,250,255 246,255,255 253,255,240 255,255,236 255,255,248 255,241,255 226,205,255 86,74,194 40,44,169 171,192,255 215,247,255 242,255,241 216,207,193 163,127,139 141,141,141 135,135,135 123,123,123 130,130,130 118,118,118 129,129,129 122,122,122 135,135,135 127,127,127 137,137,137 122,122,122 139,139,139 141,141,141 161,161,161 246,246,246 247,247,247 253,255,247 242,236,247 239,226,252 252,239,253 255,255,246 255,255,237 248,252,246 241,248,255 227,244,255 196,231,255 179,227,255 80,135,220 32,85,219 27,79,249 16,74,253 5,69,241 119,174,225 196,241,255 210,243,255 214,228,240 244,242,255 238,231,255 179,182,255 97,126,230 33,93,206 3,88,210 0,88,225 6,91,237 27,91,233 69,111,230 146,171,255 216,234,255 231,238,255 236,243,255 243,248,255 245,254,255 246,255,246 247,255,239 247,255,245 249,249,255 252,243,255 247,235,255 254,246,255 255,255,247 255,255,236 255,255,242 255,251,255 249,233,255 255,255,247 255,255,247 255,255,248 255,255,248 254,255,246 251,251,245 249,249,243 249,248,244 254,253,249 255,252,251 255,253,252 255,253,252 255,251,251 255,251,251 255,250,250 255,250,250 250,238,238 255,247,245 255,255,249 255,255,247 255,251,238 253,248,239 255,253,249 251,254,255 247,251,255 239,246,255 238,245,255 247,252,255 253,255,254 255,255,245 255,255,235 255,255,232 255,246,255 247,238,251 67,61,66 7,7,1 2,3,0 15,16,6 3,3,0 8,5,7 11,5,16 0,0,10 31,26,41 242,238,249 241,239,245 246,246,246 251,252,248 255,255,251 255,244,250 248,242,243 255,255,255 231,233,243 53,59,72 0,6,4 59,80,55 0,13,0 0,2,0 11,0,28 8,0,32 14,0,20 21,20,0 17,25,0 208,212,193 240,238,244 217,255,242 158,175,231 44,30,178 39,6,211 48,15,214 53,34,181 183,175,255 0,0,67 5,0,75 157,135,230 234,216,255 226,222,255 206,214,251 204,211,255 185,186,255 118,108,244 20,30,172 13,11,194 41,29,255 0,0,218 28,30,215 79,102,204 195,232,254 222,254,235 248,255,244 254,245,248
249,252,255 247,250,255 245,251,255 246,255,248 251,255,238 255,255,246 255,250,255 255,244,255 247,237,255 149,144,236 17,16,150 115,127,239 213,241,255 237,255,231 204,197,180 142,103,129 129,129,129 123,123,123 114,114,114 136,136,136 132,132,132 136,136,136 123,123,123 126,126,126 134,134,134 120,120,120 132,132,132 120,120,120 126,126,126 127,127,127 189,189,189 255,255,255 255,255,249 249,244,253 248,238,255 255,247,255 255,255,247 253,255,240 248,250,250 244,247,255 230,241,255 213,242,255 199,242,255 86,134,216 25,72,210 18,68,244 11,69,252 0,64,237 154,173,178 224,243,251 230,252,255 213,236,255 182,208,255 106,135,240 47,81,224 30,70,243 22,63,255 20,62,255 28,65,247 60,87,238 129,145,252 207,213,255 249,247,255 255,248,241 255,242,255 255,243,255 255,247,255 255,251,253 255,255,239 255,255,231 255,255,234 252,254,248 245,243,255 235,237,248 237,248,238 237,255,221 232,255,208 232,255,215 235,255,237 230,248,247 241,239,251 241,239,251 241,239,251 242,243,253 246,248,255 249,252,255 253,254,255 253,255,255 247,250,248 251,252,248 253,255,249 255,255,249 255,255,248 255,255,247 255,255,243 255,255,242 255,254,255 255,255,254 255,254,249 255,255,247 255,255,245 255,255,247 248,249,240 234,237,235 240,244,249 231,238,247 230,236,247 239,245,252 251,253,253 255,255,247 255,255,240 255,255,238 255,251,255 255,251,255 157,153,164 10,7,16 0,0,4 13,12,14 0,0,0 7,7,7 0,0,1 12,10,16 0,0,7 164,160,171 253,250,255 255,254,255 255,255,252 254,255,248 254,247,250 255,253,252 253,253,253 160,162,172 0,0,11 22,31,34 207,223,200 5,20,0 1,5,0 12,0,25 7,0,29 13,1,21 15,15,3 0,7,0 138,141,149 243,238,255 157,164,255 30,25,170 50,29,215 43,18,208 77,63,211 213,216,255 107,121,150 0,0,13 50,47,79 234,222,255 251,241,255 247,247,255 246,255,254 234,249,251 236,249,255 198,205,255 149,168,255 73,80,213 17,9,204 34,17,252 12,0,227 18,18,196 95,105,219 225,234,255 233,235,255 246,236,255
251,251,255 249,249,255 245,254,255 246,255,241 251,255,238 255,252,255 255,244,255 255,248,255 251,254,255 202,206,255 50,45,184 57,58,198 192,214,255 234,255,228 216,212,194 166,124,165 126,126,126 129,129,129 135,135,135 193,193,193 212,212,212 215,215,215 202,202,202 199,199,199 177,177,177 145,145,145 138,138,138 119,119,119 127,127,127 127,127,127 137,137,137 234,234,234 255,255,251 255,250,255 253,248,255 255,255,255 255,255,247 251,254,245 249,248,255 249,247,255 234,241,255 221,244,252 211,248,255 102,141,216 38,75,219 21,67,252 13,74,255 3,79,251 160,151,191 231,228,255 189,203,255 94,132,226 42,104,210 10,89,206 2,85,217 10,84,240 19,72,246 45,77,250 108,120,255 191,190,255 248,237,255 255,244,255 255,242,242 255,247,238 255,249,255 255,249,255 255,248,255 255,252,246 255,255,233 255,255,225 255,255,230 253,255,243 249,249,255 246,250,255 244,255,247 241,255,228 229,255,211 228,255,221 232,255,247 228,254,255 246,242,255 243,239,255 238,235,255 236,235,255 238,238,255 238,240,255 238,239,255 236,239,253 245,250,255 245,252,255 247,253,252 246,253,248 245,253,246 243,252,242 241,249,238 240,248,237 244,244,250 246,247,251 244,245,243 235,235,229 226,227,217 230,232,220 245,249,238 253,255,251 238,243,241 230,235,236 229,234,237 236,241,244 248,250,251 252,253,249 255,253,245 255,254,244 244,249,248 251,253,255 212,210,230 13,5,35 7,0,29 0,0,15 3,2,11 0,1,0 0,2,0 11,12,10 10,8,14 69,65,77 254,250,255 253,251,255 255,255,254 251,254,245 255,255,255 230,231,227 244,246,246 46,48,59 0,0,15 157,163,168 250,255,242 104,115,82 18,19,3 5,0,11 11,0,27 10,0,19 0,1,0 11,20,24 40,41,85 184,176,255 13,0,208 62,42,255 22,4,201 94,86,240 204,215,255 201,228,238 0,16,0 0,24,0 190,200,184 249,247,253 247,239,249 241,242,233 255,255,237 231,246,214 226,242,219 246,255,248 217,244,255 181,198,255 52,52,198 23,9,221 26,5,251 33,15,252 24,12,208 122,116,255 215,211,255 244,241,255
253,249,255 250,249,255 245,255,254 246,255,235 250,255,238 255,247,255 255,240,255 255,253,249 243,255,223 225,238,255 119,113,248 30,22,183 165,179,251 233,255,234 214,211,197 154,114,162 121,121,121 126,126,126 137,137,137 222,222,222 255,255,255 255,255,255 255,255,255 253,253,253 237,237,237 224,224,224 115,115,115 130,130,130 134,134,134 122,122,122 127,127,127 178,178,178 255,254,251 255,252,253 254,255,253 253,255,249 251,255,247 248,253,252 249,244,255 250,244,255 251,254,255 233,251,238 222,250,255 123,151,222 51,81,230 19,60,253 2,65,255 0,80,252 128,124,243 145,151,255 74,99,255 4,59,222 0,86,232 0,112,232 0,108,211 0,88,191 48,122,234 129,174,255 204,224,255 233,239,255 244,240,245 255,247,241 255,251,255 255,246,255 255,254,255 255,254,255 255,252,254 255,253,245 255,255,234 255,255,229 255,255,233 255,252,247 255,250,255 253,249,255 251,255,255 248,255,242 241,255,234 239,255,244 217,227,245 181,184,228 186,179,246 186,179,246 191,186,248 201,197,255 215,213,255 228,228,255 235,237,255 237,241,255 230,234,255 230,235,255 231,237,255 233,240,255 236,244,255 239,247,255 243,251,255 243,252,255 240,247,255 243,249,255 245,250,255 244,249,252 240,245,243 237,241,235 234,239,230 236,240,229 249,254,245 243,247,241 240,243,241 246,248,248 252,254,255 253,255,255 253,255,255 255,254,255 235,247,235 248,254,255 207,203,232 29,18,68 10,0,50 0,0,27 4,3,19 0,3,0 8,16,0 0,5,0 12,12,12 15,11,23 224,218,235 246,242,253 243,241,240 255,255,248 240,243,241 248,252,247 144,149,148 0,0,8 52,50,72 241,242,252 243,249,232 216,223,190 16,15,0 7,0,4 16,2,26 6,0,17 0,0,7 10,18,48 0,0,65 76,63,195 35,8,255 10,0,221 29,23,196 161,174,255 213,243,255 84,124,83 0,27,0 73,102,39 252,255,228 255,254,243 255,255,251 253,247,236 255,255,235 255,255,234 244,249,220 255,255,237 214,241,225 230,251,255 156,166,253 14,11,174 28,14,239 18,0,249 26,6,242 35,26,207 155,156,255 218,227,255
255,248,255 250,250,255 245,255,250 244,255,234 248,255,242 255,244,255 255,239,255 255,255,242 246,255,209 231,252,250 171,167,255 28,15,183 121,127,222 229,246,249 219,216,212 141,108,152 130,130,130 127,127,127 127,127,127 215,215,215 251,251,251 249,249,249 249,249,249 246,246,246 255,255,255 253,253,253 146,146,146 137,137,137 116,116,116 132,132,132 126,126,126 204,204,204 255,252,252 255,253,250 254,255,247 250,255,244 247,255,246 244,250,255 246,238,255 248,237,255 255,255,252 237,249,219 229,250,242 132,151,219 56,78,234 13,51,253 0,56,251 0,74,244 42,78,245 32,71,255 0,45,253 0,61,255 1,86,255 0,80,229 0,83,204 0,90,200 68,140,248 144,194,255 197,233,255 207,233,249 221,243,225 250,255,241 255,255,251 242,236,247 236,253,255 236,249,255 236,248,255 239,250,254 244,255,245 248,255,239 251,255,243 252,247,255 255,241,255 254,237,255 250,238,255 248,244,243 255,254,249 252,245,255 190,171,222 105,79,157 66,60,149 64,58,145 62,58,140 62,57,136 62,58,133 61,60,128 59,59,123 58,59,119 59,60,118 67,69,127 85,87,145 110,112,170 139,140,200 167,168,228 189,190,251 202,203,255 231,240,255 227,237,255 223,232,255 224,231,251 227,235,248 238,244,249 250,255,253 253,255,251 255,255,248 254,255,245 252,253,244 252,253,249 252,254,254 249,252,255 249,251,255 250,252,255 234,255,230 244,255,255 182,179,218 54,41,109 5,0,62 1,0,46 0,0,19 2,11,1 6,19,0 0,8,0 3,7,2 0,0,8 133,126,147 255,250,255 245,243,243 250,251,241 233,240,235 232,240,233 19,26,23 1,2,16 170,167,189 236,234,246 255,255,245 254,255,223 56,55,29 9,0,0 15,3,21 0,0,11 0,10,28 0,0,49 16,12,138 32,14,197 32,8,255 41,31,237 27,36,163 205,232,255 182,221,199 0,36,0 26,57,0 211,229,182 247,252,225 255,254,245 255,254,254 255,254,254 255,245,245 255,250,248 255,255,251 250,241,237 248,255,240 237,255,248 210,229,255 109,121,223 27,28,202 3,0,219 32,20,255 29,24,217 80,89,210 183,204,255
255,247,255 252,251,255 245,255,246 244,255,235 248,255,248 254,244,255 255,242,255 255,255,238 253,255,210 237,255,240 194,197,255 56,45,201 71,69,189 211,216,255 229,224,239 143,121,146 132,132,132 128,128,128 123,123,123 220,220,220 255,255,255 253,253,253 255,255,255 255,255,255 255,255,255 231,231,231 172,172,172 131,131,131 108,108,108 145,145,145 138,138,138 255,255,255 255,252,254 255,255,250 251,255,242 246,255,238 241,255,244 240,246,255 241,230,255 241,227,255 255,253,242 249,255,217 246,255,245 143,156,224 65,80,242 27,60,255 3,68,255 0,83,252 0,61,227 9,77,255 10,69,255 0,58,255 0,47,241 0,58,231 22,86,248 26,82,247 20,68,234 38,79,232 103,139,255 184,222,255 218,255,255 211,244,229 221,244,222 246,255,244 224,246,255 224,242,255 227,241,255 231,245,255 240,253,255 246,255,249 250,254,249 254,245,255 255,243,255 255,242,255 255,243,255 250,242,243 255,254,254 255,247,255 186,160,220 78,43,133 46,43,146 49,45,146 51,48,147 51,50,144 52,50,140 52,51,137 54,51,136 55,52,137 54,51,136 54,51,137 54,49,140 55,48,145 54,48,149 56,48,155 55,49,158 56,49,160 54,61,116 105,113,166 172,179,228 215,222,255 227,233,255 229,234,255 238,241,255 250,252,253 255,255,248 255,255,241 254,254,240 253,254,244 248,249,247 241,244,249 241,244,255 245,249,255 238,255,229 241,255,253 200,199,243 70,55,136 21,3,94 6,0,63 0,0,23 4,14,2 0,13,0 13,28,0 1,6,0 0,0,8 37,29,52 247,239,255 255,255,255 244,246,234 248,255,252 96,107,97 2,11,8 71,73,84 244,240,255 255,250,255 253,249,238 255,255,233 160,156,128 26,16,9 8,0,11 0,0,11 0,7,35 0,0,71 51,45,206 37,15,241 10,0,221 31,31,199 86,107,189 222,255,255 59,93,62 0,19,0 122,133,113 255,255,252 255,253,255 255,253,255 255,250,253 255,251,255 255,240,255 251,231,254 255,243,255 255,244,255 255,251,253 250,255,254 227,246,253 179,202,252 20,37,158 21,24,216 22,20,240 10,12,206 40,56,186 169,195,255
