50 170
194,194,255 59,59,113 109,109,145 248,248,255 255,255,247 255,255,235 255,254,239 255,251,254 255,249,255 251,250,255 240,250,237 234,254,212 233,255,206 239,254,222 248,248,248 248,240,255 247,255,240 244,254,237 245,255,239 250,255,244 253,255,247 253,255,248 253,255,249 253,255,251 253,255,252 255,255,255 255,254,255 255,254,255 252,251,255 246,244,250 239,237,243 233,230,239 255,253,245 255,254,246 255,255,247 255,255,247 253,253,247 253,253,247 252,254,248 253,255,249 239,243,237 231,237,232 237,243,238 250,255,252 250,255,252 245,252,247 243,250,245 248,255,252 250,255,246 251,255,248 253,255,252 255,254,255 255,253,255 255,253,255 252,247,248 244,242,234 231,231,217 250,254,235 247,254,239 245,252,247 237,242,251 244,248,255 154,154,194 62,62,110 132,129,151 250,246,255 255,251,255 237,232,233 255,255,249 255,255,244 255,250,233 255,255,240 255,255,242 255,251,238 248,246,235 249,250,240 253,255,247 250,255,245 246,255,244 242,255,242 228,237,246 230,239,249 233,239,252 238,240,255 247,245,255 251,246,255 250,240,255 241,229,255 249,234,255 247,228,253 247,228,247 254,236,249 255,249,254 255,253,252 255,250,243 255,243,234 248,255,255 247,255,245 251,255,231 255,255,221 255,255,224 255,255,235 250,246,252 243,237,255 219,218,255 239,246,255 234,252,255 215,239,245 232,254,255 149,164,197 127,130,191 61,56,135 68,55,131 55,44,112 129,126,176 202,204,238 237,244,255 241,254,255 214,228,234 230,242,254 237,243,255 181,183,218 149,145,194 92,83,140 88,78,138 59,47,107 154,139,200 176,162,220 137,136,138 135,134,136 98,97,99 54,54,54 83,83,83 216,217,215 236,237,235 255,255,254 255,255,254 253,253,253 247,247,247 253,252,254 255,254,255 255,253,255 248,246,252 251,249,255 254,250,249 254,250,249 255,252,251 255,255,254 255,252,253 252,249,251 255,252,254 255,253,255 245,241,247 248,243,252 252,247,255 253,249,255 255,251,255 255,251,255 255,251,255 254,250,255 249,245,255 250,247,255 249,247,253 249,248,252 253,250,252 254,252,251 251,250,246 249,248,244 247,248,244 247,248,244
127,118,215 47,40,121 187,181,234 247,244,255 255,254,253 255,250,241 255,255,249 247,242,241 245,246,244 248,255,245 240,255,227 240,255,216 238,255,208 239,255,212 250,255,234 251,255,240 248,255,254 246,255,252 244,253,250 243,252,249 244,250,249 243,249,248 241,246,247 242,246,247 251,252,255 250,251,255 251,249,255 250,248,254 250,247,255 251,246,255 249,244,253 248,243,252 255,254,246 255,255,247 255,255,249 255,255,249 252,254,248 252,253,249 251,255,250 251,254,252 240,245,243 238,244,243 241,247,246 248,255,255 248,255,255 245,255,255 243,252,255 245,254,255 244,255,245 248,255,250 247,251,252 243,242,252 243,239,251 250,243,255 255,248,255 254,250,249 255,255,248 253,255,243 250,255,247 248,255,255 230,237,254 226,230,255 98,99,150 66,66,126 226,233,226 253,255,252 242,242,242 250,245,247 255,249,255 255,245,248 255,254,252 248,239,230 248,244,226 255,255,240 255,255,238 248,255,239 233,251,234 231,252,244 229,250,251 222,244,249 215,221,255 221,226,255 219,220,255 194,190,255 159,150,247 146,132,237 167,151,255 199,179,255 197,177,255 213,193,255 229,212,255 237,223,255 236,226,255 236,229,255 239,236,251 246,242,253 223,224,255 227,233,255 248,255,251 246,255,219 255,255,221 255,255,226 255,252,241 251,242,255 251,249,255 229,238,248 237,255,249 215,244,221 224,255,232 236,255,254 220,234,252 215,221,255 149,129,218 109,93,177 55,40,121 67,56,128 116,110,169 207,207,253 232,237,255 241,251,255 230,243,251 234,247,249 242,254,255 246,254,255 213,216,231 210,207,233 94,88,123 0,0,28 0,0,0 1,1,1 0,0,0 1,2,0 172,173,171 245,246,244 255,255,252 238,239,237 252,253,251 255,255,255 247,246,248 252,251,255 255,253,255 245,241,252 245,241,252 253,249,255 255,255,238 255,255,240 255,255,240 255,255,241 255,255,241 255,251,237 255,248,235 255,249,239 249,242,233 252,244,237 254,248,243 255,251,248 255,251,250 254,248,249 250,244,245 247,241,242 217,229,255 220,231,255 227,236,255 231,238,255 235,241,255 250,252,255 253,253,255 252,252,252 254,252,251 254,253,249
66,55,165 89,80,171 240,232,255 245,237,255 253,243,255 255,248,254 255,253,255 249,244,243 244,250,239 246,255,242 236,255,232 239,255,234 237,255,232 227,251,219 239,255,228 234,252,221 236,244,255 238,246,255 239,247,255 240,247,255 240,247,255 245,250,255 248,251,255 250,251,255 243,243,255 243,243,255 243,242,252 244,240,251 246,241,250 248,243,252 250,245,254 254,246,255 255,255,251 255,255,251 253,254,250 253,254,252 254,255,253 252,254,254 250,254,255 249,252,255 250,255,255 248,254,255 241,249,255 232,239,248 231,240,249 239,248,255 241,250,255 238,247,255 237,248,245 243,250,253 245,247,255 242,240,255 244,238,255 252,244,255 255,250,255 255,253,255 245,246,242 247,252,243 250,255,252 232,240,247 206,213,238 193,197,245 72,71,137 99,97,173 250,255,244 239,247,236 242,244,244 255,252,255 251,241,255 227,214,230 250,239,249 238,233,232 255,255,247 244,253,233 233,249,232 235,255,250 232,253,255 214,233,255 163,183,238 122,139,206 86,92,245 46,51,208 18,18,186 22,18,197 36,25,217 30,17,217 20,3,208 16,0,202 33,15,212 29,15,200 51,41,207 106,102,245 161,164,255 171,178,255 125,137,225 75,90,169 110,107,230 156,157,245 237,246,255 242,253,237 254,255,221 255,255,219 255,255,241 255,252,255 255,247,255 239,243,244 241,255,238 241,255,228 140,172,125 38,65,31 58,75,62 26,38,40 0,0,46 1,0,52 149,134,208 114,98,182 69,53,141 63,50,134 151,143,214 211,211,255 223,231,254 243,255,255 232,250,233 240,255,235 244,255,237 134,145,129 24,31,24 10,12,12 14,15,13 13,14,12 0,1,0 149,150,146 255,255,252 252,253,249 255,255,252 253,254,250 248,249,247 255,255,255 249,248,252 254,252,255 251,247,255 239,235,247 253,248,255 255,249,255 250,252,230 246,247,227 247,248,228 254,255,237 255,255,244 255,255,245 253,255,246 250,255,246 219,225,220 224,229,228 230,235,236 235,242,245 238,246,253 240,248,255 239,246,255 238,245,254 191,222,255 185,216,255 187,213,255 182,202,255 181,197,240 209,219,249 237,241,255 238,237,246 243,241,241 246,241,238
47,45,135 155,152,224 244,241,255 255,246,255 249,235,253 255,248,255 248,231,244 255,254,255 251,255,251 243,255,252 214,233,240 224,238,255 230,239,255 225,231,255 243,250,255 241,250,254 221,227,255 229,234,255 232,237,255 229,232,255 227,229,255 231,233,255 238,239,255 244,244,255 248,246,255 250,248,255 252,249,255 252,248,255 253,247,255 253,248,255 255,250,255 255,252,255 254,254,254 253,253,253 252,252,252 250,252,253 252,253,255 250,253,255 248,251,255 247,249,255 234,238,249 234,240,253 232,239,254 232,239,255 235,242,255 240,247,255 235,244,255 229,238,255 237,248,252 244,250,255 248,249,255 246,242,255 245,238,255 249,238,255 248,239,255 244,239,254 250,251,255 239,244,243 248,255,255 242,251,255 222,228,255 166,168,226 58,58,136 152,150,240 243,255,249 248,255,255 246,249,255 253,250,255 249,243,255 235,227,244 244,239,248 252,252,252 251,255,252 234,247,245 223,239,251 221,239,255 190,204,255 122,132,240 59,64,203 28,32,187 14,14,222 12,11,221 18,16,230 25,20,241 16,12,237 7,2,231 17,11,242 36,30,255 7,2,231 11,8,231 14,14,228 10,15,220 5,14,208 3,15,201 6,20,200 10,25,201 24,20,199 73,73,211 203,211,255 232,243,251 255,255,232 255,255,225 255,255,241 255,236,244 253,234,253 254,247,254 227,234,219 233,251,214 216,239,194 35,53,16 9,17,0 0,1,0 0,0,12 5,5,29 2,0,39 225,217,255 180,169,242 77,64,144 68,58,135 86,80,145 198,199,243 234,241,255 229,241,241 246,255,247 194,208,184 6,20,0 0,10,0 2,14,0 0,1,0 3,4,0 109,110,106 255,255,251 247,249,243 255,255,251 230,232,226 242,243,239 248,249,247 255,254,255 247,245,251 255,251,255 248,244,255 243,237,254 255,249,255 236,229,250 217,238,255 208,231,255 205,227,255 209,233,255 214,237,255 210,234,255 202,227,255 196,223,255 176,204,251 171,201,250 161,192,245 149,179,236 133,165,224 118,149,210 103,136,199 96,129,192 28,82,199 30,80,192 45,89,190 56,91,177 81,108,175 154,171,220 226,235,255 248,250,255 245,241,247 248,243,242
67,78,128 209,219,253 238,245,255 255,252,255 255,243,255 255,244,255 249,231,248 255,252,255 248,253,255 214,224,242 148,152,210 150,144,245 170,153,255 181,162,255 217,202,255 210,202,255 217,218,255 226,227,255 229,231,255 219,221,255 210,211,255 211,211,255 221,220,255 228,227,255 232,230,255 240,236,255 249,245,255 254,249,255 255,251,255 255,251,255 255,253,255 255,254,255 253,252,255 250,249,253 247,247,253 248,248,254 248,250,255 249,250,255 246,247,255 242,245,255 220,224,242 207,212,233 210,214,238 227,232,255 234,241,255 227,233,255 225,231,255 231,239,255 235,244,255 238,244,255 238,239,255 237,233,255 240,230,255 247,235,255 250,239,255 248,240,255 253,251,255 235,239,244 237,244,253 234,242,255 232,238,255 141,144,212 45,43,132 165,161,255 231,238,255 240,246,255 241,245,255 232,231,251 244,243,255 253,252,255 251,253,254 250,255,255 225,234,237 237,249,255 226,238,255 164,172,255 73,76,214 11,6,191 3,0,214 21,7,249 27,17,224 30,21,225 24,21,214 12,13,195 4,11,180 10,22,180 17,34,184 18,38,187 14,35,187 12,31,194 13,28,208 16,25,222 16,21,238 11,12,246 4,1,247 0,0,245 13,11,225 24,27,195 167,180,255 223,238,255 253,255,238 255,255,229 255,254,243 251,224,240 255,243,255 255,236,255 246,240,245 236,239,223 255,255,238 238,241,225 12,5,8 20,7,23 0,5,0 0,2,0 0,5,8 49,55,68 230,234,255 232,234,255 168,170,211 54,54,100 50,50,98 168,167,209 229,230,255 216,217,238 6,9,17 0,6,0 4,12,0 18,26,3 11,12,8 65,67,61 255,255,251 226,228,222 253,255,249 253,255,249 255,255,251 255,255,252 255,255,254 252,251,253 240,238,244 255,251,255 248,243,255 250,244,255 255,247,255 185,177,200 107,150,255 97,140,251 86,130,243 78,123,238 67,114,230 51,98,219 38,86,211 32,81,209 28,79,213 26,78,215 25,78,219 22,77,222 22,76,223 20,76,225 18,75,226 18,75,228 17,89,237 20,86,228 35,93,222 39,88,196 57,93,181 135,160,224 217,230,255 242,246,255 253,249,255 255,252,252
89,113,131 236,255,255 243,255,251 240,242,236 255,252,255 255,239,255 255,247,255 250,242,253 250,252,255 184,189,228 71,65,160 43,22,175 47,12,200 48,11,191 77,46,191 60,37,151 58,57,131 79,78,150 99,98,166 105,105,169 112,112,172 134,131,186 158,155,204 174,173,213 197,193,228 209,206,232 226,221,242 238,233,248 245,240,249 248,242,247 249,244,246 251,245,246 251,249,255 246,246,252 244,243,252 245,244,254 246,246,255 246,247,255 242,245,255 240,241,255 111,114,135 70,74,99 52,56,84 67,73,102 73,78,109 61,68,101 75,81,116 107,113,148 117,125,142 115,121,144 111,113,144 115,108,151 128,118,165 149,136,182 164,153,191 169,162,189 151,150,166 169,171,181 173,179,192 148,155,182 179,184,233 128,129,203 49,48,142 142,138,244 197,201,236 202,204,238 244,246,255 248,249,255 238,240,251 251,254,255 250,255,254 239,248,245 243,254,255 217,229,255 138,147,220 45,47,171 11,7,186 33,19,251 31,17,255 1,0,246 39,21,204 92,79,249 143,137,255 162,167,255 177,194,255 190,219,255 178,215,255 149,191,238 150,190,248 101,138,220 43,69,187 8,22,182 2,6,209 14,5,246 20,8,255 20,8,255 18,21,249 10,17,196 164,180,255 226,244,255 246,255,235 246,244,213 255,255,247 255,244,255 253,217,255 255,238,255 255,242,255 255,249,252 255,253,248 255,252,255 178,158,181 18,0,30 2,11,1 0,5,0 0,10,0 0,9,0 69,88,67 240,255,245 229,244,246 183,192,212 84,84,124 49,45,97 159,152,209 37,28,79 0,0,25 9,4,25 0,0,3 0,2,0 36,38,32 232,234,228 252,254,248 255,255,249 249,252,243 250,253,244 249,251,245 249,250,246 255,255,254 248,247,249 232,230,236 255,251,255 248,242,255 252,245,255 245,237,255 137,128,154 16,73,249 15,72,248 14,72,251 14,72,255 10,70,254 4,65,253 3,65,255 4,68,255 0,64,255 0,62,255 0,60,255 0,59,255 0,58,255 0,60,255 0,61,255 0,62,255 0,70,237 0,74,231 22,90,233 31,88,211 48,90,189 125,154,228 210,225,255 233,237,255 253,249,255 255,252,253
168,185,176 225,231,238 255,247,255 255,241,255 251,241,255 248,253,251 241,255,245 235,254,245 236,245,249 255,249,255 245,229,255 209,191,238 148,135,219 36,35,175 16,23,227 0,2,248 0,21,200 6,40,207 0,15,164 41,51,189 33,23,169 55,28,198 61,17,224 43,0,231 48,0,255 37,0,253 31,8,244 44,36,237 71,74,242 108,117,255 147,158,255 174,185,255 207,232,255 222,238,255 238,246,255 246,255,225 255,255,198 255,255,212 255,250,245 254,221,255 221,191,255 164,150,214 146,144,204 88,92,157 57,63,136 48,54,127 66,72,139 45,50,111 38,60,148 37,55,144 32,42,130 54,55,141 57,51,132 66,56,133 64,51,137 64,45,154 58,34,170 63,42,188 45,37,161 46,56,140 35,53,112 38,51,127 64,60,185 41,21,188 72,52,158 86,80,157 222,233,255 223,241,252 244,254,255 253,246,255 245,225,244 255,244,255 251,236,255 165,164,238 27,40,170 0,14,203 0,20,240 0,24,238 0,32,211 24,60,208 218,213,234 232,226,251 245,235,255 249,236,255 248,233,255 249,235,255 251,239,255 247,241,255 234,234,252 227,230,255 213,218,255 163,165,255 44,41,180 29,19,203 34,20,238 21,2,241 42,9,255 15,0,209 174,172,255 218,234,250 243,255,226 255,255,228 255,255,247 255,247,255 255,243,255 253,241,253 255,255,255 246,250,244 234,242,231 250,255,245 235,249,225 123,139,108 1,0,4 1,0,2 11,12,10 9,10,6 0,2,0 119,120,116 238,238,238 255,254,255 231,227,238 85,80,95 21,15,32 0,0,10 18,14,25 0,0,3 7,8,6 11,12,8 208,225,214 235,241,240 255,251,255 255,248,255 255,251,251 255,255,248 248,255,249 239,252,254 243,251,255 240,240,252 246,241,238 253,251,233 250,255,244 231,250,255 203,230,255 81,114,200 15,67,234 14,77,245 2,80,251 0,71,249 0,71,255 0,47,251 8,59,255 11,44,255 19,51,255 15,56,255 5,62,255 0,67,255 0,68,255 0,65,255 0,60,255 0,57,255 0,59,255 11,74,255 13,76,240 24,83,209 39,92,179 112,160,208 211,249,255 219,249,244 241,255,243 249,255,239
199,216,207 239,245,250 255,248,255 253,239,255 250,241,254 248,254,249 243,255,246 241,255,251 238,247,251 248,242,255 252,237,255 254,237,255 203,191,255 44,43,183 2,9,212 0,2,248 0,13,238 4,22,223 10,28,189 125,135,255 159,161,255 176,168,255 162,146,255 137,116,249 101,82,233 55,44,201 25,23,177 32,37,182 43,50,189 35,41,178 28,30,168 33,30,170 53,58,167 89,84,199 149,141,236 230,226,255 255,255,247 244,243,217 255,251,251 255,244,255 254,240,255 242,241,255 240,247,255 192,198,245 74,76,147 41,42,123 52,53,134 59,61,139 35,50,152 41,54,152 55,61,150 117,120,195 148,147,203 162,161,203 155,154,194 151,145,204 103,93,176 90,82,177 64,67,148 61,75,127 47,68,106 58,70,134 37,28,148 61,37,201 67,49,143 118,115,177 236,251,255 236,255,247 235,254,233 249,251,245 255,247,255 255,235,255 229,207,255 103,93,213 22,25,194 8,19,230 0,5,222 0,17,206 96,123,255 175,206,255 237,236,252 246,244,255 253,249,255 255,249,255 254,247,255 255,251,253 254,255,246 251,255,241 250,255,245 216,231,227 220,234,255 208,219,255 161,167,255 51,49,203 18,10,201 30,18,230 23,0,227 44,31,201 200,209,255 235,255,252 250,255,228 255,255,230 255,255,249 255,245,255 255,241,255 239,229,241 251,247,252 252,254,255 234,237,241 246,251,252 250,255,254 224,232,222 72,71,75 10,9,11 0,1,0 20,21,17 20,22,16 3,4,0 145,146,144 239,238,242 254,250,255 67,62,77 0,0,11 5,0,15 0,0,6 18,17,19 15,16,14 162,164,158 225,242,231 245,251,250 255,252,255 255,247,255 255,249,249 255,255,247 246,255,247 235,248,250 244,252,255 243,243,255 250,245,242 255,253,235 249,255,243 229,248,255 201,228,255 80,113,199 33,71,243 19,66,241 3,65,243 0,67,248 17,86,255 13,71,250 47,84,255 50,74,240 52,70,225 49,75,219 41,79,213 32,83,209 28,85,208 30,83,204 36,80,203 40,79,201 53,96,247 64,107,246 75,117,236 97,136,228 109,144,207 160,189,226 226,252,255 227,245,246 245,255,248 250,255,245
230,245,237 250,255,255 255,248,255 255,243,255 255,248,255 251,255,247 242,255,243 243,255,249 248,254,255 243,235,252 254,238,255 255,241,255 224,211,255 49,47,183 1,7,210 0,10,255 2,7,255 1,4,239 26,33,206 175,186,255 221,236,255 232,247,255 229,243,241 232,247,250 225,243,255 218,241,255 207,230,255 171,192,255 111,124,216 59,59,177 45,34,174 57,39,192 20,2,203 54,29,241 39,8,213 95,71,227 206,197,255 241,241,255 232,232,248 224,227,232 233,241,230 240,255,232 244,255,248 235,244,255 87,84,156 57,49,150 47,42,147 57,55,155 36,39,161 43,45,157 65,66,157 172,173,234 225,229,255 245,254,251 236,246,230 230,237,232 244,251,255 234,240,255 232,246,255 228,249,255 199,221,232 173,183,230 47,35,141 61,32,182 69,50,129 152,149,194 234,251,247 239,255,228 229,255,206 239,254,222 255,250,255 239,218,255 214,190,255 52,33,212 18,10,229 21,23,255 0,6,213 34,47,199 170,184,255 228,244,255 246,249,255 250,251,255 251,251,255 251,250,255 252,251,253 255,255,247 255,255,238 250,255,228 232,250,213 219,241,212 211,233,228 207,225,254 212,226,255 109,116,231 39,38,188 34,31,201 38,34,177 91,98,191 211,231,255 233,255,230 245,255,221 244,249,222 255,245,248 236,219,240 241,226,247 236,228,238 250,249,253 253,252,255 244,243,255 235,232,254 251,246,255 253,250,255 228,227,231 50,49,51 4,5,3 0,1,0 0,2,0 17,19,13 0,1,0 174,173,177 136,133,142 0,0,8 5,0,15 9,5,17 0,0,4 5,5,5 140,142,136 236,239,230 240,255,246 250,255,255 255,252,255 255,246,255 255,248,248 255,255,247 246,255,247 235,248,250 244,252,255 247,247,255 255,251,248 255,255,238 249,255,243 227,246,255 200,227,255 79,112,198 39,73,246 29,70,247 15,68,249 5,64,244 14,72,238 19,64,209 89,119,232 136,152,235 186,195,255 191,203,251 193,210,253 195,221,255 204,229,255 216,239,255 233,247,255 243,252,255 207,216,255 205,214,255 211,222,255 229,237,255 221,230,255 230,237,254 248,252,255 245,247,255 246,244,250 248,244,250
241,255,248 250,255,255 255,249,255 255,246,255 255,253,255 253,255,247 241,255,239 241,255,246 248,255,255 253,246,255 255,243,255 239,222,255 215,203,255 66,63,196 14,18,220 0,7,254 9,7,255 0,0,235 22,25,194 176,186,255 221,240,255 231,252,219 238,255,205 248,255,216 236,255,216 228,255,229 218,253,239 216,246,255 224,241,255 205,207,255 134,122,228 58,38,161 38,15,251 18,0,246 29,0,255 33,0,247 56,42,220 149,152,255 224,236,255 230,249,254 241,255,232 240,255,213 234,250,219 246,248,255 106,95,181 67,51,176 47,35,165 36,31,152 45,39,174 47,39,164 60,52,152 188,184,243 246,248,255 255,255,237 255,255,222 255,255,226 241,251,228 225,237,225 241,255,244 241,255,244 241,255,251 231,236,255 114,98,185 76,46,171 79,58,127 186,179,216 219,235,224 239,255,217 241,255,209 234,255,210 246,252,255 222,212,255 146,128,255 16,1,213 3,0,238 11,13,245 14,17,202 129,129,247 237,230,255 241,229,241 244,252,255 244,251,255 244,246,255 242,242,255 249,245,255 255,252,255 255,255,252 251,255,241 233,242,221 248,255,242 217,236,227 216,232,248 216,232,255 198,211,255 130,138,239 111,118,233 139,155,214 178,199,227 230,255,242 238,255,225 253,255,233 250,248,240 255,247,255 236,219,246 234,224,240 246,246,246 253,255,252 249,252,255 249,247,255 248,241,255 247,235,255 244,234,255 255,254,255 206,205,207 5,6,4 12,13,9 19,21,15 0,2,0 14,15,13 12,11,13 2,0,8 0,0,7 4,0,12 20,16,27 0,0,3 117,118,116 244,247,238 252,255,244 243,255,249 250,255,255 255,250,255 255,245,254 255,251,251 255,255,248 248,255,249 238,251,253 242,250,255 248,248,255 255,255,252 255,255,240 249,255,243 228,247,255 200,227,255 79,112,198 16,70,231 13,72,242 11,76,255 6,76,254 14,81,238 29,86,202 134,176,243 218,247,255 227,244,240 235,247,235 236,246,240 238,246,246 243,248,246 255,255,240 255,255,226 255,255,219 255,242,241 250,232,231 255,240,237 255,254,251 255,246,244 252,240,240 255,247,253 253,243,255 251,239,255 250,239,255
241,255,249 248,252,253 248,240,251 252,241,251 255,255,252 255,255,244 242,255,236 244,255,246 240,245,246 255,251,255 255,249,255 246,228,255 227,215,255 95,91,220 19,22,221 0,0,245 10,4,255 3,0,222 22,22,182 176,183,255 236,247,255 251,255,242 250,255,223 246,255,219 243,255,226 243,255,240 235,255,243 216,239,234 217,233,245 233,238,255 228,222,255 209,195,255 56,51,236 9,0,221 28,7,255 17,0,255 7,0,236 35,43,210 97,118,210 223,248,255 239,255,249 250,255,233 253,255,240 249,238,255 122,99,205 54,31,177 47,37,181 37,39,163 53,40,178 54,40,171 58,43,151 198,185,253 244,240,255 255,255,238 251,255,217 255,255,229 255,255,241 242,247,232 251,255,242 237,251,227 244,255,245 240,238,255 180,163,226 62,36,126 82,59,127 218,207,253 238,244,251 232,255,223 246,255,220 238,255,218 233,247,245 215,218,255 80,77,222 16,17,221 6,14,238 4,17,223 19,24,181 197,186,255 255,238,255 255,241,255 244,255,249 245,255,253 242,248,253 243,243,255 249,244,255 255,248,255 255,249,255 255,251,255 255,255,255 249,255,249 229,239,233 241,255,255 231,247,255 230,248,255 208,224,255 208,224,255 225,248,255 236,255,252 240,255,237 245,255,234 255,255,249 247,236,255 255,241,255 247,232,255 244,242,248 251,255,244 245,255,235 232,241,228 245,246,250 255,250,255 255,249,255 255,245,253 251,250,254 241,240,242 151,151,151 1,2,0 3,5,0 0,2,0 15,16,12 0,0,1 0,0,4 19,16,25 5,1,12 0,0,4 94,93,95 244,246,240 239,243,231 255,255,245 241,255,247 248,254,253 255,248,255 255,246,255 255,253,253 255,255,248 248,255,249 237,250,252 238,246,255 248,248,255 255,255,252 255,255,240 249,255,243 230,249,255 202,229,255 78,111,197 1,81,230 0,72,237 0,70,252 0,74,255 4,88,247 19,96,206 120,183,234 199,248,250 230,255,244 236,255,244 236,253,255 234,245,255 237,242,255 245,246,255 255,254,241 255,255,230 255,255,237 255,249,229 255,255,237 255,255,241 255,255,244 255,254,248 255,252,254 255,250,255 255,247,255 255,246,255
242,253,250 246,249,253 243,236,243 244,233,236 254,249,240 252,255,238 245,255,238 246,255,248 245,249,250 255,251,255 255,245,255 255,239,255 235,223,255 111,105,230 12,13,211 1,3,251 6,1,247 12,7,222 33,32,190 176,175,255 228,225,255 253,247,255 255,246,255 254,245,255 254,250,255 249,251,255 244,254,255 243,255,255 244,255,255 245,248,255 238,235,250 239,230,250 171,197,255 17,31,167 6,6,220 19,17,255 0,0,247 2,18,225 27,50,190 69,90,171 216,228,255 243,246,254 254,246,255 241,218,255 139,107,226 51,25,179 49,46,186 37,54,165 44,33,165 57,42,170 58,40,153 210,191,255 251,237,255 255,251,252 255,247,238 255,251,251 243,232,240 241,235,240 255,255,252 251,255,247 253,255,255 250,243,255 237,220,255 90,67,122 73,50,125 207,189,255 248,241,255 227,231,242 238,253,232 241,255,227 230,247,236 211,226,255 60,74,192 14,35,210 1,27,223 8,34,212 36,48,182 224,208,255 255,216,255 255,235,255 244,255,241 244,255,245 245,255,248 245,248,252 251,247,255 255,250,255 255,250,255 255,248,251 255,255,249 234,237,221 248,255,235 244,255,235 237,255,238 219,238,229 237,255,255 231,251,255 240,255,250 240,255,242 241,255,235 246,251,242 244,236,253 230,212,253 244,224,255 248,239,255 247,254,247 249,255,233 241,255,221 240,255,227 247,254,241 252,249,244 255,250,241 255,255,242 255,253,255 255,254,255 244,244,244 97,98,94 0,2,0 1,3,0 6,7,3 19,19,19 14,13,17 0,0,6 6,3,12 38,37,41 233,233,233 253,255,247 240,245,230 248,254,237 242,255,248 248,254,253 255,249,255 255,248,255 255,254,254 255,255,248 244,255,245 235,248,250 237,245,255 247,247,255 255,255,252 255,255,239 250,255,244 232,251,255 201,228,255 74,107,193 0,82,234 0,72,242 0,66,255 0,61,254 0,71,242 1,84,206 106,178,242 187,246,255 203,252,250 207,246,255 202,234,255 199,224,255 202,222,255 211,227,255 226,238,255 235,245,255 255,245,255 249,239,252 252,244,254 242,238,243 244,242,242 248,248,248 236,238,239 240,240,246 253,251,255 253,250,255
237,246,249 249,252,255 250,243,250 247,237,237 253,250,235 255,255,236 247,255,237 247,255,248 251,253,254 255,252,255 254,237,241 255,241,254 231,220,255 124,118,237 11,9,205 9,8,255 3,0,252 12,7,230 34,28,199 167,161,255 210,202,255 236,223,255 252,234,255 255,244,255 255,242,255 241,234,255 235,234,254 241,246,255 246,250,255 247,246,250 254,246,255 255,249,255 208,249,234 131,164,210 25,45,187 0,0,222 0,14,255 0,20,245 0,22,193 21,36,162 193,194,255 251,238,255 255,242,255 249,223,255 157,126,241 55,36,182 35,43,166 16,51,137 39,33,152 57,46,168 56,38,151 213,195,255 251,237,255 255,249,255 255,245,255 255,245,255 255,238,255 255,243,255 249,245,251 244,243,247 242,237,252 228,217,243 246,231,255 165,150,178 80,58,140 132,111,196 239,220,255 226,216,255 234,234,246 243,255,233 235,251,233 214,234,255 55,79,175 0,19,178 0,21,208 0,32,204 48,68,199 224,215,255 252,210,255 255,236,255 241,255,244 245,255,247 248,255,250 247,252,251 253,251,251 255,253,252 255,252,245 255,251,233 255,255,230 251,255,220 255,255,228 247,255,220 240,253,221 229,241,219 246,255,245 236,250,239 245,255,250 239,251,239 251,255,248 255,254,255 246,232,255 245,225,255 249,232,255 253,249,255 244,255,238 240,255,219 242,255,222 250,255,235 252,255,246 250,248,238 253,247,228 255,254,225 245,243,249 255,254,255 255,255,255 231,232,228 36,38,32 20,22,16 0,1,0 0,0,0 1,0,4 7,5,11 0,0,4 125,124,128 255,255,254 255,255,249 255,255,245 250,255,237 243,255,249 249,255,254 255,250,255 255,248,255 255,253,253 255,255,246 244,255,245 239,252,254 239,247,255 248,248,255 255,254,251 255,255,238 250,255,244 233,252,255 199,226,255 67,100,186 8,64,237 1,62,248 0,61,255 0,59,255 0,72,255 16,85,232 111,171,255 178,229,255 179,224,255 175,217,255 161,203,255 146,189,255 141,183,255 144,184,255 151,189,255 157,194,250 144,165,255 142,163,248 147,173,240 145,170,220 182,207,239 230,253,255 236,255,255 241,255,255 242,253,251 247,252,251
