50 170
255,253,255 255,252,255 255,251,255 254,253,255 255,255,254 253,255,252 251,255,249 247,254,247 229,236,229 248,255,250 246,253,250 244,252,252 242,249,252 242,248,255 246,253,255 231,238,247 255,255,245 255,250,237 255,249,236 255,255,244 252,249,234 242,242,224 255,255,241 249,255,232 250,255,235 240,252,230 237,249,229 241,254,238 248,255,248 246,255,251 244,255,254 241,254,252 201,229,255 131,153,205 80,94,166 203,211,255 226,227,255 251,241,234 255,246,220 255,233,220 255,242,255 255,242,255 255,243,251 237,255,224 240,255,213 242,255,210 246,255,219 255,250,235 255,250,251 255,251,252 255,251,252 255,253,253 255,253,253 252,253,251 252,253,251 251,252,250 255,255,254 249,250,248 245,243,242 246,244,243 255,251,250 255,254,255 255,254,255 255,250,251 236,254,231 246,255,241 249,255,240 246,255,236 253,255,239 252,254,234 251,249,231 255,253,240 255,255,248 255,252,250 255,246,250 255,243,254 255,244,255 255,246,255 255,246,255 255,246,255 225,247,218 231,253,225 238,255,236 240,255,245 241,252,250 241,249,255 244,249,255 246,250,255 246,250,255 244,251,255 244,253,255 243,255,255 241,255,252 237,255,245 237,255,240 239,255,241 255,249,255 255,251,255 249,241,248 240,238,244 251,254,255 248,255,255 244,255,252 243,255,248 234,253,236 239,255,238 242,255,238 241,254,238 249,255,249 243,243,243 245,237,247 255,246,255 240,234,235 245,239,240 253,246,249 255,253,255 255,253,255 255,252,255 251,244,249 247,236,244 247,236,246 248,237,247 249,237,249 251,239,251 254,241,255 255,244,255 255,247,255 255,248,255 245,251,240 246,252,241 249,253,241 251,255,243 253,255,243 255,255,245 255,255,245 255,255,247 251,252,242 254,254,248 255,255,255 255,253,255 255,250,255 254,247,255 252,244,255 252,243,255 90,93,144 65,66,116 66,66,112 71,70,109 105,102,134 204,201,223 240,237,253 255,252,255 245,241,246 242,237,238 238,236,235 244,243,239 253,254,250 253,255,252 251,255,254 245,250,248 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 253,253,253 253,253,253 253,253,253 251,251,251 251,251,251
255,252,255 255,252,255 255,252,255 255,255,255 255,255,254 253,255,252 252,255,250 248,255,248 236,242,237 249,255,253 248,255,255 248,254,255 245,252,255 234,240,251 246,251,255 246,250,255 230,229,238 246,245,255 246,243,255 237,233,252 233,231,250 240,240,254 249,252,255 245,253,246 249,255,241 244,255,229 243,255,228 247,255,233 245,255,235 238,251,235 233,246,238 236,247,245 226,239,255 183,191,250 78,79,169 136,131,230 225,217,255 250,235,255 255,249,239 255,255,238 255,242,239 255,235,251 246,223,245 230,227,236 242,252,240 255,255,241 255,255,236 255,255,238 255,248,255 255,248,255 255,249,255 255,250,255 255,250,255 255,250,255 252,249,255 252,249,255 253,250,255 250,247,255 252,247,255 255,249,255 255,249,255 255,249,255 255,246,255 248,236,254 219,238,229 233,250,241 239,253,242 244,254,242 255,255,245 255,255,245 255,252,237 255,252,238 255,245,233 255,253,244 255,254,249 255,253,252 255,243,246 255,236,244 255,241,250 255,247,255 244,255,244 246,255,245 248,255,248 250,255,250 255,255,254 255,253,255 255,246,255 248,238,250 251,241,253 242,234,244 236,232,237 239,241,241 242,249,244 239,253,242 240,255,243 243,255,245 251,255,241 253,255,248 249,253,248 236,241,242 234,240,245 235,243,250 231,242,246 228,242,241 243,255,254 238,255,246 233,250,241 232,246,240 246,255,255 245,251,255 242,245,255 244,243,255 255,254,255 255,254,255 255,254,255 255,252,253 255,250,251 255,253,252 255,254,254 255,254,254 255,254,254 255,255,252 255,254,252 255,254,252 255,254,252 255,255,251 255,253,249 255,251,247 248,254,253 246,253,250 244,251,246 244,252,245 246,254,244 246,254,244 246,252,241 245,250,241 253,255,247 253,254,250 255,253,253 254,250,255 253,248,255 255,246,255 255,247,255 255,247,255 94,97,172 57,59,130 58,60,124 60,60,114 81,80,122 219,217,247 235,233,252 248,245,254 253,251,251 248,247,243 244,244,238 249,249,243 255,255,252 253,255,254 250,255,254 244,248,249 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 253,253,253 234,234,234 234,234,234
254,250,255 254,250,255 255,251,255 255,255,255 255,255,254 253,255,252 252,255,251 248,254,249 250,255,254 244,250,249 231,238,241 237,244,253 208,214,227 160,167,184 174,179,200 203,207,231 185,190,245 219,222,255 223,221,255 216,212,255 234,228,255 226,222,255 203,204,254 222,229,254 235,249,247 242,255,239 246,255,233 238,255,221 225,240,212 221,232,216 238,245,242 251,254,255 233,244,255 216,229,255 102,115,201 55,68,176 155,172,255 213,228,255 246,255,255 231,230,204 255,255,237 255,250,249 240,227,249 225,218,251 239,237,255 250,250,255 253,249,254 254,247,244 247,246,255 248,247,255 246,247,255 246,248,255 244,249,255 241,248,255 239,248,255 238,247,255 241,250,255 237,246,255 233,242,252 236,242,253 242,246,255 247,249,255 246,246,255 244,244,255 228,238,255 238,246,255 237,242,255 239,241,251 255,253,255 255,254,255 255,252,249 255,252,245 255,255,248 255,255,245 255,253,243 255,254,245 255,255,249 255,255,251 255,255,252 255,254,250 246,251,252 247,252,251 249,247,247 249,241,241 255,243,241 255,252,249 255,254,249 255,254,248 255,254,248 255,249,244 255,245,242 255,252,248 255,255,252 255,255,254 247,252,251 243,249,248 242,255,235 248,255,244 250,255,248 247,252,250 240,241,245 248,246,252 255,253,255 255,251,255 255,255,255 246,247,245 242,246,247 242,245,253 228,232,250 224,228,255 228,230,255 227,230,255 228,232,250 233,238,253 239,242,255 238,241,255 237,239,250 236,239,247 241,244,249 248,250,251 241,242,240 246,245,241 253,251,243 255,255,246 255,255,247 255,255,245 255,255,243 255,255,242 244,251,255 244,252,255 245,251,255 246,254,255 248,254,255 248,255,255 250,255,254 250,255,253 253,255,254 255,255,254 255,255,255 255,252,255 255,249,255 255,247,255 251,241,255 249,238,254 67,69,169 39,41,135 55,57,141 68,68,138 94,95,146 244,244,255 240,241,255 245,245,251 255,255,254 255,255,247 254,255,245 255,255,247 255,255,252 253,255,255 252,253,255 247,250,255 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 252,252,252 243,243,243 243,243,243
253,249,255 253,249,254 254,251,253 255,255,255 255,255,254 253,255,252 250,254,249 245,251,246 210,217,214 235,243,243 247,253,255 246,252,255 236,243,255 191,195,219 135,139,164 73,77,105 29,37,156 32,38,165 29,29,167 33,25,172 60,50,197 76,67,201 128,122,229 232,234,255 226,237,255 232,249,246 233,254,229 234,252,221 238,250,228 242,246,240 241,237,248 238,228,251 225,227,251 204,215,255 147,173,255 53,94,210 43,95,209 86,140,223 190,236,255 222,254,255 234,252,239 247,254,247 238,239,249 227,228,254 238,240,255 244,248,255 250,252,255 249,253,254 251,255,251 251,255,251 250,255,252 248,255,252 246,255,252 243,255,254 241,255,254 241,255,254 241,255,255 241,255,255 243,255,255 244,255,254 246,255,254 245,255,253 246,255,252 247,254,251 246,248,255 248,248,255 246,245,255 237,236,252 249,245,255 255,252,255 255,251,255 255,251,255 238,237,241 240,240,246 242,245,253 239,248,255 233,246,255 225,241,255 215,235,253 211,230,251 207,216,249 227,233,255 245,247,255 251,248,255 255,248,254 255,252,249 255,255,244 255,254,239 255,244,229 255,248,237 255,250,244 255,249,252 255,248,255 247,246,255 234,238,255 223,228,255 222,247,251 230,249,255 239,252,255 235,240,249 230,227,236 249,239,245 255,252,253 255,246,243 255,251,245 255,245,245 253,244,255 234,229,255 144,141,197 125,122,202 128,126,226 130,128,241 152,158,233 168,174,249 191,199,255 210,218,255 218,225,255 218,224,255 217,223,255 217,223,255 228,235,255 231,238,255 235,242,255 237,244,255 236,243,255 232,240,253 229,235,246 226,233,242 225,229,255 226,231,255 227,233,255 230,235,255 232,238,255 235,241,254 238,244,251 241,246,249 251,255,255 253,255,255 255,254,255 255,254,255 255,252,255 255,247,255 243,234,244 232,222,234 68,69,189 43,44,158 44,46,146 47,50,131 83,86,147 234,236,255 239,242,255 250,253,255 251,253,247 255,255,245 255,255,247 255,255,249 254,255,251 254,253,255 252,251,255 253,252,255 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 253,253,253 255,255,255 255,255,255
255,251,255 255,251,255 255,253,255 255,255,255 255,255,254 250,254,249 246,250,245 240,245,243 241,247,246 248,255,255 236,243,252 216,221,236 228,233,254 244,248,255 228,232,255 160,163,194 27,36,217 4,8,197 29,26,229 50,38,252 39,24,236 28,12,207 56,44,204 129,126,241 221,228,255 233,247,255 239,255,247 244,255,240 253,255,248 255,251,255 231,216,244 197,177,219 119,85,172 94,80,182 97,115,240 68,117,255 7,74,229 0,64,211 42,98,217 120,157,237 198,217,255 239,248,255 250,255,255 245,250,251 246,250,255 245,251,255 246,251,254 251,255,255 255,252,247 255,253,248 255,253,248 255,254,250 253,254,250 250,253,251 248,253,251 246,252,251 238,244,243 242,248,247 246,251,250 248,250,250 247,248,246 250,248,247 254,252,251 255,255,254 234,237,235 252,255,253 255,255,254 247,248,246 250,250,250 251,252,255 246,248,255 244,249,255 240,248,255 230,243,255 215,232,255 195,219,255 176,204,255 161,195,255 153,189,255 149,188,255 155,186,255 172,201,255 191,215,255 208,227,255 229,242,255 243,252,255 243,246,244 231,232,223 241,242,232 254,255,251 248,254,255 225,236,255 205,221,255 202,223,255 200,225,255 194,220,255 196,229,255 195,224,255 204,225,255 210,220,255 218,219,245 253,245,255 255,255,251 255,251,237 255,255,243 255,244,246 246,239,255 223,217,255 64,59,168 32,30,180 28,24,207 21,18,218 29,31,195 24,27,189 21,24,183 27,29,183 40,42,190 57,60,199 71,75,207 79,84,206 122,126,239 131,136,239 144,150,245 162,169,255 180,187,255 197,203,255 209,215,255 215,221,255 222,224,255 226,229,255 231,234,255 232,237,255 234,239,255 237,242,255 244,248,255 248,252,255 249,253,255 246,247,251 243,242,244 249,246,248 255,253,255 255,250,255 245,238,243 235,224,232 53,53,189 48,49,177 51,53,165 57,60,151 108,111,179 233,236,255 236,241,255 244,249,252 250,255,246 255,255,243 255,255,244 255,255,248 255,255,251 254,253,255 252,251,255 252,249,255 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 248,248,248 248,248,248
255,252,255 255,253,255 255,254,255 255,255,255 253,254,252 247,251,246 242,246,241 235,240,238 247,253,252 248,254,255 238,245,254 243,247,255 237,241,255 224,228,255 232,235,255 230,232,255 89,98,255 3,6,234 3,0,238 16,3,255 9,0,240 28,8,239 39,24,216 46,38,179 168,172,255 213,222,255 243,255,255 247,255,246 245,246,244 255,245,255 255,237,255 250,222,255 237,167,255 137,94,251 17,19,184 0,21,202 0,40,238 12,78,255 0,37,227 70,97,248 106,115,212 157,158,202 171,172,176 144,147,132 109,112,96 78,82,71 62,63,61 63,60,62 84,60,68 83,60,68 82,61,69 80,61,70 77,62,70 75,61,72 72,61,71 70,60,72 76,66,78 75,65,77 74,62,74 71,57,69 77,61,72 96,79,90 126,106,118 148,128,140 206,213,178 239,246,213 255,255,235 255,255,238 255,255,244 250,255,250 241,249,255 235,246,255 224,240,255 168,188,243 100,125,197 57,89,178 48,85,189 48,91,208 43,88,215 32,81,211 44,96,203 42,93,190 51,97,181 86,128,193 154,189,233 212,243,255 228,255,255 220,244,244 218,242,242 224,250,255 195,224,245 130,163,202 75,112,172 56,98,175 53,97,190 49,95,196 50,89,198 50,85,188 76,103,190 111,128,195 156,164,204 223,223,239 255,255,251 255,252,233 255,255,244 244,241,243 235,234,255 223,223,255 46,45,191 25,23,223 11,9,253 0,0,249 45,41,255 27,24,254 9,5,231 4,0,220 11,7,220 21,18,222 25,21,216 25,23,207 24,24,196 26,25,188 28,29,181 30,31,175 33,36,171 39,41,171 45,47,172 48,50,174 100,100,164 112,113,174 132,133,189 152,153,203 171,173,213 192,195,226 211,215,239 228,231,246 249,251,255 238,238,244 229,228,230 233,230,232 248,243,245 255,250,253 255,247,250 249,240,243 36,37,181 40,40,176 36,38,156 42,46,141 105,109,180 220,225,255 237,242,255 250,255,255 253,255,249 255,255,245 255,255,243 255,255,248 255,255,252 255,254,255 250,248,255 248,245,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255
253,249,255 253,250,255 255,254,255 255,255,255 255,255,252 250,254,248 246,250,245 246,248,248 249,249,255 254,250,255 255,250,255 254,247,255 255,247,255 255,250,255 255,248,255 252,245,250 124,136,255 23,25,180 31,15,223 15,0,245 17,5,255 0,0,249 0,12,255 0,11,222 20,49,208 180,196,255 229,227,255 252,234,255 255,252,251 255,255,247 255,254,245 252,254,248 255,255,203 252,238,255 72,53,180 38,30,160 178,191,243 228,252,234 206,231,217 134,161,205 65,107,190 39,98,168 0,50,87 0,5,30 7,0,26 19,0,25 11,0,4 8,17,0 5,6,0 2,8,0 2,16,0 0,20,0 0,16,0 0,14,0 0,8,0 0,5,10 0,5,25 0,0,31 0,0,34 0,0,33 8,0,25 16,0,17 25,0,12 34,0,12 0,1,1 15,25,25 48,57,54 114,124,111 204,219,188 242,255,215 235,255,210 234,255,224 223,255,250 131,168,212 57,94,198 31,72,225 9,62,243 9,76,255 0,75,255 0,80,253 20,49,255 24,62,248 27,75,217 39,88,180 122,161,206 226,242,255 255,249,249 255,237,236 251,241,254 221,238,255 125,175,233 40,115,201 12,96,208 3,79,215 12,72,225 34,81,243 13,43,255 25,60,255 44,77,234 56,75,208 90,95,204 174,175,235 241,248,255 249,255,246 250,255,245 233,255,223 232,255,230 202,235,251 49,53,188 38,23,245 13,5,222 57,70,238 251,228,243 237,224,248 232,238,255 205,221,238 194,204,238 172,165,250 129,118,255 30,36,213 0,15,219 0,11,250 0,8,255 0,5,231 19,44,194 23,53,154 17,41,163 7,22,192 59,12,188 74,39,207 35,18,183 7,5,179 29,34,226 13,22,219 2,13,187 49,64,187 196,214,255 239,255,255 239,248,235 245,243,235 255,249,255 245,241,255 242,245,255 240,251,255 46,48,150 58,50,175 45,29,166 55,44,154 106,109,160 238,251,253 238,249,241 245,246,255 245,240,255 253,249,255 255,255,248 253,255,242 250,253,244 250,251,255 249,252,255 248,252,253 253,253,253 255,255,255 255,255,255 253,253,253 254,254,254 255,255,255 255,255,255 251,251,251 255,255,255 255,255,255
255,251,255 255,252,255 255,254,255 255,255,254 254,255,251 252,255,250 252,255,251 253,255,255 251,249,255 254,250,255 255,250,255 254,247,255 254,247,255 255,250,255 255,248,255 250,244,249 93,102,243 51,53,207 70,61,241 30,14,229 27,11,255 0,0,251 0,7,255 0,11,236 13,37,209 58,76,191 222,222,255 252,236,255 255,244,255 255,245,249 255,255,247 250,255,239 255,255,245 238,217,255 97,71,231 78,60,219 220,220,255 240,251,255 237,249,249 210,226,255 188,219,255 135,184,246 35,84,106 0,0,8 7,0,11 26,1,21 11,3,0 4,19,0 3,0,31 4,0,26 6,0,17 4,0,0 11,10,0 23,24,0 21,20,0 21,17,0 11,5,0 9,3,0 14,6,0 13,7,2 6,3,0 4,4,0 5,8,0 11,16,0 2,4,15 0,0,4 8,11,9 12,13,3 4,5,0 89,91,72 207,211,199 244,250,255 230,240,255 218,233,255 123,147,243 76,108,237 37,80,237 32,85,255 0,40,228 4,69,255 11,68,255 2,67,252 29,103,235 84,156,233 160,214,247 210,233,248 231,222,235 255,233,255 254,231,255 216,223,255 178,222,255 71,149,239 0,82,200 5,88,239 11,78,255 0,50,247 26,57,255 43,80,238 65,96,217 85,100,210 132,130,226 206,198,255 253,244,255 255,245,255 252,245,255 249,255,253 233,253,241 228,242,255 27,15,167 33,4,234 14,0,213 112,111,255 255,234,244 255,243,255 246,251,255 235,249,255 238,245,255 233,222,255 196,178,255 61,59,219 15,36,222 0,14,235 0,1,241 21,27,230 138,146,255 172,183,251 165,170,255 140,135,255 148,113,247 136,114,240 88,81,208 68,71,223 20,22,216 27,23,248 11,7,220 26,30,179 190,205,255 237,254,251 245,255,229 254,254,242 255,250,255 246,240,255 238,241,255 230,242,242 40,42,144 54,46,171 47,31,168 62,51,161 117,120,171 240,253,255 230,241,233 227,228,238 243,238,255 251,247,255 254,255,247 252,255,241 251,254,245 251,252,255 251,254,255 250,254,255 252,252,252 255,255,255 254,254,254 251,251,251 251,251,251 253,253,253 251,251,251 246,246,246 250,250,250 250,250,250
253,250,255 253,251,255 253,252,254 253,254,252 253,254,250 252,255,250 253,255,252 253,255,255 252,251,255 254,251,255 254,250,255 255,248,255 255,248,255 255,251,255 255,248,255 249,242,249 76,77,241 72,75,220 171,174,255 70,69,215 12,6,195 23,17,255 0,0,248 0,2,244 1,20,211 21,38,171 112,114,208 246,232,255 229,208,255 248,234,255 251,255,249 246,255,233 255,255,254 219,206,255 110,88,247 105,89,244 236,231,255 235,237,237 247,248,239 243,246,255 210,229,255 188,225,255 89,129,128 0,17,4 18,6,6 30,9,17 7,4,0 0,14,0 0,0,48 14,0,53 24,3,48 15,0,20 17,0,3 18,2,0 19,5,0 19,6,0 30,19,0 22,14,0 10,9,0 5,9,0 0,14,0 0,16,0 0,14,0 0,14,0 7,0,24 34,26,43 5,0,3 9,0,0 34,20,21 14,0,8 43,19,51 195,172,217 240,224,255 228,225,255 223,238,255 204,234,255 173,212,255 82,127,238 37,83,225 31,77,239 0,66,255 0,58,236 3,95,220 80,165,235 174,237,255 230,255,255 247,234,248 255,236,255 255,236,255 236,231,255 179,211,255 128,193,255 35,113,243 0,54,217 13,77,255 13,64,255 32,73,182 100,143,222 167,201,255 203,218,255 234,227,255 255,239,255 255,238,255 253,229,255 249,226,255 242,232,249 227,232,235 237,238,255 57,37,173 59,24,222 56,34,212 169,166,255 255,232,237 255,245,255 241,245,250 229,244,236 240,245,246 252,236,255 226,199,255 50,35,173 20,26,193 4,13,211 13,8,223 46,28,199 205,189,255 238,226,248 246,229,255 234,209,255 229,215,255 226,223,255 202,211,255 176,186,255 14,8,203 13,0,249 19,0,252 40,26,212 194,201,255 239,255,241 248,255,221 255,255,239 255,248,255 244,236,255 238,242,253 226,243,230 40,42,144 52,44,169 49,33,170 62,51,161 120,123,174 235,248,250 225,236,228 220,221,231 243,238,255 250,246,255 253,255,246 251,255,240 251,254,245 253,254,255 251,254,255 251,255,255 253,253,253 255,255,255 255,255,255 252,252,252 251,251,251 251,251,251 249,249,249 244,244,244 252,252,252 252,252,252
247,245,251 251,250,254 254,254,254 255,255,254 255,255,252 255,255,251 255,255,252 251,252,250 252,251,253 254,253,255 254,251,255 253,249,255 255,250,255 255,251,255 252,247,255 245,240,249 72,69,249 79,83,218 215,225,255 162,172,249 53,54,176 21,13,208 5,0,246 0,1,255 0,10,223 14,31,194 42,48,177 137,128,239 228,210,255 225,216,255 243,255,255 229,255,221 235,255,223 219,236,255 98,101,209 128,128,234 231,236,255 233,239,204 250,251,209 232,228,227 230,240,255 229,255,255 126,154,134 1,12,0 14,0,0 23,0,14 7,0,3 3,14,0 7,0,16 10,0,19 0,0,10 0,0,7 4,12,19 0,3,11 0,14,27 0,19,40 0,0,26 0,0,29 0,0,28 0,0,25 0,0,24 0,8,25 0,13,20 0,11,14 2,0,17 5,0,13 22,8,19 43,24,33 24,0,13 21,0,17 34,0,37 28,0,33 136,114,139 240,235,236 222,239,218 231,255,237 207,252,235 193,242,255 86,134,182 55,99,170 0,65,248 0,74,243 7,86,226 35,103,204 120,168,226 214,238,255 248,246,238 255,241,225 255,245,246 230,229,255 174,195,255 67,107,220 33,82,228 38,86,252 6,47,223 32,68,246 102,156,186 169,222,232 217,255,255 232,253,255 248,246,255 253,240,255 253,234,253 255,240,255 255,244,255 232,225,228 243,255,232 241,254,252 171,167,233 146,133,241 162,161,241 220,239,255 255,245,252 255,250,255 226,239,237 224,244,225 230,242,230 244,233,255 232,207,255 39,21,150 27,23,182 26,24,214 43,26,231 57,26,181 231,201,255 245,223,211 255,240,230 255,240,255 252,255,253 232,246,235 218,240,246 207,221,255 49,39,223 33,3,255 32,0,255 42,14,221 209,209,255 243,255,239 249,255,213 250,252,230 247,234,255 241,229,255 243,245,255 229,246,225 48,50,152 54,46,171 50,34,171 54,43,153 113,116,167 227,240,242 230,241,233 233,234,244 245,240,255 251,247,255 253,255,246 251,255,240 252,255,246 253,254,255 251,254,255 249,253,254 252,252,252 255,255,255 255,255,255 255,255,255 253,253,253 253,253,253 252,252,252 248,248,248 247,247,247 247,247,247
251,250,252 255,255,255 254,255,253 250,251,247 250,251,247 255,255,251 255,255,251 255,255,252 253,254,252 254,253,255 254,253,255 253,251,255 255,252,255 255,251,255 250,246,255 241,237,248 59,57,240 90,97,220 180,197,248 234,251,255 169,175,234 41,33,174 15,4,221 13,9,255 0,0,232 0,13,213 28,35,206 43,38,189 165,154,255 232,231,255 212,230,253 221,255,238 218,255,215 208,248,255 57,78,159 147,158,238 223,233,250 238,245,202 255,255,211 236,226,216 240,237,252 234,247,249 129,147,124 4,6,0 14,0,4 25,0,32 10,0,27 0,0,14 13,17,0 5,14,0 11,28,1 77,103,87 166,200,199 134,174,192 93,137,174 54,97,154 57,96,170 62,94,177 60,81,166 42,55,134 22,27,96 10,7,63 3,0,39 0,0,25 2,5,10 25,25,31 8,0,11 9,0,10 20,0,15 28,0,20 23,0,8 23,0,2 23,7,0 89,88,54 202,218,171 244,255,224 226,255,227 206,251,232 214,255,255 128,173,186 10,74,229 19,79,245 22,74,251 10,54,221 51,87,211 129,163,222 193,225,220 239,255,228 235,255,232 192,223,238 75,102,188 44,68,210 53,77,243 41,65,219 72,96,220 88,113,211 188,244,239 210,255,249 210,253,238 210,234,234 234,240,253 248,244,255 249,240,250 255,243,255 255,250,255 220,229,209 240,255,212 234,255,217 239,255,255 218,231,255 232,255,248 235,255,218 255,249,255 247,248,255 220,241,239 225,255,233 233,255,237 239,237,255 226,209,255 45,32,164 27,28,196 17,18,222 29,14,230 42,15,178 244,220,255 255,247,224 255,255,234 255,252,255 255,255,224 240,255,212 233,255,232 214,230,255 103,93,247 41,4,250 27,0,244 45,13,208 221,215,255 248,255,242 251,255,217 249,249,231 243,228,255 241,229,255 246,248,255 225,241,223 51,53,155 55,47,172 54,38,175 51,40,150 112,115,166 222,235,237 239,250,242 250,251,255 249,244,255 253,249,255 254,255,247 251,255,240 251,254,245 252,253,255 249,252,255 245,249,250 245,245,245 252,252,252 255,255,255 255,255,255 253,253,253 255,255,255 254,254,254 252,252,252 235,235,235 235,235,235
253,255,254 253,255,254 246,247,245 234,235,231 234,235,231 245,246,242 254,255,250 255,255,251 254,255,251 254,255,253 253,253,253 253,252,255 253,253,255 253,252,255 247,245,255 237,234,249 43,47,212 107,117,225 205,219,255 232,243,240 244,247,255 159,153,240 19,11,178 9,5,230 0,0,240 13,23,255 1,8,219 21,20,206 61,58,211 181,187,255 205,225,255 212,242,255 200,251,255 178,211,255 31,43,175 161,161,255 216,214,255 238,233,248 255,251,255 255,241,255 242,227,255 241,240,255 155,161,160 19,16,12 22,1,23 15,0,33 11,0,39 0,0,30 11,22,0 0,9,0 0,7,0 86,106,94 227,249,247 220,244,255 217,240,255 199,219,255 199,215,255 189,200,255 170,175,238 147,148,206 126,123,173 99,90,133 54,45,78 16,6,36 0,18,0 0,11,0 0,8,11 14,11,26 17,7,20 11,0,1 16,4,0 44,36,13 12,8,0 10,8,0 25,26,36 185,188,219 217,227,255 220,240,255 182,207,255 163,194,249 69,125,255 32,80,245 15,57,255 13,51,255 23,66,255 40,94,225 82,152,211 162,242,253 156,235,248 43,111,170 31,83,207 49,84,254 41,67,237 54,79,207 111,139,204 209,241,255 203,251,253 218,255,255 225,255,255 232,248,255 244,250,255 251,250,255 248,242,255 245,239,255 241,239,255 220,235,221 217,247,198 225,255,213 232,255,247 237,254,255 235,255,240 227,255,201 251,243,255 237,244,255 222,249,246 225,255,238 233,255,243 227,235,255 197,189,255 30,27,172 10,22,208 0,7,235 4,1,241 21,9,193 218,214,255 238,247,234 249,255,234 246,251,252 243,253,200 240,255,205 243,255,231 207,221,244 137,133,239 48,25,201 35,4,197 68,45,191 227,219,255 248,254,249 255,255,235 255,253,248 249,235,255 246,235,255 247,247,255 213,223,217 46,48,150 50,42,167 58,42,179 57,46,156 125,128,179 227,240,242 244,255,247 251,252,255 251,246,255 255,251,255 254,255,247 251,255,240 252,255,246 252,253,255 248,251,255 243,247,248 238,238,238 247,247,247 253,253,253 253,253,253 252,252,252 253,253,253 254,254,254 253,253,253 242,242,242 242,242,242
252,255,251 252,255,251 243,247,242 231,232,228 229,230,226 241,242,238 250,249,245 249,249,243 254,255,250 254,255,250 253,254,250 251,253,253 251,254,255 251,251,255 245,244,255 232,232,250 31,47,184 124,136,232 237,245,255 226,228,222 250,246,241 248,242,255 101,98,208 22,25,207 6,14,245 7,16,255 2,9,248 0,1,210 33,37,210 58,66,203 163,179,255 149,170,255 146,181,255 125,142,255 32,29,228 134,121,255 167,155,255 197,185,255 204,186,255 217,194,255 231,213,255 222,217,255 151,155,174 17,16,25 6,0,16 7,0,27 17,0,42 21,6,44 0,0,21 0,0,20 4,4,28 97,94,116 245,239,255 240,232,249 255,247,255 249,238,255 243,231,253 237,230,251 231,229,249 231,235,253 241,250,255 236,253,255 204,226,231 168,193,195 3,40,24 0,7,0 0,6,8 0,16,22 0,2,0 2,12,0 20,31,0 0,11,0 3,8,0 0,0,22 17,5,87 79,65,190 74,63,209 59,57,207 111,119,255 102,117,250 102,158,255 50,102,239 20,70,247 14,63,255 11,67,255 0,60,249 0,69,221 31,122,250 1,91,216 1,82,227 2,69,238 21,74,248 29,74,219 84,128,217 185,231,255 211,255,244 212,244,255 219,244,255 231,248,255 235,241,255 230,231,245 237,236,245 252,248,255 253,247,255 247,245,255 241,252,250 223,244,219 243,255,247 234,241,255 244,243,255 243,244,255 244,255,243 255,249,255 251,252,255 237,255,251 225,255,228 236,255,240 235,245,255 182,178,255 29,31,185 4,20,221 0,10,255 4,12,255 22,20,226 193,202,255 211,238,235 224,255,237 223,252,255 255,255,233 255,255,232 244,254,238 228,237,251 226,230,255 186,183,255 172,164,255 178,170,247 233,229,255 252,247,255 255,251,254 255,251,255 253,241,255 254,245,255 247,246,255 205,208,216 46,48,150 45,37,162 57,41,178 60,49,159 138,141,192 236,249,251 247,255,250 248,249,255 250,245,255 253,249,255 252,255,245 250,255,239 252,255,246 253,254,255 249,252,255 243,247,248 236,236,236 246,246,246 253,253,253 253,253,253 252,252,252 253,253,253 254,254,254 253,253,253 255,255,255 255,255,255
