50 170
238,231,255 241,241,255 237,247,255 232,255,251 228,255,248 221,255,247 212,255,247 214,255,255 197,239,251 205,240,255 215,241,255 224,242,255 233,245,249 244,254,238 255,255,231 255,255,228 255,253,243 255,251,243 255,251,242 255,250,242 250,244,239 241,239,238 236,241,244 236,245,255 222,232,250 223,234,255 226,238,255 223,231,255 199,206,255 157,162,225 108,110,180 74,76,147 52,35,176 55,39,176 59,46,174 76,65,181 119,113,214 174,174,255 210,214,255 221,228,255 230,241,255 239,252,255 230,245,248 219,234,226 223,239,222 241,254,232 250,255,237 237,252,221 242,252,236 250,255,244 251,255,247 251,255,247 253,255,248 253,255,249 253,255,251 240,244,238 253,255,252 254,255,253 247,247,247 246,245,247 252,251,255 255,254,255 255,254,255 253,251,255 255,255,255 242,242,242 241,241,241 251,251,251 255,255,255 255,255,255 253,253,253 235,235,235 252,252,252 255,255,255 255,255,255 254,254,254 251,251,251 250,250,250 252,252,252 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 251,251,251 255,255,255 255,255,255 251,251,251 248,248,248 254,254,254 250,250,250 254,254,254 255,255,255 253,253,253 251,251,251 252,252,252 255,255,255 253,253,253 249,249,249 255,255,255 253,253,253 253,253,253 255,255,255 255,255,255 253,253,253 254,254,254 255,255,255 247,254,219 245,254,221 243,252,225 241,250,229 244,253,240 250,255,251 248,253,255 248,250,255 249,247,255 253,247,255 254,244,255 253,237,255 255,234,255 255,237,255 255,235,255 255,232,255 255,255,241 255,255,241 255,255,238 254,249,234 251,243,230 254,244,234 255,251,243 255,255,249 252,240,238 255,248,248 255,254,255 255,254,255 249,251,252 244,249,252 245,252,255 246,255,255 243,243,243 239,239,239 227,227,227 228,228,228 245,245,245 251,251,251 253,253,253 255,255,255 254,254,254 247,247,247 248,248,248 255,255,255 255,255,255 245,245,245 246,246,246 255,255,255 249,249,249 255,255,255 243,243,243 243,243,243 248,248,248 243,243,243 252,252,252 255,255,255 248,248,248 248,248,248
190,175,249 221,213,255 225,227,255 223,237,255 230,254,252 207,240,225 189,226,206 210,246,230 229,255,254 234,255,255 234,250,255 235,244,255 240,242,253 248,247,251 255,253,249 255,255,246 252,244,255 247,239,255 245,243,255 248,250,255 241,249,249 230,241,233 229,242,228 236,250,232 250,255,245 251,255,246 253,252,248 255,246,254 255,241,255 255,231,255 251,218,255 244,208,250 181,168,255 144,130,255 98,84,210 62,47,175 42,26,157 45,31,157 79,65,183 114,105,209 155,150,235 198,198,255 128,136,166 62,76,75 44,64,35 68,94,40 61,91,20 18,51,0 0,5,5 1,9,9 0,7,7 0,1,1 0,0,1 1,6,7 35,40,41 64,68,69 52,54,55 83,85,86 133,132,134 184,183,185 229,228,230 255,254,255 255,254,255 255,252,254 254,254,254 253,253,253 245,245,245 242,242,242 251,251,251 254,254,254 246,246,246 239,239,239 250,250,250 255,255,255 254,254,254 245,245,245 243,243,243 250,250,250 255,255,255 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 250,250,250 254,254,254 255,255,255 244,244,244 250,250,250 255,255,255 255,255,255 252,252,252 252,252,252 251,251,251 252,252,252 253,253,253 254,254,254 252,252,252 249,249,249 255,255,255 253,253,253 252,252,252 254,254,254 255,255,255 255,255,255 255,255,255 254,254,254 250,255,255 242,247,250 246,252,255 242,250,255 236,246,255 237,248,255 227,237,254 222,232,249 229,237,254 234,241,255 240,243,255 241,241,253 246,243,252 255,249,255 255,253,255 255,253,255 239,243,244 247,249,249 255,255,255 255,255,254 255,255,252 255,255,251 255,255,251 255,255,251 255,246,242 255,255,252 255,255,254 250,248,248 243,244,248 251,254,255 248,254,255 238,244,251 255,255,255 248,248,248 238,238,238 243,243,243 253,253,253 254,254,254 251,251,251 253,253,253 255,255,255 254,254,254 249,249,249 251,251,251 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 250,250,250 255,255,255 255,255,255 250,250,250 245,245,245 254,254,254 242,242,242 242,242,242
45,20,172 87,61,201 175,154,255 230,214,255 222,208,255 226,215,241 252,242,248 255,248,241 255,250,242 255,252,246 255,251,249 255,246,252 254,244,255 255,246,255 250,244,255 242,238,255 246,241,255 243,238,255 245,243,255 248,250,255 246,251,255 242,249,255 241,249,255 244,252,255 242,248,255 244,247,255 249,249,255 255,249,255 255,248,255 255,244,255 255,235,255 251,228,250 221,232,255 223,232,255 228,235,255 224,224,255 183,179,255 121,112,216 71,58,173 52,36,153 59,44,152 82,71,163 4,0,64 0,0,30 0,3,12 0,13,0 0,13,0 0,16,0 0,3,26 0,0,20 0,2,22 3,9,28 0,7,24 0,0,11 0,0,10 4,6,16 2,4,12 3,6,11 0,0,3 0,0,0 17,15,14 90,88,87 187,186,182 255,255,252 250,250,250 255,255,255 238,238,238 232,232,232 255,255,255 254,254,254 240,240,240 255,255,255 252,252,252 255,255,255 252,252,252 239,239,239 238,238,238 248,248,248 254,254,254 251,251,251 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 245,245,245 255,255,255 245,245,245 255,255,255 232,232,232 255,255,255 249,249,249 254,254,254 254,254,254 252,252,252 251,251,251 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 252,252,252 252,252,252 255,255,255 255,255,255 253,253,253 248,248,248 186,193,255 161,168,237 175,184,252 181,195,255 186,203,255 205,225,255 203,227,255 209,236,255 211,239,255 218,245,255 222,249,255 220,247,251 222,248,242 228,253,239 235,255,238 238,255,236 236,249,255 227,239,255 223,232,252 229,236,253 244,248,255 253,253,255 255,253,253 250,247,243 253,249,244 248,244,239 243,238,235 244,240,239 252,251,253 253,253,255 251,253,255 239,240,250 241,241,241 237,237,237 243,243,243 255,255,255 255,255,255 255,255,255 252,252,252 244,244,244 246,246,246 246,246,246 239,239,239 234,234,234 245,245,245 255,255,255 255,255,255 240,240,240 238,238,238 218,218,218 208,208,208 219,219,219 232,232,232 218,218,218 196,196,196 201,201,201 247,247,247 247,247,247
96,75,244 53,29,193 39,12,162 87,56,187 166,131,241 235,196,255 255,225,255 255,226,255 255,239,255 255,247,255 255,248,252 255,241,244 253,242,245 255,250,255 251,251,255 250,250,255 255,254,239 254,250,239 251,248,244 247,247,253 242,244,255 235,239,255 230,238,255 230,239,255 230,243,255 225,241,255 221,238,255 221,238,255 221,241,255 223,243,255 224,243,255 225,243,254 236,255,223 234,255,227 224,249,229 216,236,237 224,236,255 231,237,255 219,219,255 198,192,255 132,124,207 136,124,206 13,2,74 0,0,50 5,0,43 0,0,24 0,0,13 12,10,22 3,7,55 0,0,43 0,0,36 0,0,37 0,0,34 0,0,25 0,0,24 4,5,26 0,0,11 0,0,9 11,12,16 14,14,14 7,6,2 5,6,0 23,22,12 43,43,31 149,149,149 229,229,229 255,255,255 243,243,243 252,252,252 255,255,255 254,254,254 247,247,247 255,255,255 255,255,255 252,252,252 243,243,243 242,242,242 250,250,250 254,254,254 252,252,252 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 252,252,252 255,255,255 255,255,255 215,215,215 253,253,253 248,248,248 255,255,255 243,243,243 253,253,253 249,249,249 247,247,247 250,250,250 253,253,253 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 251,251,251 253,253,253 254,254,254 251,251,251 244,244,244 126,149,255 67,90,212 65,89,211 58,88,207 49,83,197 59,97,205 53,95,196 64,108,201 85,132,214 99,148,218 116,164,222 133,179,226 152,198,232 178,221,248 198,241,255 207,250,255 198,222,255 205,228,255 213,234,255 216,235,255 221,234,255 227,237,254 242,248,255 251,255,255 255,255,252 254,251,246 255,255,250 255,255,252 255,253,254 226,222,227 218,213,222 231,228,237 231,231,231 219,219,219 210,210,210 197,197,197 182,182,182 186,186,186 194,194,194 189,189,189 228,228,228 237,237,237 235,235,235 229,229,229 241,241,241 255,255,255 247,247,247 220,220,220 191,191,191 179,179,179 157,157,157 122,122,122 115,115,115 130,130,130 143,143,143 172,172,172 251,251,251 251,251,251
216,231,255 189,199,255 108,112,201 47,43,146 46,34,146 61,42,158 108,88,195 183,164,255 220,203,255 240,229,255 251,246,255 247,247,255 242,247,246 246,253,246 251,255,249 251,255,249 251,255,249 250,255,251 244,255,254 237,255,255 231,253,255 227,253,255 217,250,255 210,246,255 206,246,255 205,247,255 206,250,255 210,254,255 212,255,255 214,255,255 215,255,255 214,255,255 237,255,229 244,255,241 244,255,244 235,253,240 214,231,227 214,229,231 219,234,243 222,235,251 218,227,247 223,228,253 51,54,82 0,0,21 0,0,20 4,0,24 0,0,18 7,0,22 0,0,58 26,25,93 54,54,118 45,45,105 18,18,72 0,0,44 0,0,27 0,0,21 12,13,34 0,0,11 0,0,4 3,4,2 11,12,3 6,6,0 4,5,0 4,6,0 10,10,10 124,124,124 244,244,244 255,255,255 233,233,233 239,239,239 255,255,255 254,254,254 255,255,255 255,255,255 253,253,253 252,252,252 252,252,252 254,254,254 254,254,254 252,252,252 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 249,249,249 225,225,225 151,151,151 233,233,233 240,240,240 255,255,255 244,244,244 252,252,252 247,247,247 246,246,246 251,251,251 253,253,253 250,250,250 250,250,250 252,252,252 253,253,253 255,255,255 255,255,255 252,252,252 252,252,252 254,254,254 251,251,251 245,245,245 109,161,255 28,80,217 25,78,218 25,81,222 17,74,219 24,83,229 15,75,221 33,93,239 23,83,227 31,90,230 38,92,229 39,91,222 43,91,217 53,97,220 63,105,224 68,108,226 111,144,223 140,173,246 179,209,255 208,234,255 220,242,255 227,244,255 234,247,255 244,253,255 238,243,241 241,243,237 249,246,241 245,240,237 212,207,206 163,156,159 134,126,133 129,120,130 135,135,135 131,131,131 130,130,130 122,122,122 125,125,125 173,173,173 226,226,226 241,241,241 247,247,247 254,254,254 253,253,253 249,249,249 254,254,254 255,255,255 255,255,255 242,242,242 250,250,250 254,254,254 220,220,220 136,136,136 124,124,124 187,187,187 227,227,227 255,255,255 251,251,251 251,251,251
216,255,214 207,254,221 215,254,255 195,226,255 125,149,233 62,80,195 31,45,175 11,26,153 55,72,182 110,131,213 174,196,248 212,233,255 230,248,247 243,255,240 248,255,233 248,255,225 219,242,255 223,250,255 219,250,255 203,243,248 190,237,234 180,235,220 163,225,201 145,211,182 144,212,181 145,212,181 147,210,184 155,214,193 168,221,207 186,233,225 201,244,241 211,251,250 245,243,255 235,235,255 233,237,255 241,250,255 244,255,255 236,254,241 234,255,235 243,255,238 232,255,226 238,255,232 55,74,49 0,10,0 0,6,0 14,15,11 5,2,4 11,5,10 32,28,110 46,43,123 58,54,130 81,79,149 137,136,200 186,183,238 168,166,212 118,118,154 43,42,68 15,15,31 0,0,4 4,5,3 8,9,0 4,4,0 7,9,0 23,24,4 5,5,5 0,0,0 109,109,109 244,244,244 255,255,255 247,247,247 255,255,255 245,245,245 251,251,251 250,250,250 253,253,253 255,255,255 255,255,255 255,255,255 252,252,252 251,251,251 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 247,247,247 255,255,255 146,146,146 127,127,127 156,156,156 255,255,255 238,238,238 254,254,254 255,255,255 251,251,251 252,252,252 255,255,255 255,255,255 254,254,254 251,251,251 252,252,252 251,251,251 255,255,255 255,255,255 253,253,253 252,252,252 254,254,254 253,253,253 247,247,247 98,173,255 6,81,213 7,82,220 16,92,235 6,82,235 6,81,243 0,62,234 4,75,255 0,65,252 6,67,255 11,66,255 10,59,255 10,53,255 19,56,255 29,62,255 33,65,255 66,105,197 53,92,177 56,92,168 93,126,189 152,180,227 202,225,255 225,242,255 232,244,250 247,253,252 255,255,251 255,255,248 254,250,245 255,254,254 253,244,247 198,188,194 135,124,132 121,121,121 128,128,128 139,139,139 132,132,132 134,134,134 189,189,189 247,247,247 255,255,255 255,255,255 255,255,255 251,251,251 247,247,247 246,246,246 247,247,247 251,251,251 255,255,255 254,254,254 255,255,255 216,216,216 127,127,127 149,149,149 247,247,247 255,255,255 238,238,238 254,254,254 254,254,254
244,246,255 255,249,255 255,248,243 255,252,235 255,255,242 228,246,247 169,187,228 116,118,212 64,40,188 57,20,206 51,20,219 66,59,240 111,128,255 167,192,255 207,225,255 222,233,255 170,225,255 130,198,255 97,187,255 53,163,253 41,163,255 42,164,254 38,149,227 73,170,233 93,178,223 101,183,214 92,183,210 69,177,211 39,170,220 11,165,238 0,164,255 0,165,255 59,190,230 101,223,255 147,254,255 178,255,255 201,245,255 235,242,245 255,247,242 255,255,241 252,255,233 237,255,240 48,85,59 0,7,0 4,1,0 12,5,10 0,0,7 0,5,15 127,127,115 165,159,176 114,96,165 83,56,183 51,17,188 45,11,206 87,62,250 142,129,255 201,204,255 210,222,255 177,192,208 137,147,141 5,1,0 23,2,11 27,0,19 29,0,23 20,4,0 18,0,0 26,0,23 100,71,110 255,234,255 255,238,255 255,246,255 255,252,254 255,248,248 255,244,255 255,241,255 255,237,255 255,239,255 255,244,255 255,251,240 255,255,230 255,252,253 255,254,250 255,255,247 255,255,244 247,249,229 255,255,241 255,255,249 239,235,240 251,245,255 193,183,213 126,117,150 133,127,158 118,116,138 184,188,199 248,255,255 239,252,244 239,247,255 229,237,254 233,244,241 253,255,242 255,255,237 254,245,236 255,239,251 255,238,255 255,235,255 255,248,255 255,252,249 252,244,227 248,244,226 252,250,242 246,242,253 235,230,251 163,162,255 59,75,242 20,62,245 9,79,250 0,77,218 4,92,223 5,85,238 0,59,240 0,70,255 0,79,237 11,112,234 2,85,201 20,82,230 11,64,255 0,53,255 0,46,255 22,70,225 30,77,255 8,58,255 0,55,255 4,79,255 18,90,238 68,120,255 160,181,255 225,222,255 235,225,238 255,255,228 255,255,230 255,255,251 236,236,254 232,254,255 96,137,130 131,140,113 134,141,120 121,122,112 127,124,126 133,125,136 145,135,148 255,246,255 255,252,255 255,253,246 255,255,241 255,255,240 255,255,236 246,250,231 255,255,247 255,255,251 248,248,248 235,255,229 232,255,226 163,189,159 116,141,113 214,239,213 240,255,240 227,249,230 240,255,244 237,255,244 238,255,246
248,251,255 255,252,255 255,249,248 255,251,242 254,255,244 234,255,253 219,243,255 215,222,255 210,191,255 154,123,255 81,58,204 30,33,171 14,43,158 27,67,156 68,103,169 105,134,185 74,184,255 53,171,243 35,164,233 31,167,231 25,159,213 77,200,238 104,206,225 159,239,240 196,255,243 210,255,246 201,255,250 162,237,246 109,204,243 62,178,249 28,161,255 9,150,255 48,177,226 57,182,227 78,189,229 117,207,237 180,237,255 234,253,255 255,253,255 245,237,230 246,255,241 230,255,242 43,79,57 0,9,0 6,2,0 16,7,10 0,0,5 0,7,13 150,143,158 242,235,255 239,233,255 216,209,255 149,142,239 79,76,191 39,37,161 22,24,148 17,20,135 96,98,198 168,169,250 225,219,255 165,153,203 13,0,35 12,0,21 16,0,18 9,17,0 5,12,0 5,6,2 13,12,21 116,118,126 251,255,255 234,244,232 224,236,218 243,253,240 248,252,253 251,250,255 253,247,255 255,249,255 255,255,251 255,255,236 255,255,226 255,252,255 255,253,255 255,255,251 249,248,238 255,255,245 255,255,244 233,230,225 255,253,255 225,218,231 136,129,150 122,116,141 128,126,146 119,119,131 132,137,138 227,236,226 248,255,245 235,239,250 248,250,255 251,252,255 253,250,255 251,243,254 254,244,255 255,245,255 255,246,255 255,253,252 248,249,239 243,252,239 234,248,244 229,242,255 233,242,255 193,200,255 122,125,210 40,45,190 26,46,217 30,74,255 7,75,255 0,69,228 0,80,229 1,70,239 0,61,254 0,70,255 0,73,223 25,110,212 25,93,176 37,86,186 39,78,216 37,84,252 25,84,255 55,90,217 19,56,208 13,59,237 16,76,255 0,68,236 0,70,222 25,86,230 51,90,218 158,178,255 239,245,255 255,255,251 249,242,225 251,242,238 242,240,246 244,255,255 197,220,206 119,124,115 135,136,132 138,137,139 128,122,133 145,135,152 133,122,142 190,178,196 255,250,255 255,251,255 248,243,240 255,255,249 255,255,249 255,255,252 251,250,252 250,248,254 250,249,255 255,253,255 222,218,224 137,133,138 189,186,188 241,239,239 255,253,252 254,253,249 245,245,239 251,252,242 252,254,242
236,242,247 240,236,241 250,237,239 255,246,246 244,251,246 227,250,246 224,252,253 241,251,255 239,228,255 248,226,255 239,229,255 187,206,255 93,142,220 26,92,173 49,114,199 110,171,255 15,182,255 2,167,240 0,155,220 30,181,238 35,169,211 127,233,255 163,237,241 209,252,237 220,239,212 243,252,219 250,255,234 236,255,248 212,255,255 174,241,255 115,198,253 64,158,224 42,168,233 41,168,229 43,167,221 63,171,218 111,190,229 172,218,249 218,239,255 236,251,255 230,255,254 217,255,245 31,66,52 0,6,0 15,6,2 18,6,6 0,0,1 0,5,6 155,144,182 240,236,255 231,238,253 231,250,255 228,255,255 220,251,255 182,211,250 137,159,230 81,93,195 29,29,153 49,41,171 44,32,150 137,126,218 85,77,137 2,0,28 1,0,11 0,11,0 0,10,0 0,12,0 0,6,0 14,37,22 237,255,242 225,255,226 237,255,238 234,255,239 233,255,247 231,250,253 229,244,253 230,244,250 233,250,241 238,255,233 243,255,230 255,253,255 255,254,255 249,242,249 251,243,253 255,251,255 253,245,255 243,235,245 252,248,253 169,167,167 117,116,112 126,128,122 129,135,124 128,134,123 108,116,105 170,178,168 247,255,245 246,245,235 255,254,255 255,250,255 255,243,255 255,242,255 251,244,255 244,246,254 243,251,250 240,255,254 226,247,255 216,237,255 191,212,255 130,150,238 53,71,186 18,35,168 28,45,186 48,68,203 39,69,234 22,74,255 0,61,254 0,69,246 6,75,246 2,54,244 9,54,255 15,64,255 40,100,244 146,203,255 204,247,255 212,238,255 189,210,255 157,186,253 116,159,232 111,126,212 88,111,211 41,78,198 13,68,207 18,88,241 14,93,250 4,80,233 16,82,217 31,83,190 146,179,252 196,215,253 236,241,255 254,252,252 253,248,239 255,255,237 252,249,228 144,147,152 113,115,123 131,130,140 117,112,127 131,124,139 124,116,133 148,138,154 255,247,255 255,251,255 255,252,255 255,252,255 250,246,251 241,238,247 250,249,255 251,251,255 247,246,255 251,230,255 176,155,188 155,134,166 251,231,255 255,245,255 255,247,255 255,248,255 255,248,255 255,244,250 255,245,247
241,250,253 241,239,245 244,235,245 250,245,254 244,255,255 232,255,252 224,254,235 228,242,218 255,255,231 249,232,213 227,227,221 207,244,255 164,238,255 97,195,255 47,151,250 30,133,249 0,161,236 1,172,248 20,174,255 31,163,247 0,94,181 64,131,216 146,179,255 217,220,255 255,238,255 255,237,255 255,229,245 238,225,227 234,240,229 233,255,238 211,251,226 181,229,203 46,164,247 41,169,246 39,175,247 41,171,236 50,158,216 86,162,214 150,205,244 207,252,255 206,254,255 202,250,251 19,51,46 0,2,0 19,4,1 15,0,0 0,2,0 0,5,0 162,153,186 251,249,255 246,255,254 235,255,234 223,255,222 225,255,233 217,255,245 198,234,252 184,209,255 172,185,255 95,100,202 44,47,145 66,71,146 48,59,103 0,11,28 0,10,8 0,0,5 0,0,6 1,7,14 0,7,11 0,6,6 198,212,206 229,247,234 233,255,237 238,255,242 239,255,244 238,254,247 240,253,251 245,254,255 246,255,255 248,255,255 247,255,254 249,253,234 255,255,249 244,239,248 255,245,255 249,234,255 252,236,255 255,245,255 179,174,183 120,123,108 136,146,110 129,142,96 131,144,100 133,144,111 133,139,122 118,118,118 208,204,215 255,255,238 255,253,238 251,242,238 255,248,251 255,254,255 248,251,249 232,244,238 239,253,255 222,234,255 225,231,255 145,147,255 51,51,199 26,29,187 27,40,186 55,78,204 114,144,255 144,182,255 58,104,246 0,60,240 0,63,255 3,76,255 10,70,254 8,47,253 27,53,255 27,56,255 42,78,220 145,180,244 222,240,251 236,237,227 246,244,234 249,255,250 234,255,248 223,217,255 224,232,255 143,171,236 44,91,189 12,74,212 0,68,230 0,62,224 0,85,230 6,84,214 40,99,215 102,140,236 193,212,255 241,248,255 252,246,235 255,255,240 255,251,237 222,228,235 127,131,136 128,133,134 128,133,131 120,124,119 129,132,123 140,143,134 191,191,185 251,250,246 252,252,252 249,248,250 248,249,253 242,245,249 243,247,252 250,255,255 230,237,240 204,200,219 139,135,154 224,220,239 251,247,255 249,244,255 240,235,255 230,225,246 247,241,255 253,247,255 252,246,255
246,253,255 247,247,255 242,234,251 233,230,246 233,246,254 230,255,252 234,255,237 237,247,204 255,255,201 255,255,208 255,255,224 200,249,235 118,214,238 48,178,243 16,160,255 11,158,255 16,166,236 31,169,246 57,173,255 52,141,252 1,58,191 0,22,172 26,29,188 38,20,181 112,80,229 167,129,255 222,184,255 250,219,255 255,240,255 255,253,240 250,255,215 236,249,193 71,174,255 35,158,250 10,157,243 20,172,253 34,170,248 48,159,229 83,173,232 126,204,250 171,244,255 189,244,255 13,42,47 2,0,0 22,3,0 16,0,0 6,5,0 0,7,0 146,135,155 242,235,248 248,249,253 248,255,252 236,254,241 229,254,240 225,255,244 219,250,249 202,230,241 225,252,255 218,242,255 212,233,255 154,174,205 102,122,147 0,11,29 0,0,15 12,0,18 29,6,38 16,0,25 9,0,21 21,2,35 160,144,175 255,246,255 235,228,243 244,241,243 245,246,236 249,253,234 255,255,241 255,255,248 255,253,255 255,245,255 251,233,255 252,255,235 251,253,241 255,251,255 255,247,255 253,239,255 255,242,255 224,213,239 130,126,131 133,138,117 132,143,103 129,141,91 131,143,95 130,137,104 143,143,129 114,108,113 153,143,160 250,250,210 253,253,217 254,254,224 255,255,232 255,255,237 248,255,237 240,251,241 237,244,255 191,187,253 126,111,226 55,30,180 49,25,185 118,104,240 184,187,255 209,231,255 217,249,255 165,217,255 38,99,209 0,64,220 2,85,255 0,79,254 6,67,247 17,57,255 31,56,255 33,55,255 55,81,229 164,184,255 250,251,255 255,252,240 255,255,241 255,255,240 254,255,234 239,224,255 241,242,255 227,248,255 171,206,255 72,118,243 14,76,238 0,77,242 0,75,225 8,100,249 0,65,223 37,86,238 117,148,255 221,236,255 241,238,247 255,251,254 255,231,244 240,248,255 152,162,162 114,125,115 125,137,117 122,138,107 131,147,113 135,149,115 133,145,117 253,255,242 247,252,243 235,240,238 250,255,255 249,254,255 239,248,245 246,255,251 238,252,241 143,155,143 160,171,161 248,255,251 243,252,249 241,249,249 246,252,255 233,237,248 248,250,255 238,238,255 237,235,255
232,237,255 248,245,255 251,241,255 234,230,249 222,235,243 228,255,246 231,255,233 239,246,209 251,233,192 255,255,219 255,255,238 178,232,232 80,193,220 14,169,232 0,161,255 0,159,255 47,171,241 43,154,226 71,157,239 127,184,255 161,190,255 154,162,255 132,126,255 78,65,217 22,4,163 39,18,175 61,35,182 86,59,186 121,97,197 172,152,224 221,207,255 252,240,255 103,187,255 45,160,255 0,149,242 0,163,255 10,172,255 24,163,250 39,161,237 61,172,234 126,219,255 172,234,255 11,35,53 5,0,4 25,4,3 16,0,0 14,12,1 0,10,0 188,174,185 255,246,255 250,235,255 255,243,255 253,244,255 251,248,255 247,250,255 242,251,255 242,255,253 192,211,202 232,253,244 228,249,247 236,253,255 234,246,255 38,46,83 0,0,32 18,0,4 32,10,22 17,0,12 14,0,20 28,0,45 86,55,118 251,217,255 255,230,255 255,237,255 255,245,255 253,252,238 254,255,226 254,255,226 255,253,235 255,248,248 255,244,255 255,255,252 243,244,240 255,255,255 242,241,243 255,254,255 240,240,240 139,140,138 154,156,150 201,203,191 124,127,112 133,134,118 133,133,119 130,128,118 127,122,119 147,141,142 127,118,121 194,200,153 234,241,196 255,255,230 255,255,233 238,247,227 250,255,251 242,245,255 204,202,238 113,102,164 48,31,112 101,80,165 213,193,255 244,232,255 251,248,250 255,255,231 238,252,194 166,223,255 46,110,198 1,79,215 3,89,249 0,76,238 10,80,247 22,71,255 10,45,255 20,52,255 44,75,230 135,159,247 224,226,255 242,224,247 255,239,255 248,237,253 238,240,251 251,239,255 228,228,255 207,222,248 189,211,255 142,168,255 71,109,255 26,86,246 18,98,253 0,68,232 0,66,255 10,65,255 40,80,236 184,209,255 223,227,255 252,231,255 255,227,255 234,238,255 205,211,230 119,131,133 111,127,110 127,145,114 124,143,104 119,137,100 129,144,117 178,188,176 224,229,232 232,232,248 236,237,255 237,241,255 244,253,255 239,251,253 171,185,183 145,141,136 232,228,223 244,239,236 252,247,246 245,239,240 255,250,253 252,245,250 250,242,249 247,237,249 247,237,250
236,238,255 251,245,255 255,246,255 255,250,255 245,254,255 235,255,250 236,255,243 248,248,236 255,246,244 255,250,255 234,239,255 142,203,237 49,170,219 0,164,228 0,171,248 0,175,255 35,173,249 51,170,239 75,160,216 158,210,251 205,228,255 226,232,255 230,232,255 217,220,255 203,208,255 151,156,255 90,91,213 52,47,186 38,28,175 36,26,173 38,30,177 41,36,181 79,138,237 53,153,249 12,165,255 0,162,255 0,157,254 0,158,255 15,164,252 31,169,242 71,184,240 149,220,255 11,30,57 10,0,9 25,2,6 14,0,0 17,17,5 0,8,0 172,158,160 255,249,255 255,250,255 255,249,255 251,234,247 246,232,244 254,243,251 255,253,255 249,245,244 255,255,252 253,253,253 247,246,255 242,240,255 225,220,251 81,73,114 0,0,36 13,17,0 13,18,0 6,9,0 7,6,10 0,0,24 20,0,72 109,82,185 168,137,252 200,175,255 217,203,255 235,234,255 243,254,251 241,255,236 241,255,231 246,255,240 248,255,247 248,249,253 245,247,247 249,253,247 241,248,233 246,255,235 183,192,171 127,136,116 214,220,209 247,248,246 169,167,173 138,131,144 133,123,139 136,126,139 126,115,125 155,145,151 134,123,126 145,145,121 194,195,175 252,254,242 252,254,254 227,226,246 236,232,255 206,200,255 124,114,184 64,54,120 126,119,170 220,214,245 255,251,255 239,231,231 253,241,235 255,255,249 251,232,227 177,223,255 74,130,219 14,83,222 0,76,236 0,78,236 10,89,246 8,72,250 0,50,251 9,61,255 38,89,245 112,153,255 194,209,255 219,211,255 240,226,255 210,206,255 200,209,255 207,207,255 216,223,255 201,210,253 207,215,255 213,218,255 132,144,255 34,67,214 11,65,219 8,75,250 9,74,255 2,59,255 0,47,233 92,127,255 145,160,253 182,173,254 212,185,255 200,191,255 196,191,252 134,135,173 126,133,148 124,135,132 118,133,119 111,123,111 126,133,136 128,129,150 198,192,233 215,206,255 222,211,255 224,217,255 231,228,255 211,214,252 117,122,153 216,189,229 255,240,255 242,215,254 255,232,255 255,235,255 255,231,255 255,232,255 254,231,255 255,236,255 255,237,255
