50 170
241,252,255 241,250,254 239,244,247 235,237,238 239,237,236 249,244,241 255,250,246 255,251,247 255,255,251 255,255,252 245,246,244 231,239,239 232,245,247 234,253,255 231,253,255 223,249,255 255,255,237 255,255,238 244,254,241 232,250,251 219,243,255 207,233,255 202,231,255 203,235,255 209,246,255 212,255,255 216,255,252 215,255,250 208,254,255 200,239,255 193,226,255 190,216,255 189,220,255 185,215,255 169,195,255 118,137,212 53,60,157 28,24,150 52,40,194 77,66,228 125,127,255 146,165,255 180,216,255 193,237,255 161,203,226 105,134,178 64,79,151 53,58,151 15,21,188 33,38,195 78,81,219 143,145,255 198,198,255 228,226,255 242,239,255 252,249,251 248,245,230 255,255,234 255,255,235 255,255,233 247,249,229 243,247,235 246,253,246 251,255,254 244,255,235 243,254,234 242,252,235 243,253,236 248,255,240 251,255,245 252,255,248 252,255,250 252,255,251 255,255,254 254,254,254 251,250,252 253,252,255 255,254,255 255,253,255 251,249,255 255,255,255 255,255,255 255,255,255 254,254,254 252,252,252 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 248,248,248 240,240,240 255,255,255 255,255,255 246,246,246 246,246,246 250,250,250 233,233,233 209,209,209 235,235,235 252,252,252 247,247,247 243,243,243 249,249,249 253,253,253 249,249,249 248,248,248 248,248,248 247,247,247 255,255,255 249,249,249 219,219,219 124,124,124 138,138,138 129,129,129 128,128,128 184,184,184 243,243,243 247,247,247 246,246,246 255,255,255 255,255,255 253,253,253 247,247,247 246,246,246 254,254,254 255,255,255 253,253,253 253,253,253 255,255,255 250,255,245 255,255,248 253,251,243 255,248,244 255,254,252 255,252,255 255,246,251 255,248,255 255,246,254 255,249,255 255,251,255 249,253,255 239,254,255 231,254,255 225,255,255 223,255,255 207,241,254 210,242,255 224,253,255 230,255,255 231,252,254 243,255,255 248,255,252 242,250,240 255,255,246 255,255,245
230,241,245 238,247,251 240,245,248 233,235,235 237,233,232 251,244,241 255,252,248 255,252,248 248,241,238 249,247,246 248,252,253 235,246,250 221,239,246 221,247,254 225,255,255 220,252,255 186,249,229 185,246,236 174,236,244 172,231,255 159,218,255 148,207,252 157,216,255 155,215,239 153,216,224 149,216,209 143,212,201 133,207,203 119,195,207 103,183,214 97,180,231 101,184,245 121,146,172 135,166,187 175,212,232 199,238,255 173,208,255 124,147,255 65,76,227 16,17,185 27,29,184 40,49,166 87,107,178 159,185,225 208,233,255 211,224,255 187,187,255 171,162,255 121,104,255 66,51,219 28,15,171 31,23,160 46,43,159 72,74,168 136,143,212 207,217,255 231,242,255 240,251,255 241,252,249 241,251,235 249,255,234 255,255,237 255,255,234 252,254,224 248,255,255 248,255,255 250,255,254 250,255,252 250,255,251 251,255,251 249,255,247 249,254,245 253,255,249 255,255,251 254,255,251 255,253,253 255,253,255 255,253,255 255,251,255 255,248,255 252,252,252 254,254,254 255,255,255 254,254,254 251,251,251 250,250,250 252,252,252 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 244,244,244 238,238,238 236,236,236 197,197,197 135,135,135 111,111,111 124,124,124 135,135,135 183,183,183 239,239,239 255,255,255 245,245,245 227,227,227 237,237,237 255,255,255 245,245,245 255,255,255 255,255,255 246,246,246 246,246,246 128,128,128 111,111,111 117,117,117 115,115,115 168,168,168 237,237,237 255,255,255 251,251,251 253,253,253 255,255,255 237,237,237 255,255,255 253,253,253 253,253,253 255,255,255 255,255,255 251,251,251 252,252,252 255,255,255 219,255,243 222,255,241 221,242,233 232,237,235 255,247,249 255,247,255 255,240,255 255,241,255 255,232,249 255,237,255 250,242,255 230,246,255 211,247,255 193,251,255 183,255,255 179,255,255 181,240,255 183,239,255 194,245,255 204,246,255 212,245,254 230,255,255 243,255,255 236,243,240 255,255,249 255,255,247
230,241,245 242,251,254 248,253,255 243,245,245 248,244,243 255,252,249 255,255,252 255,255,252 255,255,254 254,254,254 247,254,255 221,234,242 183,205,216 163,192,206 145,181,197 120,158,176 58,186,199 60,183,211 57,167,219 68,166,236 65,155,226 79,161,216 121,198,225 125,200,198 144,215,195 142,209,188 136,203,194 130,202,210 116,199,220 92,192,217 73,186,212 61,185,209 111,197,217 106,180,204 143,198,229 193,229,255 218,235,255 233,239,255 231,230,255 200,198,255 130,128,218 83,80,196 37,34,173 25,20,173 46,39,190 93,84,224 156,145,255 205,195,255 215,214,255 222,224,255 203,206,255 146,148,242 83,86,194 45,49,167 30,35,158 25,30,153 71,74,189 132,134,234 198,200,255 230,230,255 237,235,255 242,240,246 254,249,240 255,255,237 231,235,255 234,236,255 235,239,255 236,242,255 240,246,253 244,249,250 248,254,249 250,255,250 253,255,249 254,255,248 254,255,246 255,255,251 255,255,254 255,253,255 255,252,255 255,250,255 251,251,251 253,253,253 255,255,255 255,255,255 255,255,255 253,253,253 252,252,252 252,252,252 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 244,244,244 249,249,249 237,237,237 241,241,241 237,237,237 170,170,170 118,118,118 135,135,135 114,114,114 138,138,138 196,196,196 254,254,254 255,255,255 235,235,235 237,237,237 255,255,255 255,255,255 255,255,255 241,241,241 254,254,254 144,144,144 125,125,125 145,145,145 130,130,130 145,145,145 215,215,215 248,248,248 237,237,237 240,240,240 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 250,250,250 251,251,251 255,255,255 213,255,251 214,255,248 207,239,234 216,231,233 241,240,249 255,241,255 255,235,254 255,236,255 255,237,255 249,242,255 235,246,255 211,245,255 180,239,255 150,231,246 128,226,238 118,224,235 141,227,255 136,219,247 140,214,240 147,207,229 163,212,228 202,236,249 233,255,255 240,249,253 255,255,255 255,255,254
237,248,252 245,254,255 250,255,255 253,255,255 255,252,251 255,253,250 255,255,252 255,254,251 255,255,254 245,247,248 244,252,255 236,255,255 219,246,255 217,250,255 195,237,255 151,196,217 9,183,230 13,177,242 11,157,246 37,163,255 49,158,250 90,183,244 170,251,255 188,255,244 207,255,232 216,255,236 218,251,254 210,249,255 193,246,255 161,239,255 126,226,226 102,216,203 21,163,204 46,161,211 135,206,255 218,244,255 240,233,254 255,238,222 255,255,224 255,255,228 252,245,252 214,209,255 163,153,255 106,91,255 58,40,241 40,23,188 56,43,158 81,73,150 140,163,159 182,204,210 216,233,255 214,228,255 201,208,255 177,181,255 130,128,255 81,76,227 25,17,172 28,17,167 41,32,166 80,72,186 143,134,224 200,193,255 231,226,255 240,236,255 234,229,255 235,232,255 235,234,255 236,237,255 239,241,255 243,247,255 249,254,255 251,255,252 253,255,249 251,255,244 252,253,243 255,255,248 255,255,252 255,253,253 255,251,254 255,252,255 253,253,253 253,253,253 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 245,245,245 255,255,255 248,248,248 241,241,241 255,255,255 225,225,225 151,151,151 119,119,119 139,139,139 118,118,118 137,137,137 203,203,203 254,254,254 255,255,255 247,247,247 248,248,248 255,255,255 240,240,240 255,255,255 170,170,170 127,127,127 119,119,119 129,129,129 113,113,113 230,230,230 255,255,255 255,255,255 243,243,243 255,255,255 255,255,255 246,246,246 255,255,255 254,254,254 255,255,255 255,255,255 255,255,255 253,253,253 251,251,251 252,252,252 253,253,253 237,255,255 234,255,254 223,244,246 221,240,247 230,250,255 227,250,255 216,243,255 212,243,255 202,239,255 185,232,255 162,218,247 135,199,229 111,185,213 93,177,203 86,173,199 82,174,199 61,174,214 67,172,211 80,174,209 96,176,207 128,189,215 181,224,245 223,249,255 235,247,255 249,251,255 255,251,255
242,253,255 243,252,255 248,253,254 255,255,255 255,254,253 255,250,247 255,249,246 255,250,250 255,254,255 236,239,243 234,243,252 229,248,255 213,243,255 214,254,255 200,244,255 149,197,221 0,173,237 0,170,248 0,149,245 16,158,255 30,151,237 81,178,234 178,254,255 203,254,246 237,255,248 253,255,254 253,242,255 237,225,255 223,225,255 216,242,255 209,255,249 200,255,237 104,228,255 76,181,232 121,194,238 199,238,255 232,242,249 255,251,234 255,255,231 255,255,231 255,255,244 240,247,255 220,228,255 212,216,255 207,206,255 182,172,255 129,113,196 83,63,138 49,58,138 43,52,132 69,76,156 130,134,215 182,185,255 203,203,255 209,206,255 214,210,255 214,211,255 170,168,255 108,105,208 55,53,159 28,29,141 38,38,154 68,72,191 99,103,222 200,190,255 210,201,255 224,218,255 236,232,255 241,240,255 242,245,255 242,247,255 243,248,247 251,255,247 248,252,240 252,252,238 255,255,245 255,255,249 255,254,251 255,251,253 255,253,255 255,255,255 250,250,250 245,245,245 247,247,247 253,253,253 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 252,252,252 255,255,255 252,252,252 247,247,247 255,255,255 255,255,255 211,211,211 150,150,150 141,141,141 124,124,124 115,115,115 144,144,144 205,205,205 252,252,252 255,255,255 235,235,235 247,247,247 254,254,254 187,187,187 119,119,119 119,119,119 146,146,146 128,128,128 205,205,205 244,244,244 244,244,244 244,244,244 249,249,249 255,255,255 255,255,255 250,250,250 253,253,253 254,254,254 254,254,254 254,254,254 253,253,253 253,253,253 254,254,254 254,254,254 252,252,252 255,242,252 255,247,255 248,246,255 229,248,255 211,255,255 177,247,255 139,231,250 120,227,248 89,203,226 80,193,220 71,179,210 73,167,202 81,162,199 96,163,202 111,167,208 119,169,211 43,174,223 49,174,219 61,173,216 76,169,208 106,178,212 162,214,244 212,244,255 228,243,255 243,246,255 250,246,255
244,255,255 241,250,253 245,250,251 255,255,255 255,255,254 255,250,247 255,249,246 255,254,254 255,254,255 244,247,252 243,254,255 232,253,255 207,239,255 210,251,255 202,250,255 159,209,237 0,180,248 0,181,255 0,165,251 24,174,255 33,158,233 77,174,224 174,242,255 194,229,233 220,223,227 255,236,252 255,237,255 255,224,255 255,220,255 252,236,253 247,253,242 238,255,229 153,224,255 106,177,211 136,205,215 204,255,255 216,255,255 226,253,255 236,248,255 233,237,255 238,246,253 246,255,235 246,255,209 242,255,197 246,255,214 253,252,254 245,225,255 231,196,255 139,115,255 88,69,255 51,32,205 47,33,169 58,50,145 86,83,139 150,151,177 214,219,228 218,227,231 213,224,238 206,219,255 191,203,255 147,160,255 83,96,234 31,44,206 6,19,195 51,38,130 83,71,159 133,123,199 182,174,237 215,212,255 234,235,255 241,244,255 244,248,249 249,254,245 248,250,238 250,250,236 255,255,242 255,255,248 255,253,249 255,252,252 255,253,255 255,255,255 245,245,245 236,236,236 237,237,237 246,246,246 254,254,254 255,255,255 252,252,252 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 236,236,236 250,250,250 255,255,255 241,241,241 255,255,255 254,254,254 200,200,200 119,119,119 138,138,138 131,131,131 116,116,116 157,157,157 232,232,232 255,255,255 239,239,239 241,241,241 221,221,221 136,136,136 117,117,117 142,142,142 114,114,114 167,167,167 255,255,255 255,255,255 246,246,246 255,255,255 255,255,255 237,237,237 245,245,245 255,255,255 247,247,247 254,254,254 254,254,254 252,252,252 252,252,252 254,254,254 255,255,255 255,255,255 253,253,253 255,231,252 255,242,255 255,244,255 228,246,255 185,245,255 121,224,239 58,195,211 23,183,201 13,180,201 26,188,213 60,202,233 104,218,255 150,232,255 184,236,255 202,231,255 210,226,255 105,247,255 94,229,255 81,200,249 67,169,212 84,163,202 145,202,234 206,240,255 233,249,255 244,248,255 251,248,255
250,255,230 249,255,234 249,255,239 247,255,244 249,255,250 250,255,251 254,255,250 255,255,247 255,255,243 255,255,244 254,249,240 255,255,255 248,251,255 238,246,255 226,238,255 188,202,251 29,147,255 11,147,255 0,150,255 0,160,255 9,168,248 56,174,223 176,236,255 225,230,231 255,228,225 255,231,233 255,237,253 250,245,255 195,211,248 194,217,255 201,224,255 212,233,255 255,219,255 223,186,250 220,184,238 255,238,255 255,239,255 249,232,241 255,255,251 245,248,233 251,255,242 246,255,242 244,255,245 250,255,252 252,250,255 252,240,255 255,240,255 255,242,255 230,248,249 235,237,255 215,201,255 176,150,240 131,101,204 58,18,154 72,21,213 67,15,246 61,23,242 120,112,255 163,180,255 207,234,255 210,230,255 217,229,239 244,255,234 189,205,152 94,133,161 51,81,138 20,36,142 27,30,182 53,47,224 87,81,252 142,140,255 195,199,255 188,199,255 199,211,247 204,218,240 207,223,236 206,228,234 202,231,228 194,230,218 185,226,205 151,198,195 149,187,192 142,167,183 183,194,216 168,168,186 210,204,209 201,197,186 196,196,172 208,213,184 179,189,166 191,202,192 171,183,183 179,191,195 174,190,189 178,197,188 175,196,181 182,168,216 194,181,225 188,178,214 189,180,207 196,189,210 182,176,193 201,192,212 255,248,255 255,246,255 255,245,255 255,246,255 255,247,255 255,248,255 255,253,252 255,255,246 255,255,242 181,180,184 136,135,139 119,118,122 135,134,138 134,133,137 154,153,157 255,254,255 248,247,251 226,225,229 137,136,140 140,139,143 117,116,120 129,128,132 139,138,142 253,252,255 248,247,251 241,255,251 251,255,252 255,242,244 252,225,234 255,230,241 255,250,255 251,255,255 225,247,242 232,255,249 224,253,237 241,255,243 250,255,247 243,252,242 243,255,253 236,255,255 219,249,250 255,253,245 250,248,248 204,252,255 146,237,255 80,194,247 54,174,233 58,179,229 57,179,209 115,232,237 146,241,226 193,249,226 241,253,235 255,249,248 255,243,255 255,236,255 244,231,255 228,237,247 211,248,255 143,218,255 58,164,218 50,158,216 124,208,255 205,245,255 249,245,251 255,251,240 255,253,234
252,255,247 250,255,248 249,255,251 249,255,254 249,254,255 250,253,255 254,253,255 255,254,253 255,255,250 255,255,251 251,247,246 252,252,255 243,250,255 232,245,255 218,238,255 181,203,244 27,155,255 15,159,255 0,164,255 0,170,255 11,171,241 53,173,215 175,240,255 225,240,236 255,247,237 255,252,249 248,250,255 214,238,255 156,192,222 176,213,241 211,238,255 234,251,255 255,241,255 254,240,255 255,247,255 255,246,255 253,246,251 255,253,255 251,254,255 245,251,255 225,238,252 221,237,253 221,239,255 227,241,255 233,240,255 235,234,255 237,227,255 241,225,255 212,220,255 238,241,255 229,225,255 246,237,255 249,238,255 218,200,255 149,122,239 102,73,222 58,40,187 46,48,160 25,41,118 58,73,142 141,142,223 206,191,255 235,212,255 241,214,255 232,229,255 220,212,255 177,161,255 114,88,235 67,37,204 58,26,191 65,36,176 69,48,147 127,113,167 137,127,143 135,130,121 127,126,106 123,123,105 128,126,118 127,126,128 124,123,133 130,137,104 150,153,127 140,137,122 128,118,118 146,131,145 132,118,142 124,110,138 141,135,158 122,122,134 119,126,123 123,132,119 137,139,120 134,127,110 145,126,118 159,128,129 160,123,131 128,134,123 131,135,129 125,125,125 127,125,131 133,130,139 127,121,132 167,163,169 248,246,246 255,255,249 255,255,247 255,255,244 255,255,245 255,254,249 255,251,254 255,249,255 255,248,255 244,243,245 172,171,173 116,115,117 129,128,130 134,133,135 123,122,124 191,190,192 239,238,240 161,160,162 123,122,124 127,126,128 123,122,124 144,143,145 228,227,229 248,247,249 255,254,255 230,251,242 244,251,246 255,244,246 255,233,242 255,237,247 255,248,255 253,255,255 232,252,247 232,255,249 229,254,240 243,255,244 253,255,248 253,255,249 249,255,254 239,255,255 233,255,255 255,247,247 223,247,253 178,245,255 112,213,251 51,163,215 55,160,217 103,198,248 136,226,255 164,247,255 180,249,238 205,248,227 237,247,230 255,248,242 255,245,255 252,241,255 235,237,255 239,251,255 218,254,255 148,220,254 65,166,211 50,155,204 119,201,242 203,246,255 250,255,255 255,253,237 255,255,232
255,247,255 254,248,255 252,248,255 250,249,255 250,250,255 250,251,255 252,252,255 255,252,255 255,254,255 255,254,255 246,246,252 245,252,255 234,250,255 222,247,255 210,243,255 171,210,232 21,163,228 13,168,241 0,171,249 0,171,248 10,166,231 55,171,212 177,246,255 226,255,251 231,248,235 234,255,255 206,255,255 157,225,248 111,180,207 156,209,229 215,243,250 240,251,249 233,250,237 225,243,226 242,255,238 238,254,236 246,255,251 225,236,250 171,179,219 179,188,252 167,178,255 163,177,255 159,179,255 161,180,255 168,184,255 175,184,255 175,179,255 172,171,255 179,179,255 216,221,255 229,241,251 221,236,215 245,255,235 251,255,255 232,231,255 216,214,255 194,197,255 165,176,244 99,110,184 43,45,140 56,39,166 67,30,186 86,35,209 171,112,255 196,165,255 211,181,255 217,183,255 208,172,255 206,165,255 194,151,255 144,102,249 88,52,166 126,96,167 132,110,135 145,126,121 157,141,125 161,142,139 154,128,152 143,109,163 137,99,171 132,116,99 150,136,118 145,129,116 137,119,118 153,134,155 137,116,161 122,101,163 131,116,178 113,109,151 124,129,138 126,136,113 155,161,120 142,132,98 164,131,122 167,112,137 168,101,146 129,148,93 126,142,95 119,130,98 124,130,113 126,128,122 122,121,117 171,172,163 255,255,242 255,255,233 255,255,228 255,255,226 255,255,232 255,255,242 255,252,255 255,246,255 255,243,255 255,254,255 234,233,235 161,160,162 123,122,124 122,121,123 128,127,129 137,136,138 172,171,173 125,124,126 119,118,120 129,128,130 130,129,131 208,207,209 255,254,255 255,254,255 250,249,251 217,243,230 231,243,237 251,243,244 255,243,251 255,244,254 255,247,255 251,252,255 241,255,252 234,255,248 240,255,245 248,254,243 255,255,247 255,255,252 250,247,249 236,244,251 239,254,255 213,252,255 166,232,250 106,206,234 62,179,218 58,165,216 112,192,247 177,228,255 207,245,255 220,254,255 221,254,247 229,251,233 245,251,232 255,253,244 255,254,255 239,251,255 222,246,255 234,247,245 223,255,255 180,242,255 125,209,244 108,198,233 148,222,248 206,249,255 246,255,249 255,255,235 255,255,232
255,241,255 255,243,255 254,245,255 252,248,255 250,250,255 250,253,255 252,253,255 254,253,255 254,253,255 255,254,255 243,247,252 240,254,255 230,255,255 216,254,255 204,252,253 168,222,222 22,172,212 12,174,226 0,169,237 0,165,243 12,161,235 59,168,222 182,249,255 216,255,255 213,255,254 187,252,255 144,240,255 94,208,244 73,177,212 138,205,230 217,243,250 250,247,242 234,255,237 224,255,224 231,255,228 233,255,237 232,255,254 187,202,241 89,95,184 31,33,165 24,25,189 18,23,198 12,22,194 6,19,181 9,23,176 18,29,180 23,30,181 20,25,177 53,48,163 117,128,185 236,255,245 235,255,209 250,255,220 233,246,220 242,248,247 230,238,251 223,234,255 234,244,255 216,223,255 193,193,255 176,165,255 110,86,210 56,17,169 73,23,195 73,58,179 68,56,182 68,57,197 76,64,218 80,68,234 84,70,242 91,77,243 102,87,238 110,94,219 107,93,189 104,91,167 104,89,157 100,80,155 97,71,165 108,78,191 124,91,219 143,149,214 137,142,197 133,136,180 157,155,191 104,95,135 130,114,161 130,110,163 124,108,155 128,124,149 125,132,127 144,164,129 148,171,126 137,154,120 165,168,166 161,147,181 174,150,208 165,179,138 165,177,141 162,171,144 166,172,155 165,168,159 159,158,154 188,187,183 245,243,235 254,254,242 255,255,240 255,255,239 255,255,242 255,255,246 255,254,251 255,252,255 255,250,255 243,243,243 255,255,255 217,217,217 143,143,143 113,113,113 142,142,142 121,121,121 122,122,122 128,128,128 134,134,134 128,128,128 182,182,182 255,255,255 235,235,235 255,255,255 244,244,244 213,241,228 221,236,228 241,237,236 255,246,251 255,249,255 255,248,255 250,251,255 244,255,255 241,255,250 250,255,249 254,251,243 255,249,247 255,252,255 246,235,245 225,225,239 236,243,255 144,234,255 94,203,235 39,169,204 32,163,203 92,193,238 178,232,255 233,242,255 242,230,255 255,246,255 255,252,248 253,255,241 255,255,243 255,255,245 246,255,251 228,255,254 214,255,255 240,241,232 238,251,253 220,255,255 197,249,255 187,243,255 201,248,255 226,255,252 247,255,240 255,255,235 255,255,235
255,244,255 255,246,255 255,249,255 254,252,255 252,254,254 250,255,250 252,255,248 254,255,248 252,254,248 253,255,252 242,250,249 239,255,255 227,255,254 215,255,251 205,255,248 171,234,218 28,181,212 14,177,226 0,169,245 0,163,255 21,159,255 62,160,238 167,228,255 187,232,255 188,246,255 127,221,250 73,203,250 34,180,240 47,173,232 124,202,245 225,244,255 255,249,254 205,241,211 222,255,223 224,255,223 229,255,235 229,254,255 225,239,255 159,161,255 21,17,183 20,12,219 14,9,238 9,9,241 2,8,233 1,11,225 9,16,225 14,21,225 17,20,225 35,17,200 58,61,165 198,226,233 233,255,222 234,255,218 228,236,225 253,255,255 251,255,255 241,250,253 240,249,255 210,218,255 222,231,255 225,236,255 209,216,255 208,203,255 172,154,253 20,34,184 7,22,179 6,23,194 15,36,218 11,32,224 0,12,207 0,6,201 1,16,208 0,0,191 25,22,215 42,32,222 36,24,204 37,26,190 49,45,188 48,50,174 34,41,152 0,25,161 48,71,193 118,134,234 175,184,255 109,111,159 122,119,144 129,125,131 131,129,121 139,142,126 148,162,138 241,255,236 232,255,237 227,255,246 225,255,254 207,242,245 220,255,255 243,249,238 248,253,244 250,251,247 249,248,250 250,247,255 250,242,255 252,243,255 255,246,255 254,239,255 255,241,255 255,244,255 255,248,255 255,252,252 255,255,246 255,255,241 255,255,238 255,255,255 255,255,255 240,240,240 201,201,201 134,134,134 130,130,130 121,121,121 134,134,134 128,128,128 140,140,140 150,150,150 253,253,253 251,251,251 248,248,248 255,255,255 254,254,254 217,247,234 218,235,226 233,231,230 255,243,247 255,250,255 255,250,255 250,251,255 246,255,255 243,254,251 253,255,252 255,250,248 255,246,249 255,249,255 248,232,249 222,220,240 228,233,254 59,183,237 39,178,227 21,170,214 45,179,219 120,211,250 205,237,255 254,237,255 255,229,251 255,240,250 255,251,248 255,255,247 255,255,244 248,253,238 234,251,237 220,255,241 212,255,245 255,251,240 255,249,247 246,247,255 237,247,255 234,249,255 241,253,255 252,255,248 255,255,240 255,255,238 255,255,242
255,253,254 255,254,253 255,255,251 254,255,248 252,255,246 252,255,243 252,255,243 254,255,243 252,255,242 253,255,248 243,254,244 241,255,251 229,255,251 218,255,252 210,255,253 176,236,225 24,177,214 10,172,231 0,163,254 0,159,255 21,151,255 54,142,242 144,196,255 147,189,232 123,184,218 60,162,210 19,165,231 0,159,241 36,173,253 121,201,255 226,240,255 255,238,255 243,255,242 243,255,238 242,255,233 243,255,240 228,245,242 222,231,255 197,198,255 82,77,222 23,14,208 11,2,229 6,0,243 5,4,250 7,9,251 5,8,243 6,9,238 10,11,239 25,0,251 28,11,206 127,136,223 232,252,255 233,246,248 251,252,255 255,254,255 248,250,238 250,255,242 250,255,254 233,244,248 239,255,252 225,253,233 220,246,240 234,245,255 157,154,233 23,35,225 5,18,218 0,4,217 0,7,229 0,21,245 0,30,250 0,25,242 0,12,237 0,7,248 18,12,255 11,0,251 4,0,231 65,53,255 154,162,255 173,200,255 133,174,207 93,99,224 60,62,180 31,32,130 48,47,115 106,108,138 140,148,137 136,152,111 118,137,86 126,145,106 143,157,145 243,252,255 224,231,255 221,234,250 230,250,238 220,251,206 243,255,212 250,255,247 253,255,251 253,255,255 252,250,255 255,246,255 255,243,255 255,240,255 247,227,255 252,233,255 255,237,255 255,241,255 255,246,255 255,251,253 255,255,244 255,255,237 255,255,233 252,253,251 243,244,242 255,255,254 255,255,254 175,176,174 128,129,127 129,130,128 134,135,133 128,129,127 125,126,124 230,231,229 255,255,254 248,249,247 255,255,254 250,251,249 252,253,251 227,255,242 225,242,233 235,233,232 255,241,245 255,249,255 255,251,255 251,252,255 244,254,254 242,253,250 255,255,254 255,252,252 255,248,255 255,248,255 251,240,255 226,227,253 214,226,254 21,162,235 21,171,235 27,178,229 71,198,237 153,231,255 223,243,255 255,240,255 255,242,253 255,247,250 255,254,251 255,255,249 251,248,240 239,238,228 227,237,224 222,250,231 220,255,242 255,255,245 255,250,248 255,243,251 255,243,255 255,248,255 255,252,254 255,254,244 255,253,235 255,255,241 255,253,250
255,255,239 255,255,240 254,255,243 252,255,244 252,255,246 252,255,247 254,255,247 255,255,246 255,255,244 255,255,247 249,254,245 246,255,252 233,254,255 222,251,255 215,253,255 182,226,239 22,175,220 7,168,236 0,158,255 0,153,255 15,148,255 52,140,241 146,195,255 154,189,229 121,175,206 73,168,212 39,179,246 2,160,244 34,168,252 116,194,255 225,237,255 255,229,250 254,252,252 238,238,232 242,241,231 255,255,247 250,251,247 234,234,250 221,220,255 191,189,255 58,53,198 27,19,210 8,0,223 8,0,246 14,4,255 8,0,247 4,0,238 9,5,238 22,0,255 22,0,250 57,47,214 195,198,255 214,218,255 250,250,255 248,247,243 255,255,242 255,255,242 249,252,243 234,242,235 238,255,240 235,255,244 230,252,255 185,188,255 72,59,199 5,0,226 19,11,248 20,18,255 1,6,251 0,0,237 0,0,237 0,7,247 1,10,255 1,0,253 11,0,253 16,0,249 42,11,255 112,95,255 190,194,255 214,241,255 194,236,229 251,227,255 232,209,255 203,181,246 163,146,189 132,130,136 114,127,95 117,142,86 119,149,96 103,124,102 138,145,172 208,196,255 243,218,255 255,230,255 255,242,255 252,241,209 236,230,163 239,250,234 238,248,235 242,250,240 242,247,245 242,242,248 248,246,255 250,244,255 242,233,254 253,240,255 254,243,255 255,246,255 255,249,255 255,252,249 255,254,243 255,254,236 255,253,232 241,242,240 245,246,244 255,255,254 255,255,254 207,208,206 132,133,131 135,136,134 119,120,118 130,131,129 127,128,126 255,255,254 245,246,244 255,255,254 253,254,252 249,250,248 248,249,247 235,255,247 239,252,244 246,244,243 255,244,248 255,248,255 255,251,255 249,252,255 241,253,253 240,253,251 250,253,251 255,253,255 255,250,255 255,246,255 246,246,255 220,237,255 187,215,246 21,166,252 23,170,244 38,174,232 99,206,243 188,248,255 239,254,255 255,247,249 255,254,251 255,254,249 251,255,252 253,255,254 254,246,246 250,237,235 241,238,230 233,250,236 230,255,242 255,251,243 255,249,250 255,247,255 255,247,255 255,248,255 255,252,255 255,252,245 249,249,237 253,254,245 253,249,255
