50 170
254,252,255 254,252,255 255,251,255 255,252,254 255,252,251 255,253,249 255,252,247 252,253,244 239,244,235 251,255,251 236,248,242 243,255,254 226,245,242 230,252,250 228,254,254 232,255,255 255,247,254 255,252,255 255,249,254 255,251,254 255,252,251 254,249,246 255,255,251 255,254,249 255,255,251 255,255,252 255,255,254 250,252,252 243,246,250 242,246,251 247,250,255 250,252,255 255,255,245 255,255,247 248,254,249 242,253,251 242,255,255 243,255,255 247,255,255 249,249,249 254,245,248 255,245,255 248,226,254 244,223,255 223,206,255 175,161,255 169,162,255 151,145,255 185,170,255 203,194,255 213,211,255 213,220,255 196,211,255 188,210,246 198,226,255 185,215,250 198,231,255 195,229,255 173,208,255 131,168,252 91,131,220 68,112,205 54,101,193 40,89,181 75,120,154 87,132,166 145,186,219 180,218,248 211,246,255 221,252,255 204,228,250 232,252,255 224,236,254 231,238,255 232,231,247 255,249,255 235,224,240 233,217,234 255,248,255 255,245,255 251,247,255 245,241,253 241,237,249 255,251,255 246,242,254 241,237,249 252,245,255 255,250,255 255,250,255 255,250,255 255,250,255 255,250,255 255,250,255 255,250,255 255,250,255 255,250,255 255,255,241 252,255,239 245,252,239 243,248,239 245,249,244 248,251,249 241,244,242 253,255,251 249,253,242 251,253,241 255,255,245 255,255,247 250,246,241 245,237,237 255,246,249 255,251,255 255,255,254 226,237,241 205,237,255 193,247,255 148,217,255 79,150,248 37,98,216 42,83,205 142,164,255 208,213,255 251,246,255 254,245,241 251,243,220 255,255,230 255,255,240 255,255,243 255,255,255 253,253,253 248,248,248 241,241,241 237,237,237 239,239,239 247,247,247 255,255,255 252,252,252 252,252,252 249,249,249 245,245,245 247,247,247 253,253,253 254,254,254 252,252,252 255,251,255 255,250,255 255,251,255 255,252,255 253,253,255 243,248,249 232,246,242 229,246,237 216,239,225 222,247,233 229,253,243 228,249,247 228,243,252 230,241,255 236,241,255 237,241,255 243,235,255 219,215,255 227,235,255 214,240,255 121,158,196 79,113,172 144,170,240 196,222,255 226,255,243 237,255,221
248,250,255 251,253,255 253,254,255 255,255,255 255,253,249 255,252,247 255,254,246 255,255,249 242,245,236 241,247,242 232,244,244 237,255,255 220,244,255 204,234,251 199,232,252 209,246,255 216,221,254 226,229,255 222,225,253 234,235,255 241,241,255 250,248,254 255,254,255 241,236,233 255,255,251 255,255,251 255,255,252 251,252,250 244,248,249 244,248,253 246,251,255 246,252,255 255,250,253 255,250,255 247,250,254 240,252,254 238,254,253 240,255,253 246,255,249 252,255,247 255,255,251 255,250,255 250,227,255 243,216,255 180,155,255 49,29,178 41,24,205 37,23,219 35,19,220 27,15,205 26,21,190 36,41,186 54,67,189 79,99,206 87,110,212 61,87,193 58,84,202 45,70,204 34,60,208 36,62,222 40,68,233 40,72,239 59,95,255 92,128,255 218,186,255 220,194,255 227,209,255 231,223,255 238,241,245 235,245,222 222,237,199 230,245,207 253,255,235 249,255,241 237,242,241 247,249,255 240,246,255 241,250,255 233,245,251 243,255,255 237,255,249 239,255,251 226,245,236 203,221,214 243,255,252 239,253,249 241,252,249 242,248,247 250,254,255 252,253,255 254,253,255 255,252,255 255,251,255 255,250,255 255,250,255 255,250,255 251,246,221 255,255,241 255,255,245 255,255,255 248,251,255 240,246,255 215,224,237 232,243,251 244,255,255 249,255,248 253,255,240 255,255,234 255,255,235 255,255,235 255,250,227 255,240,217 227,233,252 223,239,255 196,231,255 128,185,255 38,113,216 0,80,182 46,122,212 132,188,253 203,232,255 239,240,254 255,247,242 255,250,237 255,255,238 255,255,240 255,255,240 255,255,238 255,255,255 248,248,248 240,240,240 239,239,239 241,241,241 245,245,245 251,251,251 255,255,255 255,255,255 254,254,254 253,253,253 252,252,252 253,253,253 254,254,254 253,253,253 250,250,250 255,255,238 241,243,223 232,236,225 243,247,248 246,252,255 233,240,255 224,235,255 225,240,255 212,226,255 199,214,255 180,191,255 158,164,247 140,140,240 130,123,238 123,112,239 119,105,240 130,128,218 177,176,255 209,214,255 174,186,255 68,88,176 82,105,183 208,233,255 224,250,255 226,253,244 235,255,232
236,247,255 242,250,255 249,254,255 250,252,252 252,249,244 253,248,239 255,251,242 255,254,245 255,255,252 250,253,255 232,244,255 195,213,236 183,210,244 169,203,246 164,204,253 156,198,251 190,214,255 204,225,255 213,230,255 225,238,255 222,231,255 234,237,255 253,252,255 244,239,241 255,255,252 255,254,249 255,252,247 254,253,249 252,254,254 250,254,255 244,252,255 240,249,255 255,247,255 255,250,255 251,252,255 243,253,255 233,251,250 231,252,244 239,255,242 251,255,244 239,237,226 255,244,247 255,236,255 247,225,255 173,151,255 32,14,173 19,8,202 17,10,221 22,9,255 21,11,248 22,18,237 16,16,216 11,16,201 17,26,200 11,20,194 0,7,190 33,39,236 14,18,227 0,0,216 0,1,226 8,15,238 0,6,222 0,0,209 0,17,222 53,0,228 68,9,221 78,34,194 172,145,239 244,233,255 247,248,232 255,255,226 255,255,216 251,255,214 244,242,218 242,240,230 242,240,239 250,254,248 193,204,188 11,30,3 0,13,0 0,3,0 0,3,0 0,13,7 12,27,19 15,30,22 211,224,216 239,253,242 246,255,249 247,255,247 247,255,247 249,255,247 249,255,246 249,255,246 249,255,246 250,255,246 250,255,244 255,249,240 255,254,251 203,191,197 187,179,196 190,187,213 191,195,224 172,183,210 191,207,224 234,253,255 243,255,251 245,255,236 239,244,213 249,245,210 255,255,223 255,255,227 255,255,220 218,234,255 172,193,255 94,127,213 37,82,185 44,103,203 103,169,247 164,229,255 201,254,255 217,248,227 246,249,224 255,254,237 255,252,248 255,251,252 255,245,243 255,247,237 255,255,242 250,250,250 238,238,238 232,232,232 239,239,239 250,250,250 254,254,254 254,254,254 255,255,255 250,250,250 249,249,249 250,250,250 253,253,253 255,255,255 254,254,254 252,252,252 251,251,251 238,255,212 251,255,234 248,255,249 228,236,253 218,224,255 220,223,255 182,185,255 127,129,247 57,57,193 42,40,193 29,24,193 26,15,202 30,13,218 36,11,233 37,7,242 36,4,247 33,35,189 30,30,190 20,17,187 46,40,217 47,44,200 100,107,218 204,221,255 192,211,232 227,242,251 232,241,251
232,250,255 238,252,255 245,255,255 249,254,252 254,252,244 255,252,241 255,253,243 255,254,247 239,234,235 238,238,250 217,226,253 115,133,174 77,104,160 68,104,174 70,113,192 51,97,181 33,75,176 40,80,176 52,86,170 68,94,164 74,95,147 127,139,175 219,222,243 255,252,255 255,254,253 255,253,248 255,251,244 255,254,249 255,255,254 251,255,255 246,252,255 239,247,254 255,245,253 255,247,255 250,251,255 240,251,255 225,244,247 217,239,234 224,242,229 237,248,228 249,251,232 255,252,245 245,231,249 229,216,255 183,174,255 92,91,224 45,52,215 0,10,192 0,0,213 0,4,219 14,20,227 10,17,218 16,22,219 20,20,222 9,3,214 24,13,239 8,0,232 27,7,255 23,3,252 18,1,242 30,20,244 29,26,230 23,26,211 32,41,215 46,9,255 34,2,233 20,0,178 152,142,255 237,237,255 232,235,249 255,255,244 251,249,225 255,255,239 255,245,233 255,243,237 247,234,226 255,255,242 222,223,191 6,16,0 15,30,0 24,20,31 1,0,8 4,1,10 6,4,10 2,4,5 33,35,35 250,255,251 243,251,241 249,255,246 247,255,244 247,255,241 245,255,239 245,255,237 245,255,236 243,255,234 243,255,234 255,252,255 231,222,232 53,43,59 2,0,15 0,0,18 0,0,20 0,0,14 0,4,15 233,245,245 239,255,244 232,249,235 218,235,221 221,236,228 237,248,246 238,246,253 225,231,242 129,158,232 76,104,181 56,83,163 112,139,213 185,212,255 220,250,255 228,255,255 239,255,241 241,255,228 255,255,238 255,252,247 253,238,246 250,233,247 255,243,251 255,255,251 255,255,245 244,244,244 232,232,232 230,230,230 243,243,243 255,255,255 255,255,255 253,253,253 252,252,252 241,241,241 240,240,240 243,243,243 250,250,250 254,254,254 253,253,253 252,252,252 253,253,253 243,255,243 220,235,231 214,226,250 207,212,255 141,141,241 47,43,179 13,6,173 34,26,217 29,20,230 17,8,229 10,0,231 16,1,246 22,4,255 22,3,255 18,0,255 16,0,252 0,7,211 10,14,222 4,0,220 27,7,243 40,18,226 98,92,223 214,227,255 239,254,255 236,243,255 240,237,255
234,255,255 237,255,255 243,255,255 250,255,252 255,255,248 255,255,247 255,255,247 255,255,251 252,245,250 251,249,255 237,244,255 155,172,229 102,131,206 90,127,219 58,103,208 36,85,195 39,97,226 37,92,213 48,97,205 70,109,201 73,101,172 120,137,188 210,218,248 248,249,255 255,251,253 255,253,248 255,254,247 255,255,248 255,255,252 252,254,254 246,253,255 242,251,255 255,246,248 252,245,248 245,247,255 239,250,255 225,245,250 215,236,237 215,234,225 226,238,220 248,251,229 255,255,237 249,244,241 245,243,255 220,227,255 189,208,255 136,165,255 95,129,255 77,107,248 56,86,227 36,63,207 40,61,212 88,101,255 88,89,255 34,24,225 35,14,237 23,0,230 44,11,252 42,10,241 45,19,227 70,55,230 73,70,210 68,72,184 83,93,187 30,52,188 31,51,176 35,55,156 144,162,233 225,241,255 226,234,255 248,250,255 252,246,251 255,245,253 255,246,255 255,250,255 255,251,255 255,251,250 191,195,183 0,7,0 0,12,0 9,1,11 8,0,10 21,14,21 4,0,4 7,3,8 14,10,15 42,39,41 240,238,238 255,254,253 254,255,251 254,255,250 254,255,250 254,255,248 254,255,247 252,255,247 252,255,247 235,255,254 224,239,241 22,31,35 0,0,5 20,13,18 20,8,8 23,11,5 16,6,0 255,255,245 241,246,237 220,235,238 214,240,255 207,240,255 168,207,255 101,143,240 47,90,199 36,77,170 102,136,212 185,208,255 240,247,255 255,254,246 255,250,226 255,255,229 255,255,242 251,248,244 243,249,255 236,248,255 230,245,255 238,251,255 244,255,255 249,255,249 239,241,229 245,245,245 238,238,238 239,239,239 251,251,251 255,255,255 253,253,253 251,251,251 254,254,254 243,243,243 240,240,240 243,243,243 251,251,251 254,254,254 252,252,252 250,250,250 252,252,252 226,235,255 230,234,255 178,179,255 85,78,199 27,15,175 28,14,209 35,20,241 21,9,245 17,9,253 10,7,247 7,7,243 10,14,246 10,16,243 5,11,236 0,6,231 2,6,231 3,24,246 13,28,251 11,7,250 15,0,250 32,4,231 117,109,234 226,240,255 233,252,231 246,251,254 247,242,255
231,255,255 235,255,255 239,255,253 249,255,250 255,255,246 255,255,244 255,255,246 255,253,251 255,251,255 233,229,254 215,220,255 212,228,255 193,220,255 177,213,255 89,132,251 49,99,225 1,71,214 25,89,224 86,143,255 163,208,255 185,220,255 203,225,255 236,245,255 231,233,251 254,248,253 255,254,249 255,255,248 255,255,247 255,252,247 248,251,249 248,253,254 248,254,255 255,253,249 254,249,248 247,250,254 243,254,255 236,255,255 227,248,250 223,240,236 231,242,226 231,235,210 250,250,226 253,254,238 225,232,235 142,160,189 91,125,179 48,91,170 56,107,199 59,113,184 100,150,226 141,185,255 163,198,255 185,206,255 127,134,255 33,25,202 40,18,220 52,18,236 42,4,223 41,7,208 107,81,249 199,185,255 217,218,255 198,209,253 205,223,246 179,241,241 195,252,253 192,241,243 206,243,247 224,250,255 232,244,255 245,245,255 248,240,255 255,245,255 248,233,255 240,230,255 250,246,255 229,234,255 166,180,203 0,7,28 0,0,15 3,5,0 11,13,7 0,1,0 27,28,26 13,11,10 4,0,1 27,21,26 73,65,72 255,250,255 255,249,255 255,247,255 255,246,255 255,246,255 255,246,255 255,244,255 255,244,255 215,255,248 225,255,249 15,41,27 3,13,0 23,17,0 23,6,0 41,17,0 37,13,0 255,247,221 248,245,237 231,242,255 190,217,255 112,154,253 33,88,227 4,68,240 15,83,255 138,186,255 172,211,255 220,243,255 255,255,235 255,255,213 255,255,212 255,255,227 255,251,251 255,243,255 236,240,255 219,245,255 214,252,255 217,254,255 226,253,249 241,255,244 254,255,247 250,250,250 246,246,246 250,250,250 255,255,255 255,255,255 249,249,249 249,249,249 255,255,255 252,252,252 248,248,248 248,248,248 255,255,255 255,255,255 251,251,251 248,248,248 250,250,250 217,214,255 137,130,227 55,44,171 29,14,176 36,17,216 34,14,243 16,0,246 0,0,241 5,1,250 0,5,238 0,12,228 0,22,218 0,25,204 0,24,193 0,32,192 8,43,200 0,13,233 0,3,225 3,5,247 22,1,255 27,0,226 115,108,219 229,247,240 246,255,222 245,252,237 247,242,255
245,245,255 255,250,249 255,255,242 254,255,246 244,255,255 246,253,255 255,251,255 255,250,254 255,245,253 251,253,255 247,253,248 255,255,231 255,254,231 238,241,255 103,143,245 7,82,245 4,91,209 32,96,184 143,176,222 229,240,254 242,249,252 236,253,255 224,250,255 221,247,255 227,239,243 248,245,240 255,251,247 255,252,255 255,248,255 255,243,255 255,239,248 255,236,239 255,231,255 255,237,255 255,247,251 251,255,236 227,255,228 203,255,232 179,253,247 164,239,255 143,211,255 104,159,255 66,109,248 49,83,213 48,77,181 75,103,167 137,166,193 196,226,231 250,249,251 237,245,255 242,245,255 255,244,253 255,230,255 207,180,255 16,10,199 9,7,243 20,8,244 24,9,224 25,25,209 93,99,236 222,215,255 255,242,255 254,241,255 215,219,248 241,246,237 247,253,248 244,247,251 231,231,243 226,224,244 234,231,255 242,239,255 242,242,255 250,252,255 248,252,253 251,255,249 251,255,242 252,255,239 157,166,139 4,14,0 2,12,0 2,21,0 0,5,0 3,3,9 4,0,13 35,17,40 11,0,7 30,18,16 9,3,0 80,79,69 243,242,246 253,248,255 245,237,255 251,247,255 254,253,249 242,249,216 255,255,216 248,237,255 220,207,233 54,37,46 38,19,11 23,3,0 19,0,0 20,5,19 0,0,34 196,200,255 174,188,255 128,150,255 60,84,206 50,78,179 99,124,198 160,184,230 211,232,255 252,246,251 251,244,255 247,245,255 241,248,255 237,253,255 236,255,255 236,254,255 238,248,255 237,240,255 244,245,255 228,236,249 233,250,236 238,255,238 225,247,242 233,247,255 228,235,255 255,240,255 255,248,251 255,255,234 243,255,222 237,249,231 250,255,255 251,255,255 244,251,238 249,255,243 250,254,255 240,244,255 234,243,255 244,255,255 242,247,248 243,237,255 249,231,255 101,80,255 27,7,236 16,0,244 9,0,253 0,0,244 23,15,255 20,11,251 15,3,217 44,28,213 55,40,185 101,96,187 144,151,194 141,158,179 127,142,188 102,102,202 56,46,190 0,0,221 26,29,255 7,1,232 21,9,229 41,27,215 103,96,231 224,222,255 238,243,255 245,254,244 249,255,234
250,249,255 255,254,255 255,255,245 255,255,247 244,255,255 245,252,255 255,250,255 255,249,253 255,247,255 251,253,255 248,254,249 255,255,233 255,254,231 236,239,255 98,140,241 3,78,241 0,87,221 27,91,199 141,170,237 228,233,255 241,244,255 239,252,255 229,254,255 230,253,249 248,255,248 255,255,246 255,246,248 255,240,255 252,243,255 255,249,255 255,255,251 255,255,238 255,239,255 255,248,255 248,246,252 227,242,244 224,255,255 209,255,255 160,212,252 92,145,212 41,90,182 43,85,192 58,93,203 100,128,223 159,184,254 208,231,255 223,245,255 216,238,233 252,254,248 239,251,255 243,252,255 255,251,247 255,236,255 206,186,255 16,12,201 6,7,249 15,3,247 19,8,225 24,26,211 93,102,236 222,221,255 255,249,255 255,252,253 224,233,247 242,248,237 251,255,249 253,255,255 243,246,251 240,240,252 247,246,255 251,250,255 249,249,255 251,254,255 249,254,253 251,255,251 251,255,246 252,255,246 152,156,144 4,8,0 3,7,0 0,7,0 6,14,7 4,1,10 5,0,12 33,17,35 20,6,12 11,1,0 31,28,13 20,20,8 84,84,84 251,248,255 242,238,255 230,226,245 253,251,251 255,255,240 246,253,216 247,245,255 234,231,247 52,44,44 17,4,0 22,8,0 27,13,0 16,8,9 0,0,27 120,129,192 87,106,193 64,88,188 76,104,199 136,165,240 188,213,255 213,235,255 234,254,255 255,249,246 255,248,253 251,247,255 247,250,255 246,255,252 247,255,247 250,255,250 252,251,255 236,226,249 255,248,255 253,251,251 255,255,240 247,255,227 228,237,217 238,237,247 241,231,255 255,241,255 251,245,246 254,255,234 250,255,232 245,254,241 250,255,254 251,255,250 248,255,242 247,255,245 250,253,255 243,245,255 245,253,255 246,255,251 242,250,250 250,244,255 190,171,240 22,19,212 12,5,216 14,2,238 26,12,255 29,20,255 0,0,206 17,18,198 64,65,215 162,162,255 196,195,255 226,228,255 231,242,255 227,243,255 223,236,255 206,212,255 183,182,255 98,113,255 41,50,247 26,27,225 34,29,215 36,29,186 112,108,221 211,214,255 236,242,255 250,255,250 255,255,244
249,248,255 255,252,253 255,255,243 252,255,244 241,253,253 243,250,255 255,249,255 255,248,252 255,245,253 251,253,255 248,254,249 255,255,235 255,255,234 237,239,255 97,138,241 2,76,242 0,77,247 21,83,221 136,163,253 226,229,255 243,242,255 243,252,255 239,255,252 238,255,242 255,255,240 255,255,243 255,252,254 255,248,255 246,247,255 240,249,255 237,251,239 238,253,222 222,244,249 222,244,255 227,251,255 212,236,255 149,176,233 81,108,182 65,93,177 92,119,206 85,111,195 132,156,232 186,207,255 216,233,255 229,242,255 239,249,255 250,255,255 251,255,251 253,255,245 242,255,250 244,255,247 255,255,238 255,244,249 206,192,255 14,16,204 1,5,254 8,0,252 13,4,231 21,27,216 91,105,235 219,223,255 255,249,246 255,255,240 225,242,239 237,241,230 248,251,242 253,255,252 250,252,252 249,251,252 253,254,255 251,254,255 247,251,252 251,255,255 251,254,252 253,255,254 250,252,252 252,253,255 142,139,148 3,0,13 4,0,15 6,12,11 0,0,3 20,16,27 4,0,8 7,0,4 23,14,11 9,4,0 12,13,0 3,7,0 15,17,11 110,112,120 251,250,255 241,238,254 249,246,255 255,255,252 254,254,240 225,239,255 239,248,255 62,66,60 7,6,0 18,14,0 14,10,0 5,3,0 3,10,19 55,70,103 105,127,179 148,176,236 186,216,255 212,238,255 221,243,255 227,243,242 246,255,247 255,253,242 255,250,247 253,250,252 250,253,251 253,255,243 255,255,233 255,255,233 255,255,243 255,249,254 255,248,255 253,243,236 255,255,232 255,255,227 255,255,224 255,249,242 255,237,252 249,249,255 244,247,245 249,252,236 255,255,245 255,255,254 249,246,248 247,251,245 251,255,248 246,252,251 247,247,255 243,244,255 250,255,251 243,255,236 235,246,250 230,224,255 101,82,199 14,35,197 22,31,224 12,8,233 14,4,235 26,21,220 22,27,172 126,140,236 198,215,255 207,221,255 230,242,255 231,243,255 225,238,254 232,246,255 234,246,255 223,232,255 215,224,255 131,153,255 34,52,199 68,82,225 78,86,217 49,55,160 120,126,199 202,209,248 246,252,255 251,254,252 255,254,250
248,245,255 255,250,251 255,254,241 252,255,244 242,254,254 245,252,255 255,252,255 255,252,255 251,240,248 246,249,255 245,251,246 255,255,237 255,255,238 237,241,255 99,139,245 3,78,246 0,64,255 16,75,244 134,163,255 225,234,255 244,246,247 247,253,248 245,252,255 247,250,254 255,250,246 255,253,239 255,254,237 249,254,245 234,254,255 225,254,255 228,255,255 232,255,255 198,251,255 176,224,255 134,174,233 91,122,197 71,93,181 87,102,194 128,139,223 165,174,242 211,221,255 219,228,255 235,244,253 250,255,255 254,255,253 244,239,240 248,238,244 255,248,255 255,255,247 243,255,249 244,255,241 255,255,226 255,251,239 204,200,255 9,19,203 0,3,255 2,0,254 8,2,239 18,27,221 87,106,235 211,218,255 246,242,231 247,250,225 221,238,227 237,236,232 244,245,241 252,253,249 252,253,249 252,254,248 253,255,249 250,255,246 246,251,242 252,255,248 251,255,249 253,255,255 250,249,255 253,250,255 129,120,146 3,0,25 5,0,30 2,0,15 9,4,19 2,0,8 26,19,26 26,21,18 18,14,3 5,6,0 12,15,0 14,21,0 0,5,0 0,4,2 127,129,137 251,251,255 235,232,248 241,236,251 254,249,255 227,251,255 224,243,255 58,70,74 2,7,0 13,13,0 7,6,0 4,4,0 0,8,7 130,146,159 204,226,251 220,247,255 223,247,255 224,243,255 241,254,252 246,252,235 255,255,233 255,255,240 253,253,247 248,253,252 249,255,250 253,255,239 255,255,228 255,255,225 255,255,235 255,243,246 241,220,235 221,217,223 234,242,231 249,255,236 255,255,239 255,250,250 255,236,252 236,255,255 243,255,253 246,247,243 255,253,255 255,251,255 244,236,237 243,247,236 248,255,249 241,248,255 247,245,255 244,240,251 255,255,240 231,247,213 228,240,250 152,148,251 33,13,190 1,32,195 0,16,213 11,10,236 15,9,222 21,26,179 102,119,200 219,240,255 232,251,255 243,255,255 239,253,242 241,254,240 246,255,249 244,253,255 243,250,255 236,247,255 228,240,250 86,115,219 65,92,190 171,196,255 214,235,255 186,203,252 214,228,255 237,246,255 250,255,255 250,249,251 254,246,253
252,249,255 255,253,254 255,255,245 255,255,247 244,255,255 246,253,255 255,252,255 255,252,255 251,241,247 244,247,255 243,250,245 255,255,238 255,255,238 235,239,255 95,137,244 2,77,247 0,56,255 13,73,249 133,169,255 226,242,255 247,253,234 251,254,245 248,247,255 253,241,255 255,247,255 255,252,243 251,249,218 233,254,216 222,255,242 213,255,255 206,241,255 199,226,255 101,156,241 68,118,206 45,87,176 69,99,186 132,154,232 197,209,255 230,236,255 240,242,255 255,254,255 244,243,229 241,237,218 255,248,231 255,255,248 255,252,255 255,246,255 255,245,255 252,250,255 243,255,255 244,255,241 255,255,220 255,255,231 202,206,255 6,23,203 0,3,254 0,1,255 5,0,245 14,24,225 85,104,237 207,216,255 242,237,228 244,244,226 223,237,233 246,241,250 252,248,254 255,253,255 255,254,253 255,255,248 255,255,247 255,255,242 251,255,240 253,255,243 254,255,247 255,255,254 252,250,255 255,249,255 114,107,134 0,0,26 4,0,33 2,0,20 19,9,32 7,0,10 4,0,0 205,205,193 4,6,0 23,28,7 7,13,0 4,12,0 0,6,0 0,5,0 2,8,7 144,146,156 251,248,255 251,244,255 243,234,255 204,230,255 164,186,221 28,41,67 0,0,14 8,5,14 12,7,9 12,9,11 0,2,5 165,176,184 237,254,255 225,243,254 224,240,247 233,243,243 255,255,251 255,255,243 255,255,238 250,255,241 247,254,249 241,253,255 241,255,254 246,255,243 255,255,230 255,255,227 255,252,241 255,242,255 219,215,255 207,223,255 208,243,255 206,243,255 217,238,255 240,233,255 255,231,255 213,253,252 232,255,255 243,246,251 255,248,255 255,244,255 240,226,227 240,244,232 246,255,251 240,247,255 250,245,255 247,239,249 255,255,233 228,245,202 224,238,255 64,64,202 10,0,226 0,16,213 0,4,231 11,8,248 15,15,215 50,68,185 174,202,243 225,249,255 221,231,231 250,249,245 248,246,222 255,255,226 255,255,234 237,238,242 235,236,255 223,230,255 175,190,229 81,108,182 121,151,210 184,215,254 206,236,253 211,237,237 234,255,246 248,255,249 247,250,248 250,243,250 252,239,255
251,247,255 255,252,253 255,255,244 253,255,245 241,253,253 240,248,255 250,244,249 255,243,245 255,247,253 248,251,255 245,252,249 255,255,238 255,255,240 230,234,255 87,130,239 0,72,244 0,62,255 14,80,239 136,175,250 229,247,254 248,255,234 251,254,245 246,246,255 248,240,255 255,247,255 255,250,246 252,253,233 237,255,240 212,250,254 169,214,248 116,154,219 79,109,192 44,85,194 61,99,201 115,147,236 184,209,255 218,235,255 220,229,255 235,237,245 255,255,249 255,246,229 255,255,241 255,255,242 255,251,241 249,239,239 254,244,255 255,249,255 253,247,255 253,237,255 244,247,255 244,255,246 255,255,218 255,255,227 203,213,255 6,28,200 0,3,254 0,2,255 1,0,246 11,21,228 86,105,244 212,218,255 250,239,242 255,247,244 235,240,255 253,243,255 255,245,255 255,248,255 255,251,255 255,254,250 255,255,246 255,255,242 254,255,239 255,255,240 255,255,244 255,255,249 252,252,252 255,252,255 101,98,113 0,0,15 5,0,24 20,2,39 5,0,15 28,21,28 7,8,0 209,215,196 205,214,194 11,18,5 0,4,0 0,4,0 3,12,2 6,16,4 5,14,4 2,7,10 166,164,186 228,219,255 181,168,222 95,120,176 89,109,164 17,26,76 0,0,38 0,0,28 0,0,18 12,3,24 2,0,14 148,154,161 236,247,251 233,245,247 248,255,255 255,255,255 255,248,248 255,236,235 255,252,252 249,255,242 244,255,250 235,254,255 234,254,255 240,255,248 249,255,236 255,255,237 255,246,255 236,233,255 147,167,252 102,149,247 78,148,242 66,139,223 83,137,220 106,131,225 125,128,232 157,215,227 220,255,255 239,244,255 255,243,255 255,242,253 246,227,224 246,249,234 241,255,252 239,247,255 251,244,255 255,244,255 255,255,233 239,252,214 213,229,255 14,17,185 12,8,255 17,12,251 26,15,255 9,0,254 4,10,207 106,138,235 201,241,255 210,232,244 251,246,255 255,244,255 255,251,237 255,255,216 255,254,214 244,238,249 237,235,255 184,193,255 88,106,199 82,100,163 182,205,250 225,251,255 232,255,249 239,255,237 246,255,234 246,255,236 235,234,230 246,234,246 247,230,251
247,243,255 255,248,251 255,255,242 251,255,243 238,250,250 236,244,251 244,238,243 249,235,237 255,250,255 247,253,255 242,251,248 255,255,240 255,255,240 225,231,255 85,128,239 0,72,245 0,75,243 21,89,218 142,177,250 234,245,255 248,252,247 246,255,244 238,254,247 238,251,249 242,244,245 251,243,254 240,235,255 204,210,255 150,173,241 104,137,210 75,114,176 63,103,155 150,178,249 194,219,255 221,242,255 221,234,255 226,233,253 251,247,255 255,252,255 255,240,241 255,244,246 255,248,251 255,240,247 239,228,236 238,236,242 248,255,255 243,255,255 226,245,242 254,226,255 245,239,255 246,254,254 255,255,221 255,255,227 208,218,255 9,34,198 0,5,252 0,2,255 0,0,244 10,17,226 88,104,247 222,221,255 255,241,255 255,248,255 247,242,255 253,240,255 251,239,255 251,242,255 255,247,255 255,251,252 255,254,246 255,255,243 255,255,241 255,255,241 255,255,245 255,255,247 254,255,246 255,255,251 91,95,90 0,2,0 6,9,7 17,0,26 27,13,31 5,0,0 15,20,5 216,227,207 244,255,244 176,184,184 6,11,20 0,3,12 0,1,1 1,10,0 0,5,0 0,2,0 0,0,18 117,113,155 108,98,158 81,101,159 116,130,188 51,58,115 0,0,46 0,0,34 0,0,25 2,0,18 5,0,15 168,172,173 250,255,251 221,231,219 245,251,240 255,251,246 255,253,255 255,237,247 255,247,255 255,255,236 252,255,246 242,255,255 237,253,255 240,255,249 247,255,241 252,252,246 242,240,255 209,218,255 86,123,245 17,88,232 0,82,229 0,79,218 2,84,225 21,73,220 34,63,221 86,153,198 189,234,255 233,242,255 255,244,255 255,249,252 255,237,230 253,255,243 234,250,249 238,248,255 251,244,255 255,248,255 255,255,234 251,255,234 186,199,255 0,12,198 0,14,255 6,0,239 19,2,255 6,0,250 9,16,217 160,197,255 192,237,255 205,226,247 253,235,255 255,227,255 255,250,252 255,248,204 253,238,205 248,238,255 203,203,255 111,129,252 42,76,200 150,158,225 224,237,255 234,255,255 226,253,227 233,255,216 238,255,215 255,255,238 255,254,255 249,233,251 250,230,253
