50 170
255,243,255 255,241,255 255,249,255 255,255,252 255,255,242 255,255,229 247,255,218 246,255,219 222,239,202 231,250,223 240,255,248 229,251,255 201,222,249 175,196,241 168,188,245 173,193,255 139,223,255 126,217,254 125,226,255 124,229,255 125,223,255 134,214,255 160,218,255 174,211,255 210,234,255 216,237,255 220,241,255 230,244,255 245,248,255 255,252,255 255,249,253 255,247,250 250,251,255 249,255,249 253,255,238 255,255,236 251,246,243 249,235,253 252,236,255 255,246,255 241,243,251 229,232,255 173,170,255 39,24,192 16,0,220 19,4,242 1,3,221 4,18,214 29,11,172 122,122,222 225,243,255 237,255,255 239,246,255 253,249,255 254,247,254 254,249,240 253,244,241 248,230,253 242,225,255 253,249,255 249,255,244 242,255,247 221,223,255 120,108,196 109,103,192 123,121,210 146,147,238 176,180,255 174,179,255 180,191,255 230,250,255 232,253,238 253,255,238 253,246,243 255,243,255 255,234,255 255,244,255 245,248,255 241,255,254 227,251,243 248,254,235 246,252,233 248,254,235 254,255,243 255,255,245 255,255,247 255,255,246 255,255,247 251,248,243 249,244,241 249,244,243 255,248,249 255,250,253 255,249,255 255,249,255 255,250,255 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 255,255,255 254,254,254 251,251,251 250,250,250 253,253,253 255,255,255 255,255,248 248,250,238 240,245,230 244,252,235 248,255,242 248,255,247 245,253,252 243,249,255 228,232,255 235,236,255 233,231,255 164,161,206 55,52,97 70,68,110 162,161,200 217,217,253 255,255,252 255,255,252 254,255,251 249,250,246 251,252,248 255,255,252 255,255,251 248,246,245 255,250,251 255,252,255 255,251,255 255,250,255 255,246,255 250,238,255 241,229,249 236,223,245 77,72,231 31,23,194 27,15,205 25,11,219 20,9,231 12,7,236 9,11,243 21,28,255 0,3,239 11,20,254 6,12,231 26,28,216 43,46,184 160,166,243 234,247,255 226,242,231 251,246,245 249,244,243 248,243,242 249,243,244 253,247,248 255,250,251 255,252,253 255,253,254 255,251,254 255,249,252
255,254,255 251,247,246 242,242,230 244,246,224 247,252,220 247,255,215 251,255,218 253,255,227 250,255,235 243,255,247 228,242,254 214,227,255 217,226,255 215,223,255 189,195,255 154,158,255 37,170,232 21,167,227 15,176,231 8,176,229 20,174,227 36,159,215 92,179,236 116,173,229 115,157,210 127,173,220 141,200,239 162,229,255 183,243,255 204,244,255 222,234,255 232,228,255 233,252,255 234,255,243 240,255,229 247,255,227 248,253,232 246,237,240 250,237,245 253,249,244 248,252,240 234,242,255 184,183,255 40,29,193 21,4,232 15,7,254 2,11,239 0,24,228 38,17,204 110,108,227 214,233,255 220,244,244 229,240,248 251,249,255 252,249,251 247,244,229 254,247,238 255,240,255 246,229,255 253,250,255 247,255,244 235,251,244 212,216,255 56,42,147 48,30,201 47,33,199 24,13,183 31,21,198 21,13,184 60,60,190 215,228,255 239,255,247 255,255,228 252,251,225 255,252,255 255,250,255 253,252,248 241,255,238 228,255,234 213,253,228 232,253,221 230,251,219 234,255,223 243,255,232 245,255,234 245,255,232 245,255,231 249,255,234 255,255,238 255,255,239 254,255,237 255,255,238 255,255,237 252,253,233 253,252,232 255,254,234 255,255,255 255,255,255 254,254,254 254,254,254 253,253,253 254,254,254 254,254,254 254,254,254 253,253,253 255,255,255 255,255,255 251,251,251 246,246,246 244,244,244 249,249,249 254,254,254 252,251,253 254,255,253 252,255,247 249,255,242 249,255,241 246,255,243 238,249,247 228,235,252 239,241,255 206,203,253 102,94,154 63,56,113 95,92,138 204,203,237 235,239,255 248,252,255 251,250,246 255,255,251 255,255,251 255,252,247 252,249,244 255,252,247 255,255,251 255,255,251 255,253,249 255,255,254 255,254,255 255,252,255 255,248,255 253,243,255 245,235,248 237,227,240 67,35,255 35,3,234 39,7,240 28,0,225 31,7,221 23,9,204 18,15,191 20,23,191 18,24,189 31,34,202 46,43,206 72,65,210 102,93,204 195,187,252 253,247,255 252,249,245 255,254,255 255,254,255 255,254,255 255,254,255 255,254,255 255,253,255 255,250,252 253,248,250 255,253,255 255,252,255
242,253,237 245,255,239 247,255,237 249,255,234 253,255,237 253,255,237 250,255,237 238,248,232 221,229,228 234,241,255 235,240,255 200,203,255 141,143,227 89,90,194 65,65,183 61,60,186 24,163,249 8,165,245 0,175,246 0,179,239 12,187,243 40,176,228 131,217,255 164,217,255 152,198,246 123,188,232 73,175,210 37,166,199 34,167,204 68,184,225 117,205,252 153,219,255 205,241,255 211,252,244 223,255,229 236,255,224 240,255,227 243,240,235 250,241,238 255,253,234 255,255,232 244,252,245 195,195,255 39,28,184 18,1,228 3,0,246 0,4,231 0,14,217 24,1,213 79,78,211 202,224,255 219,248,245 237,253,255 248,251,255 251,252,248 249,252,226 255,255,242 255,249,255 246,232,255 244,244,255 236,255,236 230,251,243 231,236,255 64,50,168 25,2,231 35,17,242 18,4,230 34,17,252 18,1,228 43,34,208 218,225,255 232,251,242 254,255,217 255,255,215 255,255,244 255,254,247 244,253,233 239,255,235 217,255,230 218,255,245 236,255,247 236,255,247 233,255,242 233,255,241 233,255,238 235,255,236 241,255,239 246,255,240 247,255,237 246,255,234 246,255,232 249,255,231 246,255,225 241,249,218 237,246,213 240,247,214 255,255,255 255,255,255 254,254,254 253,253,253 253,253,253 253,253,253 254,254,254 255,255,255 252,252,252 255,255,255 255,255,255 251,251,251 245,245,245 244,244,244 249,249,249 254,254,254 247,246,255 251,254,255 251,255,254 240,249,239 238,252,241 244,255,254 240,251,255 225,229,255 160,159,203 86,80,137 66,60,119 119,113,166 232,229,255 234,235,255 228,234,239 228,235,230 255,250,255 255,254,255 255,254,255 255,254,255 255,251,250 252,249,245 252,249,244 251,251,245 255,255,249 255,255,251 255,255,252 254,253,249 254,252,251 255,254,254 251,249,249 243,241,241 51,15,255 32,0,253 39,3,239 44,15,215 125,104,255 176,168,255 193,196,255 189,200,244 223,235,255 207,215,255 222,221,255 219,210,255 233,217,255 249,232,255 255,248,255 255,248,250 254,252,252 254,252,252 255,253,253 255,253,253 254,251,253 249,246,248 243,240,242 238,234,239 251,247,252 249,245,251
229,251,239 235,254,245 235,250,246 230,242,242 233,241,248 239,242,255 236,233,255 225,220,252 178,172,213 117,112,163 68,65,121 57,57,121 54,56,126 42,49,122 49,60,134 74,84,161 31,155,255 12,159,251 0,167,244 0,169,228 14,185,231 49,170,210 167,231,255 207,232,255 211,234,255 177,237,255 112,227,254 41,203,232 0,181,220 4,170,223 28,164,230 44,156,232 162,212,255 186,238,254 211,255,245 225,255,235 232,254,235 244,243,245 255,245,247 255,255,236 255,255,224 247,251,239 202,200,255 41,27,182 26,6,235 9,1,255 0,14,246 0,23,228 35,10,238 76,77,219 213,238,255 227,255,254 236,255,255 240,248,255 247,251,239 255,255,226 255,255,230 255,250,255 254,242,255 244,246,255 239,255,237 226,251,241 229,234,255 69,56,184 8,0,239 17,5,247 3,0,240 19,5,255 12,0,247 31,19,215 214,219,255 236,255,246 255,255,213 255,255,215 255,255,240 255,243,243 241,248,241 234,255,249 195,237,236 207,253,255 204,228,255 206,231,255 213,239,255 222,246,255 225,247,255 222,243,255 222,242,253 227,246,251 234,249,251 236,250,248 243,255,248 248,255,248 250,255,247 245,255,238 245,254,234 248,255,237 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 253,253,253 250,250,250 249,249,249 252,252,252 255,255,255 248,251,255 243,248,251 236,242,247 238,245,254 244,252,255 236,243,255 183,188,219 128,130,170 57,57,103 81,78,127 176,175,219 244,243,255 234,235,255 219,222,230 243,249,244 244,252,241 255,250,255 254,247,254 253,247,252 254,251,253 255,255,255 255,255,254 255,255,252 255,255,251 252,254,248 253,255,251 252,255,250 248,252,247 250,254,249 251,255,254 250,255,253 240,245,243 12,0,254 21,3,248 32,14,227 37,22,184 158,149,253 227,226,255 248,255,249 254,255,232 254,255,230 231,237,218 254,252,255 246,237,255 255,244,255 247,235,255 251,244,249 252,246,239 248,251,249 249,252,250 251,254,252 253,255,255 253,255,255 249,251,251 243,245,246 238,240,241 236,237,241 234,235,239
229,254,255 228,251,255 227,241,255 213,219,255 179,176,232 127,117,187 79,62,143 48,29,114 59,40,125 59,46,122 89,81,146 140,141,191 179,190,222 195,215,232 211,240,245 228,255,255 46,162,255 27,169,255 4,177,251 0,174,226 32,191,225 70,170,194 210,240,255 255,240,255 252,237,251 219,248,255 139,237,253 45,202,228 0,175,217 0,170,234 32,170,253 49,161,255 114,170,252 156,215,255 196,255,255 214,255,253 226,248,253 245,244,255 255,245,255 255,249,243 255,255,232 253,251,243 210,200,255 44,20,184 26,0,241 4,0,248 0,3,247 0,9,225 26,2,240 60,62,210 202,231,255 209,246,238 224,247,242 236,245,248 246,255,235 255,255,220 247,254,217 250,245,247 255,246,255 246,252,255 241,255,238 222,250,237 209,218,255 67,53,188 17,17,247 18,21,249 6,10,243 17,12,255 18,7,255 27,17,217 198,205,255 230,250,238 255,255,209 255,255,224 255,249,248 252,232,255 242,239,255 223,241,255 139,168,219 145,178,251 164,182,255 173,189,255 188,203,255 204,218,255 208,223,255 207,222,255 209,221,255 214,225,255 224,233,255 228,236,255 234,242,255 242,248,255 241,247,255 239,244,255 241,245,255 245,250,255 251,251,251 252,252,252 252,252,252 253,253,253 254,254,254 254,254,254 255,255,255 255,255,255 254,254,254 254,254,254 254,254,254 254,254,254 253,253,253 253,253,253 253,253,253 254,254,254 245,253,246 244,252,251 246,252,255 244,247,255 219,218,255 156,155,205 88,85,140 45,43,95 117,117,163 219,224,255 239,244,255 240,246,255 228,235,238 250,255,254 229,236,229 248,253,244 255,255,255 255,254,254 252,250,249 251,252,250 254,255,251 255,255,252 249,253,247 246,250,245 246,252,247 251,255,254 249,255,254 244,249,250 245,252,255 248,254,255 243,249,254 230,236,243 0,2,223 5,26,232 21,35,215 30,36,173 175,176,255 229,230,255 242,243,234 255,255,234 254,251,223 239,233,222 254,244,255 248,239,255 247,243,255 246,252,255 238,253,239 244,255,237 251,255,252 251,255,252 251,255,254 251,255,254 251,255,254 251,255,255 250,255,254 248,252,253 236,240,241 234,237,241
213,237,255 161,182,220 104,116,170 69,71,142 56,45,137 64,43,152 102,74,193 143,113,232 198,171,255 223,202,255 236,226,255 231,235,255 229,248,251 236,255,240 230,255,224 214,255,201 35,151,255 18,161,253 0,170,240 0,170,214 36,191,214 81,167,179 235,244,248 255,243,246 255,239,242 251,254,255 177,251,255 70,209,235 10,177,221 15,169,240 42,162,255 55,148,255 80,137,246 134,195,255 186,245,255 208,253,255 222,243,255 246,241,255 255,242,255 255,244,248 255,253,235 253,247,248 214,199,255 45,16,191 33,0,251 11,0,253 6,8,255 0,13,240 35,10,254 65,68,220 209,241,255 216,253,243 236,255,252 244,255,255 246,255,233 232,245,193 254,255,221 248,244,243 255,247,255 237,244,247 241,255,237 223,251,238 212,221,255 87,75,211 3,16,226 0,14,221 0,2,219 0,1,243 16,8,255 27,21,216 198,206,255 243,255,247 251,255,205 255,255,227 255,246,255 255,228,255 246,234,255 204,213,255 80,100,188 73,96,212 79,87,211 75,83,206 73,81,200 75,82,197 80,87,196 91,96,198 109,114,207 126,130,213 145,148,223 154,156,221 169,170,228 186,187,237 201,200,244 210,209,249 223,221,255 233,232,255 246,246,246 247,247,247 248,248,248 250,250,250 251,251,251 251,251,251 251,251,251 251,251,251 252,252,252 251,251,251 251,251,251 252,252,252 254,254,254 254,254,254 252,252,252 250,250,250 242,255,239 245,254,251 237,242,255 188,187,227 103,97,156 52,44,115 92,86,157 168,166,226 230,231,255 216,224,247 242,252,255 245,255,251 247,255,248 233,241,231 251,255,249 246,250,245 249,250,241 251,254,245 255,255,249 255,255,249 252,255,248 248,253,244 248,255,248 251,255,252 243,250,247 248,255,255 248,255,255 241,249,255 242,248,255 245,251,255 233,240,255 217,224,241 0,33,218 0,37,213 0,23,181 5,26,155 184,192,255 239,237,255 240,231,252 255,251,255 255,249,255 255,242,255 255,241,255 247,237,255 222,226,255 237,255,255 215,248,221 230,255,224 251,255,252 249,255,250 247,253,248 246,252,247 247,252,250 248,253,251 248,253,252 247,252,251 247,251,252 245,249,250
70,64,183 52,51,149 54,62,129 83,96,134 131,145,164 205,209,227 253,248,255 255,241,255 255,244,255 255,252,248 255,255,231 255,255,230 246,255,233 231,255,242 217,249,254 188,223,243 29,147,255 25,148,255 1,156,255 0,158,249 0,180,237 14,174,198 190,255,255 253,255,237 255,250,228 255,251,246 255,234,255 196,205,255 77,160,246 10,164,255 0,150,255 0,165,255 4,152,255 52,168,225 165,237,224 234,255,217 226,255,201 219,255,222 234,255,251 251,251,239 255,255,233 255,250,225 226,217,237 19,46,144 0,30,212 0,15,255 0,2,255 20,0,255 25,0,255 67,67,211 229,248,255 245,255,217 255,254,247 255,242,255 246,236,253 243,255,219 238,255,190 245,255,204 255,255,238 255,254,255 255,255,254 242,251,255 216,227,255 92,101,174 24,9,231 23,7,238 6,0,243 0,7,255 0,8,247 5,22,203 199,201,255 252,242,255 255,250,231 254,255,237 247,251,246 255,253,255 243,232,248 217,225,255 56,107,217 0,83,237 29,74,232 28,74,236 25,71,243 21,71,248 17,71,248 14,72,245 16,75,238 19,77,230 27,82,227 36,88,232 15,62,207 31,77,225 26,76,226 32,85,235 18,77,223 22,82,228 32,90,226 69,130,240 121,185,255 172,231,255 203,249,255 207,241,235 222,245,213 255,255,212 255,255,203 255,252,201 255,247,248 251,229,255 215,201,255 207,214,255 206,243,255 184,240,245 209,210,255 192,204,255 88,112,158 45,72,123 40,62,134 88,101,187 201,210,255 213,217,255 230,223,255 243,224,255 244,224,255 241,234,249 237,249,229 223,251,215 216,250,226 225,255,253 255,238,255 252,220,245 255,237,247 255,252,254 255,254,249 255,255,240 255,255,224 255,255,222 255,255,251 250,229,255 248,227,255 224,217,250 237,248,245 232,254,236 218,237,242 197,208,240 0,24,207 9,19,237 17,6,230 35,21,176 221,215,255 252,239,241 255,241,241 255,250,254 255,253,243 255,239,213 255,255,236 255,255,242 248,254,229 236,255,221 233,255,228 239,255,249 255,255,248 255,255,246 252,253,244 255,255,247 255,255,250 252,251,247 252,250,249 255,255,255 255,253,255 255,253,255
61,56,148 112,112,188 185,192,241 231,243,255 241,253,255 247,252,255 253,248,255 252,240,255 255,239,253 255,249,251 255,255,245 241,250,229 227,246,231 230,255,255 183,214,235 97,129,164 36,155,255 34,155,255 19,166,255 0,172,246 0,193,238 34,187,202 195,255,255 247,255,237 255,255,230 255,255,245 242,249,255 163,204,249 60,167,234 4,174,252 0,161,249 0,164,255 10,146,255 67,172,239 168,232,233 232,255,226 225,252,213 220,247,237 234,252,255 247,242,251 255,244,238 255,237,233 228,212,253 22,42,159 0,24,221 0,9,255 0,2,255 22,0,255 19,0,254 63,63,207 227,247,255 244,255,219 255,252,252 255,237,255 249,232,255 247,255,241 236,255,210 241,255,219 250,248,247 251,240,255 249,244,253 235,241,252 212,221,255 91,100,174 24,11,227 21,10,234 7,1,240 0,8,255 0,11,241 5,25,197 195,199,255 253,245,255 255,255,236 255,255,238 252,255,247 255,251,248 245,236,246 229,239,255 71,123,224 0,80,225 26,70,241 25,71,242 20,72,243 15,73,246 12,73,247 9,72,246 11,73,245 13,72,241 17,73,238 36,90,251 31,81,241 44,92,255 26,77,247 22,74,251 6,60,245 9,64,253 23,87,222 27,91,215 23,83,197 38,87,197 98,131,240 173,191,255 218,230,255 239,251,255 248,255,221 255,255,218 255,255,240 219,206,244 121,104,191 54,44,150 71,74,172 93,110,191 54,38,210 59,54,205 24,29,161 42,53,187 84,89,241 111,110,255 144,143,255 130,124,231 137,124,216 144,120,215 174,145,244 178,156,238 147,141,200 155,159,217 175,182,255 159,164,255 190,170,255 246,229,255 248,236,255 224,214,255 237,228,255 253,249,248 245,248,216 255,255,217 255,255,238 255,241,253 255,240,255 241,231,244 255,255,245 251,254,245 237,229,255 207,190,254 12,25,241 9,5,254 10,0,244 31,27,206 189,202,255 222,238,255 223,224,255 212,202,255 196,185,255 182,173,254 196,187,255 191,184,255 206,207,251 243,253,255 243,255,248 246,255,252 246,249,247 246,249,247 249,252,250 253,255,255 253,255,255 252,254,255 249,250,254 249,249,255 249,248,255 245,244,254
215,211,255 233,232,255 244,249,255 244,255,255 239,250,247 233,240,237 244,243,247 255,251,255 255,244,255 255,249,255 255,253,255 232,238,243 227,243,255 199,223,253 105,133,180 45,75,132 48,166,238 45,161,238 35,170,246 0,171,234 2,185,227 45,183,202 187,255,254 226,255,237 227,255,232 217,255,245 197,252,255 110,194,229 37,175,227 0,184,242 0,179,244 0,170,238 24,143,255 99,186,255 189,235,253 238,255,243 238,250,244 227,241,255 226,234,255 241,227,255 255,225,245 255,223,246 224,203,255 24,37,177 0,17,231 0,6,255 0,1,254 24,1,255 14,0,252 56,59,204 222,246,255 243,255,222 255,247,247 255,230,255 246,226,255 243,247,255 242,255,240 243,251,244 248,240,255 250,233,255 248,239,255 235,239,255 217,225,255 100,107,186 21,12,223 20,10,230 9,5,238 0,8,250 0,12,238 4,26,192 189,195,255 253,246,253 255,255,230 245,252,225 238,248,232 255,255,251 254,247,252 219,229,255 68,122,217 1,89,229 19,64,255 16,68,252 11,73,245 8,76,241 3,77,243 0,73,247 2,70,253 4,66,255 4,60,249 14,69,250 12,68,241 16,72,243 2,57,238 7,59,255 2,50,255 7,54,255 17,84,241 17,82,240 20,78,243 25,71,249 26,57,250 37,54,241 67,81,229 106,125,206 211,237,251 234,255,237 237,251,240 248,244,255 216,193,255 145,116,243 101,72,211 58,33,171 16,0,244 26,9,244 14,7,222 9,7,221 19,15,240 9,1,218 8,3,184 41,38,177 59,50,167 56,34,153 64,33,164 63,35,165 44,24,153 39,26,172 38,21,208 22,0,219 24,32,193 11,20,164 29,40,162 120,126,233 219,223,255 227,233,255 227,238,235 253,255,231 255,255,231 255,249,240 255,252,254 255,245,237 255,255,240 255,251,252 253,221,255 211,164,255 0,0,232 9,0,253 13,1,255 0,0,209 19,53,183 9,56,161 6,45,183 0,23,204 11,30,229 4,17,215 17,22,215 15,12,181 95,92,207 210,213,255 239,240,254 255,253,255 248,250,255 250,252,255 250,252,255 250,252,255 250,252,255 250,251,255 249,249,255 245,245,255 249,248,255 241,240,255
255,249,255 255,253,255 245,246,242 248,254,243 253,255,247 247,253,242 231,233,227 242,239,241 255,251,255 254,248,255 231,228,253 238,243,255 223,236,255 110,131,186 39,67,132 91,123,196 53,171,236 51,161,233 44,163,242 13,162,236 13,170,233 62,177,222 183,241,255 212,247,255 202,255,255 167,248,255 144,239,255 63,180,225 17,175,229 0,175,233 4,176,236 24,167,229 51,152,250 135,206,255 213,244,255 249,252,255 251,250,255 235,239,255 216,218,255 230,214,255 255,221,253 255,218,255 219,196,255 22,30,183 0,14,233 0,4,254 0,0,253 23,1,255 11,0,253 48,54,203 220,246,255 242,255,220 247,246,232 246,227,255 239,223,255 236,240,255 239,253,249 239,244,253 245,234,255 250,232,255 250,240,255 239,239,255 223,227,255 109,112,197 19,11,226 19,10,231 10,7,241 0,5,249 0,12,241 6,24,195 180,185,255 254,246,255 253,249,225 232,237,216 228,237,227 255,255,254 255,251,255 225,234,255 89,138,236 13,98,238 8,58,255 5,65,255 2,73,247 0,80,239 0,81,239 0,75,247 0,68,255 0,62,255 9,68,255 12,69,250 23,84,242 23,86,231 15,78,230 22,79,255 11,59,255 7,49,255 6,62,255 0,50,243 0,60,248 19,78,255 19,71,255 11,55,255 28,69,246 61,102,229 123,164,237 198,231,255 198,216,253 163,160,222 107,86,179 69,36,150 88,54,168 91,56,166 2,0,246 13,4,255 19,20,254 0,1,234 3,6,241 12,15,230 50,61,223 181,197,255 196,208,255 227,229,255 209,200,255 181,169,255 155,146,255 79,69,223 18,0,208 33,6,255 0,26,206 7,41,215 26,52,223 20,33,203 58,62,217 156,158,255 234,241,255 211,223,223 251,255,240 255,249,242 255,252,252 255,250,237 255,255,240 255,249,251 254,220,255 197,148,254 15,8,229 15,1,255 22,11,255 7,12,245 0,23,189 0,36,186 0,31,219 0,4,231 0,2,238 0,6,233 8,29,241 20,31,212 121,126,249 236,237,255 240,237,255 251,240,255 236,240,255 241,245,255 241,245,255 237,241,255 236,240,255 237,240,255 233,236,255 225,227,255 108,110,140 104,106,137
255,255,237 255,255,239 251,246,231 247,246,232 255,255,245 245,249,237 240,244,233 255,255,251 253,254,255 245,243,255 227,226,255 233,237,255 159,170,230 43,65,131 67,98,167 160,194,255 43,170,239 44,157,237 47,161,255 28,161,255 28,163,255 79,173,255 177,222,255 196,230,255 170,237,255 114,215,254 92,207,255 34,164,229 12,167,236 0,161,230 32,165,233 72,167,237 100,187,244 174,232,255 232,250,255 252,247,249 255,249,255 237,237,255 215,218,255 229,219,255 255,234,255 255,224,255 214,197,255 19,29,177 0,16,226 0,9,247 0,4,241 19,7,233 10,0,254 43,48,205 219,246,255 243,255,216 245,254,214 246,238,245 241,235,255 237,246,250 229,244,236 230,234,239 239,228,254 248,231,255 250,240,255 238,236,255 221,222,255 108,108,198 17,6,232 18,5,237 12,5,250 0,0,253 0,9,246 6,20,200 172,171,255 255,242,255 255,249,238 244,249,240 239,245,250 248,241,254 236,223,245 203,207,255 93,138,243 10,88,235 0,55,255 0,64,255 0,74,249 0,83,236 0,83,236 0,76,246 0,67,255 1,61,255 21,75,255 24,80,239 57,119,237 48,116,205 37,104,189 43,103,209 36,88,225 31,77,238 18,60,255 11,63,255 7,76,250 0,76,237 0,66,228 0,72,243 10,81,249 12,75,225 33,88,209 82,124,220 70,96,180 50,56,139 54,45,126 103,85,156 196,176,229 246,227,255 7,7,245 0,5,228 11,24,234 0,6,218 6,19,229 8,25,206 36,61,177 193,228,255 196,230,229 236,255,252 228,241,249 221,230,255 230,241,255 171,177,255 71,66,225 29,17,221 0,36,197 0,11,186 0,19,219 9,11,236 7,0,218 39,24,205 175,171,255 235,239,255 248,252,255 250,247,255 254,247,255 250,247,249 255,255,249 245,248,253 238,229,255 166,144,233 7,19,205 1,0,232 7,0,251 12,9,239 0,13,184 6,37,188 11,37,215 0,17,216 6,29,215 0,27,188 17,39,181 28,45,162 117,130,204 217,226,255 236,236,254 255,248,255 241,245,255 238,242,255 237,241,255 240,244,255 229,233,255 181,184,222 101,104,142 37,40,78 72,75,113 75,78,116
255,255,229 255,255,240 255,255,247 255,254,254 255,254,255 249,250,246 231,237,226 228,236,225 241,248,245 233,236,251 243,245,255 191,194,249 65,77,141 62,85,147 160,193,249 180,220,255 17,171,236 23,156,237 37,163,255 24,163,255 21,155,255 71,161,255 145,185,255 156,190,255 113,183,236 62,167,216 53,169,226 37,159,225 40,173,240 55,184,247 106,191,253 166,204,255 166,236,253 213,255,255 245,255,246 255,245,237 255,249,255 242,244,255 229,236,255 244,245,255 255,250,248 255,237,252 215,206,255 24,35,173 0,23,218 0,16,236 0,11,225 18,15,215 10,0,254 36,37,205 214,241,255 246,255,214 249,255,204 252,254,232 253,254,250 246,255,246 229,245,228 229,235,230 240,232,243 252,238,249 255,247,250 241,241,255 226,224,255 115,111,200 15,4,238 15,2,242 14,4,255 0,0,251 0,7,251 8,17,204 163,159,255 253,239,255 255,252,254 244,247,251 246,250,255 249,241,255 185,169,200 98,98,158 32,71,180 6,79,231 0,56,255 0,64,255 0,75,250 0,83,237 0,83,236 0,75,247 0,67,255 8,61,255 11,58,240 57,105,240 165,222,255 188,252,255 180,246,255 170,227,252 144,193,243 125,167,236 38,79,255 14,66,236 11,81,229 7,92,231 0,76,223 0,68,236 0,74,254 0,70,248 31,95,250 11,62,188 19,58,156 85,108,183 176,185,242 236,238,255 243,242,255 233,230,232 27,29,248 3,10,219 14,26,228 3,13,221 16,23,232 17,25,202 43,62,165 205,236,255 234,255,235 242,255,222 244,255,226 235,247,227 229,244,246 225,237,255 150,155,254 42,38,181 0,41,186 0,26,202 0,7,231 15,1,255 48,17,255 43,9,227 147,132,254 219,223,255 246,255,255 246,252,255 243,245,255 238,244,255 235,253,255 223,246,255 218,237,255 129,142,218 2,25,201 5,4,230 29,10,255 74,58,255 115,110,249 154,150,255 175,162,255 179,161,255 179,165,255 173,172,246 182,185,246 197,201,252 228,239,255 241,254,255 238,247,255 240,242,255 232,236,255 220,224,255 182,186,227 119,123,164 57,61,102 40,44,85 77,81,122 123,127,168 192,196,237 200,205,244
255,255,239 255,245,237 255,238,245 254,238,255 253,243,255 253,253,255 250,255,250 234,245,229 236,247,237 230,237,246 240,245,255 121,126,175 39,52,108 145,171,218 208,246,255 176,223,245 0,182,231 0,164,227 16,169,248 9,168,255 8,155,241 68,165,245 138,182,246 154,188,234 120,186,215 91,187,211 92,193,225 96,197,235 101,206,245 142,234,255 186,232,255 247,242,255 212,255,252 234,255,245 254,255,235 255,247,234 255,251,253 249,251,255 240,253,255 250,255,245 255,255,236 255,248,249 220,218,255 33,45,177 3,27,217 0,16,231 1,12,223 19,18,216 10,0,254 30,29,203 211,232,255 248,255,219 250,255,202 255,255,227 255,255,249 248,255,249 244,252,245 240,242,243 251,240,248 255,248,250 255,255,249 253,249,254 236,234,255 128,124,200 12,4,235 13,3,240 16,8,255 0,0,249 0,9,247 7,18,200 158,154,255 254,242,255 255,253,253 237,241,246 241,248,255 249,243,255 184,170,198 88,88,142 34,71,175 11,81,224 0,61,255 0,68,255 0,76,247 0,82,239 0,80,241 0,72,252 4,65,255 17,60,255 49,86,255 74,112,238 176,219,255 192,240,252 200,252,235 218,255,249 220,255,255 216,250,255 125,169,255 43,95,232 5,70,203 14,91,231 5,86,248 0,69,255 0,62,255 0,53,255 13,72,252 27,82,217 118,166,254 182,220,255 211,239,255 232,247,255 216,223,240 224,224,240 47,38,255 16,10,229 19,15,234 8,0,231 14,0,236 14,2,206 64,59,190 230,238,255 234,244,232 254,255,229 255,255,238 255,255,239 224,228,217 232,239,255 226,230,255 170,168,255 0,31,197 5,28,227 12,5,255 7,0,242 31,0,252 38,0,212 173,162,255 245,255,251 246,255,223 247,255,238 239,247,255 234,245,255 225,247,255 210,240,255 207,236,255 106,131,205 18,39,238 3,1,237 16,0,237 94,72,250 215,199,255 255,241,255 255,226,255 255,210,255 255,233,255 255,233,255 251,224,255 255,239,255 244,239,255 220,228,241 217,227,244 199,207,236 143,145,186 98,100,141 60,62,102 66,68,108 104,106,146 154,156,196 207,210,248 241,244,255 228,231,255 233,237,255
