50 170
255,255,255 255,255,255 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 252,252,252 250,250,250 254,254,254 254,254,254 245,245,245 236,236,236 235,235,235 245,245,245 255,255,255 255,254,255 255,254,255 255,254,255 255,255,255 255,255,255 255,254,254 255,254,254 255,254,254 251,251,251 255,255,255 254,254,254 248,248,248 243,245,245 247,249,249 251,253,253 253,255,255 209,251,240 216,253,243 230,255,248 245,255,251 255,254,253 255,250,251 255,247,250 255,245,251 255,233,240 255,242,249 255,248,255 255,248,253 241,245,250 233,250,253 229,255,255 225,255,255 255,245,255 215,226,253 194,244,255 168,241,255 113,195,243 86,169,230 67,170,233 30,173,231 0,173,228 0,176,226 16,181,236 70,189,251 83,165,236 88,164,240 90,189,255 101,222,255 215,255,255 229,254,255 251,248,255 255,243,255 255,240,255 255,240,255 254,244,255 244,246,255 246,251,255 252,247,255 255,244,255 255,242,252 255,239,248 237,241,246 222,250,250 215,255,255 255,255,233 254,255,231 253,255,234 254,253,239 255,251,248 255,251,255 255,249,255 255,247,255 255,244,255 255,242,255 250,240,253 246,242,248 244,247,245 246,254,244 248,255,245 248,255,242 255,255,240 255,255,239 255,255,240 255,255,241 255,253,242 255,250,243 254,249,246 253,247,248 255,253,255 255,252,255 255,251,255 250,247,255 251,247,255 249,247,255 243,240,255 236,232,255 248,217,248 255,240,255 255,254,253 252,255,239 255,255,235 255,255,236 255,255,241 255,253,255 253,246,255 223,236,255 200,241,255 187,249,255 153,226,254 114,185,222 106,171,216 127,184,235 211,246,255 211,245,255 214,244,255 218,246,253 228,250,255 240,255,255 246,255,255 250,255,254 252,253,251 239,238,234 255,255,254 242,237,236 249,243,244 252,245,248 251,244,249 244,237,242 255,255,255 249,249,249 255,255,255 252,252,252 253,253,253 245,245,245 241,241,241 252,252,252 254,254,254 255,255,255 251,251,251 244,244,244 242,242,242 247,247,247 251,251,251 252,252,252 255,255,255 254,254,254 253,253,253 253,253,253 254,254,254 254,254,254 252,252,252 251,251,251 248,248,248 248,248,248
255,255,255 254,254,254 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 250,250,250 254,254,254 254,254,254 246,246,246 237,237,237 237,237,237 246,246,246 255,255,255 250,248,248 251,249,249 252,250,250 254,252,252 253,253,253 254,254,254 255,255,255 255,255,255 249,251,251 252,254,254 251,253,253 242,247,246 238,243,242 242,247,246 248,253,252 251,255,255 244,255,252 248,255,254 253,255,255 255,253,255 255,243,252 255,233,248 255,228,245 255,228,247 242,220,239 242,234,251 234,247,255 219,255,255 199,255,255 182,255,255 170,255,255 161,255,255 235,220,255 168,188,246 115,187,251 60,172,248 13,152,239 0,156,253 0,163,255 0,177,255 0,181,255 0,185,255 72,203,255 175,234,255 185,203,255 162,198,236 97,183,205 46,178,188 175,241,236 201,251,249 227,255,255 239,252,254 241,249,249 241,253,253 236,255,255 230,255,255 235,255,255 246,253,255 255,247,255 255,242,255 255,235,253 243,233,250 232,240,255 228,251,255 237,255,226 238,255,228 238,255,232 238,255,235 243,255,244 246,255,249 246,255,252 245,255,249 248,255,250 253,255,249 255,255,244 255,255,240 255,255,233 255,255,224 254,255,212 250,252,206 249,255,216 248,255,219 249,255,221 251,255,224 253,255,229 254,255,233 255,255,238 253,255,241 253,255,245 253,255,249 251,255,250 247,252,251 249,252,255 251,253,255 245,246,255 237,238,248 255,230,255 255,244,255 255,254,255 252,255,235 247,255,228 246,255,233 247,249,243 249,243,254 255,245,255 250,243,255 240,246,253 230,253,255 214,255,255 180,238,255 123,195,243 79,156,219 151,196,217 181,224,243 205,245,255 210,245,255 215,244,253 230,252,255 241,255,255 246,255,255 251,255,254 244,245,243 255,254,253 241,237,236 255,250,251 255,249,252 255,253,255 237,231,236 242,242,242 234,234,234 250,250,250 245,245,245 255,255,255 248,248,248 255,255,255 255,255,255 255,255,255 255,255,255 250,250,250 244,244,244 243,243,243 249,249,249 254,254,254 255,255,255 255,255,255 253,253,253 251,251,251 251,251,251 253,253,253 253,253,253 251,251,251 249,249,249 244,244,244 244,244,244
255,255,255 254,254,254 253,253,253 255,255,255 255,255,255 253,253,253 252,252,252 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 252,252,252 254,254,254 255,255,255 246,246,246 248,248,248 250,250,250 252,252,252 254,254,254 253,255,255 253,255,255 253,255,255 250,255,254 251,255,255 250,255,255 243,249,248 240,246,245 242,250,249 247,255,254 248,255,255 255,251,255 255,250,255 255,245,255 255,238,254 255,233,255 255,234,255 255,240,255 248,246,255 218,234,255 207,242,255 190,249,255 164,248,255 136,242,249 108,235,234 81,221,214 60,208,200 117,162,219 94,174,235 43,167,238 0,151,238 0,157,255 0,160,255 0,151,255 0,161,255 0,164,255 8,163,250 97,179,250 218,228,255 246,231,255 227,252,254 138,241,214 60,225,180 47,187,180 111,233,227 171,255,255 199,255,255 216,253,251 234,255,255 237,255,252 222,246,238 232,255,250 237,255,253 247,254,255 255,249,255 255,239,255 255,231,254 255,233,255 255,239,255 226,255,245 224,255,245 220,252,241 214,248,237 217,253,241 223,255,245 222,255,243 218,253,233 234,255,240 237,255,234 241,255,225 249,255,220 255,255,218 255,255,217 255,255,216 255,255,215 236,255,230 235,255,229 235,255,228 232,255,226 231,255,225 228,251,223 227,248,223 228,246,223 234,248,230 240,253,237 248,255,245 251,255,248 251,255,249 253,255,251 250,254,248 239,243,238 253,236,255 255,240,255 255,248,255 254,255,246 248,255,242 246,255,251 244,255,255 239,242,255 253,246,255 255,252,255 255,254,248 246,244,233 232,246,244 213,252,255 173,234,255 131,205,255 102,157,184 138,189,215 181,230,252 209,252,255 218,253,255 219,248,255 229,249,254 241,255,254 247,255,254 253,255,254 252,253,251 253,249,248 255,254,255 246,241,243 255,254,255 237,231,236 252,252,252 254,254,254 255,255,255 250,250,250 255,255,255 250,250,250 255,255,255 245,245,245 255,255,255 255,255,255 252,252,252 247,247,247 248,248,248 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 254,254,254 254,254,254 253,253,253 252,252,252 251,251,251 251,251,251
255,255,255 253,253,253 254,254,254 255,255,255 253,253,253 245,245,245 248,248,248 255,255,255 251,251,251 248,248,248 246,246,246 247,247,247 250,250,250 251,251,251 249,249,249 247,247,247 251,251,251 252,252,252 254,254,254 253,255,255 253,255,255 253,255,255 250,255,254 249,254,253 250,255,255 250,255,255 248,255,255 245,253,252 245,253,252 246,255,255 246,255,255 244,255,253 255,245,254 255,248,255 255,249,255 248,249,255 233,244,255 214,239,255 198,235,255 181,233,255 154,219,255 135,213,249 111,201,231 90,190,214 81,187,204 79,192,202 78,195,200 74,193,195 96,185,222 103,227,255 41,205,255 1,181,252 11,176,255 17,151,255 17,137,255 10,135,250 27,164,255 43,164,244 98,174,233 186,208,249 231,233,251 228,255,252 166,255,230 107,255,206 36,194,207 43,184,197 84,196,208 151,230,239 207,253,255 231,252,254 237,246,243 241,248,241 243,255,246 236,255,246 235,255,250 239,255,254 247,250,254 255,239,252 255,235,255 255,237,255 232,248,255 231,247,255 220,241,249 212,237,241 215,246,245 226,255,254 225,255,254 223,255,248 228,255,251 230,255,249 231,252,244 234,248,244 244,249,248 255,251,255 255,250,255 255,251,255 213,248,255 214,247,255 214,247,255 218,247,255 220,248,255 223,249,255 227,249,255 230,249,252 241,255,255 244,255,255 248,255,254 248,254,249 249,253,247 254,255,248 255,255,248 255,255,246 241,242,255 238,238,255 243,241,255 242,240,255 235,235,251 236,240,255 235,243,255 226,232,243 251,253,254 255,252,245 255,251,237 255,252,235 254,252,244 233,251,255 212,247,255 196,242,255 144,208,239 118,178,208 120,175,202 166,215,237 207,250,255 219,254,255 222,248,254 234,252,253 239,252,250 250,255,254 247,250,248 252,250,249 255,251,252 250,245,246 255,251,253 255,254,255 253,253,253 255,255,255 242,242,242 231,231,231 239,239,239 243,243,243 255,255,255 254,254,254 254,254,254 255,255,255 254,254,254 251,251,251 253,253,253 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255
253,253,253 252,252,252 255,255,255 255,255,255 248,248,248 237,237,237 243,243,243 255,255,255 244,244,244 239,239,239 233,233,233 232,232,232 236,236,236 240,240,240 243,243,243 244,244,244 248,250,250 249,251,251 251,253,253 253,255,255 251,255,255 251,255,255 249,255,254 247,253,252 247,255,254 248,255,255 244,255,253 243,254,252 246,255,255 244,255,255 241,254,252 233,246,244 224,255,255 214,253,255 199,249,255 174,240,255 144,225,252 111,208,241 83,190,228 64,177,220 66,178,221 72,177,221 81,173,214 95,173,210 126,185,217 163,207,236 198,229,254 214,241,255 186,244,255 151,254,255 39,197,221 3,180,217 16,167,224 50,151,229 115,189,255 98,186,255 33,158,226 16,167,217 40,178,214 103,196,221 192,238,255 228,255,255 221,255,255 202,255,249 171,228,255 117,180,230 91,160,200 126,194,223 174,232,251 206,243,251 235,251,250 255,255,251 255,255,246 255,255,240 247,255,241 240,255,246 238,255,248 241,253,247 250,250,250 255,251,254 255,240,255 255,242,255 252,239,253 244,236,247 243,242,251 248,254,255 240,251,255 222,239,252 217,238,255 212,234,255 208,231,255 200,225,255 188,211,255 164,187,255 137,159,255 118,140,246 133,162,247 138,167,252 149,176,255 163,189,255 180,202,255 195,216,255 209,226,255 218,233,255 222,231,255 232,238,255 239,243,255 239,240,254 243,241,247 251,248,250 255,255,254 255,255,252 234,255,255 231,247,255 235,238,255 228,222,255 216,207,255 230,223,255 248,247,255 248,254,255 250,255,247 246,251,230 251,250,230 255,255,245 255,255,251 255,255,255 242,247,248 237,246,249 184,252,255 145,212,245 109,171,201 121,177,202 165,213,231 206,244,255 225,254,255 232,253,255 235,249,248 242,251,248 246,249,247 254,255,253 255,255,254 255,254,255 186,181,183 208,203,205 250,250,250 255,255,255 240,240,240 255,255,255 255,255,255 251,251,251 255,255,255 250,250,250 253,253,253 255,255,255 254,254,254 253,253,253 254,254,254 255,255,255 251,251,251 244,244,244 247,247,247 252,252,252 255,255,255 255,255,255 250,250,250 249,249,249 253,253,253 255,255,255 254,254,254 254,254,254
252,252,252 252,252,252 255,255,255 255,255,255 245,245,245 232,232,232 239,239,239 255,255,255 251,251,251 244,244,244 236,236,236 231,231,231 233,233,233 241,241,241 250,250,250 255,255,255 241,243,243 243,245,245 247,249,249 248,253,252 250,255,254 251,255,255 249,255,254 249,255,254 242,250,249 242,250,249 238,249,247 239,250,248 242,255,253 244,255,255 235,248,246 224,237,235 140,224,222 119,212,213 90,196,203 63,185,199 44,182,204 35,185,215 32,187,226 34,188,231 64,202,249 101,216,255 148,231,255 189,237,255 224,237,255 255,236,255 255,233,255 255,230,255 241,242,252 167,227,233 43,173,178 31,197,210 45,188,216 80,173,218 159,223,255 103,190,240 33,183,219 0,190,211 0,192,206 30,188,204 157,237,255 229,238,255 255,232,255 255,222,255 255,197,255 246,212,255 187,199,255 115,165,211 103,174,201 160,224,235 213,251,251 237,241,235 255,255,244 255,253,237 255,254,234 251,255,239 235,255,241 221,255,243 216,255,246 216,255,249 255,238,254 255,243,255 255,243,255 255,239,249 255,238,249 255,235,249 229,217,237 196,193,225 162,169,218 128,146,217 90,116,210 56,92,210 34,78,221 26,75,237 19,73,250 17,73,255 55,79,215 58,80,215 61,83,212 67,85,208 71,89,202 78,93,195 86,97,187 93,101,178 152,156,221 184,185,236 218,217,255 242,238,255 253,247,255 255,249,255 255,246,254 253,243,249 92,127,113 86,112,119 98,107,145 105,99,164 114,99,173 165,150,211 226,220,251 250,255,254 248,255,238 252,255,236 254,255,240 254,253,243 253,246,243 255,247,243 255,254,242 255,255,241 164,235,255 182,253,255 171,235,255 128,185,211 123,173,193 173,212,226 219,251,255 233,255,255 241,255,255 233,241,240 251,255,254 255,255,254 251,249,248 222,217,218 14,9,11 6,1,3 7,7,7 50,50,50 95,95,95 200,200,200 239,239,239 252,252,252 255,255,255 255,255,255 251,251,251 254,254,254 254,254,254 253,253,253 254,254,254 253,253,253 245,245,245 236,236,236 238,238,238 245,245,245 251,251,251 250,250,250 244,244,244 242,242,242 248,248,248 255,255,255 254,254,254 254,254,254
255,255,237 255,247,244 255,239,255 255,244,255 255,252,255 244,255,240 233,255,229 232,255,238 234,255,255 232,241,254 251,255,255 255,255,236 247,249,203 255,255,216 255,255,238 255,249,247 255,234,255 255,236,255 255,255,236 255,255,212 247,255,188 248,255,217 221,252,231 208,253,255 180,245,255 140,232,255 129,247,255 98,235,243 70,217,237 46,194,241 18,158,241 31,166,255 72,182,182 75,181,188 89,185,201 129,205,234 140,186,227 197,213,255 241,233,255 255,250,255 255,251,243 255,255,244 239,250,242 232,249,252 243,255,255 246,247,245 254,242,224 255,255,233 175,235,255 53,175,229 0,182,245 0,185,243 0,191,227 91,209,221 203,255,255 192,232,255 93,174,241 24,159,255 3,164,255 16,160,242 97,198,243 192,250,255 218,252,241 236,255,241 255,229,255 255,230,254 230,241,238 178,239,229 92,203,213 30,169,212 59,189,254 149,238,255 209,240,255 250,238,236 255,255,238 255,255,240 236,236,224 235,243,233 255,255,245 254,249,228 255,255,192 234,255,200 222,255,248 175,234,255 67,136,233 12,82,229 22,84,255 14,58,253 32,58,249 60,71,245 79,83,232 75,86,208 64,89,187 58,104,182 60,126,191 65,142,199 88,123,189 84,126,171 75,119,156 63,101,166 57,84,205 50,79,238 35,78,241 12,78,227 8,86,233 8,85,241 1,71,215 57,121,216 130,184,214 220,255,241 249,255,241 255,245,246 47,51,146 53,54,158 38,38,152 50,47,163 47,46,150 97,100,175 237,244,255 235,244,248 252,255,239 255,255,235 255,255,239 255,253,246 255,250,253 252,251,255 248,251,255 245,253,253 255,255,230 255,250,238 236,243,255 190,223,255 119,176,251 75,147,231 106,180,255 177,242,255 199,247,255 221,244,240 248,251,226 255,255,231 255,242,216 245,219,207 30,5,9 16,0,7 2,2,2 0,0,0 3,3,3 199,199,199 244,244,244 254,254,254 255,255,255 249,249,249 255,255,255 254,254,254 253,253,253 255,255,255 255,255,255 254,254,254 249,249,249 245,245,245 245,245,245 250,250,250 255,255,255 255,255,255 255,255,255 254,254,254 253,253,253 254,254,254 255,255,255 255,255,255
255,255,242 255,249,246 252,240,255 253,243,255 249,251,255 242,255,241 238,255,232 241,255,240 244,255,255 243,243,255 245,242,251 255,255,239 252,255,221 243,250,215 243,245,233 248,244,255 227,236,245 244,251,255 232,237,252 246,247,255 229,226,255 237,233,255 166,164,255 116,123,238 78,101,223 61,103,222 67,129,237 68,145,242 77,167,255 78,174,255 55,154,236 64,164,246 128,210,228 157,237,254 174,252,255 177,242,255 203,246,255 234,251,255 253,249,255 255,246,255 255,249,249 255,255,252 236,250,248 221,241,246 220,239,247 227,238,242 244,243,239 255,254,244 157,211,255 77,177,242 6,161,234 8,184,249 39,178,221 162,233,253 234,254,255 228,245,255 137,199,255 40,162,252 4,160,255 14,165,246 69,178,230 166,223,245 236,251,254 255,251,248 249,233,255 235,225,241 223,231,230 202,242,237 152,228,240 92,196,233 69,178,232 94,183,234 180,234,255 235,254,255 252,251,237 255,253,238 255,255,249 250,255,253 237,242,243 240,245,244 234,255,237 206,243,239 164,211,249 63,124,210 4,72,203 15,84,247 18,78,254 23,69,240 47,79,228 92,109,230 136,144,237 158,168,238 166,185,242 173,204,255 180,222,255 183,233,255 209,237,255 209,243,255 203,239,255 184,213,255 154,175,255 115,139,255 65,108,225 24,87,191 20,95,205 0,68,203 18,77,217 49,100,204 117,158,203 221,246,248 251,250,246 255,241,248 45,49,144 50,51,155 37,37,151 47,44,160 44,43,147 91,94,169 237,244,255 238,247,251 252,255,241 255,255,235 255,255,239 255,252,248 255,250,253 252,251,255 248,251,255 245,253,252 255,252,228 255,251,241 248,249,255 223,241,255 181,218,255 129,188,255 98,170,234 97,169,216 169,229,253 221,255,255 241,251,238 255,255,241 255,255,242 246,224,218 12,0,0 24,13,23 4,4,4 0,0,0 0,0,0 186,186,186 233,233,233 246,246,246 255,255,255 255,255,255 255,255,255 253,253,253 253,253,253 254,254,254 255,255,255 255,255,255 253,253,253 250,250,250 251,251,251 255,255,255 255,255,255 254,254,254 250,250,250 248,248,248 252,252,252 255,255,255 255,255,255 255,255,255
255,255,247 255,252,249 246,245,255 241,246,255 239,250,255 239,255,244 244,255,234 252,255,239 255,251,250 255,248,255 251,242,255 240,247,244 244,255,240 237,255,242 225,248,255 221,237,255 185,251,250 192,243,255 151,179,255 66,68,206 40,22,199 28,0,197 49,21,218 36,15,207 15,2,188 25,20,206 27,28,216 7,12,197 9,22,190 41,63,205 99,131,244 184,219,255 194,228,255 200,239,255 206,251,255 198,243,240 227,255,251 234,255,247 243,247,248 250,245,254 252,246,255 250,252,255 235,251,255 207,233,240 192,220,231 208,234,248 225,243,255 220,234,252 97,166,236 68,158,235 33,148,228 59,173,243 106,189,234 209,242,255 248,245,254 229,227,246 180,223,255 67,174,242 1,160,240 2,175,249 24,166,221 110,192,227 223,242,255 255,237,252 224,249,253 221,236,238 227,235,234 238,247,250 226,249,255 180,228,255 122,195,233 85,174,211 104,189,215 180,247,255 221,255,255 233,249,238 244,250,245 248,252,255 226,238,255 223,242,255 170,214,255 130,177,255 28,82,197 4,64,210 17,79,249 7,70,245 28,86,246 37,86,214 149,186,255 191,215,255 226,242,255 239,251,253 236,244,251 227,236,255 220,229,255 212,225,255 209,223,252 217,235,246 225,244,247 229,244,255 225,236,255 211,227,255 185,221,255 156,214,255 85,149,213 33,89,196 54,93,232 56,84,209 128,148,226 230,236,255 254,244,255 255,240,255 51,56,149 52,53,157 41,41,155 48,45,161 44,43,147 82,85,160 234,241,255 242,251,255 253,255,242 255,255,235 255,255,239 255,251,247 255,249,252 252,251,255 248,251,255 246,254,253 243,255,237 248,253,244 249,244,253 238,235,255 224,235,255 193,230,255 136,200,241 86,167,200 106,184,207 188,246,255 226,254,255 242,243,247 253,240,242 241,230,232 0,0,1 2,9,12 2,2,2 0,0,0 0,0,0 181,181,181 234,234,234 242,242,242 254,254,254 255,255,255 254,254,254 253,253,253 252,252,252 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 252,252,252 254,254,254 252,252,252 245,245,245 238,238,238 237,237,237 245,245,245 253,253,253 255,255,255 255,255,255
255,254,252 255,254,250 241,251,251 232,251,255 231,252,255 237,254,251 250,255,236 255,255,232 255,248,245 255,237,255 248,238,255 234,249,255 217,255,251 206,255,254 191,236,255 174,208,255 105,180,255 64,121,230 0,22,180 40,43,242 36,19,237 41,16,226 38,15,197 83,65,218 100,87,225 77,64,209 47,27,193 43,16,203 64,31,229 57,24,215 40,10,189 59,31,198 179,165,255 197,193,255 221,235,255 226,252,238 237,255,233 234,255,225 244,255,245 250,253,255 246,244,255 241,246,255 234,250,255 207,235,242 187,224,232 202,241,255 199,239,255 161,199,247 53,164,242 46,158,234 62,168,239 86,179,234 166,234,255 213,247,253 246,253,246 234,235,233 208,237,252 113,201,238 15,169,222 0,184,240 0,176,225 38,178,215 158,227,254 217,236,255 207,255,242 218,255,244 240,248,248 255,244,253 255,245,255 246,243,255 197,233,251 139,222,244 65,173,197 93,198,217 167,243,249 221,255,255 223,235,239 229,240,255 192,216,255 152,189,255 59,107,255 17,67,233 25,78,253 16,71,252 17,71,248 22,76,231 40,92,212 144,189,255 179,218,246 213,243,232 241,255,227 253,255,226 255,255,233 255,252,251 254,247,255 253,243,255 250,249,255 251,253,255 255,255,255 250,246,255 244,239,255 236,240,255 219,246,250 201,246,243 175,223,251 109,143,236 74,90,237 69,71,226 167,163,255 233,225,255 249,232,255 255,236,255 61,66,159 56,57,161 47,47,161 50,47,163 46,45,149 73,75,153 231,237,255 244,252,255 253,255,242 255,255,238 255,255,240 255,251,247 255,249,252 251,250,254 249,253,254 246,254,253 228,255,252 243,255,253 249,243,244 247,229,236 246,235,245 233,249,255 193,245,255 148,228,245 88,177,198 112,189,215 177,227,255 224,246,255 217,224,244 222,225,239 0,10,14 0,3,2 0,0,0 1,1,1 5,5,5 187,187,187 251,251,251 248,248,248 255,255,255 254,254,254 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 251,251,251 253,253,253 252,252,252 244,244,244 236,236,236 235,235,235 244,244,244 254,254,254 255,255,255 255,255,255
255,247,255 255,253,249 236,255,248 225,255,255 225,254,255 238,252,255 255,252,237 255,250,223 255,253,248 247,221,251 233,228,255 218,247,255 169,229,245 138,208,232 122,181,250 96,138,251 6,40,224 9,37,222 23,38,224 16,19,194 106,102,255 163,155,255 228,224,255 219,221,255 235,241,255 232,239,255 207,209,255 172,164,255 119,96,242 54,17,203 42,0,209 70,15,248 85,39,205 144,112,237 214,206,255 243,255,254 225,255,212 236,255,223 241,255,241 238,249,255 242,243,255 240,241,255 239,248,255 222,246,246 205,244,246 203,254,255 167,226,255 103,164,232 27,175,253 31,164,232 66,175,229 107,198,229 179,255,255 199,255,244 233,255,236 255,255,237 249,250,240 196,239,248 70,187,216 0,181,222 0,187,232 0,174,213 87,207,236 170,241,255 204,255,230 221,255,245 241,253,253 255,240,250 255,238,245 255,247,246 242,250,250 184,248,255 110,218,242 59,178,204 90,186,202 186,241,248 224,250,255 215,238,255 109,150,243 43,101,227 0,33,252 21,63,255 15,58,255 31,74,247 33,78,219 68,111,214 168,209,255 199,236,255 226,255,253 241,255,240 250,255,233 251,255,230 247,251,232 249,246,242 248,242,253 247,238,255 248,241,255 251,244,251 255,248,251 255,250,255 255,249,255 255,254,255 250,255,240 235,255,237 223,255,255 165,183,255 65,65,213 75,62,230 200,187,255 224,213,255 235,225,255 251,240,255 66,71,164 53,55,157 47,47,161 49,46,162 49,47,153 65,67,145 228,234,255 246,254,255 254,255,244 255,255,239 255,255,240 255,250,246 255,248,251 251,250,254 249,253,254 247,255,254 225,255,255 239,255,255 255,252,247 255,249,236 255,251,234 255,255,240 226,255,248 191,254,255 138,221,242 80,166,202 106,179,223 175,230,255 200,236,255 208,232,252 0,3,10 0,14,11 0,0,0 4,4,4 8,8,8 186,186,186 255,255,255 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 253,253,253 247,247,247 246,246,246 253,253,253 255,255,255 255,255,255 255,255,255
255,241,255 255,253,249 235,255,243 220,255,251 222,252,255 241,249,255 255,248,238 255,245,217 255,243,234 252,235,255 221,232,255 158,209,255 103,186,224 101,184,239 81,141,247 18,56,212 29,13,255 2,0,199 47,45,195 154,159,250 213,218,255 244,247,255 235,234,254 247,247,255 238,246,253 235,254,245 227,255,241 227,255,255 192,212,255 125,126,240 71,52,233 28,0,216 54,0,219 64,22,199 117,102,207 215,226,255 226,255,236 230,255,231 219,251,227 232,248,254 241,242,255 247,241,255 247,250,255 240,255,246 221,255,252 192,253,255 130,207,255 64,148,224 9,157,241 38,165,233 75,179,222 152,240,255 179,255,255 198,255,254 209,246,226 255,255,235 255,254,238 255,253,254 154,207,228 37,172,216 0,180,234 0,171,222 54,187,225 139,232,255 221,255,230 227,255,244 238,254,253 255,249,254 255,251,250 255,255,242 255,249,238 198,236,240 162,245,255 129,231,255 83,176,199 107,172,187 173,215,244 190,231,255 50,107,230 0,67,228 20,60,255 3,42,255 27,64,244 28,66,198 85,119,203 193,225,255 225,251,255 224,246,241 232,249,238 240,253,245 244,255,253 245,251,255 245,251,255 248,254,255 250,253,255 250,254,255 248,250,251 249,250,248 255,250,249 255,250,255 255,247,254 255,248,238 247,255,218 234,255,216 228,251,246 191,203,255 78,76,200 103,92,238 216,211,255 220,223,255 228,240,252 245,255,246 66,71,164 45,47,149 42,42,156 45,41,160 50,48,154 57,58,138 223,229,255 244,251,255 255,255,247 255,255,239 255,254,241 255,249,246 254,247,250 251,250,254 249,253,254 248,255,255 234,251,255 239,250,255 247,250,241 255,255,233 255,255,227 255,255,227 248,255,235 223,255,252 186,245,255 131,211,252 81,172,223 83,169,221 155,224,255 211,252,255 0,0,8 3,3,3 4,4,4 5,5,5 2,2,2 171,171,171 255,255,255 250,250,250 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 252,252,252 253,253,253 254,254,254 253,253,253 255,255,255 255,255,255 255,255,255 253,253,253 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255
255,238,255 255,252,249 234,255,238 219,255,243 221,247,255 245,244,255 255,244,239 255,243,217 253,234,221 243,247,255 178,218,255 90,168,239 74,172,236 82,169,255 45,95,239 0,12,209 45,4,239 62,34,211 207,198,255 231,238,247 248,255,226 246,242,223 255,244,255 255,239,255 249,235,255 233,240,255 215,247,222 220,255,225 211,255,239 189,231,255 136,159,255 35,42,191 57,15,255 31,0,218 34,21,177 126,136,220 217,248,255 225,255,252 212,245,231 241,255,255 244,241,255 255,246,255 255,252,252 250,255,244 222,255,247 163,235,243 93,186,235 49,155,232 15,152,252 52,172,248 98,196,242 161,250,255 161,252,255 170,254,255 177,232,237 225,233,233 255,235,234 255,245,253 194,223,254 75,175,234 13,163,241 17,167,245 55,169,232 115,196,247 245,255,243 239,254,250 234,254,255 243,255,255 255,255,248 255,255,241 255,251,236 224,237,239 198,238,255 193,254,255 149,215,240 104,163,189 107,162,207 129,187,255 17,89,231 0,80,255 0,54,255 21,73,255 23,67,214 75,111,205 153,181,222 209,228,233 250,255,247 252,255,242 250,251,249 250,250,255 245,246,255 240,241,255 237,241,255 239,246,255 238,247,251 235,244,241 243,255,244 245,255,243 250,255,245 255,255,251 255,251,247 255,252,233 252,255,219 248,255,223 231,250,233 216,229,255 148,154,231 167,171,255 218,229,255 226,251,255 228,255,227 236,255,212 73,78,169 45,47,149 43,43,157 44,40,159 53,51,157 51,52,132 216,221,255 236,242,253 255,255,248 255,255,240 255,254,241 255,249,246 254,247,252 251,250,254 249,253,254 248,255,254 248,243,255 242,243,255 235,248,240 239,255,224 251,255,218 255,255,222 255,255,233 255,255,251 215,239,255 183,246,255 115,213,255 48,159,205 94,188,224 191,245,255 0,0,11 18,0,3 7,7,7 3,3,3 0,0,0 158,158,158 255,255,255 248,248,248 255,255,255 255,255,255 250,250,250 253,253,253 255,255,255 255,255,255 254,254,254 253,253,253 253,253,253 255,255,255 253,253,253 253,253,253 253,253,253 253,253,253 254,254,254 254,254,254 253,253,253 253,253,253 255,255,255 255,255,255
