50 170
245,255,246 247,255,250 247,252,251 241,243,244 242,238,243 250,243,246 255,252,249 255,255,248 247,245,234 253,255,243 237,240,238 248,252,255 236,238,255 225,225,255 219,216,255 221,217,255 200,224,255 196,218,255 177,197,255 160,180,255 156,172,255 141,155,255 123,133,247 119,126,253 117,120,255 99,101,249 83,82,238 72,71,234 64,62,228 47,46,216 30,28,201 21,19,192 179,178,204 244,242,255 246,246,255 250,253,255 248,254,253 251,255,251 244,251,244 253,255,251 250,251,249 205,204,206 137,133,138 130,126,131 133,129,134 128,123,124 142,139,135 160,157,152 204,204,204 183,183,183 172,172,172 179,179,179 215,215,215 219,219,219 255,255,255 240,240,240 252,252,252 237,237,237 251,251,251 255,255,255 253,253,253 255,255,255 247,247,247 246,246,246 251,249,255 251,249,255 228,225,241 255,250,255 255,249,255 255,252,255 255,251,255 255,253,255 255,254,255 253,254,255 251,254,255 245,251,255 215,224,233 217,229,239 239,253,255 226,242,255 174,208,255 111,148,240 57,97,186 46,91,178 57,105,187 68,120,197 94,148,219 125,179,242 171,223,255 180,229,255 195,240,255 210,249,255 218,250,255 217,243,249 217,238,239 219,237,236 240,255,253 243,255,245 246,255,238 242,254,236 238,243,246 233,238,255 228,239,255 218,239,255 202,230,255 96,125,182 76,104,168 176,205,250 217,244,255 221,242,234 250,255,248 231,232,223 237,233,244 247,243,254 248,244,255 249,245,255 255,251,255 255,251,255 250,246,255 249,246,255 255,252,255 249,246,255 235,232,241 239,236,245 252,250,255 249,247,253 241,239,245 247,245,251 255,246,255 244,232,254 243,235,252 255,251,255 251,254,255 246,255,252 243,255,249 236,255,247 217,247,236 227,255,255 210,240,255 142,171,208 93,118,180 67,89,171 94,112,213 160,175,255 200,227,255 139,163,251 91,114,200 85,105,190 83,100,179 78,93,162 105,117,175 148,160,202 212,223,250 230,239,252 243,250,253 244,248,243 246,246,240 255,251,246 255,255,252 255,254,254 252,252,252 255,255,255 255,255,255 255,255,255 249,249,249 247,247,247 251,251,251 255,255,255 255,255,255 255,255,255
247,255,250 250,255,252 251,255,255 248,247,251 248,244,249 255,249,250 255,255,250 255,255,247 255,255,245 255,255,248 239,244,245 232,236,255 155,158,209 85,84,164 47,43,146 40,32,149 12,32,163 14,34,169 12,29,172 10,24,177 13,25,191 17,24,205 16,20,215 16,14,227 11,7,232 3,0,234 1,0,239 7,0,252 14,3,255 13,5,255 12,4,255 12,4,255 148,145,177 240,238,255 243,244,255 239,243,254 247,252,253 250,255,252 241,248,241 253,255,251 240,243,241 144,144,144 9,6,8 2,0,1 4,0,0 4,0,0 8,5,0 16,14,6 7,7,7 0,0,0 20,20,20 14,14,14 4,4,4 182,182,182 250,250,250 245,245,245 255,255,255 255,255,255 255,255,255 249,249,249 244,244,244 255,255,255 255,255,255 241,241,241 236,242,237 183,189,184 63,67,62 68,69,65 68,67,63 70,68,67 67,65,65 69,65,70 125,122,131 118,118,132 195,196,217 241,245,255 225,231,255 211,221,255 171,182,226 120,133,179 44,93,195 50,101,195 69,117,199 102,148,212 147,192,236 191,233,255 213,253,255 222,255,247 229,255,240 235,255,235 239,255,235 247,255,238 250,255,244 253,255,249 255,255,252 255,255,254 255,255,225 255,255,219 255,255,211 255,244,212 250,230,225 249,229,241 243,239,245 232,244,248 226,249,255 177,201,255 73,94,179 119,142,222 216,240,255 223,245,255 238,251,255 234,240,255 242,241,255 246,245,255 238,237,255 231,230,255 241,240,255 236,236,255 226,226,255 233,234,255 241,242,255 231,232,255 216,217,243 218,220,244 231,233,255 233,235,255 236,239,255 246,249,255 255,240,255 250,235,255 249,245,255 248,255,250 232,248,231 228,252,234 233,255,253 221,247,255 217,238,255 191,209,255 121,138,211 68,86,163 92,112,183 149,176,233 191,222,255 213,247,255 199,234,255 193,227,255 174,206,242 155,181,221 159,185,222 193,213,248 220,239,255 233,249,255 216,232,239 235,247,247 248,255,254 250,254,249 252,253,251 255,254,255 255,252,255 252,243,253 242,242,242 249,249,249 255,255,255 255,255,255 254,254,254 250,250,250 250,250,250 252,252,252 255,255,255 255,255,255
245,255,249 250,255,254 251,255,255 254,253,255 254,250,255 255,254,253 255,255,248 255,255,242 250,253,237 250,255,248 239,247,254 228,234,255 133,135,205 61,57,162 43,34,168 51,40,190 7,11,213 13,18,223 20,24,233 17,19,234 7,8,230 5,4,232 1,0,235 0,0,234 8,7,253 6,5,253 5,4,254 4,6,255 1,3,252 0,0,247 0,0,246 0,3,250 166,163,202 246,245,255 238,238,255 226,229,244 244,250,255 250,255,254 241,247,242 245,252,245 253,255,252 158,159,157 7,5,5 5,3,3 16,12,11 11,8,3 6,4,0 4,3,0 0,0,0 0,0,0 5,5,5 0,0,0 0,0,0 19,19,19 183,183,183 243,243,243 236,236,236 248,248,248 254,254,254 252,252,252 246,246,246 250,250,250 255,255,255 253,253,253 251,255,241 187,196,175 4,13,0 0,6,0 2,5,0 2,3,0 2,1,0 0,0,3 0,0,8 0,0,21 161,162,196 228,231,255 176,181,236 128,137,200 76,87,155 91,103,175 65,128,166 130,188,223 192,246,255 212,255,255 220,251,254 234,255,246 250,255,241 255,255,232 255,255,230 255,255,231 255,255,233 255,255,235 255,255,240 255,255,244 255,252,243 254,248,243 255,255,235 255,255,229 255,255,227 255,249,235 255,240,254 255,244,255 255,252,254 248,255,247 202,224,236 216,237,255 84,98,216 74,87,215 162,177,255 150,165,237 143,151,211 146,146,210 106,106,166 112,112,172 104,104,164 109,110,168 136,137,195 146,147,203 149,151,205 164,166,220 191,194,245 204,208,255 216,220,255 230,235,255 235,240,255 223,229,255 216,222,255 228,234,255 247,233,255 245,236,255 251,253,255 241,254,246 221,244,229 227,254,245 228,254,255 203,224,255 165,178,255 90,95,197 76,80,185 142,150,243 200,215,255 217,242,255 216,250,243 209,250,223 222,255,242 226,255,249 230,255,254 230,255,254 229,253,253 231,252,253 234,252,251 236,253,249 239,254,246 246,255,249 250,255,251 248,254,249 252,254,255 255,251,255 251,243,255 240,231,252 240,240,240 244,244,244 250,250,250 253,253,253 254,254,254 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255
245,252,249 249,255,254 251,254,255 254,253,255 255,253,255 255,255,252 255,255,245 252,254,235 253,255,240 250,255,249 239,248,255 223,229,255 113,114,200 39,35,161 28,18,178 38,24,202 13,8,223 14,9,225 18,14,233 13,8,229 3,0,224 12,8,234 22,20,246 15,14,240 2,4,228 3,7,226 5,13,227 5,17,225 2,16,219 0,14,214 1,19,214 9,27,220 128,124,166 228,225,255 237,238,255 236,240,255 244,250,255 250,255,255 238,245,240 251,255,251 238,242,237 150,151,149 0,1,0 6,4,3 8,5,1 4,2,0 5,4,0 9,7,0 7,7,7 5,5,5 0,0,0 20,20,20 15,15,15 10,10,10 34,34,34 220,220,220 255,255,255 255,255,255 237,237,237 245,245,245 255,255,255 249,249,249 249,249,249 254,254,254 238,246,229 184,192,175 0,6,0 9,14,0 9,11,0 7,8,0 14,12,11 12,10,16 0,0,13 5,6,32 138,142,177 139,147,194 76,87,144 96,110,176 120,135,207 182,199,255 216,255,245 218,255,243 219,255,239 224,250,236 233,249,238 248,251,242 255,253,249 255,254,251 255,251,249 255,252,250 255,252,247 255,252,245 255,254,246 255,255,247 255,255,243 253,252,238 251,254,252 255,255,246 255,254,244 255,244,255 255,236,255 255,240,255 254,248,243 231,250,223 214,245,242 208,234,255 90,102,236 55,62,219 72,82,219 42,52,159 50,53,144 48,45,137 62,63,151 59,60,148 49,50,138 48,49,135 55,57,141 54,57,138 54,58,137 62,66,144 56,61,136 52,58,131 40,46,117 39,46,115 57,65,132 90,99,163 144,153,217 198,207,255 250,244,255 247,247,255 244,249,255 236,249,255 234,253,255 227,250,255 190,213,255 136,153,220 73,86,172 94,102,196 165,171,255 224,233,255 226,239,255 226,245,250 234,255,232 218,244,204 245,255,236 236,255,230 225,240,219 220,233,219 227,238,228 240,251,243 248,255,251 248,255,249 250,255,248 249,255,247 244,252,245 245,252,249 251,254,255 251,251,255 249,246,255 244,239,255 255,255,255 255,255,255 255,255,255 254,254,254 252,252,252 252,252,252 254,254,254 255,255,255 255,255,255 255,255,255
246,252,251 249,254,255 252,253,255 252,250,255 254,251,253 255,255,251 255,255,244 249,253,234 253,255,242 248,255,251 233,243,255 217,225,255 113,114,212 45,39,182 29,17,197 26,9,207 28,32,191 22,25,187 26,28,193 20,22,194 12,11,191 22,21,209 28,26,222 11,8,211 18,15,224 16,12,225 15,13,226 15,15,229 13,14,226 7,10,222 8,12,221 12,16,225 118,115,161 214,213,253 238,237,255 246,250,255 246,251,255 240,248,248 235,242,237 251,255,251 249,253,248 167,168,164 3,4,2 9,8,4 4,1,0 4,3,0 14,12,1 18,17,3 0,0,0 36,36,36 10,10,10 0,0,0 17,17,17 0,0,0 7,7,7 43,43,43 218,218,218 255,255,255 242,242,242 239,239,239 255,255,255 255,255,255 248,248,248 246,246,246 238,239,243 200,201,205 3,2,6 16,13,15 6,3,5 2,0,3 3,0,5 0,0,7 4,5,19 0,0,18 61,69,98 98,112,148 121,140,183 186,209,255 207,233,255 202,229,255 243,248,233 240,244,232 244,249,240 253,255,254 251,254,255 251,252,255 246,246,255 246,244,255 251,249,255 251,250,255 247,244,255 241,240,249 245,244,248 253,254,252 255,255,252 255,255,250 227,255,255 234,255,255 243,255,255 250,244,255 255,236,255 254,241,255 240,253,227 220,255,202 221,255,237 192,231,255 91,113,238 55,67,225 53,63,205 29,40,151 52,56,151 58,56,152 38,40,152 36,39,148 46,49,158 51,54,162 42,46,151 37,42,145 42,47,149 44,51,148 46,54,148 50,58,151 48,57,147 46,56,143 47,58,142 43,54,138 54,66,148 78,90,172 211,219,209 235,243,243 243,250,255 231,238,255 209,217,255 169,181,253 115,131,208 78,97,172 106,125,192 174,195,246 224,244,255 218,235,254 221,232,240 250,255,255 255,255,251 234,232,224 255,250,241 255,255,249 255,247,247 237,228,231 240,233,238 255,252,255 255,253,255 236,235,237 253,255,254 243,249,244 242,247,245 248,253,254 246,252,255 236,239,254 226,229,250 226,227,253 246,246,246 251,251,251 255,255,255 255,255,255 252,252,252 249,249,249 250,250,250 253,253,253 255,255,255 255,255,255
249,254,255 251,254,255 252,252,255 251,249,255 253,250,252 255,255,251 255,255,244 252,255,236 251,255,240 235,248,240 222,234,252 223,231,255 150,151,255 115,108,255 118,103,255 113,96,255 120,138,231 121,138,235 142,155,255 152,163,255 148,153,255 148,150,255 131,129,255 91,83,255 28,14,226 21,4,231 18,0,238 21,1,250 24,1,255 21,0,255 21,0,255 22,1,255 204,200,249 244,242,255 231,230,255 239,242,255 248,253,255 248,255,255 235,242,237 241,248,241 253,255,252 169,170,166 0,1,0 6,5,1 4,1,0 5,4,0 7,6,0 5,5,0 10,10,10 0,0,0 2,2,2 21,21,21 4,4,4 0,0,0 0,0,0 7,7,7 79,79,79 225,225,225 255,255,255 247,247,247 255,255,255 254,254,254 254,254,254 249,249,249 253,247,255 216,210,233 0,0,14 8,0,19 2,0,10 2,0,8 12,8,20 5,3,15 4,5,19 0,0,13 56,70,89 178,198,223 218,244,255 202,233,255 203,237,255 189,226,255 255,238,255 255,242,255 255,243,255 255,240,255 242,236,255 234,239,255 232,247,255 230,252,255 224,250,255 227,253,255 228,251,255 231,248,255 238,250,255 246,252,255 248,249,255 242,241,251 200,251,255 212,255,255 227,255,255 236,247,255 244,240,255 248,250,255 243,255,226 228,255,200 209,255,213 188,241,255 93,124,233 53,71,218 64,79,212 44,58,160 41,50,137 53,54,140 40,45,168 42,47,170 65,70,192 74,80,199 49,56,173 35,42,157 41,49,162 39,49,157 35,45,152 38,50,152 38,50,151 42,55,153 46,60,156 34,49,142 28,43,135 39,54,146 77,92,65 166,179,171 232,239,255 219,222,255 156,157,247 93,96,200 86,97,195 129,148,223 194,221,255 215,249,255 222,253,244 232,255,238 248,255,247 246,244,244 244,228,245 255,245,255 255,241,255 255,246,255 255,245,255 255,237,255 255,233,255 255,237,255 255,244,255 255,250,255 254,250,255 244,246,247 245,249,250 248,255,255 235,243,250 202,210,223 182,188,207 180,186,209 196,196,196 216,216,216 239,239,239 251,251,251 250,250,250 247,247,247 250,250,250 254,254,254 255,255,255 255,255,255
251,245,255 250,247,255 249,249,255 250,255,255 250,255,254 252,255,248 255,255,243 255,255,239 242,236,217 248,238,220 251,242,228 252,246,235 250,247,242 243,248,247 236,248,250 233,248,251 203,255,247 204,240,248 224,236,254 255,252,255 255,242,240 241,220,245 229,199,255 47,12,206 13,0,244 6,6,255 0,4,255 0,0,248 14,16,255 9,4,219 21,20,166 156,161,254 253,245,246 255,249,250 255,252,253 255,252,255 255,250,253 253,246,251 249,243,248 248,241,248 255,251,255 157,153,159 1,0,5 1,0,4 0,0,3 4,5,9 0,0,1 0,2,3 0,0,0 24,24,24 9,9,9 0,0,0 5,5,5 14,14,14 0,0,0 8,8,8 0,0,0 95,95,95 250,250,250 255,255,255 233,233,233 250,250,250 255,255,255 255,255,255 255,255,255 228,228,228 0,0,0 6,6,6 1,1,1 2,2,2 0,0,0 4,4,4 1,1,1 0,0,0 133,133,133 241,241,241 247,247,247 244,244,244 250,250,250 254,254,254 252,252,252 246,246,246 248,248,248 254,254,254 255,255,255 248,248,248 246,246,246 252,252,252 249,249,249 254,254,254 251,251,251 243,243,243 244,244,244 252,252,252 255,255,255 251,251,251 238,250,230 255,255,249 255,246,255 254,237,255 248,246,255 240,243,255 254,242,240 255,253,251 255,251,255 214,240,254 87,147,171 52,107,164 72,91,194 54,40,176 56,36,173 52,41,165 46,61,164 113,123,183 241,237,255 254,232,255 254,228,255 247,230,255 209,201,232 211,196,234 203,172,233 166,133,207 71,57,128 50,61,141 25,47,159 19,40,169 31,48,151 42,60,125 30,58,176 43,70,181 183,209,255 119,142,228 73,92,160 106,123,174 164,179,212 226,238,255 235,243,250 245,251,250 249,255,250 249,253,247 247,251,245 250,254,249 252,255,253 251,253,253 255,255,237 241,247,222 253,255,240 238,250,232 240,255,245 239,255,255 207,223,240 228,242,255 186,196,250 144,150,223 88,89,175 52,48,144 47,41,142 59,50,154 65,54,158 60,49,153 52,67,123 44,55,117 41,48,121 63,66,147 60,59,145 106,104,186 206,205,255 231,236,255 239,248,255 241,255,254
250,245,255 251,247,255 247,249,255 247,250,254 246,253,250 246,253,246 249,253,241 253,252,238 244,237,222 252,243,230 255,250,240 255,252,245 254,250,249 244,248,249 240,249,253 239,250,255 214,254,252 214,243,248 241,253,255 245,244,254 236,225,245 249,230,255 97,73,191 53,28,218 20,3,248 5,7,255 0,0,245 0,11,255 4,12,233 18,21,190 119,121,233 203,206,255 255,247,247 254,246,247 254,246,247 254,246,247 252,245,248 253,246,249 253,247,252 253,247,252 253,249,254 155,151,156 0,0,3 1,0,4 0,0,3 4,5,9 0,0,1 1,3,4 12,12,12 0,0,0 0,0,0 12,12,12 12,12,12 0,0,0 18,18,18 0,0,0 4,4,4 3,3,3 129,129,129 255,255,255 255,255,255 253,253,253 240,240,240 255,255,255 253,253,253 227,227,227 0,0,0 5,5,5 0,0,0 2,2,2 0,0,0 4,4,4 29,29,29 137,137,137 128,128,128 120,120,120 142,142,142 137,137,137 159,159,159 160,160,160 151,151,151 164,164,164 147,147,147 168,168,168 157,157,157 154,154,154 170,170,170 198,198,198 255,255,255 255,255,255 254,254,254 250,250,250 249,249,249 253,253,253 254,254,254 253,253,253 248,255,244 192,188,183 199,179,192 192,177,204 177,176,202 184,187,201 208,196,196 208,183,181 208,197,200 150,176,192 79,135,170 61,114,181 69,88,193 57,45,175 56,37,170 57,46,172 32,44,152 101,108,171 247,241,255 255,237,255 255,235,255 253,243,255 244,247,252 255,251,255 235,213,248 255,237,255 160,152,205 13,27,99 37,58,167 29,44,177 40,50,164 50,59,139 20,47,158 27,53,159 91,115,211 74,95,177 100,118,183 183,199,246 222,235,255 236,246,255 236,244,251 246,252,251 252,255,251 250,254,248 248,252,247 251,254,252 252,254,254 251,253,253 242,249,222 255,255,241 241,248,235 242,250,250 241,248,255 223,228,255 172,178,223 52,56,114 59,65,132 56,60,131 52,55,130 54,54,130 64,65,139 82,82,152 93,92,160 95,94,162 88,102,151 66,77,134 62,70,137 44,46,124 65,63,145 75,73,149 170,170,234 227,230,255 239,249,255 241,255,253
255,252,255 255,253,255 252,253,255 250,254,255 248,254,253 249,254,252 250,254,249 255,253,248 247,241,234 255,249,242 255,255,251 255,254,254 255,251,254 250,248,254 246,248,255 245,251,255 224,245,253 230,250,251 241,255,254 237,238,255 235,224,255 141,125,232 35,21,169 26,21,207 16,17,245 0,0,249 0,8,255 0,7,229 10,23,185 68,78,179 216,219,255 238,235,255 255,249,249 252,244,244 247,239,239 244,238,239 248,242,243 254,247,250 255,252,254 255,252,255 252,248,253 155,151,156 0,0,3 0,0,3 0,0,3 4,5,9 0,0,3 1,2,6 0,0,0 6,6,6 21,21,21 4,4,4 3,3,3 5,5,5 0,0,0 4,4,4 0,0,0 15,15,15 0,0,0 158,158,158 255,255,255 244,244,244 255,255,255 252,252,252 251,251,251 226,226,226 0,0,0 3,3,3 0,0,0 2,2,2 0,0,0 3,3,3 12,12,12 78,78,78 135,135,135 134,134,134 113,113,113 121,121,121 123,123,123 131,131,131 129,129,129 138,138,138 116,116,116 122,122,122 135,135,135 122,122,122 142,142,142 164,164,164 253,253,253 251,251,251 251,251,251 254,254,254 255,255,255 253,253,253 253,253,253 255,255,255 244,255,241 147,142,139 138,121,132 130,120,137 127,131,149 121,127,138 142,130,136 147,122,120 147,137,137 98,122,144 66,117,173 69,115,203 66,86,193 52,47,162 48,35,157 56,44,174 41,47,160 101,103,168 255,249,255 255,250,255 255,250,255 246,249,240 248,255,233 247,255,229 255,252,249 255,248,255 224,224,254 115,129,188 27,44,154 35,41,184 47,45,175 50,44,145 43,66,168 28,49,148 56,76,163 118,137,212 175,192,249 222,236,255 225,236,255 228,235,250 240,247,250 249,254,252 253,255,252 252,254,248 251,252,248 252,255,253 253,255,255 251,253,254 254,255,241 238,243,234 242,243,253 243,241,255 178,172,225 75,67,137 34,28,105 60,55,134 60,59,131 104,106,170 160,167,217 202,212,252 225,236,255 233,244,255 234,245,255 230,241,255 218,230,255 216,226,255 195,201,255 56,57,125 49,46,118 53,50,119 164,163,219 239,242,255 241,250,255 242,255,252
255,255,252 255,255,252 255,255,254 251,255,255 250,255,255 250,255,255 251,254,255 255,254,255 254,248,249 255,250,252 255,253,255 255,252,255 255,249,255 254,248,255 250,248,255 248,249,255 239,242,255 235,246,244 221,233,233 233,237,255 171,165,255 24,13,177 33,32,220 0,11,209 0,14,231 0,10,252 3,10,249 15,27,213 30,44,150 188,200,240 238,238,254 253,243,255 255,254,251 251,246,243 244,239,236 243,238,237 249,244,243 255,250,251 255,253,254 255,253,255 255,252,254 157,154,156 2,1,3 2,1,5 0,0,3 4,5,9 0,0,3 0,1,5 0,0,0 3,3,3 167,167,167 7,7,7 5,5,5 0,0,0 1,1,1 3,3,3 13,13,13 0,0,0 14,14,14 0,0,0 173,173,173 243,243,243 255,255,255 249,249,249 249,249,249 226,226,226 0,0,0 2,2,2 0,0,0 3,3,3 0,0,0 3,3,3 3,3,3 0,0,0 138,138,138 236,236,236 170,170,170 142,142,142 125,125,125 127,127,127 124,124,124 120,120,120 133,133,133 132,132,132 219,219,219 243,243,243 255,255,255 255,255,255 245,245,245 240,240,240 243,243,243 253,253,253 255,255,255 252,252,252 252,252,252 255,255,255 243,255,245 254,249,250 255,251,255 248,242,247 209,220,224 119,125,136 123,111,123 162,138,138 133,127,122 120,144,172 63,107,190 70,110,223 82,102,211 49,51,146 44,38,147 48,36,172 44,44,162 87,84,153 255,248,255 255,245,246 255,255,251 241,253,225 248,255,220 231,254,200 251,254,228 226,221,220 243,247,255 186,200,253 25,37,149 33,29,184 56,40,188 54,33,155 38,56,145 29,46,132 113,129,205 198,213,255 228,239,255 229,239,255 233,240,255 246,253,255 246,250,251 252,255,251 255,255,251 253,254,250 252,253,251 255,255,255 255,254,255 250,250,255 230,233,238 250,250,255 222,217,255 111,100,163 59,43,127 54,38,132 60,47,139 115,109,188 201,201,255 221,230,255 237,253,255 239,255,255 235,253,246 227,246,237 226,242,235 225,240,236 229,240,255 229,237,255 226,230,255 81,82,138 63,61,121 83,79,138 172,172,220 228,232,255 242,251,255 244,255,250
255,252,239 255,253,242 252,252,246 249,251,251 247,251,255 245,250,255 247,249,255 250,249,255 255,252,255 255,246,254 254,242,248 255,243,249 255,247,255 255,250,255 254,247,255 246,244,255 255,250,255 242,243,247 230,237,255 186,190,255 51,49,203 14,10,223 0,5,234 1,19,244 0,12,237 0,13,243 17,24,235 25,30,183 144,153,226 244,250,255 255,250,243 255,246,243 255,255,251 255,251,246 249,245,240 248,245,241 253,250,246 255,255,251 255,254,253 254,252,251 255,255,255 159,159,159 5,4,6 4,3,5 1,0,4 4,5,9 0,0,3 0,0,4 12,12,12 0,0,0 255,255,255 149,149,149 4,4,4 0,0,0 6,6,6 0,0,0 1,1,1 10,10,10 0,0,0 17,17,17 6,6,6 190,190,190 246,246,246 255,255,255 249,249,249 228,228,228 0,0,0 2,2,2 0,0,0 4,4,4 0,0,0 2,2,2 0,0,0 26,26,26 102,102,102 249,249,249 223,223,223 143,143,143 127,127,127 124,124,124 135,135,135 121,121,121 133,133,133 116,116,116 186,186,186 255,255,255 241,241,241 235,235,235 243,243,243 239,239,239 243,243,243 253,253,253 255,255,255 251,251,251 251,251,251 255,255,255 232,247,239 255,253,255 255,252,255 255,255,247 209,226,217 113,122,132 131,116,137 142,121,120 165,163,152 192,217,251 64,101,211 65,97,240 109,129,240 49,59,136 51,50,146 45,34,174 60,55,176 95,92,161 255,248,255 255,245,247 255,253,253 239,252,230 243,255,224 242,255,222 244,250,231 255,251,255 231,235,255 92,103,165 42,47,169 38,27,189 59,32,189 72,41,170 35,48,122 47,59,129 190,201,255 215,226,255 215,224,255 226,233,255 246,252,255 251,254,255 250,253,251 255,255,251 255,255,251 254,253,249 255,253,253 255,254,255 254,252,255 250,247,255 244,237,255 195,187,240 102,88,159 79,62,149 60,41,138 64,46,140 159,148,228 211,208,255 235,242,255 238,255,252 238,255,236 234,255,227 233,255,227 241,255,240 248,255,254 248,255,255 232,242,255 217,222,247 238,240,255 153,152,194 67,65,111 62,59,104 156,156,192 246,249,255 244,253,255 246,255,247
255,254,235 255,254,239 255,254,246 251,253,254 246,251,255 244,249,255 243,248,255 246,246,255 255,251,255 250,243,250 245,236,239 250,239,242 255,248,251 255,253,255 255,247,255 246,240,251 255,248,251 251,249,255 216,217,255 84,87,209 1,4,196 9,13,255 0,0,249 0,12,255 0,4,246 7,16,233 20,22,200 87,85,205 241,236,255 243,235,252 255,254,251 255,252,244 255,255,251 255,254,249 254,251,246 255,252,247 255,254,249 255,255,252 255,254,250 252,251,247 255,255,254 159,159,159 5,5,5 4,3,5 1,0,2 6,5,9 0,0,3 0,0,5 3,3,3 0,0,0 255,255,255 255,255,255 106,106,106 10,10,10 0,0,0 3,3,3 0,0,0 17,17,17 0,0,0 11,11,11 8,8,8 17,17,17 207,207,207 255,255,255 251,251,251 231,231,231 2,2,2 2,2,2 0,0,0 5,5,5 0,0,0 0,0,0 0,0,0 13,13,13 89,89,89 244,244,244 254,254,254 191,191,191 129,129,129 136,136,136 129,129,129 131,131,131 129,129,129 130,130,130 140,140,140 255,255,255 244,244,244 255,255,255 250,250,250 249,249,249 251,251,251 255,255,255 255,255,255 252,252,252 251,251,251 253,253,253 244,255,254 239,236,245 221,210,212 222,229,208 156,177,155 118,128,138 159,144,171 139,119,118 205,206,190 221,246,255 54,83,218 55,80,250 122,144,255 46,65,122 52,56,139 43,32,178 37,33,152 88,84,155 251,242,255 255,244,255 255,247,255 231,240,249 230,255,243 233,254,246 242,243,255 251,241,255 161,158,213 35,41,124 40,42,174 57,41,206 49,19,172 77,43,167 54,62,121 64,71,126 207,213,255 216,222,255 222,226,254 229,232,247 247,250,255 243,243,243 255,255,249 255,255,249 255,255,250 255,251,250 254,251,253 255,253,255 253,249,255 247,243,255 220,208,255 112,98,180 80,64,152 69,51,144 53,37,125 140,129,202 235,232,255 238,244,255 239,255,243 243,255,230 246,255,222 247,255,226 250,255,238 251,255,254 246,244,255 236,230,255 248,254,255 243,247,255 248,249,255 192,190,219 78,75,107 81,78,110 164,163,189 240,241,255 248,253,254 248,255,246
255,255,235 255,255,240 255,255,249 253,254,255 248,251,255 244,248,255 240,244,255 240,243,255 247,246,255 245,242,244 244,239,236 250,244,239 255,252,249 255,255,254 253,250,252 246,242,247 244,243,252 229,226,255 135,132,242 14,14,184 10,19,237 0,0,246 0,12,255 0,2,254 0,0,250 36,34,230 53,49,184 211,202,255 229,212,255 255,241,255 253,233,246 255,253,248 255,255,249 255,255,249 255,255,249 255,255,250 255,255,250 255,255,250 255,255,249 255,255,249 252,253,249 154,155,153 1,1,1 1,1,1 0,0,1 6,5,9 0,0,3 2,0,6 0,0,0 0,0,0 255,255,255 233,233,233 255,255,255 74,74,74 16,16,16 0,0,0 10,10,10 4,4,4 10,10,10 0,0,0 7,7,7 0,0,0 58,58,58 207,207,207 253,253,253 235,235,235 4,4,4 3,3,3 0,0,0 6,6,6 0,0,0 0,0,0 13,13,13 0,0,0 109,109,109 255,255,255 255,255,255 248,248,248 154,154,154 128,128,128 124,124,124 132,132,132 124,124,124 131,131,131 118,118,118 195,195,195 247,247,247 255,255,255 253,253,253 255,255,255 255,255,255 254,254,254 253,253,253 255,255,255 254,254,254 251,251,251 231,245,243 247,243,254 255,254,254 252,255,232 125,152,119 99,112,120 135,120,151 181,161,160 236,239,217 221,244,255 42,65,221 55,74,255 121,145,255 44,69,111 45,54,128 45,33,183 45,46,160 93,92,164 226,218,255 242,224,255 245,230,255 227,229,255 201,217,255 207,217,255 174,164,240 161,143,234 78,69,160 56,60,165 31,32,172 53,41,201 52,27,165 71,43,143 73,76,120 118,120,160 205,207,241 227,228,254 250,250,255 247,249,255 254,254,254 255,255,251 255,255,247 255,255,248 255,254,249 254,250,249 255,250,255 255,251,255 253,246,255 245,240,255 172,162,252 50,38,128 70,58,146 53,41,123 95,85,155 230,227,255 235,240,255 230,242,236 248,255,235 249,255,225 242,255,215 237,251,217 240,244,232 248,244,255 252,241,255 253,235,255 244,249,247 251,255,255 238,240,248 236,236,250 217,215,235 244,242,255 251,251,255 245,248,253 249,254,252 249,255,246
