50 170
255,255,255 249,249,249 246,246,246 250,250,250 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 22,22,22 7,7,7 2,2,2 3,3,3 35,35,35 65,65,65 112,112,112 150,150,150 188,188,188 218,218,218 240,240,240 247,247,247 241,241,241 253,253,253 255,255,255 254,254,254 255,255,255 255,255,255 255,255,255 246,246,246 244,244,244 254,254,254 245,245,245 244,244,244 240,240,240 249,249,249 255,255,255 255,255,255 255,255,255 250,250,250 255,255,255 249,249,249 254,254,254 240,240,240 255,255,255 248,248,248 240,240,240 255,255,255 254,254,254 252,252,252 246,246,246 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 227,227,227 255,255,255 248,248,248 248,248,248 255,255,255 251,251,251 255,255,255 245,245,245 255,255,255 255,255,255 251,251,251 255,255,255 247,247,247 248,248,248 255,255,255 247,247,247 255,253,245 255,248,247 255,241,255 255,237,255 255,239,255 255,246,255 255,254,255 247,255,238 237,255,220 230,255,212 221,255,213 213,252,230 209,238,255 194,210,255 158,162,255 123,121,255 23,65,161 10,48,144 3,35,132 49,71,166 133,148,234 199,206,255 223,226,255 231,233,255 245,248,255 248,253,255 245,252,249 243,248,249 245,251,255 243,246,255 215,215,255 181,181,229 136,148,255 137,155,255 141,168,255 144,180,255 154,196,255 165,202,255 207,234,255 215,226,255 222,214,255 245,220,255 252,216,255 255,219,255 255,216,255 249,216,255 243,217,255 208,186,234 48,21,185 135,123,235 231,237,255 228,244,237 231,243,223 250,251,242 255,252,255 255,246,255 255,227,255 255,225,255 255,240,255 255,253,247 255,255,233 255,255,229 255,250,245 252,239,255 255,255,226 255,243,255 255,232,255 255,255,236 244,255,223 229,221,255 66,30,206 61,36,186 210,225,241 243,255,208 240,249,222 255,248,255 228,233,236 208,232,232 137,146,243 42,23,240 37,33,236 32,26,211 20,11,161 78,69,173 230,223,255 237,234,250 246,251,236 244,255,226 244,255,230 237,255,236
254,254,254 253,253,253 252,252,252 253,253,253 254,254,254 254,254,254 255,255,255 255,255,255 252,252,252 244,244,244 247,247,247 255,255,255 23,23,23 6,6,6 0,0,0 1,1,1 4,4,4 4,4,4 11,11,11 0,0,0 0,0,0 0,0,0 17,17,17 47,47,47 76,76,76 125,125,125 161,161,161 186,186,186 214,214,214 245,245,245 255,255,255 247,247,247 247,247,247 255,255,255 253,253,253 255,255,255 255,255,255 241,241,241 249,249,249 255,255,255 255,255,255 251,251,251 248,248,248 255,255,255 255,255,255 242,242,242 255,255,255 252,252,252 242,242,242 254,254,254 248,248,248 246,246,246 253,253,253 255,255,255 246,246,246 249,249,249 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 250,250,250 236,236,236 255,255,255 245,245,245 246,246,246 226,226,226 253,253,253 253,253,253 244,244,244 241,241,241 239,239,239 255,255,255 251,251,251 247,247,247 255,255,255 254,254,254 255,228,208 255,241,225 255,249,238 255,253,250 255,254,254 255,254,255 246,251,252 234,251,248 231,255,253 221,250,255 214,244,255 190,218,255 129,152,220 59,76,169 29,39,156 36,42,171 39,48,192 100,112,236 165,179,255 206,222,255 230,249,252 243,255,232 253,255,219 255,255,220 254,255,219 255,255,239 251,255,255 243,250,255 232,246,255 205,228,255 135,164,215 67,99,152 54,87,227 46,82,224 30,74,217 21,74,214 11,71,201 12,72,192 37,93,202 37,77,183 81,105,211 109,114,229 124,119,240 144,135,255 148,146,255 153,165,255 163,189,255 142,176,242 9,30,211 73,101,242 177,214,255 206,249,255 216,254,255 234,255,255 240,249,252 255,250,255 255,247,255 255,237,255 255,246,255 254,240,234 255,255,236 255,251,236 250,242,242 246,236,248 255,255,245 252,230,255 255,239,255 250,255,210 226,253,179 221,213,255 104,53,255 67,27,223 200,210,240 235,255,192 251,255,227 255,243,255 224,227,242 221,248,255 50,65,187 13,0,255 7,2,231 30,24,225 37,32,183 165,161,255 241,236,255 252,249,255 243,242,232 254,255,241 246,255,242 239,255,243
254,254,254 255,255,255 255,255,255 254,254,254 253,253,253 254,254,254 255,255,255 255,255,255 254,254,254 255,255,255 254,254,254 237,237,237 54,54,54 8,8,8 0,0,0 4,4,4 0,0,0 0,0,0 1,1,1 8,8,8 19,19,19 13,13,13 0,0,0 15,15,15 3,3,3 5,5,5 0,0,0 11,11,11 14,14,14 15,15,15 59,59,59 87,87,87 121,121,121 155,155,155 181,181,181 236,236,236 250,250,250 255,255,255 255,255,255 248,248,248 251,251,251 245,245,245 239,239,239 255,255,255 253,253,253 250,250,250 246,246,246 249,249,249 255,255,255 239,239,239 254,254,254 239,239,239 255,255,255 230,230,230 251,251,251 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 244,244,244 254,254,254 215,215,215 195,195,195 186,186,186 142,142,142 136,136,136 121,121,121 91,91,91 72,72,72 66,66,66 104,104,104 56,56,56 22,22,22 13,13,13 12,12,12 47,17,28 173,150,148 255,254,234 255,255,230 247,255,217 238,255,225 230,249,246 222,235,255 195,199,255 136,133,249 74,68,203 41,36,169 30,32,144 46,58,140 98,118,173 152,178,215 205,209,255 216,220,255 215,219,254 221,223,233 249,250,234 255,255,231 255,255,226 255,255,223 255,255,232 255,255,247 248,252,255 228,243,255 216,242,255 188,226,255 126,173,211 64,116,156 37,80,219 31,78,230 12,64,234 17,78,255 13,83,255 10,88,248 19,100,237 15,93,213 18,85,202 34,86,217 34,75,227 37,75,239 23,71,236 14,79,231 19,102,234 0,92,211 4,76,255 0,63,234 26,95,234 46,113,206 92,154,202 180,232,249 209,245,251 235,254,255 239,248,255 236,237,247 253,252,255 233,231,250 245,242,255 235,234,255 217,218,255 202,206,247 186,191,212 248,233,255 242,230,255 253,255,217 241,255,205 227,215,255 97,43,255 50,6,227 200,202,255 240,255,211 255,255,245 252,226,255 243,236,255 177,200,238 5,28,160 9,9,255 8,4,237 14,12,208 47,47,183 203,205,255 227,227,251 255,255,254 255,251,244 255,253,252 250,254,255 242,255,254
254,254,254 255,255,255 255,255,255 253,253,253 253,253,253 255,255,255 255,255,255 252,252,252 248,248,248 255,255,255 255,255,255 252,252,252 178,178,178 128,128,128 92,92,92 82,82,82 41,41,41 20,20,20 0,0,0 0,0,0 0,0,0 11,11,11 0,0,0 18,18,18 0,0,0 7,7,7 0,0,0 17,17,17 9,9,9 0,0,0 3,3,3 4,4,4 1,1,1 10,10,10 0,0,0 6,6,6 74,74,74 223,223,223 255,255,255 255,255,255 249,249,249 255,255,255 255,255,255 246,246,246 249,249,249 255,255,255 247,247,247 255,255,255 239,239,239 229,229,229 195,195,195 192,192,192 191,191,191 253,253,253 255,255,255 233,233,233 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 37,37,37 0,0,0 0,0,0 0,0,0 2,2,2 11,11,11 10,10,10 0,0,0 4,4,4 65,65,65 20,20,20 0,0,0 0,0,0 1,1,1 4,0,27 152,140,168 244,247,251 234,251,237 231,255,238 229,255,252 166,187,219 89,100,180 38,32,163 40,23,188 56,31,205 96,73,225 158,143,251 212,213,255 237,249,251 236,255,228 253,255,238 255,255,242 242,241,231 233,225,226 250,234,245 255,243,255 255,240,255 255,240,253 253,240,248 249,244,246 235,240,241 220,238,239 217,243,250 211,244,255 184,223,245 154,195,220 96,147,241 77,127,247 22,70,230 8,62,253 0,59,254 0,62,235 0,78,214 14,104,205 17,102,188 28,101,199 24,86,210 22,79,230 4,68,233 0,70,233 0,90,240 0,81,222 0,79,250 0,58,238 7,77,254 21,83,225 74,132,221 195,250,255 212,255,255 211,243,242 234,255,255 221,241,242 222,236,255 137,142,205 107,106,210 70,72,196 35,45,162 7,27,128 70,71,157 226,219,255 219,219,255 243,255,234 234,253,238 197,184,255 50,8,233 64,32,227 209,212,255 251,255,231 255,255,251 243,209,255 250,225,255 87,93,192 6,28,183 0,15,240 22,24,243 23,27,205 118,125,236 229,236,255 240,242,242 255,252,239 255,254,252 253,237,254 254,246,255 245,250,255
254,254,254 255,255,255 254,254,254 251,251,251 253,253,253 255,255,255 254,254,254 248,248,248 253,253,253 244,244,244 245,245,245 249,249,249 255,255,255 255,255,255 251,251,251 238,238,238 252,252,252 247,247,247 210,210,210 189,189,189 149,149,149 135,135,135 15,15,15 0,0,0 7,7,7 14,14,14 0,0,0 0,0,0 5,5,5 0,0,0 15,15,15 0,0,0 0,0,0 5,5,5 2,2,2 0,0,0 72,72,72 255,255,255 255,255,255 242,242,242 246,246,246 252,252,252 232,232,232 77,77,77 56,56,56 42,42,42 11,11,11 9,9,9 0,0,0 23,23,23 0,0,0 24,24,24 23,23,23 204,204,204 253,253,253 242,242,242 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 245,245,245 170,170,170 3,3,3 0,0,0 12,12,12 12,12,12 0,0,0 0,0,0 3,3,3 0,0,0 5,5,5 61,61,61 10,10,10 6,6,6 9,9,9 6,6,6 0,7,39 142,154,194 212,224,255 152,164,236 82,91,181 44,54,161 28,37,154 31,38,155 69,73,186 134,134,234 201,197,255 234,225,255 249,234,255 255,243,255 255,246,255 255,241,251 255,255,225 255,255,235 254,244,237 249,235,246 255,241,255 255,242,255 255,242,255 255,248,255 255,253,255 255,255,252 251,255,249 248,255,249 247,255,255 248,252,255 239,241,255 230,230,255 194,252,255 163,214,255 67,110,231 37,72,252 25,63,255 23,70,255 51,109,244 123,188,255 122,184,232 132,182,228 126,164,228 120,151,242 94,130,238 70,119,229 64,129,228 39,115,205 30,108,239 6,68,230 31,70,255 32,60,225 69,98,203 202,234,255 227,255,255 234,255,244 241,255,244 221,242,234 200,215,248 66,69,173 22,16,189 9,4,209 10,20,211 9,33,199 22,10,182 137,133,255 211,218,255 218,234,247 198,207,245 107,99,216 40,23,190 134,130,255 222,239,255 248,255,225 255,255,245 248,210,255 210,167,255 38,20,197 8,23,216 0,19,223 3,10,211 36,45,202 183,197,255 239,251,255 255,255,239 255,250,227 255,251,254 255,239,255 255,238,255 248,243,255
254,254,254 255,255,255 253,253,253 250,250,250 253,253,253 255,255,255 254,254,254 245,245,245 238,238,238 233,233,233 238,238,238 234,234,234 240,240,240 249,249,249 255,255,255 254,254,254 247,247,247 255,255,255 230,230,230 247,247,247 242,242,242 251,251,251 72,72,72 0,0,0 0,0,0 2,2,2 15,15,15 103,103,103 129,129,129 69,69,69 38,38,38 2,2,2 0,0,0 3,3,3 11,11,11 0,0,0 65,65,65 252,252,252 251,251,251 254,254,254 252,252,252 255,255,255 245,245,245 7,7,7 5,5,5 4,4,4 0,0,0 1,1,1 9,9,9 0,0,0 18,18,18 0,0,0 0,0,0 84,84,84 221,221,221 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 38,38,38 16,16,16 0,0,0 11,11,11 2,2,2 0,0,0 1,1,1 0,0,0 2,2,2 5,5,5 48,48,48 0,0,0 4,4,4 11,11,11 0,0,0 0,12,15 30,62,98 48,64,160 31,30,188 29,17,221 47,30,247 98,89,255 172,177,255 194,214,255 209,238,247 229,255,225 249,255,224 255,255,238 255,241,255 255,227,255 255,220,255 255,240,255 255,246,255 255,244,255 254,242,255 251,243,255 241,240,250 239,243,244 250,255,249 247,255,242 247,255,238 251,255,241 255,252,247 255,247,255 255,243,255 255,239,255 255,237,255 207,255,218 180,237,236 75,114,199 46,68,233 40,57,255 45,63,255 86,113,253 192,222,255 212,240,255 230,246,255 235,239,255 241,238,255 228,228,255 210,223,255 208,236,255 185,225,244 99,154,253 42,76,219 56,63,244 73,67,238 112,112,220 234,240,255 243,253,241 251,255,230 245,255,224 238,251,237 236,245,255 96,92,218 39,24,236 13,0,252 4,11,245 0,19,225 48,25,255 38,30,191 207,215,255 203,214,255 182,186,255 38,35,150 71,74,189 193,211,255 229,255,246 228,251,196 255,255,237 255,225,255 154,100,255 46,9,243 0,4,233 0,25,229 21,32,220 70,84,226 211,227,255 238,253,255 255,255,229 255,255,233 255,236,240 255,237,255 255,234,255 249,239,255
255,255,255 255,255,255 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 239,239,239 250,250,250 246,246,246 241,241,241 252,252,252 255,255,255 251,251,251 246,246,246 251,251,251 247,247,247 235,235,235 249,249,249 255,255,255 253,253,253 58,58,58 3,3,3 1,1,1 5,5,5 0,0,0 213,213,213 255,255,255 253,253,253 255,255,255 255,255,255 223,224,220 198,199,195 163,164,160 113,114,110 143,144,142 229,230,228 255,255,254 255,255,254 253,253,253 255,255,255 247,247,247 39,38,40 0,0,1 0,0,1 0,0,1 0,0,1 5,6,0 7,10,0 2,6,0 13,19,0 2,7,0 10,13,0 146,147,138 252,250,249 255,255,254 226,225,221 255,255,247 254,255,245 239,240,231 230,229,225 255,254,255 250,246,252 183,183,183 0,0,0 1,1,1 3,3,3 0,0,0 7,7,7 9,9,9 0,0,0 1,1,1 1,1,1 4,4,4 28,28,28 5,5,5 6,6,6 0,0,0 6,6,6 0,0,47 43,36,93 95,90,141 154,150,191 204,204,234 226,230,248 235,241,248 240,245,246 242,249,244 248,255,248 251,255,251 250,254,249 249,252,250 252,254,255 252,252,255 252,249,255 255,250,255 255,250,255 255,251,255 255,252,255 255,252,255 255,253,253 254,252,251 255,253,248 255,255,249 255,255,247 255,255,246 255,255,247 255,255,248 255,255,248 255,255,248 255,255,247 255,244,253 244,216,255 88,103,253 3,63,253 0,69,247 18,97,230 65,112,193 221,236,255 245,254,241 243,255,230 208,255,227 182,247,248 177,231,255 200,225,255 248,246,255 255,243,234 217,190,255 71,52,245 39,49,255 34,93,209 64,147,125 215,255,209 255,246,255 255,221,255 255,236,255 228,252,218 232,255,214 211,236,252 37,29,170 20,9,235 0,0,236 0,31,251 14,3,255 0,0,191 147,156,255 156,160,255 36,28,159 55,38,159 187,165,255 247,222,255 255,238,255 255,255,238 254,255,220 242,241,255 67,44,220 1,0,239 0,9,255 0,17,207 68,59,102 205,197,237 238,231,255 241,236,255 251,249,255 238,236,248 249,249,255 254,254,254 253,255,249 255,255,247
255,255,255 255,255,255 253,253,253 253,253,253 254,254,254 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 253,253,253 247,247,247 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 241,241,241 249,249,249 254,254,254 255,255,255 60,60,60 2,2,2 0,0,0 6,6,6 0,0,0 218,218,218 255,255,255 249,249,249 250,250,250 255,255,255 255,255,252 242,243,239 249,250,246 247,248,244 252,253,251 255,255,254 236,237,235 240,241,239 255,255,255 255,255,255 249,249,249 45,44,46 0,0,1 1,0,2 0,0,1 0,0,1 5,1,6 2,0,1 10,8,8 10,8,7 8,7,3 2,0,0 39,37,36 212,210,210 227,225,224 252,251,247 252,253,244 229,230,220 248,249,239 255,255,248 255,255,248 252,252,246 53,53,53 11,11,11 7,7,7 0,0,0 0,0,0 0,0,0 0,0,0 5,5,5 0,0,0 0,0,0 1,1,1 22,22,22 1,1,1 3,3,3 0,0,0 4,4,4 1,0,48 143,137,186 228,224,255 238,237,255 240,242,255 247,250,255 248,254,255 246,251,252 244,251,246 250,255,251 251,255,252 252,255,253 251,253,254 251,252,255 250,247,255 244,240,251 254,254,254 254,254,254 255,255,254 255,255,254 255,255,252 254,255,251 253,254,250 255,254,250 255,254,250 254,252,251 253,251,251 254,251,253 255,251,255 255,252,255 255,251,255 255,250,255 255,251,252 232,223,255 71,100,245 0,66,255 0,64,252 5,85,238 61,110,220 199,218,255 200,211,243 203,235,246 175,235,251 82,155,205 52,114,198 80,115,201 167,172,227 255,246,255 220,228,251 76,79,207 45,61,255 39,89,233 89,159,183 220,255,232 250,245,246 255,231,255 255,234,255 250,255,247 241,255,248 223,223,255 129,105,255 30,7,236 25,27,255 0,0,241 18,13,255 20,19,237 50,54,232 30,34,176 46,47,159 160,153,244 246,230,255 237,216,255 255,237,255 251,248,234 247,251,240 181,177,242 36,18,195 21,5,253 3,12,253 0,15,218 127,119,159 228,221,255 244,237,255 245,240,255 251,249,255 241,239,251 252,253,255 249,250,248 253,255,249 255,255,247
255,255,255 254,254,254 252,252,252 252,252,252 254,254,254 255,255,255 254,254,254 253,253,253 255,255,255 255,255,255 254,254,254 252,252,252 255,255,255 249,249,249 246,246,246 255,255,255 255,255,255 255,255,255 245,245,245 247,247,247 250,250,250 255,255,255 61,61,61 0,0,0 0,0,0 7,7,7 2,2,2 227,227,227 253,253,253 246,246,246 246,246,246 251,251,251 253,254,250 234,235,231 246,247,243 255,255,252 255,255,254 246,247,245 240,241,239 255,255,255 255,255,255 255,255,255 251,251,251 55,54,56 0,0,1 3,2,4 1,0,2 2,1,3 0,0,11 4,0,17 6,0,20 0,0,14 6,0,19 18,13,28 0,0,6 89,88,90 248,249,247 255,255,254 245,246,244 255,255,252 239,241,235 228,232,221 243,248,233 189,195,178 0,0,0 20,20,20 0,0,0 0,0,0 6,6,6 6,6,6 3,3,3 0,0,0 1,1,1 0,0,0 1,1,1 16,16,16 0,0,0 0,0,0 0,0,0 3,3,3 0,0,32 178,177,209 248,246,255 244,244,255 243,246,255 248,250,255 246,250,255 239,244,245 249,254,253 251,255,254 253,255,255 252,254,255 255,253,255 253,250,255 245,241,253 236,232,244 249,255,249 249,255,249 250,255,250 253,255,251 253,255,251 253,255,251 252,255,251 252,255,253 253,255,255 253,254,255 255,252,255 254,250,255 253,247,255 254,248,255 255,248,255 255,247,255 255,247,230 207,217,255 48,92,223 0,73,255 0,67,255 5,83,254 65,110,255 164,180,255 182,194,255 173,206,255 147,211,255 35,112,228 10,78,221 38,77,215 98,111,209 223,221,255 221,251,202 156,177,245 25,47,219 33,74,237 150,204,255 212,248,248 255,255,252 249,226,240 255,241,252 249,247,246 236,235,251 245,230,255 203,172,255 35,6,193 18,1,236 16,14,255 1,3,228 19,15,251 8,3,224 16,21,178 158,172,255 216,226,255 248,241,255 230,216,252 244,234,246 229,228,230 226,226,255 91,84,199 17,6,192 26,19,240 5,10,232 3,17,230 196,189,224 247,240,255 245,240,255 247,244,255 248,247,255 244,243,252 253,255,255 245,246,244 251,253,247 253,254,245
255,255,255 253,253,253 251,251,251 251,251,251 253,253,253 254,254,254 253,253,253 252,252,252 247,247,247 251,251,251 253,253,253 255,255,255 255,255,255 241,241,241 232,232,232 242,242,242 250,250,250 255,255,255 246,246,246 243,243,243 245,245,245 255,255,255 62,62,62 0,0,0 0,0,0 6,6,6 5,5,5 239,239,239 252,252,252 247,247,247 247,247,247 252,252,252 241,242,238 241,242,238 248,249,247 249,250,248 248,249,247 246,247,245 244,245,243 250,250,250 255,255,255 255,255,255 252,251,253 66,65,67 0,0,1 3,2,4 0,0,1 2,1,3 0,0,8 1,0,16 0,0,19 0,0,24 4,0,28 17,11,34 7,6,16 0,0,1 139,141,141 240,240,246 222,219,234 239,235,254 234,230,249 253,252,255 225,228,226 17,22,13 3,3,3 10,10,10 0,0,0 5,5,5 0,0,0 0,0,0 15,15,15 0,0,0 5,5,5 0,0,0 3,3,3 11,11,11 0,0,0 0,0,0 3,3,3 4,4,4 2,5,20 173,176,191 234,235,249 232,234,244 250,253,255 245,249,254 243,246,250 251,255,255 253,255,255 253,255,255 251,252,255 252,250,255 253,249,255 254,250,255 246,241,255 238,231,246 247,252,255 247,252,255 248,253,255 249,254,255 250,255,255 250,255,255 250,255,255 251,255,255 251,254,255 251,254,255 251,253,255 249,250,255 245,245,255 245,245,255 248,247,255 251,250,255 255,255,227 228,251,255 70,117,225 17,91,255 0,68,248 0,65,238 32,68,228 75,82,233 76,82,219 67,96,224 40,101,235 0,70,230 8,74,255 39,80,249 70,84,210 202,202,255 232,249,222 223,239,255 47,72,212 1,41,183 164,210,255 219,243,255 244,238,255 246,225,234 255,246,240 255,255,245 255,255,254 238,229,250 218,206,254 153,139,241 23,3,192 15,0,248 12,19,236 4,0,253 11,0,255 27,34,207 211,239,255 207,231,237 234,239,242 255,253,255 241,237,236 223,226,247 182,181,255 26,18,189 27,22,227 16,16,218 8,9,207 55,50,255 232,227,255 246,241,255 241,238,255 247,245,255 247,245,255 245,245,251 253,255,255 245,246,242 250,253,244 252,253,243
255,255,255 253,253,253 251,251,251 251,251,251 253,253,253 254,254,254 253,253,253 252,252,252 249,249,249 253,253,253 253,253,253 255,255,255 255,255,255 241,241,241 232,232,232 243,243,243 247,247,247 255,255,255 246,246,246 244,244,244 246,246,246 255,255,255 63,63,63 0,0,0 0,0,0 3,3,3 5,5,5 249,249,249 252,252,252 252,252,252 251,251,251 255,255,255 250,251,249 255,255,254 251,252,250 251,252,250 255,255,254 255,255,254 255,255,255 242,242,242 253,253,253 251,250,252 252,251,253 77,76,78 0,0,1 3,2,6 0,0,3 1,0,4 4,14,0 0,1,0 3,2,18 8,2,33 6,0,32 0,0,15 10,12,20 0,4,2 29,33,34 200,199,215 251,243,255 229,215,255 227,212,255 241,230,255 131,126,153 3,2,18 10,10,10 0,0,0 1,1,1 1,1,1 0,0,0 0,0,0 6,6,6 4,4,4 6,6,6 0,0,0 4,4,4 5,5,5 1,1,1 0,0,0 6,6,6 3,3,3 0,1,0 184,189,187 247,252,251 251,255,255 251,255,255 238,243,242 239,241,242 253,255,255 253,254,255 255,253,255 251,248,255 248,244,255 253,246,255 255,250,255 252,245,255 244,237,252 245,246,255 245,246,255 248,248,255 249,250,255 250,252,255 250,252,255 250,254,255 250,255,255 246,251,252 247,252,253 246,251,252 242,247,248 237,242,243 235,240,241 237,242,243 239,244,247 240,248,195 221,242,250 72,117,208 21,90,237 0,75,238 24,84,244 48,78,233 67,70,222 69,70,214 67,93,229 13,71,214 11,82,250 10,73,255 24,64,237 51,67,197 198,199,255 255,246,255 222,219,255 146,168,255 0,39,136 94,132,214 223,235,255 213,201,251 255,241,250 255,255,229 249,253,218 251,253,241 242,241,245 247,249,255 226,228,255 50,38,186 33,3,238 10,13,241 0,0,250 6,4,255 0,13,195 154,189,253 228,255,254 245,255,235 255,255,242 249,249,243 232,237,255 105,107,245 10,7,223 25,23,253 9,9,209 24,18,191 140,123,255 241,238,255 239,237,255 241,240,255 253,251,255 247,246,255 247,249,250 253,255,254 247,249,243 252,255,246 254,255,245
255,255,255 254,254,254 252,252,252 252,252,252 254,254,254 255,255,255 254,254,254 253,253,253 255,255,255 255,255,255 248,248,248 244,244,244 246,246,246 242,242,242 241,241,241 252,252,252 249,249,249 255,255,255 248,248,248 251,251,251 252,252,252 255,255,255 64,64,64 3,3,3 0,0,0 1,1,1 3,3,3 255,255,255 252,252,252 255,255,255 254,254,254 255,255,255 255,255,254 243,244,242 223,224,222 236,237,235 249,250,248 251,251,251 255,255,255 255,255,255 252,251,253 248,247,249 252,251,253 89,88,90 0,0,3 3,2,6 0,0,3 2,1,5 4,24,0 0,10,0 6,10,11 0,0,15 2,0,26 9,7,26 0,0,1 9,17,7 0,1,0 81,76,103 233,217,255 231,206,255 179,152,245 127,105,183 2,0,44 9,0,40 0,0,0 4,4,4 0,0,0 26,26,26 41,41,41 17,17,17 0,0,0 5,5,5 5,5,5 0,0,0 4,4,4 0,0,0 1,1,1 0,0,0 7,7,7 0,0,0 0,5,0 196,203,190 253,255,248 245,250,241 253,255,251 239,242,240 247,247,247 246,245,249 255,253,255 254,251,255 253,248,255 250,244,255 252,246,255 255,251,255 255,250,255 252,246,255 248,248,255 248,248,255 249,250,255 250,252,255 250,252,255 250,254,255 249,254,255 249,254,255 247,253,252 248,255,252 245,254,251 242,251,248 238,246,245 235,243,242 234,242,241 234,242,241 255,255,225 232,252,255 88,130,226 19,86,231 0,71,227 17,84,231 36,72,212 77,89,225 71,81,205 68,99,214 11,71,191 11,84,228 10,76,241 22,69,227 57,83,201 199,216,255 255,244,255 226,215,248 215,235,255 73,108,176 29,54,150 161,163,255 233,220,255 255,252,253 255,255,219 240,248,217 236,228,255 219,202,255 180,168,255 87,87,177 34,28,169 49,33,234 0,0,241 0,0,253 0,4,255 0,20,205 67,101,191 227,254,255 242,255,231 243,245,216 248,252,253 204,212,255 24,33,200 7,15,255 0,0,250 11,5,218 66,53,199 214,196,255 246,243,255 242,240,252 249,248,255 253,253,255 250,252,253 249,252,250 254,255,251 249,252,243 255,255,249 255,255,248
255,255,255 255,255,255 253,253,253 253,253,253 254,254,254 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 245,245,245 235,235,235 242,242,242 247,247,247 248,248,248 254,254,254 252,252,252 255,255,255 248,248,248 255,255,255 255,255,255 253,253,253 59,59,59 3,3,3 2,2,2 0,0,0 0,0,0 255,255,255 250,250,250 255,255,255 254,254,254 255,255,255 254,255,253 252,253,251 238,239,237 255,255,254 255,255,255 244,244,244 248,248,248 240,239,241 253,252,254 248,247,249 254,253,255 98,97,101 0,0,3 5,4,8 0,0,3 3,2,6 0,24,0 0,18,0 0,4,3 39,36,62 8,3,35 19,18,38 0,3,0 0,6,0 10,17,12 0,0,20 54,37,104 73,46,142 65,35,140 41,17,105 6,0,52 0,0,29 0,0,0 8,8,8 0,0,0 131,131,131 90,90,90 28,28,28 0,0,0 1,1,1 5,5,5 0,0,0 7,7,7 0,0,0 4,4,4 0,0,0 9,9,9 0,0,0 11,17,0 203,209,192 247,252,237 239,243,232 255,255,251 253,254,252 255,254,255 249,245,250 253,249,255 255,251,255 255,251,255 253,249,255 254,250,255 255,254,255 255,254,255 255,253,253 250,255,251 250,255,251 251,255,252 251,255,251 251,255,251 250,255,250 249,255,249 249,255,249 251,255,252 250,255,254 250,255,255 250,255,255 250,254,255 247,249,255 244,246,255 240,242,253 240,242,236 212,228,255 74,117,234 7,81,237 0,76,235 11,93,235 39,94,221 143,173,255 156,181,255 133,173,248 94,160,238 28,106,207 23,95,226 26,84,213 45,90,188 165,202,255 255,251,238 255,245,247 220,231,255 150,173,248 24,38,164 76,70,219 230,219,255 236,241,255 251,255,234 237,241,255 201,174,255 115,76,255 56,31,213 18,17,157 74,82,219 33,36,198 17,9,255 5,8,253 0,12,235 0,22,212 8,32,168 160,175,237 235,241,240 255,255,244 240,240,255 126,137,235 0,16,198 0,10,255 0,0,247 12,1,225 145,127,244 251,236,255 249,248,255 248,248,254 253,254,255 251,253,254 252,255,253 255,255,252 251,253,247 252,255,246 254,255,247 254,255,248
