50 170
255,254,254 255,254,254 255,255,255 255,255,255 255,255,255 253,255,255 252,254,254 250,255,254 244,249,248 246,252,251 250,255,255 248,255,255 248,255,255 247,255,254 246,255,255 246,255,255 244,255,253 236,249,247 239,253,252 242,255,255 238,249,253 248,250,255 255,250,255 255,245,255 253,223,236 255,230,241 255,238,247 255,244,248 247,248,246 232,253,244 220,255,244 214,255,245 236,236,236 236,236,236 233,233,233 229,229,229 232,232,232 244,244,244 255,255,255 255,255,255 255,255,255 228,228,228 252,252,252 251,251,251 255,255,255 249,249,249 228,228,228 255,255,255 255,238,242 192,179,187 104,104,118 50,61,83 27,50,76 22,52,81 6,40,70 0,29,58 0,21,52 16,38,74 0,19,64 0,0,60 33,50,131 69,88,191 59,81,200 76,101,229 126,158,211 159,190,243 191,220,255 200,228,255 217,242,255 202,222,255 220,238,255 233,246,255 226,237,255 224,230,253 222,224,242 226,226,240 239,235,246 249,245,251 251,245,250 249,242,247 241,255,242 243,255,242 243,255,244 242,255,243 242,255,243 247,255,245 250,255,250 254,255,253 254,251,253 255,251,255 255,250,255 255,249,255 255,248,255 255,245,255 255,243,255 255,242,255 238,255,255 238,255,255 240,255,255 241,255,254 240,254,253 239,252,250 240,251,248 241,251,245 238,244,239 253,255,251 255,255,249 251,252,242 252,251,241 255,255,247 230,228,217 255,255,247 255,252,255 196,186,192 60,50,56 7,0,5 5,0,3 6,0,5 2,0,3 11,10,14 0,0,3 19,22,26 62,65,70 92,96,101 93,99,104 70,76,83 34,42,49 10,18,25 6,0,8 5,0,6 18,8,20 11,0,11 10,0,11 23,7,24 111,95,112 245,229,247 250,234,252 255,239,255 240,226,244 253,242,255 255,250,255 253,246,255 255,251,255 231,227,238 255,255,245 255,255,247 255,255,248 253,255,247 250,254,249 250,255,254 250,255,255 250,252,255 250,252,255 248,248,255 246,244,255 247,242,255 250,243,255 255,246,255 255,247,255 255,248,255 241,241,241 247,247,247 254,254,254 255,255,255 252,252,252 250,250,250 252,252,252 255,255,255 255,255,255 255,255,255
255,255,255 255,254,254 255,253,253 253,253,253 253,253,253 251,253,253 252,254,254 251,255,255 238,243,242 241,247,246 244,252,251 248,255,255 246,255,255 244,255,253 241,252,250 239,250,248 218,253,255 216,253,255 219,255,255 220,255,255 219,250,255 224,243,255 231,236,255 240,228,255 248,225,253 255,230,255 255,237,255 254,240,251 239,247,246 225,255,244 209,255,241 199,255,237 229,229,229 230,230,230 231,231,231 236,236,236 244,244,244 251,251,251 253,253,253 252,252,252 255,255,255 254,254,254 236,236,236 238,238,238 255,255,255 252,252,252 255,255,255 205,205,205 141,124,127 60,49,59 0,0,19 0,5,43 0,0,52 0,0,47 0,0,61 16,37,98 0,16,69 14,27,73 20,32,74 12,26,68 0,9,56 0,0,41 0,6,66 36,74,138 157,133,111 227,203,181 255,255,236 255,255,238 255,254,236 237,217,200 254,237,224 255,251,239 255,255,247 255,255,249 255,245,241 253,244,241 255,250,250 255,254,255 255,254,255 255,254,255 226,255,238 228,255,238 227,255,238 230,255,241 234,255,246 239,255,252 243,255,255 242,254,255 244,250,255 246,248,255 248,247,255 252,245,255 253,243,255 252,240,255 253,239,255 252,237,255 218,255,255 217,254,255 219,254,255 221,254,255 225,254,255 228,255,255 233,254,255 234,251,254 230,243,245 243,252,255 250,255,255 251,253,254 244,241,243 254,249,251 240,234,235 255,254,255 233,221,249 25,13,41 17,8,34 6,0,21 0,0,14 17,13,32 1,1,15 56,58,68 224,227,235 231,238,241 241,251,251 244,255,254 244,255,252 243,255,251 243,255,249 243,255,249 206,188,211 85,68,89 26,10,28 11,0,10 12,0,8 12,0,6 34,18,25 135,121,123 255,251,249 255,255,251 250,243,234 236,232,221 255,255,241 255,255,244 249,250,234 255,255,244 253,255,245 249,255,245 247,255,244 244,253,243 241,252,244 242,251,248 243,252,249 247,253,252 247,252,251 244,246,246 240,242,242 245,244,246 251,250,252 255,254,255 255,254,255 252,251,255 250,250,250 254,254,254 255,255,255 255,255,255 255,255,255 253,253,253 253,253,253 254,254,254 255,255,255 255,255,255
255,255,255 255,254,254 252,250,250 250,248,248 248,248,248 248,250,250 252,254,254 251,255,255 243,249,248 242,248,247 242,250,249 243,254,252 242,253,251 233,246,244 221,234,232 211,224,222 189,238,248 188,240,253 181,240,255 178,241,255 182,245,255 188,245,255 197,240,255 215,241,255 228,236,255 243,239,255 249,242,255 245,244,255 240,252,254 234,255,252 223,255,247 210,255,238 241,241,241 236,236,236 237,237,237 245,245,245 255,255,255 255,255,255 252,252,252 246,246,246 243,243,243 253,253,253 242,242,242 255,255,255 251,251,251 216,216,216 32,32,32 0,0,0 11,0,0 19,11,21 0,3,31 0,0,36 0,0,65 15,36,118 49,69,154 69,82,160 108,117,181 147,151,199 215,219,248 243,251,255 202,220,227 113,142,146 30,69,71 0,5,8 19,3,0 26,10,0 95,80,64 196,180,167 255,255,245 255,255,245 255,255,247 255,255,251 249,244,241 251,246,247 254,251,253 253,254,255 251,254,255 250,252,255 244,247,255 241,243,253 244,255,252 239,251,245 227,239,233 223,235,229 229,239,233 239,246,241 245,252,247 250,255,251 251,255,250 253,254,250 255,254,250 255,255,251 255,255,251 255,254,251 255,254,251 255,253,250 236,255,250 234,255,248 233,255,247 235,255,248 240,255,251 241,255,254 242,255,254 241,253,253 246,255,255 243,249,254 243,246,254 230,231,241 224,224,236 239,237,249 253,250,255 212,207,222 25,35,53 14,24,42 0,0,13 6,14,31 0,0,11 0,7,22 158,164,177 246,252,255 240,245,254 246,249,255 251,254,255 253,254,255 251,253,254 249,249,249 248,249,247 249,250,248 235,229,254 223,217,240 170,164,183 2,0,12 12,8,14 8,6,6 4,1,0 19,19,7 151,155,136 255,255,240 248,255,233 227,241,213 250,255,235 236,254,223 231,252,220 246,255,235 241,252,250 242,252,252 241,253,253 241,254,255 241,254,255 242,254,255 244,254,254 248,255,252 246,250,244 240,244,233 235,237,225 238,240,228 248,250,238 253,255,246 251,255,247 246,254,244 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 255,255,255
255,255,255 255,253,253 252,250,250 249,247,247 247,247,247 248,250,250 251,253,253 251,255,255 247,253,252 243,251,250 244,252,251 245,255,254 244,255,255 240,253,251 227,240,238 214,228,226 147,194,216 134,191,213 102,176,202 80,170,201 81,182,220 86,190,233 96,194,242 122,203,254 140,199,248 170,209,253 198,220,255 214,227,249 228,239,247 238,253,249 240,255,246 234,255,239 255,255,255 248,248,248 243,243,243 249,249,249 255,255,255 255,255,255 253,253,253 250,250,250 255,255,255 248,248,248 255,255,255 230,230,230 202,202,202 19,19,19 10,10,10 10,10,10 14,8,3 2,2,8 0,0,25 0,3,50 32,56,122 50,73,151 105,125,203 167,179,249 209,213,255 234,231,255 252,248,255 251,250,246 241,248,235 246,255,245 199,225,207 61,93,74 0,0,23 0,1,22 0,13,34 0,0,17 39,54,73 157,173,190 228,242,255 223,236,252 236,247,255 240,252,255 243,252,255 244,253,255 241,250,255 240,247,255 242,249,255 245,252,255 255,253,253 254,245,242 246,237,234 248,239,235 253,245,238 255,250,241 255,254,241 255,255,242 255,255,239 255,255,238 255,255,236 255,255,236 255,255,233 255,255,234 255,255,233 255,255,233 255,255,244 255,255,244 255,255,242 255,255,244 255,255,248 255,255,249 255,255,250 253,251,250 255,255,255 253,254,255 249,249,255 222,224,232 227,227,239 242,244,255 230,231,245 77,78,92 0,4,0 0,4,0 5,27,22 3,22,19 0,6,5 168,180,182 237,246,249 244,248,253 253,252,255 255,252,255 255,249,255 254,244,255 255,243,255 255,245,255 255,249,255 255,249,255 236,243,255 243,251,255 225,234,247 83,93,100 0,6,6 0,12,6 0,9,0 0,7,0 1,20,1 224,243,224 237,255,239 227,250,235 237,255,248 217,242,232 234,255,252 217,243,237 230,238,255 231,238,255 230,239,255 231,240,255 230,240,255 233,240,255 234,240,255 239,241,252 255,254,255 255,253,249 248,246,236 243,243,231 243,245,233 243,249,238 242,251,241 240,251,243 248,248,248 248,248,248 249,249,249 251,251,251 254,254,254 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255
255,251,252 254,252,252 254,252,252 253,251,251 251,251,251 250,252,252 250,252,252 248,253,252 247,253,252 245,253,252 244,255,253 246,255,255 244,255,255 244,255,255 242,255,254 238,252,250 202,240,255 174,227,255 113,191,228 61,169,210 40,175,221 25,174,224 19,169,223 40,177,233 53,165,218 106,188,236 159,211,251 194,221,248 220,229,243 245,243,243 255,252,243 255,254,240 255,255,255 252,252,252 250,250,250 253,253,253 254,254,254 251,251,251 252,252,252 255,255,255 236,236,236 255,255,255 245,245,245 166,166,166 0,0,0 0,0,0 0,0,0 12,12,12 2,3,0 2,8,7 0,3,19 0,0,25 85,118,164 139,173,226 191,220,255 218,237,255 242,247,255 255,250,255 255,248,244 255,255,243 247,238,225 241,239,229 253,255,252 233,241,241 78,94,110 0,0,13 0,9,25 0,14,27 0,0,11 0,5,17 96,108,118 243,254,255 244,253,255 246,254,255 247,253,255 243,248,251 238,243,246 241,245,246 249,253,254 251,255,255 254,244,244 250,240,240 253,244,241 255,254,251 255,255,252 255,255,251 255,254,249 255,255,247 252,255,245 252,255,245 249,255,243 247,255,243 248,255,242 247,255,242 248,255,243 249,255,244 255,252,255 255,248,251 255,245,247 255,246,248 255,250,252 255,252,255 255,251,254 255,248,251 254,249,251 255,253,255 255,254,255 240,242,243 245,247,248 247,251,252 154,158,159 0,0,1 3,12,2 17,26,16 0,3,0 0,3,0 110,114,109 253,255,252 255,255,254 255,253,252 252,247,248 254,249,250 255,253,254 255,254,255 255,254,255 255,253,255 255,250,252 255,246,248 234,244,244 228,236,235 242,251,248 239,250,242 39,49,37 0,7,0 0,5,0 7,17,4 0,4,0 181,189,188 240,248,255 228,235,250 229,236,255 225,232,255 223,228,255 183,189,230 198,197,255 200,199,255 203,202,255 208,208,255 214,216,255 222,223,255 234,230,255 242,235,255 240,230,253 249,239,252 255,246,254 253,246,249 243,241,241 234,238,239 234,240,245 235,246,250 249,249,249 247,247,247 246,246,246 249,249,249 254,254,254 255,255,255 255,255,255 253,253,253 255,255,255 255,255,255
254,249,250 254,252,252 255,254,254 255,255,255 255,255,255 252,254,254 250,252,252 246,251,250 248,254,253 247,255,254 246,255,255 245,255,254 240,253,251 239,253,251 240,254,252 243,255,255 210,239,255 179,228,255 112,191,234 52,171,216 28,182,231 5,181,234 0,173,229 8,180,238 34,179,235 102,211,255 169,241,255 209,245,255 234,241,255 255,245,249 255,253,247 255,255,244 249,249,249 250,250,250 255,255,255 255,255,255 255,255,255 247,247,247 248,248,248 255,255,255 254,254,254 254,254,254 159,159,159 18,18,18 0,0,0 4,4,4 17,17,17 0,0,0 9,13,1 0,3,0 0,2,8 0,28,47 169,209,237 193,234,255 208,245,255 221,247,255 233,243,243 255,255,248 255,251,235 255,255,242 255,254,248 255,244,251 255,248,255 249,238,255 255,254,234 51,40,20 17,6,0 18,8,0 18,8,0 12,4,0 20,13,0 92,85,70 255,250,237 255,254,243 255,255,248 255,255,248 255,255,248 255,253,245 255,253,245 255,253,248 251,255,255 247,252,251 241,246,247 244,249,250 245,252,255 240,251,255 241,253,255 241,254,255 239,254,255 236,254,255 233,252,255 230,251,255 228,251,255 226,250,255 227,251,255 227,251,255 255,236,255 249,232,255 246,230,254 249,233,255 255,240,255 255,245,255 255,247,255 254,246,255 255,252,255 251,248,250 252,250,250 253,254,250 253,255,249 250,253,244 110,115,106 1,7,0 14,0,3 12,0,1 18,3,7 42,28,30 254,241,243 255,243,243 255,253,250 255,254,249 255,255,249 255,255,248 255,255,242 255,255,240 252,255,237 247,252,231 240,246,223 232,240,217 255,255,238 253,253,235 255,255,241 255,254,233 109,108,87 25,22,1 12,8,0 7,3,0 8,0,0 107,98,108 255,243,255 254,239,255 239,223,255 233,216,255 119,99,171 68,48,125 47,38,142 50,43,147 61,55,156 76,71,170 97,92,183 121,113,196 142,132,202 158,145,201 185,168,211 216,198,229 245,230,251 255,242,255 244,237,252 232,231,247 232,236,254 238,245,255 255,255,255 252,252,252 250,250,250 251,251,251 255,255,255 255,255,255 254,254,254 250,250,250 255,255,255 255,255,255
215,255,254 224,255,253 240,255,255 251,253,255 246,248,255 227,242,245 211,244,240 209,252,241 221,255,244 240,255,243 255,255,241 255,255,238 255,255,241 255,255,247 233,255,248 216,255,247 246,251,249 206,246,255 114,203,255 36,164,237 15,166,240 8,171,247 0,166,251 12,168,255 41,158,227 168,228,255 238,252,251 255,252,247 253,252,255 237,246,255 246,252,255 255,253,248 255,254,255 255,254,255 255,254,255 255,252,253 254,249,250 254,249,250 255,252,253 255,254,255 253,248,249 255,254,255 54,49,50 4,0,0 18,13,14 4,0,0 21,16,17 5,0,1 0,2,3 0,3,17 3,0,24 110,81,126 255,230,255 255,233,255 255,249,255 255,253,240 248,255,241 238,255,249 232,253,255 232,249,255 239,247,255 248,248,255 255,252,247 255,255,238 255,247,255 160,149,157 5,0,0 8,10,0 0,9,0 0,2,0 0,0,12 6,0,23 64,48,72 246,232,244 255,255,249 250,255,238 247,255,234 255,255,241 255,254,251 255,248,255 255,243,255 254,232,255 242,223,244 243,227,244 255,242,253 255,253,255 255,253,254 255,248,245 255,250,244 255,253,246 255,255,248 255,255,249 255,255,251 243,255,249 233,255,248 229,255,249 207,250,255 211,246,255 221,241,255 234,237,255 246,237,255 254,237,255 255,240,255 253,243,255 248,248,254 245,254,251 244,255,249 230,247,234 247,255,246 255,255,251 29,22,19 19,7,7 3,3,3 0,0,0 23,23,23 58,58,58 245,245,245 244,244,244 255,255,255 241,241,241 251,251,251 252,252,252 250,250,250 249,249,249 251,251,251 250,250,250 240,240,240 228,228,228 234,236,230 255,255,251 246,248,242 255,255,249 172,175,166 0,3,0 5,7,1 0,1,0 1,2,0 44,43,45 254,252,255 249,245,255 239,233,250 255,248,255 203,195,218 134,125,151 105,82,134 69,64,139 21,37,150 10,29,186 17,18,210 55,31,239 49,11,213 40,11,198 34,28,201 20,30,207 5,16,204 57,57,251 108,97,255 124,119,255 170,181,255 203,228,255 243,247,255 239,242,250 252,252,252 240,239,229 255,255,239 255,255,234 243,249,214 255,255,234 253,255,242 250,255,255
223,255,254 235,255,254 250,253,255 255,251,255 255,247,255 243,243,249 229,249,250 225,255,251 230,255,247 243,255,246 255,255,242 255,249,237 255,248,239 255,254,246 242,255,251 228,255,253 250,255,253 210,250,255 118,207,255 40,168,241 17,168,242 9,172,248 0,164,249 10,166,255 51,168,235 174,234,255 240,254,253 255,251,246 251,250,255 238,247,255 248,254,255 255,255,251 255,254,255 255,254,255 255,254,255 255,251,252 253,248,249 253,248,249 255,251,252 255,253,254 255,252,253 218,213,214 29,24,25 4,0,0 8,3,4 4,0,0 14,9,10 4,0,0 0,3,11 1,7,20 2,0,15 195,175,198 255,241,255 255,247,255 243,227,234 255,254,255 242,252,252 234,253,255 231,251,255 234,251,255 242,251,255 252,251,255 255,253,246 255,254,240 255,249,255 227,219,226 33,29,24 7,9,0 1,9,0 1,9,8 0,1,15 0,0,15 7,0,15 94,80,92 240,238,230 238,247,226 251,255,240 255,255,245 255,248,248 255,248,255 255,245,255 255,243,255 251,240,255 247,240,255 250,244,255 255,249,255 255,253,255 255,254,254 251,239,237 253,241,239 255,246,243 252,249,245 246,251,249 240,253,251 233,254,251 231,255,253 233,255,255 235,255,255 243,251,255 250,246,255 255,244,255 255,244,255 255,245,255 255,249,255 255,254,255 243,250,243 242,253,243 234,245,235 251,255,251 205,206,204 4,0,1 11,1,7 14,14,14 2,2,2 0,0,0 129,129,129 255,255,255 254,254,254 250,250,250 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 250,250,250 242,242,242 255,255,252 244,246,240 252,254,248 245,247,241 221,223,217 0,2,0 14,16,10 5,6,2 5,6,4 9,8,10 239,237,243 255,251,255 253,248,255 251,245,255 250,242,255 245,237,255 248,218,255 202,188,255 66,71,224 23,30,231 10,2,233 34,5,235 89,50,255 109,83,250 59,58,192 33,51,174 24,44,175 22,30,174 21,12,163 64,53,193 48,46,165 119,126,229 208,209,247 246,246,255 242,242,255 255,255,255 238,239,223 253,254,228 255,255,229 255,255,235 255,255,247 251,255,255
234,255,252 244,255,252 255,249,251 255,245,254 255,243,254 255,244,253 252,251,255 243,255,255 238,255,251 247,255,250 255,250,243 255,242,239 255,241,240 255,247,249 252,253,255 243,254,255 246,251,249 207,248,255 117,207,255 40,168,239 18,170,241 9,173,246 0,164,249 9,166,253 51,168,235 174,234,255 240,254,252 255,252,244 251,251,255 237,246,255 246,252,255 255,254,246 255,255,255 255,255,255 255,254,254 254,252,252 251,249,249 251,249,249 253,251,251 255,253,253 255,255,255 139,137,137 2,0,0 6,4,4 2,0,0 10,8,8 6,4,4 2,0,0 0,0,14 3,3,15 20,20,20 253,251,243 253,248,239 255,255,252 217,214,223 248,249,255 237,244,255 233,246,255 233,250,255 239,254,255 248,255,250 255,254,246 255,253,245 255,251,244 250,241,254 255,253,255 65,62,57 0,5,0 1,10,0 3,9,8 0,0,10 4,0,17 13,0,20 9,0,8 193,191,183 248,255,237 244,255,237 234,244,232 243,242,244 250,241,254 246,242,255 247,246,255 247,247,255 240,242,253 232,234,244 231,234,239 241,242,246 253,250,252 255,252,253 255,252,253 255,252,253 253,253,253 248,254,253 242,254,254 237,255,254 233,254,255 255,255,230 255,255,234 255,255,239 255,251,241 255,245,239 255,243,242 255,246,245 255,251,247 255,255,249 252,251,241 250,254,243 237,242,233 253,255,254 175,174,178 0,0,6 4,0,10 3,3,3 20,20,20 0,0,0 147,147,147 252,252,252 255,255,255 254,254,254 255,255,255 254,254,254 255,255,255 254,254,254 250,250,250 250,250,250 254,254,254 254,254,254 252,252,252 244,245,241 255,255,252 244,245,241 255,255,251 180,182,176 15,17,11 0,2,0 3,4,0 11,12,10 44,43,45 255,253,255 253,249,255 250,246,255 241,235,252 255,249,255 247,240,255 234,204,255 210,193,255 32,29,209 2,2,240 10,0,254 35,6,246 156,123,255 214,197,255 217,228,255 206,238,255 188,221,255 151,166,239 139,133,240 53,36,171 37,19,174 53,38,200 122,117,202 178,176,246 226,225,255 248,248,255 219,221,215 243,245,225 255,255,239 255,255,241 255,254,253 252,251,255
239,255,249 249,253,248 255,246,248 255,242,250 255,240,252 255,243,253 255,249,255 253,255,255 245,255,255 249,255,254 253,248,249 255,240,244 255,238,246 255,243,255 255,249,255 254,250,255 238,244,239 200,241,255 111,201,255 37,165,236 17,169,240 9,173,246 0,166,248 10,167,254 46,164,229 171,231,255 239,253,251 255,255,247 253,254,255 239,248,255 244,250,255 251,249,241 255,254,254 255,255,255 255,255,255 255,253,253 253,251,251 252,250,250 254,252,252 255,254,254 255,255,255 75,73,73 2,0,0 7,5,5 2,0,0 9,7,7 4,2,2 2,0,0 0,0,21 0,0,11 57,65,54 251,255,234 239,255,222 244,255,238 219,230,234 231,235,255 236,239,255 237,242,255 240,249,255 246,255,250 251,255,243 255,255,243 255,253,246 255,250,251 241,237,248 255,254,255 108,111,102 0,7,0 5,12,0 0,0,0 2,0,10 19,5,29 16,0,23 7,0,6 95,93,85 251,255,244 237,253,235 230,246,239 241,254,255 236,247,255 240,249,253 246,255,255 244,255,255 240,252,254 228,240,242 226,236,236 236,244,244 248,254,253 253,255,255 253,255,255 252,254,254 248,253,252 247,253,252 243,254,252 239,253,251 236,253,250 255,255,218 255,255,222 255,255,229 255,254,229 253,245,228 248,242,229 250,246,235 255,251,240 255,253,242 255,255,246 255,255,248 244,240,235 255,253,255 200,197,206 1,0,13 0,0,16 0,0,0 16,16,16 13,13,13 93,93,93 255,255,255 250,250,250 254,254,254 252,252,252 251,251,251 253,253,253 252,252,252 246,246,246 245,245,245 251,251,251 255,255,255 255,255,255 247,248,246 234,235,233 254,255,253 250,251,247 152,153,149 0,1,0 1,2,0 0,1,0 0,1,0 112,112,112 255,254,255 247,245,251 254,250,255 248,244,255 255,250,255 232,226,243 247,229,255 230,223,255 40,46,213 4,11,244 11,8,255 21,4,222 138,118,255 219,212,255 213,230,243 222,255,240 219,251,240 223,236,255 233,225,255 100,75,203 64,34,213 41,10,219 47,38,182 67,61,180 208,208,255 216,220,255 226,231,232 250,252,240 253,253,241 255,253,252 255,249,255 255,247,255
241,255,248 252,253,249 255,249,248 255,245,249 255,243,250 255,245,253 255,247,255 251,250,254 243,252,255 245,254,255 251,251,255 255,245,255 255,243,255 255,247,255 255,248,255 255,246,255 238,245,238 200,241,255 111,201,255 37,166,235 17,170,239 9,173,245 0,166,248 10,168,252 48,166,231 170,231,255 235,250,246 252,250,240 252,253,255 240,250,255 248,255,255 255,255,246 255,255,255 255,255,255 255,255,255 255,255,255 255,253,253 255,253,253 255,254,254 255,255,255 255,254,254 58,56,56 2,0,0 6,4,4 9,7,7 2,0,0 5,3,3 3,1,1 0,0,33 0,0,15 75,95,83 238,255,233 237,255,228 232,255,230 230,248,241 235,242,255 243,241,255 249,243,255 252,248,255 255,255,249 255,255,245 253,255,246 251,254,252 251,252,255 245,248,253 242,247,246 179,187,176 4,14,0 5,9,0 8,3,4 6,0,9 23,7,30 9,0,15 9,1,8 19,20,11 218,228,212 239,255,242 229,253,251 223,254,255 198,233,255 233,255,247 237,255,251 237,255,252 234,255,249 227,249,244 227,247,242 231,250,247 239,255,253 235,249,247 234,247,245 233,246,244 235,248,246 238,251,249 240,255,251 238,255,251 237,254,250 255,255,233 255,255,237 253,255,241 242,255,243 231,253,241 227,251,243 231,253,248 242,255,251 248,255,249 254,254,248 255,255,251 255,248,248 255,248,254 240,234,245 16,13,29 0,0,14 5,5,5 0,0,0 9,9,9 39,39,39 255,255,255 251,251,251 241,241,241 255,255,255 254,254,254 255,255,255 255,255,255 251,251,251 250,250,250 255,255,255 255,255,255 255,255,255 255,255,255 224,224,224 246,246,246 255,255,254 113,114,112 0,1,0 4,5,1 2,3,1 1,2,0 186,186,186 242,241,243 253,252,255 255,253,255 247,243,254 254,250,255 255,251,255 255,254,244 229,231,255 51,66,212 0,13,230 7,17,249 30,28,218 131,122,242 241,238,255 246,255,255 244,255,245 240,254,242 251,251,255 222,207,255 192,164,255 52,21,206 30,0,225 29,15,217 23,16,181 158,159,255 213,222,255 237,246,255 253,255,249 254,251,246 255,247,255 255,243,255 255,242,255
241,255,250 250,255,251 255,253,250 255,248,250 255,248,251 255,252,255 255,251,254 244,249,252 239,251,255 242,254,255 248,254,255 251,250,255 255,249,255 255,251,255 254,250,255 249,248,255 246,253,246 207,248,255 117,207,255 40,170,237 18,171,240 9,173,245 0,166,246 9,167,250 51,170,232 167,228,254 225,241,234 238,236,225 239,241,242 232,242,252 247,254,255 255,255,247 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,254,254 255,255,255 255,255,255 255,253,253 93,91,91 9,7,7 4,2,2 13,11,11 2,0,0 6,4,4 3,1,1 0,3,37 0,0,20 53,79,85 209,244,230 223,255,237 231,255,239 225,246,231 250,255,251 254,247,250 255,247,251 255,248,251 255,251,251 255,253,252 246,254,254 237,254,255 232,254,255 250,255,255 240,249,246 231,244,230 2,12,0 2,4,0 17,9,10 21,4,18 9,0,13 21,9,27 3,0,4 8,9,0 144,151,136 241,255,249 223,255,255 189,239,255 173,234,255 215,255,249 216,255,252 218,255,253 217,255,253 215,255,253 215,253,255 217,254,255 218,254,255 218,254,255 215,251,255 215,249,255 216,250,255 219,254,255 223,255,255 220,253,255 217,250,253 222,251,255 216,252,255 205,253,255 191,252,255 179,248,255 177,248,255 189,251,255 205,254,255 221,251,255 234,246,248 253,248,250 255,253,255 255,248,254 255,247,255 45,41,53 0,0,10 3,3,3 2,2,2 1,1,1 7,7,7 195,195,195 255,255,255 245,245,245 247,247,247 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 255,255,255 252,252,252 232,231,233 255,254,255 255,254,255 218,218,218 27,27,27 10,11,9 1,2,0 0,1,0 3,4,2 239,239,239 251,251,251 253,252,254 255,254,255 249,247,253 247,245,251 252,250,255 255,255,244 227,226,255 64,76,230 0,7,230 0,5,236 22,27,212 107,102,217 227,217,255 240,233,255 255,249,255 250,240,255 249,235,255 238,219,255 236,217,255 122,105,255 32,20,222 19,4,249 26,20,221 68,74,203 216,230,255 226,242,249 246,255,245 255,255,254 254,240,255 255,238,255 255,239,255
240,255,254 243,255,254 245,252,249 244,247,245 246,249,247 250,255,254 244,255,255 235,253,252 233,253,254 241,255,255 246,254,255 249,252,255 249,252,255 251,255,255 248,255,254 240,254,250 250,255,250 210,252,255 118,209,255 40,170,237 17,170,237 9,174,243 0,166,246 10,168,251 51,170,232 167,229,253 225,241,234 238,236,225 239,241,242 231,241,251 245,253,253 255,255,244 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 255,255,255 154,154,154 8,8,8 1,1,1 3,3,3 0,0,0 1,1,1 2,2,2 0,1,27 0,0,25 26,56,83 137,169,192 191,225,238 225,253,253 229,248,233 253,255,234 255,255,229 255,253,236 255,250,244 255,247,255 255,248,255 240,251,255 226,255,255 216,255,255 248,255,255 240,254,248 222,239,225 0,9,0 4,4,0 20,6,8 18,0,12 9,0,13 10,3,18 0,0,1 5,8,0 103,110,97 240,255,253 209,248,255 161,228,255 147,234,255 157,238,246 158,237,248 161,236,250 163,235,253 164,233,253 163,230,255 161,229,255 160,230,255 159,230,255 155,226,255 151,224,254 152,224,254 156,226,255 157,226,253 153,220,245 148,215,240 133,206,255 124,206,255 110,207,255 97,208,255 90,210,255 93,211,255 109,214,253 133,215,246 164,217,238 221,247,255 239,241,251 255,252,255 255,246,250 255,250,253 116,109,114 6,2,7 0,0,0 21,21,21 1,1,1 0,0,0 78,78,78 221,221,221 250,250,250 239,239,239 252,252,252 254,254,254 255,255,255 254,254,254 255,255,255 254,254,254 247,247,247 237,237,237 222,221,225 252,251,255 238,237,239 77,76,78 4,4,4 0,0,0 14,14,14 1,1,1 52,52,52 243,243,243 255,255,255 242,242,242 251,251,251 255,254,255 252,251,253 246,245,247 255,234,240 223,209,255 71,73,251 0,12,255 0,6,249 26,35,223 118,117,233 231,222,255 233,218,255 255,245,255 255,246,255 249,238,246 255,249,255 205,207,255 150,162,255 3,22,173 1,0,250 16,15,233 18,30,166 198,218,255 216,237,239 243,255,242 255,255,254 255,238,255 255,235,255 255,237,255
