50 170
244,236,255 241,234,255 243,237,254 249,245,255 253,251,255 253,253,253 253,255,249 253,255,247 253,255,244 243,252,232 253,255,241 249,255,236 236,249,225 241,254,230 241,254,230 247,255,237 246,255,212 245,255,216 255,255,238 248,242,243 245,227,250 253,228,255 253,225,255 255,237,255 255,241,255 255,248,255 255,249,251 253,245,238 254,253,239 251,252,236 242,245,229 243,249,232 242,251,231 242,248,231 255,255,244 255,255,245 255,254,245 255,251,244 253,241,239 255,249,251 255,250,255 255,249,255 255,249,255 255,246,255 253,243,255 252,243,255 253,246,255 253,248,255 233,255,243 236,255,246 237,255,248 239,255,248 239,255,249 238,255,250 241,255,254 241,255,255 235,249,248 237,250,252 238,248,255 234,243,252 229,238,248 230,236,247 236,242,255 241,247,255 218,255,236 220,255,242 220,255,249 214,255,254 206,255,255 187,249,255 166,237,251 148,228,253 113,202,236 98,195,239 82,186,239 65,176,238 46,165,234 33,156,230 30,156,234 34,161,240 72,187,197 80,175,191 118,180,210 167,209,252 161,205,255 141,215,255 136,247,255 92,233,255 21,170,214 60,185,223 130,214,242 204,241,255 243,249,255 251,241,234 254,244,226 255,255,232 255,246,239 255,249,241 255,253,246 255,255,249 255,255,251 249,253,248 243,247,242 241,242,240 253,248,249 250,243,246 251,244,249 255,251,255 255,253,255 248,251,255 232,242,249 225,237,243 242,251,241 243,251,244 246,254,247 250,255,250 250,254,248 248,252,247 252,253,249 255,255,254 255,255,254 250,242,242 244,233,235 252,239,241 255,248,252 255,252,255 255,252,255 255,250,254 247,255,246 231,244,230 226,236,223 235,245,232 238,247,234 234,241,228 242,246,234 255,255,247 251,255,243 254,255,246 255,255,247 255,255,247 253,255,247 252,255,246 249,255,245 250,255,246 255,255,255 250,250,250 247,247,247 252,252,252 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 253,253,253 253,253,253 255,255,255 255,255,255 254,254,254 254,254,254
248,234,255 245,231,255 246,234,255 250,242,255 254,249,255 253,250,255 250,252,252 252,255,250 238,247,234 237,249,231 247,255,239 250,255,241 244,255,237 245,255,238 243,255,236 245,255,238 243,255,199 245,255,208 245,255,220 248,251,235 255,252,255 255,243,255 245,225,254 245,224,249 255,241,255 255,250,250 255,255,240 254,255,230 253,255,227 247,255,224 247,255,227 250,255,231 245,255,228 242,255,223 245,255,225 250,255,228 255,255,231 255,255,231 255,255,228 255,255,233 254,253,233 255,255,242 255,255,249 255,255,254 252,254,255 248,250,255 248,250,255 248,252,255 255,255,228 255,255,229 255,255,226 249,255,227 240,254,230 234,253,236 227,251,243 219,250,249 211,247,255 208,246,255 205,246,255 203,246,255 201,246,255 198,243,255 194,240,255 192,238,255 165,244,255 152,233,254 136,217,238 117,200,222 102,187,213 95,182,209 91,181,212 90,182,217 82,177,216 80,178,218 79,181,224 79,183,230 82,187,236 90,197,248 102,211,255 114,223,255 173,255,247 199,255,253 229,251,255 253,244,255 249,233,255 227,233,255 177,219,255 95,163,206 112,178,219 172,211,250 234,233,255 255,229,255 255,232,245 255,250,246 255,255,242 234,255,229 248,255,245 238,255,239 225,246,231 222,248,232 228,254,240 235,255,247 239,255,251 244,255,252 248,253,251 255,255,255 255,254,255 253,247,252 247,243,248 250,250,255 250,254,255 246,252,255 248,255,255 240,248,248 237,242,243 243,249,248 248,255,250 247,254,247 241,249,238 241,248,233 253,255,240 240,247,226 232,238,213 237,244,217 251,255,226 255,255,233 255,255,233 255,255,231 237,255,224 230,255,217 230,255,217 240,255,225 245,255,230 243,255,227 243,255,229 249,255,236 249,255,238 251,255,244 253,254,250 251,253,254 250,249,255 251,248,255 250,248,255 251,249,255 255,255,255 253,253,253 252,252,252 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 251,251,251 246,246,246 246,246,246 251,251,251 255,255,255 255,255,255 255,255,255
255,240,255 249,237,255 249,238,255 254,245,255 254,249,255 250,249,255 247,250,254 248,253,252 248,255,250 248,255,252 242,254,248 238,252,246 240,254,250 238,252,250 240,254,253 241,254,255 236,255,209 244,255,223 242,255,230 244,254,242 246,249,253 244,239,254 246,239,254 253,246,253 255,252,247 243,247,228 242,252,222 247,255,229 249,255,233 244,255,235 241,255,239 239,255,241 241,255,244 234,254,235 223,243,220 233,249,225 244,255,231 250,255,231 255,255,234 255,255,233 254,255,231 254,255,236 253,255,241 248,255,243 243,254,244 236,250,244 236,250,248 236,252,251 255,255,227 255,255,225 255,255,226 255,255,233 255,255,244 241,255,249 223,255,254 203,251,255 195,254,255 175,242,255 153,227,255 137,216,255 124,207,255 111,196,252 96,181,243 83,170,234 101,176,244 98,172,238 94,166,230 93,163,223 101,165,223 114,174,226 129,186,231 143,194,234 164,210,244 181,221,249 198,235,255 212,245,255 222,249,255 226,251,255 229,253,255 231,253,255 206,242,212 231,253,229 250,252,240 245,237,237 251,248,255 224,242,255 155,198,219 122,176,201 177,219,248 229,240,255 255,243,255 255,233,255 255,234,251 255,252,255 243,255,252 217,255,243 214,251,235 217,255,240 223,255,248 221,255,249 221,255,249 214,254,242 221,255,244 237,255,252 244,255,254 253,255,254 255,252,253 255,253,254 255,249,252 253,248,250 254,251,253 255,254,255 247,250,255 244,247,255 245,249,254 250,255,255 250,255,255 242,250,249 231,241,235 222,235,227 239,253,241 238,254,237 239,255,239 244,255,241 244,255,240 241,255,236 236,255,231 235,255,229 233,255,237 236,255,239 232,255,231 225,250,222 228,250,222 239,255,231 246,255,236 243,254,234 252,255,246 252,255,251 251,252,255 249,246,255 247,241,255 245,239,255 247,239,255 249,240,255 255,255,255 255,255,255 255,255,255 255,255,255 251,251,251 246,246,246 249,249,249 255,255,255 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 253,253,253 254,254,254 253,253,253 246,246,246 239,239,239 237,237,237 243,243,243 250,250,250 255,255,255 255,255,255
255,250,255 254,246,255 251,246,255 255,251,255 254,253,255 249,250,254 245,248,252 245,250,253 239,245,252 246,252,255 226,233,250 224,230,253 232,238,255 228,234,255 231,236,255 227,233,255 227,251,249 231,252,254 225,239,251 233,242,255 236,240,255 238,239,255 250,252,255 244,249,247 251,255,245 235,250,223 232,249,222 243,255,243 241,255,255 233,245,255 221,231,255 207,216,255 220,232,255 224,235,255 220,231,255 236,247,255 243,252,255 241,250,254 248,255,252 244,254,242 249,255,244 245,255,241 240,255,239 236,254,241 233,254,245 233,255,251 234,255,255 232,255,255 255,253,255 255,250,253 248,249,253 239,251,255 226,252,255 205,246,255 177,232,245 155,221,239 129,205,227 109,193,219 90,177,209 83,171,207 85,172,212 87,172,217 84,169,215 80,164,212 121,165,236 134,176,245 157,195,255 180,214,255 201,228,255 214,237,255 226,239,255 234,240,255 246,244,255 255,249,255 255,252,255 255,254,248 255,254,243 255,253,237 255,249,229 255,243,221 255,253,244 255,253,246 250,255,251 219,255,250 189,255,250 131,215,213 92,179,181 145,218,226 198,246,255 222,240,255 245,239,255 255,244,255 255,246,255 242,246,251 225,249,247 216,253,249 232,255,252 225,253,247 224,255,248 226,255,253 222,255,249 206,239,232 196,222,216 197,214,210 195,202,199 190,188,187 212,204,204 255,245,245 255,254,254 255,248,248 249,245,244 255,255,254 245,246,250 253,254,255 251,254,255 249,252,255 243,248,255 242,248,255 242,250,255 241,250,255 213,225,249 211,225,253 214,229,255 217,234,255 214,233,255 212,231,255 213,233,255 219,239,255 213,229,255 226,241,255 228,242,255 218,231,253 223,234,248 241,251,255 248,255,255 247,253,252 251,255,255 253,255,255 253,253,255 250,249,255 247,243,255 243,239,255 244,239,255 245,239,255 251,251,251 254,254,254 255,255,255 255,255,255 246,246,246 240,240,240 244,244,244 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 249,249,249 243,243,243 242,242,242 247,247,247 253,253,253 255,255,255 255,255,255
255,255,244 253,253,239 253,253,241 254,255,244 253,255,247 248,252,247 243,247,248 241,247,254 230,234,252 241,244,255 213,215,255 212,213,255 224,223,255 215,212,255 211,206,255 199,193,255 199,204,255 202,207,255 208,209,255 228,227,255 224,222,255 227,226,255 244,249,255 236,246,246 246,255,247 230,249,230 237,254,243 239,252,255 208,214,255 178,177,255 168,162,255 163,152,255 147,141,255 166,160,255 169,162,255 182,178,255 184,180,252 183,182,238 222,222,255 239,243,255 238,245,255 235,246,254 230,247,250 231,250,253 230,255,255 228,255,255 221,250,255 214,246,252 179,227,255 170,223,255 156,214,255 138,203,248 117,192,231 100,180,217 89,174,206 85,172,199 89,175,199 96,177,198 110,183,203 135,197,215 162,214,231 189,232,249 208,244,255 218,251,255 222,249,255 222,247,255 221,245,255 221,244,255 226,245,255 233,247,255 241,252,255 248,255,255 253,255,255 255,254,250 254,248,241 255,245,235 255,250,236 255,255,242 255,255,241 255,255,238 255,226,255 255,220,246 197,226,241 167,255,255 114,241,239 60,189,184 103,204,202 192,249,251 235,253,255 250,242,252 254,243,251 255,253,255 246,255,255 234,252,251 228,251,247 231,255,252 218,205,213 177,166,174 138,131,138 127,126,130 132,135,139 134,138,139 134,136,137 136,134,134 140,132,133 167,155,155 212,199,197 254,241,239 255,254,252 255,252,247 249,249,243 251,253,247 252,253,244 255,255,252 253,255,255 241,242,252 237,238,255 237,240,255 227,230,255 207,210,255 210,212,255 190,193,255 163,167,255 134,138,255 104,109,238 82,85,223 72,76,219 72,77,222 129,120,241 150,141,255 171,164,255 186,179,255 199,195,255 220,215,255 232,229,255 236,236,255 242,242,254 246,247,251 250,252,252 250,253,251 249,252,250 245,250,249 244,248,249 245,249,250 252,252,252 253,253,253 255,255,255 254,254,254 249,249,249 243,243,243 246,246,246 254,254,254 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 253,253,253 255,255,255 255,255,255 255,255,255 252,252,252 249,249,249 250,250,250 254,254,254 255,255,255 253,253,253 253,253,253
255,255,230 251,255,227 251,255,229 253,255,234 252,255,239 247,253,242 242,248,247 241,246,255 238,242,255 211,211,251 116,113,168 58,54,125 48,41,126 44,33,129 61,49,155 66,53,163 52,44,174 54,45,172 53,44,161 56,49,154 45,39,121 88,89,147 200,206,235 243,255,255 242,255,248 236,255,244 237,255,255 213,222,255 123,124,204 56,45,169 44,24,183 48,23,203 36,16,189 54,34,201 43,25,180 44,28,165 45,32,148 75,64,160 168,161,236 227,224,255 233,235,255 230,238,255 229,243,255 229,249,255 224,249,255 209,238,253 187,217,234 169,202,218 60,167,252 59,167,249 53,164,242 46,160,231 46,160,223 60,174,227 87,196,240 114,214,249 145,235,255 171,243,255 199,252,255 222,255,255 241,255,253 254,254,248 255,254,246 255,254,246 232,255,228 234,255,230 236,255,236 237,255,238 236,255,240 234,255,241 231,255,239 227,255,240 229,255,246 224,255,245 214,250,238 203,238,228 196,233,225 190,226,220 174,211,207 158,195,191 255,169,232 207,169,221 128,173,207 116,234,251 66,218,223 46,183,185 161,242,247 235,251,255 255,239,250 255,242,252 255,245,249 253,244,241 234,248,242 234,255,248 234,255,248 232,249,240 182,133,153 163,118,137 151,112,128 150,119,134 152,126,139 144,123,132 139,121,128 144,124,129 143,122,125 218,196,198 255,253,252 255,254,251 255,246,242 255,252,244 249,252,243 230,238,227 252,254,235 255,255,246 251,252,248 242,243,253 244,243,255 229,227,255 174,171,240 112,110,200 43,38,153 36,29,168 30,22,182 27,18,198 24,14,211 20,9,219 19,9,229 24,13,237 51,23,206 44,17,191 38,14,174 46,25,164 73,56,171 123,108,199 187,178,241 236,230,255 224,222,242 231,234,238 242,246,240 248,255,240 251,255,240 248,255,238 247,255,237 247,255,237 255,255,255 254,254,254 253,253,253 255,255,255 254,254,254 251,251,251 252,252,252 255,255,255 250,250,250 251,251,251 252,252,252 253,253,253 253,253,253 252,252,252 251,251,251 250,250,250 247,247,247 248,248,248 248,248,248 247,247,247 248,248,248 250,250,250 254,254,254 255,255,255 251,251,251 251,251,251
209,255,255 210,255,255 214,255,250 220,255,237 231,255,230 241,255,221 248,255,212 251,255,210 255,255,221 240,234,223 140,131,158 89,78,151 47,38,159 18,12,177 7,4,203 27,26,244 0,25,213 0,19,199 16,35,202 65,79,222 77,84,199 112,116,194 237,239,255 243,246,254 255,255,244 250,255,230 243,255,227 235,246,238 204,208,236 142,141,207 102,95,199 78,67,191 39,4,255 30,23,190 59,87,147 100,144,157 117,154,192 132,164,240 159,200,255 168,233,255 159,252,255 132,237,250 106,213,255 80,188,255 55,166,244 45,160,233 46,161,236 45,157,239 118,151,248 121,158,242 154,198,255 178,232,255 182,239,230 207,255,226 227,255,224 230,255,212 250,255,228 255,252,237 255,243,247 255,241,255 255,239,250 255,236,236 255,241,226 255,249,226 255,255,206 255,255,210 247,255,223 232,236,254 244,228,255 255,239,255 255,248,243 255,251,233 160,145,143 137,145,145 98,138,113 79,139,105 97,143,137 110,124,146 124,118,123 153,142,110 115,132,135 104,121,124 114,133,136 132,153,154 151,172,173 191,215,215 228,252,252 230,254,252 234,255,255 215,237,235 237,255,253 243,255,255 224,237,235 248,255,255 249,255,254 141,147,146 120,127,142 126,137,127 120,132,102 143,146,121 143,131,131 129,112,123 147,133,134 139,132,115 218,215,201 248,239,252 247,233,255 245,234,255 240,234,251 244,245,236 255,255,245 246,244,233 255,246,255 239,226,242 238,244,249 229,252,254 172,202,231 89,105,205 29,16,208 36,0,250 31,0,223 68,49,196 107,110,165 140,154,160 175,186,200 196,198,246 178,174,250 144,138,227 145,125,198 90,69,178 62,46,207 30,24,227 1,10,228 0,14,226 0,26,217 44,71,235 117,133,255 195,202,255 214,217,248 244,247,231 255,255,224 253,251,210 255,249,231 245,229,230 255,247,234 255,255,245 254,254,242 243,250,237 248,255,247 244,255,248 229,245,234 239,250,242 246,251,249 245,243,243 254,247,252 252,241,251 255,250,255 255,245,255 223,213,230 240,232,249 228,238,221 249,255,240 244,251,236 253,255,245 252,255,246 248,246,245 255,253,255 249,242,255 250,241,255 250,239,255
240,242,255 242,245,255 247,251,255 249,253,248 252,255,239 255,255,232 255,255,229 255,255,229 255,254,234 255,248,248 252,244,255 209,205,255 190,191,255 193,200,255 72,84,250 0,13,195 0,9,221 22,32,234 13,17,196 144,141,255 191,184,255 219,205,255 254,236,255 255,247,255 252,231,234 255,255,245 255,252,228 252,255,239 223,231,244 214,212,255 196,182,255 52,29,205 0,0,229 51,79,234 135,191,250 180,246,255 176,230,255 159,201,255 149,196,255 141,203,243 83,163,174 101,186,201 94,177,215 77,159,214 87,169,224 109,192,243 131,209,255 153,225,255 220,244,255 213,238,255 204,229,255 198,221,255 200,223,255 215,234,255 225,237,255 226,229,255 228,220,255 227,212,255 228,209,255 229,213,255 223,215,255 213,216,255 207,220,255 209,227,255 254,247,252 236,243,228 237,254,241 241,250,255 237,233,255 249,237,255 255,250,234 255,254,231 241,228,226 142,147,150 92,129,109 101,152,124 94,134,129 106,117,137 138,127,137 146,126,108 109,121,125 112,127,130 117,132,135 116,134,135 144,164,165 211,231,232 236,255,255 221,242,240 228,249,247 239,255,255 225,239,237 224,237,235 248,255,255 236,242,241 188,190,190 130,132,132 119,124,139 119,130,122 135,147,119 122,123,103 141,130,132 142,124,137 127,113,114 213,207,188 241,239,221 255,252,255 255,244,255 244,235,255 253,251,255 255,255,249 255,255,248 248,245,241 235,225,238 253,242,255 202,193,255 122,124,208 26,36,130 38,46,169 33,31,191 52,37,219 155,138,255 193,188,255 226,232,255 231,242,246 230,236,255 235,232,255 232,228,255 225,222,255 232,219,255 209,196,255 180,171,255 80,82,237 0,9,185 3,25,207 9,34,214 0,17,192 31,36,199 55,50,181 217,212,255 231,228,253 241,241,227 252,253,227 255,253,238 255,253,250 249,236,244 255,249,255 249,247,247 250,255,252 223,236,228 232,248,237 244,255,249 248,255,251 253,255,254 255,253,253 255,252,255 248,237,245 255,247,255 255,248,255 227,222,231 236,233,242 249,255,248 230,238,231 251,255,254 245,247,248 247,247,253 250,246,255 253,246,255 254,245,255 253,244,255 251,245,255
255,229,255 255,234,255 255,240,255 255,244,255 255,243,255 255,244,252 255,251,252 255,253,254 253,242,245 255,251,255 216,220,249 217,232,255 170,197,255 142,180,255 107,153,255 9,60,184 11,11,249 10,6,232 26,16,213 68,53,204 206,190,255 241,220,255 255,238,255 255,244,255 255,243,255 255,249,255 255,255,245 238,250,228 229,247,254 206,212,255 55,40,215 38,8,245 0,38,234 56,125,255 108,194,254 109,194,226 97,169,217 100,154,225 109,159,225 121,177,212 119,178,193 158,215,230 176,224,252 184,229,255 208,251,255 213,249,255 199,226,255 200,218,255 222,247,213 229,247,240 231,237,255 214,210,255 172,158,255 108,90,233 82,60,219 98,74,246 83,59,237 63,43,219 38,30,190 28,35,174 37,60,182 66,100,213 103,146,255 131,177,255 226,201,255 224,217,255 208,221,255 213,231,255 216,230,252 250,255,254 255,255,232 248,238,214 255,254,252 204,207,211 127,152,142 95,133,115 104,132,132 120,121,141 137,116,131 159,127,128 113,119,124 120,129,133 121,130,134 109,121,123 132,145,147 199,212,214 243,255,255 237,251,250 233,247,246 244,255,255 229,237,236 235,241,240 253,255,255 197,197,197 139,137,137 131,126,127 113,116,131 140,147,142 127,135,112 123,123,109 140,127,135 141,123,140 184,171,173 255,255,235 246,248,226 250,248,247 252,247,255 230,228,248 251,254,255 239,246,239 234,239,238 246,244,255 235,239,255 182,170,252 99,71,230 46,19,213 43,28,209 32,35,174 94,107,213 191,203,255 194,206,255 226,237,255 248,255,254 244,248,249 228,222,245 220,212,253 229,222,255 240,238,255 242,236,247 237,232,255 222,222,255 196,206,255 158,177,255 63,86,212 0,9,164 21,26,211 25,16,220 38,21,214 107,91,239 220,211,255 233,234,255 250,254,255 250,252,253 225,225,231 254,238,255 254,242,255 242,239,255 246,252,255 238,251,253 224,240,233 242,255,249 237,248,240 249,253,248 255,253,254 255,252,255 252,242,248 255,251,255 255,254,255 242,243,241 244,247,245 224,233,237 230,237,246 241,243,255 234,231,255 250,243,255 253,243,255 206,198,229 208,200,223 251,246,255 251,250,254
255,234,255 255,234,255 255,237,255 255,241,255 255,242,255 255,241,255 255,245,255 255,249,255 248,250,255 221,235,253 222,250,255 189,235,255 101,163,204 95,171,223 80,169,230 60,156,222 0,0,232 0,0,226 36,26,240 33,24,195 109,103,214 237,239,255 222,226,245 235,238,252 242,245,255 220,229,249 232,255,255 192,227,231 182,219,253 96,117,222 50,46,241 8,0,243 16,94,237 64,152,253 82,178,232 80,168,208 105,175,229 135,189,254 153,199,253 172,214,243 200,237,251 209,238,253 223,244,255 238,255,255 246,255,245 251,255,247 255,248,255 254,235,255 215,255,239 189,221,240 134,146,224 67,62,195 34,18,189 44,25,212 50,29,222 31,12,205 45,28,215 39,32,201 33,38,183 26,48,167 18,52,159 12,49,165 5,41,178 1,35,189 54,21,196 98,82,224 136,143,240 173,198,254 223,252,255 234,255,251 237,249,227 255,255,242 249,243,238 251,255,255 197,214,211 116,139,135 105,120,123 130,123,136 149,120,136 169,126,141 126,126,132 122,125,130 124,127,132 121,126,129 122,127,130 149,156,159 208,215,218 248,255,255 248,253,254 239,243,244 247,249,249 255,255,255 215,210,211 145,139,140 134,126,127 137,126,128 122,123,137 135,141,136 122,128,111 135,132,127 138,125,141 179,161,184 255,251,254 255,255,233 255,255,233 247,251,239 250,253,255 243,249,255 246,255,254 221,232,229 245,250,255 246,244,255 191,200,255 55,40,185 53,11,252 39,0,255 22,0,219 100,108,232 205,233,255 205,238,234 233,255,240 246,255,236 255,255,241 255,255,251 255,250,255 254,241,255 252,246,255 253,253,255 242,241,231 255,255,254 240,245,254 222,236,254 227,248,255 160,184,244 55,72,183 23,23,195 20,5,227 27,4,242 9,0,196 85,76,226 225,226,255 167,174,223 196,201,234 160,162,193 154,135,214 151,137,208 151,146,201 152,156,191 239,251,255 234,249,252 218,232,228 235,243,236 245,246,242 254,249,248 255,254,255 255,254,255 255,255,254 253,255,249 243,251,240 246,255,243 232,239,255 222,224,255 53,52,96 66,60,115 78,67,129 46,34,94 78,68,115 138,132,163 248,250,255 250,255,245
255,250,255 249,242,255 243,239,255 247,244,255 250,247,255 244,246,255 238,243,255 234,244,255 226,245,255 202,234,247 207,255,255 168,235,250 80,166,186 82,188,212 79,196,227 59,185,219 65,80,255 9,17,224 13,13,233 0,0,202 2,17,173 127,163,251 176,234,255 186,255,255 176,251,249 160,232,249 148,214,255 138,195,255 74,119,217 21,50,188 1,13,191 42,43,247 99,169,252 125,198,255 132,207,246 146,211,250 187,236,255 207,243,255 208,238,255 213,240,255 218,237,250 215,227,239 238,247,251 243,254,238 229,240,208 248,253,232 255,249,255 234,212,255 85,144,223 6,55,165 0,21,172 20,35,215 14,23,204 15,25,186 62,72,209 102,111,228 144,152,253 166,178,255 193,210,255 203,227,255 188,211,243 147,160,222 94,94,202 57,48,189 56,29,226 32,17,199 26,30,179 28,51,151 132,163,218 198,222,250 238,251,255 218,221,225 243,244,240 251,255,250 246,255,255 194,203,213 124,126,136 128,116,122 161,131,142 158,113,132 133,129,135 128,124,130 129,127,133 132,131,135 121,120,124 118,119,123 166,167,171 235,234,236 255,254,255 252,249,251 255,253,254 237,229,230 158,147,149 124,111,113 149,135,137 136,122,124 137,138,148 102,106,101 132,136,124 138,133,134 169,155,179 252,235,255 255,252,255 255,255,234 254,255,228 255,255,242 250,255,252 246,255,254 236,253,244 219,235,241 237,243,255 173,169,241 54,58,193 38,20,227 30,0,255 21,0,247 21,7,202 192,213,255 199,239,227 217,255,213 246,255,233 248,254,231 251,247,229 255,252,238 255,254,248 255,250,247 251,245,240 246,246,234 255,255,249 254,253,243 255,255,244 238,247,226 217,234,213 229,249,254 174,188,247 34,36,174 33,22,232 34,16,255 34,20,255 6,5,193 102,107,240 118,125,218 48,51,126 61,59,129 59,42,153 57,45,145 67,61,143 64,68,127 170,179,217 237,251,255 219,231,235 237,244,241 255,255,251 255,251,246 255,250,247 255,255,252 254,251,246 238,243,234 238,250,238 242,255,243 226,231,255 96,97,155 67,63,134 66,54,136 76,60,147 77,62,143 78,67,129 243,237,255 244,249,252 245,255,236
228,255,252 218,251,244 215,244,241 225,251,251 235,255,255 234,250,255 231,243,247 229,241,245 237,255,255 228,255,255 187,232,236 193,255,255 122,207,223 76,182,206 104,226,255 101,229,255 126,158,255 34,55,217 3,14,218 12,18,247 9,30,241 0,41,191 88,175,242 80,200,200 53,184,164 71,191,203 77,166,247 56,110,255 6,33,213 24,40,207 32,45,177 195,212,255 201,240,255 202,242,255 194,230,246 194,221,247 209,226,255 220,230,255 222,230,255 226,235,248 232,241,245 231,240,244 246,255,255 244,255,248 238,255,240 241,255,255 193,198,243 93,86,167 0,19,211 0,30,237 6,34,252 0,14,218 7,33,193 108,140,240 198,232,255 213,244,255 217,240,248 232,250,243 248,255,233 255,255,224 255,255,228 255,248,251 246,213,255 233,184,255 49,45,200 10,5,180 28,29,211 16,28,184 43,62,183 105,121,218 216,221,255 233,236,255 250,255,255 240,249,236 247,250,255 249,246,255 201,197,209 146,135,131 136,113,111 157,123,134 128,121,128 136,129,136 134,127,134 129,125,130 129,125,130 127,123,128 142,138,143 174,169,171 245,240,242 255,253,255 240,232,233 168,157,159 132,119,121 139,125,127 155,138,141 136,119,122 130,128,134 118,119,115 124,125,116 165,160,169 235,220,251 255,244,255 253,245,252 255,255,236 235,244,211 251,255,239 243,252,242 235,251,240 216,237,229 226,243,255 191,194,255 62,53,170 11,6,211 2,0,230 26,1,255 35,15,244 87,96,217 220,255,255 222,255,222 243,255,234 255,255,254 255,246,255 255,246,247 255,254,234 255,255,229 255,255,231 255,254,236 255,255,240 245,243,249 232,230,230 246,242,231 255,255,234 255,255,227 253,255,237 220,231,251 127,133,230 9,6,185 4,1,230 9,9,245 16,23,227 20,32,192 199,207,255 81,80,184 54,46,146 56,44,170 53,44,161 58,55,158 56,58,142 62,70,130 217,226,255 239,246,255 243,247,252 255,255,251 255,255,244 254,248,237 255,255,247 253,254,245 242,249,244 244,255,255 236,252,251 147,150,224 65,63,145 66,59,150 67,56,153 60,45,143 51,37,125 189,179,245 226,225,255 233,240,243 235,249,225
228,255,241 220,255,232 221,252,231 234,255,240 243,255,244 244,254,238 245,248,233 249,249,237 249,253,242 207,218,215 215,242,246 208,255,255 155,223,252 108,196,237 51,155,208 104,219,255 165,214,255 112,150,255 9,29,200 18,25,252 0,0,240 0,7,222 9,76,209 75,180,223 75,200,198 101,214,241 111,181,255 19,42,248 7,0,232 35,21,199 224,227,255 211,230,227 247,254,239 247,255,238 248,254,243 242,244,245 239,232,253 249,240,255 255,249,255 254,253,255 250,254,248 244,253,243 228,242,238 219,238,243 216,238,255 184,204,255 100,113,211 18,25,152 0,0,248 0,0,254 0,0,235 27,26,224 116,125,252 194,216,255 223,248,250 231,252,237 248,255,247 255,255,244 253,255,224 252,255,203 255,255,203 255,250,227 255,230,255 255,210,255 198,224,255 92,105,235 17,14,207 21,18,227 22,21,217 22,17,200 92,83,234 200,200,255 238,251,255 246,255,240 238,241,246 251,243,255 255,250,255 198,198,182 141,134,117 151,135,136 123,119,125 137,133,139 130,126,132 123,119,124 134,130,135 136,132,137 131,125,130 135,130,132 199,192,195 243,234,237 192,184,185 133,122,124 137,124,126 148,134,136 147,133,135 140,123,126 122,120,119 151,152,143 153,153,147 221,214,227 255,244,255 243,230,255 255,250,255 240,244,225 238,245,218 248,255,239 246,255,249 238,255,246 224,245,246 228,244,255 113,114,226 32,15,182 3,0,232 31,21,255 34,22,252 11,14,173 177,203,255 215,255,228 224,255,215 238,243,242 252,229,255 255,232,255 255,245,255 255,255,233 255,255,222 255,255,229 255,255,241 255,254,246 225,232,241 253,252,255 255,246,249 252,238,226 255,255,234 255,255,231 238,241,246 200,206,255 40,47,196 0,3,212 3,14,242 0,9,216 29,45,212 168,179,255 178,177,255 75,67,160 44,40,165 43,41,161 46,46,160 53,55,157 26,30,113 131,133,197 228,230,255 250,250,255 255,255,251 255,255,242 249,248,228 255,255,240 254,255,250 248,254,255 241,251,255 190,201,228 48,47,145 41,39,139 62,55,159 49,40,144 63,52,148 137,128,209 241,237,255 224,226,255 229,238,241 231,245,227
