50 170
245,255,242 227,235,225 222,224,224 237,234,243 247,240,255 245,235,251 250,242,253 255,254,255 253,253,247 255,255,248 253,255,247 238,246,239 238,247,250 244,251,255 224,231,255 241,245,255 184,193,255 183,193,253 154,165,222 141,151,205 126,137,189 97,107,161 81,89,149 66,73,142 51,55,134 42,44,132 44,49,142 35,41,138 36,43,140 43,55,149 38,53,145 47,63,152 66,75,132 54,65,117 190,197,246 220,228,255 207,213,248 215,220,251 243,246,255 232,234,255 236,234,255 222,220,255 219,214,255 151,146,245 65,59,178 44,36,173 44,35,185 38,29,186 93,92,184 193,193,255 212,211,255 225,226,255 224,224,255 220,222,255 199,200,255 170,172,236 179,181,245 187,189,253 181,185,250 166,169,237 141,145,216 134,137,211 138,143,218 101,105,183 6,42,156 15,37,172 20,29,180 38,38,186 39,43,161 67,77,164 92,111,186 73,93,188 63,79,209 32,49,199 5,31,169 58,93,197 70,106,182 83,111,182 88,102,191 95,96,206 83,98,170 85,100,172 94,110,179 109,125,194 121,138,205 125,142,209 125,143,208 125,143,208 125,142,209 124,140,209 125,141,210 128,143,215 128,142,218 128,141,219 132,145,223 137,150,229 189,186,255 187,184,255 188,185,255 192,189,255 191,188,255 185,182,255 183,179,255 184,180,255 182,177,255 178,173,255 182,177,255 190,185,255 185,179,255 191,185,255 192,186,255 188,181,255 158,192,238 162,196,242 163,196,246 160,191,246 158,187,248 160,187,254 160,184,255 158,179,255 160,178,255 142,158,255 126,139,247 120,131,245 114,123,244 95,103,227 68,74,203 48,53,185 44,54,142 40,48,138 40,47,140 47,50,148 47,48,152 48,45,155 58,49,169 71,60,182 102,87,209 157,141,255 188,175,255 210,204,255 237,237,255 224,229,255 210,221,243 235,249,255 255,247,243 255,251,249 255,251,251 255,245,247 255,246,252 255,252,255 255,252,255 253,252,255 250,253,255 246,254,255 236,248,252 221,237,236 215,236,233 224,247,242 231,255,247 229,255,246 241,255,255 241,255,255 244,255,254 246,255,251 239,247,240 244,246,246 253,246,255 252,239,255 252,232,255 252,229,255
248,255,247 232,238,233 225,229,230 239,235,246 251,244,255 254,244,255 255,247,255 255,255,254 255,254,244 254,255,243 253,255,245 250,255,252 233,242,251 223,227,255 81,85,126 49,52,103 33,45,146 37,50,148 29,40,138 32,43,141 46,55,153 44,49,152 41,44,153 47,47,165 51,49,173 45,44,172 54,53,181 44,46,170 37,44,159 37,50,156 26,42,142 33,51,146 61,51,117 68,58,118 215,206,255 251,242,255 249,242,255 255,249,255 254,249,255 237,233,238 250,247,255 237,236,252 239,239,255 164,164,210 61,63,127 44,45,125 54,58,147 48,51,149 140,116,150 255,241,255 252,229,255 254,231,253 255,238,255 255,246,255 255,250,255 255,244,249 255,249,252 255,250,255 255,246,254 255,243,255 255,241,255 253,233,252 249,229,252 173,153,176 35,64,155 34,50,163 36,35,168 54,43,170 70,62,155 149,153,206 207,217,255 206,217,255 186,194,255 88,96,219 37,54,164 161,186,255 204,233,255 202,222,253 204,207,255 226,215,255 228,242,255 223,237,255 221,235,255 227,242,255 231,246,255 231,247,255 229,245,255 229,245,255 224,240,255 222,238,255 221,237,254 220,235,254 220,234,255 220,234,255 222,235,255 224,237,255 255,246,255 255,241,255 255,240,255 255,243,255 255,243,255 255,235,255 251,228,250 249,225,249 255,239,255 255,239,255 255,243,255 255,244,255 235,209,239 230,204,234 227,201,231 226,199,232 158,198,163 163,202,170 166,203,177 166,201,181 166,197,188 168,196,197 167,190,205 164,183,210 132,147,186 129,140,192 129,135,200 129,132,207 122,121,207 109,106,198 98,93,192 94,88,189 98,116,163 94,110,163 96,105,172 98,102,183 96,96,190 94,90,193 97,92,197 105,99,200 118,116,205 165,167,238 213,219,255 227,240,255 203,223,234 201,224,220 228,254,240 232,255,240 248,240,251 255,246,255 255,248,255 251,238,255 242,228,255 239,221,255 236,218,255 232,212,255 223,206,255 230,215,255 232,221,255 228,220,255 226,224,255 232,233,255 238,241,255 240,244,255 233,242,255 237,247,254 244,252,251 251,255,248 243,248,233 252,251,237 255,250,246 255,247,255 255,235,255 255,231,255
249,255,250 241,247,246 233,236,241 236,232,244 248,241,255 255,249,255 255,251,255 251,247,242 255,255,244 251,255,237 242,252,235 239,248,245 235,242,255 238,241,255 83,84,140 57,56,124 59,45,177 55,41,172 57,43,168 59,44,165 63,48,163 61,45,157 56,40,148 65,46,155 66,49,154 73,57,158 102,88,182 114,107,188 131,128,197 153,156,211 159,165,210 172,183,221 215,198,249 203,188,232 255,242,255 253,239,255 253,239,250 255,250,250 255,250,241 255,255,248 255,255,251 254,250,255 251,248,255 173,172,212 71,69,129 55,55,133 66,65,157 56,55,153 134,113,135 255,247,255 255,238,253 255,247,255 255,252,255 255,241,239 255,249,243 255,238,230 255,246,238 255,244,238 255,242,237 255,243,245 255,250,255 255,247,255 255,243,255 157,138,155 37,52,144 39,40,154 48,31,166 65,35,164 74,48,138 179,163,210 237,231,255 236,230,255 216,205,255 113,104,224 44,43,147 171,181,241 223,236,255 247,250,255 250,234,255 244,212,255 246,247,255 241,242,252 239,241,249 244,247,252 246,249,254 244,247,251 242,246,247 242,246,247 248,253,252 248,252,253 249,253,254 249,252,255 250,253,255 251,254,255 251,253,255 250,252,255 255,255,240 255,251,235 255,248,235 255,252,239 255,253,240 255,247,235 255,238,229 252,235,226 255,244,237 255,243,238 255,243,240 252,233,230 175,155,154 153,133,132 146,126,125 149,128,130 121,128,121 124,130,125 124,130,125 121,126,124 120,124,125 122,125,129 120,122,130 116,117,127 117,117,131 121,119,138 128,126,146 132,129,151 128,123,150 123,118,147 126,121,150 134,128,159 124,138,156 116,130,148 109,124,140 106,122,138 106,121,140 107,118,150 108,116,163 112,114,179 81,77,159 50,45,137 80,73,170 186,181,255 230,233,255 208,216,255 183,196,240 142,158,194 122,130,220 140,148,238 160,166,255 170,174,255 176,177,255 185,184,255 199,194,255 210,202,255 219,206,255 234,218,255 244,227,255 243,223,255 239,216,255 238,214,255 244,218,255 248,223,255 224,230,255 234,241,255 238,248,255 241,253,255 248,255,248 253,255,241 254,255,235 255,255,244 255,251,249 255,247,255
250,255,254 249,254,255 242,244,252 241,236,251 250,243,255 255,251,255 255,253,255 249,247,237 241,243,223 247,255,232 250,255,243 248,255,255 243,250,255 221,223,255 64,62,132 46,40,122 67,31,167 71,37,167 121,89,207 163,133,236 186,158,247 213,188,255 231,206,255 244,221,255 254,231,255 250,230,255 255,243,255 255,240,254 251,243,244 255,252,243 252,250,232 255,255,240 255,247,255 255,249,255 255,251,255 253,245,245 255,255,247 255,255,239 253,246,227 255,255,242 252,246,241 248,241,254 239,233,255 153,147,206 58,51,136 42,36,143 44,39,162 34,28,159 120,117,149 241,239,255 230,227,253 241,239,255 247,244,255 240,237,246 255,252,255 255,254,255 255,254,255 255,253,255 255,252,255 245,242,255 250,248,255 236,233,255 243,240,255 126,122,157 42,52,153 46,40,165 62,34,181 76,37,176 80,42,140 199,174,224 250,235,255 239,224,255 219,201,255 124,106,231 53,46,151 191,192,252 226,233,250 254,249,255 255,242,255 255,221,255 225,218,239 228,222,241 237,231,250 250,244,255 255,250,255 255,251,255 255,251,255 255,252,255 251,248,255 253,250,255 253,250,255 251,248,255 252,248,255 254,250,255 251,247,255 246,242,254 245,253,242 241,249,238 240,248,237 246,254,244 248,255,246 245,252,245 240,246,241 239,244,242 251,255,254 251,255,255 251,255,255 245,249,250 146,149,153 121,124,128 115,118,123 123,126,131 137,117,160 138,118,161 136,116,158 133,115,152 134,117,150 138,123,150 138,125,147 134,123,139 141,132,142 135,128,131 131,126,123 131,128,120 130,128,117 126,126,110 125,125,107 128,129,109 112,106,131 112,113,123 118,126,115 125,142,108 127,150,105 120,146,106 112,130,117 102,111,138 142,137,212 110,94,212 36,13,165 60,35,199 154,131,255 194,178,255 146,137,255 45,40,163 4,18,196 14,28,200 23,38,201 25,39,191 21,37,174 24,40,163 37,51,163 52,61,164 38,44,141 58,57,153 80,72,172 95,82,184 109,88,197 124,98,215 147,116,237 161,130,253 136,137,255 150,154,255 155,165,249 162,176,228 229,249,255 234,255,247 236,255,234 250,255,238 250,255,238 252,255,244
248,255,255 245,250,253 241,242,252 247,242,255 255,248,255 255,251,255 255,254,255 255,255,244 255,255,240 255,255,237 243,254,234 237,245,244 230,235,255 196,196,250 71,66,145 72,64,157 64,45,148 68,53,145 152,139,217 210,201,255 222,215,252 244,242,255 255,254,255 255,255,251 255,255,245 253,249,238 255,255,244 255,250,237 255,251,236 255,255,244 255,255,238 255,255,241 243,241,253 253,252,255 244,242,242 249,248,238 255,255,236 251,252,226 255,255,230 255,255,236 248,249,239 251,253,255 236,238,255 144,145,205 61,62,148 47,48,158 44,46,171 40,40,176 127,139,167 236,249,255 237,250,255 239,252,255 243,253,255 241,252,255 244,254,254 240,251,249 233,244,242 238,247,250 239,249,255 231,240,253 238,249,255 224,235,255 236,247,255 109,120,152 36,57,148 36,41,156 52,36,174 69,38,169 74,47,133 212,198,234 255,249,255 241,237,255 209,200,255 102,95,206 38,39,130 204,218,255 233,250,247 242,246,235 255,246,255 255,240,255 236,240,255 238,242,255 244,248,255 246,251,255 245,251,255 238,245,254 237,245,252 241,250,254 246,255,255 246,255,255 246,255,255 244,253,255 245,254,255 246,254,255 244,252,255 237,245,252 239,255,254 236,252,251 237,252,254 241,255,255 241,255,255 241,255,255 240,254,255 241,254,255 236,248,255 235,247,255 238,250,255 238,249,255 136,146,163 118,128,145 113,123,140 121,131,149 124,115,135 124,115,135 123,115,132 122,115,130 125,118,131 131,125,136 131,127,133 127,123,128 129,127,127 124,122,121 122,122,116 126,127,118 131,132,122 133,135,123 138,140,128 143,146,131 147,118,167 147,124,156 144,133,136 136,139,114 130,143,97 125,145,92 123,143,101 118,134,123 135,143,172 233,229,255 177,167,255 52,35,180 37,19,180 140,121,255 166,149,255 31,16,184 7,15,236 6,15,232 7,15,228 5,13,220 2,11,209 0,10,201 4,14,198 9,19,197 18,27,201 22,28,201 24,28,200 25,26,200 25,23,199 26,22,201 30,25,206 35,30,211 19,0,212 33,18,210 41,33,188 58,60,168 201,212,255 220,237,255 228,249,240 244,255,241 242,255,232 245,255,234
245,253,253 232,236,241 230,230,242 247,241,255 255,248,255 252,244,255 253,248,247 255,255,245 255,255,234 255,255,237 244,255,235 248,255,255 243,247,255 192,193,251 64,58,140 53,44,141 43,60,123 50,67,123 155,176,214 220,244,255 219,246,243 236,255,244 239,255,237 229,255,221 241,255,231 238,255,232 248,255,247 245,254,251 246,252,255 248,251,255 240,241,255 245,246,255 242,240,255 250,250,255 237,236,245 250,251,247 239,242,226 232,237,210 255,255,234 246,254,224 237,248,228 246,255,254 228,240,255 130,143,187 54,67,135 41,55,144 35,48,156 35,50,166 129,145,157 231,246,255 239,254,255 239,253,252 234,249,241 245,255,247 248,255,245 244,255,238 250,255,244 248,255,245 244,255,247 236,250,246 243,255,255 227,239,249 229,242,255 75,89,107 24,63,132 25,44,141 43,41,161 64,48,159 69,57,123 213,213,227 248,255,252 221,231,249 194,200,255 91,99,188 26,42,111 196,226,243 227,255,231 241,255,222 255,255,242 255,243,255 230,248,255 230,249,254 231,250,253 229,249,250 223,244,242 219,240,237 225,247,242 235,255,250 228,252,242 230,254,244 228,252,242 225,249,239 229,253,243 237,255,252 237,255,252 231,254,246 241,253,255 238,250,252 238,250,252 241,252,255 241,251,255 239,249,255 239,248,255 242,251,255 239,247,255 234,241,255 236,243,255 241,248,255 139,145,164 122,128,147 114,120,139 117,122,143 128,148,103 128,147,104 126,144,103 123,141,102 125,141,107 128,142,114 126,139,115 120,130,113 121,129,118 124,130,125 129,134,133 129,132,137 124,125,135 123,123,135 133,133,147 146,145,161 174,131,196 186,147,202 198,168,203 199,182,193 196,190,177 193,199,168 190,206,165 188,209,171 201,223,199 212,233,235 212,228,255 165,175,245 51,54,159 40,36,172 98,88,248 33,22,192 10,8,234 7,4,233 7,2,237 10,4,245 12,6,255 10,4,255 4,0,255 0,0,252 2,2,255 0,0,253 0,0,250 0,6,248 0,12,245 0,14,239 0,12,232 0,10,226 37,0,255 40,5,246 34,7,205 39,24,169 214,210,255 224,231,255 224,236,238 236,248,228 248,255,230 252,255,230
250,244,255 238,237,241 232,236,230 239,249,236 249,255,247 250,255,252 250,253,255 253,250,255 255,253,255 255,255,251 255,255,248 250,255,251 241,248,255 179,183,231 68,69,149 43,41,141 54,37,172 65,55,155 186,188,236 246,253,255 251,255,252 247,246,250 250,246,255 245,244,254 243,250,247 246,255,248 241,255,246 240,251,255 246,247,255 250,245,255 255,246,255 246,237,255 236,255,251 241,255,255 243,255,254 244,249,250 249,248,250 255,250,255 255,247,253 250,239,247 251,241,253 254,245,255 242,236,255 125,121,173 60,59,131 49,50,141 44,47,152 45,49,162 150,152,186 232,237,255 244,254,254 250,255,245 247,255,234 255,255,237 252,255,235 255,255,240 251,255,231 245,255,223 247,255,222 243,255,225 248,255,245 231,239,252 238,237,255 78,73,134 88,23,169 46,20,188 0,29,187 0,62,157 10,59,91 244,237,252 255,227,255 255,229,255 216,207,247 48,75,132 20,45,139 200,199,255 230,215,255 255,248,255 238,235,255 231,235,255 226,235,255 221,240,255 191,233,255 161,231,255 87,189,242 56,186,245 19,175,235 6,175,237 4,178,238 15,182,239 32,185,236 53,185,232 85,195,237 125,213,250 154,226,255 167,230,255 181,248,255 210,253,255 241,253,255 255,245,230 255,253,223 255,255,226 255,255,231 235,245,229 208,237,246 198,231,255 174,201,255 129,143,225 89,92,183 73,68,160 70,61,151 66,58,145 118,109,136 147,138,164 187,180,201 218,212,229 239,235,246 243,242,246 196,197,195 127,129,123 124,127,118 129,132,123 129,132,123 129,131,125 126,127,125 129,129,129 138,137,139 247,246,248 255,244,252 255,243,255 246,245,255 232,249,246 224,255,234 224,255,227 231,255,230 240,255,240 250,255,255 244,239,254 244,236,255 239,235,255 170,169,243 26,23,162 50,41,252 6,0,248 4,2,255 11,0,248 76,48,248 131,93,252 160,118,255 121,87,228 80,59,215 26,25,195 2,12,196 10,21,213 22,30,214 22,25,194 39,37,191 19,15,170 43,36,205 31,20,206 12,0,250 19,8,234 48,37,223 56,46,182 220,212,255 240,233,255 252,249,251 255,255,244 255,255,238 255,255,240
255,251,255 246,245,249 241,245,239 244,254,241 250,255,248 250,255,252 250,253,255 254,251,255 255,252,255 255,254,250 255,255,248 249,254,252 239,246,255 171,175,224 65,66,147 42,39,142 41,36,141 55,57,127 207,221,240 227,246,229 243,255,233 244,254,238 248,253,251 250,255,254 242,255,241 243,255,236 234,255,228 225,244,227 236,250,246 245,253,253 245,250,248 253,255,249 233,252,249 240,255,254 244,255,255 247,252,253 252,251,253 255,254,255 255,253,255 255,249,255 252,242,254 252,245,255 242,236,255 124,121,176 63,62,136 50,52,146 44,47,156 44,46,164 158,157,197 235,237,255 244,250,255 250,255,254 249,255,244 255,255,248 251,250,246 255,255,254 253,253,247 253,255,241 252,255,239 244,255,235 248,255,254 235,237,255 234,231,255 76,66,136 86,30,173 48,29,180 20,49,188 14,69,166 18,54,102 249,238,255 255,240,255 255,218,255 199,189,255 33,54,136 78,100,182 225,229,255 244,237,252 249,250,240 237,255,255 210,246,255 205,246,255 148,197,235 95,155,207 94,170,236 71,161,238 64,163,247 50,154,237 61,162,240 73,169,235 76,166,221 78,160,207 84,162,205 98,173,217 106,182,230 99,178,229 86,166,221 98,181,219 147,206,246 209,227,255 250,230,255 255,222,255 255,213,255 230,200,255 195,187,255 112,124,206 67,87,174 34,52,141 36,45,132 63,64,144 106,102,174 160,156,221 203,201,255 236,227,253 245,237,255 254,248,255 254,249,255 254,251,255 246,245,247 192,193,191 121,123,117 125,128,119 129,132,123 129,132,123 129,131,125 126,127,125 129,129,129 139,138,140 249,248,252 255,245,255 255,246,255 250,249,255 238,255,244 228,255,229 228,255,224 235,255,236 243,255,255 250,246,255 247,235,255 252,245,255 226,231,240 201,212,250 93,99,212 32,25,230 16,2,255 0,1,249 14,14,214 123,119,254 224,212,255 220,203,255 213,194,255 176,164,255 33,28,203 24,27,226 12,17,216 30,37,211 150,158,255 194,204,255 177,186,255 150,154,255 104,107,235 2,0,230 18,15,224 20,20,188 79,79,197 212,214,255 246,250,255 242,246,234 255,255,232 238,248,212 243,255,227
255,251,255 253,252,254 249,253,247 248,255,245 249,255,247 247,254,249 247,250,255 252,249,255 255,249,255 255,252,251 255,255,249 248,253,252 238,244,255 158,161,212 62,62,146 43,39,144 46,50,145 66,77,139 232,252,255 226,249,235 244,255,245 246,254,253 237,240,255 237,242,255 236,248,252 221,243,231 217,243,227 212,235,227 241,255,255 244,255,255 222,233,225 250,255,245 235,251,250 241,255,254 246,255,255 249,254,255 254,253,255 255,254,255 255,254,255 255,253,255 254,246,255 253,247,255 239,235,255 122,122,176 63,63,141 53,54,152 45,46,160 40,42,166 168,167,207 242,241,255 245,248,255 250,253,255 250,252,253 255,253,255 252,242,255 255,246,255 254,244,255 255,253,255 255,255,252 242,249,242 246,252,255 238,238,255 226,220,255 70,59,131 72,32,167 49,44,167 24,53,162 23,62,154 51,68,131 247,233,255 255,237,255 245,220,255 155,148,255 15,27,145 144,160,229 247,254,255 255,255,229 236,248,218 216,255,252 155,232,234 83,180,218 82,180,226 67,166,224 65,162,230 67,155,231 107,180,254 139,193,255 170,204,250 217,233,255 244,251,255 243,252,255 226,250,255 178,221,255 123,190,251 76,165,245 50,151,243 47,154,212 104,183,255 170,205,255 191,183,255 159,121,255 104,58,224 62,26,196 37,20,183 20,23,168 37,47,171 91,101,202 166,170,248 221,219,255 239,238,255 239,239,255 239,241,255 249,242,255 249,243,255 248,242,255 244,240,251 248,246,252 248,248,248 201,202,198 133,135,129 127,130,121 128,131,122 128,131,122 129,130,126 126,127,125 129,129,129 140,139,141 253,252,255 255,246,255 255,248,255 253,252,255 241,255,246 230,255,227 229,255,220 236,255,239 246,248,255 252,233,255 250,228,255 255,249,255 214,229,202 230,255,247 169,188,255 13,10,203 17,3,255 0,10,215 25,44,189 128,149,211 230,250,251 244,255,249 235,239,255 178,175,255 23,17,196 25,18,233 8,5,209 9,14,171 182,196,255 210,229,255 216,235,255 200,214,255 152,162,232 19,17,255 18,20,235 10,14,179 107,116,220 230,243,255 241,255,255 238,250,230 246,255,233 251,255,249 225,226,240
255,252,255 254,253,255 251,255,249 247,255,244 245,255,243 242,249,246 244,247,252 249,245,255 255,250,255 255,251,252 255,255,252 249,253,254 237,241,255 143,144,200 60,58,147 45,40,149 44,38,173 55,56,160 167,176,239 156,168,204 161,166,205 162,155,216 153,139,221 148,135,221 155,151,223 122,125,180 105,112,161 81,88,137 98,102,153 108,110,158 126,128,162 237,241,255 240,253,255 243,255,255 246,255,255 250,254,255 253,252,254 255,252,253 255,253,252 255,251,252 255,251,255 250,246,255 233,231,255 116,117,173 59,60,140 51,52,156 43,44,166 39,41,173 180,181,209 248,249,255 246,249,255 251,253,253 253,253,253 255,252,255 251,240,255 255,242,255 252,239,255 255,251,255 255,255,254 243,247,242 244,249,252 239,241,255 214,211,255 66,60,119 56,36,159 54,61,158 20,47,128 29,51,129 97,98,158 243,232,252 231,225,230 228,227,255 85,88,227 21,25,174 191,194,255 255,254,226 255,255,219 238,253,239 174,238,255 80,188,236 4,162,215 26,180,233 34,178,226 53,178,222 105,206,238 177,249,255 209,250,242 221,235,207 255,255,219 255,249,207 247,239,210 228,239,237 201,241,255 156,227,255 97,193,255 54,164,255 49,161,245 43,130,226 35,85,203 33,45,187 36,21,182 49,28,197 79,68,232 106,110,255 162,177,255 187,206,255 214,226,255 226,230,255 238,236,255 249,249,255 251,254,255 246,252,251 245,239,255 245,240,255 245,241,252 245,243,249 253,252,254 253,254,252 202,204,198 130,133,124 129,132,123 128,131,122 126,128,122 129,130,126 127,128,126 128,127,129 140,139,143 255,254,255 255,254,250 255,250,255 251,249,255 243,254,255 233,255,235 230,255,224 237,255,238 250,243,255 253,223,255 254,223,255 255,250,255 216,238,189 234,255,227 207,238,255 21,24,192 10,0,250 6,19,227 14,36,172 137,168,201 215,251,205 243,255,211 224,243,234 161,165,253 33,26,201 18,7,224 35,27,228 50,53,192 217,230,255 222,239,255 229,243,255 223,229,255 140,140,204 0,0,241 8,4,247 21,25,207 98,111,221 219,236,255 222,240,251 244,254,255 236,234,255 161,148,216 120,95,205
254,249,255 254,253,255 252,255,248 246,255,243 243,253,241 242,249,246 245,247,255 250,246,255 255,250,255 255,252,254 255,255,254 250,253,255 238,241,255 127,127,187 58,55,147 49,43,156 40,25,200 36,27,171 54,52,158 58,58,142 49,40,131 58,36,154 65,36,176 64,35,180 60,39,172 51,38,154 73,66,171 66,59,163 59,51,152 46,37,128 83,76,151 235,230,255 242,254,255 242,253,255 245,252,255 250,254,255 255,255,255 255,254,253 255,253,250 255,252,251 255,254,255 248,247,255 228,228,255 109,111,169 51,53,137 45,47,155 41,42,170 38,40,178 188,191,205 250,254,255 247,253,248 252,255,247 255,255,247 255,254,255 252,241,255 255,244,255 251,239,255 255,251,255 255,255,250 245,252,239 246,253,248 243,249,255 203,204,238 68,64,113 50,49,159 47,59,147 36,53,126 46,53,122 112,106,155 245,241,252 231,242,246 175,195,255 15,28,184 61,60,223 226,214,255 255,246,219 255,255,221 236,252,255 112,186,255 25,148,255 0,186,254 0,177,235 6,172,213 59,194,214 140,243,238 190,255,233 218,255,216 242,255,212 255,255,224 255,255,231 240,252,246 214,241,255 172,219,255 111,175,255 45,124,235 0,87,211 67,163,255 18,98,193 0,49,143 43,75,164 127,148,229 186,208,255 199,231,255 192,233,255 178,220,255 208,241,255 234,251,255 241,244,255 245,241,247 253,251,251 253,255,252 248,255,251 255,251,255 255,252,255 255,253,255 255,254,255 255,255,254 255,255,252 200,203,194 124,127,118 130,134,123 127,130,121 125,127,121 129,130,126 127,127,127 127,126,128 139,138,142 255,253,255 255,255,228 255,254,250 250,244,255 246,244,255 240,251,255 236,255,234 244,255,236 255,249,255 255,226,255 255,227,255 255,248,255 238,255,211 229,255,216 212,247,255 62,75,215 10,0,230 12,10,240 0,1,159 183,204,255 237,255,229 241,255,208 234,255,240 186,193,255 36,27,201 17,3,215 29,20,207 62,63,183 216,224,255 239,246,255 236,237,255 227,219,255 111,95,183 6,6,255 15,19,244 16,23,202 103,112,239 210,221,255 217,222,255 197,193,255 125,107,201 64,33,164 73,33,199
254,250,255 255,255,255 253,255,249 247,255,244 245,255,243 248,255,252 250,252,255 253,249,255 255,250,255 255,252,255 255,255,255 250,252,255 237,239,255 112,111,175 56,52,148 52,44,161 36,29,186 47,45,175 40,45,136 66,70,141 54,49,128 63,45,152 71,45,175 67,41,178 65,47,172 40,32,139 44,43,137 47,46,138 58,54,143 60,55,134 107,104,166 232,231,255 244,254,255 239,247,254 241,245,250 250,251,255 255,255,255 255,255,252 255,255,250 254,253,249 253,252,254 247,248,255 227,229,255 107,111,170 48,51,136 42,44,156 38,40,172 39,40,182 190,191,205 251,254,255 249,253,248 255,255,248 255,255,248 255,254,255 251,241,254 255,246,255 254,242,255 255,251,255 255,255,249 250,255,245 250,255,254 244,249,255 191,190,229 70,66,118 46,52,159 31,39,140 54,56,150 63,57,134 108,96,146 243,240,255 230,246,255 90,115,213 0,16,175 120,121,255 251,229,255 255,245,226 255,255,214 219,251,255 63,159,255 0,142,255 0,173,246 0,180,244 30,186,232 83,200,229 173,251,255 210,255,255 222,246,255 229,241,255 219,230,255 188,204,255 133,156,248 63,93,194 11,43,143 3,35,130 43,73,160 86,116,199 80,141,221 126,178,244 187,229,255 220,255,255 226,255,247 207,254,215 201,255,209 210,255,223 220,255,233 226,255,236 240,251,243 255,253,255 255,251,255 247,242,244 234,241,238 233,250,241 248,247,251 247,246,248 247,247,247 246,247,245 254,255,251 254,255,250 203,206,197 130,134,123 130,134,123 126,129,120 125,127,121 131,132,128 127,127,127 125,124,126 135,134,138 252,250,255 255,255,209 250,255,237 246,237,255 248,234,255 248,243,255 246,253,248 253,255,234 255,255,249 255,238,255 255,237,255 255,247,255 251,255,234 222,255,219 204,237,255 110,127,244 20,22,211 32,25,236 68,66,220 225,233,255 227,243,232 243,255,227 236,248,255 169,167,255 25,13,193 46,33,239 36,28,199 80,82,184 217,223,255 248,249,255 232,225,255 247,231,255 165,145,234 6,45,183 0,32,169 12,34,170 163,169,255 179,172,255 139,119,255 70,46,178 56,28,158 127,100,227 159,137,255
255,253,255 255,255,255 253,255,249 247,255,242 247,255,245 250,255,254 251,253,255 252,247,255 255,248,255 255,250,255 255,254,255 249,250,255 235,236,255 99,97,163 53,48,147 52,43,164 32,38,145 79,93,169 131,150,187 153,174,189 149,163,182 156,156,202 150,142,212 143,136,211 162,163,224 149,160,204 149,165,201 173,188,221 195,207,241 195,206,233 204,216,228 237,251,250 246,253,255 236,242,249 233,237,242 244,245,249 255,255,254 255,255,251 253,251,243 246,246,240 247,249,249 245,249,255 230,235,255 112,116,174 50,53,138 41,43,155 37,39,171 39,40,182 187,182,214 249,246,255 248,247,255 255,255,255 255,254,253 255,252,255 251,240,255 255,248,255 255,245,255 254,246,255 248,248,248 250,255,254 248,252,255 239,238,255 173,167,226 68,56,132 40,44,157 36,31,160 53,39,170 70,52,151 138,125,187 229,223,255 178,186,255 31,51,182 45,69,211 172,177,255 254,231,255 255,247,228 255,255,205 204,255,230 46,172,226 0,154,255 0,166,249 14,174,252 41,170,239 79,166,232 172,223,255 194,215,255 164,169,255 121,123,255 53,58,221 29,39,217 15,28,204 28,37,194 72,70,193 137,121,204 208,179,228 255,220,250 210,232,255 219,236,255 230,244,243 237,252,221 236,255,200 231,255,192 230,255,199 234,255,216 236,255,229 234,247,231 243,236,241 255,242,255 255,248,255 255,251,255 239,255,248 232,255,249 255,255,254 255,255,254 255,255,252 251,253,247 254,255,248 252,255,246 202,206,195 131,135,124 130,134,123 125,128,119 124,126,120 132,133,131 128,128,128 122,121,125 131,129,135 249,247,253 250,255,204 239,252,228 237,230,255 247,231,255 251,239,255 253,252,255 255,255,234 255,255,239 255,249,250 255,246,255 255,248,248 251,255,241 219,245,227 194,222,253 126,143,253 23,29,196 103,108,237 193,195,255 239,240,255 226,227,237 250,251,255 231,228,255 144,131,255 31,12,211 26,10,218 28,23,182 102,107,192 231,240,255 244,250,255 219,218,234 231,227,255 197,191,238 8,78,107 17,71,124 49,80,173 152,154,255 84,64,231 59,23,199 66,30,190 158,131,251 218,208,255 225,233,255
