50 170
255,254,253 255,253,252 254,252,251 253,251,251 251,251,251 252,252,252 251,253,253 252,254,254 247,252,251 251,255,254 241,248,245 245,252,249 230,237,234 248,255,254 244,253,250 239,248,245 255,255,254 251,251,245 255,255,247 253,255,242 251,255,237 248,255,236 245,255,236 250,255,247 248,255,255 242,248,255 202,202,232 144,141,187 99,91,154 118,105,183 57,44,130 60,45,137 178,178,178 223,223,223 255,255,255 255,255,255 252,252,252 255,255,255 255,255,255 247,247,247 253,253,253 255,255,255 254,254,254 245,245,245 243,243,243 249,249,249 253,253,253 251,251,251 242,242,242 244,244,244 245,245,245 245,245,245 245,245,245 248,248,248 255,255,255 255,255,255 237,237,237 246,246,246 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,250,255 255,255,251 217,229,207 248,255,237 243,255,236 215,222,217 73,68,83 7,0,17 44,23,45 231,214,223 255,255,251 233,238,237 234,247,255 156,174,245 70,87,207 63,80,230 7,77,255 10,74,252 10,68,233 17,68,218 32,80,215 45,93,219 41,92,216 23,81,207 17,84,217 6,81,221 2,82,229 5,89,238 11,93,242 12,91,236 11,88,228 14,87,225 62,85,185 71,95,185 77,103,173 182,211,255 216,246,255 218,247,244 237,255,245 244,255,238 240,255,227 247,255,234 255,255,245 253,248,245 245,238,243 255,246,255 255,248,255 255,246,255 252,252,252 254,254,254 254,254,254 253,253,253 255,255,255 255,255,255 254,254,254 247,247,247 255,255,255 253,253,253 244,244,244 235,235,235 239,239,239 251,251,251 255,255,255 254,254,254 250,250,250 252,252,252 254,254,254 255,255,255 255,255,255 255,255,255 253,253,253 252,252,252 245,245,245 250,250,250 253,253,253 253,253,253 254,254,254 255,255,255 255,255,255 253,253,253 255,250,231 254,237,228 255,243,250 255,246,255 239,232,255 228,230,255 205,219,255 159,185,255 109,149,221 83,135,206 57,117,193 40,105,190 29,97,194 18,87,196 9,79,197 6,73,200 51,90,199 54,92,200 64,101,205 91,125,219 125,158,238 161,195,255 194,226,255 214,246,255 230,255,254 238,255,241
255,253,255 255,252,254 253,250,252 251,249,249 249,249,249 249,251,251 251,253,253 250,255,254 227,232,233 248,255,255 246,254,255 222,228,239 244,251,255 238,245,255 238,245,255 239,246,255 251,255,244 255,255,245 253,255,241 244,255,226 237,252,220 249,255,234 245,255,239 246,254,253 225,228,249 219,216,255 89,81,146 79,68,148 65,53,143 68,54,150 74,61,159 120,107,205 237,237,237 253,253,253 255,255,255 247,247,247 245,245,245 255,255,255 255,255,255 252,252,252 252,252,252 255,255,255 250,250,250 235,235,235 232,232,232 246,246,246 255,255,255 255,255,255 255,255,255 229,229,229 192,192,192 171,171,171 157,157,157 141,141,141 127,127,127 121,121,121 121,121,121 134,134,134 153,153,153 172,172,172 193,193,193 217,217,217 241,241,241 255,255,255 255,251,255 244,244,238 251,255,241 239,255,225 225,244,217 248,255,251 238,232,249 140,122,151 12,0,15 40,23,32 140,136,131 230,238,237 228,249,255 132,157,237 48,75,209 37,63,231 0,56,255 0,64,255 2,68,241 28,82,236 40,88,220 43,85,204 49,94,205 43,93,205 42,101,217 23,90,215 4,79,209 0,74,207 0,76,209 8,83,213 20,89,216 26,92,217 70,91,182 72,95,175 77,99,164 151,175,217 186,212,229 215,239,237 231,252,237 222,240,217 236,248,226 244,250,231 254,253,243 255,255,252 255,251,255 243,234,244 243,233,246 255,249,255 251,251,251 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 244,244,244 230,230,230 250,250,250 252,252,252 250,250,250 248,248,248 251,251,251 255,255,255 255,255,255 252,252,252 250,250,250 252,252,252 254,254,254 255,255,255 255,255,255 255,255,255 254,254,254 253,253,253 253,253,253 251,251,251 246,246,246 242,242,242 245,245,245 253,253,253 255,255,255 253,253,253 249,255,237 244,252,245 239,249,255 228,243,255 196,215,255 135,164,255 79,120,236 49,103,228 31,96,228 10,87,220 0,77,216 0,75,223 0,79,237 0,81,252 0,81,255 0,79,255 12,67,226 17,69,229 31,80,236 40,86,234 41,83,219 60,102,215 120,161,246 184,225,255 187,227,252 203,240,244
255,252,255 255,251,255 253,250,252 251,249,249 249,249,249 249,251,251 249,254,253 249,254,255 246,254,255 107,115,128 99,106,126 98,104,133 40,46,83 49,52,97 177,181,230 226,228,255 240,244,239 247,253,242 251,255,241 243,255,229 240,255,225 245,255,238 239,251,245 233,238,255 222,219,255 101,91,167 77,63,157 37,23,125 62,48,149 40,31,122 98,92,174 205,203,255 255,255,255 255,255,255 252,252,252 248,248,248 249,249,249 254,254,254 255,255,255 255,255,255 254,254,254 252,252,252 247,247,247 244,244,244 250,250,250 255,255,255 247,247,247 232,232,232 168,168,168 140,140,140 119,119,119 120,120,120 127,127,127 127,127,127 124,124,124 125,125,125 132,132,132 133,133,133 133,133,133 131,131,131 127,127,127 129,129,129 137,137,137 145,145,145 234,224,237 245,243,242 251,255,241 222,241,208 246,255,237 235,246,238 249,246,255 250,232,255 195,173,197 13,0,4 12,12,0 76,91,83 203,230,255 132,167,247 52,89,227 33,70,246 23,82,251 27,81,236 53,94,227 137,163,255 200,213,255 213,219,255 227,231,255 222,228,255 209,223,255 205,229,255 204,234,255 202,235,255 199,232,255 197,225,255 192,217,255 189,211,255 112,130,195 28,47,104 0,0,37 0,0,22 0,16,29 92,105,107 164,175,167 242,250,239 246,250,239 255,255,251 241,238,234 237,232,233 255,254,255 255,254,255 249,246,248 255,254,255 252,252,252 251,251,251 248,248,248 248,248,248 252,252,252 253,253,253 243,243,243 230,230,230 248,248,248 251,251,251 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 252,252,252 251,251,251 252,252,252 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 247,247,247 242,242,242 245,245,245 251,251,251 252,252,252 248,248,248 210,247,237 221,255,255 194,232,255 144,182,254 101,145,252 39,89,225 0,52,208 0,69,238 0,66,237 0,74,245 0,80,253 0,78,253 0,69,253 0,61,253 0,58,255 0,56,255 12,74,252 16,75,255 9,63,247 0,50,234 11,58,234 35,79,240 44,88,225 38,84,191 139,188,255 164,213,255
255,251,255 255,251,255 254,251,253 253,251,251 251,251,251 248,253,252 248,253,254 247,253,255 243,250,255 178,183,208 65,71,108 60,63,114 74,74,138 52,51,125 68,64,146 194,191,255 251,251,255 251,254,255 239,247,240 244,255,239 246,255,242 241,253,247 244,251,255 236,233,255 128,117,197 60,43,148 56,37,154 67,51,163 52,44,137 64,66,136 203,213,255 222,237,255 228,228,228 236,236,236 249,249,249 255,255,255 255,255,255 252,252,252 250,250,250 253,253,253 255,255,255 253,253,253 252,252,252 255,255,255 255,255,255 234,234,234 188,188,188 150,150,150 128,128,128 124,124,124 125,125,125 132,132,132 133,133,133 126,126,126 124,124,124 128,128,128 120,120,120 121,121,121 123,123,123 126,126,126 126,126,126 125,125,125 130,130,130 137,137,137 148,133,154 169,164,166 228,237,217 248,255,234 228,250,221 237,250,242 253,250,255 252,237,255 246,227,248 240,228,228 56,58,38 0,11,0 0,32,48 145,190,255 27,75,211 39,86,255 38,87,227 36,76,202 60,83,182 168,174,241 249,238,255 255,240,248 255,253,244 255,249,233 255,254,237 255,255,243 255,252,245 250,245,242 250,243,240 255,250,243 255,255,245 255,255,242 224,238,255 218,230,255 218,229,249 130,139,152 19,25,32 5,7,8 2,0,1 38,33,35 118,111,116 218,210,217 255,252,255 255,251,255 246,244,244 240,244,239 236,244,234 245,254,241 255,255,255 250,250,250 240,240,240 236,236,236 242,242,242 250,250,250 251,251,251 246,246,246 252,252,252 252,252,252 252,252,252 252,252,252 253,253,253 254,254,254 255,255,255 255,255,255 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 254,254,254 255,255,255 250,250,250 243,243,243 193,243,255 186,237,255 113,161,225 40,89,191 31,83,220 24,78,243 2,62,245 8,75,255 4,77,255 0,74,246 0,72,233 3,75,229 20,85,237 32,90,243 30,79,235 18,65,223 0,62,215 8,72,234 20,78,251 21,72,255 15,62,254 14,60,248 24,71,247 37,86,242 43,99,230 67,126,235
255,252,255 255,252,255 255,252,254 255,253,253 251,254,252 249,254,253 249,254,255 245,252,255 238,245,255 235,239,255 117,120,171 53,52,120 61,58,143 65,57,157 36,27,138 92,81,197 214,209,241 250,247,255 240,242,253 242,250,250 246,255,255 240,248,255 238,239,255 168,160,231 58,41,144 47,25,151 64,43,170 69,55,167 59,58,138 179,194,233 227,253,255 221,254,239 255,255,255 255,255,255 255,255,255 252,252,252 245,245,245 247,247,247 251,251,251 251,251,251 249,249,249 251,251,251 255,255,255 255,255,255 227,227,227 176,176,176 132,132,132 112,112,112 128,128,128 128,128,128 129,129,129 129,129,129 128,128,128 126,126,126 126,126,126 128,128,128 136,136,136 130,130,130 127,127,127 128,128,128 127,127,127 125,125,125 128,128,128 135,135,135 131,112,137 140,132,139 140,148,131 197,216,183 240,255,233 246,255,249 227,227,241 255,241,255 255,242,255 255,255,249 237,244,217 70,97,71 0,13,20 0,25,92 34,90,221 0,54,227 12,85,243 24,86,228 46,90,203 150,174,250 226,231,255 241,230,238 255,249,236 255,239,216 255,255,234 255,255,240 255,255,242 255,255,239 254,251,236 255,255,235 255,255,233 255,255,228 248,255,255 247,253,252 250,255,254 241,242,240 227,222,223 224,215,218 108,94,105 14,0,11 23,4,23 9,0,13 63,51,69 166,161,170 231,233,233 250,255,248 248,255,242 243,255,235 255,255,255 252,252,252 243,243,243 238,238,238 243,243,243 253,253,253 255,255,255 255,255,255 254,254,254 253,253,253 252,252,252 252,252,252 251,251,251 251,251,251 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 252,252,252 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 251,251,251 245,245,245 195,244,255 131,179,245 59,105,200 23,68,196 20,64,225 23,70,252 19,66,255 8,59,245 25,77,247 35,88,233 55,105,225 91,133,234 137,167,254 172,192,255 182,193,255 176,181,255 87,159,255 40,107,222 9,68,207 16,69,233 27,74,255 17,62,255 8,56,255 14,66,255 1,59,242 11,79,244
255,251,255 255,252,255 255,254,255 255,255,255 253,255,254 251,255,255 247,254,255 244,250,255 223,228,253 239,243,255 207,208,255 94,91,170 52,45,142 47,37,151 62,50,176 44,30,162 129,119,166 242,234,255 243,243,255 241,247,255 246,252,255 239,243,255 201,197,249 50,39,125 61,42,159 76,52,188 46,25,158 57,46,156 147,152,221 218,239,255 228,255,244 226,255,226 239,239,239 252,252,252 254,254,254 245,245,245 248,248,248 255,255,255 248,248,248 226,226,226 226,226,226 244,244,244 255,255,255 246,246,246 187,187,187 130,130,130 120,120,120 141,141,141 132,132,132 127,127,127 126,126,126 141,141,141 173,173,173 209,209,209 233,233,233 241,241,241 247,247,247 225,225,225 197,197,197 173,173,173 150,150,150 131,131,131 123,123,123 124,124,124 131,112,139 138,129,139 127,135,118 129,150,117 183,205,176 240,254,243 251,251,255 255,242,255 255,248,255 251,242,232 254,255,233 236,255,234 91,139,141 0,13,75 16,77,205 24,85,255 0,68,255 0,74,252 0,75,222 104,160,255 193,228,255 219,238,255 244,252,255 219,224,225 236,245,242 235,251,250 234,255,255 232,254,255 236,255,255 241,255,255 246,255,252 242,250,240 254,255,239 255,255,243 255,255,241 255,255,247 244,233,229 249,234,238 250,230,243 252,229,251 163,140,168 52,30,58 7,0,14 15,8,21 34,36,36 125,138,122 222,244,216 234,255,224 255,255,255 255,255,255 252,252,252 249,249,249 252,252,252 255,255,255 255,255,255 251,251,251 252,252,252 253,253,253 255,255,255 255,255,255 255,255,255 253,253,253 252,252,252 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 253,253,253 253,253,253 255,255,255 254,254,254 250,250,250 249,249,249 252,252,252 253,253,253 251,251,251 143,187,255 56,99,186 41,80,196 65,102,248 35,70,244 12,46,236 28,64,255 36,74,252 36,73,225 97,132,252 168,197,255 211,230,255 231,237,255 247,240,255 255,245,255 255,249,255 163,236,255 124,193,255 71,133,241 31,85,226 18,68,242 21,65,255 13,60,255 0,52,255 0,56,255 0,66,255
255,255,250 255,255,252 253,255,255 250,254,255 250,253,255 248,251,255 250,253,255 255,255,255 255,255,255 243,239,245 249,243,255 212,204,244 72,64,127 67,59,146 46,40,149 46,40,159 47,50,125 127,137,191 213,235,255 227,255,255 218,245,255 180,194,252 63,60,169 53,35,182 46,24,180 67,48,181 66,57,144 120,121,165 228,233,248 250,252,255 237,232,253 253,242,255 250,250,250 254,254,254 255,255,255 255,255,255 253,253,253 253,253,253 253,253,253 252,252,252 238,238,238 255,255,255 255,255,255 189,189,189 130,130,130 126,126,126 132,132,132 128,128,128 135,135,135 123,123,123 164,164,164 223,223,223 245,245,245 255,255,255 255,255,255 241,241,241 251,251,251 246,246,246 255,255,255 255,255,255 235,235,235 192,192,192 148,148,148 116,116,116 132,141,121 125,127,107 143,142,128 112,117,120 127,138,160 216,223,250 255,249,255 255,248,247 255,250,251 249,244,253 248,245,254 255,243,244 240,226,228 149,160,204 33,96,208 0,72,240 25,84,210 20,73,237 33,74,243 129,156,255 217,226,240 255,255,223 255,255,230 241,244,212 251,255,215 255,255,217 255,255,224 255,255,232 255,255,237 251,255,231 255,246,236 255,239,254 201,232,255 220,238,255 252,253,244 255,254,225 245,238,219 232,232,238 238,239,255 250,243,255 255,245,251 255,255,241 175,196,174 49,92,79 0,17,20 0,0,7 48,29,32 151,103,99 208,218,236 241,248,255 244,248,255 236,240,255 235,241,255 239,251,255 233,255,251 223,255,237 213,255,224 210,255,220 216,255,227 213,255,226 213,255,232 223,255,247 228,255,255 234,255,255 249,236,255 249,243,255 252,249,255 250,249,255 245,245,255 242,246,255 239,254,255 239,255,248 232,255,244 221,244,255 219,244,255 201,235,255 197,237,255 208,243,255 222,240,255 214,216,255 42,80,255 15,54,255 6,61,255 0,74,255 0,71,227 19,83,245 46,79,249 55,70,203 154,173,234 189,216,230 215,244,251 218,253,255 216,255,236 224,255,225 228,255,239 230,246,255 227,248,255 203,231,255 198,237,255 88,135,216 21,71,201 13,63,240 10,66,255 2,68,255 0,75,248 1,81,234
255,255,249 249,250,246 243,245,246 240,244,249 244,247,255 248,251,255 249,252,255 252,252,252 255,255,255 251,245,250 255,249,255 228,221,255 186,179,236 47,41,122 71,65,166 52,49,159 59,58,150 69,75,148 159,175,222 211,232,255 203,224,255 86,98,164 55,54,157 60,48,178 58,44,176 37,26,136 109,105,176 217,220,251 248,254,255 240,244,245 252,249,255 255,249,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 243,243,243 255,255,255 219,219,219 164,164,164 120,120,120 126,126,126 130,130,130 126,126,126 119,119,119 161,161,161 229,229,229 255,255,255 252,252,252 243,243,243 249,249,249 249,249,249 247,247,247 238,238,238 236,236,236 242,242,242 253,253,253 254,254,254 213,213,213 155,155,155 118,126,109 129,131,111 133,132,118 115,120,123 117,128,150 174,179,204 236,230,241 255,251,248 255,254,252 252,249,255 252,249,255 255,254,254 255,244,248 180,193,237 39,101,215 0,84,252 15,88,222 11,78,253 18,74,255 97,139,255 214,240,255 225,237,255 213,226,255 216,241,255 204,236,255 224,246,255 220,232,255 197,219,255 190,235,255 198,249,255 207,239,255 221,222,255 177,207,255 223,241,255 255,255,249 255,255,229 255,248,229 247,247,253 243,242,255 243,237,255 255,252,255 253,253,237 230,249,228 217,255,245 184,225,227 104,123,130 41,24,27 41,0,0 0,5,7 83,91,98 193,195,206 253,249,255 255,248,255 248,240,255 253,247,255 253,255,255 244,254,242 231,248,227 229,250,228 232,253,238 240,255,253 239,252,255 226,233,253 218,222,250 240,235,255 246,245,254 255,255,244 255,255,248 255,250,255 255,245,255 255,246,239 255,250,221 255,255,235 255,253,250 248,249,255 220,234,255 225,255,255 218,255,255 205,239,255 131,158,192 28,76,242 10,62,253 0,61,255 0,70,245 0,85,231 16,80,228 45,76,229 112,125,241 206,217,255 231,246,255 239,255,255 233,253,255 228,255,237 234,255,229 243,255,245 245,242,255 229,240,248 223,242,255 217,247,255 145,185,250 55,99,216 27,75,240 10,65,255 2,68,255 0,76,246 0,82,233
255,255,249 244,245,241 233,235,235 231,235,240 242,244,254 250,253,255 251,254,255 251,251,251 255,255,254 247,242,243 252,246,255 252,245,255 236,230,255 127,124,193 51,48,134 55,54,152 44,36,153 34,33,137 57,62,147 172,184,254 111,124,192 41,51,128 40,43,134 50,48,148 51,50,144 79,78,152 186,189,233 244,251,255 242,249,244 243,249,238 255,255,248 242,239,234 250,250,250 247,247,247 246,246,246 248,248,248 252,252,252 254,254,254 254,254,254 253,253,253 252,252,252 254,254,254 168,168,168 136,136,136 114,114,114 128,128,128 130,130,130 127,127,127 123,123,123 188,188,188 243,243,243 255,255,255 251,251,251 249,249,249 250,250,250 253,253,253 234,234,234 237,237,237 244,244,244 247,247,247 254,254,254 255,255,255 251,251,251 216,216,216 120,127,114 137,138,122 129,127,116 122,125,129 111,120,140 123,129,152 200,196,202 255,253,247 255,253,249 250,250,255 247,248,255 255,253,255 255,252,255 208,220,255 32,93,209 0,83,255 1,83,225 0,63,253 0,58,255 9,64,239 91,131,244 100,129,220 77,111,224 69,118,250 59,117,246 68,121,241 79,126,248 76,135,255 48,133,237 10,105,192 14,89,181 53,100,208 104,134,189 197,214,241 255,255,249 255,255,228 255,254,235 255,254,255 245,245,255 246,240,255 255,252,255 255,255,240 229,244,223 202,237,223 215,253,253 237,255,255 246,232,236 227,189,189 44,53,33 0,4,0 2,0,0 82,74,85 184,170,194 255,241,255 255,243,255 241,221,250 255,240,255 252,241,255 249,245,255 248,249,255 238,245,255 224,233,255 222,233,255 227,239,255 216,252,255 217,254,244 222,254,229 232,249,228 250,244,239 255,246,246 255,255,241 255,255,228 255,252,222 255,248,238 255,248,252 245,236,232 250,255,241 232,255,244 207,252,255 80,127,158 23,83,227 12,74,240 0,72,248 0,73,233 18,100,241 19,81,213 57,88,211 188,195,255 235,235,255 255,252,255 255,253,255 249,247,253 246,247,243 255,254,240 255,251,253 255,240,255 241,239,221 251,255,245 233,253,255 204,235,255 95,131,231 36,78,231 14,66,250 6,70,254 0,77,244 0,82,234
255,255,248 248,250,244 235,240,239 236,240,245 245,247,255 250,252,255 253,253,255 255,254,254 255,251,248 255,253,250 242,237,239 255,249,255 232,228,255 223,220,255 80,80,150 50,51,131 57,47,183 43,35,165 40,38,157 59,61,169 52,58,155 29,37,126 69,79,157 44,53,121 80,91,143 175,187,221 240,251,255 237,248,246 238,247,234 255,255,241 255,255,237 243,242,221 240,240,240 234,234,234 232,232,232 239,239,239 248,248,248 252,252,252 253,253,253 254,254,254 255,255,255 252,252,252 135,135,135 125,125,125 118,118,118 132,132,132 129,129,129 128,128,128 136,136,136 204,204,204 236,236,236 234,234,234 251,251,251 255,255,255 251,251,251 247,247,247 227,227,227 230,230,230 250,250,250 255,255,255 251,251,251 242,242,242 247,247,247 251,251,251 151,155,149 141,141,129 135,130,121 125,128,132 110,120,138 102,109,128 161,158,160 255,254,244 255,253,246 250,254,255 244,249,255 255,251,254 255,250,255 218,229,255 21,78,199 0,76,250 12,84,232 0,63,255 24,83,255 10,59,251 17,55,191 64,94,213 56,93,237 12,65,232 9,73,238 23,83,237 23,74,230 8,71,221 2,91,219 4,102,209 16,94,201 31,82,206 65,95,144 178,196,219 254,255,248 255,255,230 255,255,238 250,249,251 240,239,255 253,248,255 255,253,255 255,252,238 251,255,241 234,255,248 228,255,255 230,246,253 251,240,248 255,238,243 255,255,233 165,164,143 64,67,58 5,9,20 0,0,28 61,70,113 161,172,224 208,221,255 189,206,255 177,199,251 161,191,240 165,205,253 158,206,254 128,185,236 109,173,227 94,161,216 107,208,223 122,225,227 146,247,239 179,255,255 205,255,255 228,253,255 234,247,249 232,244,232 241,247,242 255,250,255 255,244,255 255,248,246 255,248,228 234,248,237 180,218,250 49,97,169 25,89,231 9,79,233 4,82,248 0,75,237 20,97,244 24,79,206 87,116,214 228,232,255 244,233,253 255,246,244 255,250,247 255,247,250 255,248,251 255,251,254 255,246,255 255,237,255 255,249,217 255,255,235 241,249,242 227,247,255 122,150,244 30,67,217 22,70,252 8,71,255 0,75,248 0,79,241
255,255,247 253,255,247 247,252,251 246,250,255 248,250,255 250,252,255 253,253,255 255,255,255 251,247,242 255,255,249 251,244,241 245,241,247 250,249,255 227,228,255 187,190,241 76,82,141 34,25,169 45,36,180 54,47,186 26,21,152 43,43,159 48,56,150 45,57,127 42,61,104 165,186,208 231,251,255 241,255,254 236,248,236 253,255,245 255,255,238 244,243,222 255,255,240 243,243,243 235,235,235 234,234,234 242,242,242 252,252,252 255,255,255 255,255,255 255,255,255 255,255,255 240,240,240 123,123,123 127,127,127 125,125,125 132,132,132 125,125,125 129,129,129 151,151,151 232,232,232 255,255,255 249,249,249 255,255,255 255,255,255 241,241,241 244,244,244 235,235,235 227,227,227 238,238,238 255,255,255 255,255,255 252,252,252 248,248,248 240,240,240 192,194,194 135,132,124 139,133,126 124,125,129 116,124,141 112,119,134 133,131,130 255,249,234 255,255,245 246,255,255 244,253,255 253,249,254 255,247,255 217,230,255 24,81,204 0,78,255 29,83,238 0,44,246 11,53,255 35,71,255 52,77,197 91,111,206 64,89,205 39,80,213 34,84,210 46,87,203 55,86,201 57,93,207 52,106,200 44,102,177 64,100,178 102,110,204 125,155,196 205,222,241 255,255,249 255,255,235 255,255,241 250,248,248 235,234,250 253,249,255 255,253,255 252,246,233 241,248,227 236,255,240 225,250,246 230,246,252 251,247,255 255,247,255 255,252,228 247,252,237 229,250,248 145,183,201 24,82,118 0,64,116 40,127,191 81,174,243 71,167,237 71,171,236 57,160,222 65,173,227 56,171,221 39,161,207 49,180,224 50,183,227 31,178,224 20,178,214 13,176,208 20,173,212 45,174,223 79,184,233 104,201,237 116,213,241 127,212,252 161,217,255 187,202,251 255,246,255 249,226,230 236,228,255 147,162,255 41,73,222 20,81,239 0,66,229 4,80,253 0,69,251 6,72,244 28,77,209 130,160,239 229,235,255 255,245,253 255,253,246 255,255,245 255,255,248 255,251,255 255,247,255 255,244,252 255,242,240 255,255,228 255,255,233 244,245,243 225,239,255 139,163,255 25,57,216 28,73,255 4,63,255 0,70,255 0,75,251
252,255,244 253,255,249 251,255,254 250,254,255 248,250,255 246,248,255 249,249,255 255,252,253 255,251,244 253,247,236 255,255,247 249,246,242 243,244,254 231,235,255 231,237,255 157,164,207 38,34,170 42,37,176 42,36,177 45,41,177 38,39,161 60,67,164 28,44,111 131,153,189 222,246,255 232,255,251 241,255,247 250,255,248 255,255,248 255,254,247 255,252,245 255,254,248 250,250,250 242,242,242 241,241,241 249,249,249 253,253,253 251,251,251 251,251,251 255,255,255 253,253,253 217,217,217 124,124,124 130,130,130 129,129,129 129,129,129 122,122,122 130,130,130 194,194,194 252,252,252 255,255,255 247,247,247 251,251,251 251,251,251 245,245,245 255,255,255 243,243,243 246,246,246 250,250,250 249,249,249 252,252,252 255,255,255 254,254,254 224,224,224 221,224,229 128,123,122 136,127,123 122,121,125 119,127,140 124,133,143 125,125,119 240,236,217 250,252,240 243,255,255 237,252,255 246,247,251 254,246,255 214,224,255 43,97,221 0,77,255 28,72,239 25,65,255 18,52,255 36,63,231 47,65,154 0,7,59 0,0,56 72,101,168 194,227,255 208,227,255 213,215,255 209,213,255 207,226,255 211,229,252 233,224,255 255,226,255 204,232,255 232,248,255 246,251,242 255,254,233 255,255,242 255,255,254 242,242,254 251,248,255 255,251,254 255,255,247 255,255,241 233,244,228 232,250,243 241,255,255 246,252,255 231,230,246 231,246,248 190,219,226 149,205,224 109,193,228 64,180,227 43,183,244 31,186,255 10,170,242 9,166,239 24,175,242 13,157,215 32,171,220 38,176,218 30,171,204 47,191,219 36,181,207 47,168,240 29,173,238 8,177,239 0,174,244 3,171,248 11,171,243 10,174,233 3,176,232 1,166,235 40,165,247 93,155,225 235,241,255 249,227,246 246,231,255 107,116,255 27,57,255 17,67,249 0,61,239 2,70,255 0,62,255 4,58,255 32,77,222 171,204,255 223,237,255 255,254,255 255,255,247 255,255,239 251,253,241 246,245,254 246,243,255 251,249,255 255,255,240 255,255,240 255,252,239 242,248,255 214,233,255 140,168,255 24,61,229 23,71,255 0,54,255 0,69,255 0,73,254
251,255,241 252,255,248 251,255,254 250,254,255 247,249,255 246,246,255 249,249,255 255,253,252 255,255,247 239,234,219 255,255,244 255,255,247 229,231,231 246,252,255 217,227,251 213,224,254 92,94,219 41,43,168 54,56,181 14,16,140 48,54,167 32,41,138 74,87,161 213,231,255 222,243,255 225,244,249 242,255,251 249,255,250 246,245,241 255,253,255 255,249,255 254,232,250 250,250,250 244,244,244 244,244,244 252,252,252 253,253,253 247,247,247 246,246,246 253,253,253 254,254,254 192,192,192 129,129,129 128,128,128 131,131,131 128,128,128 124,124,124 136,136,136 239,239,239 255,255,255 246,246,246 235,235,235 249,249,249 255,255,255 253,253,253 255,255,255 250,250,250 255,255,255 255,255,255 255,255,255 246,246,246 255,255,255 254,254,254 234,234,234 240,241,251 137,131,132 132,123,120 129,125,130 121,127,138 122,130,137 130,131,121 219,216,195 245,252,237 235,253,254 230,249,255 243,246,251 255,251,255 208,219,255 65,116,238 0,70,246 9,67,240 8,61,255 14,59,255 79,114,255 212,235,255 126,139,161 19,33,52 0,0,21 0,5,12 140,151,148 255,254,255 255,251,255 231,238,235 240,248,237 255,242,245 255,218,242 218,243,255 230,246,255 244,248,242 255,253,234 255,255,242 255,255,252 252,251,255 250,248,255 249,244,246 253,246,237 249,245,227 255,255,238 248,255,251 224,240,246 210,226,243 228,243,255 180,240,255 132,207,246 81,179,225 48,176,229 21,174,235 0,169,236 0,166,236 1,167,236 18,167,233 16,146,206 0,97,147 31,127,167 98,188,218 142,229,249 165,254,255 125,216,225 159,195,255 125,190,251 74,180,241 38,168,235 24,160,232 19,164,226 7,174,225 0,181,231 0,175,241 11,167,244 83,172,229 224,247,255 253,243,243 232,229,255 52,79,224 0,40,255 14,61,253 15,73,255 0,63,255 0,56,255 11,59,255 27,71,224 190,229,255 222,246,252 248,253,251 252,251,247 244,254,238 232,252,240 224,241,255 222,238,255 230,251,255 236,255,242 255,255,242 253,255,247 233,251,255 203,234,255 118,156,255 29,74,241 14,68,255 0,56,255 0,71,255 0,76,248
