50 170
247,251,255 250,255,255 251,255,255 253,255,255 255,255,252 255,255,248 255,253,242 249,249,233 250,250,232 255,255,241 254,255,239 253,255,244 251,255,247 242,253,243 238,250,244 234,245,242 255,255,245 255,255,245 247,241,234 244,235,232 247,233,237 255,246,254 255,246,255 255,248,255 255,244,255 255,246,255 255,247,255 251,246,255 247,248,255 245,251,255 239,248,252 231,243,245 234,218,255 227,213,255 202,193,255 183,179,255 155,155,255 139,141,249 136,138,226 213,214,255 222,219,245 241,236,237 255,250,233 255,255,234 255,254,239 255,253,252 249,251,255 244,247,255 255,255,255 254,254,254 254,254,254 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 255,255,255 254,254,254 243,243,243 247,247,247 255,255,255 221,221,221 0,0,0 79,79,79 255,255,248 248,250,244 253,255,254 253,247,252 255,247,255 255,252,255 243,255,255 229,250,247 245,253,252 255,252,255 233,246,255 176,249,255 31,177,212 0,184,234 0,174,246 0,167,251 0,160,255 9,166,255 27,157,234 79,179,237 164,236,255 207,255,255 222,251,242 251,255,242 255,255,237 255,255,243 255,251,253 224,242,255 183,240,255 55,160,223 23,172,246 0,169,251 42,165,197 152,234,255 227,248,255 255,241,255 255,244,248 255,249,240 244,255,247 236,255,248 240,255,249 253,252,255 255,250,255 255,250,255 252,252,255 244,252,251 243,250,245 242,250,240 180,180,180 99,99,99 26,26,26 1,1,1 0,0,0 3,3,3 61,61,61 130,130,130 227,227,227 236,236,236 237,237,237 230,230,230 234,234,234 249,249,249 254,254,254 248,248,248 253,253,253 250,250,250 251,251,251 255,255,255 255,255,255 252,252,252 251,251,251 254,254,254 251,251,251 255,255,255 254,254,254 238,238,238 232,232,232 230,230,230 240,240,240 255,255,255 255,255,217 255,255,207 255,255,228 188,187,166 2,1,0 52,52,66 243,242,255 207,204,254 150,146,211 118,112,191 96,87,177 70,61,158 70,56,162 65,49,160 67,50,165 51,33,150 94,78,155 161,147,219 189,178,241 200,194,243 237,233,255 245,247,255 232,240,240 244,254,242 250,255,241 242,255,229
248,255,252 248,254,253 247,250,254 251,249,255 255,251,255 255,254,255 255,255,249 255,255,242 248,252,227 255,255,233 239,251,223 249,255,243 232,244,238 226,235,245 223,231,254 213,221,251 229,235,248 238,241,255 250,251,255 253,250,255 245,240,255 255,249,255 255,246,255 255,247,255 255,246,255 255,246,255 254,245,255 250,243,255 248,246,255 247,246,255 238,239,255 226,230,249 66,42,202 56,36,202 34,19,194 27,18,199 22,18,197 25,22,185 47,46,179 178,177,255 222,217,255 248,241,254 255,255,245 255,255,238 255,255,238 254,254,248 247,250,255 241,248,255 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 254,254,254 253,253,253 254,254,254 253,253,253 255,255,255 246,246,246 251,251,251 255,255,255 252,252,252 4,4,4 43,43,43 255,255,248 249,246,241 253,255,255 253,247,252 255,245,255 255,253,255 238,253,255 231,254,249 246,255,252 255,254,255 234,246,255 175,248,255 31,177,213 0,183,238 0,174,251 0,165,255 0,159,255 18,173,255 18,162,244 32,157,225 93,197,244 162,239,255 203,252,255 235,255,248 255,255,240 255,255,242 254,252,251 221,246,255 179,244,255 50,161,223 18,170,251 0,166,255 52,187,225 135,225,255 207,233,255 255,244,255 255,250,255 255,251,241 234,250,232 215,242,226 241,255,252 251,250,254 255,241,253 251,236,250 220,215,224 150,155,156 60,68,61 0,5,0 1,1,1 0,0,0 17,17,17 85,85,85 172,172,172 234,234,234 253,253,253 251,251,251 247,247,247 255,255,255 255,255,255 246,246,246 247,247,247 255,255,255 255,255,255 248,248,248 245,245,245 243,243,243 245,245,245 251,251,251 254,254,254 252,252,252 253,253,253 255,255,255 252,252,252 254,254,254 249,249,249 250,250,250 253,253,253 239,239,239 232,232,232 246,246,246 254,255,197 254,255,207 211,217,182 25,26,17 12,10,30 168,163,208 152,144,209 85,76,156 67,58,148 55,47,142 59,48,152 63,49,161 85,65,188 115,91,225 113,85,228 67,38,185 92,76,160 66,50,134 59,43,126 84,70,148 140,129,199 214,208,255 246,244,255 229,234,249 246,255,252 245,255,239
245,255,242 239,246,239 233,237,238 239,235,246 248,241,254 255,248,255 255,254,253 255,255,243 250,255,230 255,255,233 232,247,216 239,254,240 223,234,242 226,232,255 214,215,255 215,214,255 216,225,255 212,221,255 215,222,255 207,212,255 190,192,232 238,238,255 237,236,255 241,238,253 254,250,255 255,251,255 254,248,255 251,246,255 251,247,255 249,246,255 238,235,255 226,222,251 49,26,225 39,19,226 25,10,226 22,13,234 21,18,234 13,12,208 17,20,179 159,159,255 210,206,255 238,233,254 255,255,244 255,255,237 255,255,236 254,255,246 247,253,255 244,251,255 253,253,253 247,247,247 246,246,246 252,252,252 255,255,255 252,252,252 251,251,251 254,254,254 249,249,249 255,255,255 251,251,251 255,255,255 250,250,250 255,255,255 39,39,39 13,13,13 254,245,236 255,252,247 252,254,254 254,250,255 255,250,255 253,252,255 234,250,249 237,255,254 250,255,251 255,253,253 239,243,254 181,245,255 38,175,214 0,181,241 0,171,255 0,161,255 29,169,252 18,162,244 17,166,246 19,166,238 31,166,228 91,199,246 170,240,255 219,252,255 248,252,247 255,255,244 252,254,248 221,250,255 177,247,255 50,163,219 22,170,248 0,165,255 26,174,216 120,218,255 204,232,255 255,236,255 255,240,244 255,248,236 246,255,242 226,255,237 205,226,218 178,178,184 120,105,119 52,34,51 4,0,7 0,0,1 13,24,16 40,52,40 123,123,123 197,197,197 255,255,255 255,255,255 243,243,243 247,247,247 255,255,255 255,255,255 252,252,252 252,252,252 248,248,248 243,243,243 244,244,244 251,251,251 255,255,255 255,255,255 246,246,246 244,244,244 247,247,247 253,253,253 255,255,255 254,254,254 255,255,255 255,255,255 255,255,255 250,250,250 249,249,249 255,255,255 255,255,255 238,238,238 233,233,233 249,249,249 250,254,243 237,236,240 30,25,54 0,0,45 103,87,171 79,63,164 57,41,148 51,40,142 46,40,129 80,78,154 149,151,215 209,209,255 216,213,255 223,215,255 231,219,255 228,213,255 170,163,230 98,89,162 59,46,130 62,46,140 61,42,139 85,67,160 163,151,227 236,231,255 238,242,255 244,255,255
247,255,237 238,248,232 233,235,235 240,236,248 250,241,255 255,246,255 255,252,255 255,255,247 252,255,232 253,255,231 243,255,232 244,255,252 229,238,255 218,220,255 146,139,236 143,132,248 71,80,221 51,60,193 40,49,166 40,50,144 62,71,144 189,199,247 230,239,255 244,253,255 247,254,251 251,255,249 253,255,249 254,252,252 255,251,255 251,246,255 241,233,255 229,220,247 24,11,221 13,2,219 9,4,233 7,7,243 10,16,247 10,17,226 10,18,189 146,151,255 209,210,255 238,236,255 255,255,245 255,255,235 255,255,236 254,255,246 247,252,255 243,250,255 245,245,245 237,237,237 237,237,237 247,247,247 253,253,253 252,252,252 252,252,252 255,255,255 246,246,246 255,255,255 251,251,251 255,255,255 245,245,245 255,255,255 108,108,108 0,0,0 201,192,183 255,255,251 251,255,255 253,253,255 255,251,255 251,253,255 234,252,251 239,255,252 255,255,249 255,251,250 246,241,250 189,241,255 48,172,213 10,178,242 0,166,255 4,156,255 75,188,254 24,153,222 12,163,237 18,182,255 1,162,236 32,166,230 121,213,255 200,247,255 238,250,255 255,254,246 249,255,246 219,253,252 180,251,255 57,165,212 34,171,240 13,164,249 23,178,223 120,224,255 211,243,255 255,246,255 255,248,252 238,224,212 139,156,135 28,60,41 0,18,10 0,0,4 9,0,8 42,23,40 104,94,106 171,173,174 219,230,222 244,255,243 255,255,255 255,255,255 254,254,254 243,243,243 249,249,249 255,255,255 255,255,255 244,244,244 255,255,255 253,253,253 251,251,251 254,254,254 253,253,253 248,248,248 248,248,248 252,252,252 255,255,255 253,253,253 253,253,253 255,255,255 255,255,255 254,254,254 253,253,253 255,255,255 255,255,255 247,247,247 254,254,254 255,255,255 246,246,246 243,243,243 255,255,255 255,255,255 228,226,255 51,45,104 12,0,85 47,28,144 60,35,173 58,35,181 46,28,165 71,62,173 60,60,138 132,142,182 203,219,231 235,254,245 217,234,220 228,241,227 239,246,239 246,249,247 234,242,255 179,182,226 90,85,154 57,43,137 77,57,170 71,46,166 69,47,159 112,97,188 205,198,255 243,246,255
248,255,232 243,255,233 244,248,243 251,246,255 255,245,255 255,243,255 255,249,255 255,255,249 240,249,222 247,255,229 236,255,228 231,247,246 221,228,255 197,193,255 54,41,169 44,25,176 27,34,243 18,26,223 20,30,202 21,34,174 40,55,158 183,201,255 211,231,255 216,235,238 237,254,240 246,255,236 252,255,235 253,255,238 255,253,245 252,247,249 242,234,245 231,221,238 29,26,229 11,12,224 8,15,238 0,7,239 0,8,235 3,21,228 4,21,191 134,146,255 216,222,255 246,246,255 255,255,245 255,255,235 255,255,237 254,254,248 246,250,255 240,246,255 248,248,248 239,239,239 238,238,238 249,249,249 255,255,255 253,253,253 252,252,252 255,255,255 251,251,251 253,253,253 248,248,248 255,255,255 246,246,246 250,250,250 192,192,192 5,5,5 103,96,87 246,248,242 244,249,250 243,245,253 255,249,255 248,250,255 240,255,255 241,255,251 255,255,248 255,250,248 251,238,246 196,238,255 56,168,211 21,174,243 10,162,255 15,151,255 118,210,255 64,180,235 20,169,235 0,177,252 0,170,250 5,161,238 73,181,245 154,212,254 228,246,255 252,253,251 248,255,246 218,255,249 182,254,255 64,168,205 47,172,233 28,165,241 15,177,225 81,190,234 126,160,196 117,96,118 61,24,28 18,2,0 0,18,0 0,17,0 27,51,43 114,117,122 218,200,217 255,247,255 255,250,255 239,241,242 235,246,238 244,255,245 240,240,240 249,249,249 255,255,255 255,255,255 251,251,251 244,244,244 247,247,247 253,253,253 247,247,247 248,248,248 251,251,251 254,254,254 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 252,252,252 251,251,251 253,253,253 254,254,254 244,244,244 255,255,255 255,255,255 240,240,240 255,255,255 255,255,255 214,214,214 50,68,91 0,0,41 33,36,111 58,51,162 50,35,173 68,50,197 49,35,171 37,33,139 122,128,193 200,217,238 231,254,240 226,250,215 218,238,195 255,255,230 255,255,234 255,255,234 222,246,234 237,254,255 169,174,219 74,65,151 53,33,152 59,30,169 54,25,164 62,39,161 133,118,210 214,209,255
243,255,223 244,255,231 251,255,250 255,250,255 255,245,255 251,237,255 250,241,254 254,254,248 251,255,234 246,255,229 231,250,225 216,232,238 222,229,255 210,203,255 45,27,174 39,17,189 0,0,248 0,5,239 11,21,228 8,21,189 19,37,160 174,197,255 213,238,255 225,249,249 230,254,230 242,255,227 250,255,227 253,255,230 254,255,235 250,247,239 243,234,237 233,222,232 13,20,213 0,10,211 10,24,237 0,13,238 0,7,229 3,27,229 1,23,188 119,137,252 212,222,255 239,242,255 255,255,241 255,255,231 255,255,236 255,254,250 248,251,255 242,246,255 255,255,255 248,248,248 245,245,245 254,254,254 255,255,255 254,254,254 251,251,251 255,255,255 255,255,255 253,253,253 246,246,246 255,255,255 250,250,250 250,250,250 253,253,253 18,18,18 20,13,4 227,229,223 233,241,241 230,232,240 243,239,250 242,245,253 241,255,255 236,255,246 255,255,247 255,249,245 255,236,245 202,236,255 62,165,210 27,171,242 17,160,255 21,148,255 145,225,255 114,220,255 36,184,244 0,159,233 0,172,255 6,171,255 43,161,233 106,169,220 222,244,255 248,253,252 246,255,245 218,255,246 184,255,255 71,171,200 54,173,228 36,164,235 14,177,226 0,84,130 0,0,32 12,0,14 65,28,32 103,87,74 157,175,152 188,221,200 235,255,251 248,251,255 255,242,255 255,241,255 255,245,255 250,252,253 246,255,249 245,255,246 255,255,255 251,251,251 247,247,247 252,252,252 255,255,255 255,255,255 255,255,255 251,251,251 253,253,253 255,255,255 255,255,255 251,251,251 250,250,250 255,255,255 255,255,255 250,250,250 253,253,253 250,250,250 251,251,251 254,254,254 254,254,254 251,251,251 250,250,250 252,252,252 255,255,255 246,246,246 255,255,255 251,251,251 239,239,239 255,255,255 233,233,233 124,124,124 0,23,0 20,53,49 53,75,110 51,61,138 44,43,153 43,36,163 42,37,160 53,55,150 157,165,224 216,231,250 233,253,241 246,255,235 240,252,222 255,255,239 251,244,235 255,254,252 223,255,218 236,255,248 224,235,255 136,130,209 58,37,159 58,28,177 73,42,195 55,26,165 54,35,146 166,157,237
244,252,255 246,252,251 251,254,239 255,255,246 255,254,255 253,253,255 242,253,251 237,253,242 247,254,249 243,237,242 255,245,249 255,255,251 238,245,254 187,202,255 8,20,192 2,8,255 0,22,228 0,5,226 19,15,241 32,18,226 32,16,177 203,192,255 235,227,255 255,250,255 255,245,247 255,244,253 255,244,253 255,248,251 255,254,248 255,255,250 250,245,247 236,232,243 33,33,227 9,0,238 11,3,255 0,0,245 3,16,232 5,10,225 18,6,226 125,107,255 225,221,255 255,255,219 255,255,183 255,255,206 255,244,226 255,247,255 245,238,255 248,246,255 255,255,220 255,255,231 251,249,248 248,246,255 247,247,255 246,252,255 246,255,252 248,255,240 251,255,238 253,254,244 253,245,255 255,245,255 255,246,255 241,240,255 240,248,248 122,136,125 0,3,9 116,125,134 249,247,247 255,254,226 255,255,206 255,255,214 223,255,222 216,255,250 230,255,252 240,242,230 249,245,244 192,220,255 75,163,247 6,153,245 1,184,240 0,195,213 172,233,229 197,250,255 177,224,255 106,166,226 68,163,250 6,151,253 0,171,255 0,175,254 36,187,231 172,253,255 218,234,216 161,147,128 71,80,84 84,160,208 19,175,255 0,155,255 31,157,222 46,125,164 110,129,137 206,194,192 255,253,255 243,252,255 223,235,241 237,242,241 255,254,255 232,241,255 230,254,255 232,255,252 246,255,229 255,255,224 255,255,233 255,252,251 234,246,255 237,246,255 241,249,255 246,252,255 247,251,255 245,250,248 244,251,244 241,252,244 244,255,252 236,253,250 234,252,251 239,255,255 243,255,255 243,254,252 246,253,250 250,255,253 248,255,241 237,254,233 231,251,232 236,255,244 237,255,248 235,255,246 234,255,242 242,255,246 237,253,236 236,249,235 250,255,251 237,245,245 222,232,242 233,244,255 79,93,122 0,0,33 18,19,129 51,56,155 34,43,133 50,60,154 36,39,148 47,42,165 69,60,176 51,43,130 206,203,249 234,235,249 251,253,254 249,247,253 244,243,253 248,253,255 244,255,248 239,255,236 255,254,253 255,254,250 240,247,250 196,207,234 50,58,125 42,44,152 42,41,169 47,46,172 49,52,160 50,58,148
244,252,255 247,253,252 254,255,242 255,255,247 255,254,255 249,249,255 240,251,249 239,255,244 242,249,244 239,233,238 255,241,245 255,252,247 232,239,248 177,192,255 2,14,186 0,1,250 0,6,247 0,0,244 15,4,255 29,12,240 34,18,190 202,194,255 233,234,255 255,255,254 255,255,241 255,255,245 255,255,245 255,255,240 255,255,238 251,255,240 239,255,238 228,242,236 37,36,240 13,4,244 13,5,255 0,0,241 3,12,233 5,5,229 17,3,228 115,100,255 220,218,255 244,255,222 255,255,207 255,254,215 255,253,241 255,253,255 255,249,255 241,236,255 255,255,229 255,255,238 253,249,254 250,246,255 248,249,255 246,254,255 247,255,248 248,255,240 250,255,241 255,255,252 255,247,255 255,246,255 251,244,255 251,251,255 243,251,250 200,216,205 21,31,61 0,0,28 215,213,233 255,245,249 254,238,226 254,255,244 226,255,254 201,245,252 228,255,255 253,255,254 253,251,255 179,211,255 64,154,239 11,154,245 5,177,243 0,169,208 187,247,246 201,252,255 196,239,255 140,192,245 86,171,249 27,159,253 0,156,254 0,158,241 35,189,242 48,143,163 0,5,1 0,3,0 0,13,25 78,160,207 16,167,252 0,164,255 46,171,239 128,207,246 215,234,242 253,241,239 255,247,250 242,249,255 240,251,255 255,255,255 255,252,255 243,248,255 232,251,255 226,253,244 243,255,226 255,255,228 255,255,239 255,251,255 242,248,255 245,250,255 248,252,255 250,253,251 252,253,244 250,252,240 250,253,238 249,253,241 246,252,241 241,249,242 244,251,248 249,255,254 249,253,254 246,247,251 248,247,251 254,251,253 247,248,252 251,254,255 248,252,255 241,247,252 239,248,252 236,245,248 238,246,246 250,255,255 251,254,252 255,255,255 250,249,251 231,230,239 219,218,234 105,106,127 0,0,20 29,32,63 63,61,174 61,65,167 36,44,137 54,64,158 43,46,155 39,34,155 52,44,158 80,73,158 225,222,255 245,245,255 255,255,255 252,251,255 247,246,255 247,252,255 244,255,246 240,255,236 255,255,252 255,255,251 247,254,255 212,221,248 70,78,145 43,45,153 37,36,164 40,39,165 45,48,156 46,54,144
243,251,255 248,255,252 255,255,243 255,255,246 255,250,251 244,244,250 239,250,248 242,255,247 247,254,249 245,239,244 255,245,249 255,254,249 235,242,251 173,188,255 6,18,190 0,2,251 0,3,255 0,0,251 12,1,255 19,1,244 31,20,200 188,192,255 222,237,255 240,255,251 246,255,244 246,255,247 242,255,244 229,251,233 223,251,231 222,253,238 215,248,244 207,239,245 32,29,252 11,5,246 12,6,255 0,3,236 5,9,234 7,1,240 20,3,238 101,89,255 219,223,255 232,244,244 254,255,244 253,248,247 255,247,247 255,255,251 255,253,255 241,232,255 255,255,242 255,252,249 255,247,255 251,246,255 249,251,255 248,255,252 246,255,242 247,255,238 245,248,239 255,252,255 255,247,255 255,249,255 239,238,248 250,255,255 228,241,239 243,255,254 145,145,215 0,0,45 44,43,99 248,233,255 225,201,255 229,221,255 204,225,255 204,245,255 225,254,255 240,244,255 239,239,255 178,214,255 76,169,254 19,159,249 19,174,253 22,173,240 186,243,245 208,255,255 218,253,255 150,191,230 76,144,203 60,171,249 16,168,255 0,170,255 3,160,226 36,154,196 70,140,163 130,173,188 167,218,244 90,182,231 32,173,248 0,158,249 38,162,232 146,224,255 236,253,255 255,242,243 248,237,240 243,245,255 245,250,253 251,246,243 255,247,249 253,251,255 237,251,255 227,248,240 244,255,228 255,255,230 255,255,245 253,246,255 255,255,237 255,255,239 255,255,239 255,255,238 255,255,237 255,255,235 255,255,238 255,255,239 255,253,235 255,253,240 255,255,246 255,255,252 255,253,254 255,246,254 255,247,255 255,250,255 246,230,255 255,245,255 255,246,255 250,237,255 255,246,255 255,247,255 252,243,253 255,252,255 246,238,245 255,252,255 252,243,253 253,244,254 122,112,124 5,0,8 16,5,21 217,206,222 65,61,180 54,57,162 35,43,137 45,52,149 44,47,155 43,39,158 46,37,147 117,111,190 240,239,255 249,252,255 254,255,251 255,253,253 252,249,255 247,250,254 243,255,246 243,255,240 255,255,252 255,253,248 250,255,255 231,241,255 105,111,176 52,52,158 39,38,166 42,42,166 43,46,154 44,51,144
242,250,255 245,252,249 251,254,239 255,254,243 255,249,250 246,246,252 241,252,250 244,255,251 250,255,254 254,247,254 255,252,255 255,255,251 240,246,255 169,184,255 12,23,197 0,5,255 5,7,255 5,3,255 7,0,254 7,0,234 19,18,198 156,169,255 185,211,255 196,227,242 201,230,244 209,234,255 213,236,255 210,235,255 197,227,255 178,209,255 152,182,255 132,159,250 18,14,255 5,0,245 7,7,243 3,8,231 8,8,240 11,0,252 22,4,249 80,74,253 187,198,255 203,218,255 211,213,255 226,220,255 238,234,253 255,255,248 245,242,238 255,247,255 255,251,254 255,246,255 255,242,255 250,245,255 248,253,255 248,255,242 245,255,232 246,255,235 236,234,234 250,240,255 255,245,255 255,251,255 238,243,241 240,252,246 229,244,246 231,247,254 181,173,255 49,51,153 7,10,108 89,78,194 131,102,247 126,106,255 127,139,251 138,175,231 219,251,255 240,247,255 231,237,255 156,201,255 53,156,235 3,145,228 18,158,248 39,162,255 97,151,158 35,77,84 0,26,37 0,0,18 0,19,57 51,135,193 27,154,229 7,163,246 6,168,247 40,181,248 62,174,226 125,214,255 155,240,255 59,163,216 35,166,233 29,180,255 36,161,235 127,205,251 218,237,252 255,243,245 255,250,255 251,252,255 251,253,254 255,253,249 255,243,242 255,251,255 241,250,255 238,254,247 253,255,238 255,255,232 255,250,249 249,243,255 255,255,227 255,255,229 255,255,233 255,255,236 255,255,237 255,255,238 255,255,241 255,255,241 255,255,242 255,255,241 255,255,244 255,255,248 255,252,254 255,249,255 255,249,255 255,248,255 253,235,255 255,245,255 255,236,255 255,238,251 255,250,255 255,252,255 255,242,243 255,249,251 255,253,255 245,239,244 248,244,249 125,119,124 7,0,0 61,49,47 254,238,232 249,231,224 39,33,158 46,47,159 45,50,149 36,42,141 42,44,152 56,51,166 48,41,146 145,141,213 244,243,255 246,248,248 250,251,241 255,254,250 255,253,255 249,252,255 246,255,249 246,255,242 255,249,245 245,243,235 251,255,255 241,248,255 133,139,204 53,53,159 45,41,170 46,46,170 43,49,156 46,53,146
243,251,255 242,249,246 245,248,233 255,251,240 255,252,253 252,252,255 244,255,253 243,255,250 250,255,254 255,248,255 255,252,255 255,253,250 239,245,255 159,173,249 13,24,198 0,3,254 0,7,220 0,5,232 6,6,242 15,14,237 30,37,218 134,154,255 153,183,255 159,190,255 136,162,246 119,136,247 84,96,230 47,58,209 21,34,196 12,23,204 9,18,216 7,13,226 4,2,255 0,0,244 6,9,237 10,12,230 12,6,243 13,0,253 20,0,255 50,47,240 154,170,255 158,174,255 161,162,255 169,163,255 241,241,255 251,255,251 234,232,222 255,249,255 255,246,255 255,242,255 254,239,255 251,244,255 247,253,248 247,255,233 247,255,227 246,252,235 239,231,242 247,232,255 255,243,255 255,254,255 248,255,246 234,250,243 237,253,255 178,191,223 39,25,183 23,26,165 37,48,182 20,13,180 40,11,220 45,18,228 14,17,169 123,157,223 209,242,255 234,247,255 214,230,255 139,197,255 60,180,246 34,181,253 35,168,255 31,138,249 0,44,56 0,2,10 16,36,41 97,108,116 142,166,184 178,230,255 93,189,249 40,174,252 9,165,254 0,156,242 22,172,250 20,153,221 125,248,255 25,147,207 60,186,250 27,159,223 34,162,239 130,209,255 227,247,255 255,253,255 255,250,255 242,244,252 249,249,249 255,255,248 255,247,242 255,252,255 238,240,250 245,255,253 253,255,241 249,249,231 254,250,255 247,243,255 255,255,234 255,255,238 255,254,244 245,250,249 236,246,253 234,245,253 239,247,254 247,249,250 255,255,251 255,255,245 255,251,238 255,248,240 255,250,247 255,250,255 255,247,255 254,244,255 255,251,255 255,250,255 254,242,242 255,247,238 255,255,242 255,252,236 253,244,231 255,255,248 242,246,247 238,247,255 80,92,102 0,5,15 40,45,48 206,203,199 253,244,234 192,179,163 40,31,165 52,47,168 57,60,165 43,48,150 44,47,152 53,50,160 52,44,144 179,175,240 244,244,255 247,250,241 251,252,236 255,255,247 255,253,255 253,254,255 249,255,250 248,255,244 255,245,238 237,235,225 242,247,245 238,244,255 150,155,218 46,47,151 43,40,166 43,43,167 43,49,156 45,53,146
243,251,255 241,248,245 245,248,232 255,252,241 255,254,255 253,253,255 245,255,254 242,255,249 250,255,254 255,249,255 255,252,255 255,251,248 239,245,255 151,164,242 15,25,202 0,1,254 10,31,217 10,24,230 9,12,240 3,4,232 0,0,198 30,44,210 14,35,174 7,26,165 4,14,178 8,9,207 10,4,229 7,0,241 6,0,250 4,0,255 1,0,253 0,0,248 0,1,254 0,0,249 7,11,236 15,17,231 15,5,241 13,0,251 16,0,254 21,20,230 11,30,181 0,18,160 33,35,200 42,37,188 199,201,255 240,248,255 251,251,239 255,251,255 255,246,255 255,241,255 252,240,255 251,245,255 250,255,246 249,255,230 249,255,227 249,251,239 255,247,255 255,240,255 254,244,255 252,255,250 242,255,241 221,239,240 228,240,255 107,113,186 39,27,217 30,37,208 2,21,186 26,27,225 15,0,230 47,18,251 65,63,223 202,227,255 208,239,238 140,156,155 58,84,114 19,95,147 11,146,200 9,170,232 23,160,246 45,148,255 126,171,185 169,202,211 241,254,255 255,255,254 242,245,249 224,248,255 134,197,241 59,166,234 8,153,239 15,184,255 0,156,247 10,179,255 17,171,248 29,168,237 36,163,231 49,169,235 25,156,235 131,216,255 224,250,255 248,241,246 244,236,243 243,245,253 250,251,249 255,250,238 255,254,246 255,247,250 232,231,240 242,253,250 246,255,239 243,246,237 248,249,255 217,218,255 245,239,255 238,239,255 227,236,255 211,231,255 202,228,255 197,227,255 205,231,255 217,236,255 238,246,255 253,250,252 255,252,243 255,252,239 255,254,245 255,255,254 251,254,255 241,248,255 243,255,253 245,254,244 254,255,242 255,255,239 255,255,232 255,252,234 252,254,248 243,253,255 210,231,255 57,87,128 0,0,46 7,36,87 184,204,251 234,246,255 244,247,255 139,137,157 51,40,180 45,38,165 47,48,158 51,54,158 46,49,154 41,38,147 62,57,149 220,216,255 245,248,255 252,255,242 255,255,236 255,254,243 255,252,254 254,252,255 250,255,251 248,255,245 255,254,246 246,241,232 248,251,249 237,243,255 165,170,233 46,45,149 46,43,169 42,42,166 42,48,155 44,52,145
243,251,255 244,251,248 251,254,238 255,255,245 255,254,255 252,252,255 243,254,252 241,255,248 250,255,255 255,250,255 255,251,255 255,249,249 241,247,255 146,159,237 19,29,207 0,3,255 0,17,214 3,11,232 7,3,252 15,7,255 7,1,244 24,27,239 12,20,211 12,19,212 24,22,236 24,15,255 22,8,255 14,2,255 10,0,255 9,1,255 9,1,255 5,0,254 0,1,254 0,0,252 6,8,240 18,17,233 18,5,237 16,0,252 17,0,255 4,3,237 12,31,218 0,16,198 17,23,230 18,15,208 121,121,239 221,229,255 247,247,241 250,239,235 255,250,255 255,246,255 253,242,255 252,246,255 252,255,248 254,255,234 254,255,232 254,251,246 255,247,255 255,245,255 247,241,252 240,248,237 230,248,235 209,228,249 161,168,247 51,48,171 5,0,212 5,17,213 0,23,213 0,2,213 44,27,255 25,1,217 62,54,195 21,37,83 0,21,3 0,9,0 0,14,22 10,102,137 30,182,229 15,190,247 19,170,245 53,167,255 175,218,235 226,254,255 246,255,255 239,233,228 254,243,239 250,253,255 208,242,255 125,204,255 42,166,237 3,166,252 0,161,251 0,163,252 0,171,255 19,173,254 40,174,252 47,167,243 27,164,240 128,217,255 212,242,255 235,231,236 242,240,246 246,254,255 253,255,254 255,250,236 255,255,244 255,248,249 233,233,239 242,255,252 240,252,240 241,249,248 234,241,255 142,153,215 119,129,213 112,127,219 99,124,226 83,122,231 73,120,235 71,122,232 81,129,225 100,137,211 195,221,255 225,239,255 250,255,255 255,255,248 252,255,244 248,255,248 239,255,251 235,255,253 228,252,250 230,250,245 246,255,251 253,255,248 244,248,243 246,252,255 223,235,255 162,186,240 61,98,180 48,93,198 30,77,198 40,86,211 55,89,212 59,83,197 55,68,172 44,50,147 47,34,180 40,32,163 36,36,150 48,53,156 43,46,151 42,41,145 84,80,169 236,234,255 245,247,255 255,255,240 255,255,234 251,248,234 248,241,244 253,249,255 252,255,253 247,255,244 255,255,248 255,251,240 253,255,252 238,245,255 180,182,246 47,46,150 50,47,173 40,40,164 42,48,155 44,52,145
