50 170
254,250,249 253,254,250 249,255,250 243,255,249 242,254,254 246,253,255 249,248,255 254,243,255 254,237,248 255,247,246 255,255,245 255,255,244 243,250,247 235,252,255 218,243,255 192,218,255 174,216,255 188,224,255 204,230,255 219,235,255 246,251,255 253,252,255 253,249,248 251,249,248 252,254,255 246,252,255 243,252,255 244,253,255 248,254,255 253,255,255 255,254,251 255,255,248 254,254,254 255,255,255 255,255,255 252,252,252 252,252,252 255,255,255 255,255,255 255,255,255 254,254,254 251,251,251 253,253,253 255,255,255 255,255,255 250,250,250 243,243,243 241,241,241 246,246,246 255,255,255 255,255,255 253,253,253 249,249,249 252,252,252 253,253,253 249,249,249 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 250,254,255 248,252,255 249,252,255 251,250,255 252,251,255 253,248,255 250,244,255 247,238,255 239,231,255 224,215,255 204,196,243 183,177,232 147,142,204 146,141,210 162,159,231 184,180,255 176,177,227 193,194,244 194,193,243 225,225,255 230,230,255 216,218,255 215,217,252 243,247,255 231,238,255 236,245,255 239,250,254 237,251,245 236,253,239 238,255,236 239,255,233 240,255,231 247,244,255 240,241,251 241,246,237 243,250,229 245,249,230 255,255,251 255,251,255 255,243,255 254,247,255 254,255,253 246,255,235 249,255,239 234,246,240 237,239,255 117,109,180 59,41,140 49,43,174 45,39,164 55,48,163 41,35,136 64,58,140 90,86,151 213,210,255 239,237,255 246,245,255 248,247,255 253,252,255 255,254,255 244,241,250 246,242,254 253,250,255 211,207,226 57,52,137 69,61,148 67,58,145 69,56,142 76,61,142 78,63,131 186,174,224 232,222,252 255,251,255 246,247,238 234,237,221 232,236,217 242,246,234 252,255,251 251,252,255 241,242,252 118,136,255 22,26,198 15,3,207 27,7,210 45,33,187 198,202,255 226,242,255 235,252,241 241,249,249 247,245,255 246,242,255 242,242,255 238,246,245 240,253,245 240,252,252 239,249,255 70,81,149 55,49,162 76,56,199 102,89,199 221,229,255 229,252,220 249,255,234 253,251,255 254,237,255 255,240,255
255,251,254 255,253,252 248,255,248 244,255,249 242,255,253 242,253,255 246,246,255 249,239,255 255,250,255 255,254,251 255,255,242 249,249,235 233,245,245 213,235,255 154,183,234 82,113,182 70,126,227 86,135,227 111,149,221 146,167,218 216,224,253 246,244,255 255,252,253 255,254,253 250,250,250 245,249,254 241,250,255 244,253,255 246,254,255 251,255,255 255,255,252 255,255,249 254,254,254 255,255,255 252,252,252 247,247,247 246,246,246 251,251,251 254,254,254 253,253,253 254,254,254 252,252,252 254,254,254 255,255,255 254,254,254 245,245,245 238,238,238 236,236,236 242,242,242 249,249,249 253,253,253 251,251,251 251,251,251 254,254,254 254,254,254 251,251,251 255,255,255 254,254,254 251,251,251 249,249,249 249,249,249 250,250,250 253,253,253 254,254,254 245,248,252 247,250,254 252,253,255 255,254,255 253,250,255 254,247,255 253,244,255 250,240,255 231,220,255 145,132,186 70,57,125 76,62,144 63,51,147 70,58,164 54,44,158 55,43,161 64,53,149 74,63,159 51,41,134 59,50,141 68,60,147 53,47,129 61,55,132 84,81,150 102,103,161 159,161,209 213,219,254 232,243,255 234,248,255 240,255,255 238,255,252 228,245,241 250,246,255 250,250,255 249,255,247 254,255,239 255,255,238 255,255,250 255,249,255 254,241,255 254,244,255 254,255,251 244,254,231 248,255,235 236,250,244 236,238,255 112,103,184 58,40,153 41,39,169 49,45,174 83,77,202 47,40,155 62,54,155 52,44,127 157,150,211 246,243,255 247,247,255 251,254,255 243,248,247 243,247,248 249,250,255 218,216,238 246,240,255 131,123,164 50,50,150 45,43,143 45,38,142 56,45,147 51,37,131 84,69,150 184,172,232 243,236,255 249,245,255 248,248,242 246,250,231 248,253,232 254,255,244 255,255,252 250,250,255 238,236,248 113,139,255 19,31,203 14,5,215 23,7,214 42,33,184 197,206,255 228,251,247 238,255,230 242,255,238 248,250,255 247,246,255 245,248,252 244,255,239 243,255,237 241,255,244 237,252,248 104,109,224 41,27,192 38,8,205 56,36,189 228,233,255 239,255,242 244,255,236 235,234,250 252,236,255 255,241,255
255,250,255 255,251,252 248,255,248 241,255,245 239,255,249 241,255,254 247,249,255 255,246,255 255,250,255 255,251,248 255,252,238 247,249,237 238,252,255 216,239,255 138,168,239 45,79,169 6,74,209 19,80,200 43,90,188 84,113,182 192,204,246 239,238,255 255,252,255 255,253,252 255,253,252 246,249,253 242,250,255 244,254,255 246,255,255 247,253,252 249,251,245 255,255,245 253,253,253 253,253,253 250,250,250 245,245,245 245,245,245 250,250,250 252,252,252 251,251,251 255,255,255 254,254,254 255,255,255 255,255,255 250,250,250 239,239,239 232,232,232 231,231,231 247,247,247 252,252,252 255,255,255 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 253,253,253 249,249,249 243,243,243 238,238,238 238,238,238 242,242,242 247,247,247 251,251,251 249,251,252 251,253,254 254,254,254 255,253,253 253,250,252 254,248,253 254,248,255 255,247,255 251,242,255 166,155,205 71,60,128 55,44,130 45,34,138 60,48,168 49,37,167 51,39,175 46,34,154 58,46,166 52,40,158 50,38,156 66,55,171 63,51,163 59,49,156 56,48,149 64,56,149 61,57,139 66,65,137 90,93,154 132,136,189 177,183,228 216,225,255 236,245,255 235,230,255 240,241,255 249,255,246 255,255,238 255,255,240 245,242,237 245,234,250 255,242,255 252,241,255 255,255,252 241,254,228 245,255,232 240,254,248 235,237,255 108,97,189 60,39,165 38,43,165 49,51,175 97,95,219 46,38,162 59,49,163 56,45,142 97,88,161 233,230,255 248,250,255 248,255,255 244,252,245 241,249,248 239,242,255 230,228,255 190,184,239 68,57,125 46,52,157 34,37,145 69,68,178 49,43,152 50,39,141 72,60,148 173,161,227 240,232,255 240,238,250 247,250,241 253,255,238 254,255,238 255,255,243 252,253,251 245,241,252 234,231,247 108,141,255 20,36,202 18,12,221 27,11,219 44,36,183 199,210,255 231,255,238 242,255,220 248,255,231 253,254,252 252,249,255 251,252,248 249,255,236 250,255,234 243,255,238 237,251,240 93,94,244 26,8,209 31,0,232 38,15,197 209,215,255 223,251,232 242,255,237 250,250,255 250,234,255 254,239,255
255,247,255 255,250,252 248,255,246 243,255,246 239,255,246 238,255,252 248,253,255 255,250,255 255,241,247 255,249,243 255,255,242 250,254,243 237,253,255 215,243,255 149,182,255 65,102,212 4,85,247 12,85,231 30,86,205 64,99,185 189,203,255 236,235,255 255,248,255 255,245,245 255,255,254 249,251,252 240,249,253 244,254,255 244,255,255 242,248,247 238,242,236 242,243,233 252,252,252 254,254,254 253,253,253 249,249,249 250,250,250 254,254,254 255,255,255 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 249,249,249 239,239,239 234,234,234 235,235,235 254,254,254 255,255,255 255,255,255 253,253,253 249,249,249 248,248,248 252,252,252 255,255,255 255,255,255 252,252,252 246,246,246 242,242,242 241,241,241 245,245,245 250,250,250 254,254,254 255,254,255 255,254,255 255,255,254 255,254,250 255,253,245 255,253,245 255,253,249 255,252,255 243,240,255 233,231,255 183,180,230 126,122,193 77,75,164 53,52,156 40,39,155 52,50,174 51,48,157 44,41,151 58,52,163 33,27,140 39,32,147 52,44,161 56,47,164 54,45,161 40,32,146 39,33,140 56,49,153 68,64,159 50,48,137 41,41,125 102,101,181 182,182,255 249,244,255 244,245,255 233,241,230 238,247,220 253,255,234 255,252,247 253,241,255 255,245,255 251,240,255 255,255,252 240,254,226 245,255,231 243,255,251 232,236,255 102,91,188 61,37,171 39,52,158 34,43,154 94,95,215 41,35,160 47,37,157 64,52,158 60,51,131 178,176,222 242,249,255 241,254,246 246,255,247 246,255,254 218,224,243 239,236,255 114,104,180 58,43,135 35,49,155 48,58,166 105,109,221 48,47,157 61,54,158 46,37,127 175,167,232 244,239,255 243,243,255 252,255,246 255,255,239 252,255,236 250,252,240 248,248,248 246,241,255 243,235,255 104,137,255 20,35,205 20,12,227 29,8,224 43,31,185 199,208,255 233,255,233 244,255,215 255,255,232 255,252,255 255,246,255 255,251,253 255,255,244 253,255,240 246,254,243 235,240,243 94,99,255 26,10,228 41,7,255 42,19,217 193,203,255 213,246,225 231,255,229 244,246,255 247,231,255 252,236,255
255,244,255 255,248,253 249,255,247 243,255,243 233,255,241 229,246,242 239,247,254 255,251,255 255,250,255 255,255,249 255,255,242 244,250,239 218,237,252 185,215,255 119,154,252 41,79,203 0,63,247 0,69,234 13,73,209 45,84,183 182,199,255 233,232,255 255,250,255 255,252,252 255,255,252 245,247,247 236,243,246 240,251,255 244,255,255 239,247,246 233,240,233 234,238,227 250,250,250 254,254,254 255,255,255 254,254,254 255,255,255 255,255,255 255,255,255 253,253,253 255,255,255 254,254,254 255,255,255 255,255,255 252,252,252 245,245,245 244,244,244 248,248,248 255,255,255 255,255,255 253,253,253 246,246,246 238,238,238 236,236,236 244,244,244 252,252,252 255,255,255 255,255,255 254,254,254 252,252,252 252,252,252 252,252,252 254,254,254 255,255,255 255,251,255 254,250,255 255,251,250 255,253,245 255,255,241 255,255,238 255,255,239 255,255,242 238,242,236 248,254,255 239,247,255 220,227,255 205,214,255 125,135,213 49,58,148 29,38,136 42,52,129 59,69,147 168,176,255 180,186,255 174,178,255 165,164,255 130,127,236 113,109,222 122,117,232 73,65,182 38,30,147 44,37,152 52,46,159 48,41,152 57,51,160 78,72,179 231,227,255 250,250,255 251,255,248 242,252,222 255,255,236 255,255,251 255,246,255 254,238,255 253,241,255 255,255,252 240,255,224 243,255,228 243,255,251 229,232,255 94,81,183 55,32,171 40,60,148 27,43,140 118,125,236 72,69,192 45,36,157 56,45,155 56,49,130 105,105,151 221,230,243 241,255,245 241,255,241 243,255,252 220,228,251 171,169,228 68,57,149 66,49,160 23,43,144 57,74,177 43,55,163 32,35,143 61,58,161 66,60,147 194,188,253 233,230,255 249,249,255 254,255,247 254,255,238 251,255,235 252,254,242 255,251,255 252,246,255 248,239,255 103,133,255 23,31,214 22,6,238 28,0,232 40,21,190 200,201,255 235,252,238 247,255,222 255,255,240 255,246,255 255,238,255 255,242,255 255,253,255 255,255,252 246,242,253 232,226,251 89,99,255 7,0,220 24,0,252 34,17,215 184,199,255 228,255,240 237,255,233 244,248,255 245,230,255 251,235,255
255,242,255 255,249,254 251,255,249 243,255,243 228,252,234 219,237,230 226,235,239 246,240,251 255,250,255 255,252,244 255,255,239 248,255,245 230,250,255 201,231,255 128,165,255 50,89,221 0,70,255 0,79,255 22,85,230 49,88,196 185,202,255 228,229,255 255,247,255 255,251,251 255,255,252 240,241,239 229,236,239 237,248,252 244,255,255 241,250,247 235,242,235 236,240,229 246,246,246 252,252,252 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 252,252,252 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 252,252,252 254,254,254 255,255,255 255,255,255 255,255,255 253,253,253 244,244,244 234,234,234 232,232,232 243,243,243 255,255,255 251,251,251 252,252,252 254,254,254 255,255,255 254,254,254 252,252,252 250,250,250 249,249,249 245,240,249 245,241,246 248,244,243 253,251,240 255,255,238 255,255,236 255,255,233 254,255,232 252,255,239 240,251,241 225,239,245 219,235,255 221,239,255 104,122,181 31,49,120 46,64,141 52,73,124 39,60,112 150,168,227 133,149,216 91,104,180 71,78,165 44,48,143 52,53,157 38,36,149 50,44,161 57,50,171 52,45,166 48,38,162 47,38,159 47,38,159 46,37,158 85,81,116 189,189,205 251,255,248 254,255,234 249,255,229 253,250,245 254,242,255 255,242,255 254,242,255 255,255,251 240,255,224 242,255,227 242,255,250 223,228,255 88,74,179 50,25,169 44,67,147 37,55,146 164,172,255 124,122,242 58,48,172 47,36,146 72,66,148 61,61,107 199,209,219 244,255,247 228,249,227 236,252,245 241,248,255 76,75,139 64,52,152 67,48,169 30,55,153 122,142,243 37,51,157 69,75,182 33,33,133 58,55,141 186,182,247 241,239,255 246,247,255 249,253,242 250,255,234 250,255,234 255,255,247 255,253,255 252,245,255 243,233,255 105,130,255 24,29,222 22,1,247 26,0,240 39,14,196 200,194,255 238,249,246 253,255,231 255,254,249 255,238,255 255,230,255 255,235,255 255,246,255 255,248,255 245,233,255 229,214,255 99,114,255 16,7,228 29,2,255 33,18,216 164,183,251 219,255,229 236,255,231 237,244,255 246,231,255 251,234,255
247,246,255 255,255,244 255,255,227 247,255,220 230,255,222 225,255,226 238,255,232 249,253,241 237,240,248 239,249,255 243,250,255 255,254,251 255,247,235 244,243,255 116,155,240 11,86,226 19,76,245 4,69,255 0,52,246 27,90,212 182,216,245 255,255,241 255,255,237 249,255,246 233,255,238 241,255,238 250,246,241 255,237,250 255,243,255 244,241,250 237,227,250 242,219,255 239,255,253 248,255,254 255,255,251 255,255,249 254,255,245 239,255,243 226,255,245 218,255,250 216,255,250 231,255,255 246,255,255 245,239,244 255,253,255 252,249,244 249,255,247 240,255,242 255,238,249 255,253,254 230,255,252 231,255,248 245,249,238 255,242,235 255,249,244 236,255,255 212,253,255 220,249,255 230,238,255 229,227,255 229,233,255 233,248,255 232,250,255 233,246,255 243,255,221 242,255,217 241,255,214 242,255,216 245,255,230 245,255,246 243,247,255 243,242,255 237,239,255 228,238,255 230,248,255 207,230,252 174,191,240 87,96,186 47,43,178 42,31,193 45,34,160 67,58,174 60,52,153 58,51,132 67,61,120 73,70,109 102,100,122 127,127,141 161,161,173 152,153,173 166,167,201 184,185,236 158,157,229 67,66,158 52,50,156 33,30,145 54,43,175 61,54,165 214,213,255 227,233,255 243,253,241 243,249,218 242,240,216 255,243,239 255,236,248 255,247,251 255,255,236 247,255,221 237,255,225 238,250,255 65,60,145 60,43,176 82,34,190 60,31,141 185,183,243 201,212,255 62,65,156 60,45,197 51,24,204 56,32,180 108,100,170 246,255,252 246,255,230 242,251,248 172,169,225 73,59,171 43,29,171 48,35,187 104,88,142 218,207,255 45,41,142 47,50,165 40,47,156 47,48,139 193,182,254 248,225,255 255,239,255 255,249,255 254,255,235 245,255,216 246,255,217 253,255,238 255,243,255 255,225,255 136,127,255 53,46,227 6,5,223 3,12,240 11,31,232 136,166,255 166,197,255 208,234,255 214,229,255 222,232,255 224,234,255 225,236,255 232,239,255 245,242,251 255,238,245 255,231,240 145,146,255 15,20,183 7,17,224 15,34,221 139,161,255 223,240,249 255,255,223 255,255,222 255,255,237 249,255,250
243,226,255 251,236,255 255,248,255 246,254,253 233,255,255 231,255,255 244,253,255 253,250,255 244,241,255 231,237,255 229,234,255 252,244,251 255,249,243 246,248,255 110,152,241 2,78,220 3,59,232 0,66,255 0,61,255 18,80,212 190,222,255 248,246,238 255,248,241 250,255,255 236,255,249 243,255,244 255,255,249 255,246,254 255,253,255 242,249,242 230,231,235 235,222,244 238,241,249 248,244,250 255,247,253 255,251,254 255,254,254 255,255,254 239,255,253 226,254,254 228,253,255 237,249,255 255,250,255 251,234,248 255,250,255 253,243,249 250,255,254 244,255,254 255,235,255 252,234,255 218,235,248 225,244,241 255,255,243 255,255,237 255,255,228 239,255,219 232,255,230 243,255,238 255,255,243 251,239,235 234,226,227 227,228,232 240,239,248 255,251,255 241,245,255 241,245,255 242,248,255 248,251,255 250,247,255 239,229,255 206,190,254 177,160,233 164,153,221 114,112,164 74,81,120 56,68,108 74,85,147 44,46,148 34,26,167 39,25,191 52,47,162 47,42,151 106,102,197 164,159,238 201,199,255 233,230,255 232,229,255 232,232,255 233,233,255 240,240,255 243,242,255 231,231,255 157,157,233 62,63,154 55,55,161 57,58,170 38,32,151 51,47,148 134,135,203 241,248,255 247,255,244 255,255,232 255,255,237 233,219,221 255,240,255 255,247,255 255,255,241 249,255,226 240,255,231 239,251,255 66,62,144 60,44,175 65,25,174 71,50,152 166,171,216 227,245,255 131,140,208 42,31,163 59,35,201 51,28,172 70,65,140 196,206,216 236,253,239 223,233,243 81,79,139 61,52,156 56,46,170 39,32,159 167,154,198 236,228,255 43,42,136 42,46,158 37,45,152 53,55,143 205,197,255 252,232,255 255,241,255 255,251,255 255,255,238 245,255,221 246,255,220 254,255,240 255,243,255 255,226,255 157,138,255 45,26,207 14,0,226 0,0,240 0,0,229 33,45,229 46,58,192 81,87,192 107,105,205 116,113,222 126,126,240 136,142,249 154,162,255 180,182,255 205,194,255 215,196,255 119,113,248 26,24,208 1,7,234 4,18,224 126,144,255 228,241,255 255,255,233 255,255,221 255,255,243 249,255,253
103,73,186 116,88,178 134,113,175 144,141,187 154,167,213 173,187,235 200,200,248 216,204,255 233,224,255 219,219,255 222,223,255 253,241,255 255,244,255 236,235,255 102,142,248 2,78,238 19,79,253 6,72,255 0,65,255 9,71,213 197,228,255 235,234,244 244,232,244 228,234,253 229,253,255 234,255,251 239,241,242 239,232,239 241,245,240 233,250,229 231,244,230 240,242,243 255,254,255 255,252,255 255,245,248 255,242,242 255,245,243 255,249,245 246,252,247 237,251,249 243,255,255 247,250,255 255,250,255 255,244,255 255,250,255 251,245,250 242,253,251 232,254,249 255,226,255 238,242,255 218,254,255 224,255,255 247,248,239 255,243,227 255,254,228 253,255,234 238,255,234 243,255,235 255,252,239 255,249,247 255,247,250 255,245,251 255,244,252 255,247,255 201,174,255 182,158,252 152,129,214 118,97,176 94,71,153 86,57,150 86,55,154 88,59,158 69,46,130 59,48,110 71,72,116 94,101,140 127,134,191 84,84,174 55,47,172 54,40,188 55,58,162 51,53,153 164,165,255 218,219,255 214,212,255 228,226,255 222,218,255 238,234,255 233,228,255 220,215,255 187,186,250 164,162,238 93,93,183 41,43,143 35,38,147 39,43,156 76,76,176 50,52,136 164,169,224 224,234,252 240,250,237 251,255,232 255,255,244 255,244,255 255,239,255 255,244,255 255,252,247 250,255,232 241,255,236 239,251,255 64,61,141 57,43,168 58,29,168 68,59,146 163,179,202 232,255,255 199,218,251 63,61,157 50,33,174 53,36,171 56,50,137 107,116,153 233,249,255 142,152,186 48,49,117 48,46,136 60,59,153 82,84,172 229,222,249 243,239,255 41,42,130 40,47,156 37,46,150 60,64,147 219,213,255 250,236,255 255,245,255 255,253,255 254,255,241 244,255,227 245,255,228 253,255,247 255,243,255 255,229,255 176,149,255 38,11,185 37,12,240 24,5,255 24,13,255 3,0,223 13,5,196 42,30,202 29,11,188 29,12,205 21,13,214 8,11,209 5,15,199 15,22,195 26,26,192 33,27,192 61,48,210 29,20,231 0,0,251 3,8,241 110,122,255 229,234,255 255,255,244 255,252,232 255,255,250 249,254,255
79,53,167 82,57,149 80,63,127 70,68,120 58,71,127 57,68,128 63,63,123 68,56,122 63,52,132 64,62,151 88,86,162 128,116,166 143,122,161 139,135,206 58,94,231 8,77,255 12,77,239 0,62,255 0,72,255 23,87,229 179,210,255 228,225,250 255,241,255 237,240,255 221,242,255 226,245,255 231,232,255 234,227,254 236,242,253 232,251,242 231,248,239 240,246,251 240,249,239 248,249,239 255,251,241 255,254,243 255,255,244 255,255,244 251,255,245 241,255,245 227,244,233 228,239,231 246,244,243 255,250,249 253,254,252 236,254,247 221,255,248 206,255,243 201,248,252 176,250,250 157,254,250 174,255,255 218,254,255 250,248,255 247,242,255 222,238,255 215,240,255 201,212,255 193,180,236 181,158,213 147,133,181 104,101,140 76,75,107 68,64,93 80,49,158 83,55,155 85,60,148 83,58,138 84,58,136 98,72,150 123,97,175 145,121,193 204,188,242 219,214,245 241,247,255 243,254,255 225,237,255 124,130,183 60,57,142 53,46,151 35,45,146 17,26,124 77,83,178 105,106,197 97,95,184 108,101,186 97,89,172 106,96,179 102,91,177 80,70,160 50,42,137 57,53,156 41,38,148 53,53,169 49,52,174 48,53,176 33,40,119 54,62,129 198,207,250 220,232,244 249,255,246 255,255,241 252,246,239 255,245,255 255,236,255 255,237,255 252,246,251 248,255,237 240,255,239 237,248,255 59,57,133 52,40,158 59,45,177 50,54,132 179,205,211 223,255,231 232,255,254 142,146,205 44,29,144 63,46,173 56,52,155 46,54,124 177,189,247 58,67,135 67,70,151 53,54,135 49,54,117 174,184,231 248,250,255 230,230,255 39,43,124 47,55,162 36,48,150 58,66,143 222,222,255 247,237,255 255,249,255 255,254,255 255,255,248 245,255,238 244,255,239 251,255,252 255,245,255 255,232,255 169,150,255 32,12,171 33,15,230 17,2,254 20,9,255 10,2,226 24,16,207 44,30,208 34,15,202 34,15,224 25,15,239 9,14,237 1,15,228 5,20,223 15,23,224 20,23,222 18,2,179 25,11,237 0,0,251 11,13,255 99,105,255 220,222,255 251,244,247 255,255,248 255,253,254 247,253,255
197,189,255 194,186,233 179,176,201 149,161,179 117,143,167 97,119,154 90,98,138 87,82,133 63,58,127 54,56,140 59,59,137 76,62,120 75,52,104 74,68,157 18,50,209 0,58,255 5,78,216 0,64,239 0,80,255 15,83,218 71,106,170 111,107,142 148,132,185 137,135,205 164,181,244 180,193,249 199,194,255 218,204,255 232,229,255 231,244,255 229,240,255 238,238,255 232,255,255 239,255,255 248,252,253 253,248,249 251,246,247 243,248,246 233,252,249 229,255,253 230,255,255 235,255,255 237,250,255 234,248,255 209,235,247 195,244,252 175,249,255 152,241,245 122,234,217 93,231,214 65,216,207 64,187,197 81,147,182 92,110,171 79,83,166 54,72,167 19,43,149 31,40,151 56,43,151 70,50,149 60,54,133 53,61,121 69,82,128 96,105,143 140,125,186 154,141,195 181,171,214 215,206,239 243,233,255 255,245,255 255,245,255 255,248,255 250,245,254 248,253,244 247,255,239 239,255,238 231,245,244 131,139,169 62,63,123 60,54,135 47,57,164 47,55,162 37,43,150 40,40,148 50,45,154 53,44,155 57,42,157 62,44,161 65,46,165 58,40,163 49,35,160 58,47,174 34,28,159 45,42,175 30,31,165 28,31,165 44,56,120 157,168,225 194,205,243 241,253,255 240,251,241 255,255,242 254,248,243 251,232,253 255,234,255 255,234,255 252,243,255 248,255,245 241,255,243 235,246,255 57,56,130 55,42,157 48,41,178 48,58,136 186,216,217 217,253,211 241,255,238 220,225,255 75,63,153 58,40,163 47,38,159 47,49,157 76,84,185 41,46,149 57,57,157 54,56,134 81,87,130 241,252,255 247,254,247 213,219,248 44,50,127 51,58,167 32,43,147 49,58,132 222,226,255 247,243,254 255,253,254 255,255,254 253,255,252 243,255,246 242,255,247 250,255,255 255,246,255 255,235,255 151,151,255 32,30,183 20,18,218 3,5,230 8,13,228 71,80,254 105,110,243 117,114,229 91,82,203 87,78,219 72,70,230 48,56,223 30,44,210 22,34,198 18,24,189 16,16,184 53,40,208 25,15,235 0,0,247 12,17,255 88,97,255 215,219,255 246,240,245 255,255,249 255,252,255 247,253,255
239,247,255 245,252,255 246,255,241 235,255,238 223,255,247 219,253,253 229,246,255 236,239,255 228,230,255 203,215,255 188,196,249 189,183,218 171,156,188 144,143,217 45,84,230 0,57,255 24,101,224 0,74,236 0,79,255 10,80,211 42,77,141 69,65,107 87,66,134 59,53,142 45,54,144 50,57,144 60,45,143 68,45,149 81,69,159 86,88,158 94,93,165 111,98,184 101,133,182 131,152,203 174,183,233 212,210,255 227,224,255 215,220,255 190,206,253 170,194,240 146,172,219 136,157,209 122,141,198 110,134,194 74,117,180 79,150,213 70,169,231 43,160,221 57,174,211 47,187,223 34,187,220 30,151,193 36,97,153 48,57,130 55,52,132 52,62,146 80,100,185 103,110,195 147,133,215 182,162,234 200,192,245 211,217,254 229,240,255 243,251,255 241,244,255 242,247,255 244,249,250 246,250,245 246,249,240 247,248,239 247,247,241 249,247,239 255,255,247 255,255,244 251,255,244 244,254,248 240,247,255 135,134,184 58,49,129 56,43,141 26,37,148 52,60,173 41,45,158 42,41,157 56,50,169 49,38,162 57,40,167 62,42,171 53,32,164 44,25,158 54,37,172 56,42,178 40,33,168 51,47,182 46,44,180 51,51,187 110,121,183 205,216,255 234,244,255 241,251,255 234,244,238 250,255,240 249,245,240 255,248,255 255,235,255 255,236,255 253,246,255 251,255,251 241,255,249 234,244,255 58,57,131 59,48,158 26,24,174 57,68,158 178,205,215 231,255,220 250,255,231 249,249,255 147,132,206 54,35,151 40,27,159 56,55,188 31,35,167 43,45,175 45,42,157 53,50,129 184,186,217 250,255,254 250,255,246 210,217,244 51,55,136 46,53,168 27,36,147 40,51,125 219,227,255 255,254,255 255,254,247 255,255,254 250,253,255 240,252,254 240,253,255 250,253,255 255,246,255 255,237,255 127,140,255 28,39,201 8,21,219 0,13,223 11,31,210 145,166,255 203,221,255 219,226,255 224,222,252 226,220,255 217,216,255 204,210,255 195,206,255 197,201,255 196,192,255 195,183,255 138,137,255 30,31,219 0,0,232 4,16,240 73,89,236 217,228,255 249,246,242 255,255,242 255,254,253 245,254,255
236,243,255 245,252,247 248,255,235 242,255,234 229,255,241 228,255,249 241,255,251 250,255,254 239,248,255 223,242,255 224,243,255 248,254,249 250,247,239 221,232,255 88,138,244 0,76,242 22,91,224 0,67,240 0,70,255 29,91,231 140,170,241 169,160,210 163,140,214 124,115,212 85,91,190 79,81,181 71,51,164 59,30,153 56,37,148 54,46,139 58,47,144 72,50,162 53,78,170 48,62,158 43,44,142 49,38,135 55,42,140 56,49,146 49,51,145 38,49,141 42,55,147 41,50,147 35,45,146 31,51,158 5,50,161 41,119,232 45,157,255 17,149,255 52,149,255 33,152,255 26,159,247 69,170,248 142,186,255 210,204,255 236,220,255 230,232,255 219,234,255 230,234,255 247,233,255 255,238,255 255,249,255 252,254,255 241,245,240 232,233,224 239,252,250 244,255,252 246,255,249 250,255,245 244,254,237 242,249,234 252,255,242 255,255,247 245,249,238 251,255,250 244,248,253 231,232,255 226,222,255 123,110,196 56,38,151 72,48,178 37,47,154 37,45,152 65,68,176 90,90,198 105,100,209 104,95,205 85,74,184 75,61,173 77,63,175 54,39,154 66,56,170 55,46,162 50,45,160 45,44,160 36,36,152 35,38,153 66,73,146 97,104,173 203,209,255 228,234,255 248,255,255 253,255,247 243,242,232 255,249,255 252,235,255 253,238,255 255,249,255 251,255,252 240,254,250 231,239,255 59,55,130 62,51,161 24,21,184 54,60,167 183,200,227 244,255,236 255,255,231 241,234,239 215,194,255 81,60,163 48,36,162 47,45,181 39,42,181 40,40,178 50,44,163 112,103,183 253,245,255 251,244,241 251,255,248 212,215,246 55,56,146 43,45,170 30,36,155 45,55,133 221,229,255 255,255,252 255,255,245 255,254,253 248,250,255 238,247,255 239,249,255 247,253,255 253,247,255 255,240,254 116,125,255 15,23,207 2,8,221 0,2,214 4,18,190 144,159,255 219,230,255 239,241,229 255,255,235 255,255,243 255,249,252 247,245,255 247,247,255 250,248,255 252,238,255 249,227,255 193,204,255 25,38,184 0,15,216 0,22,217 56,80,204 219,235,255 255,255,244 255,254,230 255,255,248 243,255,254
