50 170
255,255,255 254,254,254 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 251,251,251 224,224,224 225,225,225 245,245,245 241,241,241 247,247,247 243,243,243 255,255,255 251,251,251 249,249,249 245,245,245 255,255,255 252,252,252 250,250,250 255,255,255 255,255,255 255,255,255 249,249,249 249,249,249 253,253,253 253,253,253 255,255,255 228,228,228 177,177,177 131,131,131 120,128,111 145,149,137 176,178,172 205,204,206 235,231,242 253,248,255 251,245,255 244,236,255 238,232,255 228,226,255 220,223,255 214,223,255 210,224,255 205,224,255 204,227,255 204,229,255 219,247,255 201,227,241 202,223,238 218,232,250 229,236,255 239,236,255 239,233,255 229,218,244 236,223,247 254,243,255 255,250,255 242,243,253 231,237,242 235,247,247 241,255,254 241,255,252 191,238,255 200,240,255 200,226,242 221,233,245 244,244,250 255,248,249 255,255,252 255,251,246 230,234,228 236,248,242 237,255,253 232,252,253 226,245,250 229,242,250 235,244,254 241,244,255 198,234,228 216,246,241 227,246,243 227,232,231 255,244,246 255,248,254 255,248,255 229,182,191 169,119,131 218,170,182 255,225,237 255,241,252 255,242,251 255,252,255 251,253,255 217,225,232 183,190,169 165,171,154 135,139,128 128,130,130 131,138,147 119,135,151 124,153,174 156,198,221 175,229,252 185,244,255 188,244,255 199,247,255 214,246,252 243,255,255 255,253,253 255,243,241 255,244,233 255,251,240 255,255,242 255,252,240 255,252,248 255,251,255 243,238,255 220,218,255 172,178,243 78,91,170 59,85,169 95,134,213 79,134,201 57,127,180 67,148,185 70,158,188 26,137,199 33,145,205 30,143,199 33,145,197 48,161,204 59,168,206 70,173,205 90,186,210 93,177,195 109,176,191 159,209,221 193,226,235 234,252,255 229,232,240 251,245,250 255,251,255 252,252,252 248,248,248 246,246,246 251,251,251 255,255,255 255,255,255 253,253,253 255,255,255 255,255,255 255,255,255 252,252,252 248,248,248 246,246,246 246,246,246 246,246,246 246,246,246 237,237,237 248,248,248 248,248,248 255,255,255 254,254,254 245,245,245 255,255,255 255,255,255 254,254,254 254,254,254
254,254,254 250,250,250 248,248,248 250,250,250 254,254,254 255,255,255 252,252,252 247,247,247 245,245,245 239,239,239 252,252,252 247,247,247 222,222,222 163,163,163 152,152,152 135,135,135 126,126,126 130,130,130 135,135,135 132,132,132 126,126,126 118,118,118 122,122,122 143,143,143 186,186,186 208,208,208 243,243,243 255,255,255 251,251,251 255,255,255 248,248,248 223,223,223 162,165,163 147,149,149 127,126,130 116,112,123 127,118,138 142,130,158 144,131,169 134,122,170 116,108,168 100,97,166 91,95,173 98,109,193 104,123,214 101,126,222 94,125,224 90,123,226 64,125,205 77,134,213 102,154,230 127,171,242 134,169,235 139,167,228 155,175,232 170,187,238 162,177,226 164,180,227 164,185,230 170,196,242 179,213,255 181,222,255 162,208,255 140,188,236 157,210,255 189,234,255 213,244,255 236,251,255 246,249,254 254,249,246 255,255,249 246,246,240 231,242,240 227,249,255 220,252,255 211,250,255 204,247,255 204,247,255 208,247,255 206,245,255 206,245,255 214,255,255 205,247,255 181,226,237 204,250,255 212,255,255 203,247,254 90,130,135 120,155,159 186,213,217 239,255,255 246,255,255 253,252,255 255,250,255 255,245,252 255,239,246 250,253,231 251,254,238 218,225,218 179,190,194 147,167,184 102,137,163 71,123,159 74,145,183 49,137,174 55,147,182 62,150,180 100,175,197 116,167,183 156,183,193 188,194,201 226,220,225 255,219,219 255,242,238 255,249,240 255,239,228 255,243,237 255,250,255 248,240,255 208,205,255 117,121,223 23,38,161 3,32,166 57,105,231 81,152,255 72,164,243 62,170,224 51,167,208 20,159,255 29,168,255 34,168,255 36,165,244 48,171,239 59,175,230 65,170,214 73,163,198 104,179,205 96,154,173 94,136,149 96,118,129 124,131,140 139,135,141 163,148,156 170,149,157 190,190,190 189,189,189 202,202,202 220,220,220 231,231,231 241,241,241 250,250,250 252,252,252 230,230,230 235,235,235 244,244,244 254,254,254 255,255,255 255,255,255 254,254,254 248,248,248 237,237,237 242,242,242 248,248,248 255,255,255 255,255,255 250,250,250 254,254,254 255,255,255 255,255,255 255,255,255
255,255,255 250,250,250 245,245,245 245,245,245 250,250,250 253,253,253 252,252,252 249,249,249 235,235,235 228,228,228 244,244,244 255,255,255 223,223,223 134,134,134 126,126,126 121,121,121 133,133,133 129,129,129 115,115,115 123,123,123 137,137,137 130,130,130 129,129,129 143,143,143 125,125,125 147,147,147 202,202,202 250,250,250 251,251,251 251,251,251 255,255,255 255,255,255 249,251,255 242,244,252 227,224,233 199,193,204 171,162,175 150,139,159 136,125,151 126,115,153 137,132,183 113,112,178 87,95,178 73,91,192 66,93,208 53,87,217 35,76,215 24,68,213 1,87,241 0,82,231 10,88,225 37,107,230 58,120,228 58,111,202 49,95,173 49,90,159 65,105,170 61,101,166 57,101,172 54,103,181 45,102,188 33,97,192 34,101,204 41,110,219 37,88,174 56,101,175 118,150,203 208,226,255 242,248,255 240,237,232 255,255,245 250,255,252 235,254,255 216,251,255 195,245,255 177,240,255 170,241,255 169,246,255 165,244,255 159,239,255 161,220,255 155,221,255 145,225,255 135,230,255 121,234,254 87,212,226 80,213,221 33,166,169 65,189,189 119,226,223 170,251,248 200,253,250 226,248,246 241,236,237 255,237,239 255,251,252 255,255,237 255,255,245 246,255,254 234,254,255 211,246,255 152,208,249 87,168,219 57,160,215 45,166,222 45,172,223 45,166,210 72,174,209 73,146,174 97,139,158 105,121,137 127,129,140 168,133,143 161,130,133 155,131,125 158,142,130 163,154,150 169,163,180 169,165,217 161,159,255 54,53,193 12,19,192 0,10,195 15,58,233 58,127,255 70,162,255 55,169,246 47,172,230 21,154,255 22,153,255 25,149,249 31,145,235 57,158,233 103,188,250 142,212,255 162,216,251 168,205,231 181,203,221 168,176,189 164,160,171 161,147,158 170,149,158 131,106,116 92,65,75 39,39,39 32,32,32 42,42,42 54,54,54 53,53,53 63,63,63 78,78,78 80,80,80 124,124,124 132,132,132 148,148,148 171,171,171 196,196,196 220,220,220 238,238,238 247,247,247 255,255,255 254,254,254 255,255,255 255,255,255 255,255,255 253,253,253 249,249,249 253,253,253 249,249,249 249,249,249
255,255,255 253,253,253 249,249,249 248,248,248 251,251,251 254,254,254 254,254,254 254,254,254 255,255,255 250,250,250 255,255,255 255,255,255 226,226,226 127,127,127 128,128,128 131,131,131 115,115,115 138,138,138 125,125,125 123,123,123 132,132,132 121,121,121 120,120,120 126,126,126 125,125,125 118,118,118 147,147,147 202,202,202 254,254,254 252,252,252 248,248,248 251,251,251 228,230,241 238,239,249 253,251,255 255,254,255 255,252,251 244,237,234 224,217,220 207,203,215 150,150,180 126,135,185 94,110,186 61,88,192 42,79,207 34,79,230 28,80,247 23,77,254 0,73,255 0,64,249 0,67,233 46,112,254 118,178,255 162,212,255 181,225,255 199,239,255 183,220,255 179,217,255 169,211,255 144,190,255 93,144,240 36,93,208 11,72,200 11,74,212 40,90,208 53,97,198 114,146,219 208,227,255 244,253,255 247,250,241 245,249,237 211,224,222 162,191,206 135,183,217 105,173,220 80,166,218 69,171,219 69,180,218 67,186,212 62,183,203 55,158,220 61,169,227 59,177,229 51,181,228 43,182,221 40,188,218 34,182,204 39,184,199 53,185,192 113,224,226 172,255,254 205,255,255 232,255,254 255,255,251 255,248,241 255,246,239 255,255,241 236,244,233 230,245,247 221,251,255 172,221,255 100,176,229 58,162,227 45,176,249 18,169,243 27,183,252 29,179,239 50,175,225 86,179,218 146,201,232 167,193,217 166,175,195 161,145,162 160,149,157 148,145,140 132,136,124 130,137,132 129,136,156 101,105,170 64,61,184 27,19,196 28,23,239 3,8,241 0,7,228 0,50,237 19,97,240 28,129,231 43,157,234 30,154,255 40,157,255 64,170,255 86,176,253 109,180,243 148,197,247 180,210,245 190,204,227 234,233,249 255,249,255 255,240,247 255,250,255 255,250,255 249,230,239 122,104,117 11,0,7 12,12,12 0,0,0 8,8,8 16,16,16 2,2,2 0,0,0 3,3,3 0,0,0 5,5,5 0,0,0 0,0,0 0,0,0 19,19,19 52,52,52 88,88,88 111,111,111 126,126,126 134,134,134 158,158,158 163,163,163 175,175,175 196,196,196 204,204,204 217,217,217 252,252,252 252,252,252
255,255,255 255,255,255 254,254,254 253,253,253 253,253,253 254,254,254 255,255,255 255,255,255 253,253,253 248,248,248 244,244,244 249,249,249 209,209,209 123,123,123 134,134,134 128,128,128 152,152,152 223,223,223 224,224,224 201,201,201 190,190,190 169,169,169 149,149,149 124,124,124 138,138,138 125,125,125 122,122,122 151,151,151 251,251,251 255,255,255 252,252,252 255,255,255 248,252,255 249,251,255 242,243,241 246,246,234 255,255,235 255,255,237 255,255,237 255,255,243 246,255,255 228,246,255 181,209,255 109,147,243 47,92,225 16,69,233 5,65,249 0,60,255 15,65,255 27,74,255 36,77,233 51,85,208 69,99,182 75,98,144 99,115,132 142,155,153 176,184,177 174,185,183 185,196,210 205,220,255 212,231,255 181,206,255 125,152,255 79,108,236 32,77,222 50,91,214 108,138,227 190,207,255 232,240,253 253,255,249 251,255,248 202,223,221 163,200,222 133,192,237 98,181,242 64,169,236 40,166,225 32,172,219 31,181,212 29,184,207 5,168,244 26,183,255 25,171,243 22,155,223 42,159,220 96,194,248 60,140,187 81,143,181 201,248,255 220,253,255 231,253,255 225,238,240 227,234,229 244,248,237 255,255,244 255,255,242 236,241,226 223,231,224 231,250,255 212,249,255 131,191,237 60,150,214 33,157,235 17,170,255 0,162,248 0,172,252 0,172,244 13,159,219 75,183,231 151,218,255 210,246,255 227,241,255 219,230,252 237,253,255 237,255,255 221,247,234 219,247,241 214,236,255 146,159,235 58,57,197 16,4,208 17,0,251 9,3,255 0,0,246 0,6,227 5,62,231 49,128,249 74,167,255 48,172,250 41,156,229 49,149,213 56,136,189 58,114,155 85,118,144 120,131,145 133,127,132 137,122,120 143,123,118 135,116,113 140,128,126 158,155,157 154,160,167 75,87,97 0,3,16 16,16,16 0,0,0 0,0,0 6,6,6 0,0,0 9,9,9 18,18,18 1,1,1 2,2,2 5,5,5 7,7,7 3,3,3 0,0,0 0,0,0 2,2,2 9,9,9 63,63,63 96,96,96 141,141,141 132,132,132 119,119,119 126,126,126 120,120,120 131,131,131 125,125,125 125,125,125
252,252,252 254,254,254 255,255,255 255,255,255 255,255,255 253,253,253 253,253,253 254,254,254 255,255,255 255,255,255 250,250,250 246,246,246 207,207,207 131,131,131 141,141,141 119,119,119 144,144,144 245,245,245 255,255,255 245,245,245 255,255,255 249,249,249 204,204,204 134,134,134 123,123,123 135,135,135 129,129,129 129,129,129 245,245,245 253,253,253 247,247,247 252,252,252 238,242,253 247,252,255 255,255,251 255,255,241 255,255,227 255,255,216 255,255,219 255,255,233 233,248,234 230,253,255 197,230,255 114,158,249 39,91,222 5,65,231 0,64,255 0,64,255 44,64,243 47,64,227 60,72,206 109,115,210 168,167,217 174,166,176 155,143,119 159,143,96 148,131,75 160,142,95 158,141,115 137,122,126 122,111,149 127,119,189 139,134,226 144,140,246 44,89,246 43,81,217 100,129,227 197,215,255 230,239,253 231,238,231 250,255,248 231,254,255 203,244,255 172,238,255 130,223,255 82,200,255 41,181,248 20,177,227 13,181,215 13,187,210 0,176,255 0,173,255 1,161,245 42,164,247 84,166,244 147,186,255 96,97,165 156,131,189 255,219,255 255,225,255 255,242,255 255,249,255 255,253,250 254,255,244 242,255,240 226,253,227 241,246,231 222,232,226 218,240,251 182,222,251 102,168,219 62,163,232 45,179,255 0,162,255 0,171,255 0,171,255 0,181,255 7,163,229 57,173,228 104,177,221 181,221,255 225,245,255 214,245,255 212,246,255 211,251,246 218,255,246 221,255,255 192,222,249 106,123,204 22,21,171 33,17,235 9,0,245 16,5,255 11,11,255 0,0,237 4,46,229 56,121,254 70,147,250 42,173,230 53,175,227 98,203,247 137,218,251 147,202,223 163,194,203 182,190,189 183,176,167 178,162,149 180,164,151 173,164,151 126,129,120 116,133,130 98,129,132 97,139,146 76,125,135 86,86,86 33,33,33 6,6,6 1,1,1 0,0,0 21,21,21 47,47,47 37,37,37 29,29,29 33,33,33 32,32,32 22,22,22 7,7,7 0,0,0 0,0,0 4,4,4 0,0,0 60,60,60 141,141,141 143,143,143 126,126,126 131,131,131 124,124,124 136,136,136 127,127,127 127,127,127
255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 255,255,255 252,252,252 249,249,249 243,243,243 230,230,230 232,232,232 241,241,241 198,198,198 130,130,130 123,123,123 128,128,128 146,146,146 243,243,243 255,255,255 255,255,255 248,248,248 255,255,255 255,255,255 140,140,140 121,121,121 125,125,125 132,132,132 121,121,121 247,247,247 250,250,250 255,255,255 249,249,249 243,255,250 254,253,255 255,249,255 255,252,252 253,255,247 242,255,253 239,253,255 250,249,255 255,248,255 255,255,249 233,246,254 141,177,241 24,78,215 7,71,255 0,69,255 0,74,250 29,66,246 18,58,255 27,64,255 106,130,249 220,241,255 232,255,241 229,254,255 230,228,255 226,199,243 232,208,226 180,182,182 165,182,178 152,150,149 137,114,119 152,128,152 114,105,148 81,114,187 74,97,165 101,109,168 122,120,166 120,121,149 147,156,169 178,198,199 177,200,196 212,230,229 221,230,239 239,243,255 225,241,255 158,207,255 74,174,239 16,166,236 0,167,240 0,160,255 10,160,255 22,165,255 22,165,255 20,165,244 36,171,233 57,158,203 79,127,155 251,251,255 255,239,236 255,255,244 228,255,236 218,255,249 227,255,255 253,250,255 255,241,255 244,240,252 235,246,255 207,245,255 108,178,225 78,183,246 19,157,230 6,170,253 0,158,243 0,174,255 0,175,252 0,171,242 7,170,233 21,167,225 37,167,220 79,197,248 132,245,255 222,255,221 251,250,236 255,250,252 255,248,224 204,255,228 128,202,255 0,15,195 14,0,250 30,8,241 5,13,210 0,21,220 0,8,240 0,13,253 4,15,231 17,34,221 89,114,255 107,174,195 132,191,210 200,248,255 218,250,255 224,242,241 250,255,254 251,252,248 249,250,248 240,242,242 243,248,251 250,255,255 251,254,255 255,253,255 255,247,249 255,235,237 253,227,227 223,223,223 106,106,106 9,9,9 0,0,0 7,7,7 57,57,57 186,186,186 193,193,193 174,174,174 173,173,173 150,150,150 145,145,145 142,142,142 100,100,100 42,42,42 0,0,0 0,0,0 3,3,3 72,72,72 123,123,123 133,133,133 119,119,119 138,138,138 126,126,126 130,130,130 130,130,130
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 251,251,251 240,240,240 241,241,241 249,249,249 198,198,198 131,131,131 125,125,125 129,129,129 156,156,156 253,253,253 241,241,241 240,240,240 235,235,235 248,248,248 215,215,215 136,136,136 136,136,136 123,123,123 129,129,129 141,141,141 249,249,249 250,250,250 255,255,255 255,255,255 243,255,250 254,253,255 255,250,255 255,253,253 254,255,248 241,255,252 237,251,255 248,247,255 255,245,253 255,254,247 231,244,252 140,176,240 24,78,215 7,71,255 0,70,255 0,75,251 22,77,246 10,65,255 23,67,255 105,130,250 219,235,255 232,255,232 237,255,251 248,251,255 255,242,255 255,245,250 250,255,255 234,251,255 248,250,255 255,249,255 240,230,247 217,222,255 139,169,234 93,112,173 101,107,160 143,139,180 141,138,163 121,128,137 110,128,127 101,124,116 110,127,124 110,116,123 123,124,145 130,141,179 107,152,203 73,165,224 35,175,241 3,175,241 4,164,255 5,160,255 12,162,255 12,163,248 12,164,242 30,170,237 54,158,211 77,131,164 202,211,224 255,255,251 251,248,233 227,248,233 215,250,240 217,240,242 249,245,255 255,246,255 225,230,245 221,245,255 173,225,255 102,184,226 64,171,228 33,161,232 14,163,243 9,178,255 0,173,255 0,175,254 0,171,246 13,171,241 30,167,235 37,160,222 61,179,238 97,216,255 194,248,235 248,255,255 255,237,243 251,237,239 205,236,255 49,103,186 0,24,188 67,52,255 24,0,212 23,17,224 0,21,235 0,0,236 0,9,254 2,8,239 0,6,213 47,67,255 116,173,218 166,216,252 204,246,255 218,248,253 241,255,254 242,249,242 253,252,248 255,254,254 248,249,253 246,251,254 246,254,254 248,255,252 253,254,250 255,252,252 255,248,252 255,246,254 253,253,253 94,94,94 2,2,2 0,0,0 1,1,1 83,83,83 246,246,246 255,255,255 236,236,236 255,255,255 247,247,247 255,255,255 245,245,245 255,255,255 235,235,235 31,31,31 8,8,8 1,1,1 10,10,10 255,255,255 218,218,218 228,228,228 222,222,222 222,222,222 218,218,218 218,218,218
254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 249,249,249 250,250,250 255,255,255 191,191,191 129,129,129 125,125,125 129,129,129 153,153,153 255,255,255 255,255,255 255,255,255 226,226,226 220,220,220 158,158,158 130,130,130 134,134,134 115,115,115 133,133,133 179,179,179 254,254,254 253,253,253 253,253,253 255,255,255 242,255,249 253,252,254 255,250,255 255,253,253 254,255,248 240,255,251 234,248,255 244,243,255 253,242,250 255,251,244 229,242,250 140,176,240 25,79,216 7,71,255 0,69,255 1,76,252 2,81,238 0,58,246 0,56,245 101,127,251 231,241,255 247,255,235 244,255,232 245,253,230 255,255,241 255,246,240 229,237,254 140,161,193 164,176,200 247,246,255 224,231,240 228,252,255 219,241,255 171,185,234 183,185,226 238,233,255 248,245,255 224,229,232 205,219,213 196,213,202 178,190,184 167,169,170 151,145,162 121,127,156 85,121,161 63,142,191 45,169,223 24,176,231 9,166,255 3,161,255 3,163,247 2,166,243 3,165,243 24,170,246 49,162,228 73,142,185 140,166,182 255,255,251 251,250,236 253,255,251 244,255,255 243,250,255 252,247,255 255,246,253 228,248,255 209,252,255 118,193,219 82,180,214 65,170,219 75,186,248 32,155,229 21,170,250 0,169,253 0,172,255 0,167,252 17,167,251 43,165,248 44,155,233 41,161,233 54,184,251 169,232,255 213,239,255 250,239,255 237,217,255 140,143,228 29,53,167 56,71,197 181,166,255 85,49,227 38,16,225 4,10,237 0,7,246 0,5,255 7,6,254 0,3,232 6,19,227 93,129,217 196,231,255 199,231,255 232,255,255 241,255,246 255,255,247 253,248,245 255,251,255 255,251,255 250,253,255 245,255,249 244,255,243 247,255,242 252,255,250 255,252,255 255,249,255 255,255,255 75,75,75 8,8,8 3,3,3 1,1,1 103,103,103 255,255,255 248,248,248 254,254,254 253,253,253 248,248,248 255,255,255 240,240,240 253,253,253 230,230,230 25,25,25 0,0,0 7,7,7 2,2,2 173,173,173 248,248,248 255,255,255 217,217,217 245,245,245 254,254,254 254,254,254
253,253,253 255,255,255 255,255,255 255,255,255 253,253,253 252,252,252 254,254,254 255,255,255 255,255,255 252,252,252 253,253,253 255,255,255 179,179,179 125,125,125 124,124,124 127,127,127 183,183,183 242,242,242 225,225,225 202,202,202 160,160,160 155,155,155 120,120,120 125,125,125 119,119,119 121,121,121 162,162,162 223,223,223 255,255,255 255,255,255 252,252,252 254,254,254 241,255,248 253,252,254 255,250,255 255,254,254 254,255,248 239,254,250 233,247,255 242,241,255 255,244,252 255,251,244 230,243,251 144,180,244 28,82,219 7,71,255 0,68,255 0,75,251 0,95,245 0,72,250 3,70,247 108,135,255 237,240,255 249,255,235 246,255,223 246,255,219 251,250,216 255,254,255 213,229,255 90,118,182 125,147,188 241,254,255 232,250,251 221,255,255 223,239,255 217,226,255 235,233,255 255,249,255 255,252,255 253,255,254 248,255,249 243,255,242 248,254,243 254,249,248 253,242,252 224,222,242 178,202,232 137,199,235 91,192,231 45,172,211 12,164,255 2,162,250 0,169,244 0,174,245 0,170,247 14,169,254 41,167,245 69,157,211 87,138,158 183,204,201 204,202,194 235,224,226 246,233,247 248,238,254 255,253,255 254,253,249 181,222,247 154,222,245 61,163,185 59,175,200 102,206,243 151,240,255 90,182,247 40,163,237 0,167,248 0,169,254 0,162,255 16,159,255 50,161,255 51,154,250 32,155,241 28,169,250 106,188,255 196,248,255 191,199,229 237,214,255 74,53,186 36,34,157 190,196,255 233,219,255 191,155,255 64,31,219 4,0,218 5,18,248 0,4,247 12,7,255 20,19,255 0,3,221 45,58,198 163,178,255 213,231,255 227,243,255 240,252,240 255,255,244 255,255,252 253,241,253 255,246,255 251,252,255 248,255,247 244,255,238 243,255,239 243,255,246 243,247,255 243,240,255 255,255,255 58,58,58 1,1,1 0,0,0 4,4,4 121,121,121 255,255,255 254,254,254 255,255,255 249,249,249 253,253,253 232,232,232 190,190,190 141,141,141 59,59,59 0,0,0 0,0,0 5,5,5 26,26,26 241,241,241 255,255,255 246,246,246 255,255,255 241,241,241 253,253,253 253,253,253
255,255,255 255,255,255 255,255,255 254,254,254 252,252,252 252,252,252 253,253,253 255,255,255 254,254,254 252,252,252 252,252,252 255,255,255 168,168,168 125,125,125 127,127,127 127,127,127 131,131,131 132,132,132 128,128,128 129,129,129 125,125,125 134,134,134 136,136,136 123,123,123 138,138,138 164,164,164 212,212,212 255,255,255 254,254,254 255,255,255 255,255,255 252,252,252 241,255,248 253,252,254 255,250,255 255,254,254 254,255,248 239,254,250 233,247,255 242,241,255 255,247,255 255,254,247 233,246,254 148,184,248 32,86,223 8,72,255 0,67,255 0,74,250 0,89,246 0,79,250 10,81,245 105,132,246 220,218,255 228,232,227 235,255,232 241,255,237 232,246,234 228,240,255 152,179,255 60,103,196 120,154,207 233,251,255 238,255,252 214,240,252 229,238,255 246,250,255 255,251,255 255,247,254 246,241,240 252,253,244 253,255,247 250,255,242 252,254,242 255,247,243 255,245,249 255,247,255 237,251,255 209,253,255 154,231,255 91,189,213 20,160,253 4,161,241 0,174,241 0,180,248 0,171,249 0,164,255 28,167,254 57,168,230 67,145,174 85,127,132 133,138,139 154,130,142 159,126,147 157,135,154 173,174,178 166,186,174 134,198,232 122,215,241 70,191,211 64,188,206 129,227,251 184,249,255 146,206,255 74,171,235 20,169,243 0,170,255 0,159,255 14,151,255 48,154,255 51,155,255 27,157,254 11,167,255 54,161,246 147,222,255 180,202,255 164,143,252 52,20,161 121,108,206 239,238,255 240,228,226 252,223,255 133,104,243 28,22,211 0,12,220 2,8,237 8,6,249 13,13,249 0,10,226 18,10,201 83,81,234 212,218,255 216,227,255 250,255,251 247,247,231 255,254,252 255,239,252 255,246,255 253,252,255 250,255,244 244,255,234 241,255,235 235,255,244 231,245,255 228,236,255 248,248,248 42,42,42 6,6,6 4,4,4 0,0,0 6,6,6 20,20,20 10,10,10 54,54,54 57,57,57 40,40,40 0,0,0 3,3,3 10,10,10 0,0,0 31,31,31 0,0,0 15,15,15 178,178,178 255,255,255 236,236,236 255,255,255 245,245,245 244,244,244 255,255,255 255,255,255
255,255,255 255,255,255 252,252,252 252,252,252 254,254,254 255,255,255 255,255,255 255,255,255 254,254,254 252,252,252 252,252,252 255,255,255 161,161,161 128,128,128 132,132,132 128,128,128 119,119,119 115,115,115 121,121,121 136,136,136 129,129,129 119,119,119 141,141,141 123,123,123 196,196,196 223,223,223 254,254,254 255,255,255 249,249,249 251,251,251 255,255,255 254,254,254 242,255,249 253,252,254 255,250,255 255,253,253 254,255,248 240,255,251 234,248,255 244,243,255 255,249,255 255,254,247 234,247,255 151,187,251 34,88,225 8,72,255 0,65,253 0,74,250 0,73,246 0,71,243 15,81,230 111,139,240 234,232,255 241,245,255 222,251,255 202,240,255 210,240,255 160,187,255 57,99,235 26,80,204 115,158,215 218,235,238 251,255,255 240,243,255 236,239,244 243,242,246 250,245,246 254,249,246 255,253,245 254,255,244 252,255,242 255,255,245 255,255,247 255,251,245 255,243,244 249,237,243 233,238,247 223,251,255 193,246,255 153,223,236 40,167,246 16,162,234 0,171,239 0,179,251 0,168,250 0,159,251 10,164,253 37,170,238 62,167,210 57,122,143 147,160,176 187,159,179 185,139,162 145,119,137 127,139,141 96,137,129 53,141,182 59,168,200 53,181,202 37,157,169 91,172,187 146,187,212 172,208,246 134,204,255 41,169,234 7,174,255 0,162,255 11,149,255 39,152,255 40,154,255 18,157,255 1,167,255 43,176,238 80,168,244 168,197,255 40,24,155 86,60,178 229,216,255 226,223,209 255,255,230 249,234,242 215,205,255 81,85,233 0,11,198 12,24,236 5,11,236 0,0,222 10,19,236 15,0,229 35,23,213 139,137,255 226,231,255 237,244,253 255,255,247 243,234,231 255,250,255 255,250,255 255,253,254 251,255,242 243,255,231 237,255,231 234,255,245 234,252,255 235,246,255 254,254,254 13,13,13 0,0,0 14,14,14 9,9,9 2,2,2 0,0,0 12,12,12 4,4,4 10,10,10 0,0,0 9,9,9 5,5,5 0,0,0 7,7,7 0,0,0 0,0,0 119,119,119 253,253,253 255,255,255 255,255,255 241,241,241 255,255,255 247,247,247 253,253,253 253,253,253
253,253,253 248,248,248 243,243,243 245,245,245 252,252,252 255,255,255 255,255,255 253,253,253 255,255,255 252,252,252 249,249,249 255,255,255 154,154,154 130,130,130 133,133,133 125,125,125 133,133,133 151,151,151 115,115,115 130,130,130 121,121,121 135,135,135 208,208,208 249,249,249 242,242,242 253,253,253 255,255,255 250,250,250 250,250,250 249,249,249 255,255,255 255,255,255 243,255,250 254,253,255 255,250,255 255,253,253 254,255,248 241,255,252 237,251,255 248,247,255 255,246,254 255,251,244 232,245,253 152,188,252 35,89,226 8,72,255 0,65,253 0,75,251 13,68,255 13,78,253 33,90,229 110,137,224 215,214,255 207,213,255 167,202,255 126,175,251 88,130,236 45,87,240 0,50,231 11,79,222 118,166,224 229,242,240 255,251,255 255,235,255 255,255,252 255,255,251 255,251,246 255,255,249 255,255,248 255,255,248 248,252,240 254,255,245 248,246,236 255,250,246 255,254,252 255,253,255 254,253,255 237,253,255 222,254,255 199,244,248 80,189,245 41,170,233 10,168,238 0,173,254 0,166,255 0,161,251 0,166,249 15,169,242 38,169,226 65,150,195 152,179,213 255,232,255 255,244,255 242,225,236 194,223,227 141,205,205 62,171,222 58,175,214 71,190,215 67,165,177 77,137,143 94,118,130 111,132,153 75,127,163 57,159,212 27,171,242 9,168,255 10,154,255 24,155,255 23,157,255 4,158,255 0,166,255 32,175,220 67,159,255 57,84,242 15,6,157 165,153,243 234,231,253 255,255,244 255,255,240 236,238,238 228,242,255 111,134,250 18,41,217 11,28,233 0,11,227 0,5,227 11,14,243 17,0,253 23,8,229 49,45,201 177,181,255 212,218,253 251,253,255 230,224,225 255,253,255 255,252,255 255,253,250 253,255,241 246,255,236 242,255,238 239,255,249 237,254,255 236,250,255 255,255,255 2,2,2 5,5,5 10,10,10 0,0,0 13,13,13 0,0,0 0,0,0 7,7,7 0,0,0 0,0,0 21,21,21 6,6,6 0,0,0 20,20,20 10,10,10 5,5,5 17,17,17 133,133,133 240,240,240 239,239,239 255,255,255 243,243,243 255,255,255 255,255,255 255,255,255
