50 170
252,252,252 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 253,253,253 247,247,247 248,248,248 249,249,249 251,251,251 252,252,252 253,253,253 255,255,255 255,255,255 251,251,251 255,255,255 255,255,255 254,254,254 253,253,253 253,253,253 249,249,249 243,243,243 255,255,255 252,252,252 247,247,247 246,246,246 248,248,248 252,252,252 253,253,253 252,252,252 235,235,235 246,246,246 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 252,252,252 244,244,244 241,241,241 245,245,245 251,251,251 255,255,255 255,255,255 255,240,255 255,244,255 255,245,255 255,242,254 249,242,245 249,246,241 248,249,239 246,248,236 255,255,247 251,248,244 244,236,243 246,230,248 253,230,255 255,234,255 255,235,255 255,234,255 255,255,243 255,255,248 250,255,254 243,251,255 239,248,255 244,249,255 248,248,255 254,246,253 255,244,245 255,246,241 255,247,243 255,248,247 255,245,251 244,241,255 234,238,255 226,236,255 255,255,249 255,250,243 251,243,236 252,244,237 255,250,243 255,253,246 255,249,242 251,243,236 255,249,242 255,249,242 255,250,243 255,251,244 255,251,244 255,248,241 251,243,236 247,239,232 220,255,255 230,255,255 247,251,255 255,247,255 255,248,255 255,250,255 255,248,253 253,247,248 250,252,252 246,251,250 254,252,252 255,252,255 255,251,254 255,248,252 255,251,254 255,253,255 255,247,244 255,246,243 255,247,244 254,247,244 249,242,239 241,236,233 241,238,234 244,244,238 255,255,251 254,255,250 251,255,249 247,254,247 247,255,245 248,255,247 249,255,248 250,255,249 255,247,239 255,250,242 255,250,241 250,245,236 244,243,233 244,247,238 245,253,243 247,255,246 245,255,246 241,252,242 237,248,240 239,247,240 244,251,244 250,254,248 252,255,250 253,255,249 195,195,195 127,127,127 121,121,121 133,133,133 117,117,117 128,128,128 131,131,131 128,128,128 112,112,112 130,130,130 149,149,149 148,148,148 118,118,118 129,129,129 139,139,139 133,133,133 169,169,169 248,248,248 254,254,254 243,243,243 251,251,251 250,250,250 254,254,254 240,240,240 242,242,242 242,242,242
254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 246,246,246 247,247,247 248,248,248 249,249,249 251,251,251 252,252,252 253,253,253 254,254,254 253,253,253 255,255,255 255,255,255 253,253,253 253,253,253 254,254,254 251,251,251 246,246,246 252,252,252 251,251,251 248,248,248 247,247,247 250,250,250 254,254,254 252,252,252 247,247,247 234,234,234 246,246,246 255,255,255 255,255,255 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 253,253,253 252,252,252 255,255,255 255,255,255 253,253,253 253,253,253 255,255,255 255,237,255 255,242,255 255,248,255 255,252,255 255,255,251 255,255,244 255,255,238 253,255,233 253,255,232 255,255,241 255,255,247 255,252,253 255,241,255 255,234,255 255,231,255 255,229,255 255,255,244 255,255,247 251,255,255 245,252,255 242,250,255 247,250,255 255,251,255 255,253,255 255,253,250 255,250,242 255,243,236 255,244,242 249,250,255 234,248,255 215,241,255 209,243,255 220,249,255 215,244,255 210,239,253 213,242,255 220,249,255 224,253,255 222,251,255 218,247,255 223,252,255 223,252,255 223,252,255 224,253,255 224,253,255 221,250,255 217,246,255 213,242,255 180,241,251 203,245,255 235,248,255 255,247,255 255,246,255 255,246,253 255,247,248 250,245,242 244,248,243 245,251,246 255,255,254 255,254,255 255,252,255 255,250,255 250,247,255 246,247,255 251,254,255 251,254,255 251,255,255 251,255,255 251,255,255 248,253,252 249,254,253 251,255,254 248,253,251 251,255,252 251,255,252 251,255,251 251,255,251 251,255,251 251,255,249 248,255,246 255,255,249 255,255,249 255,251,244 247,245,237 239,243,237 241,249,242 245,255,251 243,255,252 241,255,254 237,255,252 234,253,250 236,253,250 241,255,254 243,255,255 244,255,255 246,255,255 209,209,209 129,129,129 125,125,125 147,147,147 145,145,145 200,200,200 217,217,217 217,217,217 255,255,255 254,254,254 255,255,255 248,248,248 158,158,158 122,122,122 117,117,117 126,126,126 130,130,130 246,246,246 255,255,255 250,250,250 248,248,248 229,229,229 243,243,243 236,236,236 250,250,250 250,250,250
255,255,255 255,255,255 252,252,252 251,251,251 251,251,251 253,253,253 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 251,251,251 253,253,253 255,255,255 255,255,255 250,250,250 254,254,254 254,254,254 250,250,250 245,245,245 248,248,248 255,255,255 255,255,255 253,253,253 242,242,242 251,251,251 255,255,255 254,254,254 252,252,252 253,253,253 255,255,255 255,255,255 248,248,248 249,249,249 254,254,254 255,255,255 255,255,255 250,250,250 250,250,250 255,255,255 254,245,255 251,245,255 249,247,255 248,250,255 248,253,255 245,254,251 243,254,246 242,253,243 238,250,238 246,254,243 252,255,245 254,252,244 255,251,247 255,254,252 255,253,252 255,253,254 255,255,246 255,254,250 251,252,255 246,250,255 242,247,255 245,246,255 255,250,255 255,254,254 255,255,246 255,250,236 243,234,224 231,236,234 227,249,255 196,238,255 160,217,255 148,214,255 99,206,250 99,206,250 100,207,251 101,208,252 103,210,254 104,211,255 106,213,255 106,213,255 88,195,239 87,194,238 85,192,236 86,193,237 87,194,238 86,193,237 85,192,236 83,190,234 117,200,221 162,223,243 218,242,255 252,246,255 255,242,255 255,245,251 255,253,251 255,255,249 245,255,243 248,255,247 255,255,251 255,254,255 255,250,255 249,245,255 237,243,255 230,241,255 229,250,255 227,248,255 229,250,255 234,253,255 236,254,255 235,251,255 239,254,255 243,255,255 243,252,255 248,255,255 248,254,253 244,249,247 246,249,247 253,254,250 255,255,252 252,253,249 255,251,248 255,252,249 255,255,254 253,255,254 246,254,253 237,251,249 229,250,248 226,250,250 226,254,255 223,252,255 222,251,255 223,252,255 226,252,255 229,252,255 228,250,255 229,249,255 202,202,202 130,130,130 122,122,122 134,134,134 142,142,142 241,241,241 255,255,255 255,255,255 255,255,255 241,241,241 247,247,247 255,255,255 180,180,180 140,140,140 129,129,129 138,138,138 162,162,162 255,255,255 255,255,255 255,255,255 255,255,255 231,231,231 244,244,244 248,248,248 250,250,250 250,250,250
255,255,255 255,255,255 253,253,253 250,250,250 250,250,250 251,251,251 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 250,250,250 253,253,253 255,255,255 254,254,254 248,248,248 250,250,250 251,251,251 245,245,245 235,235,235 236,236,236 248,248,248 255,255,255 255,255,255 251,251,251 255,255,255 255,255,255 253,253,253 252,252,252 254,254,254 255,255,255 254,254,254 248,248,248 251,251,251 253,253,253 253,253,253 251,251,251 252,252,252 254,254,254 255,255,255 234,243,255 221,230,255 208,218,255 205,215,255 207,217,255 209,219,255 212,221,255 215,224,255 220,229,255 223,230,255 221,229,255 227,233,255 241,246,255 251,255,254 247,251,240 233,236,220 255,254,250 255,252,252 255,251,255 248,248,255 243,243,255 239,239,253 248,244,250 255,252,248 255,247,233 252,246,227 227,232,217 211,234,230 200,245,255 148,216,251 86,175,226 66,165,227 5,168,236 9,172,240 12,175,243 10,173,241 5,168,236 3,166,234 6,169,237 10,173,241 11,174,242 9,172,240 6,169,237 6,169,237 8,171,239 10,173,241 10,173,241 10,173,241 79,182,209 134,213,240 203,242,255 247,247,255 255,240,255 255,242,247 255,250,246 252,255,244 242,255,241 245,255,246 250,255,248 252,250,249 250,248,254 247,250,255 237,252,255 228,252,255 205,248,255 202,245,255 205,246,255 214,251,255 218,252,255 221,251,255 227,252,255 234,255,255 239,255,255 244,254,255 241,247,252 235,236,240 239,236,238 252,247,248 255,254,255 255,254,255 250,247,249 247,246,248 244,249,252 244,253,255 239,255,255 232,254,255 226,255,255 223,255,255 217,254,255 216,255,255 217,255,255 217,254,255 217,253,255 217,250,255 216,248,255 215,246,255 177,177,177 129,129,129 128,128,128 133,133,133 144,144,144 253,253,253 253,253,253 241,241,241 250,250,250 254,254,254 255,255,255 238,238,238 166,166,166 128,128,128 122,122,122 125,125,125 226,226,226 255,255,255 245,245,245 250,250,250 255,255,255 248,248,248 252,252,252 255,255,255 255,255,255 255,255,255
255,255,255 255,255,255 255,255,255 254,254,254 253,253,253 252,252,252 251,251,251 250,250,250 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 253,253,253 253,253,253 253,253,253 254,254,254 253,253,253 252,252,252 254,254,254 255,255,255 248,248,248 238,238,238 236,236,236 244,244,244 245,245,245 237,237,237 235,235,235 245,245,245 252,252,252 252,252,252 254,254,254 255,255,255 254,254,254 252,252,252 254,254,254 255,255,255 255,255,255 249,249,249 252,252,252 255,255,255 254,254,254 250,250,250 252,252,252 255,255,255 250,250,250 238,238,238 194,215,255 163,180,255 124,139,239 95,105,223 72,77,216 48,49,207 30,27,196 21,18,188 59,53,218 84,81,227 118,116,239 151,154,245 188,196,255 220,233,255 233,249,255 230,248,249 255,247,246 255,247,249 255,247,255 253,248,255 243,242,255 238,236,248 242,239,241 253,247,240 255,255,237 255,255,240 233,252,233 212,252,247 190,255,255 124,218,254 54,170,225 35,162,230 12,168,245 17,173,250 20,176,253 18,174,251 13,169,246 10,166,243 13,169,246 16,172,249 16,172,249 14,170,247 12,168,245 12,168,245 14,170,247 15,171,248 15,171,248 14,170,247 63,181,216 119,212,245 189,238,255 238,245,255 255,241,255 255,242,247 250,242,235 229,239,223 233,254,232 239,255,240 246,255,246 247,250,248 243,246,251 234,245,255 219,243,255 207,240,255 192,255,255 190,251,255 193,250,255 200,253,255 205,253,255 207,250,255 214,248,255 223,250,255 230,249,255 241,253,255 243,248,255 238,237,246 244,237,244 255,246,254 255,252,255 255,248,254 251,254,255 248,254,255 242,252,255 239,255,255 231,254,255 222,251,255 215,251,255 212,254,255 200,245,255 199,245,255 198,245,255 198,245,255 199,243,255 200,241,255 199,239,255 199,239,255 180,180,180 139,139,139 128,128,128 123,123,123 137,137,137 254,254,254 248,248,248 253,253,253 255,255,255 255,255,255 243,243,243 183,183,183 129,129,129 107,107,107 133,133,133 155,155,155 255,255,255 255,255,255 244,244,244 246,246,246 255,255,255 255,255,255 252,252,252 255,255,255 252,252,252 252,252,252
253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 252,252,252 248,248,248 245,245,245 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 251,251,251 253,253,253 254,254,254 255,255,255 255,255,255 253,253,253 241,241,241 228,228,228 227,227,227 244,244,244 255,255,255 253,253,253 250,250,250 253,253,253 254,254,254 248,248,248 253,253,253 254,254,254 252,252,252 252,252,252 255,255,255 255,255,255 254,254,254 246,246,246 250,250,250 254,254,254 252,252,252 248,248,248 253,253,253 255,255,255 235,235,235 207,207,207 52,73,188 30,49,176 11,25,175 13,19,196 20,18,224 20,11,245 17,2,253 16,0,253 15,0,243 30,15,237 30,23,212 27,25,174 45,51,158 96,112,179 161,182,220 203,225,250 255,237,239 255,239,243 255,244,254 255,248,255 247,244,255 238,236,248 241,238,240 252,247,238 253,252,232 255,255,238 230,255,235 204,252,246 179,255,255 109,216,254 42,172,231 32,175,243 40,161,235 43,164,238 45,166,240 46,167,241 44,165,239 43,164,238 45,166,240 47,168,242 46,167,241 45,166,240 44,165,239 44,165,239 45,166,240 45,166,240 43,164,238 41,162,236 50,177,215 103,203,238 173,227,255 226,238,255 255,246,255 255,251,255 248,242,235 220,232,214 229,253,229 238,255,239 246,255,247 244,251,248 230,236,243 206,222,235 175,205,224 152,191,213 127,201,225 124,196,220 126,194,217 132,195,216 136,193,214 138,188,208 144,184,203 152,185,201 220,243,255 238,251,255 246,252,255 250,248,255 255,247,255 255,250,255 255,249,255 255,240,249 243,248,255 238,245,254 235,247,255 231,249,255 213,239,251 183,217,230 159,198,212 145,189,206 146,196,214 146,196,218 144,196,219 144,195,221 145,193,221 145,192,223 147,192,225 148,193,226 157,157,157 126,126,126 121,121,121 125,125,125 145,145,145 255,255,255 241,241,241 255,255,255 242,242,242 210,210,210 167,167,167 115,115,115 125,125,125 144,144,144 208,208,208 255,255,255 254,254,254 250,250,250 255,255,255 255,255,255 255,255,255 255,255,255 249,249,249 254,254,254 255,255,255 255,255,255
253,253,253 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 251,251,251 255,255,255 255,255,255 237,237,237 255,255,255 244,244,244 247,247,247 255,255,255 249,249,249 255,255,255 252,252,252 231,231,231 255,255,255 252,252,252 247,247,247 245,245,245 234,234,234 233,233,233 226,226,226 214,214,214 208,208,208 214,214,214 223,223,223 227,227,227 251,220,255 217,197,220 242,238,244 246,255,255 226,238,250 233,243,255 244,248,255 242,243,247 255,255,240 255,255,224 255,255,244 238,233,255 221,219,255 159,165,255 41,58,209 12,38,198 14,7,228 17,20,218 20,29,216 11,20,218 16,26,233 0,12,198 2,33,202 0,5,196 12,22,255 0,0,245 0,2,244 3,12,223 7,16,214 16,26,210 21,41,190 64,94,205 201,207,250 229,243,255 219,241,252 230,245,247 254,248,255 255,241,255 245,209,255 255,238,255 246,244,255 241,255,255 232,255,227 224,248,216 206,245,237 140,211,244 59,168,246 19,157,255 0,189,240 3,178,228 62,183,227 145,216,253 184,231,255 175,228,241 169,245,251 144,241,244 153,253,255 174,253,255 202,248,255 224,243,255 232,245,253 227,254,250 209,255,243 192,255,236 240,250,255 243,247,248 248,245,240 245,248,246 244,253,255 251,254,255 255,251,242 255,244,231 255,251,249 248,251,255 243,252,255 246,253,250 239,252,238 201,247,254 74,173,231 21,162,255 0,175,247 0,167,255 0,159,255 33,156,252 58,154,254 54,149,255 46,146,255 72,153,238 195,244,255 232,255,241 219,255,242 189,245,240 213,252,250 251,255,249 255,255,252 248,238,251 255,255,241 255,255,251 213,252,255 146,236,255 68,198,255 12,163,244 0,154,251 10,166,255 14,170,255 6,163,250 8,165,238 26,174,234 44,170,224 70,162,215 114,174,228 156,195,250 168,168,168 136,136,136 132,132,132 121,121,121 166,166,166 231,231,231 201,201,201 154,154,154 131,131,131 121,121,121 120,120,120 129,129,129 194,194,194 254,254,254 249,249,249 255,255,255 255,255,255 255,255,255 245,245,245 250,250,250 255,255,255 255,255,255 250,250,250 251,251,251 255,255,255 255,255,255
253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 237,237,237 237,237,237 236,236,236 255,255,255 223,223,223 245,245,245 255,255,255 252,252,252 255,255,255 247,247,247 241,241,241 255,255,255 241,241,241 217,217,217 163,163,163 132,132,132 130,130,130 120,120,120 103,103,103 87,87,87 82,82,82 93,93,93 116,116,116 135,135,135 124,101,123 161,148,156 121,121,115 120,131,123 101,113,117 117,125,142 151,155,173 167,169,170 196,198,179 192,194,172 208,204,209 231,225,255 174,168,255 44,45,195 11,21,193 10,30,209 29,11,255 11,8,217 17,26,194 11,21,182 40,52,208 97,113,249 156,180,255 133,154,255 45,54,212 35,36,218 36,38,222 19,21,210 18,13,228 12,5,232 0,2,204 21,38,201 104,100,189 197,206,255 224,242,255 239,255,255 246,247,245 255,236,244 255,245,255 253,235,255 241,241,255 240,254,252 231,250,231 225,245,226 206,242,242 137,206,245 52,163,241 11,152,255 0,179,242 18,172,231 75,177,226 176,228,255 219,243,255 222,248,255 215,255,255 200,255,255 198,255,255 211,255,255 235,253,255 253,249,255 255,248,255 247,252,253 227,255,247 211,255,242 241,251,255 248,252,253 255,253,248 252,255,253 246,255,255 251,254,255 255,255,246 255,252,239 255,250,248 247,250,255 243,252,255 244,251,248 239,252,238 203,249,255 74,173,231 19,160,255 0,171,247 0,165,255 0,159,255 29,159,250 47,157,252 39,153,255 33,151,255 62,157,236 197,253,255 224,255,230 219,255,236 216,255,255 228,255,255 243,245,239 253,241,241 255,249,255 249,252,250 229,250,255 176,230,255 106,194,241 49,170,240 23,168,254 8,167,255 0,162,255 0,158,249 12,174,253 30,179,245 37,169,223 56,164,212 102,183,228 158,213,255 193,234,255 170,170,170 126,126,126 128,128,128 124,124,124 133,133,133 149,149,149 126,126,126 126,126,126 125,125,125 130,130,130 135,135,135 129,129,129 135,135,135 165,165,165 159,159,159 178,178,178 206,206,206 255,255,255 255,255,255 247,247,247 255,255,255 255,255,255 248,248,248 255,255,255 255,255,255 255,255,255
253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 249,249,249 255,255,255 255,255,255 242,242,242 255,255,255 235,235,235 253,253,253 248,248,248 255,255,255 255,255,255 233,233,233 129,129,129 73,73,73 33,33,33 19,19,19 3,3,3 0,0,0 0,0,0 2,2,2 10,10,10 6,6,6 0,0,0 0,0,0 46,37,34 52,50,39 39,44,23 96,107,87 87,97,91 99,105,112 103,105,115 118,121,119 127,131,119 122,125,123 122,120,156 112,102,195 65,53,203 0,0,175 17,19,221 0,9,213 20,0,255 17,10,215 103,116,246 172,186,255 204,211,255 222,228,255 232,238,255 198,204,241 232,231,255 192,189,255 130,126,231 59,51,206 23,0,228 23,2,255 10,0,252 13,15,240 41,21,180 105,102,225 217,231,255 232,251,255 231,239,222 255,255,237 255,250,237 255,249,249 243,246,250 244,255,255 238,252,246 234,248,246 215,246,255 141,209,255 52,166,243 9,155,254 6,168,246 34,164,234 85,163,222 202,232,255 240,241,255 255,253,254 249,255,243 242,255,242 235,255,241 243,251,244 255,246,250 255,245,255 255,245,255 255,246,255 247,250,254 238,254,253 240,250,255 251,255,255 255,255,251 253,255,254 245,254,255 249,252,255 255,255,247 255,255,244 255,250,248 245,248,255 239,248,255 242,249,246 241,254,240 206,252,255 74,173,231 17,158,255 22,167,246 7,163,253 6,160,255 23,163,246 30,165,247 15,161,255 10,158,255 48,165,232 182,246,251 233,255,233 237,255,244 228,255,255 235,251,255 254,250,249 255,247,253 249,244,255 183,251,255 160,230,255 115,191,239 67,158,225 38,152,236 23,162,255 3,166,255 0,161,252 0,174,255 9,170,238 28,163,217 63,168,211 112,193,228 164,224,254 192,240,255 198,241,255 167,167,167 121,121,121 127,127,127 126,126,126 122,122,122 123,123,123 111,111,111 132,132,132 126,126,126 126,126,126 129,129,129 132,132,132 111,111,111 133,133,133 127,127,127 138,138,138 146,146,146 228,228,228 255,255,255 248,248,248 255,255,255 255,255,255 248,248,248 255,255,255 254,254,254 254,254,254
254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 247,247,247 234,234,234 235,235,235 224,224,224 255,255,255 246,246,246 243,243,243 255,255,255 254,254,254 227,227,227 117,117,117 4,4,4 25,25,25 14,14,14 0,0,0 5,5,5 0,0,0 27,27,27 75,75,75 107,107,107 94,94,94 51,51,51 21,21,21 14,14,14 6,11,0 2,9,0 2,10,0 10,16,0 15,19,7 0,0,0 13,12,14 220,224,219 210,217,212 188,195,214 152,151,223 45,35,172 26,10,205 40,26,252 37,31,255 6,7,235 10,0,240 58,58,224 167,187,255 228,247,255 239,243,255 247,237,254 255,246,247 255,255,247 255,243,237 255,250,255 236,227,255 173,156,255 44,13,234 24,0,255 11,0,255 4,1,254 38,7,236 33,20,202 136,147,251 224,247,255 230,247,220 255,255,223 253,246,207 255,255,240 249,253,247 246,255,255 244,253,255 240,250,255 218,247,255 141,210,255 50,169,244 10,163,254 13,162,253 40,160,243 80,158,224 203,236,255 236,239,255 255,254,254 255,251,236 255,255,236 255,255,239 255,252,243 255,248,249 255,245,255 255,244,255 255,243,255 255,246,255 250,250,255 239,249,255 249,253,254 255,255,250 252,255,253 243,252,255 247,250,254 255,254,245 255,255,243 255,252,250 244,247,255 237,246,255 241,248,245 244,255,243 210,255,255 76,175,233 16,157,255 40,163,243 22,162,253 12,163,254 15,168,243 11,171,241 0,168,254 0,167,255 39,172,230 197,255,255 189,207,176 175,185,168 212,225,233 244,253,255 251,250,254 238,240,251 232,245,255 102,228,255 73,189,246 51,157,228 48,153,240 41,158,255 17,157,255 0,161,255 0,171,254 11,185,255 12,162,216 50,160,202 125,198,228 190,240,255 213,252,255 207,249,255 200,245,249 158,158,158 125,125,125 131,131,131 126,126,126 149,149,149 194,194,194 191,191,191 191,191,191 199,199,199 189,189,189 181,181,181 182,182,182 133,133,133 133,133,133 122,122,122 123,123,123 118,118,118 175,175,175 240,240,240 255,255,255 253,253,253 255,255,255 252,252,252 255,255,255 251,251,251 251,251,251
254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 254,254,254 255,255,255 234,234,234 255,255,255 255,255,255 235,235,235 255,255,255 188,188,188 94,94,94 2,2,2 9,9,9 9,9,9 0,0,0 7,7,7 96,96,96 96,96,96 123,123,123 135,135,135 172,172,172 222,222,222 251,251,251 252,252,252 248,248,248 249,249,249 178,191,167 58,70,42 27,34,7 7,8,0 12,4,0 16,5,7 90,85,84 213,217,211 241,253,253 222,235,255 141,144,248 29,19,196 22,6,238 16,0,255 0,0,239 1,0,233 26,12,208 83,92,203 101,127,143 113,136,114 191,193,181 255,249,246 255,242,232 255,235,221 255,245,231 255,247,239 249,239,255 215,202,255 47,24,210 26,0,255 18,6,255 0,0,240 33,6,255 29,14,236 27,38,172 220,243,255 241,255,241 242,245,199 255,255,224 255,254,229 250,253,244 248,255,255 241,247,254 235,244,255 211,239,255 131,203,251 42,166,236 5,166,248 6,164,255 30,167,253 61,164,233 171,238,255 198,238,255 230,255,255 232,255,251 234,255,249 233,255,253 232,255,255 233,248,255 234,241,255 238,239,255 244,242,255 246,247,255 245,249,255 241,251,255 247,251,252 254,251,246 248,251,249 243,252,255 249,252,255 255,254,245 255,252,239 255,254,252 245,248,255 238,247,255 243,250,247 247,255,246 212,255,255 78,177,235 17,158,255 47,161,245 26,161,253 9,165,254 6,172,241 0,177,236 0,175,249 0,171,255 41,176,228 201,255,255 179,183,154 137,128,118 145,148,163 196,205,225 236,249,255 215,247,255 162,213,245 22,180,255 9,157,239 10,148,238 29,159,255 31,168,255 11,162,255 0,162,249 5,172,245 19,170,227 63,181,222 132,210,239 200,244,255 228,254,255 223,247,245 220,254,244 221,255,251 152,152,152 127,127,127 131,131,131 126,126,126 173,173,173 253,253,253 255,255,255 246,246,246 253,253,253 253,253,253 253,253,253 247,247,247 174,174,174 135,135,135 124,124,124 127,127,127 124,124,124 127,127,127 213,213,213 255,255,255 251,251,251 254,254,254 255,255,255 253,253,253 251,251,251 251,251,251
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 253,253,253 253,253,253 254,254,254 244,244,244 244,244,244 249,249,249 249,249,249 123,123,123 28,28,28 3,3,3 16,16,16 0,0,0 19,19,19 94,94,94 222,222,222 254,254,254 235,235,235 175,175,175 143,143,143 117,117,117 125,125,125 158,158,158 195,195,195 226,226,226 245,245,245 244,255,247 250,255,245 169,171,159 61,50,46 17,0,2 16,0,3 175,165,165 253,255,251 224,243,248 223,242,255 76,86,210 16,12,215 29,15,255 6,0,251 16,7,255 16,14,244 58,49,193 168,178,248 154,180,174 116,137,104 119,124,103 146,134,124 182,161,153 238,213,209 255,251,255 255,242,246 240,243,248 222,227,255 84,80,216 30,18,232 23,14,255 1,2,236 14,0,255 16,8,245 2,16,169 181,205,255 229,245,251 247,247,223 255,255,237 255,250,240 252,250,250 249,253,255 241,245,250 234,243,252 207,240,255 123,202,243 38,168,228 3,170,245 0,169,255 10,174,255 27,169,240 100,218,255 118,215,253 144,228,254 150,227,246 145,223,240 136,215,236 142,219,245 144,214,243 146,206,236 165,214,240 199,236,255 224,250,255 229,250,255 243,253,255 248,252,253 254,251,246 248,251,249 244,253,255 250,253,255 255,255,246 255,253,240 255,254,252 247,250,255 240,249,255 245,252,249 248,255,247 212,255,255 78,177,235 17,158,255 36,161,245 16,163,255 1,169,254 1,177,240 0,180,234 0,177,245 0,174,253 56,177,227 205,246,248 255,243,224 215,197,196 120,123,151 96,122,152 156,203,225 151,228,254 68,171,210 0,153,249 0,160,255 3,166,255 1,166,255 0,165,255 1,166,253 9,166,240 26,163,225 76,184,231 148,221,253 211,254,255 233,255,255 228,242,238 221,239,226 223,249,231 225,255,239 151,151,151 123,123,123 129,129,129 128,128,128 172,172,172 246,246,246 255,255,255 255,255,255 247,247,247 249,249,249 255,255,255 255,255,255 221,221,221 158,158,158 140,140,140 130,130,130 137,137,137 122,122,122 210,210,210 255,255,255 249,249,249 255,255,255 254,254,254 251,251,251 254,254,254 254,254,254
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 253,253,253 244,244,244 250,250,250 255,255,255 240,240,240 251,251,251 199,199,199 4,4,4 0,0,0 13,13,13 0,0,0 19,19,19 170,170,170 242,242,242 255,255,255 240,240,240 255,255,255 255,255,255 252,252,252 221,221,221 172,172,172 126,126,126 111,111,111 128,128,128 151,151,151 167,185,186 227,236,239 250,246,252 176,157,172 30,0,20 35,6,22 244,230,232 240,244,238 230,252,255 198,225,255 25,43,180 0,0,214 2,0,251 6,0,255 14,10,253 0,2,220 98,85,207 217,222,255 224,243,248 241,255,242 211,221,205 148,151,135 126,128,108 137,134,129 131,125,142 160,165,180 216,236,237 219,247,255 157,175,255 18,20,198 1,0,223 6,0,241 5,0,254 0,0,233 21,39,200 125,146,231 220,229,255 255,251,255 255,236,241 255,248,255 255,246,255 251,253,255 245,250,251 239,252,250 211,247,255 124,207,238 36,171,225 1,174,242 0,171,255 0,176,255 0,171,239 29,188,246 35,180,231 51,183,230 61,187,235 47,172,222 39,166,217 55,179,233 60,178,229 64,169,212 100,187,219 166,229,250 211,253,255 223,252,255 241,251,255 249,253,254 255,254,249 250,253,251 241,250,254 247,250,254 255,255,246 255,255,244 255,253,251 247,250,255 242,251,255 246,253,250 247,255,246 210,255,255 75,174,232 15,156,255 16,163,249 0,165,255 0,171,255 0,178,240 0,180,232 0,175,245 9,171,253 72,175,232 228,255,255 255,255,245 255,248,255 177,198,236 83,136,179 53,140,172 52,175,211 26,182,228 12,156,255 9,167,255 0,175,255 0,172,255 0,166,244 0,168,236 44,178,236 93,187,233 170,226,255 213,241,255 241,253,255 242,250,249 233,244,234 229,245,228 225,246,224 220,243,221 149,149,149 123,123,123 131,131,131 128,128,128 168,168,168 238,238,238 246,246,246 242,242,242 250,250,250 246,246,246 248,248,248 247,247,247 241,241,241 156,156,156 134,134,134 115,115,115 135,135,135 161,161,161 240,240,240 253,253,253 245,245,245 255,255,255 247,247,247 254,254,254 255,255,255 255,255,255
