50 170
107,107,107 64,64,64 11,11,11 0,0,0 11,11,11 12,12,12 0,0,0 0,0,0 5,5,5 56,56,56 116,116,116 159,159,159 194,194,194 226,226,226 246,246,246 250,250,250 244,246,246 246,248,248 250,252,252 253,255,255 253,255,255 248,250,250 241,243,243 235,237,237 253,255,255 253,255,255 248,250,250 249,251,251 253,255,255 253,255,255 252,254,254 249,251,251 255,245,245 254,249,248 245,245,245 233,238,239 232,240,240 241,251,251 250,255,255 252,255,253 255,255,252 242,247,245 244,255,255 221,247,254 209,253,255 157,218,244 131,208,241 106,191,229 78,155,242 78,160,241 68,161,230 63,168,225 64,180,227 55,179,219 47,172,210 53,174,214 73,180,224 126,211,255 156,218,255 192,228,255 229,240,255 253,245,255 255,251,255 255,248,247 255,255,255 246,246,246 222,222,222 185,185,185 127,127,127 61,61,61 14,14,14 0,0,0 3,3,3 17,17,17 39,39,39 89,89,89 163,163,163 237,237,237 255,255,255 253,253,253 247,247,247 255,255,255 254,254,254 246,246,246 247,247,247 251,251,251 254,254,254 255,255,255 245,245,245 235,235,235 234,234,234 247,247,247 255,255,255 255,255,255 251,251,251 249,249,249 250,240,252 255,248,255 248,237,245 255,252,255 255,253,255 255,249,247 255,249,243 231,220,212 231,222,213 226,219,210 218,216,206 210,211,202 253,255,251 250,255,252 246,255,252 246,255,254 255,250,255 255,244,254 254,247,254 255,254,255 241,246,247 232,243,241 232,246,242 230,246,239 233,249,242 233,247,243 233,244,242 237,242,243 248,247,251 255,252,255 255,251,255 255,247,255 240,255,222 241,253,223 239,248,227 238,242,230 235,237,231 237,236,232 243,240,235 246,246,234 254,255,236 253,255,232 255,255,236 255,255,242 255,255,252 241,236,245 249,240,255 236,224,252 240,248,238 246,250,245 240,239,241 244,239,248 252,242,255 255,246,255 255,252,255 255,255,251 255,253,238 255,255,232 254,255,229 255,255,237 255,255,245 255,255,252 253,253,255 251,251,255 243,245,255 244,244,255 247,249,255 250,252,255 250,254,255 251,255,255 244,249,247 240,244,238 234,237,228 234,237,228
0,0,0 0,0,0 20,20,20 62,62,62 107,107,107 140,140,140 190,190,190 246,246,246 248,248,248 255,255,255 255,255,255 243,243,243 244,244,244 255,255,255 255,255,255 252,252,252 251,255,255 247,252,251 243,248,247 243,248,247 248,253,252 251,255,255 251,255,255 251,255,255 237,242,241 232,237,236 232,237,236 240,245,244 249,254,253 250,255,254 246,251,250 242,247,246 255,249,252 255,251,254 250,249,251 240,245,246 239,247,247 246,255,252 250,255,252 253,255,251 253,255,251 244,251,248 236,255,255 208,245,255 168,229,255 98,183,221 64,167,216 50,164,217 27,159,250 27,162,246 20,162,233 19,170,227 27,185,233 18,184,225 6,176,217 9,179,221 15,173,221 42,180,232 51,161,213 103,180,226 185,225,255 237,243,255 255,248,255 255,244,250 243,243,243 255,255,255 255,255,255 238,238,238 240,240,240 255,255,255 247,247,247 212,212,212 128,128,128 62,62,62 2,2,2 16,16,16 12,12,12 0,0,0 20,20,20 79,79,79 156,156,156 209,209,209 228,228,228 216,216,216 225,225,225 241,241,241 247,247,247 252,252,252 255,255,255 245,245,245 238,238,238 241,241,241 246,246,246 249,249,249 252,252,252 255,255,255 253,252,255 237,236,246 146,142,148 133,123,129 129,115,119 150,132,133 162,138,140 147,119,119 156,125,126 156,123,127 159,125,132 168,132,144 255,235,249 255,240,255 255,241,255 255,238,255 255,237,244 255,230,234 255,242,240 255,255,247 255,255,242 243,255,237 237,255,237 234,255,235 232,255,233 236,255,236 244,255,238 254,255,239 255,255,247 255,253,251 255,249,253 255,239,246 255,241,220 255,237,221 255,236,226 255,240,239 255,246,247 255,250,251 255,254,247 255,255,241 255,255,231 255,255,220 251,250,216 247,252,225 253,255,248 235,241,246 244,250,255 238,244,255 237,243,254 248,251,255 245,244,255 251,246,255 253,244,255 248,235,255 255,245,255 246,240,241 255,255,247 255,255,240 252,255,231 250,255,237 236,243,236 241,244,252 230,231,252 228,228,255 246,246,255 236,237,255 232,234,255 237,238,255 238,241,255 243,246,254 244,249,250 240,245,243 233,237,231 233,238,229
199,199,199 241,241,241 255,255,255 255,255,255 252,252,252 248,248,248 248,248,248 254,254,254 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 253,253,253 243,243,243 233,233,233 236,242,241 239,245,244 245,251,250 250,255,255 250,255,255 249,255,254 238,244,243 229,235,234 243,249,248 236,242,241 236,242,241 245,251,250 250,255,255 250,255,255 245,251,250 241,247,246 255,250,255 255,252,255 253,253,255 249,254,255 247,255,254 248,255,252 251,255,249 253,255,246 248,253,244 244,255,252 224,250,255 195,244,255 123,201,238 68,172,225 30,158,223 32,174,245 5,167,245 16,176,246 18,177,235 23,179,225 34,190,226 30,190,222 20,183,216 17,183,220 15,176,220 27,176,226 39,167,216 111,206,249 193,252,255 229,251,255 250,242,249 255,238,238 255,255,255 254,254,254 253,253,253 255,255,255 255,255,255 255,255,255 249,249,249 241,241,241 237,237,237 255,255,255 237,237,237 183,183,183 144,144,144 123,123,123 138,138,138 139,139,139 129,129,129 150,150,150 138,138,138 119,119,119 132,132,132 156,156,156 178,178,178 201,201,201 248,248,248 250,250,250 255,255,255 255,255,255 255,255,255 255,255,255 252,252,252 251,251,251 249,252,255 240,243,248 149,147,153 127,121,126 136,125,128 151,134,138 144,122,127 147,120,129 155,122,136 148,114,131 146,110,134 156,118,148 255,225,255 255,230,255 255,221,255 245,207,255 255,228,238 246,224,229 250,238,236 255,255,245 244,255,235 230,255,224 225,255,220 218,255,216 215,255,213 226,255,221 236,255,230 247,255,238 255,255,245 255,254,252 255,248,253 255,241,251 255,249,252 255,240,248 255,236,250 255,240,255 255,243,255 255,242,255 255,241,245 255,246,234 255,255,232 255,255,227 255,255,222 243,249,224 248,255,249 229,241,251 231,243,255 204,217,255 226,232,255 231,236,255 233,232,255 235,231,255 236,228,255 236,226,255 249,242,255 255,251,255 243,244,240 246,253,238 238,248,231 248,255,249 238,248,255 243,248,255 229,233,255 229,230,255 228,225,255 220,217,255 226,225,255 234,236,255 236,237,255 246,250,255 248,253,255 250,255,255 239,244,243 239,245,240
249,249,249 249,249,249 242,242,242 243,243,243 254,254,254 253,253,253 244,244,244 244,244,244 247,247,247 246,246,246 249,249,249 254,254,254 254,254,254 254,254,254 255,255,255 255,255,255 248,255,255 248,255,255 246,254,253 246,254,253 248,255,255 248,255,255 248,255,255 248,255,255 240,248,247 231,239,238 230,238,237 239,247,246 247,255,254 248,255,255 248,255,255 248,255,255 255,249,255 255,251,255 253,252,255 248,255,255 248,255,254 248,255,249 250,255,244 250,255,240 243,249,238 244,255,255 214,244,255 170,228,255 84,174,221 42,166,230 10,160,238 13,178,255 22,178,231 65,213,255 106,237,255 132,246,255 154,255,255 155,250,255 132,231,253 112,216,245 67,179,215 69,181,223 80,183,222 135,218,250 184,239,255 205,231,237 248,246,238 255,255,242 253,253,253 242,242,242 238,238,238 240,240,240 231,231,231 221,221,221 232,232,232 254,254,254 255,255,255 252,252,252 243,243,243 255,255,255 246,246,246 135,135,135 115,115,115 126,126,126 117,117,117 117,117,117 121,121,121 133,133,133 125,125,125 75,75,75 17,17,17 0,0,0 1,1,1 0,0,0 0,0,0 11,11,11 37,37,37 75,75,75 113,113,113 137,137,137 184,183,185 191,190,192 159,156,158 132,129,131 130,124,129 130,124,129 117,112,121 135,133,145 114,113,133 110,113,141 110,119,153 124,136,178 206,223,255 217,237,255 211,234,255 196,223,255 190,237,255 191,235,255 205,245,255 218,255,255 223,255,252 231,255,248 237,255,245 237,255,240 235,255,238 237,255,245 232,255,249 224,255,253 215,252,255 210,250,255 204,248,255 197,244,255 201,248,255 197,240,255 202,235,255 216,238,255 228,238,255 233,236,255 243,241,255 255,254,254 255,255,244 251,254,228 255,255,237 251,255,244 216,228,230 118,128,152 101,110,153 112,119,174 104,111,174 98,102,167 110,110,180 105,101,173 107,99,169 116,108,168 115,111,153 133,133,157 239,245,250 246,255,252 227,241,235 209,224,227 134,147,169 106,115,159 86,91,154 108,111,185 113,108,169 105,101,160 112,108,160 113,111,157 121,120,159 170,173,201 220,224,243 228,232,243 239,243,248 239,245,244
255,255,255 252,252,252 250,250,250 255,255,255 254,254,254 231,231,231 233,233,233 255,255,255 248,248,248 252,252,252 255,255,255 255,255,255 253,253,253 246,246,246 243,243,243 243,243,243 241,249,248 244,252,251 246,254,253 247,255,254 246,254,253 246,254,253 246,254,253 246,254,253 248,255,255 243,251,250 240,248,247 246,254,253 248,255,255 243,251,250 243,251,250 248,255,255 255,247,255 255,248,255 250,251,255 248,255,255 248,255,254 248,255,246 250,255,242 251,255,240 248,255,242 243,255,255 205,240,253 133,198,229 61,163,216 23,161,234 0,163,252 0,163,255 60,186,215 120,230,254 170,252,255 196,247,255 226,250,255 244,254,255 242,250,255 224,241,255 209,243,255 179,228,255 165,220,251 197,250,255 220,255,255 241,255,249 255,255,236 255,245,213 252,252,252 255,255,255 255,255,255 255,255,255 245,245,245 232,232,232 228,228,228 230,230,230 240,240,240 250,250,250 255,255,255 252,252,252 250,250,250 125,125,125 125,125,125 136,136,136 144,144,144 133,133,133 133,133,133 135,135,135 122,122,122 92,92,92 49,49,49 9,9,9 2,2,2 0,0,0 0,0,0 2,2,2 7,7,7 7,7,7 0,0,0 0,0,0 11,0,0 17,5,5 107,99,100 132,130,130 129,132,136 123,135,141 102,125,133 94,129,143 88,137,159 85,147,177 75,152,191 59,149,196 67,170,225 53,166,229 36,157,226 27,151,222 27,172,227 39,174,226 67,182,227 99,187,224 139,196,227 194,225,248 240,247,255 249,246,255 251,248,255 229,236,255 185,216,239 136,193,224 94,182,219 64,179,224 39,174,226 23,168,223 22,167,218 28,166,219 46,169,227 71,174,236 94,178,236 123,189,238 171,220,252 215,252,255 225,255,250 217,240,225 236,253,239 244,255,254 196,203,220 71,71,111 49,47,107 75,68,141 51,58,143 31,35,123 60,61,151 51,49,139 57,52,137 73,69,141 44,44,98 63,68,101 226,237,251 238,255,255 221,240,243 205,224,239 107,123,159 60,71,131 33,40,120 64,69,162 73,66,141 68,60,131 66,60,125 54,51,107 65,62,111 147,146,185 231,234,255 246,250,255 248,253,255 250,254,255
251,251,251 254,254,254 243,243,243 237,237,237 250,250,250 255,255,255 251,251,251 247,247,247 255,255,255 255,255,255 252,252,252 248,248,248 252,252,252 255,255,255 254,254,254 243,243,243 239,250,248 242,253,251 245,255,254 244,255,253 241,252,250 239,250,248 240,251,249 242,253,251 235,246,244 230,241,239 233,244,242 244,255,253 246,255,255 239,250,248 237,248,246 244,255,253 255,247,255 251,246,255 247,248,255 246,253,255 247,255,251 248,255,246 252,255,243 255,255,242 250,255,244 239,255,253 199,236,250 106,174,209 59,166,223 22,167,243 3,178,255 0,156,255 96,195,209 167,246,255 214,255,255 244,249,248 255,241,238 255,249,247 255,243,248 255,232,247 249,227,251 232,235,255 224,244,255 227,252,255 214,235,233 226,234,217 255,255,229 255,255,216 249,249,249 239,239,239 241,241,241 254,254,254 255,255,255 249,249,249 246,246,246 251,251,251 255,255,255 255,255,255 255,255,255 242,242,242 255,255,255 128,128,128 130,130,130 126,126,126 121,121,121 129,129,129 131,131,131 117,117,117 132,132,132 200,200,200 244,244,244 228,228,228 170,170,170 125,125,125 61,61,61 12,12,12 0,0,0 0,0,0 7,7,7 10,10,10 40,19,18 18,0,0 126,112,113 140,135,136 106,115,118 103,128,132 94,135,144 64,127,141 53,139,159 59,166,194 56,185,224 35,185,232 3,172,229 0,171,235 0,175,246 0,183,255 0,179,253 0,177,249 7,173,240 41,162,224 93,167,223 171,200,251 232,226,255 248,225,255 255,235,255 221,215,255 157,186,237 91,165,221 42,163,225 7,173,240 0,177,249 0,176,250 0,186,249 0,183,249 0,180,249 6,172,243 20,159,228 52,165,222 116,204,245 179,248,255 204,255,255 223,255,254 234,255,254 235,249,255 237,240,255 196,190,243 178,165,239 142,125,212 101,108,205 44,50,149 55,57,159 34,32,132 68,64,159 143,139,221 154,155,216 212,218,255 230,244,255 231,250,255 217,238,246 230,251,255 174,191,234 120,133,201 48,57,147 43,48,151 58,49,130 93,85,162 145,139,210 162,157,219 163,161,213 212,211,253 244,246,255 232,235,255 245,248,255 245,251,255
255,255,250 255,254,253 254,253,255 255,250,255 255,246,255 255,246,255 255,249,255 231,255,255 200,255,250 199,255,247 228,255,247 255,255,249 255,245,247 255,235,240 236,241,244 219,253,253 246,246,255 220,243,255 177,239,255 137,235,255 111,230,255 101,223,255 104,213,255 114,205,255 130,212,255 136,215,254 148,225,255 168,238,255 188,241,255 207,231,255 231,224,255 247,222,255 255,236,249 255,249,255 248,241,246 233,247,246 212,246,236 227,255,248 241,254,240 255,255,247 255,241,241 255,252,255 180,243,255 58,202,227 0,180,222 0,184,249 0,175,255 0,150,254 66,160,236 116,191,255 184,227,255 229,246,255 246,251,254 248,255,242 242,255,239 234,255,242 230,255,246 234,253,250 248,247,255 255,247,255 255,245,252 248,243,242 239,252,238 237,255,242 251,251,251 254,254,254 255,255,255 254,254,254 252,252,252 253,253,253 255,255,255 255,255,255 254,254,254 253,253,253 255,255,255 255,255,255 237,237,237 128,128,128 126,126,126 127,127,127 127,127,127 127,127,127 130,130,130 127,127,127 121,121,121 182,182,182 255,255,255 252,252,252 254,254,254 255,255,255 252,252,252 239,239,239 208,208,208 158,158,158 103,103,103 67,67,67 0,17,0 0,8,0 93,109,102 129,115,117 169,127,138 154,120,130 133,137,138 98,139,132 85,136,129 114,165,167 86,164,177 55,194,221 0,177,223 0,178,251 8,162,255 51,149,255 63,162,224 62,176,236 35,161,216 62,179,224 86,169,201 96,142,159 99,120,122 147,164,161 173,200,196 148,195,192 140,213,211 114,211,214 72,186,199 48,160,196 78,174,234 74,153,232 30,177,227 25,188,255 0,154,252 24,170,255 60,161,213 114,172,191 176,211,224 221,252,255 216,239,255 248,252,255 255,254,242 255,238,221 240,232,225 225,232,241 218,234,250 225,241,255 162,173,255 43,45,145 49,40,160 58,41,162 62,44,143 229,216,255 248,242,255 255,255,254 255,255,242 242,252,222 243,255,223 244,255,235 205,223,222 92,99,154 46,36,156 61,40,202 140,140,140 235,235,235 255,255,255 238,238,238 253,253,253 255,255,255 244,244,244 255,255,255 251,251,251 251,251,251
255,254,251 254,255,253 250,254,255 255,252,255 255,248,255 255,247,255 255,250,255 236,255,255 211,255,252 209,255,247 231,255,245 255,251,249 255,250,255 255,251,255 230,255,255 199,255,255 200,232,255 160,214,247 102,191,228 52,174,220 29,168,224 31,171,232 49,175,240 65,178,240 61,164,219 57,163,210 54,165,203 63,173,209 79,178,216 107,182,228 140,190,243 165,199,255 193,214,241 223,244,255 226,250,255 223,255,255 210,254,255 220,255,255 226,250,238 255,252,241 255,246,241 255,253,255 207,253,255 109,220,242 24,184,224 0,167,230 8,166,250 27,165,255 24,167,242 64,186,252 121,211,255 176,234,255 215,251,255 232,255,255 226,251,241 215,240,226 242,255,250 252,253,251 255,250,255 255,249,255 255,250,255 255,252,253 242,255,250 234,255,249 253,253,253 254,254,254 254,254,254 253,253,253 253,253,253 253,253,253 254,254,254 253,253,253 254,254,254 254,254,254 255,255,255 255,255,255 237,237,237 128,128,128 126,126,126 127,127,127 125,125,125 127,127,127 132,132,132 131,131,131 125,125,125 182,182,182 255,255,255 251,251,251 251,251,251 252,252,252 255,255,255 255,255,255 255,255,255 252,252,252 236,236,236 224,224,224 215,242,226 182,210,197 141,153,147 141,124,127 165,123,134 151,117,127 124,126,127 93,129,123 82,126,120 103,146,149 73,140,155 43,172,199 0,172,217 0,175,247 8,160,255 43,147,255 11,82,146 0,34,93 0,35,84 0,37,76 0,2,33 0,4,29 1,4,25 11,10,30 0,0,13 0,13,25 0,3,11 0,5,13 0,28,47 19,84,122 29,84,141 33,76,149 19,166,216 9,172,248 0,162,255 22,168,255 61,160,212 74,130,149 123,157,170 159,190,213 163,186,212 186,190,201 203,186,177 201,181,164 186,176,169 166,173,182 175,190,206 206,222,238 147,159,237 46,48,148 57,46,168 59,41,166 63,46,143 221,215,255 237,240,245 241,247,228 246,253,232 253,255,247 250,255,254 221,230,239 122,130,159 47,51,110 47,43,138 113,104,221 218,218,218 255,255,255 255,255,255 241,241,241 255,255,255 255,255,255 241,241,241 250,250,250 232,232,232 232,232,232
255,254,251 252,255,253 245,255,255 247,253,255 255,250,255 255,249,255 255,250,255 243,255,255 230,255,254 230,255,252 244,251,248 255,246,250 255,248,255 235,248,255 173,234,248 117,217,229 76,172,225 57,170,226 28,168,227 5,169,234 0,171,241 0,168,243 6,163,237 15,159,231 37,177,243 31,178,234 18,180,228 9,180,224 6,175,219 12,169,219 28,169,226 44,174,234 77,171,217 110,195,240 136,209,247 165,231,255 173,235,251 204,255,255 217,255,251 240,255,244 255,255,244 255,255,251 236,255,255 181,240,255 106,203,241 48,166,225 34,156,232 43,164,250 0,174,245 0,172,239 27,173,233 71,185,232 126,210,246 177,239,255 212,255,255 230,255,255 247,254,255 255,251,253 255,251,255 255,250,255 255,250,255 252,249,251 236,251,253 226,255,255 255,255,255 253,253,253 252,252,252 253,253,253 254,254,254 254,254,254 253,253,253 252,252,252 255,255,255 254,254,254 255,255,255 255,255,255 237,237,237 128,128,128 127,127,127 128,128,128 128,128,128 131,131,131 132,132,132 130,130,130 126,126,126 181,181,181 255,255,255 255,255,255 255,255,255 252,252,252 248,248,248 248,248,248 252,252,252 255,255,255 255,255,255 254,254,254 225,246,231 241,255,249 127,134,129 144,124,129 165,125,136 154,120,130 126,125,127 105,132,128 95,126,123 106,135,140 73,124,140 43,153,183 4,175,221 0,176,248 13,163,255 40,148,255 32,81,149 0,0,46 0,12,49 11,19,42 0,0,17 13,15,49 29,29,77 0,0,38 55,60,109 7,26,61 22,51,72 55,86,101 1,28,48 0,0,29 0,0,35 15,26,83 35,181,233 13,175,253 4,170,255 4,149,235 17,114,164 0,20,37 0,0,11 0,0,20 0,5,32 0,2,13 19,2,0 29,9,0 14,4,0 0,0,7 3,16,32 50,66,79 158,171,239 58,60,155 54,43,167 49,30,157 65,52,144 224,226,255 244,255,238 249,255,226 239,251,229 243,242,255 241,231,255 136,125,195 55,47,118 59,58,120 112,117,172 202,209,255 255,255,255 255,255,255 246,246,246 246,246,246 255,255,255 252,252,252 245,245,245 253,253,253 247,247,247 247,247,247
255,254,253 249,255,254 240,255,255 240,255,255 249,254,255 255,252,255 255,252,255 254,254,254 248,255,254 247,254,251 255,251,255 255,249,255 240,238,255 170,215,242 84,189,216 25,173,197 6,162,239 0,166,243 0,171,249 0,174,254 0,175,255 0,174,255 5,173,255 20,175,254 7,163,233 3,172,233 0,183,236 0,189,236 0,186,234 0,180,233 0,178,234 0,178,239 4,158,229 19,162,229 35,159,219 78,182,229 112,199,231 178,249,255 209,255,255 229,255,248 253,255,245 255,253,242 254,250,249 236,250,255 191,231,255 129,195,243 81,166,228 60,156,226 0,186,249 0,179,244 0,169,232 8,161,224 39,167,226 88,190,242 135,214,255 176,227,255 216,243,255 241,247,255 255,253,255 255,252,254 252,247,249 239,244,247 227,246,249 224,251,255 255,255,255 252,252,252 251,251,251 254,254,254 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 254,254,254 255,255,255 254,254,254 236,236,236 128,128,128 127,127,127 128,128,128 133,133,133 134,134,134 129,129,129 125,125,125 124,124,124 173,173,173 245,245,245 255,255,255 255,255,255 255,255,255 254,254,254 253,253,253 253,253,253 253,253,253 250,250,250 248,248,248 243,253,240 248,255,249 142,143,139 146,126,131 156,119,129 150,119,128 136,131,133 123,140,137 117,134,131 122,132,139 90,120,137 54,140,170 33,181,227 0,170,241 14,164,255 33,151,255 82,150,215 39,72,117 43,40,55 27,11,12 8,10,20 36,65,104 121,162,235 120,162,251 92,137,218 116,167,223 118,172,203 0,14,36 30,49,70 45,49,77 55,61,90 64,78,107 14,160,212 0,160,238 2,166,255 29,170,255 81,175,221 84,133,147 91,119,126 91,116,136 102,121,148 121,123,134 146,129,120 162,139,123 147,137,130 114,119,128 119,130,144 156,168,180 178,192,250 64,65,155 46,35,159 43,26,153 71,64,149 214,226,244 239,255,229 244,255,222 244,255,246 240,231,255 147,123,225 70,41,164 69,46,150 108,101,162 233,243,255 236,255,249 251,251,251 244,244,244 249,249,249 255,255,255 254,254,254 249,249,249 253,253,253 255,255,255 255,255,255 255,255,255
255,254,254 247,255,254 236,255,255 235,255,255 242,255,255 254,254,254 255,253,253 255,254,251 255,250,247 255,246,249 255,250,255 255,247,255 202,224,255 109,188,227 28,172,213 0,176,217 0,169,255 0,172,255 0,174,255 0,171,255 0,163,249 6,160,243 29,162,243 48,166,243 46,165,234 39,172,234 20,178,232 0,179,229 0,178,227 0,177,228 0,177,230 0,178,234 0,169,255 0,167,252 4,161,235 35,173,232 68,177,221 152,229,255 203,252,255 225,251,245 250,255,244 255,255,238 255,252,242 255,250,253 244,245,255 203,230,255 150,202,248 110,180,233 30,170,223 29,174,230 22,175,238 15,171,241 16,168,246 30,170,247 50,171,241 71,169,229 133,208,252 171,228,254 204,248,255 224,255,255 229,255,255 231,252,250 236,252,251 238,253,255 255,255,255 251,251,251 251,251,251 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 255,255,255 254,254,254 255,255,255 254,254,254 235,235,235 128,128,128 127,127,127 129,129,129 117,117,117 125,125,125 126,126,126 135,135,135 145,145,145 186,186,186 248,248,248 255,255,255 250,250,250 252,252,252 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 250,250,250 232,233,223 214,217,208 149,145,144 139,119,124 153,119,129 153,126,135 142,135,138 118,124,123 127,129,129 132,125,132 108,118,136 68,130,160 63,185,231 6,162,228 11,160,250 21,154,255 46,169,227 172,237,255 251,255,252 255,255,238 204,241,237 79,166,210 57,168,255 33,145,255 53,164,255 60,174,244 48,159,199 35,119,145 0,0,22 3,28,48 0,5,14 10,60,58 31,174,231 11,170,250 0,152,251 27,164,250 106,194,240 190,235,246 205,229,235 208,230,248 220,235,255 245,245,255 255,250,243 255,255,240 255,255,251 243,246,254 234,243,255 243,253,255 182,196,245 60,64,143 50,40,154 53,38,159 70,66,148 188,202,224 221,250,224 227,255,225 241,253,255 164,152,228 68,38,165 73,39,177 94,68,175 218,211,255 229,240,237 245,255,228 252,252,252 249,249,249 255,255,255 255,255,255 253,253,253 252,252,252 255,255,255 251,251,251 253,253,253 253,253,253
254,253,255 245,255,255 236,255,255 233,255,254 240,255,253 250,255,251 255,255,250 255,254,250 255,251,249 255,248,254 253,245,255 221,231,255 149,198,242 60,169,223 0,171,229 0,190,249 0,157,255 1,160,255 11,161,255 27,164,250 53,167,244 87,172,244 122,179,248 145,186,249 174,212,255 168,218,255 148,219,255 123,215,255 97,208,254 78,198,244 61,186,231 50,174,222 7,151,246 5,162,249 7,171,247 27,183,243 50,172,218 145,220,252 215,249,255 243,251,251 253,251,240 255,255,242 255,255,242 255,252,243 253,247,252 238,248,255 211,241,255 184,231,255 146,197,230 117,187,227 71,172,224 32,162,229 12,164,245 10,169,255 14,169,255 22,165,250 34,164,234 71,189,240 117,220,252 155,244,255 192,255,255 225,255,255 246,255,251 255,255,245 255,255,255 251,251,251 252,252,252 255,255,255 254,254,254 247,247,247 248,248,248 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 235,235,235 127,127,127 127,127,127 130,130,130 132,132,132 136,136,136 127,127,127 123,123,123 113,113,113 114,114,114 135,135,135 128,128,128 126,126,126 127,127,127 128,128,128 128,128,128 128,128,128 126,126,126 124,124,124 122,122,122 127,125,115 116,114,106 136,128,128 136,119,123 148,124,132 145,124,132 140,133,136 122,123,121 133,125,125 138,120,127 128,120,137 88,126,156 102,198,244 23,162,225 16,166,250 16,164,255 0,163,219 149,247,255 232,253,238 243,255,224 176,249,241 34,175,224 0,159,255 0,153,255 0,149,255 0,163,239 29,189,237 56,180,220 172,247,255 193,243,255 139,200,196 106,193,165 35,179,237 16,172,255 0,148,248 27,161,245 114,198,240 218,255,255 227,246,249 222,238,255 227,241,255 253,251,255 255,251,244 255,247,232 255,254,250 251,253,255 240,249,255 238,245,254 190,203,247 63,68,137 57,52,151 55,47,154 56,57,137 169,185,222 231,254,255 232,251,255 175,181,228 43,30,122 75,51,169 84,59,169 205,187,255 229,223,254 245,249,243 245,255,229 255,255,255 253,253,253 253,253,253 252,252,252 252,252,252 255,255,255 255,255,255 244,244,244 255,255,255 255,255,255
252,254,255 247,255,255 240,255,255 238,255,254 242,255,251 250,255,250 255,255,247 255,255,247 255,253,250 255,253,255 231,240,255 169,205,241 95,173,226 32,163,230 0,170,244 0,178,255 22,171,255 19,161,250 25,150,230 59,159,224 115,182,237 179,212,255 232,234,255 255,242,255 251,227,255 253,233,255 245,239,255 231,241,255 217,242,255 206,237,255 187,223,253 171,207,237 83,163,246 55,166,239 27,172,234 29,183,232 49,171,211 158,222,255 239,249,255 255,246,255 255,248,245 255,255,243 255,255,242 249,255,240 247,252,243 245,255,255 236,255,255 225,255,255 255,250,255 231,239,255 159,211,241 84,182,230 32,164,234 9,161,249 1,161,255 0,161,255 0,151,245 6,164,241 33,183,237 79,206,237 142,235,244 208,255,250 252,255,244 255,253,235 255,255,255 252,252,252 254,254,254 255,255,255 248,248,248 237,237,237 239,239,239 249,249,249 255,255,255 255,255,255 255,255,255 253,253,253 234,234,234 127,127,127 127,127,127 130,130,130 123,123,123 130,130,130 126,126,126 133,133,133 133,133,133 129,129,129 140,140,140 131,131,131 122,122,122 123,123,123 124,124,124 126,126,126 128,128,128 131,131,131 134,134,134 137,137,137 134,132,122 134,130,125 150,142,142 143,129,133 139,122,131 121,111,117 130,127,129 140,136,135 141,128,126 145,119,125 143,124,139 111,129,158 143,216,255 48,170,230 21,174,249 7,170,255 2,192,251 111,215,244 226,244,237 236,249,227 128,212,217 22,186,245 0,158,255 0,148,255 6,167,255 0,157,233 0,172,232 26,165,228 99,183,248 174,228,255 197,255,255 150,246,206 28,171,232 7,162,247 4,160,255 37,165,248 129,208,247 218,253,255 216,230,229 204,217,231 232,244,255 253,251,255 255,249,244 255,246,234 255,255,251 253,252,255 246,253,255 244,250,255 202,211,255 65,70,133 57,57,141 49,46,138 49,51,135 168,177,244 224,235,255 177,184,253 58,56,145 79,70,167 53,42,128 222,215,255 230,227,253 234,232,238 255,254,255 254,247,252 255,255,255 250,250,250 244,244,244 246,246,246 253,253,253 255,255,255 253,253,253 249,249,249 252,252,252 252,252,252
