50 170
255,238,255 254,241,255 250,250,250 248,255,243 244,255,239 241,255,240 246,254,247 255,255,252 255,255,249 253,250,235 255,255,247 244,247,255 223,222,255 73,67,202 25,11,213 14,0,237 18,8,244 89,89,237 225,232,255 255,255,242 255,238,227 254,230,248 249,238,255 178,189,251 69,88,203 9,18,211 0,0,244 22,9,255 30,22,206 144,146,255 92,98,163 160,165,214 247,247,247 242,242,242 228,228,228 227,227,227 245,245,245 255,255,255 254,254,254 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 252,252,252 247,247,247 244,244,244 255,254,255 254,253,255 254,253,255 255,254,255 254,253,255 251,250,252 253,252,254 255,254,255 255,254,255 255,254,255 255,254,255 255,254,255 255,254,255 254,253,255 255,254,255 255,254,255 255,255,255 252,252,252 247,247,247 247,247,247 250,250,250 254,254,254 255,255,255 255,255,255 255,255,255 254,254,254 252,252,252 254,254,254 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 253,253,253 251,251,251 252,252,252 255,255,255 255,255,255 255,255,255 255,255,255 248,248,248 245,245,245 246,246,246 252,252,252 255,255,255 253,253,253 252,252,252 253,253,253 244,244,255 245,247,255 248,253,251 251,255,240 253,255,231 251,255,229 247,245,235 244,234,247 230,215,243 255,247,255 251,249,249 192,201,180 128,139,119 138,144,151 157,151,198 207,191,255 235,226,253 248,239,255 255,246,255 248,240,255 242,235,255 245,239,255 249,243,255 250,245,255 249,245,255 250,246,255 252,249,255 255,253,255 255,254,255 253,252,255 245,244,246 238,237,239 249,245,244 253,249,248 253,249,244 255,252,245 255,255,247 255,255,244 255,253,236 255,254,235 255,255,238 255,255,240 255,255,243 255,255,245 252,255,248 249,255,251 248,255,255 246,255,255 252,252,252 250,250,250 250,250,250 253,253,253 255,255,255 255,255,255 254,254,254 250,250,250 236,236,236 244,244,244 248,248,248 244,244,244 246,246,246 255,255,255 255,255,255 255,255,255 253,253,253 227,227,227 186,186,186 145,145,145 126,126,126 149,149,149 204,204,204 252,252,252 232,232,232 227,227,227
255,239,255 255,242,255 252,252,252 248,255,244 242,255,239 238,255,241 245,252,249 254,254,254 255,255,250 250,247,232 255,255,244 245,249,255 219,222,255 75,70,215 26,12,230 18,1,255 1,0,242 80,94,230 215,242,246 255,255,214 255,255,215 247,231,254 223,209,255 90,87,232 6,9,214 0,0,250 17,11,255 19,21,210 125,143,232 213,238,255 128,146,153 113,121,144 246,246,246 255,255,255 241,241,241 241,241,241 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 255,255,255 254,254,254 252,252,252 254,254,254 255,255,255 254,254,254 247,247,247 254,253,255 255,254,255 255,254,255 255,254,255 253,252,255 251,250,254 253,252,255 255,254,255 254,253,255 251,250,254 252,251,255 254,253,255 255,254,255 252,251,255 252,251,255 253,252,255 255,255,255 250,250,250 245,245,245 245,245,245 249,249,249 254,254,254 254,254,254 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 249,249,249 249,249,249 252,252,252 255,255,255 255,255,255 254,254,254 253,253,253 250,250,250 247,247,247 249,249,249 253,253,253 255,255,255 252,252,252 252,252,252 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 247,249,255 248,251,255 249,254,253 252,255,244 250,255,233 247,250,228 242,238,233 238,227,243 234,220,248 243,234,254 246,250,244 246,255,233 204,221,200 152,158,177 92,82,159 111,89,208 158,150,233 180,172,255 193,185,255 189,182,255 185,179,255 191,185,255 192,187,255 186,182,253 186,183,252 192,190,255 201,200,255 209,209,255 215,215,255 218,219,255 220,221,255 221,222,255 244,251,255 242,249,255 236,241,250 242,247,248 253,255,251 241,243,231 239,241,221 255,255,240 255,255,235 255,255,236 254,255,237 254,255,242 253,255,247 250,255,253 248,253,255 246,250,255 255,255,255 255,255,255 255,255,255 253,253,253 254,254,254 255,255,255 253,253,253 246,246,246 231,231,231 245,245,245 255,255,255 255,255,255 254,254,254 252,252,252 250,250,250 246,246,246 255,255,255 255,255,255 255,255,255 227,227,227 178,178,178 142,142,142 133,133,133 140,140,140 214,214,214 222,222,222
255,235,255 255,244,255 252,253,249 245,255,239 233,254,232 226,241,233 231,237,242 244,240,251 255,254,255 255,253,240 255,255,240 244,251,254 210,218,255 72,73,213 17,12,228 9,1,255 0,0,241 65,87,212 209,248,232 223,255,183 255,255,234 234,223,255 89,73,221 27,18,222 10,7,247 2,0,250 30,28,241 107,117,234 218,246,253 236,255,223 164,185,152 124,132,132 218,218,218 255,255,255 252,252,252 250,250,250 255,255,255 251,251,251 254,254,254 255,255,255 254,254,254 255,255,255 255,255,255 253,253,253 255,255,255 255,255,255 255,255,255 254,254,254 249,247,253 252,250,255 254,252,255 252,250,255 249,247,253 249,247,253 252,250,255 255,253,255 252,250,255 249,247,253 251,249,255 255,253,255 255,253,255 250,248,254 249,247,253 253,251,255 255,255,255 252,252,252 249,249,249 250,250,250 253,253,253 255,255,255 255,255,255 254,254,254 251,251,251 253,253,253 255,255,255 254,254,254 243,243,243 232,232,232 235,235,235 245,245,245 253,253,253 255,255,255 255,255,255 255,255,255 244,244,244 234,234,234 236,236,236 246,246,246 255,255,255 252,252,252 251,251,251 255,255,255 255,255,255 253,253,253 251,251,251 252,252,252 250,254,255 251,254,255 251,255,255 254,255,250 253,255,240 252,253,237 249,246,242 247,237,254 239,227,255 254,249,255 250,255,244 246,255,233 243,255,242 215,222,255 109,95,201 54,24,183 12,8,191 24,20,203 27,23,206 18,15,195 17,14,193 28,26,202 32,32,204 26,26,196 25,27,192 28,30,194 30,33,195 30,35,192 32,37,192 42,47,202 59,65,218 72,78,231 110,123,191 181,193,255 215,227,255 210,220,255 225,234,255 244,252,255 247,253,252 241,247,236 255,255,242 255,255,239 255,255,241 255,255,245 255,255,250 253,253,253 251,250,254 247,246,255 254,254,254 255,255,255 255,255,255 251,251,251 251,251,251 253,253,253 251,251,251 246,246,246 237,237,237 246,246,246 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 247,247,247 245,245,245 249,249,249 255,255,255 255,255,255 230,230,230 175,175,175 130,130,130 139,139,139 146,146,146
255,239,255 255,247,255 255,255,248 247,255,240 233,252,235 224,238,237 230,232,250 243,235,255 255,250,255 255,254,244 255,255,236 242,252,246 202,216,255 74,84,208 13,17,220 0,0,251 1,0,250 62,83,215 205,246,248 231,255,229 210,216,253 130,112,255 26,8,215 5,7,221 0,9,209 26,37,218 83,86,225 230,235,255 244,255,240 254,255,218 210,220,184 131,131,131 175,175,175 252,252,252 255,255,255 254,254,254 255,255,255 247,247,247 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 250,250,250 249,249,249 250,250,250 252,252,252 252,249,255 255,252,255 255,252,255 252,249,255 251,248,255 254,251,255 255,252,255 255,252,255 249,246,255 247,244,253 251,248,255 255,252,255 253,250,255 245,242,251 246,243,252 254,251,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 254,254,254 255,255,255 255,255,255 244,244,244 231,231,231 235,235,235 247,247,247 251,251,251 253,253,253 255,255,255 255,255,255 244,244,244 231,231,231 232,232,232 243,243,243 255,255,255 251,251,251 250,250,250 253,253,253 254,254,254 252,252,252 250,250,250 252,252,252 247,253,252 248,251,255 249,250,254 250,250,250 252,253,243 255,255,243 255,250,251 255,246,255 250,239,255 253,252,255 243,255,236 237,255,221 236,255,241 230,238,255 124,105,238 41,4,198 5,1,255 10,6,255 10,6,255 4,0,255 4,1,254 8,6,255 5,4,250 0,0,241 0,1,241 4,7,242 5,9,242 2,6,238 0,1,230 0,0,227 0,5,230 5,11,236 21,35,178 27,39,175 76,89,211 162,174,255 207,218,255 196,205,255 203,212,246 244,251,255 248,253,254 254,255,250 255,255,248 255,255,248 255,255,251 255,253,252 255,251,253 255,249,254 254,254,254 253,253,253 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 231,231,231 236,236,236 243,243,243 249,249,249 253,253,253 255,255,255 254,254,254 252,252,252 255,255,255 255,255,255 253,253,253 252,252,252 255,255,255 255,255,255 252,252,252 242,242,242 152,152,152 142,142,142
255,246,255 255,250,252 254,255,244 246,255,241 239,255,246 234,245,253 238,236,255 247,236,255 250,235,255 255,250,243 255,255,233 243,255,242 203,222,255 82,101,212 19,31,219 0,6,243 8,2,255 55,70,227 194,227,255 217,238,255 112,101,233 27,0,228 30,14,255 6,25,214 9,49,167 87,122,202 197,206,255 246,236,255 255,252,255 254,244,226 255,255,249 136,127,140 142,142,142 246,246,246 255,255,255 253,253,253 255,255,255 247,247,247 255,255,255 254,254,254 254,254,254 251,251,251 252,252,252 253,253,253 246,246,246 237,237,237 241,241,241 252,252,252 255,252,255 255,252,255 254,251,255 250,247,255 250,247,255 254,251,255 253,250,255 249,246,255 241,238,247 242,239,248 248,245,254 254,251,255 247,244,253 236,233,242 239,236,245 251,248,255 255,255,255 255,255,255 255,255,255 253,253,253 248,248,248 248,248,248 253,253,253 255,255,255 255,255,255 253,253,253 255,255,255 255,255,255 254,254,254 244,244,244 245,245,245 255,255,255 255,255,255 251,251,251 253,253,253 255,255,255 251,251,251 241,241,241 241,241,241 250,250,250 254,254,254 249,249,249 248,248,248 252,252,252 255,255,255 254,254,254 254,254,254 255,255,255 243,250,245 244,248,249 246,246,252 248,247,251 250,249,245 253,251,243 253,248,250 252,243,255 255,247,255 242,245,250 236,255,228 240,255,225 228,255,236 217,224,255 119,98,251 42,0,220 2,0,251 4,0,253 7,1,255 10,4,255 11,5,255 9,4,255 6,2,251 3,0,246 8,6,249 8,8,246 9,9,245 10,11,245 10,13,242 8,11,239 6,9,237 5,8,236 0,5,226 17,26,237 24,32,223 16,25,189 52,61,195 139,146,249 198,204,255 204,209,254 237,241,255 248,250,255 255,255,254 255,255,251 255,255,250 255,251,248 255,251,251 255,251,253 255,255,255 251,251,251 251,251,251 255,255,255 255,255,255 249,249,249 250,250,250 255,255,255 242,242,242 246,246,246 253,253,253 255,255,255 255,255,255 255,255,255 252,252,252 249,249,249 254,254,254 255,255,255 254,254,254 251,251,251 254,254,254 255,255,255 255,255,255 248,248,248 255,255,255 244,244,244
255,245,255 255,246,243 246,252,235 243,255,238 241,255,249 238,250,255 239,238,255 247,233,255 248,229,254 255,253,249 255,255,237 248,255,244 206,229,255 90,113,213 20,38,215 0,7,233 9,1,255 37,42,221 179,199,255 127,136,234 41,17,219 22,0,253 0,0,242 8,42,202 62,125,176 187,238,248 236,249,255 251,228,255 252,216,252 255,245,255 255,247,255 185,167,196 125,125,125 243,243,243 255,255,255 247,247,247 254,254,254 245,245,245 255,255,255 247,247,247 255,255,255 251,251,251 254,254,254 255,255,255 249,249,249 237,237,237 243,243,243 255,255,255 250,246,255 250,246,255 246,242,253 241,237,248 242,238,249 246,242,253 243,239,250 236,232,243 233,229,240 235,231,242 243,239,250 249,245,255 240,236,247 228,224,235 232,228,239 246,242,253 254,254,254 255,255,255 253,253,253 246,246,246 239,239,239 239,239,239 248,248,248 255,255,255 255,255,255 247,247,247 246,246,246 255,255,255 255,255,255 253,253,253 252,252,252 255,255,255 255,255,255 250,250,250 247,247,247 255,255,255 255,255,255 252,252,252 252,252,252 255,255,255 248,248,248 244,244,244 243,243,243 249,249,249 252,252,252 252,252,252 254,254,254 255,255,255 249,255,250 250,255,254 252,251,255 253,251,255 254,252,251 254,251,246 252,246,251 248,239,255 251,243,255 242,247,250 243,255,232 238,255,223 221,252,231 226,234,255 139,115,255 47,4,237 20,12,243 14,7,236 11,4,233 12,5,232 15,9,234 22,17,238 36,32,251 50,48,255 66,65,255 47,47,255 23,24,228 8,10,212 7,10,208 12,16,211 16,20,215 17,21,216 0,2,254 0,0,245 4,8,243 12,17,222 7,12,181 50,55,188 146,152,249 223,228,255 229,230,255 242,242,255 255,251,255 255,254,253 255,250,246 255,248,244 255,250,248 255,253,251 255,255,255 246,246,246 244,244,244 250,250,250 246,246,246 234,234,234 234,234,234 244,244,244 255,255,255 253,253,253 251,251,251 250,250,250 249,249,249 249,249,249 253,253,253 255,255,255 246,246,246 255,255,255 255,255,255 252,252,252 249,249,249 252,252,252 255,255,255 254,254,254 248,248,248 252,252,252
236,245,255 245,253,253 253,255,242 255,255,242 255,255,249 253,255,252 246,255,249 243,255,247 248,255,255 252,245,255 255,245,255 255,248,255 231,240,255 104,123,204 9,27,204 0,1,253 0,13,255 0,16,245 90,126,255 0,21,177 27,18,212 40,5,233 49,13,219 91,76,211 211,223,255 221,250,255 230,255,255 236,255,255 239,248,255 250,248,255 255,247,255 222,205,218 123,98,154 191,175,206 255,255,252 255,253,235 255,254,250 255,241,255 255,237,255 255,232,255 250,239,249 255,255,238 241,255,212 250,255,226 241,255,230 236,255,239 232,255,242 229,255,240 254,241,239 247,219,255 202,157,255 143,85,255 76,18,250 51,5,242 68,46,255 62,63,243 65,80,236 52,69,219 71,79,232 76,71,222 113,96,231 140,115,219 242,214,255 240,211,255 255,255,255 253,253,253 249,249,249 246,246,246 245,245,245 247,247,247 249,249,249 251,251,251 254,254,254 251,251,251 251,251,251 254,254,254 255,255,255 254,254,254 252,252,252 250,250,250 255,255,255 246,246,246 246,246,246 251,251,251 243,243,243 241,241,241 251,251,251 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 252,252,252 244,248,243 253,255,249 243,250,243 250,252,255 249,244,255 238,232,255 255,254,255 255,255,242 255,255,243 255,255,254 246,246,246 246,255,249 235,255,252 222,240,255 115,115,239 30,15,203 16,8,252 6,0,252 6,4,255 6,6,244 2,5,190 145,147,255 123,120,176 110,98,120 204,189,203 238,228,245 229,232,253 207,221,243 216,233,255 205,213,253 146,138,199 94,72,150 24,51,161 21,30,197 11,2,236 13,0,255 17,5,255 0,0,212 30,37,200 165,179,255 213,229,255 212,220,255 250,245,255 246,234,255 255,243,249 255,254,252 255,247,255 255,231,255 255,232,255 247,230,255 255,255,248 255,252,231 255,255,248 255,242,255 252,232,255 233,220,255 247,245,255 246,253,255 245,251,255 244,245,255 247,242,255 255,249,255 255,255,237 253,255,215 251,229,254 250,234,245 255,255,247 255,255,235 253,255,233 255,255,247 249,243,254 255,245,255 255,239,255 255,242,255
240,250,255 247,255,255 255,255,244 255,255,242 255,255,249 251,255,250 243,255,246 239,255,243 248,255,255 252,245,255 255,245,255 255,247,255 231,240,255 105,123,206 12,28,205 0,1,253 0,13,255 0,14,240 0,22,210 28,41,223 15,8,205 31,14,209 70,58,208 213,219,255 223,243,255 228,254,248 234,253,250 242,255,255 235,245,239 243,246,237 255,255,252 248,239,242 129,112,155 166,157,177 251,250,240 244,246,224 255,255,248 255,248,255 247,225,255 255,242,255 255,252,255 252,255,240 242,254,236 244,255,255 226,234,255 216,220,255 196,201,255 164,168,249 102,102,220 60,52,193 22,2,179 34,6,213 39,10,227 26,5,214 26,17,211 13,15,199 11,14,206 16,13,222 20,10,234 31,14,235 43,26,213 45,34,166 187,189,255 219,228,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 246,246,246 239,239,239 253,253,253 255,255,255 255,255,255 248,248,248 252,252,252 255,255,255 255,255,255 255,255,255 255,255,255 252,252,252 248,248,248 252,252,252 254,254,254 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 254,254,254 253,255,252 253,255,249 233,240,233 239,241,251 248,245,255 248,245,255 255,254,255 251,251,237 243,242,228 255,251,250 241,241,241 243,254,244 226,249,241 217,235,255 136,137,255 49,35,221 12,7,242 3,0,244 4,3,253 7,10,239 14,20,197 171,176,255 175,175,223 176,167,180 131,120,123 163,156,163 224,228,239 237,253,255 213,234,249 225,236,255 246,240,255 234,214,255 124,151,242 36,47,191 4,0,211 19,2,255 13,0,255 14,8,233 28,33,208 46,56,180 175,185,255 213,215,255 224,222,255 248,243,255 255,255,252 248,239,230 251,239,239 255,249,255 254,242,255 244,240,245 255,255,240 244,247,215 255,253,234 255,246,249 255,247,255 255,248,255 248,250,255 246,254,254 247,253,255 247,248,255 249,244,255 253,246,255 254,252,241 255,255,226 255,255,248 255,255,241 254,255,226 251,255,224 229,249,207 239,255,231 249,255,254 240,239,255 248,239,255 251,241,253
241,248,255 247,255,255 253,255,242 255,255,239 254,252,244 246,250,245 236,249,241 232,248,237 247,255,255 252,244,255 255,244,255 254,246,255 233,239,255 109,125,208 13,28,208 0,1,253 0,6,239 5,13,237 6,13,230 0,0,212 38,35,244 49,52,214 176,194,255 218,249,255 232,255,238 238,255,237 242,249,246 255,255,254 243,247,228 236,241,212 255,255,238 254,255,246 157,155,175 124,128,129 228,235,214 254,255,231 251,251,233 255,252,255 247,232,253 255,247,255 250,246,251 220,224,225 240,244,255 227,226,255 149,138,255 78,60,227 45,24,217 29,6,212 0,20,245 0,13,234 0,7,219 20,30,224 27,35,206 12,22,170 28,36,179 38,41,200 27,19,214 38,18,255 24,0,255 44,17,255 33,20,228 6,16,147 159,191,244 206,253,255 246,246,246 249,249,249 252,252,252 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 245,245,245 246,246,246 255,255,255 255,255,255 245,245,245 249,249,249 255,255,255 246,246,246 253,253,253 255,255,255 250,250,250 241,241,241 248,248,248 253,253,253 252,252,252 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 247,251,246 253,255,249 250,255,250 250,253,255 246,243,255 241,238,255 254,253,255 253,253,239 255,255,247 255,255,254 244,244,244 248,255,249 234,255,249 219,238,255 149,148,255 29,14,196 10,9,233 0,0,236 3,6,245 3,12,230 21,30,197 188,197,255 223,226,255 240,235,236 187,178,169 142,138,133 129,138,135 182,204,199 233,255,253 230,244,255 227,224,255 248,232,255 193,219,255 123,139,246 42,40,216 13,0,235 21,4,255 11,3,240 15,15,209 16,20,175 77,77,201 203,201,255 205,203,249 227,230,234 255,255,242 243,244,224 255,254,240 255,255,248 218,229,221 226,238,218 253,255,231 254,255,225 255,255,233 255,255,238 243,241,230 247,249,237 249,255,241 244,252,241 245,250,253 250,248,255 247,240,255 239,233,250 243,240,236 250,251,231 232,234,212 233,239,214 245,255,231 239,255,235 238,255,247 202,221,228 236,248,255 223,229,255 232,232,255 235,234,255
242,249,255 247,255,255 254,255,243 255,255,240 255,254,246 247,250,248 237,250,242 232,249,240 247,254,255 253,244,255 255,243,255 253,244,255 233,238,255 111,126,212 16,29,211 0,0,252 14,1,229 29,19,249 12,5,240 21,15,255 7,6,229 88,102,255 200,235,255 189,235,213 233,255,219 242,255,224 248,241,238 255,252,255 255,255,246 241,245,216 248,255,228 247,255,236 200,214,210 101,117,99 189,206,172 253,255,230 239,248,222 247,244,240 255,251,255 252,247,255 251,254,255 239,245,255 225,226,255 145,137,255 64,44,233 17,0,230 12,0,245 33,12,255 0,4,212 0,29,223 10,41,210 59,88,223 128,157,255 168,193,255 165,184,252 124,132,222 131,125,255 112,93,255 71,46,244 69,46,238 62,54,201 51,64,142 170,205,215 215,255,231 243,243,243 245,245,245 249,249,249 252,252,252 254,254,254 253,253,253 252,252,252 251,251,251 255,255,255 241,241,241 245,245,245 249,249,249 229,229,229 228,228,228 246,246,246 249,249,249 252,252,252 255,255,255 252,252,252 252,252,252 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 252,252,252 252,252,252 254,254,254 248,249,247 248,253,244 246,253,246 247,250,255 239,237,255 231,229,249 243,242,244 254,255,242 242,240,229 254,249,250 234,233,235 246,255,247 234,255,247 215,233,255 161,161,255 21,5,183 10,12,230 3,6,234 4,9,242 0,11,223 16,30,190 177,191,255 236,242,255 255,255,249 250,243,226 217,217,201 133,144,128 99,121,103 171,197,181 243,255,255 247,246,255 235,220,252 206,226,255 197,212,255 101,106,239 19,8,218 26,8,255 4,0,239 11,10,220 41,39,223 27,20,185 193,185,255 223,226,255 230,244,233 251,255,233 254,255,240 255,255,245 244,250,233 223,251,222 226,252,222 238,255,231 238,253,225 253,255,235 255,255,233 248,255,219 255,255,227 255,255,229 247,254,233 250,250,250 253,249,255 246,240,255 232,226,245 232,231,235 246,247,238 253,252,255 229,229,245 225,229,255 220,227,255 210,217,255 165,171,255 157,158,255 123,120,246 96,91,220 100,92,217
243,251,255 248,255,255 255,255,244 255,255,242 255,255,249 251,255,254 243,255,251 240,255,248 247,253,255 254,245,255 255,243,255 253,242,255 235,238,255 116,128,216 20,31,213 0,0,251 51,16,255 10,0,221 14,1,231 24,18,255 7,8,242 22,33,225 117,143,251 207,246,255 234,255,232 248,255,228 247,233,235 255,242,255 255,248,255 255,248,241 252,255,238 249,255,239 229,253,235 127,153,123 129,156,113 230,250,208 251,255,235 247,248,239 255,254,255 248,247,251 227,232,241 238,244,255 152,153,239 34,26,180 13,0,211 25,10,255 8,0,255 9,7,255 49,78,183 150,177,255 204,228,255 211,232,255 214,233,255 222,241,255 237,253,255 227,241,255 229,233,255 222,219,255 231,223,255 239,227,255 245,237,255 235,234,250 254,255,241 255,255,226 252,252,252 253,253,253 253,253,253 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 242,242,242 244,244,244 247,247,247 241,241,241 249,249,249 255,255,255 255,255,255 255,255,255 255,255,255 251,251,251 253,253,253 254,254,254 245,245,245 242,242,242 250,250,250 255,255,255 253,253,253 252,252,252 255,255,255 255,255,255 251,251,251 252,252,252 255,255,255 255,255,254 235,240,231 226,233,226 234,238,243 247,246,255 250,248,255 250,252,253 255,255,247 255,255,245 255,254,255 253,252,255 248,255,249 229,250,241 209,226,255 173,174,255 35,19,191 7,9,227 5,8,237 7,11,246 0,10,224 14,27,189 161,174,255 232,237,255 255,254,249 255,255,239 255,254,236 228,238,221 157,178,156 101,124,102 150,164,153 241,236,245 255,246,255 226,234,255 216,228,255 140,147,244 34,26,210 22,4,251 8,0,245 16,18,233 13,10,213 33,20,218 145,134,255 230,237,255 241,255,241 237,255,224 241,252,242 244,251,254 236,245,242 211,249,231 208,238,233 211,231,242 212,225,241 226,235,238 247,255,237 240,255,209 252,255,210 255,255,223 255,255,233 255,252,253 255,249,255 253,246,255 237,234,250 238,237,246 248,253,252 229,223,255 228,220,255 223,214,255 154,145,255 38,30,191 27,20,207 5,0,200 39,30,240 27,16,226 29,14,225
236,244,255 244,250,249 253,255,238 255,255,240 255,255,248 250,255,254 242,255,250 241,255,250 247,253,255 254,244,255 255,242,255 252,241,255 235,238,255 120,130,218 24,32,215 0,0,251 48,0,255 35,4,239 32,25,224 17,21,223 0,0,224 13,9,245 12,14,202 150,162,255 222,236,255 249,252,255 246,230,248 255,226,255 255,239,255 255,242,255 255,255,249 251,255,241 233,255,245 186,212,188 100,126,90 161,182,144 251,255,236 255,255,247 243,242,238 252,251,253 233,236,250 229,234,255 96,95,198 29,24,187 34,32,238 23,31,252 0,0,210 0,21,218 175,176,210 234,233,255 245,244,255 242,242,255 246,248,255 241,248,245 245,255,246 244,255,248 240,255,245 233,247,243 244,252,252 237,236,240 252,241,244 255,249,251 255,246,241 255,252,243 255,255,255 255,255,255 255,255,255 253,253,253 253,253,253 254,254,254 255,255,255 255,255,255 251,251,251 255,255,255 253,253,253 238,238,238 240,240,240 251,251,251 248,248,248 236,236,236 246,246,246 239,239,239 249,249,249 255,255,255 252,252,252 253,253,253 255,255,255 255,255,255 253,253,253 247,247,247 247,247,247 252,252,252 253,253,253 250,250,250 252,252,252 255,255,255 252,252,252 249,251,245 251,255,249 248,252,255 245,244,255 246,244,255 236,238,238 244,246,234 255,255,249 241,235,240 243,241,247 250,255,251 234,254,242 222,238,255 183,182,255 33,17,182 3,2,230 5,5,243 7,11,254 3,10,233 19,29,200 153,162,255 231,236,255 255,252,254 255,255,247 252,248,237 253,255,247 239,255,240 163,183,164 99,108,98 135,126,136 213,191,215 244,239,255 243,249,255 178,186,253 31,25,186 22,8,244 12,7,246 0,7,216 10,12,220 19,6,222 91,79,245 223,237,255 231,255,230 227,255,225 240,249,255 239,242,255 227,233,255 208,242,255 199,223,255 203,211,255 207,205,255 208,207,255 244,251,255 249,255,233 248,255,209 255,255,218 255,252,233 255,249,252 255,249,255 255,250,255 245,244,254 243,247,252 248,255,255 244,248,255 218,219,255 213,210,255 56,49,200 26,18,213 29,24,245 10,10,242 0,0,232 10,12,244 14,11,245
231,238,253 239,246,243 248,252,233 254,254,236 255,253,245 247,252,251 240,254,250 237,254,250 245,253,255 255,245,255 255,242,255 253,240,255 237,238,255 123,132,219 27,33,216 0,0,250 33,0,250 37,13,231 137,144,255 19,36,179 34,39,232 13,0,246 15,0,241 39,23,214 142,134,251 208,201,255 231,219,255 243,225,255 252,236,255 251,243,254 255,254,250 251,255,244 230,246,255 229,247,246 140,157,143 130,143,121 197,203,184 251,251,239 244,243,233 255,255,251 242,244,254 210,214,255 43,43,151 26,24,190 16,18,220 0,15,214 0,17,190 15,68,219 240,215,255 255,241,255 245,229,252 245,236,239 255,255,247 255,255,240 246,255,234 242,255,238 231,253,234 239,255,249 241,255,253 249,253,255 255,251,255 255,247,255 255,243,255 255,239,255 254,254,254 253,253,253 252,252,252 252,252,252 252,252,252 252,252,252 253,253,253 254,254,254 246,246,246 255,255,255 249,249,249 247,247,247 255,255,255 254,254,254 245,245,245 255,255,255 254,254,254 250,250,250 255,255,255 255,255,255 232,232,232 247,247,247 255,255,255 236,236,236 254,254,254 246,246,246 244,244,244 249,249,249 249,249,249 243,243,243 245,245,245 253,253,253 247,244,246 255,255,251 253,255,249 188,193,196 138,138,156 138,138,154 132,134,134 138,140,128 132,129,124 120,113,120 192,187,196 232,240,233 235,253,240 230,245,255 184,183,255 38,24,180 2,0,236 5,1,250 6,6,255 0,4,239 18,26,209 145,152,255 233,234,255 255,248,255 248,236,236 255,254,254 250,254,249 236,250,239 246,255,248 207,212,210 150,137,151 137,110,136 205,186,219 240,237,252 219,225,255 50,46,189 21,10,236 9,9,239 0,7,207 27,33,240 12,0,226 66,55,231 212,231,255 225,255,227 234,255,247 204,208,255 186,179,255 163,160,252 130,155,253 106,116,247 99,91,255 94,74,250 88,74,210 179,177,243 229,237,237 239,248,215 254,255,225 255,250,240 255,246,254 255,246,255 254,249,255 247,251,252 241,252,250 239,251,251 238,255,233 216,235,243 205,218,255 16,24,155 30,37,218 0,11,219 8,26,241 0,9,219 0,14,220 0,13,222
