50 170
248,248,255 250,250,255 253,249,255 255,248,255 255,247,255 255,248,255 255,253,254 255,255,244 250,255,230 244,255,221 251,255,227 240,255,222 221,243,214 224,246,228 232,253,245 237,255,255 217,255,230 225,255,238 230,255,238 240,255,246 251,255,255 255,248,255 252,235,248 255,240,255 255,243,255 255,248,255 255,252,254 240,251,241 223,248,228 213,251,221 212,255,223 217,255,228 193,227,227 201,238,242 208,247,255 199,243,255 188,235,255 159,212,255 123,180,242 96,156,226 101,163,239 96,160,238 111,173,249 116,178,249 136,196,255 167,224,255 174,231,255 184,240,255 173,254,255 183,243,255 211,238,255 255,245,255 255,249,255 255,250,251 255,247,247 231,242,246 200,255,255 130,232,254 63,201,230 20,176,212 10,167,207 26,170,212 53,183,226 76,196,238 196,229,248 214,243,255 233,253,255 236,247,251 230,234,229 232,234,222 248,253,232 251,255,238 246,255,238 234,255,234 226,249,234 228,246,239 239,245,250 245,239,255 247,228,253 243,219,249 247,242,255 230,242,255 181,220,255 116,186,226 83,178,218 101,205,240 142,238,255 178,252,255 214,255,255 247,255,248 255,255,243 255,252,240 255,247,243 255,244,250 239,236,252 222,227,248 249,253,234 255,255,244 255,255,249 255,254,254 252,248,253 253,249,255 255,252,255 255,255,255 253,255,254 240,246,245 222,227,236 103,107,131 61,62,106 50,46,111 54,46,129 63,54,145 70,66,137 76,73,135 145,145,191 237,239,255 247,250,255 237,240,244 253,255,254 255,255,255 255,252,255 249,241,252 245,238,251 253,246,255 255,253,255 251,253,253 248,255,248 251,255,248 244,255,255 233,244,255 91,97,138 53,55,125 46,42,137 49,42,153 66,53,168 61,47,152 58,44,126 195,183,241 246,237,255 245,241,253 252,253,251 253,255,249 239,247,236 247,255,245 255,255,240 255,247,230 250,242,229 255,251,242 255,255,251 253,255,255 236,241,244 218,227,231 241,253,255 236,250,255 231,246,249 226,244,245 228,244,243 231,248,244 236,254,247 241,255,250 255,252,255 255,253,255 255,253,255 255,254,255 255,253,252 255,252,248 255,253,248 255,255,249 255,255,248 255,255,248
248,255,242 251,255,248 253,255,252 254,253,255 255,251,255 255,254,255 255,254,253 254,255,245 246,252,235 239,249,232 230,242,230 238,251,253 238,249,255 227,236,255 222,227,255 197,200,255 166,216,255 174,218,255 194,228,255 213,230,255 227,228,255 253,241,255 255,251,255 255,244,240 255,249,239 255,253,241 255,255,246 238,255,253 218,255,255 197,254,255 183,253,255 175,253,255 202,255,255 159,218,233 132,194,230 116,178,242 69,133,228 65,129,253 72,135,255 86,147,255 94,151,255 105,156,255 140,184,255 157,192,255 166,195,255 179,202,240 185,203,220 204,220,227 189,222,255 221,240,255 250,247,255 255,245,255 255,238,246 255,241,248 252,245,255 213,243,255 152,226,255 78,190,243 30,167,223 21,165,213 58,192,226 114,228,245 151,244,245 181,255,251 247,253,255 245,254,255 240,254,253 231,251,246 223,248,238 224,250,236 230,255,240 238,255,246 231,250,235 243,255,248 244,255,252 241,255,253 221,238,241 210,229,236 209,234,244 217,243,255 181,236,255 135,196,255 89,160,224 87,166,223 121,206,252 163,242,255 189,255,255 205,252,255 232,255,248 253,255,241 255,253,239 255,251,242 255,248,248 243,242,252 223,230,249 208,222,245 249,255,238 252,255,244 253,255,251 253,255,255 251,250,255 250,249,255 248,250,255 248,253,255 238,246,245 238,250,252 238,248,255 140,148,177 57,61,112 53,54,128 70,66,161 65,58,163 46,42,138 58,55,140 79,81,146 209,212,255 240,247,255 243,249,254 238,243,241 255,255,254 255,254,255 255,252,255 255,248,255 255,250,255 255,252,255 250,252,253 247,253,248 250,255,248 223,234,254 164,173,207 48,54,113 43,44,130 51,48,157 50,44,163 59,50,167 49,38,142 89,78,158 229,220,255 253,246,255 255,252,255 251,250,246 254,255,250 246,250,244 248,255,248 255,255,230 255,255,239 255,255,244 253,255,249 237,247,247 224,239,248 220,242,255 223,249,255 210,239,255 210,242,255 215,247,255 220,251,255 221,252,255 220,250,255 217,246,255 216,244,255 214,226,255 212,223,253 215,224,251 230,237,255 246,252,255 251,254,255 255,255,255 250,247,242 255,255,248 255,255,247
248,255,227 253,255,233 252,255,239 250,254,242 252,251,247 255,254,255 255,253,255 251,250,254 242,241,250 217,219,237 138,137,176 117,113,178 105,96,193 79,65,196 99,80,237 94,72,244 47,73,255 40,62,255 68,84,250 85,93,224 96,96,186 180,174,223 255,249,255 255,252,243 255,255,241 255,255,241 235,251,244 211,240,254 182,226,255 148,205,255 115,182,255 95,167,255 103,174,184 84,153,180 105,174,231 102,167,255 0,62,202 0,43,222 0,18,228 0,9,234 0,17,241 0,22,227 12,32,204 10,19,152 37,39,127 97,91,138 136,126,142 163,151,149 200,186,214 246,234,255 255,250,255 236,239,243 220,235,237 226,255,255 202,248,255 153,212,255 95,165,235 76,149,233 96,167,254 124,186,255 170,220,255 214,250,255 223,247,247 239,255,242 246,246,255 241,245,255 234,246,255 234,253,255 232,255,255 236,255,255 238,250,255 240,239,248 255,249,255 255,243,255 255,239,253 244,241,255 231,248,255 208,250,255 183,245,255 165,240,248 51,178,247 55,168,235 83,176,237 139,207,255 191,233,255 219,240,255 234,237,252 242,237,239 251,245,238 247,245,234 245,247,235 243,251,244 241,253,253 235,251,255 229,244,255 225,240,255 247,255,244 244,253,243 243,249,248 246,249,255 248,249,255 249,249,255 245,249,255 241,250,254 236,250,249 241,255,255 236,253,255 232,246,255 82,93,145 49,55,132 44,44,144 36,32,145 57,52,173 62,59,168 49,51,135 145,150,205 239,247,255 244,253,255 233,242,239 252,255,251 255,255,255 255,251,255 255,248,255 255,249,255 253,249,255 247,248,252 247,250,248 247,254,247 231,239,255 102,109,166 46,50,128 42,42,142 56,53,169 50,45,166 51,45,158 57,49,142 157,151,216 238,234,255 246,243,255 255,253,253 239,236,231 249,248,244 255,255,255 247,248,252 255,255,241 253,254,238 237,243,238 224,238,244 214,235,255 204,232,255 188,223,255 172,213,255 166,211,255 143,191,255 115,163,235 100,145,213 102,146,210 126,166,225 156,195,250 176,214,255 197,231,255 200,233,255 206,234,255 207,230,255 211,229,255 224,233,253 239,244,253 255,255,255 255,255,250 255,255,247
250,255,228 252,255,234 251,255,238 244,247,238 248,246,246 255,252,255 255,252,255 250,246,255 243,242,255 246,246,255 219,216,255 202,196,255 169,157,255 78,58,224 37,10,207 37,7,220 11,0,255 0,0,242 20,10,241 22,20,210 22,30,173 107,125,220 201,226,255 212,246,255 194,236,243 177,222,225 152,200,212 131,181,209 120,171,221 115,165,237 109,159,249 105,154,254 147,201,224 153,205,245 163,213,255 97,143,255 0,30,187 0,25,225 0,7,240 0,0,250 0,2,253 8,16,255 23,26,241 22,19,195 82,74,211 189,178,255 235,221,255 241,225,255 255,223,253 244,223,248 223,231,248 204,247,255 178,250,255 140,232,249 101,198,231 79,170,221 90,160,230 117,164,246 187,208,255 217,220,255 237,226,255 253,236,255 241,224,235 255,242,241 251,248,255 249,248,255 244,245,255 239,243,255 241,243,255 249,245,255 255,248,255 255,246,255 255,244,255 255,236,255 250,232,255 237,239,255 218,247,255 180,237,255 126,206,231 87,180,203 42,177,221 90,206,247 151,235,255 200,247,255 236,245,255 255,244,255 255,242,247 255,241,240 255,249,246 251,248,243 238,249,246 234,255,252 235,255,255 234,253,255 238,253,255 241,253,255 247,255,250 241,249,248 238,244,251 243,245,255 246,249,255 246,249,255 244,251,255 243,254,255 239,255,255 214,235,236 219,242,250 228,249,255 146,163,214 36,46,124 49,55,154 51,52,166 36,30,173 35,31,160 33,35,135 64,72,139 213,225,255 233,245,255 246,255,254 251,255,251 251,252,250 253,249,254 254,248,255 255,248,255 254,250,255 254,252,255 251,253,254 251,254,252 180,184,255 41,44,125 46,48,143 37,38,148 52,52,170 45,45,161 38,38,138 85,85,161 234,234,255 248,250,255 255,255,254 255,255,246 240,238,228 250,246,245 255,251,255 248,240,255 254,255,251 243,248,249 225,236,250 204,225,255 180,211,255 142,182,254 90,137,229 45,99,206 33,91,210 29,89,213 29,87,213 30,86,211 35,86,208 42,89,205 46,90,203 51,92,201 15,72,171 56,110,204 118,166,248 173,212,255 206,237,255 224,244,255 232,242,255 238,241,246 255,255,251 255,255,247
250,254,248 252,255,253 248,247,251 241,235,246 244,237,250 254,248,255 255,253,255 247,249,249 241,248,245 236,247,251 222,233,255 213,221,255 224,228,255 145,142,255 40,31,188 60,47,222 49,0,255 45,0,252 38,9,242 15,9,216 0,16,191 10,58,200 51,120,231 76,162,244 78,172,231 79,173,216 85,172,206 102,175,205 128,188,218 161,206,239 192,227,255 212,240,255 219,239,255 218,238,255 188,206,255 65,79,191 39,50,201 33,42,230 10,15,237 15,16,255 0,0,248 2,0,254 13,9,252 7,4,227 43,40,239 99,97,255 103,100,255 86,85,231 219,184,255 187,172,246 167,186,253 153,213,255 107,204,254 49,169,215 42,170,213 81,199,241 78,171,216 117,181,222 197,234,255 224,241,255 238,242,255 255,254,255 244,241,236 255,255,247 239,240,254 246,246,255 255,251,255 255,251,255 255,248,255 255,244,252 251,243,250 245,244,254 213,222,235 221,244,255 216,253,255 185,238,255 135,200,231 98,173,211 91,176,216 101,188,232 165,234,244 191,250,255 214,255,255 229,255,251 246,255,244 255,255,245 255,255,245 255,255,246 255,255,254 253,254,255 247,253,255 244,254,255 244,253,255 241,248,245 244,248,242 250,254,243 244,255,255 238,248,255 235,242,255 237,241,255 237,239,255 234,238,255 233,242,255 236,251,255 235,255,255 213,240,237 228,255,255 213,240,255 221,243,255 88,102,178 44,55,153 40,47,158 44,36,196 43,39,182 49,51,163 42,51,125 142,154,194 218,232,244 244,255,254 241,250,240 253,255,252 255,252,255 255,249,255 255,249,255 255,250,255 255,252,255 251,252,255 248,250,250 112,113,204 36,36,136 55,56,166 44,44,162 47,48,168 45,48,157 30,37,124 133,142,199 234,244,255 233,241,240 245,251,234 236,238,218 245,243,232 255,249,252 255,248,255 255,243,255 230,235,250 241,249,255 230,246,255 183,207,255 108,145,227 50,96,204 19,75,206 6,69,219 9,75,240 5,72,247 7,71,249 10,70,248 15,71,244 23,72,242 27,73,238 30,73,236 31,108,234 17,89,207 17,82,187 59,112,202 131,172,241 196,224,255 230,247,255 243,249,255 255,254,254 255,255,247
251,245,255 252,246,255 246,237,255 238,226,255 241,231,254 253,246,255 255,255,255 246,253,238 243,255,231 232,254,226 237,255,247 207,233,239 214,237,255 150,167,240 32,44,146 112,122,240 73,0,215 81,18,234 50,13,223 17,14,214 0,33,220 0,38,209 0,73,222 27,148,255 47,176,255 73,200,255 115,228,255 155,247,255 187,255,255 214,255,243 235,255,232 247,255,229 238,231,255 223,217,255 179,171,248 54,44,150 126,115,255 83,73,247 19,8,212 16,4,234 23,15,255 0,0,248 0,0,252 0,2,251 5,9,251 5,12,245 0,5,229 5,17,235 49,23,161 41,32,166 24,46,171 14,74,187 33,127,224 72,192,255 99,232,255 114,246,255 71,189,206 97,195,195 172,249,235 201,255,234 218,255,233 230,255,234 204,241,203 217,254,214 243,251,250 244,249,248 249,246,242 254,243,239 253,243,236 248,246,236 235,249,238 218,254,242 194,254,246 151,236,232 106,206,211 75,181,198 71,175,204 93,189,229 126,213,255 150,232,255 255,255,246 253,253,239 245,254,233 242,255,231 238,255,229 233,255,229 230,255,233 231,254,240 239,253,251 242,247,255 250,247,255 255,251,255 255,250,255 252,246,241 254,249,234 255,255,237 240,250,255 235,244,254 232,237,255 229,231,255 221,223,255 214,217,248 215,223,246 220,236,248 198,222,222 230,255,255 191,222,225 192,221,242 204,228,255 169,188,255 29,43,139 46,55,166 33,26,193 44,39,190 41,43,161 41,50,130 57,70,114 207,223,236 241,255,251 238,247,237 253,255,251 255,254,255 254,248,255 252,245,255 253,246,255 250,246,255 242,243,247 236,238,238 56,52,157 44,43,153 49,49,167 34,35,157 33,37,156 49,55,160 51,61,139 207,220,255 234,247,255 236,248,236 255,255,237 228,231,205 255,253,239 255,250,255 244,230,254 252,236,255 242,246,255 206,215,252 146,162,215 83,109,185 41,81,183 27,77,207 19,78,234 9,76,253 0,67,255 0,65,255 0,63,255 0,64,255 7,64,255 13,63,255 19,64,255 21,63,255 0,79,220 6,88,223 22,95,216 34,96,196 57,105,183 107,141,195 179,198,231 237,244,255 255,253,255 255,255,248
255,248,255 253,243,249 255,237,244 255,235,254 249,237,255 231,245,255 202,253,255 171,255,255 154,251,255 144,239,255 140,225,255 143,224,255 129,207,236 91,162,226 0,42,175 36,78,255 45,50,242 24,18,229 17,7,227 25,18,233 5,3,217 16,20,239 0,12,199 127,161,255 182,221,249 237,251,255 255,232,255 252,213,255 255,252,251 241,249,219 236,254,255 214,228,255 229,255,235 222,232,255 95,87,204 41,37,172 172,180,255 66,77,235 10,12,220 5,7,239 0,13,229 0,18,219 0,14,227 0,5,246 2,0,254 3,0,254 7,0,254 7,0,254 0,22,222 0,7,242 13,6,241 53,32,194 217,205,255 241,242,246 236,254,255 203,250,255 134,221,218 76,194,183 74,194,193 138,236,246 194,255,255 220,233,235 254,219,233 255,230,255 187,219,255 9,46,156 18,50,210 58,66,255 74,60,255 97,84,255 99,98,255 67,75,255 57,71,255 65,98,255 73,143,220 76,186,214 41,180,237 32,178,255 40,186,255 47,191,255 91,176,254 76,180,255 58,189,255 45,194,255 38,188,249 63,187,241 126,212,254 199,243,255 237,251,255 253,255,254 255,255,245 239,253,235 223,245,227 227,246,237 238,252,250 246,255,255 255,231,228 226,235,245 157,240,255 28,178,218 0,179,220 0,184,224 0,177,224 14,170,236 27,163,251 52,167,255 64,154,243 104,162,237 176,203,255 217,215,255 118,101,188 76,52,154 49,40,181 38,33,172 41,43,175 33,42,163 38,57,160 67,94,174 211,243,255 203,238,255 222,255,255 228,255,249 236,255,248 230,253,245 218,234,240 237,249,255 229,238,255 137,145,192 30,50,137 34,37,152 51,30,182 66,32,192 53,28,156 54,54,124 127,153,165 227,255,247 236,255,245 247,253,252 255,249,255 255,231,249 255,246,255 250,249,253 225,246,244 197,229,228 223,239,255 138,162,234 48,85,199 33,88,233 19,86,243 0,67,226 25,82,245 30,71,248 48,79,255 34,69,249 15,67,221 8,78,201 15,91,203 26,89,223 30,71,248 31,54,255 24,78,215 24,87,239 0,74,245 0,64,250 0,77,255 11,86,248 21,78,201 174,210,255 223,242,255 243,252,255
251,250,255 255,251,253 255,250,252 255,245,255 250,237,255 213,226,255 164,213,229 125,203,209 93,184,199 92,176,212 90,166,208 104,174,203 104,174,198 97,159,219 0,37,165 63,96,255 124,135,255 35,35,219 27,17,224 19,8,224 21,17,236 0,0,214 25,41,237 42,70,201 195,227,255 211,225,247 255,244,255 255,246,255 254,238,231 254,255,239 234,251,255 223,243,255 232,244,255 182,180,246 53,44,155 126,124,237 186,200,255 85,97,231 21,24,222 8,7,241 2,8,237 0,13,229 0,8,239 0,0,254 0,0,254 2,0,254 5,0,254 5,0,254 0,17,231 0,5,252 27,9,252 60,41,204 218,215,255 240,249,246 235,255,250 209,248,250 197,255,255 137,229,218 83,183,183 86,174,190 136,206,223 191,237,248 216,234,255 218,214,255 181,211,255 4,39,156 0,21,189 12,19,222 26,13,213 45,30,212 31,27,222 0,0,237 0,0,243 12,43,224 83,152,231 82,192,222 32,170,229 3,150,254 10,156,255 21,166,234 46,168,244 35,168,242 25,172,246 20,176,246 18,172,237 33,169,227 77,183,230 134,203,236 214,252,255 233,247,253 248,249,245 255,255,249 255,255,249 253,255,254 247,252,255 243,249,255 255,246,253 250,241,255 170,232,255 44,171,222 10,172,224 8,179,230 12,175,230 14,168,239 13,162,250 20,160,253 33,158,242 59,161,226 156,231,255 190,241,255 143,182,251 41,72,157 54,47,181 43,38,171 41,44,172 46,55,176 34,50,156 37,63,147 131,161,220 180,213,246 206,239,248 192,223,216 225,251,238 237,255,254 227,244,253 209,220,247 231,240,255 71,77,130 38,59,150 32,34,152 64,45,192 65,34,187 60,37,159 68,67,133 180,204,216 226,255,246 235,255,246 240,246,245 255,250,255 255,235,250 255,247,255 239,242,247 221,243,248 199,233,239 167,188,255 90,120,225 32,78,216 19,81,243 0,67,240 0,67,236 26,82,247 24,63,225 35,66,221 74,110,247 115,164,255 139,202,255 149,214,255 142,196,255 110,147,255 79,100,239 38,83,211 23,78,223 7,77,244 0,64,249 0,71,255 8,82,248 23,79,210 99,135,223 193,214,255 227,239,255
244,253,255 253,255,252 255,255,252 255,250,255 250,239,255 206,218,242 152,195,204 111,179,178 106,183,192 121,188,219 135,193,229 158,210,233 163,215,232 163,210,255 14,45,168 94,114,255 175,197,255 109,117,254 17,10,191 40,26,238 10,2,226 5,10,233 17,32,242 0,12,184 146,166,255 204,220,255 246,250,244 255,255,237 252,242,225 255,255,254 229,244,253 226,253,255 236,223,255 114,95,188 67,50,155 201,204,255 205,225,255 103,122,221 21,21,205 16,7,248 5,1,250 0,4,246 0,0,254 0,0,254 0,0,254 0,1,253 2,5,244 2,5,244 4,5,239 12,0,254 36,7,255 67,47,214 222,226,255 243,255,248 243,255,247 230,253,248 205,247,236 197,255,247 162,236,242 105,187,212 74,165,192 89,185,209 116,210,246 128,215,255 161,188,255 13,45,172 2,27,207 5,10,225 22,7,219 34,17,210 13,8,213 0,0,236 0,0,250 0,22,210 101,168,253 81,188,225 39,175,241 12,156,255 16,162,255 20,165,240 1,171,243 0,164,239 0,163,240 4,168,245 8,167,241 12,164,229 32,167,223 65,175,217 146,222,251 199,236,255 242,248,255 255,247,255 255,243,252 255,244,255 250,249,255 242,251,255 255,238,255 235,230,255 154,211,255 50,160,226 24,165,232 28,177,243 25,176,243 18,171,250 0,157,249 0,169,255 7,173,250 29,180,231 79,207,242 99,206,240 109,201,250 23,108,170 46,42,161 34,32,152 42,45,167 47,55,176 26,40,152 28,48,143 60,84,156 155,181,227 140,170,189 154,182,183 180,203,198 223,244,242 237,253,255 211,221,255 171,177,230 54,59,122 37,59,155 30,34,153 58,41,182 66,38,181 56,35,144 110,111,169 224,246,255 225,255,244 239,255,251 242,246,247 255,250,255 255,246,255 255,253,255 237,243,250 221,247,255 194,231,253 90,122,255 31,74,223 14,73,242 0,72,255 0,55,245 0,68,251 29,83,244 41,79,213 129,161,255 168,203,255 193,235,255 193,243,255 198,246,255 212,250,255 212,237,255 199,215,252 108,135,249 53,93,222 21,78,234 2,74,252 0,70,253 6,75,246 31,84,228 48,84,192 138,162,238 184,203,255
237,255,252 244,255,246 255,255,247 255,252,255 254,244,255 226,233,250 190,223,226 161,215,208 166,225,227 188,236,255 205,242,255 223,254,255 219,249,255 213,239,255 22,36,149 100,102,255 178,207,252 199,216,255 46,43,183 42,27,225 4,0,220 28,29,255 0,0,230 6,19,235 43,55,221 201,216,255 234,253,228 247,255,199 255,255,234 252,246,255 226,238,248 222,255,241 211,174,255 69,31,150 152,131,224 220,228,255 216,243,255 113,133,204 10,8,182 22,5,255 9,0,254 3,0,254 0,0,254 0,1,254 0,1,254 0,3,250 0,11,234 0,13,229 16,1,246 19,0,252 37,0,255 65,42,211 220,221,255 242,255,245 249,255,244 240,250,244 234,255,249 220,255,255 197,255,255 157,241,255 102,213,251 53,189,225 23,172,222 12,165,232 109,131,237 1,29,170 8,30,225 8,11,240 23,7,232 31,13,220 12,7,223 6,11,255 7,20,255 0,16,212 118,181,255 70,175,218 30,166,238 9,153,255 14,159,255 17,163,245 0,175,249 0,169,247 0,166,248 8,169,253 10,170,254 6,168,246 8,169,237 26,173,229 61,178,223 148,219,255 219,247,255 246,241,255 252,236,255 254,248,255 241,251,255 218,244,255 228,242,255 190,237,255 120,211,255 41,171,248 21,168,248 22,172,250 18,165,245 4,158,247 0,158,255 0,176,255 0,170,243 36,197,241 43,179,203 73,182,203 90,180,214 89,172,217 64,63,161 28,28,134 49,50,164 36,41,163 23,32,153 43,56,166 38,56,145 114,135,196 172,195,227 197,222,232 198,221,223 224,243,248 236,250,255 230,239,255 83,87,152 61,63,141 31,52,157 36,42,161 43,30,162 70,46,172 61,43,136 183,183,231 234,250,255 233,255,252 243,255,255 249,250,254 255,252,255 255,251,252 255,255,254 235,248,255 215,244,255 161,198,242 30,74,251 0,58,237 2,75,255 0,68,255 0,60,255 4,68,255 34,80,235 97,131,231 204,233,255 227,255,255 232,255,247 222,252,233 223,246,231 242,255,236 255,255,234 255,255,225 198,207,255 116,139,249 33,76,217 21,80,249 0,68,251 3,67,245 26,79,236 48,87,216 79,108,213 127,153,243
233,255,250 237,255,241 248,255,239 255,251,248 255,248,255 248,250,255 231,254,250 214,254,242 214,254,252 227,253,255 229,243,255 234,245,253 226,238,242 225,236,255 37,37,143 115,106,255 194,225,224 228,249,255 138,142,230 28,15,185 29,11,242 11,7,255 0,0,246 10,19,255 0,0,209 137,153,255 227,254,238 235,255,187 255,255,230 249,244,255 230,239,253 227,255,238 137,87,223 88,45,172 224,205,255 224,239,248 216,248,237 110,131,192 13,7,186 21,0,255 10,0,254 5,0,254 0,0,254 0,1,254 0,1,254 0,3,250 0,13,230 0,18,220 14,9,248 14,0,252 32,0,255 61,37,209 220,216,255 242,247,245 249,251,245 236,242,247 227,249,254 194,241,245 170,238,255 151,245,255 122,243,255 73,219,255 30,191,243 9,173,245 99,115,235 0,23,177 2,22,231 0,0,242 15,0,237 22,5,223 1,0,223 0,7,255 0,5,255 0,10,210 136,197,255 77,182,226 30,165,241 0,142,255 2,150,255 13,159,249 0,170,250 0,166,251 6,166,254 11,167,255 8,166,255 0,165,252 0,168,248 3,173,244 18,165,227 80,189,245 150,217,255 200,235,255 225,247,255 220,247,255 191,231,249 158,211,224 104,200,216 89,206,243 35,185,246 0,168,249 0,164,250 4,165,251 7,159,247 1,155,250 0,160,255 0,163,255 0,160,232 51,185,227 116,214,232 171,236,250 164,206,229 203,233,255 132,135,210 45,48,133 53,54,158 34,35,155 31,34,162 43,50,173 35,45,152 66,79,157 204,222,255 228,249,255 228,248,255 236,252,255 223,234,255 192,199,254 54,56,134 52,51,143 32,52,164 39,47,166 45,36,157 64,46,153 111,97,169 239,239,255 227,239,249 241,255,255 242,250,255 254,251,255 255,254,254 255,248,238 254,255,247 232,250,255 198,232,255 104,143,211 5,59,243 2,68,250 0,78,255 0,67,255 0,73,255 8,66,249 46,85,224 169,194,255 225,246,248 240,255,220 249,255,222 255,255,237 255,255,247 255,255,236 255,255,214 255,255,201 239,233,255 184,191,255 66,94,218 30,78,236 1,62,242 7,69,253 9,63,234 46,89,240 38,75,209 75,111,235
227,255,250 235,255,243 248,255,239 255,254,246 255,250,255 254,252,255 242,255,249 233,255,242 236,255,252 243,252,255 246,243,255 250,245,247 246,244,243 237,239,255 68,63,162 129,115,255 231,255,234 232,255,240 211,223,255 78,70,201 29,11,232 1,0,248 0,6,255 0,0,251 2,12,250 39,53,201 196,223,244 240,255,217 245,255,221 248,246,255 232,237,255 208,227,234 68,28,160 149,116,231 234,225,255 236,255,255 208,243,233 104,121,194 32,19,217 16,0,251 12,0,254 5,3,246 0,2,250 0,1,254 0,1,254 0,1,254 0,12,233 0,18,222 0,15,235 1,0,249 23,2,249 63,46,214 225,224,255 243,252,255 244,253,255 232,245,255 218,252,255 193,252,255 155,234,255 110,203,252 69,181,224 51,174,210 51,179,222 57,181,241 139,152,255 15,35,200 0,17,236 0,0,248 18,1,252 31,14,242 7,1,238 0,7,255 0,2,253 0,9,211 121,181,255 66,170,217 35,169,247 6,153,255 7,155,255 11,161,255 16,162,252 18,164,254 17,164,255 12,162,255 1,159,253 0,160,252 0,163,253 0,167,253 10,172,251 26,166,237 63,177,240 108,200,253 125,202,241 111,184,212 107,179,197 116,189,203 42,180,193 37,192,225 0,166,227 0,166,250 0,162,252 0,165,255 10,163,255 10,160,255 0,153,255 8,157,255 48,179,253 79,174,214 199,251,255 237,254,255 242,234,251 255,244,255 203,210,255 84,90,157 49,50,141 43,42,158 44,43,177 37,35,171 34,37,159 43,51,145 135,147,211 221,237,255 211,227,250 207,222,248 225,234,255 113,119,186 48,47,139 53,49,155 28,48,167 32,40,159 55,50,159 66,53,139 181,172,223 248,249,255 224,231,240 242,251,255 242,242,255 255,251,255 255,255,251 255,252,233 248,255,242 225,251,255 186,223,255 61,103,192 6,63,232 14,81,250 0,76,247 0,66,247 5,76,255 15,66,236 79,108,229 217,234,255 250,255,244 252,255,210 253,254,214 255,252,245 255,246,255 255,242,251 255,253,231 255,255,219 240,222,255 231,228,255 126,145,248 35,79,222 6,66,240 19,83,255 0,57,238 24,73,241 21,66,223 43,87,240
226,255,249 237,255,243 249,255,242 255,255,250 255,250,255 255,249,255 244,253,243 236,255,236 240,254,243 253,249,255 255,242,255 255,252,253 255,255,251 233,231,255 77,73,168 107,95,247 245,255,238 236,255,221 238,254,247 177,174,255 33,15,212 11,0,255 0,5,255 0,0,248 7,19,255 0,12,196 114,130,213 230,250,251 237,248,232 234,237,251 226,228,255 134,138,189 80,64,165 186,177,255 222,230,255 225,255,255 195,233,245 94,109,212 34,19,240 14,0,252 10,0,250 5,13,226 2,11,232 0,0,254 0,1,254 0,1,254 0,8,241 0,13,230 0,17,219 0,0,237 17,9,246 52,54,219 206,229,255 211,246,255 202,235,255 183,218,255 139,190,230 121,185,220 100,171,215 92,165,215 106,185,224 137,217,240 160,235,255 167,234,255 155,164,255 12,29,200 0,7,233 0,0,246 14,0,254 27,11,248 7,4,244 0,5,255 0,4,255 0,15,215 92,153,246 46,150,193 27,162,236 5,153,255 0,152,255 2,156,251 40,159,252 32,162,253 20,164,253 6,165,253 0,164,252 0,165,255 0,164,255 0,163,255 8,167,255 8,163,248 15,166,240 30,170,231 43,168,213 65,168,200 101,187,207 135,210,226 131,238,252 114,237,255 38,187,251 19,182,255 4,167,255 10,165,255 12,158,253 8,153,255 5,151,255 19,158,255 70,183,255 122,197,235 216,251,255 247,249,250 255,242,249 255,238,253 234,242,255 155,161,208 53,55,133 52,49,159 50,43,180 41,34,179 41,37,172 45,46,156 80,85,164 203,214,255 211,225,255 201,212,250 204,211,255 63,67,146 36,32,137 53,48,169 25,44,165 34,44,158 52,51,145 104,96,161 231,224,255 235,236,246 229,233,238 236,239,254 243,237,255 255,247,255 255,254,245 255,255,233 248,255,241 215,246,255 177,216,255 44,87,196 24,74,228 25,80,241 2,68,240 2,67,252 9,65,250 34,73,232 127,148,253 232,242,255 254,255,235 255,255,218 255,255,234 255,248,255 255,238,255 255,234,255 255,238,251 255,247,235 254,232,244 244,236,255 180,198,255 41,83,212 15,75,241 14,80,255 1,65,250 11,69,248 14,68,239 24,78,249
