50 170
242,255,247 244,255,247 244,255,244 245,253,242 252,255,244 255,255,247 255,255,244 255,251,238 246,238,225 255,255,242 248,240,227 255,255,247 255,255,246 255,255,247 255,252,243 255,255,248 255,250,255 255,251,255 255,250,254 255,252,255 250,254,255 232,252,255 207,244,255 148,202,233 92,160,203 111,187,236 137,213,255 153,223,255 170,229,255 190,237,255 201,236,250 197,226,235 235,232,255 245,238,253 249,231,232 255,232,218 255,252,229 230,255,229 142,226,208 62,195,198 36,184,214 45,176,233 64,170,241 91,176,244 142,208,255 209,237,255 255,240,252 255,224,225 236,255,246 233,252,249 237,249,255 250,249,255 255,248,255 255,241,245 255,236,223 238,236,212 232,255,244 166,242,238 95,207,229 47,182,228 31,167,225 42,164,224 73,171,225 97,182,228 219,232,240 235,246,254 243,253,255 240,246,251 233,238,239 234,237,235 238,238,232 236,237,227 235,235,223 245,245,231 253,255,241 255,255,245 248,255,242 251,255,249 250,255,251 250,255,252 255,255,242 255,255,244 247,255,244 238,255,245 234,255,248 234,255,251 239,253,252 245,248,253 255,245,255 255,241,255 255,230,250 255,240,255 255,241,255 245,233,255 248,243,255 239,241,255 255,255,254 246,247,251 249,247,255 247,247,255 242,246,255 235,246,243 227,246,225 240,255,230 244,255,233 244,255,238 234,246,234 230,234,235 238,239,243 243,244,242 248,249,239 255,255,242 255,243,255 248,236,255 242,232,255 242,235,255 235,230,255 225,221,250 228,225,251 240,238,255 245,243,255 244,241,255 249,243,254 255,251,255 255,253,255 255,253,255 255,253,254 255,253,252 255,255,237 255,255,237 255,255,237 255,251,227 251,244,224 253,246,227 255,248,231 255,248,235 251,244,235 253,249,244 255,254,253 253,255,255 248,252,255 242,249,255 239,249,255 238,250,255 246,246,246 227,227,227 249,249,249 250,250,250 246,246,246 253,253,253 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 255,255,255 253,253,253 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 251,251,251 248,248,248 244,244,244 236,236,236 233,233,233 239,239,239 247,247,247 247,247,247
243,247,255 239,241,255 232,233,247 230,232,240 241,241,241 255,254,246 255,255,245 255,255,238 255,255,234 255,255,234 247,254,221 255,255,233 245,255,225 248,255,232 232,251,218 240,255,228 255,251,220 255,255,226 255,252,225 255,250,230 252,255,245 232,252,255 207,244,255 146,195,233 115,172,223 145,200,255 189,233,255 223,245,255 246,244,255 255,236,235 255,233,213 255,235,205 221,241,255 223,239,246 221,227,216 239,232,205 255,255,230 236,255,235 162,254,237 77,221,233 8,172,219 11,168,248 13,161,255 8,157,245 34,177,239 105,212,246 186,230,243 236,229,232 246,247,243 248,252,255 244,250,255 237,244,255 239,245,255 244,253,255 239,255,245 214,255,239 161,248,234 66,197,206 6,169,207 5,181,241 20,182,247 40,169,226 100,193,232 172,241,255 244,255,255 246,255,255 248,254,255 236,238,248 228,226,238 231,228,237 243,238,239 248,246,238 253,254,238 248,254,231 251,255,237 248,255,242 230,237,234 228,235,244 231,236,255 228,232,255 224,242,211 226,248,220 226,252,234 224,255,246 221,254,250 220,251,252 227,250,252 238,250,250 255,255,254 255,255,251 255,243,240 255,252,253 255,252,255 245,242,255 242,246,255 237,248,255 249,255,254 224,225,239 225,224,255 228,226,255 224,230,255 222,239,255 215,243,237 230,255,240 216,252,222 226,255,240 239,254,255 241,245,255 250,247,255 254,250,255 250,249,239 255,255,237 255,246,255 255,243,255 255,243,255 255,247,255 255,236,255 235,219,237 233,220,236 246,233,247 255,247,255 255,244,247 255,245,241 255,252,242 255,255,239 255,255,232 255,251,224 255,250,221 235,252,218 245,255,227 253,255,233 255,255,234 255,255,235 255,255,237 255,255,238 255,255,238 255,255,242 254,253,243 253,252,248 253,255,255 250,254,255 240,247,255 237,246,255 239,248,255 244,244,244 145,145,145 127,127,127 126,126,126 146,146,146 170,170,170 182,182,182 182,182,182 197,197,197 223,223,223 247,247,247 249,249,249 234,234,234 224,224,224 232,232,232 246,246,246 236,236,236 237,237,237 252,252,252 255,255,255 254,254,254 254,254,254 255,255,255 249,249,249 254,254,254 254,254,254
247,238,255 240,233,255 233,225,255 232,226,245 242,237,246 254,252,251 255,255,247 250,255,237 237,247,224 244,255,232 233,252,225 234,255,233 226,255,231 232,255,244 215,251,234 225,255,245 255,255,228 255,255,230 251,255,223 248,255,233 234,255,241 219,255,253 199,253,255 152,216,246 109,177,220 116,179,229 151,200,244 207,230,255 252,246,255 255,247,234 255,250,218 255,255,216 202,242,255 213,252,255 222,247,249 236,240,229 255,246,232 245,253,243 204,252,255 164,253,255 108,212,255 64,170,255 33,151,246 18,168,255 2,178,243 16,176,218 95,198,225 183,236,255 239,239,253 248,251,255 240,250,255 222,240,255 220,248,255 214,255,255 194,255,255 142,240,240 54,187,201 21,185,220 0,178,233 0,170,236 30,176,236 95,199,242 169,232,253 219,255,255 235,246,236 241,248,245 245,248,253 245,242,255 249,240,255 254,243,255 255,249,255 255,255,250 255,255,240 248,254,229 249,255,236 247,255,248 240,249,255 228,232,255 229,227,255 228,224,255 218,238,239 221,244,252 220,247,255 210,243,255 199,234,255 197,229,255 210,235,255 229,244,255 242,250,250 255,255,247 255,254,233 255,255,237 255,255,245 236,247,245 228,247,255 226,249,255 244,255,252 223,232,252 206,207,255 201,199,255 205,207,255 197,212,255 183,212,255 188,228,247 207,246,255 206,234,255 212,223,255 204,203,255 226,218,255 250,245,255 242,243,234 250,255,220 255,254,240 255,247,235 255,244,236 255,244,241 251,235,236 238,226,232 245,237,244 255,251,255 250,246,252 246,243,245 247,247,241 255,255,244 255,255,241 255,255,235 255,255,230 255,255,230 229,255,248 230,255,247 227,255,241 227,250,236 232,251,236 243,255,242 248,255,244 248,254,243 255,255,249 254,255,250 252,253,251 253,255,255 250,253,255 245,249,254 242,248,255 243,250,255 255,255,255 70,70,70 8,8,8 0,0,0 0,0,0 0,0,0 0,0,0 0,0,0 0,0,0 4,4,4 6,6,6 0,0,0 0,0,0 23,23,23 74,74,74 116,116,116 153,153,153 169,169,169 218,218,218 253,253,253 248,248,248 246,246,246 254,254,254 248,248,248 253,253,253 253,253,253
255,243,255 252,241,255 248,239,255 247,240,253 253,249,254 255,255,254 250,254,248 238,247,237 235,249,243 239,255,255 232,255,255 210,241,255 207,242,255 209,247,255 195,237,255 199,241,255 204,244,255 206,244,255 198,236,238 225,255,255 220,255,248 216,255,250 195,253,248 171,239,246 132,208,230 104,184,215 103,177,213 143,206,240 197,241,255 229,253,255 242,250,250 248,245,240 178,215,255 189,231,255 204,238,255 227,238,255 250,235,255 242,226,255 220,225,255 210,236,255 209,237,255 170,198,255 113,169,240 55,171,236 2,176,229 0,172,221 43,178,228 106,194,248 204,232,255 220,244,255 227,251,255 220,251,250 215,255,253 195,255,255 133,231,249 58,187,226 18,170,229 14,176,248 21,175,248 48,177,240 113,208,252 191,248,255 228,255,255 237,246,243 253,255,241 253,255,248 255,254,255 255,248,255 255,245,255 255,245,255 255,247,255 255,251,252 251,252,236 244,253,227 245,255,236 245,255,254 241,247,255 193,193,255 168,160,255 171,159,255 163,171,248 159,169,255 145,161,255 126,146,255 108,129,250 105,127,239 118,136,229 139,151,215 202,207,238 248,250,251 250,252,233 252,255,231 250,255,242 232,255,247 221,251,255 215,250,255 226,250,238 207,222,248 130,131,217 88,81,218 84,79,238 70,76,225 65,87,206 63,95,190 62,93,184 46,66,173 47,49,179 55,43,179 135,120,228 229,221,255 248,253,244 255,255,221 255,255,233 255,255,236 255,255,241 247,248,244 230,236,243 217,224,243 214,225,253 217,231,255 208,225,255 203,224,255 205,227,255 210,234,255 213,239,255 214,240,255 217,243,255 222,249,255 200,243,255 202,241,255 199,235,255 200,230,255 210,234,255 225,243,255 234,247,255 237,246,255 249,253,255 253,254,255 253,255,255 255,255,255 252,254,254 252,254,254 252,254,254 250,255,254 255,255,255 46,46,46 0,0,0 0,0,0 9,9,9 0,0,0 5,5,5 10,10,10 2,2,2 5,5,5 6,6,6 4,4,4 0,0,0 0,0,0 0,0,0 0,0,0 0,0,0 29,29,29 0,0,0 11,11,11 166,166,166 255,255,255 250,250,250 252,252,252 254,254,254 254,254,254
255,253,252 255,253,250 255,252,247 255,252,244 255,255,246 255,255,249 248,254,249 233,245,247 219,234,250 206,225,255 194,216,255 110,137,211 95,126,219 81,114,224 74,108,232 68,104,234 80,131,241 93,137,232 108,142,212 211,236,255 221,238,251 242,255,251 226,249,234 223,255,245 205,255,255 157,227,244 103,187,222 77,170,219 85,182,240 102,197,255 100,193,255 86,176,240 146,172,249 138,178,253 137,183,255 163,195,255 192,200,255 194,195,255 197,207,255 224,236,255 237,234,255 248,236,255 200,218,247 95,189,218 11,179,213 0,185,235 22,173,248 46,151,242 123,198,254 158,222,255 203,252,254 224,255,244 206,255,232 151,226,228 81,189,231 23,158,242 13,161,255 16,150,255 58,164,252 131,202,255 204,241,255 243,255,255 253,254,245 249,245,234 252,255,232 250,254,235 248,243,245 247,234,255 249,232,255 255,235,255 255,244,255 255,253,255 255,255,243 252,255,237 246,255,242 229,241,247 213,219,255 111,108,194 49,37,163 56,38,185 36,25,195 30,21,201 21,15,210 9,9,217 4,8,217 8,14,209 22,26,191 39,42,164 174,173,247 241,241,255 253,255,255 250,255,244 244,255,248 231,255,255 209,244,255 195,236,255 223,255,237 227,248,255 103,106,215 31,19,201 26,11,232 6,1,222 16,26,220 8,28,199 24,43,210 20,26,209 33,23,223 41,20,213 129,107,255 233,225,255 238,248,236 237,255,195 223,245,240 234,255,255 230,254,255 219,246,255 190,219,255 155,188,251 121,156,236 96,134,228 81,122,225 71,117,225 67,113,224 59,108,218 49,99,205 40,92,192 40,93,190 45,99,193 92,137,224 113,157,241 144,183,255 170,203,255 192,219,255 208,228,255 215,228,255 217,226,255 225,229,253 242,242,255 252,251,255 252,251,253 254,253,249 255,255,249 255,255,248 253,254,244 252,252,252 32,32,32 4,4,4 3,3,3 10,10,10 0,0,0 0,0,0 1,1,1 0,0,0 0,0,0 0,0,0 1,1,1 9,9,9 13,13,13 12,12,12 9,9,9 15,15,15 0,0,0 21,21,21 18,18,18 0,0,0 110,110,110 254,254,254 255,255,255 255,255,255 255,255,255
255,255,234 255,255,232 253,254,228 249,250,224 249,252,230 252,255,241 249,255,251 239,249,255 229,242,255 204,221,255 181,200,255 65,86,201 50,74,216 37,63,229 47,74,255 44,72,255 30,69,251 47,76,237 75,90,213 223,220,255 247,230,255 255,252,252 255,241,220 255,255,237 233,253,240 207,255,255 157,235,255 93,196,255 49,172,255 24,161,255 0,128,243 0,90,210 74,96,192 54,96,193 33,93,193 32,89,194 43,84,187 60,94,183 119,155,219 203,233,255 234,240,253 255,254,254 241,255,253 142,234,235 33,204,225 0,182,234 3,165,254 38,153,255 40,153,220 99,193,229 180,246,241 221,255,233 185,235,201 107,182,184 50,158,216 29,161,255 5,139,255 51,162,255 133,204,255 209,238,255 248,245,255 255,242,234 255,249,235 255,255,244 255,255,229 255,255,240 255,254,255 255,247,255 255,239,255 255,235,255 255,241,255 255,251,255 252,252,238 253,255,240 248,255,245 237,247,255 223,227,255 101,95,196 32,16,158 50,27,195 32,5,239 25,0,244 16,0,254 13,2,255 11,7,255 12,5,255 15,8,223 22,15,179 150,145,250 232,227,255 246,246,255 233,242,239 228,245,241 196,224,231 162,199,219 139,180,212 179,220,193 218,243,255 92,95,217 23,10,216 27,8,255 1,0,248 13,14,255 0,7,227 0,9,225 5,3,233 26,8,251 23,0,223 105,79,251 220,211,255 240,252,240 249,255,203 206,246,255 194,234,255 158,199,238 106,148,207 66,111,192 47,94,199 34,84,210 19,72,216 16,72,231 11,70,239 10,72,244 8,71,245 1,67,239 0,67,234 7,75,240 17,86,249 43,87,210 50,93,212 58,95,209 62,95,198 78,105,196 110,130,208 148,160,224 174,181,230 205,209,244 231,232,253 248,246,255 248,247,249 251,251,245 255,255,247 255,255,244 251,253,234 252,252,252 26,26,26 1,1,1 0,0,0 5,5,5 0,0,0 6,6,6 0,0,0 5,5,5 5,5,5 5,5,5 3,3,3 0,0,0 0,0,0 0,0,0 0,0,0 0,0,0 8,8,8 0,0,0 3,3,3 14,14,14 13,13,13 100,100,100 253,253,253 253,253,253 253,253,253
255,255,254 255,255,250 255,253,248 251,249,249 237,243,254 233,244,255 242,251,255 255,255,247 255,255,240 249,249,249 195,219,255 36,91,195 2,78,231 0,76,255 4,71,255 13,68,249 12,60,255 24,76,242 47,101,208 179,229,255 221,255,248 247,255,232 255,242,234 255,232,254 255,231,255 255,239,255 243,255,246 207,255,231 166,247,238 121,207,255 14,89,241 0,53,255 16,56,255 8,58,255 10,69,255 7,69,255 7,67,255 18,74,233 78,129,221 197,240,255 236,255,249 245,255,249 241,249,255 214,249,255 151,232,255 66,199,233 4,175,231 0,170,249 8,161,246 19,159,249 54,181,255 51,184,255 4,161,241 0,164,228 1,182,231 29,176,208 114,197,218 211,228,241 255,249,255 255,242,248 255,238,243 252,249,255 241,253,255 226,245,255 255,247,255 255,253,253 255,255,236 253,255,229 247,255,232 241,255,233 241,255,231 245,255,232 248,255,234 255,253,254 255,249,255 251,240,250 224,235,255 91,123,220 0,25,221 0,7,253 19,0,254 16,0,254 10,11,229 3,14,226 0,3,250 0,1,254 0,2,254 0,6,246 95,142,255 131,207,255 109,202,235 101,200,238 64,166,219 56,166,218 63,189,218 49,187,193 219,233,229 218,217,255 108,91,255 24,5,246 6,2,255 0,7,255 0,9,248 0,1,247 3,5,255 12,1,255 13,7,216 34,42,179 75,99,171 186,217,255 178,206,255 203,225,255 76,152,255 28,95,234 25,80,255 11,56,255 19,63,254 21,69,217 50,96,197 63,99,169 127,146,203 170,173,224 209,203,244 226,222,247 230,233,241 229,242,240 226,245,242 222,243,244 190,234,211 171,200,215 144,156,222 118,120,220 94,100,205 70,89,192 52,85,202 40,81,227 31,76,244 29,85,234 26,96,179 161,238,240 210,255,228 235,255,229 255,240,255 255,230,255 255,255,255 41,41,41 0,0,0 6,6,6 2,2,2 0,0,0 0,0,0 238,238,238 255,255,255 249,249,249 242,242,242 243,243,243 244,244,244 230,230,230 203,203,203 180,180,180 81,81,81 11,11,11 0,0,0 5,5,5 10,10,10 0,0,0 27,27,27 249,249,249 255,255,255 255,255,255
255,255,254 255,255,251 255,255,251 255,253,253 243,249,255 238,249,255 244,253,255 255,255,248 255,255,240 250,250,250 196,220,255 37,92,196 2,78,231 0,76,255 4,71,255 13,68,249 30,64,247 48,84,232 78,113,203 205,240,255 234,255,242 246,254,224 251,236,227 255,225,249 255,230,255 255,241,255 250,255,239 229,255,221 201,255,230 165,227,255 59,111,235 31,72,255 1,71,255 0,72,248 5,77,249 0,67,246 2,62,245 17,74,225 79,136,221 195,246,255 215,244,228 241,242,232 255,242,253 255,249,255 227,254,255 166,238,255 88,200,236 33,165,219 32,178,250 29,170,245 25,163,240 19,167,245 9,175,246 0,174,234 23,183,231 86,200,237 173,228,255 235,239,255 255,248,255 255,245,251 239,242,247 232,244,255 236,248,255 240,248,255 215,234,255 226,243,255 242,254,255 251,255,254 255,254,255 247,249,249 237,247,235 235,243,226 255,255,248 255,251,255 255,249,255 255,245,245 245,236,249 111,114,189 18,19,193 9,5,254 12,0,254 10,1,248 7,14,223 2,17,220 0,6,243 0,1,254 0,0,254 0,9,237 46,81,221 99,159,219 96,168,192 114,188,216 107,180,224 125,207,249 155,248,255 154,255,255 231,248,234 226,229,255 115,103,255 24,7,234 4,0,252 0,6,252 0,9,248 0,3,251 0,0,251 19,8,255 18,8,228 25,30,183 78,98,193 196,224,255 158,184,255 126,148,243 29,102,224 10,73,223 17,70,251 22,66,255 24,67,240 41,89,215 104,150,228 169,206,255 206,227,255 229,235,255 245,243,255 249,248,255 249,254,255 246,255,255 241,255,255 236,252,255 227,255,251 222,246,255 215,223,255 200,204,255 174,184,255 130,155,225 77,111,200 33,72,201 34,72,238 37,82,240 46,105,205 175,241,255 214,255,235 242,255,232 255,248,254 255,228,255 241,241,241 26,26,26 0,0,0 5,5,5 11,11,11 15,15,15 4,4,4 242,242,242 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 252,252,252 252,252,252 166,166,166 0,0,0 12,12,12 0,0,0 0,0,0 16,16,16 199,199,199 255,255,255 255,255,255
251,249,248 254,250,245 255,250,245 253,251,251 244,250,255 240,251,255 244,253,255 255,255,245 255,255,241 250,250,250 197,221,255 37,92,196 1,77,230 0,75,255 4,71,255 13,68,249 29,63,237 52,82,223 87,113,197 217,241,255 241,255,244 242,255,234 237,248,246 240,239,255 237,232,255 242,239,255 246,255,236 242,255,215 232,255,225 201,241,255 92,124,229 55,81,247 0,78,230 0,82,229 3,85,234 3,69,234 10,68,241 24,84,232 71,142,229 174,243,255 220,255,251 253,255,251 255,242,253 255,230,245 255,246,249 241,255,255 185,237,250 124,197,227 21,162,242 28,171,252 11,162,243 0,165,244 5,180,254 6,172,237 57,189,243 166,241,255 217,238,255 252,241,255 255,252,255 244,255,252 230,255,252 224,255,248 238,250,250 255,253,255 218,237,255 230,243,255 245,247,255 255,246,254 255,243,255 255,245,255 254,250,255 248,254,255 236,242,255 241,237,255 252,240,255 255,248,255 249,240,255 125,110,191 42,13,188 47,5,254 3,0,254 3,7,240 0,19,216 0,22,212 0,11,233 3,0,254 9,0,254 18,12,223 87,103,226 167,200,246 189,228,237 218,253,255 211,240,255 211,245,255 214,255,255 199,250,242 243,255,235 233,241,255 127,119,249 23,12,216 6,1,240 0,4,247 0,8,248 0,5,255 0,0,247 20,9,255 17,6,240 18,19,201 66,80,216 163,187,255 110,134,253 59,81,211 2,72,216 21,83,245 17,66,246 15,56,232 52,92,234 121,165,255 179,221,255 213,249,255 230,253,255 240,251,255 242,246,255 242,247,250 245,252,249 246,255,255 242,249,255 236,240,255 226,248,253 231,244,255 232,237,255 233,238,255 229,245,255 210,239,255 167,201,247 121,153,253 35,63,218 32,58,228 56,92,216 174,220,255 206,248,231 241,255,229 255,255,245 255,238,253 251,251,251 34,34,34 14,14,14 4,4,4 0,0,0 0,0,0 0,0,0 255,255,255 249,249,249 249,249,249 248,248,248 246,246,246 244,244,244 247,247,247 253,253,253 255,255,255 255,255,255 247,247,247 2,2,2 15,15,15 0,0,0 7,7,7 0,0,0 180,180,180 255,255,255 255,255,255
244,242,241 248,244,239 252,246,241 251,249,249 245,251,255 241,252,255 246,255,255 255,255,245 255,255,241 251,251,251 198,222,255 38,93,197 1,77,230 0,74,255 4,71,255 14,69,250 3,58,255 27,73,235 64,97,200 200,226,255 229,255,252 230,255,249 218,254,255 212,246,255 210,235,255 222,242,255 236,255,240 241,255,216 236,255,228 206,240,255 84,118,231 36,70,244 0,79,227 0,84,228 7,86,237 10,70,243 16,67,253 19,80,244 41,122,227 115,205,246 175,247,255 218,250,255 248,239,255 254,227,253 252,238,249 241,255,255 196,245,255 149,216,239 0,148,249 6,160,255 5,162,255 0,164,255 0,168,255 10,164,245 67,184,251 163,226,255 220,234,255 250,243,255 253,255,249 239,255,241 223,255,231 228,255,225 250,255,226 255,255,230 255,254,254 255,255,243 255,254,230 255,246,232 255,239,245 255,240,255 239,246,255 216,251,255 200,248,255 192,239,255 189,232,255 190,225,255 190,217,255 87,96,213 20,0,215 26,0,255 0,1,254 0,10,236 0,22,212 0,24,208 2,14,226 9,2,247 19,1,246 32,16,211 141,138,248 228,237,255 240,251,249 253,255,255 251,243,255 253,244,255 255,253,255 247,249,237 240,255,227 232,239,255 137,134,243 27,17,201 14,8,233 3,6,245 0,5,249 0,3,255 0,0,251 12,1,255 9,0,245 18,17,227 40,53,229 88,110,255 52,81,239 41,69,233 4,72,237 27,87,255 22,70,242 32,72,221 118,155,255 187,224,255 220,255,255 213,242,233 234,255,247 238,251,249 239,250,247 243,255,243 248,255,248 248,255,255 248,246,255 243,235,255 239,250,255 239,244,255 231,232,255 223,229,240 230,248,231 237,255,240 218,251,254 186,211,255 94,107,247 64,72,243 84,99,239 188,214,255 208,236,236 237,252,221 255,255,237 255,244,236 238,238,238 0,0,0 0,0,0 0,0,0 13,13,13 15,15,15 1,1,1 243,243,243 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 236,236,236 16,16,16 0,0,0 0,0,0 5,5,5 0,0,0 215,215,215 255,255,255 255,255,255
250,248,247 254,250,245 255,251,246 255,253,253 246,252,255 241,252,255 246,255,255 255,255,247 255,255,241 253,253,253 200,224,255 39,94,198 1,77,230 0,74,255 4,71,255 15,70,251 0,60,255 6,69,251 49,88,210 197,217,255 234,253,255 235,255,248 214,252,254 204,243,255 216,247,255 230,250,255 245,255,236 251,255,214 243,255,230 206,236,255 72,114,237 16,63,248 0,76,250 0,77,246 8,75,250 6,58,254 11,57,255 9,64,251 19,95,225 76,170,236 85,175,209 120,191,225 162,208,255 193,230,255 200,248,255 175,244,255 123,212,239 79,179,221 0,170,255 0,157,255 5,159,255 11,159,255 2,152,246 17,165,249 49,176,245 75,165,219 176,224,255 219,241,255 237,254,251 223,251,231 214,251,217 230,255,220 255,255,228 255,255,228 255,247,221 255,253,216 255,255,217 255,255,229 255,253,249 233,246,255 193,243,255 158,241,255 105,206,251 97,197,255 87,178,247 83,164,225 106,173,248 42,87,222 0,7,239 0,6,255 0,1,254 0,9,239 0,20,216 0,23,211 2,15,225 10,4,243 23,3,239 39,18,204 132,120,226 231,229,255 246,242,237 255,249,243 255,238,246 255,244,255 255,252,252 255,253,241 229,243,219 223,228,253 146,143,242 30,21,191 22,14,233 10,6,249 1,0,253 1,0,253 3,0,254 6,0,253 3,0,245 12,12,242 20,34,240 33,62,251 18,56,240 33,75,255 3,74,248 6,68,240 30,78,234 90,127,247 190,221,255 199,225,242 236,255,245 246,255,242 248,255,248 248,255,252 246,255,249 246,255,242 248,255,240 246,254,244 245,241,255 247,234,255 247,251,255 250,250,255 245,243,255 235,239,228 237,251,209 244,255,213 232,255,231 206,222,255 124,124,240 75,70,223 97,98,232 193,205,255 219,235,242 240,249,222 255,255,235 255,255,239 255,255,255 12,12,12 11,11,11 8,8,8 0,0,0 0,0,0 21,21,21 255,255,255 240,240,240 247,247,247 253,253,253 253,253,253 249,249,249 248,248,248 252,252,252 255,255,255 238,238,238 138,138,138 0,0,0 4,4,4 20,20,20 4,4,4 77,77,77 246,246,246 255,255,255 255,255,255
255,254,253 255,255,251 255,255,250 253,251,251 239,245,255 233,244,255 239,248,252 254,253,243 255,255,241 254,254,254 202,226,255 40,95,199 1,77,230 0,73,254 3,70,255 15,70,251 0,62,255 10,70,246 63,90,211 219,220,255 255,254,255 255,255,235 249,255,234 237,252,244 248,255,255 255,255,247 255,255,223 255,255,207 255,255,229 222,238,255 85,121,239 23,70,246 9,68,255 2,65,255 2,64,254 0,54,255 10,56,255 22,67,255 51,108,241 118,193,255 93,178,216 84,172,213 80,174,227 93,197,250 100,219,255 86,214,249 55,183,232 33,154,223 0,187,232 18,180,232 59,191,251 68,182,252 34,156,226 27,169,234 32,184,243 23,161,213 80,187,231 144,215,252 192,240,255 206,246,255 212,247,255 226,252,255 238,252,255 241,245,255 202,255,255 204,255,255 196,249,236 178,228,226 148,204,223 110,181,214 72,169,202 47,162,195 52,167,212 70,173,228 81,170,221 90,171,206 124,197,235 63,120,213 1,35,218 0,5,255 0,1,254 0,4,248 0,14,227 0,18,220 2,11,232 9,3,246 21,3,240 35,18,205 121,112,222 235,235,255 255,255,254 255,255,249 255,251,255 255,249,255 255,247,250 255,240,233 226,231,229 219,219,255 157,149,249 33,20,188 29,14,235 16,3,255 5,0,252 3,0,252 6,0,253 11,3,255 2,0,245 1,8,242 11,33,253 20,59,255 9,62,255 7,68,254 0,75,248 2,69,232 36,86,222 128,162,255 221,243,255 223,237,233 255,255,240 255,255,242 255,253,252 248,251,255 243,255,249 238,255,234 235,255,220 235,245,222 245,240,242 255,239,255 239,243,237 246,246,246 250,245,246 248,245,230 252,255,214 255,255,214 253,255,233 239,246,255 151,146,231 108,99,216 132,127,232 209,214,255 235,246,250 249,254,233 255,255,240 255,255,247 237,237,237 0,0,0 6,6,6 8,8,8 0,0,0 3,3,3 53,53,53 239,239,239 255,255,255 255,255,255 255,255,255 232,232,232 195,195,195 173,173,173 173,173,173 183,183,183 88,88,88 22,22,22 0,0,0 12,12,12 0,0,0 3,3,3 209,209,209 254,254,254 255,255,255 255,255,255
255,253,252 255,255,251 255,255,250 249,247,247 231,237,248 225,236,250 236,245,249 255,254,244 255,255,241 254,254,254 203,227,255 41,96,200 1,77,230 0,72,253 3,70,255 16,71,252 0,67,247 24,74,234 71,86,208 218,207,255 255,237,252 255,250,231 255,255,228 255,255,244 255,249,245 255,248,242 255,247,227 255,243,214 255,245,236 222,231,255 91,121,232 33,75,234 20,63,255 5,62,255 0,69,253 0,66,255 11,68,255 38,77,246 98,128,241 192,229,255 178,232,255 127,211,237 67,183,224 29,174,219 19,180,218 28,182,223 41,171,236 52,161,247 35,192,195 85,213,224 137,232,255 139,222,255 90,191,236 38,178,225 11,184,234 8,189,239 5,165,219 54,182,241 107,205,255 141,221,255 156,223,255 162,216,255 167,205,255 170,198,255 32,173,248 35,175,234 44,178,220 53,176,220 59,175,228 67,180,236 76,191,236 90,197,231 136,220,255 171,229,255 197,237,255 211,246,236 216,255,243 111,158,185 13,53,165 0,15,194 2,0,254 2,0,254 0,7,240 0,11,233 2,6,241 7,0,251 16,2,244 26,17,211 108,110,228 220,233,255 229,243,249 230,241,238 233,237,242 246,247,255 251,253,255 250,255,255 237,233,252 227,220,255 168,156,255 34,16,187 30,11,234 18,0,255 7,0,251 10,0,255 9,0,251 13,10,250 0,3,238 0,9,241 8,39,255 12,62,255 3,71,255 0,69,246 0,81,247 12,85,236 32,85,202 155,187,255 224,238,255 255,255,245 255,255,240 254,237,234 255,246,255 251,243,255 243,252,255 242,255,239 243,255,223 244,255,222 255,255,242 255,251,255 254,255,234 253,255,240 255,249,244 255,246,239 255,251,228 255,255,222 255,255,233 250,249,255 232,225,255 203,196,255 213,213,255 239,246,255 248,255,251 251,255,240 255,246,242 255,242,253 255,255,255 6,6,6 0,0,0 9,9,9 11,11,11 13,13,13 0,0,0 14,14,14 0,0,0 0,0,0 5,5,5 2,2,2 0,0,0 0,0,0 7,7,7 19,19,19 1,1,1 0,0,0 7,7,7 14,14,14 1,1,1 79,79,79 255,255,255 252,252,252 255,255,255 255,255,255
