50 170
253,255,255 251,252,255 238,237,241 234,233,237 246,245,247 252,252,252 251,252,248 255,255,248 239,246,233 241,250,237 237,245,238 230,238,238 234,240,253 240,244,255 239,241,255 231,233,255 127,150,196 47,63,130 40,44,139 46,43,158 54,49,164 121,121,215 191,200,255 161,177,220 174,187,231 122,130,190 51,48,134 70,60,166 52,43,147 48,46,128 96,104,157 100,115,148 121,118,140 119,117,137 117,114,130 119,117,129 134,134,140 156,158,158 176,177,173 184,187,178 244,248,237 245,249,238 251,252,243 255,255,251 255,255,255 255,253,255 255,248,255 251,243,253 237,237,237 232,232,232 245,245,245 249,249,249 238,238,238 249,249,249 255,255,255 254,254,254 247,247,247 249,249,249 248,248,248 245,245,245 246,246,246 252,252,252 255,255,255 254,254,254 255,255,255 255,255,255 255,255,255 252,252,252 250,250,250 250,250,250 252,252,252 254,254,254 255,255,255 255,255,255 248,248,248 251,251,251 252,252,252 250,250,250 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 255,255,255 255,255,255 250,250,250 250,250,250 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 252,252,252 247,247,247 248,248,248 255,255,255 255,255,255 246,246,246 243,243,243 247,247,247 245,245,245 238,238,238 245,245,245 248,248,248 251,251,251 255,255,255 232,232,232 219,219,219 245,245,245 255,255,255 244,244,244 244,244,244 217,217,217 136,136,136 43,43,43 0,0,0 0,0,0 2,2,2 7,7,7 64,64,64 119,119,119 194,194,194 252,252,252 255,255,255 255,255,255 255,255,255 250,253,255 249,252,255 247,250,255 251,252,255 250,248,248 247,243,242 254,249,248 255,255,252 255,255,252 57,53,52 2,0,0 234,235,239 250,253,255 243,248,255 235,241,252 236,242,255 255,255,250 255,255,251 255,255,252 255,255,254 247,252,251 245,251,250 246,254,254 248,255,255 233,241,240 242,252,246 250,255,250 247,253,242 243,248,233 247,249,230 251,252,232 253,255,233 255,255,255 255,255,255 254,254,254 249,249,249 249,249,249 254,254,254 255,255,255 255,255,255 246,246,246 246,246,246
253,255,255 249,251,251 233,235,236 234,233,237 251,250,254 255,254,255 255,254,253 255,255,249 252,255,244 238,242,230 242,248,237 250,255,252 243,250,253 229,235,248 230,233,254 234,238,255 227,255,255 82,101,138 51,55,138 43,36,157 46,37,171 39,35,154 143,148,239 190,203,255 148,160,226 63,67,150 59,53,160 48,34,152 41,30,134 160,159,221 239,252,255 224,248,230 250,250,255 247,248,255 245,244,253 246,246,252 250,252,253 253,255,255 255,255,252 255,255,251 255,255,251 255,255,251 255,255,252 255,255,254 255,254,254 254,251,253 255,250,252 254,248,253 255,255,255 254,254,254 255,255,255 255,255,255 246,246,246 250,250,250 255,255,255 245,245,245 249,249,249 252,252,252 250,250,250 246,246,246 246,246,246 251,251,251 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 251,251,251 250,250,250 252,252,252 255,255,255 248,248,248 255,255,255 255,255,255 255,255,255 255,255,255 249,249,249 244,244,244 236,236,236 251,251,251 242,242,242 244,244,244 249,249,249 246,246,246 245,245,245 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 250,250,250 245,245,245 249,249,249 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 252,252,252 241,241,241 255,255,255 254,254,254 236,236,236 238,238,238 253,253,253 255,255,255 243,243,243 248,248,248 245,245,245 244,244,244 239,239,239 235,235,235 219,219,219 160,160,160 88,88,88 23,23,23 5,5,5 3,3,3 108,108,108 232,232,232 255,255,255 242,242,242 240,240,240 250,253,255 238,242,247 238,241,245 255,254,255 255,255,255 255,254,253 253,248,245 255,254,251 227,224,220 6,4,3 15,17,18 246,250,255 237,244,253 232,240,253 241,252,255 221,234,250 210,250,248 212,252,250 214,254,253 211,250,252 209,246,250 208,245,249 216,248,253 223,252,255 233,255,255 239,255,255 245,255,253 243,247,241 245,243,232 255,248,233 255,254,237 255,255,240 245,245,245 251,251,251 254,254,254 254,254,254 254,254,254 255,255,255 255,255,255 252,252,252 254,254,254 254,254,254
251,255,252 248,253,251 237,239,239 240,239,243 255,254,255 255,253,255 254,252,252 253,253,247 255,255,248 244,247,232 248,253,238 253,255,248 251,255,251 244,249,250 243,246,254 244,248,255 225,248,243 209,223,245 89,94,157 61,57,160 49,41,165 41,39,159 22,26,131 124,132,225 38,46,135 52,55,153 43,37,144 57,46,150 189,180,255 244,244,255 212,223,213 250,255,230 249,253,254 250,254,255 253,255,255 253,255,255 253,255,255 248,251,249 244,245,243 242,243,241 254,255,253 255,255,254 255,255,254 255,254,253 255,253,252 255,254,253 255,254,255 255,254,255 250,250,250 251,251,251 254,254,254 255,255,255 254,254,254 255,255,255 255,255,255 254,254,254 252,252,252 255,255,255 255,255,255 251,251,251 249,249,249 253,253,253 255,255,255 255,255,255 248,248,248 250,250,250 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 252,252,252 254,254,254 255,255,255 249,249,249 248,248,248 255,255,255 255,255,255 255,255,255 253,253,253 249,249,249 255,255,255 255,255,255 255,255,255 250,250,250 250,250,250 241,241,241 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 249,249,249 242,242,242 253,253,253 255,255,255 254,254,254 251,251,251 254,254,254 248,248,248 251,251,251 255,255,255 255,255,255 249,249,249 253,253,253 253,253,253 251,251,251 255,255,255 249,249,249 237,237,237 232,232,232 233,233,233 241,241,241 255,255,255 255,255,255 242,242,242 241,241,241 205,205,205 159,159,159 198,198,198 255,255,255 255,255,255 248,248,248 255,255,255 240,244,249 250,253,255 249,253,254 244,244,244 246,244,243 255,255,251 255,255,251 255,255,251 120,119,115 0,0,0 101,104,108 246,254,255 243,252,255 223,236,252 236,252,255 211,228,247 135,224,238 138,227,241 142,229,245 146,230,248 150,231,252 160,235,255 172,240,255 185,245,255 193,244,255 209,249,255 225,254,255 236,255,255 244,255,255 249,253,254 247,245,244 242,237,234 245,245,245 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 252,252,252 255,255,255 255,255,255
249,255,249 249,255,250 244,246,246 244,245,249 255,253,255 255,253,255 254,249,251 254,250,249 249,247,239 248,248,234 239,242,226 233,236,220 240,245,230 252,255,247 253,255,252 249,254,252 232,239,248 243,249,255 203,206,250 46,47,115 68,68,158 53,54,158 52,54,166 36,40,153 61,64,173 36,38,138 73,72,158 175,174,238 237,236,255 214,215,225 232,235,220 253,255,228 244,252,242 244,252,242 248,252,246 251,255,249 251,255,250 251,254,252 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,254,253 254,253,249 255,253,249 255,253,249 252,252,252 255,255,255 253,253,253 252,252,252 255,255,255 255,255,255 251,251,251 244,244,244 248,248,248 255,255,255 255,255,255 255,255,255 253,253,253 254,254,254 255,255,255 255,255,255 254,254,254 254,254,254 253,253,253 255,255,255 255,255,255 253,253,253 249,249,249 246,246,246 255,255,255 251,251,251 254,254,254 243,243,243 246,246,246 255,255,255 249,249,249 246,246,246 253,253,253 247,247,247 255,255,255 251,251,251 237,237,237 251,251,251 255,255,255 255,255,255 253,253,253 252,252,252 253,253,253 255,255,255 255,255,255 252,252,252 253,253,253 255,255,255 255,255,255 244,244,244 249,249,249 254,254,254 244,244,244 251,251,251 255,255,255 252,252,252 248,248,248 248,248,248 255,255,255 255,255,255 255,255,255 251,251,251 233,233,233 243,243,243 252,252,252 232,232,232 229,229,229 242,242,242 251,251,251 254,254,254 249,249,249 235,235,235 238,238,238 255,255,255 252,252,252 253,253,253 253,253,253 234,234,234 238,238,238 252,252,252 246,251,254 251,255,255 253,255,255 242,243,241 255,255,252 255,255,251 221,218,213 146,143,138 2,1,0 71,73,73 217,223,228 231,240,249 239,252,255 234,252,255 206,225,246 151,172,194 45,169,210 45,168,212 45,168,212 48,168,214 54,169,219 62,173,223 71,176,225 81,179,227 101,189,235 120,198,241 143,210,249 165,222,254 188,236,255 205,246,255 211,246,255 209,241,255 254,254,254 255,255,255 255,255,255 254,254,254 251,251,251 253,253,253 255,255,255 255,255,255 249,249,249 249,249,249
245,255,243 251,255,251 247,252,250 248,249,253 255,253,255 255,253,255 254,248,253 255,254,253 255,252,244 255,255,245 240,242,222 227,229,209 242,247,226 250,255,237 248,253,238 254,255,246 226,215,255 238,231,255 237,238,255 191,199,228 61,71,119 39,46,125 48,50,162 50,48,178 41,39,163 75,76,174 172,178,237 233,242,255 244,251,246 243,243,231 255,255,248 255,250,247 251,255,244 251,255,245 251,255,245 251,255,246 247,251,245 243,246,244 247,247,247 253,252,254 251,250,254 252,251,255 255,252,254 255,255,255 255,255,254 255,255,252 255,255,250 255,254,246 253,253,253 255,255,255 253,253,253 250,250,250 255,255,255 255,255,255 247,247,247 240,240,240 239,239,239 249,249,249 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 249,249,249 248,248,248 250,250,250 249,249,249 242,242,242 236,236,236 244,244,244 244,244,244 255,255,255 255,255,255 255,255,255 239,239,239 171,171,171 128,128,128 134,134,134 127,127,127 132,132,132 127,127,127 129,129,129 185,185,185 240,240,240 241,241,241 253,253,253 250,250,250 250,250,250 252,252,252 249,249,249 245,245,245 249,249,249 255,255,255 168,168,168 159,159,159 163,163,163 161,161,161 169,169,169 220,220,220 255,255,255 241,241,241 255,255,255 247,247,247 249,249,249 233,233,233 241,241,241 255,255,255 255,255,255 255,255,255 255,255,255 241,241,241 240,240,240 251,251,251 254,254,254 255,255,255 255,255,255 255,255,255 241,241,241 238,238,238 220,220,220 233,233,233 255,255,255 255,255,255 255,255,255 244,244,244 249,254,255 241,246,245 238,241,239 249,250,246 255,255,250 212,210,202 102,100,92 2,2,0 46,47,43 178,183,182 246,255,255 216,228,238 230,246,255 232,251,255 202,224,249 138,161,187 44,182,255 38,175,251 30,168,244 28,166,243 29,166,246 31,166,247 31,165,243 35,163,240 47,171,242 50,167,236 49,160,222 52,158,212 72,171,221 108,201,246 143,231,255 160,248,255 245,245,245 253,253,253 255,255,255 253,253,253 251,251,251 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255
243,253,241 251,255,249 250,255,253 249,251,252 254,252,255 254,249,255 255,248,255 255,254,255 255,254,246 255,254,240 237,238,218 238,242,217 255,255,236 239,245,222 226,231,210 249,255,236 255,233,255 242,228,255 238,238,254 241,255,255 86,103,124 53,64,126 40,42,150 50,43,182 44,39,172 56,58,153 206,216,255 242,255,250 242,255,223 255,255,236 255,249,247 255,236,252 231,243,221 229,240,220 238,246,229 249,255,243 253,255,251 252,255,253 251,250,252 253,252,255 255,254,255 253,252,255 252,249,251 251,249,249 253,251,250 254,254,248 255,254,246 255,253,245 251,251,251 255,255,255 249,249,249 246,246,246 255,255,255 253,253,253 240,240,240 234,234,234 230,230,230 242,242,242 254,254,254 255,255,255 255,255,255 255,255,255 254,254,254 252,252,252 251,251,251 244,244,244 237,237,237 239,239,239 247,247,247 252,252,252 249,249,249 244,244,244 255,255,255 246,246,246 253,253,253 246,246,246 251,251,251 241,241,241 171,171,171 124,124,124 129,129,129 126,126,126 132,132,132 124,124,124 128,128,128 195,195,195 255,255,255 255,255,255 254,254,254 250,250,250 248,248,248 248,248,248 245,245,245 240,240,240 244,244,244 252,252,252 139,139,139 135,135,135 133,133,133 118,118,118 133,133,133 214,214,214 255,255,255 243,243,243 255,255,255 242,242,242 255,255,255 250,250,250 238,238,238 245,245,245 239,239,239 253,253,253 254,254,254 247,247,247 253,253,253 255,255,255 252,252,252 248,248,248 252,252,252 251,251,251 249,249,249 237,237,237 231,231,231 253,253,253 253,253,253 242,242,242 253,253,253 251,251,251 228,234,233 242,247,246 253,255,254 226,227,223 113,113,107 5,3,0 4,2,0 60,60,54 230,231,227 241,247,246 230,239,243 231,246,255 230,248,255 211,232,253 225,249,255 207,234,255 40,178,255 31,170,255 20,161,255 16,159,255 18,163,255 18,164,255 15,162,255 11,159,253 12,158,248 24,168,250 31,173,250 31,170,239 32,167,229 38,169,226 44,172,225 47,175,224 226,226,226 239,239,239 251,251,251 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 253,253,253 253,253,253
247,255,234 249,255,237 252,255,238 255,255,241 255,255,244 255,255,245 255,255,246 255,255,248 249,245,240 255,255,254 254,249,251 249,245,250 255,250,255 233,229,240 223,221,233 253,251,255 204,234,215 216,242,242 204,221,254 113,120,193 53,51,164 41,34,173 40,30,184 53,44,194 45,39,170 59,56,159 67,69,139 225,231,255 233,239,250 249,253,247 255,255,242 253,255,231 204,255,230 221,255,229 241,255,235 252,255,240 255,255,240 255,246,240 246,248,249 211,255,255 168,255,255 170,248,255 212,244,255 226,244,255 196,243,255 175,248,255 200,252,255 232,245,255 255,229,255 255,216,255 255,207,255 255,216,255 255,227,255 255,234,255 255,233,255 255,233,246 255,229,228 251,250,236 231,255,243 226,255,241 235,252,241 239,252,250 227,255,255 208,255,255 255,255,255 252,252,252 247,247,247 247,247,247 250,250,250 254,254,254 255,255,255 254,254,254 250,250,250 251,251,251 251,251,251 251,251,251 255,255,255 251,251,251 159,159,159 131,131,131 129,129,129 124,124,124 132,132,132 129,129,129 125,125,125 210,210,210 253,253,253 255,255,255 250,250,250 255,255,255 247,247,247 253,253,253 255,255,255 245,245,245 251,251,251 255,255,255 107,132,128 113,131,124 119,125,114 138,135,127 127,119,119 249,243,254 249,248,255 244,247,255 248,248,255 255,248,248 255,255,242 255,255,237 255,248,232 229,226,228 237,249,255 213,234,255 223,241,248 220,249,254 223,255,255 213,243,244 250,255,255 255,237,242 255,245,251 255,250,254 255,253,252 237,233,228 245,241,236 255,255,249 255,254,248 249,247,239 229,253,241 213,254,239 240,231,222 228,226,225 126,135,144 9,25,38 0,0,7 39,47,37 150,146,121 255,253,219 255,255,232 237,244,229 214,235,237 215,244,255 228,254,255 245,255,255 255,255,238 255,255,229 255,240,242 225,234,254 104,195,240 14,173,231 2,186,238 15,182,219 52,178,206 111,200,234 121,189,242 107,176,246 80,162,239 55,157,229 40,163,227 29,174,236 13,176,244 0,172,246 44,174,241 70,172,231 161,223,255 223,247,255 253,255,255 243,242,228 251,255,241 235,255,240 229,255,248 233,255,255
251,255,249 252,255,248 254,255,248 255,255,248 255,255,247 255,253,245 254,251,243 252,249,241 255,255,251 247,244,240 254,250,249 255,255,255 248,247,249 242,243,247 244,247,251 236,239,244 229,245,255 209,224,250 101,115,157 55,64,128 41,45,134 53,54,164 45,41,166 35,30,159 61,56,179 34,29,138 74,68,155 110,108,167 246,246,255 227,230,235 255,255,245 247,253,228 214,255,245 226,255,240 245,255,245 251,255,249 255,254,250 255,250,253 233,239,250 169,224,237 92,187,203 88,175,202 127,171,212 144,179,223 117,187,224 101,203,232 126,213,240 158,207,239 165,231,255 169,217,255 185,214,255 196,223,255 200,228,255 225,239,255 255,246,255 255,245,252 255,240,236 247,254,239 234,255,242 239,255,243 255,252,245 255,252,255 255,252,255 240,251,255 255,255,255 254,254,254 252,252,252 251,251,251 253,253,253 255,255,255 255,255,255 255,255,255 249,249,249 250,250,250 250,250,250 249,249,249 255,255,255 249,249,249 157,157,157 129,129,129 129,129,129 125,125,125 132,132,132 128,128,128 125,125,125 211,211,211 253,253,253 255,255,255 250,250,250 255,255,255 248,248,248 254,254,254 255,255,255 247,247,247 252,252,252 252,252,252 109,132,128 116,130,124 121,125,114 140,135,126 131,123,123 250,245,254 249,249,255 244,247,255 250,252,255 255,254,251 255,254,237 255,250,228 255,255,244 232,242,249 223,250,255 192,227,255 199,243,255 170,228,255 150,223,253 138,215,242 176,240,255 188,231,255 202,236,255 195,235,253 188,240,252 201,255,255 215,255,255 221,240,245 241,240,244 255,254,255 244,255,253 196,218,213 98,99,97 20,24,25 0,0,6 17,28,36 110,120,120 212,216,205 255,255,240 255,255,235 255,255,238 240,246,235 222,237,240 224,243,255 235,253,255 247,254,255 255,255,247 255,255,240 255,248,247 206,237,255 91,193,246 6,169,238 0,180,246 19,183,228 77,197,226 160,237,255 168,216,250 189,228,255 196,240,255 177,235,255 141,218,255 100,199,243 63,183,242 39,174,242 24,164,235 55,172,233 114,192,238 203,243,255 233,244,248 255,255,247 251,253,234 251,255,245 243,255,250 243,255,255
251,248,255 253,249,255 253,249,255 254,250,255 253,249,254 253,248,249 252,249,245 250,247,242 255,255,249 227,228,219 230,231,222 253,255,249 252,255,251 242,248,243 246,253,250 250,255,254 220,218,255 115,117,182 58,65,122 63,74,126 37,50,102 76,87,147 212,218,255 80,80,174 47,40,151 54,42,160 48,35,145 67,54,146 132,125,186 238,239,255 245,252,249 239,250,230 228,255,255 238,250,255 253,253,255 253,251,255 246,241,250 255,248,255 240,247,255 169,226,247 88,188,213 78,169,206 103,160,212 107,161,221 65,165,220 33,174,225 45,180,232 71,174,231 21,199,222 26,180,205 50,177,202 64,178,201 76,180,197 127,209,220 199,244,248 240,250,250 247,252,243 239,255,243 233,255,241 248,255,242 255,250,249 255,247,255 255,244,255 255,240,254 253,253,253 254,254,254 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 255,255,255 251,251,251 251,251,251 251,251,251 251,251,251 255,255,255 250,250,250 158,158,158 129,129,129 130,130,130 125,125,125 132,132,132 128,128,128 126,126,126 213,213,213 254,254,254 255,255,255 250,250,250 255,255,255 249,249,249 255,255,255 255,255,255 250,250,250 255,255,255 245,245,245 114,130,129 120,130,124 124,125,115 141,134,125 141,132,129 253,246,253 248,248,255 242,249,255 240,247,255 253,255,252 255,255,240 251,253,233 244,255,249 206,238,249 175,226,255 135,197,245 81,164,239 63,165,237 50,178,243 34,177,238 40,180,239 32,163,220 40,168,219 39,174,218 37,178,215 78,212,242 139,244,255 188,249,255 194,217,243 133,137,161 44,48,67 0,0,13 0,0,10 31,47,54 134,146,150 222,230,229 253,255,247 255,254,243 253,250,235 240,237,223 255,255,249 245,248,246 239,246,249 243,251,255 246,254,255 246,251,254 251,251,251 255,255,252 246,255,254 190,244,255 81,195,255 0,164,251 0,167,252 13,166,229 85,193,227 188,251,255 228,255,255 244,250,255 243,242,244 243,245,245 239,254,255 209,247,255 154,219,255 106,188,243 12,166,243 36,172,238 72,175,224 158,222,252 216,245,254 255,255,254 255,247,237 255,255,248 255,253,251 255,252,255
249,239,255 249,240,255 250,242,255 253,244,255 254,247,255 255,251,255 255,252,253 255,254,250 252,253,244 219,222,213 230,235,226 241,248,241 226,233,228 239,248,245 246,255,255 214,225,223 112,93,214 67,54,156 46,43,115 66,76,116 82,100,117 200,219,232 214,231,255 204,208,255 83,76,167 55,37,154 66,45,172 57,38,155 60,48,138 157,154,209 236,243,255 239,253,252 243,246,255 247,237,253 255,249,255 255,251,255 248,237,247 255,243,255 248,251,255 198,249,255 156,248,255 143,227,255 157,212,255 141,200,255 67,183,246 4,175,237 0,170,238 17,164,238 0,192,208 0,181,200 27,186,206 47,187,204 52,183,192 108,217,219 188,255,255 228,255,255 234,255,246 227,255,242 224,255,241 240,254,242 255,248,246 255,243,250 255,240,252 255,237,250 248,248,248 252,252,252 255,255,255 255,255,255 253,253,253 251,251,251 252,252,252 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 253,253,253 160,160,160 131,131,131 130,130,130 126,126,126 131,131,131 127,127,127 127,127,127 217,217,217 255,255,255 253,253,253 251,251,251 255,255,255 250,250,250 255,255,255 255,255,255 253,253,253 255,255,255 236,236,236 117,129,131 123,128,126 129,126,118 143,133,123 154,144,137 255,250,252 248,250,255 241,250,255 233,245,251 246,255,252 248,255,242 238,255,239 224,255,254 144,203,219 101,183,224 80,175,231 50,167,255 18,157,250 0,161,248 0,166,250 0,168,250 0,164,244 0,172,248 0,176,248 0,191,255 0,176,236 16,162,220 61,160,218 75,129,189 30,59,116 9,33,87 41,68,119 132,175,202 204,238,254 235,255,255 237,245,235 255,255,240 255,251,238 249,246,241 253,255,255 247,249,255 249,249,255 255,254,255 255,255,254 255,254,255 243,244,248 231,237,248 230,239,253 230,255,254 180,246,255 84,198,255 13,164,255 1,159,255 17,154,234 86,184,226 194,249,255 236,255,251 255,255,240 255,255,229 255,254,220 255,255,228 253,255,251 221,253,255 199,248,255 15,176,255 19,169,240 52,176,230 104,194,228 207,255,255 244,253,255 255,250,248 255,249,249 255,249,253 255,249,255
248,237,255 249,239,255 252,241,255 253,244,255 255,249,255 255,253,255 255,255,254 255,255,251 252,254,248 235,239,233 251,255,254 242,250,250 207,215,222 238,247,255 221,230,244 108,116,133 51,22,169 68,47,169 60,51,131 90,97,130 226,245,242 224,246,228 225,243,236 236,243,255 181,175,240 81,64,167 62,38,164 67,44,172 65,50,158 59,53,134 171,178,228 233,246,255 255,241,255 255,233,247 255,244,255 255,252,255 255,248,247 255,244,242 255,251,247 218,251,247 195,255,255 190,250,255 209,241,255 183,225,255 85,195,253 0,174,235 0,167,237 0,165,243 19,199,224 67,214,240 129,238,255 152,242,255 147,235,249 170,248,254 211,255,255 230,253,249 238,255,246 228,255,244 220,255,245 230,255,245 248,249,245 255,243,246 253,243,249 243,247,252 248,248,248 252,252,252 255,255,255 255,255,255 254,254,254 252,252,252 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 160,160,160 131,131,131 131,131,131 126,126,126 131,131,131 126,126,126 129,129,129 220,220,220 255,255,255 250,250,250 253,253,253 255,255,255 251,251,251 255,255,255 254,254,254 255,255,255 255,255,255 223,223,223 121,127,132 125,127,127 134,126,119 144,132,122 166,155,147 255,254,253 247,251,255 241,252,255 241,255,255 242,255,250 232,253,238 221,255,241 196,253,252 95,179,204 55,164,215 51,177,242 29,162,253 9,161,249 1,174,255 0,183,255 0,167,252 0,163,250 4,164,252 0,160,247 0,157,243 0,171,255 18,167,253 49,163,253 78,163,255 74,147,239 66,142,232 80,164,253 134,206,248 193,251,255 219,255,255 233,247,235 255,255,242 255,255,247 243,242,244 243,246,255 241,245,255 250,248,255 255,253,255 255,255,249 255,248,242 242,238,243 225,235,253 217,236,255 232,255,245 189,243,255 99,196,255 33,162,255 23,161,255 38,160,250 97,190,245 191,255,255 202,244,243 230,253,238 253,255,231 255,255,225 255,255,228 238,255,239 203,243,248 173,229,254 21,174,255 19,166,240 39,170,227 81,185,220 184,248,255 232,250,255 255,247,251 255,246,249 255,248,253 255,250,255
255,246,255 255,247,255 254,247,255 254,250,255 255,252,254 255,254,250 255,255,250 255,255,251 247,251,246 251,255,255 242,244,254 235,239,255 243,247,255 204,208,243 113,116,160 63,66,111 62,33,172 67,46,162 100,90,166 232,234,255 241,252,249 246,255,239 248,255,242 236,243,246 241,239,255 179,166,240 54,36,137 72,54,167 46,34,146 52,49,148 73,77,160 170,179,253 255,249,255 255,247,255 255,241,244 255,243,236 255,251,235 255,253,231 255,253,227 242,255,230 216,255,235 220,248,242 249,245,255 222,233,255 114,199,247 13,172,228 0,167,234 5,169,246 67,183,218 139,216,255 206,242,255 225,243,255 220,244,255 223,250,255 237,249,253 250,245,244 255,253,248 240,255,245 226,255,247 229,255,250 242,253,250 245,247,247 240,250,250 232,255,255 252,252,252 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 253,253,253 255,255,255 249,249,249 156,156,156 127,127,127 131,131,131 127,127,127 131,131,131 125,125,125 130,130,130 223,223,223 255,255,255 248,248,248 254,254,254 254,254,254 251,251,251 255,255,255 251,251,251 255,255,255 255,255,255 210,210,210 121,127,134 127,126,128 135,127,120 143,131,119 178,166,154 255,255,251 247,251,252 242,253,255 243,255,255 231,250,241 227,252,238 221,255,252 193,255,255 87,187,221 37,169,229 21,169,247 38,174,246 17,164,234 6,163,229 21,172,239 30,158,229 75,176,254 87,174,254 62,154,237 58,167,252 48,171,255 40,161,254 41,152,252 51,160,255 45,164,255 16,157,255 0,151,255 59,162,219 100,186,228 181,240,255 228,255,255 233,245,233 227,231,225 238,241,249 242,248,255 243,245,255 254,247,255 255,247,250 255,245,237 255,240,233 244,239,241 232,244,255 227,248,255 253,255,244 209,247,255 115,195,255 42,156,255 33,159,255 45,162,253 86,186,250 151,239,255 166,250,255 169,247,255 175,248,252 193,255,249 204,255,252 194,255,255 150,231,238 108,199,220 29,159,242 35,164,237 41,163,217 102,204,239 160,228,247 228,255,255 254,243,245 255,248,249 255,250,251 255,252,254
255,255,255 255,255,254 255,254,250 253,254,245 252,254,242 252,255,240 253,255,243 251,254,245 244,246,246 250,252,255 223,223,247 220,219,255 222,220,255 124,120,185 41,37,109 72,67,146 76,56,162 94,78,166 224,215,255 227,224,255 246,249,254 253,255,248 225,230,215 255,255,251 251,249,255 240,233,255 152,144,207 60,52,135 51,46,145 55,53,159 40,41,151 80,82,194 219,208,228 255,246,255 255,246,253 237,234,226 253,249,230 255,255,232 255,255,224 255,255,227 243,255,230 252,253,233 255,249,255 255,238,255 143,205,246 33,175,228 1,167,236 14,168,249 81,171,212 172,217,255 234,229,255 248,222,255 255,238,255 254,248,255 255,247,250 255,252,252 255,252,250 255,249,244 238,250,244 241,255,251 253,254,252 255,250,251 251,250,252 243,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 252,252,252 255,255,255 248,248,248 155,155,155 126,126,126 132,132,132 127,127,127 130,130,130 124,124,124 130,130,130 226,226,226 255,255,255 246,246,246 255,255,255 253,253,253 252,252,252 255,255,255 249,249,249 255,255,255 254,254,254 199,199,199 121,126,135 127,126,128 134,128,121 142,131,117 184,175,161 255,255,249 249,252,250 246,254,254 240,251,249 232,247,239 238,255,248 220,255,255 171,243,255 70,178,220 31,171,242 0,160,248 28,161,221 48,187,244 49,184,238 9,124,175 0,17,68 0,24,78 67,82,138 105,124,181 151,191,249 104,168,232 71,156,226 57,153,236 35,150,241 7,153,252 0,165,255 0,171,255 51,183,253 44,160,215 82,171,205 152,210,222 206,239,242 237,255,255 243,253,255 237,244,255 248,246,255 255,248,255 255,249,250 255,246,240 255,244,237 251,246,247 242,251,255 232,251,255 255,255,238 220,252,255 119,198,247 39,157,240 29,162,253 35,163,245 50,167,234 81,195,255 52,173,235 56,187,250 62,200,253 60,197,235 58,187,212 55,180,201 53,178,206 51,177,211 53,156,229 65,167,232 86,183,233 142,227,255 172,232,248 226,255,255 246,251,249 255,250,246 255,254,250 252,255,251
