50 170
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 239,239,239 245,245,245 255,255,255 253,253,253 255,255,255 246,246,246 249,249,249 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 247,247,247 255,255,255 255,255,255 255,255,255 255,255,255 248,248,248 248,248,248 255,255,255 255,239,255 255,245,255 255,248,255 255,245,253 255,245,248 255,250,247 255,253,246 255,255,242 255,247,231 255,252,234 255,255,238 255,255,240 255,255,238 255,253,235 255,255,238 255,255,241 251,252,255 248,250,255 242,246,255 238,244,255 237,246,255 238,248,255 240,251,255 239,253,255 236,248,252 244,255,255 237,249,243 250,255,248 233,241,224 255,255,241 247,253,228 242,246,221 229,237,255 151,156,225 67,69,181 34,41,180 2,21,160 7,41,154 43,91,169 112,162,215 169,214,255 172,208,254 195,223,255 155,175,255 76,87,209 22,21,195 5,0,218 35,17,255 0,5,215 13,29,226 6,20,198 19,30,181 70,78,201 130,136,233 193,195,255 233,232,255 226,225,255 223,224,255 207,213,255 185,197,255 160,180,255 135,162,243 108,140,223 87,123,207 116,101,185 158,147,219 236,231,255 241,240,255 246,249,254 250,255,245 245,248,232 255,255,243 255,255,248 255,250,251 255,252,255 252,251,255 244,247,245 249,255,245 250,255,241 243,255,232 255,255,244 255,255,245 255,255,246 254,255,247 249,255,250 241,255,251 233,249,248 226,244,245 227,245,246 233,248,250 239,252,254 243,251,251 244,249,248 250,248,247 255,253,250 255,255,252 255,255,247 255,255,248 255,255,248 255,255,247 255,253,240 255,249,236 255,248,235 255,247,237 255,255,248 255,249,246 252,236,237 244,227,231 246,227,236 255,237,250 255,242,255 255,242,255 225,230,255 217,221,255 224,226,255 227,227,255 228,227,255 230,227,255 228,225,247 245,240,255 249,244,253 254,251,253 255,251,250 253,253,247 255,255,249 253,255,246 243,249,238 244,250,239 221,235,255 232,240,255 225,228,255 237,233,244 255,248,246 253,241,229 255,246,229 245,240,225 250,251,241 243,250,247
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 243,243,243 247,247,247 232,232,232 164,164,164 151,151,151 158,158,158 155,155,155 150,150,150 168,168,168 172,172,172 178,178,178 185,185,185 190,190,190 192,192,192 192,192,192 192,192,192 194,194,194 241,241,241 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 255,247,255 255,250,255 255,250,253 255,246,248 255,243,243 251,243,243 247,243,242 237,239,240 245,251,255 239,250,255 233,249,255 225,246,255 215,240,255 203,230,255 193,223,255 190,220,255 177,202,255 172,197,255 166,192,255 164,191,255 163,193,255 164,195,255 164,194,251 163,194,245 145,174,218 149,177,212 142,167,193 175,198,214 169,188,196 233,251,252 243,255,255 244,255,252 218,235,255 138,155,211 112,131,228 69,93,229 62,98,252 58,105,255 17,72,207 34,91,207 28,80,186 36,77,186 41,72,195 27,47,194 9,22,198 8,18,220 9,16,243 0,4,246 15,19,174 97,103,240 134,143,247 180,192,255 232,243,255 242,254,248 253,255,236 250,255,223 255,255,229 255,255,238 255,253,245 245,249,250 239,249,255 235,253,255 230,254,255 222,251,255 216,208,255 216,210,255 240,236,255 237,234,255 242,243,253 253,254,252 246,247,238 254,252,244 255,255,251 253,249,248 247,247,247 246,248,248 247,253,248 248,255,248 244,255,243 220,239,218 227,233,222 237,247,235 246,255,251 241,255,254 230,254,252 219,249,250 217,252,255 220,255,255 211,251,255 217,255,255 221,255,255 219,248,253 214,239,243 216,235,238 224,239,241 232,246,245 255,245,255 255,243,251 255,241,246 255,240,244 255,242,244 255,245,245 255,250,248 255,252,247 255,254,251 255,248,246 247,239,239 236,233,235 235,238,243 239,246,255 240,250,255 235,247,255 76,127,221 45,94,186 62,108,196 74,118,201 94,133,211 116,155,224 119,154,217 144,179,235 152,185,235 171,205,251 176,209,254 181,216,255 196,234,255 195,233,255 185,225,255 196,236,255 191,218,255 203,226,255 205,218,255 225,226,252 255,252,255 255,248,240 255,250,236 252,243,229 253,251,240 246,250,245
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 235,235,235 140,140,140 124,124,124 131,131,131 137,137,137 127,127,127 123,123,123 124,124,124 125,125,125 127,127,127 128,128,128 128,128,128 127,127,127 127,127,127 138,138,138 228,228,228 255,255,255 251,251,251 253,253,253 253,253,253 255,255,255 245,245,245 254,250,255 254,250,255 249,248,255 243,243,255 240,243,255 236,241,255 221,231,255 202,218,255 121,143,201 90,118,195 54,89,187 32,74,193 28,77,215 29,83,237 23,81,246 14,74,247 42,86,233 38,83,228 35,81,223 35,82,220 38,86,218 39,87,213 39,86,202 40,85,190 54,95,188 66,103,183 72,104,170 118,144,198 124,146,187 202,220,251 222,238,255 225,239,255 231,249,255 173,195,223 142,169,236 73,110,222 51,97,245 0,53,220 2,61,231 18,75,238 44,92,250 29,66,230 2,23,205 14,24,226 11,18,235 0,9,225 1,18,228 0,0,198 138,126,246 198,189,255 198,193,255 208,207,247 234,237,242 241,243,223 255,255,227 255,255,228 255,255,234 255,255,242 255,252,251 255,242,249 252,238,250 250,240,252 248,242,253 245,242,251 244,244,255 237,239,255 238,237,255 239,239,255 243,242,252 255,252,255 252,248,247 255,255,252 255,255,252 252,251,247 245,246,242 235,240,238 228,237,234 235,246,243 229,244,240 208,225,221 206,238,243 209,246,250 208,250,255 197,243,254 177,232,245 162,224,242 158,225,246 160,230,253 168,240,255 172,244,255 178,246,255 179,242,255 177,234,255 182,233,253 192,240,255 201,247,255 249,244,255 245,238,255 242,233,255 247,236,255 255,243,255 255,249,255 255,249,255 255,247,251 255,246,248 251,246,247 241,246,245 234,246,246 231,252,253 228,255,255 219,254,255 210,247,251 52,142,255 0,86,226 0,81,217 0,79,214 4,82,213 20,93,221 16,83,210 29,93,218 18,77,203 31,90,216 25,83,213 20,77,210 30,88,224 31,90,230 34,94,237 55,115,255 93,137,238 112,150,238 132,158,225 173,185,227 251,249,255 255,247,247 255,255,244 255,253,239 255,253,242 248,252,247
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 251,251,251 252,252,252 229,229,229 129,129,129 122,122,122 132,132,132 145,145,145 132,132,132 134,134,134 133,133,133 132,132,132 131,131,131 130,130,130 130,130,130 131,131,131 131,131,131 119,119,119 236,236,236 255,255,255 250,250,250 252,252,252 252,252,252 255,255,255 237,237,237 242,248,255 241,247,255 239,245,255 239,245,255 241,247,255 240,246,255 224,234,255 206,219,255 143,162,237 122,149,247 90,124,247 52,95,242 21,71,243 6,61,254 0,59,255 0,59,255 3,65,255 4,66,255 6,67,255 10,70,253 15,75,248 21,78,241 26,79,229 31,82,216 117,161,255 150,189,255 171,202,255 202,227,255 203,221,255 234,246,255 241,248,255 233,238,255 252,255,253 233,245,255 190,216,253 186,225,255 158,207,255 36,92,247 42,100,255 16,70,247 24,67,246 21,49,240 8,17,234 9,3,244 0,0,237 0,0,224 18,37,224 14,46,206 58,39,156 123,104,213 166,150,244 201,188,255 235,225,255 245,235,255 250,240,255 252,241,255 245,230,255 254,237,255 255,241,255 255,239,255 255,236,255 255,234,255 255,234,255 255,230,255 229,239,246 239,246,255 244,249,255 251,252,255 251,247,255 255,251,255 253,247,252 255,254,255 254,251,247 255,255,250 253,255,251 239,246,243 223,233,233 232,244,248 241,253,255 234,248,255 185,253,255 167,237,255 138,215,248 115,199,235 97,190,229 83,182,226 68,174,221 57,168,216 48,161,211 55,166,216 62,171,222 71,175,222 78,176,222 88,181,226 102,191,235 113,199,241 162,223,255 164,223,255 173,225,255 193,234,255 214,244,255 227,251,255 236,249,255 236,245,255 230,236,241 238,243,244 239,249,249 240,254,252 236,255,255 230,255,255 220,253,249 206,243,241 9,107,255 0,67,237 0,70,239 0,82,250 0,76,243 0,76,239 0,67,231 0,58,223 10,72,240 18,77,247 14,71,246 6,63,244 7,63,248 5,60,251 5,62,255 13,71,255 12,71,197 31,84,195 61,97,185 116,136,194 230,234,255 245,238,245 255,252,245 255,251,241 255,255,245 250,253,251
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 237,237,237 134,134,134 128,128,128 127,127,127 132,132,132 111,111,111 124,124,124 124,124,124 124,124,124 125,125,125 126,126,126 127,127,127 129,129,129 129,129,129 127,127,127 243,243,243 255,255,255 248,248,248 255,255,255 251,251,251 255,255,255 243,243,243 247,249,255 249,250,255 251,251,255 252,251,253 255,253,252 255,255,254 254,251,253 241,242,252 239,243,255 234,244,255 219,238,255 182,209,255 132,167,255 86,127,249 47,94,229 25,73,215 0,62,255 0,64,255 0,68,255 0,70,254 5,73,246 13,78,237 24,84,227 38,90,214 115,161,255 169,206,255 200,229,255 214,233,255 221,233,251 246,251,254 254,255,246 255,255,245 255,250,253 255,253,255 212,228,245 188,224,255 107,157,245 14,72,198 13,72,222 25,79,240 61,101,255 11,29,224 18,12,243 15,0,251 20,0,255 32,20,250 9,20,194 26,52,188 56,44,164 55,44,166 58,46,172 47,36,163 54,45,172 90,83,204 125,122,232 160,159,255 206,210,255 219,222,255 227,229,255 229,229,255 234,229,255 244,237,255 255,245,255 255,246,255 229,245,228 247,255,247 247,254,249 251,255,255 250,247,255 255,251,255 254,246,255 255,251,255 252,248,247 255,255,250 253,255,251 248,255,252 235,246,250 241,252,255 237,250,255 225,236,255 103,203,255 84,187,244 59,169,227 45,161,224 40,166,231 34,168,238 25,166,239 14,160,236 17,167,245 20,168,246 22,168,244 25,166,241 28,164,236 33,163,233 39,166,235 45,168,236 27,176,226 37,181,229 61,192,236 91,204,244 125,220,253 161,235,255 194,247,255 217,254,255 209,232,240 227,242,245 242,250,250 248,254,253 249,255,253 246,255,252 238,249,246 228,242,238 17,91,255 2,74,238 9,78,241 27,92,250 13,73,226 12,69,215 38,90,234 36,82,223 31,77,215 30,74,211 37,80,219 45,88,229 42,86,229 42,87,232 37,84,230 27,73,221 18,91,237 29,94,223 49,96,201 101,129,200 229,240,255 245,242,255 255,255,252 255,255,248 255,255,247 249,254,253
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 249,249,249 253,253,253 247,247,247 155,155,155 160,160,160 159,159,159 163,163,163 139,139,139 128,128,128 129,129,129 130,130,130 131,131,131 131,131,131 130,130,130 129,129,129 128,128,128 131,131,131 237,237,237 243,243,243 238,238,238 253,253,253 247,247,247 255,255,255 251,251,251 255,252,247 255,255,248 255,255,242 255,255,231 255,255,224 255,255,220 255,255,217 255,255,216 255,255,223 255,255,222 241,247,228 235,250,246 231,253,255 199,228,255 133,169,207 77,114,158 0,69,255 0,71,255 0,72,252 0,72,242 0,73,229 9,78,219 24,87,209 41,97,198 55,101,179 140,178,232 207,235,255 230,248,255 251,255,247 255,255,230 255,255,218 255,255,219 255,246,255 255,243,247 237,245,252 159,192,218 48,99,162 55,113,216 21,81,211 91,144,255 126,165,255 1,16,203 25,13,243 32,2,255 28,0,254 31,9,242 28,30,202 159,179,255 197,197,255 162,161,255 141,140,255 85,83,237 36,35,199 26,28,192 17,27,175 35,50,176 23,48,142 63,92,153 116,147,178 163,192,201 197,222,218 221,240,231 234,248,237 239,248,238 242,255,231 248,255,240 231,241,228 246,249,247 240,238,244 255,251,255 255,250,255 255,250,255 255,251,252 252,252,246 250,254,248 245,253,252 242,251,255 241,251,255 212,223,251 168,178,212 47,167,239 43,166,240 33,164,238 25,162,242 14,162,244 6,163,250 0,164,253 0,165,255 0,162,255 0,162,255 0,163,255 0,162,254 4,163,251 11,163,251 17,164,250 20,165,250 0,179,230 0,180,231 0,181,226 12,176,218 38,176,212 78,187,215 124,205,226 165,220,235 198,233,243 226,242,248 245,250,251 254,252,252 255,251,251 255,251,248 255,248,245 252,243,240 36,85,231 31,79,221 28,74,211 45,87,216 34,73,195 65,99,212 154,185,255 178,209,255 182,211,255 159,188,255 152,182,255 148,181,254 134,169,242 131,169,241 126,164,236 102,142,214 38,117,255 41,110,251 49,101,215 92,123,202 223,236,255 237,237,255 255,252,251 255,251,244 255,254,249 248,253,254
255,255,239 255,255,242 255,254,247 255,247,251 255,241,255 255,239,255 255,239,255 255,237,255 255,237,255 255,241,255 255,244,255 255,248,255 255,248,252 255,250,245 255,255,242 255,255,241 253,255,237 179,188,168 126,127,123 129,122,137 137,122,153 133,114,153 135,113,155 138,118,153 135,117,140 234,221,229 255,255,251 249,246,232 240,240,222 255,255,241 248,250,231 251,253,234 228,250,255 232,251,255 235,253,255 242,254,255 247,253,255 249,254,253 252,253,244 253,254,238 253,255,233 255,255,234 255,255,237 254,255,239 249,255,244 243,249,248 232,238,245 219,225,238 14,91,207 13,83,231 3,65,255 0,55,255 0,58,255 0,54,255 0,54,255 19,67,255 26,55,253 64,81,252 144,157,255 224,238,255 243,255,254 242,254,226 249,252,227 255,255,245 239,239,255 195,207,255 115,147,242 44,94,206 30,92,194 83,142,214 156,199,242 207,225,255 177,169,246 53,25,168 50,12,218 31,0,235 18,1,212 36,40,183 112,135,197 211,244,253 248,243,245 246,247,237 247,254,227 248,255,221 245,255,218 220,236,205 171,183,185 129,130,180 89,78,180 50,31,180 27,8,189 32,16,211 32,25,216 30,35,210 60,75,232 104,124,255 151,174,255 200,201,255 239,218,255 238,220,255 238,234,246 255,255,243 255,255,229 255,251,206 255,255,218 255,254,221 255,254,247 255,231,255 255,227,255 255,231,255 110,192,255 0,169,235 24,172,255 9,163,252 0,162,255 0,162,255 0,160,255 0,166,255 0,173,255 0,172,238 8,178,232 16,176,224 17,171,220 15,169,228 13,171,249 7,171,255 0,161,255 0,150,255 28,170,247 13,167,240 0,169,237 0,176,244 0,175,250 0,165,255 14,155,255 49,153,255 99,170,255 130,173,246 218,241,255 235,245,255 240,238,255 249,235,255 251,226,255 231,200,255 22,88,213 15,83,212 19,84,236 8,57,243 28,58,255 69,88,247 208,228,255 215,240,230 216,238,210 216,222,245 212,206,255 208,206,255 212,222,255 224,243,250 238,255,232 247,255,225 223,228,253 241,243,255 239,234,255 249,237,255 255,242,255 255,243,255 255,245,255 255,246,255 255,243,255 255,243,255
255,251,241 255,252,244 255,253,251 255,253,255 255,251,255 255,251,255 255,251,255 255,252,255 248,251,255 249,254,255 245,254,255 241,252,255 237,248,255 232,243,255 231,243,255 233,244,255 241,246,244 175,180,179 130,130,136 125,124,134 129,125,137 130,123,136 134,126,136 134,127,130 148,143,142 242,238,233 255,255,252 255,252,253 248,242,253 254,246,255 245,234,255 255,242,255 230,249,255 233,249,255 234,248,255 238,248,255 241,248,255 245,249,255 247,250,255 249,252,250 255,255,251 253,255,248 249,255,247 241,248,243 229,238,242 222,230,243 220,229,249 223,230,255 175,216,255 65,105,201 20,63,202 33,84,255 10,74,255 0,66,255 0,70,255 0,50,247 12,65,255 16,55,224 62,93,214 142,173,236 203,230,250 233,253,255 241,250,255 237,238,255 159,210,253 77,131,192 13,71,153 38,94,189 114,166,249 177,216,255 204,227,255 212,216,255 114,106,213 45,29,207 17,4,244 9,7,255 16,28,254 20,46,194 156,194,252 201,248,246 236,235,255 239,240,255 240,244,255 238,247,255 237,249,255 238,251,255 234,246,255 227,236,255 208,214,255 188,192,255 159,164,255 117,127,255 64,79,211 19,42,168 7,37,156 16,50,164 25,44,149 44,41,151 84,62,180 131,113,230 159,160,255 176,188,255 198,208,255 219,228,255 227,248,255 204,236,255 228,242,255 255,233,255 255,222,255 207,207,255 72,174,247 0,171,243 16,165,251 12,166,255 5,166,255 0,165,255 0,162,254 0,160,245 10,168,238 38,183,235 75,203,238 110,224,247 129,234,255 116,217,242 81,184,223 54,162,220 43,158,231 44,162,245 53,160,251 38,160,243 21,169,239 7,180,242 0,184,245 0,179,243 0,171,241 23,169,235 57,168,218 99,176,203 201,248,252 233,255,248 245,255,246 250,255,255 242,245,255 211,212,246 8,69,239 7,75,236 18,87,250 9,69,245 30,74,251 71,105,235 208,240,255 222,255,221 236,255,211 236,246,240 228,227,255 223,220,255 220,225,255 225,231,244 235,231,230 240,226,227 234,255,255 237,255,255 224,237,239 221,227,226 232,233,229 246,242,237 255,251,248 255,255,254 250,252,252 247,252,253
249,251,255 250,252,255 251,254,255 250,255,255 246,255,254 242,255,249 237,255,241 231,255,236 236,255,241 234,255,242 230,255,245 227,255,250 223,255,252 220,252,255 218,250,255 219,249,255 247,252,255 188,193,202 142,146,151 129,134,135 126,132,127 127,134,121 129,135,116 125,133,110 120,129,103 229,236,215 237,244,231 245,250,248 251,251,255 250,247,255 236,232,255 241,234,255 251,250,255 251,250,255 253,249,255 254,247,255 255,247,255 255,248,255 255,249,255 255,251,255 255,253,255 255,253,252 255,253,253 248,248,254 234,234,246 223,221,243 227,225,255 240,239,255 252,247,255 191,193,227 109,127,198 42,83,192 7,72,210 0,79,239 0,81,255 0,74,255 0,73,255 11,76,244 24,81,210 48,99,185 116,160,221 196,227,255 200,220,255 146,158,252 26,113,170 29,107,173 71,136,204 152,197,255 217,242,255 241,247,255 245,235,251 240,224,255 129,116,226 35,30,221 0,0,251 0,0,241 0,12,252 0,22,181 151,185,251 212,245,254 243,242,255 244,241,255 244,242,255 244,242,255 239,238,255 239,241,255 241,245,255 238,249,255 230,244,255 226,243,255 218,242,255 218,243,255 221,249,255 213,242,255 179,209,255 146,175,226 117,141,199 83,88,167 51,39,151 30,25,170 5,21,188 0,19,194 7,39,204 39,76,214 81,133,234 101,164,232 166,214,255 220,230,255 224,216,255 157,192,255 41,169,244 0,175,250 7,158,243 13,168,255 9,165,255 11,164,255 21,170,255 29,166,242 68,184,241 132,226,255 179,250,255 204,255,251 222,255,246 232,255,247 232,255,254 225,254,255 203,239,255 182,223,246 117,176,255 93,168,242 60,165,228 26,168,223 0,171,224 0,174,230 0,178,235 0,183,235 31,179,215 91,191,203 200,255,243 238,255,236 250,255,230 246,255,237 227,255,243 178,220,213 16,62,255 9,67,255 11,78,253 0,64,229 19,71,225 70,109,217 206,237,255 235,255,227 242,255,208 246,255,229 245,245,255 244,242,255 247,248,255 255,249,250 255,242,250 255,235,255 205,237,242 210,240,241 223,246,242 230,247,238 249,255,246 253,255,245 253,255,245 249,255,243 245,255,245 240,255,246
214,237,255 214,238,255 218,244,255 224,255,254 231,255,250 232,255,242 232,255,237 236,255,238 236,255,235 238,255,238 243,255,239 246,255,240 248,255,238 251,255,236 254,255,234 255,255,234 233,246,244 165,179,175 117,130,122 112,126,114 119,132,116 124,136,118 127,139,119 128,140,120 127,139,119 248,255,244 244,255,240 230,246,228 234,253,232 240,255,238 240,255,240 234,255,233 255,242,251 255,240,251 255,240,253 255,237,253 255,235,254 255,235,251 255,235,249 255,235,245 255,237,242 255,237,240 255,245,248 255,251,255 255,242,255 243,225,248 245,225,254 255,239,255 255,227,228 255,249,255 217,223,255 103,136,205 32,90,195 6,83,223 0,77,247 0,74,255 0,65,251 8,86,253 15,85,228 2,65,185 31,85,199 96,137,255 99,129,255 47,70,232 48,111,192 102,157,232 169,206,255 219,232,255 253,246,243 255,255,229 255,252,223 255,232,237 201,184,255 30,29,187 8,21,249 0,8,255 4,19,255 21,25,204 113,104,214 242,225,255 253,251,240 255,252,244 255,251,251 255,250,255 255,251,255 255,252,255 255,248,242 250,243,223 255,255,228 255,255,221 255,255,219 255,255,213 252,255,218 255,255,234 255,255,241 255,255,244 214,251,231 225,244,247 216,220,255 171,180,255 108,135,246 53,91,223 20,56,193 5,39,163 0,42,143 1,51,127 19,55,115 49,57,116 88,90,155 90,142,212 26,173,243 0,183,249 3,161,244 13,171,255 5,160,247 12,158,247 37,171,255 55,168,241 100,190,245 187,248,255 217,249,255 248,255,246 255,253,231 255,246,219 255,240,215 255,242,225 255,245,236 255,246,242 227,246,255 206,238,255 167,220,255 115,205,246 61,191,244 11,180,248 0,173,252 0,170,250 28,175,243 97,192,236 206,248,255 248,254,249 255,253,235 240,255,234 218,255,241 156,216,205 15,49,255 8,57,255 15,75,248 12,74,236 39,87,242 96,127,250 208,227,255 238,251,255 243,250,245 243,246,254 237,241,255 230,241,255 230,245,247 235,244,234 244,236,237 251,227,245 218,239,255 218,235,255 239,251,255 236,242,253 247,248,252 254,249,250 255,255,252 255,254,253 251,253,253 248,253,254
222,248,255 219,246,255 221,250,255 230,255,254 234,255,245 239,255,241 244,255,242 250,255,247 255,255,254 255,252,255 255,249,255 255,248,255 255,251,249 255,254,239 255,255,230 255,255,225 243,255,252 171,188,179 115,133,120 115,132,118 121,139,122 118,132,120 118,130,124 122,131,134 99,108,118 231,238,253 236,245,255 232,246,252 222,245,237 221,249,229 231,255,230 231,255,228 255,239,255 255,239,255 255,237,255 255,236,255 255,233,255 255,231,255 255,229,255 253,229,255 240,220,249 234,217,244 242,226,250 254,239,255 254,237,255 241,222,255 239,218,255 247,225,255 251,232,255 224,215,255 221,231,255 186,214,255 94,138,239 38,91,231 18,79,249 0,51,236 3,70,255 0,67,238 8,76,235 19,83,238 16,70,235 15,60,241 27,62,255 32,65,255 150,168,255 195,208,255 230,234,255 237,230,255 255,234,242 255,255,241 255,255,241 255,239,253 227,215,255 30,30,174 1,7,214 0,1,243 5,0,239 43,16,226 84,37,207 242,182,255 255,255,222 255,255,227 255,255,231 255,255,234 255,255,242 255,255,247 255,255,245 255,255,242 255,247,225 255,252,224 255,255,225 255,255,223 255,250,222 255,247,222 255,251,233 255,255,242 220,248,205 245,255,229 255,255,243 230,233,241 208,224,247 209,230,255 212,226,255 208,212,255 167,171,230 152,156,215 117,110,171 85,62,130 65,54,124 47,94,162 10,150,209 0,178,228 6,171,250 10,174,255 0,157,244 5,154,244 32,166,254 40,155,236 75,164,231 152,211,255 206,237,255 238,246,255 255,247,248 255,237,234 250,229,227 254,235,238 255,247,255 255,249,255 252,252,252 251,253,254 240,249,255 208,241,255 155,224,255 90,202,255 35,177,254 12,160,244 36,157,236 108,181,243 216,234,255 255,240,255 255,238,252 245,238,253 221,246,255 148,196,220 22,70,252 15,74,243 16,84,243 7,73,238 12,62,239 26,58,231 71,87,230 71,81,189 109,116,213 109,118,221 105,125,234 107,141,234 117,164,225 137,184,222 156,193,231 170,193,241 178,180,234 189,188,238 248,242,255 249,238,255 255,240,255 255,239,254 255,248,255 255,249,255 255,248,255 255,248,255
237,237,249 229,231,239 231,233,234 241,244,242 246,250,244 244,248,242 246,246,246 250,246,255 240,230,253 240,226,255 241,222,255 247,222,255 251,224,255 254,226,255 255,226,255 255,226,255 230,235,255 166,173,192 124,136,142 125,139,135 125,142,129 116,132,121 113,125,125 114,120,139 124,123,165 182,176,241 175,166,246 194,185,255 196,187,255 186,184,255 180,180,255 180,184,255 150,140,206 150,139,209 148,138,214 144,137,218 140,135,220 136,134,223 133,134,220 130,136,219 136,146,224 128,139,213 128,140,212 136,147,221 139,149,226 137,144,224 136,139,224 139,140,230 129,137,255 103,117,223 109,130,222 125,149,245 102,124,243 69,88,239 52,74,253 43,74,255 28,72,255 6,63,238 8,70,248 17,77,255 7,60,255 0,47,255 14,60,255 31,76,255 157,163,255 171,177,255 181,187,255 177,181,255 172,173,247 176,174,244 186,181,255 187,185,255 198,200,255 81,88,255 17,26,247 19,23,255 3,0,244 19,0,231 39,0,215 117,63,255 206,225,246 217,236,255 227,240,255 221,231,255 215,218,255 218,215,255 229,219,255 239,223,255 249,227,255 241,216,255 242,214,255 255,227,255 255,232,255 255,231,255 252,222,255 250,221,255 253,246,255 255,245,255 255,236,255 255,236,255 255,239,255 248,238,255 241,226,255 235,214,253 240,215,255 249,221,255 249,212,255 249,205,255 208,180,255 130,159,228 65,175,233 21,191,239 0,169,247 0,170,252 0,160,248 0,160,254 16,167,255 19,152,249 33,147,237 76,168,245 86,154,219 133,181,233 179,214,255 210,235,255 219,244,255 215,240,255 198,228,255 186,216,255 240,241,251 255,248,255 255,251,255 255,251,255 235,246,255 186,236,255 134,221,248 101,207,238 87,183,207 147,207,223 235,247,255 255,250,255 255,242,255 251,232,255 223,229,255 137,161,233 4,82,219 0,80,219 0,85,234 0,76,252 0,67,255 13,65,255 33,70,255 29,61,234 42,72,245 29,66,254 11,59,255 0,61,254 0,69,236 0,78,218 2,83,210 11,85,209 98,100,158 128,126,178 234,230,255 250,240,255 255,248,255 255,243,252 255,251,254 255,250,251 255,252,254 255,252,255
255,251,246 255,240,243 255,234,249 255,239,255 255,238,255 245,228,255 234,221,255 228,222,255 213,214,255 194,202,255 172,181,255 146,154,255 120,126,251 97,98,250 75,73,246 64,58,243 117,105,177 106,96,156 107,105,141 114,120,131 114,126,120 119,133,121 124,135,133 122,124,148 107,100,157 93,75,169 53,27,157 51,18,176 46,10,181 54,19,199 47,14,195 51,18,199 30,46,152 27,45,152 23,43,155 19,41,160 19,43,167 19,47,172 20,52,177 22,57,177 12,49,163 8,47,156 6,45,151 8,45,149 13,47,154 18,47,156 17,43,157 18,41,157 0,26,171 24,51,179 25,47,159 25,37,149 42,44,176 43,35,196 34,29,210 41,52,234 29,63,236 13,66,240 1,64,252 0,48,255 0,37,255 0,52,255 9,68,254 2,65,229 52,85,195 22,56,169 1,35,155 5,37,166 15,43,181 18,41,187 21,37,197 24,38,211 3,15,205 0,14,220 0,0,218 0,12,245 1,10,251 7,5,249 23,11,255 20,0,243 25,49,198 41,66,212 57,81,225 63,83,225 61,80,219 65,80,220 75,85,226 82,89,230 117,118,255 122,119,255 123,117,255 118,111,255 110,101,245 116,107,248 144,135,255 175,165,255 197,162,255 195,151,255 203,151,255 222,170,255 231,192,255 229,203,255 226,210,255 229,218,255 205,196,255 203,192,255 200,177,255 232,200,255 236,211,255 182,192,255 119,179,255 53,154,229 0,165,246 0,163,248 0,163,254 0,166,255 0,167,255 0,161,255 7,156,255 23,158,255 36,156,246 51,157,242 48,143,223 26,113,193 11,95,177 27,111,200 69,153,248 103,189,255 181,212,255 203,216,255 232,219,255 253,222,255 255,231,254 245,242,255 217,249,255 193,250,247 167,232,217 196,246,222 241,255,238 255,255,242 255,248,255 244,234,255 216,221,255 119,136,229 12,95,227 0,85,229 0,74,242 0,62,253 0,57,255 4,71,255 20,80,246 30,87,232 26,82,231 14,73,249 0,62,255 0,57,255 0,60,255 0,68,255 0,74,254 0,78,247 101,118,169 116,132,175 224,234,255 222,228,247 228,231,236 229,229,223 251,251,239 255,255,241 255,255,243 252,255,246
