50 170
255,246,255 251,243,253 245,250,241 250,255,241 241,255,237 230,240,234 236,236,250 255,245,255 255,247,255 255,248,250 255,248,231 254,255,235 237,252,244 224,244,255 122,143,204 80,100,187 108,128,205 106,126,227 116,133,243 167,178,255 234,236,255 255,250,249 245,237,244 248,239,255 227,220,241 253,247,240 245,244,223 247,255,255 214,230,255 204,229,255 189,219,255 218,247,255 239,245,255 244,251,255 241,249,255 242,249,255 248,254,255 246,254,253 247,254,249 236,244,234 251,255,248 249,255,245 247,255,243 246,255,242 249,255,245 250,255,248 250,255,248 250,255,249 255,250,243 255,248,239 253,254,244 245,255,244 228,247,230 222,246,228 228,250,232 229,244,230 229,237,226 244,244,238 254,252,251 253,255,255 243,254,255 230,252,255 221,252,255 216,252,255 242,238,210 240,240,216 240,246,227 238,252,240 232,250,243 224,245,237 224,241,232 231,241,229 254,255,242 255,255,245 255,255,249 255,250,255 243,230,252 245,236,255 189,183,238 188,185,247 206,213,240 215,222,249 224,231,255 230,237,255 235,242,255 239,247,255 237,245,255 233,242,255 232,241,255 226,236,254 226,236,254 234,244,255 236,246,255 232,242,255 232,243,255 236,247,255 233,245,251 237,247,254 241,252,255 244,255,255 246,255,255 246,255,250 243,254,246 243,251,244 245,253,243 234,238,232 249,253,248 249,250,248 253,251,251 255,254,255 245,241,246 255,253,255 252,252,252 250,250,250 248,248,248 248,248,248 250,250,250 251,251,251 251,251,251 250,250,250 250,250,250 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 250,250,250 243,243,243 250,250,250 249,249,249 251,251,251 249,249,249 255,255,255 255,255,255 239,239,239 241,241,241 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 252,252,252 252,252,252 248,248,248 250,250,250 250,250,250 248,248,248 249,249,249 255,255,255 255,255,255 255,255,255 253,253,253 253,253,253 253,253,253 254,254,254 255,255,255 255,255,255 253,253,253 251,251,251 244,244,244 248,248,248 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 252,252,252 252,252,252
255,242,255 253,243,255 248,252,241 247,255,237 244,255,238 245,255,248 249,251,255 255,247,255 255,246,255 255,246,247 255,251,232 249,255,236 225,244,241 221,247,255 106,132,216 68,92,204 67,94,209 58,85,225 59,85,233 132,146,255 232,233,255 255,249,255 232,220,238 226,218,255 228,221,254 250,241,244 245,240,231 233,240,255 133,156,232 115,148,255 112,147,245 136,169,242 198,223,239 228,251,255 228,245,255 228,240,250 241,247,254 254,250,255 255,253,255 255,249,247 255,253,251 255,251,250 255,247,246 255,243,244 255,241,245 255,240,246 255,239,246 255,239,246 255,241,253 255,242,251 255,249,254 255,253,255 255,252,251 251,250,246 255,251,246 255,251,245 255,237,235 255,244,244 255,251,253 255,251,255 254,250,255 240,251,255 226,252,255 218,251,255 255,241,219 255,241,224 255,245,235 255,251,249 255,251,253 252,245,248 248,242,243 253,244,241 255,254,250 255,245,242 255,250,255 255,245,255 245,232,255 236,230,255 105,106,180 72,78,161 59,58,126 64,63,131 69,68,134 72,71,137 80,79,145 91,91,155 98,98,162 99,100,161 144,145,205 143,144,204 152,154,212 173,176,231 193,196,251 208,211,255 219,223,255 228,232,255 228,237,255 236,246,255 236,245,255 226,237,255 229,239,255 243,253,255 244,254,255 237,244,247 248,254,253 231,236,234 250,253,251 242,242,242 251,249,249 255,254,255 255,250,252 253,247,252 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 252,252,252 241,241,241 245,245,245 248,248,248 247,247,247 249,249,249 254,254,254 255,255,255 255,255,255 249,249,249 252,252,252 255,255,255 252,252,252 255,255,255 255,255,255 244,244,244 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 253,253,253 252,252,252 244,244,244 246,246,246 245,245,245 242,242,242 244,244,244 250,250,250 253,253,253 252,252,252 254,254,254 253,253,253 253,253,253 253,253,253 253,253,253 251,251,251 246,246,246 242,242,242 239,239,239 245,245,245 252,252,252 255,255,255 254,254,254 252,252,252 253,253,253 255,255,255 255,255,255 255,255,255
253,229,255 255,249,255 255,255,247 229,247,216 207,230,198 206,223,209 212,215,223 213,204,225 229,213,231 245,233,231 255,255,238 250,255,241 223,245,250 209,238,255 83,112,216 45,73,211 37,73,213 25,66,229 27,66,235 104,129,255 218,223,255 255,250,255 243,233,249 247,240,255 228,222,255 232,225,230 249,242,239 226,235,255 71,98,202 38,80,223 47,92,227 54,96,203 181,214,229 225,254,255 230,254,255 237,252,255 247,249,255 255,248,255 255,251,255 255,243,249 255,238,245 255,239,249 255,241,255 255,244,255 255,244,255 255,239,255 255,231,255 255,224,252 255,235,255 255,235,255 247,236,255 243,241,255 242,243,255 237,236,245 242,232,238 255,236,241 255,241,247 255,244,251 255,245,252 255,243,250 255,246,253 250,253,255 236,255,255 223,252,255 255,239,238 255,235,239 255,235,246 255,240,255 255,240,255 245,238,255 244,239,254 250,242,252 255,250,252 255,243,245 255,247,254 255,246,255 242,234,255 228,229,255 63,70,149 19,31,119 51,44,149 52,45,150 49,42,147 45,38,143 47,40,144 54,47,151 60,54,155 60,55,154 57,53,149 51,47,143 46,42,137 48,45,137 50,47,139 50,47,139 49,47,137 49,47,137 93,97,162 103,108,169 159,163,221 227,232,255 237,243,255 209,216,249 214,220,243 244,251,255 240,245,254 225,229,234 249,251,252 252,252,252 251,249,249 255,255,254 251,246,245 247,241,242 247,247,247 248,248,248 249,249,249 250,250,250 250,250,250 247,247,247 242,242,242 237,237,237 238,238,238 249,249,249 255,255,255 254,254,254 250,250,250 250,250,250 251,251,251 252,252,252 255,255,255 255,255,255 254,254,254 248,248,248 247,247,247 245,245,245 243,243,243 255,255,255 252,252,252 252,252,252 253,253,253 254,254,254 255,255,255 255,255,255 254,254,254 254,254,254 252,252,252 253,253,253 252,252,252 248,248,248 248,248,248 253,253,253 255,255,255 254,254,254 254,254,254 253,253,253 253,253,253 253,253,253 253,253,253 251,251,251 246,246,246 242,242,242 243,243,243 248,248,248 253,253,253 255,255,255 253,253,253 251,251,251 252,252,252 253,253,253 255,255,255 255,255,255
255,232,255 255,248,255 245,249,237 176,196,161 119,145,109 111,131,112 126,132,137 136,130,149 136,123,139 142,130,128 132,133,113 121,135,117 99,125,137 110,142,207 59,90,213 59,89,248 27,78,224 18,72,243 21,74,249 81,119,245 171,185,233 215,213,212 221,216,218 228,229,255 248,247,255 245,240,239 255,255,249 232,244,255 71,106,223 22,72,238 29,81,241 20,68,203 166,198,211 214,242,253 231,253,255 239,254,255 246,251,255 246,243,252 252,243,253 247,233,245 255,249,255 255,244,255 244,236,255 232,233,255 227,235,255 222,238,255 219,240,255 215,240,255 208,235,255 206,239,255 199,238,255 199,240,255 204,245,255 207,239,255 223,239,255 253,251,255 255,244,253 255,245,252 255,242,250 255,241,246 255,247,251 250,255,255 232,254,252 211,243,242 246,243,255 234,237,255 220,234,255 212,236,255 206,238,255 203,239,255 210,242,255 223,248,255 229,243,249 248,253,252 254,251,253 252,248,255 228,228,255 224,229,255 72,83,151 45,61,138 55,44,171 57,46,173 56,45,171 51,40,166 50,40,164 52,42,166 51,42,163 48,39,159 54,46,163 51,43,160 50,43,158 51,45,158 53,47,160 55,49,160 56,50,161 57,51,162 45,44,142 53,53,147 43,44,132 40,42,120 97,100,168 191,194,249 238,241,255 234,237,255 246,249,255 232,234,245 242,245,250 255,255,255 250,248,247 249,246,242 255,255,251 255,255,251 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 251,251,251 246,246,246 228,228,228 245,245,245 255,255,255 255,255,255 255,255,255 249,249,249 245,245,245 242,242,242 245,245,245 238,238,238 236,236,236 255,255,255 255,255,255 253,253,253 255,255,255 246,246,246 250,250,250 251,251,251 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 252,252,252 252,252,252 255,255,255 255,255,255 254,254,254 253,253,253 253,253,253 253,253,253 254,254,254 255,255,255 255,255,255 253,253,253 251,251,251 252,252,252 254,254,254 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 254,254,254 255,255,255 255,255,255
255,237,255 255,248,255 239,244,229 179,200,162 128,158,117 114,138,114 118,127,130 123,117,134 138,125,139 142,133,129 128,130,110 114,133,114 97,126,141 78,110,185 40,75,209 31,65,239 28,92,234 6,75,244 2,68,240 42,90,208 101,123,158 132,136,117 122,125,110 105,111,124 119,125,138 123,123,111 142,143,127 122,139,178 35,77,200 4,64,240 17,79,251 22,79,225 161,181,192 199,217,228 212,227,236 227,237,247 239,248,255 243,249,255 244,253,255 239,252,255 222,247,255 194,231,251 156,210,235 122,194,224 101,189,225 89,192,231 83,197,238 79,199,241 80,180,238 89,190,245 84,189,238 84,189,230 98,195,228 109,193,218 147,209,227 208,243,255 237,247,255 255,248,255 255,246,250 255,246,248 253,254,252 238,255,253 206,243,235 173,220,211 104,190,242 93,183,238 81,180,238 78,181,243 78,185,243 83,185,237 98,189,226 121,194,214 176,231,236 226,255,254 231,249,242 241,251,251 219,226,241 218,225,255 81,92,142 64,78,137 42,34,164 46,38,168 47,39,169 46,39,166 46,39,166 49,43,168 48,43,166 45,40,163 51,46,167 52,48,167 50,47,163 47,44,160 43,40,155 41,39,152 41,39,152 41,39,152 60,53,180 45,40,163 55,50,165 68,65,168 46,44,133 38,37,111 115,116,174 220,221,255 237,239,255 245,247,255 239,241,249 255,255,255 253,250,246 254,251,243 255,255,248 200,196,185 190,190,190 189,189,189 188,188,188 188,188,188 190,190,190 190,190,190 188,188,188 186,186,186 209,209,209 225,225,225 242,242,242 251,251,251 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 243,243,243 255,255,255 240,240,240 220,220,220 255,255,255 238,238,238 252,252,252 252,252,252 253,253,253 254,254,254 254,254,254 254,254,254 253,253,253 253,253,253 252,252,252 255,255,255 255,255,255 252,252,252 252,252,252 255,255,255 255,255,255 252,252,252 254,254,254 253,253,253 252,252,252 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255
255,226,255 255,243,255 255,255,245 246,255,230 239,255,226 220,244,220 192,202,202 170,167,183 141,131,144 143,134,130 122,124,104 112,130,113 105,135,154 71,107,185 51,85,228 36,70,253 17,89,226 0,70,233 3,79,245 68,124,235 149,176,202 195,205,175 182,188,163 139,151,153 152,163,167 153,155,135 137,140,118 96,116,151 49,95,220 8,74,253 3,69,248 17,77,230 108,118,128 125,135,145 116,125,135 117,126,135 124,134,144 121,136,145 125,147,158 113,148,162 125,179,196 100,176,195 74,174,199 51,177,206 31,182,216 15,184,222 0,181,223 0,179,222 18,169,230 32,184,243 29,182,233 28,177,221 39,179,215 58,179,205 110,204,223 190,253,255 215,250,255 240,252,255 250,252,253 250,252,252 244,255,254 222,255,246 180,228,216 138,197,183 23,177,242 14,170,239 5,167,239 5,170,243 11,174,243 23,175,232 43,177,219 70,181,203 138,221,223 203,255,248 209,242,227 235,254,245 219,230,234 212,220,243 75,83,120 46,56,103 46,42,168 47,43,168 46,42,167 42,38,163 42,39,162 47,45,165 50,48,168 48,46,165 41,40,156 46,46,160 48,49,161 47,48,160 44,45,155 46,48,156 48,50,158 50,52,160 42,32,176 47,39,176 48,40,170 45,39,156 46,42,143 57,54,139 70,69,135 76,77,127 203,204,238 248,249,255 242,243,253 254,253,255 255,255,251 255,255,248 218,215,201 58,55,41 3,3,3 0,0,0 0,0,0 0,0,0 0,0,0 2,2,2 4,4,4 5,5,5 0,0,0 2,2,2 3,3,3 0,0,0 0,0,0 2,2,2 1,1,1 0,0,0 0,0,0 3,3,3 4,4,4 60,60,60 56,56,56 92,92,92 234,234,234 253,253,253 254,254,254 254,254,254 254,254,254 254,254,254 253,253,253 252,252,252 251,251,251 250,250,250 251,251,251 254,254,254 255,255,255 253,253,253 254,254,254 255,255,255 255,255,255 253,253,253 255,255,255 254,254,254 252,252,252 252,252,252 253,253,253 253,253,253 253,253,253 251,251,251 255,255,255 254,254,254 251,251,251 251,251,251 254,254,254 255,255,255 255,255,255 253,253,253 253,253,253 253,253,253
255,246,255 250,254,249 238,255,238 236,255,241 243,254,252 254,247,255 255,247,255 255,248,255 247,242,251 255,242,250 253,232,224 219,200,167 164,164,134 114,141,167 19,73,190 8,78,255 0,74,234 7,84,240 30,89,222 88,112,202 194,184,227 241,217,235 255,242,255 221,223,255 231,235,255 255,251,255 255,248,249 231,230,255 103,136,216 19,84,217 0,73,240 0,68,247 97,130,186 162,184,226 149,159,177 160,163,161 148,158,141 118,145,125 95,136,121 92,132,130 101,122,130 122,113,126 152,123,139 160,136,154 121,135,157 63,147,173 22,173,207 0,192,230 11,169,252 39,165,253 63,148,234 102,165,226 104,170,188 130,204,180 148,211,172 197,216,201 242,209,230 255,214,255 255,230,255 255,245,244 236,255,230 227,255,236 227,255,248 228,250,255 220,222,255 145,215,255 32,185,230 0,173,200 54,206,217 170,234,239 254,238,249 255,244,255 255,239,255 239,252,255 206,239,235 230,254,242 247,251,252 237,229,255 59,60,148 36,47,168 50,55,164 36,40,158 42,44,169 50,51,179 38,38,154 45,49,137 129,137,190 234,242,255 250,253,255 218,215,224 213,200,226 200,180,227 142,120,185 99,78,153 81,65,143 60,47,125 57,36,192 41,31,167 32,35,150 36,47,158 38,49,171 33,39,174 30,36,163 39,48,138 116,132,174 230,249,254 243,253,253 243,240,255 255,244,255 246,230,255 250,240,252 235,231,226 158,158,158 133,133,133 125,125,125 100,100,100 0,0,0 5,5,5 4,4,4 2,2,2 4,4,4 56,56,56 70,70,70 69,69,69 67,67,67 59,59,59 54,54,54 20,20,20 11,0,36 2,0,26 10,0,30 2,0,15 32,25,40 5,0,4 226,218,219 255,254,247 255,255,247 255,255,244 255,249,236 253,231,219 251,227,215 255,239,228 255,249,240 255,251,242 255,254,245 254,250,245 247,251,252 244,255,255 239,255,255 230,253,248 222,254,237 221,255,233 221,255,233 216,255,233 215,255,238 222,255,246 236,254,253 253,250,255 255,247,255 255,244,255 255,240,248 255,252,255 255,254,255 250,255,253 223,238,230 237,255,248 232,255,245 217,255,233 224,255,240 224,255,241
255,248,255 252,255,251 242,255,241 238,255,243 245,255,254 255,249,255 255,249,255 255,251,255 255,252,255 255,249,255 255,250,242 255,255,228 255,255,235 213,240,255 66,119,239 2,72,255 3,79,252 7,78,245 18,74,215 59,84,178 126,119,162 131,112,127 147,140,155 143,156,178 183,197,215 235,235,235 255,251,247 234,235,255 102,134,217 17,78,218 1,74,248 0,74,255 143,175,234 222,243,255 230,237,255 255,255,254 255,255,244 236,255,239 217,253,241 215,252,250 213,232,240 227,218,231 234,205,220 213,187,203 163,174,194 106,180,206 44,183,216 0,171,210 3,158,237 28,162,246 52,156,239 59,142,203 69,145,164 73,139,120 89,136,104 123,132,119 141,109,128 153,101,138 152,110,135 140,129,125 125,144,117 119,152,125 127,155,149 138,157,170 107,135,195 92,169,225 46,184,227 19,179,209 66,194,207 155,213,219 220,213,220 234,202,219 229,210,231 223,235,247 220,249,246 236,255,248 248,255,255 219,215,255 62,60,149 35,40,162 35,39,151 39,40,160 47,48,176 48,48,178 36,36,152 55,59,147 142,150,203 240,249,255 241,248,251 247,246,248 255,250,255 254,240,255 242,227,255 237,225,255 184,176,237 91,86,147 47,33,175 55,49,174 51,56,165 34,46,154 28,36,159 35,38,177 44,45,179 50,55,154 72,83,133 213,226,240 248,254,255 250,245,255 255,245,255 255,244,255 255,254,255 251,251,233 255,255,255 247,247,247 238,238,238 177,177,177 21,21,21 0,0,0 0,0,0 7,7,7 37,37,37 255,255,255 248,248,248 237,237,237 255,255,255 249,249,249 255,255,255 251,251,251 254,245,255 245,236,255 144,137,152 5,0,8 6,0,6 28,22,23 200,195,192 255,253,248 252,249,244 255,255,251 250,254,249 237,242,240 229,237,237 233,242,245 233,243,250 229,241,247 251,255,248 250,255,252 245,255,255 243,253,255 241,251,255 240,249,252 239,252,244 241,255,240 236,255,235 233,255,238 233,255,246 233,255,251 236,251,253 241,244,252 247,237,249 251,234,248 252,244,255 249,244,255 241,240,250 250,253,255 238,244,243 248,255,252 246,255,249 244,255,245 245,255,244 247,255,244
255,246,255 251,254,252 241,255,242 239,255,243 246,254,253 255,249,255 255,249,255 255,252,254 243,242,246 247,240,245 255,244,237 255,255,230 255,255,238 210,238,255 58,111,231 0,56,247 0,63,252 4,69,251 30,83,234 100,126,226 187,189,230 174,167,174 141,149,149 102,128,135 96,124,125 182,195,181 246,246,232 238,246,255 108,141,227 22,75,225 2,66,251 1,63,255 118,149,210 207,227,255 228,230,254 255,254,255 255,255,245 247,255,244 232,255,249 227,255,255 232,249,255 255,249,255 255,245,255 255,233,246 226,230,248 184,242,255 107,223,254 28,179,216 17,168,242 25,170,249 38,172,250 51,164,226 130,217,244 165,219,214 195,214,197 207,197,190 214,188,202 195,166,191 175,156,171 161,158,150 142,152,129 116,135,116 105,126,128 106,127,148 63,138,184 62,152,199 63,168,212 54,161,195 61,143,160 92,137,141 126,135,138 134,124,136 137,131,148 117,125,138 114,132,131 100,122,110 119,133,132 121,123,163 48,42,131 64,53,179 40,44,157 40,41,163 43,40,173 42,38,173 40,39,159 54,60,149 103,114,166 156,168,186 186,197,195 192,198,193 207,208,212 213,209,228 216,211,243 225,224,255 197,203,240 135,145,179 50,45,168 42,43,153 38,47,145 41,52,156 45,52,175 41,42,184 37,32,171 37,34,143 71,74,135 195,200,225 240,241,251 246,241,255 255,245,255 249,242,249 255,255,245 253,255,229 246,246,246 242,242,242 237,237,237 175,175,175 17,17,17 0,0,0 0,0,0 10,10,10 10,10,10 255,255,255 247,247,247 253,253,253 253,253,253 255,255,255 255,255,255 243,243,243 245,242,238 255,255,251 229,225,220 8,5,0 7,1,0 6,3,0 188,188,182 247,252,250 239,251,251 231,253,255 214,247,255 191,236,250 176,233,254 176,243,255 177,251,255 174,252,255 202,249,247 207,249,254 212,247,255 219,243,255 227,242,255 237,244,255 245,246,255 245,246,255 233,240,249 230,246,252 227,251,255 222,250,255 214,245,255 211,241,255 211,238,255 214,238,255 223,247,255 219,242,255 218,239,255 236,252,255 230,239,252 244,250,255 246,245,247 251,246,243 255,253,249 255,253,247
255,242,255 248,250,251 238,255,240 236,255,242 243,251,250 252,247,255 255,248,251 252,250,249 251,255,255 255,254,255 255,255,249 255,254,231 249,250,230 200,227,255 67,120,241 13,81,255 2,59,255 9,67,255 18,70,231 93,122,230 226,235,255 251,254,255 220,238,231 156,193,189 84,124,113 171,195,171 239,248,228 235,248,255 109,143,233 27,77,231 8,63,255 6,56,255 125,157,222 221,241,255 242,240,255 255,252,255 255,254,246 252,254,242 239,255,250 232,255,255 230,248,255 252,248,255 255,249,255 255,248,255 253,251,255 214,254,255 147,234,255 69,185,220 24,174,238 17,177,247 5,169,242 29,172,234 138,233,255 218,255,255 255,255,252 255,247,246 255,251,255 248,248,255 246,251,254 255,255,248 255,255,244 253,255,249 227,246,255 208,242,255 78,200,230 69,170,208 108,176,221 154,199,237 156,189,209 148,177,181 162,186,184 176,192,198 166,172,185 155,156,170 152,160,160 139,156,145 128,148,149 126,137,175 53,44,135 68,45,173 48,48,164 41,39,163 37,33,168 40,36,172 41,39,163 51,55,150 86,97,155 127,141,164 108,121,123 112,121,118 124,129,132 124,127,142 115,119,144 116,124,153 108,123,149 81,102,124 44,45,155 48,53,155 45,55,149 32,44,146 24,29,151 29,26,166 49,39,176 66,57,167 61,57,123 121,119,148 140,139,149 162,157,166 175,167,177 154,153,149 154,163,137 164,178,136 170,170,170 157,157,157 153,153,153 115,115,115 0,0,0 7,7,7 4,4,4 0,0,0 42,42,42 186,186,186 187,187,187 195,195,195 191,191,191 190,190,190 180,180,180 189,189,189 208,212,187 193,197,172 215,214,193 52,48,29 17,13,0 7,3,0 182,182,176 212,220,220 224,246,252 201,240,254 167,225,247 125,205,236 91,192,230 69,189,231 55,187,234 46,183,232 92,198,222 105,205,234 119,206,246 133,202,252 148,200,255 165,201,255 170,198,255 167,192,254 172,202,255 166,203,253 154,204,250 144,205,249 133,206,250 129,207,253 125,210,255 125,211,255 124,208,243 140,219,252 157,224,255 183,238,255 184,223,245 221,244,255 243,252,255 255,253,255 255,252,254 255,252,251
255,241,255 248,249,253 239,255,243 238,255,243 245,250,251 254,247,254 255,250,249 250,254,243 241,249,242 238,240,240 242,233,229 247,235,217 245,245,231 205,231,255 63,114,236 0,63,252 7,62,255 16,74,255 17,70,234 77,112,222 210,224,255 244,254,255 236,255,252 206,247,239 169,212,197 221,248,222 248,255,242 226,242,255 103,138,228 30,79,231 20,71,255 24,68,255 110,145,211 213,234,255 240,238,255 255,248,255 255,246,241 255,250,241 245,254,251 235,254,255 237,255,255 248,250,255 255,245,249 255,247,250 255,247,254 229,250,255 183,239,255 138,215,247 15,167,221 13,182,243 0,169,238 12,171,237 84,183,235 183,211,242 237,220,233 255,242,245 241,252,250 230,255,255 239,255,252 255,252,243 255,250,244 255,248,255 205,232,255 149,211,249 38,196,212 69,176,204 165,199,242 253,242,255 255,247,255 233,248,250 218,255,251 221,255,255 235,251,255 251,247,255 255,252,254 248,255,249 221,245,245 195,212,251 69,58,150 64,30,161 41,42,154 38,36,159 42,38,173 45,39,180 38,33,164 53,53,159 118,124,195 192,202,242 187,196,216 193,200,215 187,190,211 170,172,206 167,171,212 170,182,224 138,157,195 86,110,146 33,35,147 50,55,158 50,59,156 36,45,148 38,40,158 55,50,179 58,48,172 49,38,134 100,94,149 122,120,140 126,122,127 142,137,139 151,146,148 130,132,126 125,135,112 133,150,113 130,130,130 125,125,125 128,128,128 97,97,97 0,0,0 10,10,10 10,10,10 0,0,0 0,0,0 141,141,141 130,130,130 113,113,113 136,136,136 121,121,121 129,129,129 141,141,141 126,134,104 128,133,106 133,134,108 135,132,111 103,95,78 109,100,90 148,143,140 116,122,127 96,118,130 86,129,150 75,143,172 64,158,194 50,171,215 37,181,229 23,183,237 13,181,235 13,172,222 22,174,229 34,172,238 44,165,244 57,160,252 67,158,255 70,153,255 68,149,254 76,158,255 69,158,249 58,157,239 50,159,233 43,164,234 37,167,236 27,166,235 20,165,233 25,170,208 44,182,218 57,177,212 80,180,209 99,174,200 168,218,240 207,235,252 222,232,242 252,252,255 255,253,254
255,244,255 251,251,255 242,255,247 242,255,249 249,253,254 255,251,255 255,255,247 251,255,242 244,255,246 243,251,250 251,246,245 255,246,232 255,255,246 216,242,255 74,124,244 5,69,254 8,68,252 12,75,255 16,77,235 94,134,246 222,240,255 235,243,255 224,242,241 219,253,252 224,255,249 243,255,242 247,255,244 223,240,255 105,143,231 31,84,228 20,73,248 25,72,254 95,134,202 209,230,255 240,239,255 255,249,255 255,251,249 255,255,249 253,255,255 236,252,255 223,242,249 221,230,234 242,236,237 255,251,249 255,252,254 245,249,255 224,248,255 203,243,255 33,186,225 12,185,235 0,169,233 22,182,254 77,173,239 183,208,255 237,225,253 252,252,255 218,252,242 218,255,249 239,255,248 255,246,239 255,245,250 255,247,255 189,235,255 112,207,250 8,178,182 97,198,220 215,224,255 255,233,255 255,231,252 231,240,237 193,244,230 178,230,223 231,250,255 255,243,255 247,233,235 251,255,249 213,239,239 198,217,255 64,54,147 75,36,168 48,51,155 40,39,155 42,37,170 46,40,181 41,34,171 45,43,162 95,96,186 153,158,219 135,140,185 150,151,195 173,168,223 194,190,255 195,193,255 154,159,238 87,100,176 36,54,125 47,45,169 33,36,151 37,43,150 54,60,167 55,58,167 43,40,150 48,41,138 71,63,133 223,218,250 253,249,254 255,255,249 255,252,244 254,250,249 251,252,250 245,254,244 243,255,240 231,231,231 241,241,241 241,241,241 171,171,171 12,12,12 0,0,0 0,0,0 0,0,0 31,31,31 231,231,231 230,230,230 222,222,222 229,229,229 219,219,219 248,248,248 112,112,112 106,114,97 170,176,159 189,188,174 200,194,183 203,192,184 193,180,178 188,177,180 169,165,176 144,157,173 128,160,183 110,166,195 90,172,207 69,178,216 50,180,223 32,179,225 20,176,222 9,177,230 8,170,228 9,165,230 16,161,240 15,155,248 14,150,255 12,149,255 14,152,255 13,151,255 16,153,255 19,157,247 25,165,242 29,172,240 27,174,242 21,174,241 16,172,241 21,192,230 31,192,230 29,171,206 48,167,199 86,176,206 178,240,255 218,253,255 224,239,255 249,251,255 255,252,255
255,246,255 252,252,255 245,255,251 245,255,253 252,253,255 255,252,255 255,255,246 250,255,239 237,255,239 244,255,255 255,255,255 255,247,238 239,241,235 200,223,255 70,117,233 13,76,251 10,80,247 4,77,245 0,62,215 69,115,227 210,228,255 235,239,255 234,242,249 237,255,255 232,250,249 243,252,239 242,247,238 228,244,255 112,152,240 28,86,221 10,71,229 19,72,236 91,134,201 204,230,255 233,235,255 255,243,255 255,243,243 255,250,247 254,251,253 231,244,252 213,235,241 214,231,234 240,246,241 255,255,249 255,255,251 251,245,250 237,239,255 221,230,255 75,218,246 19,179,221 0,162,224 18,168,246 66,161,241 150,188,253 211,221,255 214,236,247 210,255,247 213,255,244 240,255,241 255,243,242 255,236,251 233,229,255 134,205,243 46,176,219 47,201,200 151,236,252 250,245,255 255,231,255 255,232,247 237,245,238 196,248,230 185,236,228 226,242,249 255,242,255 255,240,244 255,255,251 228,252,252 188,209,247 58,50,143 72,40,171 55,59,154 44,45,155 40,36,165 44,38,179 47,38,182 42,37,166 45,43,149 54,54,138 82,78,153 67,59,136 56,44,134 60,46,151 54,43,159 31,27,146 29,31,149 50,58,171 54,49,188 41,38,171 43,44,166 50,54,166 39,42,146 44,45,136 114,112,182 199,198,238 235,234,243 255,255,242 255,255,240 255,255,242 255,252,248 253,253,255 246,251,255 243,250,255 212,212,212 231,231,231 237,237,237 163,163,163 1,1,1 0,0,0 6,6,6 14,14,14 24,24,24 237,237,237 252,252,252 255,255,255 242,242,242 249,249,249 231,231,231 0,0,0 0,0,3 106,107,111 255,251,255 252,242,248 255,252,255 254,237,246 255,244,255 255,248,255 250,251,255 227,241,255 197,230,250 168,220,243 144,216,240 124,214,239 110,213,240 103,212,240 82,202,231 72,191,223 65,186,225 64,189,239 46,182,248 15,163,245 0,156,253 0,164,255 0,164,255 13,169,252 31,173,238 44,173,222 54,172,213 62,176,213 72,185,225 79,192,235 37,185,221 47,185,221 52,172,207 82,179,212 118,188,217 198,242,255 232,251,255 243,243,255 255,248,255 255,249,255
