50 170
250,255,241 251,255,244 253,255,249 255,255,255 252,248,254 247,239,249 245,238,245 247,242,244 255,255,255 250,250,250 253,253,255 197,196,216 148,146,182 150,144,199 111,103,174 113,102,182 157,161,180 239,242,255 232,232,255 245,242,255 249,243,255 255,251,255 255,255,254 255,255,245 250,255,233 244,253,233 243,250,245 228,234,253 63,64,115 64,58,145 47,37,151 50,36,167 126,143,164 222,234,252 246,252,255 233,232,241 252,245,248 255,254,255 254,248,253 250,252,255 230,238,255 200,216,239 226,243,255 225,241,255 221,229,255 242,243,255 238,232,255 239,227,249 219,221,231 227,229,240 234,236,247 236,238,249 238,239,253 240,242,255 242,243,255 242,242,255 244,242,255 200,196,231 122,117,156 62,55,98 78,69,119 153,144,195 219,208,255 243,232,255 255,251,255 249,233,240 255,251,255 255,242,253 252,242,254 244,237,252 250,248,255 243,242,255 232,231,255 172,172,212 108,108,154 78,78,132 71,71,131 67,66,132 66,64,134 67,64,136 38,57,125 38,55,136 41,56,156 42,59,170 36,60,172 29,57,168 24,56,169 29,57,181 35,55,190 26,39,177 30,40,164 42,47,150 50,51,137 66,60,137 83,70,150 87,68,155 79,75,124 104,101,147 151,146,191 202,198,240 238,233,255 248,245,255 245,241,255 239,237,255 248,247,255 251,250,255 247,247,253 254,254,254 243,244,240 250,250,244 255,255,249 255,255,248 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 244,244,244 241,241,241 246,246,246 253,253,253 255,255,255 255,255,255 255,255,241 255,255,245 255,255,251 253,250,252 246,245,254 246,245,255 240,239,249 231,231,237 238,241,245 244,255,255 219,242,250 198,241,255 120,184,218 85,170,218 65,168,230 56,169,236 130,203,217 200,251,255 216,235,250 255,250,255 255,244,252 255,249,250 255,255,251 243,255,248 237,254,243 245,252,249 253,246,253 250,240,255 230,234,255 186,221,247 129,198,225 86,177,204 118,178,184 131,183,190 190,228,233 234,255,255 233,242,246 246,245,247 255,255,255 252,253,251 243,253,247 238,254,247
248,255,239 249,255,242 249,255,247 252,251,253 251,246,255 248,240,251 244,236,246 243,238,240 255,255,254 245,245,245 248,248,254 222,221,241 97,96,136 71,64,125 57,48,128 54,44,134 78,77,127 157,155,201 244,243,255 230,228,255 240,238,255 253,253,255 255,255,254 255,255,249 254,255,248 216,221,220 248,251,255 137,138,176 51,50,114 64,60,149 60,54,163 77,68,188 217,229,255 239,250,255 241,245,255 238,238,238 255,255,251 255,255,251 247,246,250 242,248,255 232,246,255 185,206,255 205,230,255 193,217,255 190,208,255 196,209,255 185,190,239 241,242,255 246,255,245 243,255,246 225,235,235 231,236,251 246,246,255 246,241,255 218,209,255 188,174,240 120,105,173 76,62,128 69,57,115 132,124,171 211,205,240 246,244,255 247,248,255 243,246,254 253,239,233 255,251,249 255,254,254 255,252,255 251,242,255 234,227,248 251,245,255 201,196,235 96,92,141 72,69,125 54,50,116 61,54,127 79,73,152 94,85,171 99,90,177 99,89,179 78,112,206 59,91,204 51,80,219 37,68,223 30,71,228 36,84,240 24,75,232 15,61,232 33,71,255 33,61,245 30,53,215 88,107,236 70,85,185 116,121,206 134,128,215 175,161,255 219,212,255 232,226,255 247,239,255 248,241,255 239,234,255 234,230,255 242,238,255 251,249,255 241,238,253 253,252,255 246,245,249 255,255,255 243,244,240 244,246,240 250,251,242 241,242,232 251,251,251 252,252,252 252,252,252 252,252,252 252,252,252 252,252,252 252,252,252 251,251,251 250,250,250 246,246,246 242,242,242 244,244,244 250,250,250 255,255,255 255,255,255 255,255,255 255,254,240 255,241,231 255,238,235 255,248,254 255,250,255 255,247,255 254,246,255 255,253,255 249,251,252 243,255,255 220,252,255 195,250,255 121,203,234 65,173,220 30,160,220 26,166,235 81,182,204 152,227,249 201,235,255 251,249,255 255,241,253 255,247,248 255,255,249 243,255,245 244,255,249 242,249,246 253,247,255 250,247,255 211,228,255 145,200,239 78,176,218 37,160,204 106,173,182 147,204,213 203,245,252 232,255,255 237,243,248 247,244,246 255,252,253 250,249,245 246,253,248 239,255,248
238,251,229 240,251,235 244,251,244 249,248,252 252,246,255 255,246,255 253,244,254 251,244,247 250,247,243 255,255,251 246,250,251 243,246,255 182,181,220 52,47,108 79,73,152 60,51,142 49,42,127 86,81,156 209,206,255 239,239,255 246,249,255 246,249,253 251,254,252 248,250,251 246,243,255 250,245,255 182,176,225 55,50,112 66,62,137 54,55,136 46,49,134 146,150,238 228,236,255 229,236,255 248,250,255 255,255,249 255,255,244 252,250,239 243,248,251 230,242,255 143,165,223 75,104,189 67,100,203 46,82,190 55,87,192 53,79,173 53,76,156 182,201,255 213,233,214 226,244,231 241,254,255 239,245,255 211,209,251 159,151,212 102,89,165 69,50,135 79,59,142 115,98,172 183,169,227 244,236,255 250,250,255 246,252,247 241,252,232 251,255,237 255,253,242 255,255,248 244,239,236 255,253,255 255,251,255 250,247,255 192,189,221 95,91,133 67,64,114 132,126,183 199,194,255 230,223,255 233,225,255 234,223,255 234,223,255 232,221,255 167,222,255 94,145,241 53,102,230 28,82,229 19,82,234 23,97,245 11,90,241 16,88,252 5,68,243 18,70,241 52,98,240 158,200,255 184,219,255 217,241,255 218,228,255 241,243,255 238,233,255 240,235,255 243,239,255 247,241,255 249,244,255 249,245,255 248,245,255 245,244,254 251,250,255 255,254,255 240,239,241 255,255,254 252,253,249 255,255,251 254,255,248 255,255,249 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 249,249,249 254,254,254 255,255,255 255,255,255 253,253,253 247,247,247 242,242,242 241,241,241 255,255,241 255,249,241 255,244,246 255,247,255 255,250,255 255,249,255 255,247,255 253,246,249 254,252,251 231,241,235 225,254,251 199,254,255 158,242,255 80,192,234 39,172,229 33,179,245 49,179,209 96,196,225 191,244,255 231,239,255 255,245,255 255,248,249 253,252,242 243,255,244 237,254,243 225,233,232 239,239,253 243,246,255 187,219,255 103,182,233 47,173,231 21,180,238 112,181,191 183,242,252 215,255,255 214,235,243 238,240,248 250,240,246 244,233,235 248,243,240 251,255,249 242,255,249
243,255,235 246,255,243 248,253,251 250,248,254 253,246,255 255,246,255 251,242,252 244,239,238 253,251,243 255,255,247 251,255,251 237,243,250 233,237,255 138,138,192 40,36,111 62,54,141 51,39,159 58,50,151 105,102,174 234,236,255 244,252,255 242,250,249 250,254,255 243,242,255 235,225,255 240,223,255 73,57,140 72,60,148 48,44,126 57,65,132 100,116,169 220,242,255 227,229,255 231,232,253 255,254,255 255,255,244 254,253,227 253,255,235 246,255,255 212,231,255 127,157,236 54,91,207 35,80,221 25,72,223 42,89,234 38,83,211 40,83,194 168,208,255 235,249,255 221,233,251 184,193,220 123,126,164 64,64,112 49,43,100 85,76,139 129,118,181 199,189,249 243,234,255 250,243,255 236,234,254 228,232,233 252,255,246 253,255,238 237,250,218 255,255,248 250,253,244 249,252,250 247,250,254 250,252,255 234,235,255 100,103,131 65,66,100 168,169,207 215,215,255 244,243,255 237,233,255 217,213,249 217,213,248 229,224,255 232,226,255 166,231,255 60,122,200 23,83,197 17,80,218 3,79,222 0,80,218 0,67,208 0,82,233 3,80,243 0,60,215 34,93,209 105,159,220 207,253,255 217,251,234 226,245,224 234,244,228 255,252,255 254,251,255 246,243,252 242,240,246 247,245,251 255,254,255 255,254,255 255,254,255 253,252,254 255,255,255 234,235,233 247,248,246 250,251,249 241,242,238 171,172,168 185,186,182 184,184,184 184,184,184 185,185,185 185,185,185 185,185,185 185,185,185 184,184,184 184,184,184 187,187,187 203,203,203 225,225,225 242,242,242 249,249,249 254,254,254 255,255,255 255,255,255 255,248,236 255,255,249 255,254,255 248,244,255 241,238,253 253,248,255 255,249,255 252,242,242 255,250,241 231,231,219 232,249,238 204,246,245 185,255,255 103,201,235 46,167,217 34,167,227 26,184,220 54,176,212 165,236,255 212,233,255 255,248,255 255,251,253 251,252,242 244,255,243 231,251,238 212,224,224 226,230,248 221,235,255 146,193,245 57,157,221 10,165,234 0,180,252 111,180,190 187,245,255 204,242,254 198,214,226 241,238,247 255,244,251 252,233,236 255,254,252 255,255,251 248,255,251
248,255,245 250,255,249 251,255,255 253,249,255 253,246,255 254,244,255 248,240,247 238,233,230 255,255,241 239,245,226 248,255,242 240,248,248 235,242,255 236,239,255 83,82,150 73,70,149 55,36,183 52,38,163 47,42,127 159,165,208 232,243,251 246,255,252 245,250,253 247,241,255 236,220,255 133,109,204 61,36,148 63,44,153 58,52,139 59,71,125 186,213,234 212,247,250 245,241,255 251,249,255 253,249,248 249,247,223 255,255,224 255,255,238 235,250,253 204,228,255 105,140,237 29,74,215 22,74,244 17,74,255 22,82,255 31,90,246 25,83,219 69,127,252 99,98,164 75,74,138 55,55,115 65,65,119 101,104,149 154,157,195 208,212,241 242,247,255 245,251,255 237,243,250 240,245,246 251,255,254 253,255,252 248,252,246 251,254,245 255,255,249 239,247,240 239,249,243 248,255,255 241,250,254 232,241,251 151,159,176 63,70,90 151,158,178 240,247,255 244,251,255 245,249,255 233,238,241 234,238,233 249,253,242 255,255,244 255,255,240 117,170,243 37,85,190 32,80,222 28,80,250 11,76,251 8,86,255 0,70,240 0,75,255 0,67,255 3,61,240 39,87,222 76,120,191 218,253,255 241,255,242 255,255,237 255,255,235 251,250,240 255,255,249 255,255,249 255,255,249 254,255,246 254,254,248 254,254,248 251,251,245 238,237,233 246,247,243 243,244,242 255,255,254 255,255,254 190,191,189 13,13,13 7,7,7 4,4,4 4,4,4 4,4,4 4,4,4 4,4,4 4,4,4 4,4,4 4,4,4 0,0,0 2,2,2 8,8,8 8,8,8 4,4,4 0,0,0 0,0,0 0,0,0 13,23,11 32,42,36 59,71,73 84,96,106 111,120,134 154,157,171 215,213,219 255,254,252 255,255,243 255,251,233 255,255,244 229,253,245 207,255,255 154,231,255 78,177,221 58,170,223 7,185,226 33,173,214 122,206,242 207,237,255 249,248,255 255,251,252 254,255,247 240,255,241 239,255,248 226,242,241 234,244,255 206,228,255 117,177,236 37,155,226 0,172,249 0,179,255 160,228,241 202,255,255 219,254,255 225,237,249 255,250,255 255,247,255 255,238,242 255,253,252 255,255,251 253,255,251
240,253,239 247,255,248 249,253,254 252,248,255 255,248,255 255,249,255 255,249,255 248,244,239 255,255,244 252,255,237 237,248,228 246,255,250 240,248,255 214,220,255 202,203,255 49,48,122 56,32,196 51,35,172 57,52,143 70,77,120 199,213,219 244,255,251 226,232,237 243,236,255 210,189,255 72,41,156 66,36,165 57,35,154 72,68,157 141,156,202 217,252,255 217,255,241 235,229,255 255,249,255 255,251,246 254,251,223 255,255,230 250,255,230 214,231,234 211,238,255 108,147,251 22,72,226 11,70,255 0,61,255 0,50,243 15,83,255 9,76,228 0,46,185 60,46,152 94,82,182 150,143,228 204,203,255 233,237,255 238,247,255 238,252,251 241,255,244 232,251,226 228,245,218 231,245,221 244,254,237 253,255,251 255,254,255 251,247,255 251,246,255 238,252,246 244,255,254 230,244,243 233,245,251 227,239,249 75,86,100 71,82,96 237,249,255 238,249,255 240,250,250 245,254,244 250,255,238 255,255,232 255,255,223 252,255,211 248,255,205 78,112,226 35,66,211 47,77,255 16,50,255 0,39,255 16,79,255 1,71,255 0,56,255 0,42,255 27,67,255 35,68,238 54,82,183 175,196,234 236,243,246 255,250,246 255,252,254 255,255,238 255,255,241 255,255,239 251,252,236 253,254,238 255,255,245 255,255,247 251,252,242 255,255,249 255,255,249 242,243,239 252,253,251 255,255,255 195,195,195 0,0,1 2,4,5 1,1,1 0,0,0 0,0,0 0,0,0 0,0,0 0,0,0 0,0,0 1,1,1 6,6,6 4,4,4 1,1,1 0,0,0 1,1,1 2,2,2 3,3,3 4,4,4 0,22,10 0,4,0 0,2,4 0,19,30 0,5,20 0,0,10 51,51,57 149,138,134 255,242,226 255,255,234 255,255,237 241,253,241 214,251,255 193,255,255 106,191,231 85,180,230 0,182,225 25,176,220 84,175,214 207,243,255 244,244,255 254,248,249 253,255,247 235,255,236 232,255,243 225,243,242 229,243,255 189,214,255 96,163,224 31,158,233 0,180,255 0,174,255 180,245,255 194,247,255 213,246,255 240,249,255 255,251,255 255,244,252 255,242,246 255,250,249 255,255,251 255,255,251
255,255,255 250,250,250 252,252,252 255,255,255 251,251,251 249,249,249 253,253,253 252,252,252 255,255,255 255,255,255 255,255,255 253,253,253 255,255,255 255,255,255 232,232,232 184,184,184 46,55,135 42,41,145 65,54,181 37,23,149 85,80,172 209,220,255 221,242,255 219,236,255 70,77,164 52,48,173 58,48,184 44,39,148 88,92,157 217,228,250 218,231,229 247,255,247 235,254,255 252,255,239 255,255,231 243,255,248 229,249,255 235,237,255 241,222,255 213,203,255 81,108,255 19,79,255 3,74,242 0,68,226 0,74,239 16,86,255 22,59,223 129,131,255 224,227,241 237,240,254 245,248,255 244,247,255 243,247,255 246,250,255 248,252,255 246,251,255 247,252,255 233,238,247 227,232,241 237,243,250 247,253,255 248,254,255 247,253,255 248,254,255 234,241,255 247,245,255 251,231,255 255,232,255 152,108,191 86,58,134 160,165,204 227,255,255 228,255,255 230,242,254 253,251,255 255,255,245 231,250,207 230,255,238 199,244,255 119,163,246 17,87,241 0,47,247 23,57,255 33,81,236 37,106,193 137,212,255 15,84,223 5,77,248 0,81,230 0,92,214 14,97,219 29,81,211 101,123,225 213,210,255 255,246,255 255,249,247 248,253,252 249,254,255 248,254,255 246,254,255 246,255,255 247,255,254 251,255,247 254,255,244 255,255,244 255,251,244 255,253,255 255,252,255 251,244,251 165,166,170 0,2,0 0,8,2 3,3,3 5,5,5 5,5,5 0,0,0 16,16,16 0,0,0 3,3,3 0,0,0 2,2,2 0,0,0 0,0,0 1,1,1 0,0,0 4,4,4 5,5,5 0,0,0 8,5,0 4,1,0 17,12,9 5,0,0 13,5,5 12,4,5 9,3,4 4,0,1 31,32,36 169,175,180 224,236,242 236,255,255 211,240,245 220,255,255 216,255,255 127,169,174 41,165,253 24,168,233 27,175,211 112,226,249 189,245,255 215,233,255 228,249,255 207,245,255 207,252,255 194,228,244 188,225,255 94,164,248 35,149,243 39,177,249 47,172,203 125,226,228 251,251,251 249,249,249 249,249,249 252,252,252 255,255,255 255,255,255 253,253,253 250,250,250 255,255,255 255,255,255
254,254,254 243,243,243 246,246,246 255,255,255 253,253,253 254,254,254 255,255,255 253,253,253 255,255,255 252,252,252 248,248,248 245,245,245 247,247,247 255,255,255 250,250,250 221,221,221 96,108,172 39,40,131 56,46,166 63,49,175 42,34,135 145,150,213 209,226,255 138,153,202 56,64,147 35,32,147 65,60,181 42,41,137 180,184,242 217,228,250 244,255,255 235,244,241 237,253,255 243,245,239 255,255,248 244,252,255 210,223,255 177,176,220 130,114,162 63,59,141 43,75,210 7,69,237 16,87,255 9,82,244 0,66,233 3,74,242 37,80,221 181,192,255 242,238,243 251,247,252 255,253,255 255,252,255 255,251,255 255,254,255 255,254,255 255,253,255 255,255,255 251,249,249 244,242,242 247,245,245 252,250,249 253,251,250 252,250,249 251,249,248 222,235,249 248,253,255 255,248,255 255,227,255 111,74,148 93,72,141 201,208,241 229,255,255 229,255,252 239,248,255 255,248,255 255,255,251 247,255,233 215,247,236 195,235,255 68,110,211 7,82,238 6,63,249 25,65,254 32,78,215 116,172,253 154,213,255 75,133,255 7,70,234 4,84,245 0,81,226 0,76,218 30,92,234 59,95,209 188,198,255 255,247,255 255,249,244 251,254,252 248,253,252 247,252,255 246,253,255 247,255,255 249,255,253 250,255,246 253,255,243 255,255,247 255,251,247 255,252,254 255,252,255 253,246,253 164,166,167 0,2,0 0,8,0 2,2,2 0,0,0 14,14,14 100,100,100 229,229,229 255,255,255 255,255,255 254,254,254 246,246,246 244,244,244 251,251,251 255,255,255 252,252,252 249,249,249 238,238,238 216,216,216 175,172,167 135,132,127 67,62,59 32,27,24 7,0,0 7,0,0 5,0,0 12,7,9 5,4,8 0,0,4 214,226,232 209,228,233 228,254,255 225,255,255 216,252,255 171,211,216 35,158,238 30,173,235 22,173,217 78,198,233 169,233,255 219,239,255 227,240,255 213,241,242 200,241,234 197,241,254 147,202,253 74,159,245 38,158,253 33,165,235 72,185,217 149,236,238 240,240,240 242,242,242 246,246,246 250,250,250 254,254,254 255,255,255 253,253,253 251,251,251 255,255,255 255,255,255
250,250,250 241,241,241 244,244,244 252,252,252 251,251,251 253,253,253 255,255,255 252,252,252 255,255,255 247,247,247 244,244,244 244,244,244 245,245,245 255,255,255 255,255,255 250,250,250 192,211,248 57,65,132 58,50,157 60,43,170 68,55,170 43,40,125 153,161,221 61,72,132 51,58,137 43,44,142 56,55,151 118,121,195 231,238,255 230,239,255 246,252,255 244,246,255 233,244,255 219,213,230 224,212,232 149,146,192 63,68,131 75,69,122 93,80,118 67,71,130 59,97,209 7,73,228 10,79,248 11,80,251 0,71,243 7,81,237 43,94,204 192,217,255 255,248,250 255,253,253 255,254,254 255,254,254 255,254,254 255,254,254 255,255,252 255,253,250 255,255,252 255,255,251 255,251,247 255,246,242 255,246,242 255,250,246 255,250,243 255,247,240 222,244,239 243,254,251 255,252,255 235,216,255 81,55,119 121,109,167 232,244,255 229,255,249 236,255,250 245,247,255 255,241,255 255,251,255 244,251,244 215,241,255 151,187,255 35,70,203 0,75,237 18,87,250 21,72,218 70,108,216 191,225,255 188,223,255 144,183,255 27,75,217 21,87,255 0,65,244 0,67,241 9,87,247 22,78,211 126,159,245 226,244,255 238,249,241 255,255,251 251,252,250 246,248,248 245,250,249 247,254,251 249,255,251 250,255,246 250,254,243 255,255,249 255,252,249 255,251,252 255,252,255 255,251,255 160,162,162 0,4,0 0,7,0 11,11,11 0,0,0 6,6,6 116,116,116 252,252,252 255,255,255 238,238,238 241,241,241 255,255,255 250,250,250 252,252,252 254,254,254 252,252,252 255,255,255 253,253,253 236,236,236 255,255,251 243,240,236 240,237,233 255,255,252 60,52,52 11,3,4 16,10,11 5,0,2 9,8,12 0,0,4 118,129,133 239,255,255 228,250,255 217,246,251 224,255,255 195,230,234 44,164,230 33,176,234 18,172,225 39,170,220 135,213,255 221,246,255 234,236,246 229,242,228 201,237,220 191,251,255 91,178,228 46,159,245 37,167,255 37,158,228 119,209,240 186,250,251 241,241,241 245,245,245 251,251,251 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255
253,253,253 246,246,246 250,250,250 251,251,251 243,243,243 245,245,245 252,252,252 251,251,251 249,249,249 243,243,243 249,249,249 255,255,255 250,250,250 250,250,250 255,255,255 253,253,253 232,255,255 162,175,213 50,45,136 62,46,171 65,47,176 52,42,149 63,63,147 46,52,125 51,57,132 50,56,133 74,82,149 209,217,255 233,244,255 230,237,255 232,233,254 250,246,255 226,232,255 131,120,158 95,74,119 51,40,110 41,41,119 137,131,184 219,208,234 234,243,255 99,143,236 19,86,231 1,67,239 7,70,250 5,75,252 14,89,235 41,97,179 181,215,244 255,251,255 255,251,255 255,250,255 255,250,255 255,252,255 255,253,255 255,251,255 254,248,253 253,248,250 255,254,255 255,253,255 250,245,246 249,244,245 255,251,252 255,253,254 253,248,249 237,255,245 227,246,231 240,244,249 196,186,222 77,64,120 167,164,213 229,246,255 232,255,246 243,255,247 243,240,249 255,243,255 255,245,255 232,232,248 220,240,255 80,110,221 38,73,237 0,70,242 22,97,237 32,87,186 144,171,245 216,226,255 229,235,255 195,212,255 80,111,220 31,79,251 0,52,255 0,75,255 0,66,241 9,85,235 51,106,217 179,222,255 211,251,250 255,255,252 255,252,248 249,249,243 248,250,244 250,255,246 250,255,248 252,255,248 251,253,247 255,255,252 255,253,253 255,250,252 255,251,255 255,254,255 153,156,154 0,6,1 0,5,0 0,0,0 0,0,0 4,4,4 122,122,122 251,251,251 247,247,247 239,239,239 255,255,255 255,255,255 252,252,252 252,252,252 250,250,250 248,248,248 255,255,255 255,255,255 255,255,255 252,251,247 255,254,250 255,255,252 255,250,247 226,221,220 32,24,24 8,2,3 5,0,1 10,6,11 0,0,3 47,53,58 206,218,224 226,245,250 225,247,252 220,246,252 223,252,255 82,193,241 36,171,227 14,170,235 13,160,228 93,192,250 206,244,255 250,246,245 255,251,226 221,253,228 156,238,243 43,171,220 19,164,249 28,165,255 65,168,237 171,233,255 218,253,255 251,251,251 254,254,254 255,255,255 255,255,255 253,253,253 251,251,251 252,252,252 254,254,254 255,255,255 255,255,255
254,254,254 252,252,252 255,255,255 250,250,250 235,235,235 237,237,237 251,251,251 254,254,254 248,248,248 243,243,243 254,254,254 255,255,255 255,255,255 250,250,250 252,252,252 250,250,250 216,247,216 236,254,255 126,124,194 41,25,143 53,33,170 78,63,191 45,37,144 52,53,139 51,57,128 53,61,120 156,166,206 231,244,255 241,253,255 221,226,241 249,245,255 224,214,255 103,103,167 58,42,95 113,90,142 189,178,246 225,227,255 244,243,255 246,239,252 224,235,255 102,146,235 25,90,235 8,71,246 11,71,254 0,68,245 7,79,221 42,98,175 200,233,252 248,248,255 246,246,255 245,245,255 247,248,255 249,250,255 248,249,255 246,247,255 245,247,255 242,244,255 250,252,255 250,252,255 243,245,255 241,243,253 248,250,255 250,252,255 247,249,255 239,255,242 231,248,237 239,248,255 135,131,172 72,67,122 206,212,253 215,234,241 239,255,242 244,255,238 251,244,247 255,246,255 249,230,255 236,238,255 172,194,255 33,68,201 39,79,255 0,68,255 11,83,207 77,131,192 209,226,255 227,214,246 254,237,251 235,234,244 158,176,237 38,69,220 3,55,255 0,74,255 0,57,244 1,86,250 14,79,212 119,176,251 195,252,255 255,255,252 255,253,248 253,252,242 251,254,239 252,255,242 253,255,247 253,255,249 252,255,251 253,255,255 251,252,255 249,250,254 250,252,253 253,255,255 143,147,142 3,7,1 0,4,0 8,8,8 12,12,12 0,0,0 121,121,121 251,251,251 255,255,255 242,242,242 254,254,254 248,248,248 249,249,249 255,255,255 255,255,255 250,250,250 251,251,251 254,254,254 245,245,245 255,255,252 251,250,246 216,215,211 255,253,249 255,253,252 94,89,88 20,12,13 18,11,14 4,0,1 0,0,3 6,9,14 202,211,215 229,241,247 234,250,255 234,254,255 230,252,255 135,231,255 45,168,218 13,167,242 4,165,249 47,171,241 169,226,255 251,253,247 255,255,231 229,255,243 98,206,217 10,174,226 0,170,252 21,158,244 111,191,254 212,246,255 237,246,249 255,255,255 255,255,255 254,254,254 250,250,250 245,245,245 244,244,244 247,247,247 251,251,251 255,255,255 255,255,255
252,252,252 253,253,253 255,255,255 250,250,250 235,235,235 240,240,240 255,255,255 255,255,255 252,252,252 247,247,247 254,254,254 255,255,255 254,254,254 253,253,253 255,255,255 254,254,254 226,255,203 241,255,248 224,225,255 74,59,167 62,41,180 42,23,164 54,43,165 56,52,148 56,60,131 110,119,163 224,237,255 233,248,251 240,252,252 238,242,253 251,245,255 144,133,179 55,49,130 144,127,184 222,204,245 242,241,255 232,244,255 230,237,254 237,234,236 221,230,255 100,141,240 26,85,241 10,69,249 12,70,253 0,67,244 7,75,224 43,93,183 201,227,255 242,244,255 241,243,254 244,246,255 248,250,255 249,251,255 247,249,255 246,248,255 249,251,255 247,250,255 250,253,255 250,253,255 246,250,255 244,248,253 246,250,255 248,252,255 246,250,255 242,255,246 244,255,255 244,247,255 81,78,133 61,61,121 226,235,255 217,238,239 243,255,240 236,247,221 255,255,252 255,248,255 237,225,253 231,242,255 87,121,205 28,75,220 12,67,255 8,66,255 12,71,194 144,189,232 234,242,255 249,224,238 255,234,225 255,255,228 224,234,251 62,85,201 27,67,255 0,60,255 0,68,255 0,72,241 17,84,229 64,123,223 174,234,255 255,249,252 255,251,248 255,254,243 255,255,238 255,255,237 253,255,240 252,255,248 251,255,255 250,253,255 249,252,255 247,251,255 247,252,251 251,255,252 132,136,130 5,8,0 0,3,0 0,0,0 7,7,7 0,0,0 132,132,132 252,252,252 255,255,255 251,251,251 250,250,250 255,255,255 255,255,255 255,255,255 255,255,255 251,251,251 255,255,255 255,255,255 253,253,253 238,239,235 254,255,251 255,255,252 255,251,250 212,207,206 28,23,22 7,0,0 12,6,7 12,5,8 14,10,15 58,59,63 251,254,255 243,249,254 239,250,254 241,255,255 222,236,242 181,253,255 80,183,228 19,167,245 0,167,255 12,163,238 114,200,236 225,243,242 255,255,242 196,246,242 44,180,206 0,179,237 0,172,250 35,164,237 157,216,255 236,247,255 243,236,239 255,255,255 255,255,255 253,253,253 250,250,250 248,248,248 249,249,249 252,252,252 255,255,255 255,255,255 255,255,255
253,253,253 252,252,252 255,255,255 251,251,251 242,242,242 249,249,249 255,255,255 254,254,254 253,253,253 248,248,248 251,251,251 253,253,253 251,251,251 255,255,255 255,255,255 251,251,251 247,255,212 237,255,231 231,236,255 190,179,255 50,32,163 42,24,167 39,25,157 58,51,156 57,59,130 186,193,232 241,253,255 243,255,251 236,246,240 250,253,255 242,237,255 101,89,131 57,48,139 225,209,255 255,248,255 221,233,239 222,247,249 244,255,249 255,255,252 230,236,255 104,137,254 23,77,248 3,60,245 9,66,247 8,73,248 18,81,239 43,83,196 186,198,255 241,236,233 243,238,235 250,245,242 255,252,249 255,253,248 253,249,244 255,251,246 255,255,251 255,255,249 255,255,247 255,254,246 255,255,247 255,255,247 255,254,244 255,253,243 255,255,245 247,252,251 248,248,255 233,227,255 67,59,129 80,78,144 229,238,255 234,253,250 230,249,222 236,242,217 255,253,248 255,247,255 230,231,255 166,189,245 41,89,185 26,87,237 0,59,248 22,59,255 46,90,221 187,226,255 227,236,250 255,242,251 255,240,225 255,255,216 245,255,250 113,136,216 41,72,241 8,58,255 7,72,255 0,63,234 28,89,239 33,86,207 132,183,255 251,241,254 255,248,251 255,255,246 255,255,236 255,255,233 252,255,235 252,255,245 251,254,255 246,248,255 247,251,255 246,252,255 243,252,249 251,255,251 121,126,117 6,7,0 5,2,0 0,0,0 8,8,8 6,6,6 154,154,154 250,250,250 250,250,250 250,250,250 249,249,249 255,255,255 252,252,252 251,251,251 249,249,249 245,245,245 252,252,252 254,254,254 243,243,243 253,255,252 227,228,224 235,236,232 240,238,237 62,58,57 22,17,16 22,16,17 5,0,0 7,0,3 10,5,7 210,206,211 223,224,228 251,254,255 248,252,255 244,250,255 242,251,255 212,255,255 139,219,255 36,171,247 0,162,253 0,169,243 60,181,221 169,218,232 225,247,255 128,198,227 17,174,224 0,176,245 0,175,244 81,192,248 200,234,255 248,242,255 250,236,240 255,255,255 254,254,254 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255
