50 170
255,255,255 255,255,255 251,251,251 244,244,244 248,248,248 255,255,255 255,255,255 249,249,249 252,252,252 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 255,255,255 254,254,254 253,253,253 253,253,253 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 252,252,252 252,252,252 255,255,255 255,255,255 255,255,255 252,252,252 255,248,255 255,249,255 255,251,255 255,250,255 255,248,255 249,244,253 240,239,248 234,237,245 229,238,247 222,239,248 222,244,255 221,250,255 218,252,255 207,247,255 199,245,255 198,246,255 200,229,255 197,227,255 191,224,255 179,218,255 166,211,255 151,205,255 138,200,254 128,198,252 102,180,233 87,176,227 74,170,223 66,168,220 60,171,221 58,173,223 56,174,225 53,174,224 53,178,192 59,180,199 72,188,211 95,201,232 120,218,252 146,234,255 168,246,255 186,251,255 183,237,255 200,243,255 213,245,255 209,228,255 234,242,255 214,214,255 178,170,230 148,137,200 99,53,165 86,43,156 84,49,167 55,27,147 53,32,158 62,50,180 49,44,175 23,24,152 50,52,176 22,22,138 49,47,153 72,65,162 67,54,140 83,63,138 136,112,182 232,206,255 255,239,255 255,227,255 249,224,255 231,236,255 178,215,255 101,167,232 91,174,226 144,225,255 193,255,255 216,255,249 236,248,228 254,248,225 255,254,236 255,255,247 248,253,252 235,247,251 245,248,239 248,253,244 249,254,245 239,247,237 228,237,227 226,235,225 234,245,235 242,255,245 246,255,249 246,255,249 246,255,249 240,254,243 242,253,243 248,255,249 250,255,249 250,255,249 255,248,248 255,245,243 255,250,244 255,248,240 246,238,225 238,243,228 241,255,244 243,254,251 251,252,255 255,246,255 255,238,254 255,236,250 253,242,250 238,255,252 214,255,247 196,255,240 103,218,231 75,172,186 152,221,236 214,255,255 224,247,255 236,255,255 231,251,255 233,255,255 236,255,255 242,255,253 250,253,251 255,254,253 255,254,255 255,254,255 255,254,255 255,254,255 251,251,251 254,254,254 255,255,255 255,255,255 254,254,254 253,253,253 254,254,254 255,255,255 248,248,248 248,248,248
254,254,254 255,255,255 254,254,254 251,251,251 253,253,253 255,255,255 255,255,255 250,250,250 253,253,253 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 254,254,254 253,253,253 254,254,254 254,254,254 253,253,253 253,253,253 253,253,253 253,253,253 253,253,253 253,253,253 255,255,255 252,252,252 247,247,247 249,249,249 255,255,255 255,255,255 255,255,255 250,250,250 255,245,255 255,246,255 255,249,255 255,250,255 254,250,255 241,247,252 227,243,249 213,242,246 216,255,255 192,248,253 165,238,242 149,235,241 131,231,236 111,221,227 90,207,214 78,199,208 93,169,235 91,169,235 91,169,235 91,169,235 91,169,235 91,171,236 92,172,237 90,172,237 88,172,237 87,171,237 86,172,238 91,177,243 100,186,252 109,196,255 116,203,255 120,207,255 153,255,255 159,255,255 170,254,255 185,254,255 204,254,254 220,255,241 235,255,232 247,255,225 255,255,234 251,249,225 255,254,246 246,243,255 208,207,246 121,123,187 69,73,154 47,52,145 29,38,159 20,30,148 47,60,176 42,56,169 37,51,163 20,36,143 40,55,158 47,61,163 43,54,152 37,45,139 64,66,160 50,47,139 37,28,119 79,64,155 84,66,157 94,73,165 203,177,213 255,227,255 255,233,255 239,226,255 228,243,255 160,211,254 69,157,197 80,189,227 109,217,251 149,235,255 198,252,255 230,252,255 240,243,251 238,242,237 244,255,239 246,255,242 234,255,253 236,255,255 236,255,255 229,253,251 218,245,242 215,244,241 221,252,249 228,255,255 215,246,243 217,248,245 213,244,241 209,238,235 211,238,235 218,245,242 224,248,246 223,247,245 255,244,255 255,243,255 255,241,249 255,243,238 255,245,230 255,250,233 255,249,238 255,242,241 255,244,255 254,238,255 248,239,255 245,246,255 242,252,255 238,255,246 236,255,234 238,255,230 161,246,255 95,181,201 114,194,211 167,234,249 200,245,255 225,252,255 234,250,255 239,254,255 237,255,255 235,254,251 243,252,249 255,253,253 255,252,255 255,252,255 255,253,255 249,254,255 253,253,253 254,254,254 255,255,255 255,255,255 254,254,254 251,251,251 252,252,252 255,255,255 241,241,241 241,241,241
249,249,249 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 254,254,254 253,253,253 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 254,254,254 253,253,253 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 249,249,249 244,244,244 246,246,246 254,254,254 255,255,255 254,254,254 248,248,248 255,250,255 255,250,255 255,251,255 255,252,255 255,254,255 243,255,255 232,255,255 217,255,255 197,254,253 151,226,224 102,195,194 73,183,183 58,185,184 51,189,188 43,189,189 36,188,189 85,179,202 88,182,205 97,187,211 110,194,219 126,203,229 140,211,238 155,219,244 169,222,249 193,237,255 203,239,255 213,241,255 221,240,255 226,238,255 230,236,255 232,236,255 235,237,255 216,240,252 225,244,252 236,249,251 249,253,247 255,255,239 255,255,230 255,255,222 255,255,216 255,255,216 255,247,213 255,255,241 240,246,251 129,141,175 60,78,137 35,56,137 26,49,141 2,55,142 23,71,153 30,75,148 14,51,111 66,99,145 145,171,207 222,240,255 223,237,255 168,179,211 84,93,136 46,57,115 32,45,121 33,47,143 40,58,171 25,45,170 19,40,172 50,79,118 164,183,218 234,242,255 221,228,247 221,242,255 204,255,255 126,215,235 65,182,213 33,160,205 65,178,235 120,206,255 173,230,255 209,243,255 225,251,255 232,255,247 233,255,238 195,247,255 194,249,255 195,250,255 191,248,255 188,247,255 186,247,255 186,249,255 188,251,255 190,253,255 190,253,255 189,250,255 186,245,255 188,245,255 195,250,255 199,254,255 201,253,255 221,237,255 228,242,255 238,247,255 253,251,255 255,252,249 255,245,236 255,234,229 255,228,230 255,244,254 249,241,255 234,246,255 230,253,255 232,255,255 238,255,246 250,254,235 255,255,234 208,249,255 156,217,243 88,174,192 115,204,218 185,249,255 221,251,255 247,252,255 246,251,254 239,255,255 229,255,249 238,253,249 255,253,253 255,251,255 255,247,251 253,250,252 240,255,255 255,255,255 253,253,253 253,253,253 255,255,255 255,255,255 252,252,252 253,253,253 255,255,255 248,248,248 248,248,248
248,248,248 253,253,253 255,255,255 255,255,255 253,253,253 251,251,251 253,253,253 255,255,255 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 254,254,254 253,253,253 252,252,252 254,254,254 254,254,254 254,254,254 254,254,254 253,253,253 252,252,252 251,251,251 250,250,250 252,252,252 247,247,247 242,242,242 245,245,245 252,252,252 255,255,255 253,253,253 249,249,249 255,253,255 255,252,254 255,253,254 255,253,254 254,254,254 250,255,255 241,255,255 232,255,255 221,255,255 190,243,240 157,223,222 142,222,223 144,236,237 146,249,252 148,255,255 147,255,255 189,255,242 193,255,242 196,255,242 202,255,242 210,255,243 219,255,243 229,255,244 240,255,245 246,252,241 255,255,246 255,255,248 255,253,246 255,245,239 255,235,230 255,228,224 255,225,221 255,240,227 255,244,231 255,250,239 255,254,240 255,255,240 255,253,236 255,252,234 255,251,232 245,248,233 248,255,251 236,249,255 180,197,224 59,77,124 43,59,128 46,61,147 36,51,144 16,60,113 57,98,143 119,154,187 201,228,242 239,255,255 237,249,231 242,246,221 252,255,229 255,255,244 242,247,250 198,209,237 96,114,173 39,65,155 7,41,160 12,51,190 0,26,178 0,48,106 58,100,147 170,201,232 227,254,255 206,237,236 207,249,242 202,255,255 148,227,240 122,213,244 88,181,230 67,155,215 87,165,224 135,202,251 173,234,255 183,239,255 176,231,238 76,170,213 74,168,211 74,169,212 75,173,215 76,176,218 75,177,219 72,174,216 69,171,213 72,174,216 71,173,215 71,171,213 74,169,212 75,169,212 79,171,214 84,173,217 85,174,218 112,194,241 146,220,255 182,239,255 215,246,255 248,251,255 255,241,250 255,232,238 255,239,243 255,252,253 246,250,251 226,252,252 220,255,255 226,255,255 240,254,253 255,252,253 255,252,254 235,231,255 205,240,255 93,179,199 84,188,201 171,250,255 225,255,255 255,251,255 253,247,252 242,255,254 225,255,249 235,255,250 255,254,254 255,246,252 255,241,245 246,245,247 230,255,254 255,255,255 249,249,249 247,247,247 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255
252,252,252 252,252,252 253,253,253 254,254,254 254,254,254 253,253,253 254,254,254 255,255,255 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 253,253,253 252,252,252 251,251,251 252,252,252 252,252,252 252,252,252 251,251,251 249,249,249 248,248,248 247,247,247 250,250,250 247,247,247 244,244,244 246,246,246 252,252,252 255,255,255 254,254,254 251,251,251 247,253,248 247,253,248 249,253,248 251,253,247 254,254,248 255,254,250 255,254,250 255,254,253 253,255,255 243,248,249 234,245,249 231,249,255 229,252,255 221,249,255 214,246,255 211,245,255 237,255,252 237,255,252 239,255,252 240,255,250 242,255,250 244,255,249 246,255,247 248,255,246 249,253,242 254,254,242 255,255,244 255,255,246 255,255,245 255,254,241 255,247,235 254,242,230 252,235,226 255,241,232 255,247,241 255,251,247 255,251,248 251,251,251 247,252,253 242,254,255 233,247,255 234,250,255 188,203,242 98,109,169 36,42,125 39,39,145 45,40,163 35,29,160 75,82,137 189,195,242 226,230,255 236,238,255 251,248,250 255,255,245 255,255,240 255,255,238 255,251,234 255,246,243 255,249,255 235,233,255 195,196,255 52,55,146 40,45,154 34,40,159 42,57,149 34,51,130 98,118,175 215,235,255 234,249,255 220,227,222 255,255,247 253,255,249 240,255,255 202,237,251 148,206,235 99,178,217 72,166,212 73,174,226 95,195,249 114,214,255 37,166,235 35,165,234 33,166,234 36,169,237 37,172,240 36,173,241 32,172,239 28,168,235 31,171,238 32,169,237 34,169,237 39,169,238 41,170,239 42,169,238 45,169,239 48,170,240 19,173,214 56,192,234 94,199,242 145,211,252 207,234,255 244,240,255 255,240,255 255,253,254 255,255,245 245,255,239 228,255,236 220,255,239 226,254,248 241,250,255 254,245,255 255,238,255 255,215,255 222,235,255 119,199,222 73,185,197 145,232,242 224,252,255 255,241,253 255,245,252 244,255,253 223,255,249 234,255,251 255,254,254 255,243,249 255,234,239 237,241,242 222,255,255 255,255,255 241,241,241 236,236,236 247,247,247 255,255,255 255,255,255 253,253,253 255,255,255 254,254,254 254,254,254
255,255,255 252,252,252 249,249,249 251,251,251 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 252,252,252 252,252,252 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 251,251,251 250,250,250 250,250,250 247,247,247 246,246,246 248,248,248 252,252,252 255,255,255 255,255,255 254,254,254 238,255,246 241,255,247 245,255,248 251,255,249 255,255,249 255,255,249 255,253,250 255,252,251 255,247,250 255,247,252 255,248,255 255,247,255 255,244,255 255,238,255 255,239,255 255,245,255 250,242,255 250,242,255 249,243,255 247,246,255 245,246,255 241,248,255 238,248,255 232,249,255 232,254,255 225,254,255 217,251,255 216,254,255 218,255,255 214,255,255 208,255,255 201,249,251 218,247,255 222,250,255 227,253,255 229,253,255 229,251,255 230,249,254 233,249,255 235,250,255 236,247,255 226,235,255 149,151,209 48,45,131 57,48,164 52,36,178 46,26,192 53,30,206 83,62,137 231,211,255 253,235,255 245,227,255 242,227,255 255,247,255 255,246,255 255,247,251 255,252,255 255,247,255 255,241,255 255,237,255 255,230,255 108,69,125 111,68,135 107,63,134 65,37,156 73,56,161 60,57,137 159,162,213 253,247,255 255,240,242 255,241,227 255,248,226 255,244,222 255,253,237 226,254,254 168,242,255 107,216,254 63,188,249 38,169,248 30,163,251 15,165,253 12,164,252 12,164,252 11,166,253 11,168,255 9,168,255 8,169,255 7,168,254 6,165,252 7,164,251 10,165,252 14,166,254 18,167,255 18,164,253 20,164,253 23,165,254 0,190,223 7,183,223 27,164,210 83,172,223 172,215,255 226,238,255 243,240,255 255,252,253 246,255,234 240,255,229 232,255,226 226,255,230 231,255,245 240,247,255 242,231,255 237,216,255 255,213,255 222,221,255 139,216,242 68,183,196 118,207,217 215,243,254 249,229,242 255,245,253 244,252,251 223,255,249 235,255,253 255,254,254 255,240,247 255,229,234 233,238,239 218,255,255 250,250,250 233,233,233 227,227,227 240,240,240 253,253,253 253,253,253 250,250,250 250,250,250 253,253,253 253,253,253
247,255,234 249,255,236 253,255,237 255,255,241 255,254,245 255,252,249 255,251,254 255,251,255 244,246,254 250,252,255 248,252,255 245,247,255 251,249,255 255,249,255 255,247,255 255,249,255 250,255,252 241,250,254 235,242,255 238,243,255 241,246,255 243,247,255 247,245,255 255,241,254 255,235,255 255,218,255 255,211,255 255,219,255 255,235,255 255,248,255 249,255,242 245,255,227 255,255,238 255,242,225 240,246,235 234,255,255 224,255,255 222,246,252 246,250,255 255,253,255 255,249,244 255,255,245 243,251,234 239,255,247 233,255,251 224,245,247 242,251,255 236,237,255 226,255,255 227,254,255 214,236,242 234,250,255 231,240,243 249,253,254 255,255,255 255,251,250 242,237,238 223,222,224 243,248,251 243,255,255 226,245,253 224,250,255 219,250,255 216,249,255 243,253,253 243,252,255 247,253,255 227,230,238 236,241,242 219,227,220 232,244,232 242,255,250 229,239,255 222,229,255 105,111,194 34,39,148 31,43,161 36,58,170 18,50,149 25,63,151 156,138,161 255,245,255 255,255,254 247,255,245 241,254,246 225,243,244 236,254,255 226,248,255 223,251,252 230,255,248 221,255,229 229,255,235 240,255,255 120,116,165 73,49,143 80,45,166 65,33,198 48,34,170 47,56,146 88,110,151 227,243,249 239,241,229 247,237,220 255,255,244 255,254,249 255,244,247 255,238,250 255,234,255 252,237,255 179,219,255 76,180,245 21,168,240 12,145,255 0,143,255 0,161,255 5,165,253 26,162,228 105,207,250 177,252,255 190,251,255 199,255,253 197,255,250 196,255,255 187,248,255 158,232,255 116,222,255 54,200,255 0,168,239 0,199,216 0,191,218 0,178,219 26,176,230 95,195,253 177,226,255 236,245,255 255,252,248 255,255,222 253,255,210 247,255,229 217,246,243 217,238,255 90,86,205 56,25,200 101,51,255 68,34,255 47,49,255 29,75,255 0,65,228 3,48,223 70,73,255 127,100,255 142,114,255 144,137,242 234,248,255 242,255,240 242,245,223 255,249,255 202,205,255 138,166,255 104,152,255 148,137,255 154,144,255 151,145,255 177,175,255 221,222,255 228,232,255 225,229,253 250,254,255 252,255,250 254,255,247
247,255,238 250,255,239 253,255,243 255,255,246 255,255,250 255,252,252 255,250,253 254,250,255 247,247,253 250,253,255 250,253,255 249,252,255 253,252,255 255,249,255 252,241,251 253,239,250 255,243,249 255,246,255 250,244,255 239,237,255 227,232,253 230,239,243 244,254,241 255,255,241 255,248,234 255,247,249 255,246,255 255,243,255 255,243,255 243,246,231 235,255,213 238,255,207 255,241,227 255,255,245 255,255,249 238,252,248 224,244,245 237,255,255 242,253,255 218,219,223 232,227,228 253,248,245 251,251,245 251,255,251 246,255,250 235,246,244 248,255,255 250,254,255 239,251,255 231,243,245 236,246,246 250,255,255 253,255,254 239,240,236 255,255,250 255,255,250 255,255,251 240,239,235 250,253,251 250,255,255 240,249,252 241,253,255 236,250,255 234,250,255 241,245,240 248,249,247 238,237,239 235,232,234 237,234,230 238,241,226 232,236,217 229,236,223 240,245,254 236,237,255 74,71,150 47,46,150 49,53,166 31,44,152 34,58,154 23,52,137 216,201,222 255,249,255 255,252,251 255,255,249 251,255,251 236,245,248 241,250,255 236,246,255 238,254,255 232,253,245 235,255,241 240,255,248 216,226,243 176,170,229 56,33,137 77,44,178 42,31,188 35,37,169 44,55,145 86,99,145 245,245,255 255,242,243 252,229,227 252,236,237 241,237,242 240,242,250 246,246,255 241,245,255 212,238,255 142,213,255 52,179,234 2,167,230 12,148,255 0,149,255 5,166,255 18,171,250 45,169,229 124,209,249 200,249,255 214,247,250 225,255,244 228,255,241 230,254,244 218,241,243 203,236,255 180,245,255 122,228,255 53,188,234 0,172,232 7,180,242 10,176,237 20,163,224 72,181,233 159,220,255 230,247,255 255,252,248 255,252,230 255,255,231 253,255,237 230,254,252 209,235,255 101,114,193 48,39,159 54,31,175 71,40,203 16,13,183 6,37,218 0,10,200 0,27,219 4,16,200 52,43,207 34,22,152 55,56,137 193,205,233 236,246,233 255,255,235 255,251,244 133,131,177 35,51,158 0,28,175 32,21,191 42,33,190 54,48,183 47,46,150 38,39,113 74,77,122 155,160,181 225,229,234 252,255,251 255,255,248
248,255,245 251,255,247 254,255,250 255,255,254 255,254,255 255,252,255 255,250,255 253,249,254 253,255,255 249,253,254 243,249,248 245,250,249 251,253,253 255,253,255 255,252,255 255,253,255 255,243,252 255,247,255 255,246,255 248,244,255 243,252,255 237,255,254 234,255,237 226,255,216 240,255,225 238,251,227 237,241,236 241,241,247 241,249,249 236,255,238 227,255,221 222,255,210 255,254,255 239,233,234 237,231,232 253,248,249 253,255,255 244,255,255 231,251,252 211,231,236 222,236,242 248,251,255 255,248,255 255,249,255 255,243,246 247,238,234 246,250,239 235,245,232 255,255,251 253,247,242 255,252,245 255,252,245 249,247,237 214,212,201 230,228,217 224,222,211 231,229,218 220,218,207 246,244,233 255,255,247 255,253,245 255,254,249 255,252,247 255,255,251 255,255,248 255,255,251 248,238,238 248,236,236 236,227,218 255,255,239 253,251,227 246,246,228 242,241,243 229,222,255 60,49,122 63,51,151 57,51,164 39,40,150 43,54,152 56,72,161 252,242,255 255,249,255 253,250,252 254,251,247 254,250,249 252,245,252 253,245,255 254,245,255 255,251,255 240,245,244 249,255,250 245,255,255 216,220,248 218,210,255 71,51,164 63,37,175 25,29,178 36,45,172 43,57,146 62,70,123 233,226,253 251,232,249 249,236,250 242,250,255 205,244,255 196,254,255 187,247,255 160,219,234 116,187,207 73,174,206 47,188,231 36,207,255 11,163,255 0,162,251 5,173,251 19,175,240 55,175,227 139,212,250 215,249,255 239,251,255 250,255,246 255,255,244 255,255,243 255,245,238 246,247,251 225,255,255 174,244,255 99,197,215 32,140,252 42,161,255 35,167,251 32,163,226 79,190,230 166,236,255 232,255,255 255,246,244 255,244,238 255,255,244 254,255,246 227,251,251 221,254,255 218,248,255 220,236,255 231,235,255 233,203,246 99,87,183 5,18,186 0,30,245 0,9,223 18,42,216 99,111,235 161,168,253 202,212,255 224,235,255 251,255,249 255,254,219 255,255,232 247,240,253 163,163,241 131,134,255 51,42,193 19,12,151 48,44,163 96,95,187 93,95,160 110,112,152 184,188,206 249,252,255 254,255,251 255,255,250
250,254,255 252,254,255 254,253,255 255,250,255 255,250,255 255,250,255 255,251,255 255,252,254 255,255,254 246,250,244 245,253,243 249,255,247 249,253,247 251,255,250 255,255,254 255,255,254 255,255,247 255,252,255 239,231,248 209,216,243 204,226,254 212,250,255 206,255,255 194,246,246 198,246,252 185,226,248 176,205,249 179,203,255 190,216,255 200,231,255 201,241,255 196,244,255 220,240,255 236,245,255 252,247,255 255,241,253 254,244,250 251,255,255 218,239,237 162,193,196 108,133,143 125,132,149 136,118,141 147,112,132 153,118,128 152,132,127 142,140,122 119,132,106 136,124,112 144,132,120 139,130,117 141,132,119 138,128,118 143,134,124 156,147,137 136,127,117 143,135,122 132,124,111 143,134,121 143,132,118 143,132,118 163,150,136 189,174,158 223,208,192 246,237,233 255,253,253 255,252,255 255,246,250 244,233,229 255,255,244 255,255,240 255,255,237 234,231,233 198,191,228 68,55,129 65,50,155 48,36,154 56,50,167 39,40,150 106,114,215 239,232,255 244,238,255 255,250,255 240,232,239 236,222,228 255,241,254 255,247,255 255,243,255 255,247,255 255,251,251 255,253,245 245,249,250 239,243,255 223,221,255 109,100,204 44,31,159 47,34,180 51,49,173 41,50,140 37,53,112 208,221,255 223,239,255 210,244,255 184,248,255 151,248,255 109,221,241 76,181,194 86,176,187 113,193,210 122,215,240 106,226,255 65,207,248 4,180,245 0,177,238 0,179,234 0,177,226 37,178,223 116,209,248 188,242,255 216,248,255 222,248,255 229,249,250 237,249,249 235,241,246 223,237,249 198,241,255 140,220,237 74,179,198 56,134,255 54,146,255 48,153,244 53,164,220 106,201,227 186,246,252 239,255,255 255,244,245 255,245,252 255,249,255 243,244,255 221,247,254 201,236,239 225,255,251 232,251,236 229,240,220 255,249,226 228,210,255 31,39,182 0,11,222 0,21,244 5,31,215 34,50,180 200,212,255 225,236,255 232,242,255 247,254,247 255,255,230 255,246,219 255,247,255 231,211,255 126,107,228 60,54,179 58,53,168 119,116,215 205,203,255 231,232,255 223,225,255 233,236,251 252,253,255 254,255,253 255,255,251
251,252,255 252,251,255 252,248,255 252,245,255 254,245,255 255,247,255 255,252,255 255,255,254 251,249,241 246,250,238 253,255,245 251,255,247 248,255,245 244,252,245 244,251,248 231,236,237 235,244,217 239,253,242 225,243,255 185,214,255 143,185,250 110,164,241 77,142,223 50,118,207 33,99,201 37,95,214 39,85,226 32,72,228 26,65,224 31,71,227 44,88,235 56,102,243 124,164,239 163,191,255 221,228,255 251,244,255 254,244,255 244,243,247 213,227,225 175,198,200 170,188,199 179,180,200 179,160,187 161,126,152 153,117,133 155,131,131 142,137,122 126,135,109 134,132,121 145,143,133 130,128,118 170,164,157 157,151,146 180,171,168 164,152,152 140,128,128 135,121,122 136,123,121 148,136,130 144,133,125 145,136,123 144,136,119 130,123,104 136,129,110 165,161,167 200,194,205 255,249,255 255,249,255 255,248,255 241,241,235 250,255,240 236,242,231 226,231,240 191,190,232 60,54,133 57,45,157 42,30,160 51,44,178 39,38,164 110,114,233 230,225,255 233,229,255 248,241,255 240,228,246 241,223,236 255,242,255 255,246,255 255,243,254 255,251,253 255,254,245 255,255,241 247,255,245 241,252,255 226,236,255 110,117,197 40,45,147 76,35,180 63,42,168 32,43,135 20,59,121 167,223,255 167,239,255 125,219,254 82,199,236 48,182,216 49,180,207 71,176,195 139,210,224 191,241,255 198,254,255 172,249,255 97,194,230 0,185,229 0,185,228 0,184,226 0,180,223 7,180,226 63,197,245 114,214,255 132,218,255 132,216,252 125,208,240 134,208,242 141,208,247 127,197,244 96,188,239 52,178,232 11,163,217 48,154,255 55,161,255 69,171,244 99,187,228 146,211,225 201,235,234 241,246,244 255,246,250 248,235,249 243,240,255 225,243,255 223,253,255 217,247,248 244,255,245 255,255,233 255,255,217 255,241,245 242,230,255 118,137,242 7,44,212 0,17,226 0,4,219 43,45,230 86,85,219 206,211,255 214,227,253 246,255,254 255,254,249 255,238,255 248,222,255 145,116,219 59,31,161 30,26,122 128,124,213 200,199,255 220,219,255 231,232,255 244,245,255 245,246,255 250,249,251 255,254,254 255,254,253
252,250,255 250,247,255 250,245,255 248,242,255 251,244,255 255,247,255 255,252,255 255,255,252 255,255,245 252,253,237 255,255,244 248,255,242 233,244,234 241,254,252 241,255,255 225,237,247 220,255,250 188,232,239 131,176,219 68,118,200 26,83,199 10,74,216 0,71,229 0,66,236 0,65,247 0,68,255 4,66,255 3,57,255 0,50,255 0,52,255 3,58,255 6,63,255 40,96,221 42,88,200 93,122,213 173,188,251 223,226,255 238,238,255 245,245,251 248,251,255 248,249,255 255,249,255 246,234,255 187,170,191 141,123,140 133,121,127 128,123,120 133,132,122 116,127,125 123,133,133 129,138,141 235,243,250 241,245,255 248,251,255 242,242,255 246,244,255 229,228,244 205,203,215 166,163,172 119,118,120 120,118,117 136,137,128 128,130,118 134,137,122 118,119,133 144,144,162 223,221,243 250,248,255 250,250,255 223,230,233 242,255,247 236,250,244 229,241,253 216,222,255 49,47,129 51,44,159 46,39,174 34,28,169 46,46,184 67,68,202 235,234,255 232,231,255 234,230,255 252,243,255 255,250,255 255,247,255 255,245,249 255,246,244 255,255,245 255,251,231 255,255,237 246,255,244 220,241,243 223,246,255 67,88,149 46,66,143 74,28,171 60,42,165 28,54,144 13,76,137 96,184,225 89,190,228 68,181,221 62,183,225 57,176,215 115,212,245 176,236,255 230,252,255 232,238,255 209,227,250 189,239,255 124,198,232 8,175,219 0,181,227 0,183,231 0,181,232 0,179,238 23,179,244 40,177,245 43,176,243 41,181,247 26,168,233 33,167,237 47,171,249 38,158,247 14,153,246 0,160,255 0,167,255 7,175,246 46,196,255 110,224,255 168,241,255 204,240,255 226,234,241 239,235,240 245,242,251 243,252,255 227,251,255 207,239,255 221,250,255 216,232,239 255,250,245 255,254,240 255,255,237 235,216,255 209,221,255 103,148,215 29,86,191 0,35,211 0,0,234 27,3,255 42,21,227 164,163,255 214,233,255 219,238,246 212,214,248 222,202,255 152,124,248 59,38,177 54,41,181 129,127,193 210,208,255 240,239,255 223,222,255 234,234,255 248,248,255 249,249,255 255,254,255 255,253,255 255,253,255
246,245,254 246,245,255 247,245,255 250,245,255 253,246,255 255,248,255 255,252,253 255,255,247 255,255,245 255,255,238 253,255,242 237,246,236 220,232,232 237,253,255 232,250,255 192,213,241 108,166,215 77,135,201 40,95,192 16,72,203 13,71,231 14,75,255 7,72,255 0,67,255 0,66,255 0,71,255 2,73,255 1,71,255 4,72,255 6,75,255 2,72,255 0,66,244 5,70,238 18,80,234 31,85,216 50,92,193 112,136,208 209,214,255 255,245,255 249,231,248 251,234,247 255,251,255 246,250,255 170,182,194 113,127,139 116,122,133 125,121,132 145,134,144 116,125,138 110,123,137 115,131,148 206,227,249 201,226,252 201,231,255 192,223,255 209,242,255 212,243,255 211,240,255 179,203,225 123,139,156 115,125,135 132,136,141 123,123,123 128,126,125 126,128,138 125,126,140 185,184,204 242,243,255 245,248,255 229,239,239 241,255,246 243,255,249 231,247,253 236,245,255 78,79,153 53,47,156 54,44,174 37,29,166 49,42,179 41,38,171 206,213,240 236,242,255 229,234,249 249,252,255 255,255,255 253,250,246 255,255,245 254,254,238 255,255,239 245,255,232 238,255,235 232,255,245 213,240,250 174,202,237 40,66,126 41,66,140 50,32,169 38,45,162 23,63,151 36,104,163 88,166,209 102,177,216 118,187,230 152,217,255 189,243,255 218,249,255 236,236,255 255,244,255 253,229,247 218,227,247 183,238,255 89,179,209 41,159,230 33,170,239 13,171,241 0,170,241 10,173,249 21,169,247 21,160,240 15,160,236 13,167,242 0,160,236 10,161,242 27,160,252 23,148,252 15,148,255 3,159,255 0,163,255 0,186,219 21,207,241 94,227,255 158,233,255 201,231,255 226,232,255 236,237,255 230,242,254 227,254,255 220,255,255 219,251,250 235,255,255 243,246,250 255,244,253 255,235,246 255,236,248 186,212,255 125,175,255 96,167,204 144,211,255 58,89,222 11,0,233 28,0,255 14,0,230 38,37,187 187,214,255 194,219,255 222,226,255 151,136,255 9,0,157 45,46,198 69,84,216 234,233,255 231,231,255 229,230,255 236,237,255 249,250,255 250,251,255 248,245,247 248,245,247 255,253,255 255,252,255
