50 170
222,245,253 233,249,255 245,251,255 255,249,254 255,250,254 255,252,254 255,251,250 255,251,247 255,255,251 251,255,251 246,255,250 246,255,252 250,255,254 255,253,255 255,250,255 255,247,255 247,255,235 242,255,238 239,252,244 239,251,255 241,251,255 239,248,255 234,245,255 230,243,255 225,240,255 226,242,255 228,247,255 229,249,255 227,245,255 222,239,255 215,230,255 210,224,255 255,211,231 255,229,251 255,239,255 253,240,255 244,237,255 251,237,255 255,240,255 255,240,247 255,248,244 255,254,237 255,255,234 241,255,237 227,255,241 219,255,249 218,255,255 217,255,255 255,255,235 255,255,238 255,255,240 255,255,242 254,253,239 245,243,233 247,244,239 255,253,252 255,254,255 255,254,255 255,254,255 247,245,245 241,239,238 245,244,240 253,252,248 255,255,251 255,255,252 240,251,241 228,247,230 236,255,235 253,255,242 255,255,248 255,248,255 255,238,255 219,233,255 142,208,255 52,175,233 21,179,239 37,200,255 38,179,242 61,167,230 116,198,255 216,252,236 231,255,247 244,255,255 254,250,255 255,242,255 255,241,255 255,242,255 244,246,255 237,254,255 223,254,253 213,250,242 219,252,238 236,255,244 253,255,249 255,255,248 255,250,247 250,250,250 245,245,245 244,244,244 250,250,250 254,254,254 254,254,254 253,253,253 254,254,254 252,252,252 254,254,254 254,254,254 252,252,252 254,254,254 255,255,255 255,255,255 252,252,252 247,255,254 249,255,254 248,254,253 251,253,253 253,253,253 255,253,253 255,253,254 255,253,255 255,252,254 255,253,255 254,253,255 251,253,254 247,252,255 246,253,255 244,255,255 244,255,255 255,251,236 255,250,237 255,254,244 255,254,249 255,252,252 255,242,246 255,230,241 255,226,243 255,236,255 255,235,255 255,234,255 250,234,255 242,234,255 237,233,255 232,234,255 227,233,255 159,236,255 145,234,255 127,234,255 120,236,253 122,232,244 128,220,233 139,207,226 148,201,228 136,190,223 149,221,255 138,230,255 133,236,255 166,255,255 197,255,255 217,250,243 246,255,245 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255
213,254,255 216,249,255 236,255,255 242,244,252 251,239,245 255,251,254 255,252,254 255,253,251 253,249,244 248,254,249 245,255,253 242,255,253 245,253,253 252,252,255 255,251,255 255,249,255 255,253,233 255,255,244 239,255,254 218,255,255 180,242,255 147,230,252 135,229,252 133,235,254 121,222,237 113,209,222 103,191,205 99,178,197 107,177,207 121,183,229 133,192,248 141,197,255 205,202,227 211,226,252 204,244,255 195,252,255 184,239,255 197,231,255 243,245,255 255,247,255 255,246,246 255,251,237 255,255,233 244,255,234 236,255,241 236,255,249 246,252,255 251,249,255 252,255,227 245,250,221 242,246,221 248,252,233 255,255,244 255,255,249 252,253,251 251,250,252 228,228,234 233,235,243 242,243,253 247,249,255 248,251,255 247,250,255 245,249,254 242,246,251 251,235,255 247,245,255 241,255,255 236,255,250 241,255,244 251,251,245 250,238,250 224,226,255 168,212,255 55,159,228 8,169,243 24,210,255 23,192,254 50,167,222 140,196,245 221,234,255 255,255,237 255,255,242 255,252,249 255,246,255 255,242,255 255,242,255 255,243,255 250,246,255 248,255,252 232,250,233 220,245,219 224,246,222 236,254,237 250,255,254 253,250,255 250,242,255 242,242,242 236,236,236 236,236,236 244,244,244 252,252,252 254,254,254 253,253,253 253,253,253 254,254,254 253,253,253 249,249,249 246,246,246 249,249,249 255,255,255 255,255,255 253,253,253 247,255,253 247,255,253 248,255,252 250,252,252 252,252,252 255,253,253 255,253,255 255,253,255 251,247,252 251,249,255 250,253,255 248,254,255 244,254,255 241,253,255 235,251,255 232,251,255 255,255,241 255,255,242 255,255,243 255,255,247 255,254,250 241,249,249 230,246,252 222,246,255 223,253,255 212,248,255 199,238,255 184,226,255 169,212,255 158,202,249 150,193,242 145,190,241 68,170,219 59,172,215 47,181,211 48,191,212 58,195,211 78,190,208 101,185,211 116,181,219 101,168,213 95,180,228 77,184,228 57,175,210 78,184,208 153,226,240 219,255,255 242,251,255 254,254,254 254,254,254 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255
197,255,255 194,247,255 221,255,255 238,251,255 243,239,245 255,250,254 255,246,249 255,247,245 242,239,235 244,251,246 243,255,254 237,255,254 236,251,253 244,253,255 251,252,255 255,251,255 249,255,251 229,252,254 195,246,255 143,230,250 85,206,232 38,186,216 21,186,213 27,197,215 31,193,205 41,191,197 56,189,196 68,189,199 77,186,208 77,179,214 71,169,217 64,162,216 92,176,202 83,190,217 59,198,225 48,204,234 38,183,215 77,180,213 176,224,252 240,238,255 255,245,249 255,250,239 255,255,235 243,255,235 240,255,241 253,251,250 255,244,255 255,239,255 255,255,242 253,255,244 253,255,247 253,255,251 244,248,249 237,240,248 236,239,254 241,242,255 246,247,255 239,241,255 234,237,255 234,239,255 238,243,255 236,244,255 233,241,255 230,238,255 245,224,255 246,234,255 235,240,255 222,238,255 226,245,253 237,253,255 223,242,255 181,220,255 91,170,233 48,176,249 24,188,255 4,176,242 28,168,221 135,215,255 232,248,255 255,243,255 255,255,244 255,255,245 254,248,249 255,245,255 255,247,255 255,248,255 255,248,255 255,251,248 255,255,243 246,253,226 234,245,213 232,245,219 239,252,238 244,253,255 239,245,255 233,236,255 250,250,250 244,244,244 242,242,242 249,249,249 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 252,252,252 245,245,245 239,239,239 243,243,243 252,252,252 255,255,255 255,255,255 247,255,251 246,255,252 247,254,251 248,253,251 252,252,252 254,251,253 255,251,255 255,252,255 253,251,255 250,249,255 247,249,255 241,250,255 237,249,255 231,247,255 226,246,255 222,244,255 254,255,251 247,254,249 240,255,254 228,255,255 212,255,255 184,245,247 158,232,236 138,226,233 92,188,201 87,185,203 82,180,204 78,175,203 78,171,204 81,169,206 85,167,208 86,168,209 120,171,221 108,177,217 100,190,220 105,207,225 120,215,230 146,215,234 174,214,243 190,213,255 187,212,255 131,181,241 120,194,252 106,195,245 78,155,194 134,176,205 237,235,255 255,247,255 252,252,252 252,252,252 253,253,253 253,253,253 254,254,254 254,254,254 254,254,254 254,254,254 255,255,255 255,255,255
148,231,239 143,215,223 203,252,255 230,255,255 240,243,251 255,252,255 255,242,245 255,245,245 237,235,234 239,250,247 237,255,255 230,255,254 229,252,254 234,253,255 239,249,255 238,244,255 194,244,255 156,223,250 106,200,236 59,184,228 21,172,222 0,166,214 0,171,213 21,182,214 68,212,230 105,226,235 144,247,249 168,255,255 166,255,255 142,234,253 109,206,234 85,185,220 64,184,220 40,188,224 0,186,221 0,198,236 0,177,217 35,177,218 164,233,255 239,245,255 255,244,255 255,249,244 250,255,237 232,255,237 232,255,243 250,249,251 255,239,255 255,233,255 250,255,255 228,234,241 215,219,230 225,229,248 238,241,255 230,230,255 194,195,239 163,164,215 124,125,183 97,98,159 66,68,133 48,51,119 45,51,118 49,55,122 53,61,128 58,67,131 47,36,116 70,61,134 103,99,164 143,144,200 180,194,242 188,221,255 148,205,255 89,173,231 51,164,227 49,180,247 36,171,233 58,176,228 141,224,255 210,251,255 246,245,255 255,249,251 250,255,255 249,252,255 251,249,255 255,252,255 255,252,255 255,253,255 255,253,250 255,255,244 255,255,242 254,255,236 244,251,230 242,249,234 244,251,246 246,250,255 240,243,255 235,237,255 255,255,255 253,253,253 251,251,251 254,254,254 255,255,255 254,254,254 252,252,252 252,252,252 255,255,255 253,253,253 246,246,246 239,239,239 240,240,240 249,249,249 255,255,255 255,255,255 246,255,250 246,255,250 247,254,251 248,253,251 252,252,252 252,251,253 255,251,255 253,251,255 251,250,255 246,248,255 239,245,255 234,246,255 232,249,255 231,252,255 228,254,255 227,253,255 192,242,255 184,236,253 171,231,247 158,227,242 140,218,234 113,202,216 88,186,198 73,177,190 79,184,197 82,187,201 89,192,207 106,202,218 122,214,233 141,227,247 157,238,255 166,245,255 246,235,255 233,239,255 215,248,255 208,255,255 211,255,255 224,245,253 242,236,255 254,233,255 241,228,255 197,215,255 193,243,255 161,230,255 107,166,206 157,181,211 253,233,255 255,225,245 250,250,250 251,251,251 252,252,252 253,253,253 254,254,254 254,254,254 254,254,254 254,254,254 255,255,255 255,255,255
108,207,215 97,185,192 175,237,247 220,255,255 235,244,253 255,252,255 255,244,248 255,253,254 241,244,242 240,255,251 232,255,255 223,255,254 224,255,255 228,254,255 224,243,251 212,226,238 106,202,255 77,184,241 44,166,232 24,162,235 16,161,240 29,167,243 64,184,250 113,204,255 193,249,255 223,251,255 241,251,255 242,250,250 230,248,249 212,246,252 194,246,255 185,247,255 115,195,250 69,185,238 9,170,224 0,190,243 0,172,227 42,169,224 172,225,255 233,224,255 255,240,255 255,249,248 241,255,240 216,255,239 210,255,243 230,249,252 255,239,255 255,230,255 230,232,255 234,236,255 222,223,255 177,177,223 113,112,168 64,63,127 55,51,126 64,60,142 65,63,153 54,52,148 47,46,144 49,48,151 50,52,154 46,50,152 42,47,149 42,47,149 53,62,149 66,64,153 74,62,152 64,52,142 37,43,132 18,62,145 25,116,191 43,168,236 36,176,237 46,172,226 86,178,225 172,226,255 228,251,255 236,241,250 224,221,217 253,251,241 241,248,255 242,247,255 247,249,255 255,255,255 255,255,248 252,252,240 250,252,240 250,255,245 244,252,245 240,251,248 239,251,251 244,251,254 247,251,252 252,250,249 255,248,245 255,246,242 255,255,255 253,253,253 252,252,252 254,254,254 253,253,253 249,249,249 248,248,248 251,251,251 254,254,254 255,255,255 251,251,251 244,244,244 242,242,242 248,248,248 254,254,254 255,255,255 246,255,250 245,255,249 247,254,249 247,252,250 249,251,251 252,251,253 252,251,255 253,250,255 245,246,255 241,245,255 237,244,255 233,246,255 228,246,255 220,244,255 211,239,255 205,235,252 131,229,255 112,207,250 89,184,224 83,171,211 88,172,208 103,180,213 121,194,222 139,205,230 172,230,252 178,230,247 183,230,244 188,233,244 199,238,246 208,246,251 216,253,255 222,255,255 255,239,254 255,244,250 238,254,247 227,255,246 224,255,241 236,253,240 252,245,248 255,243,255 231,230,255 194,228,255 145,220,255 87,184,222 72,164,193 151,209,228 233,247,255 247,232,240 250,250,250 251,251,251 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255
108,217,225 91,186,195 170,239,248 216,255,255 232,245,253 255,253,255 255,244,247 255,254,255 249,254,252 241,255,255 228,255,254 220,254,253 222,255,255 226,255,255 212,234,245 192,210,221 41,165,235 32,162,239 27,162,246 27,163,255 32,159,255 61,163,255 125,190,255 199,220,255 248,226,255 255,233,255 255,240,251 255,244,245 255,244,242 255,246,245 242,250,250 228,253,255 206,230,255 138,200,255 45,162,229 23,176,243 13,160,228 67,164,230 200,225,255 255,223,255 255,238,255 255,247,251 239,255,243 204,255,242 193,255,244 210,251,253 242,240,255 255,232,255 237,237,255 171,170,220 93,92,148 58,54,119 59,55,127 66,61,146 61,55,150 51,44,148 54,48,159 46,40,157 39,37,157 42,40,163 41,41,165 37,39,163 39,41,165 43,48,171 34,56,144 39,43,138 59,42,147 69,47,159 38,39,153 0,44,150 0,97,189 14,163,237 17,169,228 77,196,241 174,238,255 230,242,255 237,220,233 250,234,235 252,253,243 220,238,221 230,238,255 233,240,255 241,246,255 249,253,248 249,252,236 240,247,226 238,248,231 239,254,246 219,238,241 222,241,254 231,247,255 241,250,255 250,250,255 255,251,244 255,253,236 255,255,231 252,252,252 251,251,251 252,252,252 255,255,255 254,254,254 251,251,251 253,253,253 255,255,255 252,252,252 255,255,255 255,255,255 250,250,250 246,246,246 249,249,249 253,253,253 254,254,254 246,255,249 245,255,249 247,254,249 247,252,250 249,251,251 252,251,253 252,250,255 253,250,255 245,245,255 243,246,255 240,249,255 232,246,255 217,237,255 193,219,236 167,197,216 149,181,200 37,163,222 43,163,222 65,173,231 101,194,249 140,215,255 173,229,255 199,237,255 222,241,255 229,237,255 237,235,255 243,233,249 245,234,242 249,238,240 255,243,241 255,250,243 255,254,245 255,247,242 251,253,241 231,255,237 218,255,235 213,255,231 220,255,229 234,255,240 238,252,255 208,240,255 147,218,251 69,186,217 44,188,213 91,230,246 151,255,255 189,254,252 215,251,245 251,251,251 252,252,252 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255
111,201,255 77,164,221 154,223,242 225,255,249 246,248,226 255,248,238 255,247,255 249,245,255 228,249,255 228,255,255 241,255,240 234,231,210 252,255,250 197,243,255 104,212,255 13,165,246 34,165,232 28,163,247 8,163,255 0,164,255 0,180,241 55,197,222 204,255,255 255,248,245 255,244,248 255,250,255 227,255,255 225,255,251 244,254,237 253,252,231 239,255,236 220,255,244 251,247,252 213,241,255 122,197,249 38,152,229 43,172,255 49,159,235 166,237,255 217,249,254 255,255,234 250,255,205 244,255,212 232,255,231 210,255,241 194,231,245 225,247,255 175,185,233 105,109,188 26,38,132 36,56,173 11,36,170 30,48,189 30,31,165 66,46,165 80,44,152 75,34,143 72,39,160 58,41,182 37,36,192 23,32,195 24,33,190 30,33,178 31,31,169 41,67,143 18,54,138 1,43,142 25,59,183 3,33,176 2,46,193 8,85,212 52,149,239 113,189,241 210,232,255 255,245,255 105,68,102 72,51,106 54,52,128 72,70,166 111,98,208 84,88,190 94,101,194 93,102,189 88,94,183 96,97,195 96,88,188 135,126,207 248,241,255 226,224,224 255,255,237 248,243,218 255,252,248 255,247,255 255,246,255 250,247,255 251,254,255 247,255,218 229,251,199 251,255,227 252,255,240 243,241,247 254,246,255 247,242,255 245,250,235 242,255,216 250,255,227 242,254,242 230,232,255 175,171,236 201,202,255 233,247,255 217,242,244 248,241,255 240,234,255 233,229,255 241,239,255 229,233,255 216,225,255 215,237,255 198,231,255 192,241,255 165,232,255 145,232,255 84,189,228 52,174,214 48,187,226 37,186,226 21,175,216 179,215,209 198,233,236 216,248,255 212,246,255 213,247,253 227,255,255 225,250,252 225,238,252 230,232,255 238,237,253 248,252,247 246,255,230 225,243,212 243,255,254 232,238,255 226,225,255 245,253,242 250,255,241 246,255,233 239,255,224 229,255,223 216,255,230 189,255,233 156,255,235 95,215,204 56,185,180 64,187,185 131,232,224 195,255,246 226,255,231 253,255,217 255,255,216 247,250,235 248,254,237 249,255,240 248,255,242 242,255,236 236,249,233 243,251,240 254,255,253 255,251,255 255,246,255
90,175,255 89,171,226 170,234,252 227,255,251 250,251,231 255,255,244 255,247,255 241,238,255 230,247,255 225,253,254 244,255,248 246,249,233 242,255,254 165,219,249 76,188,248 5,157,238 30,168,234 23,165,248 8,165,255 0,163,254 1,176,239 82,211,236 207,255,255 255,252,246 255,247,248 255,250,255 231,255,255 234,255,252 250,255,240 255,254,236 244,255,240 226,255,247 255,252,255 225,248,255 151,216,255 68,168,246 56,166,254 59,151,228 181,237,255 237,253,255 246,238,221 255,255,231 255,255,225 239,249,237 233,246,255 239,243,255 128,117,180 93,70,145 36,40,129 50,59,162 28,44,164 7,25,156 33,46,178 58,56,179 59,44,149 74,48,138 76,50,134 70,52,143 50,46,151 27,36,153 19,33,153 29,40,154 47,50,155 58,55,154 55,52,124 56,71,150 22,56,150 18,52,166 6,33,161 7,39,168 26,82,189 105,176,250 167,226,255 228,248,255 255,244,255 163,146,167 128,129,167 103,116,178 58,65,150 40,32,132 57,51,162 42,42,142 46,49,140 53,56,147 59,57,157 54,47,152 67,57,147 183,177,230 250,249,255 238,240,221 255,255,240 245,239,234 255,250,255 252,248,255 239,241,252 243,252,255 243,255,240 231,251,228 247,255,244 243,250,247 247,245,255 255,249,255 238,235,244 225,229,218 253,255,240 203,216,200 243,251,255 78,79,135 70,71,152 59,66,146 30,48,109 41,66,108 49,51,109 57,61,119 59,71,125 27,50,100 66,99,144 166,210,251 183,239,255 151,215,246 132,202,231 105,179,203 95,170,192 92,167,189 113,186,206 144,213,233 166,233,254 189,255,255 234,255,254 230,255,255 230,255,255 230,254,255 225,252,255 221,245,243 223,241,242 242,250,255 225,223,245 239,235,254 253,255,254 250,255,240 228,249,224 236,255,255 201,211,255 182,186,255 184,195,255 200,210,255 215,227,255 217,234,255 204,230,255 171,213,255 122,183,247 78,157,230 58,153,233 89,190,255 124,220,255 145,222,255 168,221,255 205,229,255 235,234,255 246,232,255 238,244,255 231,240,255 228,240,255 231,249,255 235,254,255 233,252,255 234,249,252 239,246,249 254,253,255 252,245,250
82,161,228 119,191,238 194,248,255 232,255,252 255,255,239 255,255,247 255,244,251 233,230,246 235,248,255 226,247,249 241,255,251 243,255,251 212,244,250 120,191,225 47,165,230 7,158,242 24,170,235 16,167,248 5,167,255 0,161,252 17,172,235 124,231,255 215,255,253 255,255,246 255,250,249 255,251,255 241,253,255 244,255,253 255,255,246 255,255,243 251,255,247 236,255,253 250,255,252 224,253,255 176,238,255 104,194,255 70,166,242 69,150,218 184,233,255 235,249,255 250,238,238 255,242,235 255,252,254 246,238,255 245,236,255 163,147,224 65,34,131 78,38,144 42,45,153 48,53,168 38,45,168 27,35,159 47,51,169 30,27,130 57,48,129 97,86,148 159,155,204 178,183,228 198,214,255 209,230,255 213,234,255 215,226,255 213,214,255 211,203,243 181,147,212 112,109,181 17,48,133 17,56,154 41,66,170 34,48,144 73,93,170 204,237,255 215,246,255 241,254,255 248,249,247 244,252,251 220,248,255 211,243,255 140,156,222 76,68,155 54,37,164 57,48,159 53,52,150 41,43,137 41,40,144 64,56,170 42,32,138 105,98,171 241,241,255 224,229,227 253,255,245 243,248,239 249,252,255 247,252,255 240,253,255 240,255,253 234,245,255 240,248,255 244,250,255 236,235,255 243,240,255 255,253,255 246,244,243 248,249,245 235,238,243 224,225,253 173,172,228 55,55,139 53,56,160 46,56,164 31,47,153 40,63,162 34,47,121 54,74,145 108,140,206 84,128,187 87,148,198 136,211,250 109,192,223 93,179,201 100,181,196 122,193,203 151,206,211 208,243,247 243,255,255 255,252,254 254,235,238 255,241,244 235,249,238 235,245,245 234,243,252 236,247,255 240,253,255 229,241,235 235,243,242 251,251,255 228,220,243 240,233,254 251,255,255 244,255,245 233,255,245 214,240,255 132,152,210 79,94,186 38,70,237 43,71,236 43,70,234 41,69,230 41,70,231 37,74,238 26,74,240 9,70,240 3,74,248 7,82,255 11,83,255 14,74,240 27,70,227 59,82,228 93,101,238 116,113,246 130,143,229 137,151,233 153,171,248 173,197,255 191,216,255 201,226,255 208,232,255 220,239,254 243,255,255 236,243,238
113,182,232 160,220,255 213,254,255 239,255,255 255,255,247 255,255,249 251,240,242 234,231,240 245,252,255 231,246,249 234,255,253 219,253,253 161,220,236 83,175,218 34,164,231 18,169,254 15,172,235 6,169,248 1,167,255 0,158,248 44,170,234 170,247,255 226,251,247 255,255,243 255,254,247 255,251,254 252,249,255 255,252,254 255,254,252 255,255,251 255,254,254 243,251,255 241,255,240 218,255,249 195,255,255 144,227,255 104,191,241 98,176,219 186,241,255 217,246,255 246,255,255 230,231,235 243,244,255 237,241,255 173,176,251 46,43,142 60,51,162 69,53,171 51,54,182 15,17,142 37,35,158 59,55,168 49,44,143 75,70,149 137,137,191 195,203,233 230,247,255 224,250,250 209,242,235 199,228,219 203,224,215 225,234,224 255,251,240 255,255,247 249,217,255 207,215,255 103,155,232 30,90,174 26,59,138 62,65,126 138,133,172 241,245,255 232,241,250 239,245,244 232,238,227 243,255,245 225,255,250 220,254,255 173,184,236 76,63,141 52,30,172 71,58,180 49,47,147 43,48,141 44,47,152 65,63,183 39,31,155 50,45,144 166,167,223 234,242,255 237,247,241 250,255,249 234,243,240 242,252,252 243,255,254 241,255,249 237,233,255 246,238,255 242,232,255 241,231,255 255,251,255 254,254,240 246,248,229 255,255,255 242,233,255 235,222,255 70,59,151 65,58,163 33,34,146 20,28,149 28,37,171 15,24,168 37,55,116 48,70,128 111,143,196 124,166,211 110,165,202 110,174,204 101,172,192 131,200,215 167,230,238 205,255,255 202,233,236 246,255,255 255,245,247 255,244,245 255,237,240 255,244,247 232,231,221 253,249,248 255,251,255 247,245,251 255,255,254 248,249,240 255,253,248 255,250,255 255,246,255 255,246,255 236,238,246 228,246,239 217,248,245 203,237,255 114,145,220 64,90,198 6,71,246 7,69,247 7,65,248 8,61,248 9,60,254 9,61,255 7,61,255 3,62,255 1,66,255 0,58,255 0,58,251 9,72,255 24,81,255 27,77,254 25,68,241 24,64,236 53,77,226 53,80,224 55,84,222 60,94,218 75,111,219 111,148,233 167,203,255 216,249,255 227,255,255 225,249,237
162,221,253 197,243,255 221,247,255 244,251,254 255,255,252 255,251,246 246,244,243 245,245,245 253,255,255 243,250,253 229,254,255 192,244,255 116,200,228 59,174,225 30,168,241 17,167,255 3,170,233 0,172,249 0,165,255 10,156,246 78,176,240 204,251,255 237,250,242 255,255,237 255,255,243 255,252,253 255,248,255 255,248,255 255,253,255 255,252,255 254,248,255 246,244,255 252,255,219 230,253,221 225,255,252 203,255,255 175,231,248 168,223,236 214,255,255 217,252,242 230,254,244 237,255,255 213,229,255 186,202,255 61,78,164 34,51,154 47,64,175 15,30,146 38,41,180 32,32,162 50,43,158 67,55,151 70,58,134 197,191,246 221,228,255 234,254,255 227,255,249 230,255,241 236,255,231 240,255,222 247,255,216 255,255,219 255,255,221 255,254,222 227,240,255 143,196,255 76,169,244 69,160,235 93,141,199 121,123,153 192,176,183 255,255,251 251,255,254 251,255,255 255,255,249 253,255,242 242,255,242 231,247,254 204,201,250 75,52,134 53,33,182 58,50,175 20,26,123 46,61,147 51,63,164 35,41,166 39,36,175 51,45,170 82,82,166 213,218,255 236,246,253 242,250,243 232,240,230 246,253,246 250,255,249 249,255,246 255,235,255 255,233,255 248,223,255 255,243,255 255,255,247 248,253,221 229,237,207 234,234,240 244,231,255 136,116,211 57,41,149 51,41,147 59,56,159 49,46,161 51,44,183 51,39,199 0,2,31 0,0,25 0,0,22 0,0,18 0,0,15 0,0,15 0,13,24 0,10,19 0,18,25 46,68,74 72,88,95 205,214,223 243,244,254 255,251,255 255,249,255 255,248,255 255,255,248 255,255,252 255,243,249 242,230,236 255,247,243 220,212,199 237,226,218 255,236,245 252,230,254 250,234,255 239,239,251 239,255,255 223,255,255 194,234,255 101,138,228 64,98,222 0,90,223 1,89,229 6,89,240 8,87,250 7,80,254 3,72,253 0,65,248 0,62,244 7,72,247 16,83,252 8,80,242 0,63,223 0,61,222 0,77,239 1,88,252 0,84,249 29,71,255 24,67,254 17,61,244 11,57,229 15,61,216 41,88,216 92,138,233 138,183,240 203,244,255 217,255,249
202,249,255 222,254,255 229,238,251 249,247,253 255,254,255 246,249,247 249,255,249 255,255,251 255,253,250 251,253,254 228,255,255 178,247,255 83,192,230 40,176,234 19,167,245 8,157,247 0,170,232 0,175,251 0,162,254 25,157,248 119,189,255 228,245,255 253,252,242 254,255,232 250,255,238 255,253,252 255,247,255 255,247,255 255,248,255 247,246,255 242,241,255 241,237,255 255,250,198 255,239,198 255,251,228 255,255,248 252,253,249 244,253,243 250,255,242 244,255,234 240,251,235 246,254,255 214,220,255 95,100,169 30,38,128 49,60,164 30,46,153 27,47,154 37,44,185 49,48,176 76,65,169 68,52,129 177,161,214 245,239,255 233,244,255 214,239,243 216,250,239 224,255,228 236,255,217 246,255,209 255,255,214 255,255,226 255,255,237 255,255,239 116,195,244 61,173,239 21,157,239 33,149,226 134,193,243 239,243,254 255,255,241 236,237,217 217,232,228 216,227,235 255,248,253 255,243,231 255,255,243 253,245,255 218,203,255 62,39,131 51,38,190 79,80,202 58,75,162 38,66,137 29,56,143 22,37,159 48,50,198 46,41,186 47,44,154 149,150,211 246,250,255 226,229,227 251,249,241 255,255,248 254,249,240 255,255,247 255,242,255 255,246,255 255,239,255 255,253,254 252,255,230 219,237,198 225,244,219 237,248,255 196,192,255 66,53,161 60,49,159 59,54,146 61,58,138 60,50,143 52,31,154 56,26,175 33,20,34 23,10,24 5,0,7 13,3,15 13,5,15 8,4,10 11,9,15 0,0,4 0,0,4 0,1,8 0,9,17 196,211,220 234,252,255 234,253,255 228,249,255 230,253,255 242,239,234 250,244,245 255,248,255 255,252,255 253,242,238 91,82,69 27,12,3 18,0,1 20,0,17 19,0,23 5,0,15 2,19,22 0,31,44 6,46,95 0,39,138 50,85,219 0,90,201 0,85,204 0,79,214 0,74,228 0,68,238 0,68,244 8,73,248 25,82,251 14,68,223 28,81,225 34,92,228 27,93,228 12,90,227 0,86,231 0,83,237 0,82,240 0,59,255 0,59,255 3,64,255 14,73,255 21,78,255 23,78,239 28,82,207 40,92,175 156,205,249 204,249,255
221,255,255 239,255,255 243,240,249 255,248,255 255,251,255 240,248,247 246,255,251 254,255,245 255,255,247 255,250,251 224,253,255 170,250,255 60,187,232 20,172,237 10,164,247 10,159,250 0,170,231 0,178,254 0,161,253 40,160,250 160,205,255 238,233,255 255,255,245 244,255,227 237,255,234 248,254,249 255,250,255 255,247,255 246,245,255 228,241,255 224,236,255 231,233,255 255,239,204 255,234,208 255,242,229 255,249,245 255,252,248 255,255,244 255,254,234 255,255,238 252,252,246 248,241,255 196,182,236 61,42,127 64,47,152 47,38,149 36,36,144 68,74,179 30,38,175 33,33,151 63,54,141 136,122,176 255,245,255 240,238,255 240,252,255 217,238,246 234,255,255 244,255,248 255,255,235 255,255,229 255,255,233 249,250,240 222,231,240 197,214,235 64,194,247 22,176,247 9,171,255 53,176,255 171,224,255 232,231,233 255,252,222 248,255,237 207,244,240 207,231,251 255,248,255 255,240,244 255,252,248 255,245,255 200,192,255 42,38,141 41,32,176 105,112,223 141,167,237 37,76,128 6,42,112 21,45,159 38,45,196 24,19,178 48,40,170 84,78,159 198,197,231 239,235,241 255,254,251 255,253,249 255,252,246 255,253,247 255,249,244 255,254,251 255,251,246 248,255,242 220,244,220 199,234,214 211,247,253 199,228,255 74,91,184 40,48,161 49,56,159 90,97,176 51,55,120 74,66,143 72,48,156 77,40,172 36,11,39 12,0,15 11,0,14 17,3,21 9,0,13 0,0,6 0,0,4 7,12,13 2,13,11 0,2,0 0,2,0 222,236,235 241,255,255 233,248,250 235,250,253 236,251,254 244,255,255 238,248,255 235,239,250 251,253,255 242,241,237 69,63,50 18,6,0 28,7,10 22,0,14 21,0,20 6,0,10 0,9,13 0,3,17 0,0,52 0,5,108 55,83,221 10,88,219 5,84,227 3,83,244 1,80,255 0,73,255 0,61,255 6,59,253 25,66,242 55,87,240 54,79,213 49,76,196 47,82,199 37,86,208 19,83,215 3,79,222 0,79,231 0,70,255 0,61,254 0,55,255 0,57,255 0,62,255 8,65,250 19,73,227 33,85,199 96,145,219 182,227,255
