50 170
252,252,252 253,253,253 246,246,246 234,234,234 231,231,231 238,238,238 241,241,241 238,238,238 249,249,249 249,249,249 249,249,249 251,251,251 254,254,254 255,255,255 254,254,254 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 254,254,254 254,254,254 255,255,255 245,245,245 244,244,244 249,249,249 254,254,254 255,255,255 255,255,255 245,245,245 229,243,231 228,238,226 219,222,213 203,198,195 186,173,181 155,140,167 111,95,143 68,54,125 69,61,148 64,62,158 47,48,139 59,65,138 138,144,191 136,140,159 146,147,143 167,168,148 146,152,147 148,153,151 143,145,146 131,129,135 123,118,127 124,120,126 135,130,132 138,138,132 127,128,118 127,133,122 124,129,127 149,153,164 142,144,174 171,170,220 82,78,144 60,54,131 49,61,162 51,61,155 30,37,122 103,110,179 218,221,255 218,220,251 251,251,255 252,251,247 255,255,245 255,255,238 255,255,239 255,255,244 255,255,246 245,248,239 243,247,241 247,254,247 255,233,255 252,234,255 243,231,255 224,221,255 194,201,250 170,186,239 167,191,245 176,205,255 179,210,255 203,230,255 218,239,255 222,232,249 231,234,239 254,248,243 255,255,244 255,253,237 232,241,245 245,254,255 248,254,255 250,253,255 253,254,255 254,250,255 254,248,253 255,253,255 255,250,253 255,250,251 253,248,249 249,247,246 244,247,245 241,247,242 240,247,242 240,247,242 253,254,244 254,255,247 255,255,248 254,255,247 255,255,249 254,255,248 246,248,242 234,238,232 240,244,238 232,236,231 234,238,233 242,247,245 237,242,240 222,227,225 220,225,224 233,238,237 251,250,222 255,255,230 255,255,237 255,255,241 255,255,244 248,252,241 243,247,241 241,244,242 230,232,233 239,238,242 241,237,242 250,243,248 255,245,251 255,252,255 255,252,255 255,249,253 234,234,234 247,247,247 255,255,255 255,255,255 252,252,252 252,252,252 250,250,250 249,249,249 242,242,242 236,236,236 236,236,236 246,246,246 255,255,255 255,255,255 250,250,250 246,246,246 255,255,255 253,253,253 252,252,252 255,255,255 255,255,255 251,251,251 248,248,248 248,248,248 255,255,255 255,255,255
255,255,255 255,255,255 251,251,251 243,243,243 243,243,243 250,250,250 255,255,255 254,254,254 252,252,252 254,254,254 255,255,255 255,255,255 254,254,254 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 254,254,254 255,255,255 255,255,255 253,253,253 243,243,243 252,252,252 255,255,255 254,254,254 224,224,224 188,188,188 158,158,158 129,143,131 128,138,126 123,124,114 123,117,112 136,123,131 140,123,150 109,92,143 64,52,128 40,34,129 45,48,153 55,62,165 48,57,144 70,78,138 132,137,168 108,110,118 139,140,131 127,135,125 131,137,132 134,136,137 130,127,136 127,121,132 128,123,132 129,125,130 128,126,125 137,140,131 131,138,131 152,160,160 158,165,184 174,178,219 137,139,204 72,69,155 45,41,137 24,35,149 44,56,157 66,78,156 190,200,254 239,246,255 248,249,255 250,246,255 255,251,254 255,255,251 255,255,245 252,254,235 242,250,233 241,252,242 242,254,255 234,247,255 226,237,255 210,223,255 150,167,234 98,121,197 80,110,199 63,103,205 37,84,199 26,79,200 34,91,214 21,78,194 35,89,196 64,114,204 110,152,223 165,198,248 205,232,255 217,238,255 213,230,243 227,240,255 241,252,255 244,252,255 240,246,255 242,245,253 242,243,247 248,245,247 255,255,254 252,247,246 253,248,245 253,250,246 253,252,248 253,254,252 251,255,254 250,255,255 250,255,255 251,252,242 253,254,244 254,255,245 253,255,247 255,255,249 255,255,251 249,250,246 238,241,239 240,243,241 233,238,237 238,242,243 251,254,255 251,254,255 249,253,255 245,249,254 246,250,255 255,255,237 255,255,238 255,255,241 252,255,244 248,255,246 246,253,250 245,252,255 246,252,255 229,235,242 247,249,255 244,244,250 255,254,255 247,242,239 250,242,235 255,249,239 255,255,246 255,255,255 253,253,253 255,255,255 242,242,242 255,255,255 253,253,253 255,255,255 248,248,248 248,248,248 241,241,241 239,239,239 247,247,247 255,255,255 255,255,255 249,249,249 245,245,245 255,255,255 253,253,253 252,252,252 254,254,254 255,255,255 255,255,255 250,250,250 246,246,246 255,255,255 255,255,255
252,252,252 253,253,253 252,252,252 249,249,249 251,251,251 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 248,248,248 246,246,246 249,249,249 254,254,254 255,255,255 255,255,255 254,254,254 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 246,246,246 251,251,251 252,252,252 207,207,207 152,152,152 131,131,131 134,134,134 130,142,136 158,166,159 192,193,183 217,209,202 229,216,218 217,203,221 171,159,201 119,111,181 64,65,156 34,42,149 31,43,151 43,57,153 41,53,125 104,110,157 129,131,155 149,148,158 189,197,186 197,201,195 202,204,204 204,201,210 205,198,211 197,191,202 182,178,184 166,166,166 133,137,132 119,128,125 122,132,139 112,121,148 117,123,176 50,54,133 57,56,159 51,48,164 40,49,166 39,51,147 91,106,168 185,199,228 204,213,222 236,235,237 248,238,244 255,247,255 250,236,242 255,251,248 252,255,244 238,253,239 234,255,255 225,249,255 189,210,255 143,161,244 55,117,223 28,91,203 7,73,192 14,79,211 19,86,231 12,82,236 6,78,240 11,82,246 9,81,242 19,89,242 30,99,238 31,98,220 24,90,193 41,104,192 105,165,241 168,228,255 230,244,255 234,247,255 227,238,255 228,236,253 246,252,255 251,254,255 254,254,254 253,252,248 254,252,244 255,253,245 255,253,245 254,254,248 253,254,252 249,254,253 249,252,255 248,253,255 255,255,249 255,255,249 255,255,247 250,252,246 250,251,247 251,252,250 243,245,245 235,237,238 253,253,255 244,246,254 231,232,242 222,224,235 230,231,245 241,241,255 237,237,253 225,225,241 239,248,238 235,245,239 233,244,242 235,245,252 239,248,255 239,248,255 235,245,255 231,240,255 233,240,255 241,246,255 227,230,245 251,254,255 249,247,246 245,243,233 251,249,231 255,255,239 255,255,255 246,246,246 253,253,253 241,241,241 255,255,255 244,244,244 255,255,255 255,255,255 251,251,251 247,247,247 246,246,246 251,251,251 254,254,254 252,252,252 250,250,250 251,251,251 255,255,255 254,254,254 253,253,253 253,253,253 255,255,255 255,255,255 252,252,252 247,247,247 255,255,255 255,255,255
253,253,253 254,254,254 254,254,254 254,254,254 254,254,254 255,255,255 254,254,254 254,254,254 254,254,254 254,254,254 252,252,252 246,246,246 241,241,241 240,240,240 246,246,246 251,251,251 254,254,254 254,254,254 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 248,248,248 252,252,252 236,236,236 171,171,171 114,114,114 118,118,118 148,148,148 152,162,162 161,166,164 162,160,152 146,140,129 133,121,115 130,117,125 126,118,148 116,115,171 64,73,153 38,54,154 18,39,144 31,50,149 47,61,143 93,101,161 234,234,255 247,243,255 253,255,247 251,255,247 246,246,246 243,240,249 251,244,255 255,250,255 255,252,255 254,253,255 251,255,254 246,255,255 224,236,248 198,210,244 121,130,193 44,49,142 49,49,167 41,38,171 52,58,171 41,51,135 94,110,152 104,122,123 126,136,119 151,148,133 178,162,163 169,146,161 213,191,209 230,220,226 234,241,236 224,247,242 215,248,255 190,224,255 126,155,255 60,85,217 0,71,219 4,92,240 17,100,246 6,83,229 0,70,213 17,79,219 40,97,236 54,109,244 67,120,254 30,86,219 9,66,199 15,79,211 24,92,223 17,92,222 21,99,230 37,117,248 197,212,251 221,235,255 232,246,255 234,245,255 243,251,255 247,253,255 249,252,250 255,255,248 255,255,246 255,255,247 255,255,248 255,255,251 255,255,254 253,255,255 251,254,255 250,253,255 253,253,247 253,252,248 251,250,246 247,248,246 249,249,249 251,250,254 246,246,252 239,238,248 240,240,252 240,239,255 230,230,248 222,220,242 235,232,255 248,247,255 246,245,255 225,223,252 232,243,255 231,240,255 229,238,255 231,240,255 226,236,255 215,223,255 195,204,255 183,190,247 147,153,206 143,148,193 126,131,164 212,216,235 237,239,247 247,249,243 252,252,238 255,255,240 253,253,253 247,247,247 255,255,255 252,252,252 251,251,251 225,225,225 243,243,243 255,255,255 254,254,254 252,252,252 252,252,252 255,255,255 254,254,254 251,251,251 252,252,252 255,255,255 255,255,255 255,255,255 254,254,254 252,252,252 252,252,252 255,255,255 254,254,254 250,250,250 255,255,255 255,255,255
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 253,253,253 254,254,254 253,253,253 247,247,247 239,239,239 237,237,237 240,240,240 245,245,245 250,250,250 251,251,251 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 251,251,251 250,250,250 241,241,241 244,244,244 255,255,255 255,255,255 208,208,208 157,157,157 133,133,133 127,127,127 103,110,119 114,117,121 129,126,121 139,131,118 143,134,121 145,136,133 142,139,155 132,138,179 91,106,175 43,67,157 31,56,158 28,52,152 36,52,141 60,66,137 173,170,225 231,224,255 250,255,242 250,255,245 249,250,248 248,243,252 251,244,255 254,247,255 251,245,255 241,242,246 230,235,236 236,248,250 234,247,255 196,208,248 86,96,166 51,56,158 47,48,176 32,29,174 47,50,155 146,153,226 213,227,249 186,203,182 172,183,143 150,147,116 159,139,134 141,113,132 136,110,134 133,123,136 128,140,140 126,155,159 121,162,194 102,145,226 62,99,237 23,57,230 0,85,255 0,74,237 0,68,215 29,88,211 87,132,230 150,180,255 198,218,255 221,235,255 230,241,255 181,197,255 125,148,224 81,113,212 41,85,210 11,65,212 9,72,236 24,92,255 121,137,184 180,196,239 228,242,255 234,247,255 225,236,250 219,228,232 229,235,230 250,254,243 248,251,236 251,252,236 253,253,241 254,255,246 253,254,252 251,252,255 249,251,255 248,250,255 253,251,250 254,252,251 255,253,253 255,252,254 255,253,255 255,252,255 252,250,255 245,242,255 247,245,255 248,245,255 243,240,255 240,235,255 242,239,255 244,240,255 233,229,255 216,212,248 166,173,228 146,154,213 116,125,189 88,95,168 65,72,152 49,56,143 41,47,136 39,43,131 58,62,143 54,59,128 51,54,109 185,188,226 235,239,255 249,252,255 250,255,246 255,255,245 248,248,248 249,249,249 255,255,255 254,254,254 244,244,244 225,225,225 238,238,238 255,255,255 255,255,255 253,253,253 253,253,253 255,255,255 254,254,254 252,252,252 253,253,253 255,255,255 254,254,254 255,255,255 255,255,255 251,251,251 249,249,249 253,253,253 255,255,255 254,254,254 255,255,255 255,255,255
255,255,255 254,254,254 252,252,252 253,253,253 253,253,253 252,252,252 252,252,252 255,255,255 255,255,255 242,242,242 230,230,230 231,231,231 243,243,243 254,254,254 255,255,255 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 251,251,251 248,248,248 246,246,246 255,255,255 249,249,249 247,247,247 252,252,252 255,255,255 255,255,255 239,239,239 210,210,210 149,155,168 133,135,143 128,125,121 152,145,130 191,183,166 225,219,208 237,239,247 236,247,255 214,233,255 57,85,169 23,52,150 31,57,157 29,47,138 56,62,139 71,68,130 235,227,255 253,255,244 253,255,248 251,252,250 246,241,250 245,238,253 251,244,255 255,251,255 253,253,255 250,255,255 234,245,249 237,251,255 142,156,198 32,43,117 32,38,145 44,45,179 28,27,177 53,53,153 215,224,255 236,252,255 243,255,226 253,255,212 255,255,225 255,243,235 247,217,236 232,204,233 190,179,199 141,153,159 105,138,147 77,122,160 48,96,192 32,73,230 28,63,255 3,72,253 3,66,230 55,105,241 151,186,255 218,235,255 235,234,254 247,235,225 255,252,227 255,242,218 255,245,238 250,240,255 208,210,255 138,156,255 67,101,245 25,68,243 10,59,251 71,90,141 143,159,206 206,221,255 230,244,255 233,246,255 233,242,246 237,244,239 253,255,245 255,255,243 255,255,243 255,255,245 255,255,249 254,255,253 250,250,255 246,247,255 244,245,255 253,251,251 255,252,254 255,252,254 253,249,255 251,248,255 249,245,255 237,234,249 227,223,242 193,190,212 175,170,197 151,146,177 130,124,159 106,102,138 84,79,118 69,63,104 64,57,100 53,59,136 53,58,137 49,53,141 46,50,145 45,48,152 49,52,160 56,59,168 62,65,173 48,50,150 50,53,138 56,59,127 203,207,255 243,247,255 243,247,255 239,244,243 253,255,249 247,247,247 249,249,249 251,251,251 250,250,250 248,248,248 246,246,246 249,249,249 253,253,253 255,255,255 253,253,253 250,250,250 253,253,253 255,255,255 254,254,254 254,254,254 255,255,255 253,253,253 255,255,255 255,255,255 250,250,250 247,247,247 252,252,252 255,255,255 255,255,255 255,255,255 255,255,255
252,255,253 253,255,247 251,255,245 251,255,249 252,255,248 254,255,243 255,255,248 255,246,255 255,229,255 250,231,248 255,255,231 255,255,224 228,237,234 237,244,255 205,221,255 218,250,255 205,255,244 219,255,246 230,255,241 255,255,244 255,253,237 255,252,236 255,255,240 255,240,222 255,248,231 249,255,243 242,255,251 233,250,253 200,212,222 174,179,194 113,108,129 129,120,141 119,125,120 156,158,159 205,201,212 240,236,247 254,252,252 255,255,243 254,255,234 253,255,236 246,251,249 210,208,244 77,66,146 48,34,146 55,44,170 43,41,161 49,55,160 108,121,213 231,245,255 227,234,253 255,250,255 255,242,254 250,222,228 255,251,254 252,230,232 255,253,255 244,250,255 222,243,255 193,218,255 47,69,127 43,55,133 52,50,146 56,39,150 66,40,158 208,215,208 232,234,242 249,246,255 244,242,254 242,241,245 250,244,255 254,240,255 247,236,255 253,255,248 236,255,215 222,255,223 205,243,255 84,111,239 40,69,255 19,64,252 14,76,242 0,61,255 0,63,221 65,117,200 127,132,181 164,137,180 216,190,214 231,231,219 243,255,234 235,254,251 230,221,255 232,199,255 255,232,255 245,250,241 182,210,227 53,88,205 32,61,255 29,51,255 36,69,239 108,152,241 195,243,255 215,254,252 219,237,244 232,234,255 241,235,255 243,237,255 247,247,255 246,248,255 228,227,255 228,227,255 234,236,255 203,212,250 195,208,234 180,167,255 143,138,217 155,156,212 122,119,181 110,101,174 80,76,141 51,54,109 59,60,141 53,44,171 40,30,177 39,37,167 38,41,149 54,55,159 69,66,165 39,42,110 118,129,159 138,133,178 155,152,191 181,182,208 208,214,227 227,236,240 235,244,248 236,242,255 234,235,255 173,169,210 60,52,105 78,69,126 221,214,255 217,214,253 246,249,255 246,255,255 222,233,230 250,250,250 255,255,255 241,241,241 255,255,255 187,187,187 141,141,141 143,143,143 142,142,142 207,207,207 255,255,255 255,255,255 237,237,237 247,247,247 255,255,255 251,251,251 255,255,255 249,249,249 255,255,255 255,255,255 244,244,244 195,195,195 148,148,148 240,240,240 255,255,255 255,255,255 240,240,240
253,252,255 253,255,249 253,255,247 250,255,248 251,255,246 253,255,239 255,255,243 255,248,255 255,241,255 255,243,255 253,255,225 236,249,211 224,230,241 232,233,255 205,215,255 195,220,254 146,176,241 169,190,255 192,198,255 224,214,255 238,219,255 245,225,255 255,249,255 253,249,238 255,255,242 221,234,218 191,205,199 148,160,166 113,119,132 123,123,137 151,146,155 207,200,205 236,242,237 247,249,250 255,252,255 255,252,255 254,252,252 250,252,240 252,255,235 255,255,241 251,255,255 226,225,255 152,144,215 53,42,146 52,43,160 40,37,153 41,45,150 54,66,162 173,187,216 241,248,255 232,229,245 255,252,255 255,242,240 255,246,240 255,252,247 255,253,255 229,235,254 230,246,255 103,125,177 45,64,132 40,50,134 52,51,145 65,51,152 109,88,191 238,245,238 246,248,255 249,248,255 246,245,255 247,246,250 255,249,255 255,245,255 254,241,255 249,255,244 236,255,216 223,255,226 201,238,255 75,104,233 36,67,254 14,62,252 9,71,241 0,72,255 0,69,224 78,128,204 123,132,170 140,117,155 143,120,148 126,130,124 121,152,121 155,185,174 203,205,245 238,217,255 250,233,255 236,241,242 190,220,245 70,107,223 20,53,255 27,56,255 28,65,233 51,96,193 164,212,248 220,255,255 236,255,255 205,209,227 236,231,252 247,244,255 251,249,255 203,201,231 113,110,159 67,62,124 49,50,108 66,72,113 61,75,98 78,67,163 56,54,120 69,72,116 52,50,102 64,56,119 73,70,126 75,80,129 61,64,139 53,45,169 45,35,181 43,42,170 37,40,148 43,43,149 54,51,154 67,69,140 208,218,252 240,234,255 242,238,255 245,246,255 246,251,255 244,252,252 241,249,249 236,241,250 233,234,255 216,212,248 66,58,105 63,54,105 224,216,255 229,225,255 220,222,240 220,228,228 243,254,246 252,252,252 251,251,251 247,247,247 200,200,200 150,150,150 128,128,128 129,129,129 133,133,133 148,148,148 203,203,203 250,250,250 242,242,242 253,253,253 255,255,255 252,252,252 254,254,254 255,255,255 244,244,244 216,216,216 158,158,158 133,133,133 124,124,124 152,152,152 200,200,200 255,255,255 250,250,250
252,248,255 251,253,253 252,255,248 249,255,247 250,255,242 251,255,231 255,255,234 255,251,255 254,233,255 255,247,255 255,255,237 253,255,242 227,228,255 146,139,236 85,85,191 48,60,142 35,24,210 27,12,203 16,0,189 50,28,210 100,82,237 150,142,255 208,212,255 230,243,255 186,206,207 131,148,145 121,132,136 129,132,146 159,156,172 217,209,219 251,242,238 252,244,231 231,234,232 237,239,240 246,244,250 250,248,254 252,250,250 252,253,244 255,255,242 255,255,245 247,251,252 239,240,255 214,210,255 88,81,166 43,39,140 51,49,155 43,47,152 31,39,140 97,110,154 226,235,255 238,238,254 255,249,246 255,255,242 255,251,232 255,255,245 253,249,255 242,245,255 174,185,242 53,67,143 32,44,132 40,48,138 69,67,156 62,52,135 188,175,255 250,255,251 246,250,255 244,244,255 246,245,255 252,251,253 255,249,255 255,243,255 252,240,255 248,252,240 239,255,222 225,255,230 195,233,255 65,96,225 29,64,251 10,61,255 2,69,244 0,50,255 15,83,226 163,209,255 234,242,255 255,236,255 212,190,215 154,159,157 115,148,114 96,133,107 117,130,146 134,121,165 161,146,177 202,206,211 210,237,255 106,143,247 23,60,236 23,68,255 30,77,239 21,70,178 98,142,201 210,244,255 234,254,255 218,227,231 253,254,255 251,249,255 249,245,255 175,167,207 82,71,133 63,55,125 52,50,110 87,93,134 58,72,95 88,81,156 110,113,157 163,169,192 192,193,227 220,217,255 230,229,255 223,231,255 148,151,219 45,39,156 47,38,179 48,47,175 47,50,159 49,48,158 39,35,141 59,59,135 234,244,255 243,240,255 243,242,255 242,245,255 242,249,252 244,254,248 246,255,250 248,255,255 248,251,255 238,236,255 138,133,172 124,117,160 224,219,255 224,223,249 228,233,242 229,239,233 246,255,245 252,252,252 252,252,252 248,248,248 149,149,149 124,124,124 127,127,127 125,125,125 128,128,128 119,119,119 164,164,164 253,253,253 254,254,254 255,255,255 252,252,252 249,249,249 248,248,248 234,234,234 227,227,227 167,167,167 115,115,115 123,123,123 128,128,128 105,105,105 147,147,147 230,230,230 255,255,255
250,242,255 252,249,255 251,255,250 251,255,247 249,255,237 250,255,223 254,255,223 255,252,245 255,244,255 255,250,255 251,254,238 248,255,255 207,201,255 64,48,190 29,18,175 22,23,163 29,0,255 35,4,255 20,0,253 21,2,253 13,7,232 2,10,194 22,39,180 42,61,164 70,88,159 89,100,150 162,163,201 229,222,249 234,223,239 255,253,255 255,255,245 255,247,224 221,224,222 228,230,230 242,241,243 252,251,253 255,255,255 255,255,254 252,252,246 246,247,243 243,246,250 246,250,255 230,232,255 154,155,215 55,56,136 58,58,152 47,48,152 47,49,157 50,60,124 147,154,203 244,249,255 232,234,228 255,255,231 255,255,232 255,254,236 244,244,255 238,240,255 91,96,175 46,51,153 35,38,146 50,52,152 61,62,142 107,105,165 243,239,255 241,251,245 236,242,247 239,241,252 250,249,255 255,254,255 255,251,255 254,240,255 250,240,253 251,253,241 245,255,229 227,255,238 187,226,255 55,90,218 24,63,249 8,64,255 0,69,252 18,70,255 53,103,217 191,224,244 234,237,221 255,249,249 255,235,254 255,255,252 243,255,231 198,234,188 179,195,178 154,145,158 134,117,131 120,118,118 114,131,150 82,112,189 56,89,222 0,58,236 19,77,236 46,97,223 63,107,191 212,245,255 228,250,255 236,249,241 235,240,225 255,255,252 255,246,255 196,181,232 69,53,124 65,53,129 104,101,163 200,207,246 226,238,255 243,240,255 244,250,255 239,249,249 235,239,250 229,227,255 222,226,250 237,245,255 145,150,205 46,41,150 48,40,177 45,42,168 46,48,160 57,58,170 41,35,148 40,40,124 216,223,255 240,238,255 242,242,255 244,248,253 247,254,249 249,255,247 250,255,247 250,255,251 250,254,255 240,240,255 227,223,252 218,213,244 237,234,255 222,222,238 247,252,253 249,255,247 245,255,237 245,245,245 249,249,249 219,219,219 131,131,131 122,122,122 136,136,136 130,130,130 126,126,126 126,126,126 147,147,147 248,248,248 255,255,255 255,255,255 248,248,248 250,250,250 247,247,247 224,224,224 218,218,218 125,125,125 125,125,125 143,143,143 135,135,135 124,124,124 130,130,130 189,189,189 251,251,251
249,239,255 251,247,255 251,254,252 251,255,247 249,255,236 249,255,218 253,255,217 254,254,238 255,249,255 255,250,255 239,244,235 238,244,255 177,166,255 37,13,197 38,16,224 50,39,233 25,0,251 32,5,255 7,0,249 1,5,247 4,20,250 0,13,235 0,20,235 17,29,231 28,28,204 70,62,199 155,142,234 253,239,255 248,235,251 251,239,235 255,244,230 255,254,238 251,254,252 250,253,251 252,253,251 254,255,253 255,255,255 255,253,255 253,251,255 249,247,253 250,252,255 248,253,255 233,240,255 217,226,255 112,119,174 47,51,130 41,40,143 53,50,165 38,45,132 69,77,144 207,214,247 244,251,248 250,255,228 255,255,231 235,240,225 243,246,255 173,173,237 53,50,153 39,37,161 56,54,177 46,45,148 58,60,130 205,208,246 239,245,255 237,251,245 238,247,250 243,248,255 251,254,255 255,255,255 255,250,253 255,247,255 255,251,255 252,255,240 244,255,232 222,255,241 181,220,255 49,87,211 18,63,244 4,65,255 0,70,255 23,62,231 77,115,203 220,248,242 252,253,214 255,255,244 255,240,255 255,252,255 243,255,225 240,255,214 248,255,226 255,255,249 254,236,237 199,190,186 137,151,157 97,128,173 56,93,177 0,69,235 1,69,228 41,97,240 47,87,199 178,209,255 212,235,250 246,255,242 246,255,226 254,252,241 255,247,255 234,215,255 69,50,123 69,55,127 152,149,205 219,225,255 233,245,255 227,226,252 236,245,242 243,255,235 251,255,251 251,252,255 231,236,245 242,252,255 147,153,200 53,49,152 53,44,178 40,38,162 32,34,146 51,50,166 50,44,161 54,52,141 217,224,255 250,250,255 251,253,255 251,255,254 251,255,248 251,255,244 248,255,239 245,254,241 243,248,246 248,250,255 251,249,255 244,242,255 244,243,255 229,231,239 240,246,241 242,252,235 248,255,237 244,244,244 239,239,239 165,165,165 130,130,130 123,123,123 134,134,134 131,131,131 124,124,124 126,126,126 128,128,128 215,215,215 251,251,251 255,255,255 252,252,252 255,255,255 253,253,253 253,253,253 195,195,195 113,113,113 128,128,128 125,125,125 125,125,125 130,130,130 132,132,132 156,156,156 245,245,245
251,238,255 251,246,255 251,254,252 251,255,247 249,255,234 249,255,217 250,255,214 252,254,235 251,241,254 255,250,255 243,249,248 229,234,255 145,134,255 36,8,221 26,1,243 6,0,222 12,0,224 30,19,235 9,20,208 0,31,201 2,42,221 0,19,229 0,0,250 0,0,249 27,10,255 22,0,218 63,40,192 203,186,255 255,246,255 255,251,248 253,243,233 255,255,247 246,248,248 245,249,244 247,249,243 250,251,247 255,253,255 255,252,255 253,248,255 248,245,255 248,249,255 242,250,250 239,252,250 239,255,255 193,204,234 65,69,134 47,45,141 50,42,159 42,45,153 43,48,133 109,116,165 243,253,255 242,255,239 236,248,228 228,236,235 218,221,255 95,93,175 29,23,142 53,46,181 57,52,181 33,32,130 134,136,194 243,250,255 231,243,237 242,255,251 244,255,255 246,252,255 244,247,252 245,243,243 250,244,245 255,251,254 255,254,254 253,254,238 241,255,231 220,251,242 183,221,255 51,93,212 17,67,239 1,64,255 0,69,255 41,89,244 87,136,216 211,251,246 241,253,223 255,245,246 255,236,255 255,245,255 246,255,244 246,255,231 245,255,229 255,249,244 253,239,243 244,245,243 228,253,255 197,241,255 103,158,215 2,90,251 0,74,240 18,73,234 33,72,204 80,110,187 126,151,167 192,211,184 228,238,202 255,255,245 255,246,255 235,212,255 63,43,108 81,69,127 207,206,250 239,244,255 226,236,255 246,246,255 249,255,240 244,255,222 252,255,236 250,251,249 230,235,234 246,255,255 173,180,219 49,45,141 53,45,175 48,46,170 37,39,151 45,43,162 51,45,164 59,58,150 213,222,255 243,243,249 242,244,245 242,246,240 243,250,235 245,254,233 249,255,237 253,255,244 253,255,249 252,254,255 250,249,255 236,234,246 229,228,238 229,231,232 243,249,238 245,254,234 244,255,229 255,255,255 220,220,220 128,128,128 131,131,131 126,126,126 128,128,128 132,132,132 128,128,128 124,124,124 123,123,123 177,177,177 248,248,248 255,255,255 255,255,255 255,255,255 250,250,250 255,255,255 153,153,153 133,133,133 131,131,131 114,114,114 132,132,132 117,117,117 135,135,135 139,139,139 235,235,235
252,240,255 252,248,255 254,255,253 252,255,248 250,255,237 249,255,218 250,255,216 251,252,236 255,249,255 254,248,255 239,248,252 217,226,255 109,100,234 37,13,239 34,11,255 15,0,251 54,53,217 96,107,245 73,105,212 38,82,175 17,63,174 0,27,190 3,12,240 23,17,255 15,0,253 23,0,249 44,16,213 127,111,229 237,231,255 232,231,241 245,244,234 255,255,243 253,255,255 253,255,252 255,255,249 255,255,251 255,254,255 253,248,255 245,237,255 238,232,255 240,241,251 242,253,245 240,255,240 238,255,244 237,254,255 131,138,187 64,59,150 53,42,158 42,43,165 48,50,152 47,54,123 176,186,220 233,245,255 221,233,239 224,231,255 147,149,207 57,53,149 32,24,149 61,51,187 45,38,159 75,73,162 216,222,255 237,249,251 240,255,233 239,255,248 244,255,255 243,252,255 237,240,244 237,237,237 250,245,244 255,253,250 255,255,249 253,254,238 238,253,232 221,249,250 196,232,255 67,110,219 26,79,236 3,67,251 0,69,255 0,72,230 30,101,198 143,201,230 200,232,238 225,227,255 239,225,255 232,226,255 232,245,255 231,252,244 237,250,248 250,251,255 248,248,255 230,249,255 212,255,255 182,246,255 60,136,195 0,76,244 0,74,250 19,75,248 42,82,224 78,108,191 97,123,139 118,137,110 136,143,110 151,143,136 194,175,202 215,193,241 134,118,165 146,140,175 225,229,254 239,244,255 235,242,255 255,251,255 255,255,241 254,255,223 247,251,226 255,255,250 247,248,244 245,253,253 181,187,224 52,46,141 47,37,167 51,49,172 48,50,162 45,43,162 44,38,157 53,52,144 197,205,255 255,254,255 255,255,255 253,255,249 251,255,241 251,255,238 253,255,239 255,255,244 255,255,248 251,252,250 255,254,255 247,245,251 228,227,231 230,231,229 252,255,245 255,255,242 241,249,226 255,255,255 187,187,187 124,124,124 129,129,129 133,133,133 129,129,129 130,130,130 132,132,132 128,128,128 131,131,131 144,144,144 244,244,244 254,254,254 252,252,252 254,254,254 244,244,244 215,215,215 126,126,126 140,140,140 133,133,133 131,131,131 139,139,139 120,120,120 131,131,131 128,128,128 211,211,211
