50 170
197,248,211 211,253,242 197,226,255 113,124,208 58,55,188 44,28,199 31,9,198 59,38,225 92,73,244 127,114,255 165,158,255 199,194,255 225,221,255 227,223,255 220,215,255 223,215,255 229,236,255 234,242,255 231,240,254 224,233,243 226,234,241 235,241,246 238,243,244 237,239,240 251,251,251 252,249,251 254,248,253 255,249,255 255,249,255 255,249,255 255,246,255 255,244,255 246,235,255 247,237,255 247,238,255 249,240,255 250,242,255 253,244,255 253,245,255 255,245,255 255,246,255 253,241,255 246,232,255 240,224,255 242,222,255 246,224,255 245,222,255 241,218,255 240,225,255 243,230,255 246,235,255 244,234,255 238,231,255 232,227,255 222,219,255 214,211,255 229,226,255 226,223,255 225,219,255 228,220,255 228,218,255 228,214,255 227,213,255 232,216,255 206,220,255 207,220,255 209,222,255 208,220,255 205,215,255 207,215,255 190,198,255 158,164,239 149,156,236 166,172,255 150,156,255 127,134,243 126,134,253 116,125,252 88,97,230 73,83,220 61,73,209 41,50,191 18,24,173 19,19,185 35,29,214 35,21,229 30,11,234 37,16,245 25,6,229 7,0,201 16,11,197 27,29,201 18,23,192 20,23,198 24,25,213 15,13,209 28,29,193 104,106,255 119,124,255 153,160,255 173,183,255 214,224,255 197,206,255 222,228,255 236,239,255 239,239,255 241,240,255 242,244,255 244,247,255 240,246,251 233,243,237 227,238,228 255,232,255 253,225,255 254,231,255 255,247,255 254,249,248 237,240,224 234,246,218 246,255,226 245,255,225 240,255,220 237,254,221 242,255,231 250,255,246 253,255,252 255,254,255 250,247,255 255,239,255 255,234,255 253,231,255 248,236,255 255,252,255 253,255,254 250,255,248 235,248,232 244,255,240 242,255,238 244,255,239 251,255,247 255,255,254 255,252,255 255,247,255 255,245,255 255,253,239 255,248,243 255,249,255 248,246,255 206,227,255 147,186,255 93,144,240 63,121,234 34,92,217 32,84,214 31,75,206 32,70,194 44,72,190 60,83,192 78,98,199 92,109,206 135,164,245 186,213,255 203,230,255 219,245,255 221,245,255 237,255,255 229,239,239 237,239,239 255,252,255 255,250,255
232,255,228 228,255,248 180,191,243 60,51,172 20,0,176 47,9,229 56,18,244 113,84,255 130,115,255 135,134,244 131,143,209 139,155,197 165,180,213 183,193,233 188,192,245 194,193,255 180,197,236 186,202,245 184,198,250 177,188,250 176,182,255 181,184,255 177,180,255 171,173,255 177,180,255 175,183,255 175,187,255 176,193,250 175,199,241 176,204,234 176,208,227 176,210,223 169,173,255 170,176,255 171,179,255 172,184,255 175,189,255 175,193,246 175,196,241 177,197,238 180,201,239 179,199,240 176,193,242 174,186,244 174,183,251 172,177,255 162,165,250 150,151,241 156,149,200 145,139,192 139,136,192 144,142,202 145,144,210 141,143,214 145,150,225 157,162,241 108,115,195 96,102,185 93,97,180 100,103,184 106,107,187 105,102,181 105,101,177 109,105,180 65,68,173 38,38,144 27,28,132 40,39,142 48,45,148 51,47,152 51,47,153 47,41,154 47,40,161 58,51,185 41,34,179 20,16,172 27,21,192 22,17,198 14,10,199 24,21,214 9,0,254 19,8,255 18,6,255 11,0,243 15,0,241 14,0,239 13,0,236 19,0,234 37,22,243 31,24,223 22,26,205 12,22,194 4,15,197 9,14,219 9,9,239 0,0,240 20,10,200 62,55,224 123,124,252 193,203,255 211,228,254 241,255,244 247,255,220 254,255,209 255,255,206 253,255,208 250,253,214 249,245,227 251,243,244 255,245,255 255,246,255 255,245,255 255,244,255 255,240,255 255,241,255 255,247,255 255,244,255 235,232,247 224,230,241 226,238,248 236,255,255 232,255,255 228,254,255 226,254,255 227,255,255 226,254,255 222,250,255 219,247,254 240,239,255 235,235,253 247,251,255 244,250,255 242,253,251 235,248,240 232,249,236 244,255,245 246,255,248 243,254,244 245,250,248 251,251,255 254,249,255 253,240,255 252,236,255 254,237,255 255,250,255 255,239,255 220,214,255 163,174,255 89,122,249 29,80,236 6,75,246 11,89,255 0,73,245 0,81,243 13,87,241 23,89,238 31,84,234 37,78,234 41,75,235 46,74,238 37,66,211 66,96,227 75,108,211 110,148,213 189,228,255 220,255,255 223,255,243 235,255,239 239,255,236 244,255,240
238,234,229 255,244,255 240,219,255 136,105,214 79,40,192 64,24,203 31,0,180 62,35,209 27,15,165 41,39,162 42,50,151 38,49,141 42,51,148 42,47,156 39,37,160 42,37,170 32,46,158 35,50,166 34,47,169 25,38,168 21,31,172 23,33,181 19,29,183 10,22,178 20,33,189 19,36,186 15,40,180 13,44,173 13,48,165 12,52,158 10,55,152 11,58,150 17,32,188 18,35,186 19,39,181 20,43,175 21,49,167 20,52,159 20,55,152 19,56,146 16,54,142 17,55,143 20,54,148 21,52,155 25,53,164 26,51,171 18,40,166 8,28,159 61,69,136 58,65,134 49,58,132 42,53,135 40,53,145 40,55,155 33,49,156 21,39,152 46,64,179 30,47,164 20,38,153 27,44,155 35,51,158 33,48,151 29,44,144 31,44,142 59,54,139 68,61,146 97,91,173 121,113,196 114,104,187 100,89,175 102,89,181 105,91,192 148,132,243 133,119,244 127,111,252 143,129,255 156,143,255 112,100,255 44,33,225 12,2,198 6,2,255 5,0,252 8,0,245 25,18,239 33,25,226 19,10,197 26,17,191 57,50,207 60,60,196 87,98,210 87,108,207 74,99,201 59,82,208 19,35,201 2,9,213 28,28,255 33,10,246 11,0,203 63,51,217 154,148,255 226,229,255 221,229,229 242,249,214 255,255,217 255,255,213 255,255,222 255,255,234 255,255,248 255,250,255 255,244,255 255,240,255 254,239,255 255,255,231 253,255,236 247,254,241 240,248,248 232,245,255 229,244,255 222,239,255 212,233,255 171,196,255 170,196,255 167,197,255 166,198,255 169,203,255 177,212,255 188,225,255 197,234,255 212,243,255 187,217,246 191,221,246 204,230,247 223,245,255 237,255,255 238,252,251 246,255,254 247,254,249 247,253,248 250,252,252 254,253,255 251,250,255 247,244,255 248,244,255 251,246,255 216,238,255 179,204,255 113,147,236 48,93,221 9,66,229 0,66,247 0,71,254 0,77,245 0,88,233 6,95,216 14,97,202 18,93,193 22,83,193 27,77,203 35,75,217 40,77,229 36,65,233 44,77,224 61,99,211 89,134,202 201,250,255 207,255,247 213,255,226 228,255,224 230,255,218 233,255,221
255,244,255 255,242,255 255,239,255 241,213,255 247,221,255 241,220,255 187,170,255 169,158,255 180,172,255 172,167,255 145,142,255 120,117,250 119,113,254 121,113,255 116,106,255 116,105,255 112,116,251 116,120,255 114,118,253 106,113,246 108,115,248 117,126,255 121,133,255 118,130,255 100,115,248 100,116,252 100,117,255 99,117,255 98,115,255 95,113,255 95,112,255 96,113,255 102,116,255 102,117,255 104,120,255 105,124,253 105,126,248 104,127,243 102,126,238 101,127,235 103,129,235 103,129,237 101,126,236 102,124,236 106,126,243 111,130,251 112,128,251 107,122,248 102,123,204 140,161,246 155,178,255 133,156,255 112,138,252 112,140,255 105,134,255 86,116,255 71,101,249 66,99,246 74,106,249 94,127,255 122,153,255 142,174,255 157,188,255 164,196,255 198,199,255 210,211,255 223,221,255 215,211,255 199,194,255 205,199,255 214,206,255 205,196,255 214,204,255 192,183,255 174,165,255 143,133,255 79,72,236 24,18,195 22,17,203 48,43,236 0,0,207 13,17,206 28,36,197 61,69,200 113,122,226 163,167,255 198,200,255 223,226,255 213,223,255 225,243,255 213,240,250 205,236,255 176,204,255 78,97,208 4,11,174 18,17,211 23,2,254 26,6,237 28,13,205 67,54,200 217,206,255 240,229,255 249,234,255 255,250,255 255,243,246 255,246,251 255,249,255 255,249,255 255,248,255 249,246,255 242,246,255 239,248,255 208,253,220 214,255,233 214,255,248 198,240,253 171,213,250 133,171,235 77,115,203 31,69,177 42,78,202 40,77,211 40,76,214 40,76,214 46,83,217 62,101,230 88,126,252 105,143,255 106,161,252 58,112,197 41,87,164 76,114,178 141,169,216 225,244,255 216,228,246 227,231,236 248,249,247 255,255,247 255,255,248 254,255,248 251,255,251 248,255,254 240,252,252 233,246,248 135,201,255 71,137,226 20,86,198 15,84,217 18,88,235 10,80,227 16,88,220 45,113,220 89,156,231 123,185,233 161,218,250 185,237,255 185,231,255 161,202,255 130,169,248 109,146,238 57,83,221 41,71,190 55,89,178 77,117,166 206,248,255 207,249,231 225,255,226 237,255,225 241,255,225 243,255,230
255,249,250 255,248,251 254,249,255 243,241,253 226,227,247 213,218,243 210,218,248 220,230,255 227,237,255 225,236,255 211,218,255 204,206,255 221,220,255 236,231,255 235,226,255 232,220,255 235,226,255 237,229,255 231,224,255 221,215,255 219,215,255 226,226,255 229,229,255 226,227,255 222,222,255 226,225,255 231,228,255 232,227,255 231,223,255 230,220,255 231,219,255 232,219,255 232,232,255 233,233,255 234,233,255 233,233,255 232,231,255 230,228,255 228,225,255 224,223,255 232,228,255 234,230,255 232,229,255 230,225,255 230,227,255 235,230,255 235,231,255 233,229,255 170,204,255 171,204,255 146,180,255 96,132,250 51,89,221 36,75,221 39,80,237 42,84,250 36,79,248 38,83,251 37,82,249 30,77,235 28,75,226 34,82,224 43,91,227 48,95,230 157,170,244 175,186,255 196,207,255 203,212,255 193,201,255 186,193,255 167,171,255 132,136,238 104,107,222 49,52,186 29,31,185 31,35,208 16,19,211 5,9,217 2,8,227 0,0,219 44,60,180 136,154,255 201,220,255 207,225,255 217,229,255 239,243,255 246,244,255 240,235,237 255,255,247 250,255,234 237,250,228 242,255,254 232,242,255 164,164,255 80,69,225 41,23,214 0,2,210 36,40,229 29,34,191 39,43,161 179,180,255 241,238,255 248,239,255 255,241,255 255,249,255 255,247,255 255,245,255 250,245,255 244,249,255 236,254,255 229,255,251 224,255,245 180,237,255 135,192,254 77,134,209 38,94,183 23,80,185 27,81,205 33,87,224 36,89,240 35,85,245 33,81,246 28,76,241 25,71,232 24,70,225 31,74,225 40,84,229 47,91,234 8,80,234 15,82,227 17,75,204 41,87,194 79,112,192 210,230,255 227,235,255 251,252,255 254,249,246 255,255,247 255,255,245 253,254,244 250,255,252 243,255,255 221,240,247 194,214,225 43,117,253 13,85,222 3,74,208 21,88,215 30,89,205 46,97,194 121,160,234 215,241,255 231,248,255 239,248,251 239,245,240 233,242,239 225,241,248 216,241,255 208,240,255 205,240,255 211,229,255 156,176,247 116,137,188 113,134,161 226,244,251 243,255,250 251,255,248 244,242,234 255,248,249 255,244,255
233,255,220 215,242,208 209,235,212 232,255,246 236,255,255 224,245,247 223,248,244 217,245,226 206,235,202 236,255,219 248,255,219 248,255,212 252,255,213 255,255,219 255,255,224 255,255,233 255,255,235 255,255,238 255,255,237 255,252,229 255,252,226 255,255,231 255,255,230 255,253,224 255,245,214 255,250,219 255,255,226 255,255,229 255,255,228 255,255,229 255,255,230 255,255,232 255,255,216 255,255,220 255,255,225 255,255,232 255,255,238 255,250,242 255,244,244 255,240,246 255,235,244 255,243,249 255,251,253 255,251,247 255,253,242 255,255,237 255,254,232 255,252,225 143,185,255 82,123,226 36,78,191 37,80,207 42,86,229 27,72,229 21,68,236 31,79,255 49,99,255 61,111,255 59,111,255 37,91,255 20,74,235 20,74,228 30,85,230 35,91,234 60,82,188 67,87,194 90,110,217 102,119,229 74,91,202 40,54,172 26,38,164 20,31,169 21,31,185 13,23,195 44,55,247 51,63,255 4,16,248 0,1,248 0,15,255 0,4,255 134,157,225 186,207,255 221,242,255 230,247,255 244,250,249 255,253,250 255,254,252 255,253,252 255,248,240 255,253,237 255,255,244 249,243,254 232,223,255 221,202,255 169,138,255 94,55,255 89,121,255 94,126,255 107,137,238 146,174,238 203,226,252 231,247,246 243,254,234 255,255,238 255,255,239 255,253,242 251,249,248 246,254,254 239,255,255 228,255,255 213,255,244 200,246,233 61,110,255 30,81,245 11,63,229 18,72,243 26,81,255 16,75,251 6,66,244 2,64,242 4,64,240 8,69,239 16,75,238 24,81,236 28,85,231 30,83,223 28,81,215 26,78,208 0,58,247 11,87,255 12,79,236 26,78,208 51,89,185 211,231,255 218,227,255 243,239,251 255,252,248 255,255,247 255,255,246 250,247,243 247,250,255 238,250,255 201,218,245 155,176,208 6,68,252 20,81,255 20,77,232 21,73,203 76,117,216 166,193,255 226,234,255 243,233,250 255,246,249 255,248,242 255,249,243 255,252,250 255,252,255 241,250,255 218,242,255 202,235,255 203,214,255 225,234,255 238,245,255 226,232,245 255,253,255 251,241,247 255,241,255 255,243,255 255,220,255 255,216,255
253,247,255 250,245,255 248,246,252 249,249,249 252,255,246 251,255,245 249,255,243 247,253,242 241,245,240 252,251,253 255,253,255 255,252,255 250,242,253 245,237,247 250,243,250 255,251,255 253,247,255 249,243,255 244,241,250 250,248,247 255,255,248 255,255,249 255,253,254 255,248,255 241,228,252 250,235,255 254,242,255 248,241,255 243,247,248 245,255,239 248,255,229 244,255,220 255,255,230 255,255,232 247,255,235 235,255,242 225,255,247 220,255,253 225,255,255 239,251,255 255,252,255 255,251,250 255,247,245 255,245,246 247,238,248 226,243,255 194,239,255 84,146,194 0,72,227 4,73,230 30,78,234 60,82,231 111,110,236 189,174,255 243,229,255 249,243,236 250,255,213 239,255,201 218,255,204 190,239,223 161,208,252 120,163,255 71,104,255 31,61,255 0,68,209 18,84,233 27,82,249 20,59,245 22,44,234 23,29,196 102,103,215 131,137,180 197,211,200 221,241,222 195,214,235 108,123,216 28,38,202 0,6,217 0,8,233 0,20,246 121,117,189 210,212,255 239,253,255 227,251,219 244,255,220 242,255,215 230,248,211 253,255,247 253,250,252 255,252,255 255,255,254 255,255,249 255,250,243 252,241,243 247,232,246 245,226,251 216,234,227 251,255,255 253,235,248 255,242,255 255,228,254 255,247,255 255,255,255 226,245,226 236,255,227 244,255,224 255,255,234 247,250,241 235,244,255 214,243,255 137,189,255 65,132,225 0,68,255 0,71,250 5,79,239 15,80,219 32,83,207 78,112,225 131,153,255 158,175,255 172,191,255 174,199,249 173,209,249 157,200,249 112,161,237 61,107,225 33,75,234 32,70,254 16,67,231 11,71,244 0,70,238 12,90,220 32,104,164 204,255,251 233,255,222 255,255,233 255,252,247 255,250,255 246,236,236 255,255,241 244,254,241 216,243,255 131,175,255 19,72,246 23,48,255 49,72,255 34,56,228 63,87,207 175,205,254 206,241,227 241,255,231 239,251,229 255,248,255 250,227,255 249,226,255 249,239,255 242,245,255 239,251,255 236,251,255 228,242,255 250,255,251 236,235,245 255,247,255 253,240,255 255,250,252 248,236,234 255,251,255 251,241,255 249,251,252 243,255,230
253,247,255 251,247,255 250,248,254 251,251,251 253,255,249 252,255,247 250,255,245 248,253,244 248,249,245 251,250,252 253,251,255 253,248,255 249,244,253 249,242,249 252,246,251 255,250,255 248,242,255 253,246,255 255,253,255 255,255,255 255,255,251 252,249,244 252,248,247 255,251,255 231,221,237 246,234,255 255,246,255 255,248,255 253,251,255 251,254,255 251,255,251 248,255,246 255,252,245 255,253,248 248,254,249 239,255,252 230,255,253 227,255,252 233,255,249 244,255,241 255,255,234 255,255,237 253,228,212 255,252,255 246,241,255 185,203,255 80,121,213 43,96,206 23,97,239 11,79,208 44,101,206 120,164,241 185,214,255 216,230,255 223,225,255 220,214,249 242,234,255 229,222,255 201,201,255 153,160,255 89,105,211 36,62,170 16,49,158 19,57,165 35,91,216 51,107,240 17,70,220 24,69,237 35,66,249 78,96,255 133,144,255 207,216,255 221,234,248 241,255,254 226,239,255 190,197,255 27,29,183 20,23,222 16,25,243 0,5,229 44,35,199 120,119,255 166,172,255 184,200,255 219,238,255 224,244,255 216,228,255 231,235,255 238,237,255 235,229,255 232,226,255 238,233,254 252,244,255 255,249,255 255,247,255 255,242,255 230,251,242 248,255,251 243,235,235 255,234,237 255,251,255 255,248,252 255,255,254 243,255,246 244,255,245 243,255,237 250,255,246 243,245,255 226,234,255 138,166,237 60,109,207 30,92,206 31,92,250 20,80,223 38,95,211 100,150,240 173,208,255 210,231,255 216,226,255 218,220,255 235,235,255 241,246,255 230,244,255 212,235,255 207,234,255 189,218,255 131,159,255 69,94,222 23,54,247 30,70,255 18,72,255 14,75,231 46,102,191 203,244,255 230,250,237 242,245,236 255,249,255 255,247,255 251,242,245 255,255,239 242,255,238 208,239,255 106,151,255 16,68,238 16,74,240 32,83,240 35,76,209 107,142,232 206,235,255 227,250,245 250,255,238 253,255,241 245,235,248 241,224,255 245,227,255 248,241,255 243,248,246 246,255,240 248,255,242 248,255,244 243,255,249 232,240,247 242,241,255 246,242,254 255,255,247 255,255,243 255,254,254 249,240,253 249,249,255 246,255,240
254,250,255 253,250,255 252,251,255 252,252,252 254,255,250 252,255,248 251,255,247 250,254,248 255,255,254 253,252,254 251,250,254 253,249,255 254,250,255 255,252,255 255,254,255 255,254,255 255,250,255 251,244,251 246,240,245 245,240,241 246,243,239 247,244,239 253,250,245 255,255,251 255,255,254 255,254,255 244,241,250 238,233,248 244,238,255 250,242,255 245,238,255 237,229,255 255,246,255 254,247,255 248,248,255 244,249,255 241,251,255 240,253,255 245,255,245 253,255,233 255,255,225 255,255,221 255,255,241 247,244,255 207,217,255 92,119,230 18,58,214 20,68,250 27,87,207 48,109,207 134,195,255 197,252,255 193,239,250 195,229,242 206,220,255 178,172,255 102,80,222 75,42,223 52,17,215 49,21,205 55,41,189 74,80,177 119,140,191 166,194,218 153,185,255 102,142,244 32,81,197 30,83,224 32,79,247 27,64,240 48,74,228 169,190,255 215,232,255 215,227,245 234,238,255 237,231,255 120,109,236 30,20,194 32,24,225 12,9,219 3,0,243 18,15,248 13,15,229 13,17,206 37,43,210 65,71,220 93,97,232 121,120,246 150,147,255 174,168,255 202,195,255 219,211,255 222,216,255 223,217,255 225,220,255 229,226,255 216,238,244 238,254,253 251,255,251 255,255,244 255,253,235 234,234,218 241,247,236 237,244,239 247,255,255 244,246,255 238,239,255 228,230,255 191,203,255 76,104,205 20,64,195 22,76,223 27,62,179 84,119,216 144,181,243 194,226,255 231,255,255 239,251,245 248,245,240 255,254,254 255,243,244 255,254,252 255,253,249 238,239,235 239,247,254 237,249,255 210,223,255 158,171,227 41,50,248 33,54,255 23,58,255 31,74,237 96,136,238 220,245,255 242,248,255 255,249,255 255,243,255 255,243,255 255,251,253 255,255,234 244,255,239 205,237,255 75,121,229 17,69,239 1,89,230 5,82,209 24,86,186 150,192,255 225,248,255 239,247,254 255,251,246 255,255,252 255,252,255 255,250,255 251,250,255 248,253,255 244,253,250 244,255,235 248,255,227 249,255,220 222,255,249 225,249,255 234,245,255 241,248,255 245,254,241 253,255,233 255,255,244 255,252,255 251,247,255 247,251,252
254,252,255 254,253,255 253,252,254 254,254,254 254,255,253 254,255,251 254,255,251 254,255,253 254,254,254 253,252,254 253,252,255 253,252,255 255,254,255 255,255,255 255,255,254 255,255,252 253,245,246 255,247,248 255,252,253 255,254,255 255,255,252 252,252,246 246,250,239 248,253,238 248,255,239 247,254,239 246,251,242 251,251,251 255,251,255 255,247,255 255,242,255 249,234,255 249,251,251 250,250,255 248,248,255 249,247,255 251,245,255 254,246,255 255,250,253 255,253,243 255,255,234 255,255,237 248,255,255 197,214,253 81,110,201 53,94,240 6,58,248 10,67,255 54,100,207 88,133,231 152,194,255 193,232,255 166,197,255 101,123,194 56,65,155 38,37,153 57,45,187 62,44,203 96,74,233 154,132,255 201,184,255 222,210,255 227,219,255 228,224,243 214,219,255 186,206,255 137,179,255 27,85,191 7,71,219 9,67,246 24,69,250 64,98,242 173,195,255 224,234,255 238,235,255 243,230,255 228,206,255 92,69,201 44,25,188 38,25,201 3,11,242 0,2,239 0,0,242 5,3,247 10,3,244 16,9,238 23,17,230 26,19,216 10,3,190 24,17,198 37,27,203 39,32,196 45,42,188 69,74,196 115,125,226 150,164,252 219,228,255 209,222,255 223,237,255 241,255,249 213,230,203 246,255,230 253,255,241 245,249,243 245,244,253 250,248,255 229,232,255 203,214,255 127,151,241 55,88,215 30,73,230 26,75,251 74,98,188 160,188,253 210,240,255 218,249,240 240,255,231 253,255,225 252,253,219 255,252,232 255,249,241 255,253,246 255,255,246 255,252,239 244,248,236 236,246,240 235,247,251 235,250,255 96,101,240 57,74,219 39,72,212 68,110,223 154,189,255 218,238,255 228,230,238 255,245,255 254,242,255 246,240,255 255,255,251 251,255,227 244,255,238 204,235,255 55,95,213 27,72,253 0,82,249 0,75,214 25,90,188 180,218,255 229,240,255 247,237,254 255,241,248 255,254,252 246,247,243 237,252,254 218,243,255 206,231,255 213,232,255 224,239,255 232,244,255 238,250,255 201,251,255 204,239,255 211,231,255 209,225,255 241,255,254 242,255,225 248,255,230 250,248,248 253,244,255 250,244,255
254,254,254 254,254,254 255,255,255 255,255,255 254,254,254 254,254,254 254,254,254 255,254,255 248,247,249 250,249,251 253,252,254 254,254,254 254,255,253 253,254,250 252,254,248 253,255,249 254,244,244 255,249,249 255,254,255 255,254,255 246,247,245 238,242,237 244,252,242 250,255,247 239,250,234 247,255,241 250,255,245 251,255,248 246,247,243 243,239,244 251,245,255 255,249,255 244,255,236 247,255,242 248,253,251 255,249,255 255,246,255 255,243,255 255,244,255 255,245,255 255,249,255 218,220,244 212,231,255 67,103,179 43,94,210 5,67,221 17,88,255 0,56,255 56,83,217 134,158,255 115,131,255 46,52,201 36,36,184 35,32,171 50,50,168 107,114,207 190,205,255 202,220,255 214,231,255 225,234,254 235,232,255 249,233,255 255,233,255 255,232,255 247,228,255 232,234,255 211,243,255 78,140,211 3,80,203 5,81,254 18,83,255 10,61,231 83,117,231 223,240,255 239,239,255 255,242,255 255,238,255 219,195,255 141,121,228 131,116,238 36,54,185 21,32,183 25,23,206 31,20,230 21,4,231 16,0,227 16,4,224 12,3,214 25,19,228 17,13,226 9,4,225 3,3,223 1,8,217 3,21,206 6,35,194 8,42,186 56,44,196 105,103,227 188,200,255 220,244,255 226,254,248 225,247,222 246,255,230 255,255,241 255,253,254 250,250,255 219,232,255 181,207,255 61,100,199 38,84,222 27,75,247 11,60,252 131,158,232 194,225,255 216,252,255 211,247,233 237,255,234 246,255,231 250,255,235 251,250,240 255,253,255 255,248,254 255,252,253 253,255,251 248,255,249 229,247,240 219,240,238 223,245,250 215,226,255 178,201,251 156,196,245 169,215,249 218,255,255 239,255,245 245,246,230 255,253,255 252,243,255 242,242,254 251,255,242 244,255,217 243,255,235 199,229,255 44,79,207 31,67,255 0,66,255 5,76,243 48,105,210 205,236,255 235,241,255 255,245,249 255,249,244 255,255,242 243,255,242 211,253,246 145,199,229 93,142,220 83,123,235 86,120,239 88,117,222 91,121,210 57,114,189 44,84,186 63,87,199 84,103,184 219,241,255 242,255,236 251,255,233 252,250,249 253,240,255 253,238,255
251,255,250 252,255,251 255,255,254 255,255,255 253,252,254 253,252,255 254,253,255 255,254,255 251,250,254 253,252,254 255,255,255 255,255,254 253,255,252 252,255,250 252,255,248 252,255,248 255,254,254 252,246,247 246,241,242 247,246,248 250,253,255 248,254,255 239,248,255 235,246,254 243,254,255 237,249,255 235,247,249 244,252,251 250,255,252 253,255,248 251,255,241 251,254,238 240,255,237 243,255,239 248,255,244 255,255,247 255,252,250 255,249,251 255,247,255 255,244,255 236,229,255 227,238,255 143,174,255 39,91,205 17,84,223 7,84,241 0,60,231 0,81,255 50,60,237 48,54,231 34,31,210 25,15,189 71,57,215 164,153,255 220,217,255 216,228,255 203,228,218 223,255,212 237,255,211 237,255,209 237,248,216 249,240,237 255,234,255 255,229,255 255,247,255 246,235,243 220,244,255 160,217,255 27,105,206 0,69,231 0,57,253 1,64,246 34,81,209 146,175,236 240,249,255 255,254,249 255,250,254 255,244,255 243,233,255 225,222,255 231,242,255 198,201,252 163,154,245 127,107,236 86,62,216 59,38,200 51,38,194 42,39,192 23,26,184 15,22,195 10,18,215 7,18,232 3,22,241 0,21,235 0,17,217 0,13,202 36,6,239 22,6,208 35,41,190 54,78,168 212,244,255 230,254,254 234,244,227 255,251,232 255,255,248 239,244,253 210,232,255 151,193,255 29,85,186 24,83,223 10,68,241 13,67,255 159,189,244 195,228,255 217,251,255 222,255,250 230,255,244 230,250,238 236,245,248 250,251,255 246,242,255 246,246,255 247,252,255 244,255,250 239,255,248 227,247,248 219,236,249 212,229,250 241,248,233 239,255,247 224,255,253 209,252,237 218,254,224 233,248,216 249,243,224 255,244,247 251,245,255 240,246,251 246,255,237 240,255,212 237,255,230 195,222,255 47,77,208 29,60,255 0,54,255 20,79,249 66,115,213 213,242,255 246,253,246 255,255,238 255,255,232 253,255,227 234,255,238 189,246,243 101,169,216 25,93,200 14,75,225 25,81,240 27,85,228 36,96,220 33,93,229 21,65,226 41,65,237 52,71,200 211,237,255 226,255,232 248,255,231 243,242,238 253,237,255 254,233,255
250,255,246 252,255,250 253,255,252 255,254,255 252,250,255 251,248,255 255,250,255 255,252,255 255,254,255 253,252,254 248,249,247 246,250,245 248,255,248 250,255,250 249,255,249 246,254,247 253,251,251 249,248,250 249,248,255 250,251,255 235,239,255 203,208,241 164,170,213 141,145,198 150,152,210 146,148,206 159,163,212 195,198,236 231,236,255 248,254,255 248,255,249 244,254,238 240,249,255 243,251,255 247,254,251 253,255,242 255,255,233 255,255,228 255,255,231 255,253,245 224,234,255 201,230,255 107,156,255 16,82,224 20,95,255 0,66,233 0,67,234 17,94,255 23,36,206 10,21,179 99,106,245 210,212,255 229,228,255 225,222,255 240,240,255 236,240,234 237,248,222 238,252,216 243,255,218 252,255,228 255,255,235 255,255,240 255,255,240 255,251,240 255,235,234 255,255,249 241,255,254 193,240,255 75,143,226 21,98,244 4,82,255 2,74,252 43,105,237 74,119,187 228,252,255 249,255,249 255,253,242 228,225,220 248,255,255 236,251,254 252,243,229 255,241,245 255,239,255 255,234,255 250,223,255 223,203,255 195,187,252 174,178,236 145,158,220 109,128,209 64,84,195 26,45,190 2,24,196 0,22,210 0,27,222 3,32,230 27,0,255 13,0,238 5,10,209 11,34,180 131,158,249 213,232,255 234,236,247 250,239,235 255,246,242 232,235,249 209,235,255 94,145,218 23,88,197 17,88,229 7,73,238 37,101,255 219,240,255 222,243,255 228,247,254 239,255,255 244,255,255 250,252,255 251,245,255 252,240,255 252,240,255 255,253,255 255,255,248 249,255,236 241,251,235 246,251,252 246,249,255 245,244,255 255,242,230 255,255,247 239,255,251 236,255,249 228,246,229 253,251,240 255,250,255 255,240,255 250,241,255 238,247,255 240,255,234 238,255,213 236,255,228 197,225,255 69,95,219 37,66,254 0,57,255 22,77,236 58,103,194 192,221,248 244,254,242 255,255,232 255,255,231 253,253,229 237,255,247 203,242,255 115,167,234 36,92,205 19,79,222 21,86,225 14,86,204 19,97,197 0,67,242 12,60,255 34,61,255 47,69,228 194,225,255 210,247,227 237,255,221 255,255,249 253,233,255 255,227,255
