50 170
254,254,254 250,250,250 250,250,250 254,254,254 255,255,255 253,253,253 252,252,252 253,253,253 253,253,253 242,242,242 254,254,254 255,255,255 255,255,255 249,249,249 243,243,243 237,237,237 204,222,255 159,164,239 77,66,176 67,50,161 150,141,208 227,235,235 240,255,208 213,231,170 199,206,171 192,189,185 187,179,190 165,161,166 145,148,139 124,128,122 132,133,143 192,189,214 254,255,232 253,255,231 250,255,228 246,250,225 244,248,223 247,250,228 255,255,237 255,255,244 255,255,247 249,246,238 236,231,228 234,227,230 250,239,247 255,250,255 255,249,255 253,240,255 244,244,244 255,255,255 255,255,255 252,252,252 242,242,242 243,243,243 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 245,245,245 244,244,244 252,252,252 255,255,255 251,251,251 253,253,253 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,236 255,255,244 255,253,255 255,246,255 252,236,255 244,232,255 247,244,255 250,255,254 241,255,236 233,255,224 237,255,237 233,255,246 217,236,255 223,231,255 197,197,255 134,128,239 65,67,175 51,54,158 38,40,140 44,49,140 84,90,173 133,142,216 167,175,245 175,184,251 212,221,255 199,207,255 181,189,255 159,164,249 113,118,211 62,64,166 36,39,144 38,39,149 62,80,163 147,166,233 219,238,255 232,249,255 236,244,255 253,250,255 255,245,255 255,232,255 255,246,255 255,252,249 255,255,231 255,255,215 252,255,213 255,255,233 253,255,247 239,243,244 251,244,255 252,247,255 252,251,255 251,253,253 252,254,248 252,255,246 255,255,251 255,253,255 255,247,255 255,243,255 255,242,255 255,246,255 255,247,255 255,247,255 255,252,249 255,255,248 253,255,230 244,255,233 229,241,241 226,236,255 220,226,255 187,193,255 108,111,233 26,26,162 32,32,168 47,45,168 117,119,214 214,216,255 233,237,255 229,236,229 255,255,233 255,255,222 255,253,255 246,244,250 254,253,255 249,249,249 248,249,247 255,255,251 253,255,247 243,247,236 255,255,248 255,255,248
247,247,247 238,238,238 234,234,234 243,243,243 254,254,254 255,255,255 251,251,251 247,247,247 230,230,230 225,225,225 239,239,239 244,244,244 245,245,245 244,244,244 227,227,227 220,220,220 174,191,212 172,174,232 111,97,198 89,66,180 118,102,185 130,131,151 127,145,106 119,143,79 138,155,104 126,131,110 118,117,121 120,116,128 129,128,137 117,118,122 129,132,136 207,210,215 235,250,219 238,253,222 247,255,231 253,255,237 253,255,238 252,255,237 247,254,233 247,250,234 255,255,247 253,251,243 241,237,236 240,233,236 251,242,252 255,250,255 255,249,255 255,244,255 249,249,249 248,248,248 247,247,247 247,247,247 250,250,250 252,252,252 251,251,251 247,247,247 243,243,243 242,242,242 244,244,244 251,251,251 255,255,255 255,255,255 255,255,255 255,255,255 252,252,252 252,252,252 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 250,239,231 255,245,237 255,253,242 255,255,244 253,255,245 249,255,246 241,255,242 232,252,240 227,248,246 236,254,255 226,241,255 203,210,255 172,174,252 109,103,204 60,48,168 63,48,176 61,40,162 102,83,194 155,143,233 200,195,255 230,232,255 242,252,255 238,255,241 231,250,225 231,250,225 235,252,238 237,248,252 233,236,255 226,222,255 202,191,255 155,138,243 108,89,206 33,55,167 25,46,151 66,84,175 146,158,236 206,209,255 232,226,255 241,226,255 244,223,255 255,247,255 255,250,244 255,255,237 255,255,230 255,248,223 255,244,238 255,249,255 255,244,255 247,250,254 250,253,255 253,251,255 253,250,255 254,248,255 253,247,255 255,248,255 255,251,255 255,250,255 255,249,252 255,249,252 255,248,255 255,245,255 255,242,255 255,240,255 255,240,255 249,243,254 251,252,255 248,255,249 241,255,245 225,253,240 220,249,255 208,232,255 185,196,255 137,135,255 38,26,174 72,54,201 65,45,168 139,126,204 250,247,255 233,240,219 255,255,219 248,244,255 245,241,253 255,252,255 255,254,255 247,247,247 251,252,250 254,255,250 248,251,242 252,255,245 252,255,245
247,247,247 233,233,233 226,226,226 237,237,237 253,253,253 255,255,255 248,248,248 239,239,239 234,234,234 240,240,240 234,234,234 176,176,176 136,136,136 131,131,131 120,120,120 128,128,128 115,127,131 125,127,157 119,110,173 123,107,185 128,114,178 118,116,145 119,127,120 124,137,111 118,130,108 124,128,123 133,132,142 135,132,147 132,133,143 110,114,115 120,126,121 198,205,198 219,231,231 216,229,227 220,233,231 235,246,244 246,255,254 248,255,254 250,255,254 251,255,254 239,244,242 245,247,247 248,247,249 245,241,246 243,239,245 249,241,251 255,247,255 255,248,255 255,255,255 255,255,255 253,253,253 250,250,250 247,247,247 247,247,247 252,252,252 255,255,255 255,255,255 245,245,245 239,239,239 250,250,250 255,255,255 247,247,247 248,248,248 255,255,255 251,251,251 251,251,251 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,246,255 255,250,255 251,249,239 235,245,215 236,255,215 243,255,228 237,255,241 215,239,245 218,231,255 191,195,255 128,120,227 79,64,185 68,51,172 62,46,157 80,66,167 129,116,208 214,190,255 230,209,255 245,226,255 247,231,255 243,231,253 243,236,241 252,246,239 255,255,240 255,255,239 255,255,247 255,251,250 244,234,250 245,232,255 254,238,255 252,234,255 240,220,255 162,180,255 88,101,207 30,33,155 38,32,163 98,87,211 175,162,255 225,218,255 243,240,255 241,242,246 243,241,233 255,250,243 255,253,255 255,249,255 255,237,255 255,238,255 255,242,255 246,246,255 249,248,255 251,249,255 253,246,255 253,246,255 255,246,255 254,248,255 255,251,255 255,255,251 255,255,246 255,255,244 255,252,247 255,248,254 255,244,255 255,240,255 255,236,255 249,235,255 238,231,255 239,244,247 243,255,239 236,255,228 231,255,228 224,253,237 211,231,248 203,210,255 226,222,255 141,126,234 84,66,173 67,50,141 94,82,148 203,198,237 249,246,255 248,242,255 246,240,255 246,241,255 252,248,255 248,247,251 246,246,246 255,255,252 255,255,249 254,255,247 254,255,247
255,255,255 241,241,241 233,233,233 241,241,241 254,254,254 255,255,255 246,246,246 237,237,237 240,240,240 250,250,250 239,239,239 163,163,163 125,125,125 134,134,134 123,123,123 138,138,138 129,136,129 126,129,134 130,129,149 110,106,135 109,105,134 125,126,146 121,125,136 126,132,139 113,117,128 115,116,136 122,119,145 117,114,140 122,120,140 125,126,136 142,147,146 201,205,200 226,229,255 219,223,255 218,223,255 226,231,255 231,236,255 228,233,255 228,232,255 232,237,255 245,249,255 246,250,255 246,248,255 249,252,255 253,254,255 255,254,255 250,249,251 236,235,237 226,226,226 231,231,231 230,230,230 213,213,213 188,188,188 179,179,179 196,196,196 220,220,220 247,247,247 231,231,231 231,231,231 249,249,249 255,255,255 250,250,250 246,246,246 252,252,252 250,250,250 251,251,251 252,252,252 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 239,220,255 240,226,254 230,228,240 222,233,230 229,248,239 230,254,254 208,230,255 180,194,252 103,108,201 74,67,188 59,44,179 61,43,172 97,81,189 184,171,251 239,229,255 225,218,255 219,210,231 229,220,241 246,233,255 255,244,255 255,245,255 255,245,255 255,244,255 255,244,255 255,241,255 255,240,255 255,243,255 255,248,255 254,244,255 245,238,245 245,241,246 254,250,255 231,242,255 223,228,255 183,175,255 108,91,224 53,33,176 65,51,177 140,135,226 210,217,255 235,249,255 238,253,255 236,245,249 245,245,255 255,247,255 255,244,255 255,237,255 255,247,255 249,243,255 248,243,255 248,244,255 250,247,255 252,251,255 253,253,255 252,254,255 251,254,252 253,255,252 253,255,251 253,255,251 252,253,249 252,253,251 253,253,253 251,251,251 247,246,248 196,193,219 155,154,174 115,117,128 81,87,86 49,57,46 40,50,33 61,73,53 81,91,78 47,54,51 8,12,23 6,6,36 2,0,47 8,0,66 0,0,68 18,3,95 135,118,215 249,240,255 255,247,255 245,239,255 245,240,255 254,251,255 251,250,252 255,255,254 255,255,251 253,255,247 253,255,246
255,255,255 250,250,250 246,246,246 251,251,251 255,255,255 253,253,253 248,248,248 245,245,245 250,250,250 249,249,249 233,233,233 156,156,156 124,124,124 131,131,131 112,112,112 134,134,134 135,136,127 111,112,103 136,138,132 134,138,132 136,142,137 126,135,132 115,123,122 191,200,204 193,198,213 157,157,187 124,119,164 97,87,140 107,96,146 128,121,156 114,111,127 103,104,108 81,74,189 100,93,204 136,131,236 179,175,255 203,200,255 210,209,255 219,220,255 232,233,255 231,234,255 238,243,255 243,248,255 245,251,255 243,248,249 232,239,234 213,221,211 195,203,193 178,178,178 156,156,156 137,137,137 132,132,132 135,135,135 134,134,134 129,129,129 125,125,125 140,140,140 155,155,155 184,184,184 220,220,220 252,252,252 255,255,255 255,255,255 248,248,248 249,249,249 250,250,250 252,252,252 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,247,255 244,239,255 230,223,255 207,202,255 166,164,246 113,110,213 62,61,177 34,34,158 40,38,162 51,50,166 130,127,226 211,207,255 227,223,255 231,227,255 248,244,255 254,249,251 248,255,254 248,254,253 246,250,251 248,249,253 251,249,255 252,246,255 251,243,254 249,241,252 246,238,248 246,240,245 251,249,249 255,255,251 253,255,247 249,255,240 247,255,237 248,255,238 255,255,240 247,245,245 239,230,255 231,215,255 165,146,255 62,47,175 44,38,157 108,114,209 176,194,255 217,244,255 220,249,254 216,240,232 241,255,249 247,254,251 243,242,246 255,251,255 254,255,250 247,250,241 240,243,234 238,244,233 245,251,240 251,255,247 251,255,252 250,255,254 249,254,255 250,255,255 247,254,255 244,253,250 242,255,245 244,255,242 240,255,234 232,252,223 6,21,13 0,2,0 0,0,4 10,6,18 11,1,17 11,0,10 12,0,4 12,0,0 21,13,0 7,4,0 3,4,0 6,7,17 1,1,37 0,0,53 0,0,79 38,30,131 187,177,207 254,245,255 253,245,255 243,237,254 255,251,255 252,251,255 252,253,251 252,254,248 251,254,245 251,255,244
253,253,253 252,252,252 254,254,254 255,255,255 255,255,255 250,250,250 251,251,251 255,255,255 251,251,251 253,253,253 244,244,244 163,163,163 124,124,124 133,133,133 141,141,141 202,202,202 242,239,231 255,254,244 255,255,245 160,166,147 123,134,114 129,145,122 120,137,116 222,239,225 211,223,223 224,228,253 231,222,255 178,160,237 130,109,188 128,112,173 123,115,146 116,115,125 49,33,188 45,30,181 47,33,175 51,38,170 50,41,158 59,53,154 89,86,171 124,123,191 147,150,201 189,193,228 219,226,246 203,212,221 158,169,167 126,137,127 124,135,119 133,145,127 127,127,127 123,123,123 124,124,124 129,129,129 130,130,130 126,126,126 126,126,126 131,131,131 121,121,121 127,127,127 126,126,126 130,130,130 168,168,168 224,224,224 255,255,255 255,255,255 249,249,249 250,250,250 251,251,251 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 230,235,234 179,176,201 121,112,179 83,65,182 50,26,188 32,7,195 60,36,230 101,88,255 149,146,255 196,202,255 215,227,255 222,236,255 246,255,255 253,255,247 250,248,237 255,255,247 232,250,249 235,252,248 239,255,247 241,255,242 239,255,234 238,255,225 242,255,223 247,255,223 214,234,189 241,255,217 248,255,227 241,255,225 231,255,220 240,255,232 241,255,238 239,255,240 255,255,207 255,255,224 255,250,237 238,228,255 240,227,255 190,178,255 93,85,226 32,32,168 69,84,186 168,199,250 211,253,252 208,255,217 234,255,227 240,255,231 231,242,232 251,254,255 255,255,223 244,255,215 232,245,207 229,241,211 238,247,227 247,255,245 250,255,255 250,254,255 242,248,255 243,251,255 240,252,254 235,251,244 236,255,240 237,255,237 231,255,227 222,249,215 3,27,0 0,12,0 0,6,1 8,2,13 11,0,16 20,0,21 27,0,23 24,0,11 22,0,4 23,6,3 9,0,0 35,34,38 41,47,66 52,59,98 87,96,153 43,52,119 90,79,111 219,209,239 251,242,255 240,234,253 252,248,255 249,247,253 253,253,253 255,255,252 254,255,248 254,255,247
255,255,255 253,253,253 254,254,254 255,255,255 253,253,253 247,247,247 248,248,248 254,254,254 250,250,250 255,255,255 252,252,252 145,145,145 126,126,126 135,135,135 119,119,119 248,248,248 255,255,255 255,255,255 254,254,254 160,160,160 126,126,126 128,128,128 128,128,128 242,242,242 241,241,241 229,229,229 241,241,241 198,198,198 118,118,118 142,142,142 121,121,121 205,205,205 227,234,243 199,204,225 160,159,201 125,119,190 91,79,179 52,35,162 40,21,168 58,37,193 42,22,175 64,48,186 57,44,159 109,103,185 118,119,169 117,124,144 117,131,127 121,137,120 106,118,142 109,121,145 110,124,146 110,128,145 113,135,147 115,141,148 112,139,143 107,134,131 115,141,135 102,126,116 115,133,120 133,146,130 127,135,118 138,140,121 195,194,174 252,248,229 233,255,203 241,255,216 237,255,217 243,255,230 241,255,231 231,255,221 243,255,230 244,255,227 231,255,211 248,255,230 250,255,241 247,250,255 248,234,255 222,193,255 170,129,238 117,69,195 69,58,138 87,77,153 101,93,164 93,85,148 126,122,174 198,196,238 229,228,255 237,234,255 242,240,255 249,242,255 255,249,255 255,248,255 255,243,250 255,249,255 255,250,255 255,242,250 241,252,249 241,252,249 243,254,251 245,255,253 245,255,253 242,253,250 242,253,250 243,254,251 236,247,244 232,243,240 229,240,237 229,240,237 234,245,242 240,251,248 243,254,251 244,255,252 255,226,255 255,237,255 255,242,255 255,254,247 254,255,237 251,255,249 217,211,252 130,107,215 62,24,183 125,86,248 233,210,255 237,238,255 230,249,230 238,255,223 244,255,238 242,247,248 255,255,219 254,255,229 244,241,243 238,227,255 216,205,251 247,240,255 239,242,255 246,255,245 246,255,233 240,255,222 233,250,217 237,248,228 247,253,242 253,255,246 255,255,243 255,255,241 248,255,248 223,240,213 187,207,165 188,210,162 170,186,152 127,131,126 2,0,26 9,0,52 9,0,57 141,125,179 251,246,255 243,246,254 228,236,235 237,246,250 230,234,253 172,174,205 57,54,139 164,163,235 220,224,255 235,242,255 243,253,253 235,244,231 242,248,229 255,255,241 255,255,247 255,252,254
255,255,255 253,253,253 253,253,253 255,255,255 255,255,255 251,251,251 250,250,250 254,254,254 252,252,252 253,253,253 252,252,252 161,161,161 135,135,135 138,138,138 124,124,124 236,236,236 250,250,250 255,255,255 254,254,254 161,161,161 126,126,126 127,127,127 127,127,127 241,241,241 253,253,253 247,247,247 252,252,252 212,212,212 118,118,118 121,121,121 126,126,126 225,225,225 239,246,249 241,245,255 236,240,255 237,238,255 236,235,255 217,213,255 190,184,255 178,172,255 162,157,255 123,119,208 103,102,174 118,122,171 120,127,154 118,128,135 113,124,114 129,143,125 111,122,142 101,110,137 83,91,128 70,75,124 73,76,137 89,90,164 106,104,186 114,112,194 107,102,181 107,102,171 121,117,169 124,120,155 108,105,121 130,126,125 133,130,115 156,153,132 226,235,244 241,248,255 237,241,255 237,239,255 233,234,255 229,231,255 238,243,255 232,241,251 243,254,251 166,179,165 142,152,139 161,167,162 139,135,147 120,107,139 135,113,165 133,106,169 125,114,182 105,97,158 105,102,148 120,124,149 175,186,190 234,252,235 243,255,232 244,255,222 244,255,214 244,255,214 254,255,225 255,255,233 254,254,236 255,255,251 255,252,255 255,243,255 255,252,255 255,252,255 255,252,255 255,252,255 255,252,255 252,249,255 249,246,255 248,245,254 254,251,255 250,247,255 247,244,253 247,244,253 250,247,255 254,251,255 255,252,255 255,252,255 255,225,255 248,226,255 243,235,242 250,255,228 244,255,207 241,255,215 243,255,252 230,223,255 91,66,194 57,27,170 182,162,255 236,235,255 243,255,246 248,255,238 247,255,244 251,253,255 235,230,231 246,241,242 249,247,247 255,255,255 245,248,246 251,255,252 240,248,241 238,249,241 246,255,250 238,245,242 232,238,237 237,241,242 245,247,247 250,251,249 254,253,249 255,255,250 242,243,253 246,254,244 247,255,227 253,255,220 237,254,211 168,174,163 0,0,20 0,0,34 1,0,30 161,163,171 243,255,228 246,255,222 244,255,234 233,242,255 231,224,255 131,112,215 39,36,116 159,158,226 220,224,255 231,238,255 232,243,241 233,243,227 247,254,233 255,255,243 255,255,247 255,251,254
255,255,255 254,254,254 253,253,253 255,255,255 255,255,255 255,255,255 253,253,253 254,254,254 254,254,254 245,245,245 250,250,250 171,171,171 122,122,122 121,121,121 131,131,131 234,234,234 242,242,242 255,255,255 254,254,254 163,163,163 127,127,127 126,126,126 126,126,126 240,240,240 252,252,252 252,252,252 248,248,248 228,228,228 147,147,147 134,134,134 156,156,156 243,243,243 253,255,255 253,255,255 239,243,248 225,231,242 227,236,250 235,244,255 230,243,255 221,233,255 199,212,234 122,136,154 119,131,143 110,122,126 109,120,117 118,127,117 135,142,127 174,182,165 144,151,171 131,136,167 108,109,160 84,78,157 70,55,163 66,45,178 65,37,190 62,31,192 68,37,194 87,58,198 114,87,204 120,100,183 120,105,156 153,142,162 131,127,122 128,126,108 119,104,185 146,128,217 157,135,237 175,149,255 190,163,255 204,178,255 222,200,255 215,199,255 236,227,255 143,142,168 107,112,115 131,139,128 134,140,123 124,128,109 128,128,114 131,131,119 121,115,156 124,120,155 126,127,148 117,126,130 158,175,161 229,252,220 241,255,224 228,255,205 237,255,213 236,255,212 243,255,223 246,255,232 243,255,237 248,255,250 251,254,255 244,244,255 252,238,249 253,239,250 255,241,252 255,244,255 255,248,255 255,250,255 255,250,255 255,250,255 255,250,255 255,249,255 255,247,255 255,246,255 255,248,255 255,248,255 255,248,255 255,247,255 249,241,255 246,244,255 243,254,244 244,255,226 234,255,203 217,255,195 225,251,238 219,220,255 157,138,255 61,35,172 187,168,255 244,242,255 241,252,244 245,255,234 236,240,229 247,245,251 255,235,255 255,244,255 253,251,250 254,255,232 248,255,216 250,255,223 248,255,236 250,253,255 248,244,255 243,236,255 241,236,255 245,240,255 247,245,255 247,246,255 253,248,255 255,249,255 255,244,255 252,246,255 249,250,246 250,254,235 250,253,237 192,193,191 1,0,11 8,5,20 0,5,3 161,180,147 234,255,208 228,255,208 238,255,250 213,214,255 173,152,255 56,19,193 88,85,157 190,190,250 234,238,255 233,240,255 234,243,240 242,250,233 255,255,239 252,253,237 255,255,247 255,251,254
255,255,255 254,254,254 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 246,246,246 252,252,252 184,184,184 116,116,116 115,115,115 158,158,158 253,253,253 236,236,236 251,251,251 253,253,253 164,164,164 128,128,128 126,126,126 125,125,125 240,240,240 254,254,254 255,255,255 248,248,248 255,255,255 219,219,219 210,210,210 225,225,225 255,255,255 255,248,255 255,253,255 255,255,255 252,255,248 242,254,236 245,255,237 244,255,235 243,255,233 158,185,146 109,133,98 128,149,117 121,135,111 119,127,110 138,139,129 199,196,191 240,235,232 234,234,255 238,235,255 235,229,255 225,215,255 213,196,255 200,179,255 186,160,255 173,144,255 147,117,255 149,121,250 135,111,219 120,98,180 119,103,157 116,104,132 134,125,135 143,135,135 111,92,179 103,80,178 72,45,162 63,30,165 56,18,168 52,12,168 70,32,181 72,42,169 73,51,146 115,102,164 133,129,158 123,128,127 135,142,121 132,141,108 121,131,89 146,156,113 120,119,123 122,121,130 126,125,141 123,119,148 168,164,205 239,233,255 241,236,255 231,227,255 220,218,255 216,217,255 222,226,255 225,232,255 222,233,255 227,242,255 233,249,255 228,246,253 255,252,255 255,253,255 255,251,254 254,247,250 254,247,250 254,247,250 252,245,248 248,241,244 255,248,251 254,247,250 254,247,250 254,247,250 254,247,250 253,246,249 252,245,248 251,244,247 226,249,245 231,254,250 218,245,236 217,247,234 216,247,240 215,239,255 221,229,255 203,191,255 86,61,213 60,31,176 191,175,255 243,243,255 241,251,234 255,255,237 255,255,248 255,250,255 235,216,255 255,244,255 242,243,239 249,255,224 255,255,221 255,255,225 255,255,240 251,245,255 255,243,255 252,240,255 253,243,255 251,246,255 246,243,255 240,237,255 244,238,255 251,242,255 255,244,255 254,237,255 255,237,255 249,229,255 255,239,255 204,195,215 0,2,0 9,20,0 6,23,0 113,131,108 239,251,255 238,241,255 202,193,255 110,92,221 47,22,180 61,32,207 174,173,235 230,231,255 242,244,255 238,244,255 246,254,247 252,255,241 255,255,240 248,248,230 255,255,247 255,251,254
255,255,255 255,255,255 254,254,254 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 249,249,249 231,231,231 239,239,239 200,200,200 145,145,145 147,147,147 189,189,189 245,245,245 235,235,235 249,249,249 251,251,251 162,162,162 128,128,128 127,127,127 126,126,126 239,239,239 244,244,244 255,255,255 244,244,244 255,255,255 253,253,253 255,255,255 255,255,255 255,255,255 250,231,255 242,228,246 254,245,255 255,255,251 255,255,241 247,255,225 246,255,219 238,255,208 132,156,102 125,145,98 135,150,112 130,138,115 134,133,123 156,149,154 239,226,240 249,232,253 227,218,255 232,224,255 234,227,255 233,228,255 232,229,255 235,232,255 233,232,255 230,229,255 227,227,255 243,242,255 242,239,255 245,240,255 235,228,255 132,123,144 135,125,142 124,113,129 130,129,155 125,122,161 129,118,180 163,144,231 160,135,245 116,86,211 92,61,190 79,51,170 71,48,146 107,91,162 129,120,163 110,108,127 119,120,118 131,134,118 118,122,97 136,141,112 136,137,121 123,121,121 134,125,152 131,113,180 117,89,196 104,67,213 100,58,235 127,83,255 145,105,255 142,108,255 154,130,255 169,158,255 177,178,255 190,205,255 205,229,255 206,235,250 218,225,242 224,231,248 226,233,250 224,231,248 226,233,250 233,240,255 236,243,255 234,241,255 229,236,253 230,237,254 232,239,255 232,239,255 232,239,255 231,238,255 231,238,255 230,237,254 209,249,237 222,255,255 211,237,255 203,219,255 179,187,255 133,128,251 90,72,227 48,20,197 63,34,203 128,107,234 223,218,255 247,255,253 253,255,231 254,255,230 255,252,255 248,226,255 251,253,255 253,254,255 251,252,248 246,247,237 255,255,243 254,251,243 255,254,253 255,247,253 255,246,255 255,247,255 255,250,255 251,248,255 239,239,251 230,229,249 229,227,255 235,234,255 255,250,247 255,247,255 255,237,255 253,224,255 251,228,255 196,188,205 0,9,0 8,29,0 1,21,0 105,112,127 201,188,255 135,109,249 77,47,214 47,24,182 76,63,195 161,157,255 215,215,255 235,235,255 233,237,255 243,249,254 251,255,248 252,255,238 255,255,240 252,252,234 255,254,247 255,251,254
253,253,253 255,255,255 255,255,255 250,250,250 248,248,248 251,251,251 255,255,255 255,255,255 255,255,255 251,251,251 255,255,255 255,255,255 238,238,238 239,239,239 251,251,251 251,251,251 239,239,239 249,249,249 247,247,247 158,158,158 127,127,127 129,129,129 127,127,127 239,239,239 241,241,241 255,255,255 248,248,248 248,248,248 246,246,246 252,252,252 253,253,253 241,241,241 255,241,255 244,221,253 240,222,245 252,243,253 251,248,244 252,255,240 246,255,229 224,236,206 124,136,106 135,143,120 121,124,109 123,119,118 146,136,148 194,175,200 255,236,255 237,211,251 252,241,255 251,243,255 249,244,255 239,242,250 235,246,238 238,255,234 240,255,231 241,255,228 240,255,226 246,255,233 236,254,225 246,255,240 245,249,243 136,134,140 139,130,143 142,131,151 123,145,103 112,130,101 128,139,131 198,202,221 239,235,255 226,218,255 232,221,255 244,230,255 236,226,255 126,119,164 115,110,141 132,130,149 128,125,134 142,139,141 134,129,130 119,114,115 133,129,124 131,122,132 139,125,159 121,100,168 93,63,168 68,33,173 48,10,176 58,17,202 48,12,202 39,8,191 41,20,183 45,35,171 39,41,149 42,54,132 47,67,124 46,70,116 66,75,142 80,89,156 91,100,167 93,102,169 100,109,176 115,124,191 127,136,203 131,140,207 136,145,212 138,147,214 140,149,216 141,150,217 140,149,216 140,149,216 140,149,216 142,151,218 77,102,146 70,90,148 40,51,135 39,41,153 39,33,168 29,16,168 54,36,195 84,65,216 153,139,255 224,223,255 243,255,255 231,254,210 249,255,215 242,244,225 255,241,255 255,226,255 246,255,226 230,243,217 248,251,249 232,225,240 234,220,244 247,232,253 255,249,255 255,255,248 255,252,235 255,255,240 255,255,250 254,253,255 241,244,249 229,236,239 225,239,233 231,248,237 255,255,223 252,255,231 246,242,247 245,234,255 253,244,255 204,204,204 7,17,0 2,17,0 0,5,0 68,67,106 83,68,160 44,22,151 76,57,190 133,125,232 204,213,255 214,233,255 219,219,255 229,232,255 233,239,252 250,255,255 252,255,244 242,247,226 251,254,232 251,251,233 255,254,247 255,252,253
251,251,251 255,255,255 255,255,255 246,246,246 240,240,240 245,245,245 252,252,252 255,255,255 246,246,246 241,241,241 243,243,243 255,255,255 254,254,254 254,254,254 251,251,251 220,220,220 245,245,245 250,250,250 244,244,244 154,154,154 126,126,126 130,130,130 129,129,129 239,239,239 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 254,254,254 251,228,255 228,206,235 236,217,242 255,240,255 255,248,255 255,251,255 250,248,254 208,206,212 130,128,134 138,135,144 123,116,129 130,119,139 174,157,184 247,226,255 255,241,255 253,227,255 247,238,251 251,246,255 254,252,252 248,254,243 244,255,233 245,255,228 244,255,223 242,255,218 236,255,211 239,255,217 241,255,221 251,255,237 253,255,244 201,203,197 134,132,132 129,125,130 131,155,101 119,140,95 130,149,116 201,214,198 244,255,253 234,241,250 231,237,250 227,233,246 246,254,255 113,120,123 116,122,121 142,147,145 115,115,115 123,120,122 132,128,134 141,133,144 137,127,140 128,116,134 122,113,134 122,114,144 179,172,209 239,236,255 220,217,255 176,176,236 183,185,250 161,166,235 148,155,228 134,143,216 109,118,192 89,101,173 80,92,164 72,84,156 35,37,145 49,51,159 54,56,164 43,45,153 34,36,144 38,40,148 45,47,155 47,49,157 37,39,147 39,41,149 41,43,151 40,42,150 38,40,148 38,40,148 40,42,150 42,44,152 43,43,149 59,59,165 54,54,160 77,79,181 110,113,211 132,135,226 176,180,255 218,225,255 217,229,255 239,255,252 219,246,202 141,168,104 132,150,97 125,125,113 130,109,147 137,102,176 131,155,107 132,148,117 232,236,231 243,235,252 243,229,253 255,246,255 255,247,243 254,247,228 255,249,229 255,250,237 255,253,252 255,254,255 246,253,250 235,253,230 233,255,214 235,255,210 240,255,206 243,255,218 240,252,230 251,255,255 245,245,255 189,189,203 13,14,24 0,0,7 0,0,15 13,14,42 71,70,112 149,151,199 223,229,255 223,234,255 227,247,255 215,242,239 231,233,255 237,239,255 239,243,248 251,255,251 251,255,240 244,249,228 252,255,233 242,242,226 255,254,247 255,252,253
