50 170
253,253,253 242,242,242 239,239,239 248,248,248 255,255,255 251,251,251 243,243,243 240,240,240 233,233,233 236,236,236 244,244,244 252,252,252 253,253,253 250,250,250 252,252,252 255,255,255 255,255,255 247,247,247 244,244,244 252,252,252 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 253,253,253 253,253,253 255,255,255 250,250,250 241,241,241 243,243,243 251,251,251 255,255,242 255,255,248 255,255,254 245,250,253 240,245,254 242,248,255 250,253,255 253,254,255 253,254,252 251,255,252 242,255,253 223,249,255 165,209,226 157,217,246 143,218,255 126,208,255 79,208,253 78,193,244 65,163,223 59,146,213 64,155,230 50,152,234 61,171,255 49,160,252 42,151,243 55,161,254 44,154,242 57,171,255 62,171,249 63,158,232 90,161,235 165,218,255 232,244,254 239,249,255 240,250,255 247,254,255 250,255,255 251,255,249 249,250,240 255,255,244 255,255,240 248,250,231 255,255,241 255,255,240 250,255,237 245,253,236 233,243,226 242,252,235 255,248,255 255,245,255 254,243,255 255,245,255 255,245,255 253,242,255 252,241,255 253,242,255 250,239,255 250,239,255 250,239,255 253,242,255 255,245,255 255,246,255 255,246,255 255,244,255 249,255,246 251,255,247 249,255,245 251,255,245 253,255,245 253,255,244 246,254,237 251,255,243 250,255,244 251,254,245 250,251,247 251,251,251 253,251,255 254,250,255 255,251,255 255,250,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 238,238,238 236,236,236 252,252,252 237,237,237 211,211,211 60,60,60 0,0,0 16,16,16 9,9,9 3,3,3 1,1,1 26,26,26 0,0,0 108,108,108 236,236,236 255,255,255 254,254,254 253,253,253 253,253,253 242,242,242 255,255,255 246,246,246 254,254,254 251,252,250 253,254,252 255,255,254 255,255,254 255,255,252 253,254,250 239,241,235 224,229,220 240,246,235 244,251,238 242,250,233 237,246,226 238,251,227 247,255,234 249,255,235 243,255,229 255,255,255 247,247,247 246,246,246 251,251,251 249,249,249 239,239,239 237,237,237 243,243,243 255,255,255 255,255,255
255,255,255 247,247,247 243,243,243 249,249,249 254,254,254 248,248,248 239,239,239 235,235,235 233,233,233 238,238,238 248,248,248 255,255,255 255,255,255 252,252,252 253,253,253 255,255,255 252,252,252 236,236,236 232,232,232 245,245,245 254,254,254 251,251,251 251,251,251 255,255,255 255,255,255 255,255,255 253,253,253 255,255,255 253,253,253 248,248,248 249,249,249 254,254,254 255,255,241 255,255,249 254,255,253 241,245,250 234,239,248 238,242,253 247,250,255 253,255,255 252,255,253 250,255,252 232,252,253 197,236,245 118,179,205 93,177,219 72,172,230 53,163,229 0,167,232 17,177,247 39,174,250 49,171,254 42,166,254 14,152,242 12,161,252 1,153,248 23,169,255 16,164,255 0,142,240 0,154,248 0,175,255 0,158,252 8,141,238 59,173,255 214,228,246 236,249,255 241,253,255 238,249,253 244,252,251 249,255,249 252,255,244 255,255,244 251,253,234 250,252,233 254,255,242 255,255,247 253,255,249 251,255,252 248,254,253 248,255,255 251,254,252 249,252,250 250,253,251 253,255,254 253,255,254 253,255,254 249,252,250 245,248,246 247,250,248 248,251,249 249,252,250 251,254,252 253,255,254 253,255,254 253,255,254 253,255,254 247,254,255 247,255,255 241,249,248 243,252,249 250,255,252 247,255,246 240,249,239 250,255,247 253,255,249 251,255,249 253,254,250 255,255,255 255,254,255 251,246,255 247,241,252 246,239,252 254,254,254 253,253,253 252,252,252 250,250,250 249,249,249 247,247,247 246,246,246 245,245,245 242,242,242 255,255,255 255,255,255 247,247,247 215,215,215 35,35,35 7,7,7 11,11,11 16,16,16 0,0,0 77,77,77 194,194,194 156,156,156 25,25,25 2,2,2 17,17,17 182,182,182 255,255,255 255,255,255 249,249,249 244,244,244 255,255,255 250,250,250 245,245,245 253,255,241 252,255,240 252,254,242 251,255,243 255,255,248 255,255,248 253,255,248 253,255,248 244,252,241 240,250,237 232,243,227 226,238,220 228,243,222 240,255,233 247,255,240 246,255,238 251,251,251 247,247,247 249,249,249 253,253,253 245,245,245 233,233,233 236,236,236 250,250,250 255,255,255 255,255,255
255,255,255 255,255,255 253,253,253 255,255,255 255,255,255 253,253,253 248,248,248 246,246,246 239,239,239 242,242,242 249,249,249 255,255,255 255,255,255 253,253,253 253,253,253 255,255,255 249,249,249 233,233,233 229,229,229 243,243,243 253,253,253 251,251,251 251,251,251 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 255,255,244 255,255,249 252,254,254 241,244,252 233,237,248 236,240,251 246,249,254 254,254,254 247,251,246 244,255,250 224,252,253 182,233,249 94,172,208 63,166,223 38,163,238 19,156,242 0,165,209 22,169,215 48,163,214 70,166,219 60,157,207 64,175,223 82,207,252 70,196,244 66,191,241 70,199,254 43,192,248 0,170,228 0,174,235 5,179,249 24,172,250 28,156,239 177,194,215 223,238,255 237,253,255 232,246,252 236,247,245 250,255,249 253,255,245 251,255,240 255,255,244 255,255,247 254,255,250 248,250,251 242,243,253 239,239,255 236,236,255 228,229,255 246,255,245 246,255,245 243,255,242 242,255,241 244,255,243 245,255,244 243,255,242 239,255,238 238,254,237 238,254,237 239,255,238 239,255,238 239,255,238 239,255,238 240,255,239 241,255,240 241,246,255 238,244,255 233,240,255 234,241,255 238,247,255 239,248,252 242,250,250 250,255,254 251,255,254 245,251,246 245,248,246 254,254,254 255,254,255 255,253,255 255,253,255 255,252,255 252,252,252 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 236,236,236 234,234,234 255,255,255 201,201,201 20,20,20 6,6,6 6,6,6 0,0,0 12,12,12 172,172,172 239,239,239 239,239,239 254,254,254 248,248,248 128,128,128 0,0,0 21,21,21 233,233,233 255,255,255 255,255,255 255,255,255 243,243,243 255,255,255 255,255,255 255,255,239 254,255,241 255,255,243 255,255,245 252,255,246 245,249,243 239,244,242 237,242,241 238,243,244 237,244,247 235,244,247 235,247,249 241,253,253 243,255,255 241,255,254 235,249,248 236,236,236 234,234,234 239,239,239 250,250,250 254,254,254 249,249,249 246,246,246 248,248,248 255,255,255 255,255,255
254,254,254 251,251,251 250,250,250 251,251,251 254,254,254 255,255,255 255,255,255 255,255,255 246,246,246 244,244,244 247,247,247 252,252,252 254,254,254 251,251,251 250,250,250 252,252,252 251,251,251 242,242,242 240,240,240 249,249,249 255,255,255 255,255,255 254,254,254 255,255,255 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,246 255,255,251 253,255,255 242,248,255 239,243,254 242,247,255 251,251,255 254,255,253 246,250,244 243,255,253 222,254,255 175,235,255 83,174,219 46,168,238 20,166,255 1,161,255 56,187,214 117,217,246 24,87,115 0,0,24 54,93,107 173,228,231 193,255,255 182,251,248 195,255,255 154,234,241 107,214,228 45,187,210 16,179,212 12,170,218 38,174,233 42,156,226 152,172,197 208,227,248 236,252,255 233,249,255 236,250,248 248,255,249 250,255,244 243,251,234 240,244,232 251,253,247 251,250,254 251,250,255 249,244,255 235,229,255 242,235,255 240,234,255 231,246,255 228,243,252 221,236,245 216,231,240 220,235,244 231,246,255 239,254,255 239,254,255 237,252,255 238,253,255 238,253,255 237,252,255 235,250,255 235,250,255 237,252,255 238,253,255 220,224,255 224,226,255 238,241,255 241,245,255 239,243,255 243,248,255 246,252,255 237,243,250 244,249,252 250,255,254 253,255,254 243,244,242 215,213,212 195,193,193 204,199,200 224,219,220 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 251,251,251 249,249,249 248,248,248 255,255,255 250,250,250 182,182,182 8,8,8 0,0,0 0,0,0 0,0,0 93,93,93 250,250,250 232,232,232 255,255,255 255,255,255 250,250,250 194,194,194 114,114,114 5,5,5 16,16,16 236,236,236 255,255,255 255,255,255 255,255,255 245,245,245 255,255,255 255,255,255 255,255,243 253,253,241 250,251,242 254,253,249 255,254,255 251,250,255 247,247,255 246,245,255 239,239,255 234,235,255 230,232,255 232,234,255 237,241,255 238,244,255 235,241,255 229,238,255 255,255,255 255,255,255 246,246,246 245,245,245 254,254,254 255,255,255 255,255,255 246,246,246 255,255,255 255,255,255
251,251,251 244,244,244 237,237,237 238,238,238 247,247,247 255,255,255 255,255,255 253,253,253 253,253,253 246,246,246 243,243,243 248,248,248 252,252,252 252,252,252 251,251,251 252,252,252 253,253,253 252,252,252 252,252,252 254,254,254 255,255,255 254,254,254 251,251,251 248,248,248 245,245,245 250,250,250 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 254,254,254 254,252,244 255,254,250 250,254,255 244,250,255 244,248,255 250,252,255 253,254,255 253,254,252 248,252,246 243,255,254 217,255,255 167,234,255 70,172,224 29,165,243 0,161,255 0,156,255 72,173,225 17,86,136 0,0,35 91,89,125 253,248,255 246,255,255 193,216,208 236,255,251 216,244,238 216,255,255 182,255,255 80,203,231 31,182,227 16,168,233 35,167,250 31,144,238 176,198,223 212,233,254 231,252,255 234,253,255 239,255,252 244,255,247 244,255,239 247,254,239 255,255,249 255,255,255 244,241,255 240,234,255 188,180,227 115,104,166 103,90,164 108,95,173 104,106,177 106,108,179 104,106,177 99,101,172 103,105,176 115,117,188 126,128,199 129,131,202 138,140,211 139,141,212 140,142,213 138,140,211 136,138,209 136,138,209 138,140,211 141,143,214 152,149,221 150,149,217 175,176,237 183,185,239 175,178,223 209,213,248 244,248,255 232,237,252 247,252,255 251,254,255 253,255,255 237,238,234 186,185,181 141,138,134 131,128,124 144,141,137 130,130,130 139,139,139 156,156,156 179,179,179 203,203,203 226,226,226 243,243,243 253,253,253 243,243,243 182,182,182 10,10,10 6,6,6 2,2,2 46,46,46 188,188,188 231,231,231 255,255,255 255,255,255 251,251,251 159,159,159 88,88,88 1,1,1 0,0,0 33,33,33 158,158,158 255,255,255 248,248,248 247,247,247 254,254,254 255,255,255 249,249,249 249,249,249 255,255,252 250,246,245 237,232,234 238,233,242 246,240,255 248,242,255 246,239,255 242,235,255 202,195,246 178,171,228 149,144,205 134,130,195 138,135,204 156,154,224 176,174,244 189,186,255 236,236,236 251,251,251 255,255,255 248,248,248 247,247,247 255,255,255 255,255,255 251,251,251 255,255,255 255,255,255
255,255,255 245,245,245 233,233,233 233,233,233 245,245,245 255,255,255 255,255,255 250,250,250 255,255,255 248,248,248 242,242,242 246,246,246 253,253,253 255,255,255 254,254,254 254,254,254 251,251,251 255,255,255 255,255,255 254,254,254 251,251,251 249,249,249 244,244,244 236,236,236 240,240,240 247,247,247 254,254,254 255,255,255 253,253,253 252,252,252 252,252,252 252,252,252 248,246,238 247,248,244 245,248,252 243,248,255 246,250,255 250,252,255 253,254,255 253,252,248 245,250,241 239,255,252 212,252,255 161,231,255 63,171,225 22,164,247 0,161,255 0,155,255 57,151,240 0,58,144 70,85,164 245,228,255 255,235,255 238,233,255 244,252,255 241,252,255 236,250,255 213,245,255 143,214,251 46,165,220 25,179,254 0,158,255 11,150,255 31,150,255 217,241,255 225,249,255 229,250,255 233,253,255 239,255,252 236,250,238 240,251,235 251,255,247 251,255,249 249,250,254 244,239,255 249,241,255 180,168,226 72,59,133 57,41,128 77,59,152 47,36,160 54,43,167 57,46,170 51,40,164 48,37,161 51,40,164 52,41,165 50,39,163 53,42,166 55,44,168 56,45,169 55,44,168 52,41,165 53,42,166 56,45,169 60,49,173 65,60,145 47,44,124 62,58,133 63,63,127 63,65,119 149,151,192 240,243,255 244,249,255 247,251,255 240,244,249 245,247,247 255,255,252 252,252,246 223,221,213 188,186,178 170,167,159 128,128,128 128,128,128 128,128,128 128,128,128 128,128,128 129,129,129 129,129,129 129,129,129 147,147,147 96,96,96 61,61,61 34,34,34 132,132,132 238,238,238 243,243,243 255,255,255 254,254,254 148,148,148 50,50,50 0,0,0 1,1,1 56,56,56 146,146,146 229,229,229 250,250,250 250,250,250 252,252,252 255,255,255 249,249,249 255,255,255 240,240,240 255,255,255 253,246,249 246,240,245 248,240,251 254,245,255 239,230,255 187,176,214 116,106,153 67,55,113 77,67,133 67,56,129 59,47,129 58,49,135 63,54,144 66,57,148 63,55,148 61,53,148 125,125,125 191,191,191 247,247,247 255,255,255 246,246,246 250,250,250 255,255,255 255,255,255 255,255,255 255,255,255
255,255,255 252,252,252 248,248,248 251,251,251 252,252,252 249,249,249 245,245,245 244,244,244 255,255,255 241,241,241 255,255,255 245,245,245 241,241,241 254,254,254 251,251,251 255,255,255 250,250,250 255,255,255 251,251,251 255,255,255 255,255,255 238,238,238 255,255,255 231,231,231 247,247,247 251,251,251 252,252,252 250,250,250 252,252,252 255,255,255 255,255,255 252,252,252 236,254,247 255,254,255 255,250,255 243,247,242 243,255,243 247,245,244 255,248,255 248,236,255 243,244,248 255,255,244 252,243,234 197,224,255 77,180,255 0,147,249 3,167,255 30,167,247 41,174,236 8,119,159 161,234,242 223,255,247 236,249,233 251,255,252 236,248,255 208,248,255 160,245,255 80,224,255 1,199,255 0,181,255 0,162,255 0,153,255 78,165,255 146,187,255 255,243,255 255,242,246 255,255,238 255,255,233 236,255,235 224,253,255 228,252,255 232,236,255 255,252,255 255,253,245 255,246,242 242,249,255 153,169,222 51,60,147 50,42,149 66,42,160 16,54,162 13,45,164 17,39,174 24,40,183 29,38,182 29,37,174 36,43,166 44,49,164 44,47,162 41,37,166 42,33,177 46,36,190 47,36,192 38,33,178 33,35,167 34,39,161 57,34,178 55,35,172 60,42,165 68,53,158 68,55,139 145,137,198 247,241,255 237,234,255 246,245,254 255,255,255 255,255,251 248,248,242 249,246,242 255,255,254 255,254,255 254,249,251 207,207,207 127,127,127 135,135,135 131,131,131 121,121,121 152,152,152 132,132,132 128,128,128 128,128,128 132,132,132 136,136,136 119,119,119 147,147,147 120,120,120 125,125,125 163,163,163 102,88,116 60,50,66 31,30,26 85,89,70 183,189,166 255,255,244 252,252,252 235,233,245 253,250,255 239,238,247 253,255,249 253,255,240 243,251,228 254,255,239 255,255,249 252,250,249 255,255,212 255,255,233 232,236,241 224,222,255 112,104,197 43,31,151 51,35,166 54,34,157 68,48,154 65,48,135 61,47,125 57,48,129 54,50,146 49,49,167 38,43,182 32,39,190 56,37,153 60,44,156 109,100,204 197,196,255 216,227,255 217,237,255 219,242,237 243,255,241 246,255,234 253,255,241
255,255,255 254,254,254 254,254,254 252,252,252 246,246,246 239,239,239 238,238,238 243,243,243 249,249,249 249,249,249 252,252,252 255,255,255 255,255,255 255,255,255 254,254,254 245,245,245 244,244,244 228,228,228 244,244,244 255,255,255 234,234,234 255,255,255 244,244,244 255,255,255 247,247,247 253,253,253 255,255,255 254,254,254 253,253,253 255,255,255 255,255,255 255,255,255 231,249,242 238,237,239 255,251,255 253,255,252 248,255,248 243,242,238 255,243,255 255,247,255 253,254,255 236,233,218 255,255,248 217,244,255 39,142,221 8,171,255 0,152,247 33,170,250 54,176,230 89,192,225 186,255,255 212,255,255 211,246,242 221,252,255 189,229,255 167,227,255 123,213,248 55,187,224 0,165,209 0,165,220 21,180,236 96,201,242 189,225,243 255,244,246 245,244,255 243,239,245 252,248,229 255,255,233 245,255,243 232,255,255 230,251,255 243,249,255 255,253,255 255,253,245 255,247,243 243,249,255 154,168,221 50,59,146 48,42,151 62,42,161 28,49,164 27,44,165 32,44,176 33,39,176 30,32,162 44,45,159 56,61,154 54,59,138 63,67,145 56,55,141 50,43,147 49,40,156 49,41,158 50,44,155 52,52,152 58,61,152 63,55,155 52,46,141 49,43,130 56,51,126 64,59,120 143,140,186 245,242,255 247,245,255 253,252,255 253,252,254 255,253,252 255,255,252 255,255,252 249,246,242 246,243,239 251,247,246 199,199,199 127,127,127 124,124,124 134,134,134 123,123,123 169,169,169 46,46,46 16,16,16 21,21,21 155,155,155 179,179,179 164,164,164 156,156,156 147,147,147 124,124,124 114,114,114 141,127,155 134,124,140 146,145,141 230,234,215 252,255,235 255,255,245 241,241,241 255,251,255 249,246,255 244,243,252 255,255,252 255,255,244 249,255,235 249,254,239 251,251,245 247,244,246 237,239,220 253,255,255 155,154,186 51,48,117 45,40,139 54,45,161 53,41,159 71,57,163 50,37,123 120,107,175 180,171,228 175,169,228 115,112,184 55,58,149 30,37,148 30,38,161 73,57,164 62,48,154 41,33,134 65,63,152 163,172,235 230,248,255 236,255,255 230,250,231 226,239,217 233,236,221
252,252,252 255,255,255 255,255,255 254,254,254 241,241,241 231,231,231 234,234,234 243,243,243 253,253,253 255,255,255 245,245,245 250,250,250 250,250,250 247,247,247 254,254,254 255,255,255 247,247,247 228,228,228 255,255,255 226,226,226 240,240,240 248,248,248 255,255,255 251,251,251 248,248,248 255,255,255 255,255,255 255,255,255 252,252,252 253,253,253 254,254,254 253,253,253 243,255,252 230,229,231 250,240,246 231,235,230 230,242,230 254,253,249 255,239,255 255,246,255 251,254,255 254,254,236 252,245,236 216,245,255 47,152,231 4,170,255 0,156,248 32,171,251 40,166,231 108,219,255 148,241,255 138,216,233 127,202,228 119,197,244 72,156,221 69,162,231 69,175,236 51,173,227 46,184,231 74,212,255 129,242,255 196,255,255 255,255,228 255,255,207 221,249,255 231,249,255 241,248,235 253,255,232 251,255,247 235,251,255 224,241,255 241,248,255 255,253,254 255,255,244 255,249,242 244,248,255 153,164,221 52,58,147 48,42,153 59,42,163 39,40,160 39,37,161 52,44,174 49,39,163 47,39,146 97,91,172 141,142,193 136,140,169 141,146,167 130,133,161 118,115,160 111,105,162 107,99,162 103,98,159 103,104,154 107,110,154 95,109,145 91,103,139 99,109,143 112,122,152 121,128,155 175,179,203 243,244,255 243,243,255 242,241,251 254,252,255 255,254,255 255,253,252 248,247,243 252,249,244 255,255,249 255,255,249 185,185,185 129,129,129 121,121,121 120,120,120 155,155,155 63,63,63 17,17,17 0,0,0 138,138,138 246,246,246 255,255,255 255,255,255 242,242,242 236,236,236 117,117,117 116,116,116 126,113,139 129,120,133 145,144,140 255,255,242 255,255,239 245,250,235 240,240,240 255,251,255 247,244,255 251,250,255 255,255,252 255,255,245 252,255,241 247,251,240 248,248,248 249,246,255 239,232,255 140,134,189 79,72,145 63,58,149 60,57,160 51,47,153 61,57,153 99,93,170 192,186,241 214,208,243 234,230,255 247,244,255 243,245,255 214,218,255 146,155,223 85,95,173 63,52,144 69,58,154 48,41,138 58,56,146 80,86,157 179,192,236 227,244,255 240,255,248 240,252,234 245,249,237
251,251,251 255,255,255 255,255,255 255,255,255 244,244,244 235,235,235 239,239,239 249,249,249 246,246,246 255,255,255 253,253,253 251,251,251 254,254,254 255,255,255 235,235,235 255,255,255 246,246,246 255,255,255 229,229,229 249,249,249 255,255,255 255,255,255 250,250,250 241,241,241 252,252,252 255,255,255 255,255,255 252,252,252 251,251,251 252,252,252 249,249,249 243,243,243 179,195,188 168,165,167 159,149,155 120,124,119 126,138,126 255,255,252 255,242,255 245,236,255 240,245,246 255,255,240 249,247,237 192,223,254 62,172,248 0,158,255 0,164,255 24,166,243 0,146,249 34,176,255 34,157,219 58,171,221 60,175,232 48,169,243 18,142,230 36,159,249 39,158,243 47,165,244 54,176,252 69,190,255 94,204,255 135,219,247 184,235,227 221,248,214 167,232,255 209,255,255 239,255,254 254,255,239 255,255,249 238,244,255 221,232,254 235,244,255 255,253,252 255,255,244 255,251,242 247,246,255 157,161,219 53,56,147 46,41,156 55,41,166 51,36,158 49,31,156 63,43,166 61,41,154 73,56,147 165,154,210 250,248,255 253,255,251 255,255,242 255,255,244 252,252,252 253,249,255 252,247,255 249,248,255 248,250,255 245,252,255 228,255,245 226,253,243 235,255,251 238,255,254 228,242,241 232,243,247 248,254,255 239,241,249 251,250,255 255,253,255 255,253,255 255,253,253 255,255,252 255,255,251 250,251,242 231,232,222 203,203,203 113,113,113 137,137,137 129,129,129 116,116,116 50,50,50 0,0,0 136,136,136 252,252,252 245,245,245 255,255,255 246,246,246 255,255,255 255,255,255 52,52,52 80,80,80 140,127,151 138,132,143 131,131,125 255,255,240 244,249,228 255,255,247 255,254,255 247,242,255 250,244,255 253,252,255 249,252,250 249,255,244 250,255,244 247,251,246 253,252,255 251,247,255 201,185,255 53,40,148 42,33,143 54,49,158 19,21,123 109,113,201 192,198,255 220,224,255 234,235,255 255,255,255 255,255,249 251,252,243 241,243,243 239,245,255 226,233,255 205,214,247 165,161,233 69,63,144 52,47,138 66,63,155 40,42,126 101,109,168 209,220,250 240,255,255 248,255,246 253,255,245
251,251,251 252,252,252 254,254,254 255,255,255 251,251,251 246,246,246 249,249,249 255,255,255 250,250,250 243,243,243 255,255,255 251,251,251 251,251,251 239,239,239 109,109,109 119,119,119 64,64,64 80,80,80 50,50,50 142,142,142 248,248,248 255,255,255 243,243,243 255,255,255 255,255,255 255,255,255 252,252,252 250,250,250 253,253,253 255,255,255 247,247,247 236,236,236 0,3,0 5,2,4 9,0,3 0,1,0 4,16,4 239,240,236 255,246,255 255,249,255 234,242,242 234,238,219 255,255,247 109,145,175 42,154,230 0,163,255 0,159,249 20,165,241 0,150,255 0,156,255 4,142,224 53,178,239 51,176,234 43,173,238 37,168,242 53,174,253 50,158,236 60,158,242 53,154,252 34,149,255 21,149,255 27,161,255 48,179,246 61,189,237 81,188,232 162,239,255 225,255,255 254,255,246 255,252,252 251,246,255 235,241,255 242,251,255 247,253,248 255,255,241 255,253,242 248,244,255 158,158,218 54,53,149 45,41,160 50,41,168 70,52,169 61,41,160 65,43,162 54,31,140 60,41,128 152,138,192 239,235,254 247,248,239 252,254,234 253,255,236 251,251,245 250,249,253 249,248,255 247,250,254 243,250,245 239,249,236 225,254,239 229,255,241 236,255,248 236,255,246 239,255,247 246,255,252 250,255,254 251,255,255 250,252,252 255,255,255 255,254,254 248,246,246 242,240,239 244,242,241 255,254,253 255,255,254 172,172,172 130,130,130 130,130,130 128,128,128 122,122,122 77,77,77 94,94,94 233,233,233 255,255,255 244,244,244 255,255,255 231,231,231 255,255,255 254,254,254 51,51,51 43,43,43 126,117,138 135,130,139 137,137,131 255,255,242 247,252,231 255,255,246 255,254,255 250,245,255 250,244,255 253,252,255 246,248,248 250,255,246 252,255,250 252,252,255 251,249,255 220,214,245 67,46,198 45,29,171 56,48,178 54,55,165 71,78,165 202,213,255 224,239,255 237,250,255 247,255,245 254,255,233 243,245,215 233,232,204 241,242,222 255,255,247 248,254,249 225,230,231 235,239,255 84,84,148 58,54,136 55,51,147 64,62,158 44,46,124 159,164,213 225,235,253 244,253,250 251,255,244
252,252,252 250,250,250 251,251,251 255,255,255 255,255,255 253,253,253 254,254,254 255,255,255 255,255,255 239,239,239 255,255,255 239,239,239 245,245,245 218,218,218 5,5,5 0,0,0 9,9,9 0,0,0 9,9,9 16,16,16 172,172,172 246,246,246 247,247,247 249,249,249 255,255,255 255,255,255 253,253,253 253,253,253 255,255,255 255,255,255 250,250,250 240,240,240 0,8,2 20,14,19 13,0,8 11,12,10 0,5,0 215,216,212 236,226,239 247,243,255 243,253,253 255,255,241 163,165,153 0,22,50 43,158,231 0,169,255 0,158,248 25,172,246 0,156,255 38,182,255 84,201,255 121,219,253 108,204,227 107,207,231 114,214,242 114,204,235 138,209,246 138,198,250 112,178,255 67,156,255 28,151,255 2,159,255 0,164,255 0,161,246 19,165,213 111,217,248 206,253,255 255,253,252 255,247,252 255,246,255 246,246,255 240,252,255 243,254,244 255,255,240 255,254,241 249,243,255 159,154,215 54,53,151 43,41,161 45,40,171 46,42,145 45,36,146 58,45,160 64,47,162 82,66,167 157,144,222 228,222,255 238,237,255 247,247,255 247,246,255 242,240,255 237,235,255 237,237,255 242,247,255 241,253,255 240,255,255 232,245,255 231,245,255 229,243,255 220,232,244 233,243,250 244,254,254 233,240,235 240,248,238 242,246,235 255,255,249 255,255,251 242,240,239 251,248,250 255,253,255 236,231,240 185,179,190 71,71,71 149,149,149 116,116,116 122,122,122 150,150,150 102,102,102 240,240,240 234,234,234 247,247,247 249,249,249 251,251,251 245,245,245 255,255,255 247,247,247 156,156,156 110,110,110 132,124,141 126,122,128 134,135,126 251,255,236 249,253,234 247,248,238 244,240,245 255,249,255 249,243,255 255,251,255 246,248,248 253,255,252 251,255,255 251,251,255 237,232,255 158,149,192 51,31,197 53,40,192 44,40,166 43,49,144 114,127,189 215,236,255 206,227,228 234,252,235 244,255,228 255,255,233 255,255,233 255,255,233 255,255,235 255,255,242 255,255,245 252,254,242 213,224,252 159,165,212 59,57,133 68,62,163 61,55,164 48,44,139 80,79,145 235,240,255 248,254,255 253,255,248
253,253,253 251,251,251 251,251,251 254,254,254 253,253,253 250,250,250 251,251,251 255,255,255 255,255,255 242,242,242 250,250,250 244,244,244 255,255,255 229,229,229 15,15,15 5,5,5 0,0,0 8,8,8 1,1,1 0,0,0 32,32,32 192,192,192 239,239,239 255,255,255 245,245,245 251,251,251 255,255,255 254,254,254 255,255,255 255,255,255 253,253,253 249,249,249 0,3,0 9,2,7 13,0,8 10,11,9 0,11,0 198,202,197 247,238,251 251,249,255 244,255,255 218,227,206 25,30,15 0,20,45 57,172,245 0,163,255 0,168,255 22,169,241 18,152,230 91,200,254 174,250,255 195,251,246 204,255,239 205,255,245 204,255,252 209,255,252 223,255,254 224,249,255 182,211,250 113,168,241 54,150,243 20,160,253 2,176,252 0,182,242 0,174,227 68,194,229 174,229,244 253,249,254 255,245,255 255,240,255 246,243,255 233,248,255 238,254,243 255,255,240 255,255,242 250,241,255 160,152,215 54,50,151 43,41,165 39,40,174 45,59,148 41,50,148 44,45,159 44,39,162 47,37,161 70,61,172 97,89,184 101,95,176 99,95,170 102,97,176 103,95,182 101,97,186 110,111,192 123,131,198 132,147,196 133,152,189 145,136,223 149,142,223 154,149,218 161,158,208 214,216,247 248,251,255 243,249,248 253,255,247 255,255,242 251,255,236 246,249,234 255,255,251 255,253,255 229,222,235 114,105,126 3,0,18 62,62,62 125,125,125 124,124,124 138,138,138 108,108,108 194,194,194 241,241,241 247,247,247 255,255,255 245,245,245 231,231,231 248,248,248 241,241,241 244,244,244 255,255,255 250,250,250 227,220,235 206,202,207 197,198,189 255,255,240 255,255,244 255,255,249 243,239,245 255,249,255 250,244,255 251,247,255 239,241,241 250,255,253 242,247,250 248,246,255 222,216,255 96,85,141 40,26,182 41,31,168 49,49,157 45,56,124 156,176,207 236,255,255 241,255,242 232,250,219 243,254,222 254,254,230 255,252,235 255,247,237 255,247,238 255,251,242 254,252,242 250,248,237 237,252,255 229,238,255 46,46,116 46,39,143 40,30,150 78,69,180 52,48,130 235,235,255 244,248,255 249,254,245
