50 170
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 251,251,251 246,246,246 244,244,244 240,240,240 248,248,248 252,252,252 255,255,255 251,251,251 244,244,244 237,237,237 232,232,232 236,236,236 250,250,250 255,255,255 249,249,249 236,236,236 223,223,223 244,244,244 244,244,244 241,241,241 253,253,253 254,254,254 252,252,252 255,255,255 255,244,255 253,239,255 251,238,255 255,245,255 255,248,255 255,247,254 255,249,252 255,255,254 255,255,251 255,253,245 253,250,242 255,255,248 255,255,248 248,245,237 244,240,235 250,246,241 248,255,245 250,255,245 246,255,241 239,249,236 239,249,237 246,254,243 251,255,249 253,255,251 255,255,252 253,254,252 253,251,251 254,251,253 255,250,252 252,246,251 253,247,252 255,250,255 238,254,247 244,255,255 241,250,254 242,244,254 253,251,255 255,251,255 254,247,250 255,249,242 255,255,237 255,255,236 255,254,226 254,253,232 255,254,243 255,249,252 246,237,250 250,238,255 243,255,245 244,255,249 242,251,254 246,249,255 240,239,255 243,239,251 255,253,255 254,249,250 254,249,248 243,237,238 242,234,241 247,240,247 248,245,247 253,255,246 253,255,240 248,255,229 250,248,230 249,244,235 254,246,247 255,250,255 255,246,255 255,242,255 255,244,255 255,250,255 255,254,254 253,253,239 247,255,230 248,255,232 245,255,232 237,255,231 236,255,236 241,255,242 237,255,228 243,255,234 238,255,232 235,255,235 236,255,244 224,245,242 214,231,244 221,232,255 224,229,255 234,234,255 221,217,255 248,241,255 241,236,255 251,246,255 255,255,249 246,246,228 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 252,252,252 255,255,255 248,248,248 244,244,244 249,249,249 247,247,247 245,245,245 252,252,252 255,238,255 245,230,251 252,252,236 246,255,221 230,245,218 240,247,255 219,208,255 144,120,255 55,23,188 39,11,170 104,90,215 191,192,255 209,220,255 212,227,255 220,235,255 210,223,255 246,240,251 251,245,255 255,252,255 255,253,255 255,254,255 255,253,254 251,246,247 246,242,241 255,254,255 255,251,252
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 255,255,255 253,253,253 255,255,255 234,234,234 225,225,225 221,221,221 239,239,239 250,250,250 255,255,255 255,255,255 250,250,250 249,249,249 247,247,247 243,243,243 237,237,237 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 236,236,236 237,237,237 255,249,255 250,244,255 252,247,255 255,254,255 255,255,251 246,247,237 244,247,232 249,255,235 244,253,227 242,251,224 246,255,228 255,255,237 253,255,237 252,255,237 253,255,238 253,255,240 234,242,249 238,246,253 243,252,255 248,255,255 248,255,255 250,255,255 245,252,249 241,246,244 253,255,254 252,255,253 252,252,252 251,250,252 251,247,252 249,245,251 249,244,253 252,244,254 237,255,250 239,255,253 236,247,251 244,246,255 253,251,255 255,249,255 253,244,247 255,252,245 253,249,231 255,255,240 251,253,233 252,255,245 246,250,255 244,246,255 227,227,255 233,232,255 237,251,239 237,246,243 245,244,254 254,244,255 253,237,254 255,246,253 255,255,248 255,255,236 255,255,238 255,255,240 255,246,241 255,248,251 255,241,242 252,246,235 255,255,238 252,255,224 239,255,217 237,255,220 244,255,231 251,255,244 255,255,252 253,246,249 253,242,245 255,248,245 255,249,240 255,255,242 255,255,245 250,255,248 245,254,255 241,250,255 234,243,255 227,237,255 234,231,255 222,221,255 200,202,255 178,184,251 158,167,241 136,146,230 116,125,223 109,114,223 66,66,182 81,76,191 76,70,171 175,167,244 228,223,255 246,243,255 255,255,245 255,255,237 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 254,254,254 252,252,252 255,255,255 255,255,255 252,252,252 255,255,255 255,242,255 249,236,252 255,255,245 255,255,228 234,250,203 243,255,229 246,252,255 222,216,255 203,186,255 102,78,210 48,23,167 57,35,177 91,75,206 169,159,255 223,217,255 203,198,255 240,245,248 243,248,251 247,253,252 247,254,251 246,253,246 244,252,241 243,253,237 246,254,237 248,254,237 247,253,236
255,255,255 255,255,255 254,254,254 254,254,254 254,254,254 254,254,254 255,255,255 255,255,255 246,246,246 242,242,242 255,255,255 253,253,253 245,245,245 167,167,167 131,131,131 128,128,128 128,128,128 130,130,130 126,126,126 118,118,118 124,124,124 154,154,154 195,195,195 223,223,223 245,245,245 255,255,255 247,247,247 238,238,238 250,250,250 255,255,255 255,255,255 255,255,255 253,255,254 251,255,250 253,255,249 253,255,248 244,254,238 233,244,224 232,245,223 241,255,231 240,255,232 248,255,241 246,255,242 239,255,238 231,248,234 233,249,238 236,251,243 235,249,243 239,238,255 237,237,255 237,239,255 241,245,255 246,250,255 246,252,255 248,254,255 250,255,255 248,253,252 250,255,253 252,254,254 253,252,254 252,251,255 251,248,255 252,246,255 250,244,255 237,255,251 236,255,251 226,238,240 230,232,242 244,240,252 249,239,251 255,244,247 255,255,251 254,251,237 255,255,244 250,255,249 241,255,255 215,232,255 208,225,255 186,204,255 190,208,255 217,234,255 219,229,255 236,236,255 249,240,255 255,239,255 255,242,255 255,241,234 255,242,219 255,238,211 255,251,234 255,247,249 255,249,255 255,248,255 243,241,253 250,255,255 244,255,247 208,255,210 207,255,210 211,255,217 220,253,226 232,251,236 244,252,242 255,255,247 255,255,248 255,252,241 255,255,248 255,252,253 241,237,255 239,232,255 233,225,255 198,188,255 151,140,242 68,36,215 55,25,204 41,17,195 34,18,196 31,21,205 28,23,214 19,16,215 7,3,206 33,28,227 34,26,210 48,40,195 86,79,194 237,234,255 224,224,248 248,252,240 243,250,217 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 250,250,250 255,255,255 252,252,252 251,251,251 255,255,255 255,255,255 251,251,251 255,255,255 255,255,249 255,253,245 254,253,243 255,255,242 252,255,236 246,255,229 242,251,230 239,247,240 234,234,255 244,235,255 193,173,255 108,82,219 63,34,191 36,8,168 67,42,200 151,130,255 215,227,245 220,233,249 224,238,250 227,240,248 227,242,244 231,246,242 239,255,244 246,255,247 248,255,244 248,255,244
255,255,255 255,255,255 253,253,253 252,252,252 252,252,252 253,253,253 255,255,255 255,255,255 255,255,255 252,252,252 255,255,255 253,253,253 248,248,248 155,155,155 121,121,121 132,132,132 126,126,126 125,125,125 128,128,128 132,132,132 132,132,132 126,126,126 122,122,122 123,123,123 124,124,124 154,154,154 193,193,193 222,222,222 245,245,245 255,255,255 255,255,255 240,240,240 247,255,248 248,255,248 248,255,248 242,255,244 238,252,240 236,252,241 241,255,250 243,255,255 225,240,243 233,247,255 230,244,255 216,227,255 212,221,255 220,229,255 227,234,255 224,230,255 220,212,255 214,207,255 214,207,255 219,216,255 224,223,255 224,227,255 226,230,248 229,234,243 245,250,253 248,254,253 251,255,255 251,253,254 251,252,255 255,252,255 253,249,255 250,246,255 232,255,243 236,254,247 232,244,244 239,241,249 255,248,255 255,246,255 255,243,249 255,252,249 254,252,244 250,255,251 233,250,253 215,241,255 137,168,219 118,151,231 94,129,233 93,129,247 91,128,210 97,127,216 118,138,233 142,150,243 176,179,254 203,206,251 226,229,243 253,255,249 249,253,241 251,255,255 228,229,255 219,220,255 209,216,255 184,202,255 197,224,255 196,229,255 181,252,255 190,255,255 200,253,255 206,246,255 221,247,255 239,252,255 250,253,255 251,248,243 254,251,237 255,255,247 255,252,251 243,235,255 242,230,255 219,204,255 133,116,227 41,23,148 41,4,228 31,0,221 28,1,228 25,8,236 18,8,244 17,14,255 15,13,255 0,0,252 0,0,246 14,10,243 19,12,211 23,18,169 168,167,255 229,231,255 250,255,253 246,252,227 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 249,249,249 255,255,255 252,252,252 250,250,250 255,255,255 255,255,255 250,250,250 255,255,255 243,255,223 253,255,241 246,249,247 236,232,243 252,246,255 255,254,253 253,255,238 255,255,235 246,253,232 251,254,255 238,232,255 231,216,255 203,184,255 110,89,216 39,18,151 50,31,164 50,60,120 88,99,157 145,156,208 192,205,251 217,230,255 223,237,255 220,234,255 217,233,246 230,246,253 237,252,255
255,255,255 254,254,254 252,252,252 250,250,250 250,250,250 252,252,252 254,254,254 255,255,255 254,254,254 243,243,243 247,247,247 227,227,227 236,236,236 154,154,154 131,131,131 144,144,144 144,144,144 127,127,127 119,119,119 128,128,128 133,133,133 128,128,128 127,127,127 135,135,135 127,127,127 122,122,122 131,131,131 132,132,132 139,139,139 193,193,193 251,251,251 255,255,255 238,252,246 243,255,251 240,254,252 235,249,248 234,248,254 237,251,255 230,243,255 219,229,255 229,237,255 214,219,255 188,190,255 162,161,253 144,140,246 133,125,242 122,114,239 115,105,235 164,148,249 172,156,250 191,178,255 217,209,255 235,229,255 235,234,255 228,232,255 225,230,245 241,247,252 246,251,252 247,252,251 243,248,247 245,246,250 249,249,255 252,248,255 249,245,255 224,250,234 235,255,243 237,248,246 244,244,250 255,251,255 255,250,255 255,244,252 254,246,247 250,251,249 238,251,253 215,241,255 185,221,255 68,110,181 41,88,193 25,75,205 19,72,217 20,85,237 24,81,236 26,73,231 25,63,211 51,84,207 67,98,183 93,127,173 178,215,235 208,244,255 201,236,255 111,141,206 68,100,195 64,100,214 32,78,196 35,91,204 37,99,207 13,70,191 39,91,211 67,108,224 96,125,230 145,162,249 206,213,255 242,242,255 252,250,255 250,247,232 255,255,235 255,255,237 252,252,246 248,247,255 223,217,255 145,136,216 64,54,147 37,24,200 33,24,204 36,33,219 20,26,223 0,3,215 0,2,233 0,8,255 0,3,254 0,1,253 12,15,255 8,8,228 21,19,193 74,72,191 220,220,255 234,238,255 250,254,249 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 251,251,251 255,255,255 254,254,254 252,252,252 255,255,255 255,255,255 252,252,252 255,255,255 236,255,228 246,255,247 250,255,255 251,249,255 255,247,255 255,245,255 247,242,241 251,251,235 255,255,239 244,246,227 240,243,241 235,235,251 224,226,255 239,240,255 220,224,255 159,163,214 63,63,179 56,58,170 47,50,155 47,50,148 69,73,161 118,124,201 179,187,254 224,233,255 214,221,255 223,230,255
254,254,254 253,253,253 251,251,251 249,249,249 249,249,249 251,251,251 253,253,253 254,254,254 254,254,254 254,254,254 255,255,255 237,237,237 251,251,251 166,166,166 128,128,128 122,122,122 117,117,117 131,131,131 172,172,172 218,218,218 224,224,224 190,190,190 157,157,157 148,148,148 132,132,132 121,121,121 133,133,133 127,127,127 116,116,116 173,173,173 244,244,244 254,254,254 235,251,250 241,255,255 238,252,255 227,241,253 224,238,255 221,232,255 194,203,247 161,166,227 96,97,177 69,66,165 48,39,159 46,33,171 48,32,187 44,25,194 43,21,200 45,22,208 61,40,156 53,34,145 55,40,138 80,67,151 114,107,174 152,149,198 188,190,221 213,217,235 239,245,252 241,249,249 240,246,245 235,240,239 237,239,240 243,243,249 246,245,254 246,242,253 234,255,240 238,255,243 225,234,231 216,216,222 234,224,236 252,238,250 255,247,255 255,253,255 251,253,253 233,249,255 215,244,255 185,225,255 49,99,181 28,85,201 25,84,230 22,84,246 0,55,251 0,66,255 2,69,255 3,62,248 31,84,241 32,86,201 51,110,180 157,217,255 175,234,255 165,222,255 55,108,199 17,70,197 36,93,244 10,77,234 5,80,236 3,86,237 13,52,255 28,63,255 35,61,255 42,59,234 93,98,243 175,173,255 235,230,255 253,249,255 251,251,233 255,255,225 255,255,219 250,255,221 246,255,242 244,252,255 225,230,255 199,203,255 153,168,255 145,164,255 133,156,255 79,111,254 7,43,211 0,15,211 0,17,241 0,8,255 0,11,255 0,0,245 20,23,251 14,13,199 33,29,164 173,170,250 219,218,255 241,240,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 251,251,251 255,255,255 252,252,252 250,250,250 255,255,255 254,254,254 250,250,250 255,255,255 241,255,254 222,236,235 218,225,234 239,239,255 252,245,255 254,243,255 255,246,255 255,253,255 255,255,251 251,248,233 245,247,227 245,255,230 241,255,231 237,255,233 233,255,232 227,253,229 193,188,255 175,168,255 136,132,255 90,86,221 52,50,173 37,38,150 47,47,147 61,63,151 142,143,223 153,155,226
253,252,255 253,249,255 252,246,255 249,245,255 246,247,251 247,251,245 250,255,246 255,254,255 248,244,250 255,255,251 255,255,231 237,251,193 255,255,216 170,165,150 143,119,161 146,105,190 128,135,132 131,137,136 163,169,168 250,255,255 234,239,242 250,254,255 250,254,255 239,243,248 239,243,248 178,182,187 118,122,127 137,142,145 135,140,141 117,123,122 184,190,189 250,255,254 190,219,255 199,226,255 191,213,255 152,160,255 96,85,255 51,30,246 29,14,225 27,29,194 16,36,147 33,64,133 83,115,164 124,145,190 144,150,197 182,174,221 202,183,232 178,153,203 114,138,204 121,133,203 91,87,169 74,55,166 58,28,177 40,12,195 38,24,219 11,13,201 17,29,201 35,41,208 59,49,233 79,53,255 85,55,255 70,50,255 37,37,243 8,23,215 29,35,200 33,19,205 37,9,198 63,47,194 132,137,222 214,225,255 251,252,255 249,241,234 251,252,243 242,249,255 235,234,255 251,237,255 254,239,237 218,222,247 46,78,205 5,56,255 22,61,255 24,70,242 27,79,209 78,133,218 110,162,209 148,190,213 178,208,219 227,247,252 230,249,252 224,249,251 170,206,212 115,159,183 73,119,177 43,85,184 43,76,215 47,74,238 5,59,254 15,63,251 34,74,240 58,92,212 96,122,188 205,222,241 251,255,255 252,244,251 255,245,255 246,234,255 250,251,255 234,248,237 229,244,223 255,254,254 255,231,255 255,218,255 255,255,214 236,227,237 161,186,255 0,38,220 0,18,252 0,1,244 11,11,231 75,57,248 109,96,255 0,4,185 0,33,229 0,29,230 0,25,208 23,46,186 225,201,255 255,213,255 245,254,255 238,242,253 242,240,255 249,245,255 250,245,255 254,255,246 255,255,232 249,255,215 246,253,216 254,254,238 255,247,255 249,234,255 255,243,255 253,245,255 251,252,255 252,255,247 254,254,254 240,240,240 229,229,229 251,251,251 250,250,250 246,246,246 255,255,255 252,252,252 255,255,255 255,255,255 246,246,246 247,247,247 255,255,255 249,249,249 245,245,245 255,255,255 241,245,246 242,245,249 238,239,249 227,227,243 208,206,228 176,171,202 132,127,166 97,92,137 87,81,130 88,82,135
255,245,255 255,250,255 255,255,245 255,255,234 255,255,235 255,255,245 255,253,254 255,251,255 254,247,244 255,255,241 255,255,237 255,255,236 255,255,251 168,148,167 134,103,148 139,104,161 114,119,120 123,128,129 162,167,168 250,255,255 235,239,244 243,246,254 242,245,253 232,234,244 233,235,245 238,241,249 155,158,166 95,99,104 111,116,119 118,123,124 142,147,148 198,203,204 142,150,239 88,100,178 44,54,131 38,42,137 52,44,175 68,54,210 96,84,236 125,127,245 178,197,255 187,210,255 211,231,255 223,234,255 226,224,255 246,233,255 255,240,255 255,231,255 206,227,255 229,242,255 225,223,255 221,203,255 197,170,255 156,132,255 126,117,255 83,92,219 49,66,176 50,65,165 52,53,165 53,38,173 53,34,183 48,41,186 35,47,173 21,48,158 60,79,190 73,69,204 87,71,209 112,105,210 162,174,228 224,238,255 255,255,255 255,253,243 255,255,246 244,251,255 240,242,255 255,246,255 255,251,249 226,232,255 52,86,216 7,59,255 0,46,255 2,66,250 37,95,231 144,197,255 184,227,255 202,238,255 208,237,255 222,247,255 210,233,249 224,250,255 222,251,255 207,243,255 187,230,255 125,172,255 45,95,249 10,63,244 11,69,255 18,72,243 65,112,250 158,193,255 196,221,255 235,250,255 251,255,255 255,254,255 255,248,255 245,241,252 250,253,255 235,243,236 237,245,235 255,255,255 254,240,255 255,240,255 255,249,221 250,245,255 86,104,227 0,25,227 0,1,240 16,29,251 39,29,203 200,176,255 196,175,255 50,52,200 4,33,224 0,11,229 0,18,227 28,46,207 136,121,219 255,222,255 240,251,248 233,239,244 238,238,255 247,244,255 252,247,255 255,253,252 255,255,238 252,255,225 255,255,234 255,255,245 255,252,255 255,244,255 243,231,255 245,239,255 236,238,239 229,234,225 226,226,226 221,221,221 212,212,212 213,213,213 193,193,193 188,188,188 230,230,230 255,255,255 254,254,254 236,236,236 255,255,255 253,253,253 235,235,235 255,255,255 255,255,255 229,229,229 142,147,145 133,137,138 128,131,136 130,130,142 129,128,148 124,121,147 117,113,148 117,111,152 116,111,156 118,112,159
255,237,255 255,246,254 255,255,229 255,255,221 255,255,234 255,254,255 255,243,255 250,239,255 252,247,255 255,255,249 251,250,246 242,235,248 246,234,255 151,139,167 127,118,131 134,130,129 135,139,144 133,137,142 161,165,170 250,253,255 243,245,255 245,247,255 239,241,252 228,229,243 222,223,237 240,242,253 216,218,229 149,151,161 125,128,136 135,139,144 121,125,130 109,113,118 58,42,149 60,50,133 91,87,146 148,148,196 194,188,247 208,200,255 218,214,255 230,234,255 229,240,255 231,245,255 236,242,255 236,232,255 235,222,255 242,223,255 255,235,255 255,244,255 214,234,239 238,250,252 250,247,249 255,241,255 255,230,255 241,219,255 231,223,255 206,219,255 216,240,255 222,242,255 226,234,255 226,220,255 225,215,255 221,223,255 213,234,255 205,240,254 206,237,255 215,226,255 224,219,255 224,227,255 227,246,254 239,255,247 253,252,242 254,245,231 254,253,243 242,252,255 233,241,255 255,250,255 255,255,249 225,239,255 47,87,216 0,57,255 0,72,255 1,74,255 23,75,205 169,200,255 203,220,255 219,232,254 234,247,255 234,249,255 236,250,255 243,252,255 244,249,255 218,227,247 205,225,255 132,172,255 16,77,233 0,68,255 6,71,246 14,74,222 64,116,217 195,233,255 227,249,255 231,241,251 245,250,249 252,255,246 253,255,243 251,255,243 253,255,249 244,246,246 252,251,255 255,255,255 251,250,240 255,255,241 248,243,255 179,181,255 28,37,205 0,0,224 0,1,244 33,25,216 122,97,209 249,213,255 244,211,255 131,111,218 26,22,211 0,0,241 0,8,255 14,21,220 56,54,174 235,223,255 237,251,240 233,241,240 236,238,248 246,244,255 255,249,255 255,250,255 255,252,247 255,255,240 248,246,228 254,250,239 245,239,240 229,221,232 139,132,147 130,126,137 123,125,126 123,129,124 126,126,126 130,130,130 134,134,134 134,134,134 119,119,119 128,128,128 204,204,204 253,253,253 247,247,247 255,255,255 236,236,236 249,249,249 255,255,255 246,246,246 221,221,221 161,161,161 130,134,128 121,125,120 116,121,120 121,124,129 123,123,135 120,119,139 126,123,149 136,131,163 120,116,152 122,117,156
244,241,255 242,245,253 240,251,241 242,255,243 244,255,255 241,249,255 231,236,255 222,228,255 213,223,255 230,246,255 234,252,255 231,253,255 227,252,255 146,177,162 112,152,111 105,149,90 129,130,140 119,120,130 143,143,155 236,236,248 251,251,255 251,250,255 242,241,255 223,221,240 240,238,255 177,176,192 141,140,156 108,108,122 109,109,121 136,136,148 125,126,136 121,122,132 190,160,255 218,196,255 244,234,255 250,248,248 246,244,236 246,243,239 252,247,248 254,252,251 249,250,246 251,250,254 248,240,255 251,235,255 255,239,255 255,240,255 255,248,250 255,255,241 244,255,254 253,255,248 255,255,238 255,244,233 255,235,242 255,236,255 255,246,255 246,253,255 229,248,233 241,255,228 255,255,236 255,254,245 255,247,251 255,251,252 244,255,243 236,255,234 210,248,220 225,242,239 241,243,254 248,255,252 243,255,241 247,255,238 255,255,247 255,255,248 253,251,243 237,251,255 226,241,255 246,253,250 254,255,234 216,242,249 35,89,204 0,57,255 0,70,255 7,72,230 45,76,179 223,221,255 250,232,249 251,230,238 255,246,255 240,234,251 242,235,250 255,243,247 255,253,249 255,234,238 247,236,255 158,178,255 19,71,207 7,79,250 8,81,243 30,97,222 71,125,196 195,232,255 230,247,255 235,240,243 253,255,254 251,255,245 245,255,230 251,255,234 255,255,245 255,247,255 255,248,255 255,252,254 240,255,224 244,255,217 208,213,255 52,58,195 27,28,238 4,0,250 19,6,238 87,63,219 255,223,255 255,236,233 255,241,247 230,191,255 71,41,224 12,0,252 18,18,255 0,0,228 21,27,180 138,147,244 234,247,239 236,247,244 241,245,250 247,247,255 255,249,255 255,248,255 254,245,255 255,253,254 255,248,245 255,255,249 255,255,251 253,250,246 123,121,120 119,121,121 122,124,124 130,135,134 127,127,127 127,127,127 132,132,132 130,130,130 127,127,127 134,134,134 210,210,210 254,254,254 254,254,254 244,244,244 255,255,255 245,245,245 254,254,254 220,220,220 129,129,129 127,127,127 135,141,130 133,138,129 131,135,129 131,133,133 129,129,135 124,124,136 121,119,138 118,116,138 123,120,145 127,124,150
244,255,233 242,254,242 240,248,255 241,248,255 239,252,255 234,253,255 223,245,250 212,236,248 213,234,255 216,237,255 216,243,255 223,255,253 211,255,223 131,183,130 101,154,97 99,151,97 113,113,125 125,125,137 165,165,179 248,247,255 251,250,255 222,220,239 183,181,201 147,145,165 66,64,84 93,91,111 124,122,141 131,130,146 141,140,156 115,115,129 120,120,132 230,230,242 227,202,255 249,231,255 255,255,254 255,255,231 255,255,220 255,255,222 255,252,227 251,242,228 255,250,241 254,245,248 245,233,255 245,231,255 253,240,255 247,243,255 239,249,237 244,255,224 238,253,255 250,255,253 255,255,244 255,255,240 255,250,247 255,245,255 255,237,254 239,238,242 249,255,242 255,255,235 255,255,239 255,243,241 255,234,247 255,238,251 253,248,249 247,255,244 241,255,223 251,255,237 255,255,245 255,255,241 250,255,236 246,251,236 255,243,247 255,247,255 255,255,254 241,255,255 228,250,248 244,255,234 250,255,218 211,250,234 31,98,191 0,67,255 0,69,238 20,79,218 68,93,185 237,228,255 255,237,255 255,230,245 255,247,255 249,237,255 251,237,255 255,240,255 255,246,253 255,223,235 247,229,255 167,178,255 32,78,203 24,91,244 0,82,228 36,106,219 88,137,199 213,237,255 247,252,255 249,247,246 253,255,251 241,255,239 234,255,225 250,255,235 254,254,242 255,240,254 255,238,255 249,246,255 239,255,236 228,255,215 116,130,255 0,12,190 9,14,231 19,17,243 12,3,190 154,138,246 255,245,255 255,249,222 255,253,240 255,218,255 123,89,250 15,0,229 16,8,255 2,7,236 9,26,197 32,55,181 213,224,228 235,246,250 247,253,255 249,250,255 253,251,255 254,246,255 252,240,255 255,249,255 255,247,255 255,249,246 244,242,232 248,248,234 126,129,114 137,142,133 131,136,135 128,131,135 129,129,129 125,125,125 132,132,132 125,125,125 125,125,125 125,125,125 201,201,201 240,240,240 244,244,244 255,255,255 253,253,253 255,255,255 188,188,188 124,124,124 143,143,143 121,121,121 120,125,110 126,130,118 125,129,118 119,121,115 121,123,123 132,133,137 133,132,142 122,122,134 113,112,128 121,120,136
255,255,205 255,255,224 255,254,247 255,250,255 255,255,252 254,255,231 243,255,213 234,254,212 248,255,247 234,240,251 228,234,247 246,255,255 233,249,231 146,163,142 118,129,119 129,136,139 137,137,149 131,131,143 122,122,136 134,133,149 116,115,131 100,98,117 112,110,130 117,115,135 129,127,147 127,125,145 124,122,141 122,121,137 125,124,140 117,117,131 144,144,156 225,225,237 251,249,255 250,251,255 245,250,229 248,255,215 246,253,208 244,242,212 254,244,234 255,253,255 255,253,255 255,252,255 248,247,255 237,236,255 226,231,255 220,238,255 221,255,255 220,255,242 213,238,255 221,238,251 249,252,243 255,247,231 255,246,238 255,249,255 255,243,255 253,252,255 248,255,249 253,255,245 255,255,251 255,240,255 255,229,255 255,231,255 255,240,255 248,245,255 239,255,218 248,251,229 255,246,236 255,252,234 251,254,238 252,245,252 255,237,255 255,240,255 255,251,255 241,255,255 230,255,242 244,255,224 248,255,207 209,253,224 30,102,180 0,72,253 0,86,255 16,86,239 35,82,203 129,153,241 149,160,228 146,155,219 175,187,255 169,185,255 170,185,255 184,192,255 200,201,255 199,199,255 204,216,255 139,173,255 23,80,225 0,69,233 0,81,221 22,92,205 92,129,203 226,232,255 255,248,255 250,241,237 247,254,241 233,255,237 233,255,241 244,255,246 251,245,246 255,239,254 255,234,255 252,248,255 234,255,255 192,233,228 22,41,228 7,24,217 0,4,201 3,17,197 91,101,238 221,227,255 213,214,228 251,245,232 250,239,242 224,209,255 187,172,255 33,24,218 2,3,221 8,22,225 0,25,199 1,33,182 163,167,202 218,222,250 244,251,255 245,251,255 253,254,255 254,249,255 251,240,255 255,248,255 255,249,255 255,254,255 253,251,240 249,251,231 122,129,108 127,134,121 120,125,124 118,120,130 125,125,125 125,125,125 140,140,140 127,127,127 130,130,130 129,129,129 220,220,220 255,255,255 255,255,255 248,248,248 249,249,249 183,183,183 128,128,128 125,125,125 118,118,118 142,142,142 124,127,111 133,136,121 135,139,127 131,134,125 131,132,128 136,136,136 134,133,137 125,125,131 148,147,156 158,157,166
255,255,222 255,255,231 255,250,244 255,247,251 255,248,247 255,251,235 255,253,224 254,252,221 255,248,231 247,232,240 241,217,251 255,232,255 243,208,255 179,143,195 147,114,158 142,109,146 109,111,119 124,125,135 129,130,140 138,138,150 129,129,143 115,114,130 125,124,140 122,120,139 124,122,141 122,121,137 120,119,135 124,124,138 124,124,136 160,161,171 227,228,238 251,253,255 236,255,243 234,253,238 240,255,236 248,255,240 251,255,240 245,244,240 247,237,254 255,244,255 247,243,255 246,252,251 239,255,255 204,225,255 148,175,239 133,171,243 145,200,251 143,211,240 187,231,255 201,238,255 236,255,255 253,255,239 255,251,232 255,250,246 244,243,247 244,255,255 224,244,232 233,252,233 247,252,243 255,243,255 255,237,255 255,238,255 247,240,255 237,241,255 250,255,238 255,255,248 255,254,252 255,255,248 255,255,251 255,244,255 255,229,255 255,224,255 254,240,255 241,255,254 230,255,241 247,255,227 249,255,210 208,247,226 32,95,185 0,68,255 0,69,255 0,72,251 0,76,233 21,92,226 37,102,224 23,84,202 39,96,217 33,87,212 42,93,219 40,91,213 21,74,191 13,68,189 32,91,224 26,90,244 0,69,246 0,73,255 1,94,233 24,90,215 108,131,230 234,221,255 255,239,255 255,250,244 248,255,239 237,255,249 234,255,255 240,249,255 254,243,253 255,249,255 255,238,253 246,240,255 204,219,255 103,133,212 0,7,225 11,25,237 3,19,216 15,32,202 141,161,255 183,207,255 154,177,233 174,195,240 166,181,243 152,161,255 163,167,255 53,56,238 12,19,220 4,16,218 0,17,208 4,28,210 94,88,170 182,181,245 234,238,255 238,245,254 248,255,249 253,255,249 251,246,248 255,250,255 245,232,246 255,251,254 255,255,247 246,248,228 124,131,110 120,126,115 121,126,127 132,134,145 132,132,132 126,126,126 140,140,140 120,120,120 126,126,126 120,120,120 212,212,212 255,255,255 249,249,249 243,243,243 162,162,162 124,124,124 136,136,136 126,126,126 125,125,125 129,129,129 127,130,115 125,127,115 129,130,120 133,134,125 126,125,121 119,117,116 128,128,128 147,146,148 231,230,234 240,239,243
