50 170
246,247,255 248,250,255 250,251,255 251,251,255 255,253,255 255,254,255 255,254,251 254,250,245 255,255,249 255,254,246 253,254,245 253,255,251 241,247,242 222,232,226 222,233,230 239,250,247 237,244,255 233,238,255 245,246,255 248,246,255 237,232,255 219,208,246 205,191,232 188,174,216 179,165,207 215,201,242 208,198,234 242,237,255 248,247,255 224,227,248 244,251,255 240,249,255 251,252,255 248,247,255 250,249,251 255,255,254 251,249,239 233,230,215 243,239,220 255,255,238 255,255,238 255,255,233 255,255,241 255,255,239 251,253,241 243,246,237 251,255,250 241,246,244 240,251,248 245,255,251 243,253,247 243,250,243 253,255,249 255,255,248 255,255,248 255,255,246 255,252,244 255,255,251 255,255,252 255,254,254 253,254,255 244,247,252 239,242,250 246,248,255 241,243,255 239,242,255 246,252,255 248,255,246 244,252,229 250,255,228 255,255,236 254,255,239 252,249,251 245,243,255 240,238,255 219,222,255 216,225,255 222,236,255 196,218,255 177,201,247 203,207,255 183,186,255 203,203,255 231,228,255 242,237,246 244,241,236 255,255,249 240,246,245 231,243,255 210,226,255 202,219,255 206,223,255 208,220,255 205,212,255 215,218,255 233,232,255 211,209,255 226,225,255 243,245,255 246,252,255 235,243,236 246,255,233 255,255,234 252,255,227 255,255,234 255,255,238 255,255,243 255,255,245 255,255,245 255,255,243 254,255,240 254,255,237 255,255,251 255,255,251 255,255,251 255,255,249 255,255,249 255,255,248 255,255,248 255,255,248 250,250,238 248,250,238 251,254,239 255,255,244 255,255,245 254,255,244 255,255,245 255,255,245 242,246,247 243,247,248 247,249,250 254,252,252 255,254,255 255,254,253 255,252,249 255,249,245 255,255,249 255,250,241 250,248,237 254,254,240 250,253,238 239,247,230 241,251,234 251,255,242 236,244,251 239,249,255 243,254,255 241,253,255 239,252,255 236,252,255 234,252,255 234,251,255 227,244,255 232,250,255 236,252,255 239,252,255 241,253,255 240,251,255 241,251,255 244,252,255 236,252,251 239,255,254 243,255,255 245,253,253 246,250,251 249,251,252 255,253,255 255,253,255 255,251,254 255,249,252
247,248,255 248,250,255 250,252,255 255,254,255 255,255,255 255,255,252 255,255,247 255,253,245 250,248,240 255,255,252 253,255,255 241,245,250 236,242,253 244,251,255 241,250,255 219,230,252 222,217,255 154,147,214 82,73,140 60,49,117 73,59,125 78,61,128 80,60,125 88,68,133 70,51,114 81,62,125 84,69,130 66,54,114 78,70,130 106,100,157 125,122,178 169,168,224 237,240,255 246,247,255 248,250,255 246,249,253 255,255,251 255,255,244 255,255,240 243,247,218 253,255,228 253,255,230 255,255,239 255,255,245 248,255,248 239,245,244 241,247,252 218,225,234 230,241,255 241,251,255 238,245,255 236,243,252 250,255,255 253,255,254 247,247,241 251,249,241 251,249,239 255,255,249 254,251,247 253,251,251 255,253,255 243,244,254 241,242,255 243,243,255 238,235,255 228,230,255 240,250,250 240,255,224 235,255,199 247,255,206 254,255,224 252,253,249 252,239,255 187,163,255 140,112,242 78,53,203 38,23,175 32,28,171 27,33,162 51,62,183 16,29,199 14,28,178 54,67,183 108,121,197 135,149,191 211,230,251 226,248,255 203,230,255 146,178,237 89,123,212 31,65,178 5,37,164 9,34,166 21,43,169 37,53,173 49,63,176 121,99,225 152,133,244 201,188,255 244,239,255 226,226,244 251,255,247 255,255,238 252,255,226 255,255,232 255,255,237 255,255,244 255,253,248 255,253,252 255,253,252 254,255,253 254,255,251 253,251,233 255,255,240 255,255,244 255,255,247 255,253,245 249,249,243 244,242,241 239,239,239 253,255,255 247,251,252 242,247,248 243,251,251 246,254,253 243,254,252 241,252,249 242,253,250 238,246,255 239,246,255 242,247,255 248,249,255 250,251,255 250,247,255 243,239,244 238,233,235 250,246,245 225,225,219 224,227,218 248,255,244 250,255,245 240,255,238 231,250,229 242,255,241 255,255,243 252,255,244 248,254,243 245,254,244 242,252,246 235,248,246 229,243,242 223,239,238 208,224,223 217,231,230 227,240,238 239,249,243 245,254,244 250,255,245 254,255,246 255,255,245 229,253,251 236,255,255 239,255,255 243,255,255 246,255,255 251,255,255 253,252,254 254,249,251 255,253,255 255,252,255
248,250,255 248,249,255 249,252,255 253,253,253 255,254,250 255,254,246 255,255,245 255,255,248 255,255,251 242,241,245 239,239,253 240,242,255 235,237,255 222,225,255 183,187,240 132,136,194 47,33,139 79,65,167 74,60,156 72,56,144 113,96,177 149,132,205 181,163,230 220,203,255 229,213,255 210,194,255 176,162,226 120,106,177 84,72,148 58,49,130 44,35,121 79,71,158 90,91,141 153,156,201 219,221,255 241,245,255 242,246,255 246,251,250 252,255,247 254,255,243 242,248,229 249,255,241 238,246,236 248,255,255 242,250,255 235,241,255 229,237,255 205,211,246 219,226,255 228,233,255 227,231,255 236,239,255 246,249,255 241,241,253 239,238,240 255,255,252 248,246,238 255,255,249 250,247,243 254,252,252 255,253,255 251,251,255 251,250,255 239,239,255 235,235,255 225,230,255 244,255,255 248,255,230 247,255,210 248,255,208 237,249,213 244,241,255 218,200,255 93,60,199 42,1,192 50,9,231 50,15,249 27,4,232 9,0,213 39,33,242 0,6,232 7,21,223 15,31,191 26,45,156 37,56,129 190,214,255 186,213,255 164,194,255 13,45,164 3,35,194 0,28,218 0,25,233 0,24,234 3,23,224 2,19,206 0,14,191 52,21,178 43,16,156 106,85,194 220,209,255 240,237,255 247,249,250 243,246,230 250,253,228 255,255,235 255,254,240 255,250,250 255,248,255 255,247,255 254,247,255 252,247,255 252,248,255 255,255,240 255,255,240 248,251,236 240,242,236 243,245,246 251,252,255 250,250,255 246,245,255 235,235,255 213,215,249 193,197,232 184,191,224 180,189,222 173,184,214 163,175,203 156,168,196 143,152,196 149,156,199 161,167,208 183,185,225 207,209,244 230,229,255 244,242,255 250,247,255 240,240,255 239,242,255 233,240,249 224,236,240 227,243,242 235,255,253 236,255,254 228,255,246 255,255,235 250,255,232 243,254,228 242,255,233 248,255,244 244,255,245 241,255,246 233,253,240 234,254,241 239,255,244 243,255,244 248,255,244 250,255,241 253,255,238 255,255,237 255,255,235 220,251,248 226,255,252 232,255,254 234,255,253 242,255,255 248,255,255 253,255,255 252,249,251 255,251,254 255,249,252
249,251,255 248,251,255 249,251,252 252,253,249 253,254,245 253,253,241 255,255,243 255,255,249 255,255,255 223,221,233 232,230,255 244,241,255 189,187,247 107,105,181 63,60,146 49,46,138 56,42,160 55,41,153 59,45,146 116,106,189 206,198,255 238,232,255 231,225,255 236,233,255 241,238,255 250,246,255 220,218,254 237,234,255 201,197,255 108,102,179 72,66,153 40,35,127 63,61,150 46,44,126 63,63,133 131,132,188 205,207,247 240,244,255 242,248,255 238,244,249 248,255,255 243,251,255 173,180,197 154,160,189 145,151,194 143,148,203 147,151,216 137,141,212 134,133,219 155,154,234 151,151,221 146,145,201 188,186,228 245,244,255 253,251,255 243,240,242 255,252,248 255,255,251 250,247,242 255,253,253 253,251,255 252,250,255 251,249,255 197,196,216 197,198,254 186,189,234 204,209,234 203,212,216 209,218,208 208,216,205 200,203,207 245,240,255 240,225,255 126,105,227 57,31,198 40,14,216 29,6,235 23,4,251 13,0,253 7,0,251 0,0,221 9,18,216 9,19,173 44,54,161 57,69,139 187,200,255 178,193,255 185,199,255 14,29,185 0,12,215 0,0,237 0,0,247 0,0,244 0,4,232 11,19,226 26,33,226 61,37,179 64,43,169 125,111,207 218,212,255 247,246,255 250,253,251 248,251,235 254,255,235 255,254,240 255,250,247 255,246,254 255,245,255 255,244,255 253,244,255 252,247,255 250,248,255 251,255,243 251,255,246 247,252,250 246,248,255 248,248,255 243,241,255 217,214,255 189,184,245 106,102,173 85,83,159 65,65,143 60,61,141 59,65,142 54,62,139 46,55,129 40,49,122 56,64,147 53,60,140 51,56,135 56,58,136 69,68,140 86,83,152 101,98,160 111,108,164 173,172,222 195,198,242 220,228,255 230,243,255 226,246,255 222,246,255 221,249,255 220,250,255 215,255,244 207,246,238 198,239,234 199,242,239 205,251,252 207,255,255 200,252,255 193,245,252 198,250,255 198,250,255 203,251,255 207,253,254 212,255,252 215,255,251 219,255,250 220,255,249 219,255,252 225,255,255 228,255,255 229,253,251 233,251,250 244,255,255 251,255,255 252,251,253 246,241,243 245,238,241
248,252,255 247,250,254 250,253,251 255,255,251 254,255,244 252,252,238 254,254,242 255,255,251 242,240,246 222,220,240 226,222,255 202,197,255 116,110,192 53,45,146 48,39,155 55,46,167 66,57,167 47,39,139 106,100,181 205,206,255 241,246,255 241,250,255 242,254,242 250,255,241 245,255,233 220,235,214 244,255,252 238,249,255 224,233,255 203,206,255 107,109,180 62,63,143 53,47,172 59,53,170 47,43,148 43,41,130 96,96,166 184,186,240 233,238,255 234,239,255 235,241,255 220,227,255 98,103,148 52,56,115 42,45,119 43,44,134 47,47,147 50,50,156 42,35,150 63,57,164 62,56,151 47,42,121 91,87,146 187,184,223 235,232,254 215,212,221 255,255,254 255,255,251 251,248,243 255,255,254 245,243,249 247,245,255 241,239,255 148,147,167 67,63,138 59,53,132 70,58,140 61,45,129 75,56,137 76,57,130 85,68,131 176,167,218 219,217,255 220,224,255 211,220,255 164,174,255 70,78,231 20,23,221 21,20,254 3,0,254 52,52,228 121,122,255 135,135,241 192,193,254 213,213,243 244,241,255 230,226,255 206,200,255 120,112,255 58,48,255 14,4,248 17,8,255 25,19,255 22,17,226 23,20,196 33,32,190 145,136,233 173,167,249 211,212,255 229,233,255 245,253,253 250,255,241 255,255,238 255,255,238 255,254,243 255,250,251 255,246,255 255,246,255 255,246,255 254,248,255 253,252,255 251,253,253 223,232,229 244,251,254 246,252,255 234,237,255 196,194,240 145,141,206 91,84,165 51,42,139 61,52,162 49,41,158 39,34,155 41,38,161 46,44,167 45,46,166 42,46,165 40,47,164 35,41,160 35,39,158 36,36,152 36,34,147 42,37,146 49,45,148 62,55,152 71,65,154 49,45,127 80,81,155 133,141,208 187,198,255 205,223,255 194,217,255 182,211,255 181,213,255 124,214,255 117,209,252 107,202,246 98,196,244 91,192,244 85,186,241 73,178,235 65,172,230 61,168,226 66,171,228 77,178,233 88,189,241 104,202,250 119,214,255 130,222,255 136,226,255 188,231,228 210,249,247 225,255,255 227,255,255 229,249,250 238,251,253 249,254,255 253,252,255 243,237,242 242,235,240
247,252,255 247,251,252 252,255,251 255,255,249 255,255,245 253,253,239 254,254,242 255,255,251 252,249,255 241,238,255 205,199,248 113,106,179 39,31,126 51,40,156 71,59,189 37,27,164 52,48,144 48,48,132 146,148,212 232,241,255 221,235,241 226,246,223 246,255,226 236,255,204 241,255,207 246,255,220 240,255,227 230,251,236 233,249,255 234,246,255 188,198,252 73,79,144 40,30,177 48,41,180 53,46,173 48,43,152 54,52,141 95,95,165 162,165,220 215,219,255 220,225,255 218,222,255 94,97,158 54,56,134 57,57,151 51,50,160 40,38,161 43,39,168 49,41,171 42,32,156 55,46,156 61,54,145 55,50,119 97,91,138 183,180,206 246,242,253 249,247,247 255,252,247 249,246,241 255,255,254 248,247,251 253,251,255 249,247,255 131,130,150 54,43,139 56,40,148 73,45,175 63,25,175 76,32,187 65,23,164 71,41,148 187,174,236 234,244,255 218,245,236 209,247,241 200,242,255 103,139,217 8,35,176 6,21,221 0,8,239 51,47,173 208,204,255 227,223,255 242,236,253 255,254,245 246,233,225 233,216,237 120,100,175 65,42,180 30,6,200 21,0,226 32,11,244 23,5,218 31,18,194 113,104,244 215,207,255 227,232,255 223,230,255 231,242,255 228,241,243 248,255,244 241,254,222 250,255,226 255,255,234 255,255,242 255,250,252 255,248,255 255,248,255 255,249,255 255,253,255 254,255,250 252,255,246 242,251,255 246,252,255 223,227,251 152,151,193 77,75,135 45,38,119 51,40,142 64,52,170 56,43,175 50,38,180 47,37,184 44,38,187 40,36,185 33,31,180 31,31,177 34,35,179 32,33,177 37,38,180 43,42,182 47,43,178 45,39,170 45,37,162 45,37,154 47,41,150 52,48,151 58,58,152 47,52,137 35,47,125 62,79,152 113,137,203 137,164,228 130,159,220 20,154,238 24,159,245 27,163,253 25,165,255 21,162,255 16,160,255 13,160,255 14,161,255 11,158,255 11,158,255 13,157,255 18,159,255 23,163,254 27,163,253 28,163,249 28,162,246 134,179,176 172,215,212 210,247,245 222,253,252 227,248,249 237,250,252 248,255,255 253,254,255 253,247,252 252,245,250
254,255,246 255,255,249 255,255,251 255,255,246 249,250,234 240,246,221 245,253,230 253,255,249 236,237,255 234,226,255 81,66,171 59,40,173 54,40,182 51,46,179 33,37,155 43,54,158 60,40,169 49,40,137 199,203,251 241,255,255 232,255,221 247,255,224 247,255,231 254,255,253 255,248,255 255,243,255 255,245,255 248,243,255 244,248,243 251,255,242 229,244,213 163,181,144 27,52,122 38,48,155 40,36,171 49,41,171 54,47,158 51,39,145 80,67,165 163,159,225 239,248,255 214,226,250 104,107,168 55,52,151 47,48,152 47,55,156 31,38,155 39,39,183 33,33,193 26,33,174 49,61,185 36,44,167 31,36,159 46,49,154 79,87,146 219,231,241 244,254,242 255,255,252 240,231,244 255,249,255 245,243,249 250,252,255 234,232,255 141,135,194 44,48,153 33,43,144 48,61,159 33,46,150 37,44,159 38,40,158 51,50,146 149,153,204 235,247,251 233,249,231 233,247,245 217,226,255 140,143,255 28,29,203 19,24,233 0,6,230 76,29,182 216,191,255 224,226,255 229,251,255 193,213,255 133,137,255 29,21,240 1,0,244 0,0,240 20,17,240 19,10,214 23,0,192 93,57,223 204,166,255 255,231,255 255,234,233 253,237,255 254,234,255 255,227,255 255,231,255 255,241,255 255,241,255 255,238,255 255,248,255 255,249,255 250,254,243 236,251,230 244,255,245 225,239,237 237,249,255 243,253,255 230,242,248 251,241,255 227,220,255 141,137,203 53,51,140 36,35,145 50,48,178 45,43,186 40,34,181 46,36,182 38,28,165 50,41,168 57,50,165 41,37,142 39,41,136 51,57,146 47,56,143 29,45,112 44,54,124 58,61,135 57,59,137 50,54,137 42,54,142 39,58,149 39,58,155 37,48,152 42,43,153 61,59,172 32,42,156 18,58,170 11,94,199 30,154,254 12,161,255 8,165,228 16,175,235 8,170,229 11,178,235 6,175,233 0,165,228 11,174,243 14,169,248 10,159,247 21,165,255 27,167,255 20,163,255 12,161,252 10,165,252 9,171,250 7,171,247 0,164,252 4,163,243 42,178,244 107,211,255 170,240,255 215,253,255 241,253,253 255,253,244 255,253,240 255,254,238
255,255,251 255,254,253 255,255,254 255,255,250 250,250,238 240,245,224 239,246,225 243,250,243 235,235,255 195,187,250 70,55,160 51,35,166 48,35,175 46,41,172 35,40,155 41,53,155 60,44,161 63,54,144 222,228,255 232,248,247 243,255,234 250,255,233 247,255,235 254,254,254 255,248,255 251,237,255 252,242,255 254,248,255 251,252,250 253,255,247 251,255,244 218,230,210 47,70,138 38,47,151 42,36,171 51,43,173 62,54,168 54,43,153 49,35,140 76,72,143 186,195,228 235,246,255 95,98,166 48,44,147 51,51,159 43,48,150 36,40,158 40,37,182 22,21,177 37,43,178 20,32,150 33,43,161 40,42,167 52,53,165 47,51,122 107,116,143 229,238,242 248,247,255 255,248,255 244,237,252 253,254,255 237,241,246 246,247,255 149,146,196 44,41,167 37,38,158 46,55,166 31,42,154 37,42,165 41,41,165 49,45,151 131,130,196 243,248,255 230,239,243 234,241,255 215,218,255 130,129,255 9,10,184 4,12,213 12,26,238 49,20,169 217,209,255 200,216,255 176,204,234 72,96,168 13,18,170 28,19,236 23,12,246 19,17,217 18,32,174 57,78,170 134,150,216 203,210,255 237,237,255 254,250,255 255,255,245 247,255,245 255,253,255 255,246,255 255,241,255 255,247,254 255,247,250 255,238,250 255,236,255 255,247,255 249,251,252 244,255,245 244,255,255 233,242,255 240,247,255 242,249,255 244,254,255 225,217,255 135,130,191 56,52,128 44,43,139 55,56,170 41,41,171 32,32,170 51,48,188 36,30,165 47,39,164 60,52,166 56,50,151 56,52,141 95,96,176 141,147,220 150,158,228 198,211,255 202,207,255 194,195,253 171,168,230 136,138,203 98,106,176 61,75,151 37,54,135 51,59,148 48,47,143 44,41,144 31,40,144 27,67,173 17,99,200 16,142,237 14,164,255 8,172,248 15,179,251 11,172,240 23,179,244 26,177,238 21,166,228 33,173,239 35,169,239 29,161,238 38,166,248 39,168,253 33,165,249 31,163,246 32,168,246 33,172,245 31,171,242 19,168,248 30,168,241 47,163,222 77,166,210 138,199,225 207,242,252 244,255,255 255,253,243 255,254,242 255,254,242
255,254,255 255,252,255 255,252,255 255,254,255 254,251,246 246,249,234 241,247,230 240,245,243 241,241,255 143,135,198 62,49,151 50,35,163 45,35,172 40,39,167 38,46,159 36,51,151 55,47,142 90,87,159 239,245,255 221,234,236 246,255,244 247,255,238 244,250,239 249,245,251 255,248,255 248,236,255 252,242,255 255,253,255 253,253,253 247,249,249 249,252,255 248,250,255 90,112,177 43,50,153 40,35,168 44,36,167 53,46,161 58,48,162 50,38,150 47,43,125 119,128,172 232,244,255 88,90,168 45,39,150 54,52,165 38,43,146 41,43,161 40,36,179 34,32,182 65,71,198 22,34,142 47,56,167 48,50,174 50,48,168 43,42,134 67,70,125 141,143,178 238,234,255 238,231,255 251,249,255 234,241,238 248,255,252 225,232,247 180,181,219 45,34,184 39,35,171 44,48,173 29,36,159 37,39,169 45,41,176 47,38,159 104,95,185 221,216,255 212,209,248 229,224,255 209,202,255 137,130,255 28,27,207 2,11,208 2,21,220 21,20,176 169,178,255 90,110,219 37,60,170 16,29,175 18,14,209 29,15,240 19,6,216 11,11,165 89,108,189 170,203,223 207,245,233 219,255,235 232,255,245 234,255,248 231,255,244 236,255,216 240,255,231 241,251,238 239,244,229 250,253,228 255,255,238 255,255,251 255,246,255 255,245,255 250,248,255 250,255,255 238,244,255 242,242,255 238,235,255 236,237,255 237,244,253 114,110,181 65,62,141 36,37,128 45,47,155 45,50,172 36,40,172 34,37,171 41,42,170 72,68,187 49,44,149 69,60,150 130,123,196 187,185,245 221,222,255 231,234,255 221,227,255 220,227,252 227,230,255 236,231,255 240,233,255 240,236,255 226,231,255 204,214,255 184,197,249 98,103,166 66,62,137 67,63,145 58,67,157 5,46,139 27,111,206 48,175,255 14,165,255 0,165,255 0,168,255 5,159,240 31,169,241 49,170,232 52,161,217 69,169,223 68,167,219 79,179,233 78,181,238 73,180,238 67,174,235 65,171,232 66,170,229 67,167,226 64,163,221 61,168,236 70,169,231 80,165,213 108,172,206 161,207,225 222,248,254 246,255,254 251,252,243 255,255,246 255,254,247
255,251,255 255,249,255 255,247,255 255,250,255 255,254,255 255,255,248 252,255,245 248,253,252 244,245,255 99,94,156 59,49,149 55,43,169 47,40,174 38,40,165 41,52,163 31,47,147 56,53,125 139,142,197 239,247,255 224,236,242 245,255,250 242,249,242 251,250,252 246,239,252 255,245,255 250,242,253 255,251,255 255,255,254 255,255,255 242,240,252 241,235,255 244,237,255 134,155,216 47,53,152 47,41,172 45,37,168 42,36,155 52,43,164 63,52,174 62,61,155 72,83,141 212,223,255 82,83,174 48,41,162 50,46,165 42,44,152 43,43,161 39,33,174 37,31,174 51,53,171 36,45,142 39,47,148 46,47,167 40,34,165 43,37,154 63,61,151 61,58,130 152,145,212 230,224,255 242,244,255 238,251,243 233,251,234 242,253,255 184,188,217 45,35,182 42,38,174 42,47,170 28,35,158 36,40,172 48,42,183 44,33,167 75,62,172 120,107,187 114,101,169 117,102,186 87,72,194 64,50,215 22,17,210 13,20,223 5,20,223 15,30,217 15,28,226 1,9,223 10,10,246 0,0,238 15,0,254 25,7,244 36,23,223 160,152,255 189,186,255 214,217,255 219,229,255 209,226,255 200,228,255 201,238,255 205,247,255 220,255,216 230,255,237 239,255,251 241,255,242 232,250,213 235,251,210 246,253,232 249,247,253 253,248,255 248,251,255 247,254,251 241,243,253 245,241,255 234,226,255 242,239,255 183,184,198 35,35,129 43,45,145 58,61,170 45,50,172 25,31,160 34,42,173 46,52,177 33,37,150 41,40,138 78,75,154 154,148,207 227,221,255 250,246,255 248,246,255 244,244,255 250,251,255 253,255,255 255,255,255 255,252,253 255,250,253 255,253,255 253,252,255 242,248,255 229,235,255 235,236,255 206,200,247 113,106,167 41,48,121 13,53,135 53,139,223 36,165,250 2,157,242 0,163,255 0,167,255 26,169,255 85,197,255 132,218,255 160,225,255 190,244,255 193,247,255 185,249,255 176,248,255 166,245,255 161,241,255 165,237,255 169,233,255 172,227,255 172,221,255 140,200,252 137,193,240 152,200,236 184,222,246 219,245,255 239,254,255 249,255,251 253,255,251 255,254,250 255,253,252
255,249,255 254,247,255 253,243,255 253,243,255 254,249,255 255,255,254 253,255,252 250,255,255 236,237,255 74,69,131 54,45,142 55,45,169 49,42,176 37,39,164 41,54,164 27,46,145 62,65,120 188,194,237 229,239,255 241,252,255 247,255,255 241,244,248 255,251,255 252,242,255 250,240,253 255,250,253 255,255,251 255,255,249 255,255,255 255,248,255 247,235,255 245,228,255 169,189,244 43,49,144 51,46,175 58,50,181 49,44,165 40,33,160 48,40,171 48,48,156 48,59,133 143,155,227 74,74,180 50,41,175 42,35,162 48,49,159 44,42,161 43,35,172 42,32,168 32,32,140 82,93,175 31,41,125 49,50,162 53,46,181 47,37,173 47,38,159 50,41,151 62,53,150 168,165,237 239,247,255 229,248,239 226,248,229 243,255,255 188,192,220 46,44,163 42,46,158 42,50,157 30,40,154 36,40,172 48,40,187 45,30,175 57,41,159 56,42,130 61,48,122 65,48,139 50,32,161 49,32,207 17,7,213 18,18,238 10,18,241 0,1,235 10,17,255 0,0,247 0,0,245 14,12,255 17,9,255 4,0,229 53,37,252 16,0,199 40,8,217 69,31,243 90,59,255 107,90,255 119,122,250 132,155,241 142,176,236 218,245,255 202,223,255 205,221,255 220,236,253 225,245,232 235,255,226 248,255,238 247,255,243 246,254,243 248,255,236 237,250,224 250,255,250 247,244,255 238,230,255 250,243,255 112,109,134 53,54,168 33,37,155 33,39,164 35,43,174 25,34,168 30,40,171 43,51,170 42,48,147 46,49,124 156,157,208 245,243,255 255,251,255 240,235,236 245,241,236 255,253,245 255,255,247 253,253,239 255,254,239 255,252,238 255,249,233 255,250,234 255,255,242 255,255,247 251,254,252 253,252,255 254,245,255 242,234,255 169,178,235 37,78,147 35,121,197 47,178,255 12,169,249 0,153,255 0,155,255 28,158,247 104,194,255 169,222,255 203,231,255 234,249,255 237,254,255 224,254,249 212,254,247 203,254,250 204,255,255 213,255,255 224,252,255 232,247,255 238,244,255 225,247,255 221,241,255 225,241,255 235,248,255 243,252,255 243,250,247 246,252,247 251,255,252 246,252,251 246,250,255
255,249,255 255,247,255 253,242,255 250,239,255 249,242,255 254,251,253 252,255,253 248,252,255 219,222,250 71,68,130 47,40,137 51,41,165 45,40,173 32,35,163 40,51,165 28,44,150 62,67,116 198,205,244 220,228,251 244,253,255 243,249,254 239,241,249 255,251,255 254,244,255 255,246,255 255,255,252 255,255,245 249,249,235 255,253,252 255,248,255 243,230,255 238,219,255 198,217,255 41,46,137 44,37,164 49,44,173 53,50,173 40,34,165 40,33,172 38,38,156 39,49,136 87,97,184 67,65,184 45,35,179 38,31,165 52,49,164 46,43,159 47,37,173 57,43,175 49,45,146 173,182,249 64,73,140 42,43,141 54,46,177 55,42,188 49,37,179 48,39,173 44,37,158 64,63,155 176,190,232 223,247,245 237,255,249 218,230,242 218,220,255 46,57,139 43,55,137 40,54,143 35,47,155 36,38,176 42,34,189 46,32,180 50,37,153 214,204,255 230,224,255 221,215,255 206,195,255 151,137,255 31,18,226 2,0,232 0,0,237 4,4,255 1,1,255 0,0,236 23,27,255 10,16,235 4,9,218 37,37,251 2,0,220 32,3,255 45,12,255 47,8,255 32,0,234 27,6,199 39,31,178 47,51,164 44,56,150 36,36,144 76,74,180 152,152,246 206,208,255 213,222,255 224,237,245 243,255,247 246,255,233 242,255,221 248,255,219 236,253,210 253,255,240 250,253,255 245,242,255 229,223,255 70,63,108 51,53,178 32,37,166 27,33,168 33,40,179 30,40,177 30,41,169 35,46,157 41,51,135 138,145,202 213,215,246 253,252,255 254,251,243 255,254,236 255,255,241 255,255,241 255,255,237 251,252,242 255,255,247 255,255,244 255,255,239 255,254,232 255,255,233 255,255,235 252,253,237 232,229,225 255,246,255 244,236,255 220,228,255 170,214,255 100,188,255 28,161,235 12,173,249 0,174,255 16,170,255 53,171,250 133,206,255 197,233,255 229,236,253 253,248,247 252,249,235 252,255,239 238,255,237 229,255,238 232,255,244 239,255,248 247,254,247 255,251,248 255,251,252 240,240,255 250,249,255 253,251,255 250,248,254 246,244,243 253,254,250 253,255,252 241,247,246 244,251,254 242,249,255
253,249,254 255,251,255 255,247,255 252,242,255 248,241,254 252,248,253 249,251,251 243,247,252 220,223,251 99,97,157 54,46,141 51,41,165 43,37,172 32,34,166 39,48,169 32,46,158 59,62,117 170,176,219 222,229,254 240,249,255 243,250,253 240,243,247 249,246,255 255,248,255 255,251,255 255,255,251 255,255,239 245,247,228 251,251,245 245,240,255 228,217,255 227,211,255 205,222,255 44,48,137 44,38,163 36,32,158 50,48,171 45,40,173 45,39,182 44,46,171 39,51,147 79,88,185 71,67,196 37,25,177 49,40,180 47,44,160 49,43,160 49,38,172 58,40,171 52,47,139 225,233,255 131,144,190 54,58,136 42,35,150 44,33,173 50,38,186 44,34,181 40,33,170 41,44,149 59,73,131 194,220,234 228,250,255 213,222,255 192,185,252 48,62,128 42,57,129 38,52,140 40,48,167 36,33,186 38,25,193 49,34,186 52,43,147 195,197,245 236,245,255 221,231,249 217,221,255 156,153,255 19,11,205 18,14,247 21,19,255 0,0,232 11,11,217 26,42,195 104,131,241 104,136,231 25,49,169 19,27,198 26,20,245 17,3,255 0,0,237 19,12,233 98,99,255 160,165,255 162,164,255 136,131,222 121,112,199 92,69,227 55,38,179 42,30,150 58,48,155 111,100,196 201,196,255 244,248,255 236,249,227 245,255,216 252,255,220 248,255,222 254,255,237 250,255,246 245,249,255 172,166,213 63,50,124 26,26,156 42,43,177 45,48,186 37,42,181 32,40,177 33,41,165 36,45,148 49,57,134 185,191,238 227,231,250 252,253,251 255,255,242 255,255,239 255,250,229 252,245,228 255,255,245 235,240,255 246,246,255 255,250,255 255,250,250 255,251,244 255,255,242 254,255,242 252,254,242 255,255,252 250,242,253 248,241,255 227,236,255 169,214,255 83,174,241 34,170,242 16,180,253 0,159,245 14,158,237 51,163,229 137,209,255 208,245,255 239,251,255 255,255,251 255,255,242 251,255,238 241,255,236 234,255,238 231,255,239 232,254,236 232,241,228 242,237,228 253,240,232 227,227,241 247,246,255 255,253,255 255,250,251 254,251,247 255,255,252 255,255,252 242,246,247 245,251,255 243,249,255
