50 170
255,255,239 252,246,235 243,255,251 230,255,247 243,255,248 246,247,238 255,244,255 230,222,255 144,157,236 42,83,176 64,124,208 124,189,255 59,119,179 59,111,182 72,122,218 133,180,255 212,215,243 224,230,249 236,244,251 248,255,246 251,255,237 244,255,216 247,255,209 255,255,219 255,255,214 255,255,220 255,255,227 255,255,234 255,255,238 255,255,241 255,255,244 255,255,243 253,255,245 255,255,248 255,254,251 255,250,254 255,248,255 255,251,255 255,253,249 255,255,244 255,255,240 242,241,221 216,224,217 220,236,252 221,242,255 181,205,255 107,132,236 48,72,192 0,59,227 5,67,235 15,73,239 20,72,242 22,70,248 22,68,255 15,64,255 6,56,255 10,64,255 19,76,255 48,106,255 92,148,255 127,179,255 137,184,246 128,168,196 114,153,161 75,96,177 76,97,178 71,92,177 77,102,188 69,95,185 63,89,183 75,103,198 68,96,191 111,139,233 117,146,237 133,160,246 154,181,255 173,197,255 182,207,255 192,214,255 197,219,255 222,228,255 216,223,255 211,220,255 215,225,255 215,228,255 208,224,255 196,215,255 188,210,252 173,196,241 181,205,251 167,194,244 159,187,241 140,169,226 116,144,205 106,134,198 87,115,180 84,88,207 78,81,196 81,84,193 88,88,188 80,80,170 93,90,169 153,151,217 225,223,255 238,237,255 240,242,255 243,246,255 241,248,255 241,250,255 241,252,255 239,252,254 239,252,254 238,238,238 241,241,241 249,249,249 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 251,251,251 252,252,252 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 253,253,253 249,249,249 247,247,247 249,249,249 255,255,255 255,255,255 255,255,255 253,253,253 254,254,254 255,255,255 255,255,255 254,254,254 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 253,253,253 253,253,253 253,253,253 250,250,250 252,252,252 253,253,253 254,254,254 255,255,255 254,254,254 253,253,253 252,252,252 231,231,231 243,243,243 247,247,247 240,240,240 236,236,236 244,244,244 253,253,253 255,255,255 255,255,255 255,255,255
255,248,252 255,248,245 241,255,244 223,252,226 238,255,231 245,249,238 246,237,255 182,177,246 80,96,193 89,127,223 159,212,255 174,232,255 180,231,255 82,128,176 51,93,182 64,105,227 215,235,255 221,242,255 219,243,255 220,249,254 232,255,249 234,255,239 228,255,224 230,255,223 234,255,225 238,255,232 241,255,239 245,255,245 244,255,247 243,253,247 243,253,247 241,253,247 219,248,255 224,248,255 233,248,255 245,249,255 255,248,255 255,249,255 255,251,253 255,252,246 244,242,234 237,248,246 215,239,255 173,208,255 107,154,240 41,95,220 10,69,225 14,75,249 14,72,255 16,73,255 15,72,241 16,72,227 21,78,223 29,84,229 24,80,235 18,70,240 20,68,250 21,62,249 28,59,234 63,80,230 133,138,247 210,202,255 246,228,255 247,223,231 205,236,255 186,218,255 160,195,255 148,188,255 117,162,253 83,133,233 65,119,226 33,87,201 26,82,195 33,87,201 44,96,203 49,97,199 55,97,193 70,108,196 96,130,213 117,150,229 171,170,236 186,187,248 208,210,255 223,229,255 227,235,255 223,233,251 221,230,239 222,231,234 238,246,245 245,249,250 233,233,239 235,231,243 235,226,247 234,219,250 248,231,255 246,228,255 185,209,255 181,203,255 185,205,255 187,203,255 174,188,240 170,182,224 200,209,243 241,248,255 239,245,255 242,248,255 242,249,255 243,252,255 241,253,255 241,253,255 240,254,253 239,253,252 255,255,255 255,255,255 251,251,251 248,248,248 249,249,249 246,246,246 248,248,248 255,255,255 255,255,255 255,255,255 253,253,253 250,250,250 250,250,250 251,251,251 252,252,252 253,253,253 245,245,245 245,245,245 248,248,248 255,255,255 255,255,255 255,255,255 255,255,255 249,249,249 255,255,255 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 251,251,251 251,251,251 253,253,253 254,254,254 255,255,255 255,255,255 254,254,254 254,254,254 244,244,244 251,251,251 252,252,252 245,245,245 241,241,241 246,246,246 252,252,252 255,255,255 253,253,253 253,253,253
255,243,255 255,252,254 237,255,238 215,242,209 231,250,217 245,251,240 233,231,255 127,130,205 54,72,173 183,218,255 179,224,255 207,247,255 215,247,246 201,232,255 122,152,223 66,100,207 87,109,175 166,187,248 218,242,255 219,244,255 220,246,255 230,255,255 234,255,255 237,255,255 239,255,255 241,253,255 242,250,255 238,244,255 234,241,255 236,244,255 242,251,255 244,254,255 223,249,255 227,250,255 236,251,255 244,251,255 253,252,255 255,254,255 255,254,253 253,253,253 243,252,255 228,249,255 175,211,255 89,141,231 30,97,224 1,77,243 0,75,255 0,84,255 12,69,238 19,76,232 31,86,223 48,102,219 62,117,221 64,119,223 48,103,218 26,81,216 18,70,230 27,72,247 33,69,247 36,58,223 53,60,199 109,102,207 192,174,251 255,230,255 174,224,246 188,237,255 193,239,255 205,248,255 203,242,255 199,235,255 212,247,255 205,238,255 185,216,255 170,203,255 142,178,248 107,145,223 73,114,199 52,96,187 43,89,184 40,88,184 41,80,196 50,87,201 62,98,206 76,111,209 95,127,216 122,150,227 150,175,239 172,191,242 203,219,255 222,231,255 227,232,247 245,246,250 253,250,246 250,245,236 255,255,242 255,253,236 207,250,255 203,244,255 203,241,253 214,247,255 228,255,255 234,255,255 230,251,243 223,241,228 241,255,242 244,255,241 247,255,242 246,255,243 247,255,246 245,255,246 244,255,246 242,255,246 246,246,246 254,254,254 253,253,253 255,255,255 255,255,255 255,255,255 243,243,243 248,248,248 253,253,253 248,248,248 240,240,240 235,235,235 236,236,236 243,243,243 253,253,253 255,255,255 255,255,255 254,254,254 252,252,252 250,250,250 250,250,250 251,251,251 252,252,252 252,252,252 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 252,252,252 253,253,253 255,255,255 254,254,254 250,250,250 255,255,255 255,255,255
251,246,255 251,254,255 235,251,240 217,236,215 231,244,222 245,249,244 228,230,255 95,108,176 79,106,193 182,216,255 209,240,255 214,232,231 251,255,244 218,227,230 218,237,255 136,162,238 58,78,156 98,117,190 146,167,229 190,211,255 214,234,255 210,228,255 209,223,255 224,233,255 223,226,255 230,230,255 236,233,255 237,234,255 235,233,255 231,232,255 230,235,250 231,237,248 248,251,255 250,252,255 252,254,255 253,253,247 255,254,243 255,255,242 255,255,248 250,255,255 213,226,248 212,235,255 146,181,255 50,100,212 11,73,215 0,73,241 0,63,249 0,51,249 40,90,190 67,114,206 108,151,230 150,187,255 176,209,255 173,207,255 142,180,255 104,150,255 28,82,213 14,71,226 19,78,247 32,88,255 24,72,237 16,55,207 51,82,221 104,130,255 198,247,249 216,255,255 225,255,255 231,255,242 249,255,241 255,255,233 255,255,235 255,253,231 255,255,245 255,250,251 233,237,255 213,229,255 198,225,255 181,221,255 161,208,255 142,194,255 93,157,255 75,136,255 47,105,234 30,84,215 33,82,212 46,89,216 53,92,214 56,91,201 72,104,201 98,128,207 120,150,209 160,192,228 187,219,238 198,232,232 219,255,243 222,255,241 197,241,248 207,249,254 214,253,255 217,251,250 225,253,247 235,255,247 240,255,242 238,253,232 246,255,236 249,255,236 250,255,237 251,255,239 250,255,241 249,255,243 249,255,244 247,255,244 247,247,247 255,255,255 249,249,249 243,243,243 255,255,255 247,247,247 226,226,226 225,225,225 227,227,227 223,223,223 218,218,218 215,215,215 218,218,218 230,230,230 245,245,245 255,255,255 251,251,251 255,255,255 255,255,255 255,255,255 248,248,248 247,247,247 254,254,254 255,255,255 254,254,254 255,255,255 255,255,255 252,252,252 252,252,252 255,255,255 255,255,255 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 253,253,253 253,253,253 253,253,253 252,252,252 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 252,252,252 254,254,254 255,255,255 255,255,255 255,255,255 250,250,250 254,254,254 254,254,254
246,252,251 244,254,254 235,249,248 233,245,239 242,249,242 242,246,247 229,236,255 97,119,171 98,132,202 186,219,255 222,240,255 255,255,252 255,251,229 249,241,228 242,250,255 211,236,255 149,186,255 81,118,200 38,74,150 87,122,190 164,196,255 193,221,255 191,213,255 200,215,255 178,188,255 190,197,255 205,211,255 214,222,255 218,229,255 218,234,255 219,240,255 221,244,255 255,247,255 255,248,255 255,252,248 254,254,240 252,255,235 249,255,237 245,255,245 237,253,255 221,240,255 176,198,255 92,120,214 36,74,192 40,86,223 37,93,242 27,91,246 39,105,255 179,211,254 195,221,255 214,230,255 227,231,255 234,232,252 232,230,252 217,224,255 193,216,255 172,214,255 80,141,235 3,77,195 0,70,207 7,90,242 15,94,255 12,84,255 10,78,251 184,198,216 238,249,255 234,239,248 234,231,233 255,255,251 255,255,245 255,252,237 255,248,233 255,246,235 255,250,246 250,248,254 232,239,255 214,234,255 202,234,255 192,231,255 184,228,255 194,230,255 193,228,255 190,225,255 187,220,255 178,214,255 160,196,255 128,163,253 97,135,229 69,109,205 61,105,200 39,86,178 39,89,179 38,93,178 41,97,179 66,125,204 77,136,215 152,176,228 176,199,247 204,225,255 219,237,255 219,233,255 221,229,252 230,235,250 243,245,253 248,247,251 251,249,249 252,251,247 254,253,249 253,254,250 253,254,250 251,254,252 249,254,252 255,255,255 246,246,246 181,181,181 126,126,126 127,127,127 133,133,133 129,129,129 137,137,137 126,126,126 126,126,126 125,125,125 124,124,124 125,125,125 132,132,132 142,142,142 150,150,150 176,176,176 191,191,191 216,216,216 241,241,241 255,255,255 255,255,255 250,250,250 242,242,242 254,254,254 255,255,255 253,253,253 248,248,248 248,248,248 253,253,253 255,255,255 254,254,254 254,254,254 254,254,254 252,252,252 251,251,251 249,249,249 247,247,247 246,246,246 245,245,245 255,255,255 255,255,255 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 253,253,253 252,252,252 252,252,252 254,254,254 255,255,255 255,255,255 254,254,254 253,253,253 252,252,252 252,252,252
243,255,250 238,252,250 236,248,254 248,254,255 253,253,255 241,243,251 231,242,255 109,137,178 78,117,172 178,210,255 234,245,255 247,232,229 255,254,230 255,255,238 251,255,255 219,242,255 147,208,255 136,195,255 88,147,233 40,96,178 35,88,169 54,101,183 57,97,186 53,86,183 59,86,190 64,86,191 67,90,189 73,98,184 82,114,180 102,138,184 125,167,196 142,187,208 242,233,255 244,240,255 248,251,255 250,255,249 244,255,244 240,255,244 229,254,250 218,244,255 208,234,255 129,152,230 53,78,182 51,80,201 65,99,229 31,70,202 34,80,211 103,152,255 214,226,244 234,240,253 255,248,255 255,244,242 255,238,227 255,240,225 255,248,233 253,255,247 214,244,249 178,233,255 117,192,248 40,128,218 0,87,208 0,77,229 0,75,247 0,65,251 161,138,182 253,230,255 255,240,255 249,227,255 255,241,255 251,234,255 245,231,255 253,244,255 236,234,255 243,246,255 231,240,255 189,205,228 144,167,189 128,155,176 140,169,190 155,186,207 195,185,168 208,199,185 218,215,201 220,224,213 222,231,228 218,237,242 209,235,252 191,226,255 184,223,255 166,212,255 133,182,255 111,165,255 78,132,255 36,91,255 21,79,255 9,66,252 88,97,195 78,84,181 85,89,178 117,118,199 153,150,222 182,175,236 210,201,252 235,223,255 249,235,255 252,239,255 254,241,255 254,244,255 255,245,255 254,247,255 252,248,255 252,248,255 255,255,255 248,248,248 184,184,184 126,126,126 130,130,130 136,136,136 122,122,122 122,122,122 130,130,130 132,132,132 133,133,133 131,131,131 127,127,127 126,126,126 128,128,128 130,130,130 135,135,135 120,120,120 118,118,118 148,148,148 199,199,199 241,241,241 255,255,255 254,254,254 254,254,254 255,255,255 252,252,252 245,245,245 245,245,245 252,252,252 255,255,255 254,254,254 255,255,255 254,254,254 251,251,251 248,248,248 245,245,245 242,242,242 239,239,239 238,238,238 255,255,255 255,255,255 254,254,254 253,253,253 252,252,252 252,252,252 252,252,252 252,252,252 254,254,254 254,254,254 255,255,255 255,255,255 252,252,252 250,250,250 252,252,252 255,255,255 255,255,255 255,255,255
239,255,255 240,244,255 246,232,255 255,231,255 255,247,255 255,253,245 204,223,230 131,179,237 43,100,215 76,118,249 207,218,255 255,245,255 255,252,228 246,255,242 170,232,255 133,227,255 58,153,255 2,95,218 1,93,236 0,85,253 0,51,242 0,59,255 11,71,255 1,48,255 17,54,255 29,59,255 38,64,254 42,69,244 39,72,235 34,74,230 32,77,228 31,79,227 25,96,200 111,178,255 160,220,255 172,223,255 196,236,255 212,230,255 230,223,250 255,243,255 247,222,255 106,109,184 45,93,219 0,76,244 0,69,246 4,89,239 49,98,200 173,195,255 255,231,251 255,240,255 255,242,255 248,240,255 245,244,248 255,251,255 255,249,255 255,245,255 255,255,247 255,255,232 246,252,241 111,121,175 70,86,222 21,55,245 5,64,255 0,71,255 22,81,255 89,130,255 232,244,255 255,250,253 255,245,255 255,227,254 255,251,255 228,253,233 223,255,231 213,252,255 133,170,252 40,84,229 12,71,241 10,81,239 6,84,215 17,96,207 13,89,215 0,70,219 0,67,252 9,56,255 42,60,253 62,87,243 71,115,240 87,125,243 128,150,255 127,160,255 131,197,255 145,215,255 181,203,255 241,211,255 255,232,250 255,237,199 211,193,224 174,158,205 128,117,190 91,87,193 64,68,211 48,59,233 42,60,255 42,68,255 65,97,255 97,133,255 144,181,255 183,222,255 205,245,255 222,255,230 236,255,208 244,255,198 213,252,237 232,255,251 156,171,163 121,118,114 151,136,134 143,122,125 144,124,129 137,127,133 112,114,122 133,144,152 108,124,131 105,115,125 133,131,143 140,121,136 147,113,130 158,113,132 138,131,146 123,121,127 113,119,114 118,129,119 145,159,155 243,252,255 216,217,243 250,245,255 253,248,255 242,241,237 250,255,228 254,255,226 246,255,226 237,253,236 243,252,255 195,203,232 195,195,195 187,187,187 185,185,185 198,198,198 224,224,224 245,245,245 252,252,252 252,252,252 241,241,241 255,255,255 233,233,233 245,245,245 239,239,239 240,240,240 252,252,252 254,254,254 250,250,250 255,255,255 255,255,255 249,249,249 249,249,249 255,255,255 255,255,255 250,250,250 255,255,255 255,255,255
239,255,252 242,249,255 250,241,255 255,242,255 255,251,255 255,254,237 219,239,234 163,210,254 36,92,193 58,100,223 177,190,255 239,226,255 237,223,229 218,231,245 117,172,229 16,102,198 0,84,243 0,66,227 0,59,227 14,67,241 50,93,255 32,71,253 14,53,235 23,66,245 20,73,247 7,70,238 0,68,231 0,71,232 7,77,238 16,80,242 18,75,238 15,70,233 18,76,212 17,74,195 37,92,189 93,146,219 162,209,255 211,241,255 236,244,255 251,240,255 238,224,255 99,107,190 33,80,218 0,71,251 0,76,255 0,75,225 67,110,203 207,224,255 255,245,249 254,240,252 245,235,251 234,237,242 227,236,233 229,235,234 239,238,247 253,245,255 255,255,246 249,255,226 243,255,246 152,174,222 55,81,211 23,66,247 3,71,255 0,68,246 0,65,237 40,99,202 206,235,255 247,243,225 255,244,238 255,239,254 249,251,255 231,255,242 228,255,244 206,241,255 113,143,238 23,57,217 12,58,246 24,81,255 17,78,236 11,71,214 19,96,218 0,82,231 0,75,255 7,61,255 23,54,255 25,65,237 21,81,224 32,86,223 48,87,225 35,87,211 5,91,197 0,88,197 46,94,219 142,141,251 217,208,255 241,250,253 246,240,255 236,234,255 223,227,255 207,218,255 176,195,255 132,158,248 91,123,223 66,102,210 54,91,201 52,89,193 55,88,181 70,98,175 103,124,186 151,167,214 202,214,250 233,244,255 220,245,255 225,243,255 157,163,186 123,116,129 145,131,135 146,129,126 140,129,121 131,130,120 165,176,168 200,220,215 196,217,215 202,217,220 227,229,237 225,211,222 217,190,200 211,175,187 120,115,124 132,131,135 140,145,144 115,124,121 109,119,119 187,194,203 247,250,255 245,244,255 251,249,255 251,252,242 255,255,237 255,255,233 253,255,238 243,253,247 234,241,255 133,136,167 1,1,1 0,0,0 0,0,0 0,0,0 0,0,0 3,3,3 3,3,3 1,1,1 117,117,117 233,233,233 255,255,255 255,255,255 239,239,239 248,248,248 255,255,255 255,255,255 253,253,253 255,255,255 246,246,246 233,233,233 232,232,232 243,243,243 249,249,249 247,247,247 254,254,254 254,254,254
243,255,239 243,254,251 251,251,255 255,251,255 255,255,241 255,255,226 234,255,233 202,246,255 142,196,255 41,82,191 97,112,215 229,219,255 220,208,255 122,132,202 46,93,201 7,81,223 0,76,255 0,62,253 27,76,255 40,69,237 61,75,227 53,65,199 72,96,216 65,108,219 30,98,205 11,100,211 0,97,220 0,89,228 0,78,238 0,69,250 1,65,255 9,64,255 40,81,255 25,69,230 29,77,209 49,101,202 89,145,216 164,213,255 217,251,255 218,232,254 201,208,251 83,104,196 23,71,226 0,60,255 0,77,255 9,73,221 116,146,227 237,242,255 255,255,245 251,246,243 239,243,244 234,248,242 223,246,232 213,236,228 224,238,244 243,253,255 246,255,248 228,255,222 230,255,247 188,225,255 37,75,199 21,72,246 3,78,255 0,69,236 0,82,241 23,97,185 195,240,244 245,255,223 255,255,239 255,252,255 240,248,255 236,255,251 216,249,235 216,240,255 150,167,255 61,82,241 29,60,245 31,71,254 35,74,243 41,77,237 12,84,195 0,77,221 0,63,254 0,58,255 6,51,255 1,59,248 0,68,235 1,74,236 21,82,240 5,78,222 0,94,226 0,106,250 0,80,241 20,56,210 90,122,229 177,230,255 228,243,252 227,243,250 228,249,251 230,255,254 228,255,254 222,255,249 217,255,250 217,255,255 201,239,251 177,208,239 141,165,217 111,124,202 93,97,199 87,82,203 86,74,210 86,71,216 119,127,217 147,151,229 137,134,190 127,119,150 133,122,130 138,130,117 133,133,109 135,146,120 191,210,191 232,255,245 227,254,251 221,242,244 232,243,247 244,240,245 255,244,247 255,245,245 163,164,155 123,125,119 124,129,128 129,134,137 113,119,126 127,133,140 250,254,255 243,248,247 251,254,245 255,255,244 255,255,241 243,246,230 240,242,236 249,252,255 239,241,255 104,105,131 9,9,9 11,11,11 12,12,12 9,9,9 3,3,3 0,0,0 0,0,0 0,0,0 113,113,113 249,249,249 255,255,255 253,253,253 240,240,240 251,251,251 251,251,251 238,238,238 255,255,255 254,254,254 244,244,244 231,231,231 229,229,229 238,238,238 244,244,244 244,244,244 255,255,255 255,255,255
248,255,234 243,255,239 248,255,249 255,255,247 255,255,232 253,255,215 243,255,226 221,255,255 191,239,255 94,137,224 65,85,192 130,130,238 128,122,235 60,72,204 30,72,233 5,71,254 0,68,255 0,68,250 26,84,249 30,73,214 68,97,212 111,135,223 176,206,255 161,202,251 154,213,255 100,174,230 40,122,203 5,88,203 0,76,229 4,69,255 2,57,255 0,44,255 22,54,255 38,72,255 45,84,252 28,79,219 25,87,195 74,139,214 151,207,254 203,243,255 155,186,239 60,95,198 21,75,236 0,55,255 0,67,255 33,84,230 180,195,255 245,237,254 255,255,237 255,255,243 248,255,250 241,255,251 230,255,244 219,250,243 224,246,255 234,253,255 234,255,255 218,254,232 214,255,249 192,237,255 38,83,210 16,72,245 0,76,253 0,76,239 0,79,255 21,91,198 171,215,232 242,255,228 255,255,240 254,244,250 240,242,252 239,255,247 233,251,238 239,252,255 217,222,255 143,152,255 83,102,239 51,77,215 50,71,203 68,83,210 56,114,196 24,101,224 0,60,241 0,60,255 4,57,255 0,68,255 0,76,254 2,84,255 0,65,226 13,92,237 0,96,233 0,83,237 0,79,255 17,77,251 32,92,228 43,125,220 228,253,255 231,255,253 234,255,246 236,255,235 234,255,221 234,255,211 237,255,210 239,255,214 244,255,231 238,255,243 226,240,255 214,221,255 194,195,255 168,162,255 137,128,255 117,105,255 78,79,189 107,108,199 115,114,178 125,120,151 123,121,121 132,133,113 124,131,104 130,143,121 178,200,188 224,251,255 227,254,255 217,239,255 215,228,242 226,230,235 254,250,245 255,255,246 200,211,173 126,135,109 112,117,108 133,135,143 126,126,142 121,122,136 245,248,252 251,255,249 255,255,245 255,255,247 247,244,240 232,226,231 231,225,236 251,250,255 251,253,255 103,106,111 0,0,0 0,0,0 1,1,1 2,2,2 0,0,0 0,0,0 0,0,0 2,2,2 150,150,150 252,252,252 245,245,245 245,245,245 254,254,254 255,255,255 252,252,252 255,255,255 254,254,254 255,255,255 254,254,254 247,247,247 245,245,245 248,248,248 247,247,247 244,244,244 255,255,255 255,255,255
255,255,236 243,254,234 239,254,240 249,255,243 254,255,231 250,255,214 242,255,215 230,255,238 181,224,241 174,215,255 97,124,228 60,71,205 62,68,227 43,63,242 25,68,255 0,52,255 0,56,235 5,83,250 0,71,217 26,95,212 135,195,255 182,232,255 211,252,255 217,253,255 211,240,245 220,246,255 208,233,255 153,183,255 81,115,234 26,65,223 10,52,241 14,59,255 24,58,255 23,58,252 16,54,243 19,67,245 20,81,237 6,78,202 60,131,218 168,227,255 142,191,255 40,89,197 16,74,239 0,63,255 0,56,254 43,86,227 210,221,255 249,236,244 255,251,234 255,255,247 252,254,254 237,251,247 228,251,243 229,252,254 230,247,255 227,241,255 229,249,255 223,255,249 210,249,255 188,226,255 70,109,248 22,69,254 0,67,254 0,78,248 0,56,255 29,82,223 146,174,221 249,249,243 255,254,249 249,231,244 255,250,255 255,255,249 250,254,229 254,252,241 248,243,255 234,236,255 218,230,255 199,216,255 194,205,255 206,207,255 166,200,243 113,167,255 17,82,241 16,71,255 15,65,255 6,73,255 0,76,246 12,86,244 21,76,213 37,100,215 7,100,209 0,87,218 5,85,240 26,77,234 21,79,205 18,100,195 211,230,237 221,240,243 235,252,248 245,255,247 249,255,239 254,255,234 255,255,229 255,255,229 255,255,236 255,255,242 248,253,251 240,248,255 231,242,255 221,232,255 210,224,255 201,217,255 185,198,255 171,180,243 118,126,163 118,125,134 120,126,115 137,144,123 120,128,111 109,121,121 180,194,216 213,230,255 216,233,255 214,230,255 220,233,255 232,241,254 251,255,249 246,248,228 160,181,113 142,158,110 133,139,122 114,113,123 118,112,137 177,171,194 250,249,255 251,252,250 252,252,246 255,253,253 252,243,255 252,240,255 248,237,255 255,251,255 252,253,243 88,94,71 2,2,2 2,2,2 2,2,2 2,2,2 3,3,3 4,4,4 4,4,4 4,4,4 144,144,144 244,244,244 247,247,247 255,255,255 255,255,255 242,242,242 238,238,238 255,255,255 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 249,249,249 250,250,250 250,250,250
255,255,246 246,251,242 235,250,242 239,255,244 247,255,240 251,254,228 247,251,216 233,249,218 204,236,231 209,248,255 120,156,250 57,84,234 52,77,255 19,54,255 0,52,255 0,69,255 11,69,255 12,72,248 17,81,223 100,167,255 170,231,255 191,243,255 218,254,248 230,248,231 254,253,239 254,241,243 249,234,255 242,233,255 218,225,255 167,192,255 98,140,229 47,98,194 32,75,248 37,77,255 16,56,252 11,58,255 17,78,255 0,67,238 16,92,222 103,172,255 144,201,255 36,89,209 8,67,236 5,71,255 0,57,251 33,75,212 189,201,255 255,250,251 255,252,246 255,253,255 252,245,252 233,235,236 229,238,235 240,249,253 245,245,255 238,235,255 234,238,255 241,255,255 222,246,255 195,219,255 103,128,255 33,68,255 6,60,255 0,72,250 0,46,255 41,80,248 139,156,223 254,247,254 255,252,254 248,225,240 255,249,255 255,255,247 255,255,233 255,251,219 255,244,224 255,253,243 246,255,246 235,249,237 230,235,233 235,228,235 239,252,254 172,207,255 39,87,223 27,73,251 22,66,249 18,77,246 10,80,234 40,96,227 183,213,255 157,188,251 110,166,225 87,153,234 72,116,223 63,84,193 101,131,218 165,222,255 244,247,255 250,250,255 251,250,255 251,245,255 249,242,255 253,242,255 255,246,255 255,247,255 251,244,249 251,247,246 248,251,242 244,253,240 240,255,236 239,255,236 239,255,237 239,255,235 227,252,255 218,243,253 122,141,138 120,136,119 120,132,110 129,137,120 123,128,129 117,121,149 77,82,137 103,109,184 132,139,219 179,188,255 223,233,255 239,250,255 234,246,240 199,211,189 125,151,73 128,147,90 128,135,114 124,118,129 152,140,168 242,230,255 254,246,255 246,242,248 252,249,251 254,248,255 250,241,255 255,245,255 255,244,255 255,253,254 255,255,234 79,87,47 6,6,6 2,2,2 0,0,0 0,0,0 0,0,0 1,1,1 0,0,0 0,0,0 158,158,158 254,254,254 254,254,254 255,255,255 248,248,248 239,239,239 232,232,232 234,234,234 255,255,255 255,255,255 254,254,254 253,253,253 253,253,253 254,254,254 255,255,255 255,255,255 250,250,250 250,250,250
255,248,255 251,249,255 238,249,253 231,247,253 241,250,254 255,253,249 255,251,232 245,247,217 212,233,211 215,251,255 124,168,252 27,71,224 9,54,252 5,61,255 0,62,255 0,67,243 26,58,255 18,52,235 62,95,228 192,224,255 194,220,237 209,229,206 255,255,227 255,255,225 255,249,230 253,236,239 243,227,250 236,231,255 231,240,255 220,246,255 203,241,241 187,234,225 10,69,215 28,79,243 19,65,253 0,47,255 0,53,255 0,71,255 15,92,249 50,121,242 114,173,255 47,96,234 11,64,245 2,60,255 1,60,255 25,73,209 133,162,213 246,255,252 255,253,255 255,245,253 247,236,246 242,237,236 250,245,236 255,251,248 255,247,255 255,239,255 253,239,250 255,255,252 235,244,255 208,221,255 104,118,255 39,64,255 16,62,255 7,68,248 0,44,255 33,74,237 135,157,222 242,243,247 255,242,240 236,223,237 245,240,255 243,242,238 255,252,227 255,250,220 255,250,222 249,250,218 234,248,212 240,255,222 255,255,243 255,253,254 253,254,234 187,210,255 37,77,206 26,69,238 23,67,238 22,80,239 25,86,230 72,111,220 209,216,255 233,233,247 229,247,254 219,243,255 224,228,255 237,224,255 219,218,255 183,207,229 239,220,245 250,231,255 255,242,255 255,245,255 255,244,255 255,245,255 255,246,255 247,241,255 249,248,255 251,253,255 251,255,254 253,255,247 253,255,240 252,255,230 245,255,218 240,255,211 211,243,226 224,252,232 113,135,110 126,143,116 126,135,114 117,122,113 124,125,139 128,126,168 154,152,218 124,125,206 86,90,173 84,90,163 98,108,156 118,129,149 138,152,148 125,139,121 133,152,97 110,123,85 135,137,125 188,180,191 222,210,232 255,247,255 254,246,255 246,243,245 251,251,251 252,252,255 243,238,253 250,244,255 249,240,253 255,255,254 255,255,241 73,71,40 2,2,2 0,0,0 0,0,0 0,0,0 0,0,0 1,1,1 1,1,1 0,0,0 185,185,185 252,252,252 239,239,239 246,246,246 248,248,248 255,255,255 255,255,255 244,244,244 255,255,255 254,254,254 252,252,252 251,251,251 252,252,252 252,252,252 254,254,254 255,255,255 255,255,255 255,255,255
