50 170
82,174,203 82,174,203 79,175,199 79,175,198 79,177,195 79,177,193 78,179,194 78,179,194 74,176,195 64,167,192 72,175,207 81,184,223 81,183,231 62,164,217 55,158,215 57,160,222 84,175,212 81,172,211 81,167,209 83,165,213 91,164,224 97,165,238 105,162,253 106,158,255 105,152,255 112,158,255 120,171,255 126,186,255 128,198,255 126,208,249 128,218,235 129,225,231 144,228,255 145,226,255 146,223,255 144,217,247 157,224,251 190,250,255 202,255,255 194,238,255 212,249,255 220,250,255 227,253,255 226,245,252 235,251,255 243,255,255 237,249,251 246,255,255 255,255,233 255,255,240 255,255,242 255,246,247 255,248,255 255,241,255 251,227,255 248,222,255 255,238,255 255,239,255 255,241,255 255,242,255 255,245,255 255,248,250 255,252,248 255,255,247 255,249,253 255,247,251 255,253,255 255,254,252 255,251,247 255,250,243 255,255,247 255,255,247 252,252,240 255,255,246 255,255,248 249,252,243 243,244,240 242,245,243 246,248,248 249,251,251 248,255,248 255,255,252 252,246,247 255,254,255 231,250,255 207,255,255 121,202,217 82,174,193 154,228,254 204,235,255 255,240,255 255,236,255 255,238,255 255,250,254 244,255,248 218,255,241 251,252,248 253,254,250 255,255,254 255,255,254 255,255,254 254,255,253 254,254,254 254,254,254 252,252,252 255,255,255 252,251,253 237,236,238 243,242,244 255,254,255 239,238,242 204,203,207 221,213,254 229,221,255 232,225,255 243,238,255 235,232,255 244,243,255 243,243,255 250,251,255 240,242,253 250,251,255 243,243,255 244,244,255 239,237,255 233,230,255 246,242,255 241,236,255 229,250,252 228,243,246 236,248,250 240,254,252 227,253,247 224,255,247 236,255,249 248,255,247 255,255,247 250,255,245 195,241,219 97,182,154 95,206,174 148,255,227 182,255,241 198,255,240 250,241,251 252,241,251 252,241,249 255,242,250 255,250,255 255,253,255 253,253,255 239,249,255 227,254,255 201,247,255 165,232,255 127,216,250 96,207,247 70,199,244 47,188,237 29,177,229 99,189,223 91,174,202 135,204,221 198,249,252 221,254,247 231,250,235 246,255,240 253,255,246 254,255,251 250,253,255
154,229,255 157,230,255 158,233,255 160,236,255 162,237,251 161,237,249 160,237,246 157,235,248 139,218,239 124,203,236 123,202,251 105,184,251 109,189,255 94,175,255 86,168,255 90,172,255 79,165,255 71,155,251 57,136,239 42,116,228 30,95,223 22,77,222 15,59,226 10,48,232 19,51,248 0,17,214 0,6,192 0,47,209 49,111,243 76,151,251 78,163,235 69,162,218 77,167,221 81,172,223 87,175,221 84,171,211 81,165,200 89,170,197 99,176,195 100,173,187 112,183,193 117,185,192 140,204,209 132,194,200 144,204,210 160,219,228 155,212,221 181,238,247 160,222,240 184,243,255 191,246,255 193,238,255 203,240,255 207,236,255 213,233,255 227,239,255 217,222,255 228,229,255 242,240,255 253,251,255 255,255,246 255,255,233 255,255,224 255,255,222 255,255,229 250,255,226 254,255,228 251,255,225 244,254,218 252,255,226 255,255,231 244,255,223 255,255,237 254,255,239 246,252,235 237,241,230 233,237,232 241,243,244 250,250,255 253,252,255 253,255,246 255,253,248 255,249,252 246,248,255 217,251,255 168,240,255 86,180,199 105,191,209 194,244,255 242,244,255 255,244,255 255,241,255 255,244,254 255,253,255 246,255,252 233,255,249 253,254,250 254,255,251 255,255,254 255,255,254 255,255,254 255,255,254 255,255,255 255,255,255 246,246,246 252,252,252 251,250,252 251,250,252 255,254,255 242,241,243 167,166,170 85,84,88 79,62,129 70,52,121 67,52,120 69,55,126 78,66,138 99,88,160 101,93,164 111,103,174 114,106,177 138,130,200 143,135,200 152,143,206 160,150,210 169,158,214 199,186,240 213,200,254 172,192,233 196,210,252 222,232,255 223,235,255 210,232,255 214,241,255 225,245,255 227,230,255 237,231,255 235,239,255 188,227,242 104,184,191 132,239,237 163,255,255 178,255,255 191,255,255 224,229,255 220,224,255 218,221,255 223,225,255 232,236,255 230,239,255 207,225,255 175,208,241 168,222,255 118,197,238 70,175,224 38,172,230 11,174,242 0,171,246 0,169,250 0,170,254 68,164,204 70,157,191 126,197,217 195,245,251 219,252,245 236,252,235 255,255,244 255,255,245 254,255,251 250,253,255
211,242,255 214,244,255 217,248,255 222,251,255 224,253,255 224,253,255 222,251,255 220,248,255 218,245,255 210,239,255 199,227,255 126,155,253 103,136,255 66,99,246 20,53,216 0,27,200 0,31,197 0,29,194 0,27,194 0,25,197 0,24,205 0,21,217 2,16,229 3,8,241 1,0,246 2,1,251 6,10,252 4,17,239 0,20,214 5,43,207 57,109,246 117,174,255 138,198,255 136,198,252 135,198,248 137,203,244 134,203,236 121,195,219 117,193,211 123,202,215 93,177,189 91,180,191 105,196,211 86,180,199 81,177,201 80,178,208 60,160,194 80,180,215 37,165,238 52,175,249 61,181,253 71,181,253 88,189,255 110,198,255 132,209,255 153,219,255 189,243,255 201,246,255 217,253,255 234,255,252 242,255,240 240,255,223 241,255,213 247,255,211 240,255,237 241,255,238 243,255,237 239,255,233 241,255,232 244,255,234 246,255,235 232,250,219 250,255,238 248,255,238 238,248,232 231,236,227 234,235,233 245,244,246 254,252,255 255,252,255 255,255,243 255,245,238 255,251,255 231,241,255 200,250,255 116,206,231 77,178,200 152,225,245 225,248,255 255,245,255 255,246,250 255,248,246 253,252,248 245,255,254 247,254,255 249,248,255 255,255,252 255,255,252 254,255,253 253,254,252 253,254,252 254,255,253 254,254,254 254,254,254 255,255,255 255,255,255 250,249,251 246,245,247 254,253,255 255,254,255 248,247,251 227,226,230 169,150,219 127,108,181 93,76,157 54,36,129 57,40,143 72,56,168 54,39,160 45,32,154 53,41,161 67,54,169 55,41,146 62,49,141 74,61,141 65,52,120 70,56,114 72,58,112 49,59,129 57,60,134 72,68,143 64,64,142 46,53,132 52,65,144 84,90,173 112,101,187 113,94,179 113,107,188 106,138,211 72,147,209 100,204,255 100,205,255 98,182,234 112,178,231 85,171,237 78,161,223 79,153,211 103,168,219 146,203,248 184,235,255 198,245,255 189,240,255 139,199,241 87,162,214 48,143,206 40,160,232 29,170,255 0,161,255 0,162,255 0,175,255 83,175,222 103,186,224 153,220,243 200,246,253 227,251,243 250,255,242 255,255,242 255,249,236 255,255,251 252,252,255
238,242,255 241,245,255 247,249,255 251,253,254 255,254,250 255,253,246 255,251,246 254,246,253 249,240,255 226,218,255 179,171,255 49,44,167 33,29,188 32,30,220 23,21,234 17,16,240 4,16,240 3,18,235 6,18,230 9,20,224 13,20,223 14,17,222 16,11,227 15,2,234 23,5,252 15,0,250 12,0,249 10,0,245 0,0,227 0,4,211 15,34,223 46,68,247 206,229,255 201,226,255 195,222,255 199,233,255 213,251,255 205,251,255 192,244,255 193,252,255 176,242,255 166,240,255 158,236,255 136,221,255 128,216,255 117,208,255 96,188,255 101,193,255 61,179,255 44,162,255 46,163,254 55,168,248 56,166,230 67,172,221 79,179,214 82,175,198 94,177,192 104,179,188 127,190,198 158,213,222 185,230,241 200,237,251 212,245,255 223,253,255 205,226,255 214,236,255 213,235,255 213,234,255 223,245,255 226,246,255 225,244,252 235,252,255 237,251,250 241,252,249 242,249,244 241,245,240 246,247,243 255,252,251 255,254,253 255,251,252 255,255,239 255,245,237 255,251,255 219,236,255 174,238,255 79,180,212 87,187,212 194,249,255 247,246,255 255,244,244 255,249,237 242,255,236 217,255,243 220,255,251 247,249,255 255,241,255 255,255,252 255,255,252 253,254,252 252,253,251 252,253,251 251,252,250 248,248,248 246,246,246 248,248,248 253,253,253 255,254,255 255,254,255 253,252,254 245,244,246 240,239,243 237,236,240 253,241,255 233,222,255 204,192,255 109,96,182 62,50,156 52,40,166 41,28,168 43,31,179 34,23,169 46,34,170 53,44,161 125,117,212 212,204,255 238,231,255 242,237,255 244,238,255 218,219,255 197,189,252 184,171,239 162,150,226 103,101,183 51,54,145 39,37,137 52,37,145 61,41,154 44,40,153 59,95,202 56,139,238 52,167,255 41,161,250 48,150,239 70,153,244 27,177,237 26,169,226 35,163,214 65,175,217 116,206,240 165,236,255 192,249,255 198,247,255 188,235,255 150,202,239 123,186,236 115,195,255 89,187,255 42,156,247 15,141,243 18,149,255 91,174,229 132,205,249 172,228,255 199,234,244 229,243,237 255,255,240 255,253,235 254,242,230 255,254,251 254,252,255
242,252,255 246,254,255 250,255,254 255,255,247 255,255,241 255,255,240 255,255,242 255,254,251 253,244,255 233,222,255 189,178,255 44,35,175 29,22,203 22,18,237 6,4,248 1,1,255 0,0,250 0,0,245 0,3,232 4,11,222 10,19,213 15,22,209 19,21,209 19,16,215 11,3,217 14,1,229 21,8,246 29,18,255 20,15,250 8,10,235 11,19,233 24,35,246 216,220,245 238,242,255 239,245,255 231,240,254 239,251,255 234,251,255 220,239,252 215,239,255 214,240,255 191,220,255 144,175,238 127,159,242 132,166,255 130,164,255 130,164,255 125,159,255 141,176,255 124,161,251 154,197,255 179,231,255 156,217,249 145,215,228 150,226,225 134,214,209 121,201,200 109,188,199 105,178,210 108,175,232 101,161,243 81,133,240 60,108,234 53,98,233 105,111,255 115,120,255 108,114,249 116,123,246 132,140,247 120,128,218 145,152,225 220,227,255 225,232,255 236,242,255 244,248,255 249,251,252 255,254,250 255,255,248 255,255,244 255,253,240 255,254,232 255,255,248 251,243,254 214,238,255 147,221,255 69,176,213 104,197,228 211,248,255 255,245,253 255,246,237 255,254,227 214,255,227 183,255,236 199,255,249 249,248,255 255,238,255 255,255,252 254,255,251 254,255,253 254,255,253 253,254,252 249,250,248 241,241,241 235,235,235 255,255,255 252,252,252 248,247,249 247,246,248 250,249,251 255,254,255 255,254,255 255,254,255 229,232,230 237,239,247 239,239,255 122,120,179 52,50,140 39,35,154 43,38,177 62,56,205 48,42,189 46,42,177 47,46,156 130,132,210 230,233,255 246,251,255 242,250,240 242,251,230 241,239,245 245,237,248 255,246,255 255,244,255 222,220,255 165,170,231 104,107,182 59,52,143 70,59,161 32,42,149 53,106,210 61,166,255 10,150,243 7,155,245 26,157,250 45,158,254 48,177,226 67,190,234 100,208,242 136,226,251 175,245,255 209,255,255 225,255,255 232,255,254 230,255,255 214,251,255 195,245,255 168,237,255 122,212,255 71,180,242 42,166,237 38,169,248 108,181,241 161,224,255 191,236,255 210,234,246 251,255,250 255,255,242 255,253,236 255,255,244 255,253,251 255,251,255
228,254,254 230,255,251 235,255,244 242,255,237 247,255,231 251,255,229 253,255,233 251,255,244 241,243,255 216,218,255 171,174,255 21,26,171 9,14,206 0,8,239 0,0,250 0,8,255 0,6,255 2,10,255 15,27,255 34,51,255 55,77,255 78,99,255 91,112,255 98,114,255 53,61,244 25,30,229 3,5,220 1,3,228 8,11,240 5,11,240 0,7,231 0,4,226 172,171,180 235,234,243 253,254,255 246,245,247 246,245,247 249,250,254 246,245,255 246,244,255 236,232,255 189,182,239 93,81,163 53,39,145 50,32,163 41,20,172 47,25,191 32,9,183 91,43,121 103,60,127 187,157,206 250,235,255 224,229,232 210,233,218 225,255,239 209,255,239 193,255,248 167,236,255 145,216,255 129,197,255 96,159,255 40,100,255 0,45,255 0,16,246 23,12,239 24,15,236 10,1,211 24,17,208 42,37,206 22,19,164 76,74,193 210,211,255 221,223,255 233,234,255 243,243,255 248,247,255 254,251,246 255,255,243 255,255,239 255,255,234 255,251,229 255,255,247 242,233,246 212,241,255 126,207,245 74,185,225 113,203,237 207,236,255 255,246,252 255,248,234 255,255,222 196,255,223 162,255,232 187,255,248 252,248,255 255,235,255 252,253,249 253,254,250 255,255,254 255,255,254 255,255,254 248,249,247 236,236,236 226,226,226 241,241,241 254,254,254 255,254,255 255,254,255 253,252,254 253,252,254 245,244,248 233,232,236 240,252,216 242,254,232 244,253,255 121,129,166 60,66,139 50,53,158 36,36,166 32,33,175 38,39,179 38,40,165 39,45,142 123,133,193 220,233,255 238,252,240 240,255,217 255,255,219 255,255,221 255,255,230 255,254,230 237,230,221 229,232,240 236,247,255 195,205,252 124,126,190 61,63,141 25,48,134 61,130,217 82,204,255 0,162,241 1,171,249 16,170,251 17,155,238 133,209,251 159,229,255 192,249,255 209,253,255 218,246,246 224,239,225 225,233,210 222,230,200 232,247,219 229,255,241 208,255,253 156,239,241 93,203,221 47,180,213 24,176,217 16,178,226 125,192,253 180,237,255 202,240,255 218,235,248 255,255,252 255,255,240 255,240,222 255,254,242 255,253,251 255,250,255
198,231,255 213,225,255 241,231,255 255,248,246 250,255,217 224,255,199 215,255,207 227,255,232 236,254,247 233,237,255 194,195,255 15,15,185 9,6,245 13,2,255 22,0,237 46,16,223 122,139,232 188,210,255 198,222,240 233,248,251 240,242,250 254,248,253 255,255,241 242,255,216 232,254,230 199,214,255 40,43,178 31,27,233 0,0,225 8,20,255 0,14,249 0,1,235 76,50,198 198,189,255 222,240,255 224,255,240 223,255,216 246,255,240 255,249,255 255,239,252 248,242,255 184,183,255 28,26,186 13,14,236 0,9,237 0,12,234 5,2,248 12,0,254 8,19,230 12,22,194 160,168,255 230,238,255 237,247,234 240,249,222 239,247,236 243,248,255 242,248,255 248,255,244 253,255,233 244,255,239 227,236,255 183,192,255 12,23,191 1,14,220 35,0,247 11,0,226 1,19,242 0,3,252 0,5,254 0,11,216 62,77,170 236,237,247 255,248,237 255,244,244 255,245,249 251,249,249 230,252,255 215,252,255 206,255,255 201,255,252 247,255,243 254,242,240 255,239,255 224,231,255 142,206,247 61,164,209 116,201,249 196,224,255 254,228,255 255,229,255 255,237,252 255,245,254 255,248,255 255,246,255 250,245,255 243,247,255 255,247,255 255,246,255 255,248,255 255,250,255 255,252,255 251,252,255 240,247,242 233,245,233 244,255,240 246,255,242 246,255,245 240,253,245 239,246,249 241,244,255 247,244,255 247,242,255 247,236,246 243,238,240 239,237,249 131,125,174 64,50,151 51,36,171 47,39,176 42,44,168 45,50,172 43,49,176 37,39,163 115,123,217 216,233,255 224,245,255 213,230,255 230,238,255 255,250,245 254,248,229 255,255,235 255,255,239 250,233,237 237,208,231 255,244,255 214,207,244 87,95,154 43,58,137 101,119,196 197,228,255 139,200,226 75,177,219 21,162,253 0,146,255 23,225,212 187,251,245 255,244,253 255,227,252 131,185,218 59,189,219 31,176,208 32,177,215 53,195,230 147,255,255 194,255,248 187,246,255 61,181,247 0,165,255 42,185,247 81,167,185 211,228,225 231,245,243 244,255,255 246,255,255 245,251,250 246,251,250 251,253,253 255,254,254 249,247,247 251,246,247
120,181,225 181,220,255 234,246,255 248,246,252 245,247,218 248,255,216 243,255,225 228,255,229 236,255,249 228,242,255 201,201,255 35,20,181 28,6,239 19,0,255 8,2,239 14,19,224 111,118,205 209,221,255 230,244,255 248,252,255 251,238,255 255,240,255 255,247,253 241,241,227 232,241,245 219,221,255 124,116,255 24,12,226 20,14,251 0,4,235 0,7,230 0,8,228 60,34,176 182,173,255 207,225,255 224,255,236 234,255,225 249,255,243 255,247,255 255,249,255 248,242,255 184,183,255 28,25,188 13,13,237 0,8,239 0,12,234 5,2,248 12,0,254 7,16,233 11,18,192 159,165,255 229,237,255 242,250,240 247,254,233 243,251,241 243,249,255 242,248,255 249,255,247 254,255,239 247,255,244 229,238,255 186,193,255 16,24,195 4,15,226 29,4,255 8,5,235 3,19,240 0,0,251 0,9,255 1,22,233 55,83,194 202,228,255 211,219,232 238,228,244 255,249,255 255,255,248 243,254,244 221,239,238 220,247,244 228,255,249 255,250,253 255,236,251 255,236,255 240,231,255 158,210,255 76,171,215 126,211,251 205,240,255 255,246,255 255,247,255 255,253,247 255,255,241 255,255,242 249,255,244 236,254,247 227,254,250 251,255,255 247,250,255 244,244,255 245,244,255 247,247,255 248,248,255 248,250,255 248,254,253 245,254,241 252,255,240 255,255,240 255,255,240 255,255,244 255,253,252 255,249,255 255,243,255 241,242,255 237,243,250 234,241,255 129,127,179 64,52,152 55,36,169 53,39,171 51,43,160 39,32,143 52,42,156 53,41,147 127,120,193 226,229,255 250,255,255 247,249,249 255,251,255 255,255,254 237,250,236 216,237,215 235,251,240 253,252,255 242,229,253 255,247,255 241,248,255 182,201,246 103,125,190 142,165,227 210,244,255 178,241,255 68,175,202 16,161,240 0,158,255 35,220,224 186,251,255 255,240,255 211,202,245 84,173,223 24,180,223 13,177,219 21,176,225 41,183,230 136,236,255 211,255,255 197,244,255 55,171,242 0,161,255 18,179,247 64,174,200 226,240,238 236,250,248 244,255,255 246,255,255 248,254,253 251,255,255 253,255,255 255,255,255 255,253,253 255,252,253
82,175,200 105,182,214 162,208,242 226,243,255 255,255,254 255,251,238 255,250,238 255,255,249 240,255,251 227,249,255 210,212,255 58,30,173 50,6,229 28,0,255 0,5,243 0,23,229 135,128,209 237,237,255 245,246,255 254,246,255 255,235,255 255,234,255 255,243,255 255,252,255 239,237,255 236,229,255 174,157,255 13,0,211 24,13,247 0,0,224 3,14,228 24,39,249 62,36,166 184,176,255 206,224,255 227,255,235 239,255,230 245,252,239 248,232,249 255,242,255 248,241,255 184,182,255 26,24,190 11,12,240 0,8,240 0,12,235 3,2,248 10,0,254 8,12,237 10,17,191 158,165,255 231,237,255 246,251,249 254,255,246 250,254,249 246,251,254 246,251,254 252,255,251 255,255,247 249,255,250 233,240,255 187,196,255 17,24,197 10,15,237 4,6,255 0,3,240 2,14,232 0,0,240 0,5,255 0,20,239 23,71,207 127,189,255 163,214,255 199,230,255 233,249,255 249,253,234 246,243,215 243,236,217 252,244,231 255,255,240 255,251,250 255,241,251 255,243,255 237,240,255 159,224,255 74,181,208 120,219,239 200,253,255 245,254,255 255,255,245 255,255,236 247,255,231 242,255,233 238,255,239 225,255,245 215,255,249 241,255,244 242,255,248 239,252,254 238,245,255 241,242,255 248,244,255 250,247,255 254,250,255 253,252,248 255,255,239 255,255,231 255,255,227 255,255,230 255,255,239 255,255,244 255,251,244 234,250,255 229,249,255 224,247,255 117,131,183 52,54,154 43,38,169 44,40,169 44,45,155 54,55,153 61,53,153 64,53,139 149,140,190 251,246,248 255,255,234 255,251,221 255,253,234 248,252,255 241,255,255 232,255,255 212,233,248 104,109,140 84,78,113 196,197,218 237,253,255 225,251,255 182,207,249 214,235,255 208,241,255 195,255,255 77,187,199 25,179,238 0,156,255 35,202,229 163,237,255 222,228,255 136,178,249 37,170,244 0,173,234 0,178,236 9,176,243 28,169,236 118,204,250 224,251,255 204,237,255 45,160,233 0,160,255 0,170,249 49,180,223 238,252,250 241,255,253 242,255,253 244,255,253 250,255,255 251,255,255 253,255,255 255,254,254 255,255,255 255,254,255
127,227,232 84,179,199 84,167,199 159,212,245 236,250,255 255,243,255 255,235,255 255,248,255 255,255,254 234,251,247 219,225,255 71,44,164 57,11,218 27,0,250 0,8,248 0,20,235 131,115,192 232,224,255 240,236,241 255,255,251 255,249,255 255,243,255 253,237,244 255,255,248 223,227,238 215,214,255 144,132,255 31,15,223 19,6,234 16,12,237 0,2,220 6,11,228 78,54,166 203,197,255 222,238,255 232,255,236 241,255,230 241,247,236 241,225,243 252,233,252 248,239,255 182,181,255 24,23,193 9,11,243 0,7,243 0,11,237 2,3,247 9,0,254 5,5,241 13,17,195 165,173,255 236,241,255 248,248,254 255,254,254 253,253,253 248,253,252 248,253,251 254,254,254 255,255,254 253,254,255 235,240,255 186,194,255 15,20,195 9,10,244 0,5,254 0,4,245 6,16,230 9,3,234 9,0,253 0,11,232 0,56,209 62,153,251 94,186,255 152,224,255 208,253,255 231,250,229 247,241,204 255,243,217 255,250,231 255,249,230 227,255,228 240,255,233 248,255,245 212,255,251 142,245,238 56,194,186 97,224,215 181,255,251 222,255,241 242,255,238 240,255,235 237,255,235 239,253,242 240,252,254 230,250,255 217,247,255 235,255,223 239,255,232 243,255,244 245,252,255 249,248,255 252,246,255 254,244,255 253,243,255 255,254,255 255,255,242 254,250,226 248,244,215 252,248,220 255,255,233 255,255,242 255,255,245 236,252,255 229,251,255 220,248,255 104,132,186 34,57,157 20,40,171 17,44,172 16,49,158 27,60,157 19,43,139 36,47,131 144,152,199 250,255,255 255,255,233 255,252,218 255,255,233 250,227,255 238,227,255 236,235,255 173,170,225 55,42,110 72,51,113 235,224,255 245,250,255 220,236,248 222,234,255 237,246,255 216,237,252 201,255,254 83,193,199 22,182,230 0,164,253 14,176,224 108,204,255 147,202,255 67,158,255 8,169,255 0,164,245 0,171,241 1,170,251 17,162,248 90,176,242 211,238,255 189,229,255 31,157,228 0,167,255 0,163,249 53,186,244 241,255,253 242,255,253 242,255,253 246,254,253 249,255,254 251,255,255 254,254,254 253,251,251 255,255,255 255,254,255
188,255,251 151,236,246 96,195,227 78,170,211 136,191,234 228,231,255 255,236,255 255,221,254 255,251,255 249,250,240 226,236,254 67,59,159 41,18,210 17,2,247 0,7,252 0,12,240 124,108,191 237,230,255 240,244,245 248,249,239 255,250,251 253,244,254 242,243,239 240,255,239 236,255,255 180,194,255 82,81,227 35,25,231 11,0,229 19,13,244 15,12,242 0,0,227 101,80,172 223,215,255 234,250,255 236,255,234 240,255,227 250,252,246 254,236,255 255,238,255 246,239,255 182,179,255 24,21,197 7,9,247 0,6,246 0,11,238 0,4,247 7,0,254 5,0,246 20,22,200 174,183,255 239,245,255 247,243,255 253,245,255 254,251,253 252,255,248 251,255,247 255,253,255 255,251,255 255,251,255 233,239,255 182,191,255 13,16,191 9,4,250 0,8,255 0,9,251 13,22,233 24,10,236 20,0,246 7,12,229 19,75,224 73,168,255 39,145,228 91,186,255 165,236,255 220,255,254 250,255,237 255,251,234 255,248,239 255,250,239 212,255,217 228,255,225 232,255,233 201,255,241 141,255,234 55,200,178 93,221,204 178,255,244 227,255,250 248,255,248 250,255,248 254,255,251 255,248,255 255,245,255 255,242,255 242,238,255 244,255,215 250,255,224 255,255,235 255,254,240 255,252,247 255,253,255 255,251,255 255,248,251 255,253,255 255,253,248 247,245,237 238,239,230 238,243,234 246,252,247 248,255,255 248,255,255 255,247,255 248,247,255 234,244,255 116,130,183 36,52,158 17,39,175 9,43,180 3,47,170 8,55,170 17,54,170 36,62,170 125,144,217 214,228,255 240,247,244 255,248,245 255,251,255 255,226,255 253,212,255 190,161,240 93,65,165 85,48,158 103,65,155 242,216,255 229,219,231 228,229,233 232,227,248 251,241,255 244,246,255 218,255,255 95,193,203 10,164,215 0,180,255 0,168,228 47,176,249 71,172,255 19,142,255 2,160,255 0,157,243 12,167,240 10,165,250 15,161,255 57,159,241 166,218,255 151,217,252 20,166,226 0,176,255 0,161,248 87,191,255 239,253,251 241,254,252 246,255,255 248,255,255 250,255,255 248,253,252 251,251,251 254,252,252 255,255,255 255,254,255
232,253,238 211,255,255 148,235,255 66,178,224 59,162,211 138,198,252 224,226,255 255,230,255 255,247,255 255,246,237 233,240,255 56,70,159 17,23,206 3,4,246 0,6,255 0,4,244 82,75,179 212,216,255 231,244,255 224,236,254 222,225,255 235,236,255 233,241,255 215,234,255 174,200,254 93,110,220 24,28,206 13,7,232 8,2,241 3,0,233 27,24,253 11,8,237 151,133,202 239,234,255 239,254,255 239,255,233 239,255,226 254,252,251 255,245,255 255,239,255 246,238,255 180,179,255 23,20,200 6,7,251 0,4,250 0,10,240 0,4,246 5,0,254 7,0,251 25,25,201 180,190,255 241,247,255 245,237,254 251,239,255 253,250,252 253,255,242 250,255,239 254,251,253 255,247,255 255,249,255 234,240,255 181,191,255 12,12,188 11,0,255 0,8,255 0,10,246 10,17,228 25,8,236 24,0,237 28,17,221 73,108,235 138,212,255 94,187,250 74,168,233 97,184,228 164,233,248 218,255,255 246,252,255 255,240,252 255,246,249 239,255,236 251,255,241 250,248,247 222,251,255 174,249,255 86,190,197 114,203,213 196,242,253 226,237,245 240,241,245 243,241,241 243,232,235 255,227,242 255,231,255 255,234,255 247,231,255 255,255,246 255,255,245 255,255,242 255,254,233 255,253,229 255,255,235 255,255,241 255,255,242 255,252,247 253,252,255 246,248,255 238,245,255 232,246,255 231,251,255 227,251,255 223,249,255 255,245,255 255,245,249 255,240,255 142,123,180 65,46,157 46,30,178 37,33,188 29,38,182 7,21,163 29,39,186 33,37,179 57,62,171 89,98,162 107,115,152 124,122,158 121,111,158 120,78,149 99,68,147 82,62,161 33,12,138 57,27,162 72,42,149 254,235,255 255,253,255 249,247,239 255,248,255 255,234,255 255,237,255 232,252,255 131,212,233 26,167,224 0,169,255 0,184,248 14,174,252 20,162,255 3,143,255 20,156,255 58,175,250 75,188,245 37,172,248 16,163,255 34,156,246 110,194,246 102,203,235 8,176,224 0,183,255 20,161,241 138,199,255 240,253,251 240,253,251 245,255,254 248,255,255 250,255,255 251,253,253 252,252,252 255,255,255 255,255,255 255,255,255
255,252,231 241,246,249 190,240,255 128,225,255 70,194,242 63,174,224 128,196,249 219,235,255 255,247,255 255,241,239 237,240,255 53,73,168 3,23,208 0,3,247 13,5,255 15,0,244 85,87,235 179,191,255 181,202,255 173,188,255 141,142,255 114,106,255 77,72,233 34,40,193 32,43,205 0,0,195 0,0,234 8,2,255 13,12,252 0,7,218 10,19,212 45,55,239 215,199,247 250,246,255 231,245,239 243,255,233 241,255,227 251,248,250 255,244,255 255,236,255 246,238,255 178,179,255 21,19,202 6,6,254 0,3,253 0,10,241 0,5,244 5,0,254 9,0,254 25,27,199 177,190,255 239,246,255 244,236,253 254,241,255 255,251,252 254,255,234 248,255,230 252,247,249 255,243,255 255,248,255 235,241,255 181,193,255 13,14,188 15,4,255 0,4,255 0,5,237 3,9,222 21,7,239 26,0,233 42,18,204 119,125,220 196,234,255 191,248,255 124,197,247 82,166,218 98,186,227 151,222,255 195,237,255 221,239,255 233,240,255 255,240,255 255,236,255 255,225,255 250,229,255 207,232,255 112,169,220 126,176,228 194,217,255 230,235,255 231,239,255 217,234,255 210,220,244 220,217,243 234,226,255 229,234,255 211,235,255 217,209,255 229,222,255 234,231,255 231,235,236 236,242,225 249,255,229 255,255,233 253,255,236 247,252,243 249,252,255 244,250,255 238,246,255 231,245,255 228,246,255 224,248,255 219,246,255 255,250,253 255,247,246 255,241,254 156,121,177 90,41,155 78,24,178 74,24,188 68,28,184 64,30,185 67,36,199 62,35,192 81,67,192 96,100,179 95,109,158 96,110,158 85,95,155 70,75,124 35,50,112 36,58,146 33,50,170 40,49,177 52,55,153 229,238,255 221,238,224 246,255,233 255,255,251 255,246,255 255,229,249 232,241,254 151,219,242 48,176,235 0,157,248 7,190,254 4,181,255 0,168,255 7,158,255 46,162,247 140,216,255 150,223,255 62,174,234 18,163,255 24,156,255 64,170,233 62,189,220 0,183,223 0,182,245 46,164,229 181,213,255 243,255,254 238,249,247 238,246,245 246,252,251 251,255,255 253,255,255 254,254,254 255,255,255 255,255,255 255,255,255
