50 170
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 251,251,251 248,248,248 246,246,246 247,247,247 250,250,250 251,251,251 249,249,249 246,246,246 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 255,255,255 253,253,253 252,252,252 242,254,255 241,253,253 245,255,249 246,255,245 249,255,243 254,255,242 255,255,244 255,255,247 229,224,223 238,231,234 241,233,240 234,227,234 229,228,232 235,237,238 243,248,246 247,253,248 208,215,235 120,122,156 72,71,110 166,169,190 250,255,255 233,233,247 179,158,221 89,49,161 135,90,211 246,214,255 252,241,251 255,255,229 255,255,231 255,251,238 255,250,255 255,246,255 236,243,252 234,241,250 237,243,250 245,248,252 250,252,253 252,250,249 254,251,247 255,253,248 253,249,244 244,240,235 255,253,249 225,223,222 253,255,255 247,250,254 235,239,244 248,252,255 214,214,214 173,173,173 134,134,134 88,88,88 59,59,59 61,61,61 79,79,79 117,117,117 125,125,125 164,164,164 204,204,204 249,249,249 250,250,250 246,246,246 232,232,232 230,230,230 243,245,245 248,248,248 252,252,252 255,254,254 255,253,254 255,250,251 248,246,246 241,243,244 243,251,251 236,251,254 230,255,255 221,255,255 196,240,247 162,216,223 140,199,208 133,195,205 66,194,215 45,178,206 40,177,216 41,182,233 33,176,237 31,173,238 41,176,238 55,179,233 58,163,206 97,185,215 122,190,209 152,200,212 176,209,218 205,223,234 242,251,255 246,251,255 244,244,244 249,249,249 254,254,254 255,255,255 255,255,255 253,253,253 254,254,254 255,255,255 253,253,253 251,251,251 248,248,248 248,248,248 254,254,254 255,255,255 251,251,251 241,241,241 115,110,239 104,95,222 122,113,229 136,129,220 186,182,241 246,246,255 249,249,255 255,253,255 255,245,255 255,244,255 255,248,255 254,253,255 251,255,251 248,255,248 242,254,248 234,246,246 247,241,242 255,250,255 233,231,255 235,236,255 227,235,255 218,232,255 195,214,247 226,242,255 241,252,250 251,253,247
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 248,248,248 240,240,240 238,238,238 242,242,242 247,247,247 250,250,250 249,249,249 252,252,252 252,252,252 253,253,253 255,255,255 255,255,255 255,255,255 252,252,252 250,250,250 243,251,255 245,252,255 247,254,251 248,255,245 250,255,242 252,255,241 252,255,244 252,254,248 244,245,249 249,248,255 245,245,255 230,232,255 218,226,255 220,231,255 225,239,255 225,242,255 201,246,227 178,212,218 56,76,111 56,68,110 227,235,255 241,241,255 100,88,148 81,58,133 211,189,247 255,251,255 230,237,202 255,255,217 255,255,231 246,247,237 251,251,251 254,255,253 239,252,255 241,252,255 242,251,255 245,252,255 249,253,255 251,253,254 254,252,251 255,252,248 245,241,236 255,253,248 255,253,249 255,253,252 251,251,251 243,246,250 153,157,162 50,54,59 6,6,6 2,2,2 9,9,9 12,12,12 8,8,8 0,0,0 0,0,0 5,5,5 5,5,5 0,0,0 0,0,0 35,35,35 105,105,105 239,239,239 246,246,246 255,255,255 250,249,251 254,251,253 255,255,255 255,254,255 255,254,255 255,253,253 249,249,249 243,248,247 247,255,255 239,254,255 234,255,255 225,255,255 212,252,255 194,240,247 183,235,242 183,236,246 97,209,239 51,171,207 35,166,215 26,169,230 11,163,234 14,165,240 25,165,236 45,166,228 88,181,230 157,224,255 201,242,255 234,253,255 246,252,255 248,246,255 253,248,255 243,238,253 245,245,245 247,247,247 249,249,249 250,250,250 249,249,249 250,250,250 253,253,253 255,255,255 252,252,252 251,251,251 249,249,249 250,250,250 254,254,254 254,254,254 245,245,245 232,232,232 60,47,239 29,14,202 48,31,206 51,37,179 126,118,213 231,228,255 238,237,255 255,250,255 254,241,255 255,241,255 255,246,255 255,253,255 253,255,247 251,255,244 246,255,246 241,252,250 255,255,249 235,235,253 135,133,193 72,71,165 64,67,175 77,87,181 102,120,181 212,232,255 240,254,253 252,255,248
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 252,252,252 244,244,244 244,244,244 249,249,249 255,255,255 255,255,255 253,253,253 252,252,252 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 248,248,255 250,249,255 250,252,252 250,255,245 250,255,241 250,255,241 248,255,245 245,253,253 220,228,245 219,228,255 219,229,255 214,228,255 207,227,255 201,227,255 194,223,255 188,220,255 175,246,230 181,239,255 109,144,207 31,52,134 100,111,191 183,187,255 77,74,136 101,98,144 244,246,255 251,255,233 247,255,215 250,255,230 226,238,232 241,250,255 241,255,255 239,255,247 223,240,255 227,242,255 231,244,255 235,244,255 239,246,255 247,250,254 255,255,255 255,255,254 255,255,252 250,247,243 255,255,251 255,254,253 231,231,231 47,50,54 0,0,3 0,0,4 1,1,1 0,0,0 0,0,0 0,0,0 1,1,1 0,0,0 0,0,0 0,0,0 10,10,10 0,0,0 7,7,7 0,0,0 64,64,64 255,255,255 246,246,246 252,252,252 255,254,255 255,254,255 255,255,255 255,254,254 255,254,254 253,254,252 251,254,252 249,254,253 248,255,255 243,255,255 237,255,255 231,254,255 220,249,254 211,243,249 205,241,249 205,242,250 152,240,255 79,178,222 51,170,226 31,171,240 11,167,244 18,175,255 25,170,246 52,169,236 103,183,236 186,230,255 228,242,255 252,245,255 255,247,255 255,240,249 255,243,254 252,240,252 249,249,249 247,247,247 243,243,243 239,239,239 239,239,239 242,242,242 249,249,249 253,253,253 255,255,255 255,255,255 252,252,252 252,252,252 255,255,255 254,254,254 243,243,243 229,229,229 67,54,255 24,7,234 34,17,228 25,11,183 106,99,214 226,227,255 231,234,255 249,246,255 255,243,255 255,240,255 255,245,255 255,254,255 255,255,242 251,255,239 248,255,246 249,254,255 251,255,245 237,241,255 133,130,215 49,41,178 31,27,186 28,33,172 45,63,154 188,211,249 233,252,255 249,255,247
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 251,251,251 246,246,246 244,244,244 248,248,248 255,255,255 255,255,255 254,254,254 248,248,248 249,249,249 253,253,253 255,255,255 253,253,253 248,248,248 247,247,247 251,251,251 255,255,255 255,244,255 255,247,255 254,251,253 255,255,247 253,255,243 248,255,242 243,255,248 237,250,255 232,248,255 177,196,247 106,128,200 58,85,175 40,74,174 43,83,189 58,104,212 73,122,232 75,154,205 96,159,239 112,156,255 60,87,215 21,38,158 78,87,191 51,55,138 172,176,227 234,250,255 211,239,203 227,255,214 232,255,247 213,226,255 223,235,255 214,238,255 217,253,253 223,243,255 229,247,255 232,249,255 234,247,255 239,248,255 247,253,255 253,255,255 255,255,254 245,242,238 255,254,250 255,255,252 223,221,220 3,3,3 0,0,1 18,21,25 8,12,17 5,5,5 16,16,16 3,3,3 0,0,0 0,0,0 1,1,1 13,13,13 3,3,3 0,0,0 0,0,0 21,21,21 0,0,0 64,64,64 255,255,255 247,247,247 251,251,251 255,254,255 254,253,255 252,251,253 251,251,251 251,251,251 252,253,251 251,254,252 250,255,253 243,250,247 243,251,250 245,255,255 244,255,255 243,255,255 241,255,255 239,255,255 237,252,255 172,244,255 79,167,214 48,164,223 21,168,238 0,163,241 3,175,255 12,167,246 46,169,237 107,188,239 198,236,255 237,241,255 255,238,247 255,248,251 255,246,249 255,253,255 255,254,255 255,255,255 253,253,253 247,247,247 242,242,242 242,242,242 246,246,246 252,252,252 255,255,255 255,255,255 255,255,255 253,253,253 252,252,252 255,255,255 255,255,255 247,247,247 235,235,235 47,43,255 7,1,234 20,11,228 22,15,190 107,109,221 226,236,255 236,247,255 250,254,255 255,248,255 255,242,255 255,246,255 255,255,252 255,255,240 251,255,236 250,255,246 251,254,255 243,255,238 237,245,255 138,133,242 44,31,207 25,14,218 19,18,198 29,43,163 186,210,255 226,248,254 242,252,246
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 248,248,248 241,241,241 236,236,236 240,240,240 249,249,249 255,255,255 253,253,253 248,248,248 248,248,248 253,253,253 255,255,255 247,247,247 237,237,237 234,234,234 243,243,243 254,254,254 255,242,255 255,245,255 255,250,255 255,254,249 253,255,245 248,255,246 239,253,251 230,248,255 179,201,242 116,143,210 63,94,187 50,87,201 50,95,223 38,92,229 29,87,230 29,90,234 18,85,238 9,67,232 28,71,244 41,73,238 45,69,218 56,68,202 36,40,159 144,148,237 227,242,255 224,251,247 232,255,252 217,238,255 207,218,255 193,203,255 181,206,255 190,230,255 214,236,255 218,239,255 223,241,255 228,243,255 238,249,255 246,253,255 247,250,254 242,242,242 254,252,251 255,252,248 251,248,244 84,82,81 12,12,12 0,1,2 4,7,11 0,0,4 0,0,0 94,94,94 179,179,179 240,240,240 255,255,255 254,254,254 239,239,239 197,197,197 183,183,183 122,122,122 50,50,50 8,8,8 68,68,68 232,232,232 252,252,252 255,255,255 252,251,253 252,251,253 250,252,253 250,252,252 250,252,252 250,253,251 251,254,252 251,254,252 251,254,252 252,254,254 253,255,255 255,254,255 254,253,255 251,249,255 248,243,252 244,239,248 169,239,255 69,159,206 43,168,226 13,173,243 0,163,241 0,175,255 0,168,243 34,173,236 98,190,237 200,244,255 239,246,255 255,244,247 255,255,251 255,253,248 242,254,248 235,255,252 255,255,255 255,255,255 253,253,253 253,253,253 253,253,253 255,255,255 255,255,255 255,255,255 254,254,254 252,252,252 248,248,248 248,248,248 253,253,253 255,255,255 251,251,251 241,241,241 39,47,255 8,13,236 19,19,225 30,33,195 110,122,218 216,237,255 232,254,242 246,255,241 255,253,255 255,245,255 255,246,255 255,255,248 255,255,237 250,255,234 250,251,249 253,250,255 229,251,226 220,232,255 126,122,248 34,16,223 21,5,243 20,14,225 16,28,170 164,189,253 222,244,255 239,250,247
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 245,245,245 232,232,232 231,231,231 241,241,241 253,253,253 255,255,255 255,255,255 253,253,253 255,255,255 255,255,255 248,248,248 234,234,234 231,231,231 242,242,242 255,255,255 255,240,255 255,243,255 255,249,255 255,255,250 254,255,246 248,255,247 237,252,254 225,246,255 207,233,255 124,154,231 52,88,195 34,79,207 34,87,232 20,79,235 6,71,234 3,74,238 2,57,255 0,50,255 15,58,255 26,64,250 46,73,237 56,70,223 51,53,201 59,57,180 124,131,204 209,231,255 211,240,255 111,130,187 79,89,197 62,72,203 68,91,200 69,105,183 102,127,159 117,139,167 138,158,183 169,186,207 209,222,238 243,250,255 250,254,255 250,250,250 241,239,238 255,255,252 255,255,252 2,0,0 3,3,3 8,10,11 0,0,3 4,8,13 151,151,151 227,227,227 255,255,255 255,255,255 243,243,243 243,243,243 255,255,255 248,248,248 246,246,246 255,255,255 249,249,249 249,249,249 239,239,239 255,255,255 254,254,254 248,248,248 247,248,252 249,251,252 251,253,254 253,255,255 253,255,254 253,255,254 252,255,253 251,255,250 255,255,254 255,255,254 255,252,253 255,248,251 255,248,254 255,250,255 255,250,255 255,247,255 162,237,255 63,159,205 44,177,234 11,184,252 0,168,243 0,177,255 0,169,242 25,178,239 95,198,243 199,252,255 234,251,255 249,245,244 255,255,248 247,255,245 229,255,244 220,255,248 247,247,247 249,249,249 252,252,252 255,255,255 255,255,255 255,255,255 252,252,252 248,248,248 247,247,247 245,245,245 241,241,241 241,241,241 249,249,249 255,255,255 252,252,252 244,244,244 22,38,251 0,9,221 2,11,205 21,32,183 101,122,204 204,230,246 233,255,235 250,255,238 255,255,251 255,247,255 255,247,255 255,255,247 255,255,234 250,252,232 249,249,249 255,249,255 240,255,239 221,234,255 121,114,251 22,3,226 19,0,255 24,17,246 17,27,181 157,181,253 221,244,255 240,251,249
252,252,252 255,255,255 255,255,255 255,255,255 253,253,253 251,251,251 253,253,253 255,255,255 243,243,243 255,255,255 255,255,255 255,255,255 247,247,247 255,255,255 251,251,251 246,246,246 255,255,255 252,252,252 245,245,245 242,242,242 249,249,249 255,255,255 255,255,255 251,251,251 247,247,247 253,253,253 255,255,255 254,254,254 247,247,247 245,245,245 250,250,250 255,255,255 255,253,255 255,245,255 255,247,255 253,255,249 235,255,233 217,252,225 230,243,241 255,242,255 255,244,255 254,230,224 187,204,217 63,119,200 0,68,229 0,68,255 0,68,249 20,82,230 23,68,255 7,65,255 2,70,253 8,73,236 43,89,226 46,63,180 68,62,169 84,66,173 56,39,150 67,63,182 108,130,255 20,72,233 0,66,255 0,64,255 0,61,255 0,46,255 0,99,217 0,68,232 33,55,255 80,67,255 87,75,211 175,188,220 228,255,222 216,255,206 228,255,241 221,230,255 188,178,220 12,0,19 32,18,19 9,0,0 31,18,44 0,0,35 229,238,211 255,255,241 253,255,247 238,237,241 254,249,255 253,248,255 242,237,255 251,248,255 252,253,255 247,251,246 243,251,240 247,255,243 250,255,248 250,255,253 248,251,255 247,250,255 249,235,255 255,244,255 255,243,255 255,245,255 255,249,255 255,251,255 253,249,255 255,253,255 253,253,253 251,254,252 249,255,250 247,254,249 244,254,248 244,254,248 242,254,248 242,254,248 181,242,255 60,180,210 7,179,227 0,168,244 9,161,255 0,158,255 0,172,255 9,166,239 104,196,245 221,242,255 255,251,255 255,254,255 255,254,255 252,242,255 246,243,255 236,245,255 250,255,237 249,255,236 248,255,236 248,255,239 248,255,242 248,253,244 247,252,250 248,252,253 250,252,255 250,252,255 248,248,255 246,246,255 247,245,255 246,247,255 241,241,255 233,233,255 17,56,225 0,17,232 12,11,245 21,24,206 104,121,218 203,223,255 217,228,255 238,243,255 243,253,255 238,252,234 238,251,225 253,255,236 255,255,232 255,253,222 255,248,232 255,250,255 250,255,207 218,234,246 119,128,239 23,33,211 0,3,216 16,8,233 42,21,220 176,156,255 241,236,255 254,255,232
253,253,253 254,254,254 254,254,254 253,253,253 252,252,252 252,252,252 254,254,254 255,255,255 255,255,255 255,255,255 246,246,246 246,246,246 247,247,247 254,254,254 252,252,252 255,255,255 255,255,255 254,254,254 251,251,251 252,252,252 255,255,255 255,255,255 253,253,253 250,250,250 255,255,255 255,255,255 255,255,255 254,254,254 253,253,253 252,252,252 251,251,251 251,251,251 255,253,255 255,250,255 255,249,255 245,250,241 235,255,234 232,255,241 244,255,255 255,243,255 255,242,253 255,242,237 215,231,244 107,163,242 9,86,243 0,77,255 1,70,251 19,80,230 40,83,230 111,160,255 92,149,255 107,162,255 146,186,255 67,88,163 69,72,147 195,188,255 141,134,219 68,72,160 36,61,153 17,63,170 43,104,232 6,70,224 0,56,229 25,77,255 0,86,213 10,79,248 35,57,255 47,37,237 77,66,198 180,189,226 236,255,235 222,255,217 223,252,237 241,249,255 191,183,214 7,0,6 11,4,0 32,27,12 6,2,8 4,0,28 172,177,156 237,240,224 255,255,249 255,254,254 254,250,255 245,241,252 243,239,250 255,253,255 247,246,248 251,252,250 253,255,251 253,255,249 253,255,249 253,255,251 250,253,251 246,248,248 255,247,255 255,250,255 255,248,255 252,244,254 253,247,252 248,243,245 244,242,241 254,253,249 254,255,250 251,255,247 251,255,247 250,255,248 249,255,248 247,255,248 244,255,247 242,255,245 180,240,255 59,177,212 9,178,229 0,167,245 9,161,255 0,158,255 0,172,255 9,168,236 113,203,250 219,242,255 248,244,250 247,247,241 255,254,250 252,245,252 245,245,255 235,245,255 255,255,240 255,255,241 255,255,241 254,255,241 254,255,243 253,255,247 253,255,248 253,255,249 252,255,250 251,255,252 249,254,252 248,253,251 249,254,252 250,255,255 244,250,249 236,242,241 31,50,237 8,5,238 13,0,242 29,18,205 119,124,223 218,228,255 224,230,255 233,235,255 248,255,255 245,255,231 241,255,221 252,255,228 255,255,229 255,254,223 255,245,233 255,240,250 251,255,224 227,238,255 123,129,254 23,30,217 0,3,222 11,4,231 30,11,212 167,147,255 242,237,255 255,255,235
255,255,255 254,254,254 252,252,252 252,252,252 254,254,254 255,255,255 255,255,255 254,254,254 249,249,249 250,250,250 254,254,254 255,255,255 255,255,255 249,249,249 250,250,250 255,255,255 253,253,253 249,249,249 251,251,251 255,255,255 255,255,255 250,250,250 247,247,247 251,251,251 255,255,255 252,252,252 247,247,247 248,248,248 253,253,253 255,255,255 253,253,253 249,249,249 252,247,249 255,245,255 255,247,255 249,254,245 231,255,230 224,255,231 240,251,249 255,248,255 255,241,251 255,250,245 234,250,255 149,201,255 16,89,240 0,74,255 0,67,246 17,77,230 52,92,188 190,229,255 188,223,255 205,240,255 215,248,255 70,97,131 62,78,131 224,233,255 212,222,255 198,217,255 122,152,199 48,85,123 34,75,120 32,74,143 52,97,200 62,109,237 0,95,237 13,83,254 41,67,255 76,70,255 147,135,255 203,206,251 231,253,241 231,255,236 234,255,252 221,228,247 240,236,255 66,60,55 32,30,0 9,13,0 1,10,0 0,4,3 40,37,32 161,158,153 248,246,238 255,255,249 255,255,249 255,255,249 254,251,246 249,248,244 255,255,254 255,254,254 254,252,252 255,255,254 255,255,252 252,253,244 249,251,239 247,251,239 255,254,254 255,255,255 255,254,253 254,253,249 255,253,248 246,244,236 245,244,234 255,255,248 255,255,245 251,255,243 249,255,244 249,255,246 250,255,249 250,255,249 246,255,249 243,254,246 179,237,255 59,176,215 9,177,231 0,167,245 11,161,255 0,157,255 0,172,255 12,170,234 116,208,249 215,241,255 235,236,234 235,238,223 250,253,238 253,250,245 248,251,255 235,250,255 255,254,246 255,254,246 255,253,245 253,254,245 253,254,244 253,254,244 254,255,244 252,255,244 253,255,243 254,255,243 252,255,241 250,255,238 252,255,239 253,255,240 249,255,234 242,253,227 45,48,246 21,5,243 22,0,242 43,18,208 130,125,224 218,221,255 218,219,253 218,217,243 235,241,240 231,246,218 231,246,215 237,247,224 249,255,232 255,255,237 255,250,247 255,240,255 235,244,234 219,221,255 115,114,255 15,18,223 0,3,231 16,10,241 37,18,219 179,161,255 243,238,255 255,255,238
255,255,255 255,255,255 253,253,253 254,254,254 255,255,255 255,255,255 251,251,251 247,247,247 255,255,255 252,252,252 246,246,246 253,253,253 252,252,252 255,255,255 254,254,254 243,243,243 255,255,255 251,251,251 253,253,253 255,255,255 254,254,254 238,238,238 235,235,235 244,244,244 245,245,245 239,239,239 233,233,233 236,236,236 245,245,245 253,253,253 255,255,255 255,255,255 255,249,254 255,251,255 255,252,255 253,255,249 238,255,237 232,255,237 241,252,250 255,244,255 255,245,255 255,254,251 235,251,255 166,217,255 14,85,226 0,68,248 1,68,245 19,80,236 57,94,179 197,222,255 241,255,251 250,255,238 220,247,238 58,93,126 56,89,162 118,148,243 124,153,251 164,200,255 179,216,255 208,236,243 167,183,176 84,100,117 50,76,146 13,53,165 0,70,230 0,65,238 41,72,253 110,109,255 216,205,255 236,230,255 232,241,255 234,249,252 229,240,254 246,249,255 255,251,255 159,156,142 12,14,0 20,30,0 0,17,0 0,19,0 6,0,8 5,0,3 36,31,28 124,123,109 219,221,199 253,255,231 251,253,231 255,255,243 252,247,244 255,253,255 255,252,255 253,246,253 253,248,249 255,255,248 255,255,240 239,242,220 245,247,241 249,251,245 249,251,245 255,255,248 255,255,249 254,253,243 249,248,238 255,255,248 253,254,245 251,252,243 249,251,245 250,253,251 251,255,255 250,255,255 247,252,255 243,248,251 175,234,255 56,173,218 10,176,235 0,167,248 12,160,255 1,157,255 0,173,255 13,172,230 115,207,242 212,240,251 232,236,225 233,239,214 249,255,229 254,255,237 253,255,249 240,255,253 254,242,255 254,242,255 253,241,255 253,242,255 253,243,255 252,244,254 253,247,252 253,248,249 255,254,250 255,255,248 255,255,246 253,255,242 255,255,242 255,255,240 253,255,238 245,254,228 22,27,214 17,1,233 28,0,248 54,30,226 132,126,237 209,209,255 219,215,255 226,221,255 230,234,255 232,246,255 230,246,255 225,239,255 224,238,255 224,236,254 220,224,255 215,209,255 224,223,255 210,204,255 108,101,255 8,8,232 0,0,234 5,1,234 22,5,203 167,150,255 243,238,255 255,255,239
254,254,254 253,253,253 253,253,253 255,255,255 255,255,255 251,251,251 243,243,243 236,236,236 210,210,210 244,244,244 253,253,253 197,197,197 69,69,69 59,59,59 98,98,98 129,129,129 136,136,136 137,137,137 153,153,153 178,178,178 193,193,193 199,199,199 214,214,214 234,234,234 255,255,255 249,249,249 242,242,242 238,238,238 239,239,239 245,245,245 252,252,252 255,255,255 250,244,249 255,251,255 255,252,255 238,246,236 236,255,234 239,255,244 248,255,255 247,230,243 255,249,255 255,254,252 234,248,255 182,226,255 34,99,227 3,72,241 8,74,247 20,82,244 53,92,208 173,189,248 255,255,249 255,255,235 214,242,249 44,94,166 40,92,222 19,67,225 30,78,236 12,65,199 53,101,183 205,230,250 254,254,240 204,199,208 153,169,245 60,98,232 0,83,255 16,85,255 36,73,231 59,66,199 151,142,239 197,186,249 228,221,255 242,242,255 244,244,255 238,233,255 253,245,255 241,235,230 181,180,159 25,34,7 0,8,0 0,22,8 10,0,23 15,3,23 13,6,9 8,7,0 19,22,0 62,67,35 143,148,117 218,219,199 255,255,250 244,236,243 238,228,241 250,240,253 255,253,255 255,253,248 245,245,227 238,241,216 243,246,244 246,249,247 246,247,245 248,249,247 255,255,254 255,253,252 250,246,245 255,250,251 255,252,254 255,249,254 253,249,255 253,249,255 253,251,255 251,250,255 249,247,255 244,244,255 170,229,255 53,171,220 10,176,237 3,167,249 15,160,255 4,157,255 1,174,254 15,173,227 114,207,238 216,245,252 241,246,231 239,250,218 251,255,227 252,255,229 250,255,239 242,255,246 255,240,255 255,240,255 255,240,255 255,240,255 255,240,255 255,243,255 255,245,255 255,247,255 255,247,255 255,250,255 255,252,255 255,251,255 255,255,255 255,255,254 253,254,252 245,246,242 6,27,209 15,12,245 19,0,255 18,1,222 44,41,194 75,75,199 78,69,209 84,70,225 87,81,222 98,103,226 110,119,240 116,127,249 121,138,249 131,149,250 139,151,255 140,146,255 174,163,236 167,151,255 90,77,255 19,16,255 11,15,255 22,20,250 39,25,220 180,167,255 242,237,255 255,255,241
250,250,250 251,251,251 252,252,252 253,253,253 252,252,252 246,246,246 238,238,238 233,233,233 247,247,247 255,255,255 245,245,245 186,186,186 0,0,0 0,0,0 4,4,4 0,0,0 0,0,0 0,0,0 0,0,0 3,3,3 3,3,3 0,0,0 4,4,4 15,15,15 0,0,0 5,5,5 28,28,28 58,58,58 94,94,94 133,133,133 169,169,169 191,191,191 255,252,255 252,245,252 251,246,248 251,255,248 239,255,237 223,242,227 238,242,243 255,250,255 255,247,255 255,254,254 231,245,255 194,234,255 70,129,239 17,81,236 11,73,243 12,73,243 28,77,233 143,163,248 250,242,252 253,254,244 195,233,255 21,88,210 2,75,255 0,54,255 13,76,255 0,68,255 26,90,215 148,181,230 251,249,248 255,248,255 186,200,255 11,55,222 0,77,255 3,69,234 25,67,196 47,63,159 71,67,139 75,59,123 98,81,145 126,110,174 171,159,217 243,232,255 244,229,255 255,249,255 229,220,230 200,199,209 93,102,116 0,4,21 15,0,39 14,0,31 8,0,14 4,1,0 4,6,0 9,14,0 9,14,0 4,6,0 31,28,24 150,142,152 252,242,255 255,248,255 252,242,255 255,251,254 255,255,247 240,239,225 246,249,254 251,254,255 252,252,255 246,245,249 254,250,255 255,253,255 255,249,255 255,249,255 255,251,255 255,250,255 255,249,255 255,247,255 252,247,255 249,245,255 249,244,255 248,245,255 165,226,255 51,169,220 11,177,238 5,167,249 17,160,255 7,157,251 2,174,250 17,173,226 118,212,241 222,254,255 250,255,242 248,255,228 253,255,231 250,254,225 248,255,234 239,255,239 255,245,255 255,245,255 255,244,255 255,245,255 255,245,255 255,246,255 255,247,255 255,248,255 255,247,255 255,248,255 254,248,255 252,247,255 254,249,255 255,250,255 251,246,255 244,239,254 0,14,204 0,10,255 4,4,255 1,0,246 9,8,212 21,16,209 25,7,232 30,5,255 10,0,238 10,1,235 11,9,239 8,11,239 5,14,225 2,17,209 2,17,210 7,14,223 61,41,147 55,34,197 19,3,228 0,0,237 0,0,241 5,7,232 26,17,204 165,154,255 241,238,255 255,255,242
251,251,251 253,253,253 254,254,254 254,254,254 250,250,250 246,246,246 243,243,243 242,242,242 235,235,235 249,249,249 255,255,255 236,236,236 3,3,3 2,2,2 11,11,11 1,1,1 10,10,10 9,9,9 7,7,7 4,4,4 0,0,0 0,0,0 0,0,0 0,0,0 10,10,10 9,9,9 6,6,6 1,1,1 0,0,0 0,0,0 0,0,0 2,2,2 4,0,6 27,20,27 111,109,109 212,220,209 246,255,245 246,255,248 235,237,238 250,239,249 255,242,249 255,253,254 234,246,255 201,236,255 105,156,250 26,85,225 9,71,237 6,66,242 7,66,242 116,142,242 227,226,246 234,246,250 131,184,247 0,81,227 0,63,255 0,59,255 0,55,255 0,54,255 0,73,220 90,138,204 230,236,243 236,229,250 164,183,255 34,85,255 0,72,255 6,72,227 88,137,237 187,212,255 180,179,223 132,113,168 98,74,146 92,67,147 83,63,135 82,66,119 119,101,140 162,141,179 201,181,226 234,221,255 239,237,255 179,185,244 123,107,160 38,25,69 0,0,20 6,2,14 14,14,14 0,4,0 0,4,0 20,23,14 21,21,21 0,0,7 23,15,32 127,118,138 219,210,230 246,239,254 248,242,253 255,253,255 219,225,232 250,254,255 251,254,255 246,246,252 251,250,254 255,253,255 255,253,255 255,251,255 255,251,255 255,252,255 255,251,255 254,247,255 246,243,255 242,241,255 245,245,255 249,249,255 159,224,255 48,168,220 9,177,238 6,169,248 21,161,254 9,156,248 5,174,249 20,174,227 122,212,246 224,253,255 250,255,250 247,255,237 255,255,238 254,255,235 253,255,241 243,255,245 254,255,244 254,255,245 251,255,244 250,254,243 250,253,244 251,254,245 252,254,248 250,253,251 252,254,254 253,255,255 249,252,255 248,249,255 249,249,255 251,251,255 245,244,255 236,236,254 0,23,220 0,14,255 0,3,255 0,0,251 14,16,230 21,18,222 17,0,241 12,0,247 26,7,255 10,0,254 0,0,249 2,0,254 2,9,243 0,12,228 0,13,229 8,14,243 63,41,159 43,18,192 23,6,234 11,12,255 0,11,244 1,9,223 25,22,198 158,151,255 242,240,255 255,255,243
