50 170
255,255,255 255,255,255 255,255,255 253,253,253 252,252,252 252,252,252 254,254,254 255,255,255 244,244,244 235,235,235 231,231,231 242,242,242 255,255,255 255,255,255 255,255,255 253,253,253 255,255,255 254,254,254 251,251,251 254,254,254 253,253,253 246,246,246 240,240,240 238,238,238 255,255,255 243,243,243 233,233,233 234,234,234 240,240,240 245,245,245 250,250,250 254,254,254 241,246,255 237,244,255 231,243,255 231,245,243 235,254,235 246,255,233 244,255,222 228,255,201 235,255,205 244,255,215 242,255,219 232,255,217 230,255,226 238,255,243 236,255,248 228,250,245 217,238,255 219,240,255 212,233,255 210,231,255 218,239,255 212,235,255 201,223,255 201,223,255 210,234,255 207,231,255 200,224,255 189,215,251 180,206,243 173,199,236 171,197,234 171,197,234 170,194,255 168,190,255 168,192,255 175,198,255 180,203,255 181,204,254 181,205,251 183,208,250 178,206,247 171,201,242 172,205,251 169,203,255 168,204,255 140,177,245 162,199,255 151,189,255 137,159,255 36,54,167 19,29,171 23,22,202 21,13,227 9,0,236 32,18,255 8,0,253 0,0,244 5,7,249 4,14,246 0,14,240 13,31,255 33,52,255 27,46,255 5,22,255 0,12,255 0,0,240 0,1,233 0,11,228 5,22,219 3,20,191 19,37,178 192,211,255 199,219,255 210,228,255 217,236,255 227,242,255 230,244,255 236,247,255 241,250,255 245,252,255 234,251,237 244,255,245 242,255,243 244,255,244 251,255,249 253,255,249 250,250,244 255,251,248 255,254,254 255,249,251 255,236,239 251,229,234 255,234,243 255,245,254 255,249,255 255,245,255 255,252,232 255,254,234 255,255,239 255,255,242 255,255,244 255,255,245 252,245,236 240,234,227 251,246,243 249,244,245 246,243,245 248,244,250 250,247,255 253,252,255 253,252,255 253,251,255 250,255,252 250,255,252 250,255,252 250,255,250 251,255,249 251,255,247 254,255,247 255,255,248 255,255,247 255,255,242 255,255,241 255,255,242 255,255,241 255,255,236 255,254,235 255,255,237 243,254,251 237,248,245 239,248,245 248,253,251 249,252,250 246,245,241 249,246,242 255,254,251 255,252,247 255,252,247
253,253,253 253,253,253 255,255,255 255,255,255 255,255,255 252,252,252 253,253,253 255,255,255 252,252,252 244,244,244 242,242,242 249,249,249 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 249,249,249 248,248,248 251,251,251 255,255,255 249,249,249 246,246,246 248,248,248 248,248,248 246,246,246 247,247,247 250,250,250 255,244,255 254,227,243 255,239,247 255,255,251 255,255,242 252,255,234 237,255,223 211,238,204 212,247,220 217,255,240 220,255,255 213,252,255 203,241,255 191,227,255 174,209,255 160,193,255 138,178,237 135,175,234 118,158,217 102,144,203 98,140,199 88,130,189 77,119,178 78,120,179 64,106,165 64,106,165 62,104,163 61,102,164 58,102,163 60,104,165 64,108,169 68,112,173 64,96,167 65,95,166 66,95,169 70,97,171 70,95,167 67,93,159 69,98,155 73,106,155 73,111,153 64,106,148 59,102,151 61,105,168 58,101,182 48,89,188 52,91,207 26,64,190 0,15,205 7,20,218 15,22,231 0,1,223 7,7,237 4,4,234 8,11,233 0,7,214 13,32,221 19,45,216 19,52,215 18,57,215 31,72,235 46,86,255 40,80,255 25,63,251 32,53,252 33,52,249 20,39,230 15,33,216 26,44,215 28,48,203 14,33,170 107,131,245 122,148,242 126,157,232 135,166,229 143,174,229 149,182,232 158,191,241 168,199,252 175,205,255 153,212,255 168,225,255 174,228,255 181,230,255 193,238,255 199,238,255 202,232,255 214,236,255 225,237,255 237,241,255 247,245,255 255,244,252 255,248,250 255,250,249 255,247,242 255,240,236 255,255,228 255,255,224 254,255,220 252,253,219 255,255,224 255,255,230 255,255,236 255,255,240 255,255,242 255,255,244 255,255,246 255,254,245 255,252,248 255,253,250 255,255,252 255,254,254 242,255,241 244,255,243 247,255,244 247,255,244 245,255,242 247,255,243 249,255,243 253,255,245 255,255,245 254,255,244 252,255,240 252,255,239 253,254,238 251,252,236 254,255,239 255,255,244 233,248,255 238,250,255 244,253,255 246,255,255 250,255,255 253,255,254 255,255,250 255,255,249 252,250,240 252,250,239
250,250,250 249,249,249 253,253,253 255,255,255 255,255,255 254,254,254 253,253,253 255,255,255 255,255,255 253,253,253 253,253,253 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 252,252,252 255,255,255 255,255,255 255,255,255 248,248,248 243,243,243 250,250,250 255,255,255 255,255,255 253,253,253 254,254,254 255,255,255 253,253,253 247,247,247 246,246,246 248,248,248 255,242,244 255,237,238 255,248,248 255,252,252 255,241,242 248,247,251 243,253,255 221,239,255 216,243,255 185,215,255 146,179,255 111,143,243 76,107,228 52,81,220 44,73,224 49,76,234 56,103,171 62,109,177 57,104,172 53,100,168 56,104,170 55,103,169 55,103,169 64,112,178 84,132,198 86,134,200 91,136,203 96,141,208 101,146,213 109,154,221 118,163,230 124,170,234 146,178,227 146,177,230 149,175,235 151,173,239 148,167,235 143,163,228 146,170,224 152,182,223 150,188,220 139,181,210 135,180,218 134,178,239 124,163,255 123,156,255 69,96,246 31,55,221 0,3,255 8,14,255 5,9,251 13,19,244 5,12,216 16,27,208 51,68,219 112,134,255 93,123,224 89,125,209 86,128,205 88,131,210 87,132,219 81,126,223 75,121,229 75,120,235 113,132,235 114,133,238 82,100,207 72,89,199 63,78,188 74,90,197 61,78,181 55,77,172 71,98,185 70,100,183 66,99,179 60,97,179 58,95,180 56,93,185 58,95,193 61,97,197 0,70,220 6,83,230 10,84,226 20,88,223 47,111,236 76,133,248 100,152,253 125,170,255 132,169,243 156,185,246 180,203,251 196,215,250 212,223,250 227,234,253 238,244,255 243,247,255 239,255,238 239,255,238 239,255,238 237,255,235 236,252,234 238,252,234 243,255,237 249,255,240 248,254,237 255,255,240 255,255,244 255,255,244 255,255,244 255,255,242 255,253,238 255,250,235 247,255,244 248,255,245 248,255,246 247,255,245 245,254,244 242,253,243 241,252,244 240,252,246 246,255,254 243,254,251 241,254,252 244,255,255 244,255,255 240,253,255 240,253,255 243,255,255 222,236,255 233,246,255 238,249,255 234,243,255 238,245,254 251,255,255 255,255,252 253,254,244 255,255,244 255,255,242
247,247,247 243,243,243 246,246,246 255,255,255 255,255,255 255,255,255 253,253,253 255,255,255 253,253,253 252,252,252 254,254,254 255,255,255 254,254,254 251,251,251 252,252,252 255,255,255 250,250,250 252,252,252 254,254,254 250,250,250 241,241,241 236,236,236 245,245,245 255,255,255 255,255,255 252,252,252 251,251,251 252,252,252 250,250,250 247,247,247 249,249,249 255,255,255 255,255,241 255,255,245 255,248,245 243,229,240 234,228,251 239,239,255 210,219,255 161,175,247 89,108,195 68,91,191 59,81,193 60,83,205 66,87,216 74,94,229 98,117,254 125,144,255 142,176,229 158,192,245 167,201,254 175,210,255 187,222,255 192,225,255 195,228,255 206,239,255 198,230,255 198,230,255 197,230,255 197,227,255 196,226,255 196,227,255 199,230,255 202,233,255 223,246,255 223,244,255 226,240,255 227,235,255 222,228,255 219,224,255 221,232,255 227,245,255 219,246,255 209,242,251 207,242,255 197,228,255 186,210,255 141,155,255 52,59,230 16,18,212 0,0,249 7,9,255 0,2,229 0,4,197 26,36,190 161,175,255 213,230,255 187,206,255 223,244,255 217,241,255 216,242,255 219,246,255 210,238,255 196,225,255 193,224,255 202,234,255 217,236,255 218,236,255 207,223,255 220,233,255 197,208,255 208,219,255 211,222,255 177,190,252 181,198,255 176,197,255 166,190,255 154,179,251 139,166,246 128,156,243 121,149,244 117,146,245 57,115,255 60,118,255 47,104,255 28,85,231 28,83,222 31,83,213 30,80,200 36,83,191 49,94,191 60,104,188 67,107,182 68,106,171 72,109,167 87,121,174 103,137,183 112,147,191 149,188,227 166,203,241 187,223,255 207,240,255 217,247,255 220,248,255 225,249,255 231,250,255 236,252,255 241,253,255 245,254,251 249,253,247 252,253,243 255,255,241 255,255,243 255,255,242 250,254,249 250,254,249 250,255,253 250,255,255 248,255,255 246,255,255 243,254,255 239,251,255 223,238,254 220,237,255 221,239,255 224,243,255 220,241,255 212,233,255 205,227,255 204,226,255 222,235,255 226,238,255 224,236,255 222,231,255 229,236,253 242,248,255 248,251,249 246,247,238 255,255,244 255,255,243
247,247,247 236,236,236 235,235,235 247,247,247 255,255,255 254,254,254 253,253,253 255,255,255 251,251,251 248,248,248 249,249,249 253,253,253 254,254,254 251,251,251 252,252,252 255,255,255 254,254,254 252,252,252 251,251,251 251,251,251 246,246,246 242,242,242 246,246,246 253,253,253 255,255,255 251,251,251 249,249,249 251,251,251 251,251,251 249,249,249 251,251,251 255,255,255 236,248,228 241,253,241 237,249,253 232,246,255 223,239,255 184,200,255 118,136,219 72,90,183 76,95,194 100,120,215 142,161,248 181,200,255 205,223,255 215,232,255 218,235,255 220,237,255 228,239,255 237,248,255 236,247,255 237,246,255 241,250,255 235,245,255 230,237,255 233,241,255 234,241,255 237,242,255 238,243,255 238,244,255 240,243,255 241,244,255 243,247,255 246,250,255 246,255,236 245,253,242 247,247,253 247,241,255 245,234,255 242,231,255 243,239,255 248,252,253 248,255,248 243,255,247 235,255,255 215,231,255 213,220,255 89,85,221 36,21,203 25,3,211 0,0,230 27,32,249 5,13,197 40,49,193 149,159,255 192,202,255 191,197,226 244,246,255 248,248,248 252,249,245 255,250,249 255,250,252 249,248,252 241,244,249 241,247,252 244,253,255 234,250,249 232,244,248 242,252,255 243,250,255 224,228,253 241,243,255 232,234,255 219,222,253 232,236,255 233,240,255 233,244,255 234,246,255 232,245,255 229,242,255 227,241,255 226,241,255 209,230,255 218,239,255 208,232,255 195,221,255 197,224,255 193,223,255 179,211,255 167,204,255 142,182,241 132,176,237 113,160,222 91,139,203 73,126,189 66,120,185 62,116,181 57,113,178 43,92,208 44,91,206 48,94,202 59,102,205 80,121,214 110,146,230 141,173,246 164,192,252 209,232,255 219,239,255 229,245,255 236,247,255 240,249,253 245,252,249 250,254,248 254,255,248 249,245,251 245,242,251 243,242,252 246,246,255 247,249,255 241,247,255 228,236,255 215,227,255 226,241,255 214,233,255 204,227,255 196,221,255 186,214,255 178,206,255 173,203,255 172,204,255 186,198,255 182,194,248 195,205,252 221,230,255 241,249,255 246,252,255 249,253,254 255,255,249 254,255,244 255,255,242
247,247,247 232,232,232 227,227,227 239,239,239 250,250,250 252,252,252 253,253,253 255,255,255 254,254,254 247,247,247 245,245,245 250,250,250 255,255,255 254,254,254 252,252,252 251,251,251 255,255,255 254,254,254 252,252,252 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 254,254,254 251,251,251 253,253,253 255,255,255 255,255,255 253,253,253 250,250,250 250,250,250 220,255,245 213,255,247 205,246,255 200,238,255 164,197,253 89,119,196 61,88,179 96,121,217 173,197,255 195,217,255 213,233,255 219,240,255 230,249,232 245,255,219 255,255,208 255,255,195 255,252,249 255,254,251 255,247,244 255,246,242 255,255,251 255,255,249 255,253,247 255,255,248 255,255,248 255,255,247 255,255,245 255,255,245 255,255,243 255,255,242 255,255,243 255,255,244 255,255,226 255,255,231 255,255,242 255,249,255 255,243,255 255,241,255 255,247,254 255,255,245 255,255,235 255,255,235 241,253,241 212,219,246 227,222,255 40,24,161 45,17,201 62,26,240 14,21,225 3,11,195 28,37,188 103,113,221 216,224,255 227,230,255 236,234,240 255,255,249 255,250,242 255,253,249 255,252,252 255,248,251 255,247,247 255,254,249 255,255,244 255,251,237 244,255,255 237,247,254 246,252,255 228,230,248 215,213,235 251,248,255 234,230,249 252,248,255 241,237,242 246,244,243 251,252,243 253,255,245 253,255,245 249,255,243 247,253,242 247,252,243 255,255,206 255,255,210 255,255,204 247,248,198 250,255,215 249,255,231 236,255,236 222,248,242 214,247,255 204,243,255 191,238,255 181,232,255 172,230,255 163,225,255 148,212,255 133,198,255 90,142,255 73,125,255 52,102,255 37,84,235 34,80,218 45,85,211 56,93,203 68,101,194 86,115,190 121,145,205 167,186,231 207,223,252 232,244,255 239,250,255 238,247,250 235,243,242 251,241,255 243,235,252 235,228,249 230,226,251 226,224,254 213,215,250 191,197,238 170,182,230 143,158,214 122,140,203 97,120,188 77,103,179 62,92,171 56,88,171 56,91,177 64,98,187 93,107,173 92,103,165 128,139,191 195,205,245 235,244,255 235,241,254 235,240,241 253,255,249 254,255,244 255,255,242
253,253,253 247,247,247 237,237,237 234,234,234 243,243,243 255,255,255 255,255,255 250,250,250 249,249,249 255,255,255 254,254,254 254,254,254 255,255,255 248,248,248 246,246,246 255,255,255 255,253,255 255,252,253 254,249,251 251,252,255 248,253,255 240,251,249 239,252,244 244,255,243 250,255,241 240,254,226 245,255,229 241,255,226 242,255,234 241,255,242 228,255,237 229,255,243 243,255,237 221,242,244 190,207,255 195,211,255 93,112,211 70,93,171 161,190,229 222,245,247 244,255,239 249,239,232 255,248,255 254,221,255 255,232,255 255,249,255 241,252,242 238,255,235 255,255,255 253,253,253 255,255,255 255,255,254 255,255,254 251,252,248 229,229,223 238,239,230 255,255,249 253,254,244 248,250,238 249,252,237 254,255,242 255,255,244 255,255,244 255,255,242 255,249,255 255,253,255 231,232,230 153,158,149 156,159,150 162,164,158 153,151,150 143,141,140 126,127,125 120,126,125 115,128,142 102,120,167 67,85,186 24,36,202 0,4,229 0,1,254 0,0,253 15,12,241 22,18,183 163,158,249 242,236,255 250,245,220 255,255,218 255,255,216 255,255,237 243,249,248 229,237,254 229,238,255 238,249,255 250,255,248 253,255,229 253,255,214 250,253,251 251,255,255 246,252,255 232,238,251 224,232,249 232,239,255 243,248,255 251,252,255 252,252,252 253,250,242 253,250,235 255,255,235 255,255,237 249,255,236 243,255,233 238,255,230 88,166,235 65,171,248 37,179,255 16,179,255 25,184,255 44,184,255 52,176,254 68,191,255 61,191,250 64,197,255 76,199,255 96,196,255 117,195,255 135,204,253 148,220,250 156,234,250 185,238,255 162,234,244 175,250,248 210,255,246 217,234,223 201,218,214 162,194,205 122,151,190 93,106,180 76,99,201 30,92,210 1,88,214 29,104,232 81,132,255 96,150,255 80,152,255 64,122,247 63,114,255 39,81,255 13,55,244 25,70,251 32,80,245 26,69,226 44,71,235 63,67,245 77,68,242 79,68,218 91,96,211 76,103,201 35,82,190 19,80,220 12,77,245 7,88,227 14,79,238 26,69,244 39,65,225 144,166,255 213,239,255 235,255,247 237,255,230 249,255,247 252,249,255
255,255,255 250,250,250 244,244,244 244,244,244 249,249,249 254,254,254 255,255,255 255,255,255 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 247,247,247 250,250,250 255,253,246 254,248,243 251,249,248 252,254,255 247,252,255 239,245,250 241,248,251 250,255,255 247,251,245 243,247,236 253,255,245 249,253,241 247,255,244 246,255,251 235,251,244 239,255,252 229,253,223 228,248,249 205,221,255 141,154,240 73,90,187 136,159,235 199,227,255 228,252,252 251,255,245 252,243,234 255,239,253 202,169,203 176,151,185 166,156,173 148,159,149 146,171,143 124,127,125 119,122,120 125,128,126 121,124,122 126,130,125 129,130,126 125,126,122 149,151,145 255,255,251 251,254,245 247,250,241 250,251,242 254,255,245 255,255,248 255,255,248 255,255,246 252,245,255 250,247,255 220,220,220 137,139,133 133,136,127 138,139,135 132,130,130 125,123,123 126,126,126 119,124,125 113,123,140 98,113,162 62,77,179 18,30,196 0,3,226 0,1,255 0,4,255 8,11,233 21,21,187 188,185,255 241,236,255 255,254,249 255,255,237 255,254,230 255,255,249 240,243,255 228,235,255 225,237,255 234,246,255 245,255,245 250,255,226 251,255,213 253,254,244 255,255,251 250,255,254 241,247,254 235,241,254 240,244,255 248,248,255 252,249,255 252,244,254 255,247,250 255,249,249 255,253,248 255,254,249 250,254,249 247,254,251 243,254,252 79,164,234 55,166,239 23,167,249 0,164,253 9,167,255 27,165,248 39,159,231 50,167,228 44,169,227 40,171,234 44,169,243 56,163,244 69,158,238 76,159,227 78,167,218 79,176,214 85,177,248 58,174,233 64,189,234 106,203,239 140,211,238 161,230,249 167,242,255 169,226,248 207,230,255 189,202,255 133,168,236 86,134,216 70,99,198 72,79,190 72,82,200 67,97,215 36,93,226 30,82,236 21,66,247 14,59,247 22,72,244 25,81,222 42,96,213 100,141,250 131,154,255 170,177,255 181,187,255 168,184,250 144,174,239 88,131,228 34,84,228 24,75,255 5,83,236 4,69,238 24,66,249 41,69,233 84,110,218 195,222,255 229,255,242 239,255,230 248,255,243 251,250,255
255,255,255 252,252,252 251,251,251 253,253,253 250,250,250 244,244,244 247,247,247 255,255,255 239,239,239 242,242,242 246,246,246 251,251,251 255,255,255 255,255,255 255,255,255 252,252,252 255,255,248 255,253,245 251,250,246 250,252,252 247,250,254 244,247,252 245,248,253 255,253,255 252,246,251 249,242,245 255,253,255 254,246,253 252,244,255 255,250,255 247,243,255 251,249,255 244,255,232 241,255,255 220,234,255 101,113,191 77,93,182 198,219,255 216,241,255 230,252,250 251,255,244 255,254,245 255,245,255 182,151,182 139,115,147 127,120,135 116,127,117 117,140,112 124,132,125 123,131,124 128,136,129 120,128,121 121,128,121 124,130,125 130,136,131 164,170,165 253,255,254 250,253,251 246,249,247 249,249,249 252,252,252 255,255,255 254,254,254 253,253,253 255,247,255 254,248,255 217,216,218 128,129,125 119,121,115 127,125,124 126,121,123 124,118,123 130,126,131 121,124,129 115,122,141 97,111,160 59,73,175 18,27,191 0,3,225 5,3,255 0,8,246 2,13,224 22,28,193 197,197,255 231,225,255 255,246,255 255,253,254 255,251,252 249,247,255 238,242,255 228,237,255 228,239,255 233,246,255 242,255,247 250,255,234 253,255,223 252,255,227 255,255,235 254,255,243 249,255,247 248,254,253 249,253,255 251,250,255 251,245,255 251,242,252 255,246,254 255,250,255 255,251,255 255,248,255 252,248,255 248,249,255 247,249,255 67,165,237 46,166,242 12,163,244 0,161,247 8,162,245 37,165,238 64,171,232 74,177,226 56,167,215 47,168,224 47,165,237 55,160,247 64,157,248 64,157,242 57,161,232 50,163,225 45,163,255 12,158,254 0,160,249 7,157,241 25,153,228 54,181,236 99,223,255 152,241,255 210,244,255 241,246,255 241,250,255 233,244,255 220,212,255 184,158,248 119,101,214 58,65,188 23,82,221 9,64,223 15,63,245 20,69,255 25,81,240 21,86,201 62,127,202 166,220,255 190,229,255 227,253,255 231,253,255 216,243,240 212,245,255 169,206,255 82,118,248 32,66,239 0,75,251 0,57,245 25,70,255 45,76,245 39,66,177 184,215,254 225,255,240 237,255,227 246,255,238 249,254,253
255,255,255 251,251,251 253,253,253 255,255,255 244,244,244 229,229,229 231,231,231 246,246,246 246,246,246 250,250,250 255,255,255 254,254,254 248,248,248 252,252,252 255,255,255 250,250,250 253,247,252 255,253,255 255,254,255 248,250,251 247,249,249 252,255,253 253,254,250 250,247,242 255,253,250 255,246,246 255,250,255 255,239,255 255,235,255 255,240,255 251,226,255 252,226,255 248,255,231 230,244,238 198,207,244 102,111,179 117,130,208 211,229,255 204,227,253 231,251,246 241,250,230 255,253,242 255,249,255 178,151,177 135,113,142 130,123,136 122,133,123 118,141,113 116,130,118 117,131,119 128,140,128 121,132,122 118,129,121 117,127,121 121,128,125 153,159,158 251,255,255 249,252,255 246,249,254 249,248,255 251,250,255 252,251,255 252,251,255 251,249,255 255,248,255 255,250,255 220,219,223 130,131,129 120,121,117 130,128,128 133,126,133 135,126,136 133,125,135 125,124,134 119,124,145 104,112,165 69,77,178 25,31,190 7,7,221 9,6,252 0,7,234 4,19,222 23,32,195 169,170,255 223,219,255 237,232,255 247,239,249 255,254,255 248,250,255 241,247,255 236,245,255 234,245,255 237,247,255 245,251,255 254,255,251 255,255,247 255,255,216 255,255,221 255,255,229 254,255,239 253,255,245 253,255,249 252,253,249 252,248,247 255,248,245 255,250,248 255,252,250 255,250,252 255,250,255 251,250,255 246,248,255 239,244,255 44,162,241 31,168,248 4,166,248 2,169,250 21,168,242 68,182,242 128,214,255 148,225,252 145,229,254 131,224,255 122,214,255 122,205,255 121,199,255 114,195,255 96,193,255 83,191,245 68,160,233 37,163,241 15,169,255 15,166,255 16,157,255 11,160,255 22,171,245 68,179,225 181,230,252 239,251,253 247,255,250 228,240,240 236,233,255 246,234,255 209,216,255 148,187,255 39,103,238 13,72,228 15,71,250 17,74,255 20,81,237 23,88,197 72,135,196 195,249,255 209,248,246 236,255,241 226,251,213 230,255,217 231,255,246 210,243,255 151,182,255 51,78,212 0,66,255 0,52,255 28,72,255 42,75,245 51,80,189 195,229,255 225,255,240 234,255,223 245,255,232 248,255,245
254,254,254 251,251,251 254,254,254 255,255,255 244,244,244 227,227,227 230,230,230 245,245,245 254,254,254 255,255,255 255,255,255 231,231,231 194,194,194 188,188,188 196,196,196 189,189,189 196,187,207 233,228,243 255,251,255 255,254,255 250,249,245 255,255,246 255,255,244 254,252,234 255,255,242 255,250,240 255,253,251 255,242,254 255,240,255 255,233,255 230,196,243 210,174,226 192,206,170 175,187,175 141,148,175 108,115,172 161,170,237 204,218,255 202,221,242 238,254,247 247,255,236 255,255,247 255,251,255 172,148,172 131,112,137 131,125,136 119,130,120 107,129,104 112,130,113 112,130,113 123,138,124 119,133,121 121,135,124 124,135,127 123,132,129 154,160,159 250,255,255 249,252,255 248,249,255 248,248,255 251,248,255 252,249,255 251,247,255 251,247,255 253,244,255 255,248,255 222,218,223 131,132,130 124,122,121 131,128,130 135,126,136 135,125,137 132,122,134 128,121,134 123,123,147 113,117,168 79,85,180 36,39,191 14,11,214 11,7,240 0,9,235 10,21,225 20,26,193 121,121,239 229,226,255 242,237,255 247,246,242 255,255,242 249,255,238 246,255,245 243,255,254 242,251,255 244,246,255 248,242,255 255,242,255 255,244,255 255,255,229 255,255,230 255,255,236 254,255,244 253,255,249 253,255,254 253,253,253 255,252,251 255,253,250 255,252,249 255,249,245 255,248,245 254,252,252 250,254,255 236,245,254 222,234,244 17,156,243 10,166,255 0,166,252 1,172,252 25,167,232 92,189,233 187,246,255 216,255,255 216,255,253 205,255,253 195,247,255 196,240,255 200,239,255 195,240,255 178,241,255 166,242,255 212,253,255 144,222,251 69,179,237 33,149,244 22,141,255 7,145,255 6,157,255 47,170,255 94,162,221 183,216,242 224,255,255 217,254,244 212,239,236 219,239,255 196,241,255 157,236,255 60,125,255 18,80,240 13,72,252 4,63,249 11,74,238 29,89,212 72,126,203 195,237,255 220,245,255 246,255,247 237,250,218 250,255,228 227,252,226 210,239,248 204,232,255 77,102,188 0,63,255 0,56,255 24,66,255 30,61,224 101,130,234 210,242,255 227,255,244 235,255,224 245,255,230 248,255,239
253,253,253 252,252,252 255,255,255 255,255,255 251,251,251 242,242,242 244,244,244 254,254,254 248,248,248 251,251,251 247,247,247 200,200,200 138,138,138 124,124,124 136,136,136 128,128,128 127,123,134 184,181,190 242,238,243 255,255,254 254,251,246 253,251,241 255,255,243 255,255,245 255,255,242 255,248,238 255,255,249 255,253,251 255,252,255 255,235,243 199,175,187 157,133,145 134,145,107 140,147,132 112,116,135 112,115,160 186,192,245 210,222,255 221,237,250 240,254,243 255,255,242 255,255,245 255,245,249 164,144,163 128,113,134 135,132,141 128,139,129 118,138,115 125,141,124 119,135,118 122,137,123 116,130,118 122,133,123 126,137,129 128,135,132 157,163,162 250,253,255 250,252,255 252,251,255 252,250,255 254,248,255 253,247,255 253,247,255 253,247,255 254,245,255 254,247,255 219,218,220 131,132,128 126,125,121 134,129,130 132,123,133 132,119,133 132,119,133 127,118,131 124,121,143 117,120,165 91,93,181 48,50,188 21,18,204 15,8,223 8,11,246 17,16,232 19,15,194 83,75,206 214,205,255 247,242,255 255,255,248 255,255,225 253,255,215 248,255,218 246,255,226 245,255,238 249,245,250 253,237,255 255,231,255 255,229,255 255,254,255 255,252,254 250,249,255 250,251,255 248,250,255 246,247,255 249,248,255 253,249,255 255,250,255 255,250,255 250,245,254 244,243,253 245,249,255 241,251,255 226,241,255 206,225,246 0,156,253 0,168,255 0,166,255 0,173,253 26,161,223 101,185,221 217,255,255 248,255,244 248,255,227 244,255,226 240,250,233 246,247,243 253,250,252 249,255,254 238,255,248 225,255,241 253,255,237 217,255,253 170,240,255 135,212,255 94,181,255 28,147,255 0,134,255 7,145,255 64,159,246 116,182,235 154,217,237 183,245,239 207,247,229 216,241,221 205,249,226 192,255,239 76,133,255 21,79,252 8,67,255 0,55,251 12,72,248 37,95,231 78,122,215 200,228,255 235,247,255 245,249,250 235,238,223 251,255,242 231,248,237 213,236,251 207,231,255 74,97,165 8,66,255 14,65,252 26,66,239 36,66,207 154,181,255 213,241,255 233,255,244 239,255,228 248,255,232 251,255,240
252,252,252 254,254,254 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 203,203,203 132,132,132 120,120,120 136,136,136 126,126,126 116,121,106 141,144,129 191,191,179 241,238,230 255,255,252 255,246,248 255,244,250 255,251,255 255,248,255 249,244,246 255,255,252 255,255,243 255,255,237 244,245,211 180,182,140 133,135,89 123,130,93 138,141,125 120,122,132 112,113,147 193,198,237 230,238,255 241,252,255 240,252,240 247,251,232 247,244,230 245,232,234 154,137,151 122,111,127 132,130,136 127,138,128 121,140,119 129,142,128 124,137,123 128,138,126 120,130,118 120,129,119 123,130,123 123,129,124 155,157,157 252,254,255 255,254,255 255,253,255 255,252,255 255,250,255 255,249,255 255,247,255 255,248,255 255,247,255 253,247,255 216,216,216 130,133,124 125,128,119 134,132,131 133,126,131 130,118,130 138,124,136 128,118,130 124,121,137 123,123,159 102,103,177 64,63,183 33,30,193 24,17,208 13,5,252 17,7,238 24,8,209 57,39,198 133,116,227 210,195,255 255,249,255 247,250,228 254,255,218 251,255,211 248,255,212 249,255,220 251,251,233 253,242,245 255,232,255 255,227,255 248,248,255 244,246,255 241,245,255 239,246,255 234,242,255 230,237,255 235,240,255 244,247,255 246,246,255 248,249,255 245,247,255 235,242,255 233,246,255 230,249,255 215,241,255 196,225,255 0,160,255 0,171,255 0,164,255 1,175,255 29,162,229 105,184,223 225,253,255 247,250,235 255,255,234 255,255,233 255,255,236 255,249,241 255,244,238 255,243,231 241,244,219 228,244,210 252,244,215 239,255,243 213,255,255 190,237,255 150,209,255 70,173,255 11,161,255 23,181,255 35,164,251 52,156,225 80,178,220 147,227,244 221,255,255 255,255,244 255,255,229 237,255,221 86,134,255 19,70,255 8,64,255 0,56,255 12,73,255 37,92,237 74,116,212 209,235,255 241,253,255 233,241,231 226,233,218 232,245,237 226,245,255 216,234,255 163,179,255 68,81,179 22,70,228 37,79,232 51,85,222 90,116,224 198,220,255 216,235,255 241,255,247 243,255,233 253,255,238 253,255,245
