50 170
172,255,255 147,236,247 124,213,224 102,192,203 85,175,186 87,179,190 98,193,203 97,194,204 99,197,207 97,198,207 96,198,210 95,200,211 95,201,212 94,202,213 95,203,214 96,204,215 108,203,212 110,208,216 109,206,216 85,183,195 74,173,187 69,167,183 82,180,198 86,184,202 78,173,192 84,176,193 99,187,203 112,198,210 117,200,208 126,206,213 155,233,239 186,255,255 243,248,255 243,250,255 221,233,245 236,252,255 231,250,253 207,227,232 225,246,255 224,242,255 180,192,240 55,64,128 48,52,130 64,66,150 49,51,135 48,52,131 55,60,135 99,105,176 244,243,253 249,250,246 251,255,234 250,255,222 252,255,223 255,252,237 255,246,249 252,239,255 254,244,255 253,255,255 246,255,248 233,255,245 230,255,255 170,189,240 48,59,151 42,45,167 44,37,171 48,42,167 46,42,155 57,53,149 57,53,129 224,221,255 237,237,255 246,246,255 236,237,241 255,255,252 249,250,240 255,255,247 255,255,243 255,255,248 236,237,228 230,230,224 243,243,243 248,248,248 251,251,251 242,242,242 253,253,253 243,243,243 255,255,255 239,239,239 255,255,255 248,248,248 255,255,255 255,255,255 244,244,244 251,251,251 255,255,255 244,244,244 238,238,238 239,239,239 255,255,255 246,246,246 236,236,236 255,255,255 214,214,214 255,255,255 250,250,250 250,250,250 246,246,246 237,237,237 230,230,230 229,229,229 236,236,236 243,243,243 254,254,254 255,255,255 252,252,252 243,243,243 239,239,239 243,243,243 249,249,249 252,252,252 255,255,255 253,253,253 251,251,251 252,252,252 255,255,255 255,255,255 255,255,255 254,254,254 251,251,255 251,252,255 253,252,254 255,254,254 255,254,253 255,255,250 255,255,248 255,255,246 255,255,244 238,242,230 234,240,229 250,255,249 241,252,249 236,250,249 230,245,248 235,251,255 229,231,249 238,240,250 240,247,242 242,254,236 251,255,240 248,255,238 245,252,237 251,255,247 250,254,249 244,251,244 249,255,246 251,255,248 245,252,247 247,251,255 248,250,255 240,239,255 195,225,255 111,175,200 105,201,214 160,255,255 200,255,255 229,249,250 246,248,249 253,255,255 251,252,255 255,249,255
77,186,194 71,180,188 80,185,194 89,192,201 98,196,206 121,213,224 147,234,244 158,238,249 173,247,255 178,246,255 185,246,255 189,247,255 194,247,255 198,247,255 201,248,255 204,249,255 173,245,252 173,247,253 187,255,255 170,246,255 175,253,255 156,234,251 156,233,252 144,221,240 135,211,230 129,203,221 97,167,184 51,118,133 34,98,109 41,103,111 36,94,100 12,70,75 99,103,127 135,141,160 169,181,191 217,234,237 234,255,255 227,249,254 230,253,255 223,242,255 184,198,255 52,60,137 45,50,143 47,49,149 35,37,139 54,57,155 54,59,150 94,100,189 238,245,255 242,254,255 245,255,243 247,255,230 252,255,232 255,255,247 255,251,255 255,244,255 255,247,255 251,253,254 243,255,242 231,254,239 232,255,255 179,195,248 48,52,154 41,38,171 39,35,178 44,40,176 42,39,162 54,51,154 55,53,135 211,212,255 238,238,255 245,245,255 253,254,255 255,255,251 247,249,237 243,243,229 255,255,244 41,42,32 2,3,0 5,5,0 0,0,0 26,26,26 8,8,8 81,81,81 68,68,68 192,192,192 254,254,254 245,245,245 250,250,250 252,252,252 255,255,255 245,245,245 239,239,239 255,255,255 255,255,255 239,239,239 255,255,255 182,182,182 135,135,135 123,123,123 222,222,222 170,170,170 186,186,186 186,186,186 241,241,241 246,246,246 244,244,244 233,233,233 230,230,230 238,238,238 247,247,247 248,248,248 255,255,255 255,255,255 255,255,255 250,250,250 245,245,245 245,245,245 249,249,249 253,253,253 255,255,255 255,255,255 253,253,253 249,249,249 247,247,247 248,248,248 253,253,253 255,255,255 251,253,253 253,252,254 253,251,255 255,250,255 255,250,255 255,252,255 255,254,253 255,255,247 255,255,244 249,255,238 242,253,237 233,247,241 214,227,235 215,228,250 218,230,255 211,222,255 232,233,255 237,241,255 243,252,255 237,254,241 239,255,229 234,248,220 230,236,217 253,253,247 254,251,253 250,249,251 253,255,255 251,255,252 243,252,249 241,251,255 243,251,255 233,240,255 133,211,240 86,172,194 133,222,233 188,255,255 208,255,255 233,255,252 242,249,244 253,255,254 245,244,248 247,241,252
92,179,189 110,195,205 148,228,239 177,252,255 187,253,255 198,253,255 208,255,255 213,248,255 224,250,255 233,248,255 242,247,255 249,246,255 255,245,255 255,245,255 255,244,255 255,244,255 234,255,255 227,251,255 223,249,255 204,230,242 225,254,255 213,243,255 182,213,234 129,160,183 71,102,125 18,45,66 0,0,18 0,0,15 0,3,19 0,1,13 0,2,12 1,12,20 3,4,24 0,1,16 1,11,18 7,21,19 59,81,76 142,166,166 174,197,213 184,203,241 172,184,248 49,58,145 47,50,155 48,49,163 38,38,154 50,52,164 42,46,151 82,87,190 213,234,255 219,245,255 228,255,245 233,255,232 242,255,236 251,255,251 255,250,255 255,242,255 255,247,255 254,254,254 246,255,238 235,255,232 234,253,255 193,201,254 51,47,152 48,35,175 35,35,179 41,41,177 40,41,163 49,51,153 55,56,136 202,203,255 238,240,255 243,246,255 243,245,245 227,230,221 255,255,245 255,255,245 240,240,228 249,247,239 32,31,27 22,20,19 15,15,15 0,0,0 21,21,21 0,0,0 16,16,16 57,57,57 237,237,237 253,253,253 244,244,244 253,253,253 251,251,251 246,246,246 243,243,243 236,236,236 241,241,241 255,255,255 187,187,187 11,11,11 0,0,0 6,6,6 1,1,1 3,3,3 0,0,0 51,51,51 245,245,245 253,253,253 253,253,253 244,244,244 243,243,243 252,252,252 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 252,252,252 248,248,248 248,248,248 251,251,251 251,251,251 253,253,253 251,251,251 242,242,242 233,233,233 233,233,233 243,243,243 254,254,254 250,255,246 252,253,249 255,251,255 255,248,255 255,246,255 255,247,255 255,250,255 255,255,249 242,248,231 240,252,230 246,255,245 241,255,255 228,242,255 209,220,255 206,212,255 202,206,255 157,153,255 173,174,254 216,226,255 233,248,250 235,253,230 234,246,216 229,233,214 255,254,253 255,248,255 255,246,255 255,252,255 251,254,255 241,251,251 240,255,255 237,253,255 224,240,255 76,193,220 92,186,209 175,239,255 216,255,255 222,251,248 239,255,251 245,255,246 252,254,248 248,246,246 244,243,252
212,251,255 212,249,255 219,254,255 220,249,255 208,234,248 217,234,247 235,247,255 245,249,255 254,250,255 255,249,255 255,248,255 255,247,255 255,246,255 255,245,255 255,244,255 255,243,254 255,250,250 239,228,230 255,250,255 255,251,255 211,207,219 72,69,85 0,0,17 0,0,19 3,1,23 0,0,15 47,40,61 162,152,169 230,217,231 205,188,201 149,129,141 121,102,111 7,4,19 0,0,7 11,16,17 0,13,5 0,6,0 0,16,13 33,54,69 115,132,171 128,139,207 36,43,136 38,39,153 56,54,178 53,50,176 44,45,167 38,38,154 88,90,202 198,233,255 204,245,255 216,255,254 222,255,240 231,255,240 241,254,252 245,243,255 244,233,255 255,246,255 255,254,253 254,255,237 245,255,229 242,253,250 211,211,255 61,46,151 60,37,176 31,36,175 39,44,176 38,43,158 46,52,147 55,61,134 192,197,246 239,243,255 242,247,255 253,255,252 255,255,247 251,251,237 236,236,222 255,255,247 255,255,251 219,217,217 2,0,1 0,0,0 15,15,15 1,1,1 10,10,10 0,0,0 4,4,4 90,90,90 248,248,248 255,255,255 236,236,236 255,255,255 255,255,255 220,220,220 245,245,245 255,255,255 190,190,190 16,16,16 0,0,0 11,11,11 10,10,10 0,0,0 12,12,12 26,26,26 238,238,238 250,250,250 255,255,255 255,255,255 253,253,253 251,251,251 255,255,255 255,255,255 252,252,252 251,251,251 250,250,250 252,252,252 255,255,255 255,255,255 250,250,250 247,247,247 248,248,248 252,252,252 255,255,255 253,253,253 244,244,244 234,234,234 233,233,233 244,244,244 255,255,255 252,255,239 252,255,246 254,250,255 255,245,255 255,241,255 255,242,255 254,244,255 252,250,250 253,255,245 245,255,239 243,255,248 233,250,255 198,211,255 104,110,193 49,48,164 45,39,174 41,31,185 67,65,185 165,173,243 223,239,255 237,255,238 247,255,232 243,243,227 255,253,255 255,244,255 255,241,255 255,248,255 251,252,255 240,252,254 237,255,255 228,252,255 208,232,244 43,179,207 119,208,235 214,246,255 247,247,255 243,245,245 246,255,248 250,255,247 253,252,242 255,253,249 245,252,255
246,246,255 240,240,255 242,242,255 239,240,254 230,230,242 235,236,246 248,250,255 252,252,255 253,254,255 255,254,255 255,255,255 255,255,254 255,255,254 255,255,252 255,255,251 255,255,251 255,246,238 255,255,249 223,214,211 115,109,110 18,14,19 0,0,6 0,0,10 0,0,14 3,2,18 133,130,146 248,243,255 255,250,255 255,245,255 255,250,255 255,252,255 255,240,243 151,143,154 42,38,43 0,2,0 1,11,0 16,33,19 0,9,1 0,0,10 0,11,50 110,119,187 63,66,164 47,45,164 43,38,169 42,37,170 37,32,163 45,43,167 95,95,213 170,217,255 181,232,255 196,248,255 209,255,244 224,255,246 237,255,255 245,246,255 248,238,255 250,237,255 253,248,245 255,255,233 255,255,229 248,255,246 225,218,255 67,45,147 70,37,176 29,39,170 38,49,171 36,46,154 45,55,143 55,64,131 183,192,235 238,247,255 242,248,253 241,246,237 245,248,233 243,244,228 255,255,245 255,254,246 234,230,229 255,254,255 189,185,191 10,10,10 6,6,6 0,0,0 0,0,0 15,15,15 0,0,0 3,3,3 150,150,150 248,248,248 236,236,236 255,255,255 251,251,251 224,224,224 254,254,254 209,209,209 60,60,60 18,18,18 0,0,0 9,9,9 10,10,10 0,0,0 4,4,4 238,238,238 236,236,236 251,251,251 253,253,253 255,255,255 254,254,254 252,252,252 252,252,252 251,251,251 249,249,249 252,252,252 246,246,246 245,245,245 251,251,251 255,255,255 253,253,253 249,249,249 249,249,249 254,254,254 255,255,255 255,255,255 251,251,251 247,247,247 246,246,246 251,251,251 255,255,255 253,255,235 252,255,242 253,249,254 254,241,255 253,237,255 252,236,255 251,238,255 247,246,250 246,254,243 241,255,239 239,255,249 229,246,255 217,228,255 108,109,219 35,26,176 33,19,191 28,13,204 39,33,188 156,162,255 229,244,255 239,255,247 253,255,240 248,247,233 255,245,253 255,239,255 255,236,255 255,242,255 248,248,255 238,250,254 235,255,255 218,248,249 191,223,228 31,174,205 150,227,255 244,242,255 255,237,255 255,246,248 253,255,243 251,255,244 255,255,242 255,253,245 239,254,250
255,246,255 255,242,255 255,248,255 255,250,255 253,247,255 250,249,255 248,252,255 234,246,248 239,255,255 236,255,254 230,255,252 227,255,251 223,255,249 221,255,249 220,255,248 218,255,248 253,253,239 136,138,126 23,27,16 7,13,8 0,1,0 0,0,4 12,25,33 75,90,99 227,241,253 234,246,255 243,252,255 247,253,255 246,249,253 249,248,250 255,253,253 255,255,254 245,237,244 151,146,147 24,25,16 0,6,0 0,9,0 0,7,0 0,16,27 0,0,32 20,29,97 44,46,146 49,47,167 39,33,168 45,38,175 46,41,174 44,41,167 59,57,180 99,154,215 117,173,214 141,199,211 167,220,211 192,234,223 218,240,246 233,235,255 241,230,255 238,225,249 248,242,237 255,255,230 255,255,227 254,255,244 232,221,255 70,42,141 73,34,173 27,41,167 36,50,168 34,47,151 44,55,139 56,67,127 180,191,229 239,249,255 242,250,250 253,255,248 255,255,244 255,255,244 231,231,217 247,245,237 255,254,255 228,224,230 255,252,255 127,127,127 0,0,0 13,13,13 12,12,12 0,0,0 5,5,5 2,2,2 0,0,0 192,192,192 255,255,255 243,243,243 224,224,224 255,255,255 222,222,222 74,74,74 0,0,0 0,0,0 9,9,9 0,0,0 1,1,1 15,15,15 197,197,197 244,244,244 255,255,255 252,252,252 251,251,251 253,253,253 255,255,255 255,255,255 254,254,254 253,253,253 255,255,255 255,255,255 245,245,245 241,241,241 249,249,249 255,255,255 255,255,255 253,253,253 253,253,253 251,251,251 250,250,250 250,250,250 252,252,252 255,255,255 255,255,255 253,253,253 250,250,250 253,255,232 254,255,239 253,250,252 254,241,255 252,234,255 250,232,255 249,235,255 245,242,251 241,249,239 246,255,245 233,253,248 204,221,247 212,221,255 124,122,246 50,37,205 39,19,215 35,17,230 27,18,192 142,145,253 213,227,255 221,238,235 250,255,239 255,252,241 255,248,255 255,237,255 255,231,255 254,238,255 247,243,255 236,248,254 232,255,255 213,245,244 181,217,217 30,175,207 170,238,255 255,235,255 255,234,255 255,248,253 251,248,234 254,255,241 255,255,244 251,246,237 228,249,241
228,251,253 224,245,246 233,253,254 241,255,255 240,252,254 243,251,251 251,255,255 252,254,255 241,243,243 245,247,247 251,255,255 235,243,242 244,255,253 240,255,251 238,255,251 236,255,251 104,78,91 26,2,14 20,1,10 20,6,12 9,0,3 4,0,0 197,201,196 247,255,248 246,255,247 243,255,245 242,255,243 244,255,243 246,255,245 248,255,245 247,255,243 243,255,239 247,255,246 225,233,226 15,17,17 2,0,3 4,0,1 27,22,23 1,3,3 0,0,10 8,14,51 58,62,133 46,43,152 46,39,173 43,34,178 47,40,177 47,44,167 66,64,177 146,201,204 136,192,209 116,180,211 98,170,212 84,166,213 83,172,222 91,179,239 104,182,255 127,193,255 140,196,255 183,237,255 196,248,255 200,247,255 201,234,255 42,59,126 43,49,144 20,52,171 21,53,158 25,50,154 28,36,160 40,36,162 170,167,252 243,247,255 243,251,251 245,248,252 248,253,252 250,255,242 244,255,237 236,255,245 227,251,249 220,255,234 218,255,214 242,255,254 63,80,77 0,11,6 0,10,5 0,20,11 0,6,0 0,18,7 0,10,0 0,32,22 194,225,216 232,255,254 221,244,240 239,255,255 61,74,76 0,3,7 0,3,7 0,2,15 0,3,13 0,0,6 5,20,22 137,157,152 239,255,251 233,255,242 240,255,244 239,252,236 255,255,247 250,245,236 255,255,249 255,244,244 255,246,252 255,242,251 255,238,250 255,221,255 255,201,255 255,235,255 255,241,254 236,239,243 239,255,255 229,252,255 228,254,255 216,245,249 232,255,249 223,254,225 239,255,235 243,255,244 235,245,252 244,243,255 212,205,255 232,214,255 226,213,255 223,225,255 207,227,255 210,239,255 221,244,255 219,230,255 238,240,255 251,248,255 242,228,252 254,234,255 237,229,255 212,226,255 132,152,239 23,28,221 0,0,251 0,6,255 0,6,231 120,145,255 173,199,255 167,188,239 168,183,252 183,201,255 144,174,245 173,212,255 158,196,226 175,197,245 184,185,255 149,142,253 128,132,234 135,162,226 128,176,204 35,171,195 101,213,236 174,247,255 223,251,255 255,246,255 255,249,254 255,251,247 255,249,233 255,255,230 248,255,229
255,255,245 249,251,239 252,253,244 254,255,251 247,249,249 244,247,252 245,247,255 241,243,254 246,250,255 236,238,249 248,251,255 232,236,241 229,233,234 250,253,251 247,251,245 119,124,115 41,28,36 9,0,3 15,5,11 4,0,1 13,11,11 44,47,45 239,245,240 250,255,252 248,255,251 245,255,246 243,252,242 243,252,242 249,255,247 253,255,249 253,255,249 254,255,248 245,255,244 241,249,242 72,74,74 11,7,12 4,0,3 9,4,5 0,0,0 1,7,18 5,11,48 56,60,131 46,43,152 46,39,173 43,34,178 47,40,177 45,42,165 63,61,174 201,245,255 189,234,255 168,218,255 146,206,255 126,195,255 108,184,250 95,170,246 92,157,249 95,148,252 99,143,238 123,165,234 148,190,232 174,212,244 180,205,255 58,67,154 38,35,151 19,45,163 23,50,154 41,56,159 49,45,170 61,39,168 176,151,241 251,232,255 254,233,241 255,245,255 255,246,255 255,254,246 255,255,242 255,254,254 255,250,255 252,255,246 246,255,225 250,254,255 239,244,245 28,34,33 5,13,12 0,5,2 0,3,0 0,9,3 0,3,0 0,3,0 51,58,55 241,243,243 255,253,255 106,99,104 9,0,3 12,0,4 25,8,17 16,9,12 13,7,8 16,8,8 145,133,131 251,239,233 255,247,239 255,255,247 255,254,244 255,255,248 250,244,237 238,237,233 251,255,255 239,248,252 176,188,198 151,167,179 146,163,176 142,116,199 163,143,218 159,152,213 154,158,209 138,154,197 130,150,191 87,108,146 92,111,144 112,127,153 201,215,227 244,255,255 245,251,255 178,178,194 109,102,139 115,103,163 110,93,166 119,99,182 119,103,190 87,86,160 60,75,124 44,68,104 54,72,119 39,46,103 75,75,115 55,49,66 98,86,104 234,219,251 246,241,255 221,238,255 149,173,245 0,7,188 7,1,255 0,2,254 1,10,228 75,91,214 42,59,116 64,75,119 45,47,117 52,54,148 51,65,153 29,55,115 49,74,116 65,76,126 64,57,138 63,50,152 45,44,136 25,47,105 40,80,108 67,158,203 117,195,238 177,231,255 214,242,255 231,235,255 247,235,255 255,247,255 255,254,255 252,255,251 240,255,250
255,255,233 255,249,227 255,254,237 255,255,247 255,254,254 255,252,255 248,248,255 237,239,255 241,245,255 232,233,253 249,249,255 252,248,255 243,236,241 253,243,243 173,161,155 18,5,0 0,1,0 0,2,1 7,13,12 0,1,0 1,8,5 117,126,123 250,255,254 239,246,243 250,255,254 243,248,246 235,238,236 236,236,236 245,243,243 255,250,251 255,251,254 255,250,253 245,255,244 250,255,251 130,132,132 12,8,13 4,0,3 4,0,0 0,0,0 3,9,20 1,7,44 55,59,130 47,44,153 46,39,173 43,34,178 47,40,177 43,40,163 58,56,169 164,190,244 151,179,244 134,165,244 116,154,242 97,145,233 77,131,218 58,109,206 47,89,202 40,73,196 50,75,191 47,70,162 45,70,134 49,69,126 56,66,144 44,38,155 56,40,187 33,43,161 34,46,148 46,51,154 57,46,170 66,40,170 170,145,235 255,240,255 255,249,255 255,246,255 255,242,255 255,242,248 255,243,242 255,238,255 255,236,255 255,244,255 255,255,241 255,247,255 232,205,215 254,227,236 33,9,17 25,3,8 31,12,15 31,15,16 15,0,0 48,34,35 12,0,0 142,125,128 163,146,150 30,12,19 23,2,11 22,1,10 16,0,6 12,6,1 9,1,0 129,115,109 255,242,237 255,254,248 255,250,245 255,252,249 255,245,246 255,252,255 253,242,250 247,250,255 222,242,255 161,198,220 40,88,116 12,72,102 12,77,108 35,55,133 38,58,143 33,50,143 34,50,147 39,50,148 41,49,138 60,66,137 66,67,123 76,72,113 188,181,216 255,243,255 245,230,255 151,135,189 65,51,115 73,61,133 83,73,149 73,51,139 54,36,130 69,63,152 69,78,146 54,69,131 47,56,129 50,50,126 72,67,118 87,81,98 126,115,123 241,231,244 249,250,255 228,251,253 164,194,243 5,16,178 11,0,255 5,0,252 33,26,231 102,105,213 97,103,144 129,125,161 117,103,175 65,49,157 51,42,153 48,51,136 44,50,109 75,73,125 93,78,146 110,92,175 118,111,186 107,121,169 136,166,191 150,190,242 126,168,215 138,180,223 189,229,255 214,251,255 208,239,255 210,236,250 236,253,255 240,250,255 244,250,255
255,255,240 255,250,234 255,253,240 255,255,248 255,249,247 255,247,250 255,252,255 251,247,255 248,244,255 245,241,253 255,248,255 255,251,255 255,248,255 193,178,182 45,26,29 18,0,0 0,4,0 4,20,13 0,12,5 0,8,2 0,5,1 199,210,207 248,255,255 235,240,241 251,253,254 243,242,246 235,231,237 236,228,238 246,237,247 255,244,255 255,247,255 255,244,255 247,255,247 250,255,251 157,159,160 2,0,3 11,5,10 6,1,2 0,2,3 0,2,13 0,3,40 54,58,129 47,44,153 46,39,173 43,35,176 47,41,176 41,38,161 53,52,162 51,58,138 45,53,143 36,47,151 32,49,159 29,55,161 28,58,163 25,53,164 24,43,170 39,46,185 49,51,183 34,37,146 42,47,132 50,55,134 44,40,143 55,37,180 39,13,185 57,43,161 50,43,147 50,47,150 50,45,168 43,42,168 114,129,215 193,228,255 200,239,247 215,248,255 226,247,255 238,253,255 248,250,255 255,238,255 255,226,255 255,230,255 255,239,244 255,234,255 255,216,235 255,243,255 234,182,199 48,2,15 37,0,6 28,0,1 23,0,1 21,0,2 14,0,1 17,6,9 19,13,18 0,0,3 0,2,7 7,13,18 0,0,6 0,3,0 78,90,84 226,233,228 253,255,254 247,245,244 255,253,254 245,239,244 255,251,255 251,248,255 240,242,255 228,237,255 222,239,255 215,241,255 172,206,255 159,197,255 133,175,234 120,151,202 41,65,137 36,45,149 48,44,173 55,41,176 73,55,172 195,176,255 208,191,242 233,212,244 254,230,255 249,222,255 252,227,255 244,224,255 218,211,255 201,205,255 164,177,223 186,167,248 65,47,140 59,50,147 48,50,138 40,49,136 55,57,157 163,155,255 226,216,255 241,235,254 255,247,244 255,253,248 252,255,246 234,255,242 165,196,227 34,46,194 10,0,251 15,0,248 33,18,206 121,116,207 236,233,255 237,224,250 255,228,255 138,105,226 78,50,187 82,65,176 58,48,124 157,144,198 231,213,255 232,212,255 237,227,255 224,233,255 214,239,255 218,235,255 159,187,211 119,165,183 133,198,207 162,239,242 175,251,250 190,251,247 219,253,252 250,255,255 255,251,255
246,250,255 238,244,255 244,246,255 245,248,253 242,240,240 245,241,236 255,253,244 255,255,247 255,255,247 255,251,243 255,245,241 253,241,241 255,248,254 75,63,75 5,0,10 27,15,33 0,13,2 0,9,0 0,8,0 0,4,0 35,45,39 250,255,254 245,250,249 251,252,255 254,252,255 247,244,253 242,236,247 243,236,249 250,243,255 255,248,255 255,249,255 253,247,255 247,255,247 247,254,249 165,167,168 2,0,4 13,7,12 10,5,6 1,3,4 0,0,11 0,1,38 54,58,129 48,46,152 46,39,173 43,35,176 47,41,176 40,38,158 49,48,158 57,52,143 55,49,150 50,46,159 44,44,160 37,47,155 35,48,152 37,46,157 42,42,166 35,25,161 56,42,173 56,43,153 67,59,146 69,64,149 57,45,157 62,38,192 42,10,195 74,39,159 65,44,147 55,53,153 40,52,170 13,48,168 35,107,185 88,194,217 60,185,183 77,198,207 100,212,225 134,233,237 167,242,250 190,235,255 212,227,255 232,236,255 245,250,255 255,244,255 255,233,252 255,239,255 255,246,255 188,168,181 14,0,6 24,7,16 33,19,25 11,1,7 17,13,18 2,3,7 0,5,8 0,9,13 0,4,7 6,26,31 0,1,6 46,61,63 219,237,238 237,255,255 218,242,242 230,255,255 214,243,247 212,244,250 225,255,255 199,227,244 227,250,255 228,247,255 229,240,255 208,212,255 216,214,255 232,226,255 236,226,255 193,225,230 90,109,147 38,38,128 65,44,177 61,28,173 79,44,165 198,168,243 255,236,255 255,238,242 255,249,253 255,234,255 249,219,255 234,213,255 230,226,255 241,252,255 236,255,255 228,219,255 105,92,170 50,43,134 49,51,145 45,48,152 40,35,156 112,97,218 219,205,255 241,231,254 255,255,248 255,255,239 254,255,236 236,255,234 176,206,231 38,45,194 16,0,254 35,9,255 32,16,193 95,89,170 251,247,255 243,227,250 235,204,255 111,71,202 63,27,175 58,34,160 88,72,155 206,192,240 255,242,255 253,237,255 250,245,255 238,248,255 218,240,245 233,239,246 213,235,240 160,210,210 101,179,172 87,186,176 124,226,214 168,255,245 199,255,250 231,247,246 255,241,246
154,205,255 161,210,255 190,233,255 218,252,255 230,255,255 243,255,250 255,255,240 255,255,229 255,255,230 255,255,225 255,255,233 255,254,241 236,232,231 0,0,7 19,20,40 0,0,24 17,21,10 2,3,0 9,10,1 2,2,0 129,126,122 255,255,254 252,247,249 255,253,255 252,248,254 248,244,255 244,242,254 243,244,255 245,248,255 245,250,255 242,249,255 239,248,255 244,255,245 250,255,252 159,161,162 6,2,8 8,2,7 6,1,3 0,0,1 0,6,17 0,1,38 55,59,130 49,47,153 45,39,170 42,34,175 48,43,176 40,38,158 48,47,157 58,48,131 60,49,141 62,51,153 59,53,154 54,53,145 50,53,138 51,49,138 55,44,146 54,34,147 74,51,160 73,55,146 61,50,122 52,46,117 59,49,149 51,31,174 65,36,213 74,39,160 64,45,148 49,51,153 28,48,167 7,53,171 26,112,188 88,216,235 52,204,199 36,190,195 42,192,203 52,196,197 66,192,196 83,183,212 108,184,236 139,206,245 161,230,240 179,255,255 171,251,255 187,255,255 191,255,255 188,240,246 103,143,148 0,9,14 0,1,6 1,12,16 0,0,4 1,0,5 2,0,4 20,13,20 5,0,6 5,0,6 52,43,53 215,205,211 255,250,252 253,255,255 241,249,249 239,255,253 230,255,251 223,255,250 222,255,253 217,248,249 215,244,249 192,212,223 226,236,254 238,235,255 255,245,255 255,243,255 254,231,255 216,255,225 167,193,205 51,56,131 60,45,173 55,30,174 75,53,172 119,104,172 249,242,255 255,255,242 255,253,237 255,235,239 252,223,248 255,231,255 255,250,255 255,255,245 244,255,222 246,248,255 187,187,235 59,60,134 46,50,139 46,49,158 51,42,176 48,31,166 197,180,255 229,217,247 238,230,223 255,255,241 247,255,225 238,255,233 208,233,255 24,24,184 23,0,255 26,11,249 43,34,208 89,89,173 228,227,253 244,232,255 157,134,208 66,36,163 61,32,177 55,36,157 172,162,239 240,232,255 239,230,251 242,232,248 238,239,249 230,247,244 234,255,249 241,237,255 226,236,254 192,228,244 144,212,225 101,191,202 79,184,195 93,194,209 125,208,229 187,247,255 208,242,255
85,171,247 91,173,244 123,200,255 166,233,255 192,250,255 213,255,255 226,255,245 230,255,226 237,255,222 239,253,217 255,255,235 255,255,241 156,164,153 0,1,1 20,29,38 0,0,11 28,12,6 20,4,0 22,5,2 31,16,14 220,204,205 251,237,239 255,249,252 255,248,254 249,245,251 246,245,254 243,249,255 239,249,255 234,250,255 231,250,255 229,251,255 228,252,255 244,255,245 248,255,252 131,132,136 11,6,15 4,0,4 9,4,6 0,0,1 3,9,20 0,1,38 57,61,132 50,48,154 45,39,170 41,34,173 48,43,176 41,39,158 47,47,155 62,55,116 68,59,126 75,68,143 86,82,154 98,97,159 109,110,161 115,112,167 122,110,176 162,142,219 153,133,206 151,136,193 146,140,181 159,160,204 174,173,247 63,52,174 47,29,184 50,40,160 51,50,154 42,49,152 28,36,159 30,48,173 77,121,204 180,254,255 159,252,255 151,249,255 131,234,249 106,216,220 83,196,199 67,174,201 64,165,210 70,176,207 76,192,193 11,182,180 41,206,203 55,206,203 92,227,225 121,233,233 157,247,247 36,101,102 0,15,18 0,1,6 3,7,12 24,11,19 18,0,4 42,8,19 38,0,14 47,4,19 240,195,211 255,253,254 234,216,215 255,254,251 255,255,249 247,238,228 255,255,244 255,255,239 250,251,231 253,255,234 255,255,240 253,255,234 255,255,241 255,255,237 243,245,226 251,252,236 255,255,240 215,254,216 213,242,247 105,115,185 39,35,160 41,31,178 51,48,174 58,66,143 182,199,225 225,244,235 247,255,244 255,254,255 255,246,255 255,238,255 255,247,251 255,255,236 255,255,225 228,244,233 211,223,241 108,116,169 44,54,132 42,48,155 57,48,188 42,24,167 130,112,213 253,240,255 255,248,248 255,255,245 244,250,227 240,255,241 220,239,255 28,20,197 24,0,255 0,0,229 23,29,206 68,78,179 224,230,255 213,211,253 103,91,167 60,44,156 59,48,172 75,73,173 211,214,255 246,247,255 244,240,251 255,253,255 235,241,236 224,243,226 215,246,217 248,241,255 220,221,255 203,222,255 202,241,255 170,230,255 112,190,236 79,171,218 79,178,228 89,189,243 89,189,243
