50 170
29,45,4 81,95,61 153,162,136 209,215,198 242,243,234 253,252,248 251,250,246 245,245,239 247,249,243 251,255,254 219,225,230 223,229,248 234,236,255 201,202,255 158,157,231 153,148,233 111,142,255 89,112,244 90,101,222 99,96,199 113,97,184 119,99,171 111,93,152 115,106,162 121,128,185 131,157,224 90,130,213 38,88,194 35,93,219 28,87,233 11,70,233 21,80,250 46,88,207 43,83,189 81,116,196 160,192,241 224,250,255 234,255,247 230,246,222 237,249,219 248,255,230 255,255,242 253,255,249 237,238,242 78,76,88 4,0,15 7,0,19 18,6,28 12,12,12 117,117,117 238,238,238 251,251,251 248,248,248 250,250,250 248,248,248 255,255,255 254,254,254 254,254,254 253,253,253 254,254,254 253,253,253 250,250,250 246,246,246 242,242,242 250,250,250 252,252,252 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 241,241,241 249,249,249 253,253,253 254,254,254 255,255,255 249,249,249 239,239,239 242,242,242 239,239,239 238,238,238 241,241,241 242,242,242 243,243,243 250,250,250 255,255,255 255,255,255 254,254,254 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 252,252,252 240,240,240 241,241,241 242,242,242 245,245,245 255,255,255 250,250,250 252,252,252 255,255,255 255,255,255 245,245,245 255,255,255 250,250,250 241,241,241 254,254,254 230,230,230 15,15,15 0,0,0 5,5,5 0,0,0 15,15,15 0,0,0 1,1,1 2,2,2 0,0,0 17,17,17 0,0,0 0,0,0 25,25,25 64,64,64 95,95,95 130,130,130 161,161,161 242,242,242 241,241,241 235,235,235 255,255,255 243,243,243 255,255,255 234,234,234 239,239,239 252,252,252 254,254,254 255,255,255 252,252,252 249,249,249 249,249,249 252,252,252 255,255,255 252,253,233 252,253,233 253,254,234 255,255,239 255,255,242 255,255,244 255,255,243 251,251,239 246,245,235 250,248,240 255,253,248 255,255,252 255,255,254 255,253,252 250,248,248 246,244,244 237,246,243 250,255,254 237,244,239 214,222,215 229,238,228 251,255,248 251,255,248 243,249,238 253,255,246 253,255,247
250,255,216 238,255,208 239,252,214 251,255,234 255,255,245 253,254,245 254,254,248 255,255,251 239,245,240 248,255,255 218,226,239 215,223,253 230,235,255 132,134,212 85,84,182 88,85,195 47,78,235 64,89,235 108,123,249 156,161,255 194,191,255 212,208,255 217,217,255 218,228,255 176,201,255 166,206,255 90,141,255 17,77,231 12,74,252 0,59,255 0,43,251 8,65,255 48,85,197 86,121,219 158,191,255 212,241,255 224,250,255 235,255,245 239,255,233 223,237,209 245,255,234 245,255,239 250,255,251 245,248,253 71,70,80 5,0,11 4,0,8 6,0,9 0,0,0 120,120,120 254,254,254 248,248,248 255,255,255 255,255,255 246,246,246 253,253,253 253,253,253 253,253,253 253,253,253 253,253,253 253,253,253 253,253,253 251,251,251 250,250,250 255,255,255 254,254,254 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 254,254,254 250,250,250 244,244,244 255,255,255 255,255,255 241,241,241 249,249,249 255,255,255 255,255,255 239,239,239 237,237,237 238,238,238 241,241,241 242,242,242 242,242,242 248,248,248 254,254,254 252,252,252 248,248,248 246,246,246 247,247,247 250,250,250 249,249,249 242,242,242 236,236,236 230,230,230 246,246,246 255,255,255 254,254,254 255,255,255 247,247,247 230,230,230 224,224,224 232,232,232 243,243,243 254,254,254 242,242,242 253,253,253 255,255,255 230,230,230 0,0,0 21,21,21 19,19,19 9,9,9 0,0,0 0,0,0 15,15,15 8,8,8 0,0,0 2,2,2 0,0,0 3,3,3 15,15,15 16,16,16 5,5,5 0,0,0 4,4,4 16,16,16 132,132,132 249,249,249 242,242,242 248,248,248 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 251,251,251 252,252,252 255,255,255 255,255,255 254,255,230 255,255,237 255,255,238 254,255,238 247,250,235 248,249,239 253,255,249 255,255,255 245,247,248 247,250,255 251,254,255 251,253,255 248,251,255 245,248,255 244,247,255 245,248,255 240,245,255 246,252,255 239,245,255 224,230,237 236,242,247 250,255,255 247,254,251 235,241,236 253,255,252 253,255,254
251,255,219 242,255,215 243,254,221 251,255,237 255,255,247 252,251,247 249,250,248 252,255,251 249,255,251 246,255,255 236,248,255 218,232,255 224,236,255 77,84,164 70,73,177 95,98,213 116,157,236 162,199,255 207,237,255 225,249,255 230,249,255 220,242,248 213,239,255 196,232,255 182,230,255 81,141,241 32,99,232 16,86,247 0,61,242 8,73,255 26,85,255 0,53,254 65,92,182 154,180,255 201,227,255 213,235,255 237,255,255 235,252,238 223,236,214 239,251,229 249,255,243 242,249,244 243,248,251 249,251,255 57,56,65 11,7,13 10,4,5 9,1,1 16,16,16 146,146,146 255,255,255 250,250,250 255,255,255 255,255,255 252,252,252 251,251,251 253,253,253 253,253,253 253,253,253 253,253,253 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 252,252,252 252,252,252 253,253,253 254,254,254 254,254,254 253,253,253 255,255,255 253,253,253 253,253,253 246,246,246 241,241,241 247,247,247 251,251,251 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 251,251,251 244,244,244 243,243,243 246,246,246 255,255,255 254,254,254 252,252,252 253,253,253 255,255,255 255,255,255 248,248,248 242,242,242 240,240,240 249,249,249 247,247,247 242,242,242 245,245,245 252,252,252 249,249,249 244,244,244 233,233,233 255,255,255 245,245,245 231,231,231 255,255,255 242,242,242 208,208,208 39,39,39 2,2,2 0,0,0 6,6,6 14,14,14 14,14,14 0,0,0 0,0,0 14,14,14 0,0,0 18,18,18 16,16,16 0,0,0 0,0,0 3,3,3 9,9,9 0,0,0 0,0,0 20,20,20 18,18,18 130,130,130 253,253,253 236,236,236 255,255,255 249,249,249 253,253,253 254,254,254 255,255,255 255,255,255 254,254,254 253,253,253 254,254,254 255,255,255 255,255,241 252,255,241 244,251,238 242,246,240 246,250,251 250,252,255 247,248,255 237,236,255 245,245,255 235,236,255 220,222,255 204,209,242 198,203,236 203,211,241 219,227,255 232,240,255 236,234,255 232,231,255 229,229,255 235,237,255 239,241,255 227,231,249 232,236,247 250,253,255 251,254,255 251,255,255
219,231,201 247,255,234 255,255,247 255,255,254 251,247,253 255,252,255 255,253,255 240,245,244 248,255,252 237,253,246 235,255,255 216,239,255 203,223,255 66,83,150 116,133,220 155,170,255 213,250,248 228,255,252 233,255,238 235,255,225 238,255,223 236,255,233 223,255,251 194,244,255 118,179,243 33,99,204 3,75,212 14,86,240 0,67,228 0,62,220 21,76,227 17,70,215 167,186,243 207,225,255 231,247,255 238,253,255 245,255,250 239,249,232 235,244,224 247,254,241 249,254,252 247,250,255 244,247,255 249,250,255 27,29,37 0,1,0 7,7,0 7,7,0 0,0,0 150,150,150 252,252,252 248,248,248 251,251,251 252,252,252 255,255,255 255,255,255 252,252,252 254,254,254 254,254,254 254,254,254 253,253,253 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 252,252,252 251,251,251 251,251,251 252,252,252 253,253,253 239,239,239 254,254,254 242,242,242 252,252,252 255,255,255 254,254,254 252,252,252 247,247,247 254,254,254 253,253,253 254,254,254 255,255,255 251,251,251 244,244,244 241,241,241 243,243,243 255,255,255 254,254,254 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 252,252,252 255,255,255 254,254,254 248,248,248 255,255,255 245,245,245 255,255,255 255,255,255 255,255,255 255,255,255 246,246,246 251,251,251 246,246,246 250,250,250 255,255,255 212,212,212 0,0,0 3,3,3 0,0,0 14,14,14 0,0,0 0,0,0 15,15,15 18,18,18 0,0,0 3,3,3 0,0,0 0,0,0 8,8,8 13,13,13 10,10,10 3,3,3 0,0,0 36,36,36 0,0,0 11,11,11 3,3,3 23,23,23 210,210,210 240,240,240 255,255,255 252,252,252 253,253,253 254,254,254 255,255,255 255,255,255 254,254,254 253,253,253 252,252,252 240,246,245 244,251,254 245,250,255 235,239,255 221,223,254 202,200,242 168,165,220 140,137,199 96,93,162 87,84,156 71,70,142 56,58,129 49,55,122 54,60,125 65,75,135 76,86,146 100,92,162 131,124,191 162,155,216 192,187,242 233,230,255 244,244,255 239,240,255 224,225,245 250,252,255 250,253,255
132,135,133 165,166,170 190,186,198 191,184,205 204,195,221 236,228,251 253,250,255 250,253,255 232,245,237 231,252,237 234,255,249 227,255,255 171,202,223 80,111,156 168,196,255 204,230,255 219,223,217 230,234,222 229,233,208 252,255,226 255,255,237 239,254,246 207,233,255 154,189,255 42,88,199 27,84,230 9,68,237 12,73,243 28,83,242 19,69,205 51,95,210 125,165,255 228,239,255 218,228,246 237,245,252 251,255,251 247,250,234 253,255,235 255,255,245 254,253,249 249,248,255 249,249,255 244,245,255 246,248,255 7,11,16 0,4,0 12,18,0 11,16,0 10,10,10 179,179,179 249,249,249 255,255,255 251,251,251 245,245,245 252,252,252 247,247,247 252,252,252 254,254,254 255,255,255 255,255,255 253,253,253 252,252,252 254,254,254 255,255,255 253,253,253 255,255,255 255,255,255 254,254,254 250,250,250 250,250,250 253,253,253 255,255,255 246,246,246 255,255,255 198,198,198 156,156,156 122,122,122 61,61,61 65,65,65 71,71,71 64,64,64 63,63,63 65,65,65 69,69,69 68,68,68 64,64,64 64,64,64 68,68,68 60,60,60 60,60,60 60,60,60 61,61,61 62,62,62 62,62,62 62,62,62 62,62,62 51,51,51 61,61,61 125,125,125 249,249,249 243,243,243 255,255,255 240,240,240 239,239,239 230,230,230 222,222,222 253,253,253 255,255,255 224,224,224 240,240,240 204,204,204 26,26,26 13,13,13 0,0,0 0,0,0 2,2,2 0,0,0 88,88,88 188,188,188 208,208,208 196,196,196 181,181,181 169,169,169 154,154,154 110,110,110 48,48,48 7,7,7 0,0,0 4,4,4 0,0,0 5,5,5 11,11,11 0,0,0 30,30,30 230,230,230 248,248,248 253,253,253 253,253,253 253,253,253 254,254,254 255,255,255 254,254,254 253,253,253 252,252,252 223,228,249 244,248,255 243,245,255 196,196,244 122,119,181 74,69,144 61,52,142 63,53,153 59,52,157 58,52,161 57,52,161 53,51,157 49,50,154 45,50,149 43,51,145 43,51,144 65,51,145 75,60,151 60,47,131 55,46,119 109,101,164 184,178,231 227,226,255 240,240,255 244,245,255 246,248,255
6,3,19 5,0,21 5,0,25 5,0,29 7,0,32 6,0,28 1,0,18 0,0,4 66,80,69 44,69,49 37,68,47 95,132,122 84,123,131 81,119,149 151,186,236 129,164,227 234,204,233 255,230,253 255,242,255 255,249,255 245,226,245 168,160,201 124,128,206 79,96,217 45,73,237 24,62,255 17,61,255 26,69,255 28,68,240 44,80,217 111,142,245 187,215,255 234,239,248 250,255,255 249,251,245 242,243,227 255,255,240 255,255,241 249,245,234 255,250,252 247,244,255 244,241,255 232,233,255 236,240,255 0,3,6 0,7,0 17,25,0 6,16,0 3,3,3 175,175,175 222,222,222 252,252,252 251,251,251 252,252,252 255,255,255 251,251,251 252,252,252 255,255,255 255,255,255 255,255,255 253,253,253 251,251,251 253,253,253 255,255,255 251,251,251 255,255,255 255,255,255 255,255,255 251,251,251 249,249,249 253,253,253 255,255,255 255,255,255 212,212,212 38,38,38 0,0,0 20,20,20 1,1,1 14,14,14 0,0,0 5,5,5 2,2,2 2,2,2 3,3,3 0,0,0 0,0,0 0,0,0 4,4,4 0,0,0 1,1,1 1,1,1 0,0,0 0,0,0 0,0,0 0,0,0 0,0,0 3,3,3 0,0,0 80,80,80 253,253,253 244,244,244 255,255,255 242,242,242 255,255,255 233,233,233 242,242,242 225,225,225 246,246,246 255,255,255 177,177,177 48,48,48 0,0,0 0,0,0 1,1,1 1,1,1 4,4,4 0,0,0 120,120,120 246,246,246 252,252,252 244,244,244 255,255,255 253,253,253 242,242,242 255,255,255 253,253,253 173,173,173 72,72,72 0,0,0 15,15,15 1,1,1 0,0,0 5,5,5 4,4,4 56,56,56 245,245,245 255,255,255 254,254,254 252,252,252 252,252,252 253,253,253 254,254,254 255,255,255 254,254,254 241,244,255 207,209,250 145,146,197 86,82,147 57,50,131 57,49,144 60,49,159 56,43,165 48,36,166 46,35,169 43,36,170 42,38,167 41,41,165 39,43,162 38,43,158 36,44,157 69,51,158 59,42,147 57,43,139 70,57,143 70,61,134 71,64,125 123,120,166 201,200,234 242,242,255 242,245,255
137,147,100 129,133,108 126,125,134 99,93,128 55,51,93 49,52,80 42,53,51 3,19,0 3,21,0 21,33,0 4,6,0 11,7,13 52,41,73 29,19,65 0,0,34 5,2,51 0,9,0 0,5,0 0,2,0 39,31,42 49,39,75 0,0,59 70,87,197 31,73,222 14,79,255 0,65,255 0,55,249 8,80,252 31,77,214 111,128,225 237,226,255 244,218,255 212,255,255 218,255,250 226,254,235 250,255,239 255,255,236 255,254,240 255,253,252 254,242,254 248,245,255 235,242,255 221,235,255 208,224,237 0,4,11 3,3,3 20,11,7 16,0,0 0,0,0 194,194,194 240,240,240 255,255,255 243,243,243 255,255,255 255,255,255 250,250,250 253,253,253 255,255,255 250,250,250 255,255,255 254,254,254 251,251,251 255,255,255 252,252,252 255,255,255 251,251,251 255,255,255 255,255,255 253,253,253 255,255,255 255,255,255 254,254,254 251,251,251 242,242,242 83,83,83 0,0,0 8,8,8 0,0,0 0,0,0 5,5,5 7,7,7 4,4,4 0,0,0 3,3,3 0,0,0 0,0,0 5,5,5 3,3,3 4,4,4 0,0,0 12,12,12 5,5,5 0,0,0 1,1,1 13,13,13 0,0,0 5,5,5 8,8,8 81,81,81 228,228,228 253,253,253 248,248,248 255,255,255 255,255,255 241,241,241 253,253,253 228,228,228 255,255,255 153,153,153 0,0,0 2,2,2 0,0,0 4,4,4 0,0,0 0,0,0 14,14,14 2,2,2 126,126,126 252,252,252 254,254,254 250,250,250 251,251,251 254,254,254 255,255,255 255,255,255 253,253,253 254,254,254 255,255,255 145,141,136 4,3,0 21,25,13 0,4,0 15,21,20 0,0,14 4,0,24 105,93,123 255,247,255 255,250,252 255,254,237 252,249,221 255,255,240 247,247,241 253,250,255 239,234,255 161,186,250 64,82,159 42,50,151 34,30,155 50,37,182 55,34,190 52,28,182 56,35,174 57,39,162 57,43,149 62,51,148 68,58,158 63,49,161 50,32,161 50,27,171 56,32,186 61,45,162 59,42,163 41,24,151 47,33,165 48,34,170 49,39,175 56,48,178 35,33,152 101,105,207 209,216,255
250,255,218 246,248,228 253,253,255 250,246,255 232,230,255 246,248,255 246,255,255 235,248,226 246,255,224 245,251,220 207,207,193 185,178,185 183,175,198 141,136,168 96,95,127 101,103,134 50,66,49 68,79,71 36,39,47 0,0,24 0,0,59 68,74,179 38,60,202 31,74,249 0,58,252 0,74,255 0,70,250 26,95,242 17,66,168 0,3,61 31,35,54 87,77,77 53,88,98 89,118,123 126,143,140 169,172,163 196,188,175 216,203,189 250,237,229 255,251,248 249,250,254 238,248,255 231,247,254 189,206,209 0,10,10 0,1,0 21,15,10 24,12,6 0,0,0 240,240,240 242,242,242 255,255,255 255,255,255 240,240,240 241,241,241 244,244,244 255,255,255 238,238,238 253,253,253 255,255,255 239,239,239 247,247,247 255,255,255 247,247,247 255,255,255 250,250,250 253,253,253 254,254,254 246,246,246 246,246,246 249,249,249 242,242,242 255,255,255 243,243,243 237,237,237 255,255,255 210,210,210 93,93,93 10,10,10 0,0,0 0,0,0 12,12,12 113,113,113 192,192,192 199,199,199 184,184,184 199,199,199 203,203,203 190,190,190 194,194,194 179,179,179 192,192,192 206,206,206 139,139,139 5,5,5 4,4,4 2,2,2 2,2,2 105,105,105 221,221,221 255,255,255 255,255,255 231,231,231 253,253,253 251,251,251 200,200,200 198,198,198 79,79,79 0,0,0 30,30,30 129,129,129 23,23,23 4,4,4 7,7,7 6,6,6 1,1,1 0,0,0 131,131,131 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 252,252,252 252,252,252 251,251,251 250,250,250 250,250,250 255,255,252 80,78,70 0,4,0 0,4,0 0,3,2 0,0,8 0,0,17 17,5,33 200,188,208 255,251,253 255,255,242 255,255,237 254,255,235 233,233,233 251,248,255 212,208,244 46,66,143 27,41,129 36,42,147 48,45,168 50,37,175 52,34,177 66,46,182 40,23,144 61,48,150 48,40,123 69,65,137 124,120,192 152,147,226 123,116,207 77,65,171 51,37,149 60,51,142 64,53,150 64,52,158 62,52,166 70,61,182 41,33,158 37,32,155 44,43,159 60,63,168 144,149,242
255,255,238 248,247,237 252,250,255 249,247,255 234,234,255 241,243,255 248,255,255 239,247,237 255,255,245 255,255,247 253,248,247 255,248,255 255,251,255 250,250,255 239,248,252 244,255,255 240,250,233 248,255,255 226,234,255 227,236,255 115,130,240 59,83,235 30,66,250 20,70,255 0,51,255 4,71,255 0,65,217 30,90,196 30,77,133 0,15,24 0,11,0 6,17,0 0,0,21 0,3,28 0,0,15 11,1,14 23,9,11 17,5,0 20,13,0 15,15,0 55,64,38 55,71,48 86,103,89 85,102,93 1,12,9 0,5,3 15,14,10 5,1,0 0,0,0 235,235,235 255,255,255 250,250,250 240,240,240 254,254,254 255,255,255 255,255,255 247,247,247 251,251,251 255,255,255 246,246,246 254,254,254 255,255,255 236,236,236 255,255,255 251,251,251 247,247,247 253,253,253 255,255,255 252,252,252 254,254,254 255,255,255 252,252,252 235,235,235 247,247,247 237,237,237 246,246,246 255,255,255 128,128,128 0,0,0 28,28,28 0,0,0 6,6,6 168,168,168 251,251,251 251,251,251 245,245,245 255,255,255 237,237,237 253,253,253 255,255,255 244,244,244 247,247,247 243,243,243 197,197,197 0,0,0 0,0,0 4,4,4 0,0,0 134,134,134 255,255,255 244,244,244 228,228,228 255,255,255 248,248,248 214,214,214 99,99,99 20,20,20 0,0,0 48,48,48 196,196,196 208,208,208 0,0,0 0,0,0 0,0,0 1,1,1 10,10,10 2,2,2 124,124,124 245,245,245 249,249,249 255,255,255 254,254,254 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 252,252,252 244,236,236 246,243,238 58,62,51 0,4,0 0,7,4 9,11,21 0,0,16 2,0,17 190,178,196 255,245,247 247,242,227 255,255,241 244,244,232 251,250,255 242,239,255 118,114,163 51,64,162 46,55,158 46,48,160 72,68,187 40,30,154 23,11,129 69,57,163 70,61,148 126,122,188 193,193,241 238,243,255 233,239,255 225,233,255 232,240,255 216,222,255 180,184,232 93,93,147 80,77,139 63,60,132 32,26,113 57,52,151 49,44,153 46,43,158 59,58,174 21,22,134 67,69,177
255,255,252 253,248,249 252,251,255 251,253,255 241,243,253 240,243,251 247,249,255 246,244,250 255,247,255 255,244,254 255,250,255 255,252,255 253,251,251 241,249,238 236,254,231 234,255,229 255,255,248 218,227,237 217,234,255 127,155,250 27,69,212 8,58,240 6,65,255 0,64,255 9,73,255 16,77,233 63,117,231 149,194,255 195,232,252 228,255,237 250,255,226 230,248,187 210,194,225 198,181,215 155,132,170 132,108,142 117,98,119 83,71,71 54,52,28 30,38,0 12,26,0 0,15,0 4,20,0 0,13,0 0,2,0 4,10,9 13,18,16 5,9,4 10,10,10 30,30,30 34,34,34 72,72,72 86,86,86 132,132,132 126,126,126 160,160,160 192,192,192 170,170,170 238,238,238 253,253,253 236,236,236 255,255,255 255,255,255 246,246,246 254,254,254 250,250,250 254,254,254 255,255,255 249,249,249 249,249,249 250,250,250 243,243,243 255,255,255 251,251,251 252,252,252 255,255,255 245,245,245 117,117,117 10,10,10 0,0,0 7,7,7 7,7,7 184,184,184 237,237,237 241,241,241 255,255,255 246,246,246 142,142,142 84,84,84 63,63,63 173,173,173 255,255,255 243,243,243 255,255,255 16,16,16 3,3,3 0,0,0 10,10,10 217,217,217 254,254,254 233,233,233 255,255,255 192,192,192 90,90,90 6,6,6 0,0,0 21,21,21 179,179,179 242,242,242 248,248,248 202,202,202 14,14,14 0,0,0 0,0,0 0,0,0 2,2,2 2,2,2 130,130,130 253,253,253 255,255,255 245,245,245 250,250,250 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 250,250,250 255,250,255 255,252,251 64,65,56 12,17,8 0,5,2 0,3,11 15,13,32 0,0,14 140,130,146 254,246,247 228,224,213 232,232,218 242,245,243 247,248,255 159,156,205 63,57,122 38,41,163 31,32,152 28,28,146 51,49,162 48,43,148 94,87,178 177,173,245 214,212,255 220,223,254 234,242,255 244,255,255 242,255,247 239,255,242 241,255,245 243,255,248 240,255,247 244,250,255 227,231,255 183,185,226 95,96,154 54,54,130 55,54,148 47,45,151 37,34,149 39,37,156 51,49,169
255,249,255 254,245,255 255,253,253 253,255,252 251,255,251 251,255,255 253,252,255 255,248,255 255,239,255 254,235,255 255,248,255 255,253,255 250,254,242 243,255,230 243,255,230 236,255,222 236,238,246 227,238,255 171,200,255 43,93,207 20,90,244 0,79,255 0,80,255 0,60,239 6,75,226 46,101,212 128,168,240 215,243,255 235,254,255 234,248,236 251,255,241 250,255,234 255,240,249 255,245,255 255,228,255 255,231,255 255,239,255 251,242,255 255,255,241 252,255,221 249,255,209 237,252,201 195,203,172 107,111,100 4,5,9 0,2,7 0,1,1 0,8,2 0,0,0 8,8,8 0,0,0 9,9,9 0,0,0 16,16,16 0,0,0 6,6,6 2,2,2 0,0,0 17,17,17 2,2,2 31,31,31 64,64,64 55,55,55 101,101,101 129,129,129 135,135,135 159,159,159 186,186,186 207,207,207 232,232,232 254,254,254 255,255,255 250,250,250 255,255,255 248,248,248 255,255,255 239,239,239 87,87,87 20,20,20 6,6,6 0,0,0 12,12,12 193,193,193 242,242,242 251,251,251 252,252,252 180,180,180 22,22,22 7,7,7 5,5,5 0,0,0 238,238,238 255,255,255 234,234,234 211,211,211 148,148,148 158,158,158 192,192,192 246,246,246 244,244,244 180,180,180 39,39,39 0,0,0 2,2,2 33,33,33 154,154,154 255,255,255 255,255,255 242,242,242 235,235,235 239,239,239 0,0,0 0,0,0 11,11,11 2,2,2 0,0,0 0,0,0 138,138,138 253,253,253 249,249,249 252,252,252 255,255,255 255,255,255 255,255,255 251,251,251 253,253,253 255,255,255 254,254,254 255,250,255 255,253,255 99,98,94 10,15,6 3,10,5 0,0,3 2,2,16 0,0,13 75,68,81 255,254,255 255,255,248 226,229,220 246,249,255 206,208,243 55,54,118 74,68,150 38,35,175 47,43,178 57,55,175 35,34,138 73,73,157 176,177,238 230,231,255 235,239,255 248,253,255 243,250,245 235,247,229 241,255,229 249,255,232 244,255,224 239,255,217 235,255,213 237,244,241 235,241,246 230,235,255 173,175,216 69,69,133 53,50,135 56,54,154 43,41,154 57,56,176 48,45,171
255,241,255 255,245,255 255,251,250 253,255,243 250,255,239 245,250,241 245,240,249 249,234,255 255,240,255 255,236,255 255,244,255 255,252,249 245,251,232 240,255,227 238,255,230 231,255,227 231,240,255 173,196,252 49,93,182 24,92,215 0,88,239 0,61,224 3,106,255 4,95,228 23,94,192 138,185,247 210,235,255 236,245,255 253,253,255 239,236,245 228,225,241 251,248,255 255,254,222 255,248,237 255,235,255 255,237,255 242,228,255 235,231,255 248,255,255 239,255,223 246,255,215 255,255,228 248,245,230 140,130,136 19,11,28 4,4,18 0,1,3 0,10,3 35,35,35 255,255,255 255,255,255 231,231,231 197,197,197 184,184,184 163,163,163 139,139,139 127,127,127 76,76,76 76,76,76 43,43,43 0,0,0 7,7,7 8,8,8 0,0,0 6,6,6 0,0,0 3,3,3 4,4,4 0,0,0 0,0,0 2,2,2 0,0,0 0,0,0 74,74,74 59,59,59 74,74,74 138,138,138 36,36,36 0,0,0 0,0,0 20,20,20 0,0,0 49,49,49 43,43,43 45,45,45 61,61,61 53,53,53 0,0,0 5,5,5 3,3,3 10,10,10 182,182,182 237,237,237 255,255,255 245,245,245 252,252,252 249,249,249 188,188,188 121,121,121 0,0,0 0,0,0 23,23,23 8,8,8 59,59,59 135,135,135 121,121,121 129,129,129 112,112,112 93,93,93 63,63,63 66,66,66 6,6,6 3,3,3 0,0,0 0,0,0 18,18,18 0,0,0 39,39,39 81,81,81 65,65,65 60,60,60 65,65,65 63,63,63 55,55,55 53,53,53 62,62,62 69,69,69 69,69,69 58,45,59 150,142,149 89,87,86 0,3,0 14,22,15 0,3,4 0,0,7 18,15,30 9,3,14 134,132,132 188,188,182 193,198,197 187,191,209 171,172,222 48,47,127 45,41,142 34,24,178 32,24,165 53,49,168 43,44,135 137,139,203 221,226,255 240,246,255 246,249,255 228,230,230 254,255,250 255,255,248 251,255,238 238,247,220 240,254,218 244,255,220 242,255,214 252,255,245 242,244,244 250,250,255 240,240,255 139,137,196 60,57,137 54,51,150 39,38,148 49,48,168 33,32,158
253,235,255 255,247,255 255,253,248 253,255,236 255,255,238 255,255,245 255,251,255 255,246,255 255,237,255 255,239,255 255,244,250 252,252,240 247,255,238 240,255,241 230,254,242 220,248,242 191,216,255 68,104,198 34,89,204 3,78,216 0,62,211 11,114,255 0,81,209 0,77,173 102,162,221 208,244,255 243,255,255 232,229,224 255,244,246 255,248,255 244,233,255 249,239,255 255,255,203 255,255,219 255,244,254 243,231,255 197,192,255 194,199,254 233,247,255 230,247,236 244,255,229 255,253,235 249,234,238 108,86,111 12,0,26 1,0,18 0,7,11 0,10,0 21,21,21 247,247,247 235,235,235 250,250,250 255,255,255 247,247,247 248,248,248 247,247,247 239,239,239 248,248,248 255,255,255 255,255,255 255,255,255 241,241,241 209,209,209 197,197,197 166,166,166 151,151,151 137,137,137 118,118,118 90,90,90 72,72,72 62,62,62 50,50,50 6,6,6 7,7,7 1,1,1 0,0,0 17,17,17 0,0,0 22,22,22 9,9,9 9,9,9 0,0,0 1,1,1 0,0,0 3,3,3 2,2,2 8,8,8 11,11,11 0,0,0 5,5,5 0,0,0 10,10,10 10,10,10 15,15,15 0,0,0 3,3,3 3,3,3 3,3,3 0,0,0 15,15,15 5,5,5 0,0,0 3,3,3 0,0,0 0,0,0 10,10,10 0,0,0 19,19,19 3,3,3 0,0,0 0,0,0 11,11,11 13,13,13 1,1,1 0,0,0 19,19,19 0,0,0 0,0,0 14,14,14 0,0,0 0,0,0 4,4,4 3,3,3 0,0,0 3,3,3 10,10,10 5,5,5 0,0,0 8,0,12 5,0,7 6,4,4 3,8,0 3,11,1 0,1,0 8,10,18 5,4,14 2,0,8 2,0,0 0,2,0 0,5,8 0,0,20 49,52,113 61,60,154 51,48,163 55,44,201 37,29,170 44,41,156 65,69,148 196,202,249 214,221,241 229,235,240 250,252,252 255,255,255 244,238,243 244,236,243 255,252,255 255,255,254 245,246,236 243,249,230 255,255,238 255,255,251 251,248,250 241,237,255 238,233,255 208,201,255 70,64,145 62,60,156 40,40,148 48,48,164 38,42,161
