50 170
251,251,251 252,252,252 255,255,255 255,255,255 255,255,255 250,250,250 251,251,251 255,255,255 254,254,254 253,253,253 252,252,252 253,253,253 254,254,254 255,255,255 254,254,254 253,253,253 255,242,255 249,234,255 250,235,255 255,247,255 255,248,255 252,240,255 248,236,254 254,242,255 255,248,255 255,243,255 247,237,254 247,237,254 253,243,255 255,247,255 255,246,255 252,242,255 243,255,235 250,255,242 238,250,232 243,253,237 253,255,247 252,255,245 254,255,248 255,255,249 255,255,252 254,252,251 255,255,255 179,178,180 115,114,118 125,126,130 126,126,132 127,127,133 129,129,129 117,117,117 201,201,201 255,255,255 243,243,243 255,255,255 249,249,249 242,242,242 249,249,249 255,255,255 236,236,236 255,255,255 254,254,254 250,250,250 167,167,167 130,130,130 137,137,137 133,133,133 131,131,131 125,125,125 130,130,130 140,140,140 254,254,254 252,252,252 252,252,252 252,252,252 250,250,250 249,249,249 253,253,253 255,255,255 255,255,255 252,252,252 245,245,245 253,253,253 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 253,253,253 255,255,255 253,253,253 251,251,251 139,139,139 0,0,0 67,67,67 255,255,255 246,246,246 255,255,255 255,255,255 255,255,255 253,253,253 251,251,251 249,249,249 248,248,248 248,248,248 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 235,235,235 235,235,235 243,243,243 255,255,255 255,255,255 251,251,251 247,247,247 250,250,250 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 253,253,253 252,252,252 252,252,252 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 249,249,249 248,248,248 248,248,248 244,244,244 238,238,238 0,83,253 0,77,241 0,85,241 5,90,236 8,89,228 0,76,209 6,80,212 20,88,223 19,83,225 25,83,232 25,81,236 20,75,234 12,66,227 10,64,225 13,68,229 19,74,235 72,109,167 144,179,235 201,232,255 216,240,255 222,239,255 228,238,255 233,236,251 245,242,251 255,249,252 255,250,250
245,245,245 247,247,247 253,253,253 255,255,255 255,255,255 250,250,250 251,251,251 255,255,255 252,252,252 251,251,251 251,251,251 252,252,252 254,254,254 255,255,255 254,254,254 253,253,253 246,234,254 244,232,252 248,236,255 255,247,255 255,249,255 255,248,255 255,250,255 255,253,255 255,254,255 253,254,250 250,255,245 250,255,241 249,255,238 251,255,235 251,255,234 251,255,233 244,255,254 246,255,254 241,253,247 248,255,249 251,255,251 253,255,249 254,255,248 251,252,243 249,249,243 255,255,251 248,246,245 236,234,234 172,168,173 112,110,116 130,127,136 132,128,139 126,126,126 135,135,135 127,127,127 227,227,227 255,255,255 255,255,255 242,242,242 252,252,252 254,254,254 245,245,245 251,251,251 255,255,255 255,255,255 187,187,187 136,136,136 118,118,118 125,125,125 130,130,130 120,120,120 134,134,134 145,145,145 235,235,235 241,241,241 255,255,255 246,246,246 244,244,244 240,240,240 239,239,239 245,245,245 253,253,253 253,253,253 247,247,247 234,234,234 245,245,245 254,254,254 254,254,254 252,252,252 254,254,254 255,255,255 255,255,255 255,255,255 253,253,253 216,216,216 0,0,0 34,34,34 240,240,240 239,239,239 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 252,252,252 251,251,251 252,252,252 253,253,253 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 251,251,251 246,246,246 246,246,246 252,252,252 255,255,255 253,253,253 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 254,254,254 249,249,249 0,79,255 0,73,244 6,84,244 1,76,222 19,91,223 22,87,209 29,87,206 44,96,216 33,78,205 38,77,215 40,76,224 38,73,231 35,70,234 35,70,240 38,73,247 40,77,253 52,95,182 57,97,180 110,145,219 168,196,255 207,229,255 232,247,255 241,248,255 239,240,250 253,251,251 255,251,248
248,248,248 249,249,249 253,253,253 255,255,255 255,255,255 251,251,251 251,251,251 255,255,255 252,252,252 251,251,251 251,251,251 252,252,252 254,254,254 255,255,255 254,254,254 253,253,253 248,246,246 253,251,251 252,251,253 247,246,250 244,245,249 248,248,254 246,249,253 240,245,246 220,230,224 234,248,236 244,255,242 244,255,237 236,255,224 228,255,211 228,255,210 234,255,213 240,250,255 232,240,255 232,239,254 235,242,251 243,248,251 251,255,255 255,255,252 255,255,249 255,253,245 255,255,249 244,241,236 255,255,254 236,231,233 147,143,149 126,120,131 133,127,138 128,128,128 134,134,134 114,114,114 145,145,145 249,249,249 245,245,245 255,255,255 242,242,242 251,251,251 244,244,244 255,255,255 249,249,249 201,201,201 135,135,135 126,126,126 127,127,127 118,118,118 127,127,127 135,135,135 126,126,126 243,243,243 255,255,255 247,247,247 255,255,255 245,245,245 243,243,243 238,238,238 237,237,237 243,243,243 251,251,251 252,252,252 247,247,247 234,234,234 245,245,245 254,254,254 254,254,254 252,252,252 254,254,254 255,255,255 255,255,255 244,244,244 255,255,255 54,54,54 3,3,3 176,176,176 246,246,246 255,255,255 248,248,248 247,247,247 249,249,249 252,252,252 252,252,252 250,250,250 249,249,249 251,251,251 252,252,252 255,255,255 254,254,254 254,254,254 253,253,253 253,253,253 254,254,254 254,254,254 255,255,255 251,251,251 248,248,248 247,247,247 251,251,251 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 255,255,255 250,250,250 253,253,253 254,254,254 253,253,253 255,255,255 255,255,255 255,255,255 250,250,250 24,84,230 14,73,212 32,89,210 43,98,197 133,182,255 188,232,255 203,238,255 204,232,255 191,212,255 191,207,255 183,197,255 168,182,255 143,157,253 109,123,229 72,89,200 49,67,180 46,93,209 40,85,196 47,89,186 86,120,203 172,199,255 220,239,255 216,227,254 246,252,255 253,253,253 255,254,249
255,255,255 252,252,252 253,253,253 255,255,255 255,255,255 252,252,252 251,251,251 252,252,252 254,254,254 253,253,253 252,252,252 253,253,253 254,254,254 255,255,255 254,254,254 253,253,253 244,254,237 251,255,247 250,255,251 249,255,254 243,248,255 246,250,255 240,244,255 229,233,255 241,246,255 227,237,255 216,228,255 215,231,254 225,243,255 229,251,255 227,250,255 220,246,252 236,241,255 227,230,255 240,244,255 239,242,255 234,238,255 247,249,255 251,253,254 255,255,252 255,255,249 251,248,240 255,255,249 255,252,249 255,249,250 214,208,213 136,128,138 128,120,131 132,132,132 120,120,120 131,131,131 114,114,114 167,167,167 253,253,253 255,255,255 231,231,231 237,237,237 255,255,255 249,249,249 222,222,222 127,127,127 128,128,128 125,125,125 131,131,131 132,132,132 139,139,139 128,128,128 222,222,222 229,229,229 241,241,241 255,255,255 245,245,245 251,251,251 251,251,251 247,247,247 245,245,245 249,249,249 255,255,255 255,255,255 252,252,252 245,245,245 253,253,253 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 253,253,253 255,255,255 109,109,109 0,0,0 94,94,94 252,252,252 251,251,251 241,241,241 254,254,254 246,246,246 250,250,250 253,253,253 253,253,253 251,251,251 251,251,251 253,253,253 255,255,255 255,255,255 255,255,255 253,253,253 252,252,252 252,252,252 253,253,253 255,255,255 255,255,255 251,251,251 251,251,251 252,252,252 252,252,252 251,251,251 248,248,248 246,246,246 245,245,245 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 253,253,253 252,252,252 252,252,252 253,253,253 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 252,252,252 246,246,246 49,96,231 39,83,206 57,99,200 51,89,161 153,188,228 218,245,255 227,249,244 230,246,229 239,250,230 242,249,234 243,249,244 246,252,255 239,249,255 224,236,255 199,215,251 181,198,237 35,85,227 21,69,204 57,100,219 72,111,209 113,144,219 188,212,255 219,235,255 234,244,254 249,254,253 255,255,247
252,252,252 247,247,247 245,245,245 250,250,250 255,255,255 254,254,254 253,253,253 253,253,253 255,255,255 255,255,255 253,253,253 254,254,254 255,255,255 255,255,255 254,254,254 253,253,253 222,238,220 232,246,234 241,251,251 240,247,255 231,233,255 217,214,255 202,195,255 190,181,255 163,151,255 129,118,234 99,88,210 99,88,214 120,112,237 136,130,255 132,127,250 119,114,237 168,167,235 177,177,241 230,229,255 243,242,255 235,234,255 245,245,255 245,244,253 252,250,249 255,255,249 250,248,238 255,255,249 251,247,242 249,244,243 255,250,255 193,184,194 138,130,141 131,131,131 124,124,124 134,134,134 131,131,131 112,112,112 218,218,218 237,237,237 231,231,231 233,233,233 244,244,244 229,229,229 140,140,140 131,131,131 115,115,115 136,136,136 124,124,124 128,128,128 109,109,109 231,231,231 255,255,255 248,248,248 254,254,254 255,255,255 242,242,242 255,255,255 255,255,255 255,255,255 251,251,251 252,252,252 255,255,255 255,255,255 254,254,254 252,252,252 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 254,254,254 250,250,250 183,183,183 29,29,29 30,30,30 230,230,230 245,245,245 255,255,255 242,242,242 253,253,253 253,253,253 255,255,255 255,255,255 254,254,254 250,250,250 250,250,250 254,254,254 255,255,255 255,255,255 255,255,255 253,253,253 252,252,252 252,252,252 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 247,247,247 239,239,239 234,234,234 234,234,234 234,234,234 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 253,253,253 253,253,253 252,252,252 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 251,251,251 244,244,244 41,81,255 31,69,235 59,96,234 51,85,185 157,185,249 214,237,255 231,250,247 250,255,241 255,255,234 255,255,234 253,255,236 243,255,240 236,254,247 226,248,253 215,242,252 208,237,251 107,162,255 11,61,213 31,78,213 48,88,200 65,99,183 181,208,255 228,247,255 220,232,244 247,254,251 254,255,245
243,243,243 236,236,236 234,234,234 242,242,242 252,252,252 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 252,252,252 219,235,224 215,228,226 212,221,234 199,203,238 163,161,221 110,100,190 70,52,169 51,28,172 52,24,191 48,17,202 45,12,210 44,10,218 43,9,223 42,8,226 39,8,225 38,6,225 49,45,127 88,84,160 186,184,250 231,228,255 233,232,255 249,246,255 249,247,255 255,255,255 255,254,249 255,255,248 255,254,245 255,255,251 253,245,245 255,253,255 255,252,255 163,154,164 126,126,126 130,130,130 132,132,132 130,130,130 131,131,131 137,137,137 218,218,218 231,231,231 229,229,229 239,239,239 167,167,167 118,118,118 125,125,125 140,140,140 117,117,117 130,130,130 126,126,126 231,231,231 251,251,251 252,252,252 255,255,255 248,248,248 242,242,242 255,255,255 253,253,253 255,255,255 255,255,255 252,252,252 250,250,250 252,252,252 253,253,253 251,251,251 251,251,251 253,253,253 253,253,253 251,251,251 253,253,253 255,255,255 255,255,255 250,250,250 55,55,55 0,0,0 178,178,178 255,255,255 255,255,255 245,245,245 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 248,248,248 243,243,243 243,243,243 250,250,250 255,255,255 255,255,255 255,255,255 253,253,253 252,252,252 252,252,252 253,253,253 255,255,255 255,255,255 254,254,254 253,253,253 247,247,247 236,236,236 228,228,228 230,230,230 239,239,239 245,245,245 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 252,252,252 253,253,253 254,254,254 254,254,254 255,255,255 255,255,255 254,254,254 254,254,254 253,253,253 255,255,255 255,255,255 254,254,254 254,254,254 254,254,254 249,249,249 242,242,242 36,74,255 6,44,255 28,64,254 31,64,213 154,183,255 206,231,255 213,234,255 236,252,255 241,254,246 243,255,244 244,255,249 237,255,255 230,255,255 219,252,255 211,248,255 206,246,255 134,189,255 39,91,251 37,85,227 44,87,204 67,103,191 154,182,242 208,228,255 237,251,255 246,253,250 253,254,244
255,250,237 255,248,241 252,247,248 248,247,255 247,249,255 246,251,255 249,254,255 253,255,251 255,255,249 247,241,236 255,251,253 255,246,254 255,250,255 255,249,255 234,225,245 251,245,255 173,229,255 162,202,255 81,97,240 28,24,220 12,0,210 34,20,216 35,20,188 56,40,187 87,67,196 138,122,229 154,146,223 147,151,200 134,144,191 114,121,194 80,79,195 31,22,172 4,0,233 30,28,204 164,186,255 228,255,251 226,254,211 255,255,238 255,252,255 255,238,255 255,247,255 255,251,255 255,253,255 253,249,255 248,244,255 245,240,255 244,240,255 243,241,255 151,151,151 124,124,124 122,122,122 123,123,123 129,129,129 127,127,127 149,149,149 235,235,235 249,249,249 162,162,162 127,127,127 124,124,124 130,130,130 131,131,131 116,116,116 132,132,132 203,211,200 245,244,254 253,246,255 255,249,255 233,231,230 253,253,241 255,255,252 255,251,255 255,250,252 255,255,240 255,255,222 255,255,237 245,234,237 255,240,255 252,238,250 255,253,250 210,238,255 229,247,240 255,255,210 255,255,213 255,255,224 244,255,255 228,255,255 93,127,121 0,17,4 103,100,95 248,233,241 255,252,255 235,241,236 246,255,248 242,249,246 250,249,255 255,255,202 241,253,223 244,255,255 255,249,249 255,238,232 255,244,248 255,239,253 255,242,246 255,255,238 253,249,231 222,253,255 205,252,255 224,255,255 248,249,233 255,249,230 255,250,240 255,250,255 255,244,251 255,246,249 255,250,248 255,243,239 255,245,241 255,253,249 255,255,249 255,254,240 255,255,235 255,255,230 255,255,232 255,255,237 255,254,242 255,248,250 255,246,255 233,239,255 233,244,252 238,255,238 246,255,233 248,255,235 241,246,244 247,237,255 255,238,255 252,236,255 255,253,255 255,255,233 247,255,205 244,255,201 247,255,223 242,251,241 232,233,247 62,96,255 24,84,255 0,81,229 0,104,209 79,181,233 178,255,255 220,255,244 233,255,235 228,255,239 223,255,244 223,255,245 232,255,245 241,255,251 241,252,255 228,235,255 209,216,255 184,221,255 99,145,240 25,86,236 11,81,255 2,71,240 68,122,237 197,221,255 253,249,255 255,253,240 255,252,243
255,255,251 255,255,251 255,255,254 252,254,255 249,252,255 249,253,255 248,254,253 251,255,249 251,248,244 255,253,255 255,250,255 255,249,255 255,250,255 237,231,248 251,244,255 213,202,252 109,139,226 39,60,175 13,20,171 25,25,193 47,46,204 126,128,255 183,184,255 193,191,255 222,214,255 226,215,255 226,222,255 230,234,255 223,232,255 223,228,255 173,167,255 54,41,193 34,9,255 38,31,212 158,172,254 229,255,255 233,255,227 255,255,245 255,246,255 255,243,255 255,243,255 255,250,253 254,255,246 251,255,250 249,252,255 248,248,255 247,249,255 247,250,254 218,218,218 153,153,153 119,119,119 121,121,121 138,138,138 125,125,125 116,116,116 169,169,169 162,162,162 121,121,121 132,132,132 142,142,142 126,126,126 118,118,118 141,141,141 199,199,199 253,255,247 252,252,255 240,232,255 254,248,255 255,254,253 255,255,245 251,246,243 237,228,238 245,235,241 252,252,236 255,255,234 234,237,222 252,247,255 239,230,255 238,235,255 232,233,247 195,222,255 237,254,255 255,255,226 245,238,189 253,247,224 246,254,255 167,194,204 0,17,14 0,15,2 242,237,234 255,250,255 245,235,241 251,255,251 229,243,231 243,252,249 253,252,255 255,255,219 237,255,238 234,255,255 242,242,254 255,237,245 255,247,255 255,245,255 255,250,255 255,255,241 255,255,237 222,251,255 206,250,255 226,255,255 255,255,244 255,255,241 255,255,249 247,241,252 243,238,247 250,246,251 255,254,255 254,251,253 253,249,254 255,253,255 255,253,255 255,253,253 253,253,247 254,253,243 255,255,245 255,254,251 255,250,255 255,245,255 255,242,255 246,254,255 244,255,247 243,255,230 244,255,221 245,255,225 247,249,237 250,240,255 254,239,255 253,240,255 255,252,253 254,255,231 248,255,214 251,255,221 251,255,238 251,254,255 238,235,255 91,100,255 38,73,231 16,81,220 23,104,209 97,170,230 197,242,255 232,249,246 247,249,243 247,249,249 245,254,255 242,255,251 242,255,238 244,251,230 243,247,242 236,239,255 228,232,255 189,230,255 68,113,216 11,65,226 0,62,252 0,60,226 100,148,253 198,224,255 244,245,236 255,252,235 255,249,242
255,250,255 255,254,255 255,255,249 253,255,249 251,255,254 250,255,254 250,255,251 254,255,250 255,251,255 255,248,255 246,234,252 255,250,255 250,253,251 245,246,255 220,212,255 131,115,216 37,31,196 23,17,182 46,43,196 92,97,219 184,198,255 212,235,255 200,222,233 235,249,255 236,240,255 222,220,249 238,237,255 242,248,255 216,223,242 228,229,255 196,186,255 58,39,185 27,1,239 22,11,187 134,141,228 223,242,255 241,255,243 253,253,253 253,239,255 255,243,255 255,241,255 253,250,245 251,255,236 250,255,237 249,255,242 252,255,247 252,255,246 252,255,243 255,255,255 198,198,198 141,141,141 120,120,120 135,135,135 135,135,135 116,116,116 129,129,129 139,139,139 124,124,124 135,135,135 129,129,129 115,115,115 137,137,137 191,191,191 252,252,252 255,255,242 254,253,255 247,238,255 255,250,255 242,242,236 248,248,234 248,245,241 255,250,255 255,251,255 243,246,237 249,255,243 224,236,238 211,217,254 197,203,255 220,231,255 209,228,255 192,222,255 206,225,255 220,223,208 255,255,234 255,255,249 234,238,255 38,60,78 0,2,4 172,186,175 255,255,252 255,247,254 250,240,246 251,255,251 218,235,221 225,237,231 251,254,255 252,255,232 217,248,247 208,243,255 214,232,255 233,230,255 241,233,255 222,221,255 233,229,248 255,255,242 255,255,240 227,253,253 203,244,255 232,255,255 255,255,244 255,255,244 255,251,252 243,255,255 242,254,255 243,255,255 243,255,255 243,254,255 239,249,255 238,245,255 239,246,255 244,252,255 244,250,255 240,247,255 242,246,255 247,247,255 249,246,255 247,239,255 242,232,255 254,255,251 254,255,244 254,255,235 254,255,229 255,255,232 255,255,245 255,254,255 255,246,255 255,250,255 255,255,248 255,255,236 249,255,227 250,255,235 252,255,253 241,239,255 226,220,255 134,124,255 53,66,212 37,78,217 44,97,217 107,150,237 206,220,255 239,225,255 255,230,255 237,213,255 239,226,255 244,242,255 250,253,255 255,255,248 250,252,246 233,240,249 215,227,251 141,187,255 49,94,209 37,83,254 24,74,255 21,70,226 152,196,255 221,247,255 255,255,235 255,255,234 255,252,246
252,237,255 252,245,252 249,254,239 249,255,238 249,255,245 252,255,248 255,255,249 255,255,252 255,250,255 251,235,255 245,231,255 253,253,255 235,249,245 232,242,255 115,109,210 61,38,200 42,8,226 38,12,202 141,130,255 195,203,255 224,252,252 232,255,221 235,255,209 237,255,219 244,251,238 242,241,243 255,255,254 253,255,247 227,234,229 234,236,255 230,221,255 140,121,238 44,19,217 46,36,180 145,150,219 230,245,254 248,255,251 255,253,255 253,239,255 253,237,255 250,242,255 249,252,243 249,255,233 248,255,231 251,255,236 254,255,241 255,255,243 255,255,241 255,255,255 241,241,241 191,191,191 131,131,131 116,116,116 135,135,135 137,137,137 128,128,128 114,114,114 126,126,126 134,134,134 121,121,121 133,133,133 191,191,191 238,238,238 249,249,249 251,255,234 251,249,248 246,238,255 255,251,255 255,255,248 255,255,244 253,250,246 255,249,255 248,243,255 218,223,224 235,252,249 230,251,255 109,127,190 67,88,179 68,99,190 56,94,176 49,80,195 99,118,185 248,251,255 255,244,238 252,238,249 112,110,140 0,1,27 73,93,98 238,246,239 249,237,235 255,246,253 252,243,246 233,242,232 243,255,245 244,255,251 237,244,247 235,255,244 177,218,243 150,202,255 166,205,255 198,218,255 203,219,255 198,218,255 236,247,255 255,250,241 255,255,237 236,255,250 215,251,255 236,255,255 255,255,241 254,244,237 247,243,255 230,252,247 224,245,242 215,236,234 221,239,240 233,250,253 236,252,255 237,249,255 241,253,255 238,247,255 234,243,255 230,238,251 232,237,252 238,242,255 246,246,255 242,240,255 235,232,255 246,236,242 255,247,250 255,252,254 255,250,250 255,251,251 255,254,254 255,250,252 254,242,242 255,249,245 255,254,245 255,255,245 255,255,247 255,255,255 253,250,255 251,246,255 242,235,255 120,121,255 37,57,204 35,79,232 29,83,230 50,92,223 121,132,246 150,132,239 176,146,255 174,149,255 164,154,255 161,166,255 167,179,251 172,189,238 162,186,228 133,164,215 105,142,202 57,108,202 29,76,204 36,78,244 27,68,237 49,89,215 190,227,255 234,255,249 253,255,225 255,255,236 255,254,250
245,229,255 244,239,254 246,252,235 247,255,229 249,255,234 254,255,243 255,255,248 255,254,255 253,238,255 250,233,255 253,243,255 245,252,255 223,242,250 145,160,216 32,28,171 33,11,223 55,13,228 98,66,244 206,193,255 229,240,255 234,255,221 235,255,193 252,255,206 255,255,227 255,255,247 255,249,252 253,248,239 254,255,230 242,252,222 238,243,241 238,232,255 202,187,255 135,124,251 142,140,229 203,213,243 244,255,249 245,255,238 251,250,252 255,243,255 249,235,255 249,245,255 247,253,248 247,255,237 249,255,235 251,255,240 255,255,247 255,251,252 255,250,253 247,247,247 255,255,255 234,234,234 170,170,170 121,121,121 120,120,120 134,134,134 128,128,128 129,129,129 137,137,137 135,135,135 136,136,136 165,165,165 226,226,226 255,255,255 253,253,253 255,255,237 255,255,251 254,245,255 255,251,255 245,244,234 255,255,241 252,249,245 255,250,255 251,247,255 244,253,255 234,255,255 198,227,255 91,121,208 47,82,202 28,76,202 28,86,205 33,70,216 64,89,185 174,179,218 212,199,213 181,165,189 0,0,29 0,7,37 211,227,234 228,232,226 255,255,251 255,246,254 255,252,255 248,255,249 223,245,227 235,252,243 237,246,249 219,246,255 115,164,214 38,104,193 30,89,189 48,93,191 38,80,181 50,91,183 139,164,214 248,249,245 255,255,233 244,255,247 230,255,255 240,254,252 251,245,238 248,240,247 243,243,255 243,255,251 237,253,246 221,236,232 224,236,236 244,255,255 246,255,255 240,249,252 246,254,254 246,251,252 245,250,251 241,244,248 242,243,247 249,250,254 253,254,255 255,254,255 246,245,247 244,228,246 255,242,255 255,245,255 255,242,255 255,239,255 255,243,255 255,248,254 255,248,244 255,254,245 255,255,248 255,255,251 255,252,254 252,245,255 248,241,255 242,236,255 235,230,255 99,135,255 27,80,231 21,96,255 8,90,255 0,66,233 34,70,230 55,61,220 79,73,244 66,65,251 49,65,255 35,65,243 33,71,225 38,82,213 37,88,214 24,86,218 8,77,216 27,80,207 33,81,217 31,74,213 54,94,213 122,157,231 219,249,255 239,255,239 254,255,229 255,255,239 255,253,250
246,233,255 247,243,255 248,255,240 249,255,227 252,255,228 255,255,238 255,255,247 255,251,255 255,242,255 255,242,255 238,234,255 216,226,244 206,225,255 55,71,168 18,17,197 16,0,242 74,39,207 184,160,255 234,225,255 226,233,242 253,255,230 242,255,202 228,232,196 246,234,232 255,242,255 255,246,255 251,242,239 252,255,223 255,255,223 245,255,225 248,248,254 252,244,255 223,225,255 228,235,255 244,255,248 244,255,227 227,239,209 239,240,236 255,247,255 249,241,255 248,246,255 246,254,254 246,255,243 248,255,242 253,255,249 255,247,255 255,240,255 255,238,255 248,248,248 255,255,255 248,248,248 224,224,224 164,164,164 119,119,119 127,127,127 129,129,129 133,133,133 116,116,116 119,119,119 176,176,176 227,227,227 251,251,251 255,255,255 237,237,237 236,244,214 251,252,243 249,243,254 247,242,251 208,207,197 183,185,166 147,143,138 134,125,138 52,46,65 62,71,81 12,35,51 0,0,41 24,61,165 31,76,221 15,75,229 17,89,237 32,78,250 66,97,218 0,0,45 4,0,22 5,0,21 17,8,51 0,0,22 0,2,9 11,12,2 66,49,46 118,98,103 174,167,170 240,251,241 239,255,247 234,253,244 244,255,255 217,244,255 102,154,224 13,86,200 6,78,210 28,91,225 18,80,212 42,101,217 159,194,255 244,250,255 255,255,228 251,255,242 237,255,255 239,249,249 253,247,248 246,240,255 216,220,255 229,235,248 234,236,254 222,223,244 228,225,250 250,247,255 248,246,255 235,232,247 244,241,250 250,249,253 253,249,254 251,245,250 245,240,242 247,243,242 251,250,240 246,246,228 235,238,213 226,224,230 240,233,246 249,240,255 248,235,255 243,230,254 246,236,252 255,249,254 255,255,251 255,255,247 255,255,247 255,255,251 255,254,255 255,251,255 255,250,255 251,248,255 248,245,255 91,150,255 8,86,233 0,61,229 0,66,243 0,73,247 21,82,246 41,74,237 43,63,240 30,56,252 22,61,255 15,66,255 6,64,255 1,62,248 0,64,251 0,68,255 0,70,255 23,74,238 44,95,235 92,142,242 149,195,249 215,249,255 232,255,246 234,244,227 255,255,245 255,255,249 255,255,254
248,238,255 248,245,255 248,255,246 250,255,230 252,255,224 255,255,232 255,253,248 255,246,255 255,248,255 252,244,255 228,233,242 199,210,242 144,156,238 30,37,186 18,19,231 3,0,249 117,103,205 205,194,255 234,230,255 238,240,248 224,224,212 244,237,228 255,248,255 251,221,255 253,220,255 255,242,255 255,247,249 254,255,228 255,255,220 246,255,220 254,255,245 255,251,255 242,253,251 247,255,243 249,255,229 241,255,214 228,239,207 235,237,231 252,248,255 244,239,255 243,246,255 242,254,255 244,255,245 248,255,243 253,255,249 255,246,255 255,238,255 255,233,255 252,252,252 249,249,249 251,251,251 255,255,255 195,195,195 130,130,130 130,130,130 130,130,130 129,129,129 125,125,125 156,156,156 241,241,241 255,255,255 239,239,239 207,207,207 170,170,170 128,137,110 79,81,75 18,14,26 9,6,15 2,3,0 13,15,0 7,1,0 10,0,10 4,0,10 14,16,26 0,6,23 0,0,54 45,82,196 38,89,246 2,68,241 0,69,239 0,56,242 60,101,234 103,120,187 27,22,54 15,0,33 55,45,87 64,67,95 56,64,64 27,26,12 18,0,0 38,16,21 5,0,3 18,30,24 148,171,157 223,243,238 236,247,255 216,234,255 111,158,242 19,92,226 0,76,233 14,88,248 0,70,230 7,79,217 119,163,246 241,249,255 255,250,223 255,255,241 243,255,255 238,242,247 255,250,255 223,219,255 132,141,214 163,156,231 183,172,252 181,168,252 191,175,255 220,204,255 223,209,255 221,209,255 242,233,255 233,224,255 241,232,255 245,235,255 243,234,255 247,242,255 251,251,255 251,255,255 242,252,240 230,249,240 236,253,249 243,255,255 243,254,255 243,251,255 237,243,255 240,245,254 248,252,255 249,254,253 241,247,242 238,242,237 242,246,241 250,252,252 253,255,255 249,249,255 243,242,251 87,140,255 36,107,241 0,74,227 0,91,249 21,107,253 39,100,226 61,98,212 52,81,202 40,73,213 29,73,234 22,74,244 20,74,245 20,73,247 16,73,255 3,65,255 0,57,255 9,57,247 27,80,220 159,214,255 208,255,255 232,255,238 229,249,220 228,232,220 255,251,253 254,250,255 252,251,255
