50 170
255,255,255 254,254,254 252,252,252 252,252,252 255,255,255 255,255,255 255,255,255 253,253,253 255,255,255 251,251,251 250,250,250 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 249,249,249 247,247,247 247,247,247 249,249,249 253,253,253 255,255,255 254,254,254 255,255,255 255,255,255 255,255,255 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 253,253,253 255,255,255 255,255,255 255,255,255 250,250,250 245,245,245 243,243,243 243,243,243 243,243,243 241,241,241 239,239,239 250,250,250 255,255,255 255,255,255 251,251,251 251,251,251 255,255,255 255,255,255 251,251,251 248,248,248 247,247,247 247,247,247 248,248,248 246,246,246 244,244,244 248,248,248 255,255,255 255,255,255 249,249,249 255,255,255 253,253,253 254,254,254 242,242,242 207,207,207 141,141,141 129,129,129 109,109,109 131,131,131 131,131,131 157,157,157 237,237,237 250,250,250 254,254,254 252,252,252 252,252,252 255,255,255 255,255,255 255,255,255 251,251,251 254,254,254 255,255,255 254,254,254 251,251,251 255,255,255 253,253,253 255,255,255 171,171,171 115,115,115 118,118,118 128,128,128 126,126,126 120,120,120 125,125,125 245,245,245 255,255,255 247,247,247 238,238,238 235,246,244 238,252,246 240,255,245 239,255,239 245,255,236 255,255,241 255,255,247 255,252,252 247,242,251 243,252,255 218,241,255 225,255,255 232,255,255 251,255,251 255,242,229 255,255,240 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 253,253,253 254,254,254 255,255,255 255,255,255 252,252,252 249,249,249 250,250,250 254,254,254 255,255,255 254,254,254 252,252,252 255,236,255 255,245,255 255,254,255 253,255,242 240,255,226 232,255,222 216,249,215 187,221,204 213,243,248 214,238,255 200,221,255 173,190,255 152,168,244 156,174,251 180,201,255 202,224,255 227,230,255 230,245,255 219,248,252 201,236,246 206,237,255 216,236,255 179,191,255 108,119,171 229,242,250 243,255,233
255,255,255 254,254,254 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 253,253,253 249,249,249 250,250,250 254,254,254 253,253,253 251,251,251 252,252,252 255,255,255 255,255,255 254,254,254 252,252,252 253,253,253 253,253,253 251,251,251 248,248,248 245,245,245 245,245,245 248,248,248 251,251,251 253,253,253 253,253,253 253,253,253 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 252,252,252 252,252,252 254,254,254 255,255,255 255,255,255 250,250,250 239,239,239 234,234,234 241,241,241 248,248,248 248,248,248 250,250,250 254,254,254 252,252,252 255,255,255 255,255,255 254,254,254 252,252,252 253,253,253 249,249,249 243,243,243 235,235,235 239,239,239 248,248,248 255,255,255 255,255,255 253,253,253 252,252,252 255,255,255 252,252,252 240,240,240 254,254,254 253,253,253 255,255,255 255,255,255 203,203,203 123,123,123 136,136,136 140,140,140 129,129,129 130,130,130 127,127,127 221,221,221 253,253,253 248,248,248 255,255,255 255,255,255 255,255,255 255,255,255 249,249,249 242,242,242 244,244,244 251,251,251 250,250,250 253,253,253 255,255,255 255,255,255 220,220,220 139,139,139 129,129,129 148,148,148 128,128,128 134,134,134 135,135,135 125,125,125 240,240,240 255,255,255 249,249,249 251,251,251 250,252,252 248,255,252 241,255,248 237,255,240 245,255,238 255,255,241 255,255,247 255,248,254 244,247,255 216,249,255 180,241,255 149,222,236 200,255,255 229,253,253 255,251,245 255,248,241 253,253,253 253,253,253 252,252,252 253,253,253 254,254,254 254,254,254 253,253,253 252,252,252 255,255,255 253,253,253 252,252,252 252,252,252 255,255,255 255,255,255 255,255,255 253,253,253 255,248,255 255,242,254 248,238,251 230,234,252 214,231,255 215,241,255 212,239,255 191,214,255 144,160,243 112,122,216 74,82,183 65,74,177 82,97,197 93,116,208 74,107,193 50,87,169 120,115,177 125,133,180 138,161,199 146,177,230 144,169,255 134,149,255 104,113,254 70,79,182 214,229,255 232,247,249
254,254,254 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 250,250,250 253,253,253 255,255,255 253,253,253 242,242,242 233,233,233 236,236,236 245,245,245 246,246,246 242,242,242 244,244,244 252,252,252 255,255,255 255,255,255 253,253,253 255,255,255 255,255,255 255,255,255 254,254,254 253,253,253 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 253,253,253 253,253,253 254,254,254 255,255,255 255,255,255 253,253,253 251,251,251 252,252,252 252,252,252 251,251,251 252,252,252 254,254,254 255,255,255 255,255,255 255,255,255 246,246,246 235,235,235 234,234,234 246,246,246 255,255,255 254,254,254 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 253,253,253 251,251,251 251,251,251 249,249,249 245,245,245 233,233,233 236,236,236 245,245,245 255,255,255 255,255,255 254,254,254 251,251,251 253,253,253 255,255,255 245,245,245 255,255,255 252,252,252 255,255,255 255,255,255 200,200,200 128,128,128 124,124,124 132,132,132 131,131,131 113,113,113 133,133,133 156,156,156 251,251,251 255,255,255 253,253,253 253,253,253 253,253,253 251,251,251 243,243,243 235,235,235 236,236,236 242,242,242 255,255,255 253,253,253 251,251,251 246,246,246 168,168,168 125,125,125 123,123,123 121,121,121 118,118,118 124,124,124 131,131,131 118,118,118 221,221,221 253,253,253 250,250,250 255,255,255 255,250,255 253,255,254 241,255,249 233,255,240 240,255,238 255,255,244 255,252,251 255,245,255 232,246,255 178,238,255 115,218,245 69,189,211 133,234,249 202,251,255 255,251,255 255,231,238 253,253,253 251,251,251 248,248,248 248,248,248 250,250,250 252,252,252 253,253,253 252,252,252 255,255,255 254,254,254 254,254,254 254,254,254 255,255,255 255,255,255 254,254,254 253,253,253 255,246,228 253,241,237 243,244,255 223,236,255 168,192,255 102,129,250 57,81,223 45,59,211 74,79,231 77,74,214 87,82,205 118,117,221 154,164,251 160,186,255 126,166,224 87,135,187 111,104,177 91,96,157 81,101,158 73,101,185 56,81,215 51,65,245 59,69,253 71,84,224 201,222,255 221,244,255
252,252,252 255,255,255 255,255,255 253,253,253 249,249,249 248,248,248 251,251,251 254,254,254 252,252,252 255,255,255 255,255,255 255,255,255 242,242,242 233,233,233 236,236,236 246,246,246 241,241,241 236,236,236 239,239,239 251,251,251 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 252,252,252 251,251,251 251,251,251 252,252,252 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 252,252,252 245,245,245 245,245,245 253,253,253 255,255,255 253,253,253 251,251,251 253,253,253 254,254,254 254,254,254 253,253,253 252,252,252 252,252,252 254,254,254 254,254,254 254,254,254 251,251,251 248,248,248 249,249,249 252,252,252 253,253,253 252,252,252 253,253,253 255,255,255 255,255,255 254,254,254 254,254,254 242,242,242 245,245,245 255,255,255 176,176,176 124,124,124 130,130,130 135,135,135 124,124,124 134,134,134 127,127,127 114,114,114 190,190,190 249,249,249 254,254,254 253,253,253 254,254,254 254,254,254 249,249,249 243,243,243 244,244,244 249,249,249 255,255,255 255,255,255 254,254,254 221,221,221 129,129,129 123,123,123 131,131,131 141,141,141 140,140,140 131,131,131 133,133,133 124,124,124 206,206,206 255,255,255 249,249,249 248,248,248 255,242,254 254,249,251 236,253,244 227,254,238 237,255,239 255,255,246 255,250,255 255,241,255 215,240,255 142,227,255 48,190,225 22,188,217 58,198,221 175,251,255 248,248,255 255,231,249 255,255,255 253,253,253 249,249,249 248,248,248 249,249,249 252,252,252 254,254,254 255,255,255 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 254,254,254 253,253,253 252,252,252 245,244,223 248,255,255 210,229,255 123,158,248 60,105,240 30,78,244 28,69,248 48,76,247 78,92,240 137,137,253 197,190,255 224,221,255 225,230,255 215,236,255 212,244,255 208,249,255 217,215,255 178,190,238 128,158,207 80,116,200 40,71,216 32,54,250 45,63,255 55,80,226 191,226,255 213,251,251
254,254,254 255,255,255 255,255,255 248,248,248 238,238,238 237,237,237 246,246,246 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 252,252,252 246,246,246 247,247,247 253,253,253 248,248,248 240,240,240 241,241,241 253,253,253 255,255,255 253,253,253 249,249,249 251,251,251 251,251,251 251,251,251 252,252,252 252,252,252 252,252,252 252,252,252 251,251,251 251,251,251 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 254,254,254 254,254,254 255,255,255 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 252,252,252 249,249,249 255,255,255 254,254,254 254,254,254 255,255,255 254,254,254 251,251,251 249,249,249 249,249,249 254,254,254 253,253,253 253,253,253 253,253,253 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 254,254,254 255,255,255 254,254,254 255,255,255 255,255,255 241,241,241 243,243,243 238,238,238 228,228,228 244,244,244 255,255,255 165,165,165 137,137,137 115,115,115 127,127,127 125,125,125 143,143,143 119,119,119 132,132,132 138,138,138 230,230,230 255,255,255 254,254,254 254,254,254 255,255,255 255,255,255 253,253,253 253,253,253 255,255,255 248,248,248 255,255,255 242,242,242 169,169,169 121,121,121 130,130,130 138,138,138 179,179,179 132,132,132 118,118,118 122,122,122 126,126,126 181,181,181 255,255,255 251,251,251 249,249,249 255,239,255 255,245,253 235,249,245 223,251,238 235,253,240 255,253,248 255,246,255 252,238,255 193,228,255 94,201,245 6,180,222 0,193,228 10,182,210 128,225,251 231,240,255 255,234,255 255,255,255 255,255,255 253,253,253 251,251,251 250,250,250 251,251,251 254,254,254 255,255,255 253,253,253 254,254,254 255,255,255 255,255,255 254,254,254 253,253,253 252,252,252 251,251,251 206,218,230 213,235,255 138,179,252 37,97,211 0,70,218 0,67,228 0,76,226 46,107,227 177,219,255 214,237,255 243,251,250 255,255,238 255,255,238 246,253,246 231,244,252 216,236,253 227,237,255 223,248,255 204,245,255 142,190,254 59,103,234 19,54,241 37,69,255 69,108,240 184,236,255 207,255,233
255,255,255 255,255,255 255,255,255 243,243,243 230,230,230 230,230,230 243,243,243 255,255,255 254,254,254 250,250,250 249,249,249 253,253,253 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 249,249,249 247,247,247 255,255,255 255,255,255 248,248,248 241,241,241 242,242,242 255,255,255 255,255,255 254,254,254 253,253,253 253,253,253 254,254,254 255,255,255 255,255,255 252,252,252 253,253,253 254,254,254 253,253,253 251,251,251 251,251,251 253,253,253 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 254,254,254 253,253,253 248,248,248 244,244,244 253,253,253 255,255,255 255,255,255 254,254,254 252,252,252 252,252,252 252,252,252 251,251,251 255,255,255 253,253,253 253,253,253 254,254,254 254,254,254 251,251,251 251,251,251 252,252,252 254,254,254 250,250,250 251,251,251 255,255,255 255,255,255 254,254,254 252,252,252 253,253,253 255,255,255 255,255,255 244,244,244 231,231,231 248,248,248 251,251,251 145,145,145 126,126,126 126,126,126 130,130,130 172,172,172 116,116,116 132,132,132 136,136,136 110,110,110 177,177,177 255,255,255 251,251,251 249,249,249 253,253,253 254,254,254 252,252,252 250,250,250 252,252,252 245,245,245 239,239,239 208,208,208 116,116,116 136,136,136 137,137,137 110,110,110 151,151,151 133,133,133 122,122,122 132,132,132 138,138,138 163,163,163 255,255,255 247,247,247 251,251,251 255,243,255 255,249,255 239,252,250 225,252,242 234,254,242 255,252,251 255,243,255 248,235,255 173,212,255 49,167,216 0,181,226 0,184,222 0,181,214 75,185,215 216,231,255 255,231,255 253,253,253 254,254,254 255,255,255 254,254,254 251,251,251 250,250,250 252,252,252 254,254,254 252,252,252 254,254,254 255,255,255 255,255,255 254,254,254 252,252,252 251,251,251 251,251,251 203,221,255 142,171,238 43,94,191 2,77,205 6,102,246 0,86,225 10,113,222 124,214,255 179,247,252 219,255,221 252,255,202 255,255,199 255,255,215 255,255,237 255,252,255 245,243,255 239,255,255 222,255,248 209,255,255 172,228,255 96,150,255 37,80,255 30,72,249 53,105,219 181,244,255 206,255,219
251,255,227 254,255,233 255,255,239 254,255,245 247,247,247 242,241,251 244,240,255 248,245,255 241,237,255 248,247,255 242,243,255 222,226,231 226,233,228 227,238,222 250,255,241 243,255,231 255,255,196 255,255,203 252,255,216 254,255,237 255,251,255 253,247,255 251,245,255 248,247,255 247,248,244 254,255,239 242,247,220 195,198,173 213,207,194 191,178,180 146,127,144 144,119,147 177,122,131 155,110,126 146,116,141 134,122,158 128,131,176 158,172,221 191,206,255 192,201,245 163,164,198 159,150,171 171,154,163 173,155,156 167,151,145 167,158,149 173,170,162 158,159,150 226,142,197 217,140,191 209,146,188 186,146,174 190,173,187 225,230,231 231,255,247 212,251,236 200,244,231 208,249,242 222,255,255 222,240,255 192,196,225 157,147,190 157,133,187 177,147,206 194,145,165 205,156,172 178,127,134 200,153,145 199,161,137 190,169,131 168,170,118 186,211,151 236,255,217 206,255,200 227,255,228 224,255,224 242,249,236 255,251,255 172,123,139 170,105,130 148,141,108 144,137,112 144,136,123 145,141,136 134,131,127 128,129,120 135,136,126 124,122,114 229,222,227 255,246,255 254,239,255 232,222,255 240,244,255 235,255,255 211,251,223 209,255,212 220,226,255 222,233,255 117,131,153 112,131,139 106,127,125 116,132,125 122,132,126 187,189,189 133,125,135 144,131,147 137,125,143 130,123,138 143,146,154 243,255,255 229,255,242 228,255,243 255,242,255 255,255,255 237,255,231 241,255,211 255,255,218 255,254,238 234,235,255 173,223,255 69,164,255 26,147,250 8,156,246 2,181,248 0,184,231 9,175,212 101,199,241 201,242,255 255,243,245 255,255,244 246,255,241 228,244,243 225,221,255 241,221,255 247,238,255 236,253,250 214,253,231 226,255,245 253,252,255 255,230,250 255,230,241 255,249,251 216,246,251 192,253,255 126,152,255 31,74,225 21,85,255 0,66,255 17,87,241 40,91,183 190,222,251 234,253,244 247,255,244 248,252,253 252,245,255 255,242,255 255,243,255 252,245,252 235,249,243 222,253,238 240,255,230 239,255,243 239,254,255 224,235,255 184,195,253 110,120,190 78,90,156 138,152,204 224,242,255 228,250,255
255,255,248 255,255,248 255,255,248 255,255,247 248,250,244 247,248,246 250,251,255 251,253,255 249,249,255 244,244,255 248,250,255 222,226,231 181,186,185 139,146,139 99,108,95 130,140,123 69,67,43 66,64,46 62,59,51 65,58,65 74,67,82 73,67,86 52,49,65 30,29,39 0,0,0 36,39,30 2,5,0 23,23,11 5,1,0 12,2,8 23,8,22 9,0,13 27,0,0 28,4,6 12,0,0 1,2,0 0,12,8 0,4,0 13,39,33 106,131,127 112,133,131 118,133,136 133,142,152 137,140,155 121,122,143 114,112,141 115,115,145 108,110,141 106,119,165 100,116,163 98,119,171 83,111,171 73,108,174 80,121,194 80,128,206 77,127,209 89,139,222 86,132,216 88,128,210 93,126,205 92,116,192 88,106,177 98,109,177 111,120,187 113,109,134 135,126,153 142,127,158 143,126,159 119,104,142 118,111,156 117,123,176 103,127,185 110,151,213 132,183,245 160,213,255 166,210,255 208,237,255 212,222,255 127,119,149 139,120,145 123,122,118 134,133,135 150,151,161 189,190,204 114,118,129 113,121,121 122,130,119 141,146,131 172,171,161 236,228,229 255,250,255 255,247,255 251,252,255 245,255,241 235,255,220 231,255,208 250,247,255 178,179,200 123,129,142 106,118,120 128,142,136 116,127,117 174,182,172 221,220,216 132,123,126 142,129,137 140,126,137 134,123,131 144,143,145 247,255,248 237,255,241 239,255,244 251,243,255 241,250,255 241,255,245 248,255,227 255,254,226 255,255,254 204,235,255 109,190,255 39,159,254 11,155,255 2,161,255 0,170,252 0,170,235 10,167,223 71,184,241 130,207,255 253,252,255 249,255,247 242,255,241 237,244,247 238,229,255 245,227,255 244,239,255 235,255,248 229,255,242 228,249,241 255,250,255 255,238,254 255,247,253 254,250,255 219,249,255 117,171,204 66,95,224 21,65,220 12,77,255 0,68,251 13,82,229 111,160,246 220,247,255 237,253,242 249,255,245 249,252,255 251,246,255 255,244,255 255,244,255 253,247,252 238,250,244 227,253,240 249,255,239 243,255,245 235,247,255 220,230,255 205,216,255 153,164,226 102,113,173 119,134,180 230,247,255 234,253,255
254,244,255 255,249,255 255,253,255 254,255,246 248,253,238 248,254,235 248,255,237 251,255,243 251,255,251 251,255,255 169,172,177 2,4,12 1,4,9 0,0,1 7,12,11 0,3,0 10,0,30 24,0,43 28,7,45 15,0,30 2,0,15 0,0,10 0,0,7 0,0,5 15,19,20 0,0,1 27,31,32 0,0,3 9,7,13 9,6,15 8,2,13 5,0,10 12,10,10 9,9,3 12,15,0 22,28,3 8,23,0 0,11,0 1,28,8 49,81,76 113,148,162 107,144,178 101,134,183 96,124,184 88,109,171 95,108,170 104,112,171 116,120,178 23,123,171 16,113,169 11,103,176 14,96,191 16,88,206 22,84,222 37,88,244 51,97,255 29,68,230 37,74,226 49,84,218 59,96,208 67,105,193 67,109,174 64,107,156 60,105,143 85,131,149 70,111,136 94,125,164 91,114,170 80,97,178 74,89,199 71,90,227 23,53,212 37,79,252 6,60,231 14,75,231 20,81,209 33,90,183 52,101,157 83,123,151 110,146,156 108,113,144 111,117,154 144,149,194 188,194,241 126,135,173 129,140,162 122,133,137 118,127,117 132,133,123 205,198,195 255,249,255 255,249,255 250,242,249 248,251,242 245,255,232 239,255,219 253,237,244 147,133,137 147,139,139 123,122,118 130,133,124 137,142,133 223,226,217 244,241,236 133,124,121 141,127,128 141,127,128 135,123,121 145,139,132 244,244,232 250,255,241 251,255,242 220,246,255 228,243,255 252,252,255 255,252,248 251,243,243 227,248,255 154,221,255 47,163,228 4,159,246 0,162,255 0,164,255 0,161,254 8,159,244 24,164,241 41,172,246 50,175,249 214,250,255 223,252,249 239,252,244 253,244,254 255,236,255 250,236,255 240,246,255 233,255,245 239,255,247 234,239,240 255,249,255 255,245,255 255,253,255 233,246,254 205,241,255 53,98,165 35,67,210 20,68,228 2,69,248 0,76,249 15,80,213 173,215,255 229,250,255 240,249,239 252,255,248 249,253,255 249,249,255 255,246,255 255,247,255 253,251,251 242,253,245 232,253,244 250,255,241 248,255,247 238,247,255 224,233,255 230,240,255 210,222,255 162,175,221 155,169,205 230,244,255 234,250,255
244,230,255 251,239,255 255,250,255 255,255,249 250,255,235 249,255,227 246,255,222 243,254,222 244,253,232 249,254,245 33,35,36 2,1,10 0,0,7 16,15,25 0,0,6 1,2,6 22,0,62 10,0,44 7,0,34 4,0,21 6,0,14 9,11,12 6,12,7 2,9,4 5,13,13 5,13,20 0,0,10 11,14,29 0,0,11 0,0,10 1,3,13 11,14,22 0,0,3 11,16,17 0,1,0 0,0,0 5,4,13 0,0,20 57,69,117 201,222,255 166,198,255 143,182,255 107,149,255 95,134,242 83,116,202 95,119,179 96,112,148 107,118,140 24,118,183 31,119,190 21,101,186 28,95,194 43,93,211 47,86,215 60,85,225 64,81,222 108,120,252 122,134,252 131,147,243 135,156,224 141,171,212 156,194,212 169,213,212 172,220,208 140,202,208 70,129,138 73,124,140 88,130,159 150,185,235 153,184,255 145,178,255 100,138,255 62,107,255 1,55,226 14,74,234 30,94,226 65,128,220 66,128,176 70,129,139 68,126,115 123,126,170 99,102,153 113,114,175 97,98,166 101,104,165 107,113,158 120,127,152 110,117,126 105,104,113 158,149,169 221,204,241 249,226,255 245,225,255 244,231,255 241,235,255 228,227,255 226,200,188 158,136,125 160,142,135 147,136,132 122,119,115 197,197,197 237,239,239 226,227,225 134,131,127 135,129,122 137,128,119 134,124,114 146,138,125 238,232,219 255,255,244 255,255,245 208,253,255 235,245,255 255,242,255 255,247,255 255,245,255 181,224,243 100,195,228 40,177,226 3,171,235 0,170,248 0,164,252 13,158,250 41,157,252 48,164,253 30,168,250 7,170,246 145,227,245 189,244,253 241,253,255 255,245,255 255,238,255 255,244,255 241,255,253 232,255,241 246,255,248 248,237,247 255,247,255 255,248,252 240,251,243 211,243,255 163,201,255 44,81,193 42,81,239 17,69,239 0,64,238 7,83,243 31,92,208 194,228,255 224,236,248 255,255,247 255,255,251 248,254,255 245,249,255 250,250,255 255,252,254 255,253,249 247,254,247 239,253,247 251,252,242 252,255,251 248,254,255 233,241,255 236,248,255 236,247,255 215,226,255 219,231,255 232,243,255 236,246,253
250,235,255 255,243,255 255,248,255 251,251,245 249,255,232 252,255,228 250,255,226 247,255,226 242,249,228 225,228,219 9,8,10 16,12,23 6,2,14 14,10,21 0,0,6 3,3,9 22,1,46 12,0,31 13,0,24 22,17,26 15,19,14 0,5,0 0,6,0 0,11,0 0,3,0 17,28,32 0,0,10 0,0,16 3,10,27 9,17,30 0,4,14 0,0,8 12,11,20 0,0,8 6,0,20 13,3,39 4,0,52 46,40,127 89,93,211 71,86,232 35,62,226 38,73,237 40,80,228 71,108,222 70,103,172 103,128,148 114,130,112 129,140,100 99,120,188 157,176,244 176,192,255 192,204,255 214,220,255 225,226,255 233,232,255 222,219,255 227,225,255 241,240,255 244,248,255 237,246,255 231,245,251 231,249,248 224,246,241 212,236,228 175,210,224 108,142,148 99,129,124 107,134,118 216,242,224 233,255,251 222,252,255 205,237,255 188,224,255 149,189,255 95,137,234 41,81,169 132,173,236 153,190,224 96,129,138 115,148,141 124,123,133 123,121,141 149,144,183 126,123,173 143,141,193 115,120,159 104,112,135 120,129,142 139,145,158 126,124,154 116,107,163 110,95,179 104,88,195 119,107,225 152,145,255 173,171,255 172,144,127 145,121,109 129,112,109 131,121,127 131,131,145 235,241,255 241,251,255 232,244,255 129,140,144 124,131,128 125,129,118 127,125,114 141,137,126 225,217,210 255,255,252 255,250,250 213,255,255 252,252,255 255,234,253 255,242,255 244,246,255 134,195,215 69,174,195 86,221,249 40,199,237 2,179,230 0,163,230 27,161,245 63,161,255 58,158,252 25,164,250 0,175,251 65,193,222 147,229,254 234,251,255 255,243,255 255,235,255 255,250,253 241,255,244 231,255,234 251,255,251 255,239,255 255,244,255 255,250,247 226,255,240 200,250,255 94,138,233 51,84,241 36,81,255 5,65,243 0,68,240 6,81,227 66,121,220 205,229,255 237,237,243 255,255,248 255,255,254 246,252,255 240,251,255 244,253,255 253,254,250 255,255,245 252,254,248 247,253,252 255,253,253 255,250,251 253,255,255 243,249,254 236,247,255 232,247,255 225,240,249 243,253,255 243,251,255 247,251,255
254,248,255 254,249,255 247,246,250 237,237,231 237,240,225 247,252,231 255,255,239 254,255,241 255,255,249 250,248,247 145,141,146 0,0,4 0,0,4 8,7,11 6,5,7 0,0,0 0,6,0 12,20,3 45,55,38 62,73,57 49,62,48 39,53,41 68,83,75 111,126,122 113,127,125 132,145,147 131,143,147 3,15,21 0,11,19 0,9,17 0,0,7 13,24,32 16,0,7 26,12,24 8,0,21 0,0,28 25,29,88 72,84,166 80,99,204 60,85,205 86,118,243 108,140,255 133,162,255 157,182,244 109,126,147 123,134,114 136,140,88 152,152,82 163,129,170 254,223,255 255,243,255 255,241,255 252,241,251 244,241,243 248,254,249 226,238,232 228,245,242 229,248,253 226,247,255 219,240,255 213,230,255 192,209,255 158,172,238 126,141,210 131,122,172 117,110,143 140,134,139 133,132,106 233,236,186 255,255,207 245,255,202 237,254,217 220,238,231 223,239,255 195,210,255 98,109,166 118,121,176 152,150,196 112,106,141 123,114,141 130,128,88 151,147,123 208,203,202 250,244,255 244,241,255 189,196,213 108,122,121 117,137,124 105,128,113 99,119,120 99,113,142 102,113,175 100,109,199 81,94,204 63,80,200 57,77,202 159,140,127 150,135,132 140,132,143 126,127,155 140,150,190 176,194,241 197,222,255 220,248,255 113,140,160 106,130,136 111,130,127 118,129,121 129,133,128 205,200,202 255,249,255 255,242,255 229,255,248 255,253,255 255,233,255 251,233,255 197,229,255 100,181,208 79,182,201 141,255,255 98,229,249 37,194,227 3,167,220 25,165,242 51,161,255 42,150,251 11,155,250 0,173,255 6,171,214 98,209,249 207,237,255 255,237,255 255,238,254 255,253,243 240,255,230 227,255,225 255,255,254 255,240,255 255,237,255 253,251,243 225,255,245 194,253,255 37,86,208 35,68,255 12,64,254 3,67,252 4,82,249 7,81,213 104,154,236 216,234,255 255,248,248 255,251,244 255,253,255 244,252,255 234,252,255 238,255,252 248,255,244 255,255,242 255,253,248 253,252,255 255,252,255 250,241,244 253,251,251 250,255,251 245,255,250 241,255,248 231,246,238 244,255,252 251,255,255 255,254,255
253,255,245 253,255,246 244,246,240 234,233,229 234,232,232 246,242,247 255,248,255 253,246,253 235,228,235 255,253,255 253,249,254 239,238,240 211,211,211 253,255,254 231,235,230 253,255,252 241,255,216 238,255,220 236,255,230 238,255,246 241,254,255 241,250,255 237,244,255 230,238,255 241,252,255 190,202,208 23,37,35 0,5,0 0,3,0 14,25,22 10,19,22 0,0,4 26,7,0 12,0,0 28,27,29 104,116,126 158,183,203 183,217,247 200,236,255 208,241,255 208,234,255 224,241,255 242,249,255 243,242,244 141,133,120 137,126,99 148,135,97 154,140,98 175,138,140 255,240,241 255,253,252 255,247,247 244,250,249 228,249,250 221,255,255 201,247,255 200,252,255 174,228,255 135,187,253 101,148,232 78,119,222 65,99,219 58,86,217 51,77,215 134,110,182 112,89,144 146,127,154 150,134,128 232,220,186 255,255,220 255,255,219 255,255,228 249,249,235 241,241,253 246,244,255 193,188,239 107,95,155 120,105,163 143,122,177 136,112,166 151,147,106 145,140,115 215,209,210 255,247,255 248,246,255 227,234,253 153,173,168 114,144,115 109,145,103 117,154,116 113,150,130 133,168,172 172,209,237 171,210,255 124,168,222 89,135,193 127,122,124 122,122,136 112,117,150 96,110,163 89,114,184 50,84,160 61,103,174 78,125,181 87,132,169 84,127,144 100,135,139 109,130,131 115,126,130 180,180,194 254,244,255 253,238,255 243,255,248 247,248,255 238,239,255 191,221,255 123,194,244 92,187,226 125,218,243 175,255,255 154,249,255 84,211,236 22,177,226 11,168,242 18,161,255 13,150,255 0,153,255 0,166,255 0,172,231 51,185,239 155,207,254 242,229,255 255,245,255 255,252,236 236,254,213 223,247,213 248,250,251 255,241,255 255,238,255 251,253,241 225,255,242 166,227,255 20,74,215 7,48,255 0,57,255 3,71,255 2,80,246 16,89,211 136,182,253 226,236,255 255,251,248 255,238,234 255,251,255 242,251,255 229,252,255 233,255,248 244,255,238 255,255,238 255,252,249 255,249,255 255,249,255 251,237,243 255,250,249 253,255,245 249,255,241 248,255,241 245,255,239 248,255,242 253,255,249 255,252,254
