50 170
238,249,255 241,252,255 246,255,255 249,254,255 249,252,250 252,252,246 255,255,245 255,255,247 255,255,244 255,251,238 255,251,238 255,255,244 255,255,247 255,254,245 255,255,248 255,255,249 255,238,254 255,240,252 255,244,253 255,250,253 255,255,254 250,255,251 240,255,248 233,255,245 229,255,242 233,255,244 239,255,246 245,255,246 253,253,247 255,250,248 255,250,249 255,250,252 255,247,250 255,245,249 255,247,251 254,253,255 245,251,255 235,242,251 231,232,246 235,228,243 255,238,255 255,240,255 255,242,255 255,239,255 255,237,251 255,238,247 255,241,249 255,246,250 253,253,253 252,252,252 246,246,246 239,239,239 239,239,239 246,246,246 252,252,252 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,246,255 255,247,255 255,249,255 254,251,253 248,252,247 243,253,241 241,253,235 240,253,231 248,255,241 241,255,242 239,255,254 220,237,255 214,234,255 175,201,255 92,120,197 68,96,183 34,69,227 24,63,225 17,69,230 11,73,233 4,70,225 11,74,219 26,81,220 36,80,217 40,77,215 50,83,223 48,80,217 67,99,218 172,203,255 206,236,255 224,249,251 241,255,242 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 253,253,253 254,254,254 255,255,255 253,253,253 254,254,254 254,254,254 255,255,255 255,255,255 254,254,254 254,254,254 253,253,253 253,227,255 255,239,255 254,236,255 232,221,247 230,225,240 248,251,255 248,255,252 246,255,247 244,255,242 246,255,242 246,255,244 246,255,243 243,253,241 243,250,243 251,254,252 253,255,255 255,241,255 249,245,251 243,253,237 241,255,229 240,255,228 240,255,237 243,255,248 250,250,255 243,236,243 249,241,241 240,237,229 220,224,225 228,233,255 225,231,255 168,170,255 140,140,255 127,161,245 132,158,218 223,239,255 247,252,243 255,255,237 255,255,236 255,255,252 251,248,255 246,250,255 235,244,254 244,254,248 251,255,244 251,255,238 253,255,252 244,244,255 210,208,237 37,73,241 37,73,227 49,83,213 67,99,198 155,185,250 214,240,255 226,244,255 233,245,251 240,245,248 245,244,248
235,251,255 239,254,255 244,255,255 249,254,255 254,252,251 255,252,247 255,252,246 255,254,248 255,247,242 255,247,242 255,249,246 255,250,251 255,249,251 254,247,252 252,248,254 253,250,255 255,235,255 255,236,255 255,238,255 255,243,255 247,248,252 239,250,247 236,255,246 236,255,247 231,255,240 236,255,244 243,255,245 247,251,245 254,246,246 255,245,250 255,245,254 255,243,254 228,250,255 220,247,255 208,248,255 199,251,255 186,248,255 174,237,255 170,227,248 177,222,243 200,229,250 229,240,255 247,245,255 250,243,255 255,247,255 255,253,255 253,255,255 250,255,254 252,252,252 251,251,251 245,245,245 237,237,237 237,237,237 245,245,245 251,251,251 252,252,252 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,249,255 255,249,255 255,246,255 250,247,249 244,248,243 242,250,239 243,253,236 244,255,234 250,255,241 235,245,232 238,251,249 219,234,250 221,239,255 181,201,255 75,100,172 60,87,168 54,91,249 25,69,240 12,69,254 6,75,255 0,69,255 1,76,255 13,84,248 8,72,226 20,78,231 34,89,246 8,63,220 32,86,227 91,144,248 179,227,255 204,248,247 225,255,234 254,254,254 255,255,255 255,255,255 255,255,255 253,253,253 252,252,252 254,254,254 255,255,255 253,253,253 254,254,254 254,254,254 255,255,255 255,255,255 254,254,254 254,254,254 253,253,253 255,255,251 251,245,240 251,247,242 255,255,251 246,250,244 223,230,225 224,235,232 243,255,255 229,241,247 229,238,251 233,240,255 241,244,255 248,244,255 241,233,255 222,210,255 206,194,244 235,201,255 200,179,241 187,185,215 213,228,231 236,255,251 232,254,252 227,242,251 238,242,255 249,247,255 238,236,235 231,238,223 244,255,251 232,250,255 169,188,255 57,75,200 57,71,231 47,92,203 51,88,170 205,226,255 247,252,251 255,255,240 255,255,239 255,253,250 243,238,253 244,245,255 226,233,242 240,249,239 253,255,239 246,253,232 251,255,252 245,249,255 203,208,241 30,74,255 31,74,249 34,78,223 55,94,203 141,176,249 212,242,255 226,248,255 240,251,255 245,250,253 250,249,253
238,254,253 242,254,254 247,255,254 252,255,253 255,253,250 255,251,249 255,252,250 255,253,251 255,251,253 255,252,255 255,252,255 245,248,255 232,244,255 223,244,255 218,244,255 213,243,255 226,233,255 228,235,255 233,243,255 237,250,255 235,249,255 232,247,249 237,253,246 244,255,248 241,255,242 247,255,244 247,255,245 247,248,246 250,246,251 255,249,255 255,247,255 254,242,255 128,215,255 116,211,250 103,210,247 91,214,248 79,212,245 72,206,236 74,200,228 88,198,224 101,189,213 116,181,202 153,197,214 203,235,246 228,255,255 223,253,248 214,248,238 220,254,243 255,255,255 255,255,255 253,253,253 247,247,247 247,247,247 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,249,255 254,246,253 246,242,247 240,239,241 238,240,240 239,246,239 245,251,240 250,255,240 250,253,238 233,235,223 237,240,238 224,230,241 239,248,255 219,233,255 137,157,212 142,163,224 60,101,200 39,85,210 25,83,242 8,76,255 0,63,255 0,73,255 10,90,251 9,85,227 4,79,217 7,80,226 0,70,224 10,80,227 31,97,209 138,197,253 204,255,254 218,255,229 251,251,251 253,253,253 254,254,254 255,255,255 254,254,254 254,254,254 254,254,254 255,255,255 253,253,253 254,254,254 254,254,254 255,255,255 255,255,255 254,254,254 254,254,254 253,253,253 249,255,203 255,255,216 255,255,224 251,255,229 249,255,241 246,255,252 243,253,255 228,235,255 231,236,255 215,215,255 186,180,245 146,135,208 105,90,171 80,61,146 70,48,137 71,46,136 78,28,162 72,36,148 72,56,134 67,71,120 52,68,105 49,63,105 80,86,139 124,121,176 199,196,235 245,247,255 248,255,248 220,246,228 205,242,246 183,223,255 66,106,208 43,81,215 35,90,227 32,77,182 198,224,255 242,248,255 255,253,235 255,255,237 255,254,250 252,245,255 240,240,255 225,231,238 243,249,238 255,255,236 246,251,230 250,255,254 241,249,255 206,214,254 7,57,255 13,63,247 14,63,215 40,86,198 124,165,238 209,241,255 227,250,255 243,255,255 252,254,255 255,252,255
247,255,251 250,255,251 254,255,250 255,255,250 255,255,250 255,254,251 255,253,253 255,252,255 246,248,255 236,247,255 212,239,255 184,225,250 162,219,250 151,222,255 141,222,255 130,216,255 121,203,251 130,207,253 155,223,255 190,243,255 217,253,255 230,252,255 244,252,251 255,255,249 255,251,242 255,254,245 255,252,248 244,249,250 239,251,255 232,252,255 219,246,255 202,233,255 49,172,238 34,168,232 19,169,229 9,174,229 3,177,229 0,176,223 11,177,218 31,177,213 51,167,200 109,199,224 174,238,255 211,255,255 223,255,255 224,255,251 225,255,245 228,255,247 253,253,253 255,255,255 255,255,255 252,252,252 252,252,252 255,255,255 255,255,255 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,254,253 251,252,250 245,247,247 239,243,244 240,244,245 245,247,248 254,252,251 255,255,251 255,252,245 247,237,230 245,236,232 235,230,232 248,248,255 243,250,255 210,222,250 223,238,255 207,243,255 191,231,255 149,198,255 78,136,255 12,78,255 0,62,243 0,72,226 0,77,204 22,99,222 0,73,209 13,89,242 4,75,232 26,88,218 99,151,228 205,248,255 223,255,241 251,251,251 251,251,251 252,252,252 254,254,254 255,255,255 255,255,255 252,252,252 248,248,248 253,253,253 254,254,254 254,254,254 255,255,255 255,255,255 254,254,254 254,254,254 253,253,253 243,255,195 255,255,220 255,255,228 237,246,225 237,245,245 243,248,255 205,207,248 145,145,205 56,52,124 55,48,129 54,45,131 59,48,134 80,66,148 116,102,180 162,146,223 196,179,253 173,129,254 149,118,223 106,93,173 62,67,128 46,57,117 48,56,133 51,49,145 52,38,143 57,41,129 81,75,130 125,135,153 180,208,209 205,247,255 176,226,255 31,84,181 13,66,193 19,85,244 24,76,200 181,210,255 240,244,255 255,249,235 255,255,237 255,250,247 255,247,255 244,242,255 238,242,247 252,255,244 255,255,236 250,255,233 248,255,255 235,246,255 201,216,255 8,65,255 21,78,255 23,77,231 49,99,211 122,166,237 206,242,255 217,241,253 237,247,247 254,252,252 255,250,253
255,255,247 255,255,247 255,255,246 255,255,248 255,254,250 255,255,252 255,253,255 244,252,255 215,236,251 190,230,249 147,207,236 99,183,218 70,176,217 55,181,229 44,182,234 30,176,228 19,180,230 27,175,222 63,187,227 124,217,250 184,244,255 225,253,255 251,252,255 255,252,251 255,247,243 255,251,249 255,251,251 239,249,255 219,253,255 196,252,255 159,232,254 123,207,232 42,165,255 30,162,253 16,163,249 8,171,250 2,177,251 3,179,244 17,179,238 42,180,232 66,173,217 155,229,255 209,253,255 223,246,255 223,232,235 242,246,240 254,255,242 247,249,230 250,250,250 253,253,253 254,254,254 252,252,252 252,252,252 254,254,254 253,253,253 250,250,250 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,255,248 251,255,249 249,255,253 248,253,254 249,252,255 252,251,255 255,252,255 255,253,255 255,250,251 255,246,243 255,243,238 255,242,236 252,245,242 250,250,250 246,251,254 246,254,255 238,255,217 227,253,255 163,195,255 71,109,255 17,62,253 11,64,251 24,82,241 35,97,229 74,140,255 21,89,232 14,78,250 8,65,248 26,71,236 61,93,212 164,183,244 222,234,255 253,253,253 251,251,251 250,250,250 254,254,254 255,255,255 255,255,255 246,246,246 238,238,238 253,253,253 254,254,254 254,254,254 255,255,255 255,255,255 254,254,254 254,254,254 253,253,253 255,255,251 240,235,237 234,226,243 238,231,255 205,195,248 127,116,189 69,57,145 53,42,138 58,47,143 68,62,151 104,100,176 161,162,220 221,223,255 243,249,255 244,253,255 228,237,240 241,219,255 250,240,255 241,246,255 190,208,237 107,126,177 48,58,146 45,38,165 71,49,198 62,34,177 72,50,162 63,59,131 57,74,125 89,124,180 151,197,255 54,103,235 28,80,241 0,67,241 14,72,208 157,188,255 238,244,255 255,250,238 255,255,241 255,246,243 252,242,255 249,248,255 250,253,255 255,255,243 255,255,231 255,255,238 248,255,255 223,237,255 196,213,255 0,54,255 11,73,255 15,74,224 44,98,205 112,160,226 203,239,255 215,238,246 238,247,244 255,251,248 255,248,252
255,255,245 255,255,246 255,255,245 255,255,246 255,255,249 255,255,254 250,253,255 237,252,255 220,254,255 185,242,255 127,212,244 66,179,219 31,169,216 17,178,230 4,181,238 0,174,232 0,191,242 0,172,220 7,169,211 77,197,232 157,233,255 217,248,255 252,247,255 255,245,248 255,247,247 255,250,251 255,250,254 235,251,255 205,252,255 164,243,255 111,213,236 64,180,205 49,154,255 37,151,255 25,154,255 15,162,255 8,167,255 9,167,245 22,166,237 48,167,229 150,234,255 185,235,255 216,234,255 240,234,253 255,244,252 255,253,249 255,255,242 255,251,235 252,252,252 255,255,255 255,255,255 253,253,253 253,253,253 255,255,255 255,255,255 252,252,252 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 246,255,240 248,255,245 248,255,251 248,255,255 250,253,255 254,250,255 255,246,255 255,244,255 255,239,244 255,248,248 255,254,248 255,255,247 255,251,239 254,248,237 255,255,248 246,252,241 255,255,203 244,255,240 154,172,243 51,74,226 17,46,244 28,63,255 35,78,247 40,88,230 132,187,255 69,124,255 9,61,251 27,70,255 25,54,252 56,70,223 126,127,225 233,226,255 255,255,255 252,252,252 250,250,250 254,254,254 255,255,255 255,255,255 242,242,242 230,230,230 253,253,253 254,254,254 254,254,254 255,255,255 255,255,255 254,254,254 254,254,254 253,253,253 248,225,255 253,229,255 210,186,255 126,101,187 68,44,146 64,39,153 67,47,166 60,42,159 53,41,147 116,110,197 194,195,255 236,247,255 237,255,252 231,255,223 236,255,212 246,255,213 255,255,252 229,239,226 225,249,231 228,255,255 195,225,254 104,117,203 45,36,176 43,14,189 57,18,197 62,28,182 57,39,156 37,42,135 31,54,153 83,120,248 12,55,224 25,70,255 1,77,255 26,86,230 145,179,255 236,241,255 255,246,237 255,255,241 255,249,246 255,248,255 252,249,255 253,254,255 253,254,238 252,254,225 255,255,238 246,255,255 214,230,255 191,210,255 0,60,255 16,78,255 15,75,223 39,96,201 102,151,213 196,233,255 212,234,239 239,246,241 255,254,251 255,251,254
255,251,248 255,251,252 255,250,255 248,247,255 242,244,255 242,244,254 247,251,252 253,255,249 239,249,232 239,255,243 219,255,250 164,234,241 93,194,226 34,167,224 6,164,242 0,170,255 2,169,250 0,171,247 6,177,245 10,170,224 46,178,218 141,234,255 212,255,255 224,232,225 254,244,227 255,255,241 233,255,244 192,253,255 159,255,255 86,211,255 18,161,236 15,165,253 9,186,247 0,169,241 2,161,249 14,165,255 13,160,252 22,158,230 79,183,230 161,217,242 223,232,245 255,249,255 253,241,253 238,247,255 226,253,255 217,245,255 233,249,255 246,247,251 226,252,255 231,255,255 231,250,255 242,254,255 242,249,252 245,250,251 250,255,255 234,243,240 243,255,252 239,255,252 236,255,250 235,255,249 239,255,249 242,255,247 248,255,249 250,255,249 255,251,233 255,244,226 255,255,238 255,252,234 252,249,234 255,255,247 255,252,249 255,242,245 255,243,250 255,249,255 250,244,255 243,252,255 217,234,247 234,248,255 236,243,255 241,242,255 255,255,230 209,233,255 43,114,218 0,62,237 0,69,255 0,67,255 38,69,214 178,166,255 238,208,255 221,205,255 63,83,202 18,75,231 0,72,249 0,70,245 12,82,236 117,174,255 247,255,235 223,237,219 248,255,254 243,247,255 241,243,255 250,248,255 255,251,255 251,246,245 254,247,238 255,255,244 255,252,239 255,255,248 245,250,248 236,249,251 214,234,239 232,255,255 215,236,255 99,115,191 56,65,169 36,36,166 38,33,172 57,53,179 44,44,138 64,66,124 141,146,171 225,229,234 255,255,254 243,243,243 242,244,244 250,255,255 246,255,254 239,253,247 251,255,238 222,237,223 241,255,255 238,245,255 246,240,255 255,237,255 94,77,141 55,46,143 43,42,170 36,37,179 41,33,170 61,44,171 52,39,167 31,38,189 26,62,246 4,63,255 0,76,245 24,89,217 167,185,255 245,230,255 255,246,255 253,241,253 250,252,255 243,252,249 255,255,234 255,255,224 255,255,231 247,255,247 234,250,255 238,242,255 252,236,255 255,235,251 23,82,208 7,78,235 0,75,255 26,81,242 113,133,240 233,227,255 231,229,241 224,241,244 223,254,255 232,255,248
255,252,249 255,252,252 255,250,255 248,247,255 243,245,255 244,246,255 249,251,252 253,255,247 255,255,245 241,255,240 225,255,249 196,255,255 136,226,255 67,184,239 22,165,240 13,168,255 1,164,250 1,170,251 2,174,246 11,174,236 35,175,222 83,183,217 161,219,238 236,255,255 249,253,247 240,249,239 219,253,247 185,254,255 129,231,255 58,185,240 19,162,237 19,169,255 0,170,242 8,169,251 22,167,255 25,161,255 26,156,239 51,171,231 117,209,244 194,245,255 238,249,255 255,251,255 236,240,255 210,241,255 196,248,255 190,246,255 212,254,255 226,253,255 230,241,255 242,250,255 245,246,255 255,251,255 255,246,255 255,247,255 255,251,255 254,244,250 255,254,255 255,255,255 252,254,254 250,252,252 251,252,250 253,251,250 255,251,250 255,251,251 248,251,255 224,242,253 220,255,255 203,255,255 197,252,255 214,255,255 228,253,255 247,251,255 232,227,236 254,250,255 250,255,255 232,248,247 229,247,248 241,255,255 238,243,252 250,249,255 236,231,252 134,159,223 22,91,218 0,74,251 0,79,255 0,75,235 99,132,235 229,225,255 253,232,255 237,229,255 145,172,252 15,78,206 6,90,250 0,76,245 0,74,234 21,84,236 213,228,224 243,255,255 243,255,255 241,248,255 246,250,255 253,250,255 252,246,255 255,248,253 255,250,247 255,255,248 255,253,239 255,255,247 243,250,245 243,255,255 237,252,255 218,235,255 131,150,211 55,68,147 44,49,158 37,36,170 40,34,175 42,38,164 52,51,145 54,56,114 197,201,226 242,245,250 255,255,255 244,244,244 250,252,253 250,255,255 242,253,251 237,251,247 244,255,235 236,250,239 243,255,255 236,244,255 249,244,255 253,237,255 145,130,188 61,53,146 41,43,167 35,38,177 40,34,169 59,45,170 52,40,166 31,39,186 24,65,242 4,66,255 0,75,245 23,87,219 160,181,255 243,231,255 255,247,255 252,243,253 248,252,255 242,250,249 249,254,233 255,255,225 255,255,231 243,255,248 233,249,255 237,243,255 250,239,255 255,238,250 35,93,222 12,83,240 0,73,253 20,75,236 107,127,234 233,228,255 241,240,250 239,255,255 220,251,252 229,253,245
255,255,249 255,253,250 252,248,253 245,246,255 243,247,255 246,248,255 249,250,254 255,252,247 255,255,242 247,254,239 236,255,248 216,255,255 178,245,255 117,211,255 60,175,242 30,156,234 8,167,255 5,170,255 0,161,241 0,168,239 28,179,240 45,163,212 101,179,215 200,244,255 224,252,255 214,246,252 199,252,255 154,237,255 79,190,228 34,167,225 24,169,245 15,164,252 0,162,251 17,163,255 36,162,255 47,157,245 65,169,236 109,201,242 170,240,255 220,255,255 235,248,250 235,244,255 176,208,237 126,194,231 102,195,234 96,193,227 119,200,227 131,198,219 220,231,245 241,248,255 248,248,255 255,249,255 255,245,255 255,244,255 255,249,255 255,245,253 255,251,255 255,252,254 255,252,253 255,252,253 255,251,252 255,251,252 255,250,252 255,250,252 107,197,251 68,170,223 55,173,224 44,173,222 44,171,216 79,185,226 129,203,237 189,231,254 209,228,241 239,249,249 250,255,251 235,247,235 248,255,248 251,255,251 246,242,241 255,253,255 187,186,255 67,91,210 15,74,230 0,75,253 0,74,239 24,91,206 165,195,242 255,255,245 255,255,228 253,255,236 211,243,255 44,109,194 7,90,222 1,86,242 11,86,249 0,64,226 151,170,205 232,249,255 221,237,253 236,248,254 250,255,255 255,253,255 250,240,252 255,249,255 255,249,255 255,254,251 255,255,243 250,255,242 240,250,244 243,252,255 237,244,255 159,163,211 58,72,144 27,36,126 42,45,160 46,41,180 47,41,184 39,33,158 61,60,152 81,82,138 240,244,255 251,254,255 251,251,251 251,248,250 255,253,255 249,252,255 242,249,252 246,255,255 246,250,239 250,255,254 244,255,255 240,247,255 253,251,255 253,240,255 208,198,245 66,63,148 39,46,163 33,39,174 38,35,168 57,46,168 48,42,161 27,43,180 22,67,234 1,69,255 0,72,249 18,84,219 152,175,253 238,232,255 255,247,255 253,246,253 246,253,255 237,249,251 245,252,239 254,255,234 253,255,238 241,254,252 234,249,255 237,246,255 249,245,255 255,244,248 42,100,230 12,83,241 0,72,252 18,73,234 105,124,229 234,229,255 247,246,255 239,255,255 224,254,255 232,255,250
255,255,248 255,254,249 247,249,250 244,247,255 243,249,255 246,250,255 250,250,255 255,250,247 249,243,232 255,255,245 251,255,249 224,247,249 200,243,255 176,238,255 122,204,255 69,159,224 13,159,249 12,168,255 0,166,251 0,167,249 12,175,251 30,167,235 66,169,226 119,191,238 167,225,255 190,250,255 171,248,255 100,200,234 39,163,211 30,169,232 29,174,253 10,156,245 10,165,255 18,154,255 41,149,244 79,165,241 129,203,251 178,240,255 212,255,252 233,255,245 243,255,254 220,244,255 137,196,236 67,168,223 33,166,224 25,163,216 49,170,212 59,165,202 193,227,227 227,255,255 236,255,255 245,253,253 252,250,250 253,245,245 255,253,251 255,248,244 255,253,246 255,255,247 254,255,247 252,255,247 251,255,248 250,255,248 252,255,248 251,255,247 69,203,255 18,163,248 0,161,244 0,164,246 0,161,238 36,173,241 107,205,255 195,250,255 227,250,255 244,246,246 255,255,243 255,255,237 255,255,245 248,236,234 255,244,253 255,238,253 123,125,255 45,64,227 25,72,248 9,74,249 7,74,219 93,139,227 223,243,255 255,255,224 255,255,213 255,255,221 218,249,252 116,173,234 11,83,195 1,77,220 14,79,241 26,84,250 89,110,195 186,208,255 213,234,255 231,250,255 250,255,251 255,255,252 255,242,253 255,247,255 255,247,255 255,252,255 252,255,247 247,255,243 236,250,246 232,240,255 160,157,213 85,74,154 38,48,132 37,41,143 50,48,172 51,42,186 48,39,183 45,39,164 55,53,143 144,147,198 241,245,255 251,252,255 255,254,254 255,254,255 255,250,255 246,245,254 247,250,255 248,254,255 249,247,246 250,253,255 246,254,255 241,247,252 255,254,255 250,242,253 240,233,255 67,70,144 37,48,159 32,42,173 36,36,166 56,47,167 46,43,158 24,45,174 19,70,226 0,73,249 0,71,254 15,81,223 141,170,251 235,234,255 255,246,254 253,252,254 245,253,255 239,250,254 248,253,251 255,255,246 254,255,250 244,254,255 237,252,255 237,250,255 247,251,255 255,251,246 39,96,229 7,77,238 0,71,253 22,77,238 105,124,229 232,228,255 246,242,253 233,250,253 226,255,255 234,255,253
255,255,247 255,255,247 248,250,250 243,249,254 244,250,255 247,251,255 250,250,255 255,248,248 255,243,237 255,255,247 255,255,248 239,244,243 225,244,255 216,250,255 185,233,255 142,198,247 28,156,239 17,159,244 14,175,255 3,176,255 0,160,246 6,162,245 44,172,249 60,163,232 101,190,247 143,232,255 113,216,255 47,168,217 28,164,222 28,173,241 19,165,247 19,163,252 9,162,255 18,148,247 57,154,241 126,193,254 188,238,255 221,255,255 233,255,236 241,255,229 246,255,251 214,248,255 121,197,249 43,168,242 9,169,247 6,170,243 31,178,240 40,172,226 167,220,211 212,255,251 224,255,253 233,255,248 246,255,247 250,251,241 255,255,246 255,255,242 255,255,241 252,255,241 248,255,242 245,255,243 241,255,241 238,255,240 235,254,237 234,253,236 74,201,255 19,161,250 4,165,255 4,175,255 2,166,255 26,161,242 89,181,246 184,227,255 244,250,255 255,250,248 255,247,235 255,255,244 255,252,251 243,225,242 255,242,255 202,181,226 57,72,252 35,60,246 22,62,251 29,79,255 44,91,237 146,178,255 229,241,255 248,243,244 255,251,234 242,249,244 197,225,255 172,221,255 52,113,231 15,75,223 20,75,238 26,77,247 47,76,210 110,140,241 206,234,255 228,251,255 249,255,246 255,255,247 255,248,255 255,240,255 255,246,255 255,251,255 247,255,248 243,255,245 237,253,252 217,221,255 84,71,149 57,35,141 42,45,143 54,52,165 48,41,175 42,32,178 39,29,173 51,44,165 42,39,124 204,207,252 235,238,253 249,249,249 255,255,254 255,253,255 255,248,255 253,249,255 250,251,255 242,248,255 250,242,249 230,227,236 246,252,255 240,245,246 253,255,249 247,245,244 239,239,255 66,75,139 34,50,156 29,43,173 32,36,168 51,47,166 43,43,157 22,46,170 16,73,219 0,76,241 0,71,255 15,79,227 132,162,249 231,236,255 251,248,250 255,255,254 244,253,255 241,251,255 248,254,255 255,254,255 253,253,255 246,252,255 238,251,255 236,252,255 241,253,247 247,255,238 44,99,236 6,74,239 0,71,255 25,79,240 101,120,223 230,226,255 245,242,251 226,243,246 222,251,255 230,251,252
255,255,245 255,255,246 250,253,251 245,251,255 244,251,255 246,250,255 250,249,255 255,249,252 255,254,250 255,251,244 255,249,242 255,250,247 248,251,255 234,249,255 220,243,255 210,239,255 91,194,255 39,157,228 14,159,235 6,172,255 0,161,251 0,165,255 23,172,255 27,156,241 48,166,243 76,193,255 49,175,239 20,160,221 30,178,244 20,169,243 7,152,237 34,176,255 5,157,246 35,160,244 96,187,255 168,227,255 217,255,255 234,255,242 244,255,224 255,255,230 244,253,243 207,243,255 112,193,254 29,163,247 0,162,255 0,165,255 17,171,252 26,164,237 154,208,209 209,255,255 223,255,255 232,252,253 251,255,255 255,252,252 255,254,252 255,254,251 255,252,246 255,254,247 255,255,247 250,254,248 244,252,245 234,246,240 229,240,237 224,238,234 110,210,255 50,166,237 29,167,244 21,174,255 15,164,250 37,161,239 102,183,244 195,231,255 240,238,250 255,254,248 255,252,238 255,255,248 249,242,255 234,234,255 222,229,255 111,118,197 21,64,255 17,63,255 3,53,249 26,77,255 42,87,254 102,138,255 129,153,255 145,163,246 148,167,240 139,168,249 109,151,252 102,154,255 54,112,255 14,70,241 28,78,255 12,59,244 31,69,241 52,90,224 173,210,255 218,245,255 243,255,245 255,255,243 255,253,254 255,237,255 255,246,255 250,251,255 239,255,248 235,255,247 234,251,255 184,186,234 60,42,136 76,44,169 44,42,148 55,51,170 45,35,172 40,29,175 39,28,168 56,50,163 65,65,141 235,238,255 247,250,255 251,253,247 255,255,251 255,254,255 255,249,255 255,251,255 247,248,255 222,225,233 255,241,255 225,218,231 250,252,255 245,251,246 255,255,245 255,255,247 238,243,255 73,84,144 32,51,156 27,42,174 31,35,170 49,45,170 42,42,158 19,45,169 13,73,216 0,76,237 0,72,255 14,77,227 120,154,244 224,234,255 245,245,245 255,255,248 245,254,251 245,254,255 247,251,255 252,249,255 252,249,255 248,248,255 239,248,255 235,251,250 236,253,239 239,255,229 60,113,254 12,77,245 0,70,254 21,75,236 93,113,214 230,225,255 252,250,255 232,250,251 224,253,255 233,252,255
255,255,241 255,255,246 253,255,252 249,254,255 244,251,255 244,248,255 248,250,255 255,250,255 255,251,249 255,248,241 255,249,240 255,253,245 255,252,249 244,247,251 238,247,255 237,250,255 167,237,255 100,191,242 37,159,219 9,163,234 1,172,255 0,171,255 0,163,255 6,155,251 20,160,250 25,166,247 15,162,236 13,167,238 20,177,250 11,164,243 9,157,241 31,171,255 28,170,231 75,194,250 142,224,255 194,246,255 222,255,255 236,255,235 250,255,225 255,255,233 251,255,247 218,248,255 122,199,255 40,166,255 0,159,255 0,158,255 17,165,255 24,154,243 149,198,220 208,249,255 219,248,255 230,241,255 253,248,255 255,242,255 255,239,255 255,238,254 255,243,255 255,245,255 255,247,255 255,248,255 246,245,255 237,239,255 230,234,253 226,230,249 135,220,255 70,172,224 35,165,225 20,168,238 13,162,236 43,168,236 112,198,250 207,250,255 235,242,245 255,255,242 255,255,239 242,250,240 220,246,255 199,239,255 114,167,248 38,94,195 0,76,255 0,65,255 0,62,254 2,70,255 8,71,253 19,77,250 23,78,241 22,77,234 16,75,231 12,76,238 1,70,239 0,56,237 5,71,255 0,55,251 5,59,255 1,52,255 18,69,255 22,71,227 107,150,247 194,226,255 235,252,249 255,255,241 255,255,249 255,242,249 255,250,255 246,252,255 235,254,251 225,249,247 222,239,255 123,123,183 73,52,155 78,44,175 47,41,154 53,45,169 45,35,172 44,31,176 45,36,170 53,49,154 138,140,205 240,244,255 250,255,255 252,254,242 255,255,247 255,253,253 249,242,247 249,244,253 245,245,251 226,229,233 255,244,255 246,236,249 251,251,255 250,255,248 255,255,241 255,255,244 242,251,255 68,82,140 30,50,157 25,41,178 29,33,175 49,43,174 42,40,163 21,43,172 15,72,217 0,76,237 0,72,255 16,75,225 112,146,239 217,231,255 237,240,238 255,255,244 247,253,242 249,254,255 248,249,255 250,245,255 254,245,255 251,245,255 245,248,255 238,253,245 236,255,234 235,255,227 66,117,255 13,78,247 0,69,253 19,74,233 91,110,207 230,226,255 255,254,255 239,255,254 229,255,255 236,255,255
