50 170
255,255,255 255,255,255 248,248,248 243,243,243 246,246,246 254,254,254 255,255,255 253,253,253 255,255,255 255,255,255 238,238,238 255,255,255 255,255,255 255,255,255 235,235,235 255,255,255 247,247,247 255,255,255 54,54,54 0,0,0 14,14,14 0,0,0 5,5,5 19,19,19 5,5,5 6,6,6 0,0,0 0,0,0 0,0,0 9,9,9 9,9,9 0,0,0 2,2,2 0,0,0 0,0,0 35,35,35 48,48,48 240,240,240 233,233,233 253,253,253 255,255,255 255,255,255 255,255,255 242,242,242 253,253,253 242,242,242 242,242,242 241,241,241 255,231,255 255,238,255 245,232,234 239,244,213 249,255,218 225,245,210 208,220,224 231,229,255 160,141,255 102,71,232 48,14,185 57,29,176 76,65,158 200,209,236 189,217,181 191,229,157 192,192,192 229,229,229 244,244,244 245,245,245 254,254,254 252,252,252 244,244,244 249,249,249 250,250,250 251,251,251 252,252,252 253,253,253 253,253,253 252,252,252 251,251,251 250,250,250 255,255,255 255,255,255 255,255,255 255,255,255 252,252,252 245,245,245 237,237,237 230,230,230 247,247,247 253,253,253 255,255,255 242,242,242 244,244,244 250,250,250 255,255,255 254,254,254 255,255,255 248,248,248 250,250,250 252,252,252 255,255,255 244,244,244 244,244,244 249,249,249 253,253,253 255,255,255 255,255,255 252,252,252 253,253,253 255,255,255 252,252,252 246,246,246 44,63,222 5,14,207 17,12,251 15,7,255 0,0,245 24,13,255 16,20,198 98,113,215 211,232,255 209,224,240 248,253,255 252,246,255 255,251,255 255,255,251 255,255,239 255,255,231 255,255,214 247,247,229 244,235,245 240,242,230 251,255,230 226,245,242 89,85,198 33,8,242 15,0,255 5,1,255 4,16,240 1,3,245 4,0,249 33,17,248 180,191,255 213,251,255 245,250,248 249,250,254 244,239,254 247,234,255 255,242,255 255,241,255 255,236,255 255,240,255 255,243,255 255,250,250 255,254,248 255,255,247 255,252,247 255,245,249 255,239,252 255,236,252 249,252,255 251,253,255 246,249,255 236,237,255 235,231,255 246,234,255 255,235,255 255,231,255 255,233,255 255,241,255
255,255,255 252,252,252 241,241,241 235,235,235 240,240,240 250,250,250 253,253,253 251,251,251 249,249,249 251,251,251 255,255,255 242,242,242 254,254,254 242,242,242 255,255,255 255,255,255 206,206,206 24,24,24 3,3,3 7,7,7 11,11,11 4,4,4 0,0,0 3,3,3 0,0,0 0,0,0 5,5,5 7,7,7 4,4,4 1,1,1 3,3,3 6,6,6 0,0,0 6,6,6 9,9,9 2,2,2 0,0,0 128,128,128 255,255,255 249,249,249 246,246,246 254,254,254 252,252,252 245,245,245 253,253,253 254,254,254 255,255,255 255,255,255 255,255,247 250,243,234 255,253,245 253,253,253 232,232,250 227,224,255 192,182,255 116,99,220 43,18,168 71,43,203 85,59,207 86,69,184 111,110,172 127,140,148 120,147,107 127,162,95 140,140,140 213,213,213 250,250,250 249,249,249 255,255,255 252,252,252 239,239,239 245,245,245 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 248,248,248 244,244,244 250,250,250 254,254,254 246,246,246 155,155,155 145,145,145 164,164,164 187,187,187 189,189,189 250,250,250 252,252,252 255,255,255 242,242,242 239,239,239 237,237,237 249,249,249 255,255,255 253,253,253 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 254,254,254 248,248,248 29,60,199 0,17,196 6,12,243 2,2,255 0,0,251 15,19,244 0,8,189 18,31,159 165,182,255 220,237,255 240,253,251 252,253,251 254,245,255 255,248,255 255,254,245 255,255,231 242,255,192 255,255,235 255,253,250 253,255,237 236,255,218 207,229,235 50,52,177 23,6,247 0,0,245 0,12,255 0,19,241 0,0,236 4,0,249 32,29,215 212,246,255 198,255,165 249,244,246 251,246,247 255,250,249 255,253,250 255,252,249 246,240,241 237,232,241 234,232,252 226,226,255 222,229,255 218,234,255 210,237,255 203,242,255 195,246,255 187,246,255 179,244,255 207,240,243 212,248,254 210,249,255 201,244,255 201,244,255 210,248,255 215,243,255 215,232,255 221,228,248 245,245,255
255,255,255 252,252,252 241,241,241 235,235,235 240,240,240 250,250,250 253,253,253 251,251,251 255,255,255 246,246,246 255,255,255 245,245,245 254,254,254 250,250,250 229,229,229 158,158,158 14,14,14 12,12,12 0,0,0 0,0,0 6,6,6 0,0,0 26,26,26 0,0,0 8,8,8 77,77,77 141,141,141 140,140,140 83,83,83 25,25,25 0,0,0 1,1,1 19,19,19 0,0,0 18,18,18 0,0,0 19,19,19 0,0,0 197,197,197 247,247,247 250,250,250 255,255,255 255,255,255 255,255,255 255,255,255 249,249,249 241,241,241 249,249,249 252,255,209 243,255,217 225,232,229 237,231,255 240,224,255 159,136,255 64,38,192 42,17,175 90,70,213 160,146,255 129,124,209 96,99,150 124,130,153 110,120,120 116,126,113 122,134,112 122,122,122 212,212,212 255,255,255 254,254,254 255,255,255 255,255,255 246,246,246 253,253,253 253,253,253 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 253,253,253 251,251,251 250,250,250 250,250,250 252,252,252 255,255,255 255,255,255 254,254,254 253,253,253 255,255,255 255,255,255 230,230,230 42,42,42 0,0,0 0,0,0 4,4,4 0,0,0 1,1,1 107,107,107 244,244,244 255,255,255 255,255,255 252,252,252 249,249,249 246,246,246 253,253,253 255,255,255 255,255,255 254,254,254 253,253,253 254,254,254 249,249,249 242,242,242 37,70,197 5,26,195 2,12,226 2,9,236 12,25,233 7,24,211 15,28,204 20,26,185 105,112,223 230,243,255 227,245,238 250,255,246 251,243,253 255,244,255 255,248,249 255,255,236 242,247,216 255,255,252 255,249,255 248,246,255 229,237,250 135,143,210 25,21,187 6,0,247 0,3,255 0,22,255 0,9,228 0,0,249 34,17,255 31,22,193 226,254,254 241,255,160 255,255,245 255,255,239 255,255,240 251,255,240 239,255,237 223,252,236 210,247,245 195,242,255 187,244,255 163,229,255 128,208,255 93,187,252 68,179,241 56,179,235 46,180,228 35,176,219 117,184,185 121,195,201 123,207,219 123,216,237 127,227,255 132,234,255 128,225,253 124,210,234 147,222,238 185,248,255
255,255,255 255,255,255 248,248,248 243,243,243 246,246,246 254,254,254 255,255,255 253,253,253 255,255,255 244,244,244 232,232,232 255,255,255 252,252,252 240,240,240 132,132,132 21,21,21 0,0,0 1,1,1 9,9,9 20,20,20 0,0,0 0,0,0 71,71,71 146,146,146 224,224,224 235,235,235 239,239,239 242,242,242 255,255,255 246,246,246 175,175,175 95,95,95 1,1,1 0,0,0 0,0,0 21,21,21 0,0,0 0,0,0 68,68,68 255,255,255 255,255,255 243,243,243 211,211,211 204,204,204 189,189,189 180,180,180 169,169,169 187,187,187 243,255,226 213,235,216 219,228,255 204,198,255 110,93,220 41,19,175 70,48,207 122,107,245 206,201,255 188,192,255 90,100,130 109,119,129 142,147,150 142,139,148 126,116,133 147,133,157 130,130,130 212,212,212 255,255,255 251,251,251 246,246,246 251,251,251 253,253,253 255,255,255 253,253,253 253,253,253 253,253,253 253,253,253 253,253,253 253,253,253 253,253,253 253,253,253 255,255,255 252,252,252 250,250,250 250,250,250 253,253,253 255,255,255 255,255,255 255,255,255 233,233,233 251,251,251 245,245,245 32,32,32 0,0,0 7,7,7 12,12,12 3,3,3 0,0,0 110,110,110 255,255,255 249,249,249 250,250,250 251,251,251 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 252,252,252 250,250,250 248,248,248 242,242,242 234,234,234 42,59,209 5,14,202 6,8,227 18,25,234 27,49,221 16,40,200 8,16,200 37,27,228 61,50,212 210,216,255 222,241,238 248,255,241 247,247,253 255,245,255 253,245,255 253,255,235 255,253,255 245,232,255 252,235,255 234,219,255 230,218,255 70,58,200 28,13,229 8,2,255 0,3,244 5,41,249 0,16,227 0,0,247 32,5,255 32,0,192 228,227,253 250,255,169 255,255,231 246,254,224 239,255,233 231,255,247 209,255,251 188,251,255 158,236,252 121,213,238 66,169,202 63,174,214 60,178,220 60,178,225 69,189,235 87,205,252 96,214,255 97,214,255 128,199,203 112,191,200 88,183,199 66,179,205 51,181,211 45,181,215 44,182,211 51,181,204 98,216,228 149,251,255
254,254,254 255,255,255 255,255,255 252,252,252 252,252,252 255,255,255 255,255,255 254,254,254 250,250,250 249,249,249 228,228,228 255,255,255 251,251,251 175,175,175 37,37,37 0,0,0 12,12,12 0,0,0 0,0,0 0,0,0 105,105,105 222,222,222 255,255,255 242,242,242 255,255,255 255,255,255 255,255,255 239,239,239 243,243,243 255,255,255 252,252,252 228,228,228 49,49,49 0,0,0 11,11,11 6,6,6 0,0,0 3,3,3 4,4,4 152,152,152 242,242,242 198,198,198 137,137,137 132,132,132 125,125,125 131,131,131 132,132,132 164,164,164 192,204,246 220,231,255 172,178,249 75,76,167 40,40,146 85,87,195 158,163,255 215,224,255 190,203,255 127,142,174 93,106,122 111,116,125 115,110,125 143,127,151 129,105,140 147,116,161 132,132,132 202,202,202 254,254,254 252,252,252 240,240,240 249,249,249 255,255,255 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 250,250,250 255,255,255 255,255,255 32,32,32 4,4,4 3,3,3 0,0,0 0,0,0 5,5,5 102,102,102 248,248,248 240,240,240 255,255,255 255,255,255 255,255,255 247,247,247 252,252,252 255,255,255 255,255,255 252,252,252 252,252,252 251,251,251 245,245,245 237,237,237 47,40,239 19,3,235 21,6,252 27,27,241 38,57,220 89,108,255 4,0,206 30,3,251 45,17,231 143,139,245 227,246,251 243,255,235 246,251,252 252,245,255 249,246,255 241,249,226 237,232,241 226,217,238 253,239,255 235,219,255 190,169,255 52,28,214 22,5,240 0,0,235 17,52,246 22,74,234 0,37,221 7,2,253 35,0,255 65,10,227 255,232,255 255,255,208 255,255,242 243,255,243 229,255,253 199,244,255 149,218,245 115,204,241 78,186,228 36,153,198 51,172,212 87,200,233 127,227,252 162,239,255 193,247,255 224,255,255 241,255,255 247,254,255 220,255,255 191,239,255 152,221,248 112,207,240 71,188,227 39,171,211 33,171,207 48,181,208 92,210,227 154,253,255
250,250,250 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 252,252,252 243,243,243 255,255,255 255,255,255 255,255,255 255,255,255 102,102,102 0,0,0 22,22,22 0,0,0 0,0,0 8,8,8 40,40,40 254,254,254 245,245,245 251,251,251 255,255,255 249,249,249 246,246,246 248,248,248 254,254,254 255,255,255 255,255,255 253,253,253 255,255,255 192,192,192 21,21,21 0,0,0 0,0,0 10,10,10 55,55,55 81,81,81 141,141,141 255,255,255 201,201,201 128,128,128 129,129,129 126,126,126 131,131,131 123,123,123 153,153,153 213,205,255 117,111,230 34,34,140 42,50,139 118,133,205 189,213,255 212,239,255 197,226,253 218,242,255 59,76,97 94,102,125 120,116,145 139,124,156 146,121,159 139,107,148 155,119,163 128,128,128 191,191,191 252,252,252 255,255,255 247,247,247 254,254,254 255,255,255 248,248,248 255,255,255 254,254,254 254,254,254 253,253,253 253,253,253 254,254,254 254,254,254 255,255,255 255,255,255 254,254,254 253,253,253 253,253,253 254,254,254 255,255,255 254,254,254 253,253,253 255,255,255 246,246,246 247,247,247 20,20,20 3,3,3 0,0,0 0,0,0 8,8,8 3,3,3 100,100,100 255,255,255 250,250,250 255,255,255 250,250,250 250,250,250 254,254,254 248,248,248 252,252,252 254,254,254 255,255,255 255,255,255 255,255,255 254,254,254 247,247,247 53,26,255 27,0,255 22,0,255 6,0,223 29,43,209 168,183,255 15,4,228 22,0,250 45,6,252 82,71,198 234,250,255 236,255,229 244,252,251 247,243,255 243,245,253 229,242,216 234,235,226 239,240,238 237,232,253 198,187,250 81,59,188 32,5,202 11,0,228 4,20,227 100,150,255 29,96,213 0,31,186 17,12,247 31,0,248 58,0,216 255,212,255 255,255,232 244,243,253 233,241,255 212,242,255 159,215,250 92,174,221 66,172,226 57,179,239 39,165,223 80,197,248 133,228,255 191,254,255 230,255,255 255,248,235 255,249,219 255,252,211 255,252,203 238,236,255 224,237,255 208,245,255 181,247,255 129,224,255 71,186,231 48,170,210 58,174,207 105,207,229 171,253,255
255,255,255 254,254,254 250,250,250 251,251,251 255,255,255 255,255,255 252,252,252 248,248,248 231,231,231 233,233,233 242,242,242 252,252,252 251,251,251 10,10,10 7,7,7 5,5,5 0,0,0 0,0,0 0,0,0 148,148,148 255,255,255 248,248,248 255,255,255 255,255,255 251,251,251 250,250,250 249,249,249 255,255,255 247,247,247 255,255,255 255,255,255 248,248,248 241,250,240 182,187,188 198,197,213 216,205,237 251,233,255 253,236,255 255,244,255 253,243,243 255,255,238 217,215,191 141,143,121 136,135,125 137,136,140 126,124,143 115,111,140 153,148,180 83,99,196 35,40,143 78,70,170 194,178,255 248,232,255 234,226,233 233,227,232 244,237,255 184,175,255 41,32,142 111,108,211 99,107,167 115,126,140 136,142,125 131,126,101 152,138,115 149,155,100 210,207,176 255,250,252 255,236,255 255,226,255 255,233,255 255,230,255 255,242,255 255,238,255 255,237,255 255,234,255 255,231,255 255,237,255 255,244,255 255,252,252 255,254,239 255,252,226 255,255,232 255,255,239 255,253,244 255,247,248 255,243,254 255,245,255 255,246,255 255,241,255 250,231,255 255,243,255 32,14,45 13,0,24 10,0,16 12,0,17 9,0,13 12,21,0 113,124,92 234,243,217 251,255,238 253,255,247 242,249,242 239,245,244 247,252,253 234,242,242 241,252,250 244,255,252 241,255,246 242,255,243 241,255,240 235,255,231 224,251,218 11,56,223 11,9,255 20,0,249 46,0,255 78,57,219 180,193,255 64,77,245 0,0,245 0,0,247 26,19,218 188,202,255 235,255,234 242,255,236 219,251,232 210,255,227 173,255,181 186,203,255 164,156,255 91,66,255 32,24,215 0,13,185 0,25,215 0,9,225 46,45,241 194,181,255 121,98,226 49,13,209 30,0,254 23,0,255 42,23,202 225,213,255 255,255,228 253,250,255 216,240,255 130,199,255 43,157,241 11,157,253 19,173,255 27,165,231 70,178,212 177,250,255 214,255,248 236,255,245 242,255,245 245,255,249 247,255,254 243,254,252 238,249,247 255,255,254 247,250,248 232,251,248 211,255,253 177,255,253 123,248,233 67,218,202 36,193,179 88,225,217 146,246,248
255,255,255 253,253,253 252,252,252 253,253,253 255,255,255 254,254,254 248,248,248 243,243,243 228,228,228 232,232,232 241,241,241 255,255,255 172,172,172 7,7,7 0,0,0 0,0,0 0,0,0 17,17,17 14,14,14 220,220,220 236,236,236 255,255,255 252,252,252 255,255,255 255,255,255 255,255,255 255,255,255 251,251,251 242,242,242 254,254,254 255,255,255 255,255,255 250,255,252 229,234,235 248,249,255 251,244,255 255,243,255 246,230,255 255,248,255 255,253,255 255,255,237 226,227,201 145,147,125 130,128,120 120,118,124 126,124,143 126,124,146 120,117,142 24,43,124 107,116,203 202,196,255 247,232,255 254,241,255 255,253,255 254,249,251 226,221,253 175,168,243 52,45,149 125,125,219 107,114,171 108,119,133 137,141,129 138,131,112 146,130,113 132,143,111 193,199,180 253,251,251 252,245,255 248,238,255 255,246,255 249,241,252 255,252,254 255,252,251 255,252,254 254,249,255 254,248,255 252,251,255 252,255,245 249,255,233 246,255,221 255,252,247 255,255,248 255,255,248 255,255,247 255,255,244 253,255,242 251,255,242 250,255,243 251,255,244 243,254,238 251,255,248 20,27,20 5,8,6 1,3,4 5,4,8 0,0,4 0,4,0 121,125,119 251,255,254 251,254,255 250,252,255 250,249,255 248,248,255 238,239,255 234,236,255 237,241,255 237,242,255 231,241,255 232,246,255 239,255,255 236,253,255 225,245,246 13,60,212 7,14,237 25,0,254 46,11,231 66,65,175 183,215,255 116,149,246 24,38,234 39,36,255 10,8,198 102,105,209 216,217,255 235,226,255 223,215,255 164,176,255 116,147,222 44,57,136 44,39,168 37,17,194 45,35,225 34,46,234 0,15,214 0,12,215 98,102,255 196,188,255 120,101,228 46,16,211 27,0,255 20,0,255 34,22,202 214,207,255 255,255,236 217,252,255 155,215,245 80,175,231 33,163,246 15,165,255 8,157,243 43,169,233 129,219,253 199,252,255 233,255,251 249,255,247 254,254,248 252,253,251 248,253,252 240,248,247 230,241,239 255,241,249 255,244,255 252,246,255 234,249,255 211,255,255 175,252,255 122,222,226 81,189,193 119,214,223 167,234,249
254,254,254 253,253,253 253,253,253 255,255,255 255,255,255 253,253,253 246,246,246 240,240,240 237,237,237 241,241,241 251,251,251 255,255,255 80,80,80 10,10,10 1,1,1 1,1,1 1,1,1 0,0,0 107,107,107 241,241,241 246,246,246 246,246,246 255,255,255 249,249,249 243,243,243 253,253,253 255,255,255 253,253,253 254,254,254 255,255,255 247,247,247 252,252,252 244,249,252 246,251,250 251,254,252 250,249,253 254,247,255 241,227,251 253,239,255 246,238,239 255,255,241 234,236,207 142,144,122 130,129,125 119,115,127 127,123,142 138,138,152 108,111,119 122,144,196 194,208,255 237,236,255 242,231,255 244,232,254 255,253,250 255,254,251 238,234,255 184,179,241 53,49,138 109,112,193 106,116,164 109,118,131 134,137,128 141,132,122 146,128,121 119,129,136 181,192,196 242,254,255 242,255,252 240,255,245 244,255,245 238,255,234 243,255,239 240,255,236 240,255,237 241,255,239 241,255,240 241,255,239 240,255,235 237,255,231 237,255,229 245,249,255 245,251,255 243,252,255 242,255,252 243,255,248 240,255,243 237,255,236 233,255,229 239,255,234 235,255,230 239,255,235 5,31,1 0,16,0 0,13,0 0,12,0 0,9,0 24,7,28 152,135,156 255,248,255 251,238,254 246,235,251 255,246,255 255,249,255 248,241,255 255,248,255 255,247,255 253,246,255 249,242,255 251,242,255 250,241,255 247,237,255 234,224,255 13,57,204 7,24,217 17,4,226 22,8,186 52,62,149 190,229,255 159,201,254 18,44,180 0,3,202 8,3,208 61,52,223 153,133,255 92,62,227 64,29,217 28,0,193 49,23,217 69,72,146 119,115,216 148,138,255 67,59,243 25,24,234 0,0,209 13,23,200 155,164,255 199,198,255 115,104,231 38,19,212 20,0,252 14,0,253 24,19,202 196,200,255 237,247,247 136,231,251 78,190,226 27,163,222 13,167,248 13,172,255 12,153,233 79,186,243 185,249,255 227,252,255 255,253,252 255,251,248 255,249,250 255,251,254 253,252,254 240,245,244 226,235,232 246,239,254 255,249,255 255,246,255 254,238,255 247,244,255 228,251,255 192,236,255 147,204,225 152,206,229 184,224,249
255,255,255 254,254,254 253,253,253 254,254,254 255,255,255 253,253,253 248,248,248 244,244,244 250,250,250 248,248,248 255,255,255 221,221,221 23,23,23 9,9,9 4,4,4 4,4,4 8,8,8 1,1,1 216,216,216 232,232,232 255,255,255 241,241,241 254,254,254 255,255,255 250,250,250 255,255,255 242,242,242 239,239,239 254,254,254 255,255,255 252,252,252 255,255,255 233,235,245 251,255,254 251,255,245 254,255,244 255,255,254 255,246,255 255,248,255 255,253,255 255,255,243 238,241,216 127,128,112 129,126,128 133,127,144 119,115,134 132,135,140 125,133,126 208,235,255 221,237,255 221,223,255 231,223,253 255,251,255 255,255,248 248,245,237 241,238,253 219,216,255 64,63,131 87,92,155 109,120,158 117,127,137 126,129,127 134,124,124 145,125,130 116,117,155 179,184,209 239,252,254 240,255,239 238,255,228 243,255,231 236,255,228 243,255,241 237,255,241 235,255,243 237,255,245 240,255,248 240,255,250 236,254,253 237,253,255 239,252,255 239,250,254 235,245,252 231,243,249 231,244,252 235,247,255 235,250,255 231,248,255 227,245,252 236,255,255 236,254,253 234,255,247 0,16,3 0,10,0 0,10,0 0,11,0 0,11,0 28,0,21 142,100,131 255,229,246 255,245,248 255,255,242 255,255,232 255,255,223 255,255,217 255,247,211 255,250,224 255,248,241 255,241,255 255,238,255 255,233,255 255,216,255 240,196,255 13,48,211 10,25,218 22,14,231 42,28,224 71,71,209 170,187,255 163,185,255 63,75,217 18,14,220 33,16,255 18,0,235 41,21,224 44,25,194 76,54,202 100,75,213 157,129,255 199,193,255 217,217,255 183,184,255 26,17,197 11,0,227 43,31,245 70,74,216 181,194,255 198,208,255 107,106,232 29,21,212 12,4,241 8,3,242 13,18,205 174,193,255 207,238,255 42,193,227 24,182,228 3,173,237 0,168,248 11,173,255 34,164,233 122,210,255 207,247,255 247,249,255 255,248,250 255,244,248 255,245,251 255,250,255 255,253,255 243,245,245 228,235,230 219,248,252 238,254,255 252,247,255 254,235,255 255,234,255 255,245,255 234,243,255 202,230,254 182,219,241 199,233,255
255,255,255 255,255,255 253,253,253 253,253,253 253,253,253 254,254,254 254,254,254 253,253,253 254,254,254 246,246,246 255,255,255 164,164,164 5,5,5 0,0,0 1,1,1 1,1,1 6,6,6 73,73,73 252,252,252 254,254,254 255,255,255 254,254,254 250,250,250 255,255,255 255,255,255 240,240,240 117,117,117 76,76,76 64,64,64 58,58,58 51,51,51 57,57,57 80,80,94 120,125,123 123,132,111 120,132,104 121,127,110 114,111,113 125,118,131 164,157,164 252,249,244 250,252,240 125,125,119 117,114,123 137,133,152 116,113,128 119,124,122 136,146,129 216,246,233 234,255,253 231,237,248 232,226,237 255,247,247 255,255,247 255,253,242 252,249,255 216,215,247 88,92,140 93,102,145 116,127,154 120,129,138 125,127,128 130,119,129 137,118,135 124,112,154 186,181,202 244,250,239 244,255,219 242,255,208 248,255,220 241,255,224 251,255,248 249,252,255 246,249,255 248,252,255 250,255,255 249,251,255 242,241,255 242,235,255 247,235,255 249,255,247 242,249,242 236,242,241 237,240,248 241,244,255 246,247,255 245,244,255 243,241,255 245,243,255 249,246,255 244,242,255 2,0,12 3,2,6 5,4,0 4,3,0 6,6,0 31,0,22 147,115,134 255,241,250 255,251,245 255,255,233 255,253,217 255,255,214 255,255,218 255,255,221 255,255,234 255,255,247 255,246,255 255,236,255 255,227,255 246,207,255 229,187,255 23,37,239 13,17,236 14,5,245 33,14,253 19,0,209 32,21,185 36,32,168 43,37,192 20,5,216 18,0,254 7,0,249 27,21,234 167,178,255 222,236,255 231,236,245 243,238,239 234,221,255 223,227,255 109,121,209 14,8,187 28,0,244 44,15,224 141,136,241 216,231,255 202,219,255 99,107,231 16,19,211 6,7,235 5,8,237 6,18,206 153,186,255 173,224,255 0,173,228 0,178,240 0,179,253 0,167,247 12,173,249 45,167,227 150,226,255 213,242,255 255,250,253 255,247,250 255,243,250 255,243,255 255,248,255 255,253,255 244,246,246 230,237,230 196,254,236 214,254,242 242,250,249 255,242,251 255,234,251 255,233,252 254,238,255 239,244,255 218,241,249 221,253,255
255,255,255 255,255,255 253,253,253 252,252,252 252,252,252 254,254,254 255,255,255 255,255,255 255,255,255 246,246,246 255,255,255 147,147,147 7,7,7 0,0,0 1,1,1 0,0,0 0,0,0 126,126,126 247,247,247 255,255,255 255,255,255 237,237,237 255,255,255 251,251,251 255,255,255 239,239,239 36,36,36 8,8,8 0,0,0 1,1,1 6,6,6 10,10,10 0,0,11 6,11,10 6,15,0 2,15,0 9,20,0 10,14,3 4,2,8 76,72,84 249,245,255 255,252,255 141,137,148 112,109,125 133,130,146 128,127,136 119,126,119 129,139,122 237,255,232 238,255,235 222,230,220 200,195,194 185,174,170 172,161,153 166,159,150 167,164,166 147,149,167 103,110,137 111,123,147 112,126,138 112,123,127 131,131,137 138,127,143 136,115,140 141,119,144 201,187,193 255,255,231 255,255,214 255,255,207 255,255,222 255,255,231 255,255,252 255,252,255 255,250,255 255,254,251 255,255,248 255,252,247 247,238,248 247,231,255 254,234,255 255,255,247 255,254,243 251,249,239 251,250,240 255,254,246 255,255,249 255,255,251 255,255,251 255,249,250 255,253,255 255,244,252 13,0,7 20,0,14 23,0,17 19,0,12 24,0,16 0,1,4 109,125,131 238,252,255 231,242,255 223,234,255 226,234,255 233,239,255 233,237,255 222,226,255 215,218,255 189,194,255 154,159,222 120,127,190 95,102,165 71,79,139 50,58,118 0,0,233 10,3,248 9,0,254 11,0,250 16,0,224 91,76,244 117,112,221 150,149,247 80,75,226 16,4,234 5,1,255 0,6,223 142,169,255 210,237,251 249,255,218 255,255,217 228,211,255 227,234,255 59,77,166 36,35,215 37,5,246 34,0,188 207,196,255 228,242,240 206,229,255 93,110,231 7,18,210 3,6,234 7,10,238 1,17,207 132,176,255 138,208,255 0,174,251 0,167,251 0,167,254 0,165,250 25,175,246 46,161,211 161,235,255 222,252,255 255,255,254 255,253,254 255,248,255 255,244,255 255,247,255 251,250,255 242,247,246 234,239,230 200,255,224 221,255,232 254,255,244 255,252,251 255,240,250 255,231,246 255,235,248 255,246,254 249,250,248 243,255,251
255,255,255 255,255,255 255,255,255 254,254,254 253,253,253 253,253,253 254,254,254 255,255,255 255,255,255 248,248,248 255,255,255 182,182,182 5,5,5 1,1,1 3,3,3 2,2,2 0,0,0 102,102,102 252,252,252 244,244,244 255,255,255 230,230,230 255,255,255 244,244,244 252,252,252 255,255,255 7,7,7 13,13,13 0,0,0 1,1,1 5,5,5 0,0,0 4,2,14 0,1,5 0,4,0 0,8,0 8,20,0 16,25,5 0,1,0 98,96,115 245,238,255 220,209,249 137,128,161 123,118,139 127,126,135 135,138,136 128,132,126 125,130,121 117,142,98 109,126,93 124,127,111 147,141,136 151,138,136 142,129,127 139,130,127 138,133,135 104,106,114 112,121,130 115,129,135 108,121,123 113,123,123 134,133,142 138,127,147 135,117,146 142,116,146 204,182,201 255,248,250 255,252,242 255,251,238 255,254,250 253,242,252 255,246,255 255,244,255 252,244,251 255,253,242 255,255,236 253,255,227 243,245,223 243,241,231 253,248,247 255,251,255 255,249,254 253,248,249 254,251,246 255,255,245 255,255,242 254,255,237 252,252,234 253,250,235 255,255,248 255,244,242 14,0,3 26,0,16 29,0,24 22,0,19 29,0,27 0,25,25 69,124,137 170,218,254 151,191,255 132,161,255 104,123,252 72,84,238 50,57,228 10,17,191 19,28,196 22,36,188 17,42,170 19,53,153 28,70,145 32,83,139 30,85,130 32,14,255 26,15,255 15,10,255 0,0,234 21,20,208 191,195,255 222,236,255 218,237,234 158,173,229 18,26,187 0,9,243 0,20,245 79,106,251 203,220,255 247,236,239 255,236,222 228,214,255 171,178,251 13,33,145 10,13,198 34,9,227 112,78,232 255,239,255 216,227,207 216,240,255 91,114,230 2,15,213 3,3,239 12,9,242 1,15,205 119,169,255 112,193,244 16,166,255 1,156,255 0,159,255 5,161,250 38,178,247 52,164,206 171,248,255 217,255,255 243,255,250 255,255,254 252,251,255 244,246,255 240,247,255 244,251,255 245,252,249 243,247,236 212,255,228 230,255,239 253,255,248 255,245,248 255,236,251 255,237,255 255,241,255 255,244,255 249,249,249 243,255,248
