50 170
255,245,249 255,244,250 249,241,252 240,240,254 236,242,255 239,246,255 247,252,253 255,255,248 255,254,234 255,255,233 255,255,235 252,253,233 241,249,239 239,255,255 230,253,255 223,253,255 236,230,253 240,235,255 251,245,255 255,250,255 239,233,238 225,220,219 251,245,240 255,255,248 215,213,203 181,179,171 124,124,118 68,69,67 28,31,35 11,14,22 0,4,15 0,0,11 12,2,0 12,3,0 20,11,0 17,10,0 11,4,0 22,15,0 52,46,33 68,64,53 135,133,123 162,159,154 199,199,199 233,234,238 245,247,255 243,246,255 241,245,255 244,248,255 252,252,252 255,255,255 255,255,255 250,250,250 253,253,253 249,249,249 247,247,247 255,255,255 253,253,253 253,253,253 253,253,253 253,253,253 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 250,250,250 246,245,247 247,246,248 252,251,253 255,254,255 255,254,255 252,254,255 249,250,254 249,250,254 250,251,255 251,252,255 249,252,255 251,254,255 251,254,255 251,254,255 254,241,249 253,240,248 254,245,248 249,241,241 243,237,232 252,250,240 255,255,245 254,255,237 255,255,241 255,255,239 255,255,238 255,255,241 254,255,240 251,255,238 249,255,236 251,255,238 255,252,224 255,247,224 255,250,234 255,255,248 255,254,253 240,242,242 244,242,241 255,255,248 255,251,239 255,243,230 255,244,233 255,255,249 255,252,255 249,245,255 233,235,255 229,235,255 78,67,164 56,46,146 48,40,141 51,44,149 46,42,148 45,43,149 50,48,154 47,46,149 29,31,126 54,55,143 67,67,145 93,92,158 116,113,168 151,148,193 156,151,190 241,235,255 255,255,255 252,252,252 249,249,249 250,250,250 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 251,251,251 245,245,245 247,247,247 253,253,253 255,255,255 255,255,255 255,255,255 249,249,249 254,254,254 200,200,200 15,15,15 0,0,0 0,0,0 15,15,15 6,6,6 15,15,15 74,74,74 145,145,145 179,179,179 175,175,175 147,147,147 81,81,81 9,9,9 0,0,0 11,11,11 4,4,4 11,11,11 15,15,15 17,17,17 0,0,0 198,198,198 255,255,255 255,255,255
255,249,253 255,251,255 255,252,255 250,250,255 243,249,255 242,250,255 248,253,252 255,255,246 255,255,241 255,255,233 248,243,222 249,250,240 243,255,255 213,237,255 177,213,251 189,229,255 216,228,255 221,230,255 204,211,254 175,180,213 141,143,167 95,95,107 58,55,57 5,1,0 13,8,0 15,13,3 14,12,4 6,7,5 0,2,6 0,4,11 0,2,15 0,0,15 66,72,61 83,89,78 123,127,115 171,175,163 213,215,203 242,244,232 255,255,243 254,252,244 247,246,242 251,251,251 255,253,255 253,251,255 250,250,255 244,244,255 244,242,255 244,244,255 249,249,249 255,255,255 254,254,254 250,250,250 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 254,254,254 255,255,255 255,255,255 255,254,254 255,255,255 255,255,255 252,251,253 250,249,251 250,249,251 252,253,255 253,254,255 251,254,255 250,253,255 250,253,255 250,253,255 248,253,255 248,253,255 248,253,255 247,252,255 255,253,255 255,254,255 255,255,254 250,248,240 243,242,228 254,255,235 255,255,238 253,255,229 255,255,231 247,255,229 246,255,231 249,255,241 246,255,245 238,255,242 234,251,242 234,252,245 255,255,223 255,255,223 255,255,229 255,255,237 253,255,241 248,254,235 255,255,237 255,255,234 255,255,230 255,255,227 255,255,227 255,255,235 255,247,244 244,237,250 232,233,255 230,236,255 80,67,189 57,46,170 47,37,167 47,42,175 43,40,179 39,42,181 35,39,181 25,31,168 33,39,168 43,50,167 44,47,151 57,58,146 53,48,123 78,70,131 91,82,133 245,234,255 252,252,252 250,250,250 249,249,249 251,251,251 254,254,254 255,255,255 253,253,253 251,251,251 254,254,254 250,250,250 251,251,251 255,255,255 255,255,255 252,252,252 251,251,251 254,254,254 255,255,255 229,229,229 19,19,19 37,37,37 0,0,0 3,3,3 0,0,0 117,117,117 231,231,231 247,247,247 255,255,255 255,255,255 252,252,252 255,255,255 247,247,247 213,213,213 64,64,64 23,23,23 4,4,4 0,0,0 0,0,0 77,77,77 0,0,0 70,70,70 255,255,255 255,255,255
251,237,238 247,238,241 246,242,248 245,247,255 246,253,255 248,254,255 252,255,253 255,254,243 255,255,240 254,244,226 255,252,241 251,254,255 209,223,251 135,164,215 76,118,189 48,96,178 47,79,174 10,40,129 0,12,89 0,14,76 0,1,47 0,0,21 0,1,15 16,13,15 5,1,0 26,21,12 59,56,48 93,90,86 126,128,129 170,173,181 209,215,228 231,238,253 230,251,255 226,245,253 220,238,245 224,241,244 241,254,255 244,255,255 248,255,255 250,255,255 249,253,254 249,250,254 246,245,254 244,242,254 241,240,255 241,239,255 239,235,255 236,232,255 252,252,252 254,254,254 255,255,255 255,255,255 254,254,254 254,254,254 247,247,247 235,235,235 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 255,255,255 252,247,248 255,254,254 255,255,255 249,246,248 234,233,235 229,230,234 235,238,243 245,247,255 246,249,255 247,252,255 243,249,255 235,243,255 233,241,254 233,242,255 232,241,255 227,236,250 236,242,249 241,248,251 251,255,255 253,255,251 249,252,237 255,255,238 255,255,237 245,250,223 253,255,236 242,253,233 234,248,236 231,248,244 229,249,254 223,247,255 222,247,255 223,250,255 248,255,237 243,255,237 236,255,240 231,253,241 231,255,245 239,255,244 245,255,236 255,254,224 255,255,217 255,255,217 255,253,215 255,243,214 252,242,232 250,249,255 232,242,255 208,225,255 82,70,200 56,47,181 41,36,175 36,36,182 31,37,190 33,44,202 31,48,205 24,42,197 27,44,189 20,35,167 27,38,152 61,67,162 55,53,129 66,60,119 83,73,120 248,234,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 254,254,254 255,255,255 254,254,254 89,89,89 0,0,0 0,0,0 11,11,11 25,25,25 186,186,186 251,251,251 255,255,255 254,254,254 252,252,252 248,248,248 244,244,244 251,251,251 255,255,255 244,244,244 241,241,241 0,0,0 0,0,0 13,13,13 5,5,5 0,0,0 3,3,3 54,54,54 255,255,255 255,255,255
255,255,251 255,255,254 254,253,255 247,250,255 241,249,255 237,244,247 233,234,232 232,228,217 199,188,174 140,125,116 105,97,98 51,51,75 0,0,38 0,23,103 48,95,200 35,92,208 32,88,221 29,80,206 51,96,207 77,114,206 61,87,157 88,106,153 119,128,155 182,184,194 231,227,226 247,241,234 255,254,245 255,255,247 250,251,249 247,250,255 247,251,255 244,252,255 193,226,255 209,242,255 215,246,255 212,239,255 211,235,255 211,230,251 218,234,247 238,251,255 246,255,255 250,255,255 244,248,249 242,244,245 249,248,250 255,254,255 255,254,255 255,253,255 255,255,255 242,242,242 240,240,240 242,242,242 240,240,240 249,249,249 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 254,254,254 255,255,255 255,255,255 255,251,250 255,254,255 255,255,255 247,244,246 230,229,231 222,223,227 227,230,235 235,237,247 241,245,255 245,251,255 243,250,255 237,245,255 235,245,255 239,251,255 239,250,255 232,246,255 235,249,255 232,245,255 241,252,255 245,254,255 243,249,244 250,254,243 255,255,245 253,255,245 251,255,247 247,255,255 237,249,255 225,242,255 218,239,255 211,236,255 197,227,255 186,217,255 204,233,255 205,236,255 202,236,255 197,235,255 203,239,255 218,248,255 234,253,255 250,255,253 255,252,233 255,255,231 255,249,220 250,236,217 252,249,245 241,252,255 203,224,255 140,170,211 66,64,184 46,45,171 32,37,170 28,40,182 30,49,200 49,74,232 67,97,255 70,104,255 55,88,235 41,69,200 70,93,203 138,152,240 144,150,215 145,143,189 147,141,172 247,237,255 249,249,249 250,250,250 251,251,251 252,252,252 252,252,252 252,252,252 250,250,250 249,249,249 251,251,251 253,253,253 252,252,252 247,247,247 247,247,247 252,252,252 255,255,255 254,254,254 158,158,158 6,6,6 2,2,2 1,1,1 14,14,14 153,153,153 248,248,248 249,249,249 254,254,254 243,243,243 249,249,249 255,255,255 254,254,254 250,250,250 251,251,251 249,249,249 255,255,255 110,110,110 22,22,22 5,5,5 5,5,5 3,3,3 12,12,12 107,107,107 255,255,255 255,255,255
255,251,242 232,228,223 188,190,190 139,146,149 91,100,104 52,57,60 24,23,19 10,3,0 18,3,0 16,0,0 12,0,13 0,0,33 0,0,62 0,34,138 29,78,210 18,76,225 0,75,238 4,73,230 18,80,218 33,84,200 57,97,186 194,221,255 211,227,255 244,251,255 252,251,253 255,255,248 255,253,244 254,248,241 251,248,244 247,248,252 243,246,254 236,240,251 120,161,246 137,177,255 148,187,255 170,204,255 204,235,255 217,242,255 214,235,255 225,242,255 229,242,250 239,249,249 247,254,247 250,254,242 252,255,239 253,255,236 246,247,227 237,238,218 250,250,250 235,235,235 245,245,245 255,255,255 251,251,251 249,249,249 253,253,253 247,247,247 255,255,255 254,254,254 254,254,254 253,253,253 254,254,254 254,254,254 255,255,255 255,255,255 255,255,254 255,255,254 255,254,255 252,249,251 244,243,247 238,238,244 237,239,247 236,241,250 239,245,255 243,250,255 239,249,255 229,241,255 226,240,255 231,245,255 230,244,255 222,236,255 226,244,255 218,235,255 229,243,255 241,252,255 242,250,255 243,246,250 251,253,254 253,254,255 247,249,255 238,244,255 214,223,255 179,194,250 157,179,251 148,175,255 133,162,255 114,144,249 110,149,255 96,140,255 81,125,242 71,117,229 74,117,220 106,143,228 167,192,255 228,239,255 246,245,255 255,253,255 255,246,242 241,235,236 237,243,255 218,238,255 147,181,227 70,110,168 59,63,168 40,49,160 27,41,161 14,36,166 4,34,175 15,53,201 34,77,228 38,84,232 45,91,228 41,83,202 102,137,235 191,216,255 214,230,255 225,230,255 238,237,246 255,253,254 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 255,255,255 254,254,254 247,247,247 254,254,254 255,255,255 254,254,254 234,234,234 9,9,9 8,8,8 12,12,12 0,0,0 58,58,58 255,255,255 251,251,251 255,255,255 255,255,255 247,247,247 251,251,251 255,255,255 251,251,251 249,249,249 255,255,255 255,255,255 247,247,247 209,209,209 0,0,0 0,0,0 6,6,6 9,9,9 2,2,2 224,224,224 255,255,255 255,255,255
19,15,4 12,10,2 1,4,2 0,1,1 0,0,3 0,0,1 6,5,1 17,7,0 77,61,54 140,122,123 144,132,152 161,158,208 200,216,255 133,168,255 28,80,227 13,74,238 0,68,250 0,76,249 14,86,240 20,78,208 35,81,182 202,234,255 199,218,255 231,238,255 255,254,255 255,253,246 255,251,240 255,252,243 255,255,252 255,254,255 245,247,255 228,233,242 39,84,195 61,105,212 60,102,199 52,91,176 66,99,172 85,114,171 125,150,190 178,198,223 233,250,255 241,254,252 242,252,239 237,244,223 240,245,216 250,255,223 255,255,230 255,255,230 254,254,254 233,233,233 241,241,241 255,255,255 247,247,247 245,245,245 255,255,255 255,255,255 254,254,254 253,253,253 253,253,253 253,253,253 253,253,253 254,254,254 255,255,255 255,255,255 255,252,251 254,250,249 253,248,249 254,251,253 255,254,255 253,253,255 248,251,255 241,245,255 208,216,229 210,218,235 201,211,229 180,194,213 169,183,205 167,181,204 157,172,198 146,161,187 114,135,173 123,142,179 168,183,215 220,232,255 241,248,255 242,246,255 246,246,255 248,247,255 246,246,255 220,223,255 162,169,224 95,108,182 61,82,174 64,89,199 63,91,215 51,82,211 27,71,242 20,66,237 21,70,238 26,76,236 24,72,220 48,87,215 121,150,249 204,219,255 231,230,255 255,247,255 255,249,255 245,244,255 231,242,255 200,226,255 131,171,230 60,109,179 51,61,155 40,55,155 34,54,163 21,50,171 6,44,176 10,56,197 22,74,218 25,80,219 33,88,217 44,92,204 119,159,247 199,230,255 215,235,255 232,241,254 253,255,251 237,237,221 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 248,248,248 252,252,252 247,247,247 242,242,242 254,254,254 255,255,255 235,235,235 195,195,195 10,10,10 0,0,0 2,2,2 12,12,12 203,203,203 255,255,255 238,238,238 255,255,255 253,253,253 250,250,250 255,255,255 255,255,255 248,248,248 248,248,248 254,254,254 251,251,251 255,255,255 242,242,242 25,25,25 13,13,13 0,0,0 0,0,0 47,47,47 255,255,255 255,255,255 255,255,255
4,0,23 42,31,39 88,82,71 122,127,112 147,163,156 184,198,197 231,232,228 255,255,249 255,255,255 240,254,255 239,255,255 249,255,244 255,251,250 194,204,255 28,74,215 0,68,255 26,71,238 24,72,250 19,68,254 15,65,237 26,77,204 187,232,255 204,236,255 244,255,252 255,255,248 255,255,251 245,254,244 238,255,234 244,255,231 255,255,232 255,254,230 255,241,224 20,79,225 5,73,240 2,72,250 8,70,238 17,79,239 0,77,238 0,86,234 82,146,241 226,237,255 255,248,247 255,244,255 237,233,255 230,231,255 240,239,249 237,248,245 227,254,251 244,255,234 246,255,244 251,255,255 248,241,255 244,231,247 248,233,237 255,245,231 255,252,228 255,255,239 255,254,252 255,247,255 249,238,255 238,236,255 231,240,255 229,250,255 230,255,255 253,254,245 240,243,255 202,211,255 201,213,255 243,255,255 255,255,236 241,240,236 220,232,255 75,117,218 27,96,213 16,94,214 13,74,208 38,76,242 24,58,248 19,71,255 0,67,255 0,86,213 7,72,224 70,92,241 210,215,255 225,232,255 248,255,255 247,246,255 252,247,248 251,255,247 227,249,255 53,101,207 0,80,245 0,75,247 0,88,249 25,67,250 46,45,255 0,64,255 0,72,250 3,77,235 5,75,229 24,85,255 14,62,244 33,74,237 159,193,255 217,242,255 235,246,220 255,255,222 255,255,244 231,222,255 207,223,255 67,116,238 6,78,215 43,21,254 50,36,192 61,53,140 53,51,133 27,39,163 9,49,208 4,66,250 6,64,255 22,59,255 56,85,224 177,216,248 213,255,218 236,255,228 249,255,247 255,250,241 255,255,234 243,243,243 250,250,250 254,254,254 255,255,255 255,255,255 254,254,254 243,243,243 230,230,230 233,233,233 255,255,255 236,236,236 237,237,237 255,255,255 251,251,251 255,255,255 127,127,127 20,20,20 0,0,0 9,9,9 1,1,1 249,249,249 246,246,246 255,255,255 250,250,250 255,255,255 251,251,251 250,250,250 252,252,252 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 200,200,200 25,25,25 4,4,4 2,2,2 0,0,0 24,24,24 249,249,249 255,255,255 255,255,255
240,234,255 255,244,252 255,255,247 255,255,245 242,255,251 240,254,253 254,255,251 255,255,249 255,255,255 237,251,255 237,255,255 246,252,241 254,249,248 193,203,255 26,72,213 0,66,255 13,78,240 10,73,247 8,71,253 16,77,241 32,87,208 184,229,255 206,234,245 250,255,248 248,246,235 253,248,245 247,252,251 241,255,249 242,255,247 250,255,249 255,250,251 255,238,251 32,90,233 11,78,241 6,75,249 11,70,239 18,78,238 0,74,240 0,79,233 73,132,235 215,224,255 255,239,237 255,244,253 247,245,255 246,248,255 255,255,255 248,255,248 234,255,252 241,255,228 245,255,238 247,250,248 247,242,251 247,237,249 254,243,245 255,255,245 255,255,241 255,255,236 255,252,243 255,248,253 251,245,255 247,247,255 242,251,255 235,252,243 230,252,233 255,255,241 236,244,255 217,223,255 213,221,255 231,234,242 246,245,225 248,249,239 230,247,255 129,170,249 21,85,197 22,89,222 24,78,232 31,70,246 23,64,251 13,70,255 0,76,252 2,101,235 4,66,226 44,68,220 179,190,255 231,243,255 241,251,251 238,239,243 255,253,255 238,246,246 179,204,246 40,87,208 2,79,252 0,76,252 0,80,241 21,67,245 51,55,255 0,59,255 0,71,255 12,81,244 11,74,232 24,78,249 14,62,244 12,59,227 91,134,251 181,214,255 244,255,245 255,255,223 255,255,241 230,219,251 192,210,255 38,89,211 23,99,241 36,29,240 41,38,183 56,53,138 54,53,133 31,43,161 14,53,205 10,67,242 12,65,255 29,63,253 64,86,221 204,233,255 227,255,247 205,231,217 234,242,255 255,249,255 237,222,219 255,255,255 255,255,255 255,255,255 249,249,249 249,249,249 250,250,250 245,245,245 237,237,237 243,243,243 242,242,242 245,245,245 247,247,247 234,234,234 255,255,255 255,255,255 52,52,52 0,0,0 16,16,16 0,0,0 78,78,78 255,255,255 245,245,245 243,243,243 255,255,255 249,249,249 255,255,255 255,255,255 254,254,254 255,255,255 254,254,254 211,211,211 157,157,157 50,50,50 15,15,15 0,0,0 0,0,0 14,14,14 16,16,16 36,36,36 246,246,246 253,253,253 253,253,253
253,247,255 255,253,255 255,255,246 250,255,240 233,249,242 230,244,243 240,241,237 246,240,233 255,255,255 237,251,255 239,254,255 248,252,241 255,250,249 198,206,255 29,75,213 0,65,255 0,82,241 0,74,245 0,70,246 8,76,235 28,86,199 168,210,255 196,218,223 246,246,228 255,255,242 255,254,252 254,250,255 231,241,248 220,236,243 222,235,249 233,233,255 240,230,255 46,104,239 16,82,237 8,75,244 15,70,237 22,76,241 1,72,246 0,72,239 65,117,231 232,237,255 255,249,243 255,247,244 240,240,252 240,244,249 250,253,237 243,255,233 223,249,235 253,255,239 255,255,247 255,255,254 255,253,255 253,250,255 251,249,255 252,253,251 255,255,251 250,253,244 250,252,246 254,253,249 255,255,252 255,255,248 255,255,241 255,255,234 253,255,224 255,255,231 229,239,227 218,225,242 232,233,255 252,245,255 255,255,248 255,255,242 229,250,251 185,227,255 35,88,192 28,81,232 30,75,255 21,63,252 18,68,250 0,70,237 0,81,235 0,74,224 18,77,247 44,73,234 128,147,244 216,236,255 243,255,251 242,247,246 245,245,251 236,247,255 120,149,216 21,71,213 0,70,255 0,76,255 0,76,238 21,71,245 46,61,255 0,54,255 0,65,255 15,76,246 18,70,231 26,72,243 21,71,255 5,62,237 32,87,224 164,209,255 232,254,255 255,255,231 247,228,207 255,249,255 178,197,255 31,88,209 1,84,235 26,44,221 31,46,173 45,53,136 51,55,134 34,45,156 18,51,191 9,59,219 9,55,227 50,76,242 81,94,216 178,191,253 213,233,255 230,244,255 236,237,255 242,231,255 255,242,255 226,226,226 235,235,235 245,245,245 253,253,253 255,255,255 255,255,255 248,248,248 239,239,239 255,255,255 236,236,236 254,254,254 255,255,255 249,249,249 255,255,255 235,235,235 19,19,19 6,6,6 13,13,13 4,4,4 111,111,111 251,251,251 239,239,239 248,248,248 255,255,255 219,219,219 195,195,195 157,157,157 114,114,114 65,65,65 22,22,22 1,1,1 0,0,0 24,24,24 48,48,48 23,23,23 12,12,12 0,0,0 0,0,0 64,64,64 255,255,255 255,255,255 255,255,255
246,240,255 253,246,251 255,251,240 248,253,238 237,253,246 240,254,253 255,255,252 255,255,251 255,255,255 241,253,255 241,255,255 249,253,241 255,253,250 203,211,255 33,79,216 0,67,255 0,74,235 0,73,245 0,71,248 10,76,235 39,93,207 184,218,255 228,240,244 255,255,241 255,241,225 255,246,244 255,252,255 248,254,255 239,254,255 235,249,255 234,238,255 232,229,255 57,114,243 17,83,232 8,72,237 18,70,236 25,74,244 8,72,255 0,69,250 59,104,231 236,234,255 255,252,245 255,255,239 245,249,243 244,253,240 255,255,235 253,255,238 237,255,248 247,248,239 247,248,246 247,248,255 247,248,255 242,246,255 233,240,255 227,238,255 225,239,255 233,246,255 231,241,255 231,236,251 234,234,246 242,239,241 249,247,236 255,255,231 255,255,229 228,245,211 238,252,224 248,254,243 255,251,255 255,249,255 255,247,247 248,254,229 239,255,240 208,247,255 84,122,216 38,72,239 22,57,255 10,57,255 6,72,244 0,77,228 0,84,223 5,80,243 16,73,255 20,56,228 86,118,225 213,243,255 234,255,247 241,248,245 248,251,255 224,240,255 74,108,208 13,64,234 0,57,255 0,74,255 0,81,243 23,78,247 32,60,254 0,60,255 0,61,255 19,68,248 31,68,236 30,68,240 23,75,255 6,73,255 2,75,233 56,116,222 203,235,255 249,250,241 255,255,238 236,226,232 178,201,255 18,81,203 0,79,240 14,58,205 18,50,169 38,52,141 50,53,138 34,45,149 15,44,173 3,43,191 1,37,185 24,43,176 44,48,153 70,68,144 65,64,130 64,65,139 59,55,137 86,77,158 170,156,228 255,255,255 255,255,255 237,237,237 212,212,212 193,193,193 187,187,187 191,191,191 197,197,197 199,199,199 193,193,193 188,188,188 178,178,178 177,177,177 148,148,148 108,108,108 10,10,10 11,11,11 0,0,0 7,7,7 40,40,40 59,59,59 54,54,54 12,12,12 0,0,0 6,6,6 0,0,0 0,0,0 5,5,5 2,2,2 17,17,17 81,81,81 153,153,153 199,199,199 210,210,210 13,13,13 3,3,3 3,3,3 1,1,1 126,126,126 246,246,246 253,253,253 253,253,253
253,247,255 255,253,255 255,255,247 248,253,238 227,242,238 225,239,238 241,242,240 255,247,243 255,255,255 241,253,255 241,255,255 249,253,241 255,254,251 208,215,255 37,82,217 0,67,255 2,75,243 10,79,255 10,73,255 12,65,239 38,81,208 170,196,255 222,228,247 255,243,240 255,248,244 255,248,252 255,247,255 241,248,251 232,250,249 234,252,253 235,242,255 233,233,255 68,123,250 19,83,231 8,71,235 21,71,237 24,71,246 10,68,255 0,63,255 52,91,230 224,220,255 255,250,238 255,255,235 251,255,240 247,255,236 255,255,234 250,255,241 227,246,249 246,251,255 240,244,255 230,233,255 224,227,255 213,221,255 200,214,255 195,215,255 195,219,255 187,208,255 198,214,255 214,220,255 226,223,255 234,226,255 243,230,255 253,239,255 255,246,255 233,250,246 248,255,242 253,255,231 249,241,228 255,250,255 255,250,255 239,246,225 241,255,231 219,249,250 167,187,255 61,79,250 15,46,255 3,58,255 0,74,237 2,92,233 0,87,225 5,67,245 27,80,255 12,57,238 36,79,198 176,214,255 233,255,255 247,255,255 217,224,251 155,178,246 35,77,208 15,71,255 0,54,255 0,68,255 4,79,242 19,80,244 19,63,248 0,72,255 0,62,255 21,63,246 45,72,246 33,67,241 9,65,250 0,72,255 0,68,246 0,66,204 72,111,189 106,112,131 73,59,47 78,73,74 47,74,131 23,89,214 0,68,241 1,65,197 8,49,172 31,47,154 49,52,150 40,46,151 18,39,168 7,37,180 6,34,165 34,49,152 48,46,128 75,61,143 71,58,150 46,39,136 53,52,146 49,44,135 34,23,115 0,0,0 0,0,0 7,7,7 8,8,8 1,1,1 0,0,0 2,2,2 9,9,9 0,0,0 12,12,12 10,10,10 1,1,1 18,18,18 0,0,0 8,8,8 0,0,0 3,3,3 5,5,5 15,15,15 2,2,2 0,0,0 10,10,10 8,8,8 72,72,72 64,64,64 102,102,102 151,151,151 191,191,191 221,221,221 242,242,242 250,250,250 247,247,247 255,255,255 192,192,192 0,0,0 1,1,1 9,9,9 4,4,4 189,189,189 235,235,235 249,249,249 249,249,249
245,239,255 255,249,254 255,255,245 249,254,239 230,245,241 229,243,242 246,247,245 255,253,249 253,251,251 239,251,255 241,255,254 248,250,238 255,254,249 209,216,255 37,82,215 0,65,255 8,58,232 19,65,253 21,65,255 24,68,255 50,88,242 162,191,255 216,230,255 248,245,255 250,238,255 246,238,255 236,239,255 224,243,255 224,253,250 234,255,250 241,255,251 243,246,250 77,132,255 21,84,234 11,73,239 21,72,242 22,67,248 6,63,255 0,58,255 40,78,226 226,223,255 255,252,240 255,255,232 242,255,233 239,253,235 252,255,244 243,247,255 219,230,255 220,230,255 191,196,255 150,152,255 113,115,247 76,83,224 43,57,193 22,47,167 17,47,158 22,49,163 20,39,168 19,23,171 26,18,178 56,41,193 111,93,224 172,157,255 216,202,255 206,221,255 239,252,255 249,254,233 245,240,215 255,255,251 255,253,255 245,255,245 243,255,239 217,234,237 211,216,255 86,95,252 29,62,255 6,72,255 0,78,236 1,91,239 0,82,231 0,49,233 26,78,255 20,75,255 15,70,205 78,125,187 96,122,138 99,108,121 55,67,109 64,95,188 6,57,214 13,76,255 0,57,255 0,64,255 0,70,237 11,73,239 18,71,251 0,68,255 1,59,248 20,56,240 49,72,252 37,70,249 1,61,245 0,70,255 0,65,255 7,85,252 22,67,182 0,0,44 10,5,14 0,1,12 33,64,125 22,87,219 0,65,249 0,65,198 2,43,182 30,39,173 51,48,164 43,47,159 27,42,174 23,45,194 29,52,178 43,60,141 66,67,125 55,41,113 57,39,133 62,54,147 67,71,150 47,49,127 48,42,129 73,73,73 69,69,69 64,64,64 60,60,60 60,60,60 71,71,71 95,95,95 116,116,116 134,134,134 129,129,129 123,123,123 123,123,123 124,124,124 121,121,121 128,128,128 32,32,32 0,0,0 0,0,0 0,0,0 37,37,37 255,255,255 254,254,254 250,250,250 242,242,242 255,255,255 253,253,253 244,244,244 244,244,244 251,251,251 255,255,255 255,255,255 250,250,250 223,223,223 69,69,69 14,14,14 7,7,7 0,0,0 13,13,13 226,226,226 255,255,255 253,253,253 253,253,253
251,246,255 255,253,255 255,255,245 253,255,245 241,255,252 242,254,255 254,255,253 255,255,251 252,250,250 240,250,255 241,255,254 250,250,236 255,254,247 213,219,255 41,85,216 0,64,255 39,75,245 28,66,254 14,55,255 6,52,255 0,45,227 44,87,226 67,102,205 89,113,197 124,140,223 141,158,244 158,187,255 174,214,255 187,234,255 205,241,255 214,237,252 216,228,246 77,130,255 18,81,239 8,71,245 22,72,248 17,64,250 3,63,255 0,59,255 33,76,227 218,220,255 255,250,238 255,255,234 237,254,243 238,253,255 245,245,255 219,215,255 179,180,255 71,79,210 50,53,205 32,27,212 23,17,226 16,14,228 6,15,213 4,23,198 6,35,193 0,25,184 6,23,204 15,18,230 19,11,242 20,7,237 23,10,218 27,21,200 32,31,189 86,98,230 158,166,243 244,246,255 255,255,241 244,244,232 231,238,241 208,223,226 170,183,181 131,133,151 127,121,192 58,64,191 39,77,239 10,81,248 0,82,241 0,78,238 1,75,241 29,76,255 0,52,249 0,58,252 25,89,243 23,75,165 0,6,50 0,0,35 0,3,66 25,64,180 4,65,239 0,68,255 0,54,255 6,71,255 8,71,239 5,67,235 17,77,255 9,77,236 24,76,243 24,57,234 40,67,248 31,71,253 0,65,248 0,75,255 0,67,255 0,73,255 32,81,227 102,122,210 186,193,236 187,203,239 76,115,190 42,104,246 0,70,255 1,64,209 5,37,197 28,29,187 49,41,172 44,44,162 32,45,185 38,56,217 54,76,206 102,122,193 201,206,245 206,195,251 207,191,255 198,196,255 158,167,211 135,141,188 205,201,255 226,226,226 225,225,225 230,230,230 243,243,243 251,251,251 252,252,252 253,253,253 255,255,255 253,253,253 237,237,237 232,232,232 253,253,253 251,251,251 255,255,255 251,251,251 70,70,70 0,0,0 2,2,2 12,12,12 11,11,11 218,218,218 230,230,230 255,255,255 255,255,255 254,254,254 244,244,244 247,247,247 255,255,255 255,255,255 242,242,242 234,234,234 239,239,239 171,171,171 9,9,9 6,6,6 0,0,0 9,9,9 132,132,132 248,248,248 253,253,253 255,255,255 255,255,255
