50 170
255,255,255 255,255,255 254,254,254 253,253,253 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 253,253,253 251,251,251 251,251,251 253,253,253 255,255,255 254,254,254 251,251,251 251,255,255 239,243,244 237,241,242 126,130,131 156,160,161 251,255,255 248,252,253 251,255,255 253,255,255 253,255,255 253,255,255 253,255,255 253,255,255 253,255,255 255,254,255 255,254,255 255,255,248 255,255,248 255,255,249 255,255,251 255,255,254 254,252,252 255,254,255 255,254,255 255,253,255 255,250,251 255,250,249 255,252,247 255,254,247 255,253,243 255,250,237 255,246,233 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 249,249,249 252,252,252 254,254,254 255,255,255 254,254,254 254,254,254 255,255,255 255,255,255 255,254,243 255,253,246 255,253,250 255,252,255 255,253,255 255,254,255 255,255,251 255,255,245 255,255,240 242,246,221 254,255,237 236,240,228 214,215,219 245,243,255 217,209,246 250,240,255 219,227,255 217,223,255 209,214,255 190,191,255 153,152,255 117,113,232 100,94,225 101,94,233 69,63,204 74,70,206 90,89,215 94,96,208 119,126,223 167,177,255 193,207,255 216,232,255 224,231,255 234,241,255 234,243,255 239,251,255 228,242,236 242,255,244 244,255,243 250,255,251 251,255,255 253,252,255 250,246,255 248,244,255 255,252,255 217,216,218 15,17,11 1,5,0 0,0,0 0,0,0 0,0,0 3,3,3 0,0,0 6,6,6 46,46,46 96,96,96 71,71,71 106,106,106 110,110,110 124,124,124 171,171,171 185,185,185 188,188,188 223,223,223 248,248,248 252,252,252 243,243,243 251,251,251 255,255,255 254,254,254 254,254,254 248,248,248 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 253,253,253 252,252,252 252,252,252 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 252,252,252 253,253,253 254,254,254 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255
251,251,251 251,251,251 251,251,251 252,252,252 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 252,252,252 253,253,253 255,255,255 255,255,255 252,252,252 246,255,255 242,252,252 233,243,243 118,128,128 150,158,158 247,255,255 244,252,252 244,249,250 250,254,255 250,254,255 252,254,255 252,254,255 252,254,255 254,253,255 254,253,255 254,253,255 255,249,246 254,249,248 254,249,250 251,248,250 242,241,245 235,235,241 236,238,246 244,246,254 253,252,255 255,252,255 255,253,255 255,254,254 255,254,251 255,252,245 255,253,245 255,255,245 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 252,252,252 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,247 255,255,248 255,255,252 255,254,255 255,253,255 255,250,252 255,249,245 255,251,240 227,227,211 255,255,244 235,239,233 212,217,226 195,198,229 230,231,255 216,214,255 151,147,236 95,118,244 59,79,214 26,43,188 20,31,193 24,29,208 17,19,214 9,6,215 3,0,216 20,16,235 16,15,231 21,25,233 5,15,209 0,12,192 8,30,196 20,45,201 42,72,221 143,151,234 196,205,255 219,232,255 218,234,255 230,245,254 244,255,252 244,254,241 247,253,242 249,249,243 253,248,250 255,251,255 241,233,244 255,250,255 215,214,216 0,1,0 4,8,2 12,12,12 0,0,0 7,7,7 115,115,115 200,200,200 255,255,255 252,252,252 236,236,236 239,239,239 255,255,255 255,255,255 251,251,251 255,255,255 255,255,255 245,245,245 255,255,255 255,255,255 255,255,255 250,250,250 245,245,245 239,239,239 234,234,234 254,254,254 249,249,249 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 253,253,253 253,253,253 253,253,253 253,253,253 254,254,254 255,255,255 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255
250,250,250 250,250,250 251,251,251 253,253,253 255,255,255 254,254,254 249,249,249 245,245,245 253,253,253 255,255,255 255,255,255 253,253,253 251,251,251 255,255,255 255,255,255 254,254,254 237,253,252 241,255,255 201,217,216 113,127,126 166,180,179 233,245,245 246,255,255 248,255,255 247,255,255 249,254,255 250,254,255 252,254,255 252,254,255 254,253,255 254,253,255 254,253,255 255,253,255 253,252,255 250,252,255 244,250,255 231,243,255 220,236,249 221,237,253 228,244,255 227,240,254 233,243,253 244,247,255 251,247,252 251,241,241 253,236,233 255,243,238 255,254,248 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 251,255,245 251,255,248 255,255,251 255,254,255 255,252,255 255,249,252 255,246,246 254,245,241 252,248,243 224,226,226 245,250,255 228,235,255 200,207,255 183,187,255 73,74,202 45,46,188 7,33,224 0,21,216 0,15,216 5,21,228 13,24,240 10,16,241 9,10,244 9,8,248 1,2,244 0,0,237 3,10,251 2,14,252 0,12,245 0,9,238 0,1,225 0,15,239 36,45,178 79,89,207 169,182,255 217,233,255 216,232,255 233,245,251 250,255,251 243,245,233 246,244,234 255,251,251 255,252,255 246,238,245 255,252,255 219,218,220 0,1,0 7,13,8 5,5,5 0,0,0 1,1,1 96,96,96 150,150,150 244,244,244 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 247,247,247 244,244,244 247,247,247 244,244,244 254,254,254 255,255,255 253,253,253 255,255,255 254,254,254 251,251,251 255,255,255 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 255,255,255 252,252,252 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255
253,253,253 253,253,253 253,253,253 255,255,255 255,255,255 252,252,252 244,244,244 237,237,237 249,249,249 254,254,254 253,253,253 248,248,248 249,249,249 255,255,255 255,255,255 250,250,250 236,255,255 223,245,243 141,162,160 111,132,130 203,221,220 240,255,255 243,255,255 237,249,249 244,254,254 248,253,254 249,253,254 251,253,254 251,253,254 253,252,254 253,252,254 255,252,254 230,243,255 226,241,255 221,241,255 217,243,255 207,240,255 199,239,255 201,242,255 208,250,255 210,250,255 217,250,255 227,253,255 236,252,255 236,241,244 234,229,230 246,234,232 255,247,244 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 255,255,255 254,254,254 252,252,252 233,253,234 237,254,240 247,255,248 253,255,255 255,252,255 255,250,255 255,248,254 255,247,250 255,253,255 235,237,255 215,220,255 211,219,255 142,149,255 27,34,181 1,5,183 16,20,215 0,2,220 0,11,225 10,19,230 12,19,222 8,14,211 9,12,204 16,18,207 23,25,214 27,29,223 3,7,209 1,5,217 0,4,227 1,10,244 3,14,255 0,4,255 0,13,255 5,13,196 16,25,189 68,80,212 142,155,247 217,230,255 233,242,255 245,250,249 255,255,247 255,249,238 255,249,245 255,252,254 240,228,234 255,253,255 227,226,228 3,8,6 12,23,15 1,1,1 2,2,2 3,3,3 101,101,101 139,139,139 247,247,247 252,252,252 248,248,248 255,255,255 246,246,246 252,252,252 255,255,255 245,245,245 253,253,253 255,255,255 255,255,255 250,250,250 251,251,251 240,240,240 255,255,255 247,247,247 248,248,248 253,253,253 245,245,245 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255
255,255,255 253,253,253 252,252,252 254,254,254 255,255,255 254,254,254 247,247,247 241,241,241 246,246,246 245,245,245 240,240,240 237,237,237 246,246,246 255,255,255 253,253,253 240,240,240 204,230,230 160,186,186 115,139,139 146,167,168 230,250,251 237,255,255 241,255,255 227,240,242 244,253,255 246,253,255 248,253,255 249,252,255 251,252,255 253,252,255 255,251,255 255,251,255 219,250,255 212,246,255 203,244,255 197,245,255 189,245,255 181,245,255 180,247,255 185,253,255 179,244,255 185,243,255 199,248,255 220,255,255 231,255,255 235,248,250 244,249,250 255,255,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 254,254,254 255,255,255 255,255,255 253,253,253 250,250,250 217,244,224 224,247,232 236,250,244 248,253,254 255,252,255 255,250,255 255,250,255 255,249,255 245,241,255 240,241,255 230,236,255 87,96,193 16,26,167 1,9,193 1,10,228 11,17,254 31,22,232 23,15,216 17,11,196 32,27,190 75,72,212 121,119,239 141,141,247 139,139,239 109,110,214 94,94,212 74,73,213 28,25,194 4,0,196 8,3,226 4,0,241 9,1,255 14,19,241 21,29,230 6,15,179 50,60,178 198,207,255 235,242,255 232,235,240 255,255,248 255,251,238 255,253,245 255,252,250 250,237,239 255,253,255 218,220,220 0,2,0 0,4,0 7,7,7 8,8,8 8,8,8 114,114,114 133,133,133 244,244,244 249,249,249 252,252,252 253,253,253 253,253,253 251,251,251 252,252,252 255,255,255 253,253,253 245,245,245 241,241,241 249,249,249 255,255,255 246,246,246 255,255,255 244,244,244 252,252,252 252,252,252 245,245,245 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255
254,254,254 251,251,251 249,249,249 252,252,252 255,255,255 255,255,255 254,254,254 250,250,250 245,245,245 238,238,238 228,228,228 227,227,227 244,244,244 255,255,255 251,251,251 230,230,230 143,171,171 108,136,136 138,164,164 197,221,221 229,250,251 204,224,225 224,242,243 238,251,253 242,254,255 246,253,255 248,253,255 249,252,255 251,252,255 253,252,255 255,251,255 255,251,255 169,213,237 156,204,228 141,195,220 126,190,215 112,183,210 96,175,202 87,172,198 87,172,198 97,180,202 104,180,199 130,195,210 170,220,232 201,238,246 217,242,246 231,246,248 241,253,253 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 254,254,254 255,255,255 255,255,255 252,252,252 249,249,249 209,243,219 218,245,229 231,249,242 243,252,255 253,252,255 255,250,255 255,249,255 255,248,255 251,247,255 211,213,254 163,169,240 49,57,170 25,36,194 0,9,213 8,17,255 0,0,246 38,12,206 101,78,255 168,149,255 198,184,255 209,198,255 221,213,255 229,225,255 228,227,255 207,205,241 220,217,255 207,200,255 121,111,235 53,38,200 37,18,217 26,4,230 25,1,243 0,0,239 11,16,238 18,26,209 35,44,177 148,156,239 218,225,255 251,252,255 253,247,240 255,254,242 255,254,245 255,242,239 239,227,227 247,241,242 210,213,211 16,23,18 5,18,10 0,0,0 0,0,0 1,1,1 119,119,119 131,131,131 240,240,240 247,247,247 255,255,255 243,243,243 255,255,255 253,253,253 248,248,248 255,255,255 238,238,238 197,197,197 196,196,196 203,203,203 246,246,246 243,243,243 255,255,255 249,249,249 255,255,255 250,250,250 238,238,238 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255
238,247,255 242,247,248 248,248,242 254,250,239 255,253,242 255,254,250 249,252,255 248,250,255 250,251,255 235,238,243 235,247,249 225,255,255 137,202,230 72,177,234 13,155,240 1,164,255 11,170,244 14,169,242 17,164,236 42,175,243 50,166,229 72,165,220 98,166,211 187,232,255 219,241,255 241,241,255 255,242,254 255,244,255 255,246,255 255,244,255 255,237,255 255,231,255 106,227,255 45,174,229 24,165,240 15,164,252 7,160,245 8,169,243 2,170,241 0,171,247 0,162,250 34,164,253 94,171,244 169,193,239 138,123,144 152,126,132 138,120,127 131,124,137 150,150,150 152,152,152 162,162,162 184,184,184 180,180,180 188,188,188 220,220,220 218,218,218 220,220,220 254,254,254 251,251,251 245,245,245 255,255,255 250,250,250 234,234,234 255,255,255 237,255,207 249,255,229 255,255,251 255,244,255 254,236,255 255,245,255 255,255,245 255,255,228 241,253,233 201,204,249 136,123,255 28,4,228 8,0,246 3,9,240 0,33,203 0,44,167 107,102,177 216,209,255 231,225,255 223,217,255 247,237,255 248,235,255 245,230,255 242,229,253 225,220,235 212,214,224 240,250,255 218,228,255 102,105,203 24,16,177 28,6,225 34,5,255 52,25,199 48,22,190 54,30,184 50,31,158 119,107,197 223,221,255 248,254,255 243,253,236 250,255,235 246,252,235 255,255,254 244,239,248 255,250,255 225,223,222 5,11,0 1,11,0 8,8,8 0,0,0 7,7,7 59,59,59 66,66,66 115,115,115 83,83,83 68,68,68 71,71,71 54,54,54 21,21,21 0,0,0 0,0,0 15,15,15 10,10,10 0,0,0 34,34,34 255,255,255 235,235,235 251,251,251 255,255,255 250,250,250 255,255,255 236,236,236 255,255,255 244,244,244 255,255,255 247,247,247 255,255,255 254,254,254 255,255,255 248,248,248 255,255,255 244,244,244 255,255,255 252,252,252 255,255,255 251,251,251 234,234,234 255,255,255 253,253,253 255,255,255 248,248,248 254,254,254 251,251,251 248,248,248 255,255,255 255,255,255 247,247,247 255,255,255 255,255,255 177,177,177 194,194,194 198,198,198 184,184,184 187,187,187 214,214,214 255,255,255
242,251,255 247,252,253 253,253,247 255,255,245 255,255,247 255,255,252 251,254,255 250,252,255 247,248,255 251,254,255 235,247,249 187,218,227 96,161,189 65,170,227 24,166,251 0,158,255 0,170,246 0,168,245 1,166,239 21,177,246 27,170,231 46,171,222 74,172,212 165,235,255 207,251,255 230,251,255 245,251,255 253,252,255 255,254,255 251,252,255 242,250,255 237,247,255 102,221,255 45,171,229 28,164,242 20,166,255 9,160,245 9,168,242 1,169,240 0,171,249 0,162,250 32,165,253 90,172,244 165,192,236 135,125,142 148,126,131 134,122,128 127,126,136 128,128,128 129,129,129 122,122,122 132,132,132 130,130,130 123,123,123 134,134,134 130,130,130 124,124,124 144,144,144 137,137,137 137,137,137 158,158,158 159,159,159 186,186,186 254,254,254 245,255,229 250,255,240 255,255,254 255,247,255 255,244,255 255,250,255 255,255,245 255,255,233 250,255,241 221,227,255 53,45,169 25,4,213 28,7,255 21,15,255 0,11,218 0,27,197 92,87,202 184,182,255 209,209,255 214,215,255 236,235,255 240,236,255 245,237,255 243,235,255 250,248,254 245,254,241 246,255,241 241,255,248 200,217,238 154,161,230 141,137,255 154,142,255 163,153,255 180,171,255 210,200,255 215,208,255 222,219,255 238,239,255 245,250,251 253,255,247 255,255,245 248,249,240 255,254,255 248,242,253 255,250,255 220,216,227 3,4,8 3,6,4 0,0,0 0,0,0 8,8,8 6,6,6 1,1,1 12,12,12 6,6,6 1,1,1 0,0,0 0,0,0 6,6,6 8,8,8 3,3,3 0,0,0 1,1,1 7,7,7 23,23,23 240,240,240 246,246,246 255,255,255 255,255,255 244,244,244 255,255,255 255,255,255 244,244,244 255,255,255 248,248,248 195,195,195 23,23,23 0,0,0 0,0,0 7,7,7 0,0,0 3,3,3 0,0,0 23,23,23 0,0,0 0,0,0 25,25,25 155,155,155 255,255,255 238,238,238 255,255,255 255,255,255 209,209,209 0,0,0 0,0,0 10,10,10 0,0,0 0,0,0 7,7,7 0,0,0 3,3,3 0,0,0 0,0,0 8,8,8 0,0,0 197,197,197
243,252,255 248,253,254 255,255,249 255,255,246 255,255,247 255,255,251 247,250,255 244,246,255 239,240,250 251,254,255 237,246,249 174,205,214 89,154,182 61,167,221 29,171,254 0,157,255 0,166,252 0,167,251 0,165,244 0,178,249 2,173,235 21,175,226 48,178,215 143,239,255 190,252,255 217,253,253 236,253,249 240,254,243 235,252,241 221,252,243 212,254,247 204,255,249 105,217,255 49,169,229 33,164,245 25,166,255 11,160,248 11,167,244 3,169,240 0,171,249 0,164,251 31,165,253 89,175,245 155,189,232 129,126,141 140,127,129 129,126,128 119,127,134 119,119,119 140,140,140 127,127,127 129,129,129 139,139,139 129,129,129 126,126,126 122,122,122 122,122,122 130,130,130 123,123,123 125,125,125 131,131,131 122,122,122 165,165,165 255,255,255 253,255,255 246,248,248 246,242,247 252,244,255 255,247,255 255,247,255 254,252,241 248,255,227 229,246,219 239,252,255 132,132,226 44,29,210 24,0,243 5,0,245 21,15,255 0,1,240 24,27,189 93,100,241 134,147,255 163,179,255 193,205,255 211,217,255 231,229,255 236,231,255 230,227,253 248,254,249 235,250,218 233,254,209 248,255,233 230,244,238 204,208,237 223,219,255 224,237,255 239,251,255 240,252,255 237,248,252 244,252,251 251,255,252 253,255,251 236,237,233 255,255,254 247,244,246 255,251,255 249,245,255 253,250,255 210,204,227 0,0,21 3,0,28 1,1,1 5,5,5 13,13,13 0,0,0 6,6,6 0,0,0 8,8,8 8,8,8 11,11,11 0,0,0 0,0,0 0,0,0 0,0,0 0,0,0 22,22,22 66,66,66 113,113,113 237,237,237 230,230,230 245,245,245 240,240,240 245,245,245 251,251,251 253,253,253 252,252,252 242,242,242 227,227,227 184,184,184 0,0,0 2,2,2 17,17,17 0,0,0 0,0,0 7,7,7 0,0,0 6,6,6 4,4,4 0,0,0 10,10,10 148,148,148 247,247,247 235,235,235 251,251,251 247,247,247 214,214,214 8,8,8 14,14,14 0,0,0 6,6,6 0,0,0 0,0,0 24,24,24 3,3,3 14,14,14 7,7,7 0,0,0 47,47,47 223,223,223
244,253,255 250,255,255 255,255,250 255,255,246 255,255,245 254,251,247 243,243,249 236,238,248 230,231,241 247,248,252 238,248,248 209,238,245 135,199,224 65,168,223 24,164,247 0,162,255 8,158,255 2,161,255 0,160,251 0,175,254 0,172,239 14,178,231 43,178,216 138,236,255 194,250,255 229,253,253 254,255,248 255,255,243 247,255,238 228,255,238 213,255,240 204,255,244 113,221,255 55,169,232 33,161,244 26,162,255 14,160,250 16,169,248 5,170,243 0,171,248 0,164,251 26,165,251 87,178,247 145,186,225 122,128,139 131,127,126 124,131,128 110,130,131 153,153,153 210,210,210 200,200,200 179,179,179 185,185,185 174,174,174 159,159,159 153,153,153 129,129,129 134,134,134 131,131,131 135,135,135 138,138,138 128,128,128 167,167,167 244,244,244 255,244,255 246,237,255 241,237,243 254,249,250 255,253,255 255,253,255 255,255,251 253,255,240 244,255,233 231,251,246 228,238,255 100,94,229 21,0,211 21,0,252 50,29,255 3,0,243 2,17,210 10,30,201 14,40,178 18,45,155 35,57,152 79,91,187 138,137,241 169,159,255 211,197,255 244,233,255 241,237,255 236,237,247 251,254,255 234,234,248 209,203,234 222,211,255 218,238,219 235,255,231 233,255,220 250,255,228 244,255,223 226,235,208 250,252,240 255,253,255 255,251,255 247,239,249 248,244,250 250,249,253 253,252,255 195,194,214 0,0,24 0,0,36 0,0,0 2,2,2 10,10,10 58,58,58 138,138,138 140,140,140 164,164,164 169,169,169 182,182,182 188,188,188 218,218,218 255,255,255 255,255,255 255,255,255 248,248,248 255,255,255 237,237,237 255,255,255 237,237,237 244,244,244 249,249,249 255,255,255 255,255,255 252,252,252 242,242,242 214,214,214 241,241,241 244,244,244 194,194,194 199,199,199 184,184,184 60,60,60 0,0,0 1,1,1 15,15,15 30,30,30 201,201,201 195,195,195 215,215,215 255,255,255 255,255,255 255,255,255 242,242,242 246,246,246 255,255,255 232,232,232 240,240,240 198,198,198 91,91,91 22,22,22 0,0,0 0,0,0 1,1,1 176,176,176 238,238,238 255,255,255 234,234,234 255,255,255
243,254,255 250,255,255 255,255,251 255,255,247 255,255,247 255,254,250 247,247,253 240,242,252 231,233,241 245,246,250 240,250,250 227,255,255 168,232,255 65,169,222 19,160,241 0,163,255 27,152,255 21,156,255 6,156,255 3,169,255 0,167,244 20,176,236 49,174,219 146,228,255 193,229,247 237,235,241 255,243,239 255,250,239 255,253,237 248,254,235 227,255,237 215,255,239 124,229,255 58,171,238 32,156,244 23,158,255 17,160,252 20,173,252 6,171,244 0,169,246 0,164,251 24,166,251 85,181,247 137,182,219 119,130,138 122,126,120 120,134,128 104,131,128 138,138,138 237,237,237 253,253,253 233,233,233 249,249,249 255,255,255 255,255,255 255,255,255 255,255,255 251,251,251 232,232,232 216,216,216 206,206,206 194,194,194 208,208,208 247,247,247 253,232,255 240,225,255 237,231,236 248,246,238 255,255,251 255,252,255 252,251,255 248,255,245 246,255,238 228,252,228 230,249,255 196,200,255 60,46,204 28,1,224 24,0,248 34,3,255 0,12,235 0,11,218 6,27,213 9,31,197 3,19,179 14,20,187 29,22,203 39,18,210 12,0,176 47,18,195 83,58,210 113,92,219 143,124,233 173,155,255 195,174,255 205,184,255 223,230,249 244,255,255 234,251,230 239,255,220 249,255,223 255,255,234 255,255,247 238,230,237 255,249,255 250,242,253 247,244,246 253,255,249 251,255,251 189,194,197 0,0,13 0,0,25 3,3,3 0,0,0 0,0,0 140,140,140 240,240,240 249,249,249 253,253,253 255,255,255 255,255,255 249,249,249 243,243,243 247,247,247 249,249,249 241,241,241 230,230,230 225,225,225 251,251,251 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 248,248,248 254,254,254 255,255,255 237,237,237 244,244,244 229,229,229 254,254,254 255,255,255 250,250,250 118,118,118 4,4,4 0,0,0 5,5,5 1,1,1 255,255,255 245,245,245 255,255,255 248,248,248 247,247,247 242,242,242 230,230,230 242,242,242 236,236,236 255,255,255 244,244,244 253,253,253 107,107,107 2,2,2 4,4,4 0,0,0 0,0,0 242,242,242 253,253,253 253,253,253 254,254,254 249,249,249
236,247,255 241,248,251 251,251,245 255,254,243 255,255,246 255,255,252 251,251,255 247,248,255 242,241,250 253,255,255 242,250,249 221,250,255 169,231,255 63,165,218 24,163,243 0,161,255 32,151,255 26,156,255 9,156,255 6,166,255 1,165,248 22,172,242 50,169,224 144,220,255 192,220,250 237,227,244 255,235,245 255,244,246 255,249,248 255,253,248 238,254,247 224,255,248 118,228,255 53,170,239 28,156,245 20,158,255 14,160,255 18,172,253 4,171,246 0,169,246 0,166,251 23,165,248 87,184,248 132,178,212 117,131,137 118,126,116 122,139,128 102,133,126 151,151,151 252,252,252 255,255,255 249,249,249 253,253,253 254,254,254 254,254,254 255,255,255 253,253,253 255,255,255 254,254,254 250,250,250 254,254,254 253,253,253 253,253,253 255,255,255 255,238,255 255,241,255 251,246,243 254,254,236 255,254,244 250,245,254 241,237,255 235,239,244 224,240,222 241,255,234 222,250,230 232,249,255 161,162,252 51,36,188 32,5,202 36,4,223 2,6,248 0,0,236 8,13,246 11,14,243 11,10,238 20,14,247 20,6,248 24,3,255 33,7,255 26,0,250 35,8,248 37,12,234 25,6,207 37,23,201 46,38,199 29,24,175 105,86,202 179,169,255 236,234,255 244,251,255 231,242,234 231,241,225 255,255,251 255,253,255 255,251,255 255,249,255 250,248,248 255,255,247 251,255,244 187,198,182 0,6,0 0,12,6 5,5,5 3,3,3 0,0,0 186,186,186 255,255,255 252,252,252 242,242,242 248,248,248 249,249,249 253,253,253 255,255,255 254,254,254 255,255,255 255,255,255 254,254,254 247,247,247 238,238,238 240,240,240 250,250,250 255,255,255 249,249,249 250,250,250 243,243,243 251,251,251 243,243,243 251,251,251 247,247,247 243,243,243 255,255,255 255,255,255 243,243,243 134,134,134 7,7,7 9,9,9 12,12,12 26,26,26 255,255,255 230,230,230 242,242,242 253,253,253 255,255,255 240,240,240 255,255,255 255,255,255 253,253,253 241,241,241 225,225,225 255,255,255 144,144,144 0,0,0 13,13,13 0,0,0 5,5,5 255,255,255 243,243,243 249,249,249 240,240,240 249,249,249
235,246,254 239,246,249 248,248,242 255,251,240 255,254,243 255,254,250 251,252,255 248,249,255 250,249,255 255,254,255 238,246,245 215,244,249 175,235,255 62,163,215 28,165,245 3,162,255 14,157,255 9,162,255 0,159,255 0,167,255 0,165,249 11,172,246 35,168,230 121,216,255 185,237,255 220,238,255 247,241,255 255,246,255 254,248,255 236,248,255 217,245,255 202,242,255 97,214,255 39,166,235 24,160,250 19,163,255 8,160,255 11,169,252 1,170,245 0,171,248 0,166,251 23,165,248 91,186,249 129,174,207 120,131,135 121,125,113 127,141,129 105,132,123 165,165,165 238,238,238 255,255,255 249,249,249 254,254,254 246,246,246 248,248,248 254,254,254 251,251,251 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 248,248,248 248,248,248 255,236,255 255,248,255 255,255,245 255,255,238 255,255,248 255,249,255 250,245,255 246,245,255 235,248,240 243,255,234 219,250,213 207,232,222 231,243,255 155,158,233 133,127,234 71,61,181 15,11,217 7,2,217 22,14,239 17,7,243 21,9,251 25,15,255 2,0,239 1,0,240 19,9,255 5,0,252 3,0,252 2,0,251 0,0,237 4,13,230 10,27,220 0,22,201 42,4,223 41,10,201 106,87,233 197,190,255 239,241,255 232,239,255 225,230,233 253,255,255 253,252,255 255,253,255 252,249,251 255,255,252 253,255,247 187,198,178 1,16,0 0,18,0 0,0,0 0,0,0 0,0,0 205,205,205 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 254,254,254 248,248,248 246,246,246 245,245,245 245,245,245 255,255,255 255,255,255 253,253,253 252,252,252 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 236,236,236 232,232,232 228,228,228 248,248,248 252,252,252 156,156,156 0,0,0 3,3,3 3,3,3 36,36,36 249,249,249 224,224,224 235,235,235 254,254,254 249,249,249 242,242,242 255,255,255 248,248,248 255,255,255 255,255,255 255,255,255 255,255,255 136,136,136 0,0,0 6,6,6 0,0,0 4,4,4 255,255,255 247,247,247 255,255,255 255,255,255 250,250,250
