50 170
252,252,252 253,253,253 255,255,255 255,255,255 252,252,252 246,246,246 248,248,248 255,255,255 251,251,251 251,251,251 253,253,253 255,255,255 253,253,253 247,247,247 246,246,246 248,248,248 255,255,240 253,255,242 246,255,249 233,254,252 219,245,251 212,241,250 219,247,254 234,255,255 235,252,248 225,236,226 228,238,226 244,255,249 239,255,255 210,236,243 195,228,243 204,239,255 230,255,211 220,255,220 208,253,234 197,246,244 206,254,255 192,232,231 220,246,232 253,255,238 255,255,228 255,255,235 255,255,246 255,252,255 247,246,255 244,245,255 246,247,255 250,249,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,253,245 235,242,237 220,237,234 230,241,245 255,248,255 255,249,255 255,248,255 244,251,246 212,241,226 212,235,220 251,246,237 255,238,244 255,235,255 234,240,255 132,207,239 47,174,205 17,185,239 22,182,240 28,177,241 38,173,241 48,169,243 56,166,242 63,166,239 68,167,235 108,201,255 137,223,255 176,247,255 202,255,255 215,245,240 229,238,218 255,246,218 255,255,228 230,251,252 239,252,254 247,252,251 255,248,248 255,250,248 255,253,250 255,251,248 252,248,243 235,241,240 232,247,250 229,251,255 185,209,227 113,132,159 78,90,126 72,78,121 60,60,106 66,41,145 85,64,163 68,50,141 56,42,124 62,52,128 68,61,134 71,66,141 102,96,173 118,109,189 111,101,177 150,141,208 164,156,209 243,238,255 250,248,255 240,241,237 252,255,240 246,248,255 250,253,255 253,254,255 255,254,255 255,254,254 255,254,253 254,251,247 247,246,242 247,246,242 232,235,233 251,255,255 234,242,242 240,251,255 240,254,255 231,247,254 229,247,254 232,253,250 226,245,242 232,249,245 238,252,248 244,253,250 251,255,252 253,255,252 252,251,247 255,255,252 255,252,251 253,251,250 255,255,255 255,255,255 252,254,255 250,254,255 251,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 253,253,253 254,254,254 254,254,254
254,254,254 250,250,250 247,247,247 247,247,247 243,243,243 239,239,239 241,241,241 246,246,246 255,255,255 254,254,254 255,255,255 255,255,255 254,254,254 248,248,248 246,246,246 249,249,249 255,253,249 255,238,240 250,235,249 249,246,255 239,244,255 221,234,255 214,228,255 216,229,255 210,222,255 184,194,234 162,175,219 157,176,227 142,171,232 121,160,235 120,169,255 139,191,255 228,246,255 207,231,255 209,243,255 194,235,255 152,193,255 92,126,180 178,201,223 247,255,248 255,255,238 255,255,241 255,255,251 255,250,255 242,242,255 236,240,251 240,246,245 245,253,242 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,248 242,250,243 226,244,243 235,247,253 255,249,255 255,248,255 255,249,255 245,255,249 227,255,246 221,254,233 255,253,242 255,233,239 255,229,251 229,240,255 123,213,248 30,178,214 0,167,239 0,164,239 7,163,246 19,165,255 31,166,255 35,167,255 37,168,255 38,174,255 26,165,252 14,152,225 25,155,214 76,192,233 136,233,255 180,255,255 200,255,255 208,255,255 208,254,255 220,255,255 233,255,255 242,246,251 255,247,248 255,253,254 255,254,251 255,253,250 235,238,236 221,235,234 225,244,251 230,253,255 230,248,255 225,236,255 201,206,245 166,165,207 96,68,198 56,29,156 53,31,150 78,61,172 53,41,147 50,41,145 59,49,155 62,51,161 55,44,154 64,50,156 77,63,157 68,57,130 212,206,253 247,246,255 224,229,227 240,247,232 246,247,255 251,253,255 253,253,255 254,253,255 254,252,251 255,255,251 255,255,251 253,252,248 255,255,254 248,251,255 248,253,255 199,207,224 209,219,243 225,239,255 220,234,255 229,245,255 221,241,255 230,248,255 234,251,255 239,252,255 226,236,246 244,250,255 247,251,252 240,241,239 255,255,252 254,253,249 254,253,249 255,255,254 255,255,255 251,253,254 249,252,255 251,254,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 253,253,253 253,253,253 253,253,253
255,255,255 245,245,245 236,236,236 237,237,237 240,240,240 242,242,242 243,243,243 245,245,245 255,255,255 254,254,254 255,255,255 255,255,255 254,254,254 250,250,250 251,251,251 255,255,255 255,222,255 255,233,255 255,235,255 228,214,255 185,181,255 165,169,255 140,147,240 100,108,198 92,97,182 96,100,183 98,105,192 92,107,200 72,98,204 46,83,203 27,75,210 23,77,218 84,89,168 70,82,184 98,118,253 82,111,255 47,79,228 45,73,184 204,220,255 243,248,255 255,255,242 255,255,240 255,255,251 252,249,255 237,243,250 232,243,233 236,254,217 243,255,209 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,248 247,255,248 236,254,253 243,254,255 255,249,255 255,245,255 255,248,255 246,255,252 223,255,243 221,255,236 255,255,245 255,248,252 255,239,255 228,244,255 109,212,251 11,177,216 22,178,247 21,171,242 28,166,243 42,167,249 48,164,251 41,155,246 31,147,241 19,149,240 24,165,252 15,167,248 14,171,245 17,172,241 20,167,229 34,168,226 68,189,245 102,215,255 166,239,255 186,248,255 208,251,255 227,246,255 244,245,255 255,250,255 255,249,250 254,242,240 239,236,232 227,236,233 224,242,243 230,249,255 233,249,255 237,247,255 233,235,255 220,216,251 165,144,255 65,46,167 59,43,160 58,46,158 98,92,201 45,39,152 62,53,173 46,35,162 52,40,170 72,57,185 43,28,143 57,46,138 114,109,170 235,237,255 225,231,236 233,242,232 248,249,255 253,252,255 253,254,255 252,252,252 253,251,250 255,255,251 255,255,251 255,255,254 246,247,251 234,237,251 184,188,213 75,80,119 61,68,118 60,69,132 47,57,127 49,60,134 86,101,163 94,108,166 105,118,170 155,164,207 146,153,186 171,176,197 189,193,204 234,235,239 255,255,254 255,255,249 255,255,249 255,255,252 255,255,254 250,252,252 250,252,253 251,254,255 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255
255,255,255 243,243,243 233,233,233 237,237,237 246,246,246 251,251,251 252,252,252 253,253,253 252,252,252 250,250,250 251,251,251 253,253,253 252,252,252 249,249,249 251,251,251 255,255,255 245,227,255 230,217,255 204,201,255 142,151,248 72,88,195 57,78,187 75,95,202 80,96,193 139,148,235 176,180,255 211,212,255 217,223,255 201,216,255 174,199,255 138,174,255 111,152,255 121,130,220 64,79,201 42,67,229 41,73,255 29,64,244 46,77,210 213,234,255 231,238,247 255,255,236 255,255,237 255,253,250 247,244,255 238,241,255 236,248,236 241,255,214 248,255,200 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,251,241 244,252,245 235,255,254 241,254,255 255,248,255 255,241,255 255,245,254 243,255,251 215,255,240 211,255,230 255,255,245 255,247,251 255,236,255 218,240,255 96,210,251 0,181,221 22,173,240 28,168,234 55,175,240 98,197,255 134,214,255 148,220,255 150,221,255 141,223,255 109,207,253 80,195,245 52,181,236 34,174,235 29,169,240 31,166,247 39,169,255 48,175,255 95,194,226 124,210,240 167,230,255 207,243,255 239,249,255 255,250,255 255,244,248 252,239,237 243,237,232 243,247,241 243,254,251 240,254,253 237,249,255 240,246,255 249,247,255 255,247,255 231,227,255 152,150,239 50,51,137 43,46,131 113,117,206 93,98,197 46,46,160 54,50,176 42,32,169 40,27,165 44,31,159 61,49,155 44,38,115 168,169,213 244,251,255 240,249,252 251,250,255 253,253,255 254,253,255 251,252,250 254,254,248 255,255,251 255,255,252 255,254,255 251,251,255 242,243,255 157,158,202 55,58,119 57,61,140 50,54,149 46,49,157 48,52,165 46,55,153 56,64,158 37,44,129 42,48,119 39,44,99 62,65,103 69,71,95 99,100,110 254,254,254 254,254,248 255,255,247 255,255,249 253,254,250 250,251,249 248,250,250 253,255,255 251,251,251 252,252,252 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 250,250,250 250,250,250
255,255,255 247,247,247 242,242,242 246,246,246 253,253,253 255,255,255 255,255,255 255,255,255 251,251,251 250,250,250 251,251,251 252,252,252 248,248,248 241,241,241 239,239,239 241,241,241 186,220,255 115,153,235 61,109,197 39,94,191 34,93,192 75,131,226 134,182,255 163,199,255 202,226,255 229,239,255 245,247,255 242,245,250 238,243,252 234,247,255 226,246,255 217,241,255 192,224,255 124,163,238 39,84,212 29,80,244 30,82,242 37,82,197 192,224,255 228,244,233 255,255,229 255,255,235 255,245,255 246,235,255 239,235,255 242,244,255 249,255,237 254,255,220 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,251,241 244,251,244 233,254,252 241,254,255 255,247,255 255,238,255 255,238,247 231,247,240 213,255,239 199,248,220 241,249,232 255,238,242 255,231,255 210,233,255 88,209,251 0,187,230 0,165,243 7,159,230 46,170,230 116,202,248 179,233,255 218,248,255 233,252,249 236,255,244 222,252,239 214,255,255 196,255,255 156,233,255 112,197,243 83,170,237 73,159,243 72,157,249 42,163,205 74,180,221 128,208,245 187,236,255 229,249,255 252,249,255 255,246,254 255,248,249 255,255,249 255,255,248 251,255,249 248,255,251 250,255,255 252,253,255 249,241,251 252,240,252 195,211,254 187,203,246 31,48,91 56,76,124 91,109,168 173,189,255 53,62,159 41,42,162 51,44,181 39,29,173 64,52,188 61,49,167 53,44,134 87,86,142 226,230,255 236,243,255 251,251,255 252,253,255 253,253,253 254,253,249 255,255,250 255,255,249 255,254,250 244,245,249 239,239,255 218,218,254 111,109,168 50,49,129 78,77,180 45,43,166 39,37,173 39,36,181 22,24,156 51,53,177 53,55,167 50,52,146 151,152,226 214,214,255 241,242,255 243,243,255 251,252,255 254,253,249 255,255,247 255,255,248 254,255,246 247,248,244 247,250,248 252,254,254 252,252,252 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 236,236,236 236,236,236
255,255,255 253,253,253 253,253,253 255,255,255 255,255,255 253,253,253 253,253,253 255,255,255 254,254,254 253,253,253 253,253,253 252,252,252 243,243,243 231,231,231 223,223,223 222,222,222 54,132,203 27,110,185 15,102,182 5,96,181 19,111,194 99,184,255 169,244,255 185,242,255 219,255,254 241,255,232 255,255,218 255,255,211 255,255,212 255,255,216 255,255,219 252,255,219 195,250,233 185,245,255 71,136,217 14,84,208 18,85,212 44,103,189 200,241,255 243,255,238 255,255,224 255,255,236 255,241,255 247,229,255 241,227,255 245,236,255 251,250,255 255,255,240 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,247 247,254,247 233,254,252 241,254,255 255,248,255 255,238,255 253,232,241 219,235,228 202,254,230 186,237,209 233,243,226 255,243,247 255,241,255 212,238,255 80,205,249 0,181,224 0,177,255 0,166,248 42,174,238 121,208,248 200,242,255 252,255,242 255,255,224 255,255,212 255,255,208 255,255,217 252,255,228 232,255,246 218,250,255 196,232,255 157,194,255 120,158,236 39,170,220 64,180,227 114,203,247 176,231,255 219,243,255 242,241,255 255,243,254 255,253,254 255,255,248 255,255,244 240,247,234 239,247,236 253,255,251 255,255,254 255,248,251 255,249,255 221,249,255 213,241,252 57,86,101 49,80,103 68,95,132 205,229,255 112,127,213 47,54,165 32,29,162 56,47,191 33,20,160 59,48,172 64,56,151 55,54,118 157,160,198 234,240,255 250,250,255 251,252,255 253,253,253 255,254,250 255,255,249 255,255,249 247,248,244 234,234,240 201,199,221 173,171,213 58,56,122 41,38,130 94,91,207 43,38,177 36,31,184 34,29,190 38,38,186 33,32,172 39,38,164 41,41,149 198,198,255 222,221,255 242,241,255 236,235,255 250,250,255 251,252,248 255,255,246 255,255,247 253,254,245 246,248,242 246,249,247 251,254,252 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 253,253,253 250,250,250 250,250,250
231,255,255 242,251,255 255,243,255 255,243,255 255,252,249 255,255,240 254,255,237 244,252,242 227,225,231 238,224,235 255,251,248 254,247,230 229,243,239 205,239,255 116,169,255 26,89,247 6,79,237 0,76,233 2,85,224 25,95,188 158,197,229 253,254,238 255,252,228 255,248,247 255,242,255 234,243,255 232,249,255 247,254,255 255,253,249 255,250,252 254,244,255 242,241,255 233,249,255 230,246,255 183,200,255 119,139,240 46,69,185 81,110,215 194,225,255 200,228,255 237,255,255 237,247,230 255,255,239 255,251,241 255,248,251 251,248,255 224,225,251 201,207,236 216,216,216 229,229,229 221,221,221 238,238,238 219,219,219 223,223,223 225,225,225 238,238,238 255,255,255 255,255,255 249,249,249 227,227,227 252,252,252 243,243,243 251,251,251 255,255,255 253,249,244 255,248,254 255,241,255 248,243,255 239,254,255 232,248,241 233,233,227 242,228,232 249,241,248 231,241,241 234,253,236 244,255,232 244,255,243 209,255,255 76,182,243 6,162,251 0,152,255 26,158,255 64,150,240 135,174,242 227,231,255 255,249,255 253,244,235 255,255,239 251,255,238 242,255,238 240,253,245 235,245,252 235,242,255 233,243,255 206,224,255 163,186,232 15,149,255 25,169,255 25,176,226 88,225,233 157,255,241 216,255,252 234,240,245 255,248,255 255,240,255 247,234,255 246,232,244 255,236,239 255,243,245 255,250,255 233,250,255 212,248,255 248,255,242 234,236,255 55,53,123 42,39,138 94,93,187 213,213,255 206,203,252 87,81,134 51,42,123 60,54,171 30,33,172 37,47,188 32,45,167 50,55,157 62,53,139 215,196,255 255,255,232 250,246,235 219,211,222 183,177,196 169,169,181 146,153,150 116,124,117 126,128,138 119,110,150 98,81,145 67,49,126 83,71,147 106,104,180 54,57,142 55,60,163 35,39,157 31,54,132 41,52,156 40,31,165 59,38,171 192,174,255 243,238,255 247,253,234 248,255,224 253,255,236 249,252,250 247,250,255 249,255,254 251,255,247 253,255,245 255,255,251 255,254,255 252,252,252 255,255,255 255,255,255 248,248,248 246,246,246 251,251,251 255,255,255 255,255,255 251,251,251 255,255,255
233,254,252 243,250,255 255,245,255 255,242,255 255,249,250 255,255,242 253,255,239 244,252,242 239,238,242 239,228,236 255,248,246 255,255,249 235,252,255 149,186,242 66,119,236 19,81,241 1,71,232 5,80,236 4,81,214 89,153,241 187,224,252 255,255,245 255,255,235 255,251,250 255,244,255 239,245,255 234,250,255 246,254,253 255,255,246 255,252,249 254,249,255 246,245,255 219,235,212 237,253,252 221,240,255 181,204,255 99,128,203 93,128,192 191,227,255 223,255,255 241,255,242 252,255,228 255,255,228 217,212,187 161,155,142 135,136,132 117,127,127 109,124,126 132,132,132 134,134,134 118,118,118 128,128,128 116,116,116 126,126,126 127,127,127 135,135,135 125,125,125 158,158,158 179,179,179 189,189,189 226,226,226 234,234,234 230,230,230 228,228,228 255,255,251 255,252,255 255,247,255 252,247,255 241,255,255 241,255,250 246,246,240 255,243,247 255,247,254 239,249,249 242,255,246 246,255,234 238,251,237 203,249,255 74,180,241 12,168,255 0,152,246 15,166,251 65,175,247 144,209,255 218,250,255 231,247,253 222,239,226 242,255,240 222,248,224 230,255,237 239,255,251 236,255,255 223,243,255 218,248,255 205,244,255 176,225,255 17,156,255 14,157,248 24,164,211 79,198,207 175,254,241 224,255,247 238,240,241 245,235,252 253,247,255 245,245,255 246,238,248 255,238,239 255,243,242 255,248,251 232,249,255 213,247,255 250,255,245 246,248,255 72,71,139 58,56,152 61,60,152 219,218,255 231,230,255 182,176,223 69,59,135 66,60,171 23,26,161 23,35,171 28,41,163 38,43,146 55,48,139 90,74,158 128,125,111 128,123,122 131,124,137 133,130,145 109,113,118 114,123,120 128,136,136 160,158,180 167,155,205 77,58,127 78,62,133 152,144,207 135,136,197 67,72,151 53,57,162 30,32,157 37,60,140 46,56,163 45,36,170 63,42,175 184,166,255 244,239,255 247,252,237 250,255,226 249,255,235 248,250,250 245,247,255 241,246,247 242,250,240 247,254,241 252,253,249 255,252,255 251,251,251 250,250,250 253,253,253 248,248,248 255,255,255 255,255,255 251,251,251 236,236,236 246,246,246 238,238,238
241,255,253 247,253,255 253,249,255 255,245,255 255,249,252 255,255,248 255,255,247 251,254,245 250,248,248 249,242,247 254,248,253 247,252,255 206,227,255 87,127,202 25,80,207 10,75,234 7,71,236 16,83,236 22,89,212 159,214,255 210,241,255 255,255,248 255,254,237 255,251,249 255,248,255 242,249,255 237,253,255 243,255,246 252,255,241 255,255,245 255,254,253 250,253,255 244,252,211 247,255,234 236,248,252 230,249,255 184,210,246 154,184,211 203,235,241 235,255,247 242,255,227 255,255,229 255,255,235 213,203,186 132,126,115 115,119,108 114,128,116 118,140,122 128,128,128 129,129,129 123,123,123 129,129,129 124,124,124 135,135,135 129,129,129 131,131,131 126,126,126 140,140,140 125,125,125 117,117,117 121,121,121 149,149,149 197,197,197 255,255,255 254,251,246 255,251,255 255,241,255 244,241,255 240,255,255 243,255,252 253,253,247 255,252,255 255,247,255 241,251,251 243,255,247 241,255,231 224,239,225 188,233,254 66,172,233 11,167,255 0,176,250 0,172,240 30,171,228 91,199,241 141,225,250 132,204,211 113,183,177 129,198,187 196,255,251 202,255,254 209,255,255 208,249,255 197,241,255 184,243,255 155,229,255 114,201,228 9,155,255 14,154,237 49,172,216 102,193,202 209,255,247 245,255,243 255,254,254 253,252,255 222,235,249 222,239,248 240,245,246 255,253,250 255,253,249 255,254,254 239,253,255 210,246,255 246,254,243 223,227,251 74,73,141 62,61,155 55,53,142 189,189,249 197,195,231 194,187,224 81,72,135 59,51,152 48,50,175 36,48,180 35,48,170 38,45,154 66,61,160 55,39,133 133,123,139 175,167,184 195,192,208 180,183,191 195,206,203 246,255,254 240,246,255 243,234,255 147,128,197 74,53,128 62,50,110 110,110,150 120,128,168 78,86,153 37,38,148 52,46,187 30,50,138 39,46,157 40,31,165 58,37,169 164,146,239 242,234,255 246,250,239 250,255,230 247,252,237 250,251,255 247,247,255 237,241,246 235,241,236 244,248,242 252,252,252 254,249,255 255,255,255 249,249,249 255,255,255 243,243,243 255,255,255 255,255,255 255,255,255 249,249,249 243,243,243 238,238,238
250,255,252 251,255,255 251,254,255 249,248,255 249,248,255 253,255,255 255,255,252 255,255,250 253,249,244 255,254,255 247,249,255 218,231,255 129,157,221 51,96,199 24,81,220 7,72,234 20,79,248 23,82,228 69,121,228 193,235,255 216,240,255 251,255,249 252,243,233 255,245,241 255,252,255 248,253,255 241,255,249 240,255,241 245,255,238 249,255,242 253,255,248 253,255,252 255,255,233 255,253,236 233,232,234 244,250,255 236,250,255 207,225,242 218,237,242 237,249,243 254,253,243 255,253,251 255,249,255 224,197,217 142,123,144 138,131,144 128,137,140 119,137,130 133,133,133 149,149,149 169,169,169 167,167,167 153,153,153 148,148,148 128,128,128 123,123,123 134,134,134 132,132,132 118,118,118 140,140,140 128,128,128 125,125,125 154,154,154 238,238,238 254,251,246 255,252,255 255,244,255 244,241,255 239,254,255 242,255,251 253,253,247 255,252,255 255,249,255 243,251,251 241,255,245 241,255,231 222,236,224 185,230,251 61,167,230 7,165,255 0,175,253 0,169,244 1,163,228 29,174,229 53,189,231 45,179,209 37,172,194 51,184,204 90,209,234 101,201,235 118,200,241 129,201,249 128,203,255 118,210,255 85,195,243 44,166,212 12,165,255 34,169,243 78,183,224 149,207,219 244,255,252 255,253,244 255,244,238 240,248,248 227,255,255 223,255,255 241,255,254 255,255,248 255,248,241 251,236,233 209,221,223 174,211,215 204,214,202 160,164,188 71,72,140 49,48,140 52,52,136 114,115,166 111,108,134 123,115,138 124,113,163 62,53,139 51,51,167 36,46,170 31,46,168 37,45,158 48,45,154 68,56,162 72,59,111 234,226,255 247,247,255 240,252,254 243,255,249 214,228,226 226,229,255 184,170,236 78,54,142 71,49,128 118,111,156 150,157,172 180,196,209 120,133,185 36,34,147 46,35,191 38,54,150 44,49,164 50,39,173 65,46,173 149,131,222 248,239,255 252,253,249 255,255,242 247,250,241 253,252,255 251,250,255 241,243,254 239,243,244 248,250,250 254,253,255 254,248,255 254,254,254 250,250,250 255,255,255 241,241,241 252,252,252 237,237,237 251,251,251 248,248,248 230,230,230 250,250,250
255,255,247 255,255,252 246,254,253 237,247,254 236,244,255 245,249,255 255,253,255 255,255,250 255,254,243 255,255,254 232,243,255 191,213,255 59,94,192 36,86,216 29,89,242 7,74,237 25,78,252 26,75,215 133,171,255 206,231,255 225,239,251 247,253,252 235,234,230 241,236,233 255,254,251 255,255,247 247,255,242 240,255,238 237,255,237 241,255,239 249,255,246 255,255,249 255,250,235 255,254,248 252,241,249 248,244,255 241,244,255 219,226,241 227,233,240 251,250,252 255,250,255 255,242,255 255,233,255 227,189,239 135,107,153 136,123,155 120,123,137 102,115,117 129,129,129 174,174,174 243,243,243 253,253,253 254,254,254 255,255,255 253,253,253 255,255,255 217,217,217 178,178,178 119,119,119 123,123,123 123,123,123 128,128,128 134,134,134 186,186,186 254,254,248 255,253,255 255,249,255 250,247,255 241,255,255 243,255,252 253,252,248 255,249,253 255,251,255 243,250,253 242,255,247 247,255,237 234,248,236 193,240,255 63,172,234 6,165,255 0,159,255 0,170,255 9,171,255 7,165,243 4,165,233 2,170,231 2,174,232 11,180,238 11,165,230 36,167,240 65,173,254 73,169,253 59,158,242 46,165,244 32,173,246 13,169,239 0,151,235 39,169,234 91,179,219 187,224,238 255,254,251 255,247,238 222,205,196 183,199,192 136,183,175 119,172,162 126,153,143 143,137,126 155,128,118 146,126,121 120,128,127 98,132,131 121,130,120 112,118,141 70,71,139 47,47,137 62,63,143 152,152,198 184,181,196 221,212,222 222,209,241 149,139,209 41,41,141 23,33,150 36,52,172 39,49,167 37,37,155 48,39,159 82,65,152 146,135,203 239,243,255 235,252,255 237,255,247 175,192,195 127,126,168 86,67,152 69,40,143 78,55,137 207,202,234 244,255,249 237,255,251 142,158,195 50,48,161 36,19,186 38,51,155 44,46,164 50,41,168 66,47,166 121,105,189 243,235,255 249,246,248 252,254,242 248,249,245 253,252,255 251,249,255 248,249,255 246,249,254 252,253,255 255,252,255 251,247,255 246,246,246 245,245,245 255,255,255 251,251,251 255,255,255 248,248,248 255,255,255 252,252,252 231,231,231 252,252,252
255,251,243 255,254,244 238,252,246 224,245,247 222,238,254 234,240,255 251,246,255 255,251,249 255,255,244 239,246,239 215,236,255 157,190,255 30,72,201 26,78,238 15,77,245 6,74,241 19,69,243 39,79,208 188,214,255 221,234,255 242,249,252 248,255,255 230,236,241 230,235,234 255,255,247 255,255,242 254,255,241 240,255,240 232,255,241 232,255,244 240,255,247 249,252,250 255,250,230 255,255,245 255,255,254 250,250,255 241,247,252 235,243,242 239,247,237 255,255,246 255,252,253 255,245,255 255,241,255 240,206,247 134,110,145 137,128,148 130,139,136 122,141,124 130,130,130 181,181,181 255,255,255 255,255,255 251,251,251 250,250,250 244,244,244 255,255,255 255,255,255 245,245,245 186,186,186 138,138,138 127,127,127 133,133,133 118,118,118 116,116,116 225,228,219 249,240,243 252,239,253 239,239,253 238,253,255 243,255,252 255,255,251 255,252,255 255,251,255 239,246,249 238,255,243 250,255,241 239,255,244 196,245,255 63,171,235 2,161,253 0,161,255 10,164,255 16,159,255 16,155,242 26,164,246 37,182,255 31,178,252 13,158,234 45,175,255 54,166,255 63,161,255 57,152,249 36,145,237 20,157,243 6,172,249 0,172,244 42,187,255 101,225,255 153,238,255 220,253,255 243,235,236 222,193,188 148,133,124 113,135,123 97,150,137 88,147,132 109,142,128 145,141,130 177,149,142 186,164,159 175,180,178 164,191,188 200,211,201 208,215,240 110,113,181 55,56,146 47,49,127 204,204,244 244,243,247 255,255,251 255,249,255 245,233,255 73,73,157 27,38,142 38,54,167 31,42,163 53,56,184 36,29,163 60,41,157 62,52,142 214,218,255 184,203,216 124,149,145 118,136,147 108,108,162 90,70,165 70,41,150 152,130,209 245,243,255 234,253,228 236,255,237 156,173,200 50,47,157 45,26,195 33,43,151 36,39,154 49,40,160 66,50,157 102,87,161 249,239,255 255,252,255 255,255,251 251,249,249 249,247,255 249,247,255 250,250,255 250,252,255 250,253,255 250,249,255 250,246,255 255,255,255 255,255,255 247,247,247 250,250,250 251,251,251 253,253,253 251,251,251 252,252,252 255,255,255 255,255,255
255,251,239 255,255,241 237,255,242 217,245,246 213,237,255 229,237,255 251,244,255 255,252,250 255,255,241 235,244,234 209,235,255 98,137,236 24,72,227 19,76,255 0,61,241 6,75,246 19,66,242 67,101,221 214,229,255 240,243,247 255,255,252 244,251,255 230,243,255 231,243,245 255,255,246 255,255,240 255,255,243 241,255,246 226,255,248 222,253,250 230,247,255 240,241,255 252,255,239 248,255,242 244,255,252 236,248,252 236,251,253 244,255,252 247,255,241 250,255,233 255,255,238 255,249,243 255,250,255 248,225,240 129,115,126 127,130,121 121,139,110 120,147,104 121,121,121 168,168,168 255,255,255 245,245,245 249,249,249 254,254,254 247,247,247 255,255,255 248,248,248 255,255,255 224,224,224 138,138,138 120,120,120 132,132,132 138,138,138 130,130,130 208,213,204 234,227,230 242,229,243 230,230,244 231,246,249 243,255,252 255,255,252 255,252,255 255,246,255 235,241,246 236,253,242 249,255,241 238,254,243 192,240,255 57,167,233 0,158,252 14,169,255 18,160,245 31,152,232 50,150,222 77,163,229 114,192,251 132,209,255 131,204,255 121,188,249 112,172,238 105,164,234 91,163,233 66,166,231 39,180,237 10,188,237 0,178,224 19,151,221 73,191,250 131,221,255 194,244,255 233,244,252 228,218,218 201,198,190 195,217,205 179,228,214 180,233,219 208,238,225 246,243,235 255,248,244 255,253,251 255,255,254 239,255,255 246,255,247 241,248,255 114,116,186 41,42,133 41,43,121 205,207,242 255,255,254 255,254,237 247,233,234 253,242,255 153,152,220 45,53,146 25,41,148 18,32,152 44,48,180 40,37,177 51,33,162 67,59,166 75,82,151 115,134,167 115,138,153 140,155,181 155,155,215 59,39,134 72,45,149 231,211,255 251,251,255 225,243,212 241,255,235 197,213,236 44,41,144 49,31,192 43,49,162 44,46,158 56,50,157 68,58,148 85,75,135 245,238,255 253,247,252 255,254,250 255,254,254 243,242,251 239,239,253 247,249,255 250,253,255 248,251,255 247,248,252 252,251,255 237,237,237 248,248,248 245,245,245 255,255,255 248,248,248 255,255,255 252,252,252 255,255,255 231,231,231 255,255,255
