50 170
255,248,255 255,252,253 254,255,247 250,255,247 247,255,251 247,249,255 249,243,255 255,240,255 255,244,255 255,245,237 255,255,235 255,255,235 245,255,253 193,205,247 119,127,220 91,98,221 122,112,236 144,132,255 133,121,233 200,198,255 241,251,255 238,252,240 243,253,241 251,254,255 250,253,255 250,255,251 243,255,249 221,228,255 159,153,234 54,38,163 56,39,180 39,24,162 32,21,201 61,63,181 199,216,249 239,255,234 251,255,229 247,231,238 248,220,255 255,234,255 250,249,245 241,255,221 228,255,207 222,255,223 212,239,249 216,222,255 186,177,255 103,86,207 0,15,188 7,24,199 19,34,210 27,40,216 28,35,214 22,27,206 15,16,196 11,10,190 25,22,202 28,24,203 29,23,200 31,26,201 33,29,202 28,22,193 37,32,201 63,58,227 251,251,251 246,246,246 243,243,243 245,245,245 250,250,250 253,253,253 253,253,253 252,252,252 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 254,254,254 253,253,253 254,255,217 255,255,224 255,253,236 255,246,247 255,242,252 255,244,252 255,250,246 249,255,241 242,255,242 233,255,245 220,245,241 227,248,250 233,245,249 225,227,227 245,241,230 250,242,225 249,249,249 252,252,252 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 154,154,154 118,118,118 243,243,243 255,255,255 250,250,250 250,250,250 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 244,254,248 241,248,245 250,250,250 255,248,251 253,239,245 255,239,249 255,247,255 255,246,255 255,247,255 255,249,255 255,251,255 255,254,255 247,252,250 240,254,248 236,255,248 232,255,245 255,255,251 255,255,251 255,255,251 255,255,251 255,253,248 248,246,238 248,245,237 252,249,241 255,252,244 255,252,244
255,245,255 255,249,252 255,255,247 250,255,244 246,255,249 246,252,255 251,245,255 255,245,255 255,244,255 226,214,204 194,192,162 174,183,157 169,182,190 122,137,200 44,54,178 19,24,186 34,14,220 32,8,216 44,19,209 105,91,227 236,237,255 219,232,234 221,238,211 227,244,211 231,247,216 225,241,217 227,239,245 236,235,255 95,79,221 31,4,202 49,22,239 36,14,227 17,0,248 24,12,196 189,199,255 232,254,229 255,255,219 255,255,230 255,244,251 255,244,254 233,243,226 239,255,224 214,255,209 212,253,238 214,236,255 114,112,232 34,14,181 65,34,225 24,17,246 23,16,237 11,8,212 6,4,187 27,31,186 83,88,217 144,150,255 182,189,255 170,176,249 176,179,247 178,177,243 182,176,247 185,175,252 176,163,247 180,163,254 200,182,255 251,251,251 242,242,242 236,236,236 240,240,240 248,248,248 253,253,253 254,254,254 254,254,254 255,255,255 254,254,254 252,252,252 253,253,253 255,255,255 255,255,255 254,254,254 252,252,252 254,255,220 255,255,230 255,250,243 255,241,255 255,238,255 255,241,255 255,247,250 245,251,250 212,231,239 207,228,255 198,217,255 208,220,255 219,224,255 211,212,250 251,253,255 255,255,245 244,244,244 248,248,248 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 249,249,249 249,249,249 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 204,204,204 111,111,111 190,190,190 255,255,255 254,254,254 255,255,255 252,252,252 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 252,252,252 252,252,252 252,252,252 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 230,255,255 230,254,252 238,255,255 248,253,255 252,246,255 255,240,255 255,239,255 255,232,255 254,225,251 255,231,255 255,240,255 254,246,255 247,251,252 241,255,249 238,255,248 236,255,248 255,247,244 255,247,244 255,249,246 255,251,247 255,246,242 252,241,237 255,243,237 255,249,243 255,255,248 255,255,247
255,244,255 255,249,252 255,255,245 250,255,242 244,255,246 237,246,250 242,239,255 254,240,255 255,249,255 238,229,216 194,194,164 149,158,137 120,135,154 65,80,166 11,21,175 22,28,225 17,1,242 21,0,250 35,4,249 37,13,209 183,176,255 239,248,255 243,255,234 238,255,209 250,255,221 231,251,222 218,227,254 161,153,255 32,7,205 25,0,242 37,13,255 10,0,238 31,10,255 24,7,225 183,191,255 231,253,235 253,255,213 255,255,221 255,255,242 252,247,244 248,255,245 210,243,216 215,255,249 180,210,255 73,83,201 22,12,186 35,13,216 37,9,222 34,14,220 32,16,207 45,32,200 92,85,220 166,164,255 224,226,255 232,239,255 216,223,232 245,251,246 252,255,246 255,250,247 255,247,255 255,242,255 254,227,255 253,221,255 255,232,255 253,253,253 246,246,246 242,242,242 248,248,248 253,253,253 254,254,254 255,255,255 255,255,255 252,252,252 252,252,252 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 253,255,238 255,253,248 255,242,255 255,233,255 255,231,255 255,237,255 252,243,255 239,243,255 95,108,164 81,93,195 69,72,217 73,67,232 86,78,225 100,95,194 202,203,247 231,239,246 246,246,246 249,249,249 253,253,253 255,255,255 254,254,254 252,252,252 250,250,250 248,248,248 254,254,254 248,248,248 243,243,243 246,246,246 253,253,253 255,255,255 255,255,255 250,250,250 235,235,235 243,243,243 140,140,140 140,140,140 253,253,253 253,253,253 255,255,255 249,249,249 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 253,253,253 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 216,255,255 202,245,248 206,242,252 214,247,255 216,241,255 220,237,255 222,233,255 218,224,255 229,234,255 236,238,255 241,244,255 244,251,255 246,254,255 246,255,255 243,255,248 242,255,244 249,251,255 248,250,255 250,253,255 251,253,255 251,254,255 249,249,255 253,252,255 255,254,255 255,252,253 255,253,252
255,245,255 255,248,254 255,255,244 249,255,240 236,254,237 225,237,239 229,227,249 244,231,255 255,246,255 255,255,245 255,255,233 234,246,228 191,207,236 95,110,213 3,12,193 1,7,234 15,21,240 23,14,255 25,2,255 36,6,243 108,91,248 204,204,255 204,219,211 229,249,206 232,252,209 244,255,251 230,230,255 78,61,218 35,5,242 27,4,255 38,29,255 1,8,225 8,0,250 15,6,217 166,177,255 230,249,246 247,255,220 255,254,224 255,255,249 255,253,255 225,234,243 228,249,255 156,175,250 32,39,180 12,4,198 35,22,232 27,16,210 38,32,205 49,34,156 120,105,220 197,186,255 232,225,255 233,230,255 234,233,253 247,249,249 255,255,244 252,251,230 255,255,235 255,251,238 255,247,249 255,245,255 255,233,255 255,225,255 255,232,255 254,254,254 247,247,247 245,245,245 252,252,252 254,254,254 251,251,251 251,251,251 255,255,255 252,252,252 254,254,254 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 251,255,249 253,249,255 255,239,255 255,232,255 255,232,255 255,237,255 246,241,255 230,239,255 37,49,143 24,26,190 10,0,224 7,0,236 20,3,221 41,35,182 182,190,255 227,244,255 254,254,254 254,254,254 255,255,255 255,255,255 254,254,254 249,249,249 241,241,241 235,235,235 247,247,247 244,244,244 243,243,243 248,248,248 254,254,254 255,255,255 252,252,252 247,247,247 223,223,223 251,251,251 176,176,176 122,122,122 235,235,235 245,245,245 249,249,249 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 253,253,253 253,253,253 253,253,253 253,253,253 253,253,253 253,253,253 253,253,253 154,209,216 132,191,201 125,187,203 128,195,218 125,196,229 126,201,240 132,207,253 135,207,255 147,213,255 158,214,255 178,223,255 206,238,255 230,249,255 244,253,255 252,251,247 255,249,242 212,251,255 209,248,255 207,247,255 210,248,255 210,246,255 209,243,255 210,243,255 214,246,255 217,248,255 219,248,255
255,243,255 255,245,252 255,255,243 249,255,239 235,254,235 222,234,234 227,226,246 242,231,255 246,232,244 255,247,234 255,255,231 248,255,247 221,238,255 118,135,252 11,20,218 1,5,254 6,41,204 7,20,230 3,0,245 35,5,255 44,17,214 103,91,197 121,124,152 145,156,140 149,160,144 181,185,210 170,159,255 37,12,204 35,5,255 7,0,248 35,49,255 0,26,184 15,10,249 36,42,215 158,175,255 237,253,255 254,255,246 255,246,244 255,244,255 250,237,255 237,234,255 149,151,245 53,48,211 6,0,219 26,3,255 24,12,238 24,31,188 96,119,221 229,228,255 233,230,255 236,233,255 238,235,255 242,239,255 248,245,254 254,251,253 255,255,251 255,255,248 255,255,249 255,255,251 255,255,254 255,254,255 255,253,255 248,247,255 251,251,255 250,250,250 239,239,239 237,237,237 245,245,245 251,251,251 247,247,247 245,245,245 249,249,249 254,254,254 255,255,255 255,255,255 251,251,251 245,245,245 244,244,244 250,250,250 255,255,255 248,255,247 249,253,254 255,242,255 255,237,255 255,239,255 253,245,255 241,249,255 222,242,255 31,48,151 18,23,215 12,4,255 10,2,255 21,3,255 32,32,198 182,201,255 219,253,253 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 251,251,251 239,239,239 230,230,230 238,238,238 243,243,243 250,250,250 255,255,255 255,255,255 253,253,253 250,250,250 249,249,249 228,228,228 243,243,243 207,207,207 129,129,129 196,196,196 248,248,248 249,249,249 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 253,253,253 252,252,252 252,252,252 253,253,253 253,253,253 253,253,253 253,253,253 253,253,253 253,253,253 253,253,253 253,253,253 137,199,210 112,181,196 95,178,199 81,181,209 55,172,209 37,171,213 37,178,227 42,183,234 34,168,216 53,168,213 91,182,219 150,210,239 206,238,255 246,251,255 255,253,255 255,253,251 109,196,240 103,190,234 102,190,231 111,197,239 120,205,245 125,208,246 130,211,246 134,213,246 155,232,255 159,233,255
255,241,255 255,243,250 254,254,240 250,255,240 238,255,238 226,238,238 231,232,252 249,238,255 255,250,255 255,255,245 255,255,231 235,249,237 202,219,255 99,114,240 0,6,214 0,3,255 0,52,168 8,38,216 11,3,250 22,0,253 34,3,220 83,64,197 147,142,197 126,128,138 124,126,136 105,101,153 73,55,184 31,1,214 26,0,255 7,1,242 51,84,254 0,47,156 1,16,209 27,45,186 123,145,216 222,237,255 251,249,255 255,243,255 255,235,255 241,220,255 210,198,255 87,76,216 23,1,220 22,0,255 26,7,255 7,0,227 50,72,197 179,225,255 239,246,243 242,247,245 247,251,252 253,254,255 255,252,255 253,249,255 251,247,255 251,247,255 250,249,255 251,255,255 244,254,248 241,255,242 243,255,241 233,255,231 224,255,220 227,255,222 248,248,248 233,233,233 229,229,229 240,240,240 251,251,251 250,250,250 248,248,248 251,251,251 255,255,255 255,255,255 253,253,253 244,244,244 234,234,234 233,233,233 243,243,243 254,254,254 245,255,236 248,255,246 253,248,255 255,243,255 255,245,251 250,252,240 237,255,241 217,246,255 25,50,148 10,19,217 4,2,255 2,0,254 12,1,255 24,30,197 179,209,255 215,255,243 255,255,255 253,253,253 251,251,251 255,255,255 255,255,255 255,255,255 243,243,243 232,232,232 231,231,231 244,244,244 255,255,255 255,255,255 255,255,255 249,249,249 249,249,249 252,252,252 236,236,236 237,237,237 227,227,227 137,137,137 157,157,157 255,255,255 255,255,255 248,248,248 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 252,252,252 251,251,251 250,250,250 249,249,249 248,248,248 247,247,247 247,247,247 253,253,253 253,253,253 253,253,253 253,253,253 253,253,253 253,253,253 253,253,253 253,253,253 191,255,255 165,241,255 141,237,255 106,228,255 50,197,235 6,175,219 0,172,222 0,175,226 45,220,255 60,213,255 96,217,255 156,236,255 214,254,255 248,252,255 255,247,252 255,240,242 64,186,240 54,176,230 49,169,221 52,172,224 57,175,226 59,175,222 56,171,216 57,169,211 73,184,224 75,184,222
241,239,255 241,244,248 245,255,238 253,255,237 255,255,240 253,250,245 253,241,253 255,240,255 255,253,255 255,255,234 248,255,224 237,254,241 204,217,255 97,93,228 30,12,233 23,0,255 61,69,192 91,86,239 41,22,233 22,8,255 0,0,240 16,32,215 196,215,255 246,252,233 224,213,229 157,135,255 35,18,235 14,6,223 19,18,181 85,83,213 61,52,209 28,15,215 16,13,212 31,29,205 79,77,213 97,98,188 137,141,190 155,158,189 167,170,215 163,156,253 79,60,229 33,4,244 17,0,252 21,2,255 7,4,220 13,36,162 142,193,226 188,255,234 238,253,239 246,255,238 246,255,233 243,255,234 242,255,247 244,249,255 237,235,255 251,248,255 252,250,255 255,255,252 255,250,251 255,247,255 255,239,255 255,228,236 255,227,214 255,245,214 228,254,236 236,253,249 225,229,247 245,237,255 255,242,255 237,220,241 239,228,230 255,255,244 255,255,248 255,250,255 252,240,255 251,231,255 254,231,255 255,236,255 255,245,255 255,252,253 236,251,253 255,255,233 255,255,236 236,240,255 218,224,255 231,235,255 253,252,238 243,243,255 35,38,176 10,14,239 3,0,239 10,3,230 8,7,230 20,25,204 203,210,255 255,255,219 248,247,251 250,249,251 253,252,254 255,255,255 255,255,255 253,254,252 250,251,249 248,249,247 238,239,237 248,248,248 255,254,255 253,252,255 240,238,244 233,230,239 242,239,248 255,251,255 255,245,233 225,226,210 239,253,249 118,133,152 112,129,148 232,252,229 255,255,207 255,255,209 255,255,230 255,252,246 255,255,240 246,255,230 239,255,241 240,253,255 246,247,255 248,248,255 239,253,251 254,255,219 255,255,221 242,244,255 190,191,255 169,160,255 190,186,255 169,190,255 138,181,248 214,246,255 233,230,239 255,255,235 255,255,229 247,255,242 244,255,255 253,252,255 253,255,255 250,253,237 235,255,234 179,249,255 54,181,236 3,167,255 12,170,254 54,170,223 156,226,250 206,244,255 223,247,255 228,241,255 240,246,255 244,249,255 230,244,255 219,245,255 236,254,241 222,252,255 171,237,255 59,177,224 14,175,229 12,176,223 69,189,225 151,218,241 190,231,240 183,235,235
249,249,255 250,255,254 250,255,241 251,255,235 253,255,239 255,253,252 255,246,255 255,245,255 255,252,255 255,255,239 251,255,230 242,255,245 209,223,255 93,95,220 30,15,226 18,0,253 59,69,183 165,159,255 52,33,226 16,0,248 8,10,255 15,34,223 96,117,198 240,247,255 243,232,255 103,85,232 27,14,230 18,15,218 65,69,212 178,178,255 123,114,255 33,17,218 18,11,222 33,28,209 92,92,222 111,117,188 115,127,151 104,117,125 111,122,152 97,99,187 44,34,200 20,0,235 20,0,255 26,7,255 17,9,223 36,50,176 119,154,194 150,198,186 217,204,230 232,224,234 245,246,237 241,248,233 243,248,246 248,251,255 232,235,255 234,241,255 244,255,255 241,253,255 236,240,255 232,225,255 233,215,255 239,216,255 238,218,255 238,220,255 222,243,235 243,255,255 245,246,255 246,238,255 254,238,255 238,225,241 242,232,232 249,246,232 252,253,237 249,250,246 247,245,255 248,242,255 252,241,255 255,246,255 255,250,250 255,254,241 240,255,251 255,255,228 255,255,231 239,243,255 223,232,255 239,243,255 253,253,235 237,237,255 26,28,170 4,6,238 3,0,246 13,4,244 14,9,244 20,21,213 193,196,255 252,253,214 255,254,255 255,254,255 255,254,255 255,255,255 255,255,255 254,255,253 251,252,250 249,250,248 248,249,247 251,251,251 254,253,255 252,251,255 247,245,251 242,239,248 243,240,249 246,242,253 247,220,255 227,215,255 213,211,255 112,116,205 101,105,186 181,190,223 238,244,225 237,230,203 255,239,241 255,241,253 255,255,245 244,255,231 235,255,235 235,246,250 243,245,255 251,250,254 229,243,242 255,255,230 255,255,224 215,217,252 58,58,196 9,0,187 20,13,177 22,40,153 36,78,155 166,198,247 234,229,244 255,255,240 255,255,233 245,255,243 240,252,252 244,242,248 249,253,254 242,247,232 228,250,231 174,244,251 48,175,230 0,161,249 10,164,245 55,166,214 168,232,250 218,252,255 237,253,255 243,247,255 255,251,255 255,253,252 244,248,253 233,249,255 238,249,239 228,251,255 185,240,255 71,178,229 26,175,231 27,178,229 98,205,243 192,243,255 226,253,255 219,255,255
251,251,255 253,255,251 249,255,237 240,251,225 241,247,230 253,247,252 255,244,255 255,238,255 255,244,255 254,252,241 249,255,233 243,255,247 211,229,255 85,93,206 29,21,215 15,0,240 64,73,171 222,216,255 104,89,247 15,3,215 18,25,255 3,24,223 17,40,162 187,195,255 176,169,255 26,15,191 9,5,218 0,6,180 126,136,244 220,221,255 143,135,255 22,5,202 14,0,225 33,25,209 139,141,255 215,230,255 235,255,252 212,238,220 183,206,221 107,119,201 26,27,191 15,5,236 14,2,255 17,0,254 18,6,208 74,72,196 106,113,163 126,139,147 144,107,157 145,115,150 141,122,137 130,119,129 139,130,151 169,161,201 155,152,202 162,167,216 169,185,228 159,179,227 151,168,241 127,138,249 106,110,252 85,87,241 57,63,212 19,29,170 187,198,212 240,246,255 247,244,255 242,232,255 252,238,255 255,245,255 255,255,249 255,255,242 252,255,237 248,255,242 247,255,250 246,254,253 244,251,248 240,248,237 238,246,223 236,244,213 241,253,247 255,255,224 255,255,224 239,247,255 227,239,255 243,250,255 253,255,233 231,230,255 31,31,177 7,6,246 1,0,250 11,0,253 11,2,253 20,18,224 197,196,255 255,255,236 246,245,249 247,246,248 250,249,251 252,252,252 254,254,254 255,255,254 255,255,254 255,255,254 255,255,254 254,254,254 251,250,252 252,251,255 255,253,255 253,250,255 245,242,251 237,233,244 53,10,183 57,30,194 43,27,198 15,3,187 36,28,195 110,108,214 236,235,255 241,229,249 250,222,255 255,231,255 254,251,253 244,255,234 234,254,231 235,243,242 246,245,249 255,255,247 230,244,250 255,255,235 255,255,228 239,238,255 50,50,194 27,15,211 31,21,198 37,50,182 6,41,138 164,192,255 249,243,255 255,255,245 255,255,241 248,255,251 244,255,255 253,253,255 248,254,255 243,248,239 230,253,238 178,247,255 52,178,233 3,164,250 18,169,244 65,171,212 177,235,241 230,253,248 249,255,250 254,248,241 255,253,237 255,254,233 255,251,232 249,250,240 240,239,235 234,246,255 193,237,255 81,174,229 32,165,225 34,166,220 110,195,240 212,242,255 244,247,255 239,251,255
246,249,247 252,255,246 247,255,234 233,243,220 234,238,227 248,242,253 254,238,255 250,230,255 246,231,252 246,243,238 244,255,234 237,255,246 212,233,255 75,89,191 29,30,204 13,7,226 76,84,167 221,217,255 183,169,255 43,35,202 5,15,223 0,11,215 9,32,201 94,102,249 74,69,238 12,8,214 16,22,225 30,47,187 202,218,255 208,214,255 142,134,255 34,18,213 14,2,228 19,12,193 121,127,232 213,231,255 237,255,244 236,255,241 218,244,255 94,114,201 15,28,190 8,14,233 5,6,248 13,7,232 49,37,215 175,157,255 192,171,233 217,194,222 216,186,215 202,177,197 175,156,171 152,135,162 138,119,176 77,55,150 74,53,176 68,54,186 41,38,171 19,27,164 16,29,185 2,16,198 3,19,219 1,26,226 7,40,227 0,27,200 116,118,153 177,176,210 192,187,218 197,188,214 221,211,227 239,232,235 253,252,242 249,255,235 244,255,234 240,255,236 238,255,237 238,255,238 235,255,234 232,254,225 228,250,215 226,247,208 236,241,239 255,255,220 255,255,219 239,246,249 229,242,255 246,255,255 255,255,235 240,239,255 32,31,181 10,6,255 4,0,253 9,0,253 5,0,252 12,9,225 194,191,255 255,251,247 255,254,255 255,254,255 255,254,255 255,255,255 255,255,255 253,254,252 252,253,251 252,253,251 255,255,254 254,254,254 251,250,252 252,251,255 255,253,255 255,252,255 247,244,253 234,230,241 45,3,245 39,9,246 20,3,244 6,0,244 23,12,239 66,63,219 213,212,255 226,214,255 247,221,255 252,228,255 250,246,255 244,255,237 239,255,237 243,248,247 255,249,250 255,255,244 239,250,255 255,255,237 241,235,216 230,228,255 49,47,200 30,17,225 27,13,209 14,21,178 15,46,167 160,184,255 241,233,255 255,238,237 255,253,241 246,254,253 238,250,255 246,246,252 248,252,255 248,252,246 236,255,245 184,253,255 58,184,239 9,169,253 25,174,248 71,178,212 185,241,242 238,255,247 255,255,247 255,255,239 255,255,233 255,255,228 255,255,229 255,255,236 247,242,243 242,249,255 206,241,255 99,182,243 52,172,237 53,169,228 127,195,242 231,240,255 255,247,255 255,251,255
249,252,243 255,255,245 252,255,240 239,248,227 240,242,236 253,246,255 255,240,255 249,230,255 243,229,253 245,243,243 243,254,238 234,255,249 208,233,255 62,79,176 27,34,197 10,11,215 95,105,169 209,208,255 232,219,255 107,102,225 6,16,193 0,10,214 9,30,235 28,34,237 12,8,227 22,24,249 6,21,207 115,140,238 228,250,255 199,207,237 150,144,255 33,20,212 27,19,238 36,34,207 135,143,244 213,229,255 221,243,231 228,251,243 216,238,255 68,90,192 9,31,197 0,20,229 0,15,230 12,21,214 70,66,215 237,215,255 255,219,255 255,233,255 247,242,239 246,243,239 242,239,241 247,239,255 232,210,255 64,31,169 68,29,208 41,6,204 56,30,232 34,19,224 29,25,238 5,6,234 2,14,246 0,7,227 0,27,223 0,27,203 86,80,137 130,124,171 130,125,157 127,121,140 137,131,136 134,129,126 134,133,123 124,131,118 151,165,147 153,175,151 158,188,159 171,203,172 185,216,183 198,226,196 208,233,205 214,237,209 253,249,255 255,255,238 255,255,231 247,252,251 227,242,255 244,255,247 255,255,231 239,237,255 20,21,173 4,1,254 4,0,255 12,1,255 4,0,253 7,8,220 185,185,255 250,243,240 250,249,253 250,249,251 251,250,252 251,251,251 252,252,252 253,254,252 254,255,253 254,255,253 250,251,249 253,253,253 253,252,254 253,252,255 255,253,255 255,252,255 249,246,255 237,233,244 34,13,255 7,0,237 7,6,255 0,1,254 13,15,253 53,62,225 208,217,255 241,238,255 248,229,255 250,230,255 247,243,254 244,255,238 247,255,244 253,251,255 255,250,255 255,252,245 239,250,255 255,255,246 255,253,242 230,228,255 58,57,215 17,4,220 25,10,222 11,14,196 9,33,182 135,154,255 234,223,255 255,240,246 255,254,251 238,247,251 226,239,247 239,242,246 250,252,255 249,251,245 238,255,246 186,251,255 57,182,240 6,166,254 19,171,249 65,176,216 172,234,240 222,253,244 240,255,247 247,248,238 255,253,233 255,255,230 252,255,230 243,255,240 240,245,248 229,243,255 191,233,255 89,176,238 52,171,240 57,168,230 132,193,243 237,238,255 255,241,255 255,245,250
252,253,244 255,255,245 255,255,242 247,255,238 248,249,245 253,248,255 255,241,255 250,234,255 252,239,255 252,251,253 245,255,246 232,253,255 204,228,255 47,65,166 24,33,196 8,12,214 108,124,177 222,224,255 239,228,255 174,168,250 37,47,189 4,25,217 0,5,225 12,13,247 4,0,239 14,16,240 2,21,178 187,215,255 206,227,219 211,220,230 160,156,255 7,0,190 0,0,211 18,23,192 131,138,241 230,240,255 243,254,255 239,249,255 205,216,255 25,40,163 6,26,205 0,19,227 0,23,226 8,32,206 61,66,198 224,207,255 255,216,255 255,217,252 244,255,254 243,255,250 237,251,247 244,250,255 228,218,255 52,26,143 68,34,189 51,15,191 33,6,186 39,17,206 42,26,233 11,0,226 24,18,255 0,3,238 1,18,235 0,22,223 172,162,232 204,198,253 198,193,224 186,185,194 186,183,178 165,164,154 154,154,148 144,147,145 114,123,120 111,128,119 107,133,115 109,138,115 112,140,117 116,139,124 121,136,132 123,135,137 132,115,149 165,144,143 179,163,146 165,166,170 163,179,192 200,212,200 233,232,206 220,217,249 28,29,181 5,3,253 0,0,251 7,0,254 7,1,255 18,24,221 200,205,255 255,255,245 255,254,255 255,254,255 255,254,255 255,255,255 255,255,255 255,255,254 254,255,253 254,255,253 244,245,243 252,252,252 255,254,255 253,252,255 252,250,255 255,252,255 251,248,255 242,238,249 43,49,255 0,9,212 3,26,242 0,8,243 0,22,234 37,63,201 194,219,255 239,250,255 248,241,255 249,237,255 243,245,246 242,254,236 247,255,248 255,250,255 255,246,255 255,245,249 214,225,247 233,230,225 245,239,234 214,213,255 72,72,232 21,8,230 39,19,248 29,25,231 11,31,203 119,135,255 238,229,255 255,249,255 255,253,254 225,234,243 229,242,250 251,255,254 255,252,255 254,251,243 242,255,246 189,252,255 55,181,240 1,164,255 9,169,253 55,173,224 157,233,252 204,251,255 218,252,255 220,244,255 231,250,255 233,254,252 221,252,255 211,253,255 229,255,255 214,246,255 168,227,255 69,169,233 33,166,234 43,164,226 122,189,238 229,234,255 249,223,239 245,228,231
254,251,247 253,254,245 252,255,242 252,255,244 252,253,249 251,247,255 252,242,255 253,240,255 255,248,255 253,255,255 243,254,252 225,244,255 199,218,255 35,48,164 23,28,203 9,10,220 110,133,179 233,236,255 248,235,255 205,195,248 77,81,193 23,39,206 0,9,217 10,7,236 22,15,244 21,24,222 84,103,224 224,249,255 221,239,210 238,244,249 159,160,255 9,9,199 14,23,240 19,27,204 115,120,235 224,227,255 248,248,255 239,237,255 218,214,255 52,55,189 1,15,205 0,6,228 0,19,238 4,31,219 43,56,194 193,189,255 255,235,255 255,243,255 237,251,255 233,251,244 228,247,230 227,244,231 231,237,250 162,154,201 185,171,243 194,178,255 211,199,255 209,199,255 155,143,255 44,28,223 40,22,253 9,0,243 11,4,249 6,6,244 180,173,248 233,227,255 240,241,255 242,247,246 254,255,241 251,251,237 250,249,245 244,243,252 250,251,255 239,248,255 225,239,237 206,225,216 189,205,198 171,181,188 159,160,181 153,148,180 131,105,158 156,126,145 156,133,131 124,122,128 106,121,130 123,136,122 139,136,115 113,108,147 37,41,190 7,8,252 0,0,248 5,0,252 7,8,250 11,27,200 176,190,255 226,229,203 248,247,251 249,248,250 250,249,251 251,251,251 251,251,251 249,250,248 246,247,245 245,246,244 244,245,243 254,254,254 255,254,255 252,251,255 251,249,255 255,252,255 252,249,255 244,240,251 52,74,239 0,28,195 0,30,217 0,14,223 0,25,214 17,53,167 191,227,255 230,252,247 247,250,255 250,246,255 247,251,245 244,255,236 246,253,248 255,246,255 255,243,255 255,246,255 237,250,255 255,255,251 253,245,245 216,216,255 81,84,242 21,10,232 16,0,235 4,0,224 10,24,220 100,113,251 232,223,255 255,240,253 248,235,237 214,223,232 228,245,248 245,255,243 255,253,255 255,252,242 250,255,245 193,254,255 57,181,245 0,164,255 2,168,255 41,172,235 136,226,255 177,243,255 186,241,255 182,233,255 190,236,255 190,239,255 174,237,255 163,238,255 198,249,252 185,242,255 148,231,255 57,180,242 28,179,246 37,174,236 118,198,245 226,244,255 249,235,247 245,240,239
