50 170
239,255,220 233,255,220 240,255,238 246,255,255 241,244,255 237,236,255 237,232,255 228,224,255 215,211,255 162,160,249 89,90,194 53,53,177 29,28,174 20,17,186 35,30,216 31,25,220 9,31,157 12,32,163 14,29,169 15,22,171 28,32,187 49,48,204 73,71,221 88,84,220 122,120,240 161,162,255 184,188,255 202,209,255 226,233,255 225,235,255 218,228,252 229,240,255 247,255,234 250,255,241 251,255,248 229,231,231 220,217,226 236,230,241 254,248,253 255,254,250 255,255,247 255,255,245 248,251,242 231,231,237 239,235,255 247,237,255 215,199,255 165,147,236 25,52,180 26,52,176 22,47,167 23,45,157 40,59,164 77,93,189 123,133,220 152,159,238 199,203,255 215,214,255 230,226,255 240,234,255 245,236,255 244,233,255 242,230,255 243,229,255 236,226,255 236,227,255 236,227,255 236,229,255 237,231,255 237,233,255 237,235,255 237,238,255 244,247,255 243,249,255 242,250,249 244,254,248 245,255,245 245,255,242 242,255,238 238,253,232 239,245,250 241,247,252 241,247,252 239,245,250 239,245,250 239,245,250 235,241,246 229,235,240 240,246,251 239,245,250 240,246,251 242,248,253 244,250,255 244,250,255 240,246,251 236,242,247 223,235,245 230,242,252 234,245,255 233,243,255 231,239,255 232,238,255 233,237,255 231,233,255 227,227,255 230,227,255 234,229,255 237,229,255 235,226,255 229,219,255 219,208,255 212,200,255 170,156,250 139,128,221 127,116,212 90,80,180 52,41,151 53,40,162 51,35,172 41,22,173 44,21,183 56,31,195 92,67,225 131,109,251 159,140,255 186,175,255 215,208,255 229,224,255 236,224,244 246,237,250 255,249,254 251,254,245 249,255,237 249,255,232 250,255,228 250,255,226 250,255,227 242,255,224 249,255,234 255,255,247 252,243,253 255,240,255 255,242,255 255,239,255 247,255,237 249,255,239 247,255,238 244,254,238 246,253,240 251,255,247 253,255,252 253,255,254 247,249,250 251,250,252 255,254,255 246,245,249 255,254,255 253,252,255 255,254,255 245,244,248 252,252,252 246,246,246 246,246,246 252,252,252 255,255,255 255,255,255 254,254,254 250,250,250 255,255,255 255,255,255
250,255,244 249,255,243 249,255,241 238,251,229 224,239,211 231,249,212 246,255,224 244,255,224 229,255,218 230,255,236 228,255,255 216,240,255 163,177,255 115,120,253 79,76,246 20,13,202 31,60,195 22,43,194 12,26,199 13,15,217 18,10,235 16,0,238 30,11,250 24,6,229 12,0,196 29,26,189 33,38,167 37,49,150 66,83,162 100,120,185 131,151,208 158,179,234 187,180,241 218,208,255 233,221,255 227,208,255 227,205,255 241,219,255 243,222,255 227,210,255 226,216,255 218,210,250 235,231,255 244,238,255 200,192,255 104,93,185 57,44,154 68,50,173 52,62,193 89,97,220 134,144,252 171,181,255 197,207,255 215,225,255 230,237,255 238,244,243 244,245,229 255,251,226 255,255,227 255,255,228 255,255,228 255,255,230 255,254,230 255,254,233 255,249,255 255,249,255 255,248,255 255,248,255 255,248,255 255,248,255 255,248,254 255,249,252 255,251,252 255,249,249 255,250,247 255,255,250 255,255,251 255,255,249 255,255,249 255,255,246 255,246,255 255,246,255 255,246,255 255,243,255 255,241,255 254,238,255 249,233,255 244,228,251 255,245,255 255,245,255 255,246,255 255,246,255 255,246,255 255,245,255 255,243,255 255,241,255 248,244,255 253,249,255 249,246,255 240,237,246 241,239,245 251,250,254 255,254,255 254,253,255 255,255,255 253,254,252 251,252,248 250,252,246 250,253,244 246,249,240 238,242,231 232,236,225 231,240,250 227,236,250 230,237,255 225,231,255 214,216,255 196,191,255 162,151,255 136,116,255 93,64,243 63,28,222 50,14,210 54,18,202 44,12,177 52,25,165 87,64,186 117,98,207 183,155,231 221,195,255 247,228,255 242,233,255 239,238,255 246,254,254 245,255,246 234,253,228 235,255,226 224,241,214 234,246,228 253,255,251 255,252,255 255,247,255 255,237,255 247,224,255 248,255,251 248,255,251 246,255,250 243,252,249 244,250,249 243,248,249 243,248,251 242,245,250 253,253,255 246,246,252 244,242,248 255,254,255 255,254,255 243,240,242 254,251,253 255,255,255 250,250,250 244,244,244 238,238,238 239,239,239 247,247,247 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255
229,228,248 237,235,254 249,249,255 251,251,255 242,247,238 248,255,233 253,255,227 249,255,214 248,255,212 236,255,209 222,255,215 224,253,244 219,240,255 210,224,255 153,159,255 34,36,160 20,40,171 12,27,173 7,14,185 28,24,227 23,7,238 19,0,245 51,29,255 59,38,255 106,92,255 96,90,255 66,70,229 39,50,184 28,46,161 25,47,149 25,47,143 27,49,144 63,20,211 53,10,201 69,26,213 110,67,248 143,100,255 157,119,255 184,151,255 217,190,255 229,209,255 218,206,255 198,192,255 147,145,227 74,74,164 33,35,135 71,73,181 135,136,250 225,192,255 239,207,255 254,222,255 255,231,255 255,235,255 255,241,255 255,245,253 255,248,245 255,255,244 255,255,240 255,255,236 255,255,232 255,255,231 255,255,233 255,255,233 255,255,232 255,247,243 255,247,243 255,247,245 255,249,249 255,250,250 255,250,252 255,250,254 255,250,255 255,249,255 255,248,255 255,247,255 255,246,255 255,244,255 255,243,255 255,243,255 255,243,255 255,238,255 255,235,255 253,231,255 252,230,255 250,228,255 248,226,254 247,225,253 247,225,253 247,225,253 252,230,255 255,236,255 255,237,255 255,236,255 255,236,255 255,239,255 255,243,255 255,248,255 255,247,255 250,237,253 240,227,241 243,231,243 254,243,253 255,246,254 251,241,247 255,253,255 255,251,252 254,247,244 253,247,242 255,250,245 255,253,246 255,255,247 255,255,246 243,251,244 250,255,249 232,247,233 229,248,233 238,255,248 222,243,244 204,223,244 209,221,255 199,204,255 207,202,255 203,193,255 180,164,255 144,126,243 114,98,206 84,68,169 56,40,134 64,11,174 74,27,180 94,52,193 123,92,215 162,140,242 198,188,255 218,218,255 226,232,255 228,240,255 214,228,234 219,232,230 236,247,239 242,250,240 249,252,243 255,255,249 255,255,249 227,236,249 228,237,251 231,240,254 236,243,255 238,245,255 240,245,255 244,247,255 247,248,255 221,221,233 250,251,255 248,247,255 250,249,253 242,239,241 245,243,242 255,255,252 255,254,250 239,239,239 241,241,241 238,238,238 233,233,233 236,236,236 246,246,246 251,251,251 249,249,249 255,255,255 255,255,255
250,247,255 251,246,255 253,244,255 252,240,255 245,231,255 252,239,255 255,250,255 254,251,247 240,244,225 253,255,237 250,255,240 243,255,247 228,244,251 230,241,255 185,193,246 74,80,145 41,42,162 43,43,167 58,56,192 140,134,255 122,114,255 81,70,240 48,39,210 14,6,177 12,8,173 34,36,191 78,84,233 125,133,255 148,158,255 142,153,255 120,133,255 103,116,254 117,70,255 87,41,255 60,18,233 54,13,212 47,10,190 39,6,167 45,18,162 62,39,171 50,35,156 100,89,205 95,92,202 36,39,148 32,39,150 106,118,230 168,185,255 176,194,255 255,223,255 255,230,255 255,231,255 255,226,255 255,222,255 255,225,255 255,228,255 255,230,255 249,231,255 241,232,255 235,236,255 233,243,255 231,250,255 228,255,255 225,255,255 222,255,255 255,255,251 255,255,251 255,255,252 255,254,254 255,254,255 255,253,255 255,252,255 255,250,255 255,249,255 255,249,255 255,247,255 255,246,255 255,243,255 255,242,255 255,244,255 255,244,255 255,250,255 255,247,255 255,243,255 252,240,252 246,234,246 241,229,241 241,229,241 245,233,245 249,237,249 255,243,255 255,249,255 255,249,255 255,246,255 255,245,255 255,250,255 255,250,255 255,245,255 255,243,255 253,240,254 254,241,255 255,249,255 255,248,255 255,248,255 255,247,255 255,242,255 255,239,255 252,236,255 250,233,255 251,234,255 252,234,255 253,235,255 253,235,255 252,242,255 255,253,255 245,252,239 239,255,224 243,255,223 233,255,215 236,255,226 234,255,237 183,210,200 186,208,219 191,205,234 209,217,255 236,239,255 236,237,255 221,222,255 219,219,255 179,135,255 125,81,241 73,35,189 55,21,169 47,21,159 49,31,156 84,72,184 129,123,218 198,198,255 202,207,255 223,232,255 241,251,255 240,253,251 240,253,237 244,255,233 239,254,223 231,238,255 233,239,255 236,242,255 238,242,255 236,238,255 232,234,255 235,235,255 242,241,255 245,244,255 251,251,255 236,235,245 255,254,255 255,255,254 255,255,251 249,247,239 215,214,204 228,228,228 241,241,241 245,245,245 238,238,238 236,236,236 243,243,243 243,243,243 237,237,237 255,255,255 255,255,255
240,248,241 236,240,241 245,242,255 255,245,255 255,239,255 255,239,255 255,242,255 255,243,255 255,250,255 255,253,253 241,236,233 232,232,232 241,241,255 245,243,255 183,178,223 62,56,109 70,50,157 55,37,138 62,51,137 205,201,255 221,225,255 219,231,255 198,214,255 172,190,243 116,133,200 77,91,179 43,54,165 28,33,165 19,23,172 38,39,203 85,85,255 123,120,255 169,164,255 190,186,255 201,199,255 189,191,255 175,179,255 159,163,242 127,130,211 93,94,185 51,49,155 38,34,159 34,31,171 36,34,187 26,29,188 13,20,183 26,37,199 51,64,226 106,95,187 138,126,216 177,167,250 208,198,255 226,217,255 236,229,255 240,234,255 237,233,255 242,241,255 244,247,255 243,248,255 239,250,255 237,251,255 232,246,255 225,242,255 220,239,255 245,249,244 246,250,245 248,252,247 251,255,250 253,255,252 253,255,254 253,255,254 253,255,254 248,251,249 249,251,251 249,251,251 249,251,251 249,251,251 249,251,252 251,253,254 253,255,255 253,255,252 253,255,252 253,255,252 250,254,249 239,243,238 229,233,228 230,234,229 237,241,236 249,253,248 251,255,250 253,255,252 252,255,251 249,253,248 247,251,246 248,252,247 250,254,249 255,255,255 253,251,251 253,251,251 255,254,255 255,254,255 254,250,255 249,245,250 247,243,249 255,252,255 255,252,255 255,251,255 255,251,255 255,250,255 255,250,255 255,250,255 255,250,255 255,240,253 255,249,255 255,255,254 255,255,248 248,255,244 246,255,251 236,248,252 163,174,194 70,78,115 63,68,117 68,71,122 137,140,185 226,231,255 239,248,255 221,233,227 242,255,241 233,236,255 227,228,255 225,226,255 219,216,255 174,170,255 102,97,202 55,47,164 40,33,154 48,39,159 73,66,177 128,122,217 184,180,255 219,219,255 237,239,255 230,233,254 205,210,225 196,197,255 192,193,253 187,189,247 178,180,234 162,163,214 150,150,196 153,152,192 163,162,196 163,162,188 134,132,151 119,118,128 232,231,233 255,255,252 243,242,232 243,243,229 255,255,242 233,233,233 247,247,247 252,252,252 243,243,243 240,240,240 248,248,248 246,246,246 235,235,235 255,255,255 255,255,255
250,255,228 241,255,225 248,255,239 255,255,255 255,247,255 255,240,255 255,243,255 255,243,255 255,240,243 255,255,251 255,251,249 255,250,255 255,246,255 246,232,255 182,164,225 78,58,130 87,50,152 71,42,127 71,55,108 229,230,244 232,248,230 242,255,227 236,255,223 233,255,234 218,250,245 192,217,249 177,191,255 149,156,255 90,89,239 39,31,208 27,16,210 33,22,222 44,86,93 77,121,120 129,175,163 174,220,201 198,244,222 202,242,230 196,228,239 190,211,255 196,206,255 94,95,223 41,36,199 83,75,255 110,101,255 65,59,255 21,18,241 20,19,242 0,29,202 0,34,198 0,36,182 0,38,157 15,54,146 56,92,156 106,140,176 141,172,187 194,218,218 215,232,223 235,244,234 247,249,243 251,245,246 252,241,249 255,243,255 255,245,255 246,255,252 246,255,252 246,255,251 246,255,251 244,255,247 243,255,245 242,255,243 241,255,240 246,255,244 246,255,242 246,255,240 246,255,238 246,255,238 245,255,236 242,255,233 239,255,228 237,251,240 240,254,243 246,255,249 246,255,249 239,253,242 229,243,232 232,246,235 241,255,244 240,254,243 239,253,242 238,252,241 239,253,242 241,255,244 242,255,245 241,255,244 240,254,243 246,252,241 242,248,237 245,252,239 252,255,246 252,255,244 245,253,236 247,255,236 253,255,241 251,255,238 253,255,238 253,255,237 251,255,233 247,255,228 246,255,227 249,255,229 252,255,232 255,255,245 252,241,233 255,245,245 255,249,255 236,224,255 250,235,255 230,211,255 83,59,177 70,42,179 70,41,181 44,20,146 85,68,165 200,194,251 246,251,255 237,251,233 243,255,225 232,255,184 234,255,197 225,255,210 213,247,223 210,234,252 209,223,255 185,189,255 152,148,255 99,87,229 68,52,200 44,26,169 45,27,158 68,51,166 98,83,181 98,83,167 70,57,133 55,54,126 56,56,126 62,61,129 63,62,128 59,59,119 63,60,115 80,77,126 99,98,138 204,202,232 250,249,255 236,234,246 255,254,255 247,247,241 255,255,245 255,255,244 236,237,217 245,245,245 255,255,255 254,254,254 241,241,241 241,241,241 253,253,253 253,253,253 242,242,242 255,255,255 255,255,255
252,245,252 246,245,241 244,248,236 249,253,247 251,254,255 251,254,255 252,255,248 255,255,245 254,249,248 255,246,255 253,243,255 239,243,238 242,255,240 236,252,255 159,161,231 55,44,166 42,37,170 47,44,154 62,62,138 221,224,255 240,240,252 255,255,255 255,253,255 252,244,251 255,251,255 246,244,250 239,242,240 243,250,243 251,255,252 242,243,247 209,203,220 178,167,193 65,68,183 49,51,169 38,29,180 40,9,226 53,9,255 76,49,255 117,116,255 151,162,255 183,185,255 22,16,201 25,32,165 206,237,255 204,249,206 221,255,202 247,255,236 227,230,228 191,196,255 167,173,240 127,134,213 86,95,185 50,63,169 29,45,165 20,39,168 19,38,171 15,35,166 19,39,164 38,56,169 74,90,187 116,128,210 156,168,234 196,206,255 223,233,255 255,226,255 252,224,255 255,234,255 251,237,255 255,248,255 253,254,255 240,248,237 250,255,240 249,255,233 242,255,223 242,255,224 253,255,235 255,255,241 255,255,247 253,250,245 252,248,247 241,236,221 255,253,248 255,248,255 245,235,255 241,231,255 165,154,234 63,54,151 45,39,148 49,44,159 47,44,160 47,44,160 47,44,159 49,44,159 51,44,159 51,44,159 52,43,159 44,45,155 56,62,151 48,61,117 187,207,225 233,255,244 235,255,226 230,251,213 251,255,237 255,255,249 251,247,255 249,242,255 251,244,255 248,250,255 243,253,241 239,255,226 240,255,219 255,243,255 255,238,255 255,250,255 255,247,247 255,253,252 238,242,253 137,146,184 44,55,129 32,44,152 43,53,184 26,32,167 34,36,154 85,82,168 237,227,255 251,237,249 255,247,238 234,242,225 229,236,223 229,233,228 255,254,255 253,247,255 232,226,237 254,251,255 247,247,253 239,241,249 232,234,252 194,194,234 125,121,193 66,54,166 46,25,178 55,27,211 67,34,238 27,65,129 21,53,128 40,64,154 47,62,162 47,55,149 44,46,124 61,56,111 234,225,255 255,245,255 255,239,255 255,237,255 255,242,255 255,246,255 245,247,255 235,255,243 233,255,237 245,253,242 250,254,249 246,242,247 244,234,246 255,242,255 255,247,255 253,247,248 252,254,248 248,255,245 243,255,248
248,241,248 242,241,237 241,245,233 246,250,244 249,252,255 248,251,255 250,255,246 255,255,243 255,252,251 255,248,255 255,246,255 243,247,242 245,255,243 238,254,255 159,161,231 55,44,166 46,41,174 48,45,155 63,64,138 226,229,255 245,245,255 255,255,255 255,253,255 255,248,255 254,246,255 239,237,243 228,231,229 229,236,229 243,249,244 253,254,255 253,247,255 247,236,255 220,241,255 199,219,255 158,168,245 110,101,235 71,53,220 48,40,187 35,45,152 29,44,147 22,25,177 43,31,221 75,68,232 180,192,255 133,158,168 126,146,134 115,117,127 152,141,174 146,148,183 146,148,188 144,148,197 138,146,206 132,141,215 120,133,219 111,125,221 106,121,221 106,122,222 94,109,202 81,95,178 74,86,156 73,82,139 74,81,124 82,89,122 92,99,126 106,117,137 111,124,138 137,155,156 154,178,166 166,193,173 162,190,171 157,180,172 187,205,212 216,225,252 236,236,255 246,242,255 240,233,255 237,231,254 246,245,247 255,255,243 255,255,236 255,255,216 245,255,212 253,255,241 233,239,246 212,212,252 80,77,146 67,64,156 53,48,157 47,44,160 45,43,162 45,45,159 45,46,156 47,48,152 47,50,148 49,51,145 51,52,143 43,31,173 50,42,167 55,54,146 125,131,184 239,251,255 231,246,238 243,255,235 251,255,242 255,255,251 254,248,255 252,243,255 255,246,255 254,251,255 249,255,244 246,255,230 246,255,223 255,236,255 252,233,248 246,231,239 241,234,239 253,252,255 199,202,230 57,64,119 55,64,151 36,45,162 24,30,165 46,50,185 45,44,164 52,48,137 123,115,168 255,248,255 254,243,245 227,236,223 253,255,249 247,250,248 234,233,237 255,252,255 255,252,255 238,234,239 252,252,252 238,243,242 242,248,255 239,243,255 227,229,255 204,201,255 162,153,255 100,85,223 48,30,183 32,60,125 44,64,152 40,49,170 25,23,166 47,39,180 65,59,170 66,65,131 215,218,239 254,255,250 255,255,248 255,252,254 246,233,249 240,231,252 248,247,255 246,255,255 239,255,247 249,255,246 248,252,246 239,236,238 239,230,240 254,242,254 255,248,255 253,247,248 253,253,247 228,236,226 225,236,228
254,247,254 249,248,244 247,251,239 251,255,249 251,254,255 249,252,255 251,255,247 255,255,244 255,252,251 255,248,255 255,248,255 246,250,245 246,255,244 236,252,255 155,157,227 52,41,163 49,44,177 46,43,153 61,62,136 230,233,255 248,248,255 254,252,252 255,253,255 255,251,255 255,248,255 248,246,252 243,246,244 244,251,244 250,255,250 253,254,255 255,250,255 255,247,255 192,228,206 215,250,224 232,255,249 231,248,255 217,227,255 191,203,255 145,167,215 105,123,194 55,57,189 36,19,207 43,20,212 55,41,176 105,104,170 111,110,144 126,111,155 133,106,170 123,118,119 124,120,125 123,121,133 123,121,143 117,119,150 108,112,153 101,106,155 96,102,155 99,107,160 99,106,155 103,109,152 110,115,148 114,118,142 118,119,133 121,120,129 124,125,129 104,143,122 96,138,113 98,142,111 90,136,100 94,138,109 100,138,126 105,133,150 138,152,204 167,170,251 191,182,255 215,200,255 225,211,255 229,220,255 234,233,255 239,246,249 243,254,238 242,255,210 234,254,212 230,246,229 238,249,255 140,146,193 33,35,113 56,55,158 47,45,164 42,42,166 40,42,166 40,44,162 42,47,156 44,49,151 44,52,145 45,54,141 47,54,139 44,29,174 53,39,175 55,44,160 69,60,150 211,207,255 237,238,255 250,254,255 252,255,240 255,255,241 255,253,242 254,249,248 255,250,255 255,252,255 253,252,248 252,254,242 252,255,239 255,247,249 238,229,232 240,233,240 233,233,247 241,243,255 112,116,167 29,34,113 54,58,163 38,41,169 30,31,171 50,50,186 44,42,162 54,50,145 46,42,107 186,183,222 250,247,255 239,245,240 251,255,254 253,255,255 228,227,231 253,251,255 255,253,255 234,232,231 255,255,250 255,255,248 251,255,249 241,249,248 228,237,250 225,233,255 223,230,255 211,215,255 194,197,255 43,52,139 50,50,164 38,28,182 28,10,193 47,27,210 53,43,190 68,69,159 234,248,255 231,250,233 247,255,230 255,255,237 255,255,249 255,252,255 251,245,255 247,244,255 244,244,255 251,255,247 247,252,243 236,234,233 237,230,235 255,244,252 255,249,255 254,247,250 253,252,248 226,233,226 223,233,227
255,252,255 255,255,252 255,255,247 253,255,251 251,254,255 249,252,255 250,255,246 255,255,243 254,249,248 255,247,255 255,247,255 246,250,245 245,255,243 231,247,254 149,151,221 47,36,158 48,43,174 42,39,148 59,60,134 231,234,255 248,248,255 249,247,247 255,248,251 255,251,255 255,250,255 253,251,255 253,255,254 251,255,249 251,255,251 249,251,252 242,237,252 239,229,252 241,255,230 241,255,223 243,255,221 230,255,220 226,250,232 228,251,247 224,250,255 215,234,255 154,156,255 48,29,200 84,54,243 95,71,219 118,107,187 115,108,143 154,137,170 133,105,151 153,142,122 149,139,122 142,133,120 136,127,123 134,126,127 133,125,135 132,127,142 132,128,147 127,123,142 128,124,143 132,129,145 137,133,145 138,134,140 137,130,133 132,127,126 132,125,122 105,122,108 114,132,119 123,141,134 110,128,129 109,126,139 103,119,148 75,86,136 69,78,146 58,61,146 33,34,132 36,35,138 76,76,176 116,118,212 144,147,232 177,183,255 212,220,255 235,235,255 241,241,255 218,217,255 194,191,255 71,69,165 25,23,136 47,45,168 40,42,167 36,42,169 36,43,166 36,44,163 38,45,162 40,46,159 42,46,159 42,46,158 44,46,158 50,47,150 63,57,164 47,36,146 56,41,146 143,128,212 240,231,255 251,248,255 251,253,234 255,255,222 253,255,216 253,253,223 255,251,240 255,247,253 255,241,255 252,238,255 254,239,255 255,255,244 242,243,234 236,239,247 241,247,255 155,162,217 43,49,132 53,56,164 37,36,162 44,39,178 37,29,170 41,34,168 52,46,163 60,57,156 49,51,129 71,76,137 204,211,255 250,253,255 234,237,245 250,253,255 251,251,255 244,243,247 255,254,254 255,252,247 254,254,242 238,241,225 252,255,239 251,255,242 248,255,244 242,255,246 233,254,245 230,252,247 228,251,247 58,34,168 53,29,177 49,25,191 44,22,204 37,23,201 36,32,188 44,48,167 166,181,250 219,241,255 226,249,241 230,249,224 235,248,224 251,253,241 255,253,255 255,248,255 254,240,255 251,255,247 248,253,244 241,240,236 244,238,239 255,250,253 255,251,254 255,247,250 255,253,254 244,247,245 241,248,245
255,252,255 255,254,250 254,255,246 253,255,251 251,254,255 247,250,254 248,253,244 255,255,243 255,250,249 255,246,255 255,248,255 248,252,247 245,255,243 228,244,251 147,149,219 47,36,158 48,44,173 43,41,147 61,63,134 233,237,255 248,249,255 249,247,247 255,249,250 255,251,255 251,243,253 239,238,242 234,237,235 239,247,237 247,254,247 251,253,254 254,250,255 255,248,255 236,242,237 238,249,229 244,255,226 250,255,230 243,255,233 229,248,229 222,241,238 222,235,255 160,160,250 64,46,189 133,109,255 217,199,255 116,110,157 127,125,125 132,123,113 140,126,120 137,121,108 139,123,110 142,126,114 143,127,120 143,129,123 142,129,127 141,128,130 140,126,132 137,123,134 134,122,134 131,118,132 127,116,132 127,116,132 131,119,137 134,122,140 136,124,142 150,116,146 143,110,144 143,112,149 132,104,147 130,109,154 133,118,162 135,128,171 163,164,208 149,155,200 96,107,159 57,69,135 53,61,150 49,53,166 34,31,170 29,22,179 41,30,200 85,60,210 108,83,233 129,109,255 81,65,212 60,51,192 35,31,166 44,48,173 34,44,161 33,48,158 33,49,155 33,49,155 35,47,159 36,44,165 38,40,170 40,37,176 42,35,180 55,60,139 58,58,148 51,42,146 63,47,155 83,65,158 211,199,255 253,249,255 251,253,234 254,255,220 252,255,216 253,247,228 255,242,250 255,236,255 255,229,255 255,226,255 255,227,255 255,255,234 251,255,247 234,243,255 213,223,255 47,58,138 35,42,153 50,52,182 36,30,171 46,37,177 62,49,181 55,43,163 59,51,158 44,42,138 57,64,151 30,42,124 98,115,196 232,233,253 240,243,255 246,248,255 253,253,255 247,246,248 246,245,241 255,255,249 251,249,239 255,255,247 255,255,244 249,255,235 240,254,226 239,255,224 240,255,222 237,255,220 234,255,214 65,17,197 63,24,193 64,38,192 44,35,175 24,25,159 46,53,186 22,31,164 33,42,163 100,106,205 166,175,239 222,230,255 233,241,241 234,241,228 254,252,244 255,253,255 255,249,255 246,255,244 250,255,245 250,251,242 255,251,246 255,255,252 255,250,250 255,245,248 255,253,255 254,253,255 250,254,255
255,250,255 254,253,249 254,255,246 253,255,251 251,254,255 248,251,255 251,255,247 255,255,245 255,252,251 255,248,255 255,249,255 251,255,250 246,255,244 228,244,251 148,150,220 51,40,162 48,45,171 48,47,151 67,69,139 235,240,255 249,250,255 252,250,250 255,252,253 255,251,255 249,241,251 234,233,237 229,232,230 238,246,236 249,255,247 253,255,255 255,251,255 255,248,255 255,243,255 255,247,255 255,253,254 255,255,254 248,247,249 228,235,232 223,235,235 231,238,255 155,149,238 59,42,169 134,118,235 210,205,255 125,128,136 143,148,121 131,130,92 153,147,110 142,128,134 142,128,134 141,127,133 141,126,130 140,125,129 138,123,127 136,120,127 134,118,129 134,119,133 136,121,142 134,121,147 130,119,152 129,117,159 129,119,166 126,117,168 124,114,167 167,108,183 150,96,163 159,113,166 164,128,164 148,124,142 126,112,116 144,139,136 215,216,214 241,243,253 230,232,255 211,210,255 187,179,255 162,145,255 135,111,255 106,77,247 85,52,233 41,18,186 46,25,188 42,27,185 39,29,176 51,49,185 51,59,180 23,36,144 37,57,152 33,56,142 33,57,139 33,56,142 35,52,149 36,47,159 38,41,169 40,37,177 42,33,183 52,46,165 45,34,160 61,45,176 62,41,167 59,41,142 151,140,203 247,243,255 248,249,245 255,254,240 253,245,246 254,235,255 255,231,255 255,230,255 255,229,255 255,232,255 255,237,255 253,255,232 243,255,243 235,249,255 100,114,180 26,39,143 36,44,175 35,36,180 50,42,183 53,40,168 161,144,255 115,99,193 51,39,127 56,54,143 44,52,146 29,47,148 28,52,158 161,162,196 246,247,255 248,249,255 240,241,251 253,255,255 253,253,247 255,255,251 252,248,243 254,247,244 249,244,243 247,244,239 250,252,240 253,255,238 251,255,230 250,255,223 241,255,212 75,21,205 64,22,187 62,41,174 54,54,160 24,39,131 41,63,159 43,61,176 69,75,210 28,24,167 67,55,191 139,123,234 212,199,255 250,243,255 250,249,253 249,251,232 255,255,231 244,251,246 249,255,249 253,254,244 255,255,247 255,255,248 255,246,244 252,241,244 255,252,255 255,251,255 252,252,255
255,252,255 255,255,252 255,255,247 253,255,251 251,254,255 246,249,253 248,253,244 255,255,244 255,252,251 255,247,255 255,249,255 251,255,250 246,255,244 226,242,249 147,149,219 53,42,164 44,42,166 51,50,153 71,74,142 234,239,255 246,248,255 255,253,252 255,254,255 255,248,255 254,246,255 243,242,246 243,247,242 251,255,248 251,255,248 249,252,250 245,242,251 247,239,255 255,233,255 255,242,255 255,246,255 255,242,255 253,237,255 244,242,254 237,248,245 236,241,255 159,145,250 58,37,170 167,157,250 203,210,237 133,143,131 126,127,111 126,117,103 142,131,111 127,123,148 125,122,144 124,120,139 126,119,134 129,121,132 133,125,135 138,129,139 140,132,143 132,124,141 130,124,149 125,118,155 113,109,158 107,105,164 108,107,175 105,105,181 100,101,181 131,106,196 117,97,172 123,112,162 123,121,140 114,121,114 107,119,97 137,147,124 210,217,204 247,244,253 255,244,255 255,234,255 246,216,255 245,209,255 255,217,255 255,221,255 255,218,255 214,221,255 169,177,255 62,69,166 57,68,166 25,37,138 46,61,161 21,39,134 40,61,153 33,54,145 35,54,145 35,53,146 38,50,152 40,47,158 42,43,165 42,40,170 44,37,174 43,29,185 44,26,187 60,37,199 57,34,186 51,31,154 91,79,161 214,211,250 242,244,254 254,253,255 252,245,255 254,237,255 255,235,255 255,238,255 255,243,255 255,252,247 255,255,236 252,255,238 235,245,245 174,186,226 27,41,124 48,59,180 27,35,178 39,40,184 53,45,175 106,92,194 244,225,255 198,181,244 78,67,129 71,70,144 39,49,143 24,45,160 17,44,172 88,86,138 195,194,238 240,240,255 233,236,250 250,252,253 255,255,251 254,251,246 255,252,253 255,251,255 255,249,255 255,243,255 249,239,252 244,239,241 243,244,234 249,255,234 253,255,235 69,34,178 63,35,172 51,35,160 59,59,167 39,53,141 31,56,128 73,98,170 190,206,255 145,142,255 74,52,208 40,4,175 102,61,222 191,162,255 240,229,255 245,255,240 242,255,209 244,250,255 245,252,249 246,250,239 254,254,238 255,255,243 254,244,237 249,235,239 255,244,255 255,249,255 254,251,255
