50 170
243,254,246 250,255,252 251,255,255 241,240,249 247,241,252 255,249,255 244,235,238 218,210,203 130,125,110 101,97,78 32,30,12 5,3,0 4,0,3 5,0,16 18,4,38 65,51,93 37,48,56 0,0,7 0,0,6 4,11,14 71,75,76 122,123,121 163,162,158 223,219,214 255,252,247 252,248,243 250,245,242 253,249,248 255,254,255 255,254,255 249,249,255 243,243,249 255,255,255 249,249,249 242,242,242 248,248,248 255,255,255 255,255,255 254,254,254 255,255,255 244,244,244 244,244,244 247,247,247 255,255,255 255,255,255 255,255,255 226,226,226 199,199,199 146,146,146 145,145,145 155,155,155 156,156,156 174,174,174 187,187,187 226,226,226 251,251,251 252,252,252 255,255,255 252,252,252 187,187,187 146,146,146 245,245,245 236,236,236 255,255,255 238,240,251 250,252,255 251,253,255 244,245,249 247,245,245 250,247,243 255,252,244 255,255,248 246,244,233 210,210,198 160,162,150 108,115,102 58,66,55 14,25,15 0,5,0 0,4,0 14,0,6 16,0,6 14,0,5 21,8,10 49,40,37 80,74,69 81,78,70 62,58,53 79,71,71 9,0,1 13,0,9 199,176,198 255,228,255 255,229,255 255,237,255 255,229,255 246,246,246 233,233,233 232,232,232 246,246,246 254,254,254 249,249,249 243,243,243 245,245,245 255,255,255 251,251,251 248,248,248 255,255,255 255,255,255 254,254,254 247,247,247 246,246,246 254,254,254 255,255,255 252,252,252 245,245,245 247,247,247 255,255,255 255,255,255 252,252,252 251,251,251 253,253,253 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 255,249,253 255,254,254 255,255,252 251,255,252 244,255,252 240,252,254 243,251,255 249,251,255 255,250,252 255,255,249 255,255,246 254,255,247 246,255,255 208,223,249 218,238,255 180,201,255 6,120,227 0,88,206 0,99,235 0,82,233 3,82,239 16,83,230 71,125,249 122,168,252 192,229,255 218,250,255 234,255,251 232,255,245 226,250,250 220,242,255 210,233,255 201,222,255 183,199,236 183,195,229 240,247,255 239,245,255 244,246,247 255,255,251 255,255,248 254,255,245 253,255,249 251,255,254
234,247,239 241,251,245 236,241,242 203,202,211 145,137,148 75,66,76 26,15,17 9,1,0 20,17,3 4,5,0 40,46,35 133,140,143 154,160,183 195,201,244 225,228,255 214,216,255 141,151,168 0,0,13 6,15,25 130,135,144 225,228,233 255,254,255 255,253,252 252,247,244 255,255,251 255,252,247 255,252,249 255,255,254 255,255,255 245,244,248 244,244,250 251,254,255 254,254,254 252,252,252 245,245,245 247,247,247 255,255,255 252,252,252 240,240,240 240,240,240 255,255,255 255,255,255 248,248,248 215,215,215 171,171,171 145,145,145 139,139,139 137,137,137 182,182,182 171,171,171 160,160,160 144,144,144 133,133,133 121,121,121 123,123,123 127,127,127 154,154,154 174,174,174 171,171,171 127,127,127 140,140,140 255,255,255 245,245,245 246,246,246 241,241,255 246,247,255 248,249,255 240,239,243 205,203,202 146,143,138 91,89,79 64,62,51 9,9,0 3,4,0 0,2,0 0,2,0 0,0,3 8,18,25 54,66,76 97,111,123 158,148,138 209,199,189 254,245,235 255,255,245 255,251,242 255,255,247 255,255,251 255,252,249 251,243,244 187,175,181 19,2,13 111,88,103 252,221,242 255,243,255 255,221,249 255,229,255 243,243,243 231,231,231 230,230,230 245,245,245 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 250,250,250 247,247,247 248,248,248 248,248,248 247,247,247 253,253,253 255,255,255 254,254,254 255,255,255 255,255,255 251,251,251 251,251,251 255,255,255 255,255,255 253,253,253 254,254,254 253,253,253 255,255,255 255,255,255 255,255,255 252,252,252 251,251,251 252,252,252 255,245,255 255,252,255 255,255,252 248,255,251 238,254,247 235,249,248 243,249,255 251,250,255 254,247,250 255,255,251 255,255,246 242,250,240 237,254,255 211,237,255 174,203,255 86,119,205 0,94,240 0,82,223 0,92,222 13,93,208 88,153,245 143,188,255 204,232,255 237,252,255 250,252,246 255,255,232 255,254,224 255,254,223 255,255,234 255,255,242 252,255,248 239,246,241 236,247,255 225,234,255 244,250,255 239,241,251 238,238,238 255,253,248 255,254,246 251,252,243 253,255,252 250,255,255
165,179,168 78,88,82 9,13,14 0,0,4 5,0,7 9,0,8 59,48,51 125,119,114 192,191,181 239,247,237 214,229,231 209,230,251 192,216,255 125,150,224 56,81,177 103,129,237 202,213,235 54,65,85 0,0,16 0,0,12 0,0,7 48,47,51 120,115,116 182,177,176 237,230,227 255,249,246 255,255,252 251,247,246 245,243,243 250,251,255 251,254,255 244,247,252 251,251,251 255,255,255 255,255,255 244,244,244 251,251,251 255,255,255 255,255,255 255,255,255 234,234,234 189,189,189 149,149,149 128,128,128 133,133,133 177,177,177 231,231,231 254,254,254 252,252,252 248,248,248 244,244,244 247,247,247 233,233,233 205,205,205 165,165,165 141,141,141 131,131,131 132,132,132 117,117,117 125,125,125 175,175,175 212,212,212 186,186,186 156,156,156 119,119,135 61,61,75 10,11,21 2,1,3 2,1,0 4,2,0 4,4,0 11,11,0 34,35,25 80,81,77 142,145,149 188,194,207 210,216,239 216,223,255 222,231,255 227,236,255 234,242,231 240,248,238 245,252,247 247,255,255 245,253,255 242,248,255 235,239,255 228,232,251 224,225,245 153,151,170 14,7,22 136,127,137 255,251,255 255,252,253 247,228,225 255,254,249 255,255,255 245,245,245 240,240,240 246,246,246 251,251,251 249,249,249 250,250,250 254,254,254 252,252,252 255,255,255 255,255,255 255,255,255 255,255,255 251,251,251 251,251,251 254,254,254 253,253,253 255,255,255 255,255,255 253,253,253 253,253,253 255,255,255 255,255,255 254,254,254 252,252,252 248,248,248 250,250,250 255,255,255 255,255,255 253,253,253 251,251,251 254,254,254 255,246,255 255,253,255 251,255,254 242,255,247 234,254,242 234,248,246 244,250,255 255,251,255 255,251,255 255,251,247 255,255,245 242,252,246 217,239,255 199,231,255 104,144,233 34,77,188 3,72,246 8,74,229 19,76,197 74,120,198 191,224,255 235,254,255 250,252,240 255,247,229 255,247,232 255,253,248 255,251,254 255,251,255 255,247,248 252,246,239 247,250,234 245,252,231 231,242,255 233,241,255 247,251,255 252,253,255 252,248,247 255,255,251 255,251,246 250,249,245 253,255,255 248,255,255
0,6,0 0,4,0 33,36,34 112,105,112 188,177,187 234,220,231 255,244,247 255,255,254 239,245,240 231,247,246 222,249,255 197,233,255 78,120,191 43,88,191 37,86,216 46,95,241 174,185,212 223,233,255 185,193,216 105,109,127 34,36,47 3,2,11 4,0,1 13,8,7 7,0,0 31,24,21 76,71,68 134,130,129 189,187,187 227,229,230 247,250,254 251,254,255 236,236,236 255,255,255 255,255,255 245,245,245 244,244,244 249,249,249 247,247,247 245,245,245 230,230,230 153,153,153 105,105,105 120,120,120 172,172,172 236,236,236 255,255,255 248,248,248 255,255,255 253,253,253 248,248,248 255,255,255 255,255,255 243,243,243 207,207,207 188,188,188 118,118,118 142,142,142 125,125,125 123,123,123 88,88,88 0,0,0 0,0,0 1,1,1 0,0,13 0,0,10 14,13,22 68,68,68 110,110,104 153,153,141 206,206,192 242,242,230 246,246,240 244,245,249 239,241,255 234,236,255 228,231,255 223,227,255 221,223,255 218,221,255 220,237,255 221,237,255 214,230,255 190,205,255 155,168,242 138,149,231 159,168,255 192,199,255 225,232,255 36,41,110 0,0,45 190,194,229 240,245,255 220,225,224 250,254,242 255,255,242 255,255,255 253,253,253 250,250,250 249,249,249 247,247,247 244,244,244 247,247,247 254,254,254 253,253,253 250,250,250 248,248,248 250,250,250 253,253,253 252,252,252 247,247,247 243,243,243 252,252,252 254,254,254 255,255,255 254,254,254 253,253,253 252,252,252 253,253,253 254,254,254 246,246,246 241,241,241 243,243,243 253,253,253 255,255,255 254,254,254 253,253,253 255,255,255 255,247,255 253,252,255 248,255,254 241,255,246 234,255,243 238,253,249 249,253,255 255,251,255 255,252,255 255,245,241 254,252,241 244,255,255 204,231,255 152,192,255 46,94,200 36,87,221 22,60,248 39,77,239 63,96,213 153,177,243 231,245,255 239,243,231 244,238,215 255,255,242 255,252,255 255,245,255 254,235,255 245,231,255 241,235,255 246,246,255 251,255,254 251,255,245 240,248,255 246,253,255 248,251,255 255,255,255 255,251,248 255,255,251 255,255,252 255,255,255 249,252,255 246,252,255
146,157,141 209,217,206 255,255,252 255,253,255 255,241,252 255,248,255 255,252,255 246,244,244 248,255,255 225,248,255 195,232,255 157,204,255 28,85,176 20,83,211 21,88,245 8,75,250 120,131,161 237,248,255 239,246,255 238,243,255 249,249,255 230,229,239 167,161,166 111,105,106 65,57,57 26,19,16 5,0,0 4,0,0 2,0,0 0,0,1 3,6,10 28,31,36 76,76,76 106,106,106 128,128,128 141,141,141 159,159,159 174,174,174 185,185,185 199,199,199 149,149,149 127,127,127 134,134,134 142,142,142 125,125,125 125,125,125 132,132,132 118,118,118 115,115,115 99,99,99 63,63,63 49,49,49 17,17,17 12,12,12 0,0,0 0,0,0 18,18,18 105,105,105 119,119,119 137,137,137 106,106,106 68,68,68 92,92,92 129,129,129 170,171,185 195,195,207 240,240,246 255,255,254 235,236,227 229,229,217 245,245,231 251,252,242 255,255,254 248,248,255 242,243,255 237,237,255 213,212,255 176,174,255 150,149,243 145,142,245 63,80,213 44,59,199 25,39,189 19,30,192 19,26,200 16,21,206 19,21,209 23,25,209 12,15,184 0,0,146 38,47,168 168,179,255 215,231,255 219,239,255 227,249,255 215,239,239 248,248,248 250,250,250 254,254,254 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 255,255,255 254,254,254 248,248,248 247,247,247 251,251,251 255,255,255 255,255,255 255,255,255 253,253,253 254,254,254 255,255,255 255,255,255 252,252,252 251,251,251 253,253,253 255,255,255 247,247,247 240,240,240 241,241,241 252,252,252 255,255,255 251,251,251 250,250,250 255,255,255 251,243,255 246,248,255 241,254,252 238,255,245 237,255,245 241,255,250 249,253,255 255,251,255 255,248,255 255,251,247 250,249,239 243,255,255 206,237,255 105,150,224 22,75,196 35,93,242 23,69,255 23,65,231 54,90,214 174,203,255 212,233,255 239,251,255 250,255,251 250,255,255 238,244,255 228,234,255 224,229,255 232,237,255 239,245,255 246,250,255 240,245,243 235,238,222 244,253,255 250,255,255 239,239,239 251,247,246 246,240,235 255,248,244 253,245,245 255,254,255 249,252,255 244,251,255
250,255,244 248,255,242 250,249,245 255,251,254 255,250,255 255,245,253 255,248,254 255,254,255 235,247,249 226,252,255 188,231,255 138,195,255 18,84,186 14,86,228 0,77,250 0,62,253 155,165,199 226,236,255 217,224,251 244,248,255 245,245,255 245,244,254 255,252,255 253,247,248 255,253,253 250,243,240 219,214,211 172,168,167 120,118,118 71,73,74 32,35,39 6,10,15 0,0,0 2,2,2 0,0,0 0,0,0 0,0,0 0,0,0 11,11,11 35,35,35 120,120,120 117,117,117 134,134,134 114,114,114 41,41,41 1,1,1 4,4,4 0,0,0 2,2,2 4,4,4 0,0,0 10,10,10 11,11,11 53,53,53 86,86,86 124,124,124 138,138,138 191,191,191 131,131,131 125,125,125 157,157,157 246,246,246 255,255,255 247,247,247 236,237,251 243,244,254 253,254,255 243,244,242 223,224,214 240,240,226 255,255,245 249,250,240 253,253,253 239,239,255 235,233,255 219,218,255 160,158,234 81,77,173 42,37,146 43,40,156 12,22,229 8,16,229 2,8,233 0,3,242 4,2,255 5,5,255 4,2,255 0,0,251 19,16,255 8,9,221 32,38,215 28,39,177 9,28,127 80,105,169 183,212,251 195,225,250 231,231,231 238,238,238 247,247,247 255,255,255 255,255,255 252,252,252 251,251,251 253,253,253 242,242,242 250,250,250 255,255,255 254,254,254 248,248,248 245,245,245 247,247,247 249,249,249 254,254,254 254,254,254 255,255,255 255,255,255 252,252,252 250,250,250 253,253,253 255,255,255 252,252,252 243,243,243 242,242,242 252,252,252 254,254,254 247,247,247 244,244,244 248,248,248 241,237,255 239,242,255 236,250,248 235,255,243 236,255,246 242,255,251 246,251,254 254,245,255 252,236,243 255,255,251 249,248,238 231,246,248 214,247,255 84,133,213 21,79,205 13,77,232 8,72,255 16,76,242 65,117,247 175,219,255 150,185,235 185,216,239 207,235,246 175,202,216 174,205,228 181,211,246 195,223,255 210,233,255 223,239,255 235,244,248 252,252,240 255,255,238 237,244,247 251,255,255 242,243,241 255,255,252 255,255,251 255,255,251 254,246,246 255,251,253 249,251,255 244,250,255
221,245,251 231,239,239 253,240,238 255,250,252 255,250,255 245,245,255 232,247,255 239,255,252 247,255,244 247,252,253 223,232,255 119,146,244 34,83,229 15,79,251 0,62,239 1,72,246 172,179,204 236,242,255 242,247,255 237,242,255 250,252,255 247,250,255 248,250,251 255,253,252 254,253,249 255,255,252 255,252,251 255,251,252 255,253,255 255,250,255 250,245,254 255,250,255 228,228,228 186,186,186 183,183,183 136,136,136 108,108,108 105,105,105 134,134,134 129,129,129 127,127,127 134,134,134 129,129,129 120,120,120 135,135,135 169,169,169 192,192,192 194,194,194 188,188,188 185,185,185 199,199,199 228,228,228 249,249,249 251,251,251 249,249,249 250,250,250 255,255,255 239,239,239 203,203,203 128,128,128 156,156,156 249,249,249 255,255,255 254,254,254 243,255,249 241,253,255 244,242,255 245,232,255 250,227,255 252,234,255 255,250,247 255,255,220 255,255,213 236,255,224 230,239,255 111,101,231 39,20,219 25,7,238 11,2,229 10,12,226 0,0,249 0,5,242 0,18,209 10,28,205 13,20,221 0,0,231 18,10,255 7,12,235 18,42,218 0,24,170 0,24,176 0,24,202 16,31,223 10,28,195 37,68,183 150,192,255 170,225,238 193,238,229 232,254,229 255,255,244 255,248,255 255,241,255 255,249,242 245,255,234 232,255,246 227,248,255 203,213,255 180,190,255 169,195,255 153,196,255 143,196,255 145,200,255 255,244,255 247,242,241 248,255,230 253,255,233 254,255,246 254,243,255 254,237,255 251,243,255 242,252,239 246,255,222 237,255,212 231,255,236 225,245,255 112,136,242 100,138,255 58,106,255 82,101,255 66,119,255 39,117,240 132,189,255 230,235,255 255,227,251 255,250,254 245,236,233 248,255,255 237,242,241 251,251,245 239,255,255 178,232,255 25,100,179 18,87,238 8,60,255 27,50,255 13,66,217 136,216,255 54,135,216 26,93,218 19,81,219 25,90,212 33,89,214 39,74,231 60,83,239 170,200,255 201,242,255 199,240,213 232,255,237 236,250,239 234,242,235 178,224,255 175,215,255 196,225,255 228,243,255 255,253,253 255,245,246 255,248,255 255,237,255 255,242,255 246,245,255
228,250,255 235,243,243 254,241,239 255,249,251 255,250,255 246,247,255 235,251,255 243,255,254 248,255,246 246,251,254 220,231,255 104,133,232 32,80,228 12,76,248 0,66,243 5,74,247 184,189,214 240,246,255 242,248,255 235,240,255 245,247,255 242,245,250 249,251,252 255,255,254 255,255,252 255,255,252 255,252,251 255,250,251 255,253,255 255,253,255 254,249,255 255,251,255 253,253,253 255,255,255 255,255,255 247,247,247 255,255,255 250,250,250 229,229,229 128,128,128 133,133,133 130,130,130 133,133,133 132,132,132 119,119,119 122,122,122 171,171,171 230,230,230 255,255,255 255,255,255 246,246,246 239,239,239 240,240,240 248,248,248 255,255,255 255,255,255 250,250,250 255,255,255 250,250,250 179,179,179 190,190,190 255,255,255 252,252,252 240,240,240 244,255,251 247,255,254 247,249,255 250,241,255 254,237,255 255,241,255 255,253,250 255,255,232 250,255,225 227,241,235 202,206,255 43,32,182 48,30,243 4,0,226 31,29,255 0,3,214 23,25,240 0,14,186 70,95,215 97,125,220 108,128,237 162,167,255 63,60,229 5,6,174 7,20,172 21,37,190 14,24,208 20,18,244 26,14,255 3,0,224 5,8,193 42,56,204 180,225,252 214,246,255 246,255,255 255,246,248 255,238,251 255,247,255 255,255,248 244,255,238 221,247,234 216,237,255 175,184,251 91,100,187 75,94,181 50,85,175 26,73,181 27,78,204 227,215,251 249,248,255 248,255,238 248,255,231 253,255,247 250,244,255 252,240,255 251,245,255 240,249,236 245,255,222 233,255,216 223,250,241 164,191,242 60,92,205 43,85,244 4,54,236 49,75,241 22,79,232 13,92,219 91,152,245 216,229,255 249,223,246 255,251,254 253,246,243 248,255,255 246,251,252 250,252,252 231,251,252 175,223,251 31,101,185 19,83,237 9,61,255 24,57,255 29,85,228 125,200,255 32,106,212 11,72,222 20,77,246 30,89,245 8,65,218 34,77,252 41,72,255 78,112,255 84,127,230 61,109,181 60,101,180 64,95,194 56,80,192 34,83,183 60,103,184 119,150,201 211,228,247 253,255,255 255,254,252 255,244,249 248,229,246 247,234,255 238,236,255
234,255,255 242,248,247 255,246,242 255,250,249 255,251,255 247,248,255 240,254,255 243,255,252 248,255,246 243,249,255 215,229,255 84,114,219 29,78,230 9,72,246 4,71,246 9,76,245 195,200,225 242,248,255 244,250,255 239,244,255 246,248,255 242,245,250 250,252,253 255,255,254 255,255,251 255,255,251 249,245,244 247,242,243 255,252,255 255,253,255 253,248,255 255,250,255 247,247,247 255,255,255 251,251,251 247,247,247 255,255,255 255,255,255 255,255,255 163,163,163 125,125,125 124,124,124 127,127,127 134,134,134 137,137,137 136,136,136 135,135,135 136,136,136 160,160,160 197,197,197 234,234,234 246,246,246 249,249,249 253,253,253 251,251,251 244,244,244 249,249,249 246,246,246 255,255,255 244,244,244 249,249,249 255,255,255 230,230,230 240,240,240 247,255,253 248,255,250 251,254,252 255,252,254 255,249,255 255,251,255 255,255,251 255,255,244 242,251,241 231,238,255 133,129,234 25,10,191 27,8,241 15,7,252 16,21,250 0,10,220 43,38,219 70,77,210 210,230,255 212,237,255 222,243,255 127,134,177 0,0,50 0,0,74 159,156,255 174,169,255 87,73,255 17,0,230 14,0,242 36,6,255 55,37,255 24,17,208 61,90,134 153,168,207 241,236,255 255,246,255 255,241,255 255,250,251 255,255,244 235,251,233 232,255,247 234,252,255 208,219,255 101,107,190 78,89,200 68,91,223 40,80,229 42,93,250 166,167,228 239,247,255 244,255,247 237,252,225 250,255,248 243,245,255 248,242,255 249,247,255 251,255,243 253,255,231 241,255,235 223,255,255 108,145,219 38,80,209 27,78,242 3,56,236 36,72,242 1,62,220 5,84,217 53,121,218 190,220,255 236,229,250 255,248,251 255,252,251 240,245,248 247,253,255 241,247,252 217,233,245 172,212,247 45,100,191 17,77,231 9,64,255 34,80,245 20,79,218 76,144,255 23,88,233 12,69,252 2,53,255 16,71,255 10,68,234 37,91,255 37,85,255 19,65,250 21,75,246 8,72,226 0,69,227 6,72,255 0,61,255 20,71,195 47,93,194 95,131,195 216,239,255 248,255,255 255,255,251 255,240,241 250,233,244 248,236,255 241,237,255
236,255,255 247,254,251 255,250,246 255,252,251 255,251,255 247,249,255 238,253,255 243,255,250 249,255,248 240,246,255 209,224,255 65,97,210 26,77,233 6,69,244 6,72,244 12,75,239 204,210,233 240,245,255 241,248,255 246,249,255 250,252,255 247,250,255 254,253,255 253,251,250 255,253,252 255,252,251 244,240,239 240,235,236 251,247,252 255,253,255 254,249,255 253,250,255 241,241,241 255,255,255 248,248,248 254,254,254 244,244,244 232,232,232 252,252,252 219,219,219 133,133,133 131,131,131 127,127,127 124,124,124 127,127,127 129,129,129 123,123,123 115,115,115 120,120,120 124,124,124 137,137,137 169,169,169 217,217,217 255,255,255 255,255,255 253,253,253 255,255,255 241,241,241 248,248,248 255,255,255 255,255,255 247,247,247 223,223,223 244,244,244 246,250,251 249,253,247 251,255,238 255,255,238 255,255,241 255,255,246 255,254,249 252,255,253 239,243,255 231,232,255 100,95,224 36,20,221 8,0,239 27,21,255 0,0,230 0,21,240 17,0,208 128,112,255 199,195,255 221,224,255 109,112,126 20,18,24 32,23,36 194,184,207 239,231,255 243,233,255 183,167,255 86,64,230 42,17,209 47,28,215 69,61,222 59,62,197 99,114,160 179,178,234 248,230,255 255,236,255 252,232,244 253,247,234 254,255,243 242,255,249 226,244,243 235,251,255 225,235,255 140,143,217 72,75,203 62,78,245 23,62,244 19,74,255 99,117,210 217,235,255 232,251,255 225,242,221 244,255,246 237,245,255 240,243,255 248,246,255 253,251,240 252,255,228 230,249,240 199,234,255 52,101,203 23,79,228 23,82,251 16,76,249 28,77,253 6,70,235 8,87,228 32,104,206 149,195,253 227,244,255 249,246,248 255,254,255 238,240,248 243,251,255 234,243,255 217,231,249 188,213,255 68,109,202 19,71,225 11,70,255 28,90,230 7,70,220 25,88,252 10,70,253 12,67,255 0,42,255 15,62,255 28,85,231 69,132,236 65,126,230 32,88,219 29,91,233 19,101,232 1,100,234 0,68,246 0,57,255 35,85,237 51,99,224 70,111,190 204,234,255 227,245,246 255,255,248 255,249,242 255,252,255 255,246,255 252,246,255
237,255,255 250,255,251 255,255,248 255,254,252 255,252,255 245,250,255 236,249,251 238,251,243 250,255,248 237,244,255 197,213,255 53,88,208 24,77,241 6,69,244 6,69,237 19,78,234 217,224,244 234,240,255 230,234,252 238,241,255 248,250,255 248,251,255 255,254,255 251,249,248 255,255,254 255,255,254 247,243,242 238,236,236 251,247,252 255,253,255 255,252,255 255,252,255 255,255,255 250,250,250 252,252,252 255,255,255 255,255,255 255,255,255 249,249,249 250,250,250 188,188,188 142,142,142 115,115,115 126,126,126 134,134,134 124,124,124 128,128,128 147,147,147 126,126,126 134,134,134 139,139,139 132,132,132 125,125,125 145,145,145 203,203,203 255,255,255 251,251,251 255,255,255 255,255,255 238,238,238 239,239,239 253,253,253 244,244,244 242,242,242 250,247,255 251,254,245 253,255,234 255,255,228 255,255,231 255,255,240 255,254,249 250,253,255 241,245,255 212,217,255 153,150,255 14,5,199 16,5,245 4,2,255 0,0,241 0,14,249 25,0,253 41,10,249 68,46,225 37,18,139 3,0,59 26,8,49 201,185,203 248,237,239 252,248,243 234,236,237 236,238,255 227,228,255 219,223,255 212,221,255 202,219,255 225,247,255 231,236,255 242,233,255 252,226,255 254,227,255 255,245,247 255,255,240 250,255,245 238,251,253 243,255,255 240,251,249 246,253,255 210,211,255 83,84,212 55,71,248 12,56,247 0,65,250 49,84,211 173,202,255 216,240,255 223,242,227 241,255,247 233,250,255 235,246,255 250,250,255 255,255,245 255,254,235 227,241,253 164,203,255 16,78,210 7,77,244 6,73,242 13,75,237 3,63,247 7,72,247 2,77,229 13,89,202 88,152,217 210,251,255 235,248,250 255,255,255 249,248,255 244,251,255 233,245,255 233,243,255 215,225,255 105,125,220 29,74,219 12,75,255 0,80,212 9,81,245 3,71,255 0,51,250 0,55,255 9,55,255 33,70,255 52,95,212 179,233,255 176,229,239 165,208,247 151,198,255 131,201,254 105,195,255 7,97,222 0,74,255 9,62,243 29,80,230 41,88,186 195,232,255 219,244,246 250,255,245 252,252,236 255,255,252 255,248,255 255,247,255
241,255,255 250,255,251 255,255,249 255,254,252 255,253,255 246,252,255 236,250,248 237,248,238 251,255,251 234,240,255 179,198,255 44,83,215 18,75,244 8,72,250 6,68,230 34,88,235 230,237,254 231,238,255 221,226,241 230,234,245 238,241,249 244,245,249 255,254,255 254,252,252 255,253,252 255,255,254 246,244,244 237,235,235 248,245,247 255,253,255 254,252,255 254,251,255 255,255,255 250,250,250 248,248,248 243,243,243 238,238,238 255,255,255 247,247,247 255,255,255 247,247,247 198,198,198 148,148,148 129,129,129 129,129,129 127,127,127 123,123,123 124,124,124 142,142,142 124,124,124 115,115,115 124,124,124 130,130,130 129,129,129 132,132,132 142,142,142 193,193,193 231,231,231 254,254,254 254,254,254 255,255,255 255,255,255 254,254,254 252,252,252 254,250,255 253,254,250 255,255,235 255,255,229 255,255,232 255,255,243 255,255,252 253,255,255 236,245,255 217,228,255 204,212,255 37,36,192 12,9,219 0,0,239 0,0,252 0,0,248 11,7,255 14,2,255 14,0,224 42,24,209 58,38,181 186,165,255 249,233,255 244,236,255 253,253,255 234,243,233 246,255,245 235,255,242 236,255,248 237,255,251 216,242,229 222,248,234 250,253,255 246,234,255 248,225,255 255,239,255 255,255,248 253,255,237 240,255,243 234,245,253 243,249,255 229,236,229 238,242,237 242,241,255 114,117,226 50,73,235 15,72,247 0,80,249 21,72,229 114,154,255 198,224,255 230,248,241 236,255,248 232,255,255 232,249,255 253,252,255 255,255,245 255,253,246 230,239,255 122,165,255 7,79,240 0,79,255 0,65,232 16,76,224 0,59,248 9,73,255 6,73,236 9,85,211 36,114,190 172,232,255 218,244,250 253,250,252 255,248,255 239,246,255 231,245,255 242,248,255 234,228,255 147,149,237 47,85,217 3,71,232 0,87,224 0,81,251 0,62,255 0,62,255 0,65,255 12,58,255 38,63,251 108,128,239 222,245,255 237,255,223 251,255,240 246,255,255 225,252,255 206,247,255 77,114,226 51,72,255 7,61,255 28,82,253 36,88,202 190,235,255 218,251,254 242,255,240 247,252,231 254,249,240 255,248,255 255,246,255
241,255,252 251,255,249 255,254,247 255,252,250 255,253,255 248,255,255 242,255,252 245,255,243 251,255,252 227,235,255 157,178,255 35,80,221 10,70,246 13,77,255 11,68,224 56,106,242 234,241,255 235,240,255 230,233,247 241,243,253 240,242,250 240,241,245 255,254,255 254,252,252 251,249,248 255,255,254 248,246,246 236,233,235 242,241,243 251,250,254 249,249,255 249,249,255 238,238,238 255,255,255 253,253,253 255,255,255 249,249,249 255,255,255 254,254,254 252,252,252 255,255,255 255,255,255 228,228,228 170,170,170 131,131,131 127,127,127 132,132,132 130,130,130 125,125,125 126,126,126 130,130,130 134,134,134 132,132,132 128,128,128 126,126,126 128,128,128 136,136,136 159,159,159 187,187,187 228,228,228 255,255,255 255,255,255 252,252,252 255,255,255 253,250,255 252,254,254 254,255,238 254,255,230 255,255,236 255,252,247 255,252,253 254,255,250 239,251,239 234,252,251 219,237,255 131,141,242 31,33,195 21,18,227 9,6,240 1,0,242 0,0,234 0,13,252 22,33,255 0,1,213 31,26,212 36,27,184 56,49,176 105,102,201 147,147,223 185,193,246 224,239,255 220,238,255 210,229,236 228,246,247 241,255,255 242,254,255 255,255,241 255,254,254 255,248,255 255,248,251 246,250,231 235,251,227 236,255,246 241,253,255 248,253,255 249,250,241 245,243,232 250,249,255 168,178,255 49,84,211 13,83,227 0,84,228 5,71,250 53,101,227 179,205,255 235,251,255 230,253,245 228,255,255 228,248,255 255,255,254 255,242,228 255,238,241 217,220,255 60,107,235 0,73,254 0,71,255 0,61,219 37,92,219 2,67,255 12,70,255 15,75,249 12,87,227 9,98,186 121,196,235 207,242,252 250,246,251 251,240,250 235,241,252 232,248,255 247,247,255 247,228,255 196,185,255 88,118,231 2,74,211 0,90,239 0,73,243 0,62,243 0,83,255 1,80,253 11,63,253 38,61,247 166,172,255 225,224,255 255,254,231 255,254,219 255,255,235 255,247,238 237,233,255 122,109,241 72,44,255 0,47,255 16,70,255 20,74,198 169,218,255 206,247,250 233,255,235 253,255,238 255,255,242 255,252,255 255,248,255
