50 170
255,248,255 253,246,253 254,247,254 255,253,255 255,254,255 254,252,252 251,252,250 254,255,250 253,255,249 249,255,246 243,253,237 247,255,241 249,255,241 242,255,233 239,253,229 241,255,233 239,255,245 237,255,238 235,242,227 251,248,234 255,255,245 255,255,245 255,255,245 255,255,247 244,248,237 230,239,229 236,247,239 250,255,252 255,255,254 255,251,253 255,245,250 255,235,241 248,255,248 248,255,248 241,251,239 246,255,244 251,255,248 251,255,247 255,255,249 252,254,248 255,255,252 255,255,254 255,252,253 255,252,255 255,251,255 255,242,253 253,237,248 255,249,255 254,254,254 251,251,251 250,250,250 250,250,250 248,248,248 246,246,246 249,249,249 254,254,254 254,254,254 255,255,255 254,254,254 253,253,253 255,255,255 255,255,255 252,252,252 245,245,245 255,250,255 255,249,255 255,249,255 255,251,254 255,253,255 255,254,252 255,252,250 255,251,247 255,251,249 255,243,241 255,252,252 255,249,252 255,251,255 252,251,255 232,233,243 233,234,244 249,255,247 241,249,239 234,242,232 233,241,231 237,245,235 242,250,239 244,252,241 246,254,243 253,255,248 253,255,248 253,255,247 253,255,247 253,255,247 253,255,247 255,255,247 255,255,247 255,255,249 254,255,248 251,254,245 251,254,245 253,255,246 255,255,248 254,255,247 250,255,245 251,255,247 249,253,247 247,251,245 244,250,245 246,251,249 246,251,250 242,246,247 238,242,243 208,251,230 212,255,234 221,255,241 227,255,247 228,255,248 230,255,249 234,255,250 239,255,255 243,255,255 248,254,255 251,253,255 255,251,255 255,248,255 255,245,255 255,241,255 255,240,255 207,238,255 201,236,255 185,229,255 156,212,255 117,190,255 83,174,235 61,169,217 52,169,206 57,174,205 77,186,218 96,191,224 146,223,255 191,252,255 210,255,255 221,255,247 230,255,241 255,255,243 255,255,244 255,255,244 255,255,243 255,255,243 255,255,247 255,255,248 255,255,249 247,244,236 246,246,240 247,248,244 248,251,249 248,255,252 249,255,254 248,255,255 248,255,255 242,242,242 242,242,242 242,242,242 244,244,244 246,246,246 250,250,250 253,253,253 255,255,255 252,252,252 252,252,252
244,236,247 244,236,247 248,240,250 255,249,254 255,254,254 254,252,251 252,254,248 253,255,249 252,255,247 242,251,238 237,247,234 242,252,240 247,255,247 248,255,249 248,255,249 248,255,249 229,246,232 250,255,247 255,255,245 255,255,242 255,255,238 255,241,224 247,233,214 245,241,222 250,255,239 222,240,223 218,238,225 234,250,243 246,254,254 255,252,255 255,249,255 255,241,255 231,248,255 228,244,255 237,254,255 239,255,255 236,249,251 240,253,251 237,246,243 239,246,241 243,247,242 252,251,247 255,255,254 255,249,252 255,251,255 255,247,255 254,235,250 255,248,255 255,255,255 251,251,251 243,243,243 236,236,236 232,232,232 234,234,234 242,242,242 249,249,249 255,255,255 255,255,255 253,253,253 247,247,247 243,243,243 242,242,242 242,242,242 242,242,242 255,248,255 255,247,255 255,249,255 255,250,255 255,253,249 255,255,242 255,255,235 255,255,229 255,255,233 255,255,224 255,255,231 247,255,223 237,252,220 237,255,224 231,253,224 243,255,238 242,255,231 237,255,226 241,255,230 246,255,235 248,255,237 240,255,229 241,255,233 250,255,241 249,255,242 249,255,246 251,255,250 251,253,254 251,251,255 253,249,255 253,248,255 253,247,255 255,255,250 255,255,248 255,255,247 250,253,244 246,249,240 247,250,241 252,255,246 253,255,251 247,251,245 241,246,244 236,241,240 235,239,240 243,246,251 250,253,255 250,252,255 250,252,255 208,255,224 208,255,222 216,255,225 233,255,232 245,255,238 251,254,238 254,250,239 255,249,242 254,249,248 247,249,250 237,249,253 221,250,255 205,249,255 190,248,254 176,244,251 168,242,248 113,211,255 105,203,255 90,185,241 71,164,220 64,155,206 82,169,213 119,200,233 155,228,250 177,239,250 210,255,255 209,243,243 233,251,244 250,255,240 255,253,229 255,252,220 255,253,216 255,249,248 255,252,251 255,251,250 255,247,247 255,250,249 255,253,252 255,252,250 255,244,242 255,252,252 255,254,253 255,255,254 251,255,254 250,255,255 248,255,255 246,255,255 245,255,254 250,250,250 250,250,250 249,249,249 250,250,250 250,250,250 252,252,252 253,253,253 254,254,254 253,253,253 253,253,253
244,235,248 244,236,247 248,240,250 255,249,254 255,254,253 254,254,248 252,255,246 253,255,248 247,255,244 251,255,249 250,255,252 247,255,254 245,252,255 244,249,255 235,241,252 225,231,244 241,253,253 250,255,255 252,249,245 252,240,234 255,250,241 255,255,244 255,255,242 253,255,242 235,255,239 216,251,237 215,255,249 221,255,255 220,247,255 225,239,255 231,233,255 228,222,255 204,224,255 174,196,238 206,228,255 207,229,255 213,234,255 234,254,255 232,251,254 243,255,255 242,254,248 249,255,250 255,255,252 255,251,252 255,247,253 255,250,255 251,234,248 255,240,255 241,241,241 241,241,241 239,239,239 238,238,238 240,240,240 247,247,247 254,254,254 255,255,255 248,248,248 249,249,249 251,251,251 251,251,251 249,249,249 249,249,249 253,253,253 255,255,255 254,243,255 255,245,255 255,249,255 255,251,254 255,253,246 255,255,237 255,255,229 255,255,225 238,247,204 239,252,208 253,255,227 247,255,229 241,255,232 239,255,237 224,254,229 225,255,233 239,255,246 238,255,244 236,255,240 235,255,236 233,253,234 235,254,233 242,255,238 247,255,244 246,255,246 248,255,250 248,252,253 250,249,255 249,245,255 250,241,255 250,239,255 249,238,255 250,249,245 255,255,251 255,255,252 249,251,245 238,240,234 237,238,234 245,249,244 253,255,254 253,255,255 247,250,254 239,241,249 233,235,246 236,236,252 244,244,255 243,242,255 237,235,255 237,255,240 235,255,233 230,242,222 242,242,228 255,247,239 255,250,249 255,251,255 255,249,255 245,235,251 228,240,255 208,245,255 180,248,255 144,241,255 100,224,242 58,202,220 32,187,203 52,169,196 61,173,196 85,184,204 126,208,225 174,235,249 210,246,255 227,243,255 237,234,250 242,225,238 255,244,250 255,250,249 255,252,245 255,254,245 255,253,243 255,251,243 255,242,236 251,241,255 251,242,255 250,241,254 250,241,254 253,247,255 255,252,255 252,249,255 246,244,250 253,254,255 253,255,255 251,255,255 251,255,255 249,255,253 247,254,251 245,252,247 244,251,246 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255
255,246,255 253,245,255 254,247,254 255,254,255 255,255,252 252,255,246 251,255,244 252,255,247 242,250,240 247,254,251 250,255,255 246,249,255 239,242,255 238,238,255 242,240,255 246,243,255 236,248,255 238,245,255 249,247,255 254,245,255 252,240,246 255,252,253 251,255,252 222,246,238 210,254,247 197,255,254 186,254,255 167,233,252 146,203,235 145,187,232 146,176,231 137,158,219 79,103,185 60,84,160 70,96,163 58,84,138 93,119,159 188,215,241 221,247,255 218,241,243 239,255,255 222,236,230 244,251,246 242,243,241 247,242,244 255,252,255 255,249,255 255,248,255 238,238,238 242,242,242 246,246,246 248,248,248 252,252,252 255,255,255 252,252,252 247,247,247 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 249,249,249 247,247,247 249,249,249 250,246,255 253,248,255 255,253,255 255,255,254 255,255,246 255,255,239 255,255,237 255,255,236 255,255,241 250,255,244 241,252,249 214,227,235 208,222,244 221,239,255 214,232,255 212,231,255 215,219,255 229,234,255 226,232,255 210,219,253 218,228,252 241,251,255 243,254,255 234,246,248 246,255,255 249,255,254 250,254,255 251,251,255 250,249,255 251,245,255 250,243,255 252,242,255 249,247,247 255,254,254 255,255,255 248,248,248 235,235,235 232,232,232 241,243,244 253,254,255 251,253,255 251,251,255 248,248,255 241,240,255 243,240,255 248,246,255 246,243,255 238,234,255 240,240,254 234,231,246 235,226,246 246,233,255 255,240,255 254,237,255 240,227,255 224,220,255 222,234,255 179,209,255 121,174,237 70,148,214 42,144,209 33,156,224 37,174,242 42,187,255 156,225,255 154,219,255 160,216,245 177,217,242 203,224,252 230,226,255 247,223,255 255,218,255 255,232,255 255,219,255 255,242,255 254,225,241 253,234,243 253,242,252 255,249,255 250,244,255 216,250,255 213,247,255 212,245,255 214,245,255 215,244,255 217,242,255 223,246,255 233,252,255 233,250,255 240,252,255 244,253,255 249,255,254 250,255,251 254,255,250 252,254,248 253,254,245 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255
255,250,255 255,248,255 255,250,255 255,254,255 255,255,251 252,255,245 252,255,244 252,255,247 251,255,251 242,247,248 230,233,247 213,212,238 166,163,202 115,109,158 96,89,146 108,100,161 49,65,112 91,102,146 191,196,235 248,245,255 243,238,255 227,231,249 231,251,255 212,254,255 183,248,255 147,230,245 110,203,228 81,174,213 77,163,217 96,167,235 90,146,227 58,107,193 20,47,157 25,52,156 20,49,140 42,73,148 80,113,169 158,191,230 221,252,255 219,248,255 171,195,193 102,123,115 117,132,124 136,143,138 149,149,149 186,180,185 186,177,187 192,180,192 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 251,251,251 240,240,240 249,249,249 248,248,248 250,250,250 255,255,255 255,255,255 253,253,253 255,255,255 255,255,255 246,251,254 249,253,254 251,255,254 253,255,251 252,255,246 250,253,244 251,252,248 251,252,255 250,250,255 225,224,255 178,176,236 99,94,179 64,58,165 89,82,209 107,101,242 124,118,255 140,119,255 162,143,255 185,168,255 193,179,255 196,187,255 209,205,255 224,224,255 234,238,255 244,250,255 246,253,255 248,255,250 248,255,246 250,255,245 252,255,245 254,255,246 254,255,246 253,249,254 255,253,255 255,252,255 249,245,250 237,236,240 234,233,237 239,239,245 248,247,255 239,239,253 241,239,255 234,232,254 224,220,249 223,219,254 236,231,255 243,237,255 241,234,255 232,221,255 227,219,255 221,219,255 216,220,255 202,212,255 172,193,255 143,170,255 122,157,254 92,135,238 86,132,244 80,132,252 84,138,255 89,145,255 94,149,255 93,150,255 91,147,255 106,100,243 112,111,245 119,122,244 115,120,235 100,106,225 92,91,225 90,84,231 96,84,236 89,79,216 91,87,193 214,217,255 221,230,255 243,254,255 246,254,254 248,253,254 232,235,240 143,230,255 140,225,255 144,225,255 148,225,255 144,214,244 146,207,233 173,226,247 209,253,255 215,249,255 225,251,255 237,254,255 248,255,255 255,255,252 255,255,249 255,255,248 255,255,247 253,253,253 253,253,253 254,254,254 254,254,254 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 255,255,255
255,250,255 255,247,255 255,249,254 255,254,253 255,255,250 252,255,245 253,255,245 253,255,248 249,255,250 238,242,247 247,249,255 248,245,255 195,189,236 106,96,156 64,53,123 77,64,138 54,72,135 31,47,106 107,114,169 208,210,255 232,233,255 226,236,255 207,236,255 154,206,223 106,183,202 76,174,198 61,171,207 77,188,238 114,218,255 130,220,255 71,147,243 0,49,152 21,51,176 20,50,169 30,60,165 148,180,255 160,195,255 120,154,200 198,233,255 211,243,254 110,138,138 0,17,9 0,5,0 0,8,2 0,1,0 13,9,14 6,0,8 7,0,9 0,0,0 0,0,0 0,0,0 4,4,4 26,26,26 53,53,53 65,65,65 64,64,64 65,65,65 69,69,69 87,87,87 119,119,119 156,156,156 192,192,192 228,228,228 254,254,254 243,254,244 247,255,246 250,255,248 249,255,246 248,253,244 246,249,247 246,245,255 245,242,255 220,214,255 238,225,255 224,209,255 138,119,255 64,42,214 46,22,218 33,7,221 32,5,229 58,18,220 46,9,203 51,17,195 62,34,188 55,33,162 66,52,153 144,138,209 239,238,255 237,242,255 242,249,252 244,254,242 246,255,236 249,255,233 252,255,231 255,255,231 255,255,231 255,253,255 255,253,255 253,249,255 247,243,249 240,238,244 239,236,245 240,239,249 243,241,253 246,245,255 236,233,255 205,202,228 167,162,194 144,139,178 144,137,180 148,140,187 146,137,187 104,97,194 93,92,190 75,85,186 53,78,182 27,66,174 0,54,168 0,49,169 0,49,178 0,53,191 0,43,192 0,32,191 1,26,196 19,24,203 34,23,210 42,18,212 45,15,210 57,0,248 49,3,240 35,8,231 21,14,225 6,17,229 0,14,236 0,10,239 0,9,233 0,19,216 0,37,185 177,225,255 196,239,255 226,255,252 235,252,225 255,255,232 255,255,228 54,175,219 55,173,215 65,179,220 76,181,220 72,169,203 79,165,195 126,200,224 188,247,255 201,248,255 216,249,255 231,252,254 243,254,252 255,255,249 255,255,246 255,254,244 255,253,241 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 252,252,252 251,251,251 254,254,254 254,254,254
255,252,250 255,255,252 251,255,254 250,253,251 255,245,248 255,242,247 255,244,247 255,251,248 229,253,241 216,255,249 202,249,240 228,249,251 251,250,255 202,195,222 100,104,139 55,74,112 106,41,143 98,57,138 45,46,97 70,120,150 143,237,255 84,208,255 36,169,237 41,164,238 65,160,216 175,236,255 219,251,234 247,255,226 254,255,244 164,173,206 42,61,148 20,44,168 89,48,145 62,43,136 150,164,247 188,229,255 150,201,255 126,168,213 194,213,240 247,242,251 255,243,231 255,255,234 247,251,215 162,186,146 0,17,0 0,10,0 0,11,3 0,2,1 3,3,3 2,2,2 0,0,0 10,10,10 4,4,4 0,0,0 1,1,1 8,8,8 0,0,0 12,12,12 0,0,0 14,14,14 1,1,1 8,8,8 5,5,5 0,0,0 38,77,45 179,207,184 248,255,252 253,245,255 249,227,245 255,248,255 255,239,238 255,255,241 253,255,233 222,250,220 222,255,250 202,231,255 112,128,234 38,33,208 22,1,230 25,0,253 9,0,227 23,21,235 17,21,230 0,0,230 6,0,249 3,0,227 48,55,212 173,193,255 218,237,255 232,236,254 252,241,255 255,242,255 249,243,254 245,250,248 244,252,255 243,250,255 255,255,234 250,238,220 249,249,255 216,225,255 144,159,251 104,126,252 97,126,255 108,146,255 120,163,255 129,169,255 75,102,246 12,28,211 5,19,222 0,24,214 0,29,184 0,54,179 0,33,212 0,11,224 4,0,255 16,2,255 10,10,246 0,25,215 0,28,193 0,32,210 9,19,237 8,0,254 4,4,255 0,8,243 0,18,228 0,23,228 5,9,228 21,3,240 0,0,240 0,7,232 0,20,220 0,28,214 0,26,217 9,18,229 13,11,237 11,13,232 0,10,192 60,77,194 223,230,255 252,249,241 255,255,230 252,255,230 221,255,243 188,250,244 40,166,237 19,163,242 0,161,250 0,169,255 2,169,255 34,164,234 115,193,239 213,246,255 244,247,251 255,249,246 250,251,249 240,253,255 239,255,255 246,255,255 255,253,255 255,249,247 247,247,247 253,253,253 255,255,255 255,255,255 255,255,255 252,252,252 253,253,253 255,255,255 254,254,254 254,254,254
255,253,249 253,255,252 246,255,254 245,254,251 255,247,249 255,245,248 255,249,249 255,255,250 237,255,247 222,255,248 229,255,251 235,239,244 248,234,252 255,245,255 199,201,236 77,96,133 61,42,151 80,71,168 32,39,119 34,66,132 31,89,148 74,154,213 81,173,232 110,202,251 178,253,255 180,233,243 226,253,249 248,255,254 179,183,202 49,57,116 47,65,166 15,40,166 102,61,129 160,143,210 193,216,255 182,239,255 135,207,255 103,167,208 172,212,241 238,248,255 255,254,255 255,255,243 255,254,233 228,237,211 28,47,26 0,10,0 0,3,0 4,13,16 8,8,8 3,3,3 8,8,8 146,146,146 224,224,224 240,240,240 211,211,211 170,170,170 136,136,136 78,78,78 24,24,24 0,0,0 8,8,8 0,0,0 0,0,0 21,21,21 0,11,0 23,37,33 130,139,148 232,236,255 248,248,255 229,229,247 250,251,255 246,251,236 247,255,227 253,255,235 229,240,230 222,230,255 224,228,255 119,112,249 16,4,188 31,14,225 25,13,239 17,9,234 11,7,240 10,6,249 19,15,255 7,6,224 8,14,179 71,81,188 201,209,255 236,236,255 253,248,255 250,246,251 255,255,249 250,255,248 225,234,237 240,248,255 255,255,225 255,250,247 244,241,255 148,147,243 28,32,167 16,28,186 27,46,209 3,24,186 0,16,183 17,28,210 24,24,230 13,6,235 3,0,236 0,0,235 0,5,229 0,8,223 0,24,238 0,8,250 12,0,255 16,0,252 8,0,252 0,19,228 0,23,205 0,17,208 1,7,234 6,0,251 8,4,255 0,7,255 0,11,253 1,14,252 15,2,254 27,0,253 9,0,254 3,1,255 0,3,254 0,8,244 4,6,244 15,0,254 18,0,254 14,0,253 10,8,222 60,63,215 206,202,255 240,225,253 255,252,255 251,253,254 213,245,255 166,222,247 40,166,237 20,164,243 0,162,251 0,169,255 1,168,255 34,164,234 115,193,239 214,245,255 253,254,255 255,255,250 253,254,252 242,255,255 239,255,255 244,253,255 249,244,246 251,235,236 236,236,236 244,244,244 252,252,252 255,255,255 255,255,255 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255
244,255,250 239,255,250 237,255,252 241,255,252 247,252,250 255,251,250 255,253,249 250,255,251 221,240,231 241,255,252 253,255,255 255,244,255 255,233,255 255,241,255 231,233,255 189,211,246 24,71,179 0,29,142 50,67,184 36,39,154 44,47,151 104,119,198 205,238,255 202,249,255 206,254,255 207,245,249 232,252,255 189,195,236 62,61,129 54,59,152 23,37,149 27,48,169 184,149,176 243,236,255 206,245,255 162,242,255 96,197,229 82,177,210 162,229,255 211,244,255 248,249,255 255,240,251 255,249,250 255,255,251 43,43,37 1,5,0 0,0,1 11,12,16 0,0,0 1,1,1 3,3,3 176,176,176 226,226,226 240,240,240 250,250,250 250,250,250 239,239,239 248,248,248 217,217,217 70,70,70 0,0,0 29,29,29 24,24,24 0,0,0 14,0,7 4,0,8 11,12,33 86,100,129 209,230,255 210,236,255 230,255,255 243,255,252 242,247,226 255,255,234 255,253,236 255,245,253 251,241,255 207,201,255 108,109,223 30,35,167 20,21,233 5,0,235 9,3,255 5,3,255 4,8,243 13,22,226 10,15,194 22,18,177 107,98,219 219,212,255 235,236,246 248,253,226 255,255,233 250,253,237 255,254,255 251,249,255 240,253,239 240,244,255 171,163,255 54,41,211 12,2,202 18,18,220 4,9,208 8,11,216 26,16,240 20,0,243 31,2,255 31,2,255 23,0,248 29,6,255 32,13,255 8,0,250 0,18,237 16,10,253 27,0,255 27,0,253 20,0,255 9,16,243 0,22,228 0,11,226 9,4,249 13,0,255 9,1,255 0,0,252 0,0,246 1,0,253 31,4,255 41,0,255 32,0,255 25,0,255 15,1,255 13,3,247 22,1,247 29,0,254 31,0,255 26,0,248 22,10,222 79,75,230 223,211,255 255,231,255 255,244,255 240,237,255 200,230,255 155,210,255 40,166,237 20,164,243 0,162,251 0,168,255 1,168,255 35,165,234 117,195,241 214,245,255 253,255,255 255,252,247 249,250,246 240,253,255 239,255,255 243,252,255 246,241,243 248,232,233 234,234,234 242,242,242 251,251,251 255,255,255 255,255,255 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254
234,255,252 232,255,250 234,255,251 240,255,253 239,255,252 236,253,249 233,255,248 235,255,250 242,255,251 251,249,249 255,237,245 255,239,255 255,244,255 252,237,255 223,234,255 220,249,255 104,201,255 3,69,181 8,27,164 73,50,202 71,26,166 83,43,144 128,113,164 223,235,245 208,238,233 223,250,255 205,221,255 57,56,142 62,53,163 57,53,166 41,48,151 97,112,205 253,239,233 244,255,254 196,253,254 155,253,255 60,181,197 77,190,216 158,244,255 185,232,255 227,237,255 252,239,255 255,245,255 255,250,255 19,5,9 12,1,4 7,0,3 9,0,5 6,6,6 10,10,10 0,0,0 206,206,206 237,237,237 240,240,240 248,248,248 254,254,254 255,255,255 240,240,240 255,255,255 237,237,237 73,73,73 0,0,0 0,0,0 27,27,27 30,0,6 42,16,30 2,0,14 2,11,38 165,189,217 220,252,255 216,245,255 226,246,247 249,255,244 241,235,216 255,255,242 255,255,249 228,218,231 239,240,255 215,226,255 99,117,178 3,26,206 0,2,228 7,14,255 0,3,255 0,0,226 9,31,227 26,36,230 23,13,219 42,20,203 168,152,255 243,243,255 253,255,221 255,255,217 255,255,240 255,244,255 255,231,255 223,245,255 159,167,255 59,51,222 7,0,220 30,12,255 26,14,255 0,0,218 37,27,247 17,0,221 37,9,236 48,17,234 38,9,209 29,4,196 37,13,215 37,10,234 20,0,231 0,20,169 19,18,188 36,9,207 49,12,234 34,11,239 6,5,231 1,13,239 5,11,248 5,0,250 21,2,255 23,9,255 14,10,255 0,0,241 5,5,219 35,18,211 33,0,181 93,60,234 85,65,231 77,71,226 75,72,225 83,69,227 88,65,234 86,63,237 79,68,232 79,82,220 122,129,226 228,225,255 247,229,255 244,227,241 216,220,238 178,218,243 131,198,229 37,165,236 21,165,244 0,163,252 0,167,255 0,167,254 37,166,235 119,198,241 215,247,255 244,246,247 246,240,235 237,238,234 233,246,248 238,254,255 246,255,255 255,250,252 255,245,246 246,246,246 250,250,250 255,255,255 255,255,255 255,255,255 254,254,254 253,253,253 253,253,253 254,254,254 254,254,254
232,255,254 233,255,250 240,254,250 245,255,253 238,255,253 222,255,248 216,255,247 226,255,250 248,255,255 247,231,238 255,243,255 255,245,255 240,220,243 233,238,255 215,245,255 149,195,219 53,164,220 64,137,221 42,60,183 45,10,160 87,24,170 101,41,155 88,54,119 175,173,203 227,246,255 214,236,255 67,76,156 63,55,169 56,41,162 48,37,139 104,106,177 206,218,255 239,255,245 218,255,248 185,255,252 137,241,240 66,183,192 104,212,230 155,237,255 189,236,255 226,240,255 255,247,255 255,248,255 255,249,255 12,0,3 19,3,10 22,4,11 18,0,5 2,2,2 0,0,0 0,0,0 228,228,228 255,255,255 255,255,255 253,253,253 249,249,249 236,236,236 240,240,240 255,255,255 251,251,251 137,137,137 5,5,5 11,11,11 4,4,4 37,1,0 27,0,0 25,6,9 9,1,11 163,169,182 222,235,249 230,246,255 237,251,255 246,255,255 241,248,241 249,252,243 255,255,251 245,250,249 239,246,255 233,243,255 215,229,248 43,82,214 0,19,211 0,2,255 0,5,255 0,1,238 0,24,228 9,21,229 13,3,234 26,3,225 70,52,207 211,209,255 244,254,241 248,255,226 255,255,254 239,218,255 247,218,255 148,168,255 39,49,210 12,8,221 25,11,255 9,0,253 10,0,250 18,2,239 27,14,212 28,17,179 134,122,252 190,180,255 185,176,255 183,177,255 180,174,255 172,169,255 179,176,255 175,212,246 185,201,254 182,174,255 177,157,255 112,96,255 17,15,221 0,0,229 0,0,244 25,11,255 27,6,255 10,0,247 2,0,233 11,22,214 88,101,239 201,206,255 236,232,255 242,238,255 235,242,255 230,246,255 230,246,255 233,241,255 236,233,255 228,227,255 215,228,255 208,234,255 206,232,249 244,255,255 252,247,238 255,250,241 243,255,255 201,253,255 140,220,231 37,165,236 21,166,245 0,165,253 0,166,255 0,166,253 39,169,236 122,200,243 218,248,255 245,245,245 245,237,230 233,234,230 230,244,243 235,251,255 243,254,255 255,254,255 255,253,254 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255
242,255,254 244,249,247 252,247,246 255,254,250 243,255,251 221,255,246 211,254,245 225,255,250 241,242,246 255,241,253 255,247,255 255,246,255 215,232,251 187,227,246 155,208,228 113,172,192 85,173,190 162,221,255 203,216,255 99,72,182 84,36,156 88,41,151 91,66,152 50,49,117 162,173,241 94,104,188 57,53,159 50,32,149 63,44,147 88,80,151 218,228,255 231,251,255 189,255,255 187,255,255 138,225,229 91,182,191 113,202,213 172,244,255 186,237,253 225,251,255 243,253,255 248,251,255 250,249,251 255,255,254 6,2,1 15,4,6 21,1,6 26,2,10 6,6,6 8,8,8 28,28,28 244,244,244 251,251,251 249,249,249 250,250,250 255,255,255 255,255,255 255,255,255 249,249,249 251,251,251 212,212,212 2,2,2 0,0,0 5,5,5 37,19,0 25,6,0 28,9,0 21,2,0 220,202,195 249,235,236 255,254,255 251,254,255 237,247,254 237,255,255 228,249,251 227,246,249 241,255,255 246,255,255 238,242,243 253,255,255 159,187,255 63,74,212 7,0,214 4,0,246 14,7,255 8,14,241 0,0,222 11,8,242 14,2,238 11,2,199 78,85,208 194,217,255 219,250,255 203,224,255 204,210,255 168,164,255 31,46,249 0,6,216 4,10,237 16,11,255 12,1,255 25,6,255 31,11,238 33,22,184 93,94,180 199,210,238 244,255,255 236,246,240 245,254,251 243,255,248 232,251,230 243,255,234 226,255,224 238,255,234 237,242,245 237,228,255 153,144,255 29,29,213 4,7,235 17,17,255 6,0,243 22,7,245 16,4,234 17,19,227 22,37,199 99,119,207 218,235,248 238,253,215 255,255,202 251,255,207 244,255,217 243,255,226 244,255,233 242,246,234 230,239,229 215,237,225 215,251,234 212,246,222 238,254,230 251,247,228 252,245,236 237,255,254 193,249,254 122,210,217 35,165,235 22,167,246 0,165,253 0,164,255 0,166,251 40,170,237 124,203,244 219,249,255 254,255,253 254,247,238 243,243,237 235,247,247 233,250,253 236,247,251 249,246,248 255,249,250 255,255,255 255,255,255 253,253,253 251,251,251 251,251,251 253,253,253 255,255,255 255,255,255 250,250,250 250,250,250
254,249,250 254,240,242 255,239,241 255,250,249 251,255,252 228,255,246 219,253,246 236,254,255 255,251,255 255,247,255 224,222,241 199,232,248 195,255,255 143,221,234 101,174,188 128,190,206 203,252,250 210,246,254 217,228,255 223,215,255 103,86,159 59,46,132 49,45,141 49,52,157 54,54,168 40,30,150 69,48,164 73,46,149 86,72,144 211,219,255 227,255,255 199,246,230 135,241,255 129,229,255 92,179,206 101,168,193 185,230,251 227,250,255 244,252,255 253,254,252 254,255,247 243,255,237 231,250,231 231,250,233 0,11,0 4,3,0 14,0,0 26,0,8 0,0,0 0,0,0 39,39,39 245,245,245 255,255,255 255,255,255 243,243,243 240,240,240 248,248,248 251,251,251 251,251,251 248,248,248 157,157,157 0,0,0 0,0,0 14,14,14 7,11,0 24,23,0 23,15,0 120,105,79 255,255,238 255,255,244 255,252,246 242,235,238 237,239,249 241,252,255 236,253,255 226,245,253 235,247,251 250,255,254 255,255,249 243,239,228 248,246,255 179,166,244 90,60,219 32,0,220 34,0,255 27,6,255 1,0,228 21,26,249 17,23,252 7,16,244 0,8,203 91,132,255 129,188,255 93,154,228 100,152,255 29,68,214 0,0,244 4,19,252 0,11,235 0,0,221 20,13,248 27,8,241 29,9,205 96,85,211 212,217,255 245,255,244 249,255,226 238,247,214 245,251,228 249,255,231 244,255,214 243,255,204 232,255,219 253,255,233 251,251,235 246,237,255 150,143,248 18,18,196 0,0,223 0,5,244 7,5,235 21,13,237 10,3,224 11,12,224 16,23,197 98,110,212 234,245,255 255,255,219 255,255,220 255,255,225 255,255,236 254,255,244 254,251,247 252,244,244 241,241,235 225,242,228 202,234,210 215,245,220 248,255,241 255,255,249 255,249,255 239,252,255 194,248,255 125,212,228 35,164,237 21,168,248 0,166,254 0,164,255 0,164,250 43,171,236 127,204,243 221,250,255 255,255,254 255,254,245 252,253,244 244,255,255 235,252,255 230,241,245 241,238,240 255,243,245 254,254,254 253,253,253 251,251,251 251,251,251 252,252,252 254,254,254 255,255,255 255,255,255 244,244,244 244,244,244
