50 170
255,255,248 255,255,248 251,255,244 245,249,238 245,249,238 250,253,244 253,255,247 250,255,246 253,255,249 252,255,248 251,255,249 252,255,250 248,255,248 242,249,242 239,246,239 240,247,240 252,229,255 255,235,255 255,245,254 255,255,249 255,255,240 255,255,232 255,255,235 255,255,242 255,249,243 255,249,253 255,249,255 255,248,255 255,249,255 255,250,255 255,253,255 255,253,254 255,255,247 255,255,244 255,254,234 253,254,228 249,255,232 246,255,243 234,249,252 219,233,255 217,229,255 186,197,255 144,155,253 104,119,222 78,99,198 68,94,184 68,99,178 70,105,178 138,172,215 163,195,236 202,233,255 216,244,255 217,240,255 230,248,255 223,235,255 234,241,255 245,246,255 254,251,255 255,253,255 255,252,253 255,251,248 255,252,245 255,249,241 255,245,235 232,248,237 240,255,245 244,255,249 241,255,246 237,253,242 235,251,240 230,246,235 224,240,229 243,255,248 244,255,249 244,255,249 244,255,249 238,254,243 236,252,241 235,251,240 241,255,246 255,252,255 255,246,254 255,246,252 255,252,255 255,254,254 255,254,254 255,254,252 255,254,252 255,254,254 253,247,248 241,240,244 236,238,246 239,245,255 242,251,255 233,246,255 222,236,254 170,232,255 118,173,224 72,115,188 61,91,186 67,84,195 82,89,206 125,125,233 172,170,255 231,232,255 239,241,255 242,248,255 244,248,253 246,246,252 250,246,255 254,247,255 255,246,255 245,254,255 242,251,254 237,244,247 237,240,244 244,245,249 255,252,255 255,253,255 255,250,255 254,247,252 235,228,231 235,230,232 249,246,248 252,254,255 251,255,255 250,255,255 244,250,249 238,238,238 230,230,230 220,220,220 196,196,196 178,178,178 175,175,175 207,207,207 242,242,242 254,254,254 249,249,249 240,240,240 233,233,233 237,237,237 246,246,246 252,252,252 252,252,252 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 251,251,251 243,243,243 237,237,237 255,255,255 255,255,255 255,255,255 252,252,252 251,251,251 254,254,254 254,254,254 252,252,252 255,255,255 255,255,255 255,255,255 254,254,254 250,250,250 249,249,249 251,251,251 255,255,255 255,255,255 255,255,255
255,255,246 255,255,248 254,255,245 247,250,241 247,250,241 251,253,247 251,255,249 249,253,248 248,254,249 244,251,248 245,252,249 250,255,255 248,255,255 248,255,255 248,255,255 248,255,255 255,233,255 255,239,255 255,249,255 255,255,241 255,255,223 255,255,208 251,255,201 251,255,205 255,255,224 255,255,233 255,249,236 248,235,237 245,228,239 250,229,244 255,238,253 255,245,255 234,236,255 233,235,255 232,238,255 234,245,255 229,245,255 204,223,255 162,182,230 128,147,208 91,107,183 85,99,182 84,94,182 95,104,191 120,130,208 154,165,233 192,204,255 217,230,255 237,250,236 235,248,234 250,255,248 244,252,241 228,233,224 246,248,242 238,237,233 255,252,251 255,252,253 255,249,252 255,247,253 255,245,254 255,246,255 255,247,255 255,242,255 255,238,252 243,244,235 245,246,237 246,247,238 248,249,240 253,254,245 255,255,249 255,255,249 255,255,249 241,242,233 245,246,237 251,252,243 255,255,247 245,246,237 255,255,248 248,249,240 255,255,249 255,253,248 255,252,250 255,251,255 255,250,255 248,247,255 235,241,255 226,241,255 227,247,255 220,239,255 234,249,255 243,255,255 251,255,249 255,250,229 255,251,217 255,255,217 255,255,219 226,240,222 237,249,251 232,239,255 195,199,255 141,144,255 96,102,239 69,82,222 58,80,206 57,84,188 120,152,227 185,216,255 215,239,255 227,239,255 241,240,255 247,236,255 243,226,255 226,239,253 241,252,255 244,252,255 237,244,253 241,244,252 253,254,255 255,254,255 247,242,243 237,231,232 221,215,216 213,208,209 205,203,203 185,184,186 165,168,172 150,155,158 134,138,143 142,142,142 124,124,124 136,136,136 132,132,132 142,142,142 156,156,156 198,198,198 236,236,236 255,255,255 250,250,250 242,242,242 238,238,238 241,241,241 248,248,248 252,252,252 254,254,254 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 252,252,252 248,248,248 249,249,249 255,255,255 255,255,255 255,255,255 253,253,253 255,255,255 255,255,255 252,252,252 246,246,246 245,245,245 249,249,249 255,255,255 252,252,252 252,252,252
255,252,247 255,255,251 255,255,251 254,253,249 252,253,249 252,255,253 249,254,253 245,250,249 242,247,248 235,242,245 232,241,245 235,245,252 238,248,255 236,247,255 236,247,255 238,249,255 246,220,255 243,224,255 241,233,244 242,248,231 243,255,221 242,255,215 235,255,207 228,255,205 223,250,210 231,250,229 242,253,250 250,252,255 255,249,255 255,245,255 255,242,255 255,243,255 214,232,255 191,210,255 155,172,251 119,137,228 91,109,210 73,92,197 65,88,188 66,90,180 89,114,188 114,138,196 154,178,220 199,217,248 225,236,255 235,239,255 242,240,255 247,241,255 255,252,236 237,224,210 254,241,227 255,246,232 255,254,242 255,255,247 255,255,248 255,252,245 255,255,251 255,251,248 255,247,247 255,249,250 255,251,252 255,251,253 252,247,249 249,244,246 255,252,255 255,252,255 255,252,255 255,249,255 255,249,255 255,251,255 253,246,253 247,240,247 255,252,255 255,252,255 255,252,255 255,252,255 247,240,247 255,252,255 251,244,251 255,252,255 255,251,248 255,252,253 255,253,255 246,250,255 229,239,255 213,228,254 212,230,255 218,239,255 229,249,255 233,249,255 241,250,255 255,255,254 255,255,244 255,255,237 255,255,223 255,250,214 255,250,245 255,251,251 255,244,253 235,229,254 219,228,255 202,223,255 157,191,255 109,148,255 46,87,209 49,87,211 64,97,214 100,126,226 152,172,250 203,217,255 229,238,255 235,240,255 219,234,255 219,233,255 229,240,255 235,243,255 211,217,228 170,173,178 147,147,147 147,145,144 123,120,116 126,123,119 136,132,131 136,134,134 128,127,131 128,130,138 130,131,141 118,120,131 128,128,128 110,110,110 163,163,163 196,196,196 240,240,240 252,252,252 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 254,254,254 254,254,254 255,255,255 255,255,255 249,249,249 251,251,251 253,253,253 253,253,253 252,252,252 252,252,252 253,253,253 255,255,255 251,251,251 250,250,250 246,246,246 243,243,243 245,245,245 252,252,252 254,254,254 251,251,251 254,254,254 255,255,255 255,255,255 253,253,253 247,247,247 246,246,246 251,251,251 255,255,255 252,252,252 252,252,252
254,250,249 255,255,254 255,255,254 255,254,254 254,253,255 253,254,255 249,252,255 243,246,254 248,253,255 243,249,255 237,245,255 239,248,255 239,249,255 235,247,255 233,245,255 231,245,255 241,241,255 236,242,255 229,244,255 225,250,252 223,255,253 219,255,254 205,249,248 188,232,245 190,228,255 198,227,255 204,226,255 203,220,255 193,204,248 174,183,216 156,165,185 145,153,166 66,92,158 70,97,171 74,99,191 70,93,203 66,89,211 80,105,231 121,150,255 159,192,255 181,220,255 192,229,255 210,245,255 230,255,255 236,253,250 235,242,239 241,239,239 252,244,245 255,246,255 243,225,238 255,239,252 255,249,255 255,249,255 251,239,245 255,250,253 242,236,237 255,255,252 249,251,245 244,249,240 246,252,241 245,254,241 240,251,235 235,246,230 234,245,229 235,232,248 251,248,255 253,250,255 253,250,255 249,246,255 251,248,255 245,242,255 233,230,246 216,213,229 219,216,232 217,214,230 213,210,226 207,204,220 253,250,255 241,238,254 248,245,255 234,253,255 237,255,255 239,255,255 243,255,255 231,243,243 226,234,234 231,237,236 244,246,246 255,255,255 248,248,248 241,238,240 244,241,243 249,248,252 255,253,255 255,252,255 255,252,255 255,240,255 255,240,255 255,243,245 255,255,241 248,255,242 232,255,251 209,246,255 182,219,255 190,223,255 127,154,255 72,94,223 60,81,202 71,95,191 95,123,187 139,174,207 187,224,238 219,235,255 228,243,255 233,247,255 223,234,254 191,199,212 154,160,165 134,137,135 131,131,125 137,135,127 129,127,119 129,126,121 127,125,125 121,120,124 125,124,134 129,129,143 123,123,139 128,128,128 133,133,133 227,227,227 249,249,249 255,255,255 252,252,252 247,247,247 239,239,239 250,250,250 252,252,252 255,255,255 255,255,255 254,254,254 248,248,248 248,248,248 251,251,251 240,240,240 245,245,245 251,251,251 255,255,255 255,255,255 254,254,254 251,251,251 250,250,250 255,255,255 254,254,254 249,249,249 245,245,245 248,248,248 254,254,254 254,254,254 250,250,250 255,255,255 255,255,255 255,255,255 255,255,255 252,252,252 251,251,251 254,254,254 255,255,255 255,255,255 255,255,255
255,250,252 255,253,255 255,254,255 254,250,255 252,250,255 252,251,255 248,249,255 242,245,255 243,248,255 234,240,255 227,236,255 228,239,255 230,242,255 228,241,255 226,239,255 226,239,255 213,246,255 209,242,255 194,232,255 175,219,250 157,206,252 140,189,255 118,165,255 100,140,255 73,108,242 65,95,236 57,85,216 56,83,193 66,94,171 82,114,157 99,134,148 108,147,145 99,124,168 94,120,167 85,114,171 73,106,175 68,106,184 88,130,213 132,177,255 174,221,255 177,222,255 178,219,255 182,218,255 186,215,246 181,201,218 172,186,192 179,185,184 192,196,190 175,177,201 172,175,196 166,169,190 156,160,179 146,150,168 156,161,176 246,249,255 248,253,255 243,249,255 239,246,249 240,245,246 244,250,249 244,251,248 238,245,240 234,241,236 235,243,236 253,252,255 255,254,255 233,232,236 174,173,177 131,130,134 124,123,127 127,126,130 123,122,126 122,121,125 129,128,132 130,129,133 135,134,138 155,154,158 255,254,255 248,247,251 255,254,255 239,255,255 241,255,254 244,255,252 250,255,249 251,255,243 249,250,234 255,252,234 255,255,239 255,248,233 255,252,243 255,255,252 255,254,255 242,243,253 224,229,244 221,228,247 227,235,255 247,241,255 249,246,255 253,252,255 253,255,251 244,253,233 232,245,219 241,254,232 244,255,248 213,229,235 218,235,255 217,238,255 183,210,255 114,148,214 55,96,165 49,95,166 73,122,192 166,182,228 200,216,255 225,240,255 226,240,255 230,241,255 246,255,255 251,255,254 245,248,239 207,209,197 159,158,148 129,126,121 130,128,127 128,126,132 123,121,133 123,122,138 125,124,144 122,122,122 144,144,144 255,255,255 255,255,255 255,255,255 239,239,239 252,252,252 255,255,255 246,246,246 249,249,249 254,254,254 254,254,254 245,245,245 236,236,236 240,240,240 249,249,249 242,242,242 245,245,245 250,250,250 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 251,251,251 247,247,247 245,245,245 249,249,249 255,255,255 254,254,254 249,249,249 253,253,253 253,253,253 253,253,253 253,253,253 253,253,253 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255
255,250,255 255,252,255 255,250,255 250,245,254 248,244,255 249,247,255 247,248,255 243,245,255 229,235,254 214,221,241 196,203,228 180,191,218 167,179,207 152,163,193 136,149,181 130,143,175 73,126,129 77,129,141 72,127,154 62,116,169 52,106,191 45,93,218 32,76,237 20,56,250 31,61,255 33,60,255 39,65,255 50,81,234 63,101,203 72,119,170 77,130,140 76,135,120 116,134,157 103,127,147 90,122,141 82,124,143 72,122,145 57,114,146 47,105,154 46,102,167 44,93,173 54,94,182 76,110,194 99,125,195 105,126,177 102,119,146 107,123,130 120,135,131 95,125,136 109,139,150 103,131,142 100,126,138 102,126,138 123,145,157 232,249,255 224,237,253 235,245,255 236,243,255 240,244,255 250,250,255 251,249,255 248,243,255 249,242,255 252,245,255 251,246,231 255,255,244 255,251,236 192,187,172 139,134,119 131,126,111 137,132,117 135,130,115 142,137,122 144,139,124 135,130,115 130,125,110 152,147,132 255,255,244 255,253,238 255,255,244 255,255,239 253,253,235 252,252,234 255,255,239 255,255,242 255,255,243 255,255,242 255,255,246 241,240,230 244,245,236 252,251,247 251,253,253 243,245,246 233,236,240 238,242,247 250,253,255 211,255,255 217,253,255 227,250,255 242,249,255 255,249,255 255,253,255 255,255,238 255,255,216 255,255,210 255,255,209 242,255,215 214,252,230 200,244,255 176,221,255 111,155,255 42,86,229 75,95,143 104,120,166 154,170,207 206,220,248 234,247,255 240,249,253 243,250,245 255,255,248 255,255,247 175,175,163 121,119,111 128,126,125 134,132,138 121,118,133 119,117,136 128,126,148 133,133,133 143,143,143 253,253,253 251,251,251 255,255,255 252,252,252 255,255,255 250,250,250 252,252,252 254,254,254 255,255,255 253,253,253 241,241,241 232,232,232 241,241,241 255,255,255 255,255,255 253,253,253 249,249,249 248,248,248 250,250,250 252,252,252 254,254,254 254,254,254 240,240,240 239,239,239 236,236,236 236,236,236 243,243,243 250,250,250 250,250,250 245,245,245 248,248,248 247,247,247 248,248,248 250,250,250 252,252,252 253,253,253 251,251,251 250,250,250 254,254,254 254,254,254
255,255,220 255,255,231 254,255,250 240,244,255 218,225,255 179,190,255 124,140,247 78,97,218 57,77,202 73,93,210 81,103,199 77,99,170 81,103,145 98,118,135 110,131,128 114,135,120 103,109,144 106,127,142 99,141,134 73,131,130 54,120,155 50,118,207 2,69,208 10,79,248 2,71,252 0,62,247 14,68,255 22,64,255 37,73,245 42,83,205 47,97,157 75,135,151 98,99,173 101,101,195 82,87,210 59,73,223 46,74,238 32,78,240 20,80,233 18,90,228 14,83,216 19,76,209 46,83,217 73,89,212 95,93,193 116,102,166 141,121,150 149,127,132 120,123,121 131,134,138 116,123,138 107,120,146 99,117,158 107,131,183 149,178,235 169,203,255 185,222,255 188,228,255 200,240,255 217,255,251 228,255,238 231,255,218 237,255,207 245,255,206 220,246,252 225,250,254 225,246,247 169,186,183 117,129,123 117,126,116 128,132,120 140,140,126 135,134,120 134,132,121 132,130,120 129,126,121 74,72,71 122,121,123 123,124,128 125,128,133 127,127,127 130,130,130 136,136,136 121,121,121 122,122,122 129,129,129 117,117,117 127,127,127 123,123,123 125,125,125 128,128,128 130,130,130 131,131,131 131,131,131 129,129,129 128,128,128 123,129,124 121,126,124 122,125,123 124,125,123 128,126,125 129,127,126 130,126,125 128,124,123 135,133,132 121,122,120 184,186,186 250,255,255 243,251,250 236,249,247 237,251,249 231,248,245 144,169,243 104,126,214 59,80,185 58,83,193 115,145,240 180,220,255 204,253,255 201,254,227 220,255,218 161,195,148 122,136,108 128,122,123 139,119,142 142,113,152 142,112,155 142,109,153 132,122,134 146,147,157 229,243,249 234,255,255 239,255,252 253,255,246 255,255,243 255,255,242 255,253,242 255,254,249 241,254,255 224,253,255 224,251,255 239,252,250 255,253,246 255,255,247 205,255,242 218,249,252 244,253,255 255,255,245 255,255,214 255,255,204 255,248,232 255,230,255 229,213,255 212,222,255 183,222,255 158,209,241 145,191,238 140,171,246 151,167,255 175,181,255 215,187,255 210,202,255 204,224,255 191,237,255 190,245,250 218,255,240 250,255,233 255,255,226 255,255,224 255,254,237
255,253,224 255,255,235 255,255,249 243,249,255 228,237,255 202,219,255 168,190,255 140,164,248 66,93,179 64,91,171 74,100,167 96,118,170 111,132,164 117,133,149 116,131,133 118,132,126 140,123,174 101,97,126 116,131,133 104,138,131 107,151,164 75,123,171 95,145,227 65,119,220 70,125,236 66,117,239 85,126,255 68,98,241 68,91,223 83,108,206 88,121,171 84,124,142 114,134,181 133,152,209 142,159,232 139,158,245 136,161,253 124,158,247 109,155,233 105,158,231 116,170,241 116,165,239 134,170,246 138,160,231 122,132,186 120,118,147 133,126,129 138,129,116 146,136,119 147,138,128 130,125,126 123,123,139 106,113,146 87,101,150 83,101,164 62,86,158 88,114,191 90,119,194 112,141,210 151,179,239 190,216,255 211,234,255 218,240,255 220,242,255 223,247,255 232,254,255 223,242,250 155,170,173 110,120,120 125,132,129 129,131,125 119,118,108 141,139,129 138,136,126 127,124,116 94,91,86 5,4,0 20,20,20 6,8,9 2,5,9 5,5,5 0,0,0 0,0,0 0,0,0 3,3,3 5,5,5 0,0,0 0,0,0 0,0,0 0,0,0 0,0,0 1,1,1 2,2,2 1,1,1 1,1,1 0,0,0 0,3,1 0,2,0 0,2,0 1,2,0 4,2,1 6,1,2 6,1,2 5,0,1 7,5,5 23,23,23 175,177,177 247,251,252 248,255,255 243,253,253 237,249,249 231,245,244 208,245,255 187,220,253 150,180,239 103,130,211 65,90,182 72,99,185 139,167,232 210,239,255 228,252,255 164,180,187 122,126,131 128,124,130 138,127,135 136,125,128 139,127,125 143,133,126 134,123,133 152,151,160 236,250,255 236,255,255 241,255,254 249,252,243 255,248,236 255,248,236 255,254,246 255,251,248 237,250,252 224,251,255 226,254,255 242,255,253 255,253,246 255,251,243 248,255,237 251,254,252 246,235,255 253,239,251 255,255,249 255,254,251 216,213,252 164,163,255 112,124,255 79,114,241 39,99,199 17,91,179 24,92,197 28,84,217 31,73,226 38,73,236 76,79,194 79,99,208 59,103,196 64,128,199 127,193,241 192,242,255 226,248,254 252,246,241 255,254,243 255,248,240
255,250,238 255,254,245 255,255,251 248,252,253 237,250,255 227,248,255 215,242,255 204,235,255 217,250,255 194,227,253 170,200,225 164,187,209 167,183,200 158,169,183 134,140,151 113,115,125 145,106,162 148,120,156 141,128,136 230,232,220 233,243,230 241,255,255 234,253,255 213,237,255 214,240,255 211,236,255 207,226,255 172,184,255 86,93,166 98,107,164 101,117,146 114,134,145 197,228,243 219,248,255 228,254,255 233,254,255 236,255,255 232,252,253 229,250,248 232,255,255 218,245,249 218,247,252 227,253,255 210,232,237 151,167,166 123,134,124 123,131,114 128,131,109 155,131,101 153,131,106 139,122,109 142,129,131 138,134,153 142,142,182 152,160,219 134,147,223 91,106,198 80,97,200 72,88,201 68,84,204 76,89,211 97,107,231 130,137,255 155,162,255 215,232,255 230,246,255 232,246,255 168,178,195 115,121,132 124,127,132 135,135,135 140,137,133 130,126,121 135,132,124 134,131,123 94,91,86 2,1,0 2,3,1 0,1,0 0,1,0 6,6,6 0,0,0 0,0,0 6,6,6 5,5,5 3,3,3 11,11,11 1,1,1 4,4,4 4,4,4 4,4,4 4,4,4 4,4,4 4,4,4 4,4,4 4,4,4 0,0,0 0,1,1 2,2,2 1,1,1 2,0,0 4,0,1 5,0,2 6,1,3 4,0,3 5,1,6 217,216,220 244,247,251 250,254,255 246,255,255 244,255,255 244,255,255 227,255,224 227,255,239 219,254,255 192,219,255 140,159,240 94,105,209 86,91,206 106,106,214 179,177,255 145,141,206 126,122,158 127,126,136 128,131,116 128,137,104 132,145,101 130,145,94 135,123,129 155,154,158 239,251,253 239,255,255 231,248,244 236,241,232 250,237,229 255,237,231 255,254,249 255,251,250 234,248,247 225,250,252 232,255,255 246,255,255 255,253,249 255,248,241 255,247,205 255,239,237 254,233,255 244,235,255 210,221,255 138,170,236 71,110,218 38,80,241 15,66,253 9,76,253 0,81,230 0,84,219 0,86,236 0,77,250 0,66,255 4,69,255 39,85,216 13,71,200 9,83,209 7,90,211 14,91,201 81,138,231 174,199,255 220,218,255 255,237,255 255,238,251
255,251,255 255,252,255 255,252,252 251,254,245 245,255,242 241,255,240 235,255,239 231,255,239 212,249,223 229,255,241 232,255,246 230,250,245 244,255,255 248,251,255 201,199,218 139,133,156 133,97,133 153,121,145 140,117,122 169,151,140 255,243,221 255,255,232 255,255,236 255,255,239 254,250,239 255,251,250 239,238,247 239,239,255 101,105,124 121,130,144 126,143,146 185,204,201 229,246,243 242,255,248 243,255,238 238,255,222 244,255,220 247,254,221 248,251,226 255,255,236 255,254,236 255,255,239 255,255,235 246,254,223 162,171,144 124,134,117 120,127,122 122,127,130 155,130,104 155,132,110 145,127,110 141,128,120 135,130,132 165,165,181 219,227,255 227,240,255 208,223,255 194,212,255 172,189,255 139,153,255 100,112,230 75,84,212 68,74,209 71,76,215 96,107,145 114,123,160 153,162,195 153,157,185 125,128,149 118,118,132 118,115,124 131,126,128 129,124,123 135,131,126 140,137,129 97,95,87 4,4,0 5,7,1 4,8,2 6,12,7 0,0,0 2,2,2 0,0,0 4,4,4 0,0,0 0,0,0 14,14,14 2,2,2 0,0,0 0,0,0 0,0,0 0,0,0 0,0,0 0,0,0 0,0,0 0,0,0 0,0,1 2,1,3 4,3,5 5,2,4 5,0,2 4,0,3 6,0,5 7,1,6 21,14,21 13,9,15 242,239,248 223,222,231 235,237,245 237,243,250 235,240,249 234,241,250 243,255,216 242,255,226 233,255,240 222,246,255 213,230,255 188,194,255 136,133,248 90,79,201 108,96,202 116,106,182 126,124,160 124,129,130 116,129,105 121,139,102 125,144,105 113,134,95 143,129,131 164,158,159 241,249,248 233,250,246 222,238,231 231,235,229 250,239,235 255,245,242 255,253,254 255,251,252 238,250,250 231,253,251 236,255,255 248,255,254 255,254,249 255,249,244 255,255,215 255,251,255 229,225,255 156,176,255 78,130,244 11,90,211 0,73,223 0,81,255 0,70,255 9,87,255 12,94,226 8,88,201 11,84,206 14,79,218 19,79,232 32,92,246 16,88,206 18,97,224 0,83,223 0,78,233 7,86,249 16,71,230 58,84,228 147,147,255 203,191,255 226,214,255
255,247,255 255,247,255 255,248,251 255,254,244 253,255,236 249,255,228 244,255,220 241,255,216 220,250,197 239,255,222 246,255,234 245,255,239 251,255,254 255,251,255 224,214,237 170,158,188 132,125,128 142,133,136 143,129,133 133,115,114 216,197,189 255,254,237 255,252,231 255,249,233 255,250,244 255,253,252 255,248,249 229,232,230 115,131,124 118,144,138 135,166,163 199,233,233 255,245,242 255,255,247 255,255,239 253,255,234 251,255,242 251,255,252 252,248,255 255,244,255 255,238,250 255,244,239 255,255,234 255,248,219 164,156,133 131,126,127 124,119,148 121,115,162 137,125,125 139,130,127 140,134,129 136,134,126 122,128,117 155,167,155 222,239,228 233,254,246 225,249,249 220,243,251 215,239,255 218,237,255 219,236,255 209,223,255 186,197,255 166,175,242 124,130,177 107,112,157 115,119,160 114,116,150 116,114,143 128,126,146 124,120,132 124,117,124 132,127,128 131,126,123 133,129,124 83,81,73 2,3,0 0,3,0 0,3,0 0,3,0 0,0,0 4,4,4 2,2,2 0,0,0 0,0,0 1,1,1 6,6,6 0,0,0 4,4,4 3,3,3 2,2,2 2,2,2 2,2,2 2,2,2 2,2,2 3,3,3 2,1,3 3,2,4 6,3,5 6,3,5 7,1,6 6,0,5 8,1,6 9,1,8 4,0,4 21,13,23 255,252,255 242,238,249 253,252,255 251,252,255 249,251,255 249,251,255 251,249,238 255,255,245 250,255,247 237,251,249 226,242,255 221,232,255 210,213,255 195,193,255 124,123,187 113,114,152 114,122,129 122,135,119 117,135,112 113,130,117 114,126,132 110,119,139 149,131,130 172,163,160 251,255,249 241,255,248 230,245,237 240,246,241 255,251,250 255,252,255 255,250,254 255,253,255 246,255,255 239,255,255 240,255,253 248,255,252 255,254,253 255,252,253 240,255,238 213,235,255 133,165,255 32,91,237 0,70,221 0,88,232 0,92,241 0,78,236 0,76,221 60,120,226 123,170,231 174,211,245 211,237,255 211,231,255 183,205,255 165,190,240 112,180,255 44,117,209 11,88,210 8,83,239 0,64,248 22,64,255 48,69,255 44,49,218 123,122,255 164,169,255
255,243,255 255,242,255 255,244,252 255,252,249 255,255,244 255,255,233 252,255,225 251,255,221 255,255,227 249,255,222 241,248,221 241,244,229 251,247,246 255,250,255 255,247,255 255,245,255 123,150,134 99,118,115 112,121,131 136,135,151 141,133,140 255,243,237 255,255,243 255,245,238 248,231,235 255,247,255 244,245,255 146,163,166 101,132,133 91,131,143 142,186,217 204,246,255 255,246,248 255,251,250 255,244,238 235,240,238 232,246,255 231,244,255 229,232,255 238,229,255 255,236,255 255,239,255 255,249,248 255,247,231 163,146,137 135,122,138 126,113,159 118,106,172 112,119,144 109,118,138 115,124,137 122,136,135 121,139,126 168,189,164 237,255,226 242,255,224 246,255,226 248,255,226 240,255,220 236,255,221 242,255,230 247,255,241 244,254,242 237,246,236 237,241,255 222,225,255 194,196,236 133,133,169 108,106,135 135,132,154 141,136,151 129,124,133 136,131,133 128,124,123 130,127,122 78,75,70 4,5,0 3,6,0 10,15,6 6,11,2 6,6,6 0,0,0 2,2,2 0,0,0 8,8,8 10,10,10 0,0,0 14,14,14 1,1,1 1,1,1 1,1,1 2,2,2 2,2,2 2,2,2 2,2,2 2,2,2 2,0,0 2,0,0 2,0,0 4,0,0 4,0,1 4,0,1 4,0,3 4,0,3 4,0,4 48,41,48 250,245,254 245,242,251 251,247,255 249,248,255 240,241,251 246,247,255 255,232,255 253,234,255 253,248,250 251,255,251 244,255,251 231,248,251 227,240,255 234,245,255 217,226,239 141,153,147 102,118,94 123,141,112 130,145,131 111,120,134 108,107,157 121,115,186 143,124,121 170,160,153 255,255,248 250,255,247 241,255,244 248,255,250 255,253,255 255,250,255 255,247,255 254,252,255 248,255,255 243,255,252 242,255,250 247,254,251 255,252,254 255,251,255 207,253,255 120,163,230 40,89,229 0,70,244 0,76,242 0,91,228 0,103,221 20,102,209 156,205,255 214,235,255 253,253,239 255,255,220 255,255,226 255,255,235 255,255,234 255,255,233 212,255,255 195,240,255 119,167,245 48,96,222 39,77,249 36,63,255 31,46,255 45,56,255 52,68,241 84,113,251
254,246,255 252,245,255 255,247,255 255,252,255 255,250,251 253,247,242 255,249,240 255,255,244 255,255,246 255,254,245 255,255,251 255,254,254 255,253,255 251,243,253 249,240,253 253,243,255 193,236,223 105,139,145 111,130,157 94,103,136 106,111,126 149,154,145 246,252,227 251,253,233 253,254,250 250,252,255 194,208,220 93,120,130 92,129,149 72,112,160 70,106,194 122,152,255 255,244,255 255,250,255 243,243,249 226,238,244 226,242,255 225,242,255 226,236,255 238,237,255 246,240,255 252,243,255 255,252,255 255,253,244 150,142,135 132,125,132 126,117,144 120,110,152 109,125,162 100,115,147 101,117,140 109,125,137 109,126,123 167,183,166 245,255,232 247,255,224 241,254,210 255,255,221 255,255,226 255,255,228 253,255,224 253,255,228 255,255,234 255,255,239 218,224,255 237,241,255 237,240,255 171,172,200 119,120,141 128,127,143 128,124,136 117,113,119 143,138,140 131,127,126 133,130,126 75,72,67 3,3,0 0,2,0 4,6,0 0,2,0 9,9,9 0,0,0 7,7,7 0,0,0 7,7,7 2,2,2 0,0,0 96,96,96 121,121,121 123,123,123 124,124,124 126,126,126 127,127,127 126,126,126 125,125,125 125,125,125 135,134,130 130,129,125 127,125,124 131,127,126 136,132,131 138,133,134 134,129,130 129,124,126 134,129,131 168,162,167 255,253,255 255,253,255 252,250,255 255,253,255 254,251,255 253,252,255 255,241,255 255,234,255 241,231,237 245,248,239 250,255,247 242,255,247 234,249,245 234,248,244 246,255,249 168,180,160 112,127,96 124,138,110 131,143,131 115,121,140 112,109,159 120,112,182 142,123,120 170,159,151 255,255,242 251,255,244 243,255,242 248,255,252 251,250,255 250,243,255 253,246,255 251,249,255 247,254,251 246,255,247 244,255,249 248,254,253 249,248,255 250,244,255 189,234,255 77,117,213 22,60,222 24,75,255 7,76,239 16,96,213 88,158,241 160,204,255 207,217,251 255,249,243 255,255,222 255,251,202 255,243,206 255,243,218 255,250,224 255,255,232 235,248,222 233,248,244 227,246,255 177,197,255 93,112,251 45,61,244 42,57,255 38,58,255 25,59,255 25,76,246
