50 170
255,255,255 252,252,252 253,253,253 255,255,255 255,255,255 254,254,254 253,253,253 255,255,255 255,255,255 255,255,255 251,251,251 244,244,244 242,242,242 247,247,247 250,250,250 250,250,250 246,246,246 253,253,253 253,253,253 243,243,243 239,239,239 245,245,245 250,250,250 250,250,250 254,254,254 250,250,250 244,244,244 241,241,241 243,243,243 249,249,249 255,255,255 255,255,255 249,249,249 247,247,247 248,248,248 253,253,253 255,255,255 253,253,253 253,253,253 255,255,255 252,252,252 249,249,249 249,249,249 254,254,254 255,255,255 255,255,255 252,252,252 252,252,252 239,239,239 247,247,247 255,255,255 255,255,255 249,249,249 244,244,244 250,250,250 250,250,250 253,253,253 251,251,251 248,248,248 248,248,248 254,254,254 255,255,255 255,255,255 249,249,249 225,228,233 230,233,237 238,240,241 234,234,234 202,200,199 135,134,130 56,55,51 2,1,0 2,3,1 0,0,0 0,0,1 0,0,4 0,0,7 0,0,8 0,0,13 0,4,17 0,5,32 0,0,33 0,0,40 0,0,48 0,0,51 0,4,60 0,33,83 11,66,103 16,70,93 44,96,108 99,147,149 186,226,224 208,239,240 209,235,241 234,254,255 229,244,255 251,247,253 255,251,255 255,253,255 233,230,232 248,246,245 248,247,243 255,255,251 249,251,245 251,253,247 240,241,237 244,247,245 253,255,255 252,253,255 250,249,255 253,252,255 253,252,255 251,255,248 248,255,244 249,255,245 251,255,245 249,255,241 238,246,229 237,245,228 246,253,238 242,249,236 242,245,236 244,245,241 249,249,249 252,250,255 250,246,255 251,247,255 254,249,255 253,255,248 251,255,246 250,255,246 250,254,248 247,250,248 244,246,246 248,250,251 253,255,255 249,251,252 247,249,249 247,250,248 250,254,248 253,255,249 253,255,247 253,255,245 252,255,244 244,244,244 250,250,250 254,254,254 253,253,253 253,253,253 255,255,255 255,255,255 255,255,255 247,247,247 251,251,251 254,254,254 255,255,255 252,252,252 251,251,251 252,252,252 253,253,253 255,255,255 249,249,249 239,239,239 240,240,240 235,235,235 192,192,192 114,114,114 48,48,48 0,0,0 3,3,3
255,255,255 254,254,254 254,254,254 255,255,255 255,255,255 254,254,254 253,253,253 255,255,255 252,252,252 254,254,254 254,254,254 252,252,252 253,253,253 252,252,252 246,246,246 237,237,237 235,235,235 247,247,247 251,251,251 243,243,243 237,237,237 241,241,241 247,247,247 247,247,247 246,246,246 247,247,247 249,249,249 250,250,250 252,252,252 254,254,254 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 255,255,255 254,254,254 253,253,253 255,255,255 255,255,255 246,246,246 241,241,241 250,250,250 255,255,255 253,253,253 252,252,252 255,255,255 255,255,255 252,252,252 249,249,249 250,250,250 251,251,251 255,255,255 255,255,255 247,247,247 253,253,253 255,255,255 255,255,255 255,255,255 252,252,252 251,251,251 249,249,249 246,246,246 173,176,181 116,119,123 46,47,51 6,6,6 2,0,0 8,7,3 9,6,2 2,1,0 16,17,13 9,11,11 14,19,20 40,51,55 86,98,108 126,142,154 152,168,184 161,179,196 101,170,220 90,164,220 82,162,227 78,165,239 69,161,240 61,155,231 66,157,226 84,167,223 109,181,221 95,157,181 66,116,128 51,93,100 58,94,102 128,160,173 215,243,255 217,246,255 255,252,255 239,232,239 255,253,255 232,230,230 229,227,226 250,249,245 244,244,238 255,255,251 253,254,250 242,245,243 248,250,251 253,253,255 245,244,254 240,240,252 242,241,255 235,233,252 247,254,255 244,252,252 243,251,250 247,255,253 250,255,252 250,255,249 250,255,249 251,255,248 245,250,241 241,245,239 244,245,241 250,250,250 255,254,255 255,252,255 255,250,255 255,250,255 249,255,250 243,248,246 244,249,248 251,255,255 249,252,255 235,238,243 223,225,233 221,223,231 238,240,248 244,247,251 248,252,253 249,254,252 247,254,247 242,250,239 233,242,229 224,234,218 230,230,230 243,243,243 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 252,252,252 254,254,254 255,255,255 255,255,255 255,255,255 254,254,254 231,231,231 191,191,191 128,128,128 64,64,64 20,20,20 2,2,2 2,2,2 5,5,5 78,78,78 91,91,91
255,255,255 254,254,254 254,254,254 255,255,255 255,255,255 254,254,254 253,253,253 255,255,255 251,251,251 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 246,246,246 235,235,235 235,235,235 249,249,249 255,255,255 253,253,253 249,249,249 251,251,251 253,253,253 250,250,250 246,246,246 249,249,249 253,253,253 255,255,255 255,255,255 255,255,255 253,253,253 251,251,251 254,254,254 252,252,252 252,252,252 255,255,255 255,255,255 251,251,251 250,250,250 252,252,252 255,255,255 246,246,246 240,240,240 247,247,247 253,253,253 252,252,252 252,252,252 255,255,255 245,245,245 247,247,247 255,255,255 255,255,255 250,250,250 252,252,252 250,250,250 236,236,236 235,235,235 247,247,247 253,253,253 236,236,236 192,192,192 126,126,126 55,55,55 7,7,7 0,0,4 0,0,5 0,0,4 0,0,0 2,0,0 5,2,0 9,6,1 14,11,6 2,1,0 3,5,5 33,38,41 76,86,93 125,137,147 153,170,183 159,177,194 152,172,190 72,166,231 55,158,227 43,157,234 40,164,252 35,167,255 29,162,250 38,159,239 59,163,228 93,175,222 125,185,214 82,125,140 4,35,44 0,7,14 0,0,12 36,62,78 186,216,235 255,252,255 235,229,234 243,237,242 255,254,255 242,240,239 253,252,248 253,252,248 255,255,252 252,253,251 252,254,254 253,254,255 251,250,255 246,246,255 250,248,255 251,248,255 244,240,255 236,241,255 237,243,255 235,242,255 235,242,255 239,248,255 245,254,255 242,250,250 234,241,238 250,255,253 241,247,242 238,241,239 245,245,245 255,253,255 255,253,255 255,253,255 255,251,255 250,254,255 248,251,255 249,251,255 250,252,255 242,243,255 227,227,243 224,224,242 230,230,248 238,238,254 246,248,255 250,253,255 250,255,255 249,255,253 249,255,250 243,252,242 236,246,234 234,234,234 248,248,248 255,255,255 255,255,255 251,251,251 246,246,246 244,244,244 243,243,243 255,255,255 255,255,255 255,255,255 253,253,253 231,231,231 177,177,177 106,106,106 54,54,54 0,0,0 0,0,0 2,2,2 8,8,8 33,33,33 93,93,93 174,174,174 234,234,234 243,243,243 255,255,255
255,255,255 252,252,252 253,253,253 255,255,255 255,255,255 254,254,254 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 254,254,254 255,255,255 252,252,252 245,245,245 241,241,241 252,252,252 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 246,246,246 252,252,252 252,252,252 253,253,253 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 251,251,251 248,248,248 250,250,250 254,254,254 255,255,255 252,252,252 252,252,252 255,255,255 254,254,254 249,249,249 248,248,248 253,253,253 255,255,255 255,255,255 253,253,253 253,253,253 255,255,255 255,255,255 255,255,255 248,248,248 236,236,236 239,239,239 239,239,239 226,226,226 204,204,204 157,157,157 87,87,87 28,28,28 2,2,2 0,0,0 1,1,1 0,0,0 0,0,5 0,2,7 0,1,5 0,0,0 10,8,7 48,45,41 102,99,94 143,140,135 227,226,222 234,236,236 239,246,249 239,249,255 235,249,255 233,249,255 227,247,255 223,245,255 68,181,248 48,171,245 25,163,245 8,162,251 0,159,252 0,157,247 23,167,248 66,182,245 125,210,255 189,240,255 228,255,255 231,243,245 182,190,190 73,85,87 0,0,7 19,39,50 157,150,157 255,253,255 238,233,235 247,242,243 255,255,254 254,253,249 253,252,248 254,255,251 245,246,244 252,254,255 248,247,255 242,242,254 249,247,255 243,239,255 233,228,255 238,233,255 221,225,255 227,229,255 231,234,255 234,238,255 236,240,255 239,244,255 243,249,255 246,252,255 250,255,255 243,248,247 237,240,238 241,242,240 249,247,246 252,250,250 255,251,252 255,253,254 233,235,253 239,241,255 245,246,255 244,245,255 236,235,255 231,230,255 240,238,255 248,247,255 242,242,255 245,246,255 242,245,255 234,239,248 232,239,242 238,246,245 239,249,243 234,245,237 247,247,247 251,251,251 252,252,252 247,247,247 246,246,246 252,252,252 255,255,255 255,255,255 232,232,232 180,180,180 105,105,105 44,44,44 12,12,12 3,3,3 3,3,3 4,4,4 65,65,65 100,100,100 159,159,159 218,218,218 254,254,254 255,255,255 255,255,255 254,254,254 252,252,252 255,255,255
253,253,253 250,250,250 251,251,251 255,255,255 255,255,255 253,253,253 253,253,253 255,255,255 255,255,255 255,255,255 254,254,254 251,251,251 251,251,251 255,255,255 255,255,255 252,252,252 248,248,248 253,253,253 254,254,254 252,252,252 255,255,255 255,255,255 249,249,249 235,235,235 252,252,252 252,252,252 252,252,252 252,252,252 253,253,253 254,254,254 255,255,255 255,255,255 254,254,254 252,252,252 253,253,253 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 251,251,251 254,254,254 254,254,254 252,252,252 253,253,253 255,255,255 255,255,255 251,251,251 250,250,250 248,248,248 253,253,253 255,255,255 241,241,241 205,205,205 137,137,137 68,68,68 2,2,2 1,1,1 0,0,0 0,0,0 0,0,0 4,4,4 2,2,2 0,0,0 20,23,31 61,65,70 128,131,135 197,197,197 244,242,241 255,255,252 255,255,251 255,255,250 238,237,233 247,249,249 248,255,255 244,254,255 234,248,255 228,247,255 223,245,255 220,244,255 44,167,233 29,166,235 17,170,249 5,178,255 0,176,255 0,166,251 4,161,235 41,164,220 126,208,243 180,221,236 239,249,249 254,247,238 255,250,240 255,255,248 156,158,152 0,2,0 28,20,27 230,223,228 255,251,253 230,225,226 255,255,254 255,254,250 246,245,241 255,255,254 248,248,248 253,254,255 241,240,250 237,236,252 233,230,252 175,170,197 124,119,150 136,131,163 107,104,176 108,107,175 122,123,184 139,141,195 140,143,188 148,152,187 193,197,222 246,251,255 248,253,255 245,248,252 241,243,243 241,242,238 241,240,236 243,240,236 249,246,242 255,255,251 247,246,255 242,240,255 236,234,255 233,230,255 238,234,255 242,238,255 237,233,255 228,224,255 242,239,255 245,243,255 241,242,255 232,235,250 234,239,248 243,250,253 243,251,251 236,245,242 229,229,229 244,244,244 255,255,255 255,255,255 226,226,226 167,167,167 92,92,92 38,38,38 8,8,8 1,1,1 0,0,0 5,5,5 44,44,44 109,109,109 181,181,181 229,229,229 255,255,255 252,252,252 251,251,251 251,251,251 248,248,248 242,242,242 244,244,244 250,250,250 253,253,253 248,248,248
251,251,251 249,249,249 250,250,250 255,255,255 255,255,255 253,253,253 253,253,253 255,255,255 249,249,249 253,253,253 255,255,255 253,253,253 253,253,253 255,255,255 255,255,255 251,251,251 255,255,255 255,255,255 251,251,251 249,249,249 255,255,255 255,255,255 247,247,247 229,229,229 245,245,245 247,247,247 251,251,251 255,255,255 255,255,255 255,255,255 254,254,254 252,252,252 255,255,255 254,254,254 254,254,254 255,255,255 255,255,255 252,252,252 250,250,250 252,252,252 252,252,252 255,255,255 255,255,255 245,245,245 243,243,243 252,252,252 255,255,255 254,254,254 255,255,255 255,255,255 233,233,233 153,153,153 55,55,55 4,4,4 0,0,0 0,0,0 0,0,0 2,2,2 2,2,2 4,4,4 31,31,31 94,94,94 170,170,170 222,222,222 250,253,255 249,253,255 247,250,254 251,251,251 255,253,252 255,254,250 254,251,246 251,248,243 254,253,249 252,254,254 245,252,255 237,249,255 235,249,255 234,252,255 227,249,255 218,242,255 67,197,255 35,176,243 0,163,236 0,166,246 0,173,255 0,173,252 7,170,238 47,170,220 151,229,255 218,251,255 255,254,249 255,255,241 255,250,233 255,249,232 252,243,229 175,173,162 8,0,7 77,70,75 254,249,251 255,254,255 242,238,237 255,255,252 255,255,252 251,252,250 247,247,247 253,253,255 245,244,254 251,249,255 245,241,255 144,139,168 60,55,87 75,68,105 63,58,143 52,49,129 62,58,133 73,73,137 59,61,115 61,63,104 136,139,170 230,235,255 243,247,255 245,249,254 246,248,248 243,244,240 235,235,229 234,232,224 244,242,234 255,255,248 242,241,255 180,179,211 99,98,132 59,57,93 76,73,112 113,109,150 125,121,162 114,110,151 107,105,141 123,122,154 142,143,169 161,165,184 189,195,208 219,227,234 231,240,243 227,237,237 179,179,179 133,133,133 66,66,66 16,16,16 1,1,1 5,5,5 7,7,7 2,2,2 57,57,57 115,115,115 190,190,190 241,241,241 255,255,255 254,254,254 254,254,254 255,255,255 179,179,179 139,139,139 115,115,115 147,147,147 210,210,210 254,254,254 255,255,255 254,254,254 255,255,255 244,244,244
255,245,255 253,250,255 255,255,242 255,255,238 255,255,248 255,247,255 255,245,255 255,251,255 255,255,247 245,249,224 255,255,243 255,254,255 232,231,240 250,255,249 237,255,216 245,255,206 209,255,229 220,255,232 249,253,248 255,233,252 255,243,255 255,233,253 246,244,250 226,249,241 229,255,246 234,254,249 242,241,251 255,234,255 255,242,255 249,221,244 255,243,255 255,254,255 237,249,255 236,250,255 241,255,255 238,252,246 239,254,240 247,255,241 244,255,234 251,255,240 253,255,243 249,251,245 255,255,255 220,219,223 229,227,233 255,252,255 239,236,245 249,247,253 188,188,188 94,94,94 8,8,8 0,0,0 7,7,7 9,9,9 2,2,2 1,1,1 6,6,6 56,56,56 133,133,133 205,205,205 246,246,246 255,255,255 255,255,255 253,253,253 250,255,251 246,250,245 247,250,248 255,255,254 255,255,254 251,249,248 251,249,249 255,255,255 255,253,253 253,253,253 250,252,253 247,251,252 249,254,255 248,255,255 247,254,255 238,247,250 76,198,255 25,162,242 13,164,245 27,177,247 11,165,236 0,165,255 1,170,255 30,157,232 171,230,250 241,253,241 231,234,232 234,241,255 251,252,255 249,239,232 247,241,234 250,255,255 35,35,19 4,1,0 255,254,255 253,252,255 230,234,235 251,255,251 243,247,242 255,253,255 255,249,255 252,242,255 246,245,247 242,250,243 243,255,255 119,127,174 37,35,135 52,41,181 46,34,164 58,46,176 55,46,173 42,35,156 53,47,158 55,49,144 111,104,177 236,230,255 253,247,255 243,235,242 255,255,252 255,250,245 236,233,235 250,250,255 246,247,255 225,228,255 136,163,249 35,63,147 24,50,134 43,64,156 41,52,164 47,44,183 45,30,188 48,27,189 49,30,169 59,45,146 72,69,119 111,115,126 87,95,84 25,29,17 14,11,7 4,0,3 0,0,0 16,16,16 0,0,0 20,20,20 77,77,77 114,114,114 191,191,191 248,248,248 250,250,250 255,255,255 252,252,252 249,249,249 255,255,255 233,233,233 255,255,255 255,255,255 35,35,35 1,1,1 5,5,5 26,26,26 231,231,231 255,255,255 241,241,241 255,255,255 254,254,254 254,254,254
255,249,255 255,253,255 254,255,244 255,255,244 255,253,250 255,245,255 255,244,255 255,251,255 254,250,249 243,239,251 229,217,255 145,124,209 122,101,200 142,132,209 225,232,255 227,248,245 215,255,235 222,253,232 255,255,251 255,237,247 255,230,249 255,247,255 253,252,255 238,255,253 236,255,249 241,255,250 244,240,246 255,231,255 247,216,255 255,240,255 213,206,243 239,244,255 238,247,255 221,229,252 238,250,255 244,255,255 230,243,235 240,250,237 251,255,244 235,242,227 253,255,246 246,248,242 244,242,242 255,254,255 251,249,255 237,235,241 182,181,185 56,57,61 6,6,6 1,1,1 2,2,2 4,4,4 2,2,2 22,22,22 86,86,86 154,154,154 241,241,241 249,249,249 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 230,236,231 234,238,233 238,241,239 245,246,244 250,251,249 255,254,253 255,255,255 255,255,255 255,253,253 255,255,255 253,255,255 246,250,251 243,248,249 243,251,251 243,250,253 238,247,250 80,202,255 28,165,245 13,164,245 26,176,246 9,163,234 0,162,254 0,168,255 35,162,237 175,234,254 202,214,202 252,255,253 239,246,255 233,234,244 255,255,249 244,238,231 241,246,249 25,25,9 38,35,30 231,230,234 248,247,255 250,254,255 243,250,243 233,237,232 255,253,255 249,242,255 255,249,255 247,246,248 245,253,246 243,255,255 139,147,194 65,63,163 42,31,171 60,49,176 36,27,154 48,39,166 62,54,178 37,31,144 54,50,145 102,98,169 233,230,255 227,223,242 255,254,255 251,248,240 255,255,251 252,250,255 234,233,253 235,235,255 170,169,213 50,73,165 15,38,130 36,56,151 42,57,160 25,31,150 31,27,162 42,29,175 60,44,185 68,54,172 75,67,150 24,22,68 0,0,10 0,6,1 0,2,0 16,12,11 4,0,3 9,9,9 90,90,90 208,208,208 251,251,251 252,252,252 245,245,245 244,244,244 255,255,255 255,255,255 234,234,234 240,240,240 249,249,249 242,242,242 255,255,255 250,250,250 183,183,183 16,16,16 8,8,8 0,0,0 114,114,114 247,247,247 255,255,255 251,251,251 254,254,254 255,255,255 255,255,255
255,255,254 255,254,250 255,253,248 255,255,254 255,252,255 255,247,255 255,251,250 255,255,250 232,229,238 250,236,255 125,94,227 47,0,200 64,17,240 49,16,214 88,80,217 198,209,255 218,245,242 218,233,229 247,247,241 250,235,232 236,216,221 255,248,255 246,251,255 232,250,249 237,255,245 235,245,233 255,253,255 255,233,255 242,215,255 219,204,255 129,133,216 123,142,229 211,214,255 239,242,255 228,232,255 243,250,255 246,255,255 224,231,228 236,244,234 253,255,249 250,252,246 255,255,254 247,245,245 235,234,236 153,152,154 19,18,20 0,0,0 0,2,0 0,0,0 11,11,11 57,57,57 128,128,128 192,192,192 227,227,227 239,239,239 242,242,242 252,252,252 253,253,253 251,251,251 245,245,245 240,240,240 244,244,244 253,253,253 255,255,255 249,255,250 253,255,252 253,255,254 253,254,252 253,254,252 255,255,254 255,255,255 252,250,250 252,250,250 255,255,255 253,255,255 248,252,253 243,248,249 243,251,251 247,254,255 246,255,255 76,198,255 26,163,243 10,161,242 26,176,246 13,167,238 0,161,253 0,164,255 37,164,239 172,231,251 245,255,245 253,255,254 244,251,255 225,226,236 255,255,249 255,254,247 66,71,74 5,5,0 134,131,126 250,249,253 251,250,255 251,255,255 247,254,247 253,255,252 255,253,255 243,236,251 255,250,255 254,254,254 239,248,238 230,242,246 134,142,189 53,51,151 44,34,171 41,33,157 65,57,182 48,41,168 47,42,165 41,37,150 72,71,165 86,85,153 234,235,255 250,252,255 235,237,231 255,255,247 245,246,242 250,250,255 240,237,255 133,129,188 70,66,138 32,47,150 35,47,155 44,54,168 38,41,163 43,42,170 62,57,186 52,45,166 41,34,139 38,32,114 18,16,75 12,12,48 79,79,97 139,139,145 46,43,45 4,0,0 38,31,34 0,0,0 58,58,58 252,252,252 255,255,255 241,241,241 228,228,228 238,238,238 244,244,244 255,255,255 235,235,235 240,240,240 254,254,254 247,247,247 255,255,255 254,254,254 89,89,89 0,0,0 9,9,9 2,2,2 209,209,209 255,255,255 248,248,248 255,255,255 250,250,250 255,255,255 255,255,255
255,255,246 255,252,247 255,250,253 255,250,255 255,249,255 255,253,254 255,255,241 255,255,238 249,252,255 213,201,255 86,50,228 54,0,255 35,0,254 21,0,247 18,7,224 86,93,255 226,225,255 242,241,255 238,235,231 255,255,240 249,245,234 252,254,255 240,249,255 239,254,255 236,250,239 234,236,224 255,241,245 255,240,255 196,173,255 89,83,202 38,55,195 3,37,184 74,70,129 226,224,255 239,238,255 222,224,254 248,250,255 250,253,255 251,255,255 238,240,240 249,249,249 205,205,205 109,106,108 19,18,20 9,9,9 7,8,6 7,11,5 62,66,60 172,172,172 207,207,207 246,246,246 255,255,255 255,255,255 245,245,245 242,242,242 244,244,244 251,251,251 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 251,251,251 249,249,249 247,253,248 250,254,249 251,254,252 254,255,253 255,255,254 255,255,254 255,255,255 255,255,255 251,249,249 254,254,254 253,255,255 247,251,252 243,248,249 243,251,251 244,251,254 241,250,253 70,192,255 24,161,241 7,158,239 25,175,245 19,173,244 0,164,255 0,161,255 35,162,237 181,240,255 246,255,246 233,236,234 218,225,240 251,252,255 211,201,194 61,55,48 2,7,10 65,65,49 222,219,214 255,254,255 242,241,250 244,248,249 242,249,242 251,255,250 241,239,245 251,244,255 236,227,240 255,255,255 250,255,249 243,255,255 155,164,208 38,37,135 50,40,177 45,38,159 64,59,182 40,34,159 55,51,176 48,45,160 42,42,136 77,80,148 231,237,255 234,242,249 225,234,224 176,185,172 146,151,152 114,115,143 69,67,126 58,52,139 51,44,148 48,54,167 44,45,167 36,33,166 41,33,170 53,44,178 52,45,160 50,48,138 75,77,141 139,143,184 222,226,255 248,248,255 239,237,255 229,223,242 147,140,153 5,0,4 5,0,0 8,8,8 14,14,14 203,203,203 242,242,242 237,237,237 219,219,219 255,255,255 255,255,255 245,245,245 255,255,255 248,248,248 252,252,252 255,255,255 242,242,242 239,239,239 23,23,23 2,2,2 2,2,2 63,63,63 255,255,255 254,254,254 245,245,245 255,255,255 253,253,253 253,253,253 253,253,253
255,255,247 255,252,248 255,248,255 255,248,255 255,248,255 255,250,246 254,255,228 253,255,222 246,255,242 209,209,255 157,137,255 43,6,252 28,1,255 20,6,255 14,12,255 0,10,218 177,154,238 253,237,255 241,237,243 255,255,241 253,255,241 240,250,244 240,252,255 242,254,255 245,253,242 243,242,228 240,223,236 242,219,255 85,66,185 18,20,184 0,18,207 0,19,217 67,59,130 180,172,237 212,206,255 225,221,255 238,236,255 237,237,253 224,223,233 150,148,154 58,57,61 13,9,14 7,3,8 1,0,2 39,40,38 146,148,142 224,229,220 253,255,247 250,250,250 254,254,254 254,254,254 251,251,251 252,252,252 254,254,254 248,248,248 237,237,237 225,225,225 235,235,235 244,244,244 246,246,246 249,249,249 255,255,255 255,255,255 255,255,255 251,255,252 248,252,247 249,252,250 255,255,254 255,255,254 253,251,250 253,251,251 255,255,255 255,255,255 255,255,255 253,255,255 250,254,255 250,255,255 248,255,255 244,251,254 235,244,247 74,196,255 33,170,250 8,159,240 19,169,239 19,173,244 0,167,255 0,161,255 36,163,238 177,236,255 237,249,237 253,255,254 234,241,255 148,149,159 33,23,16 7,1,0 76,81,84 223,223,207 255,255,251 246,244,250 242,241,250 251,255,255 251,255,251 252,255,251 255,254,255 255,250,255 247,238,251 234,234,234 244,253,243 232,245,247 152,161,205 60,59,157 51,41,177 53,49,168 41,39,159 32,28,153 53,51,174 42,42,156 50,52,147 63,71,138 11,20,58 0,3,15 0,13,11 0,2,0 7,14,31 34,37,82 41,40,120 54,48,159 49,41,171 40,38,157 47,39,169 47,34,174 57,40,185 49,35,166 35,27,127 98,99,159 203,213,237 243,255,255 230,239,242 229,231,242 247,242,255 255,246,255 217,208,228 18,11,18 7,2,1 2,2,2 0,0,0 112,112,112 253,253,253 250,250,250 235,235,235 246,246,246 250,250,250 242,242,242 255,255,255 246,246,246 240,240,240 255,255,255 248,248,248 158,158,158 0,0,0 4,4,4 1,1,1 156,156,156 255,255,255 255,255,255 255,255,255 253,253,253 255,255,255 253,253,253 253,253,253
253,255,255 252,251,253 255,248,255 255,248,255 255,245,255 253,245,238 247,249,220 243,255,210 237,255,218 237,255,255 203,211,255 71,69,223 14,8,219 9,11,243 0,1,229 0,19,238 90,57,191 221,201,255 241,239,255 244,254,241 239,255,231 230,244,232 243,255,255 241,250,247 253,255,247 241,237,232 255,244,255 162,141,234 30,15,173 6,12,215 0,14,239 0,22,252 67,56,129 196,185,253 242,235,255 218,213,255 155,150,181 65,63,83 19,17,29 0,0,6 0,0,4 24,20,26 112,108,113 230,229,231 255,255,254 253,255,251 248,254,243 232,239,224 244,244,244 255,255,255 255,255,255 255,255,255 251,251,251 249,249,249 245,245,245 240,240,240 250,250,250 255,255,255 255,255,255 251,251,251 248,248,248 251,251,251 250,250,250 245,245,245 251,255,252 250,254,249 251,254,252 255,255,254 255,255,254 255,254,253 255,254,254 255,255,255 250,248,248 248,248,248 245,247,248 244,248,249 248,253,254 248,255,255 247,254,255 238,247,250 70,192,255 42,179,255 15,166,247 13,163,233 13,167,238 0,166,255 0,163,255 41,168,243 181,240,255 248,255,248 132,135,133 17,24,39 0,0,7 21,11,4 160,154,147 250,255,255 255,255,244 253,250,245 226,224,230 196,195,204 182,186,187 174,181,174 143,147,141 137,136,140 107,100,113 130,122,133 56,57,55 62,72,60 47,60,62 17,26,69 47,46,142 48,39,173 41,39,158 52,50,170 37,35,158 34,35,155 49,51,163 57,63,158 53,60,133 0,0,35 28,38,68 49,58,78 99,106,131 67,73,114 46,48,118 61,59,159 35,31,160 48,42,185 39,30,146 68,56,182 53,36,171 43,23,159 72,57,172 125,119,198 201,205,240 244,255,255 236,250,232 237,248,232 253,255,255 255,249,255 250,240,255 250,239,255 89,81,91 16,10,11 8,8,8 12,12,12 33,33,33 236,236,236 239,239,239 249,249,249 230,230,230 255,255,255 254,254,254 255,255,255 242,242,242 233,233,233 239,239,239 255,255,255 52,52,52 1,1,1 0,0,0 30,30,30 222,222,222 242,242,242 255,255,255 255,255,255 247,247,247 253,253,253 255,255,255 255,255,255
249,251,255 247,250,255 251,251,251 255,254,253 255,250,250 255,244,244 251,244,235 248,251,226 251,255,231 221,248,214 213,246,239 180,214,255 26,55,159 0,23,185 2,21,226 0,15,242 50,18,196 135,117,246 227,227,255 241,255,255 240,255,243 243,255,244 248,255,249 245,253,242 249,255,243 234,233,242 233,223,255 71,52,185 39,24,222 1,5,238 0,13,251 0,10,242 114,103,171 169,161,222 102,95,146 3,0,37 0,0,23 5,4,20 0,0,7 13,11,17 131,127,133 116,112,118 138,134,139 162,161,163 179,180,178 183,187,181 188,194,183 221,228,215 255,255,255 253,253,253 248,248,248 245,245,245 249,249,249 255,255,255 255,255,255 255,255,255 243,243,243 252,252,252 255,255,255 251,251,251 252,252,252 255,255,255 255,255,255 252,252,252 245,251,246 253,255,252 253,255,254 249,250,248 248,249,247 255,255,254 255,255,255 247,245,245 255,255,255 255,255,255 253,255,255 247,251,252 245,250,251 246,254,254 246,253,255 241,250,253 33,155,221 33,170,250 22,173,254 17,167,237 12,166,237 0,166,255 0,163,255 41,168,243 52,111,131 7,19,7 8,11,9 0,0,11 5,6,16 73,63,56 41,35,28 0,0,3 5,5,0 8,5,0 16,14,20 0,0,6 3,7,8 11,18,11 0,3,0 2,1,5 3,0,9 31,23,34 0,1,0 6,16,4 0,10,9 0,5,45 27,27,121 46,37,171 44,41,164 51,49,172 39,40,160 46,51,166 49,57,164 21,29,123 52,61,141 225,233,255 233,237,255 183,186,241 92,93,154 68,68,144 44,44,138 29,29,145 61,62,196 32,33,177 49,39,145 67,53,165 47,32,147 70,54,162 144,132,220 217,212,255 246,250,255 223,235,223 251,255,238 253,255,240 255,255,249 250,246,252 254,244,255 255,249,255 190,182,192 8,3,5 0,0,0 7,7,7 0,0,0 162,162,162 241,241,241 251,251,251 222,222,222 244,244,244 255,255,255 249,249,249 243,243,243 235,235,235 238,238,238 207,207,207 0,0,0 6,6,6 0,0,0 103,103,103 241,241,241 245,245,245 251,251,251 255,255,255 248,248,248 251,251,251 252,252,252 252,252,252
