50 170
253,242,255 255,248,255 255,251,255 254,253,243 255,255,236 255,255,238 255,255,240 255,255,243 255,255,254 253,253,255 250,252,255 240,249,255 237,252,255 228,249,246 222,249,239 229,255,246 213,236,255 212,234,255 218,239,255 218,242,255 211,237,254 201,232,255 184,221,255 157,202,253 132,184,251 100,154,239 91,141,241 86,128,234 68,97,205 67,84,187 79,85,184 77,76,172 238,238,238 247,247,247 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 252,252,252 254,254,254 252,252,252 247,247,247 253,253,253 255,255,255 248,248,248 223,223,223 214,214,214 176,176,176 143,143,143 113,113,113 123,123,123 169,169,169 221,221,221 251,251,251 255,255,255 255,255,255 247,247,247 237,237,237 236,236,236 248,248,248 255,255,255 255,255,255 246,246,246 253,253,253 255,255,255 253,253,253 247,247,247 248,248,248 253,253,253 250,250,250 240,240,240 65,65,65 7,7,7 1,1,1 23,23,23 0,0,0 1,1,1 23,23,23 232,232,232 255,255,255 243,243,243 241,241,241 241,241,241 242,242,242 255,255,255 255,255,255 247,247,247 249,249,249 248,248,248 254,254,254 174,174,174 0,0,0 9,9,9 4,4,4 8,8,8 0,1,9 199,203,208 251,254,255 247,249,250 255,255,255 255,255,254 248,243,242 255,255,254 255,255,254 255,253,254 243,237,242 233,228,237 241,240,250 247,247,255 246,246,255 248,248,255 253,255,245 249,254,239 245,250,235 251,254,239 252,255,240 247,250,235 245,248,233 247,250,234 253,255,244 244,254,237 240,254,236 243,255,241 239,255,242 235,255,240 229,255,237 229,255,239 216,233,255 228,239,255 248,250,255 255,248,255 255,253,252 232,208,202 151,127,121 213,194,191 255,253,255 255,252,255 246,250,255 242,251,255 244,255,255 245,254,251 248,254,243 255,255,245 255,255,255 255,255,255 255,255,255 255,255,255 251,251,251 246,246,246 247,247,247 250,250,250 237,237,237 231,231,231 241,241,241 252,252,252 253,253,253 255,255,255 255,255,255 255,255,255 254,254,254 249,249,249 251,251,251 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 254,254,254
252,248,254 255,252,255 251,247,252 243,239,238 245,243,235 255,255,243 255,255,245 248,248,242 237,236,246 240,237,255 229,224,255 221,219,255 227,229,255 213,226,255 196,217,255 197,224,251 160,182,248 148,169,230 135,158,208 103,130,174 71,103,146 69,109,162 62,110,182 25,80,179 31,92,220 26,87,237 4,61,224 16,65,227 52,89,239 47,72,204 79,95,208 170,179,255 250,250,250 254,254,254 255,255,255 254,254,254 252,252,252 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 249,249,249 245,245,245 248,248,248 243,243,243 241,241,241 251,251,251 248,248,248 232,232,232 198,198,198 155,155,155 126,126,126 128,128,128 157,157,157 185,185,185 243,243,243 241,241,241 237,237,237 234,234,234 237,237,237 245,245,245 255,255,255 255,255,255 255,255,255 255,255,255 251,251,251 246,246,246 250,250,250 255,255,255 255,255,255 255,255,255 144,144,144 0,0,0 0,0,0 0,0,0 16,16,16 9,9,9 0,0,0 191,191,191 253,253,253 244,244,244 249,249,249 252,252,252 241,241,241 255,255,255 247,247,247 253,253,253 255,255,255 242,242,242 255,255,255 93,93,93 0,0,0 0,0,0 5,5,5 0,0,0 72,71,80 247,245,251 255,254,255 249,246,248 255,253,254 255,255,254 255,253,252 250,253,251 236,244,243 229,244,246 209,234,238 199,233,239 206,249,255 204,254,255 186,244,255 179,238,253 165,217,240 153,203,226 148,195,217 153,196,217 155,193,211 151,185,201 153,187,200 162,194,205 131,163,174 120,156,166 114,155,164 113,159,170 108,161,171 99,158,168 95,157,168 98,162,173 117,157,209 142,175,220 164,184,215 165,170,185 189,181,182 169,151,144 140,119,111 191,172,167 215,203,203 218,214,220 209,211,222 203,209,220 219,228,232 239,245,244 248,251,242 253,255,243 248,248,248 248,248,248 249,249,249 251,251,251 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 250,250,250 254,254,254 255,255,255 249,249,249 248,248,248 249,249,249 242,242,242 255,255,255 255,255,255 254,254,254 249,249,249 248,248,248 249,249,249 249,249,249 248,248,248 255,255,255 255,255,255
252,255,244 255,255,252 248,244,249 234,229,238 240,234,239 254,254,248 255,255,247 245,249,243 243,243,255 237,231,255 186,175,255 131,118,233 106,100,217 85,91,190 70,89,162 80,107,163 87,110,160 114,137,182 155,182,216 177,210,236 185,224,255 192,240,255 152,209,255 74,138,255 3,71,224 13,83,255 1,68,255 9,69,243 40,89,235 46,85,194 97,127,204 202,229,255 253,253,253 253,253,253 253,253,253 252,252,252 249,249,249 248,248,248 252,252,252 255,255,255 248,248,248 255,255,255 255,255,255 255,255,255 255,255,255 244,244,244 236,236,236 244,244,244 247,247,247 255,255,255 255,255,255 246,246,246 203,203,203 160,160,160 136,136,136 129,129,129 154,154,154 185,185,185 226,226,226 255,255,255 255,255,255 254,254,254 247,247,247 244,244,244 250,250,250 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 251,251,251 245,245,245 244,244,244 38,38,38 0,0,0 6,6,6 4,4,4 4,4,4 0,0,0 62,62,62 249,249,249 255,255,255 252,252,252 255,255,255 250,250,250 255,255,255 243,243,243 255,255,255 255,255,255 250,250,250 215,215,215 19,19,19 7,7,7 7,7,7 6,6,6 4,4,4 170,167,176 255,253,255 247,241,246 255,253,255 255,249,250 252,247,248 248,248,248 226,234,233 191,209,208 171,202,203 131,179,181 101,165,170 93,172,181 83,175,186 64,166,179 57,162,176 33,162,231 31,156,224 34,154,219 44,158,218 50,156,210 53,150,200 60,152,199 73,160,204 76,162,204 73,161,202 68,160,203 63,159,205 56,158,207 49,158,209 49,161,214 49,165,218 71,142,210 81,144,202 90,135,178 114,141,162 120,126,131 119,111,104 149,135,123 141,126,117 139,127,125 142,135,142 130,130,142 121,125,136 127,130,138 130,132,133 130,130,124 136,134,124 138,138,138 142,142,142 150,150,150 159,159,159 171,171,171 183,183,183 191,191,191 195,195,195 230,230,230 234,234,234 249,249,249 255,255,255 253,253,253 255,255,255 255,255,255 255,255,255 248,248,248 255,255,255 255,255,255 251,251,251 251,251,251 255,255,255 255,255,255 249,249,249 255,255,255 255,255,255
255,255,241 255,255,249 250,244,255 239,230,250 241,234,247 253,254,250 253,255,242 245,255,239 232,240,247 225,226,255 155,147,247 78,68,198 69,64,195 88,101,207 119,147,218 159,198,243 229,246,255 227,246,255 224,249,253 218,249,248 210,249,255 184,232,255 109,166,241 21,84,206 0,65,230 0,63,254 9,76,255 11,73,241 19,73,197 86,133,201 177,219,238 225,255,254 249,249,249 249,249,249 252,252,252 255,255,255 255,255,255 253,253,253 250,250,250 250,250,250 252,252,252 250,250,250 242,242,242 245,245,245 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 242,242,242 235,235,235 247,247,247 255,255,255 255,255,255 225,225,225 194,194,194 139,139,139 136,136,136 148,148,148 186,186,186 230,230,230 255,255,255 255,255,255 249,249,249 254,254,254 255,255,255 255,255,255 254,254,254 253,253,253 252,252,252 250,250,250 249,249,249 255,255,255 144,144,144 0,0,0 15,15,15 0,0,0 0,0,0 12,12,12 3,3,3 206,206,206 255,255,255 241,241,241 252,252,252 251,251,251 255,255,255 242,242,242 254,254,254 246,246,246 255,255,255 134,134,134 0,0,0 0,0,0 6,6,6 0,0,0 33,33,33 229,228,237 237,235,241 212,208,213 214,207,210 184,173,176 152,141,143 142,136,137 121,120,122 115,127,129 105,132,136 85,129,136 73,135,145 81,160,173 84,179,195 80,185,204 78,191,211 0,163,252 0,164,251 0,165,248 11,169,246 25,172,242 41,173,237 50,173,231 55,171,226 55,164,218 60,169,223 57,170,226 48,166,225 43,166,230 42,171,240 35,169,241 24,162,235 64,169,250 73,165,236 106,179,229 166,214,242 119,145,152 131,135,129 221,213,200 208,196,184 209,198,194 195,189,194 182,181,191 182,184,195 175,176,186 153,149,154 146,139,136 164,156,149 133,133,133 134,134,134 133,133,133 131,131,131 131,131,131 133,133,133 130,130,130 125,125,125 121,121,121 124,124,124 135,135,135 142,142,142 145,145,145 165,165,165 187,187,187 192,192,192 233,233,233 247,247,247 252,252,252 244,244,244 245,245,245 255,255,255 253,253,253 240,240,240 251,251,251 250,250,250
253,255,238 254,255,250 251,245,255 248,236,255 247,241,255 253,255,249 251,255,234 244,255,226 237,255,239 229,239,255 146,149,230 72,72,186 94,102,215 144,171,252 175,220,255 200,255,255 241,241,255 240,243,248 239,247,246 243,255,255 229,253,255 169,203,246 87,128,220 28,77,223 13,66,255 0,50,255 5,59,255 14,63,243 40,85,206 137,177,229 225,255,250 232,255,220 248,248,248 243,243,243 245,245,245 254,254,254 255,255,255 255,255,255 253,253,253 252,252,252 255,255,255 255,255,255 248,248,248 251,251,251 255,255,255 255,255,255 244,244,244 245,245,245 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 252,252,252 231,231,231 184,184,184 134,134,134 119,119,119 144,144,144 189,189,189 234,234,234 255,255,255 255,255,255 254,254,254 250,250,250 249,249,249 249,249,249 252,252,252 255,255,255 255,255,255 239,239,239 236,236,236 28,28,28 0,0,0 12,12,12 1,1,1 1,1,1 5,5,5 105,105,105 251,251,251 239,239,239 248,248,248 247,247,247 254,254,254 245,245,245 250,250,250 254,254,254 254,254,254 57,57,57 6,6,6 9,9,9 10,10,10 4,4,4 85,85,85 153,161,168 137,141,146 128,127,131 129,122,125 145,130,134 149,130,133 176,155,158 189,172,176 197,186,194 208,210,220 210,227,240 206,240,255 198,248,255 171,239,255 138,217,244 121,205,233 9,178,255 12,176,253 15,169,242 27,167,233 57,182,240 92,201,252 111,206,249 113,198,236 124,202,239 136,211,249 133,209,251 122,200,247 120,204,255 121,211,255 99,194,255 69,166,232 27,159,250 38,157,236 100,197,255 166,235,255 94,135,144 145,161,154 255,255,241 255,255,245 255,252,245 253,248,250 247,243,254 253,251,255 255,251,255 255,248,253 255,244,244 255,254,251 252,252,252 251,251,251 243,243,243 230,230,230 220,220,220 212,212,212 199,199,199 187,187,187 174,174,174 165,165,165 157,157,157 143,143,143 129,129,129 131,131,131 136,136,136 128,128,128 123,123,123 129,129,129 144,144,144 168,168,168 196,196,196 225,225,225 249,249,249 255,255,255 235,235,235 235,235,235
249,255,234 251,252,248 252,245,255 252,241,255 252,245,255 250,255,246 247,255,223 242,255,214 239,255,229 228,246,255 144,154,218 89,97,191 142,161,252 200,238,255 197,255,255 186,255,230 255,243,255 255,243,255 250,242,253 244,244,255 206,214,243 115,133,198 47,73,191 36,69,246 12,47,255 4,42,255 0,37,255 31,67,255 111,143,255 192,221,255 234,255,249 243,255,218 246,246,246 236,236,236 232,232,232 240,240,240 249,249,249 252,252,252 253,253,253 255,255,255 250,250,250 255,255,255 252,252,252 251,251,251 254,254,254 248,248,248 246,246,246 255,255,255 255,255,255 255,255,255 255,255,255 252,252,252 250,250,250 250,250,250 253,253,253 255,255,255 253,253,253 255,255,255 245,245,245 201,201,201 145,145,145 121,121,121 150,150,150 193,193,193 247,247,247 249,249,249 254,254,254 255,255,255 255,255,255 251,251,251 247,247,247 246,246,246 255,255,255 247,247,247 101,101,101 0,0,0 8,8,8 4,4,4 2,2,2 3,3,3 12,12,12 238,238,238 252,252,252 255,255,255 249,249,249 252,252,252 254,254,254 255,255,255 250,250,250 217,217,217 0,0,0 0,0,0 12,12,12 0,0,0 10,10,10 101,101,101 114,128,134 124,135,139 162,165,169 185,178,183 248,231,235 255,236,240 255,235,240 255,244,251 255,237,247 255,247,255 252,246,255 231,239,255 218,242,255 204,242,255 192,240,255 193,247,255 58,188,255 54,178,242 47,160,217 58,156,204 105,185,226 164,228,255 196,244,255 202,237,255 215,241,255 227,251,255 223,245,255 206,232,255 206,238,255 209,244,255 173,215,255 126,169,220 26,173,255 20,155,237 75,185,245 123,204,239 70,119,129 171,194,186 255,255,245 255,252,237 255,250,243 255,254,255 253,249,255 240,238,250 252,246,255 255,251,255 255,249,250 255,244,241 253,253,253 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 250,250,250 239,239,239 244,244,244 246,246,246 255,255,255 255,255,255 246,246,246 237,237,237 218,218,218 190,190,190 180,180,180 152,152,152 131,131,131 129,129,129 125,125,125 120,120,120 134,134,134 159,159,159 219,219,219 219,219,219
255,249,255 255,250,255 247,251,255 238,254,255 238,255,254 249,255,246 255,255,240 255,255,243 255,252,255 239,238,255 118,130,188 145,170,234 198,223,255 216,236,253 253,255,242 255,255,216 236,255,233 239,255,235 220,243,229 228,252,255 144,179,245 18,71,192 3,77,249 0,66,255 0,63,255 9,72,252 50,88,224 92,107,193 231,229,255 247,243,255 251,249,255 249,250,254 243,255,228 244,252,229 246,244,236 248,244,255 240,238,255 220,220,238 229,228,224 255,255,236 255,255,234 249,247,229 246,251,249 240,249,252 234,249,245 236,255,247 215,255,238 202,255,237 232,255,255 233,246,248 247,245,251 255,245,255 227,219,255 239,240,255 235,243,255 241,250,255 248,253,224 255,255,210 252,255,215 244,255,234 233,252,243 203,202,206 170,143,147 157,108,110 119,151,132 176,202,184 231,249,232 255,255,247 255,255,248 255,254,252 255,242,250 246,224,242 239,218,243 247,231,255 209,199,229 12,7,34 0,0,14 8,10,21 1,5,10 0,1,2 13,13,13 128,128,128 252,252,252 250,250,250 255,255,255 245,245,245 255,255,255 248,248,248 209,209,209 75,75,75 0,0,0 19,19,19 1,1,1 0,0,0 55,55,55 205,205,205 235,240,239 250,252,252 253,255,255 252,252,252 250,250,250 255,255,255 255,255,255 255,254,254 251,249,249 251,251,251 252,254,254 251,255,255 250,255,255 248,255,255 246,254,253 242,253,251 44,208,221 15,182,226 0,164,249 0,159,255 27,160,247 139,228,255 207,250,255 240,252,252 239,247,247 239,255,255 232,255,251 233,253,240 228,250,231 215,255,248 170,253,255 93,208,223 39,176,222 51,172,216 101,196,236 99,162,196 85,119,143 223,236,250 240,241,245 254,251,246 251,255,243 244,255,239 246,255,247 229,243,232 240,246,241 255,254,255 251,236,244 255,245,255 255,255,255 249,249,249 249,249,249 254,254,254 250,250,250 251,251,251 253,253,253 254,254,254 252,252,252 254,254,254 255,255,255 252,252,252 252,252,252 254,254,254 255,255,255 254,254,254 251,251,251 244,244,244 222,222,222 234,234,234 194,194,194 158,158,158 163,163,163 121,121,121 129,129,129 129,129,129
255,250,255 255,250,255 249,251,255 240,254,255 242,255,254 250,255,246 255,255,241 255,255,244 255,253,255 229,229,255 111,122,172 179,200,255 206,230,255 236,252,255 232,242,226 253,255,219 239,255,247 230,253,245 228,250,255 161,187,234 59,98,190 22,78,219 8,82,255 0,61,255 0,68,255 19,76,239 52,87,204 186,199,255 220,222,253 253,252,255 235,237,237 250,255,254 250,255,234 255,255,238 255,252,244 255,250,255 246,244,255 227,228,242 231,230,226 255,252,233 255,254,233 250,249,245 246,250,255 223,231,255 220,234,255 214,239,255 196,238,255 187,244,255 196,227,255 234,249,255 255,254,255 255,253,254 246,237,247 241,245,255 228,242,255 228,241,255 251,255,247 255,253,225 255,255,228 251,255,238 237,245,244 241,246,255 241,233,243 214,199,203 112,141,155 103,127,139 130,147,156 200,206,213 255,252,255 255,251,255 244,229,237 233,216,229 242,229,245 253,243,255 243,237,255 34,33,49 15,17,27 0,0,3 0,1,0 0,3,0 0,0,0 69,69,69 247,247,247 255,255,255 251,251,251 206,206,206 186,186,186 134,134,134 139,139,139 6,6,6 0,0,0 0,0,0 12,12,12 0,0,0 169,169,169 255,255,255 249,254,253 253,255,255 253,255,255 253,253,253 252,252,252 255,254,254 255,254,254 255,253,253 255,255,255 255,255,255 253,255,255 251,255,255 249,255,254 245,253,252 244,252,251 241,252,250 77,197,233 45,172,233 23,158,250 26,156,255 53,157,240 161,224,255 223,246,254 252,250,240 255,251,242 255,250,247 246,243,239 255,253,245 255,254,246 242,254,255 215,251,255 163,218,249 49,170,214 60,166,207 106,187,224 90,144,175 101,127,151 237,243,255 253,249,254 255,255,252 255,255,248 240,249,236 231,246,232 246,255,249 245,252,249 253,250,252 255,251,255 255,238,249 245,245,245 233,233,233 241,241,241 255,255,255 255,255,255 192,192,192 143,143,143 84,84,84 55,55,55 15,15,15 9,9,9 49,49,49 69,69,69 63,63,63 83,83,83 126,126,126 187,187,187 221,221,221 239,239,239 255,255,255 248,248,248 254,254,254 247,247,247 235,235,235 164,164,164 164,164,164
255,251,255 255,251,255 250,252,255 245,254,255 247,255,254 252,255,248 255,255,246 255,255,247 253,247,252 238,239,255 171,181,215 219,236,255 220,238,255 239,253,255 226,235,225 255,255,238 228,241,255 229,243,255 194,214,255 89,119,214 18,62,199 17,77,250 4,74,255 0,56,250 14,79,248 36,83,211 124,153,234 234,245,255 244,246,255 245,249,244 239,248,238 226,239,231 248,255,228 255,255,237 255,251,246 255,247,255 253,250,255 244,245,255 243,245,239 255,255,240 255,255,247 241,242,255 203,208,253 108,116,186 86,101,187 66,91,183 64,105,198 72,123,219 111,152,225 207,229,255 249,245,244 255,255,233 255,253,225 243,250,243 227,248,255 220,241,255 240,245,255 255,253,255 255,245,240 255,240,241 251,251,255 233,247,255 206,232,255 216,247,255 196,223,255 138,160,218 87,105,152 97,106,143 150,152,176 206,202,214 242,235,242 255,253,255 250,245,246 250,248,248 253,255,255 168,171,169 5,9,4 5,9,3 9,13,2 2,4,0 0,0,0 22,22,22 180,180,180 191,191,191 133,133,133 115,115,115 141,141,141 143,143,143 109,109,109 0,0,0 22,22,22 0,0,0 4,4,4 18,18,18 237,237,237 251,251,251 251,255,255 248,250,250 245,247,247 250,250,250 254,254,254 255,254,254 255,254,254 255,255,255 255,253,253 253,253,253 250,252,252 248,253,252 248,254,253 247,255,254 248,255,255 246,255,255 99,183,249 61,162,241 37,155,250 43,159,254 74,164,235 179,230,255 236,252,251 255,255,237 255,255,237 255,249,236 255,242,239 255,253,255 255,251,255 243,238,255 243,239,255 225,219,255 105,198,237 110,191,228 140,199,231 94,128,157 131,142,164 249,244,255 255,246,252 255,252,252 250,248,240 247,255,244 236,250,239 244,255,251 232,241,238 253,255,255 255,252,255 253,240,248 249,249,249 255,255,255 206,206,206 111,111,111 39,39,39 0,0,0 0,0,0 18,18,18 11,11,11 0,0,0 0,0,0 0,0,0 10,10,10 5,5,5 0,0,0 0,0,0 0,0,0 1,1,1 46,46,46 128,128,128 195,195,195 255,255,255 235,235,235 254,254,254 255,255,255 255,255,255
254,253,255 252,253,255 252,253,255 252,254,255 252,255,253 255,255,250 255,255,250 255,255,251 245,244,246 250,252,255 243,252,255 231,244,255 235,248,255 241,253,255 239,247,246 250,255,251 216,222,255 215,227,255 109,132,234 39,79,222 26,79,255 0,60,255 0,65,255 4,67,247 32,83,223 83,117,207 206,225,255 232,241,250 253,255,249 232,239,226 248,255,249 206,220,214 248,247,226 255,253,239 254,246,246 251,242,252 255,250,255 255,254,255 252,255,245 254,255,244 245,252,249 241,247,255 206,215,255 85,97,205 64,83,220 28,59,212 20,63,226 22,74,240 40,92,193 185,213,255 239,237,237 255,255,220 255,255,211 245,252,225 228,252,255 222,245,255 234,238,255 255,243,255 255,248,255 255,240,255 219,217,247 202,230,255 153,207,255 62,133,196 97,124,234 103,127,227 109,130,212 113,126,188 113,122,160 126,132,151 165,170,171 202,207,198 249,255,241 253,255,244 233,241,224 248,255,240 14,18,6 2,4,0 13,11,0 15,11,0 22,22,22 0,0,0 50,50,50 142,142,142 127,127,127 182,182,182 222,222,222 248,248,248 62,62,62 1,1,1 7,7,7 14,14,14 0,0,0 121,121,121 255,255,255 242,242,242 242,247,246 232,234,234 230,232,232 245,245,245 255,255,255 255,255,255 255,255,255 255,255,255 254,252,252 252,252,252 251,253,253 249,254,253 247,253,252 245,253,252 244,252,251 241,252,250 88,181,255 45,164,250 20,162,249 32,170,247 66,171,228 168,232,255 218,252,245 242,255,229 255,255,231 255,255,234 252,251,247 232,248,255 212,243,255 197,222,254 237,236,255 247,225,255 178,240,255 180,230,255 191,224,250 111,123,147 163,157,176 255,246,255 255,242,251 255,243,245 248,245,241 247,254,249 244,255,252 221,237,230 232,245,243 249,254,255 247,243,248 255,253,255 241,241,241 115,115,115 0,0,0 2,2,2 2,2,2 18,18,18 0,0,0 30,30,30 114,114,114 156,156,156 187,187,187 190,190,190 192,192,192 181,181,181 126,126,126 61,61,61 0,0,0 7,7,7 4,4,4 0,0,0 36,36,36 244,244,244 247,247,247 255,255,255 254,254,254 254,254,254
245,254,255 249,254,255 254,255,253 255,255,251 255,254,251 255,254,253 255,254,254 252,254,255 250,255,255 248,255,252 251,255,251 234,241,234 245,252,249 246,255,255 237,247,255 231,242,255 222,228,255 154,171,255 43,77,214 7,57,239 3,66,255 0,51,255 1,63,255 25,76,233 69,104,208 161,183,235 229,241,253 249,255,244 241,247,230 253,255,247 247,255,253 228,239,243 255,253,239 255,255,251 255,247,254 247,239,250 255,249,254 255,255,248 250,255,237 244,255,236 218,232,230 221,235,255 190,204,255 67,87,212 47,77,242 13,57,248 8,61,255 8,68,255 26,82,193 185,219,255 245,244,253 255,255,227 255,255,218 247,252,225 229,250,252 226,247,255 239,245,255 255,250,255 255,233,243 245,228,255 223,233,255 134,176,255 32,102,209 0,84,200 61,92,225 41,70,191 62,86,186 118,140,212 146,163,206 129,144,160 121,135,129 136,151,130 185,200,172 235,249,221 238,251,227 253,255,242 164,166,154 5,1,0 10,1,0 19,7,7 4,4,4 0,0,0 12,12,12 163,163,163 237,237,237 255,255,255 255,255,255 231,231,231 9,9,9 7,7,7 0,0,0 14,14,14 6,6,6 219,219,219 253,253,253 255,255,255 239,244,243 230,232,232 229,231,231 246,246,246 255,255,255 255,255,255 252,250,250 250,248,248 255,254,254 255,255,255 253,255,255 251,255,255 248,254,253 240,248,247 234,242,241 229,240,238 65,185,255 17,169,250 0,171,240 9,180,236 52,175,219 151,227,250 193,242,240 212,250,228 234,255,229 247,255,242 232,252,255 165,219,244 125,209,244 128,204,240 218,246,255 255,241,255 220,252,255 224,246,255 227,234,253 127,118,138 181,162,179 255,248,255 255,248,255 255,246,253 255,254,255 238,244,243 242,255,254 235,252,249 243,255,255 232,240,240 253,255,255 220,217,219 94,94,94 0,0,0 2,2,2 7,7,7 0,0,0 89,89,89 174,174,174 243,243,243 253,253,253 252,252,252 250,250,250 252,252,252 255,255,255 255,255,255 255,255,255 251,251,251 239,239,239 103,103,103 0,0,0 0,0,0 41,41,41 255,255,255 243,243,243 250,250,250 250,250,250 250,250,250
238,255,255 245,255,254 255,255,250 255,255,248 255,253,251 255,252,255 252,252,255 247,253,255 244,255,252 246,255,240 246,250,225 255,255,237 242,243,227 246,253,255 219,231,255 224,242,255 187,204,255 67,96,205 34,82,237 0,64,255 0,40,255 0,63,255 7,64,247 38,77,206 148,170,241 224,237,255 244,251,244 255,255,244 246,250,238 251,255,255 234,234,248 250,249,255 255,252,244 255,253,255 249,243,255 246,238,255 255,250,253 255,255,243 252,255,234 246,255,240 237,255,251 230,252,255 195,215,255 72,100,218 25,70,235 0,56,252 0,63,255 0,69,255 30,86,193 178,211,255 241,246,255 255,255,242 255,255,230 251,254,238 233,249,248 236,255,255 248,255,255 235,230,231 244,239,254 225,233,255 126,156,243 34,86,210 6,75,222 7,81,239 49,84,211 57,91,205 101,132,225 177,203,255 225,247,255 220,242,248 170,190,177 130,149,122 122,140,109 153,168,140 193,205,183 238,244,233 222,220,220 29,18,28 23,5,22 12,0,11 0,0,0 9,9,9 17,17,17 116,116,116 255,255,255 243,243,243 240,240,240 129,129,129 0,0,0 14,14,14 6,6,6 1,1,1 64,64,64 240,240,240 229,229,229 255,255,255 250,255,254 244,246,246 240,242,242 250,250,250 255,255,255 255,255,255 245,243,243 236,234,234 247,245,245 248,248,248 251,253,253 251,255,255 250,255,255 245,253,252 240,248,247 234,245,243 60,180,255 6,168,240 0,175,228 9,187,228 59,181,221 157,227,255 194,241,255 212,250,254 228,253,249 244,254,255 220,243,255 107,182,226 53,173,219 72,180,214 203,243,255 255,240,246 240,247,255 247,249,255 248,239,249 138,118,130 180,152,165 255,247,255 255,249,255 255,245,254 255,253,255 243,250,253 232,247,249 239,255,255 243,255,255 232,240,240 253,255,255 88,88,88 11,11,11 0,0,0 18,18,18 0,0,0 137,137,137 248,248,248 255,255,255 239,239,239 255,255,255 248,248,248 250,250,250 255,255,255 255,255,255 247,247,247 247,247,247 255,255,255 240,240,240 156,156,156 16,16,16 10,10,10 20,20,20 250,250,250 245,245,245 233,233,233 254,254,254 254,254,254
233,255,255 243,255,253 255,255,248 255,255,247 255,253,250 255,251,255 250,250,255 243,252,255 235,249,245 252,255,239 255,255,220 255,255,227 244,241,220 233,238,247 210,226,255 199,222,255 98,135,225 26,74,192 24,89,248 0,69,255 0,52,255 6,69,255 30,74,227 104,130,224 219,231,255 248,253,254 253,255,244 247,255,241 250,255,255 237,237,251 243,231,255 255,238,255 253,244,241 247,244,255 237,238,255 241,238,255 255,251,254 255,255,236 251,255,228 244,255,237 222,250,231 227,252,255 206,229,255 107,142,239 34,91,237 1,77,254 0,70,255 0,68,248 39,85,193 159,189,255 228,236,255 255,250,252 252,249,235 253,255,245 234,250,239 244,255,249 214,224,218 243,254,255 206,226,255 93,130,215 24,78,203 14,75,225 20,78,237 27,79,239 49,87,183 125,162,247 194,228,255 213,242,255 218,242,255 234,255,252 242,255,243 234,253,226 168,185,158 118,130,110 113,122,112 163,164,168 125,118,133 63,48,75 24,2,37 18,0,30 16,16,16 5,5,5 0,0,0 17,17,17 234,234,234 255,255,255 248,248,248 54,54,54 2,2,2 0,0,0 11,11,11 0,0,0 160,160,160 234,234,234 233,233,233 255,255,255 251,255,255 253,255,255 248,250,250 250,250,250 255,255,255 255,255,255 246,244,244 233,231,231 243,241,241 245,245,245 248,250,250 250,255,254 250,255,255 248,255,255 248,255,255 244,255,253 84,181,255 24,170,235 0,180,219 15,191,222 61,179,220 151,217,255 175,226,255 183,236,255 196,234,255 216,236,255 190,225,255 73,166,229 18,164,222 43,169,203 198,235,239 255,230,216 251,246,243 255,254,254 255,248,249 151,128,132 168,139,148 255,243,253 255,247,255 255,241,252 241,238,247 246,254,255 238,253,255 236,251,253 231,245,244 238,246,245 165,167,167 2,0,0 0,0,0 2,2,2 10,10,10 81,81,81 237,237,237 250,250,250 240,240,240 255,255,255 254,254,254 255,255,255 255,255,255 250,250,250 248,248,248 253,253,253 255,255,255 255,255,255 255,255,255 202,202,202 0,0,0 6,6,6 39,39,39 251,251,251 247,247,247 255,255,255 255,255,255 255,255,255
