50 170
252,255,253 253,255,255 255,254,255 251,250,254 247,246,250 245,244,246 247,248,246 249,251,245 253,255,249 251,255,248 243,251,244 238,246,246 243,250,255 236,242,255 230,234,255 235,240,255 229,249,244 239,255,255 235,252,255 219,234,243 215,227,245 218,227,254 223,229,255 228,234,255 230,234,255 231,232,255 235,235,255 235,236,255 225,225,255 204,204,255 185,184,250 176,175,241 116,146,211 103,134,195 78,108,165 71,97,157 36,55,130 45,51,150 40,36,161 42,32,176 47,33,189 40,23,188 41,27,193 28,16,182 39,35,191 36,40,182 60,72,196 72,89,200 146,131,193 152,138,196 149,139,192 137,133,182 156,156,204 167,170,221 189,192,253 203,209,255 200,205,255 191,199,255 163,175,255 130,148,237 87,113,190 69,101,166 28,66,120 32,74,119 43,31,185 43,30,182 43,28,179 44,29,174 54,38,175 76,62,188 108,92,209 131,117,223 147,133,234 168,155,253 189,172,255 216,198,255 212,189,255 187,160,255 115,85,238 112,80,239 65,99,192 54,88,181 28,60,157 27,56,155 25,50,154 19,39,148 29,43,155 25,34,151 25,28,150 35,33,157 40,36,162 42,32,162 46,34,164 67,53,185 104,87,220 133,116,249 158,154,219 172,166,231 187,181,246 213,205,255 233,223,255 232,219,255 228,214,255 240,224,255 241,224,255 253,238,255 255,240,255 255,242,253 255,246,247 255,246,236 255,246,229 255,255,236 244,255,235 244,255,238 244,255,240 243,255,244 241,254,246 240,250,250 240,249,253 241,248,255 246,252,255 245,251,255 244,251,255 240,249,253 230,240,240 223,234,231 225,237,231 232,245,237 227,255,240 229,255,238 233,255,233 237,255,227 241,255,223 246,255,221 251,255,224 255,255,230 243,242,221 255,250,242 255,245,247 255,238,244 255,242,247 255,247,246 255,247,242 255,253,244 255,249,251 255,247,251 253,236,240 255,245,255 243,234,255 244,237,255 219,216,255 204,205,255 184,189,255 154,162,255 123,136,255 95,114,255 43,68,226 0,17,178 1,35,195 61,97,255 243,243,243 249,249,249 254,254,254 252,252,252 247,247,247 246,246,246 251,251,251 255,255,255 255,255,255 255,255,255
253,255,251 253,255,252 253,255,255 253,252,254 246,245,249 246,242,247 251,248,250 255,254,253 246,248,242 253,255,247 253,255,251 250,255,255 248,254,255 240,246,255 230,233,254 226,230,255 255,252,254 255,242,244 246,223,227 248,225,230 255,238,246 251,227,237 248,224,236 255,248,255 255,247,255 255,241,249 255,238,241 255,240,238 255,242,236 255,246,236 255,254,240 255,255,242 209,255,230 205,254,232 199,237,241 220,245,255 199,211,255 209,208,255 187,178,255 173,157,255 162,142,255 141,120,255 131,110,255 99,76,238 78,59,222 48,33,191 49,38,188 39,32,177 84,54,155 104,78,168 131,113,184 119,113,162 127,129,159 107,119,137 111,127,144 103,120,147 104,121,164 129,144,207 136,148,230 148,160,255 154,167,255 181,196,255 170,187,255 174,191,255 124,118,255 113,107,255 94,87,255 72,61,241 50,39,219 36,26,202 34,25,195 37,29,190 35,30,183 43,39,182 32,27,166 38,32,167 42,35,170 78,67,207 81,69,211 128,115,255 97,134,250 113,150,255 121,155,255 143,173,255 148,173,255 134,153,255 124,140,255 108,117,255 115,119,255 104,104,255 88,82,247 71,63,230 61,48,218 50,34,206 37,21,193 31,12,185 29,12,175 40,25,183 40,27,179 40,28,170 52,41,173 71,62,182 101,96,201 136,133,225 158,157,237 187,186,254 209,210,255 226,227,255 239,240,255 235,237,255 233,235,255 239,241,255 246,252,241 251,255,246 253,255,248 255,255,248 255,255,247 254,255,246 254,255,246 255,255,247 250,255,240 250,253,238 252,255,239 255,255,241 255,255,241 254,255,238 255,255,239 255,255,241 245,255,242 241,255,234 233,251,222 220,242,207 207,230,192 195,216,184 184,200,183 177,187,194 197,199,230 236,229,255 243,231,255 226,209,255 223,205,255 232,214,255 231,213,255 224,207,255 236,220,255 227,214,255 201,188,255 188,177,250 151,144,219 135,129,208 103,97,184 89,85,181 41,36,145 52,49,165 52,49,172 39,39,163 33,36,158 51,57,176 106,116,230 169,180,255 249,249,249 254,254,254 255,255,255 254,254,254 246,246,246 242,242,242 246,246,246 251,251,251 255,255,255 255,255,255
248,255,245 251,255,249 253,255,252 252,251,253 247,245,251 248,244,250 253,249,255 255,254,255 251,249,248 252,251,247 254,255,250 252,255,251 247,251,252 248,251,255 250,252,255 248,251,255 255,245,255 255,235,255 244,217,243 249,221,250 255,237,255 253,226,255 246,219,253 255,240,255 255,232,255 255,233,255 255,241,255 255,247,255 255,248,255 255,245,255 254,241,249 253,241,247 237,255,218 232,255,223 222,242,229 233,240,255 226,220,255 241,227,255 238,220,255 239,220,255 242,225,255 233,217,255 248,235,255 241,231,255 242,233,255 225,217,255 227,218,255 205,194,255 172,124,203 157,113,184 156,119,175 136,111,149 140,126,150 118,112,135 105,104,136 73,74,125 57,58,138 50,49,159 27,24,164 41,38,201 33,30,209 25,27,212 18,20,209 36,40,229 86,84,250 94,92,255 107,107,255 125,126,255 139,144,255 144,153,255 144,156,255 140,156,255 117,136,255 114,131,251 80,98,211 55,69,181 44,54,168 54,58,177 32,30,154 48,44,173 11,25,178 17,31,184 6,19,175 13,25,181 24,33,190 40,47,204 73,78,235 83,86,244 104,106,255 112,113,255 129,128,255 149,148,255 165,165,255 172,171,255 166,166,255 161,158,255 120,122,255 125,128,255 100,105,255 58,66,219 33,44,188 25,37,171 23,38,164 29,46,166 17,36,151 26,45,160 27,45,160 30,46,166 48,63,186 68,81,209 94,106,238 120,131,255 211,197,251 221,209,255 233,225,255 242,239,255 247,246,255 248,253,244 250,255,237 253,255,231 235,249,208 228,240,198 218,229,189 208,217,184 196,201,174 179,181,161 167,167,153 162,161,151 152,129,134 150,129,131 145,132,124 141,134,119 134,135,119 129,133,127 121,130,140 114,123,160 148,156,223 162,170,255 153,161,255 128,140,255 110,127,255 93,114,253 66,92,228 50,79,213 24,27,186 32,36,191 31,32,182 43,46,185 34,33,166 47,43,168 46,38,155 57,44,159 78,59,168 118,95,199 154,127,223 185,156,241 225,196,255 253,225,255 255,232,255 255,232,255 252,252,252 255,255,255 255,255,255 255,255,255 248,248,248 244,244,244 247,247,247 252,252,252 255,255,255 255,255,255
244,254,238 246,255,242 250,254,248 248,250,251 248,246,252 250,245,254 255,248,255 255,252,255 255,254,255 255,253,252 254,254,248 249,249,243 237,238,236 241,243,244 250,251,255 243,245,253 224,222,255 240,237,255 242,238,255 233,227,255 224,216,255 204,196,255 176,165,237 157,147,223 130,119,199 122,113,194 122,113,194 132,126,205 152,146,225 179,173,250 208,203,255 229,225,255 243,243,255 251,249,255 251,248,255 248,241,255 255,249,255 255,244,252 255,242,246 255,254,250 255,255,242 255,254,219 255,255,213 247,255,195 250,255,202 249,255,218 251,253,241 213,209,214 166,117,149 148,103,130 148,109,130 145,115,128 144,121,135 137,118,143 138,122,169 122,107,181 169,154,255 176,160,255 138,121,255 116,104,255 78,71,255 58,57,245 37,40,225 28,34,217 38,33,162 32,28,157 24,25,153 24,30,155 29,40,161 29,48,159 27,51,151 21,51,140 46,76,157 84,113,188 124,149,221 137,156,231 169,180,255 183,184,255 165,161,255 171,163,255 133,124,255 138,129,255 118,109,255 99,91,238 71,65,208 47,40,179 45,39,174 33,30,156 42,41,161 48,50,162 52,57,160 46,54,148 40,49,136 42,53,133 56,69,145 70,83,157 65,86,195 89,110,219 103,126,236 116,138,250 133,156,255 138,162,255 127,149,255 117,139,255 88,109,254 81,99,254 53,69,236 24,38,216 12,24,212 9,19,213 15,25,226 32,41,245 83,68,160 90,77,163 100,92,163 111,108,158 115,119,148 117,127,134 117,134,121 119,138,113 121,140,107 118,138,103 120,136,105 125,136,116 126,134,124 122,126,127 121,120,130 122,119,134 166,127,159 161,126,152 152,126,140 142,125,128 132,126,121 123,124,122 113,119,130 104,113,146 76,89,145 53,67,149 28,47,146 21,46,156 25,55,166 8,46,154 0,40,141 2,50,146 38,50,208 58,71,223 77,88,232 113,122,255 126,134,255 165,166,255 185,182,255 213,203,255 227,208,255 237,210,255 238,208,255 250,214,255 255,235,255 255,243,255 255,241,245 255,245,241 250,250,250 253,253,253 255,255,255 255,255,255 252,252,252 251,251,251 254,254,254 255,255,255 255,255,255 255,255,255
245,255,237 246,255,240 247,255,245 249,251,251 251,248,255 254,248,255 255,247,255 255,249,255 255,252,255 253,248,247 255,255,251 255,255,251 249,249,243 255,255,252 255,255,254 247,247,247 228,239,255 192,203,255 133,144,206 77,86,154 45,51,126 46,53,133 55,59,147 48,53,146 48,52,147 43,49,146 44,50,147 47,54,151 46,54,148 42,50,143 39,50,140 41,52,142 70,39,172 95,71,179 125,112,180 154,151,177 244,248,242 254,255,239 255,255,242 255,255,248 255,255,244 247,249,220 255,255,219 252,255,202 254,255,212 251,255,232 229,230,240 159,150,190 138,128,141 134,126,133 149,146,142 166,166,154 135,141,124 121,128,115 121,125,126 125,126,147 157,151,198 229,219,255 234,221,255 226,216,255 212,204,255 229,226,255 228,229,255 202,207,255 218,212,255 207,201,255 187,183,248 161,159,235 132,134,218 101,107,196 73,83,171 56,69,155 52,65,143 53,68,137 50,61,123 0,0,49 0,0,47 0,0,34 0,0,37 12,0,48 0,0,53 0,0,63 0,0,58 0,0,65 7,0,76 20,9,89 45,37,114 46,41,116 34,31,103 22,21,89 11,14,75 16,20,78 29,37,90 35,45,93 24,37,83 12,25,69 18,32,81 16,27,84 11,20,88 15,21,104 19,23,125 15,13,136 18,15,155 36,31,190 39,33,206 54,49,235 67,61,255 74,71,255 78,77,255 64,64,255 45,48,253 42,45,250 111,107,166 112,109,164 112,112,160 116,117,155 118,122,150 118,125,142 118,125,134 115,124,127 119,127,127 119,124,125 122,125,130 129,128,138 130,126,145 130,121,147 130,120,150 132,121,154 122,108,150 123,112,145 122,118,137 122,125,129 124,133,123 125,137,125 125,136,133 123,133,143 116,121,152 126,127,177 130,131,192 140,141,209 162,166,231 181,188,245 197,209,255 218,232,255 217,225,255 224,232,255 221,229,255 232,241,255 222,229,255 234,239,255 232,234,255 243,241,255 246,241,255 255,246,255 255,248,255 255,250,255 255,253,255 255,251,242 255,248,231 255,255,238 251,251,251 251,251,251 251,251,251 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255
249,255,240 249,255,242 249,255,247 252,254,254 255,252,255 255,250,255 255,249,255 255,247,255 255,253,255 254,248,249 255,255,250 255,255,247 245,243,235 250,250,244 254,253,249 234,235,231 129,140,202 74,84,148 45,54,122 50,57,130 50,58,135 52,59,139 51,59,142 38,45,130 48,58,142 44,54,138 42,55,134 44,57,135 42,59,132 39,58,126 40,60,125 43,64,126 57,13,226 61,29,200 69,58,162 94,103,137 232,252,239 244,255,238 243,255,245 237,240,254 250,246,255 238,237,255 248,255,255 232,248,231 232,248,241 228,233,255 195,186,255 107,85,203 97,126,153 90,121,136 107,143,137 149,189,161 127,169,122 124,165,104 115,149,88 119,145,91 144,161,117 223,230,197 248,247,221 255,255,235 255,252,219 255,255,212 255,255,214 255,255,208 255,255,241 254,250,245 245,239,255 235,226,255 224,214,255 216,205,255 214,202,255 213,201,255 219,209,255 174,165,255 114,105,178 4,0,47 17,3,37 9,0,11 18,2,9 20,2,3 11,6,3 18,13,12 4,0,1 2,0,6 2,0,10 2,0,16 9,4,31 0,0,27 0,0,33 0,0,37 0,0,42 0,0,44 0,0,43 0,0,44 0,0,46 0,0,48 9,1,32 4,0,34 4,0,47 14,0,76 10,0,94 0,0,104 30,0,157 86,51,232 54,20,215 54,21,225 42,15,219 33,11,213 35,19,214 29,20,207 24,19,200 31,28,204 128,135,138 123,130,133 119,125,130 120,122,132 122,124,135 125,124,140 126,121,142 126,117,143 131,119,147 131,116,148 133,116,149 136,119,153 137,117,152 132,111,149 134,111,149 137,114,152 96,116,157 99,120,151 102,128,142 107,134,131 111,138,122 112,138,115 116,134,117 120,127,124 148,143,158 226,210,241 255,239,255 255,229,255 255,221,255 255,238,255 255,245,255 255,242,255 255,255,226 255,255,227 255,255,218 255,255,226 254,255,218 255,255,228 251,255,227 252,255,235 247,255,240 245,255,246 232,244,238 225,241,234 238,255,248 239,255,247 236,255,243 234,255,239 254,254,254 252,252,252 250,250,250 252,252,252 255,255,255 255,255,255 254,254,254 252,252,252 255,255,255 255,255,255
252,252,255 252,255,253 254,255,244 255,255,241 255,255,244 255,252,251 255,246,255 255,245,255 255,252,255 247,251,240 250,255,239 248,255,241 223,235,239 239,242,255 165,155,245 62,44,161 33,14,171 61,46,191 42,33,154 38,34,129 84,87,155 75,81,128 107,113,150 118,123,156 151,152,190 146,143,189 131,124,181 106,97,160 80,69,137 65,54,122 65,54,122 70,59,127 59,58,132 65,64,130 61,63,117 75,78,116 243,249,255 242,249,255 228,234,233 232,236,231 235,236,232 253,252,248 248,244,243 255,254,255 248,243,244 241,237,236 141,137,136 134,131,127 127,127,127 121,121,121 147,147,147 255,255,255 207,207,207 120,120,120 131,131,131 122,122,122 130,130,130 152,152,152 255,255,255 255,255,255 243,243,243 254,254,254 255,255,255 218,218,218 232,232,232 240,240,240 248,248,248 251,251,251 253,253,253 254,254,254 251,251,251 246,246,246 247,247,247 253,253,253 250,250,250 146,146,146 95,95,95 33,33,33 10,10,10 2,2,2 0,2,0 8,9,5 13,14,10 0,1,0 6,6,6 5,4,6 0,0,4 3,0,9 0,0,8 24,19,34 2,0,13 1,0,15 18,10,33 12,4,27 0,0,17 10,1,27 0,0,10 19,22,37 0,0,17 6,7,35 8,8,44 0,0,35 43,42,98 206,203,255 214,211,255 207,202,255 201,197,255 167,161,255 158,152,255 159,152,255 132,124,255 131,124,255 130,113,157 130,116,150 128,123,138 126,130,124 123,137,113 121,140,107 117,141,107 114,139,111 100,126,110 111,136,132 104,132,133 91,123,122 92,129,119 95,139,116 94,145,108 98,151,108 88,89,203 97,103,200 101,111,181 103,119,156 111,129,136 115,134,119 133,147,123 157,166,145 173,174,164 252,245,250 255,248,255 255,245,255 250,235,255 255,245,255 248,238,255 255,248,255 255,255,255 252,252,252 239,239,239 233,233,233 247,247,247 255,255,255 239,239,239 254,254,254 254,254,254 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 250,250,250 244,244,244 252,252,252 255,255,255 248,248,248 255,255,255 243,243,243 252,252,252 255,255,255 247,247,247 254,254,254 254,254,254
252,252,255 253,255,254 255,255,247 255,255,242 255,255,247 255,255,254 255,249,255 255,247,255 249,245,251 255,255,249 241,253,231 246,255,244 243,254,255 176,178,226 81,72,163 68,52,170 72,58,194 42,32,156 64,60,163 92,92,170 162,168,221 207,216,250 232,243,255 242,249,255 216,220,244 229,231,255 245,241,255 246,240,255 230,223,255 206,199,250 183,178,229 172,168,217 90,89,155 83,83,143 71,73,121 85,90,123 230,236,255 242,248,255 233,238,237 235,239,234 239,240,236 248,246,245 255,255,255 235,230,231 255,254,255 167,163,162 135,133,132 128,127,123 133,133,133 122,122,122 219,219,219 249,249,249 255,255,255 170,170,170 121,121,121 136,136,136 124,124,124 141,141,141 204,204,204 253,253,253 255,255,255 246,246,246 255,255,255 238,238,238 249,249,249 245,245,245 239,239,239 236,236,236 243,243,243 253,253,253 255,255,255 252,252,252 255,255,255 240,240,240 255,255,255 254,254,254 255,255,255 255,255,255 230,230,230 15,15,15 7,8,4 1,2,0 0,1,0 15,16,14 143,143,143 198,197,199 191,190,194 186,183,192 175,171,182 156,152,164 119,113,130 105,99,118 67,60,81 77,69,92 65,57,80 58,50,73 41,43,54 0,0,11 1,3,21 0,0,18 0,0,23 21,21,61 0,0,45 59,59,119 53,50,122 60,56,138 88,85,177 95,91,194 112,107,216 138,131,246 127,120,241 126,118,242 130,122,139 130,124,135 128,128,128 126,132,121 123,134,118 121,133,121 117,128,132 114,120,149 114,115,173 117,110,195 108,98,205 100,90,210 96,86,210 79,72,193 63,60,176 66,64,177 72,65,199 55,52,168 63,65,153 131,138,193 218,229,251 244,255,255 250,255,245 250,255,239 242,242,230 255,255,252 238,231,236 252,243,253 255,250,255 255,254,255 239,240,236 244,247,238 252,252,252 218,218,218 255,255,255 251,251,251 234,234,234 247,247,247 255,255,255 254,254,254 253,253,253 253,253,253 254,254,254 253,253,253 250,250,250 250,250,250 255,255,255 255,255,255 255,255,255 252,252,252 255,255,255 244,244,244 255,255,255 255,255,255 228,228,228 255,255,255 255,255,255 255,255,255
248,251,255 251,254,252 252,255,247 254,255,244 255,255,248 255,253,254 255,249,255 255,247,255 251,246,255 253,255,252 244,255,239 244,255,249 222,233,247 98,100,154 33,25,120 68,53,174 61,54,158 42,39,131 154,155,229 198,205,255 222,233,255 239,253,255 237,250,252 235,247,247 242,251,255 243,247,255 241,243,255 237,237,255 233,232,255 232,231,255 232,234,255 234,236,255 240,237,255 236,236,255 219,220,255 206,210,235 248,251,255 244,249,252 232,237,235 243,244,240 247,248,244 255,255,254 255,253,253 255,253,255 215,212,214 128,126,126 130,131,129 130,131,127 120,120,120 171,171,171 251,251,251 253,253,253 255,255,255 231,231,231 120,120,120 127,127,127 121,121,121 140,140,140 133,133,133 248,248,248 255,255,255 255,255,255 241,241,241 255,255,255 255,255,255 249,249,249 234,234,234 230,230,230 242,242,242 255,255,255 255,255,255 252,252,252 251,251,251 247,247,247 254,254,254 255,255,255 231,231,231 248,248,248 255,255,255 0,0,0 5,6,2 4,5,1 0,1,0 6,7,5 189,189,189 255,254,255 253,252,255 251,249,255 253,250,255 255,251,255 242,238,250 251,246,255 244,238,255 255,249,255 231,225,244 255,248,255 250,254,255 150,153,161 0,4,15 0,3,18 0,0,19 0,0,22 45,45,85 100,100,148 104,102,161 76,75,143 67,65,141 42,39,124 29,24,115 51,47,143 65,59,160 62,58,161 130,129,125 128,131,122 128,132,120 126,133,118 124,132,122 121,127,134 119,118,152 116,105,177 73,50,164 64,32,187 53,13,202 54,9,220 57,9,235 45,0,229 41,0,226 57,11,242 44,31,169 34,24,148 57,53,148 141,141,205 224,229,255 246,254,255 237,245,235 239,244,229 255,255,247 255,255,249 239,234,231 255,255,252 255,254,244 244,247,231 247,255,230 255,255,234 255,255,255 238,238,238 208,208,208 255,255,255 253,253,253 255,255,255 243,243,243 229,229,229 254,254,254 254,254,254 255,255,255 253,253,253 243,243,243 235,235,235 243,243,243 255,255,255 254,254,254 252,252,252 255,255,255 230,230,230 229,229,229 249,249,249 250,250,250 255,255,255 251,251,251 251,251,251
244,247,252 245,250,249 248,253,244 251,255,243 254,255,246 254,251,253 254,247,255 254,246,255 254,250,255 249,253,254 248,255,252 236,250,249 131,141,165 57,58,119 52,44,144 55,41,166 57,57,127 93,94,155 220,225,255 239,248,255 227,240,248 239,253,247 230,245,231 246,255,243 250,255,247 250,255,251 249,254,252 248,252,253 249,254,255 250,255,255 250,255,255 250,255,255 224,223,255 235,234,255 239,241,255 243,246,255 248,253,255 243,246,244 245,247,241 255,255,252 255,255,254 255,255,255 246,242,247 255,254,255 137,136,138 125,127,127 133,136,134 129,133,128 135,135,135 244,244,244 255,255,255 255,255,255 250,250,250 253,253,253 176,176,176 117,117,117 129,129,129 131,131,131 116,116,116 198,198,198 255,255,255 255,255,255 242,242,242 255,255,255 255,255,255 251,251,251 242,242,242 242,242,242 251,251,251 255,255,255 255,255,255 246,246,246 248,248,248 255,255,255 253,253,253 255,255,255 254,254,254 242,242,242 249,249,249 1,1,1 0,1,0 6,7,5 1,2,0 0,1,0 191,191,191 249,248,250 253,252,255 255,254,255 250,248,254 249,246,255 209,205,216 159,155,167 172,168,180 243,238,253 255,250,255 245,240,255 242,247,246 167,172,173 1,6,9 0,2,10 12,15,29 0,2,21 91,94,122 219,220,254 216,215,255 205,205,253 223,222,255 222,221,255 194,191,255 184,181,253 168,164,239 133,129,205 128,127,129 128,129,127 126,131,122 126,133,120 124,132,121 123,128,129 121,121,145 117,111,166 107,91,179 109,84,206 103,70,221 99,62,232 101,62,242 97,59,241 99,64,245 115,80,255 124,117,222 141,136,228 174,172,242 217,220,255 244,250,255 247,253,252 246,252,241 255,255,247 253,251,243 255,254,253 253,246,249 255,254,255 251,249,248 241,245,234 253,255,242 225,235,212 96,96,96 26,26,26 1,1,1 109,109,109 244,244,244 224,224,224 255,255,255 255,255,255 255,255,255 253,253,253 255,255,255 255,255,255 247,247,247 234,234,234 236,236,236 249,249,249 255,255,255 255,255,255 247,247,247 239,239,239 212,212,212 239,239,239 255,255,255 147,147,147 113,113,113 113,113,113
243,248,251 244,250,249 246,253,246 249,254,245 252,253,249 252,251,255 252,248,255 252,246,255 247,244,255 245,248,255 237,248,252 197,208,222 57,66,103 47,49,120 64,59,164 45,33,159 67,70,115 154,159,198 225,232,255 241,250,255 240,251,248 246,255,245 248,255,240 251,255,241 245,254,234 245,252,237 247,253,242 250,255,246 253,255,249 250,255,247 246,255,242 242,252,236 246,245,255 239,239,255 240,241,251 253,255,255 253,255,252 255,255,249 252,253,244 245,245,239 255,255,254 254,250,255 253,251,255 181,179,185 122,123,127 120,124,125 129,134,132 122,129,124 195,195,195 255,255,255 255,255,255 240,240,240 255,255,255 239,239,239 241,241,241 146,146,146 138,138,138 116,116,116 142,142,142 127,127,127 246,246,246 253,253,253 255,255,255 248,248,248 251,251,251 253,253,253 254,254,254 254,254,254 255,255,255 255,255,255 254,254,254 246,246,246 229,229,229 252,252,252 243,243,243 243,243,243 255,255,255 255,255,255 235,235,235 13,13,13 5,6,4 7,8,6 3,4,2 4,4,4 197,197,197 253,253,253 251,250,252 248,247,249 253,252,255 77,75,81 26,24,30 5,3,9 4,1,10 85,82,91 253,250,255 241,238,247 249,255,250 251,255,254 46,51,50 2,6,7 0,0,4 3,5,15 180,183,197 248,249,255 236,238,255 223,223,253 229,230,255 237,236,255 221,220,255 229,227,255 243,240,255 223,220,255 128,120,143 126,123,139 126,126,132 126,130,124 124,133,120 123,134,118 121,132,124 121,127,132 198,200,224 226,225,255 237,234,255 230,227,255 231,228,255 231,232,255 227,230,255 227,231,255 216,218,255 228,231,255 232,238,255 237,246,255 246,255,250 246,253,238 240,246,229 247,247,235 255,253,252 255,251,255 252,240,255 255,245,255 253,244,255 255,251,255 231,230,239 103,104,108 8,8,8 0,0,0 6,6,6 12,12,12 39,39,39 216,216,216 254,254,254 228,228,228 255,255,255 251,251,251 252,252,252 255,255,255 255,255,255 249,249,249 251,251,251 255,255,255 255,255,255 255,255,255 245,245,245 255,255,255 244,244,244 253,253,253 196,196,196 11,11,11 0,0,0 0,0,0
245,252,255 248,254,253 249,255,251 250,255,251 253,255,254 252,252,255 252,250,255 251,248,255 241,241,255 248,251,255 226,235,249 145,154,181 52,59,109 57,58,139 48,42,153 51,42,169 78,79,113 202,204,234 228,232,251 246,251,255 250,255,255 248,253,244 241,245,233 235,240,225 255,255,247 255,255,246 247,248,239 243,244,235 243,246,237 249,253,242 253,255,247 253,255,245 242,242,248 236,235,237 241,242,240 254,255,246 250,252,240 255,255,246 255,255,248 255,255,251 253,248,249 255,253,255 228,225,234 113,112,121 133,136,141 131,136,137 106,115,112 128,138,132 165,165,165 154,154,154 165,165,165 165,165,165 161,161,161 163,163,163 161,161,161 127,127,127 132,132,132 124,124,124 136,136,136 120,120,120 181,181,181 255,255,255 255,255,255 249,249,249 252,252,252 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 253,253,253 250,250,250 254,254,254 255,255,255 245,245,245 234,234,234 252,252,252 246,246,246 13,13,13 0,0,0 0,0,0 6,6,6 11,11,11 150,150,150 192,192,192 195,195,195 191,190,192 191,190,192 13,12,14 0,0,1 6,5,7 0,0,3 0,0,3 223,222,226 255,254,255 246,250,244 251,255,249 253,255,252 227,230,228 197,199,199 250,254,255 251,254,255 251,253,255 251,252,255 251,251,255 249,249,255 250,250,255 245,244,255 241,239,255 250,247,255 232,229,254 126,118,149 126,120,145 126,124,136 126,129,127 124,133,120 124,136,114 123,136,114 123,135,117 204,216,204 238,248,242 248,255,255 233,244,241 234,248,237 241,255,239 236,255,230 231,254,222 238,245,255 239,247,255 223,233,233 212,222,210 220,229,209 225,233,210 221,223,204 217,215,205 253,246,249 255,246,255 250,237,255 249,235,255 245,236,255 253,248,255 208,205,221 2,2,14 0,0,0 19,19,19 0,0,0 7,7,7 16,16,16 0,0,0 179,179,179 252,252,252 255,255,255 252,252,252 248,248,248 247,247,247 250,250,250 253,253,253 253,253,253 253,253,253 243,243,243 252,252,252 255,255,255 251,251,251 255,255,255 254,254,254 86,86,86 0,0,0 2,2,2 2,2,2
247,255,255 248,255,255 250,255,255 251,255,255 251,255,255 253,253,255 252,251,255 249,249,255 245,245,255 246,250,255 226,233,255 92,100,140 63,68,131 64,65,155 41,36,151 54,46,176 141,136,167 241,237,255 236,233,255 246,243,255 251,248,255 253,249,254 255,254,255 255,254,255 251,245,246 252,246,247 253,248,250 255,250,252 252,250,250 251,249,248 248,249,247 248,249,245 255,255,251 253,254,245 255,255,248 255,255,243 248,249,233 240,240,224 253,251,240 255,255,251 254,249,250 248,244,250 169,165,176 114,115,125 126,129,137 135,142,145 105,116,114 129,141,135 138,138,138 118,118,118 119,119,119 142,142,142 114,114,114 139,139,139 115,115,115 133,133,133 125,125,125 136,136,136 121,121,121 140,140,140 122,122,122 227,227,227 251,251,251 253,253,253 252,252,252 255,255,255 255,255,255 253,253,253 251,251,251 254,254,254 255,255,255 255,255,255 251,251,251 242,242,242 253,253,253 251,251,251 250,250,250 255,255,255 254,254,254 0,0,0 12,12,12 1,1,1 12,12,12 0,0,0 11,11,11 3,3,3 0,0,0 0,0,0 0,0,0 8,8,8 14,14,14 3,3,3 3,3,3 10,10,10 222,222,222 243,243,243 254,255,251 238,239,235 248,249,245 255,255,252 238,239,237 255,255,254 253,254,252 249,249,249 246,246,246 251,250,252 240,239,241 252,251,253 253,252,255 247,246,250 255,254,255 251,250,254 126,120,145 126,122,141 126,125,135 126,129,127 124,132,121 124,134,118 124,134,118 124,132,121 160,165,163 174,177,181 166,168,176 148,150,158 145,148,152 145,150,148 139,147,137 137,146,133 124,124,140 130,132,143 125,128,132 122,126,121 129,133,122 135,135,121 142,140,129 156,152,147 245,238,241 245,235,247 251,242,255 254,247,255 243,240,249 244,246,246 207,214,207 0,4,0 0,0,0 0,0,0 25,25,25 3,3,3 0,0,0 12,12,12 19,19,19 208,208,208 242,242,242 248,248,248 249,249,249 245,245,245 247,247,247 252,252,252 246,246,246 234,234,234 225,225,225 253,253,253 255,255,255 245,245,245 251,251,251 250,250,250 55,55,55 25,25,25 0,0,0 0,0,0
