50 170
254,254,254 242,242,242 240,240,240 249,249,249 252,252,252 245,245,245 245,245,245 251,251,251 255,255,255 252,252,252 250,250,250 249,249,249 255,255,255 250,250,250 74,74,74 15,15,15 6,6,6 0,0,0 0,0,0 43,43,43 245,245,245 255,255,255 255,255,255 237,237,237 240,240,240 239,239,239 243,243,243 250,250,250 251,251,251 244,244,244 235,235,235 231,231,231 219,236,232 241,252,249 246,251,249 253,255,252 243,250,245 243,255,253 220,235,231 251,255,255 255,250,255 255,231,248 255,231,255 255,237,255 228,232,255 171,242,255 86,224,237 11,190,197 0,175,204 25,188,221 93,218,255 172,239,255 234,238,255 255,239,255 255,242,255 255,241,253 255,248,255 255,254,255 243,255,255 233,255,248 228,249,240 237,244,241 255,242,250 255,243,255 255,255,242 255,248,241 245,247,255 230,249,255 186,228,255 123,187,235 90,170,217 99,182,220 142,216,244 200,255,255 205,236,251 235,245,255 247,244,255 231,226,255 242,241,255 212,212,255 253,255,239 255,255,241 255,255,241 254,255,237 249,255,229 255,255,231 249,255,220 255,255,226 255,255,230 254,255,234 251,255,241 252,252,252 254,250,255 252,246,255 244,236,255 236,227,253 239,255,231 248,255,241 250,255,245 249,254,245 252,253,251 255,253,255 255,250,255 242,232,245 253,243,255 255,248,255 255,254,255 255,255,252 241,248,235 240,252,232 243,255,233 237,255,226 255,255,246 255,254,246 255,253,248 255,253,250 255,254,253 255,253,255 255,251,254 255,249,254 255,250,253 252,245,248 255,249,250 255,250,247 252,249,241 255,255,248 255,255,247 255,255,245 253,252,254 255,254,255 255,255,255 255,255,254 253,254,250 252,254,248 253,255,249 255,255,251 252,254,248 252,253,249 251,251,251 251,250,254 254,251,255 252,248,255 248,244,255 245,240,255 246,255,247 248,255,248 248,255,247 248,255,245 248,255,244 247,255,241 242,255,235 239,251,231 250,255,244 235,244,231 249,251,245 246,244,244 255,252,255 247,237,250 253,241,255 255,240,255 255,255,227 255,255,234 234,235,209 242,244,224 255,255,244 246,255,244 246,255,251 243,255,252 236,254,247 234,255,246
255,255,255 249,249,249 248,248,248 255,255,255 255,255,255 252,252,252 246,246,246 248,248,248 248,248,248 255,255,255 255,255,255 251,251,251 255,255,255 249,249,249 29,29,29 0,0,0 0,0,0 11,11,11 3,3,3 15,15,15 170,170,170 246,246,246 248,248,248 255,255,255 246,246,246 247,247,247 249,249,249 254,254,254 255,255,255 251,251,251 245,245,245 241,241,241 239,251,245 213,227,221 213,231,224 219,242,234 237,255,252 227,244,240 251,255,255 251,233,240 255,233,248 255,233,255 255,235,255 255,244,255 194,230,255 103,203,228 15,174,194 0,191,208 60,203,210 107,222,233 181,245,255 237,250,255 255,240,255 255,234,250 255,241,249 249,248,250 238,254,253 237,255,254 245,254,255 255,251,255 255,248,255 255,246,255 255,245,255 254,246,255 255,249,255 255,243,255 255,234,255 255,234,255 249,241,255 209,237,255 141,211,251 81,183,225 69,182,225 79,181,229 58,133,189 80,123,186 123,142,210 142,149,222 168,174,249 178,184,255 160,211,214 186,231,244 186,223,249 201,227,255 216,235,255 220,235,255 219,228,255 219,223,252 248,246,255 244,237,255 237,223,255 229,212,255 233,215,254 245,230,255 255,246,255 255,253,255 233,247,241 245,255,253 248,255,255 245,250,251 245,246,250 254,250,255 255,251,255 255,249,255 255,252,255 253,247,252 253,250,252 252,255,253 245,253,246 246,255,246 246,255,247 240,255,241 253,255,239 253,255,239 255,255,242 255,255,245 255,255,247 255,255,248 254,255,248 252,255,246 255,255,248 255,255,247 255,255,244 248,254,235 232,240,217 237,246,219 250,255,229 250,255,229 254,252,255 255,254,255 255,254,255 255,255,255 253,254,252 252,253,249 253,255,249 255,255,251 255,255,252 243,244,242 244,243,245 255,253,255 255,251,255 251,246,255 251,245,255 254,248,255 231,249,232 232,251,236 231,251,239 228,249,240 228,249,246 230,251,252 229,249,254 228,245,254 235,249,255 224,233,247 239,243,255 237,235,254 253,244,255 255,245,255 255,248,255 255,245,255 251,243,244 253,246,251 247,240,253 252,246,255 228,224,255 203,202,246 216,218,255 217,222,255 224,230,255 221,231,255
255,255,255 250,250,250 251,251,251 255,255,255 255,255,255 246,246,246 237,237,237 235,235,235 241,241,241 255,255,255 255,255,255 251,251,251 255,255,255 250,250,250 20,20,20 7,7,7 12,12,12 14,14,14 0,0,0 0,0,0 83,83,83 252,252,252 255,255,255 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 243,240,236 250,255,252 222,245,237 166,200,190 3,34,25 55,70,66 81,73,74 129,97,108 155,115,133 255,245,255 248,247,255 172,210,240 112,192,223 68,185,216 21,167,197 42,199,232 143,228,224 188,242,242 242,251,255 255,248,254 255,242,249 249,240,243 227,250,246 214,255,255 209,255,249 227,254,250 255,250,252 255,246,255 255,245,255 255,247,255 248,249,255 229,251,255 228,234,255 253,244,255 255,242,255 255,231,255 255,235,255 248,247,255 199,246,255 138,228,255 59,178,223 42,166,226 68,174,251 91,168,255 102,150,252 66,94,202 17,34,144 37,50,160 0,43,174 6,49,196 0,28,197 12,24,212 45,47,236 74,68,245 117,106,255 126,112,247 132,113,232 172,147,255 212,185,255 233,205,255 236,215,255 237,225,255 237,236,246 237,243,232 243,248,255 228,234,255 224,228,247 244,247,255 251,252,255 246,244,250 246,243,245 255,255,254 255,252,251 244,243,239 249,250,248 251,255,255 247,255,255 237,246,249 233,245,249 231,243,249 242,255,241 244,255,244 246,255,247 246,255,249 246,255,250 245,254,251 244,252,251 243,252,249 239,248,245 240,251,243 246,255,246 245,255,242 236,252,229 241,255,231 248,255,235 247,255,234 253,250,255 254,252,255 255,254,255 255,254,255 253,253,253 252,253,249 253,254,250 255,255,252 252,253,251 248,248,248 254,253,255 254,251,255 247,242,255 253,247,255 255,248,255 242,234,255 239,255,255 234,250,255 223,240,255 210,228,255 208,225,255 210,228,255 209,227,255 205,221,255 200,212,255 211,219,255 235,237,255 233,231,255 219,213,244 255,246,255 254,240,252 251,235,242 253,237,255 194,178,232 198,181,248 191,175,255 169,155,255 192,178,255 180,169,255 132,122,255 122,114,255 118,114,255
255,255,255 253,253,253 255,255,255 255,255,255 253,253,253 242,242,242 234,234,234 233,233,233 244,244,244 255,255,255 250,250,250 249,249,249 255,255,255 241,241,241 14,14,14 5,5,5 0,0,0 3,3,3 6,6,6 0,0,0 13,13,13 193,193,193 255,255,255 255,255,255 252,252,252 255,255,255 255,255,255 250,250,250 247,247,247 250,250,250 254,254,254 255,255,255 255,254,251 233,230,225 239,255,251 21,57,45 0,6,0 1,6,4 46,24,29 36,1,15 48,30,47 227,249,255 166,239,255 75,189,212 43,173,202 50,171,210 74,175,220 131,214,255 208,243,239 245,254,251 255,252,250 255,249,246 255,253,251 234,251,248 204,252,246 205,255,255 213,255,249 238,255,248 255,250,251 255,245,255 255,244,255 255,248,255 235,252,255 210,255,250 222,246,255 237,248,255 255,249,255 255,247,255 255,243,255 255,244,252 233,248,255 201,252,255 171,255,255 101,203,245 75,180,243 61,152,237 113,183,255 147,195,255 58,87,226 0,18,165 0,0,244 0,9,255 0,10,255 10,10,255 19,7,255 21,2,243 59,43,238 40,26,182 57,42,177 58,40,171 56,31,169 60,35,173 89,68,194 133,125,220 172,175,236 187,199,239 205,203,255 229,227,255 244,241,255 239,238,255 240,240,255 251,252,255 255,255,251 249,251,239 255,255,245 252,255,244 253,255,251 250,255,255 238,244,255 232,237,255 234,240,255 234,241,255 233,242,255 235,243,255 237,244,255 236,243,255 235,241,255 234,239,255 234,239,255 235,240,255 230,236,255 220,227,252 225,234,254 238,249,255 240,253,255 240,255,255 237,253,252 226,243,240 250,246,255 252,249,255 254,252,255 253,252,255 252,252,252 252,253,251 254,255,251 255,255,252 253,254,252 255,254,255 255,253,255 246,242,253 244,238,255 255,248,255 220,211,237 137,128,155 91,98,155 90,97,160 85,91,168 75,83,176 73,82,193 73,80,207 59,67,204 44,51,190 43,48,180 31,33,151 37,37,131 46,43,112 78,72,113 204,196,213 252,242,242 255,255,247 234,219,255 72,59,135 45,30,122 73,57,169 55,39,176 43,27,188 27,11,196 24,10,212 22,7,223 18,4,229
255,255,255 255,255,255 255,255,255 255,255,255 250,250,250 242,242,242 241,241,241 245,245,245 251,251,251 255,255,255 247,247,247 249,249,249 255,255,255 215,215,215 5,5,5 0,0,0 0,0,0 2,2,2 14,14,14 0,0,0 8,8,8 106,106,106 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 248,248,248 255,247,247 255,247,243 173,188,180 0,22,11 0,5,0 9,1,1 30,0,4 23,0,6 19,28,42 166,245,255 65,215,226 12,201,216 9,184,210 51,169,211 143,190,251 223,220,255 244,249,250 255,255,252 255,253,248 255,250,243 250,255,252 224,255,252 206,246,244 222,255,250 240,255,248 255,255,246 255,252,247 255,251,251 255,249,253 255,253,252 230,255,245 211,255,242 228,255,247 226,255,242 233,252,243 251,255,252 255,255,252 255,250,247 255,246,240 249,252,243 219,248,239 202,255,255 175,254,255 90,176,228 58,138,227 86,147,255 54,93,252 8,31,210 5,10,255 5,5,255 3,0,252 8,0,248 24,9,231 77,72,233 198,208,255 210,227,255 190,209,246 162,173,235 110,107,216 58,44,199 32,15,196 31,17,202 29,24,199 23,24,188 105,96,183 182,173,253 237,229,255 233,228,255 229,226,251 250,253,255 255,255,247 250,255,233 248,255,228 247,254,233 246,254,243 241,245,250 238,241,255 243,244,255 231,232,255 198,199,255 215,213,255 216,213,255 217,214,255 216,212,255 214,209,255 213,208,255 216,210,255 218,213,255 222,218,255 208,205,255 213,212,255 225,226,255 220,224,255 214,220,255 220,227,255 225,233,255 248,244,255 249,245,255 251,248,255 252,251,255 251,250,252 252,252,252 254,255,253 255,255,254 255,255,255 251,250,252 253,250,255 249,245,255 248,242,255 255,247,255 211,202,229 121,111,141 74,68,179 66,60,179 47,40,177 31,26,185 31,26,207 35,30,229 25,21,227 9,5,211 21,18,211 30,28,194 101,98,231 135,133,223 173,170,220 250,248,255 255,255,242 249,245,216 235,234,255 226,226,255 201,198,255 117,113,218 41,36,169 40,33,197 42,35,226 13,5,220 16,8,239 12,5,246
255,255,255 255,255,255 255,255,255 252,252,252 245,245,245 241,241,241 247,247,247 255,255,255 253,253,253 255,255,255 252,252,252 252,252,252 250,250,250 190,190,190 1,1,1 0,0,0 0,0,0 7,7,7 23,23,23 0,0,0 6,6,6 6,6,6 229,229,229 250,250,250 252,252,252 254,254,254 253,253,253 252,252,252 255,255,255 255,255,255 244,244,244 229,229,229 255,234,235 255,253,251 25,36,28 0,6,0 0,10,4 20,6,7 32,0,1 36,10,24 8,37,51 127,244,251 1,200,203 0,204,215 0,189,215 69,183,230 206,216,255 255,210,255 250,244,249 255,253,255 255,248,244 243,246,237 236,255,252 222,255,255 221,246,248 250,255,254 255,250,244 255,252,241 255,254,243 255,254,248 255,254,249 244,255,246 231,255,241 220,255,237 229,255,217 228,255,226 229,255,236 234,255,243 247,255,246 255,254,246 255,255,240 255,255,233 255,255,231 241,255,228 205,255,245 164,243,255 112,194,255 75,141,255 39,82,253 0,18,216 18,9,236 20,9,236 33,19,237 38,27,213 38,40,164 85,107,149 217,255,226 220,255,197 218,255,200 225,255,247 200,218,255 131,128,255 56,39,255 15,0,251 7,0,249 10,0,255 45,30,135 92,78,172 165,155,231 226,220,255 247,246,255 240,244,245 243,249,232 255,255,235 250,255,228 255,255,237 251,255,247 239,245,252 239,242,255 235,235,255 168,165,227 75,71,143 51,44,149 52,45,150 53,45,152 51,42,152 48,39,150 48,38,152 52,42,156 55,45,159 49,40,150 48,41,146 71,66,165 94,91,183 94,93,179 105,106,186 150,153,228 192,195,255 246,242,254 248,244,255 250,247,255 251,250,254 251,250,252 252,252,252 254,255,253 255,255,254 254,254,254 239,238,242 253,250,255 255,251,255 243,237,255 248,239,255 255,246,255 247,237,255 211,195,255 167,153,255 98,82,255 36,23,223 12,0,223 15,3,245 14,3,255 7,0,245 19,12,241 59,52,249 186,183,255 209,205,255 216,213,255 236,237,247 255,255,235 255,255,226 233,245,255 229,241,255 207,219,255 214,222,255 152,159,255 37,41,189 7,11,189 28,29,233 8,10,234 4,7,242
253,253,253 254,254,254 255,255,255 252,252,252 245,245,245 240,240,240 246,246,246 255,255,255 248,248,248 253,253,253 255,255,255 243,243,243 255,255,255 147,147,147 1,1,1 0,0,0 0,0,0 28,28,28 83,83,83 0,0,0 29,29,29 0,0,0 140,140,140 255,255,255 255,255,255 253,253,253 253,253,253 249,249,249 250,250,250 255,255,255 225,225,225 235,235,235 234,222,255 154,148,165 2,8,7 0,4,0 0,16,0 0,14,0 0,15,0 14,23,13 15,20,51 175,214,255 70,163,202 77,204,255 48,164,251 109,187,255 213,252,254 253,255,194 255,235,255 255,244,255 251,252,255 242,255,241 233,255,234 230,255,240 227,249,244 222,241,244 231,247,253 235,251,250 238,255,249 239,255,249 234,255,255 228,252,255 221,242,255 214,235,255 243,255,252 239,242,255 244,234,255 255,246,255 255,255,251 255,243,253 255,225,255 255,223,255 255,241,238 232,240,199 236,255,209 218,255,208 207,255,226 152,209,230 79,112,239 6,15,232 11,0,249 19,20,238 0,21,211 0,18,222 0,13,227 79,82,250 228,203,255 255,244,255 255,251,247 255,251,255 223,245,255 200,214,255 173,157,255 42,11,194 26,10,228 0,6,230 2,29,179 12,23,215 18,15,225 122,118,255 228,229,255 242,245,243 244,252,221 248,255,234 235,255,244 228,245,255 246,236,255 255,230,255 255,249,255 242,244,254 166,190,244 24,55,164 12,33,192 0,9,200 17,16,240 8,0,237 17,9,240 6,0,228 9,0,238 21,9,255 13,4,251 0,0,236 5,7,245 0,0,248 0,0,249 0,9,242 0,26,204 4,58,189 129,110,255 188,187,255 218,236,255 238,255,255 232,235,250 253,240,255 243,229,255 255,255,249 252,255,229 252,255,238 252,254,255 252,248,255 251,249,249 251,248,244 255,247,253 255,243,255 255,244,254 234,230,255 184,186,255 20,25,170 10,18,219 0,7,233 0,4,247 2,0,249 26,6,243 108,91,254 221,218,255 245,244,254 255,242,255 255,233,255 255,239,255 248,238,254 239,232,255 250,238,255 250,237,255 245,239,255 226,221,255 38,28,175 17,2,248 7,12,255 0,5,255 0,4,255
254,254,254 253,253,253 255,255,255 255,255,255 251,251,251 245,245,245 244,244,244 248,248,248 249,249,249 252,252,252 255,255,255 244,244,244 255,255,255 135,135,135 0,0,0 0,0,0 2,2,2 0,0,0 50,50,50 5,5,5 0,0,0 0,0,0 36,36,36 241,241,241 250,250,250 246,246,246 252,252,252 240,240,240 216,216,216 246,246,246 255,255,255 233,233,233 239,226,255 25,21,33 6,11,9 0,3,0 31,56,42 1,32,0 0,17,0 0,2,0 23,30,63 160,199,243 71,166,206 92,222,255 37,157,253 89,170,255 205,250,255 250,255,219 243,237,248 247,247,247 248,255,241 244,255,232 242,255,232 243,255,238 241,255,246 239,249,249 245,249,254 244,249,248 245,249,243 247,253,242 250,255,251 248,253,255 244,248,255 241,242,255 224,234,217 232,231,240 247,241,255 255,255,254 255,255,240 255,243,241 252,228,255 254,229,255 255,248,255 243,252,231 244,255,234 222,255,223 220,255,242 189,232,255 116,136,255 23,17,228 10,2,246 18,20,238 0,12,220 0,7,234 0,9,236 64,73,237 221,211,255 255,242,244 255,255,244 243,239,238 228,250,255 192,216,246 219,220,255 42,25,188 26,14,226 8,14,241 19,33,216 2,3,221 27,16,243 51,43,210 219,215,255 244,245,249 255,255,237 236,254,223 234,255,239 230,249,254 250,243,255 255,237,255 255,247,255 240,240,255 158,178,243 14,41,162 14,28,218 2,5,220 15,9,248 7,0,236 30,26,239 26,27,219 16,16,206 12,10,206 20,17,216 17,19,213 25,29,231 16,15,243 14,9,255 0,0,246 0,7,223 0,25,206 36,19,206 65,63,186 191,207,253 230,247,255 232,236,254 235,227,255 231,219,241 253,251,243 254,255,233 255,255,242 255,254,255 255,252,255 255,255,255 255,254,250 255,251,255 255,246,255 255,248,255 240,234,255 189,190,255 24,29,174 13,22,220 0,10,233 0,7,245 2,0,247 20,3,231 101,89,239 216,217,255 243,249,244 255,249,255 255,238,255 251,238,255 232,231,227 231,231,247 253,249,255 252,247,255 244,243,245 228,231,255 48,43,176 13,3,234 0,0,253 0,5,255 0,4,255
255,255,255 253,253,253 255,255,255 255,255,255 255,255,255 248,248,248 241,241,241 238,238,238 251,251,251 252,252,252 255,255,255 246,246,246 255,255,255 115,115,115 0,0,0 0,0,0 10,10,10 0,0,0 138,138,138 7,7,7 0,0,0 12,12,12 0,0,0 173,173,173 250,250,250 255,255,255 252,252,252 224,224,224 233,233,233 245,245,245 244,244,244 255,255,255 145,133,155 4,0,3 0,2,0 9,19,13 43,62,53 0,19,0 7,26,0 1,6,7 17,23,58 134,175,220 66,161,204 101,232,255 25,150,255 60,149,255 173,227,255 223,255,240 240,253,255 241,255,251 239,255,241 233,255,230 227,255,225 224,250,227 220,234,230 217,219,229 248,243,255 253,242,250 255,245,241 255,250,237 255,253,240 255,250,246 255,243,254 253,237,255 255,255,235 255,255,251 255,254,255 254,255,235 246,255,215 241,249,226 245,241,255 251,242,255 247,244,255 244,252,255 241,255,255 220,243,238 230,255,255 222,244,255 157,155,255 37,12,210 0,5,238 8,12,237 4,2,238 3,0,254 9,11,253 55,68,224 219,235,255 249,253,234 255,255,235 255,255,241 219,245,222 217,253,247 209,233,255 84,86,228 13,4,215 12,3,244 5,0,230 10,0,251 28,10,255 35,20,195 182,173,253 255,250,255 251,251,235 246,255,234 237,255,238 231,252,244 248,245,255 255,236,255 255,246,255 240,235,255 161,173,255 15,37,173 6,14,237 0,0,237 10,1,252 16,10,235 79,83,255 109,122,250 107,120,230 94,105,217 33,40,157 42,50,169 32,38,173 1,0,174 17,6,228 13,0,249 20,12,255 0,0,233 23,10,210 15,14,160 126,139,215 230,243,255 241,247,255 245,240,255 255,247,255 255,252,244 255,255,240 253,254,244 253,252,254 255,253,255 255,255,255 255,255,254 255,253,255 255,247,255 255,249,255 245,238,255 194,195,255 28,32,180 15,24,222 0,12,233 0,11,243 4,3,243 38,27,244 121,114,251 230,239,255 243,255,233 238,242,230 238,231,244 250,249,251 250,255,232 220,230,224 249,255,250 246,250,238 238,247,226 233,246,255 67,71,183 17,15,228 0,5,255 0,5,255 0,7,249
254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 244,244,244 237,237,237 236,236,236 254,254,254 250,250,250 255,255,255 249,249,249 255,255,255 90,90,90 1,1,1 1,1,1 0,0,0 0,0,0 236,236,236 51,51,51 0,0,0 11,11,11 1,1,1 65,65,65 254,254,254 255,255,255 253,253,253 239,239,239 255,255,255 254,254,254 231,231,231 237,237,237 13,3,15 28,23,20 4,3,0 0,5,3 37,50,48 0,7,0 0,7,0 4,6,14 28,30,70 154,193,238 79,174,218 98,232,255 23,152,255 39,135,255 117,179,255 160,206,237 189,219,255 196,230,255 201,240,255 205,246,255 209,248,255 217,246,255 222,238,255 224,228,255 224,221,255 237,230,255 250,243,255 255,255,250 255,255,244 255,255,243 255,255,246 255,253,250 250,253,231 247,246,242 244,248,243 244,255,225 242,255,210 239,255,223 237,249,255 236,238,255 236,238,255 237,241,255 240,244,255 223,229,252 236,246,255 235,239,255 180,162,255 50,11,191 0,2,242 1,2,247 11,0,253 17,0,255 22,8,255 39,61,203 201,247,255 224,255,227 236,255,212 244,254,218 246,255,228 209,251,226 187,226,255 39,53,196 14,3,227 25,0,255 11,0,249 25,4,255 21,0,242 43,27,192 178,167,239 255,245,255 251,242,238 253,255,244 238,255,235 225,247,229 234,233,243 244,219,245 255,237,255 239,229,255 164,172,255 21,35,187 0,12,240 0,0,243 6,1,247 24,21,225 124,134,255 193,216,255 210,233,255 205,222,255 218,230,255 212,223,255 176,188,246 124,129,228 102,94,255 36,17,234 26,2,250 14,0,249 28,19,236 39,37,213 46,53,168 211,223,255 230,238,255 238,241,246 255,255,252 250,246,241 255,252,249 254,249,250 251,248,250 251,250,252 255,255,254 255,255,254 255,251,255 252,246,255 255,248,255 244,237,255 196,194,255 30,32,180 15,24,221 0,12,232 0,12,242 3,6,241 11,4,215 100,99,227 222,236,255 246,255,233 250,255,237 245,247,248 251,255,248 249,255,226 240,255,243 250,255,247 250,255,237 241,255,225 236,255,255 74,85,183 8,13,212 0,5,252 0,8,249 0,11,243
252,252,252 255,255,255 255,255,255 255,255,255 248,248,248 238,238,238 237,237,237 242,242,242 255,255,255 247,247,247 255,255,255 252,252,252 255,255,255 63,63,63 2,2,2 3,3,3 1,1,1 2,2,2 249,249,249 178,178,178 0,0,0 7,7,7 0,0,0 10,10,10 205,205,205 245,245,245 249,249,249 255,255,255 241,241,241 252,252,252 255,255,255 113,113,113 5,0,1 13,8,0 12,11,0 19,20,18 97,103,108 7,19,13 0,3,0 5,2,17 15,14,54 169,204,247 68,160,201 43,174,248 0,103,245 0,81,253 12,82,219 50,105,186 61,106,234 67,116,232 75,127,227 83,137,222 96,144,226 111,151,240 123,151,252 129,147,254 146,161,255 164,179,255 180,201,253 192,217,243 196,225,232 203,234,235 214,245,246 225,255,255 238,246,255 239,243,255 236,248,255 232,255,235 228,255,206 228,255,215 231,254,246 236,243,255 242,241,255 242,236,255 245,235,255 240,232,255 248,245,255 237,234,255 193,173,255 64,26,186 0,7,255 0,2,255 17,0,255 19,0,247 22,0,242 28,51,190 170,233,255 201,255,240 230,255,240 221,235,211 241,255,231 212,245,241 155,190,255 22,37,207 24,11,245 37,7,255 33,11,255 16,0,242 18,2,210 55,48,175 229,223,255 243,232,242 255,252,255 245,246,242 238,255,235 220,242,218 227,227,227 239,214,234 255,233,255 240,226,255 163,167,255 17,30,186 0,23,235 0,12,244 8,7,241 21,23,208 135,147,249 218,240,255 239,255,251 245,255,248 249,253,254 239,245,244 234,246,246 226,236,255 183,184,255 59,47,207 18,0,209 47,20,255 0,0,228 42,40,246 22,24,178 166,175,255 227,238,255 235,245,233 255,255,242 255,253,248 255,251,255 255,247,255 253,248,250 249,250,246 250,254,249 252,254,254 251,252,255 249,249,255 255,245,255 242,233,255 194,193,255 28,31,176 13,22,220 0,10,231 0,11,243 3,5,247 25,17,234 98,96,232 207,222,254 238,255,234 250,255,247 250,252,255 247,255,255 234,255,223 235,248,250 241,250,253 234,242,232 237,253,230 230,248,255 76,88,189 3,10,209 0,5,249 0,10,246 0,12,241
253,253,253 255,255,255 255,255,255 254,254,254 244,244,244 236,236,236 240,240,240 249,249,249 255,255,255 242,242,242 253,253,253 252,252,252 253,253,253 37,37,37 2,2,2 4,4,4 4,4,4 24,24,24 251,251,251 255,255,255 45,45,45 8,8,8 10,10,10 0,0,0 92,92,92 255,255,255 242,242,242 251,251,251 238,238,238 251,251,251 221,221,221 7,7,7 20,17,12 5,5,0 7,4,0 152,147,148 153,154,164 15,22,25 6,8,9 7,0,18 31,23,63 213,241,255 104,187,219 41,162,234 0,92,240 0,76,255 0,62,234 23,83,207 10,69,255 14,75,255 16,80,242 16,81,226 21,82,222 30,83,228 35,78,235 36,73,237 27,64,222 36,77,216 42,92,204 43,102,188 43,108,176 53,121,180 71,138,199 87,154,217 167,188,255 189,204,255 207,229,255 215,251,255 214,255,222 221,255,218 237,255,245 250,252,255 255,250,255 254,238,255 254,235,255 255,240,255 250,249,255 230,232,255 193,184,255 61,38,182 0,10,254 0,8,246 14,2,246 20,0,240 29,5,231 38,52,205 133,190,255 175,242,255 188,229,255 229,240,255 244,246,255 191,200,255 54,66,200 0,5,208 11,6,229 31,17,229 12,4,205 28,21,212 48,51,196 142,151,219 248,253,255 255,246,244 255,248,255 252,244,254 244,255,245 231,252,227 244,244,238 255,231,249 255,243,255 244,230,255 163,168,255 15,29,179 0,16,221 0,11,241 10,5,244 27,19,213 144,147,252 225,236,255 246,253,246 255,249,250 255,245,255 255,253,250 255,255,241 244,255,246 219,228,255 135,135,243 35,22,198 25,4,220 3,4,249 14,11,244 23,21,211 88,94,207 232,246,255 248,255,238 249,255,224 255,255,252 255,246,255 255,244,255 255,250,252 252,255,246 251,255,249 250,254,255 249,254,255 249,254,255 255,245,251 240,234,255 193,194,255 27,31,174 11,20,218 0,7,233 0,7,249 4,2,255 14,2,238 95,87,247 211,219,255 238,253,255 242,246,255 236,229,255 238,239,255 236,249,251 240,242,255 235,234,255 233,233,255 238,245,254 219,231,255 86,94,215 17,19,233 0,8,255 0,9,249 0,11,242
255,255,255 255,255,255 254,254,254 252,252,252 246,246,246 241,241,241 245,245,245 252,252,252 251,251,251 235,235,235 249,249,249 250,250,250 250,250,250 14,14,14 0,0,0 3,3,3 0,0,0 46,46,46 255,255,255 248,248,248 145,145,145 7,7,7 11,11,11 0,0,0 9,9,9 227,227,227 244,244,244 234,234,234 253,253,253 248,248,248 93,93,93 0,0,0 0,3,0 8,10,0 33,30,15 255,248,251 154,148,165 0,0,7 8,6,12 7,0,13 29,13,47 225,242,255 146,215,234 70,179,241 0,80,226 0,69,255 0,62,255 17,76,232 0,58,255 0,67,255 2,74,246 5,77,231 10,78,227 18,79,237 20,73,247 16,64,252 19,68,255 15,72,255 10,75,243 2,77,229 0,78,221 1,83,225 7,90,236 14,95,246 27,63,203 59,91,240 108,140,255 153,196,255 193,243,243 221,255,241 239,255,248 248,243,244 255,252,249 255,245,243 255,238,246 255,242,253 245,249,250 223,238,254 184,195,255 38,37,170 0,9,235 0,16,222 12,21,218 21,7,215 38,14,228 44,39,224 68,101,241 100,151,255 123,163,255 117,130,234 129,119,225 50,31,172 48,30,231 24,14,245 36,42,239 0,8,155 55,64,205 97,111,237 129,150,231 221,247,255 236,252,221 255,255,242 254,229,249 255,246,255 247,255,253 243,255,239 255,255,251 255,244,255 255,244,255 241,225,255 163,168,255 21,38,179 0,5,224 0,1,248 9,0,253 33,14,231 159,148,255 238,234,255 255,247,255 255,244,255 255,236,255 255,247,255 255,255,240 229,243,219 219,236,249 200,208,255 58,52,217 19,4,216 8,14,255 0,0,242 8,1,216 50,52,184 220,236,255 240,255,225 244,254,212 255,247,247 254,231,255 255,237,255 255,251,253 255,255,247 251,255,249 250,255,255 247,254,255 247,255,254 255,249,247 243,239,255 196,198,255 29,33,175 12,20,221 0,4,236 0,3,255 2,2,255 6,0,244 81,67,253 197,198,255 227,233,255 233,227,255 222,206,255 221,209,255 215,215,255 211,199,255 203,188,255 201,187,253 190,185,230 161,163,228 71,70,216 21,18,251 0,1,253 0,6,255 0,10,245
